JUL22SHB200005.spu,JUL22SHB200004.spu,JUL22SHB200003.spu,
Wavelength,JUL22SHB200006.spu,JUL22SHB200007.spu,JUL22SHB200008.spu,JUL22SHB200009.spu,JUL22SHB200010.spu,JUL22SHB200011.spu,JUL22SHB200012.spu,JUL22SHB200013.spu,JUL22SHB200014.spu,JUL22SHB200015.spu,JUL22SHB200016.spu,JUL22SHB200017.spu,JUL22SHB200018.spu,JUL22SHB200019.spu,JUL22SHB200020.spu,JUL22SHB200021.spu,JUL22SHB200022.spu,JUL22SHB200023.spu,JUL22SHB200024.spu,JUL22SHB200025.spu
 408 , 0.009317 , 0.022104 , 0.010291 , 0.012718 , 0.019305 , 0.010051 , 0.007406 , 0.024026 , 0.020109 , 0.018158 , 0.019526 , 0.031997 , 0.010047 , 0.012588 , 0.01281 , 0.02829 , 0.02725 , 0.019825 , 0.024022 , 0.025457 
 409 , 0.009377 , 0.022176 , 0.010434 , 0.012974 , 0.019349 , 0.010177 , 0.007588 , 0.024133 , 0.020045 , 0.018219 , 0.019654 , 0.032137 , 0.010155 , 0.01265 , 0.012877 , 0.028589 , 0.0276 , 0.020119 , 0.024397 , 0.025848 
 410 , 0.009606 , 0.02228 , 0.01055 , 0.013255 , 0.019515 , 0.010276 , 0.007673 , 0.024276 , 0.020215 , 0.018406 , 0.019702 , 0.032331 , 0.010302 , 0.012745 , 0.012974 , 0.029012 , 0.02809 , 0.020466 , 0.024883 , 0.026269 
 411 , 0.009819 , 0.022374 , 0.010664 , 0.013516 , 0.019669 , 0.01037 , 0.007756 , 0.024411 , 0.020371 , 0.018583 , 0.019748 , 0.032518 , 0.010446 , 0.012837 , 0.013067 , 0.029413 , 0.028553 , 0.020797 , 0.025339 , 0.026667 
 412 , 0.010024 , 0.022466 , 0.010768 , 0.013767 , 0.019812 , 0.010457 , 0.007833 , 0.024543 , 0.020522 , 0.018753 , 0.019789 , 0.032691 , 0.010578 , 0.012925 , 0.013152 , 0.02979 , 0.028989 , 0.021111 , 0.025769 , 0.027045 
 413 , 0.010171 , 0.022587 , 0.010856 , 0.014014 , 0.019918 , 0.010534 , 0.007915 , 0.024728 , 0.020664 , 0.018866 , 0.019914 , 0.032854 , 0.010676 , 0.013028 , 0.013265 , 0.030158 , 0.029477 , 0.021497 , 0.026231 , 0.027474 
 414 , 0.01028 , 0.022724 , 0.010938 , 0.014254 , 0.020002 , 0.010607 , 0.007997 , 0.024946 , 0.020803 , 0.018951 , 0.020075 , 0.033008 , 0.01075 , 0.013133 , 0.013383 , 0.030509 , 0.029974 , 0.021915 , 0.026701 , 0.027922 
 415 , 0.010386 , 0.022854 , 0.011014 , 0.014483 , 0.020083 , 0.010681 , 0.008077 , 0.025152 , 0.020935 , 0.019033 , 0.02023 , 0.033155 , 0.01082 , 0.013235 , 0.013494 , 0.030845 , 0.030454 , 0.022311 , 0.027148 , 0.028353 
 416 , 0.010479 , 0.023015 , 0.0111 , 0.014721 , 0.020201 , 0.01078 , 0.008153 , 0.02536 , 0.021071 , 0.019128 , 0.0204 , 0.033318 , 0.010912 , 0.013355 , 0.013621 , 0.031203 , 0.030941 , 0.022718 , 0.027643 , 0.028799 
 417 , 0.010534 , 0.023266 , 0.011226 , 0.015001 , 0.020427 , 0.010962 , 0.008222 , 0.025597 , 0.021217 , 0.019279 , 0.020608 , 0.033548 , 0.011069 , 0.013534 , 0.013782 , 0.031653 , 0.031503 , 0.023175 , 0.028287 , 0.029329 
 418 , 0.01059 , 0.023508 , 0.011346 , 0.015275 , 0.020645 , 0.01114 , 0.008293 , 0.025829 , 0.021358 , 0.019425 , 0.020807 , 0.033773 , 0.011215 , 0.013706 , 0.013936 , 0.032082 , 0.032047 , 0.023615 , 0.02891 , 0.029841 
 419 , 0.010643 , 0.023742 , 0.01146 , 0.015536 , 0.020851 , 0.011313 , 0.008358 , 0.026051 , 0.021493 , 0.019567 , 0.021003 , 0.033987 , 0.011361 , 0.013873 , 0.014088 , 0.032503 , 0.032571 , 0.024045 , 0.029513 , 0.030338 
 420 , 0.01082 , 0.023866 , 0.01166 , 0.015725 , 0.021107 , 0.011407 , 0.008443 , 0.026272 , 0.021725 , 0.019733 , 0.021247 , 0.034213 , 0.011543 , 0.013998 , 0.014234 , 0.032951 , 0.033168 , 0.024428 , 0.030096 , 0.030823 
 421 , 0.011009 , 0.023979 , 0.011866 , 0.015901 , 0.021364 , 0.011494 , 0.008531 , 0.02649 , 0.021962 , 0.0199 , 0.021493 , 0.034435 , 0.011725 , 0.014118 , 0.014373 , 0.033396 , 0.033764 , 0.0248 , 0.030663 , 0.031297 
 422 , 0.011194 , 0.024089 , 0.012065 , 0.016077 , 0.021611 , 0.011577 , 0.008614 , 0.026701 , 0.022193 , 0.020065 , 0.021733 , 0.034648 , 0.011902 , 0.014238 , 0.014514 , 0.03383 , 0.034347 , 0.025163 , 0.031222 , 0.031763 
 423 , 0.011367 , 0.024263 , 0.012273 , 0.016302 , 0.021849 , 0.011715 , 0.008727 , 0.026882 , 0.022345 , 0.02027 , 0.021959 , 0.03488 , 0.01208 , 0.014384 , 0.014667 , 0.034265 , 0.034921 , 0.02555 , 0.031797 , 0.032252 
 424 , 0.011539 , 0.024501 , 0.012492 , 0.016578 , 0.022075 , 0.011902 , 0.008864 , 0.027039 , 0.022442 , 0.02051 , 0.022178 , 0.035128 , 0.012253 , 0.014564 , 0.014832 , 0.034711 , 0.035491 , 0.025966 , 0.032392 , 0.032771 
 425 , 0.011711 , 0.024739 , 0.012708 , 0.01685 , 0.022301 , 0.012081 , 0.008998 , 0.027195 , 0.022533 , 0.020751 , 0.022396 , 0.035375 , 0.012426 , 0.01474 , 0.014997 , 0.035154 , 0.03606 , 0.02638 , 0.032986 , 0.033289 
 426 , 0.011885 , 0.024963 , 0.01291 , 0.017109 , 0.022537 , 0.012258 , 0.009129 , 0.027355 , 0.022642 , 0.020977 , 0.0226 , 0.035615 , 0.012596 , 0.01493 , 0.01516 , 0.035594 , 0.036623 , 0.02679 , 0.033578 , 0.033795 
 427 , 0.012082 , 0.025131 , 0.013028 , 0.017292 , 0.022822 , 0.012389 , 0.009235 , 0.027536 , 0.022839 , 0.02117 , 0.022738 , 0.035833 , 0.012776 , 0.015211 , 0.015333 , 0.036031 , 0.037171 , 0.027204 , 0.034189 , 0.034261 
 428 , 0.012279 , 0.025303 , 0.013142 , 0.017472 , 0.023109 , 0.01252 , 0.009345 , 0.027718 , 0.023037 , 0.021362 , 0.022876 , 0.036056 , 0.012952 , 0.015493 , 0.015502 , 0.03647 , 0.037718 , 0.027616 , 0.0348 , 0.034728 
 429 , 0.012478 , 0.025471 , 0.013261 , 0.017657 , 0.023396 , 0.012653 , 0.009451 , 0.027899 , 0.02323 , 0.021551 , 0.023014 , 0.036274 , 0.013129 , 0.015769 , 0.015671 , 0.036903 , 0.03826 , 0.02803 , 0.035407 , 0.03519 
 430 , 0.012782 , 0.025947 , 0.013519 , 0.018039 , 0.023827 , 0.012902 , 0.009597 , 0.028412 , 0.023728 , 0.021961 , 0.023478 , 0.036764 , 0.013441 , 0.016048 , 0.016001 , 0.03766 , 0.03916 , 0.028701 , 0.036354 , 0.036005 
 431 , 0.013112 , 0.026499 , 0.013808 , 0.018471 , 0.024291 , 0.013177 , 0.009751 , 0.029011 , 0.024295 , 0.022428 , 0.024019 , 0.037324 , 0.013787 , 0.016324 , 0.016368 , 0.038489 , 0.040146 , 0.029436 , 0.037385 , 0.036907 
 432 , 0.013445 , 0.027051 , 0.0141 , 0.018907 , 0.024756 , 0.013454 , 0.009903 , 0.029608 , 0.024868 , 0.022894 , 0.024565 , 0.037881 , 0.014136 , 0.016604 , 0.016733 , 0.03932 , 0.041133 , 0.030174 , 0.038415 , 0.03781 
 433 , 0.01378 , 0.027705 , 0.014479 , 0.019426 , 0.025349 , 0.013812 , 0.010122 , 0.030287 , 0.025472 , 0.023461 , 0.025208 , 0.038598 , 0.014551 , 0.017002 , 0.017166 , 0.040295 , 0.04227 , 0.031014 , 0.03956 , 0.038829 
 434 , 0.014112 , 0.028498 , 0.014962 , 0.020062 , 0.026105 , 0.014279 , 0.010424 , 0.031071 , 0.026129 , 0.024164 , 0.02598 , 0.03952 , 0.015069 , 0.017558 , 0.017688 , 0.041457 , 0.043603 , 0.032 , 0.040849 , 0.040008 
 435 , 0.014449 , 0.029287 , 0.015451 , 0.020692 , 0.026855 , 0.014748 , 0.010724 , 0.031858 , 0.026779 , 0.024864 , 0.026745 , 0.040444 , 0.01558 , 0.018117 , 0.018207 , 0.04262 , 0.044934 , 0.032984 , 0.04214 , 0.04118 
 436 , 0.014796 , 0.030064 , 0.015933 , 0.02131 , 0.027606 , 0.015209 , 0.011017 , 0.032634 , 0.027431 , 0.025561 , 0.027504 , 0.041358 , 0.016088 , 0.018668 , 0.018731 , 0.043767 , 0.046254 , 0.033955 , 0.043427 , 0.042344 
 437 , 0.015242 , 0.030648 , 0.016376 , 0.02168 , 0.028306 , 0.015554 , 0.011246 , 0.033263 , 0.028068 , 0.026196 , 0.028088 , 0.042167 , 0.016485 , 0.01913 , 0.019219 , 0.044786 , 0.047411 , 0.034803 , 0.044598 , 0.043365 
 438 , 0.015688 , 0.031234 , 0.016818 , 0.022055 , 0.029004 , 0.0159 , 0.011474 , 0.033898 , 0.028706 , 0.026839 , 0.028676 , 0.042976 , 0.016878 , 0.019593 , 0.019714 , 0.045801 , 0.048572 , 0.035649 , 0.045766 , 0.044388 
 439 , 0.016139 , 0.03182 , 0.017259 , 0.02243 , 0.029702 , 0.016241 , 0.011703 , 0.034528 , 0.029342 , 0.027477 , 0.029265 , 0.043785 , 0.01728 , 0.020055 , 0.020204 , 0.046817 , 0.049726 , 0.036492 , 0.046936 , 0.045404 
 440 , 0.016493 , 0.032359 , 0.017636 , 0.022857 , 0.030286 , 0.016602 , 0.01193 , 0.035053 , 0.029853 , 0.02802 , 0.029801 , 0.044456 , 0.017652 , 0.020492 , 0.020622 , 0.047703 , 0.050773 , 0.037272 , 0.04798 , 0.046335 
 441 , 0.01681 , 0.032879 , 0.017995 , 0.023309 , 0.030825 , 0.016974 , 0.012158 , 0.03553 , 0.030312 , 0.028518 , 0.030317 , 0.045073 , 0.018017 , 0.020922 , 0.021007 , 0.048535 , 0.051774 , 0.038023 , 0.048974 , 0.047228 
 442 , 0.01713 , 0.033401 , 0.018347 , 0.02376 , 0.031362 , 0.017344 , 0.012382 , 0.036003 , 0.030772 , 0.029012 , 0.030831 , 0.045686 , 0.018379 , 0.021352 , 0.021389 , 0.049371 , 0.052773 , 0.038776 , 0.049967 , 0.048116 
 443 , 0.017438 , 0.033915 , 0.018666 , 0.024209 , 0.03191 , 0.017661 , 0.012602 , 0.036469 , 0.03123 , 0.029475 , 0.031312 , 0.04631 , 0.018721 , 0.021753 , 0.021748 , 0.050179 , 0.053744 , 0.039485 , 0.05094 , 0.048995 
 444 , 0.017721 , 0.03442 , 0.018908 , 0.024644 , 0.032469 , 0.017886 , 0.012814 , 0.036909 , 0.031694 , 0.029886 , 0.031733 , 0.046942 , 0.019018 , 0.022111 , 0.022062 , 0.050954 , 0.054663 , 0.040118 , 0.051871 , 0.04986 
 445 , 0.018005 , 0.034922 , 0.019144 , 0.025083 , 0.033027 , 0.018111 , 0.013028 , 0.037349 , 0.032155 , 0.030288 , 0.032149 , 0.047577 , 0.019316 , 0.022466 , 0.022377 , 0.051721 , 0.055588 , 0.040755 , 0.052799 , 0.050721 
 446 , 0.018292 , 0.035426 , 0.019387 , 0.025514 , 0.033584 , 0.018331 , 0.013237 , 0.03779 , 0.032618 , 0.030697 , 0.032568 , 0.048208 , 0.019617 , 0.022829 , 0.022695 , 0.052493 , 0.056509 , 0.04139 , 0.053729 , 0.051584 
 447 , 0.018527 , 0.035732 , 0.01959 , 0.02575 , 0.03381 , 0.018505 , 0.01326 , 0.038134 , 0.032934 , 0.031012 , 0.032917 , 0.048505 , 0.019833 , 0.02306 , 0.022891 , 0.05305 , 0.057159 , 0.041887 , 0.054417 , 0.052123 
 448 , 0.01876 , 0.036031 , 0.019788 , 0.025977 , 0.034025 , 0.018675 , 0.013276 , 0.03848 , 0.033252 , 0.031331 , 0.033257 , 0.048795 , 0.02005 , 0.023289 , 0.02309 , 0.053591 , 0.057808 , 0.042384 , 0.055103 , 0.052659 
 449 , 0.018994 , 0.036331 , 0.019994 , 0.026211 , 0.034245 , 0.018845 , 0.013297 , 0.038822 , 0.033565 , 0.031645 , 0.033605 , 0.049085 , 0.020263 , 0.023525 , 0.023291 , 0.054142 , 0.058462 , 0.042885 , 0.055788 , 0.053193 
 450 , 0.019081 , 0.036541 , 0.020113 , 0.026359 , 0.034444 , 0.018978 , 0.01334 , 0.038999 , 0.033745 , 0.031791 , 0.033808 , 0.049262 , 0.020376 , 0.023683 , 0.023436 , 0.054459 , 0.058888 , 0.043199 , 0.05623 , 0.053582 
 451 , 0.019084 , 0.036696 , 0.020178 , 0.026457 , 0.034633 , 0.01909 , 0.013401 , 0.039067 , 0.033842 , 0.031826 , 0.033923 , 0.049374 , 0.020425 , 0.023805 , 0.023553 , 0.054628 , 0.059183 , 0.043404 , 0.056524 , 0.053889 
 452 , 0.019081 , 0.03685 , 0.020244 , 0.026562 , 0.034816 , 0.019195 , 0.013456 , 0.039141 , 0.03394 , 0.031866 , 0.034037 , 0.049487 , 0.020467 , 0.023921 , 0.023663 , 0.054797 , 0.059477 , 0.043615 , 0.056813 , 0.054189 
 453 , 0.019088 , 0.036934 , 0.020285 , 0.026611 , 0.034959 , 0.019266 , 0.013495 , 0.039173 , 0.033997 , 0.031896 , 0.034094 , 0.049536 , 0.020514 , 0.024006 , 0.023743 , 0.054929 , 0.059704 , 0.043776 , 0.057059 , 0.054425 
 454 , 0.019106 , 0.036826 , 0.020247 , 0.026515 , 0.034978 , 0.01922 , 0.01346 , 0.039085 , 0.033957 , 0.031916 , 0.033997 , 0.049436 , 0.020538 , 0.023988 , 0.02372 , 0.054946 , 0.059759 , 0.043801 , 0.05717 , 0.054472 
 455 , 0.019129 , 0.036718 , 0.020208 , 0.026423 , 0.034996 , 0.01918 , 0.01343 , 0.039002 , 0.033923 , 0.03194 , 0.033894 , 0.04933 , 0.02056 , 0.023969 , 0.023696 , 0.054966 , 0.059818 , 0.043831 , 0.057278 , 0.054523 
 456 , 0.019151 , 0.036615 , 0.020169 , 0.026332 , 0.035013 , 0.019134 , 0.013401 , 0.038913 , 0.033882 , 0.031963 , 0.033797 , 0.049224 , 0.020588 , 0.023955 , 0.023667 , 0.054985 , 0.059874 , 0.043859 , 0.05739 , 0.054577 
 457 , 0.019157 , 0.036494 , 0.020194 , 0.026315 , 0.03491 , 0.019062 , 0.013375 , 0.03876 , 0.033794 , 0.031878 , 0.033738 , 0.049136 , 0.020538 , 0.023897 , 0.023616 , 0.054947 , 0.059924 , 0.043849 , 0.057438 , 0.054569 
 458 , 0.019163 , 0.036372 , 0.020223 , 0.026313 , 0.034795 , 0.018989 , 0.013348 , 0.038594 , 0.033694 , 0.03178 , 0.033683 , 0.049046 , 0.020482 , 0.023832 , 0.023563 , 0.054906 , 0.059963 , 0.043843 , 0.057493 , 0.054558 
 459 , 0.019167 , 0.036249 , 0.020251 , 0.026305 , 0.034678 , 0.018915 , 0.01332 , 0.038429 , 0.0336 , 0.031688 , 0.033622 , 0.048954 , 0.02043 , 0.023767 , 0.023505 , 0.054863 , 0.060011 , 0.043829 , 0.057546 , 0.054544 
 460 , 0.019119 , 0.036112 , 0.020198 , 0.026252 , 0.034548 , 0.018824 , 0.013293 , 0.038215 , 0.033446 , 0.031527 , 0.033485 , 0.048781 , 0.020343 , 0.023687 , 0.023414 , 0.054746 , 0.059965 , 0.043751 , 0.057489 , 0.054496 
 461 , 0.019016 , 0.035946 , 0.020057 , 0.026161 , 0.034413 , 0.018723 , 0.013266 , 0.037955 , 0.033246 , 0.031314 , 0.033268 , 0.048532 , 0.020234 , 0.023582 , 0.023289 , 0.054575 , 0.05985 , 0.043612 , 0.057343 , 0.054415 
 462 , 0.018914 , 0.035787 , 0.019922 , 0.026065 , 0.034273 , 0.018623 , 0.013239 , 0.037702 , 0.033045 , 0.031096 , 0.033051 , 0.048282 , 0.020125 , 0.023483 , 0.023164 , 0.054398 , 0.059732 , 0.043466 , 0.057195 , 0.054332 
 463 , 0.018812 , 0.035614 , 0.019775 , 0.025957 , 0.034114 , 0.018516 , 0.013189 , 0.037454 , 0.032855 , 0.030884 , 0.032839 , 0.048021 , 0.020005 , 0.023367 , 0.023033 , 0.054213 , 0.059589 , 0.043323 , 0.057032 , 0.054235 
 464 , 0.018695 , 0.035372 , 0.019615 , 0.025779 , 0.033854 , 0.01838 , 0.012999 , 0.037254 , 0.0327 , 0.030693 , 0.032641 , 0.047723 , 0.019871 , 0.023211 , 0.022874 , 0.053947 , 0.059312 , 0.043163 , 0.056842 , 0.054051 
 465 , 0.018584 , 0.035124 , 0.019449 , 0.025597 , 0.033594 , 0.018249 , 0.012809 , 0.037055 , 0.032545 , 0.030501 , 0.032437 , 0.047425 , 0.019736 , 0.02305 , 0.02271 , 0.053687 , 0.05904 , 0.043008 , 0.056655 , 0.053865 
 466 , 0.018468 , 0.034882 , 0.01929 , 0.02542 , 0.033335 , 0.018118 , 0.012616 , 0.03686 , 0.032389 , 0.03031 , 0.032239 , 0.047123 , 0.019596 , 0.022895 , 0.022551 , 0.053431 , 0.058761 , 0.042851 , 0.056461 , 0.053683 
 467 , 0.018339 , 0.034732 , 0.019211 , 0.025279 , 0.033144 , 0.018072 , 0.012543 , 0.036587 , 0.032187 , 0.030091 , 0.032139 , 0.046917 , 0.019537 , 0.022777 , 0.022429 , 0.053253 , 0.058659 , 0.042709 , 0.056338 , 0.053595 
 468 , 0.018204 , 0.034598 , 0.019157 , 0.025142 , 0.032974 , 0.01805 , 0.012491 , 0.036297 , 0.031968 , 0.029865 , 0.032058 , 0.046733 , 0.019493 , 0.022671 , 0.022315 , 0.053095 , 0.05859 , 0.042569 , 0.056226 , 0.053532 
 469 , 0.01807 , 0.034464 , 0.019104 , 0.02501 , 0.032805 , 0.018022 , 0.012444 , 0.036013 , 0.031755 , 0.029634 , 0.031983 , 0.046548 , 0.019454 , 0.022561 , 0.0222 , 0.052937 , 0.05852 , 0.042433 , 0.056113 , 0.053467 
 470 , 0.017999 , 0.034348 , 0.019051 , 0.024902 , 0.032725 , 0.017978 , 0.012406 , 0.035834 , 0.031626 , 0.029517 , 0.03188 , 0.046437 , 0.019405 , 0.022492 , 0.022127 , 0.052881 , 0.0585 , 0.042372 , 0.056105 , 0.053489 
 471 , 0.017995 , 0.034255 , 0.018999 , 0.02483 , 0.032759 , 0.01791 , 0.012375 , 0.035788 , 0.031602 , 0.029535 , 0.031744 , 0.046414 , 0.019348 , 0.022462 , 0.022092 , 0.052943 , 0.058536 , 0.042407 , 0.056215 , 0.053614 
 472 , 0.017991 , 0.034163 , 0.018947 , 0.024763 , 0.032799 , 0.017843 , 0.01235 , 0.035743 , 0.031583 , 0.029547 , 0.031609 , 0.046391 , 0.019291 , 0.022437 , 0.022056 , 0.053004 , 0.058577 , 0.042442 , 0.056324 , 0.053739 
 473 , 0.017997 , 0.034081 , 0.018912 , 0.024701 , 0.032838 , 0.017786 , 0.012324 , 0.035709 , 0.031569 , 0.029565 , 0.031495 , 0.046384 , 0.01925 , 0.022412 , 0.022031 , 0.053077 , 0.058639 , 0.042487 , 0.056445 , 0.053876 
 474 , 0.018087 , 0.034159 , 0.019025 , 0.024734 , 0.032881 , 0.017806 , 0.012367 , 0.035776 , 0.031657 , 0.029637 , 0.031609 , 0.046542 , 0.019332 , 0.02246 , 0.022083 , 0.053279 , 0.058941 , 0.042651 , 0.056714 , 0.054127 
 475 , 0.018181 , 0.034241 , 0.019138 , 0.024768 , 0.032933 , 0.01783 , 0.012408 , 0.035836 , 0.031748 , 0.029712 , 0.031727 , 0.046697 , 0.019409 , 0.022508 , 0.022136 , 0.053475 , 0.059243 , 0.042811 , 0.056983 , 0.054379 
 476 , 0.018276 , 0.034318 , 0.019251 , 0.024801 , 0.03298 , 0.017855 , 0.012449 , 0.035901 , 0.031833 , 0.029786 , 0.031844 , 0.046852 , 0.019491 , 0.022557 , 0.022189 , 0.053676 , 0.059546 , 0.042976 , 0.057248 , 0.054636 
 477 , 0.01832 , 0.034379 , 0.019271 , 0.024888 , 0.033032 , 0.017876 , 0.012468 , 0.035902 , 0.031905 , 0.029772 , 0.031878 , 0.046943 , 0.019528 , 0.0226 , 0.022216 , 0.053816 , 0.059753 , 0.043117 , 0.05745 , 0.054874 
 478 , 0.018347 , 0.034428 , 0.019246 , 0.025003 , 0.033084 , 0.017907 , 0.012477 , 0.035884 , 0.031965 , 0.029731 , 0.031873 , 0.047007 , 0.019546 , 0.022647 , 0.022229 , 0.053936 , 0.059934 , 0.043253 , 0.057621 , 0.055104 
 479 , 0.018379 , 0.034482 , 0.019227 , 0.025113 , 0.033135 , 0.017933 , 0.012487 , 0.035867 , 0.03203 , 0.029696 , 0.031869 , 0.047076 , 0.01957 , 0.022693 , 0.022242 , 0.054063 , 0.06011 , 0.04339 , 0.057798 , 0.055335 
 480 , 0.018375 , 0.034461 , 0.019192 , 0.025134 , 0.033118 , 0.017913 , 0.012449 , 0.035836 , 0.032043 , 0.029658 , 0.031828 , 0.047082 , 0.019546 , 0.022689 , 0.022232 , 0.054104 , 0.060218 , 0.04345 , 0.057902 , 0.055474 
 481 , 0.018325 , 0.034329 , 0.019123 , 0.024985 , 0.032979 , 0.017816 , 0.01234 , 0.035776 , 0.031982 , 0.029625 , 0.031736 , 0.046985 , 0.01946 , 0.022616 , 0.022166 , 0.054015 , 0.060203 , 0.043368 , 0.057878 , 0.05545 
 482 , 0.018269 , 0.034192 , 0.01906 , 0.024841 , 0.032835 , 0.017713 , 0.012226 , 0.03572 , 0.031921 , 0.029597 , 0.031638 , 0.046893 , 0.01937 , 0.022538 , 0.0221 , 0.05393 , 0.060193 , 0.043286 , 0.057858 , 0.055427 
 483 , 0.018213 , 0.034055 , 0.018997 , 0.024698 , 0.032697 , 0.017616 , 0.012112 , 0.035659 , 0.031855 , 0.029563 , 0.031546 , 0.046796 , 0.019279 , 0.02246 , 0.022039 , 0.053841 , 0.060176 , 0.04321 , 0.057837 , 0.055402 
 484 , 0.018127 , 0.03403 , 0.018987 , 0.024584 , 0.032607 , 0.017655 , 0.012143 , 0.035517 , 0.03171 , 0.029421 , 0.03146 , 0.046688 , 0.019269 , 0.022428 , 0.021998 , 0.053734 , 0.060127 , 0.043136 , 0.057775 , 0.055423 
 485 , 0.018039 , 0.034004 , 0.01898 , 0.024471 , 0.032512 , 0.017695 , 0.012172 , 0.035368 , 0.03156 , 0.029274 , 0.031375 , 0.046578 , 0.01925 , 0.022392 , 0.021953 , 0.053629 , 0.060078 , 0.04306 , 0.057708 , 0.055433 
 486 , 0.017945 , 0.033977 , 0.018967 , 0.024364 , 0.032422 , 0.017729 , 0.0122 , 0.035226 , 0.031415 , 0.029128 , 0.031294 , 0.046467 , 0.019236 , 0.022361 , 0.021913 , 0.053518 , 0.060022 , 0.042989 , 0.057645 , 0.055447 
 487 , 0.017987 , 0.034048 , 0.019009 , 0.02442 , 0.032506 , 0.017803 , 0.012271 , 0.035269 , 0.031458 , 0.029184 , 0.031316 , 0.046582 , 0.019277 , 0.022409 , 0.021951 , 0.053709 , 0.060284 , 0.043176 , 0.057915 , 0.05572 
 488 , 0.018104 , 0.034166 , 0.019075 , 0.024566 , 0.032689 , 0.017888 , 0.012359 , 0.035411 , 0.031598 , 0.029345 , 0.031402 , 0.046811 , 0.019354 , 0.022503 , 0.022039 , 0.054059 , 0.060705 , 0.043503 , 0.058363 , 0.056127 
 489 , 0.018216 , 0.03429 , 0.019135 , 0.024712 , 0.032868 , 0.017978 , 0.012443 , 0.035559 , 0.031743 , 0.029507 , 0.031489 , 0.047046 , 0.019426 , 0.022598 , 0.022127 , 0.054409 , 0.061128 , 0.043826 , 0.058812 , 0.056534 
 490 , 0.018382 , 0.03449 , 0.019282 , 0.024904 , 0.033112 , 0.018101 , 0.012563 , 0.035783 , 0.031962 , 0.029726 , 0.03166 , 0.047377 , 0.019547 , 0.022743 , 0.022276 , 0.054859 , 0.061668 , 0.044235 , 0.059368 , 0.057042 
 491 , 0.018675 , 0.03487 , 0.019625 , 0.02521 , 0.033516 , 0.018297 , 0.012749 , 0.036204 , 0.032374 , 0.030086 , 0.032027 , 0.047945 , 0.01978 , 0.023012 , 0.022559 , 0.055541 , 0.06247 , 0.04484 , 0.060171 , 0.057797 
 492 , 0.018972 , 0.035248 , 0.01997 , 0.025518 , 0.033921 , 0.018494 , 0.012936 , 0.036628 , 0.032788 , 0.030447 , 0.032391 , 0.048511 , 0.020008 , 0.023278 , 0.022843 , 0.056222 , 0.063278 , 0.045445 , 0.060975 , 0.058553 
 493 , 0.019265 , 0.035627 , 0.020313 , 0.025821 , 0.034329 , 0.018692 , 0.013124 , 0.037048 , 0.0332 , 0.030805 , 0.032751 , 0.049081 , 0.020243 , 0.023546 , 0.02313 , 0.056908 , 0.064086 , 0.046048 , 0.061778 , 0.059302 
 494 , 0.019463 , 0.036039 , 0.020512 , 0.026148 , 0.034708 , 0.018897 , 0.013234 , 0.037398 , 0.033561 , 0.031072 , 0.033028 , 0.04948 , 0.020473 , 0.0238 , 0.02337 , 0.05748 , 0.064866 , 0.046616 , 0.062535 , 0.059953 
 495 , 0.019658 , 0.036454 , 0.020696 , 0.026469 , 0.035094 , 0.019106 , 0.013333 , 0.037748 , 0.033914 , 0.031336 , 0.033296 , 0.049863 , 0.020707 , 0.02406 , 0.023601 , 0.05805 , 0.065648 , 0.047175 , 0.063288 , 0.06059 
 496 , 0.019849 , 0.03687 , 0.020881 , 0.026792 , 0.035476 , 0.019311 , 0.013437 , 0.038094 , 0.034268 , 0.031601 , 0.033566 , 0.050242 , 0.020935 , 0.024317 , 0.023839 , 0.058613 , 0.066435 , 0.047739 , 0.064041 , 0.061231 
 497 , 0.020096 , 0.037238 , 0.021116 , 0.027085 , 0.035898 , 0.019501 , 0.013537 , 0.038489 , 0.03468 , 0.031919 , 0.033859 , 0.050631 , 0.021182 , 0.024577 , 0.024103 , 0.059174 , 0.067222 , 0.048305 , 0.064874 , 0.061914 
 498 , 0.020383 , 0.037565 , 0.021389 , 0.027363 , 0.03635 , 0.019681 , 0.01364 , 0.038914 , 0.035123 , 0.032271 , 0.034178 , 0.051018 , 0.021433 , 0.024832 , 0.024379 , 0.059728 , 0.068012 , 0.048879 , 0.065763 , 0.062629 
 499 , 0.020671 , 0.037895 , 0.021663 , 0.027637 , 0.036797 , 0.019862 , 0.013738 , 0.039335 , 0.035567 , 0.03263 , 0.034492 , 0.051405 , 0.021685 , 0.025088 , 0.024661 , 0.060278 , 0.068801 , 0.049449 , 0.066651 , 0.063342 
 500 , 0.020972 , 0.038287 , 0.021972 , 0.027962 , 0.037292 , 0.020088 , 0.013876 , 0.039793 , 0.036031 , 0.033008 , 0.034858 , 0.051829 , 0.021966 , 0.025373 , 0.024973 , 0.060881 , 0.069644 , 0.050084 , 0.067599 , 0.064104 
 501 , 0.021324 , 0.038881 , 0.022407 , 0.028431 , 0.037937 , 0.02047 , 0.014123 , 0.040349 , 0.036553 , 0.033471 , 0.035386 , 0.052356 , 0.022352 , 0.025751 , 0.025405 , 0.061651 , 0.070666 , 0.050922 , 0.068763 , 0.065017 
 502 , 0.021674 , 0.039473 , 0.022846 , 0.028908 , 0.038576 , 0.020855 , 0.014367 , 0.040909 , 0.037079 , 0.033933 , 0.035912 , 0.052893 , 0.022734 , 0.026127 , 0.025835 , 0.062421 , 0.07169 , 0.051755 , 0.069924 , 0.065926 
