  time  ,:20:40 A,:20:47 A,:20:55 A,:21:01 A,:21:07 A,:21:36 A,:21:40 A,:21:49 A,:21:56 A,:22:03 A,:22:44 A,:22:50 A,:22:55 A,:23:01 A,:23:07 A,:23:39 A,:23:46 A,:23:52 A,:23:59 A,:24:05 A,:24:37 A,:24:43 A,:24:49 A,:24:54 A,:24:59 A,:25:31 A,:25:41 A,:25:46 A,:25:55 A,:26:02 A,:26:33 A,:26:42 A,:26:49 A,:26:55 A,:27:02 A,:27:37 A,:27:44 A,:27:51 A,:27:59 A,:28:06 A,:28:41 A,:28:50 A,:28:58 A,:29:08 A,:29:17 A,:30:12 A,:30:18 A,:30:26 A,:30:33 A,:30:41 A,:31:38 A,:31:48 A,:31:54 A,:32:01 A,:32:09 A,:32:40 A,:32:46 A,:32:53 A,:32:58 A,:33:04 A,:33:38 A,:33:45 A,:33:50 A,:33:57 A,:34:03 A,:34:36 A,:34:44 A,:34:51 A,:35:00 A,:35:11 A,:35:46 A,:35:52 A,:35:58 A,:36:04 A,:36:11 A,:36:43 A,:36:49 A,:36:56 A,:37:02 A,:37:10 A,:37:44 A,:37:50 A,:37:57 A,:38:03 A,:38:11 A,:38:47 A,:38:54 A,:39:01 A,:39:09 A,:39:15 A,:39:53 A,:39:59 A,:40:04 A,:40:12 A,:40:19 A,:41:05 A,:41:11 A,:41:16 A,:41:33 A,:41:44 A,:48:37 A,:48:45 A,:48:51 A,:48:59 A,:49:05 A,:49:37 A,:49:45 A,:49:54 A,:50:02 A,:50:07 A,:50:40 A,:50:47 A,:50:54 A,:51:01 A,:51:09 A,:51:48 A,:51:55 A,:52:01 A,:52:08 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 899 , 0.477293 , 0.504449 , 0.497701 , 0.527295 , 0.428612 , 0.423338 , 0.452786 , 0.437402 , 0.430937 , 0.478006 , 0.468333 , 0.481198 , 0.454261 , 0.469743 , 0.520708 , 0.321536 , 0.430305 , 0.459008 , 0.449935 , 0.408286 , 0.422714 , 0.382304 , 0.456497 , 0.437556 , 0.439994 , 0.477917 , 0.441679 , 0.469297 , 0.429625 , 0.424083 , 0.370007 , 0.483078 , 0.473542 , 0.46045 , 0.440732 , 0.45593 , 0.536936 , 0.33466 , 0.378181 , 0.476556 , 0.409687 , 0.356996 , 0.472368 , 0.424302 , 0.407014 , 0.457388 , 0.400476 , 0.460653 , 0.459883 , 0.481619 , 0.470577 , 0.451361 , 0.487128 , 0.433173 , 0.454034 , 0.409833 , 0.446224 , 0.372518 , 0.442076 , 0.409323 , 0.394327 , 0.421847 , 0.397883 , 0.43434 , 0.4142 , 0.451612 , 0.463853 , 0.424229 , 0.456132 , 0.448331 , 0.446864 , 0.442133 , 0.478516 , 0.464436 , 0.468714 , 0.46348 , 0.474377 , 0.447472 , 0.4654 , 0.454245 , 0.460288 , 0.504425 , 0.442198 , 0.422568 , 0.390949 , 0.365454 , 0.29963 , 0.357506 , 0.371011 , 0.345921 , 0.40848 , 0.437248 , 0.404219 , 0.414791 , 0.4334 , 0.468608 , 0.424464 , 0.404656 , 0.42491 , 0.455079 , 0.479335 , 0.441898 , 0.414483 , 0.409112 , 0.457064 , 0.428401 , 0.453888 , 0.491098 , 0.494047 , 0.411372 , 0.439889 , 0.374738 , 0.399957 , 0.425793 , 0.351965 , 0.398961 , 0.406657 , 0.386258 , 0.391896 
 900 , 0.47793 , 0.505034 , 0.498034 , 0.527455 , 0.428494 , 0.423876 , 0.45299 , 0.437416 , 0.431134 , 0.47831 , 0.468452 , 0.481781 , 0.454589 , 0.469687 , 0.520826 , 0.321621 , 0.43044 , 0.459167 , 0.450358 , 0.408592 , 0.422875 , 0.382619 , 0.456922 , 0.437795 , 0.440056 , 0.478294 , 0.4418 , 0.469412 , 0.429746 , 0.424352 , 0.370225 , 0.483315 , 0.473893 , 0.460878 , 0.440783 , 0.456413 , 0.537224 , 0.33508 , 0.378598 , 0.476848 , 0.409916 , 0.357348 , 0.47248 , 0.424457 , 0.407107 , 0.457818 , 0.400769 , 0.461032 , 0.460095 , 0.481911 , 0.470882 , 0.451254 , 0.487175 , 0.433451 , 0.454322 , 0.410417 , 0.446555 , 0.372728 , 0.442244 , 0.409569 , 0.394802 , 0.422132 , 0.398346 , 0.434598 , 0.414389 , 0.45165 , 0.464156 , 0.424481 , 0.456365 , 0.448792 , 0.446798 , 0.442365 , 0.478568 , 0.464754 , 0.469057 , 0.463518 , 0.474571 , 0.447613 , 0.465553 , 0.454306 , 0.460531 , 0.504743 , 0.442599 , 0.423069 , 0.391266 , 0.365817 , 0.300015 , 0.357549 , 0.371146 , 0.345915 , 0.408786 , 0.437795 , 0.404701 , 0.415067 , 0.433912 , 0.468944 , 0.42474 , 0.404838 , 0.4252 , 0.455509 , 0.479819 , 0.442123 , 0.415132 , 0.409803 , 0.457536 , 0.42914 , 0.454508 , 0.491575 , 0.49478 , 0.41208 , 0.440096 , 0.37511 , 0.400268 , 0.426242 , 0.352511 , 0.399372 , 0.407212 , 0.386865 , 0.392283 
 901 , 0.478495 , 0.505477 , 0.498484 , 0.527577 , 0.4281 , 0.424111 , 0.453108 , 0.437236 , 0.431234 , 0.4786 , 0.468343 , 0.482161 , 0.454961 , 0.469729 , 0.521269 , 0.321685 , 0.430541 , 0.459537 , 0.450755 , 0.408731 , 0.42304 , 0.382868 , 0.457402 , 0.43805 , 0.440298 , 0.478624 , 0.442175 , 0.469641 , 0.429961 , 0.42478 , 0.370445 , 0.483555 , 0.474144 , 0.461237 , 0.440741 , 0.456895 , 0.53739 , 0.335309 , 0.378848 , 0.47727 , 0.410165 , 0.35782 , 0.472726 , 0.424675 , 0.407361 , 0.458176 , 0.400956 , 0.461342 , 0.460125 , 0.482338 , 0.470994 , 0.451126 , 0.487438 , 0.433578 , 0.454687 , 0.410705 , 0.446896 , 0.372902 , 0.442239 , 0.409657 , 0.395179 , 0.422452 , 0.398595 , 0.434843 , 0.414443 , 0.452004 , 0.464323 , 0.424788 , 0.4565 , 0.449055 , 0.446791 , 0.442699 , 0.478793 , 0.465032 , 0.469173 , 0.46363 , 0.474628 , 0.447847 , 0.465685 , 0.454268 , 0.460899 , 0.505074 , 0.442948 , 0.423225 , 0.391505 , 0.366159 , 0.300487 , 0.357651 , 0.371339 , 0.345799 , 0.409093 , 0.438235 , 0.405146 , 0.415354 , 0.434182 , 0.469181 , 0.42482 , 0.405009 , 0.425481 , 0.455734 , 0.480155 , 0.442288 , 0.415499 , 0.410366 , 0.457886 , 0.429687 , 0.455114 , 0.492111 , 0.495414 , 0.412606 , 0.440128 , 0.375505 , 0.400505 , 0.426706 , 0.35309 , 0.399651 , 0.407708 , 0.387445 , 0.392658 
 902 , 0.479065 , 0.505888 , 0.499021 , 0.527862 , 0.42779 , 0.424336 , 0.453387 , 0.437126 , 0.431405 , 0.478944 , 0.468211 , 0.482438 , 0.455493 , 0.469905 , 0.521769 , 0.321867 , 0.430671 , 0.460069 , 0.451248 , 0.408899 , 0.4234 , 0.383189 , 0.458011 , 0.438385 , 0.440782 , 0.479065 , 0.442727 , 0.470027 , 0.430332 , 0.425329 , 0.370826 , 0.483826 , 0.474457 , 0.461674 , 0.440758 , 0.457438 , 0.537594 , 0.335602 , 0.379162 , 0.47783 , 0.410553 , 0.358439 , 0.473166 , 0.425086 , 0.407858 , 0.458632 , 0.401152 , 0.461771 , 0.460149 , 0.482898 , 0.47118 , 0.451208 , 0.487998 , 0.433745 , 0.455194 , 0.410973 , 0.44727 , 0.373166 , 0.442299 , 0.409794 , 0.395624 , 0.422843 , 0.398852 , 0.435198 , 0.414596 , 0.452564 , 0.464539 , 0.425232 , 0.456703 , 0.449296 , 0.446939 , 0.443187 , 0.47921 , 0.465395 , 0.469308 , 0.463926 , 0.474747 , 0.448238 , 0.465895 , 0.454266 , 0.4614 , 0.50546 , 0.443397 , 0.423311 , 0.391799 , 0.366557 , 0.301056 , 0.357874 , 0.371625 , 0.34585 , 0.409512 , 0.438708 , 0.405655 , 0.415693 , 0.434342 , 0.469413 , 0.424901 , 0.405324 , 0.425853 , 0.455848 , 0.48042 , 0.44246 , 0.415766 , 0.410811 , 0.458164 , 0.430009 , 0.455654 , 0.492622 , 0.495987 , 0.413022 , 0.440064 , 0.375886 , 0.400732 , 0.42716 , 0.353597 , 0.399861 , 0.408164 , 0.387998 , 0.393018 
 903 , 0.479417 , 0.506226 , 0.49951 , 0.52829 , 0.427716 , 0.424556 , 0.453773 , 0.437027 , 0.431442 , 0.479393 , 0.468078 , 0.482618 , 0.455866 , 0.470099 , 0.522253 , 0.322106 , 0.430852 , 0.46057 , 0.451704 , 0.409054 , 0.423845 , 0.38349 , 0.458565 , 0.438716 , 0.441278 , 0.479555 , 0.443209 , 0.470349 , 0.43069 , 0.425849 , 0.371238 , 0.484065 , 0.474738 , 0.462105 , 0.440728 , 0.457911 , 0.537763 , 0.335967 , 0.379441 , 0.478367 , 0.410929 , 0.358985 , 0.473598 , 0.425558 , 0.408391 , 0.459123 , 0.401368 , 0.462186 , 0.460158 , 0.48341 , 0.471384 , 0.451364 , 0.488526 , 0.433947 , 0.455632 , 0.411204 , 0.447598 , 0.373404 , 0.442409 , 0.409984 , 0.396074 , 0.423255 , 0.399097 , 0.435547 , 0.414752 , 0.453021 , 0.464756 , 0.425679 , 0.456973 , 0.44953 , 0.44717 , 0.443613 , 0.479636 , 0.465734 , 0.469428 , 0.464247 , 0.474867 , 0.448657 , 0.466179 , 0.454298 , 0.461895 , 0.505822 , 0.443929 , 0.423457 , 0.392049 , 0.366954 , 0.301553 , 0.358104 , 0.371828 , 0.345989 , 0.409903 , 0.439209 , 0.40608 , 0.415964 , 0.434505 , 0.469525 , 0.425033 , 0.405644 , 0.426301 , 0.455955 , 0.480686 , 0.442724 , 0.415932 , 0.411204 , 0.458444 , 0.430302 , 0.456157 , 0.493125 , 0.496535 , 0.413338 , 0.440122 , 0.376216 , 0.400932 , 0.427627 , 0.354023 , 0.40014 , 0.408545 , 0.388558 , 0.393407 
 904 , 0.479232 , 0.50648 , 0.500515 , 0.528961 , 0.428232 , 0.4248 , 0.454347 , 0.43702 , 0.431177 , 0.480106 , 0.468161 , 0.482582 , 0.455698 , 0.470338 , 0.522624 , 0.322468 , 0.43125 , 0.460966 , 0.452 , 0.409303 , 0.424379 , 0.38369 , 0.458935 , 0.439027 , 0.441746 , 0.480154 , 0.443454 , 0.470467 , 0.431056 , 0.426281 , 0.371664 , 0.484273 , 0.474967 , 0.462553 , 0.440654 , 0.458239 , 0.537903 , 0.336574 , 0.379611 , 0.478778 , 0.41118 , 0.359258 , 0.473882 , 0.426111 , 0.408922 , 0.459672 , 0.401671 , 0.462544 , 0.460254 , 0.483699 , 0.471584 , 0.451668 , 0.488886 , 0.434204 , 0.455957 , 0.411423 , 0.447945 , 0.37359 , 0.442709 , 0.410339 , 0.39646 , 0.423756 , 0.39943 , 0.435887 , 0.414935 , 0.453173 , 0.46498 , 0.426071 , 0.457357 , 0.449782 , 0.447533 , 0.443867 , 0.479984 , 0.466024 , 0.469537 , 0.464608 , 0.475088 , 0.449175 , 0.466647 , 0.454517 , 0.462342 , 0.506148 , 0.444611 , 0.42387 , 0.392187 , 0.367358 , 0.301824 , 0.358279 , 0.371842 , 0.346309 , 0.410193 , 0.439788 , 0.406325 , 0.416109 , 0.434762 , 0.469367 , 0.42531 , 0.40592 , 0.426864 , 0.456208 , 0.48102 , 0.443211 , 0.415923 , 0.411439 , 0.458781 , 0.430635 , 0.456596 , 0.493564 , 0.49693 , 0.413454 , 0.440476 , 0.376463 , 0.401056 , 0.428062 , 0.354208 , 0.400668 , 0.408777 , 0.389128 , 0.39387 
 905 , 0.479083 , 0.507053 , 0.503229 , 0.529417 , 0.428765 , 0.425135 , 0.454856 , 0.437159 , 0.430961 , 0.480979 , 0.468776 , 0.482697 , 0.455293 , 0.470632 , 0.522911 , 0.322829 , 0.43186 , 0.461403 , 0.452271 , 0.409885 , 0.424673 , 0.383811 , 0.45932 , 0.439298 , 0.442191 , 0.480728 , 0.443649 , 0.470583 , 0.431495 , 0.42678 , 0.372078 , 0.484585 , 0.475339 , 0.463177 , 0.440757 , 0.458696 , 0.538257 , 0.337293 , 0.379784 , 0.479188 , 0.411222 , 0.359478 , 0.473978 , 0.426569 , 0.409294 , 0.460163 , 0.402099 , 0.462877 , 0.460698 , 0.483863 , 0.471717 , 0.451882 , 0.489106 , 0.434437 , 0.456533 , 0.411862 , 0.448697 , 0.373877 , 0.443261 , 0.410809 , 0.396759 , 0.424422 , 0.40013 , 0.436235 , 0.415104 , 0.453292 , 0.465276 , 0.426391 , 0.457619 , 0.450205 , 0.447822 , 0.444111 , 0.480217 , 0.466426 , 0.469789 , 0.464935 , 0.475566 , 0.449808 , 0.46718 , 0.454937 , 0.462804 , 0.506648 , 0.445262 , 0.4246 , 0.392278 , 0.367848 , 0.302022 , 0.358417 , 0.371965 , 0.346514 , 0.410477 , 0.440465 , 0.406636 , 0.416368 , 0.435287 , 0.469262 , 0.425686 , 0.406069 , 0.427314 , 0.456865 , 0.481546 , 0.443706 , 0.416076 , 0.411676 , 0.45932 , 0.431285 , 0.457116 , 0.493935 , 0.497249 , 0.413669 , 0.440757 , 0.376867 , 0.401191 , 0.428416 , 0.354422 , 0.40141 , 0.409229 , 0.389791 , 0.394417 
 906 , 0.478941 , 0.507645 , 0.506063 , 0.5299 , 0.429328 , 0.425491 , 0.455388 , 0.437304 , 0.430732 , 0.481878 , 0.469408 , 0.482811 , 0.454885 , 0.470941 , 0.523207 , 0.323207 , 0.432501 , 0.461862 , 0.452565 , 0.410489 , 0.424988 , 0.383935 , 0.45972 , 0.439583 , 0.442666 , 0.481326 , 0.443851 , 0.470698 , 0.431949 , 0.4273 , 0.372503 , 0.484912 , 0.475728 , 0.463834 , 0.440873 , 0.459169 , 0.538622 , 0.338046 , 0.379959 , 0.479614 , 0.411276 , 0.359709 , 0.474081 , 0.42704 , 0.409686 , 0.460678 , 0.402546 , 0.463234 , 0.461157 , 0.484036 , 0.471858 , 0.45211 , 0.489342 , 0.434683 , 0.45714 , 0.412315 , 0.449473 , 0.374183 , 0.443835 , 0.411301 , 0.397078 , 0.425118 , 0.400851 , 0.436598 , 0.415284 , 0.453425 , 0.465586 , 0.426724 , 0.457887 , 0.450642 , 0.448119 , 0.444378 , 0.48045 , 0.466844 , 0.470057 , 0.465286 , 0.476061 , 0.450463 , 0.467744 , 0.455372 , 0.463282 , 0.507175 , 0.445936 , 0.425353 , 0.392372 , 0.368365 , 0.302242 , 0.358573 , 0.372089 , 0.346727 , 0.410773 , 0.441165 , 0.406968 , 0.416631 , 0.435835 , 0.469156 , 0.426075 , 0.406222 , 0.427795 , 0.457554 , 0.482089 , 0.444232 , 0.416242 , 0.411925 , 0.459883 , 0.431957 , 0.457668 , 0.494332 , 0.497577 , 0.413897 , 0.441052 , 0.37729 , 0.401338 , 0.428785 , 0.354646 , 0.402181 , 0.409694 , 0.39049 , 0.394993 
 907 , 0.479247 , 0.508679 , 0.508915 , 0.530116 , 0.430005 , 0.426305 , 0.455484 , 0.438227 , 0.431518 , 0.482655 , 0.470391 , 0.483501 , 0.455289 , 0.471887 , 0.52322 , 0.323714 , 0.432933 , 0.462502 , 0.453191 , 0.411439 , 0.425524 , 0.384512 , 0.460209 , 0.440244 , 0.443285 , 0.481842 , 0.444245 , 0.471269 , 0.432648 , 0.427468 , 0.373021 , 0.48529 , 0.476433 , 0.464617 , 0.441334 , 0.459851 , 0.539232 , 0.33884 , 0.3806 , 0.480069 , 0.411504 , 0.360293 , 0.474083 , 0.427655 , 0.410129 , 0.461096 , 0.403152 , 0.463804 , 0.46173 , 0.484509 , 0.472375 , 0.45267 , 0.48986 , 0.435047 , 0.458168 , 0.41322 , 0.450393 , 0.374842 , 0.444465 , 0.412097 , 0.397678 , 0.425792 , 0.401924 , 0.437251 , 0.415741 , 0.454004 , 0.46617 , 0.427199 , 0.458306 , 0.451337 , 0.448547 , 0.444847 , 0.480809 , 0.467463 , 0.470798 , 0.46565 , 0.476808 , 0.451133 , 0.468325 , 0.456078 , 0.463796 , 0.507817 , 0.446644 , 0.426069 , 0.392685 , 0.36915 , 0.302471 , 0.35909 , 0.372671 , 0.347021 , 0.411447 , 0.441765 , 0.407543 , 0.417522 , 0.436381 , 0.469505 , 0.426557 , 0.406518 , 0.428322 , 0.458257 , 0.483061 , 0.444831 , 0.416863 , 0.412293 , 0.460543 , 0.432575 , 0.458396 , 0.494618 , 0.497928 , 0.41457 , 0.441399 , 0.377843 , 0.401842 , 0.429184 , 0.354771 , 0.402761 , 0.410219 , 0.39127 , 0.395613 
 908 , 0.479386 , 0.509711 , 0.50687 , 0.530546 , 0.430489 , 0.427176 , 0.455418 , 0.439165 , 0.432182 , 0.482926 , 0.470979 , 0.484465 , 0.455784 , 0.473013 , 0.523473 , 0.324238 , 0.432922 , 0.463027 , 0.453822 , 0.412144 , 0.426257 , 0.385294 , 0.460683 , 0.440866 , 0.443999 , 0.482365 , 0.444569 , 0.471793 , 0.433142 , 0.427372 , 0.373453 , 0.485506 , 0.476944 , 0.465029 , 0.441614 , 0.460407 , 0.53958 , 0.339506 , 0.381233 , 0.480468 , 0.411884 , 0.360911 , 0.474348 , 0.428251 , 0.410533 , 0.461497 , 0.403493 , 0.46446 , 0.461888 , 0.485213 , 0.472851 , 0.453301 , 0.490365 , 0.435494 , 0.458836 , 0.413967 , 0.450884 , 0.375219 , 0.444797 , 0.412901 , 0.398414 , 0.426012 , 0.402573 , 0.43774 , 0.416262 , 0.454628 , 0.46695 , 0.427616 , 0.458779 , 0.452146 , 0.448874 , 0.445407 , 0.481209 , 0.467845 , 0.471491 , 0.465811 , 0.47718 , 0.451381 , 0.468928 , 0.456728 , 0.464248 , 0.50814 , 0.447376 , 0.426509 , 0.393067 , 0.36966 , 0.302735 , 0.359413 , 0.373013 , 0.347409 , 0.412014 , 0.442265 , 0.407936 , 0.418248 , 0.436666 , 0.469644 , 0.426924 , 0.406992 , 0.428796 , 0.458502 , 0.483911 , 0.445122 , 0.417426 , 0.412722 , 0.461115 , 0.432873 , 0.459104 , 0.494907 , 0.498634 , 0.415269 , 0.441972 , 0.37823 , 0.402174 , 0.429984 , 0.354937 , 0.403118 , 0.410354 , 0.391716 , 0.396241 
 909 , 0.479531 , 0.510784 , 0.504716 , 0.531 , 0.430995 , 0.428087 , 0.455341 , 0.440142 , 0.432869 , 0.483205 , 0.47159 , 0.485486 , 0.456294 , 0.47418 , 0.523751 , 0.324776 , 0.432909 , 0.463583 , 0.454485 , 0.412872 , 0.427029 , 0.386116 , 0.461181 , 0.44151 , 0.444752 , 0.482912 , 0.444915 , 0.472331 , 0.433659 , 0.427265 , 0.373898 , 0.48573 , 0.477471 , 0.465449 , 0.441918 , 0.460985 , 0.539943 , 0.340186 , 0.381881 , 0.480884 , 0.412286 , 0.361567 , 0.474636 , 0.428869 , 0.41095 , 0.461922 , 0.403856 , 0.465147 , 0.462044 , 0.485958 , 0.473333 , 0.453964 , 0.490894 , 0.435964 , 0.459527 , 0.414738 , 0.451399 , 0.375601 , 0.445143 , 0.413736 , 0.399181 , 0.426247 , 0.403245 , 0.438244 , 0.416806 , 0.455276 , 0.467762 , 0.428047 , 0.459275 , 0.452979 , 0.449224 , 0.445982 , 0.481633 , 0.468242 , 0.472217 , 0.465978 , 0.47756 , 0.451643 , 0.469562 , 0.45741 , 0.464716 , 0.508471 , 0.44814 , 0.426955 , 0.393463 , 0.370192 , 0.30302 , 0.35975 , 0.373377 , 0.34781 , 0.412596 , 0.442789 , 0.408344 , 0.419006 , 0.436957 , 0.469798 , 0.427314 , 0.407497 , 0.429293 , 0.458753 , 0.484793 , 0.44542 , 0.418012 , 0.413182 , 0.46171 , 0.43317 , 0.459845 , 0.495211 , 0.499381 , 0.416 , 0.442569 , 0.378623 , 0.402512 , 0.430824 , 0.355108 , 0.403489 , 0.410486 , 0.392176 , 0.396892 
 910 , 0.479557 , 0.511261 , 0.50277 , 0.531033 , 0.431563 , 0.428097 , 0.455483 , 0.4408 , 0.433008 , 0.483177 , 0.47213 , 0.485993 , 0.456457 , 0.474865 , 0.524166 , 0.325105 , 0.432683 , 0.463811 , 0.454866 , 0.413374 , 0.427464 , 0.386597 , 0.46127 , 0.441749 , 0.445191 , 0.483088 , 0.445093 , 0.472601 , 0.433982 , 0.427164 , 0.374154 , 0.485961 , 0.477804 , 0.465612 , 0.442082 , 0.461408 , 0.540229 , 0.340664 , 0.382108 , 0.481115 , 0.412489 , 0.362036 , 0.47493 , 0.429193 , 0.411231 , 0.462179 , 0.403983 , 0.465572 , 0.462057 , 0.486553 , 0.473469 , 0.454249 , 0.491188 , 0.436263 , 0.459768 , 0.415232 , 0.451668 , 0.375737 , 0.445426 , 0.414128 , 0.399673 , 0.426312 , 0.403723 , 0.438495 , 0.417083 , 0.455783 , 0.468283 , 0.428308 , 0.459403 , 0.453608 , 0.449322 , 0.446368 , 0.481805 , 0.468388 , 0.472674 , 0.466083 , 0.477869 , 0.451741 , 0.469947 , 0.457902 , 0.465004 , 0.508679 , 0.448584 , 0.427359 , 0.393902 , 0.370647 , 0.30332 , 0.359893 , 0.373431 , 0.348026 , 0.412838 , 0.443227 , 0.40882 , 0.419331 , 0.437155 , 0.469857 , 0.427578 , 0.407749 , 0.429599 , 0.459005 , 0.485531 , 0.445686 , 0.418722 , 0.413861 , 0.462447 , 0.43347 , 0.46045 , 0.495888 , 0.50023 , 0.41671 , 0.443137 , 0.379016 , 0.403065 , 0.43162 , 0.355526 , 0.403974 , 0.410833 , 0.392546 , 0.397262 
 911 , 0.479763 , 0.511135 , 0.502643 , 0.530925 , 0.432242 , 0.427708 , 0.45586 , 0.44088 , 0.433118 , 0.483193 , 0.472544 , 0.4863 , 0.456501 , 0.475156 , 0.524623 , 0.325254 , 0.432615 , 0.464028 , 0.455244 , 0.413774 , 0.427684 , 0.38679 , 0.461059 , 0.441991 , 0.445268 , 0.483177 , 0.445414 , 0.472649 , 0.434481 , 0.427262 , 0.374299 , 0.486438 , 0.478173 , 0.465926 , 0.442307 , 0.461741 , 0.540739 , 0.341062 , 0.382175 , 0.481295 , 0.412598 , 0.36245 , 0.475229 , 0.429436 , 0.411641 , 0.462535 , 0.404106 , 0.46582 , 0.462041 , 0.487013 , 0.473704 , 0.454336 , 0.491482 , 0.436533 , 0.459908 , 0.415753 , 0.452056 , 0.375962 , 0.445754 , 0.414309 , 0.400108 , 0.426597 , 0.404276 , 0.438706 , 0.417294 , 0.45616 , 0.468651 , 0.428527 , 0.459599 , 0.454003 , 0.449591 , 0.446549 , 0.481985 , 0.468545 , 0.473039 , 0.466364 , 0.478132 , 0.451951 , 0.470168 , 0.458253 , 0.465212 , 0.508985 , 0.448788 , 0.427862 , 0.394398 , 0.371144 , 0.303591 , 0.36013 , 0.373553 , 0.348045 , 0.412979 , 0.44367 , 0.409492 , 0.419443 , 0.437344 , 0.469997 , 0.427895 , 0.407732 , 0.429955 , 0.45938 , 0.4857 , 0.44599 , 0.419492 , 0.414528 , 0.462917 , 0.433807 , 0.460759 , 0.496584 , 0.500915 , 0.417181 , 0.443402 , 0.379206 , 0.403587 , 0.432007 , 0.355775 , 0.404463 , 0.411235 , 0.392962 , 0.397245 
 912 , 0.48009 , 0.510853 , 0.503363 , 0.53086 , 0.432992 , 0.427322 , 0.456313 , 0.440757 , 0.433341 , 0.483299 , 0.472917 , 0.486629 , 0.456581 , 0.475379 , 0.525084 , 0.325383 , 0.432675 , 0.464323 , 0.455704 , 0.414178 , 0.42789 , 0.386925 , 0.460805 , 0.442333 , 0.445258 , 0.483323 , 0.445843 , 0.472657 , 0.43512 , 0.42746 , 0.374439 , 0.487043 , 0.478636 , 0.466386 , 0.44261 , 0.462073 , 0.541396 , 0.341492 , 0.38227 , 0.481495 , 0.412724 , 0.36288 , 0.475533 , 0.429726 , 0.412156 , 0.462974 , 0.404276 , 0.466037 , 0.462056 , 0.48745 , 0.474079 , 0.454421 , 0.491836 , 0.436826 , 0.460091 , 0.416355 , 0.452569 , 0.376316 , 0.446127 , 0.414495 , 0.400604 , 0.427021 , 0.404926 , 0.438954 , 0.417541 , 0.4565 , 0.469018 , 0.428784 , 0.45992 , 0.454339 , 0.450002 , 0.446679 , 0.482235 , 0.468766 , 0.473445 , 0.466752 , 0.4784 , 0.45226 , 0.470383 , 0.458588 , 0.465428 , 0.509382 , 0.44897 , 0.428426 , 0.394926 , 0.371694 , 0.303865 , 0.360484 , 0.37379 , 0.348015 , 0.413155 , 0.444161 , 0.410255 , 0.419556 , 0.437549 , 0.470196 , 0.428272 , 0.407647 , 0.430384 , 0.459823 , 0.48563 , 0.446322 , 0.420279 , 0.415161 , 0.463242 , 0.434178 , 0.460968 , 0.497238 , 0.501503 , 0.417566 , 0.443536 , 0.379305 , 0.404073 , 0.432212 , 0.355886 , 0.404934 , 0.411628 , 0.393423 , 0.39712 
 913 , 0.480668 , 0.510615 , 0.503972 , 0.531113 , 0.433702 , 0.427335 , 0.456731 , 0.44067 , 0.433743 , 0.483272 , 0.473254 , 0.486849 , 0.456812 , 0.475436 , 0.525427 , 0.325545 , 0.43294 , 0.464623 , 0.45622 , 0.414608 , 0.428138 , 0.38707 , 0.460819 , 0.442739 , 0.445334 , 0.483434 , 0.446478 , 0.472759 , 0.435722 , 0.427741 , 0.374603 , 0.487708 , 0.479029 , 0.466895 , 0.44282 , 0.462312 , 0.541885 , 0.341784 , 0.382398 , 0.481649 , 0.412929 , 0.363328 , 0.475825 , 0.43002 , 0.412678 , 0.463407 , 0.404477 , 0.466124 , 0.462076 , 0.487798 , 0.474527 , 0.454598 , 0.49221 , 0.437109 , 0.460349 , 0.416887 , 0.453073 , 0.37672 , 0.446462 , 0.414762 , 0.401095 , 0.427497 , 0.405467 , 0.439137 , 0.417828 , 0.456747 , 0.469417 , 0.429022 , 0.460259 , 0.454565 , 0.450509 , 0.446884 , 0.482525 , 0.469109 , 0.473862 , 0.46726 , 0.478648 , 0.452691 , 0.47065 , 0.458897 , 0.465718 , 0.50995 , 0.449349 , 0.428974 , 0.395489 , 0.372258 , 0.304195 , 0.361024 , 0.374148 , 0.348046 , 0.41344 , 0.444718 , 0.410917 , 0.419824 , 0.437904 , 0.470504 , 0.428836 , 0.407681 , 0.43079 , 0.460389 , 0.485729 , 0.446875 , 0.421122 , 0.41593 , 0.463674 , 0.434903 , 0.461541 , 0.498099 , 0.502415 , 0.418096 , 0.443988 , 0.379648 , 0.404769 , 0.432713 , 0.356173 , 0.405564 , 0.412167 , 0.394038 , 0.39725 
