"","Research_location","Date","Time","Site.x","Block","Treatment","Weather","Spufilename.x","REP","NDVI(MODIS)","EVI(MODIS)","EVI2(MODIS)","PRI(550Reference)","PRI(570Ref)","WBI","ChlIndex","FileNum.x","Process_file","key_num.x","key","Site.y","FileNum.y","DateTime","Integration_ms","Temp","Remarks","Spufilename.y","Spu_filename","ReflecMean","ReflecSERR","ChAmax","ChBmax","Number_ChAmax","key_num.y","Type"
"2993","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","X",NA,"aug1lof00028.spu","3","0.62683506746660533","0.53850356575982672","0.42867141711518642","0.11958666502644855","0.11514989664006013","1.0111803119559879","0.30725815930294703",28,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00028","2016-08-01_LMAT00028","LMAT",28,2016-08-01 15:49:42,40,25.864,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00028.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00028.spu",0.323641598306713,0.0154992771219885,49283,15594,0,"00028",""
"2994","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","X",NA,"aug1lof00029.spu","4","0.71900484803754283","0.63523290300024049","0.49063791164071185","0.12342832176319238","0.11112478539914224","1.0382828214805424","0.36559058006674838",29,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00029","2016-08-01_LMAT00029","LMAT",29,2016-08-01 15:49:47,40,25.62,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00029.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00029.spu",0.314111448138915,0.0169232180010417,49187,16108.2,0,"00029",""
"2995","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","X",NA,"aug1lof00030.spu","5","0.66039599168420882","0.64287942890373795","0.48525616613044364","0.11286072280704988","0.10474203373727398","1.0078931374902325","0.31942957014718582",30,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00030","2016-08-01_LMAT00030","LMAT",30,2016-08-01 15:49:53,40,25.864,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00030.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00030.spu",0.360805688321388,0.0178981938458735,49066,17472.1,0,"00030",""
"2996","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F1",NA,"aug1lof00031.spu","1","0.74458386882433791","0.78931163920281455","0.58199495292666681","0.11765413086166722","0.10941996324931523","1.0420409875472516","0.37464344259335486",31,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00031","2016-08-01_LMAT00031","LMAT",31,2016-08-01 15:50:31,40,25.864,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00031.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00031.spu",0.383848578751771,0.0215303862517677,49062,20004,0,"00031",""
"2997","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F1",NA,"aug1lof00032.spu","2","0.70385886141076504","0.67330115107257327","0.5147677359922721","0.11917271286798438","0.11789760864118483","1.022455979049695","0.33893175191891944",32,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00032","2016-08-01_LMAT00032","LMAT",32,2016-08-01 15:50:37,40,25.864,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00032.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00032.spu",0.352131856190456,0.0187774456859992,48678,17629.8,0,"00032",""
"2998","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F1",NA,"aug1lof00033.spu","3","0.70555693816279341","0.71940677418047816","0.5397736544912185","0.13280159427714666","0.11797691039032432","1.0361250006145799","0.36659556570329865",33,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00033","2016-08-01_LMAT00033","LMAT",33,2016-08-01 15:50:44,40,25.864,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00033.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00033.spu",0.376907768838322,0.019907069424508,48724,18967.7,0,"00033",""
"2999","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F2",NA,"aug1lof00007.spu","2","0.77824724264358169","0.92880020568927535","0.66969106548564772","0.14070729872084273","0.1255248402995123","1.039099702750798","0.39276157093321279",7,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00007","2016-08-01_LMAT00007","LMAT",7,2016-08-01 15:45:02,40,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00007.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00007.spu",0.444345950263656,0.0259708799514799,49764,23654.2,0,"00007",""
"3000","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F1",NA,"aug1lof00034.spu","4","0.69677225586225111","0.62514594505787513","0.47728210313907921","0.11716068210176066","0.10570959913715622","1.0506727459657592","0.34330724992114475",34,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00034","2016-08-01_LMAT00034","LMAT",34,2016-08-01 15:50:50,40,26.108,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00034.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00034.spu",0.320077543238575,0.0165909727814045,48853,16307.2,0,"00034",""
"3001","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F1",NA,"aug1lof00035.spu","5","0.61258564958466688","0.54914202558557168","0.43805711763209337","0.12100588606264459","0.12052057315630341","1.0013022713537738","0.28533827679387957",35,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00035","2016-08-01_LMAT00035","LMAT",35,2016-08-01 15:51:00,40,26.108,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00035.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00035.spu",0.349376018726024,0.0164385371020319,48867,16343.7,0,"00035",""
"3002","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","CT",NA,"aug1lof00036.spu","1","0.70804002101415908","0.68228064209881623","0.51160893209658653","0.11086044308081031","9.9591626924065424E-2","1.0156416738326375","0.36241828334092668",36,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00036","2016-08-01_LMAT00036","LMAT",36,2016-08-01 15:51:37,40,26.108,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00036.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00036.spu",0.344398354080184,0.0182644992027573,48681,16737.9,0,"00036",""
"3003","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","CT",NA,"aug1lof00037.spu","2","0.73995595709479756","0.82351643311774869","0.60383515316192893","0.12340393691108011","0.11620989556951795","1.0309490805517774","0.39209574035373157",37,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00037","2016-08-01_LMAT00037","LMAT",37,2016-08-01 15:51:45,40,26.108,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00037.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00037.spu",0.40917456880522,0.0229497371095418,48615,20612.9,0,"00037",""
"3004","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","CT",NA,"aug1lof00038.spu","3","0.71026611215762958","0.76296021681917114","0.56225152987473748","0.12414949779870016","0.11580790395197597","1.0176634519108847","0.36191360891778912",38,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00038","2016-08-01_LMAT00038","LMAT",38,2016-08-01 15:51:51,40,26.352,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00038.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00038.spu",0.398527121732604,0.0212745133009946,48672,19848.9,0,"00038",""
"3005","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","CT",NA,"aug1lof00039.spu","4","0.75489984500080132","0.54546870389877922","0.43253116893383997","0.1230900561529365","9.6119537928751872E-2","1.0689311684430718","0.3910654783180178",39,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00039","2016-08-01_LMAT00039","LMAT",39,2016-08-01 15:52:01,40,26.108,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00039.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00039.spu",0.242833587890231,0.013447120821981,48580,12552.6,0,"00039",""
"3006","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","CT",NA,"aug1lof00040.spu","5","0.75716577169649002","0.80555515405987577","0.59392165807831321","0.14262326309340559","0.11887112902969796","1.041242721907089","0.40435853229027835",40,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00040","2016-08-01_LMAT00040","LMAT",40,2016-08-01 15:52:08,40,26.352,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00040.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00040.spu",0.383983182189524,0.0216596799344295,48813,19869.5,0,"00040",""
"3007","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NO3",NA,"aug1lof00041.spu","1","0.84127527310363737","1.0129193467259296","0.71104142891057964","0.15651393068634112","0.11721002298733792","1.0448245554729227","0.46807464119377068",41,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00041","2016-08-01_LMAT00041","LMAT",41,2016-08-01 15:52:44,40,26.352,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00041.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00041.spu",0.417939692427088,0.0261393602099949,48569,22407.9,0,"00041",""
"3008","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NO3",NA,"aug1lof00042.spu","2","0.83821585837717794","0.90774821832343466","0.66346133038005795","0.16017085619148991","0.12372829468678143","1.0665698588231982","0.47011704189652592",42,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00042","2016-08-01_LMAT00042","LMAT",42,2016-08-01 15:52:56,40,26.596,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00042.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00042.spu",0.374646640977473,0.0234979967802498,48416,20359.7,0,"00042",""
"3009","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NO3",NA,"aug1lof00043.spu","3","0.80301655435944719","0.90262365550721735","0.65228102758872564","0.13931355552053151","0.11338133270055767","1.0463533032081749","0.43795638576200674",43,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00043","2016-08-01_LMAT00043","LMAT",43,2016-08-01 15:53:05,40,26.352,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00043.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00043.spu",0.397468053788216,0.0239047620847091,48572,21019.4,0,"00043",""
"3010","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F2",NA,"aug1lof00008.spu","3","0.7233108052755447","0.78265147071138708","0.59236395082146465","0.13525456485414611","0.13262220517040321","1.0443853354959274","0.34821348243471534",8,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00008","2016-08-01_LMAT00008","LMAT",8,2016-08-01 15:45:14,40,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00008.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00008.spu",0.415186586562985,0.0229299754594882,50282,21870.3,0,"00008",""
"3011","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NO3",NA,"aug1lof00044.spu","4","0.63290046431150404","0.53979500027690341","0.43598880711976246","0.12433585573981645","0.12327276574094134","1.019862974264494","0.30876508578222456",44,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00044","2016-08-01_LMAT00044","LMAT",44,2016-08-01 15:53:13,40,26.352,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00044.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00044.spu",0.32490873690591,0.0158493260420846,48219,15273.4,0,"00044",""
"3012","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NO3",NA,"aug1lof00045.spu","5","0.79911936481514323","1.0223914722772038","0.70645214946244739","0.14848968655949502","0.11219852863798566","1.0470090995937509","0.42626223103940519",45,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00045","2016-08-01_LMAT00045","LMAT",45,2016-08-01 15:53:22,40,26.352,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00045.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00045.spu",0.459871936322838,0.0271760901331643,48332,24074.1,0,"00045",""
"3013","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NH4",NA,"aug1lof00046.spu","1","0.8244153796990713","0.92929203727340681","0.66545715398139937","0.1485198816141591","0.10911124983775165","1.0466623533086432","0.45157024676817609",46,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00046","2016-08-01_LMAT00046","LMAT",46,2016-08-01 15:54:01,40,26.596,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00046.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00046.spu",0.393628767049079,0.0240643841317674,48293,21242.1,0,"00046",""
"3014","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NH4",NA,"aug1lof00047.spu","2","0.77800065847706912","0.78121753879214828","0.57772533282919691","0.13230433865410307","0.10092534123475978","1.0459222268791593","0.4112409218831386",47,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00047","2016-08-01_LMAT00047","LMAT",47,2016-08-01 15:54:10,40,26.596,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00047.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00047.spu",0.352299261210984,0.0202989831835153,48160,18347.4,0,"00047",""
"3015","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NH4",NA,"aug1lof00048.spu","3","0.81767388560299559","0.99959436555792525","0.70707117606291026","0.14347922683848036","0.12283849494240319","1.049575884222574","0.44829326548292792",48,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00048","2016-08-01_LMAT00048","LMAT",48,2016-08-01 15:54:17,40,26.596,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00048.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00048.spu",0.435638926668523,0.0268902047934286,48318,23241.3,0,"00048",""
"3016","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NH4",NA,"aug1lof00049.spu","4","0.76638482094679905","0.80519298197927647","0.59274697409219901","0.11822607893375231","0.10265243070754748","1.0395283599463763","0.39193960703969288",49,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00049","2016-08-01_LMAT00049","LMAT",49,2016-08-01 15:54:25,40,26.596,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00049.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00049.spu",0.374893191714686,0.0216178736902819,48216,19468.7,0,"00049",""
"3017","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","NH4",NA,"aug1lof00050.spu","5","0.80432526853797326","0.83203428544911229","0.61182215970081921","0.13064545682816098","0.10390609698088926","1.0464212328767124","0.42266204473146868",50,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00050","2016-08-01_LMAT00050","LMAT",50,2016-08-01 15:54:31,40,26.596,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00050.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00050.spu",0.36192918423662,0.0217613483916671,48135,19291.8,0,"00050",""
"3018","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F0.5",NA,"aug1lof00051.spu","1","0.72733156194215665","0.78397694090397241","0.58699910409368261","0.1239205595353442","0.11627037535516672","1.0322520074665607","0.35686562431061108",51,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00051","2016-08-01_LMAT00051","LMAT",51,2016-08-01 15:55:09,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00051.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00051.spu",0.405667452685275,0.0224939497604792,48011,20223.1,0,"00051",""
"3019","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F0.5",NA,"aug1lof00052.spu","2","0.74251057924446473","0.69482172889295735","0.52931374234717044","0.1203632367985652","0.10203581696986885","1.0376228204884281","0.37758084244404028",52,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00052","2016-08-01_LMAT00052","LMAT",52,2016-08-01 15:55:16,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00052.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00052.spu",0.332552482034557,0.0185567120139278,47859,16816.4,0,"00052",""
"3020","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F0.5",NA,"aug1lof00053.spu","3","0.75322455732018667","0.67717255762566375","0.52576426347539917","0.1273094842821185","0.115449074168312","1.0635686766188479","0.36685510646207492",53,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00053","2016-08-01_LMAT00053","LMAT",53,2016-08-01 15:55:24,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00053.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00053.spu",0.321071124458305,0.0182021653495917,48065,16484.2,0,"00053",""
"3021","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F2",NA,"aug1lof00009.spu","4","0.78009901595798359","0.8649922683176261","0.63119129759146375","0.13839616915087344","0.11895032672977124","1.0262192722521397","0.40026797177550538",9,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00009","2016-08-01_LMAT00009","LMAT",9,2016-08-01 15:45:22,40,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00009.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00009.spu",0.401266758686737,0.0234495625351626,49746,21357.7,0,"00009",""
"3022","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F0.5",NA,"aug1lof00054.spu","4","0.69508417859042482","0.69655352233744205","0.53299098442263515","0.130690524913149","0.11834662239125819","1.0298054031421768","0.34982626669728917",54,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00054","2016-08-01_LMAT00054","LMAT",54,2016-08-01 15:55:30,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00054.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00054.spu",0.379111302902157,0.0199619515745764,47889,18677.4,0,"00054",""
"3023","Toolik",2016-08-01,"0.64583333333333337","LMAT","1","F0.5",NA,"aug1lof00055.spu","5","0.73022589721521081","0.69507400119652363","0.53061208356031919","0.1302889371524738","0.11755543761681708","1.0241030649544443","0.36508855909939059",55,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00055","2016-08-01_LMAT00055","LMAT",55,2016-08-01 15:55:36,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00055.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00055.spu",0.344285757826202,0.0189008659231586,47820,16882.2,0,"00055",""
"3024","Toolik",2016-08-01,"0.64583333333333337","LMAT","2","F5",NA,"aug1lof00056.spu","1","0.75424152697253233","0.7825224112614021","0.5866791525597177","0.14175650815779958","0.12122870850371896","1.034936711248164","0.40144158255561441",56,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00056","2016-08-01_LMAT00056","LMAT",56,2016-08-01 15:56:39,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00056.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00056.spu",0.378958786547498,0.0214435029006715,47764,19083.4,0,"00056",""
"3025","Toolik",2016-08-01,"0.64583333333333337","LMAT","2","F5",NA,"aug1lof00057.spu","2","0.74951092159475108","0.85110045728618688","0.61983907437679986","0.13751020140146147","0.11553186986551744","1.0425987998460571","0.40642124106642619",57,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00057","2016-08-01_LMAT00057","LMAT",57,2016-08-01 15:56:46,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00057.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00057.spu",0.419071836790178,0.0235361901917805,47646,20954.5,0,"00057",""
"3026","Toolik",2016-08-01,"0.64583333333333337","LMAT","2","F5",NA,"aug1lof00058.spu","3","0.79457777587120582","0.85214745970224515","0.63495378003121627","0.15539321731427219","0.1413654932978321","1.0432958307551252","0.43406712098356959",58,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00058","2016-08-01_LMAT00058","LMAT",58,2016-08-01 15:56:52,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00058.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00058.spu",0.385064008926574,0.0231564107423213,47664,19770.1,0,"00058",""
"3027","Toolik",2016-08-01,"0.64583333333333337","LMAT","2","F5",NA,"aug1lof00059.spu","4","0.76340887142567404","0.71620123400788516","0.54033944856876492","0.1313745801174773","0.10551109247635375","1.0432328932782424","0.38327295623706398",59,"C:\Users\jiml\Documents\Unispec\UnispecData\2016\Processed Data/LOF_2016-08-01_ALL.xlsx","00059","2016-08-01_LMAT00059","LMAT",59,2016-08-01 15:56:59,40,26.84,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2016\AUG1LOF00002.spu""","aug1lof00059.spu","C:\Users\jiml\Documents\Unispec\UnispecData\2016\Raw Data/LOF_2016-08-01_ALL/AUG1LOF00059.spu",0.329972012089364,0.0186039988091285,47577,16587.8,0,"00059",""
