JUN28SHB200005.spu,JUN28SHB200004.spu,JUN28SHB200003.spu,
Wavelength,JUN28SHB200006.spu,JUN28SHB200007.spu,JUN28SHB200008.spu,JUN28SHB200009.spu,JUN28SHB200010.spu,JUN28SHB200011.spu,JUN28SHB200012.spu,JUN28SHB200013.spu,JUN28SHB200014.spu,JUN28SHB200015.spu,JUN28SHB200016.spu,JUN28SHB200017.spu,JUN28SHB200018.spu,JUN28SHB200019.spu,JUN28SHB200020.spu,JUN28SHB200021.spu,JUN28SHB200022.spu,JUN28SHB200023.spu,JUN28SHB200024.spu,JUN28SHB200025.spu
  (nm),6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 
  time  ,01:02 PM,01:11 PM,01:20 PM,01:34 PM,01:44 PM,02:15 PM,02:22 PM,02:30 PM,02:36 PM,02:44 PM,03:05 PM,03:13 PM,03:20 PM,03:27 PM,03:33 PM,04:19 PM,04:24 PM,04:29 PM,04:36 PM,04:40 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 488 , 0.024487 , 0.03401 , 0.020465 , 0.024135 , 0.024294 , 0.027607 , 0.018494 , 0.045421 , 0.030832 , 0.032567 , 0.030955 , 0.033371 , 0.024997 , 0.020025 , 0.020811 , 0.067844 , 0.090015 , 0.067422 , 0.084532 , 0.076821 
 489 , 0.024651 , 0.034178 , 0.020572 , 0.02431 , 0.024416 , 0.02776 , 0.018579 , 0.045663 , 0.030981 , 0.032774 , 0.031116 , 0.033561 , 0.025156 , 0.020154 , 0.02093 , 0.068228 , 0.090663 , 0.067869 , 0.085108 , 0.077373 
 490 , 0.024841 , 0.034412 , 0.020709 , 0.024517 , 0.024599 , 0.027964 , 0.018706 , 0.045986 , 0.031212 , 0.033033 , 0.031359 , 0.033805 , 0.025359 , 0.020303 , 0.021087 , 0.068764 , 0.09146 , 0.068446 , 0.085849 , 0.07807 
 491 , 0.025105 , 0.034795 , 0.02094 , 0.024809 , 0.024933 , 0.028268 , 0.018922 , 0.046514 , 0.031632 , 0.03343 , 0.031763 , 0.034166 , 0.025657 , 0.020513 , 0.021326 , 0.069667 , 0.092601 , 0.069317 , 0.086964 , 0.079114 
 492 , 0.025371 , 0.035186 , 0.021166 , 0.025102 , 0.025264 , 0.028573 , 0.01914 , 0.047033 , 0.03205 , 0.033824 , 0.032164 , 0.034529 , 0.025957 , 0.020718 , 0.021566 , 0.07057 , 0.093737 , 0.070187 , 0.088079 , 0.080152 
 493 , 0.025638 , 0.035574 , 0.021392 , 0.025398 , 0.025596 , 0.02888 , 0.01936 , 0.04756 , 0.032464 , 0.034214 , 0.032567 , 0.034888 , 0.026258 , 0.020923 , 0.021801 , 0.071472 , 0.094873 , 0.071063 , 0.089196 , 0.081191 
 494 , 0.025932 , 0.035989 , 0.021668 , 0.025732 , 0.025932 , 0.029216 , 0.0196 , 0.048109 , 0.032869 , 0.034695 , 0.032917 , 0.035294 , 0.026561 , 0.021209 , 0.022074 , 0.072311 , 0.096042 , 0.071936 , 0.090224 , 0.082132 
 495 , 0.026234 , 0.036403 , 0.021942 , 0.026063 , 0.026264 , 0.029552 , 0.019845 , 0.048668 , 0.033266 , 0.035187 , 0.03326 , 0.035697 , 0.026866 , 0.021493 , 0.022344 , 0.073151 , 0.097215 , 0.072805 , 0.091252 , 0.083059 
 496 , 0.026531 , 0.036812 , 0.022224 , 0.026403 , 0.026598 , 0.029885 , 0.020086 , 0.049219 , 0.033672 , 0.035676 , 0.033605 , 0.036103 , 0.027172 , 0.021778 , 0.022615 , 0.073991 , 0.098389 , 0.073679 , 0.092281 , 0.083991 
 497 , 0.02685 , 0.037205 , 0.02247 , 0.026758 , 0.026985 , 0.030242 , 0.020329 , 0.049805 , 0.034095 , 0.036193 , 0.033954 , 0.036493 , 0.027457 , 0.022053 , 0.022912 , 0.074815 , 0.09953 , 0.074533 , 0.093224 , 0.084894 
 498 , 0.02718 , 0.037575 , 0.022696 , 0.027131 , 0.027414 , 0.0306 , 0.020574 , 0.050412 , 0.034536 , 0.036732 , 0.034309 , 0.036874 , 0.027734 , 0.022315 , 0.023219 , 0.075624 , 0.100639 , 0.075365 , 0.094107 , 0.085772 
 499 , 0.027512 , 0.03794 , 0.022923 , 0.027505 , 0.027845 , 0.030965 , 0.020814 , 0.051015 , 0.03498 , 0.037268 , 0.034659 , 0.037256 , 0.028011 , 0.022578 , 0.023528 , 0.076429 , 0.101752 , 0.076201 , 0.094986 , 0.086648 
 500 , 0.027876 , 0.03837 , 0.02317 , 0.027913 , 0.028327 , 0.031364 , 0.021086 , 0.051683 , 0.035482 , 0.037863 , 0.035068 , 0.037696 , 0.028315 , 0.022873 , 0.023863 , 0.077321 , 0.10294 , 0.077117 , 0.095965 , 0.087598 
 501 , 0.02836 , 0.038984 , 0.023508 , 0.028441 , 0.028975 , 0.031895 , 0.021458 , 0.05254 , 0.036201 , 0.038648 , 0.035648 , 0.038325 , 0.028715 , 0.023279 , 0.024291 , 0.078477 , 0.104415 , 0.07831 , 0.097295 , 0.088784 
 502 , 0.028842 , 0.039603 , 0.023849 , 0.028967 , 0.029623 , 0.032425 , 0.021833 , 0.053397 , 0.036919 , 0.039435 , 0.036226 , 0.038954 , 0.029117 , 0.023687 , 0.024723 , 0.07963 , 0.105895 , 0.079506 , 0.098624 , 0.089979 
 503 , 0.029322 , 0.04022 , 0.024186 , 0.029491 , 0.030275 , 0.032952 , 0.022211 , 0.054254 , 0.037636 , 0.04022 , 0.036809 , 0.039587 , 0.029522 , 0.024092 , 0.025152 , 0.080791 , 0.107372 , 0.080703 , 0.09996 , 0.091169 
 504 , 0.029922 , 0.041029 , 0.024611 , 0.030212 , 0.031164 , 0.033631 , 0.022725 , 0.055517 , 0.038613 , 0.041288 , 0.037636 , 0.040405 , 0.030143 , 0.024706 , 0.025778 , 0.082329 , 0.109293 , 0.082229 , 0.101579 , 0.092705 
 505 , 0.030544 , 0.04187 , 0.025046 , 0.030963 , 0.032093 , 0.034334 , 0.023268 , 0.056853 , 0.039629 , 0.042397 , 0.038493 , 0.041254 , 0.030792 , 0.025344 , 0.02643 , 0.083937 , 0.111281 , 0.083804 , 0.103237 , 0.094279 
 506 , 0.031159 , 0.042706 , 0.025484 , 0.031715 , 0.033012 , 0.035031 , 0.02381 , 0.058183 , 0.040642 , 0.043505 , 0.039345 , 0.042099 , 0.03144 , 0.025983 , 0.027082 , 0.08554 , 0.113267 , 0.08538 , 0.104896 , 0.09586 
 507 , 0.031863 , 0.04367 , 0.02596 , 0.032564 , 0.03405 , 0.035818 , 0.024404 , 0.05963 , 0.04176 , 0.044789 , 0.040294 , 0.043014 , 0.032133 , 0.02668 , 0.027786 , 0.087179 , 0.115325 , 0.087018 , 0.106586 , 0.097461 
 508 , 0.032653 , 0.04474 , 0.026483 , 0.033507 , 0.035182 , 0.036675 , 0.025047 , 0.061186 , 0.042981 , 0.04624 , 0.041325 , 0.04399 , 0.032873 , 0.027434 , 0.028533 , 0.08884 , 0.117464 , 0.088723 , 0.108306 , 0.099084 
 509 , 0.033443 , 0.045813 , 0.027004 , 0.034451 , 0.036311 , 0.03754 , 0.02569 , 0.062736 , 0.044207 , 0.047693 , 0.04236 , 0.044961 , 0.033612 , 0.028188 , 0.02928 , 0.090494 , 0.119599 , 0.090429 , 0.110025 , 0.100712 
 510 , 0.034232 , 0.046888 , 0.027515 , 0.035403 , 0.037463 , 0.038399 , 0.026345 , 0.064305 , 0.045462 , 0.049171 , 0.043376 , 0.04594 , 0.034337 , 0.028961 , 0.03004 , 0.092128 , 0.121684 , 0.092115 , 0.11169 , 0.102285 
 511 , 0.035002 , 0.047984 , 0.027961 , 0.036404 , 0.038761 , 0.03924 , 0.02709 , 0.06595 , 0.046909 , 0.050734 , 0.044342 , 0.046922 , 0.035041 , 0.029828 , 0.030862 , 0.093648 , 0.12347 , 0.093681 , 0.113088 , 0.103571 
 512 , 0.035779 , 0.049088 , 0.028409 , 0.037405 , 0.040054 , 0.040073 , 0.027832 , 0.067597 , 0.048354 , 0.052301 , 0.045305 , 0.047908 , 0.035746 , 0.030697 , 0.031681 , 0.095167 , 0.125255 , 0.095253 , 0.114483 , 0.104851 
 513 , 0.036551 , 0.050182 , 0.028859 , 0.038408 , 0.041348 , 0.040909 , 0.028576 , 0.069242 , 0.049795 , 0.053871 , 0.046271 , 0.048896 , 0.036446 , 0.031569 , 0.032501 , 0.096683 , 0.127044 , 0.096827 , 0.11588 , 0.106134 
 514 , 0.037479 , 0.051488 , 0.029364 , 0.039621 , 0.042979 , 0.041947 , 0.029456 , 0.071298 , 0.051501 , 0.055831 , 0.047486 , 0.050108 , 0.037249 , 0.032571 , 0.03351 , 0.098409 , 0.129074 , 0.098658 , 0.117359 , 0.107522 
 515 , 0.03845 , 0.052843 , 0.029885 , 0.040878 , 0.044693 , 0.043029 , 0.030365 , 0.073453 , 0.053258 , 0.057876 , 0.048752 , 0.051377 , 0.038075 , 0.033602 , 0.034569 , 0.100174 , 0.131165 , 0.100549 , 0.118857 , 0.108937 
 516 , 0.039417 , 0.054196 , 0.030407 , 0.042137 , 0.046405 , 0.044113 , 0.031277 , 0.075607 , 0.055019 , 0.059919 , 0.05002 , 0.052648 , 0.038897 , 0.034642 , 0.035623 , 0.101944 , 0.13326 , 0.102444 , 0.120345 , 0.110354 
 517 , 0.040563 , 0.055795 , 0.031013 , 0.043631 , 0.04837 , 0.045407 , 0.032313 , 0.078142 , 0.057115 , 0.062302 , 0.051551 , 0.054138 , 0.039922 , 0.035863 , 0.03686 , 0.104027 , 0.135752 , 0.104667 , 0.122183 , 0.112098 
 518 , 0.041927 , 0.057707 , 0.031732 , 0.045407 , 0.050634 , 0.046968 , 0.033519 , 0.081157 , 0.059613 , 0.065092 , 0.053403 , 0.055894 , 0.04119 , 0.037318 , 0.038307 , 0.106494 , 0.138745 , 0.107311 , 0.124446 , 0.114245 
 519 , 0.043292 , 0.059618 , 0.032452 , 0.047181 , 0.052902 , 0.048524 , 0.034724 , 0.084177 , 0.062117 , 0.067878 , 0.055254 , 0.057653 , 0.042456 , 0.038774 , 0.03975 , 0.108957 , 0.14173 , 0.109947 , 0.126707 , 0.116389 
 520 , 0.044691 , 0.061583 , 0.033192 , 0.048988 , 0.055214 , 0.050111 , 0.035962 , 0.087256 , 0.064669 , 0.070728 , 0.057138 , 0.059458 , 0.043749 , 0.040259 , 0.041228 , 0.111485 , 0.144784 , 0.112641 , 0.129029 , 0.118586 
 521 , 0.046354 , 0.063984 , 0.034086 , 0.051106 , 0.057956 , 0.052002 , 0.037494 , 0.090902 , 0.067691 , 0.074099 , 0.059381 , 0.061656 , 0.045281 , 0.042016 , 0.042946 , 0.114533 , 0.148437 , 0.115776 , 0.131879 , 0.121288 
 522 , 0.048024 , 0.066389 , 0.034981 , 0.053222 , 0.06069 , 0.053887 , 0.03902 , 0.094553 , 0.070716 , 0.077464 , 0.061623 , 0.063852 , 0.04681 , 0.043765 , 0.044664 , 0.117581 , 0.152096 , 0.118912 , 0.134718 , 0.123979 
 523 , 0.049684 , 0.068794 , 0.035879 , 0.055336 , 0.063419 , 0.055772 , 0.040548 , 0.098197 , 0.07374 , 0.080832 , 0.063862 , 0.066044 , 0.048347 , 0.045514 , 0.046387 , 0.120632 , 0.155749 , 0.122052 , 0.13756 , 0.126679 
 524 , 0.051386 , 0.071265 , 0.036756 , 0.057453 , 0.066241 , 0.057747 , 0.042094 , 0.101926 , 0.076849 , 0.084265 , 0.066136 , 0.068277 , 0.049896 , 0.0473 , 0.04821 , 0.123708 , 0.159477 , 0.125289 , 0.140431 , 0.129375 
 525 , 0.053095 , 0.073753 , 0.03764 , 0.059571 , 0.069087 , 0.059748 , 0.04365 , 0.105681 , 0.079996 , 0.087723 , 0.068437 , 0.070529 , 0.051455 , 0.0491 , 0.050069 , 0.126799 , 0.163237 , 0.128559 , 0.143314 , 0.132094 
 526 , 0.054799 , 0.076249 , 0.038514 , 0.061685 , 0.071935 , 0.061749 , 0.045206 , 0.109441 , 0.083149 , 0.091177 , 0.070735 , 0.072785 , 0.053013 , 0.050906 , 0.051935 , 0.129884 , 0.167004 , 0.131841 , 0.14619 , 0.134805 
 527 , 0.056491 , 0.078671 , 0.039382 , 0.063807 , 0.074746 , 0.06372 , 0.046735 , 0.113154 , 0.086262 , 0.094596 , 0.072985 , 0.075013 , 0.054557 , 0.052695 , 0.053727 , 0.132932 , 0.170705 , 0.135061 , 0.149015 , 0.137499 
 528 , 0.058151 , 0.081 , 0.040234 , 0.065947 , 0.077495 , 0.065633 , 0.048241 , 0.116804 , 0.089321 , 0.097947 , 0.075171 , 0.077197 , 0.05606 , 0.054464 , 0.055426 , 0.135923 , 0.174313 , 0.138196 , 0.151734 , 0.140171 
 529 , 0.059818 , 0.08333 , 0.04108 , 0.068087 , 0.080247 , 0.067557 , 0.049746 , 0.120452 , 0.092379 , 0.101295 , 0.077356 , 0.079379 , 0.057567 , 0.056235 , 0.057132 , 0.138917 , 0.177923 , 0.14133 , 0.154462 , 0.142839 
 530 , 0.061468 , 0.085644 , 0.041927 , 0.07021 , 0.082985 , 0.06946 , 0.051241 , 0.124081 , 0.095426 , 0.104628 , 0.079524 , 0.081552 , 0.059069 , 0.057992 , 0.058824 , 0.141891 , 0.181508 , 0.144461 , 0.157177 , 0.145493 
 531 , 0.06289 , 0.087724 , 0.042648 , 0.072007 , 0.085349 , 0.071153 , 0.052522 , 0.127271 , 0.098062 , 0.107509 , 0.081439 , 0.083439 , 0.060425 , 0.059519 , 0.06038 , 0.144516 , 0.184685 , 0.147295 , 0.159671 , 0.14782 
 532 , 0.06431 , 0.089811 , 0.043372 , 0.073805 , 0.087711 , 0.072838 , 0.053803 , 0.130464 , 0.100703 , 0.110394 , 0.083345 , 0.085332 , 0.06178 , 0.061055 , 0.061923 , 0.147127 , 0.187847 , 0.150133 , 0.162166 , 0.150133 
 533 , 0.06573 , 0.091889 , 0.044094 , 0.0756 , 0.090077 , 0.074518 , 0.055083 , 0.133653 , 0.103351 , 0.113282 , 0.085256 , 0.087221 , 0.063141 , 0.062585 , 0.063476 , 0.149745 , 0.191014 , 0.152966 , 0.164664 , 0.152448 
 534 , 0.066909 , 0.093594 , 0.044711 , 0.077134 , 0.09206 , 0.075914 , 0.056163 , 0.136273 , 0.105537 , 0.115724 , 0.086837 , 0.088785 , 0.064232 , 0.063833 , 0.064738 , 0.15192 , 0.193663 , 0.155311 , 0.166686 , 0.15439 
 535 , 0.067979 , 0.095123 , 0.04527 , 0.078554 , 0.093865 , 0.077181 , 0.057157 , 0.138611 , 0.107526 , 0.117978 , 0.088273 , 0.090217 , 0.065202 , 0.064971 , 0.065873 , 0.153899 , 0.196084 , 0.15744 , 0.168493 , 0.156159 
 536 , 0.069049 , 0.096646 , 0.045833 , 0.07997 , 0.095669 , 0.078442 , 0.058143 , 0.140959 , 0.109514 , 0.120218 , 0.089712 , 0.091643 , 0.066171 , 0.066101 , 0.067009 , 0.155875 , 0.198505 , 0.159567 , 0.170295 , 0.157938 
 537 , 0.070059 , 0.098073 , 0.046365 , 0.081289 , 0.097363 , 0.079644 , 0.059046 , 0.143167 , 0.111393 , 0.122304 , 0.09103 , 0.09298 , 0.067087 , 0.067157 , 0.06807 , 0.157719 , 0.200778 , 0.161588 , 0.171984 , 0.159638 
 538 , 0.070934 , 0.099303 , 0.046843 , 0.082419 , 0.098809 , 0.080696 , 0.059762 , 0.145111 , 0.113045 , 0.124036 , 0.092142 , 0.09414 , 0.067878 , 0.068074 , 0.068991 , 0.15926 , 0.202758 , 0.163381 , 0.173417 , 0.161149 
 539 , 0.071814 , 0.100531 , 0.047322 , 0.083548 , 0.100256 , 0.081754 , 0.060473 , 0.147059 , 0.11469 , 0.125771 , 0.093244 , 0.095298 , 0.068674 , 0.068988 , 0.069901 , 0.160808 , 0.204738 , 0.165176 , 0.174856 , 0.162657 
 540 , 0.072699 , 0.101752 , 0.047805 , 0.084676 , 0.101712 , 0.082802 , 0.061189 , 0.149003 , 0.116338 , 0.127508 , 0.094352 , 0.096455 , 0.069466 , 0.069901 , 0.070818 , 0.162356 , 0.206721 , 0.166972 , 0.176293 , 0.164166 
 541 , 0.073453 , 0.102868 , 0.048145 , 0.085615 , 0.102956 , 0.083732 , 0.061832 , 0.150672 , 0.117746 , 0.129042 , 0.095354 , 0.097419 , 0.070205 , 0.070729 , 0.071658 , 0.163803 , 0.208596 , 0.168608 , 0.177728 , 0.165574 
 542 , 0.074219 , 0.103968 , 0.048492 , 0.086551 , 0.1042 , 0.084659 , 0.062477 , 0.152325 , 0.119159 , 0.130565 , 0.096345 , 0.098373 , 0.070938 , 0.071553 , 0.072495 , 0.165256 , 0.210467 , 0.170245 , 0.179177 , 0.166988 
 543 , 0.074972 , 0.105075 , 0.048832 , 0.087485 , 0.105444 , 0.085584 , 0.063117 , 0.153979 , 0.120571 , 0.13209 , 0.097335 , 0.099332 , 0.071676 , 0.072381 , 0.073336 , 0.166708 , 0.212339 , 0.171874 , 0.180616 , 0.168401 
 544 , 0.07566 , 0.106135 , 0.049207 , 0.088387 , 0.106562 , 0.08646 , 0.063739 , 0.155543 , 0.121893 , 0.133555 , 0.098285 , 0.100308 , 0.072363 , 0.073153 , 0.074112 , 0.168109 , 0.214172 , 0.173461 , 0.182061 , 0.169802 
 545 , 0.076301 , 0.107173 , 0.049593 , 0.089278 , 0.107635 , 0.08731 , 0.064344 , 0.157057 , 0.12318 , 0.134999 , 0.099218 , 0.1013 , 0.073028 , 0.073903 , 0.074859 , 0.169492 , 0.215958 , 0.175025 , 0.183506 , 0.171193 
 546 , 0.076953 , 0.108208 , 0.04998 , 0.090175 , 0.108705 , 0.088164 , 0.064961 , 0.158579 , 0.124458 , 0.136434 , 0.100148 , 0.102289 , 0.073696 , 0.074657 , 0.07561 , 0.170873 , 0.217751 , 0.176588 , 0.184949 , 0.172582 
 547 , 0.077545 , 0.109145 , 0.050314 , 0.090988 , 0.109677 , 0.088959 , 0.0655 , 0.159949 , 0.125632 , 0.137726 , 0.100987 , 0.103172 , 0.074312 , 0.075335 , 0.076276 , 0.172133 , 0.219403 , 0.177992 , 0.18628 , 0.173884 
 548 , 0.078021 , 0.109801 , 0.05053 , 0.091578 , 0.110352 , 0.089589 , 0.065869 , 0.160922 , 0.126505 , 0.13864 , 0.101601 , 0.103787 , 0.074825 , 0.075835 , 0.076747 , 0.173074 , 0.220687 , 0.179031 , 0.187313 , 0.174939 
 549 , 0.078496 , 0.110456 , 0.050736 , 0.092166 , 0.111025 , 0.090227 , 0.066237 , 0.161885 , 0.127376 , 0.139553 , 0.102206 , 0.104409 , 0.075328 , 0.076335 , 0.077218 , 0.17402 , 0.221967 , 0.180075 , 0.18835 , 0.175992 
 550 , 0.078965 , 0.111112 , 0.050942 , 0.092757 , 0.1117 , 0.09086 , 0.066614 , 0.162858 , 0.128251 , 0.140468 , 0.102821 , 0.105024 , 0.075842 , 0.076836 , 0.077689 , 0.17496 , 0.223244 , 0.181115 , 0.189381 , 0.177039 
 551 , 0.079096 , 0.111369 , 0.051075 , 0.092941 , 0.111943 , 0.091089 , 0.066697 , 0.163209 , 0.128536 , 0.140811 , 0.103023 , 0.10524 , 0.07604 , 0.077012 , 0.077826 , 0.175409 , 0.223943 , 0.181654 , 0.189918 , 0.177593 
 552 , 0.079202 , 0.111607 , 0.051207 , 0.093104 , 0.112156 , 0.091282 , 0.066764 , 0.16352 , 0.128786 , 0.141108 , 0.103196 , 0.105433 , 0.076224 , 0.077164 , 0.077946 , 0.175825 , 0.224603 , 0.182148 , 0.190418 , 0.178113 
 553 , 0.079307 , 0.111836 , 0.05133 , 0.093267 , 0.112369 , 0.091484 , 0.066831 , 0.163832 , 0.129037 , 0.141405 , 0.103368 , 0.105635 , 0.076399 , 0.077307 , 0.078066 , 0.176242 , 0.225263 , 0.182634 , 0.190918 , 0.178625 
 554 , 0.079184 , 0.111712 , 0.051295 , 0.093128 , 0.112162 , 0.091425 , 0.066692 , 0.163583 , 0.128843 , 0.141219 , 0.103242 , 0.105511 , 0.076363 , 0.077206 , 0.077965 , 0.176275 , 0.225468 , 0.182717 , 0.191087 , 0.17882 
 555 , 0.078877 , 0.111298 , 0.051127 , 0.092768 , 0.11164 , 0.091175 , 0.066395 , 0.162901 , 0.12831 , 0.140683 , 0.10288 , 0.105166 , 0.076157 , 0.076908 , 0.077692 , 0.176008 , 0.225317 , 0.182508 , 0.191009 , 0.178795 
 556 , 0.07857 , 0.110893 , 0.050967 , 0.0924 , 0.111127 , 0.090923 , 0.066099 , 0.162219 , 0.127777 , 0.140156 , 0.102518 , 0.104812 , 0.075942 , 0.076618 , 0.077418 , 0.175749 , 0.225165 , 0.182306 , 0.190931 , 0.178769 
 557 , 0.078202 , 0.110402 , 0.050789 , 0.091963 , 0.110502 , 0.090587 , 0.065743 , 0.161408 , 0.127107 , 0.139466 , 0.102062 , 0.104398 , 0.075684 , 0.076251 , 0.077076 , 0.175386 , 0.224916 , 0.182016 , 0.190773 , 0.178672 
 558 , 0.077669 , 0.109668 , 0.0506 , 0.091283 , 0.109551 , 0.089992 , 0.065188 , 0.16016 , 0.126029 , 0.138303 , 0.101308 , 0.103756 , 0.075288 , 0.075663 , 0.07652 , 0.174747 , 0.224332 , 0.181434 , 0.190393 , 0.178353 
 559 , 0.077134 , 0.108936 , 0.050403 , 0.090608 , 0.108603 , 0.089394 , 0.064633 , 0.158915 , 0.124944 , 0.137146 , 0.100549 , 0.103117 , 0.07489 , 0.075073 , 0.075962 , 0.174109 , 0.223748 , 0.180858 , 0.19001 , 0.178032 
 560 , 0.076601 , 0.108205 , 0.050215 , 0.089926 , 0.107649 , 0.088798 , 0.06408 , 0.157674 , 0.123871 , 0.135976 , 0.099792 , 0.10248 , 0.074493 , 0.074493 , 0.075398 , 0.173472 , 0.223173 , 0.180284 , 0.189635 , 0.177703 
 561 , 0.075961 , 0.107284 , 0.049962 , 0.089035 , 0.106415 , 0.088058 , 0.063433 , 0.156062 , 0.122577 , 0.134542 , 0.09893 , 0.101654 , 0.073941 , 0.073758 , 0.074669 , 0.172738 , 0.222492 , 0.179511 , 0.189149 , 0.177283 
 562 , 0.075308 , 0.106317 , 0.049701 , 0.088111 , 0.105135 , 0.087293 , 0.062761 , 0.154407 , 0.121259 , 0.133046 , 0.098048 , 0.100815 , 0.073367 , 0.073012 , 0.07392 , 0.171993 , 0.221818 , 0.1787 , 0.188646 , 0.176858 
 563 , 0.074657 , 0.10536 , 0.049442 , 0.087182 , 0.103852 , 0.086539 , 0.06209 , 0.152742 , 0.119937 , 0.131564 , 0.097169 , 0.099963 , 0.072794 , 0.072259 , 0.073165 , 0.171241 , 0.221144 , 0.177883 , 0.18815 , 0.176424 
 564 , 0.073862 , 0.10419 , 0.049121 , 0.086113 , 0.102383 , 0.085628 , 0.061306 , 0.150805 , 0.118373 , 0.129811 , 0.096097 , 0.09894 , 0.07212 , 0.07138 , 0.072292 , 0.170295 , 0.220221 , 0.176877 , 0.187493 , 0.175858 
 565 , 0.072953 , 0.10285 , 0.048734 , 0.084945 , 0.100756 , 0.084601 , 0.060422 , 0.148631 , 0.1166 , 0.127863 , 0.094867 , 0.097762 , 0.071358 , 0.070393 , 0.071309 , 0.169194 , 0.219065 , 0.175713 , 0.186715 , 0.175173 
 566 , 0.072043 , 0.101517 , 0.048349 , 0.083767 , 0.099124 , 0.083572 , 0.059536 , 0.146463 , 0.114838 , 0.12592 , 0.093628 , 0.096583 , 0.070601 , 0.069413 , 0.070325 , 0.168097 , 0.217911 , 0.174553 , 0.185936 , 0.174496 
 567 , 0.071114 , 0.100146 , 0.047958 , 0.082567 , 0.097464 , 0.082526 , 0.05864 , 0.144262 , 0.113034 , 0.123927 , 0.092374 , 0.095389 , 0.069825 , 0.068399 , 0.069315 , 0.166957 , 0.21673 , 0.173343 , 0.185136 , 0.173789 
 568 , 0.070106 , 0.098636 , 0.047538 , 0.081217 , 0.095679 , 0.081362 , 0.057666 , 0.141912 , 0.111069 , 0.121761 , 0.090998 , 0.094092 , 0.068994 , 0.067254 , 0.068164 , 0.165648 , 0.215377 , 0.171941 , 0.184228 , 0.172932 
 569 , 0.069094 , 0.097128 , 0.047122 , 0.079864 , 0.093893 , 0.080192 , 0.056691 , 0.139558 , 0.109098 , 0.119596 , 0.089617 , 0.092788 , 0.068157 , 0.0661 , 0.067012 , 0.16434 , 0.214025 , 0.170538 , 0.183317 , 0.172067 
 570 , 0.068082 , 0.095621 , 0.046709 , 0.078513 , 0.092104 , 0.079031 , 0.055716 , 0.137206 , 0.107128 , 0.117432 , 0.088245 , 0.091492 , 0.067326 , 0.064947 , 0.06587 , 0.163027 , 0.21268 , 0.16913 , 0.182402 , 0.171207 
 571 , 0.067049 , 0.094129 , 0.046251 , 0.07714 , 0.090265 , 0.077851 , 0.054722 , 0.134754 , 0.105113 , 0.115204 , 0.086828 , 0.090139 , 0.066448 , 0.063809 , 0.064694 , 0.161613 , 0.211175 , 0.167618 , 0.181408 , 0.170258 
 572 , 0.066014 , 0.092661 , 0.045797 , 0.075762 , 0.088419 , 0.076679 , 0.053726 , 0.132287 , 0.103099 , 0.112956 , 0.085407 , 0.088779 , 0.065551 , 0.062673 , 0.063528 , 0.160173 , 0.20964 , 0.16607 , 0.180382 , 0.169278 
 573 , 0.06498 , 0.091181 , 0.045338 , 0.074396 , 0.086575 , 0.075509 , 0.052731 , 0.129819 , 0.101088 , 0.110706 , 0.083983 , 0.087423 , 0.06466 , 0.06154 , 0.062349 , 0.158737 , 0.208113 , 0.164519 , 0.179359 , 0.168301 
 574 , 0.063979 , 0.089748 , 0.044882 , 0.073091 , 0.08479 , 0.074381 , 0.051801 , 0.127456 , 0.099154 , 0.10859 , 0.08262 , 0.086111 , 0.063817 , 0.060457 , 0.061253 , 0.15731 , 0.206586 , 0.163017 , 0.178299 , 0.167302 
 575 , 0.062998 , 0.088344 , 0.04444 , 0.071855 , 0.083065 , 0.073296 , 0.050922 , 0.125199 , 0.097309 , 0.106603 , 0.081318 , 0.084858 , 0.063013 , 0.059427 , 0.060217 , 0.155916 , 0.205053 , 0.161579 , 0.177217 , 0.166298 
 576 , 0.062017 , 0.086944 , 0.044 , 0.070622 , 0.081341 , 0.072219 , 0.050044 , 0.122947 , 0.095458 , 0.104611 , 0.080018 , 0.083599 , 0.062214 , 0.058398 , 0.059189 , 0.154517 , 0.20352 , 0.160135 , 0.17613 , 0.165289 
 577 , 0.06105 , 0.085553 , 0.043561 , 0.069399 , 0.079648 , 0.071141 , 0.049172 , 0.12072 , 0.09363 , 0.10265 , 0.078743 , 0.082355 , 0.061427 , 0.057377 , 0.058169 , 0.153111 , 0.201966 , 0.158685 , 0.175035 , 0.164273 
 578 , 0.060134 , 0.08424 , 0.043138 , 0.068276 , 0.07808 , 0.07014 , 0.048347 , 0.118666 , 0.091918 , 0.100847 , 0.077609 , 0.081141 , 0.060703 , 0.056444 , 0.057185 , 0.15167 , 0.200339 , 0.157186 , 0.173913 , 0.163196 
 579 , 0.059224 , 0.082925 , 0.042721 , 0.067164 , 0.076515 , 0.06914 , 0.047512 , 0.116614 , 0.090203 , 0.099042 , 0.076478 , 0.079931 , 0.059982 , 0.055503 , 0.056209 , 0.150222 , 0.198715 , 0.155681 , 0.172786 , 0.162113 
