JUN28SHB100005.spu,JUN28SHB100004.spu,JUN28SHB100003.spu,
Wavelength,JUN28SHB100006.spu,JUN28SHB100007.spu,JUN28SHB100008.spu,JUN28SHB100009.spu,JUN28SHB100010.spu,JUN28SHB100011.spu,JUN28SHB100012.spu,JUN28SHB100013.spu,JUN28SHB100014.spu,JUN28SHB100015.spu,JUN28SHB100016.spu,JUN28SHB100017.spu,JUN28SHB100018.spu,JUN28SHB100019.spu,JUN28SHB100020.spu,JUN28SHB100021.spu,JUN28SHB100022.spu,JUN28SHB100023.spu,JUN28SHB100024.spu,JUN28SHB100025.spu
  (nm),6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 
  time  ,34:31 PM,34:50 PM,35:09 PM,35:26 PM,35:43 PM,36:22 PM,36:32 PM,36:56 PM,37:07 PM,37:18 PM,37:50 PM,37:59 PM,38:12 PM,38:28 PM,38:41 PM,39:11 PM,39:23 PM,39:32 PM,39:44 PM,39:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 485 , 0.025994 , 0.025242 , 0.03789 , 0.022343 , 0.022092 , 0.036604 , 0.018975 , 0.018512 , 0.050495 , 0.023389 , 0.027149 , 0.033089 , 0.038953 , 0.032942 , 0.015111 , 0.020217 , 0.025313 , 0.019645 , 0.02443 , 0.012419 
 486 , 0.025999 , 0.025283 , 0.037788 , 0.022318 , 0.022068 , 0.036507 , 0.01894 , 0.018419 , 0.050386 , 0.023425 , 0.02708 , 0.033053 , 0.038912 , 0.032896 , 0.015117 , 0.020173 , 0.02525 , 0.019608 , 0.024414 , 0.012489 
 487 , 0.026109 , 0.025398 , 0.03788 , 0.022382 , 0.022149 , 0.036578 , 0.018986 , 0.018476 , 0.050552 , 0.023489 , 0.027188 , 0.033237 , 0.039106 , 0.032982 , 0.015173 , 0.020239 , 0.025328 , 0.019654 , 0.024519 , 0.012553 
 488 , 0.026264 , 0.025546 , 0.038077 , 0.022502 , 0.022284 , 0.036734 , 0.019082 , 0.018615 , 0.050858 , 0.023567 , 0.027389 , 0.033538 , 0.039415 , 0.033141 , 0.015244 , 0.020371 , 0.025481 , 0.019745 , 0.024693 , 0.012607 
 489 , 0.026424 , 0.025694 , 0.038274 , 0.022616 , 0.022414 , 0.036896 , 0.019178 , 0.018759 , 0.051165 , 0.023646 , 0.02759 , 0.033834 , 0.039729 , 0.033295 , 0.015315 , 0.020497 , 0.025634 , 0.019832 , 0.024861 , 0.012662 
 490 , 0.026633 , 0.025873 , 0.038545 , 0.022787 , 0.022591 , 0.037131 , 0.019325 , 0.018931 , 0.051561 , 0.023776 , 0.027829 , 0.034176 , 0.040069 , 0.033515 , 0.015414 , 0.020663 , 0.025846 , 0.01998 , 0.025065 , 0.012759 
 491 , 0.026955 , 0.026141 , 0.038992 , 0.023084 , 0.022847 , 0.037551 , 0.019592 , 0.019202 , 0.052173 , 0.024013 , 0.028154 , 0.034615 , 0.040493 , 0.033878 , 0.015578 , 0.020917 , 0.026191 , 0.020252 , 0.025371 , 0.012944 
 492 , 0.027279 , 0.02641 , 0.039436 , 0.023382 , 0.023106 , 0.037969 , 0.019856 , 0.019469 , 0.052788 , 0.024251 , 0.028475 , 0.035057 , 0.040919 , 0.034243 , 0.015738 , 0.021168 , 0.026538 , 0.02052 , 0.025674 , 0.01313 
 493 , 0.0276 , 0.026681 , 0.039882 , 0.023677 , 0.023365 , 0.038394 , 0.020122 , 0.019732 , 0.0534 , 0.024491 , 0.028798 , 0.035496 , 0.041347 , 0.03461 , 0.015898 , 0.02142 , 0.026887 , 0.020796 , 0.025973 , 0.013318 
 494 , 0.027913 , 0.027044 , 0.040368 , 0.02403 , 0.023677 , 0.038872 , 0.020316 , 0.02003 , 0.054094 , 0.024803 , 0.029089 , 0.035947 , 0.041813 , 0.034944 , 0.016074 , 0.021694 , 0.027235 , 0.020988 , 0.026299 , 0.013463 
 495 , 0.028225 , 0.027414 , 0.040854 , 0.024385 , 0.023991 , 0.039356 , 0.020506 , 0.020326 , 0.0548 , 0.025123 , 0.029379 , 0.0364 , 0.042278 , 0.035274 , 0.016249 , 0.021964 , 0.027589 , 0.021176 , 0.026626 , 0.013597 
 496 , 0.028539 , 0.027786 , 0.041343 , 0.024742 , 0.024307 , 0.039844 , 0.020697 , 0.020623 , 0.055505 , 0.025438 , 0.02967 , 0.036856 , 0.042752 , 0.035606 , 0.016425 , 0.02223 , 0.027945 , 0.021365 , 0.026955 , 0.013738 
 497 , 0.028819 , 0.028104 , 0.041812 , 0.025053 , 0.02461 , 0.040323 , 0.020917 , 0.020838 , 0.056185 , 0.025723 , 0.029995 , 0.037313 , 0.043181 , 0.035938 , 0.016622 , 0.022502 , 0.028314 , 0.021605 , 0.027308 , 0.013913 
 498 , 0.029077 , 0.028399 , 0.042262 , 0.025335 , 0.024902 , 0.040799 , 0.02116 , 0.020989 , 0.056849 , 0.025984 , 0.030341 , 0.037774 , 0.043578 , 0.036265 , 0.016842 , 0.022772 , 0.028701 , 0.021883 , 0.02767 , 0.01412 
 499 , 0.029335 , 0.02869 , 0.042715 , 0.025612 , 0.025195 , 0.04127 , 0.021409 , 0.021135 , 0.057511 , 0.02624 , 0.030688 , 0.038232 , 0.043983 , 0.036599 , 0.017063 , 0.023042 , 0.029084 , 0.022157 , 0.028039 , 0.014328 
 500 , 0.029647 , 0.02904 , 0.043205 , 0.025942 , 0.025524 , 0.041773 , 0.021671 , 0.021322 , 0.058263 , 0.026543 , 0.031078 , 0.038739 , 0.044401 , 0.036952 , 0.017291 , 0.023349 , 0.029521 , 0.022455 , 0.028438 , 0.01456 
 501 , 0.030133 , 0.029598 , 0.043799 , 0.026446 , 0.025997 , 0.042355 , 0.021983 , 0.021638 , 0.059293 , 0.027004 , 0.031628 , 0.039376 , 0.044891 , 0.037374 , 0.017548 , 0.023783 , 0.030127 , 0.022811 , 0.028959 , 0.014897 
 502 , 0.030617 , 0.030149 , 0.044397 , 0.026948 , 0.026463 , 0.042941 , 0.022297 , 0.02195 , 0.060321 , 0.027462 , 0.032177 , 0.040012 , 0.045385 , 0.037804 , 0.017807 , 0.024215 , 0.030738 , 0.023169 , 0.029479 , 0.015236 
 503 , 0.031098 , 0.030709 , 0.044999 , 0.027448 , 0.026931 , 0.043519 , 0.022613 , 0.022265 , 0.061349 , 0.027918 , 0.032724 , 0.040652 , 0.045876 , 0.038232 , 0.018062 , 0.02465 , 0.031348 , 0.023524 , 0.029996 , 0.015572 
 504 , 0.031581 , 0.031353 , 0.045936 , 0.028178 , 0.027565 , 0.044389 , 0.023023 , 0.022819 , 0.062783 , 0.028499 , 0.033397 , 0.041557 , 0.046595 , 0.038796 , 0.018429 , 0.025277 , 0.032252 , 0.023998 , 0.0307 , 0.015884 
 505 , 0.032062 , 0.032015 , 0.046922 , 0.028943 , 0.028226 , 0.045294 , 0.023449 , 0.023408 , 0.064278 , 0.029095 , 0.03409 , 0.042497 , 0.04735 , 0.039383 , 0.018813 , 0.025934 , 0.033196 , 0.024477 , 0.031428 , 0.016199 
 506 , 0.032541 , 0.032677 , 0.047904 , 0.029709 , 0.028887 , 0.046201 , 0.023872 , 0.023997 , 0.065775 , 0.029697 , 0.034783 , 0.04344 , 0.0481 , 0.039975 , 0.019201 , 0.026587 , 0.034144 , 0.024966 , 0.032157 , 0.01651 
 507 , 0.033036 , 0.033358 , 0.04893 , 0.030496 , 0.029555 , 0.047151 , 0.024361 , 0.024575 , 0.067322 , 0.030305 , 0.03553 , 0.04436 , 0.048787 , 0.040593 , 0.019612 , 0.027294 , 0.035155 , 0.025479 , 0.032959 , 0.016899 
 508 , 0.033547 , 0.034062 , 0.050003 , 0.031303 , 0.030226 , 0.048136 , 0.024906 , 0.025145 , 0.068919 , 0.030932 , 0.036335 , 0.045258 , 0.049417 , 0.041242 , 0.020059 , 0.028053 , 0.036234 , 0.026031 , 0.033834 , 0.017354 
 509 , 0.034055 , 0.034771 , 0.05108 , 0.032111 , 0.030896 , 0.049118 , 0.02545 , 0.02572 , 0.070517 , 0.031558 , 0.037136 , 0.046157 , 0.050045 , 0.041896 , 0.020503 , 0.028808 , 0.037317 , 0.026575 , 0.034699 , 0.017807 
 510 , 0.034554 , 0.03548 , 0.052152 , 0.032932 , 0.031583 , 0.050113 , 0.025985 , 0.026294 , 0.07211 , 0.032212 , 0.037943 , 0.047038 , 0.050645 , 0.042512 , 0.020938 , 0.029574 , 0.038409 , 0.027123 , 0.035577 , 0.018263 
 511 , 0.034997 , 0.036215 , 0.053235 , 0.033828 , 0.032343 , 0.051145 , 0.026466 , 0.026854 , 0.073672 , 0.033022 , 0.03876 , 0.047854 , 0.05109 , 0.042947 , 0.021328 , 0.030368 , 0.039554 , 0.027648 , 0.036463 , 0.018735 
 512 , 0.035432 , 0.036948 , 0.054322 , 0.034723 , 0.033104 , 0.052181 , 0.026949 , 0.027416 , 0.075237 , 0.033825 , 0.039574 , 0.048664 , 0.051539 , 0.043389 , 0.021715 , 0.031169 , 0.040696 , 0.028174 , 0.037349 , 0.019205 
 513 , 0.035874 , 0.037683 , 0.055405 , 0.03562 , 0.03386 , 0.053208 , 0.027426 , 0.027979 , 0.076798 , 0.03463 , 0.04039 , 0.049475 , 0.051988 , 0.043825 , 0.022104 , 0.03196 , 0.04184 , 0.028701 , 0.038241 , 0.019682 
 514 , 0.036312 , 0.038505 , 0.056701 , 0.036689 , 0.034769 , 0.054429 , 0.027995 , 0.028754 , 0.078633 , 0.035486 , 0.041458 , 0.050425 , 0.052497 , 0.04438 , 0.022606 , 0.032971 , 0.043262 , 0.029362 , 0.039289 , 0.020237 
 515 , 0.036749 , 0.039352 , 0.058055 , 0.037807 , 0.035709 , 0.055701 , 0.028593 , 0.029578 , 0.080535 , 0.036354 , 0.042582 , 0.051407 , 0.053025 , 0.044972 , 0.023143 , 0.034024 , 0.044753 , 0.030052 , 0.04038 , 0.020807 
 516 , 0.037187 , 0.040201 , 0.059406 , 0.038922 , 0.036651 , 0.05697 , 0.029191 , 0.030403 , 0.082435 , 0.037223 , 0.043708 , 0.052391 , 0.053548 , 0.045559 , 0.023675 , 0.03508 , 0.046241 , 0.030738 , 0.041467 , 0.021385 
 517 , 0.037764 , 0.041236 , 0.060963 , 0.040229 , 0.03777 , 0.058401 , 0.029905 , 0.031357 , 0.084699 , 0.038252 , 0.045013 , 0.053531 , 0.054227 , 0.046288 , 0.02431 , 0.036349 , 0.047997 , 0.031522 , 0.042756 , 0.022046 
 518 , 0.038509 , 0.042488 , 0.062774 , 0.041775 , 0.039105 , 0.060035 , 0.030761 , 0.032467 , 0.087388 , 0.039491 , 0.046546 , 0.054866 , 0.05508 , 0.047197 , 0.025069 , 0.037877 , 0.050089 , 0.032406 , 0.04428 , 0.022816 
 519 , 0.03926 , 0.043745 , 0.064589 , 0.043325 , 0.04044 , 0.061667 , 0.031612 , 0.033576 , 0.090079 , 0.04073 , 0.048076 , 0.0562 , 0.055934 , 0.048107 , 0.025829 , 0.039402 , 0.052178 , 0.033292 , 0.045802 , 0.023593 
 520 , 0.040024 , 0.045015 , 0.066454 , 0.04491 , 0.041802 , 0.063352 , 0.032484 , 0.034722 , 0.092822 , 0.042001 , 0.049634 , 0.057571 , 0.056813 , 0.049037 , 0.026604 , 0.040963 , 0.054314 , 0.034206 , 0.047365 , 0.024385 
 521 , 0.040904 , 0.046433 , 0.068843 , 0.046822 , 0.043402 , 0.065523 , 0.033524 , 0.036172 , 0.096054 , 0.043602 , 0.051472 , 0.059266 , 0.05798 , 0.050192 , 0.027537 , 0.042806 , 0.056825 , 0.03535 , 0.049232 , 0.025385 
 522 , 0.04179 , 0.047844 , 0.071231 , 0.048745 , 0.044998 , 0.067694 , 0.034563 , 0.037631 , 0.09929 , 0.045195 , 0.053309 , 0.060961 , 0.059148 , 0.051344 , 0.028465 , 0.044649 , 0.059338 , 0.036497 , 0.051097 , 0.026385 
 523 , 0.042673 , 0.049262 , 0.073621 , 0.050658 , 0.046599 , 0.069869 , 0.035604 , 0.039087 , 0.102521 , 0.046797 , 0.055147 , 0.062652 , 0.060321 , 0.052496 , 0.029392 , 0.046496 , 0.061852 , 0.037646 , 0.052957 , 0.027388 
 524 , 0.043579 , 0.05072 , 0.076051 , 0.052505 , 0.048223 , 0.072105 , 0.036722 , 0.040493 , 0.105761 , 0.04843 , 0.057079 , 0.064246 , 0.06138 , 0.053644 , 0.030357 , 0.048398 , 0.064427 , 0.038818 , 0.054905 , 0.028371 
 525 , 0.044485 , 0.05219 , 0.078501 , 0.054321 , 0.049857 , 0.074358 , 0.037865 , 0.041878 , 0.109007 , 0.050092 , 0.059046 , 0.065803 , 0.062405 , 0.054785 , 0.03133 , 0.050321 , 0.067032 , 0.039996 , 0.056883 , 0.029337 
 526 , 0.045394 , 0.053666 , 0.080952 , 0.056136 , 0.051488 , 0.076614 , 0.039017 , 0.043262 , 0.112251 , 0.051745 , 0.061008 , 0.067359 , 0.063424 , 0.055931 , 0.032303 , 0.05224 , 0.06963 , 0.041169 , 0.058862 , 0.030302 
 527 , 0.046293 , 0.055142 , 0.083377 , 0.057963 , 0.053122 , 0.078822 , 0.040118 , 0.044646 , 0.115493 , 0.053388 , 0.062938 , 0.068933 , 0.064485 , 0.057056 , 0.033263 , 0.054142 , 0.072187 , 0.042312 , 0.06079 , 0.031282 
 528 , 0.047176 , 0.05663 , 0.08576 , 0.059815 , 0.054772 , 0.080966 , 0.041163 , 0.046038 , 0.118721 , 0.055021 , 0.064825 , 0.070522 , 0.065606 , 0.058159 , 0.034194 , 0.055997 , 0.07467 , 0.043412 , 0.06265 , 0.032275 
 529 , 0.048068 , 0.058123 , 0.088147 , 0.061672 , 0.056417 , 0.083109 , 0.0422 , 0.047429 , 0.121957 , 0.056648 , 0.06671 , 0.072122 , 0.06673 , 0.059265 , 0.035136 , 0.057851 , 0.077153 , 0.044505 , 0.064514 , 0.03326 
 530 , 0.048947 , 0.0596 , 0.090522 , 0.063519 , 0.058055 , 0.085243 , 0.043243 , 0.048809 , 0.125171 , 0.058268 , 0.068584 , 0.073712 , 0.06785 , 0.060368 , 0.036063 , 0.059696 , 0.079629 , 0.04559 , 0.066361 , 0.034244 
 531 , 0.049663 , 0.060843 , 0.092604 , 0.065149 , 0.059424 , 0.087149 , 0.044139 , 0.050058 , 0.127951 , 0.05959 , 0.070313 , 0.075201 , 0.068818 , 0.061376 , 0.036842 , 0.061272 , 0.081847 , 0.046534 , 0.06796 , 0.035049 
 532 , 0.050385 , 0.06209 , 0.094691 , 0.06678 , 0.060798 , 0.089051 , 0.045032 , 0.051299 , 0.130733 , 0.060917 , 0.072042 , 0.076684 , 0.069788 , 0.06239 , 0.037613 , 0.06285 , 0.084068 , 0.047475 , 0.069551 , 0.035847 
 533 , 0.051105 , 0.063334 , 0.096771 , 0.068414 , 0.062166 , 0.090952 , 0.045926 , 0.052548 , 0.133508 , 0.062237 , 0.073769 , 0.078174 , 0.070751 , 0.063398 , 0.03839 , 0.064432 , 0.086287 , 0.048417 , 0.071145 , 0.036652 
 534 , 0.051718 , 0.064346 , 0.098475 , 0.069767 , 0.063283 , 0.092551 , 0.046686 , 0.053546 , 0.135829 , 0.063375 , 0.075153 , 0.079377 , 0.071539 , 0.064204 , 0.039061 , 0.065771 , 0.088065 , 0.049231 , 0.072496 , 0.037283 
 535 , 0.052298 , 0.065253 , 0.100006 , 0.071003 , 0.064276 , 0.09402 , 0.047395 , 0.054443 , 0.137945 , 0.064433 , 0.076376 , 0.080452 , 0.07225 , 0.064918 , 0.039692 , 0.067013 , 0.089659 , 0.049996 , 0.073733 , 0.037832 
 536 , 0.052866 , 0.066165 , 0.101541 , 0.072234 , 0.065277 , 0.095486 , 0.048108 , 0.055331 , 0.140054 , 0.065484 , 0.077601 , 0.08152 , 0.072958 , 0.065635 , 0.04032 , 0.068257 , 0.091251 , 0.050752 , 0.074979 , 0.038385 
 537 , 0.053405 , 0.067036 , 0.103021 , 0.073412 , 0.066208 , 0.096855 , 0.048759 , 0.05615 , 0.142062 , 0.066481 , 0.078765 , 0.082568 , 0.073635 , 0.066301 , 0.040899 , 0.069406 , 0.092763 , 0.051453 , 0.076142 , 0.038925 
 538 , 0.053858 , 0.067833 , 0.104409 , 0.074455 , 0.067008 , 0.098033 , 0.049277 , 0.05684 , 0.143844 , 0.06737 , 0.07981 , 0.083567 , 0.074238 , 0.066863 , 0.041389 , 0.070359 , 0.094089 , 0.052027 , 0.077162 , 0.039428 
 539 , 0.054313 , 0.068627 , 0.105798 , 0.07549 , 0.067806 , 0.099211 , 0.049806 , 0.057526 , 0.145622 , 0.068249 , 0.080862 , 0.08457 , 0.07485 , 0.06742 , 0.041874 , 0.071317 , 0.095416 , 0.052604 , 0.07818 , 0.039933 
 540 , 0.054769 , 0.069426 , 0.107194 , 0.076531 , 0.068608 , 0.100381 , 0.050329 , 0.058216 , 0.147402 , 0.069133 , 0.081913 , 0.085564 , 0.075458 , 0.067987 , 0.042362 , 0.072281 , 0.096745 , 0.053177 , 0.079204 , 0.040442 
 541 , 0.055209 , 0.070156 , 0.108341 , 0.077295 , 0.069327 , 0.101458 , 0.050836 , 0.058768 , 0.148911 , 0.069862 , 0.082828 , 0.086424 , 0.075982 , 0.068498 , 0.042808 , 0.073113 , 0.097922 , 0.053683 , 0.080047 , 0.040827 
 542 , 0.055648 , 0.070882 , 0.109475 , 0.078049 , 0.070049 , 0.102529 , 0.051349 , 0.05932 , 0.150413 , 0.070587 , 0.083742 , 0.087281 , 0.076501 , 0.069009 , 0.043246 , 0.073949 , 0.099093 , 0.054181 , 0.080881 , 0.041211 
 543 , 0.056082 , 0.071605 , 0.110616 , 0.078807 , 0.070768 , 0.103599 , 0.051859 , 0.059876 , 0.151916 , 0.071308 , 0.08466 , 0.088135 , 0.077014 , 0.069515 , 0.043693 , 0.074776 , 0.100265 , 0.054682 , 0.081719 , 0.041597 
 544 , 0.056562 , 0.072287 , 0.111636 , 0.079531 , 0.071468 , 0.104585 , 0.052281 , 0.060404 , 0.153449 , 0.071997 , 0.085488 , 0.089002 , 0.077581 , 0.070024 , 0.044099 , 0.075585 , 0.101339 , 0.055148 , 0.082539 , 0.041969 
 545 , 0.057066 , 0.072943 , 0.11259 , 0.080245 , 0.072157 , 0.105527 , 0.052644 , 0.060912 , 0.154976 , 0.072658 , 0.086261 , 0.08989 , 0.078165 , 0.070526 , 0.044473 , 0.07637 , 0.102355 , 0.055592 , 0.083358 , 0.042334 
 546 , 0.057572 , 0.073602 , 0.113542 , 0.080955 , 0.07285 , 0.106474 , 0.053 , 0.061421 , 0.156504 , 0.073323 , 0.08703 , 0.090775 , 0.078752 , 0.071023 , 0.04485 , 0.077151 , 0.103369 , 0.056038 , 0.084173 , 0.042692 
 547 , 0.058021 , 0.07419 , 0.11444 , 0.081602 , 0.073472 , 0.107337 , 0.053344 , 0.061897 , 0.157893 , 0.073903 , 0.087745 , 0.091598 , 0.079305 , 0.071485 , 0.045191 , 0.077847 , 0.104285 , 0.056442 , 0.084912 , 0.043007 
 548 , 0.05832 , 0.074601 , 0.115183 , 0.082112 , 0.073918 , 0.108013 , 0.053646 , 0.06231 , 0.158928 , 0.074305 , 0.088318 , 0.092255 , 0.079783 , 0.071862 , 0.045422 , 0.078326 , 0.104933 , 0.056734 , 0.085458 , 0.043207 
 549 , 0.058626 , 0.075011 , 0.115933 , 0.082621 , 0.074356 , 0.108697 , 0.053956 , 0.062716 , 0.159964 , 0.074707 , 0.088891 , 0.09292 , 0.080252 , 0.072238 , 0.045653 , 0.078805 , 0.105589 , 0.057026 , 0.086004 , 0.043398 
 550 , 0.058932 , 0.075422 , 0.116678 , 0.083132 , 0.074803 , 0.109374 , 0.054259 , 0.063131 , 0.160994 , 0.075109 , 0.089457 , 0.09358 , 0.08073 , 0.072615 , 0.045884 , 0.079285 , 0.106238 , 0.05731 , 0.086551 , 0.043597 
 551 , 0.059064 , 0.075598 , 0.116963 , 0.08322 , 0.074877 , 0.109624 , 0.054379 , 0.063175 , 0.161441 , 0.075222 , 0.089662 , 0.093895 , 0.08092 , 0.072776 , 0.045974 , 0.079447 , 0.106449 , 0.057392 , 0.086733 , 0.043642 
 552 , 0.059193 , 0.075764 , 0.11721 , 0.083277 , 0.074919 , 0.109843 , 0.054484 , 0.063188 , 0.161853 , 0.075311 , 0.089838 , 0.094171 , 0.081088 , 0.072929 , 0.046056 , 0.079582 , 0.106624 , 0.057457 , 0.086888 , 0.043682 
 553 , 0.059314 , 0.075922 , 0.11745 , 0.083333 , 0.074968 , 0.110054 , 0.054588 , 0.063208 , 0.162257 , 0.075406 , 0.090014 , 0.094454 , 0.081255 , 0.073074 , 0.046138 , 0.079716 , 0.106799 , 0.057521 , 0.087043 , 0.043714 
 554 , 0.059389 , 0.075934 , 0.117376 , 0.083169 , 0.074886 , 0.110001 , 0.054511 , 0.063042 , 0.162201 , 0.075294 , 0.08992 , 0.094543 , 0.081343 , 0.073067 , 0.046089 , 0.079602 , 0.106626 , 0.057455 , 0.086968 , 0.043623 
 555 , 0.059441 , 0.07585 , 0.117079 , 0.082852 , 0.07471 , 0.109753 , 0.054303 , 0.062738 , 0.161799 , 0.075041 , 0.089631 , 0.094485 , 0.081373 , 0.072938 , 0.045944 , 0.079309 , 0.106202 , 0.057299 , 0.086727 , 0.043441 
 556 , 0.059493 , 0.075766 , 0.116775 , 0.082543 , 0.074533 , 0.109498 , 0.054094 , 0.062442 , 0.161397 , 0.074795 , 0.089343 , 0.094426 , 0.081395 , 0.072816 , 0.0458 , 0.079008 , 0.105778 , 0.057136 , 0.086494 , 0.043258 
 557 , 0.05952 , 0.075618 , 0.116384 , 0.082147 , 0.074271 , 0.109162 , 0.053869 , 0.062107 , 0.160891 , 0.074479 , 0.088999 , 0.094311 , 0.081385 , 0.072662 , 0.045616 , 0.078629 , 0.105259 , 0.056933 , 0.086189 , 0.043052 
 558 , 0.05946 , 0.075248 , 0.115662 , 0.081466 , 0.073726 , 0.108552 , 0.053573 , 0.061666 , 0.160049 , 0.073941 , 0.088468 , 0.094025 , 0.08122 , 0.072411 , 0.04531 , 0.077946 , 0.104409 , 0.05657 , 0.085686 , 0.042758 
 559 , 0.059407 , 0.074875 , 0.11494 , 0.080783 , 0.073187 , 0.107935 , 0.053277 , 0.061226 , 0.15921 , 0.073402 , 0.087941 , 0.093741 , 0.081051 , 0.072167 , 0.044999 , 0.077269 , 0.103562 , 0.056208 , 0.085179 , 0.042459 
 560 , 0.059354 , 0.074503 , 0.11422 , 0.080101 , 0.072649 , 0.10732 , 0.05299 , 0.060779 , 0.158364 , 0.072864 , 0.087415 , 0.093458 , 0.080882 , 0.071914 , 0.044688 , 0.076586 , 0.102709 , 0.055839 , 0.084681 , 0.042168 
 561 , 0.059304 , 0.074084 , 0.113351 , 0.079342 , 0.072013 , 0.106488 , 0.052587 , 0.060145 , 0.157386 , 0.072204 , 0.086702 , 0.093121 , 0.080764 , 0.071616 , 0.044287 , 0.075789 , 0.101673 , 0.055422 , 0.083974 , 0.041788 
 562 , 0.059257 , 0.073658 , 0.112446 , 0.078583 , 0.071371 , 0.105631 , 0.052167 , 0.059478 , 0.156388 , 0.071523 , 0.085955 , 0.092778 , 0.080664 , 0.071302 , 0.043873 , 0.074977 , 0.100599 , 0.054988 , 0.083241 , 0.041395 
 563 , 0.059202 , 0.073232 , 0.111552 , 0.07781 , 0.070723 , 0.104769 , 0.051742 , 0.058806 , 0.155392 , 0.070844 , 0.08521 , 0.092426 , 0.080563 , 0.070997 , 0.04346 , 0.074168 , 0.099537 , 0.054555 , 0.082502 , 0.041004 
 564 , 0.059051 , 0.072668 , 0.110526 , 0.076914 , 0.069961 , 0.103786 , 0.051279 , 0.058088 , 0.154185 , 0.070052 , 0.084307 , 0.091995 , 0.080395 , 0.070621 , 0.043014 , 0.073222 , 0.098304 , 0.054054 , 0.081661 , 0.040557 
 565 , 0.058811 , 0.071987 , 0.109403 , 0.075896 , 0.069089 , 0.102717 , 0.050759 , 0.057339 , 0.152774 , 0.069165 , 0.083277 , 0.091488 , 0.08016 , 0.070191 , 0.04254 , 0.072168 , 0.096929 , 0.053483 , 0.080704 , 0.04005 
 566 , 0.058571 , 0.071309 , 0.108278 , 0.074885 , 0.068215 , 0.101646 , 0.050241 , 0.05658 , 0.151361 , 0.068275 , 0.082245 , 0.090981 , 0.079924 , 0.069762 , 0.042062 , 0.071106 , 0.095562 , 0.052915 , 0.079752 , 0.039553 
 567 , 0.058332 , 0.070614 , 0.107117 , 0.073828 , 0.067332 , 0.100546 , 0.04972 , 0.055797 , 0.149885 , 0.06737 , 0.081199 , 0.090424 , 0.079659 , 0.069313 , 0.041571 , 0.070016 , 0.094139 , 0.052329 , 0.078792 , 0.039037 
 568 , 0.058092 , 0.069869 , 0.105759 , 0.072626 , 0.066399 , 0.099302 , 0.049183 , 0.054852 , 0.148128 , 0.066369 , 0.080101 , 0.089657 , 0.079276 , 0.068792 , 0.041002 , 0.068799 , 0.092532 , 0.051679 , 0.077775 , 0.03849 
 569 , 0.057865 , 0.069117 , 0.104403 , 0.071413 , 0.065462 , 0.098053 , 0.04865 , 0.053907 , 0.146371 , 0.065366 , 0.079004 , 0.08889 , 0.078885 , 0.068275 , 0.040432 , 0.067581 , 0.090913 , 0.051035 , 0.076759 , 0.037944 
 570 , 0.057628 , 0.068369 , 0.103048 , 0.070203 , 0.064532 , 0.096805 , 0.04812 , 0.052962 , 0.144616 , 0.06437 , 0.077906 , 0.088118 , 0.0785 , 0.067752 , 0.039866 , 0.066366 , 0.0893 , 0.050387 , 0.075742 , 0.037394 
 571 , 0.057375 , 0.067632 , 0.101659 , 0.069009 , 0.06356 , 0.095504 , 0.047512 , 0.052079 , 0.142899 , 0.063392 , 0.076738 , 0.08741 , 0.078195 , 0.067239 , 0.039302 , 0.06517 , 0.08768 , 0.049748 , 0.074684 , 0.036832 
 572 , 0.057129 , 0.066902 , 0.100249 , 0.06782 , 0.06258 , 0.094198 , 0.046886 , 0.051209 , 0.141192 , 0.06242 , 0.075548 , 0.086709 , 0.077905 , 0.066736 , 0.038746 , 0.063982 , 0.086059 , 0.04912 , 0.073618 , 0.036267 
 573 , 0.056873 , 0.066169 , 0.098848 , 0.066628 , 0.0616 , 0.092894 , 0.046264 , 0.050331 , 0.139496 , 0.061449 , 0.07436 , 0.086009 , 0.077609 , 0.066226 , 0.038188 , 0.062783 , 0.084438 , 0.048488 , 0.072552 , 0.035699 
 574 , 0.056623 , 0.065433 , 0.097474 , 0.06544 , 0.060665 , 0.091602 , 0.045655 , 0.049491 , 0.137792 , 0.060466 , 0.073248 , 0.085283 , 0.077255 , 0.065697 , 0.037649 , 0.06164 , 0.082884 , 0.047847 , 0.07149 , 0.035136 
 575 , 0.056365 , 0.06471 , 0.096144 , 0.064244 , 0.059782 , 0.090326 , 0.045068 , 0.048668 , 0.136078 , 0.059464 , 0.072223 , 0.084515 , 0.07684 , 0.065155 , 0.037139 , 0.060544 , 0.081394 , 0.047214 , 0.070415 , 0.03459 
 576 , 0.056103 , 0.06399 , 0.094822 , 0.063051 , 0.058898 , 0.089043 , 0.044483 , 0.047845 , 0.13436 , 0.05847 , 0.071197 , 0.083748 , 0.076429 , 0.064613 , 0.036631 , 0.059451 , 0.07991 , 0.04657 , 0.069348 , 0.03404 
