JUN18MAT200035.spu,JUN18MAT200034.spu,JUN18MAT200033.spu,JUN18MAT200032.spu,JUN18MAT200031.spu,
Wavelength,JUN18MAT200036.spu,JUN18MAT200037.spu,JUN18MAT200038.spu,JUN18MAT200039.spu,JUN18MAT200040.spu,JUN18MAT200041.spu,JUN18MAT200042.spu,JUN18MAT200043.spu,JUN18MAT200044.spu,JUN18MAT200045.spu,JUN18MAT200046.spu,JUN18MAT200047.spu,JUN18MAT200048.spu,JUN18MAT200049.spu,JUN18MAT200050.spu,JUN18MAT200051.spu,JUN18MAT200052.spu,JUN18MAT200053.spu,JUN18MAT200054.spu,JUN18MAT200055.spu,JUN18MAT200056.spu,JUN18MAT200057.spu,JUN18MAT200058.spu,JUN18MAT200059.spu,JUN18MAT200060.spu
  (nm),6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 
  time  ,32:46 PM,32:58 PM,33:05 PM,33:11 PM,33:18 PM,34:54 PM,35:04 PM,35:10 PM,35:16 PM,35:24 PM,35:57 PM,36:07 PM,36:15 PM,36:21 PM,36:33 PM,37:10 PM,37:16 PM,37:25 PM,37:32 PM,37:42 PM,39:07 PM,39:16 PM,39:27 PM,39:36 PM,39:44 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 366 , 0.016918 , 0.017177 , 0.015101 , 0.017717 , 0.022921 , 0.017907 , 0.016346 , 0.016127 , 0.019265 , 0.018282 , 0.020116 , 0.021721 , 0.01815 , 0.023757 , 0.01642 , 0.023779 , 0.026146 , 0.026617 , 0.027816 , 0.018957 , 0.019058 , 0.02326 , 0.027151 , 0.018735 , 0.015344 
 367 , 0.016055 , 0.016813 , 0.014427 , 0.017973 , 0.022869 , 0.017953 , 0.01673 , 0.015925 , 0.019031 , 0.018486 , 0.02059 , 0.021681 , 0.018665 , 0.023478 , 0.016172 , 0.023458 , 0.025857 , 0.025914 , 0.02696 , 0.018556 , 0.018629 , 0.023722 , 0.026886 , 0.018669 , 0.015272 
 368 , 0.015277 , 0.01648 , 0.013806 , 0.018219 , 0.022824 , 0.017993 , 0.017107 , 0.015734 , 0.018824 , 0.018683 , 0.021052 , 0.02165 , 0.019173 , 0.023228 , 0.015951 , 0.023177 , 0.025611 , 0.025283 , 0.026204 , 0.018194 , 0.018254 , 0.024169 , 0.026653 , 0.01861 , 0.015206 
 369 , 0.015069 , 0.016316 , 0.01363 , 0.018479 , 0.023032 , 0.018131 , 0.017471 , 0.015811 , 0.018619 , 0.018776 , 0.021434 , 0.021779 , 0.01955 , 0.023208 , 0.015982 , 0.022953 , 0.025294 , 0.02499 , 0.025843 , 0.017943 , 0.018267 , 0.024269 , 0.026412 , 0.018602 , 0.015221 
 370 , 0.015511 , 0.016341 , 0.013965 , 0.018758 , 0.023544 , 0.018387 , 0.017815 , 0.016212 , 0.018412 , 0.018737 , 0.021712 , 0.022099 , 0.019753 , 0.023454 , 0.016312 , 0.022788 , 0.024881 , 0.02508 , 0.025925 , 0.017824 , 0.018733 , 0.023975 , 0.026172 , 0.018659 , 0.015339 
 371 , 0.015948 , 0.016355 , 0.01429 , 0.019046 , 0.024026 , 0.01863 , 0.018122 , 0.016603 , 0.018215 , 0.018679 , 0.022 , 0.022403 , 0.019954 , 0.023689 , 0.016643 , 0.022635 , 0.024488 , 0.025175 , 0.026028 , 0.017738 , 0.01918 , 0.023759 , 0.025982 , 0.01873 , 0.015464 
 372 , 0.016347 , 0.016379 , 0.01459 , 0.019303 , 0.024469 , 0.018856 , 0.018381 , 0.016953 , 0.018065 , 0.018651 , 0.022272 , 0.022682 , 0.020125 , 0.023885 , 0.016943 , 0.022497 , 0.024172 , 0.025294 , 0.026132 , 0.017658 , 0.019582 , 0.02361 , 0.025848 , 0.018806 , 0.01558 
 373 , 0.016238 , 0.016608 , 0.014651 , 0.019068 , 0.024626 , 0.018924 , 0.018318 , 0.016882 , 0.018342 , 0.019159 , 0.022217 , 0.022744 , 0.019846 , 0.023611 , 0.01686 , 0.022451 , 0.024697 , 0.025673 , 0.026032 , 0.017381 , 0.019454 , 0.023618 , 0.026029 , 0.018831 , 0.01551 
 374 , 0.016153 , 0.016821 , 0.014699 , 0.018882 , 0.024776 , 0.019012 , 0.018271 , 0.016794 , 0.018642 , 0.019647 , 0.022173 , 0.022813 , 0.019628 , 0.023392 , 0.016765 , 0.022393 , 0.025195 , 0.026024 , 0.025975 , 0.017117 , 0.019383 , 0.023666 , 0.026196 , 0.01887 , 0.015445 
 375 , 0.016088 , 0.017022 , 0.014737 , 0.01873 , 0.024923 , 0.019117 , 0.018236 , 0.016692 , 0.018959 , 0.020121 , 0.022138 , 0.022886 , 0.019453 , 0.023212 , 0.016663 , 0.022325 , 0.025673 , 0.026354 , 0.025953 , 0.016863 , 0.019354 , 0.023745 , 0.026356 , 0.018919 , 0.015383 
 376 , 0.016141 , 0.016894 , 0.01489 , 0.018931 , 0.024783 , 0.018942 , 0.017981 , 0.016592 , 0.018692 , 0.020209 , 0.022216 , 0.022617 , 0.019626 , 0.023101 , 0.016637 , 0.022305 , 0.025293 , 0.025867 , 0.025815 , 0.016619 , 0.019464 , 0.023683 , 0.026075 , 0.018843 , 0.015303 
 377 , 0.016234 , 0.016676 , 0.015075 , 0.019235 , 0.024604 , 0.018695 , 0.017778 , 0.016524 , 0.018304 , 0.020236 , 0.022344 , 0.022321 , 0.019938 , 0.023099 , 0.016671 , 0.022355 , 0.024716 , 0.025292 , 0.025669 , 0.016441 , 0.019591 , 0.023626 , 0.025784 , 0.018824 , 0.015259 
 378 , 0.016322 , 0.016496 , 0.015246 , 0.019505 , 0.02449 , 0.018485 , 0.017693 , 0.016482 , 0.018014 , 0.020347 , 0.022477 , 0.022118 , 0.020251 , 0.023169 , 0.01673 , 0.022447 , 0.024265 , 0.024914 , 0.025559 , 0.016316 , 0.019685 , 0.023625 , 0.025635 , 0.018894 , 0.015253 
 379 , 0.016509 , 0.016406 , 0.015343 , 0.01959 , 0.024466 , 0.018359 , 0.017606 , 0.016523 , 0.017955 , 0.020447 , 0.022586 , 0.021941 , 0.020407 , 0.023283 , 0.016693 , 0.022364 , 0.024116 , 0.024675 , 0.025499 , 0.016354 , 0.019624 , 0.02345 , 0.025557 , 0.018877 , 0.01519 
 380 , 0.016873 , 0.016477 , 0.015355 , 0.019321 , 0.02454 , 0.018393 , 0.017438 , 0.016741 , 0.0182 , 0.020443 , 0.022673 , 0.021725 , 0.020285 , 0.023405 , 0.016466 , 0.021981 , 0.024454 , 0.024543 , 0.025557 , 0.016651 , 0.019365 , 0.022982 , 0.025561 , 0.018659 , 0.014994 
 381 , 0.017202 , 0.016567 , 0.015438 , 0.019044 , 0.024588 , 0.018454 , 0.017309 , 0.016999 , 0.018342 , 0.020436 , 0.022801 , 0.021503 , 0.020214 , 0.023509 , 0.016275 , 0.021709 , 0.024783 , 0.024421 , 0.02568 , 0.016914 , 0.019207 , 0.022646 , 0.025648 , 0.018513 , 0.014819 
 382 , 0.017514 , 0.016668 , 0.01556 , 0.018758 , 0.024621 , 0.018531 , 0.0172 , 0.017284 , 0.018429 , 0.020427 , 0.022954 , 0.021275 , 0.020171 , 0.023606 , 0.016102 , 0.021493 , 0.025111 , 0.024304 , 0.025839 , 0.017164 , 0.019101 , 0.022375 , 0.025782 , 0.018403 , 0.014651 
 383 , 0.017374 , 0.016849 , 0.015307 , 0.018926 , 0.024722 , 0.018659 , 0.017412 , 0.017294 , 0.018508 , 0.020556 , 0.023061 , 0.021614 , 0.020223 , 0.023827 , 0.016121 , 0.021692 , 0.025119 , 0.024351 , 0.025922 , 0.01718 , 0.019265 , 0.022557 , 0.025948 , 0.018489 , 0.014613 
 384 , 0.017228 , 0.017043 , 0.015056 , 0.019133 , 0.024804 , 0.018784 , 0.017647 , 0.017304 , 0.018608 , 0.02075 , 0.023166 , 0.021959 , 0.020308 , 0.024103 , 0.016175 , 0.021953 , 0.025192 , 0.02443 , 0.026026 , 0.017214 , 0.019486 , 0.022817 , 0.026173 , 0.018604 , 0.014609 
 385 , 0.01709 , 0.017242 , 0.014814 , 0.019352 , 0.024877 , 0.018907 , 0.017887 , 0.01732 , 0.018724 , 0.02098 , 0.02327 , 0.022292 , 0.020408 , 0.024408 , 0.016245 , 0.022239 , 0.025311 , 0.024522 , 0.026144 , 0.017266 , 0.019732 , 0.02311 , 0.026429 , 0.018731 , 0.014623 
 386 , 0.017229 , 0.017411 , 0.01489 , 0.019706 , 0.025016 , 0.019163 , 0.018161 , 0.01752 , 0.018821 , 0.021132 , 0.023514 , 0.022446 , 0.020656 , 0.024638 , 0.016589 , 0.022523 , 0.025444 , 0.024768 , 0.02649 , 0.017555 , 0.019923 , 0.023528 , 0.026688 , 0.019053 , 0.014725 
 387 , 0.017547 , 0.017551 , 0.01517 , 0.020129 , 0.0252 , 0.019496 , 0.018442 , 0.017831 , 0.0189 , 0.021217 , 0.023845 , 0.022478 , 0.020987 , 0.024807 , 0.017102 , 0.02279 , 0.025575 , 0.025099 , 0.026976 , 0.017991 , 0.020073 , 0.024013 , 0.02694 , 0.019495 , 0.014882 
 388 , 0.017845 , 0.017681 , 0.015435 , 0.020529 , 0.025379 , 0.019809 , 0.018702 , 0.018125 , 0.018978 , 0.021295 , 0.024163 , 0.022515 , 0.021304 , 0.024972 , 0.017595 , 0.023038 , 0.025703 , 0.025412 , 0.027448 , 0.018412 , 0.020218 , 0.024486 , 0.027193 , 0.019922 , 0.015036 
 389 , 0.018109 , 0.017819 , 0.015677 , 0.020902 , 0.025582 , 0.020153 , 0.018958 , 0.018363 , 0.019119 , 0.021458 , 0.024501 , 0.022684 , 0.021583 , 0.025136 , 0.017992 , 0.023196 , 0.025924 , 0.025753 , 0.027879 , 0.018736 , 0.020429 , 0.024945 , 0.027534 , 0.020342 , 0.015233 
 390 , 0.018296 , 0.018001 , 0.015871 , 0.021225 , 0.025873 , 0.020638 , 0.019237 , 0.018451 , 0.019477 , 0.021932 , 0.024944 , 0.023306 , 0.021779 , 0.025315 , 0.018109 , 0.023072 , 0.026485 , 0.026237 , 0.028222 , 0.018762 , 0.020861 , 0.025396 , 0.028199 , 0.020787 , 0.015603 
 391 , 0.018476 , 0.018174 , 0.016058 , 0.021537 , 0.026148 , 0.021104 , 0.019503 , 0.018536 , 0.019822 , 0.022384 , 0.025368 , 0.023903 , 0.021966 , 0.025485 , 0.018224 , 0.022951 , 0.027021 , 0.026697 , 0.028546 , 0.018786 , 0.021278 , 0.025824 , 0.028835 , 0.021213 , 0.015959 
 392 , 0.018652 , 0.018342 , 0.016241 , 0.021841 , 0.026407 , 0.021553 , 0.019758 , 0.018614 , 0.020153 , 0.022815 , 0.025775 , 0.024478 , 0.022147 , 0.025649 , 0.018332 , 0.022834 , 0.02754 , 0.027137 , 0.028854 , 0.018808 , 0.021679 , 0.026233 , 0.029448 , 0.02162 , 0.016302 
 393 , 0.018969 , 0.018578 , 0.016537 , 0.022268 , 0.02679 , 0.021713 , 0.020128 , 0.018981 , 0.020484 , 0.023459 , 0.026314 , 0.024872 , 0.022642 , 0.026112 , 0.018666 , 0.02322 , 0.027952 , 0.027432 , 0.029233 , 0.018981 , 0.022125 , 0.026796 , 0.029767 , 0.022069 , 0.016491 
 394 , 0.019289 , 0.018812 , 0.016837 , 0.022687 , 0.027161 , 0.021814 , 0.020489 , 0.019371 , 0.020793 , 0.02409 , 0.026841 , 0.025208 , 0.023155 , 0.02659 , 0.019013 , 0.023657 , 0.02832 , 0.027686 , 0.029595 , 0.019167 , 0.022552 , 0.027347 , 0.030019 , 0.022492 , 0.016645 
 395 , 0.019585 , 0.019023 , 0.01711 , 0.023073 , 0.027511 , 0.021909 , 0.020822 , 0.019728 , 0.021076 , 0.024675 , 0.027323 , 0.025521 , 0.023628 , 0.027036 , 0.019334 , 0.024059 , 0.028658 , 0.027919 , 0.029932 , 0.019344 , 0.022942 , 0.027855 , 0.03025 , 0.022885 , 0.016785 
 396 , 0.020067 , 0.01944 , 0.017487 , 0.023416 , 0.027927 , 0.022245 , 0.021237 , 0.020254 , 0.021449 , 0.025263 , 0.027853 , 0.025862 , 0.024202 , 0.027557 , 0.019714 , 0.024484 , 0.029094 , 0.028386 , 0.030536 , 0.019827 , 0.023437 , 0.028435 , 0.030807 , 0.023479 , 0.017064 
 397 , 0.020697 , 0.020018 , 0.017937 , 0.023698 , 0.028389 , 0.022793 , 0.021708 , 0.020911 , 0.021886 , 0.025827 , 0.0284 , 0.026215 , 0.024838 , 0.02813 , 0.020133 , 0.024908 , 0.029603 , 0.029045 , 0.031359 , 0.020579 , 0.024 , 0.029057 , 0.031636 , 0.024229 , 0.017453 
 398 , 0.021245 , 0.02052 , 0.018327 , 0.023941 , 0.028788 , 0.023266 , 0.022116 , 0.021479 , 0.022265 , 0.026315 , 0.028873 , 0.026522 , 0.025391 , 0.028627 , 0.020497 , 0.025279 , 0.030039 , 0.029617 , 0.032075 , 0.02123 , 0.024489 , 0.029598 , 0.032359 , 0.024877 , 0.01779 
 399 , 0.021711 , 0.020963 , 0.018673 , 0.024186 , 0.029165 , 0.023668 , 0.022507 , 0.021965 , 0.022606 , 0.026776 , 0.029291 , 0.026828 , 0.025877 , 0.029077 , 0.020836 , 0.025612 , 0.030468 , 0.030107 , 0.032701 , 0.021782 , 0.024931 , 0.030111 , 0.032998 , 0.025446 , 0.018107 
 400 , 0.021963 , 0.021366 , 0.019001 , 0.024645 , 0.029696 , 0.02391 , 0.023105 , 0.022268 , 0.022971 , 0.027417 , 0.029672 , 0.027388 , 0.026315 , 0.029591 , 0.021277 , 0.02597 , 0.031167 , 0.030468 , 0.033223 , 0.022081 , 0.025377 , 0.030842 , 0.033585 , 0.025929 , 0.01853 
 401 , 0.022192 , 0.021727 , 0.019296 , 0.025051 , 0.030165 , 0.024124 , 0.023638 , 0.022537 , 0.023289 , 0.027988 , 0.030007 , 0.027884 , 0.026704 , 0.030045 , 0.021668 , 0.026293 , 0.03179 , 0.030789 , 0.033689 , 0.02235 , 0.025778 , 0.031491 , 0.034104 , 0.026355 , 0.018905 
 402 , 0.022395 , 0.022044 , 0.019557 , 0.025412 , 0.030585 , 0.024315 , 0.024115 , 0.022777 , 0.023577 , 0.028496 , 0.030309 , 0.028327 , 0.027051 , 0.030454 , 0.022018 , 0.026577 , 0.032347 , 0.031072 , 0.034106 , 0.02259 , 0.026132 , 0.032072 , 0.034572 , 0.026734 , 0.019243 
 403 , 0.022615 , 0.022283 , 0.019834 , 0.02575 , 0.03079 , 0.02462 , 0.024426 , 0.023184 , 0.023767 , 0.028794 , 0.03073 , 0.028609 , 0.027367 , 0.030855 , 0.022469 , 0.026888 , 0.032696 , 0.031368 , 0.034589 , 0.022977 , 0.02647 , 0.032563 , 0.035068 , 0.027173 , 0.019446 
 404 , 0.022833 , 0.022487 , 0.020107 , 0.02607 , 0.030922 , 0.024955 , 0.02467 , 0.023625 , 0.023922 , 0.029019 , 0.031167 , 0.028826 , 0.027658 , 0.031246 , 0.022933 , 0.027199 , 0.032974 , 0.031661 , 0.035074 , 0.023402 , 0.026788 , 0.033 , 0.035564 , 0.02761 , 0.019604 
 405 , 0.023039 , 0.02268 , 0.020366 , 0.026369 , 0.031047 , 0.025265 , 0.024902 , 0.024037 , 0.024064 , 0.029225 , 0.031579 , 0.02903 , 0.027934 , 0.031606 , 0.023372 , 0.027487 , 0.033233 , 0.031934 , 0.03553 , 0.023793 , 0.027088 , 0.033415 , 0.036027 , 0.028023 , 0.019754 
 406 , 0.023284 , 0.022948 , 0.020573 , 0.026651 , 0.031212 , 0.025587 , 0.025206 , 0.024389 , 0.024285 , 0.029542 , 0.031997 , 0.029309 , 0.028222 , 0.031863 , 0.023693 , 0.027661 , 0.033506 , 0.032213 , 0.035975 , 0.024124 , 0.027414 , 0.03386 , 0.0365 , 0.028469 , 0.019931 
 407 , 0.023598 , 0.023334 , 0.020722 , 0.026922 , 0.031453 , 0.025929 , 0.025634 , 0.024659 , 0.024641 , 0.030047 , 0.032441 , 0.029707 , 0.028555 , 0.03197 , 0.023856 , 0.027666 , 0.033816 , 0.032514 , 0.036414 , 0.024369 , 0.027811 , 0.034374 , 0.037009 , 0.02899 , 0.02016 
 408 , 0.023895 , 0.023703 , 0.020863 , 0.027178 , 0.031684 , 0.026258 , 0.026043 , 0.024912 , 0.024976 , 0.030521 , 0.032866 , 0.030091 , 0.028868 , 0.032069 , 0.024009 , 0.027668 , 0.034112 , 0.032802 , 0.036836 , 0.024596 , 0.028186 , 0.034863 , 0.037491 , 0.029486 , 0.020378 
 409 , 0.024182 , 0.024053 , 0.020994 , 0.027426 , 0.031899 , 0.026567 , 0.026433 , 0.025152 , 0.025291 , 0.03097 , 0.033267 , 0.030448 , 0.029164 , 0.032167 , 0.024154 , 0.027676 , 0.03439 , 0.033073 , 0.037232 , 0.024815 , 0.028544 , 0.035323 , 0.037953 , 0.029958 , 0.020587 
 410 , 0.024386 , 0.024209 , 0.021258 , 0.027807 , 0.032261 , 0.02668 , 0.026718 , 0.025414 , 0.025563 , 0.031563 , 0.033644 , 0.030837 , 0.02958 , 0.032624 , 0.024441 , 0.027974 , 0.034798 , 0.033346 , 0.037549 , 0.024935 , 0.028933 , 0.035906 , 0.038522 , 0.030376 , 0.020843 
 411 , 0.02458 , 0.024359 , 0.02151 , 0.028175 , 0.032604 , 0.026787 , 0.026984 , 0.025658 , 0.025822 , 0.032117 , 0.033996 , 0.031207 , 0.02997 , 0.033054 , 0.024716 , 0.028254 , 0.035182 , 0.033602 , 0.037849 , 0.025048 , 0.029304 , 0.036452 , 0.039063 , 0.030771 , 0.021083 
 412 , 0.024765 , 0.024505 , 0.021745 , 0.028516 , 0.032932 , 0.026893 , 0.027242 , 0.025888 , 0.026067 , 0.032644 , 0.034333 , 0.031554 , 0.030342 , 0.03346 , 0.024977 , 0.02852 , 0.035546 , 0.033847 , 0.038136 , 0.025152 , 0.029657 , 0.036975 , 0.039575 , 0.031144 , 0.021311 
 413 , 0.025049 , 0.024797 , 0.021991 , 0.028843 , 0.03323 , 0.027129 , 0.027537 , 0.026269 , 0.026307 , 0.033098 , 0.034726 , 0.031768 , 0.030723 , 0.033824 , 0.025205 , 0.028748 , 0.035894 , 0.034142 , 0.038544 , 0.025443 , 0.03003 , 0.037504 , 0.040073 , 0.03154 , 0.021549 
 414 , 0.02538 , 0.02516 , 0.022237 , 0.029154 , 0.033515 , 0.027429 , 0.027845 , 0.026718 , 0.026536 , 0.033501 , 0.035139 , 0.03191 , 0.031103 , 0.034151 , 0.025414 , 0.028953 , 0.036224 , 0.034461 , 0.039014 , 0.025829 , 0.030405 , 0.03803 , 0.040552 , 0.031944 , 0.021788 
 415 , 0.025697 , 0.02551 , 0.022469 , 0.029454 , 0.033787 , 0.02772 , 0.028142 , 0.027153 , 0.026759 , 0.033888 , 0.035531 , 0.032048 , 0.031462 , 0.034465 , 0.025611 , 0.029151 , 0.036545 , 0.034767 , 0.039461 , 0.026197 , 0.030766 , 0.038529 , 0.041008 , 0.032332 , 0.022012 
 416 , 0.025979 , 0.025843 , 0.022692 , 0.02972 , 0.03405 , 0.027999 , 0.028453 , 0.027521 , 0.027013 , 0.034297 , 0.035887 , 0.032238 , 0.031822 , 0.03477 , 0.025824 , 0.029367 , 0.036887 , 0.035046 , 0.039879 , 0.026506 , 0.031102 , 0.039038 , 0.041469 , 0.032711 , 0.022218 
 417 , 0.026205 , 0.026176 , 0.022884 , 0.029935 , 0.034312 , 0.028257 , 0.028817 , 0.027771 , 0.027363 , 0.034803 , 0.036169 , 0.03259 , 0.032211 , 0.035056 , 0.026108 , 0.029648 , 0.037331 , 0.03527 , 0.040268 , 0.026692 , 0.031399 , 0.039622 , 0.041975 , 0.033096 , 0.022388 
 418 , 0.026423 , 0.026491 , 0.023072 , 0.030145 , 0.034567 , 0.028511 , 0.029172 , 0.028007 , 0.027704 , 0.035286 , 0.036445 , 0.032933 , 0.032586 , 0.035335 , 0.026379 , 0.02992 , 0.037765 , 0.035486 , 0.040646 , 0.026873 , 0.031686 , 0.040182 , 0.042471 , 0.033466 , 0.022549 
 419 , 0.026636 , 0.026803 , 0.023251 , 0.030349 , 0.034811 , 0.028761 , 0.029518 , 0.028239 , 0.028033 , 0.035755 , 0.036709 , 0.033261 , 0.032947 , 0.035603 , 0.026641 , 0.030182 , 0.03818 , 0.035696 , 0.041013 , 0.027044 , 0.031963 , 0.040723 , 0.042947 , 0.033827 , 0.022705 
 420 , 0.026954 , 0.027108 , 0.023601 , 0.030694 , 0.035116 , 0.029072 , 0.029917 , 0.028572 , 0.028241 , 0.036121 , 0.037125 , 0.033543 , 0.033296 , 0.035923 , 0.026949 , 0.030402 , 0.03845 , 0.035967 , 0.041423 , 0.027345 , 0.032366 , 0.04124 , 0.043452 , 0.034236 , 0.022903 
 421 , 0.027274 , 0.027409 , 0.023963 , 0.031043 , 0.035423 , 0.029382 , 0.030317 , 0.02891 , 0.028433 , 0.036462 , 0.037546 , 0.033817 , 0.033643 , 0.036243 , 0.027264 , 0.030615 , 0.038694 , 0.036243 , 0.041831 , 0.027652 , 0.032773 , 0.041747 , 0.043954 , 0.034647 , 0.023108 
 422 , 0.027593 , 0.027698 , 0.024315 , 0.031385 , 0.035726 , 0.029691 , 0.030705 , 0.029236 , 0.028622 , 0.0368 , 0.037959 , 0.034083 , 0.033978 , 0.036556 , 0.027563 , 0.030825 , 0.038939 , 0.036516 , 0.042231 , 0.027953 , 0.033168 , 0.042241 , 0.044439 , 0.035047 , 0.023301 
 423 , 0.027835 , 0.028026 , 0.024585 , 0.031674 , 0.035955 , 0.029996 , 0.031041 , 0.029564 , 0.0289 , 0.037191 , 0.038341 , 0.034387 , 0.034282 , 0.036769 , 0.02779 , 0.03096 , 0.03918 , 0.036809 , 0.042647 , 0.028222 , 0.033588 , 0.042788 , 0.044959 , 0.035412 , 0.023509 
 424 , 0.028011 , 0.02839 , 0.02479 , 0.031914 , 0.03613 , 0.030299 , 0.031334 , 0.029895 , 0.029253 , 0.037625 , 0.03869 , 0.034726 , 0.034575 , 0.036903 , 0.027956 , 0.031041 , 0.039432 , 0.037135 , 0.043082 , 0.028461 , 0.034025 , 0.043385 , 0.045511 , 0.035741 , 0.02373 
 425 , 0.028187 , 0.02875 , 0.024991 , 0.032159 , 0.036304 , 0.030607 , 0.031621 , 0.030221 , 0.029607 , 0.038054 , 0.039044 , 0.035061 , 0.034858 , 0.037035 , 0.028116 , 0.031124 , 0.039683 , 0.037456 , 0.043518 , 0.028699 , 0.034457 , 0.04398 , 0.04606 , 0.036071 , 0.023946 
 426 , 0.028373 , 0.029107 , 0.025197 , 0.032416 , 0.036504 , 0.030897 , 0.031916 , 0.030535 , 0.029964 , 0.038487 , 0.039379 , 0.035388 , 0.035153 , 0.037192 , 0.028287 , 0.031233 , 0.039945 , 0.037758 , 0.043916 , 0.028924 , 0.034878 , 0.044568 , 0.046597 , 0.036407 , 0.024168 
 427 , 0.02861 , 0.029449 , 0.025438 , 0.032758 , 0.03681 , 0.031132 , 0.032242 , 0.030779 , 0.030339 , 0.038922 , 0.039679 , 0.035679 , 0.035464 , 0.037485 , 0.028482 , 0.031474 , 0.040262 , 0.037971 , 0.04415 , 0.02908 , 0.035224 , 0.045142 , 0.047091 , 0.036784 , 0.024426 
 428 , 0.028842 , 0.029791 , 0.02568 , 0.033097 , 0.037116 , 0.031372 , 0.032563 , 0.031018 , 0.03071 , 0.039359 , 0.039975 , 0.035976 , 0.035771 , 0.037773 , 0.028677 , 0.031721 , 0.040581 , 0.038183 , 0.044384 , 0.029242 , 0.035566 , 0.045708 , 0.047587 , 0.037157 , 0.024679 
 429 , 0.029074 , 0.030135 , 0.025917 , 0.033436 , 0.037423 , 0.031608 , 0.032885 , 0.031263 , 0.031082 , 0.039792 , 0.040271 , 0.036269 , 0.036083 , 0.038061 , 0.028873 , 0.031963 , 0.040899 , 0.038396 , 0.044618 , 0.029398 , 0.035908 , 0.046276 , 0.048079 , 0.037526 , 0.024928 
 430 , 0.029436 , 0.03061 , 0.026286 , 0.033864 , 0.037774 , 0.031955 , 0.033269 , 0.031676 , 0.031464 , 0.040262 , 0.040707 , 0.036548 , 0.036507 , 0.038395 , 0.029116 , 0.032271 , 0.041297 , 0.038783 , 0.045109 , 0.029736 , 0.036367 , 0.047059 , 0.048693 , 0.037976 , 0.025236 
 431 , 0.029827 , 0.031117 , 0.026679 , 0.034301 , 0.03813 , 0.032329 , 0.033656 , 0.032126 , 0.03184 , 0.040726 , 0.041174 , 0.036819 , 0.036949 , 0.038739 , 0.029364 , 0.032595 , 0.04171 , 0.039202 , 0.045653 , 0.030113 , 0.03685 , 0.047885 , 0.049332 , 0.038432 , 0.02555 
 432 , 0.030206 , 0.031608 , 0.027066 , 0.034726 , 0.038483 , 0.032696 , 0.034036 , 0.032571 , 0.032204 , 0.041183 , 0.041628 , 0.037086 , 0.037379 , 0.039069 , 0.029609 , 0.032906 , 0.042114 , 0.039619 , 0.04619 , 0.030478 , 0.037322 , 0.048691 , 0.049947 , 0.038881 , 0.025863 
 433 , 0.030591 , 0.032165 , 0.027407 , 0.035149 , 0.038927 , 0.033065 , 0.03447 , 0.033007 , 0.032638 , 0.041727 , 0.042048 , 0.037438 , 0.037811 , 0.039438 , 0.029897 , 0.033238 , 0.042585 , 0.040053 , 0.046758 , 0.030833 , 0.037848 , 0.049605 , 0.0506 , 0.039353 , 0.026197 
 434 , 0.030987 , 0.032785 , 0.027694 , 0.035553 , 0.039478 , 0.033443 , 0.034959 , 0.033432 , 0.033151 , 0.042373 , 0.042426 , 0.037897 , 0.038242 , 0.039854 , 0.030245 , 0.033591 , 0.043132 , 0.040501 , 0.047374 , 0.031173 , 0.038449 , 0.050647 , 0.051288 , 0.039854 , 0.02657 
 435 , 0.031368 , 0.033393 , 0.027975 , 0.035952 , 0.040018 , 0.03381 , 0.035434 , 0.033847 , 0.033649 , 0.043 , 0.042797 , 0.038346 , 0.038661 , 0.040253 , 0.030583 , 0.033938 , 0.043667 , 0.040943 , 0.047974 , 0.031502 , 0.03903 , 0.051666 , 0.051954 , 0.040339 , 0.026928 
 436 , 0.031763 , 0.033998 , 0.028274 , 0.036357 , 0.040563 , 0.034192 , 0.035921 , 0.034278 , 0.034149 , 0.043627 , 0.043186 , 0.038807 , 0.039087 , 0.040671 , 0.030934 , 0.034289 , 0.044204 , 0.041387 , 0.048582 , 0.031844 , 0.039615 , 0.052675 , 0.052637 , 0.040838 , 0.027293 
 437 , 0.032487 , 0.034794 , 0.028972 , 0.037052 , 0.041448 , 0.034882 , 0.036697 , 0.035062 , 0.034811 , 0.04445 , 0.044045 , 0.039606 , 0.039841 , 0.041448 , 0.03158 , 0.034882 , 0.044997 , 0.042104 , 0.04954 , 0.032515 , 0.040481 , 0.054007 , 0.053788 , 0.041672 , 0.027856 
 438 , 0.033211 , 0.035585 , 0.029665 , 0.037749 , 0.042326 , 0.035574 , 0.03746 , 0.03584 , 0.035474 , 0.045272 , 0.0449 , 0.040395 , 0.040584 , 0.042221 , 0.032223 , 0.035469 , 0.045777 , 0.042814 , 0.050487 , 0.033177 , 0.041339 , 0.055331 , 0.054926 , 0.042498 , 0.028412 
