JUN18MAT200005.spu,JUN18MAT200004.spu,JUN18MAT200003.spu,
Wavelength,JUN18MAT200007.spu,JUN18MAT200008.spu,JUN18MAT200009.spu,JUN18MAT200010.spu,JUN18MAT200011.spu,JUN18MAT200012.spu,JUN18MAT200013.spu,JUN18MAT200014.spu,JUN18MAT200015.spu,JUN18MAT200016.spu,JUN18MAT200017.spu,JUN18MAT200018.spu,JUN18MAT200019.spu,JUN18MAT200020.spu,JUN18MAT200021.spu,JUN18MAT200022.spu,JUN18MAT200023.spu,JUN18MAT200024.spu,JUN18MAT200025.spu,JUN18MAT200026.spu,JUN18MAT200027.spu,JUN18MAT200028.spu,JUN18MAT200029.spu,JUN18MAT200030.spu,JUN18MAT200006.spu
  (nm),6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 
  time  ,21:38 PM,21:48 PM,21:56 PM,22:06 PM,23:24 PM,23:35 PM,23:44 PM,23:53 PM,24:03 PM,25:02 PM,25:10 PM,25:18 PM,25:25 PM,25:31 PM,25:48 PM,25:57 PM,26:06 PM,26:14 PM,26:21 PM,27:14 PM,27:24 PM,27:33 PM,27:42 PM,27:55 PM,21:27 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 734 , 0.113521 , 0.137989 , 0.106938 , 0.214312 , 0.204849 , 0.274609 , 0.25403 , 0.233483 , 0.253053 , 0.173496 , 0.177224 , 0.200915 , 0.197636 , 0.188063 , 0.36188 , 0.309787 , 0.272635 , 0.266341 , 0.304162 , 0.259263 , 0.353703 , 0.327698 , 0.323056 , 0.267826 , 0.203113 
 735 , 0.113963 , 0.138689 , 0.107348 , 0.215862 , 0.206375 , 0.277166 , 0.255692 , 0.234502 , 0.254906 , 0.174055 , 0.177791 , 0.201409 , 0.198124 , 0.188566 , 0.364715 , 0.312055 , 0.274525 , 0.268226 , 0.306516 , 0.260948 , 0.35649 , 0.330244 , 0.32551 , 0.269372 , 0.204726 
 736 , 0.114389 , 0.139384 , 0.107742 , 0.217406 , 0.207858 , 0.27969 , 0.257319 , 0.235502 , 0.256726 , 0.174598 , 0.17833 , 0.201888 , 0.198606 , 0.189052 , 0.367498 , 0.314265 , 0.276376 , 0.270084 , 0.30883 , 0.262605 , 0.35922 , 0.332736 , 0.32792 , 0.270877 , 0.20631 
 737 , 0.114814 , 0.140068 , 0.108141 , 0.218921 , 0.209325 , 0.282176 , 0.258922 , 0.236489 , 0.258516 , 0.175138 , 0.178869 , 0.202367 , 0.199089 , 0.189537 , 0.370245 , 0.316439 , 0.278207 , 0.271914 , 0.311108 , 0.26424 , 0.361913 , 0.335188 , 0.330296 , 0.272359 , 0.207872 
 738 , 0.115233 , 0.140738 , 0.108568 , 0.220226 , 0.210706 , 0.284358 , 0.260479 , 0.23748 , 0.260103 , 0.175803 , 0.179507 , 0.203011 , 0.19965 , 0.190032 , 0.372713 , 0.318374 , 0.279863 , 0.273516 , 0.313115 , 0.265744 , 0.364267 , 0.33735 , 0.332389 , 0.273743 , 0.209255 
 739 , 0.11565 , 0.141408 , 0.109001 , 0.221498 , 0.21208 , 0.286488 , 0.262007 , 0.238441 , 0.261676 , 0.176462 , 0.180146 , 0.203621 , 0.200183 , 0.190518 , 0.375121 , 0.320302 , 0.281513 , 0.275052 , 0.315094 , 0.267222 , 0.366584 , 0.33947 , 0.334404 , 0.275104 , 0.21064 
 740 , 0.116066 , 0.142072 , 0.109434 , 0.222752 , 0.213443 , 0.288607 , 0.263524 , 0.23939 , 0.263245 , 0.177121 , 0.180778 , 0.204231 , 0.200709 , 0.191004 , 0.377512 , 0.32222 , 0.28315 , 0.276582 , 0.317062 , 0.268689 , 0.368891 , 0.34158 , 0.336415 , 0.276452 , 0.21202 
 741 , 0.116495 , 0.142698 , 0.109832 , 0.223902 , 0.214664 , 0.29045 , 0.264892 , 0.240358 , 0.264703 , 0.177742 , 0.181328 , 0.20476 , 0.201214 , 0.191512 , 0.379634 , 0.323909 , 0.284621 , 0.277951 , 0.318843 , 0.269991 , 0.370937 , 0.34341 , 0.338207 , 0.277684 , 0.213262 
 742 , 0.116924 , 0.143283 , 0.11022 , 0.224984 , 0.215787 , 0.292135 , 0.266181 , 0.241303 , 0.26607 , 0.178298 , 0.181803 , 0.205225 , 0.2017 , 0.192019 , 0.381571 , 0.325446 , 0.285953 , 0.279249 , 0.320459 , 0.271168 , 0.372791 , 0.345068 , 0.339924 , 0.278792 , 0.21439 
 743 , 0.117347 , 0.143875 , 0.110609 , 0.226074 , 0.216911 , 0.293815 , 0.26747 , 0.242249 , 0.267431 , 0.178854 , 0.182272 , 0.205683 , 0.202186 , 0.192526 , 0.383504 , 0.326977 , 0.28728 , 0.280535 , 0.322069 , 0.272346 , 0.374641 , 0.346734 , 0.341636 , 0.279908 , 0.215519 
 744 , 0.117764 , 0.14445 , 0.110994 , 0.227099 , 0.217989 , 0.295402 , 0.268735 , 0.243234 , 0.268741 , 0.17946 , 0.182809 , 0.206212 , 0.202706 , 0.193059 , 0.385358 , 0.328452 , 0.288573 , 0.281777 , 0.32357 , 0.273486 , 0.37638 , 0.34833 , 0.343277 , 0.280984 , 0.21658 
 745 , 0.118176 , 0.145008 , 0.111368 , 0.228046 , 0.218997 , 0.29683 , 0.269933 , 0.24431 , 0.269959 , 0.180139 , 0.183438 , 0.206852 , 0.203271 , 0.193617 , 0.38709 , 0.329793 , 0.289746 , 0.282892 , 0.32489 , 0.274546 , 0.377896 , 0.349757 , 0.344723 , 0.281991 , 0.217577 
 746 , 0.118599 , 0.145571 , 0.11174 , 0.229003 , 0.220019 , 0.298264 , 0.271114 , 0.245392 , 0.271186 , 0.180817 , 0.184068 , 0.207506 , 0.203834 , 0.194172 , 0.388837 , 0.331127 , 0.290905 , 0.284001 , 0.326237 , 0.275609 , 0.379411 , 0.351175 , 0.34616 , 0.282987 , 0.218597 
 747 , 0.11902 , 0.146131 , 0.112122 , 0.229956 , 0.22104 , 0.299701 , 0.272293 , 0.246482 , 0.272412 , 0.181505 , 0.184696 , 0.208167 , 0.204401 , 0.194734 , 0.390595 , 0.332456 , 0.292064 , 0.285107 , 0.327583 , 0.276672 , 0.38094 , 0.35259 , 0.347598 , 0.283992 , 0.219622 
 748 , 0.119446 , 0.146609 , 0.112477 , 0.230722 , 0.221849 , 0.300851 , 0.273236 , 0.247499 , 0.273435 , 0.182102 , 0.185181 , 0.208841 , 0.204952 , 0.195249 , 0.392111 , 0.333503 , 0.29304 , 0.286078 , 0.328758 , 0.277563 , 0.382282 , 0.353711 , 0.348827 , 0.284843 , 0.220435 
 749 , 0.119873 , 0.147089 , 0.112816 , 0.231465 , 0.222606 , 0.301987 , 0.274165 , 0.248479 , 0.274411 , 0.182673 , 0.185639 , 0.209463 , 0.205453 , 0.195715 , 0.393546 , 0.334511 , 0.293999 , 0.287008 , 0.329855 , 0.278375 , 0.383576 , 0.354796 , 0.349994 , 0.285625 , 0.221209 
 750 , 0.120307 , 0.147571 , 0.113174 , 0.232221 , 0.223382 , 0.303147 , 0.27511 , 0.249486 , 0.27541 , 0.18326 , 0.1861 , 0.210097 , 0.205978 , 0.196185 , 0.39501 , 0.335543 , 0.294981 , 0.287962 , 0.330971 , 0.279203 , 0.384905 , 0.355915 , 0.351188 , 0.286429 , 0.222002 
 751 , 0.120688 , 0.147992 , 0.113508 , 0.232779 , 0.224027 , 0.304036 , 0.275928 , 0.250406 , 0.276232 , 0.183772 , 0.186526 , 0.210644 , 0.206433 , 0.196608 , 0.396225 , 0.336448 , 0.295836 , 0.288831 , 0.331886 , 0.279937 , 0.386076 , 0.356923 , 0.352253 , 0.287144 , 0.222609 
 752 , 0.121063 , 0.148431 , 0.113872 , 0.233277 , 0.224693 , 0.304824 , 0.276712 , 0.251304 , 0.27705 , 0.184262 , 0.186955 , 0.211164 , 0.206903 , 0.197074 , 0.397361 , 0.337341 , 0.296626 , 0.289659 , 0.332768 , 0.280642 , 0.387147 , 0.357878 , 0.353264 , 0.287839 , 0.223212 
 753 , 0.121461 , 0.148898 , 0.114252 , 0.2338 , 0.225398 , 0.305656 , 0.27754 , 0.252266 , 0.277913 , 0.184778 , 0.187409 , 0.21172 , 0.207401 , 0.197568 , 0.39856 , 0.338287 , 0.297457 , 0.29054 , 0.333697 , 0.281392 , 0.38828 , 0.358882 , 0.354332 , 0.28858 , 0.223852 
 754 , 0.121909 , 0.149269 , 0.114597 , 0.234192 , 0.226064 , 0.306488 , 0.278347 , 0.253192 , 0.278697 , 0.185325 , 0.187879 , 0.21224 , 0.207858 , 0.198088 , 0.399654 , 0.339216 , 0.298238 , 0.291411 , 0.334547 , 0.282168 , 0.38939 , 0.35988 , 0.355382 , 0.289261 , 0.224428 
 755 , 0.122428 , 0.149431 , 0.114851 , 0.234305 , 0.226562 , 0.307247 , 0.279064 , 0.253986 , 0.279222 , 0.185902 , 0.18829 , 0.212622 , 0.208164 , 0.198537 , 0.400408 , 0.339964 , 0.298834 , 0.292189 , 0.335092 , 0.282852 , 0.390305 , 0.360694 , 0.356222 , 0.289691 , 0.224864 
 756 , 0.122991 , 0.149587 , 0.11513 , 0.234412 , 0.227069 , 0.308067 , 0.279838 , 0.254841 , 0.279762 , 0.186522 , 0.188702 , 0.213013 , 0.208467 , 0.198979 , 0.401189 , 0.340731 , 0.299457 , 0.293008 , 0.335624 , 0.283561 , 0.391251 , 0.361507 , 0.357085 , 0.290108 , 0.225339 
 757 , 0.123619 , 0.149767 , 0.115427 , 0.234524 , 0.227629 , 0.30896 , 0.280689 , 0.255782 , 0.280342 , 0.187207 , 0.189163 , 0.213445 , 0.208819 , 0.199463 , 0.402033 , 0.341579 , 0.300137 , 0.293895 , 0.336197 , 0.284337 , 0.392288 , 0.362401 , 0.358031 , 0.290566 , 0.225868 
 758 , 0.1243 , 0.14995 , 0.115717 , 0.234676 , 0.228249 , 0.30983 , 0.281658 , 0.256823 , 0.280911 , 0.187928 , 0.189746 , 0.213952 , 0.209329 , 0.199973 , 0.402758 , 0.342536 , 0.300875 , 0.294752 , 0.336662 , 0.28523 , 0.39334 , 0.363294 , 0.35912 , 0.291062 , 0.226432 
 759 , 0.125039 , 0.150176 , 0.116045 , 0.234865 , 0.228994 , 0.310797 , 0.28271 , 0.258018 , 0.281579 , 0.188707 , 0.190435 , 0.214538 , 0.209902 , 0.200602 , 0.40362 , 0.343623 , 0.301712 , 0.29573 , 0.337259 , 0.28627 , 0.394584 , 0.364402 , 0.360404 , 0.291684 , 0.227023 
 760 , 0.125854 , 0.150419 , 0.116398 , 0.23507 , 0.229812 , 0.311848 , 0.283873 , 0.259336 , 0.282311 , 0.189565 , 0.19119 , 0.215176 , 0.210532 , 0.2013 , 0.40456 , 0.344823 , 0.302623 , 0.296801 , 0.337906 , 0.287408 , 0.395941 , 0.365623 , 0.361809 , 0.292373 , 0.227665 
 761 , 0.126452 , 0.150934 , 0.11693 , 0.235659 , 0.230513 , 0.312682 , 0.28488 , 0.260567 , 0.283256 , 0.190368 , 0.191816 , 0.215878 , 0.211137 , 0.201946 , 0.405583 , 0.345624 , 0.303302 , 0.297587 , 0.338577 , 0.288105 , 0.396778 , 0.366318 , 0.362666 , 0.292961 , 0.228362 
 762 , 0.127003 , 0.151536 , 0.117522 , 0.236425 , 0.231246 , 0.313599 , 0.285987 , 0.261835 , 0.284384 , 0.191279 , 0.192482 , 0.216716 , 0.211905 , 0.202669 , 0.406833 , 0.346553 , 0.304126 , 0.298451 , 0.339492 , 0.288889 , 0.39774 , 0.367084 , 0.363706 , 0.293782 , 0.229166 
 763 , 0.127546 , 0.152144 , 0.118115 , 0.23718 , 0.23199 , 0.314519 , 0.287093 , 0.263103 , 0.285502 , 0.19219 , 0.193153 , 0.217553 , 0.212677 , 0.203403 , 0.40809 , 0.347482 , 0.304958 , 0.299324 , 0.340414 , 0.289681 , 0.398707 , 0.367847 , 0.364739 , 0.294598 , 0.229968 
 764 , 0.127929 , 0.152838 , 0.118687 , 0.238084 , 0.232652 , 0.315182 , 0.288043 , 0.264236 , 0.286523 , 0.192988 , 0.193704 , 0.218289 , 0.213364 , 0.203987 , 0.409156 , 0.34811 , 0.305602 , 0.299927 , 0.341212 , 0.290192 , 0.399313 , 0.36833 , 0.365371 , 0.295286 , 0.230706 
 765 , 0.128086 , 0.153668 , 0.119267 , 0.239213 , 0.233314 , 0.315644 , 0.288874 , 0.265258 , 0.287505 , 0.193719 , 0.194189 , 0.219019 , 0.21402 , 0.20449 , 0.410202 , 0.348528 , 0.306175 , 0.30041 , 0.342011 , 0.290505 , 0.399746 , 0.368701 , 0.365674 , 0.296021 , 0.231374 
 766 , 0.128249 , 0.154458 , 0.119825 , 0.240303 , 0.233978 , 0.316142 , 0.289692 , 0.266255 , 0.28848 , 0.194433 , 0.194682 , 0.219753 , 0.21468 , 0.205011 , 0.41128 , 0.348978 , 0.306789 , 0.300949 , 0.342835 , 0.290869 , 0.400265 , 0.369158 , 0.366042 , 0.296811 , 0.232013 
 767 , 0.1284 , 0.155196 , 0.12033 , 0.241307 , 0.234599 , 0.316614 , 0.290466 , 0.267179 , 0.289386 , 0.195083 , 0.195151 , 0.220436 , 0.215287 , 0.205496 , 0.41226 , 0.349409 , 0.307349 , 0.301438 , 0.343586 , 0.291208 , 0.400741 , 0.369579 , 0.366374 , 0.297524 , 0.232616 
 768 , 0.128596 , 0.155814 , 0.120736 , 0.24217 , 0.235164 , 0.317109 , 0.291212 , 0.267951 , 0.290196 , 0.195587 , 0.1956 , 0.221023 , 0.215819 , 0.205879 , 0.412971 , 0.349828 , 0.307772 , 0.301782 , 0.344198 , 0.291456 , 0.401134 , 0.369891 , 0.366693 , 0.297994 , 0.233158 
 769 , 0.128794 , 0.156396 , 0.121113 , 0.242973 , 0.235645 , 0.317554 , 0.29192 , 0.268695 , 0.290957 , 0.196054 , 0.19602 , 0.221573 , 0.216321 , 0.206225 , 0.413638 , 0.350224 , 0.308143 , 0.302057 , 0.34479 , 0.291676 , 0.401506 , 0.370179 , 0.367011 , 0.298387 , 0.233677 
 770 , 0.128984 , 0.156941 , 0.121469 , 0.24374 , 0.236104 , 0.317978 , 0.292589 , 0.269395 , 0.291686 , 0.196495 , 0.196427 , 0.222102 , 0.216802 , 0.206557 , 0.414269 , 0.350603 , 0.308507 , 0.302325 , 0.345351 , 0.291883 , 0.401863 , 0.370448 , 0.367316 , 0.298772 , 0.234168 
 771 , 0.129301 , 0.157389 , 0.121851 , 0.24441 , 0.236568 , 0.318513 , 0.293238 , 0.270104 , 0.292351 , 0.197088 , 0.196882 , 0.222562 , 0.21732 , 0.206994 , 0.414938 , 0.351092 , 0.308937 , 0.302684 , 0.345857 , 0.292268 , 0.402246 , 0.370836 , 0.367747 , 0.299265 , 0.234594 
 772 , 0.129606 , 0.157783 , 0.12221 , 0.245026 , 0.237016 , 0.318958 , 0.293827 , 0.270729 , 0.292931 , 0.197651 , 0.197293 , 0.222955 , 0.217785 , 0.207398 , 0.415526 , 0.351492 , 0.309322 , 0.303008 , 0.346212 , 0.292607 , 0.402485 , 0.371068 , 0.36809 , 0.299734 , 0.234962 
 773 , 0.129905 , 0.158164 , 0.122563 , 0.245624 , 0.237454 , 0.319395 , 0.294402 , 0.271335 , 0.293504 , 0.198199 , 0.197695 , 0.223331 , 0.218241 , 0.207785 , 0.416102 , 0.351889 , 0.309692 , 0.303332 , 0.346571 , 0.292938 , 0.402711 , 0.371295 , 0.368422 , 0.300182 , 0.23532 
 774 , 0.130233 , 0.158571 , 0.122912 , 0.246151 , 0.237884 , 0.319819 , 0.29504 , 0.272 , 0.294088 , 0.198749 , 0.198116 , 0.223764 , 0.218682 , 0.208183 , 0.416659 , 0.352321 , 0.310099 , 0.303717 , 0.346933 , 0.29333 , 0.403011 , 0.371593 , 0.368819 , 0.300665 , 0.235687 
 775 , 0.130596 , 0.159008 , 0.123257 , 0.246591 , 0.238267 , 0.320243 , 0.295699 , 0.272685 , 0.29468 , 0.199277 , 0.198536 , 0.224232 , 0.2191 , 0.208591 , 0.417078 , 0.352775 , 0.310489 , 0.304079 , 0.347266 , 0.293744 , 0.403329 , 0.371936 , 0.369198 , 0.301118 , 0.236061 
 776 , 0.130949 , 0.15945 , 0.123599 , 0.247022 , 0.238636 , 0.320683 , 0.296337 , 0.273362 , 0.295267 , 0.199813 , 0.198952 , 0.224683 , 0.219508 , 0.208989 , 0.417446 , 0.35322 , 0.31085 , 0.304415 , 0.347583 , 0.294148 , 0.403633 , 0.372264 , 0.369551 , 0.301548 , 0.23644 
 777 , 0.131313 , 0.159883 , 0.123944 , 0.24746 , 0.239019 , 0.32112 , 0.296987 , 0.274061 , 0.295858 , 0.200366 , 0.199377 , 0.225144 , 0.21992 , 0.209396 , 0.417846 , 0.353673 , 0.311213 , 0.304763 , 0.347931 , 0.294561 , 0.403964 , 0.37261 , 0.369918 , 0.301986 , 0.236817 
 778 , 0.131739 , 0.16034 , 0.124293 , 0.247966 , 0.239527 , 0.321595 , 0.2977 , 0.274904 , 0.296509 , 0.201036 , 0.199859 , 0.225677 , 0.220352 , 0.209898 , 0.418478 , 0.35414 , 0.311641 , 0.305245 , 0.348463 , 0.295016 , 0.404473 , 0.373076 , 0.370434 , 0.302462 , 0.237237 
 779 , 0.132165 , 0.160782 , 0.124653 , 0.248509 , 0.240059 , 0.322051 , 0.298435 , 0.275772 , 0.297173 , 0.201708 , 0.200354 , 0.22622 , 0.220774 , 0.210405 , 0.419174 , 0.354583 , 0.312077 , 0.305771 , 0.348989 , 0.295459 , 0.404982 , 0.373572 , 0.370926 , 0.302922 , 0.237668 
 780 , 0.132602 , 0.161228 , 0.125023 , 0.24905 , 0.240603 , 0.322513 , 0.299184 , 0.276652 , 0.297849 , 0.202392 , 0.200845 , 0.226759 , 0.2212 , 0.210917 , 0.419877 , 0.355031 , 0.312526 , 0.306303 , 0.349522 , 0.295913 , 0.405504 , 0.374073 , 0.371431 , 0.303393 , 0.238102 
 781 , 0.133023 , 0.161608 , 0.125457 , 0.249538 , 0.241121 , 0.322996 , 0.299872 , 0.27757 , 0.298468 , 0.20307 , 0.201276 , 0.227308 , 0.22172 , 0.211402 , 0.420649 , 0.355573 , 0.313005 , 0.306892 , 0.349992 , 0.29639 , 0.406112 , 0.374676 , 0.372017 , 0.303914 , 0.23854 
 782 , 0.133442 , 0.161993 , 0.125914 , 0.249947 , 0.241588 , 0.323468 , 0.300529 , 0.278477 , 0.299039 , 0.203742 , 0.201677 , 0.227816 , 0.222247 , 0.211852 , 0.421341 , 0.356064 , 0.313429 , 0.307419 , 0.350381 , 0.296854 , 0.406633 , 0.375151 , 0.372589 , 0.304347 , 0.238942 
 783 , 0.133861 , 0.16238 , 0.126378 , 0.250364 , 0.242057 , 0.32395 , 0.301189 , 0.279394 , 0.299613 , 0.204416 , 0.20208 , 0.228334 , 0.222782 , 0.212303 , 0.422044 , 0.356565 , 0.313855 , 0.307948 , 0.350779 , 0.297327 , 0.40717 , 0.37562 , 0.373171 , 0.304774 , 0.239345 
 784 , 0.134279 , 0.162777 , 0.126804 , 0.250727 , 0.242527 , 0.324453 , 0.301893 , 0.280335 , 0.300207 , 0.205067 , 0.202542 , 0.228893 , 0.223302 , 0.212784 , 0.422729 , 0.357055 , 0.314325 , 0.308457 , 0.351244 , 0.297831 , 0.40773 , 0.376045 , 0.373783 , 0.305193 , 0.239753 
 785 , 0.134724 , 0.163175 , 0.127198 , 0.25105 , 0.243047 , 0.324976 , 0.302619 , 0.281317 , 0.300832 , 0.205681 , 0.203061 , 0.22954 , 0.22378 , 0.2133 , 0.423388 , 0.357578 , 0.314887 , 0.308942 , 0.351818 , 0.298347 , 0.408351 , 0.376446 , 0.374438 , 0.305631 , 0.240185 
 786 , 0.135184 , 0.163578 , 0.127604 , 0.251383 , 0.243597 , 0.325518 , 0.303357 , 0.282328 , 0.301476 , 0.20632 , 0.203584 , 0.230212 , 0.224264 , 0.213828 , 0.424058 , 0.358115 , 0.315488 , 0.309433 , 0.352417 , 0.298869 , 0.409006 , 0.376872 , 0.375105 , 0.306092 , 0.240641 
 787 , 0.135646 , 0.163991 , 0.12802 , 0.251728 , 0.244144 , 0.326065 , 0.304092 , 0.283351 , 0.302139 , 0.206961 , 0.204111 , 0.230873 , 0.224744 , 0.214352 , 0.424735 , 0.358665 , 0.31608 , 0.309936 , 0.353013 , 0.299388 , 0.409654 , 0.37731 , 0.375778 , 0.306565 , 0.241087 
 788 , 0.136104 , 0.164411 , 0.128423 , 0.252154 , 0.24458 , 0.326575 , 0.304758 , 0.284311 , 0.302847 , 0.207608 , 0.204591 , 0.231429 , 0.225245 , 0.214833 , 0.425401 , 0.359217 , 0.316604 , 0.31045 , 0.353519 , 0.299837 , 0.410196 , 0.37776 , 0.376405 , 0.307019 , 0.241499 
 789 , 0.136555 , 0.164841 , 0.128825 , 0.252603 , 0.244973 , 0.327069 , 0.305435 , 0.285257 , 0.303565 , 0.208272 , 0.205096 , 0.231976 , 0.225781 , 0.215331 , 0.426109 , 0.359802 , 0.317112 , 0.310981 , 0.353992 , 0.300318 , 0.410706 , 0.378238 , 0.377032 , 0.307505 , 0.241933 
 790 , 0.137023 , 0.165282 , 0.129244 , 0.253059 , 0.245372 , 0.32757 , 0.306126 , 0.286225 , 0.304305 , 0.208963 , 0.205606 , 0.232536 , 0.226328 , 0.215842 , 0.426834 , 0.360401 , 0.317634 , 0.311519 , 0.354479 , 0.300819 , 0.411233 , 0.378731 , 0.377673 , 0.307998 , 0.242372 
 791 , 0.137455 , 0.165693 , 0.129649 , 0.253527 , 0.245807 , 0.328036 , 0.306747 , 0.287079 , 0.304947 , 0.209649 , 0.206 , 0.233131 , 0.226811 , 0.216312 , 0.42749 , 0.360952 , 0.318088 , 0.311917 , 0.354888 , 0.301283 , 0.411707 , 0.379098 , 0.378199 , 0.308411 , 0.242822 
 792 , 0.137877 , 0.166124 , 0.130071 , 0.254025 , 0.246327 , 0.328545 , 0.307431 , 0.288004 , 0.305594 , 0.210346 , 0.206393 , 0.23379 , 0.227336 , 0.2168 , 0.428147 , 0.361531 , 0.318589 , 0.312342 , 0.355349 , 0.301756 , 0.41225 , 0.37945 , 0.378786 , 0.308847 , 0.243289 
 793 , 0.138316 , 0.166565 , 0.130511 , 0.254534 , 0.246865 , 0.32906 , 0.308129 , 0.28895 , 0.306247 , 0.211054 , 0.20679 , 0.234453 , 0.227865 , 0.217292 , 0.428811 , 0.362124 , 0.319095 , 0.312779 , 0.355815 , 0.302248 , 0.412801 , 0.379801 , 0.379379 , 0.309295 , 0.243767 
 794 , 0.138722 , 0.167026 , 0.130907 , 0.255023 , 0.247387 , 0.329551 , 0.308848 , 0.289876 , 0.306865 , 0.211769 , 0.207253 , 0.235071 , 0.228401 , 0.217774 , 0.429471 , 0.362708 , 0.319618 , 0.313249 , 0.356274 , 0.302714 , 0.413312 , 0.380191 , 0.380012 , 0.309749 , 0.244246 
 795 , 0.139112 , 0.167484 , 0.131273 , 0.255497 , 0.247859 , 0.330025 , 0.309576 , 0.29079 , 0.307477 , 0.212493 , 0.207772 , 0.235621 , 0.228908 , 0.218247 , 0.430146 , 0.363241 , 0.320137 , 0.313789 , 0.356764 , 0.303171 , 0.413853 , 0.380658 , 0.38068 , 0.310221 , 0.244706 
 796 , 0.139528 , 0.167957 , 0.131649 , 0.255993 , 0.248337 , 0.330511 , 0.310326 , 0.291727 , 0.308095 , 0.213235 , 0.208305 , 0.236175 , 0.229415 , 0.218731 , 0.430839 , 0.363777 , 0.320666 , 0.314352 , 0.357283 , 0.303646 , 0.414421 , 0.381141 , 0.381364 , 0.310699 , 0.245173 
 797 , 0.139939 , 0.168427 , 0.132034 , 0.256478 , 0.24881 , 0.330997 , 0.311068 , 0.29267 , 0.308733 , 0.213947 , 0.208823 , 0.236729 , 0.229923 , 0.219237 , 0.431531 , 0.364293 , 0.321201 , 0.314906 , 0.35781 , 0.304111 , 0.414995 , 0.381613 , 0.382022 , 0.311198 , 0.245633 
 798 , 0.140347 , 0.168849 , 0.13242 , 0.256892 , 0.249253 , 0.331464 , 0.311759 , 0.293587 , 0.309383 , 0.214552 , 0.209267 , 0.23728 , 0.230426 , 0.219742 , 0.432185 , 0.364711 , 0.321737 , 0.315351 , 0.35834 , 0.304509 , 0.415525 , 0.381983 , 0.382515 , 0.311687 , 0.246013 
 799 , 0.140748 , 0.169277 , 0.132813 , 0.257288 , 0.249685 , 0.331954 , 0.312456 , 0.294502 , 0.310054 , 0.215176 , 0.209708 , 0.237833 , 0.230966 , 0.220254 , 0.432834 , 0.365143 , 0.322266 , 0.315753 , 0.358838 , 0.304882 , 0.416012 , 0.38234 , 0.382974 , 0.312182 , 0.246388 
 800 , 0.141164 , 0.169713 , 0.133213 , 0.257688 , 0.250136 , 0.332459 , 0.313168 , 0.295431 , 0.31074 , 0.215818 , 0.210159 , 0.238405 , 0.231517 , 0.220769 , 0.433502 , 0.365583 , 0.32281 , 0.316168 , 0.359353 , 0.305261 , 0.416502 , 0.382706 , 0.38345 , 0.312684 , 0.246767 
 801 , 0.14152 , 0.170113 , 0.133553 , 0.258043 , 0.250482 , 0.332881 , 0.313851 , 0.296307 , 0.311365 , 0.216416 , 0.210602 , 0.238919 , 0.232003 , 0.221194 , 0.43413 , 0.366027 , 0.323225 , 0.316548 , 0.359814 , 0.305681 , 0.416948 , 0.383136 , 0.383919 , 0.313126 , 0.247133 
 802 , 0.141884 , 0.170532 , 0.133915 , 0.258408 , 0.250889 , 0.333327 , 0.31459 , 0.297271 , 0.312023 , 0.217036 , 0.211081 , 0.239511 , 0.232472 , 0.22166 , 0.434887 , 0.366526 , 0.323707 , 0.317004 , 0.360316 , 0.306206 , 0.417509 , 0.383671 , 0.384529 , 0.31363 , 0.247559 
 803 , 0.142259 , 0.170963 , 0.134288 , 0.258789 , 0.251314 , 0.33378 , 0.315344 , 0.298257 , 0.312689 , 0.217673 , 0.211576 , 0.24012 , 0.232951 , 0.222128 , 0.435659 , 0.367042 , 0.324197 , 0.317466 , 0.360828 , 0.306746 , 0.418076 , 0.384216 , 0.38515 , 0.314148 , 0.247996 
 804 , 0.142683 , 0.171384 , 0.134718 , 0.259159 , 0.251766 , 0.334282 , 0.31607 , 0.299302 , 0.313385 , 0.218327 , 0.212099 , 0.240815 , 0.233495 , 0.222661 , 0.436507 , 0.367611 , 0.32471 , 0.318021 , 0.361362 , 0.307305 , 0.418778 , 0.384767 , 0.385875 , 0.31472 , 0.248465 
 805 , 0.143153 , 0.171766 , 0.135147 , 0.259542 , 0.252184 , 0.334724 , 0.316709 , 0.300263 , 0.314035 , 0.218954 , 0.21259 , 0.241409 , 0.234022 , 0.223152 , 0.437222 , 0.368087 , 0.32509 , 0.318594 , 0.361819 , 0.307738 , 0.419369 , 0.385181 , 0.386529 , 0.315199 , 0.248929 
 806 , 0.143639 , 0.172164 , 0.135584 , 0.259935 , 0.252596 , 0.335157 , 0.317347 , 0.301222 , 0.314702 , 0.219593 , 0.213082 , 0.241984 , 0.234557 , 0.22365 , 0.437914 , 0.368552 , 0.325454 , 0.319173 , 0.362271 , 0.308154 , 0.419935 , 0.385571 , 0.387175 , 0.31567 , 0.249396 
