WSG23_00005.spu,WSG23_00004.spu,WSG23_00003.spu,WSG23_00002.spu,WSG23_00001.spu,
Wavelength,WSG23_00006.spu,WSG23_00007.spu,WSG23_00008.spu,WSG23_00009.spu,WSG23_00010.spu,WSG23_00011.spu,WSG23_00012.spu,WSG23_00013.spu,WSG23_00014.spu,WSG23_00015.spu,WSG23_00016.spu,WSG23_00017.spu,WSG23_00018.spu,WSG23_00019.spu,WSG23_00020.spu,WSG23_00021.spu,WSG23_00022.spu,WSG23_00023.spu,WSG23_00024.spu,WSG23_00025.spu,WSG23_00026.spu,WSG23_00027.spu,WSG23_00028.spu,WSG23_00029.spu,WSG23_00030.spu,WSG23_00031.spu,WSG23_00032.spu,WSG23_00033.spu,WSG23_00034.spu,WSG23_00035.spu,WSG23_00036.spu,WSG23_00037.spu,WSG23_00038.spu,WSG23_00039.spu,WSG23_00040.spu,WSG23_00041.spu,WSG23_00042.spu,WSG23_00043.spu,WSG23_00044.spu,WSG23_00045.spu
 496 , 0.034856 , 0.050193 , 0.059816 , 0.068894 , 0.034073 , 0.033478 , 0.023533 , 0.033737 , 0.028835 , 0.058319 , 0.022645 , 0.031142 , 0.035318 , 0.045269 , 0.035136 , 0.047228 , 0.034059 , 0.085126 , 0.060872 , 0.057117 , 0.021002 , 0.010455 , 0.018386 , 0.021016 , 0.020764 , 0.018778 , 0.025953 , 0.021365 , 0.022946 , 0.02575 , 0.024373 , 0.025988 , 0.02261 , 0.019659 , 0.020596 , 0.034758 , 0.031184 , 0.039227 , 0.02966 , 0.024135 
 497 , 0.035125 , 0.050514 , 0.060117 , 0.069252 , 0.034239 , 0.033631 , 0.02368 , 0.03389 , 0.02899 , 0.05856 , 0.022765 , 0.031314 , 0.035481 , 0.045447 , 0.035292 , 0.047422 , 0.034204 , 0.085408 , 0.061108 , 0.057339 , 0.021181 , 0.010503 , 0.018445 , 0.021167 , 0.020916 , 0.018843 , 0.026031 , 0.021432 , 0.023017 , 0.025836 , 0.024461 , 0.026059 , 0.022675 , 0.019715 , 0.020672 , 0.034916 , 0.031349 , 0.039382 , 0.029828 , 0.024301 
 498 , 0.035427 , 0.050861 , 0.060461 , 0.069601 , 0.034432 , 0.033777 , 0.023836 , 0.03407 , 0.029169 , 0.058818 , 0.022896 , 0.031501 , 0.035657 , 0.04564 , 0.035455 , 0.047617 , 0.034376 , 0.085724 , 0.061366 , 0.057572 , 0.021393 , 0.010554 , 0.018511 , 0.021344 , 0.021086 , 0.018921 , 0.026106 , 0.021511 , 0.023084 , 0.025932 , 0.024546 , 0.026147 , 0.022736 , 0.019771 , 0.020752 , 0.035079 , 0.031529 , 0.039555 , 0.030025 , 0.024484 
 499 , 0.035721 , 0.051206 , 0.060803 , 0.069949 , 0.034617 , 0.033929 , 0.023992 , 0.034242 , 0.029346 , 0.059067 , 0.02302 , 0.031693 , 0.035832 , 0.045825 , 0.035617 , 0.047818 , 0.034547 , 0.086031 , 0.061623 , 0.057803 , 0.021596 , 0.010611 , 0.018576 , 0.02152 , 0.021256 , 0.018992 , 0.026173 , 0.021596 , 0.023152 , 0.02602 , 0.024631 , 0.026228 , 0.022805 , 0.019819 , 0.020833 , 0.035249 , 0.0317 , 0.039728 , 0.030221 , 0.024666 
 500 , 0.036035 , 0.05155 , 0.061159 , 0.070332 , 0.034824 , 0.034083 , 0.024162 , 0.034436 , 0.02952 , 0.059325 , 0.023151 , 0.031881 , 0.036 , 0.046018 , 0.035779 , 0.048019 , 0.034713 , 0.086346 , 0.061879 , 0.058037 , 0.021815 , 0.010662 , 0.018644 , 0.021711 , 0.021441 , 0.019066 , 0.026246 , 0.021676 , 0.02322 , 0.026121 , 0.024723 , 0.026315 , 0.022867 , 0.019883 , 0.020915 , 0.035426 , 0.031888 , 0.039912 , 0.030427 , 0.024861 
 501 , 0.036403 , 0.051899 , 0.0616 , 0.070853 , 0.035092 , 0.034257 , 0.024363 , 0.034664 , 0.029703 , 0.059613 , 0.0233 , 0.032084 , 0.036161 , 0.046235 , 0.03594 , 0.048236 , 0.034878 , 0.086653 , 0.062132 , 0.058302 , 0.022058 , 0.010722 , 0.018719 , 0.021948 , 0.021651 , 0.019147 , 0.026336 , 0.021762 , 0.0233 , 0.026226 , 0.024832 , 0.026398 , 0.022948 , 0.019988 , 0.021003 , 0.035658 , 0.032104 , 0.040122 , 0.030683 , 0.025108 
 502 , 0.036762 , 0.052242 , 0.062027 , 0.071359 , 0.035353 , 0.034431 , 0.024563 , 0.034899 , 0.029886 , 0.059895 , 0.023442 , 0.032286 , 0.036315 , 0.046445 , 0.036102 , 0.048453 , 0.035036 , 0.086955 , 0.062378 , 0.058561 , 0.022294 , 0.010776 , 0.018794 , 0.022177 , 0.021861 , 0.019227 , 0.02642 , 0.021847 , 0.023374 , 0.026337 , 0.024935 , 0.026475 , 0.023023 , 0.020093 , 0.021091 , 0.035882 , 0.03232 , 0.040331 , 0.030931 , 0.025354 
 503 , 0.03712 , 0.052575 , 0.062452 , 0.071862 , 0.035612 , 0.034605 , 0.024756 , 0.035126 , 0.030068 , 0.060176 , 0.023591 , 0.03248 , 0.036469 , 0.046654 , 0.036257 , 0.048669 , 0.035194 , 0.087256 , 0.062623 , 0.058812 , 0.022528 , 0.010829 , 0.018868 , 0.022405 , 0.022062 , 0.019307 , 0.02651 , 0.021932 , 0.023454 , 0.026442 , 0.025037 , 0.026558 , 0.023097 , 0.020191 , 0.021178 , 0.036099 , 0.032528 , 0.040533 , 0.031178 , 0.025592 
 504 , 0.037505 , 0.052982 , 0.062959 , 0.072424 , 0.035895 , 0.034817 , 0.024963 , 0.035356 , 0.030285 , 0.060496 , 0.023761 , 0.032701 , 0.036652 , 0.046854 , 0.036427 , 0.048915 , 0.035356 , 0.087601 , 0.062884 , 0.059097 , 0.022827 , 0.010905 , 0.018951 , 0.022704 , 0.022322 , 0.019408 , 0.026621 , 0.022001 , 0.023543 , 0.026559 , 0.025181 , 0.026641 , 0.023168 , 0.020309 , 0.021291 , 0.036345 , 0.032783 , 0.040815 , 0.031473 , 0.025877 
 505 , 0.037889 , 0.053387 , 0.063481 , 0.072991 , 0.036176 , 0.035034 , 0.025171 , 0.035585 , 0.0305 , 0.060817 , 0.023934 , 0.032934 , 0.036835 , 0.047059 , 0.036591 , 0.049159 , 0.03551 , 0.087945 , 0.063155 , 0.059389 , 0.023138 , 0.010978 , 0.01904 , 0.022996 , 0.022581 , 0.019502 , 0.026734 , 0.022071 , 0.023635 , 0.026673 , 0.025327 , 0.026727 , 0.023247 , 0.020426 , 0.021405 , 0.036591 , 0.033042 , 0.041104 , 0.031778 , 0.026163 
 506 , 0.038271 , 0.053784 , 0.063994 , 0.073549 , 0.036449 , 0.035251 , 0.025378 , 0.035813 , 0.030714 , 0.061137 , 0.024099 , 0.033152 , 0.037018 , 0.047263 , 0.036747 , 0.049396 , 0.035664 , 0.08829 , 0.063419 , 0.059668 , 0.023442 , 0.011051 , 0.019122 , 0.023286 , 0.022839 , 0.019596 , 0.026841 , 0.022142 , 0.023726 , 0.02678 , 0.025473 , 0.026814 , 0.02332 , 0.020537 , 0.021519 , 0.036835 , 0.033294 , 0.041385 , 0.032068 , 0.026441 
 507 , 0.038723 , 0.054204 , 0.064584 , 0.074173 , 0.036773 , 0.035464 , 0.025611 , 0.036078 , 0.030956 , 0.061486 , 0.024288 , 0.033419 , 0.037212 , 0.047496 , 0.036935 , 0.049656 , 0.035828 , 0.088649 , 0.0637 , 0.059974 , 0.023795 , 0.011149 , 0.019233 , 0.023647 , 0.023154 , 0.019706 , 0.02696 , 0.022243 , 0.023829 , 0.0269 , 0.025638 , 0.026933 , 0.023417 , 0.020657 , 0.021656 , 0.037117 , 0.033601 , 0.041706 , 0.032413 , 0.026765 
 508 , 0.039243 , 0.054647 , 0.065254 , 0.07486 , 0.037144 , 0.035691 , 0.02587 , 0.036377 , 0.031218 , 0.061871 , 0.024491 , 0.033727 , 0.03742 , 0.047772 , 0.037151 , 0.049938 , 0.036007 , 0.089033 , 0.064003 , 0.060304 , 0.024209 , 0.01126 , 0.019372 , 0.024074 , 0.023523 , 0.019843 , 0.027081 , 0.022386 , 0.023953 , 0.027027 , 0.025817 , 0.027074 , 0.023543 , 0.020778 , 0.021814 , 0.037447 , 0.033949 , 0.042061 , 0.032799 , 0.027142 
 509 , 0.039753 , 0.055081 , 0.065909 , 0.07553 , 0.037514 , 0.035911 , 0.026122 , 0.036676 , 0.031479 , 0.062255 , 0.024687 , 0.034027 , 0.037628 , 0.04804 , 0.03736 , 0.050213 , 0.03618 , 0.08941 , 0.0643 , 0.060632 , 0.024614 , 0.011371 , 0.019511 , 0.024493 , 0.023876 , 0.019974 , 0.027208 , 0.022522 , 0.024071 , 0.027148 , 0.025995 , 0.027222 , 0.023655 , 0.020899 , 0.021972 , 0.037762 , 0.034302 , 0.042408 , 0.033182 , 0.027503 
 510 , 0.040266 , 0.055526 , 0.066571 , 0.076211 , 0.037885 , 0.036139 , 0.026378 , 0.036975 , 0.031737 , 0.06263 , 0.024893 , 0.034332 , 0.037838 , 0.048307 , 0.037577 , 0.050488 , 0.036353 , 0.089784 , 0.064597 , 0.060951 , 0.025033 , 0.01148 , 0.019648 , 0.024926 , 0.024244 , 0.020103 , 0.027335 , 0.022652 , 0.02419 , 0.027281 , 0.026171 , 0.027361 , 0.023776 , 0.021026 , 0.022123 , 0.038092 , 0.034647 , 0.042768 , 0.03357 , 0.027883 
 511 , 0.040824 , 0.056035 , 0.067311 , 0.076964 , 0.038312 , 0.036388 , 0.026661 , 0.037316 , 0.032026 , 0.063016 , 0.025125 , 0.034651 , 0.038051 , 0.048593 , 0.037797 , 0.050771 , 0.036555 , 0.090165 , 0.064913 , 0.061279 , 0.025546 , 0.011584 , 0.019774 , 0.025445 , 0.024691 , 0.020228 , 0.027483 , 0.022787 , 0.024316 , 0.027476 , 0.026361 , 0.02751 , 0.023896 , 0.021197 , 0.022286 , 0.038499 , 0.035052 , 0.043175 , 0.033996 , 0.028358 
 512 , 0.041382 , 0.056546 , 0.068041 , 0.077717 , 0.038735 , 0.036635 , 0.026946 , 0.037655 , 0.032314 , 0.063394 , 0.025359 , 0.034968 , 0.038268 , 0.048877 , 0.038015 , 0.051058 , 0.036755 , 0.090546 , 0.065221 , 0.061607 , 0.026052 , 0.011696 , 0.019904 , 0.025972 , 0.025125 , 0.020351 , 0.027633 , 0.022918 , 0.024445 , 0.027666 , 0.026546 , 0.027659 , 0.024019 , 0.021365 , 0.022438 , 0.038902 , 0.035448 , 0.043583 , 0.034427 , 0.028826 
 513 , 0.041932 , 0.057061 , 0.068775 , 0.078473 , 0.03915 , 0.036887 , 0.027229 , 0.037985 , 0.032607 , 0.063777 , 0.025585 , 0.035289 , 0.038484 , 0.049154 , 0.038231 , 0.051337 , 0.036953 , 0.090926 , 0.065534 , 0.061926 , 0.026564 , 0.011801 , 0.020028 , 0.02649 , 0.025565 , 0.020473 , 0.027788 , 0.023049 , 0.024567 , 0.027861 , 0.02673 , 0.027808 , 0.024141 , 0.021532 , 0.022597 , 0.039296 , 0.035842 , 0.043989 , 0.03485 , 0.029293 
 514 , 0.042601 , 0.057616 , 0.069653 , 0.079296 , 0.039615 , 0.037167 , 0.027571 , 0.038351 , 0.032945 , 0.06422 , 0.025862 , 0.035671 , 0.038737 , 0.049457 , 0.038477 , 0.051658 , 0.037187 , 0.091359 , 0.065869 , 0.062285 , 0.027179 , 0.011944 , 0.02019 , 0.027139 , 0.026108 , 0.020629 , 0.02795 , 0.023209 , 0.024718 , 0.02805 , 0.02696 , 0.02799 , 0.02428 , 0.021726 , 0.022797 , 0.039748 , 0.036316 , 0.044456 , 0.035352 , 0.029826 
 515 , 0.043299 , 0.058186 , 0.070561 , 0.080145 , 0.040096 , 0.037464 , 0.027933 , 0.038733 , 0.033303 , 0.064679 , 0.026152 , 0.036068 , 0.038992 , 0.049766 , 0.038733 , 0.051985 , 0.037424 , 0.091809 , 0.066208 , 0.062659 , 0.02782 , 0.012089 , 0.020357 , 0.027827 , 0.026677 , 0.020789 , 0.028119 , 0.023368 , 0.024876 , 0.028239 , 0.027202 , 0.028179 , 0.024418 , 0.021925 , 0.023002 , 0.040215 , 0.036806 , 0.044941 , 0.035882 , 0.030379 
 516 , 0.044003 , 0.058762 , 0.071475 , 0.080993 , 0.040569 , 0.037753 , 0.028295 , 0.039108 , 0.033662 , 0.065138 , 0.026435 , 0.036471 , 0.039254 , 0.050081 , 0.038989 , 0.052319 , 0.037667 , 0.092264 , 0.066553 , 0.063026 , 0.028461 , 0.012235 , 0.020517 , 0.028508 , 0.027246 , 0.020942 , 0.028295 , 0.023533 , 0.02504 , 0.028428 , 0.027445 , 0.028368 , 0.024562 , 0.022118 , 0.023207 , 0.040676 , 0.037295 , 0.045425 , 0.036405 , 0.030932 
 517 , 0.044751 , 0.059367 , 0.072473 , 0.081938 , 0.041132 , 0.038076 , 0.028696 , 0.039527 , 0.034045 , 0.065632 , 0.026754 , 0.036916 , 0.039547 , 0.050432 , 0.039262 , 0.052679 , 0.037917 , 0.092723 , 0.066924 , 0.063424 , 0.02916 , 0.012402 , 0.020708 , 0.029286 , 0.027881 , 0.021126 , 0.028497 , 0.023724 , 0.025209 , 0.02865 , 0.027715 , 0.028577 , 0.024712 , 0.022346 , 0.023453 , 0.041205 , 0.03785 , 0.045977 , 0.036982 , 0.03154 
 518 , 0.04556 , 0.06002 , 0.073559 , 0.082999 , 0.041791 , 0.038426 , 0.029132 , 0.039989 , 0.034471 , 0.066154 , 0.027099 , 0.037426 , 0.039883 , 0.050839 , 0.039565 , 0.053085 , 0.038187 , 0.093206 , 0.067326 , 0.063869 , 0.029934 , 0.012592 , 0.020925 , 0.030172 , 0.028583 , 0.021329 , 0.028741 , 0.023946 , 0.02539 , 0.028914 , 0.028013 , 0.028814 , 0.024873 , 0.022614 , 0.023734 , 0.041804 , 0.038466 , 0.046613 , 0.037624 , 0.032226 
 519 , 0.046355 , 0.060672 , 0.074639 , 0.084051 , 0.042443 , 0.038769 , 0.029562 , 0.04045 , 0.034897 , 0.066676 , 0.027443 , 0.037922 , 0.040219 , 0.051246 , 0.039868 , 0.053484 , 0.038451 , 0.093676 , 0.067728 , 0.064299 , 0.030693 , 0.012782 , 0.021142 , 0.031051 , 0.029284 , 0.021532 , 0.028986 , 0.02416 , 0.02557 , 0.029171 , 0.028311 , 0.029045 , 0.025041 , 0.022869 , 0.024015 , 0.042403 , 0.03908 , 0.047235 , 0.038259 , 0.032898 
 520 , 0.047149 , 0.061312 , 0.075719 , 0.085101 , 0.043089 , 0.039116 , 0.029991 , 0.040908 , 0.035314 , 0.067196 , 0.027783 , 0.038422 , 0.040551 , 0.051645 , 0.04016 , 0.05388 , 0.038712 , 0.094153 , 0.068129 , 0.064737 , 0.031459 , 0.012972 , 0.021356 , 0.031929 , 0.029985 , 0.02174 , 0.029224 , 0.024378 , 0.025747 , 0.029429 , 0.02861 , 0.029271 , 0.025204 , 0.023135 , 0.024292 , 0.04299 , 0.039691 , 0.047863 , 0.038884 , 0.033568 
 521 , 0.047995 , 0.061964 , 0.076865 , 0.086193 , 0.043763 , 0.039479 , 0.030414 , 0.041393 , 0.035755 , 0.067754 , 0.02813 , 0.038937 , 0.040865 , 0.052068 , 0.040476 , 0.054326 , 0.038984 , 0.094696 , 0.06856 , 0.065179 , 0.032309 , 0.01319 , 0.021561 , 0.032857 , 0.030751 , 0.021951 , 0.029444 , 0.024592 , 0.025958 , 0.029682 , 0.028922 , 0.029497 , 0.02541 , 0.023417 , 0.024572 , 0.043598 , 0.04033 , 0.048497 , 0.039545 , 0.034263 
 522 , 0.048819 , 0.062611 , 0.077994 , 0.087268 , 0.044419 , 0.039841 , 0.030831 , 0.041866 , 0.036193 , 0.06831 , 0.028482 , 0.039452 , 0.041174 , 0.052479 , 0.040778 , 0.054762 , 0.039254 , 0.095229 , 0.068983 , 0.065619 , 0.033153 , 0.013397 , 0.021767 , 0.033766 , 0.03151 , 0.022157 , 0.029663 , 0.024795 , 0.026167 , 0.02994 , 0.029228 , 0.029723 , 0.025613 , 0.023694 , 0.024855 , 0.044195 , 0.040962 , 0.049122 , 0.040191 , 0.034947 
 523 , 0.049628 , 0.063245 , 0.079102 , 0.088322 , 0.045067 , 0.040197 , 0.03124 , 0.042332 , 0.036618 , 0.068853 , 0.028821 , 0.039946 , 0.041475 , 0.052891 , 0.04108 , 0.055184 , 0.039518 , 0.095757 , 0.069394 , 0.066052 , 0.033975 , 0.013603 , 0.021967 , 0.034661 , 0.032248 , 0.022362 , 0.029882 , 0.024999 , 0.026369 , 0.030186 , 0.029533 , 0.029942 , 0.025809 , 0.02397 , 0.025124 , 0.044784 , 0.041581 , 0.049734 , 0.040823 , 0.035616 
 524 , 0.050473 , 0.06393 , 0.080233 , 0.089394 , 0.045741 , 0.040562 , 0.031678 , 0.042822 , 0.037062 , 0.069413 , 0.029174 , 0.040489 , 0.041807 , 0.053326 , 0.041412 , 0.055633 , 0.039804 , 0.0963 , 0.069834 , 0.066513 , 0.034822 , 0.013806 , 0.022195 , 0.035599 , 0.033009 , 0.022591 , 0.030143 , 0.025233 , 0.026578 , 0.030466 , 0.029853 , 0.030182 , 0.026024 , 0.024251 , 0.025418 , 0.045405 , 0.042229 , 0.050381 , 0.041464 , 0.036324 
 525 , 0.051316 , 0.064633 , 0.081365 , 0.090456 , 0.046411 , 0.040933 , 0.032119 , 0.043319 , 0.037511 , 0.069979 , 0.029534 , 0.041032 , 0.042146 , 0.053775 , 0.04175 , 0.056082 , 0.040096 , 0.096844 , 0.070276 , 0.066993 , 0.035665 , 0.014009 , 0.022428 , 0.036549 , 0.03378 , 0.022823 , 0.030411 , 0.025467 , 0.026799 , 0.030747 , 0.030167 , 0.030431 , 0.026245 , 0.024531 , 0.025717 , 0.046035 , 0.042891 , 0.051046 , 0.042113 , 0.037037 
 526 , 0.052146 , 0.065316 , 0.082476 , 0.091505 , 0.047075 , 0.041298 , 0.032553 , 0.043804 , 0.037947 , 0.070533 , 0.029882 , 0.041575 , 0.042478 , 0.054217 , 0.042089 , 0.056532 , 0.040387 , 0.097387 , 0.070704 , 0.06746 , 0.036503 , 0.014206 , 0.022654 , 0.037486 , 0.034531 , 0.023049 , 0.03068 , 0.0257 , 0.027013 , 0.031029 , 0.030482 , 0.03068 , 0.026452 , 0.024804 , 0.02601 , 0.046659 , 0.043533 , 0.051691 , 0.042748 , 0.037743 
 527 , 0.052964 , 0.065983 , 0.083561 , 0.092561 , 0.047739 , 0.041661 , 0.032972 , 0.044274 , 0.038382 , 0.071083 , 0.03024 , 0.042104 , 0.042823 , 0.054653 , 0.042427 , 0.056976 , 0.040672 , 0.097925 , 0.071136 , 0.067923 , 0.03732 , 0.014397 , 0.022883 , 0.038402 , 0.035281 , 0.023272 , 0.030953 , 0.025938 , 0.027224 , 0.031309 , 0.030794 , 0.030926 , 0.026664 , 0.025073 , 0.026301 , 0.047277 , 0.044175 , 0.052331 , 0.043384 , 0.038428 
 528 , 0.053766 , 0.066612 , 0.084627 , 0.093644 , 0.048419 , 0.042049 , 0.033369 , 0.044749 , 0.038821 , 0.071642 , 0.030603 , 0.042643 , 0.043191 , 0.05508 , 0.042782 , 0.057437 , 0.040973 , 0.098496 , 0.071576 , 0.068394 , 0.038128 , 0.014595 , 0.023104 , 0.039303 , 0.036042 , 0.0235 , 0.031237 , 0.02618 , 0.027441 , 0.031586 , 0.031105 , 0.031177 , 0.026873 , 0.025348 , 0.026596 , 0.047898 , 0.044828 , 0.052968 , 0.04403 , 0.039112 
 529 , 0.054562 , 0.067242 , 0.08568 , 0.094715 , 0.049094 , 0.042431 , 0.033753 , 0.045218 , 0.039254 , 0.072188 , 0.030966 , 0.04317 , 0.043553 , 0.055507 , 0.043131 , 0.057884 , 0.041275 , 0.099047 , 0.07201 , 0.06886 , 0.038931 , 0.014793 , 0.023319 , 0.040192 , 0.036784 , 0.023722 , 0.031514 , 0.026429 , 0.027658 , 0.031864 , 0.031409 , 0.031422 , 0.027076 , 0.025624 , 0.026885 , 0.048513 , 0.045462 , 0.053605 , 0.044669 , 0.039782 
 530 , 0.055347 , 0.067855 , 0.086718 , 0.095763 , 0.049758 , 0.042807 , 0.034139 , 0.045675 , 0.039675 , 0.072724 , 0.031317 , 0.043686 , 0.043917 , 0.055922 , 0.043474 , 0.058327 , 0.041565 , 0.099601 , 0.07244 , 0.069321 , 0.039715 , 0.014978 , 0.023534 , 0.041069 , 0.037515 , 0.023937 , 0.031787 , 0.026666 , 0.027869 , 0.032137 , 0.031707 , 0.031661 , 0.027281 , 0.025893 , 0.027175 , 0.049117 , 0.046091 , 0.054224 , 0.045298 , 0.040442 
 531 , 0.056079 , 0.068461 , 0.087665 , 0.096742 , 0.050341 , 0.043142 , 0.034521 , 0.04611 , 0.040074 , 0.07326 , 0.031646 , 0.044173 , 0.044226 , 0.056343 , 0.04377 , 0.05877 , 0.041826 , 0.10014 , 0.072884 , 0.06979 , 0.040425 , 0.015158 , 0.023739 , 0.041912 , 0.038197 , 0.024162 , 0.032029 , 0.026886 , 0.028076 , 0.032393 , 0.032003 , 0.03191 , 0.027488 , 0.026159 , 0.027441 , 0.049693 , 0.046672 , 0.05483 , 0.045879 , 0.041046 
 532 , 0.056795 , 0.069055 , 0.088595 , 0.097701 , 0.050904 , 0.043465 , 0.034908 , 0.046546 , 0.040462 , 0.073783 , 0.031972 , 0.044655 , 0.044529 , 0.056749 , 0.04406 , 0.059196 , 0.042089 , 0.10067 , 0.073314 , 0.070245 , 0.04113 , 0.015341 , 0.023938 , 0.042744 , 0.038869 , 0.024387 , 0.032269 , 0.027112 , 0.028289 , 0.032653 , 0.032302 , 0.032157 , 0.027687 , 0.026424 , 0.0277 , 0.050269 , 0.04724 , 0.05542 , 0.046453 , 0.041639 
 533 , 0.057505 , 0.069643 , 0.089512 , 0.098654 , 0.051467 , 0.043787 , 0.035281 , 0.046969 , 0.04085 , 0.074293 , 0.032291 , 0.045123 , 0.044832 , 0.057155 , 0.044343 , 0.059622 , 0.042339 , 0.101187 , 0.073744 , 0.070695 , 0.041823 , 0.015517 , 0.024136 , 0.043562 , 0.039541 , 0.024612 , 0.032503 , 0.027337 , 0.028501 , 0.032907 , 0.032596 , 0.032404 , 0.027893 , 0.026682 , 0.027959 , 0.050832 , 0.047802 , 0.056004 , 0.047015 , 0.042226 
 534 , 0.058163 , 0.070184 , 0.090338 , 0.099517 , 0.051964 , 0.044089 , 0.035605 , 0.047355 , 0.041208 , 0.07478 , 0.032592 , 0.045553 , 0.045136 , 0.057541 , 0.044633 , 0.060018 , 0.042593 , 0.101683 , 0.074151 , 0.071118 , 0.042454 , 0.01569 , 0.02432 , 0.044308 , 0.040155 , 0.024823 , 0.032751 , 0.027545 , 0.028691 , 0.033161 , 0.032863 , 0.032625 , 0.028075 , 0.026916 , 0.028207 , 0.051361 , 0.048328 , 0.056547 , 0.047533 , 0.042758 
 535 , 0.058798 , 0.070707 , 0.091113 , 0.100352 , 0.052429 , 0.044383 , 0.035907 , 0.047717 , 0.04156 , 0.075247 , 0.032885 , 0.045974 , 0.045437 , 0.057917 , 0.044914 , 0.060415 , 0.042846 , 0.102167 , 0.074564 , 0.071536 , 0.043065 , 0.015866 , 0.024501 , 0.04502 , 0.040752 , 0.025038 , 0.032991 , 0.027749 , 0.028869 , 0.033402 , 0.033124 , 0.032832 , 0.028252 , 0.027139 , 0.028458 , 0.051879 , 0.048837 , 0.057075 , 0.048042 , 0.04327 
 536 , 0.059426 , 0.071224 , 0.091889 , 0.101173 , 0.052894 , 0.044671 , 0.036209 , 0.048073 , 0.041906 , 0.075707 , 0.033178 , 0.046389 , 0.045739 , 0.058286 , 0.045195 , 0.060806 , 0.043099 , 0.102652 , 0.074971 , 0.07194 , 0.043663 , 0.016042 , 0.024676 , 0.045725 , 0.041342 , 0.025247 , 0.033238 , 0.027953 , 0.029047 , 0.033649 , 0.033377 , 0.033046 , 0.028423 , 0.027362 , 0.028702 , 0.05239 , 0.04934 , 0.057596 , 0.048544 , 0.043782 
 537 , 0.060042 , 0.071731 , 0.092638 , 0.101991 , 0.053345 , 0.044962 , 0.036506 , 0.048433 , 0.042241 , 0.076171 , 0.033459 , 0.0468 , 0.046037 , 0.058655 , 0.04548 , 0.061197 , 0.043356 , 0.103132 , 0.075381 , 0.072361 , 0.044245 , 0.016209 , 0.024857 , 0.046402 , 0.041909 , 0.025448 , 0.033472 , 0.028156 , 0.029231 , 0.033891 , 0.033632 , 0.03326 , 0.028607 , 0.027578 , 0.028946 , 0.052887 , 0.04984 , 0.058117 , 0.049044 , 0.044278 
 538 , 0.060646 , 0.072231 , 0.09334 , 0.102806 , 0.053791 , 0.045255 , 0.036813 , 0.048796 , 0.042578 , 0.076641 , 0.033737 , 0.047222 , 0.046331 , 0.059025 , 0.045767 , 0.061589 , 0.043635 , 0.103636 , 0.075811 , 0.072815 , 0.044797 , 0.01636 , 0.025042 , 0.047036 , 0.042446 , 0.025633 , 0.033704 , 0.028363 , 0.029426 , 0.034149 , 0.033877 , 0.033492 , 0.028802 , 0.027806 , 0.0292 , 0.053379 , 0.050337 , 0.058633 , 0.049533 , 0.044751 
 539 , 0.061237 , 0.072731 , 0.094043 , 0.103622 , 0.054231 , 0.045549 , 0.037127 , 0.049159 , 0.04291 , 0.077112 , 0.034009 , 0.047636 , 0.046619 , 0.059396 , 0.046048 , 0.061988 , 0.043907 , 0.104141 , 0.076241 , 0.073269 , 0.045343 , 0.016513 , 0.025227 , 0.047663 , 0.042976 , 0.025819 , 0.033936 , 0.028571 , 0.029622 , 0.034401 , 0.034129 , 0.033723 , 0.02899 , 0.028026 , 0.029449 , 0.053865 , 0.050834 , 0.05915 , 0.050023 , 0.04523 
 540 , 0.061829 , 0.073225 , 0.09474 , 0.104432 , 0.054671 , 0.045843 , 0.037427 , 0.049515 , 0.043242 , 0.077583 , 0.034281 , 0.048058 , 0.046907 , 0.05976 , 0.046329 , 0.062381 , 0.04418 , 0.104639 , 0.076671 , 0.073717 , 0.04589 , 0.016665 , 0.025413 , 0.048284 , 0.043508 , 0.026005 , 0.034168 , 0.028779 , 0.029817 , 0.034653 , 0.034374 , 0.033955 , 0.029185 , 0.028254 , 0.029697 , 0.054352 , 0.051331 , 0.059667 , 0.050513 , 0.045703 
 541 , 0.062374 , 0.07369 , 0.095344 , 0.105116 , 0.055051 , 0.046118 , 0.03767 , 0.049852 , 0.043535 , 0.078017 , 0.034515 , 0.048421 , 0.047196 , 0.060097 , 0.04659 , 0.062753 , 0.044407 , 0.105136 , 0.077072 , 0.074136 , 0.046364 , 0.016788 , 0.025562 , 0.048854 , 0.043988 , 0.026221 , 0.034389 , 0.02897 , 0.029995 , 0.034868 , 0.034602 , 0.034136 , 0.029343 , 0.028464 , 0.029902 , 0.054785 , 0.051789 , 0.060117 , 0.050957 , 0.046131 
 542 , 0.06291 , 0.074147 , 0.09595 , 0.105789 , 0.055422 , 0.04639 , 0.037903 , 0.05018 , 0.043825 , 0.078444 , 0.034752 , 0.048781 , 0.047475 , 0.060432 , 0.046849 , 0.063123 , 0.044638 , 0.105636 , 0.077471 , 0.074554 , 0.046829 , 0.016913 , 0.025706 , 0.049421 , 0.044464 , 0.026439 , 0.034606 , 0.029163 , 0.030183 , 0.035085 , 0.034832 , 0.034319 , 0.029503 , 0.028677 , 0.030103 , 0.055223 , 0.052245 , 0.060572 , 0.051412 , 0.046556 
