LMAT_00005.spu,LMAT_00004.spu,LMAT_00003.spu,LMAT_00002.spu,LMAT_00001.spu,
Wavelength,LMAT_00160.spu,LMAT_00159.spu,LMAT_00158.spu,LMAT_00157.spu,LMAT_00156.spu,LMAT_00155.spu,LMAT_00154.spu,LMAT_00153.spu,LMAT_00152.spu,LMAT_00151.spu,LMAT_00150.spu,LMAT_00149.spu,LMAT_00148.spu,LMAT_00147.spu,LMAT_00146.spu,LMAT_00145.spu,LMAT_00144.spu,LMAT_00143.spu,LMAT_00142.spu,LMAT_00141.spu
  (nm),7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 
  time  ,:11:57 A,:11:48 A,:11:39 A,:11:29 A,:11:22 A,:10:47 A,:10:38 A,:10:30 A,:10:19 A,:10:10 A,:09:38 A,:09:28 A,:09:19 A,:09:09 A,:08:57 A,:08:25 A,:08:16 A,:08:09 A,:08:01 A,:07:51 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 366 , 0.017386 , 0.011182 , 0.013478 , 0.013848 , 0.016888 , 0.011973 , 0.013907 , 0.01737 , 0.01299 , 0.016704 , 0.009093 , 0.011532 , 0.005104 , 0.014146 , 0.012055 , 0.015123 , 0.010183 , 0.011654 , 0.014674 , 0.014558 
 367 , 0.017556 , 0.011341 , 0.013553 , 0.013917 , 0.017179 , 0.012033 , 0.014211 , 0.017635 , 0.013105 , 0.016872 , 0.009195 , 0.011554 , 0.005241 , 0.01438 , 0.012101 , 0.015297 , 0.010294 , 0.01178 , 0.014911 , 0.01467 
 368 , 0.017723 , 0.011496 , 0.013626 , 0.013986 , 0.017462 , 0.012093 , 0.014507 , 0.017894 , 0.013219 , 0.017037 , 0.009295 , 0.011576 , 0.005374 , 0.01461 , 0.012147 , 0.015467 , 0.010403 , 0.011904 , 0.015143 , 0.014781 
 369 , 0.017822 , 0.011543 , 0.013677 , 0.014016 , 0.017582 , 0.01209 , 0.014645 , 0.017967 , 0.013324 , 0.017108 , 0.009329 , 0.011571 , 0.005393 , 0.014718 , 0.012174 , 0.015517 , 0.010446 , 0.011974 , 0.01524 , 0.014825 
 370 , 0.017844 , 0.011462 , 0.013703 , 0.013999 , 0.017506 , 0.012012 , 0.014598 , 0.017821 , 0.013424 , 0.01707 , 0.009283 , 0.011532 , 0.005276 , 0.014683 , 0.012179 , 0.015422 , 0.010414 , 0.011984 , 0.015179 , 0.014792 
 371 , 0.017863 , 0.011379 , 0.013734 , 0.013979 , 0.017434 , 0.011928 , 0.014552 , 0.017672 , 0.013523 , 0.017026 , 0.009234 , 0.011495 , 0.005157 , 0.014646 , 0.012183 , 0.015324 , 0.010384 , 0.011997 , 0.015114 , 0.014756 
 372 , 0.017898 , 0.011308 , 0.013777 , 0.013975 , 0.017379 , 0.011866 , 0.014531 , 0.017558 , 0.013623 , 0.017006 , 0.009198 , 0.011473 , 0.005056 , 0.014621 , 0.012206 , 0.015245 , 0.010368 , 0.012015 , 0.015064 , 0.014726 
 373 , 0.018121 , 0.011393 , 0.013953 , 0.014183 , 0.017523 , 0.012084 , 0.014791 , 0.017883 , 0.01372 , 0.01733 , 0.009339 , 0.011634 , 0.005182 , 0.01475 , 0.012445 , 0.01542 , 0.010493 , 0.01205 , 0.015215 , 0.014795 
 374 , 0.018356 , 0.011479 , 0.014123 , 0.014397 , 0.01766 , 0.012307 , 0.015051 , 0.018206 , 0.013826 , 0.017651 , 0.009482 , 0.011795 , 0.005305 , 0.014884 , 0.012687 , 0.015599 , 0.010618 , 0.012089 , 0.015363 , 0.014864 
 375 , 0.018599 , 0.011566 , 0.014288 , 0.014618 , 0.017793 , 0.012534 , 0.015312 , 0.018528 , 0.01394 , 0.017971 , 0.009626 , 0.011955 , 0.005428 , 0.015023 , 0.012931 , 0.015781 , 0.010743 , 0.012131 , 0.015509 , 0.014933 
