NANT_00010.spu,NANT_00009.spu,NANT_00008.spu,NANT_00007.spu,NANT_00006.spu,
Wavelength,NANT_00016.spu,NANT_00017.spu,NANT_00018.spu,NANT_00019.spu,NANT_00020.spu,NANT_00021.spu,NANT_00022.spu,NANT_00023.spu,NANT_00024.spu,NANT_00025.spu,NANT_00026.spu,NANT_00027.spu,NANT_00028.spu,NANT_00029.spu,NANT_00030.spu,NANT_00031.spu,NANT_00032.spu,NANT_00033.spu,NANT_00034.spu,NANT_00035.spu,NANT_00036.spu,NANT_00037.spu,NANT_00038.spu,NANT_00039.spu,NANT_00040.spu,NANT_00041.spu,NANT_00042.spu,NANT_00043.spu,NANT_00044.spu,NANT_00045.spu,NANT_00046.spu,NANT_00047.spu,NANT_00048.spu,NANT_00049.spu,NANT_00050.spu,NANT_00051.spu,NANT_00052.spu,NANT_00053.spu,NANT_00054.spu,NANT_00055.spu,NANT_00056.spu,NANT_00057.spu,NANT_00058.spu,NANT_00059.spu,NANT_00060.spu,NANT_00061.spu,NANT_00062.spu,NANT_00063.spu,NANT_00064.spu,NANT_00065.spu,NANT_00066.spu,NANT_00067.spu,NANT_00068.spu,NANT_00069.spu,NANT_00070.spu,NANT_00071.spu,NANT_00072.spu,NANT_00073.spu,NANT_00074.spu,NANT_00075.spu
  (nm),7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 
  time  ,:01:07 A,:01:31 A,:01:46 A,:02:01 A,:02:12 A,:03:21 A,:03:36 A,:03:54 A,:04:08 A,:04:22 A,:04:57 A,:05:11 A,:05:26 A,:05:41 A,:05:55 A,:07:37 A,:07:48 A,:07:58 A,:08:15 A,:08:26 A,:10:45 A,:11:05 A,:11:19 A,:11:32 A,:11:47 A,:14:52 A,:15:08 A,:15:22 A,:15:35 A,:15:47 A,:17:29 A,:17:45 A,:17:58 A,:18:15 A,:18:29 A,:20:40 A,:20:53 A,:21:09 A,:21:22 A,:21:34 A,:24:04 A,:24:28 A,:24:46 A,:24:57 A,:25:15 A,:25:59 A,:26:14 A,:26:30 A,:26:47 A,:27:00 A,:27:52 A,:28:07 A,:28:24 A,:28:37 A,:28:58 A,:29:47 A,:30:07 A,:30:25 A,:30:38 A,:30:51 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 657 , 0.060668 , 0.065883 , 0.075114 , 0.044936 , 0.062948 , 0.044173 , 0.065596 , 0.054126 , 0.038975 , 0.057143 , 0.075024 , 0.052552 , 0.046026 , 0.08073 , 0.060111 , 0.07495 , 0.052503 , 0.061775 , 0.074491 , 0.068891 , 0.059914 , 0.072794 , 0.085485 , 0.082197 , 0.067473 , 0.042615 , 0.061464 , 0.052126 , 0.057651 , 0.104973 , 0.073023 , 0.092929 , 0.080992 , 0.078205 , 0.079992 , 0.094528 , 0.071736 , 0.061636 , 0.04446 , 0.062898 , 0.072507 , 0.077328 , 0.056643 , 0.083747 , 0.078147 , 0.070244 , 0.078402 , 0.092831 , 0.080976 , 0.08223 , 0.046239 , 0.05447 , 0.039566 , 0.039074 , 0.115737 , 0.070933 , 0.07454 , 0.067547 , 0.065317 , 0.061045 
 658 , 0.060599 , 0.065729 , 0.074873 , 0.04472 , 0.062812 , 0.04368 , 0.064983 , 0.053725 , 0.038485 , 0.05647 , 0.074741 , 0.052135 , 0.045654 , 0.080272 , 0.059682 , 0.074733 , 0.052168 , 0.061493 , 0.074176 , 0.068727 , 0.059542 , 0.072636 , 0.085409 , 0.082009 , 0.067318 , 0.042279 , 0.061107 , 0.051644 , 0.056937 , 0.104664 , 0.072922 , 0.092775 , 0.080903 , 0.078117 , 0.080018 , 0.094807 , 0.071866 , 0.061681 , 0.04445 , 0.063017 , 0.07239 , 0.077281 , 0.056429 , 0.083648 , 0.078052 , 0.070006 , 0.078256 , 0.092595 , 0.080846 , 0.082165 , 0.045491 , 0.054036 , 0.039214 , 0.038657 , 0.115635 , 0.070948 , 0.074578 , 0.067588 , 0.065327 , 0.061034 
 659 , 0.06053 , 0.065584 , 0.07464 , 0.04451 , 0.062696 , 0.043189 , 0.064378 , 0.053336 , 0.038005 , 0.055797 , 0.074467 , 0.051712 , 0.045289 , 0.079816 , 0.059259 , 0.074525 , 0.051835 , 0.061228 , 0.073877 , 0.068578 , 0.059185 , 0.072491 , 0.085337 , 0.081826 , 0.067167 , 0.041942 , 0.060752 , 0.051171 , 0.056232 , 0.104368 , 0.072827 , 0.092621 , 0.080817 , 0.078044 , 0.080062 , 0.095082 , 0.07199 , 0.06172 , 0.044436 , 0.063139 , 0.072285 , 0.07724 , 0.056216 , 0.083556 , 0.077954 , 0.069784 , 0.078126 , 0.092367 , 0.080718 , 0.082105 , 0.044748 , 0.053607 , 0.038866 , 0.038243 , 0.115557 , 0.070973 , 0.074623 , 0.067643 , 0.065346 , 0.061031 
 660 , 0.060461 , 0.065446 , 0.074414 , 0.044299 , 0.062571 , 0.042697 , 0.06377 , 0.052946 , 0.037523 , 0.055131 , 0.074192 , 0.051296 , 0.044923 , 0.079366 , 0.058843 , 0.074324 , 0.051501 , 0.060954 , 0.073568 , 0.068419 , 0.058827 , 0.072336 , 0.085263 , 0.081649 , 0.067023 , 0.041605 , 0.060403 , 0.050696 , 0.055533 , 0.104069 , 0.07273 , 0.092473 , 0.080729 , 0.077962 , 0.080097 , 0.095364 , 0.072123 , 0.061767 , 0.044422 , 0.06327 , 0.07218 , 0.077206 , 0.05601 , 0.083464 , 0.077855 , 0.06956 , 0.077995 , 0.092137 , 0.080598 , 0.082052 , 0.044011 , 0.053168 , 0.038517 , 0.037827 , 0.115469 , 0.070998 , 0.074677 , 0.067696 , 0.065372 , 0.061027 
 661 , 0.060358 , 0.065268 , 0.074132 , 0.044085 , 0.062414 , 0.04216 , 0.063138 , 0.052538 , 0.036947 , 0.054388 , 0.073853 , 0.050877 , 0.044562 , 0.078885 , 0.058426 , 0.074058 , 0.051132 , 0.060622 , 0.073219 , 0.068236 , 0.058442 , 0.072167 , 0.085143 , 0.081418 , 0.066838 , 0.041239 , 0.060021 , 0.050203 , 0.054799 , 0.103711 , 0.072578 , 0.092215 , 0.080571 , 0.077849 , 0.080061 , 0.095611 , 0.072233 , 0.061789 , 0.044381 , 0.063352 , 0.072035 , 0.077109 , 0.055762 , 0.083318 , 0.077734 , 0.069322 , 0.077816 , 0.09187 , 0.080448 , 0.081961 , 0.043336 , 0.05276 , 0.038156 , 0.037432 , 0.115314 , 0.070983 , 0.074683 , 0.067685 , 0.065366 , 0.060983 
 662 , 0.060234 , 0.065084 , 0.073844 , 0.043867 , 0.062227 , 0.041594 , 0.06249 , 0.052133 , 0.036325 , 0.053623 , 0.073498 , 0.05047 , 0.044221 , 0.078413 , 0.058028 , 0.07377 , 0.050758 , 0.060251 , 0.072848 , 0.068031 , 0.058061 , 0.072 , 0.084992 , 0.081163 , 0.066623 , 0.040853 , 0.059633 , 0.049704 , 0.054043 , 0.103352 , 0.072411 , 0.091924 , 0.080389 , 0.07773 , 0.079978 , 0.09586 , 0.072329 , 0.061815 , 0.044328 , 0.063429 , 0.071876 , 0.076989 , 0.055492 , 0.083139 , 0.077615 , 0.069085 , 0.077631 , 0.091587 , 0.080291 , 0.081855 , 0.042706 , 0.052372 , 0.037774 , 0.037066 , 0.115125 , 0.070946 , 0.074684 , 0.067644 , 0.065364 , 0.060934 
 663 , 0.060118 , 0.064907 , 0.073554 , 0.043648 , 0.062055 , 0.041035 , 0.061849 , 0.051726 , 0.035709 , 0.052864 , 0.073142 , 0.050069 , 0.04387 , 0.077948 , 0.057636 , 0.073496 , 0.050382 , 0.059887 , 0.072474 , 0.067833 , 0.057678 , 0.071831 , 0.084847 , 0.080907 , 0.066415 , 0.040474 , 0.059252 , 0.049212 , 0.053292 , 0.102982 , 0.072243 , 0.091623 , 0.080214 , 0.07761 , 0.079893 , 0.096107 , 0.072425 , 0.061832 , 0.044266 , 0.063505 , 0.071724 , 0.076868 , 0.055221 , 0.082968 , 0.077486 , 0.068847 , 0.077436 , 0.091301 , 0.08014 , 0.081748 , 0.042073 , 0.05199 , 0.037408 , 0.036699 , 0.114951 , 0.070908 , 0.074683 , 0.067602 , 0.065352 , 0.060884 
 664 , 0.060013 , 0.064745 , 0.073285 , 0.043461 , 0.061887 , 0.04052 , 0.061243 , 0.051349 , 0.035177 , 0.05215 , 0.072823 , 0.049697 , 0.043535 , 0.077498 , 0.05727 , 0.073236 , 0.050035 , 0.059558 , 0.072137 , 0.067661 , 0.05732 , 0.071683 , 0.084716 , 0.080661 , 0.066224 , 0.040141 , 0.058889 , 0.048739 , 0.052587 , 0.102639 , 0.072104 , 0.091349 , 0.080058 , 0.077514 , 0.079852 , 0.096379 , 0.072542 , 0.061879 , 0.044237 , 0.063589 , 0.071576 , 0.076763 , 0.054983 , 0.082825 , 0.07739 , 0.068627 , 0.077275 , 0.091043 , 0.08 , 0.081652 , 0.041512 , 0.051629 , 0.037068 , 0.036341 , 0.114772 , 0.070898 , 0.074698 , 0.067578 , 0.065365 , 0.060847 
 665 , 0.059974 , 0.064652 , 0.073079 , 0.043336 , 0.061771 , 0.040115 , 0.060744 , 0.051042 , 0.034817 , 0.051547 , 0.072598 , 0.049412 , 0.043211 , 0.077127 , 0.05697 , 0.073054 , 0.049784 , 0.059312 , 0.07187 , 0.067557 , 0.057027 , 0.071597 , 0.08466 , 0.080471 , 0.066117 , 0.0399 , 0.058609 , 0.048352 , 0.051994 , 0.102375 , 0.072044 , 0.09115 , 0.079983 , 0.077491 , 0.079916 , 0.096746 , 0.072723 , 0.061994 , 0.044271 , 0.063716 , 0.071464 , 0.076704 , 0.054809 , 0.08278 , 0.077367 , 0.068484 , 0.077176 , 0.090852 , 0.079908 , 0.081597 , 0.041101 , 0.051365 , 0.036846 , 0.03601 , 0.114643 , 0.070951 , 0.074759 , 0.067599 , 0.06543 , 0.060852 
 666 , 0.059933 , 0.06456 , 0.072869 , 0.043214 , 0.061666 , 0.039715 , 0.060248 , 0.050727 , 0.034465 , 0.050951 , 0.072388 , 0.049127 , 0.042899 , 0.076767 , 0.056682 , 0.072869 , 0.049533 , 0.059078 , 0.071609 , 0.067454 , 0.056748 , 0.071518 , 0.084612 , 0.080275 , 0.066003 , 0.039656 , 0.058324 , 0.047958 , 0.051399 , 0.102118 , 0.071999 , 0.090956 , 0.07991 , 0.077472 , 0.079985 , 0.097118 , 0.072903 , 0.062114 , 0.044309 , 0.063847 , 0.07136 , 0.076651 , 0.054642 , 0.08273 , 0.077348 , 0.068333 , 0.077082 , 0.090658 , 0.079827 , 0.081535 , 0.040701 , 0.051101 , 0.036613 , 0.035684 , 0.114516 , 0.07102 , 0.074835 , 0.06762 , 0.065497 , 0.060861 
 667 , 0.05989 , 0.064467 , 0.072658 , 0.043092 , 0.061559 , 0.039303 , 0.059748 , 0.050419 , 0.034111 , 0.050352 , 0.072168 , 0.04884 , 0.042576 , 0.076397 , 0.056384 , 0.072692 , 0.049281 , 0.058843 , 0.071346 , 0.067358 , 0.056459 , 0.071437 , 0.084555 , 0.080085 , 0.065896 , 0.03942 , 0.058037 , 0.047569 , 0.050801 , 0.10186 , 0.071952 , 0.090761 , 0.079844 , 0.07746 , 0.080052 , 0.097498 , 0.073082 , 0.062232 , 0.044346 , 0.063977 , 0.071246 , 0.076596 , 0.054473 , 0.082677 , 0.077327 , 0.068189 , 0.076978 , 0.090462 , 0.079736 , 0.081481 , 0.0403 , 0.050843 , 0.036387 , 0.035349 , 0.114387 , 0.07108 , 0.07491 , 0.067641 , 0.065564 , 0.060878 
 668 , 0.059884 , 0.064442 , 0.072524 , 0.043003 , 0.061534 , 0.03907 , 0.059384 , 0.05026 , 0.033821 , 0.049935 , 0.072041 , 0.048685 , 0.042461 , 0.076173 , 0.056209 , 0.072599 , 0.049144 , 0.058726 , 0.071216 , 0.067366 , 0.056293 , 0.071466 , 0.084597 , 0.080056 , 0.0659 , 0.039253 , 0.057901 , 0.047327 , 0.050435 , 0.101795 , 0.071974 , 0.090672 , 0.079898 , 0.077523 , 0.080131 , 0.097912 , 0.073357 , 0.062375 , 0.044428 , 0.064142 , 0.071266 , 0.076657 , 0.054385 , 0.082698 , 0.077348 , 0.068141 , 0.076957 , 0.09038 , 0.079765 , 0.081523 , 0.04007 , 0.050718 , 0.036279 , 0.035145 , 0.114452 , 0.071207 , 0.075082 , 0.067766 , 0.065675 , 0.060917 
 669 , 0.059884 , 0.064438 , 0.072392 , 0.042931 , 0.061522 , 0.038845 , 0.059032 , 0.050117 , 0.033539 , 0.049523 , 0.071933 , 0.048546 , 0.042363 , 0.07596 , 0.056049 , 0.072518 , 0.049022 , 0.058614 , 0.071097 , 0.067379 , 0.056133 , 0.071507 , 0.084658 , 0.080046 , 0.065917 , 0.039087 , 0.05777 , 0.0471 , 0.050083 , 0.101754 , 0.072016 , 0.090582 , 0.079963 , 0.077606 , 0.08023 , 0.098345 , 0.073646 , 0.062533 , 0.044518 , 0.064321 , 0.07129 , 0.076737 , 0.054303 , 0.08272 , 0.077381 , 0.068098 , 0.076946 , 0.090307 , 0.079795 , 0.081575 , 0.039856 , 0.050601 , 0.03618 , 0.034943 , 0.114529 , 0.071348 , 0.075275 , 0.067897 , 0.065792 , 0.060962 
 670 , 0.059892 , 0.064433 , 0.072259 , 0.042849 , 0.061509 , 0.038618 , 0.058677 , 0.049963 , 0.033247 , 0.049117 , 0.071815 , 0.048405 , 0.042255 , 0.075753 , 0.055887 , 0.072435 , 0.048899 , 0.058501 , 0.070977 , 0.067399 , 0.055979 , 0.071547 , 0.08471 , 0.080026 , 0.065933 , 0.038928 , 0.057646 , 0.046863 , 0.049737 , 0.101711 , 0.072058 , 0.0905 , 0.080026 , 0.07768 , 0.08032 , 0.098778 , 0.073927 , 0.062699 , 0.044609 , 0.0645 , 0.071312 , 0.076809 , 0.054211 , 0.082749 , 0.077404 , 0.068061 , 0.076935 , 0.090232 , 0.079834 , 0.081618 , 0.03964 , 0.050483 , 0.036088 , 0.034747 , 0.114606 , 0.071488 , 0.07546 , 0.068036 , 0.065908 , 0.061006 
 671 , 0.059967 , 0.064515 , 0.07224 , 0.042861 , 0.061581 , 0.038516 , 0.058521 , 0.049956 , 0.033102 , 0.048897 , 0.071819 , 0.048384 , 0.042248 , 0.07572 , 0.055882 , 0.072475 , 0.048897 , 0.058505 , 0.071004 , 0.067532 , 0.055983 , 0.071693 , 0.084907 , 0.080158 , 0.066061 , 0.038902 , 0.057672 , 0.046795 , 0.049578 , 0.101845 , 0.072223 , 0.090573 , 0.080192 , 0.07788 , 0.080553 , 0.099264 , 0.074282 , 0.062943 , 0.044786 , 0.064792 , 0.071441 , 0.076981 , 0.054243 , 0.082898 , 0.077561 , 0.068138 , 0.077031 , 0.090295 , 0.079973 , 0.081772 , 0.03965 , 0.050511 , 0.036086 , 0.034699 , 0.114798 , 0.071719 , 0.075728 , 0.068222 , 0.066103 , 0.061144 
 672 , 0.060099 , 0.064636 , 0.072301 , 0.042905 , 0.061701 , 0.038478 , 0.058488 , 0.050031 , 0.033039 , 0.048791 , 0.071905 , 0.048437 , 0.042306 , 0.075792 , 0.055975 , 0.072588 , 0.048968 , 0.058573 , 0.071137 , 0.067722 , 0.056077 , 0.071922 , 0.085186 , 0.080379 , 0.066272 , 0.038959 , 0.057789 , 0.046818 , 0.04955 , 0.102093 , 0.072453 , 0.090735 , 0.08043 , 0.078145 , 0.080868 , 0.099791 , 0.074671 , 0.063228 , 0.045013 , 0.06515 , 0.071626 , 0.077192 , 0.054348 , 0.083137 , 0.077799 , 0.068279 , 0.0772 , 0.090439 , 0.080177 , 0.081973 , 0.039793 , 0.050629 , 0.03615 , 0.034759 , 0.115046 , 0.071997 , 0.076028 , 0.068447 , 0.066356 , 0.061347 
 673 , 0.060222 , 0.064756 , 0.072353 , 0.042957 , 0.061829 , 0.038448 , 0.058454 , 0.050105 , 0.032975 , 0.048692 , 0.071981 , 0.048489 , 0.042373 , 0.075864 , 0.056069 , 0.0727 , 0.049047 , 0.05864 , 0.071262 , 0.06792 , 0.056179 , 0.072141 , 0.085465 , 0.080601 , 0.066482 , 0.039006 , 0.057913 , 0.046848 , 0.049513 , 0.102333 , 0.072691 , 0.090896 , 0.080668 , 0.078418 , 0.081185 , 0.100328 , 0.07506 , 0.063521 , 0.045232 , 0.065518 , 0.071812 , 0.077412 , 0.054453 , 0.083367 , 0.078029 , 0.068419 , 0.077369 , 0.090591 , 0.080389 , 0.082183 , 0.039937 , 0.050748 , 0.036206 , 0.03481 , 0.115301 , 0.072277 , 0.076329 , 0.068665 , 0.066617 , 0.06155 
 674 , 0.060376 , 0.064901 , 0.072465 , 0.043033 , 0.061989 , 0.038482 , 0.058509 , 0.050223 , 0.03299 , 0.048661 , 0.072117 , 0.048585 , 0.042472 , 0.076005 , 0.056217 , 0.072864 , 0.04917 , 0.058772 , 0.071438 , 0.068161 , 0.056352 , 0.072414 , 0.085811 , 0.08087 , 0.066743 , 0.039111 , 0.058101 , 0.046938 , 0.049586 , 0.102662 , 0.072983 , 0.091142 , 0.080972 , 0.078722 , 0.08154 , 0.100896 , 0.07547 , 0.06384 , 0.045478 , 0.065886 , 0.072058 , 0.077686 , 0.054604 , 0.083663 , 0.078314 , 0.068611 , 0.077584 , 0.090802 , 0.080649 , 0.082432 , 0.040138 , 0.050928 , 0.036326 , 0.034917 , 0.115625 , 0.072576 , 0.076659 , 0.068925 , 0.066896 , 0.061794 
 675 , 0.0606 , 0.065108 , 0.072684 , 0.043189 , 0.062236 , 0.038715 , 0.058767 , 0.050459 , 0.033185 , 0.048848 , 0.072403 , 0.048805 , 0.042695 , 0.076348 , 0.056501 , 0.073178 , 0.049427 , 0.059049 , 0.071738 , 0.0685 , 0.056688 , 0.072812 , 0.08631 , 0.081291 , 0.067162 , 0.039329 , 0.058427 , 0.047203 , 0.049913 , 0.103175 , 0.073408 , 0.091594 , 0.081436 , 0.079118 , 0.081973 , 0.101565 , 0.075948 , 0.064213 , 0.04578 , 0.066267 , 0.072454 , 0.078112 , 0.054873 , 0.084078 , 0.078717 , 0.0689 , 0.077916 , 0.091185 , 0.081052 , 0.082791 , 0.040471 , 0.051285 , 0.036585 , 0.035153 , 0.116129 , 0.072931 , 0.07703 , 0.069284 , 0.067255 , 0.062134 
 676 , 0.060828 , 0.065326 , 0.072904 , 0.043354 , 0.062487 , 0.038941 , 0.059032 , 0.050693 , 0.03339 , 0.049033 , 0.07269 , 0.049025 , 0.042918 , 0.076693 , 0.056782 , 0.073503 , 0.049692 , 0.059331 , 0.07204 , 0.06885 , 0.05703 , 0.073204 , 0.086811 , 0.081705 , 0.067576 , 0.039548 , 0.058758 , 0.047477 , 0.050239 , 0.103686 , 0.073836 , 0.092037 , 0.081902 , 0.079507 , 0.082406 , 0.102232 , 0.076428 , 0.064591 , 0.046083 , 0.066644 , 0.072853 , 0.07854 , 0.055149 , 0.084493 , 0.079122 , 0.069192 , 0.07825 , 0.091566 , 0.081448 , 0.08315 , 0.040805 , 0.051642 , 0.036846 , 0.035392 , 0.116626 , 0.073289 , 0.077403 , 0.069646 , 0.06761 , 0.062478 
 677 , 0.061056 , 0.065537 , 0.073117 , 0.043511 , 0.062739 , 0.039176 , 0.059288 , 0.050927 , 0.033588 , 0.049219 , 0.072971 , 0.049245 , 0.043142 , 0.077048 , 0.057065 , 0.07382 , 0.049958 , 0.059614 , 0.072344 , 0.069194 , 0.057365 , 0.073597 , 0.087314 , 0.082121 , 0.068001 , 0.039769 , 0.059091 , 0.047743 , 0.050567 , 0.104198 , 0.074267 , 0.09249 , 0.08237 , 0.079898 , 0.082842 , 0.102902 , 0.076911 , 0.064971 , 0.046378 , 0.067022 , 0.073254 , 0.078962 , 0.055417 , 0.084911 , 0.079529 , 0.069486 , 0.078584 , 0.091949 , 0.081855 , 0.083503 , 0.041142 , 0.052 , 0.037108 , 0.035631 , 0.117134 , 0.073649 , 0.077777 , 0.070009 , 0.067966 , 0.062816 
 678 , 0.061451 , 0.06595 , 0.073608 , 0.043854 , 0.063152 , 0.03977 , 0.059975 , 0.051496 , 0.034089 , 0.049855 , 0.073591 , 0.049846 , 0.043733 , 0.07783 , 0.05773 , 0.074463 , 0.050589 , 0.060251 , 0.073012 , 0.069809 , 0.058144 , 0.074282 , 0.088123 , 0.08289 , 0.068669 , 0.040314 , 0.059767 , 0.048413 , 0.051409 , 0.105132 , 0.074938 , 0.093286 , 0.083072 , 0.080585 , 0.083512 , 0.103699 , 0.077528 , 0.065501 , 0.046816 , 0.067581 , 0.073928 , 0.079687 , 0.056003 , 0.085558 , 0.080196 , 0.070051 , 0.079186 , 0.092682 , 0.082536 , 0.084125 , 0.041929 , 0.052678 , 0.037672 , 0.036239 , 0.118058 , 0.074195 , 0.078314 , 0.070586 , 0.068497 , 0.063273 
 679 , 0.061849 , 0.066389 , 0.074109 , 0.044207 , 0.063573 , 0.040386 , 0.060688 , 0.052092 , 0.034615 , 0.050533 , 0.074239 , 0.050481 , 0.044346 , 0.078649 , 0.058426 , 0.075132 , 0.05126 , 0.060922 , 0.073711 , 0.070444 , 0.058955 , 0.074993 , 0.08896 , 0.083692 , 0.069352 , 0.040897 , 0.060462 , 0.04912 , 0.0523 , 0.106099 , 0.075626 , 0.094116 , 0.083788 , 0.08131 , 0.084204 , 0.104514 , 0.078164 , 0.066051 , 0.047257 , 0.068157 , 0.074629 , 0.080434 , 0.056606 , 0.086231 , 0.080894 , 0.070635 , 0.079802 , 0.09344 , 0.083242 , 0.084767 , 0.04276 , 0.053375 , 0.038255 , 0.036877 , 0.119001 , 0.074759 , 0.078866 , 0.071172 , 0.069032 , 0.063738 
 680 , 0.06225 , 0.066824 , 0.074623 , 0.044572 , 0.064006 , 0.041007 , 0.061424 , 0.052694 , 0.035138 , 0.051216 , 0.074902 , 0.05112 , 0.044972 , 0.079467 , 0.059137 , 0.075815 , 0.051937 , 0.061598 , 0.074415 , 0.071093 , 0.05978 , 0.07571 , 0.089805 , 0.084501 , 0.070058 , 0.041485 , 0.061172 , 0.049833 , 0.053207 , 0.107083 , 0.076328 , 0.094953 , 0.084527 , 0.082049 , 0.08491 , 0.105353 , 0.078806 , 0.066606 , 0.047711 , 0.068745 , 0.075336 , 0.081188 , 0.057215 , 0.086919 , 0.081588 , 0.071232 , 0.080423 , 0.094205 , 0.083953 , 0.085423 , 0.043598 , 0.054085 , 0.038851 , 0.03752 , 0.11997 , 0.075336 , 0.079432 , 0.071763 , 0.069571 , 0.064215 
 681 , 0.062789 , 0.067465 , 0.075407 , 0.045111 , 0.06462 , 0.041968 , 0.062614 , 0.053596 , 0.036005 , 0.052379 , 0.075889 , 0.052046 , 0.045847 , 0.080757 , 0.060215 , 0.076764 , 0.052948 , 0.062571 , 0.075468 , 0.072001 , 0.061012 , 0.076685 , 0.090966 , 0.085651 , 0.071108 , 0.042344 , 0.062247 , 0.050934 , 0.054664 , 0.108487 , 0.077325 , 0.096141 , 0.085529 , 0.083025 , 0.085844 , 0.106333 , 0.079601 , 0.06729 , 0.048316 , 0.069453 , 0.076326 , 0.08221 , 0.058114 , 0.087928 , 0.082596 , 0.072123 , 0.0813 , 0.095362 , 0.08496 , 0.086282 , 0.044945 , 0.055181 , 0.039717 , 0.038492 , 0.121315 , 0.076064 , 0.080153 , 0.072535 , 0.070302 , 0.0649 
 682 , 0.063422 , 0.06824 , 0.076372 , 0.04576 , 0.065382 , 0.043157 , 0.064151 , 0.054718 , 0.037109 , 0.053874 , 0.077119 , 0.053171 , 0.046903 , 0.082359 , 0.06154 , 0.077893 , 0.054182 , 0.063747 , 0.07675 , 0.073084 , 0.062525 , 0.077831 , 0.092355 , 0.087036 , 0.072389 , 0.043395 , 0.06358 , 0.052301 , 0.05652 , 0.110184 , 0.078534 , 0.097577 , 0.086728 , 0.08417 , 0.086965 , 0.107441 , 0.080504 , 0.068081 , 0.04903 , 0.070244 , 0.077479 , 0.083378 , 0.059193 , 0.089137 , 0.083774 , 0.073207 , 0.082332 , 0.096759 , 0.086121 , 0.087256 , 0.046648 , 0.056547 , 0.040784 , 0.039685 , 0.122905 , 0.076908 , 0.080978 , 0.073426 , 0.07115 , 0.065716 
 683 , 0.064063 , 0.069033 , 0.077358 , 0.046425 , 0.066173 , 0.044386 , 0.065723 , 0.055871 , 0.038233 , 0.055412 , 0.078391 , 0.054326 , 0.047988 , 0.084005 , 0.062907 , 0.079044 , 0.055439 , 0.064964 , 0.078073 , 0.074189 , 0.064081 , 0.079018 , 0.093778 , 0.088455 , 0.073712 , 0.044474 , 0.064946 , 0.053717 , 0.058422 , 0.111937 , 0.079786 , 0.099057 , 0.08796 , 0.085347 , 0.088119 , 0.108582 , 0.081428 , 0.068892 , 0.049771 , 0.071064 , 0.078665 , 0.084579 , 0.060312 , 0.09037 , 0.084985 , 0.074312 , 0.083396 , 0.098192 , 0.087316 , 0.08826 , 0.048403 , 0.057955 , 0.041879 , 0.040908 , 0.124543 , 0.077773 , 0.081834 , 0.074339 , 0.072008 , 0.066562 
 684 , 0.064854 , 0.070004 , 0.078566 , 0.047251 , 0.067123 , 0.045931 , 0.067637 , 0.057302 , 0.039646 , 0.057285 , 0.07994 , 0.05576 , 0.049378 , 0.085994 , 0.064588 , 0.080463 , 0.056975 , 0.06645 , 0.079692 , 0.075544 , 0.065989 , 0.080436 , 0.09546 , 0.090177 , 0.075286 , 0.045842 , 0.066645 , 0.055459 , 0.060777 , 0.114047 , 0.08126 , 0.100858 , 0.089459 , 0.086756 , 0.089459 , 0.109881 , 0.082501 , 0.069853 , 0.050646 , 0.072007 , 0.080099 , 0.086047 , 0.061654 , 0.091852 , 0.086419 , 0.07565 , 0.084691 , 0.099927 , 0.088768 , 0.089495 , 0.050611 , 0.059696 , 0.043263 , 0.04243 , 0.1265 , 0.078841 , 0.082865 , 0.075437 , 0.073026 , 0.067558 
