  time  ,:18:03 P,:17:52 P,:17:40 P,:16:55 P,:16:46 P,:16:33 P,:16:22 P,:16:12 P,:15:45 P,:15:34 P,:15:23 P,:15:12 P,:15:02 P,:14:35 P,:14:27 P,:14:14 P,:14:04 P,:13:54 P,:13:29 P,:13:20 P,:13:12 P,:13:03 P,:12:53 P,:12:24 P,:12:13 P,:12:04 P,:11:49 P,:11:26 P,:10:55 P,:10:46 P,:10:32 P,:10:22 P,:10:11 P,:09:41 P,:09:31 P,:09:19 P,:09:10 P,:08:59 P,:08:36 P,:08:26 P,:08:16 P,:08:03 P,:07:55 P,:06:10 P,:05:57 P,:05:48 P,:05:37 P,:05:23 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 345 , 0.005557 , 0.001796 , 0.001503 , 0.001148 , 0.005595 , 0.008553 , 0.004839 , 0.00454 , 0.006444 , 0.005142 , 0.005436 , 0.004695 , 0.008747 , 0.007974 , 0.004242 , 0.004597 , 0.003827 , 0.004066 , 0.005726 , 0.005265 , 0.006699 , 0.009107 , 0.014341 , 0.005309 , 0.01127 , 0.00181 , 0.00965 , 0.005035 , 0.004173 , 0.00652 , 0.002379 , 0.000078 , 0.004152 , 0.000102 , 0.00004 , 0.00006 , 0.001958 , 0.000372 , 0.006813 , 0.001803 , 0.003974 , 0.006262 , 0.003314 , 0.005315 , 0.005553 , 0.003687 , 0.007091 , 0.005589 
 346 , 0.006544 , 0.002697 , 0.00253 , 0.002026 , 0.006456 , 0.009198 , 0.005448 , 0.005689 , 0.00729 , 0.006005 , 0.00631 , 0.005568 , 0.009491 , 0.008527 , 0.005267 , 0.005576 , 0.004575 , 0.004833 , 0.006521 , 0.006048 , 0.007623 , 0.010147 , 0.015283 , 0.006516 , 0.01305 , 0.002956 , 0.010661 , 0.006944 , 0.005444 , 0.007816 , 0.004332 , 0.001097 , 0.005003 , 0.001457 , 0.000577 , 0.000855 , 0.003025 , 0.00147 , 0.007791 , 0.003425 , 0.005285 , 0.007365 , 0.004286 , 0.006238 , 0.006347 , 0.004684 , 0.007964 , 0.006375 
 347 , 0.007419 , 0.00349 , 0.003445 , 0.002797 , 0.007225 , 0.009775 , 0.005983 , 0.006692 , 0.008046 , 0.006768 , 0.007071 , 0.00634 , 0.01015 , 0.009019 , 0.006179 , 0.006444 , 0.005234 , 0.005517 , 0.007227 , 0.006734 , 0.00843 , 0.01106 , 0.0161 , 0.00759 , 0.014622 , 0.003965 , 0.011553 , 0.008602 , 0.00654 , 0.008934 , 0.006018 , 0.001971 , 0.005741 , 0.00265 , 0.001048 , 0.001548 , 0.003959 , 0.002445 , 0.008627 , 0.004836 , 0.006441 , 0.008344 , 0.00514 , 0.007062 , 0.007041 , 0.00556 , 0.008726 , 0.007058 
 348 , 0.0082 , 0.004193 , 0.004264 , 0.003481 , 0.007918 , 0.010294 , 0.006457 , 0.007576 , 0.008726 , 0.007448 , 0.007739 , 0.007029 , 0.010738 , 0.009459 , 0.006997 , 0.007219 , 0.005819 , 0.006133 , 0.007859 , 0.00734 , 0.009141 , 0.011868 , 0.016815 , 0.008553 , 0.01602 , 0.004859 , 0.012345 , 0.010052 , 0.007495 , 0.009906 , 0.007486 , 0.002726 , 0.006388 , 0.003709 , 0.001465 , 0.002159 , 0.004782 , 0.003318 , 0.009346 , 0.006073 , 0.007471 , 0.009217 , 0.005896 , 0.007804 , 0.007651 , 0.006333 , 0.009396 , 0.007655 
 349 , 0.008603 , 0.004724 , 0.004738 , 0.003738 , 0.008228 , 0.010632 , 0.006974 , 0.007856 , 0.009057 , 0.007732 , 0.008114 , 0.007548 , 0.010996 , 0.009809 , 0.00725 , 0.00761 , 0.006136 , 0.006453 , 0.008264 , 0.007791 , 0.009375 , 0.012228 , 0.017144 , 0.009053 , 0.016378 , 0.005322 , 0.012849 , 0.010465 , 0.008365 , 0.010311 , 0.007839 , 0.003753 , 0.00689 , 0.003991 , 0.001913 , 0.002737 , 0.005455 , 0.003788 , 0.00963 , 0.006597 , 0.008104 , 0.009711 , 0.006459 , 0.008119 , 0.007856 , 0.006704 , 0.009849 , 0.007692 
 350 , 0.008841 , 0.005157 , 0.005054 , 0.003825 , 0.008376 , 0.010882 , 0.007476 , 0.007903 , 0.00924 , 0.007855 , 0.008362 , 0.007973 , 0.011119 , 0.010105 , 0.007281 , 0.007837 , 0.006335 , 0.006641 , 0.008559 , 0.008158 , 0.009424 , 0.012401 , 0.017312 , 0.00934 , 0.016333 , 0.005601 , 0.013204 , 0.010481 , 0.009154 , 0.010491 , 0.007773 , 0.00482 , 0.007307 , 0.003974 , 0.00233 , 0.003262 , 0.006029 , 0.004077 , 0.009741 , 0.006826 , 0.008549 , 0.010034 , 0.006914 , 0.008254 , 0.007903 , 0.006904 , 0.010205 , 0.007525 
 351 , 0.009051 , 0.005543 , 0.005336 , 0.003904 , 0.008509 , 0.011108 , 0.00793 , 0.007946 , 0.009406 , 0.007967 , 0.008588 , 0.008354 , 0.011231 , 0.010371 , 0.007308 , 0.008041 , 0.00651 , 0.006808 , 0.008821 , 0.008487 , 0.009472 , 0.012554 , 0.017458 , 0.009587 , 0.016287 , 0.005851 , 0.013508 , 0.010498 , 0.009865 , 0.010654 , 0.007717 , 0.005781 , 0.007681 , 0.003958 , 0.002691 , 0.003727 , 0.006541 , 0.004333 , 0.009837 , 0.007025 , 0.008945 , 0.010321 , 0.007319 , 0.008374 , 0.007946 , 0.007082 , 0.010538 , 0.007376 
 352 , 0.009183 , 0.00577 , 0.00558 , 0.004071 , 0.008679 , 0.011355 , 0.008302 , 0.008066 , 0.00957 , 0.008126 , 0.008733 , 0.008583 , 0.011403 , 0.010624 , 0.007385 , 0.008258 , 0.006682 , 0.006996 , 0.009015 , 0.008752 , 0.009592 , 0.012708 , 0.017719 , 0.009815 , 0.016351 , 0.00609 , 0.013752 , 0.01052 , 0.010225 , 0.010904 , 0.007848 , 0.006255 , 0.008116 , 0.004062 , 0.002902 , 0.004161 , 0.006836 , 0.004545 , 0.010024 , 0.007158 , 0.009165 , 0.010546 , 0.007551 , 0.008513 , 0.008053 , 0.007214 , 0.010764 , 0.007459 
 353 , 0.009188 , 0.005735 , 0.005787 , 0.004419 , 0.008943 , 0.011672 , 0.00857 , 0.008342 , 0.009751 , 0.008392 , 0.008744 , 0.008558 , 0.011707 , 0.010884 , 0.007571 , 0.008524 , 0.006869 , 0.007251 , 0.009107 , 0.008928 , 0.009857 , 0.012886 , 0.01823 , 0.010052 , 0.016634 , 0.006339 , 0.013934 , 0.010552 , 0.009979 , 0.011342 , 0.008338 , 0.005878 , 0.008721 , 0.004398 , 0.002877 , 0.004597 , 0.00677 , 0.00471 , 0.010404 , 0.007191 , 0.009092 , 0.010683 , 0.007495 , 0.00871 , 0.008289 , 0.007279 , 0.010804 , 0.007986 
 354 , 0.009192 , 0.005701 , 0.005982 , 0.004742 , 0.00919 , 0.011969 , 0.008821 , 0.008602 , 0.009922 , 0.00864 , 0.008754 , 0.008535 , 0.011992 , 0.011128 , 0.007745 , 0.008775 , 0.007048 , 0.007492 , 0.009194 , 0.009094 , 0.010104 , 0.013053 , 0.018713 , 0.010275 , 0.016897 , 0.006572 , 0.014104 , 0.010583 , 0.009753 , 0.011749 , 0.008785 , 0.005528 , 0.009284 , 0.004712 , 0.002854 , 0.005 , 0.006707 , 0.004866 , 0.010756 , 0.007223 , 0.009024 , 0.01081 , 0.007442 , 0.008895 , 0.00851 , 0.007339 , 0.010841 , 0.008487 
 355 , 0.009196 , 0.00567 , 0.006166 , 0.005043 , 0.009423 , 0.012248 , 0.009057 , 0.008846 , 0.010083 , 0.008871 , 0.008763 , 0.008513 , 0.01226 , 0.011356 , 0.007911 , 0.009011 , 0.007217 , 0.00772 , 0.009278 , 0.009251 , 0.010334 , 0.013212 , 0.019168 , 0.010484 , 0.017143 , 0.006791 , 0.014263 , 0.010611 , 0.009542 , 0.012129 , 0.009196 , 0.005203 , 0.009809 , 0.005006 , 0.002832 , 0.005375 , 0.006648 , 0.005015 , 0.011082 , 0.007252 , 0.00896 , 0.01093 , 0.007392 , 0.00907 , 0.008719 , 0.007396 , 0.010874 , 0.008963 
 356 , 0.009599 , 0.006079 , 0.006418 , 0.005321 , 0.009734 , 0.012406 , 0.009154 , 0.009138 , 0.010431 , 0.009142 , 0.009051 , 0.008823 , 0.012379 , 0.011535 , 0.00822 , 0.009239 , 0.00749 , 0.007948 , 0.009532 , 0.009616 , 0.010462 , 0.013476 , 0.019352 , 0.010755 , 0.017578 , 0.00707 , 0.014801 , 0.01125 , 0.010225 , 0.012046 , 0.009622 , 0.005821 , 0.009804 , 0.005538 , 0.003447 , 0.005566 , 0.007012 , 0.005392 , 0.011408 , 0.00778 , 0.009441 , 0.011288 , 0.007653 , 0.009298 , 0.008977 , 0.007492 , 0.011308 , 0.009017 
 357 , 0.010005 , 0.006495 , 0.006661 , 0.005587 , 0.010035 , 0.012551 , 0.00924 , 0.009418 , 0.010773 , 0.009403 , 0.009341 , 0.009135 , 0.012486 , 0.011703 , 0.008522 , 0.009457 , 0.007754 , 0.008166 , 0.009778 , 0.009975 , 0.010577 , 0.013732 , 0.019516 , 0.011016 , 0.018003 , 0.007335 , 0.015335 , 0.011884 , 0.010914 , 0.011946 , 0.010029 , 0.006454 , 0.009772 , 0.006051 , 0.004068 , 0.00574 , 0.007376 , 0.005755 , 0.011717 , 0.008309 , 0.00993 , 0.011634 , 0.007916 , 0.009518 , 0.009226 , 0.007587 , 0.011742 , 0.009047 
 358 , 0.010395 , 0.006894 , 0.006891 , 0.005843 , 0.010323 , 0.012689 , 0.009321 , 0.009685 , 0.011101 , 0.009654 , 0.009617 , 0.009433 , 0.012587 , 0.011861 , 0.008809 , 0.009664 , 0.008003 , 0.008373 , 0.010008 , 0.010318 , 0.010686 , 0.013975 , 0.019672 , 0.011263 , 0.018408 , 0.007585 , 0.015845 , 0.012483 , 0.011565 , 0.011851 , 0.010414 , 0.007053 , 0.009742 , 0.006535 , 0.004663 , 0.005905 , 0.00772 , 0.006095 , 0.012009 , 0.008812 , 0.010397 , 0.01196 , 0.008166 , 0.009728 , 0.009462 , 0.007677 , 0.012155 , 0.009076 
 359 , 0.010559 , 0.007074 , 0.007028 , 0.005893 , 0.010444 , 0.012815 , 0.009461 , 0.009785 , 0.011176 , 0.00969 , 0.009702 , 0.009563 , 0.012628 , 0.011884 , 0.008875 , 0.009719 , 0.008131 , 0.008413 , 0.010153 , 0.010407 , 0.010785 , 0.014101 , 0.019786 , 0.011285 , 0.018464 , 0.007699 , 0.015994 , 0.012475 , 0.011855 , 0.011895 , 0.010389 , 0.007335 , 0.009726 , 0.006617 , 0.004737 , 0.006052 , 0.007816 , 0.006208 , 0.012183 , 0.009034 , 0.010561 , 0.012149 , 0.008393 , 0.009777 , 0.009499 , 0.007792 , 0.012266 , 0.00911 
 360 , 0.01056 , 0.007094 , 0.007098 , 0.005798 , 0.010444 , 0.01293 , 0.009639 , 0.009766 , 0.01107 , 0.009575 , 0.009652 , 0.009572 , 0.012628 , 0.011811 , 0.008786 , 0.009665 , 0.008173 , 0.008336 , 0.010237 , 0.010317 , 0.010876 , 0.014142 , 0.019867 , 0.01115 , 0.018276 , 0.007718 , 0.015889 , 0.012053 , 0.01189 , 0.012035 , 0.010083 , 0.00739 , 0.009721 , 0.006419 , 0.004449 , 0.006183 , 0.00774 , 0.006165 , 0.012269 , 0.009056 , 0.01051 , 0.012243 , 0.008597 , 0.009713 , 0.009398 , 0.007923 , 0.012165 , 0.009146 
 361 , 0.010561 , 0.007113 , 0.007163 , 0.005709 , 0.010444 , 0.013036 , 0.009808 , 0.009748 , 0.010972 , 0.009467 , 0.009605 , 0.009581 , 0.012628 , 0.011744 , 0.008703 , 0.009615 , 0.008214 , 0.008264 , 0.010319 , 0.010234 , 0.010963 , 0.01418 , 0.019942 , 0.011024 , 0.018101 , 0.007737 , 0.01579 , 0.011664 , 0.011923 , 0.012164 , 0.009798 , 0.007441 , 0.009716 , 0.006233 , 0.004184 , 0.006305 , 0.007669 , 0.006125 , 0.012349 , 0.009078 , 0.010462 , 0.012331 , 0.008787 , 0.009652 , 0.009304 , 0.008045 , 0.012071 , 0.009182 
 362 , 0.010637 , 0.007189 , 0.007285 , 0.005722 , 0.01054 , 0.013185 , 0.009995 , 0.009821 , 0.01097 , 0.009473 , 0.009652 , 0.009638 , 0.012696 , 0.011767 , 0.008728 , 0.009647 , 0.008306 , 0.008282 , 0.010439 , 0.010219 , 0.011121 , 0.014261 , 0.020091 , 0.011036 , 0.018137 , 0.007822 , 0.015833 , 0.011472 , 0.012026 , 0.012359 , 0.009754 , 0.007496 , 0.009835 , 0.006204 , 0.004087 , 0.006477 , 0.007717 , 0.006175 , 0.01251 , 0.009179 , 0.010513 , 0.012465 , 0.009001 , 0.009684 , 0.00932 , 0.00822 , 0.012084 , 0.009287 
 363 , 0.011017 , 0.007486 , 0.007635 , 0.006106 , 0.011013 , 0.013514 , 0.010286 , 0.010231 , 0.011323 , 0.009898 , 0.010051 , 0.00989 , 0.013026 , 0.012123 , 0.009148 , 0.009981 , 0.008597 , 0.008629 , 0.010713 , 0.010455 , 0.011563 , 0.01451 , 0.020543 , 0.011548 , 0.018946 , 0.00816 , 0.016401 , 0.011947 , 0.012405 , 0.01283 , 0.010574 , 0.007582 , 0.01044 , 0.006739 , 0.00458 , 0.006861 , 0.008202 , 0.006558 , 0.013 , 0.009582 , 0.010935 , 0.012779 , 0.009344 , 0.010062 , 0.009744 , 0.008621 , 0.012491 , 0.009663 
 364 , 0.01138 , 0.007765 , 0.007964 , 0.006467 , 0.011463 , 0.013822 , 0.010561 , 0.010614 , 0.011656 , 0.010301 , 0.010427 , 0.010131 , 0.013337 , 0.012459 , 0.009542 , 0.010296 , 0.00887 , 0.008956 , 0.010972 , 0.010679 , 0.011976 , 0.014742 , 0.020969 , 0.012023 , 0.019704 , 0.008477 , 0.016931 , 0.012392 , 0.012758 , 0.013272 , 0.011335 , 0.007662 , 0.01101 , 0.007239 , 0.005045 , 0.007219 , 0.008652 , 0.006913 , 0.013464 , 0.009957 , 0.011331 , 0.013073 , 0.009665 , 0.010419 , 0.010145 , 0.008998 , 0.012874 , 0.010018 
 365 , 0.011725 , 0.008028 , 0.008273 , 0.006808 , 0.011892 , 0.014111 , 0.010821 , 0.010972 , 0.011971 , 0.010683 , 0.010783 , 0.01036 , 0.013629 , 0.012775 , 0.009914 , 0.010593 , 0.009127 , 0.009266 , 0.011217 , 0.010891 , 0.012364 , 0.014959 , 0.021371 , 0.012466 , 0.020414 , 0.008773 , 0.017427 , 0.012809 , 0.013088 , 0.013686 , 0.012043 , 0.007736 , 0.011549 , 0.00771 , 0.005485 , 0.007554 , 0.009069 , 0.007242 , 0.013903 , 0.010306 , 0.011704 , 0.013347 , 0.009966 , 0.010755 , 0.010524 , 0.00935 , 0.013235 , 0.010355 
 366 , 0.011737 , 0.008045 , 0.008296 , 0.006846 , 0.011954 , 0.014133 , 0.010895 , 0.010962 , 0.012042 , 0.010677 , 0.010856 , 0.010379 , 0.013642 , 0.012756 , 0.009831 , 0.01065 , 0.009115 , 0.009186 , 0.011266 , 0.010943 , 0.012324 , 0.015014 , 0.021378 , 0.012483 , 0.0203 , 0.008739 , 0.017344 , 0.012884 , 0.013279 , 0.013555 , 0.011867 , 0.007838 , 0.011386 , 0.007641 , 0.005641 , 0.007514 , 0.009118 , 0.007249 , 0.013857 , 0.010368 , 0.011727 , 0.013448 , 0.009967 , 0.010729 , 0.010445 , 0.009281 , 0.013307 , 0.010095 
 367 , 0.011678 , 0.00801 , 0.008259 , 0.00682 , 0.011937 , 0.014099 , 0.010927 , 0.010875 , 0.01206 , 0.01059 , 0.010869 , 0.010352 , 0.013594 , 0.012666 , 0.009654 , 0.010655 , 0.009047 , 0.009027 , 0.011272 , 0.01096 , 0.012198 , 0.015033 , 0.021301 , 0.012413 , 0.020017 , 0.008637 , 0.017145 , 0.012887 , 0.013441 , 0.013313 , 0.011512 , 0.007944 , 0.011083 , 0.007464 , 0.005736 , 0.007398 , 0.009091 , 0.007189 , 0.013711 , 0.010371 , 0.011679 , 0.013511 , 0.009906 , 0.010627 , 0.01027 , 0.009125 , 0.013316 , 0.009717 
 368 , 0.011622 , 0.007976 , 0.008223 , 0.006795 , 0.011921 , 0.014064 , 0.010959 , 0.010788 , 0.012077 , 0.010505 , 0.010882 , 0.010327 , 0.013545 , 0.012579 , 0.009481 , 0.010661 , 0.008979 , 0.008872 , 0.011279 , 0.010977 , 0.012074 , 0.01505 , 0.021226 , 0.012344 , 0.019744 , 0.008539 , 0.016953 , 0.012892 , 0.013599 , 0.013075 , 0.011169 , 0.008047 , 0.010794 , 0.007294 , 0.005828 , 0.007283 , 0.009064 , 0.007131 , 0.013572 , 0.010376 , 0.011633 , 0.013574 , 0.009848 , 0.010526 , 0.010099 , 0.008974 , 0.013325 , 0.009352 
 369 , 0.011578 , 0.007992 , 0.008209 , 0.006801 , 0.011901 , 0.014095 , 0.011007 , 0.010784 , 0.012081 , 0.010483 , 0.010829 , 0.010286 , 0.013535 , 0.012592 , 0.009405 , 0.010659 , 0.008962 , 0.008822 , 0.01128 , 0.011074 , 0.01202 , 0.015054 , 0.021214 , 0.01228 , 0.019545 , 0.008475 , 0.016876 , 0.012778 , 0.013587 , 0.012984 , 0.010921 , 0.008016 , 0.010698 , 0.007162 , 0.005775 , 0.007242 , 0.008933 , 0.007084 , 0.013516 , 0.010377 , 0.011556 , 0.013627 , 0.009864 , 0.01054 , 0.010035 , 0.008918 , 0.013303 , 0.009197 
 370 , 0.011546 , 0.008069 , 0.008221 , 0.006844 , 0.011875 , 0.014206 , 0.011076 , 0.010881 , 0.012068 , 0.010534 , 0.010692 , 0.010223 , 0.013571 , 0.012724 , 0.009445 , 0.010646 , 0.009004 , 0.008897 , 0.011273 , 0.011271 , 0.012049 , 0.015039 , 0.021276 , 0.01222 , 0.01943 , 0.008451 , 0.016934 , 0.012518 , 0.013369 , 0.013069 , 0.010778 , 0.007822 , 0.010833 , 0.007069 , 0.005547 , 0.00729 , 0.00867 , 0.007049 , 0.013561 , 0.010374 , 0.011437 , 0.013671 , 0.009974 , 0.010694 , 0.010099 , 0.008976 , 0.01324 , 0.009292 
 371 , 0.011508 , 0.008144 , 0.008228 , 0.006883 , 0.011844 , 0.014311 , 0.011139 , 0.010974 , 0.01205 , 0.010583 , 0.010547 , 0.010155 , 0.013606 , 0.012853 , 0.009481 , 0.010626 , 0.009044 , 0.008968 , 0.011258 , 0.01147 , 0.012074 , 0.015014 , 0.021335 , 0.01216 , 0.019311 , 0.008424 , 0.016987 , 0.012251 , 0.013151 , 0.013156 , 0.010633 , 0.007626 , 0.010969 , 0.006972 , 0.005317 , 0.007337 , 0.008403 , 0.00701 , 0.013606 , 0.010366 , 0.011314 , 0.013712 , 0.010084 , 0.010851 , 0.010161 , 0.009028 , 0.013171 , 0.009388 
 372 , 0.011476 , 0.008209 , 0.008225 , 0.006929 , 0.011826 , 0.014415 , 0.011187 , 0.01108 , 0.012044 , 0.010635 , 0.010419 , 0.010093 , 0.013649 , 0.012976 , 0.009516 , 0.010614 , 0.009086 , 0.009035 , 0.011258 , 0.011647 , 0.012113 , 0.015 , 0.021382 , 0.012121 , 0.019224 , 0.008399 , 0.017043 , 0.012023 , 0.012962 , 0.013228 , 0.01053 , 0.007433 , 0.011084 , 0.006891 , 0.00511 , 0.00737 , 0.008152 , 0.006975 , 0.01365 , 0.010359 , 0.011207 , 0.013761 , 0.010184 , 0.011004 , 0.010227 , 0.00907 , 0.013103 , 0.009485 
 373 , 0.01159 , 0.008162 , 0.008143 , 0.00708 , 0.012032 , 0.014559 , 0.011121 , 0.011335 , 0.012242 , 0.010762 , 0.010578 , 0.010183 , 0.013815 , 0.013042 , 0.009574 , 0.010755 , 0.009156 , 0.00907 , 0.011491 , 0.011549 , 0.012359 , 0.015212 , 0.021336 , 0.012317 , 0.019518 , 0.008439 , 0.017129 , 0.012316 , 0.013117 , 0.013082 , 0.010941 , 0.007299 , 0.010931 , 0.007046 , 0.005213 , 0.00721 , 0.008112 , 0.007028 , 0.013703 , 0.010382 , 0.011342 , 0.013924 , 0.010189 , 0.011091 , 0.010348 , 0.009031 , 0.013143 , 0.009603 
 374 , 0.011699 , 0.008118 , 0.008056 , 0.007231 , 0.012229 , 0.014694 , 0.011047 , 0.011587 , 0.012427 , 0.010881 , 0.010732 , 0.010265 , 0.013973 , 0.013101 , 0.009623 , 0.010892 , 0.00922 , 0.0091 , 0.01172 , 0.011446 , 0.012601 , 0.015421 , 0.021281 , 0.012515 , 0.01982 , 0.008477 , 0.017225 , 0.012616 , 0.013275 , 0.012939 , 0.011358 , 0.00717 , 0.010781 , 0.007205 , 0.005315 , 0.007055 , 0.008078 , 0.007083 , 0.013749 , 0.010415 , 0.011477 , 0.014082 , 0.010188 , 0.011167 , 0.010466 , 0.008988 , 0.013169 , 0.009714 
 375 , 0.011805 , 0.008075 , 0.007966 , 0.007383 , 0.012419 , 0.014823 , 0.010968 , 0.011837 , 0.012604 , 0.010994 , 0.010885 , 0.010342 , 0.014125 , 0.013155 , 0.009667 , 0.011024 , 0.009281 , 0.009126 , 0.011946 , 0.011342 , 0.012841 , 0.015628 , 0.021221 , 0.012714 , 0.020128 , 0.008515 , 0.017329 , 0.01292 , 0.013437 , 0.012799 , 0.011781 , 0.007045 , 0.010633 , 0.00737 , 0.005419 , 0.006901 , 0.008047 , 0.007139 , 0.01379 , 0.010455 , 0.01161 , 0.014238 , 0.010181 , 0.011234 , 0.010581 , 0.008942 , 0.013186 , 0.009819 
 376 , 0.011855 , 0.008242 , 0.008068 , 0.007463 , 0.012558 , 0.014968 , 0.0111 , 0.011925 , 0.012768 , 0.01108 , 0.011098 , 0.010495 , 0.014229 , 0.013334 , 0.009742 , 0.011159 , 0.009402 , 0.009211 , 0.012182 , 0.011469 , 0.012933 , 0.015843 , 0.021332 , 0.012829 , 0.020061 , 0.008552 , 0.017381 , 0.01292 , 0.013561 , 0.012775 , 0.011757 , 0.00727 , 0.010735 , 0.007422 , 0.005441 , 0.00699 , 0.008214 , 0.007216 , 0.01397 , 0.010612 , 0.011904 , 0.01444 , 0.010309 , 0.011335 , 0.010673 , 0.008984 , 0.013341 , 0.009925 
 377 , 0.011875 , 0.008488 , 0.008244 , 0.007499 , 0.012657 , 0.015092 , 0.011299 , 0.011921 , 0.012906 , 0.01114 , 0.011317 , 0.010665 , 0.014284 , 0.013542 , 0.009816 , 0.011279 , 0.009535 , 0.00931 , 0.01241 , 0.011678 , 0.012955 , 0.016057 , 0.021513 , 0.012905 , 0.019848 , 0.008593 , 0.017421 , 0.012819 , 0.013669 , 0.012809 , 0.011552 , 0.007639 , 0.010946 , 0.007423 , 0.005427 , 0.007176 , 0.008457 , 0.007295 , 0.014197 , 0.010815 , 0.012254 , 0.014645 , 0.010482 , 0.011425 , 0.010731 , 0.009051 , 0.013535 , 0.010008 
 378 , 0.011888 , 0.008728 , 0.008414 , 0.007523 , 0.012738 , 0.015195 , 0.01148 , 0.011893 , 0.013024 , 0.011182 , 0.011518 , 0.01082 , 0.01431 , 0.01373 , 0.009875 , 0.011383 , 0.009655 , 0.009396 , 0.012627 , 0.011874 , 0.012971 , 0.016267 , 0.021693 , 0.012979 , 0.019641 , 0.008638 , 0.017469 , 0.012738 , 0.013778 , 0.012853 , 0.011347 , 0.00801 , 0.011166 , 0.007416 , 0.005408 , 0.007361 , 0.008695 , 0.007369 , 0.014416 , 0.011016 , 0.012592 , 0.014836 , 0.010645 , 0.011491 , 0.010764 , 0.009106 , 0.013711 , 0.010068 
 379 , 0.011939 , 0.008887 , 0.008537 , 0.007567 , 0.012835 , 0.015317 , 0.011636 , 0.011925 , 0.013126 , 0.01125 , 0.011653 , 0.010932 , 0.014404 , 0.013905 , 0.009918 , 0.011445 , 0.009761 , 0.009474 , 0.012789 , 0.012031 , 0.01305 , 0.016371 , 0.021875 , 0.013059 , 0.01955 , 0.008682 , 0.017488 , 0.012638 , 0.013794 , 0.012973 , 0.011246 , 0.008149 , 0.011338 , 0.007428 , 0.005366 , 0.007467 , 0.008828 , 0.007432 , 0.014537 , 0.011157 , 0.012776 , 0.014973 , 0.010743 , 0.011576 , 0.010832 , 0.00923 , 0.01387 , 0.01017 
 380 , 0.012062 , 0.008877 , 0.008555 , 0.007657 , 0.012963 , 0.01548 , 0.011744 , 0.012084 , 0.013191 , 0.011364 , 0.011649 , 0.010945 , 0.014635 , 0.014055 , 0.009917 , 0.011422 , 0.009831 , 0.009533 , 0.012826 , 0.012108 , 0.013249 , 0.016245 , 0.022042 , 0.013153 , 0.01969 , 0.008722 , 0.017449 , 0.012487 , 0.013615 , 0.013241 , 0.011373 , 0.00782 , 0.011418 , 0.007486 , 0.005276 , 0.007407 , 0.008754 , 0.007472 , 0.014461 , 0.011177 , 0.012659 , 0.015001 , 0.010707 , 0.011707 , 0.010971 , 0.009491 , 0.01399 , 0.010368 
 381 , 0.012166 , 0.008852 , 0.008558 , 0.00773 , 0.013064 , 0.015608 , 0.011827 , 0.012216 , 0.013221 , 0.011451 , 0.011615 , 0.01092 , 0.014828 , 0.014178 , 0.009887 , 0.011374 , 0.009881 , 0.009572 , 0.012832 , 0.01217 , 0.013422 , 0.016096 , 0.022185 , 0.013252 , 0.019834 , 0.008765 , 0.017422 , 0.012353 , 0.013424 , 0.013513 , 0.01153 , 0.007494 , 0.01151 , 0.007545 , 0.005185 , 0.007343 , 0.008675 , 0.007507 , 0.014377 , 0.011197 , 0.012543 , 0.015011 , 0.010653 , 0.011816 , 0.011083 , 0.009736 , 0.014081 , 0.01055 
 382 , 0.012257 , 0.008818 , 0.008553 , 0.007796 , 0.013153 , 0.015717 , 0.011898 , 0.012333 , 0.013233 , 0.011522 , 0.011563 , 0.010873 , 0.015 , 0.014286 , 0.009839 , 0.01131 , 0.009918 , 0.0096 , 0.012821 , 0.012225 , 0.013582 , 0.015931 , 0.022317 , 0.013355 , 0.019986 , 0.008806 , 0.017402 , 0.012225 , 0.013226 , 0.01379 , 0.011705 , 0.007166 , 0.01161 , 0.007606 , 0.00509 , 0.007276 , 0.008591 , 0.007537 , 0.014288 , 0.011219 , 0.012427 , 0.01501 , 0.010589 , 0.011916 , 0.011181 , 0.009974 , 0.014156 , 0.010726 
 383 , 0.012313 , 0.008987 , 0.008614 , 0.007871 , 0.013257 , 0.015743 , 0.011834 , 0.012586 , 0.013402 , 0.011617 , 0.011718 , 0.01108 , 0.015056 , 0.014223 , 0.009895 , 0.011434 , 0.009908 , 0.009587 , 0.012969 , 0.012314 , 0.013766 , 0.015964 , 0.022343 , 0.013375 , 0.020103 , 0.008867 , 0.017412 , 0.01245 , 0.013398 , 0.013549 , 0.011751 , 0.007236 , 0.011443 , 0.007704 , 0.005301 , 0.007162 , 0.008652 , 0.007548 , 0.014293 , 0.011348 , 0.012673 , 0.01527 , 0.010685 , 0.011945 , 0.011241 , 0.009922 , 0.014252 , 0.010654 
