  time  ,01:50 AM,02:01 AM,02:11 AM,02:20 AM,02:31 AM,03:06 AM,03:15 AM,03:28 AM,03:37 AM,03:48 AM,04:18 AM,04:31 AM,04:41 AM,04:51 AM,05:03 AM,05:24 AM,05:34 AM,05:44 AM,05:57 AM,06:06 AM,06:46 AM,07:00 AM,07:13 AM,07:23 AM,07:35 AM,08:13 AM,08:23 AM,08:32 AM,08:42 AM,08:51 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 456 , 0.053596 , 0.068582 , 0.051228 , 0.053569 , 0.066693 , 0.06476 , 0.069655 , 0.123268 , 0.060787 , 0.052319 , 0.048133 , 0.053924 , 0.04871 , 0.05912 , 0.046998 , 0.059714 , 0.034716 , 0.032021 , 0.035399 , 0.040241 , 0.05881 , 0.055963 , 0.054039 , 0.066941 , 0.076642 , 0.046156 , 0.054908 , 0.048044 , 0.038521 , 0.052106 
 457 , 0.053883 , 0.068948 , 0.051513 , 0.053848 , 0.067075 , 0.065139 , 0.070075 , 0.12402 , 0.061109 , 0.052632 , 0.04838 , 0.054203 , 0.048957 , 0.05952 , 0.047226 , 0.06 , 0.034975 , 0.032215 , 0.035597 , 0.040444 , 0.059121 , 0.056236 , 0.054354 , 0.067288 , 0.076955 , 0.046436 , 0.055242 , 0.048309 , 0.038757 , 0.052419 
 458 , 0.054169 , 0.069302 , 0.051788 , 0.054125 , 0.067453 , 0.065525 , 0.070484 , 0.124786 , 0.061429 , 0.052943 , 0.048624 , 0.05448 , 0.049202 , 0.059918 , 0.04746 , 0.060283 , 0.035251 , 0.032425 , 0.035802 , 0.040653 , 0.059438 , 0.056515 , 0.054675 , 0.067631 , 0.077273 , 0.046722 , 0.055582 , 0.04858 , 0.039001 , 0.052729 
 459 , 0.054455 , 0.069657 , 0.052062 , 0.054402 , 0.067833 , 0.065912 , 0.070893 , 0.125562 , 0.061749 , 0.053263 , 0.048878 , 0.054758 , 0.049438 , 0.060326 , 0.047686 , 0.060575 , 0.035518 , 0.032627 , 0.036007 , 0.040864 , 0.059748 , 0.056795 , 0.054998 , 0.067976 , 0.077591 , 0.047001 , 0.055923 , 0.048842 , 0.039245 , 0.053041 
 460 , 0.054716 , 0.069943 , 0.052292 , 0.054627 , 0.068152 , 0.066236 , 0.071235 , 0.126236 , 0.062031 , 0.053531 , 0.049094 , 0.054965 , 0.049646 , 0.060668 , 0.047864 , 0.060792 , 0.035711 , 0.032789 , 0.036165 , 0.041021 , 0.060026 , 0.057041 , 0.055277 , 0.068277 , 0.077855 , 0.04724 , 0.056204 , 0.049067 , 0.039426 , 0.053308 
 461 , 0.054942 , 0.070177 , 0.052479 , 0.05479 , 0.06841 , 0.066517 , 0.071506 , 0.126805 , 0.062269 , 0.053764 , 0.049266 , 0.05512 , 0.049819 , 0.060948 , 0.04798 , 0.06093 , 0.035834 , 0.032906 , 0.036289 , 0.041126 , 0.060261 , 0.057253 , 0.055495 , 0.068517 , 0.078066 , 0.047427 , 0.056432 , 0.049248 , 0.039564 , 0.053532 
 462 , 0.055169 , 0.070412 , 0.052675 , 0.054964 , 0.068678 , 0.066791 , 0.071789 , 0.127387 , 0.062518 , 0.053998 , 0.049448 , 0.055277 , 0.049993 , 0.061231 , 0.048098 , 0.06107 , 0.035948 , 0.033025 , 0.036404 , 0.041232 , 0.060506 , 0.057467 , 0.055724 , 0.068767 , 0.078288 , 0.047624 , 0.056653 , 0.04943 , 0.039694 , 0.053766 
 463 , 0.055401 , 0.070646 , 0.052866 , 0.055132 , 0.068935 , 0.067072 , 0.07207 , 0.127964 , 0.062773 , 0.054227 , 0.049632 , 0.055455 , 0.05017 , 0.061519 , 0.048226 , 0.061223 , 0.036089 , 0.03316 , 0.036528 , 0.041347 , 0.060748 , 0.057685 , 0.055956 , 0.069034 , 0.078502 , 0.047823 , 0.056888 , 0.049614 , 0.039833 , 0.054003 
 464 , 0.055615 , 0.070858 , 0.053031 , 0.055301 , 0.069153 , 0.06735 , 0.072374 , 0.128527 , 0.063016 , 0.054458 , 0.04981 , 0.055678 , 0.05034 , 0.061787 , 0.048375 , 0.061402 , 0.036326 , 0.03332 , 0.036658 , 0.041458 , 0.060971 , 0.057876 , 0.056189 , 0.069314 , 0.07869 , 0.048043 , 0.057122 , 0.049792 , 0.040004 , 0.054251 
 465 , 0.05584 , 0.071071 , 0.053207 , 0.055471 , 0.069373 , 0.06763 , 0.072689 , 0.129095 , 0.063271 , 0.054681 , 0.049999 , 0.055912 , 0.05052 , 0.062058 , 0.048534 , 0.061582 , 0.036556 , 0.033491 , 0.036789 , 0.04157 , 0.061205 , 0.058077 , 0.056424 , 0.069598 , 0.078889 , 0.048273 , 0.057367 , 0.049981 , 0.040168 , 0.054501 
 466 , 0.056058 , 0.071287 , 0.053384 , 0.055643 , 0.069595 , 0.067921 , 0.072997 , 0.129676 , 0.063519 , 0.054914 , 0.05018 , 0.056148 , 0.050702 , 0.06234 , 0.048695 , 0.061773 , 0.036787 , 0.033663 , 0.036931 , 0.041683 , 0.061431 , 0.058281 , 0.05667 , 0.069883 , 0.079082 , 0.048497 , 0.057615 , 0.050162 , 0.040342 , 0.054761 
 467 , 0.056262 , 0.071504 , 0.053549 , 0.055784 , 0.069827 , 0.068151 , 0.07328 , 0.1302 , 0.063734 , 0.055117 , 0.050331 , 0.056316 , 0.050872 , 0.062617 , 0.048826 , 0.061896 , 0.036982 , 0.033783 , 0.037063 , 0.041832 , 0.061634 , 0.058425 , 0.056875 , 0.070179 , 0.07931 , 0.048664 , 0.05783 , 0.050295 , 0.04048 , 0.054946 
 468 , 0.056464 , 0.071722 , 0.053711 , 0.055923 , 0.070052 , 0.068364 , 0.073546 , 0.130715 , 0.063922 , 0.0553 , 0.050478 , 0.056464 , 0.051038 , 0.062893 , 0.048943 , 0.061999 , 0.03717 , 0.033884 , 0.037197 , 0.041973 , 0.061827 , 0.05855 , 0.057069 , 0.070467 , 0.079532 , 0.048817 , 0.058044 , 0.050415 , 0.04061 , 0.055119 
 469 , 0.056659 , 0.071933 , 0.053882 , 0.056062 , 0.070288 , 0.068578 , 0.073815 , 0.131233 , 0.06412 , 0.055492 , 0.050618 , 0.056613 , 0.051205 , 0.06317 , 0.049071 , 0.062103 , 0.037359 , 0.033995 , 0.037332 , 0.042125 , 0.062022 , 0.058684 , 0.057265 , 0.070767 , 0.079765 , 0.048972 , 0.058259 , 0.050536 , 0.040742 , 0.055284 
 470 , 0.056861 , 0.072138 , 0.054047 , 0.056201 , 0.0705 , 0.068798 , 0.074065 , 0.131741 , 0.064319 , 0.055685 , 0.050753 , 0.056771 , 0.051359 , 0.063423 , 0.049205 , 0.062228 , 0.03754 , 0.03411 , 0.037449 , 0.042264 , 0.062228 , 0.058816 , 0.057468 , 0.071025 , 0.079966 , 0.049115 , 0.058463 , 0.050671 , 0.04087 , 0.055468 
 471 , 0.057059 , 0.072305 , 0.054215 , 0.056326 , 0.070665 , 0.069007 , 0.074298 , 0.132227 , 0.064505 , 0.055873 , 0.050881 , 0.056933 , 0.051488 , 0.063663 , 0.049351 , 0.062377 , 0.03772 , 0.034232 , 0.037556 , 0.042376 , 0.062449 , 0.058953 , 0.057675 , 0.071227 , 0.080122 , 0.049251 , 0.058636 , 0.050818 , 0.04099 , 0.055673 
 472 , 0.057258 , 0.072481 , 0.054384 , 0.05646 , 0.07084 , 0.069208 , 0.07453 , 0.132713 , 0.064693 , 0.056061 , 0.051002 , 0.057104 , 0.051618 , 0.063895 , 0.049497 , 0.062535 , 0.0379 , 0.034355 , 0.037664 , 0.042488 , 0.062662 , 0.05908 , 0.057883 , 0.071439 , 0.080279 , 0.049388 , 0.058817 , 0.050965 , 0.041119 , 0.05588 
 473 , 0.05745 , 0.072647 , 0.054537 , 0.056588 , 0.071014 , 0.069417 , 0.074761 , 0.1332 , 0.064872 , 0.056243 , 0.051126 , 0.057259 , 0.051752 , 0.064128 , 0.049638 , 0.062676 , 0.038079 , 0.034468 , 0.037762 , 0.042597 , 0.062876 , 0.05921 , 0.058085 , 0.07164 , 0.080432 , 0.04952 , 0.058992 , 0.051117 , 0.041237 , 0.05608 
 474 , 0.057607 , 0.072793 , 0.054631 , 0.056681 , 0.071187 , 0.069609 , 0.074961 , 0.133656 , 0.065027 , 0.056391 , 0.05122 , 0.057371 , 0.051846 , 0.064356 , 0.049723 , 0.062741 , 0.038211 , 0.034528 , 0.037803 , 0.042665 , 0.063022 , 0.05933 , 0.058251 , 0.071822 , 0.080558 , 0.049614 , 0.059131 , 0.051211 , 0.041304 , 0.056209 
 475 , 0.057767 , 0.072946 , 0.054727 , 0.056778 , 0.071367 , 0.069797 , 0.07515 , 0.134115 , 0.065179 , 0.056533 , 0.051307 , 0.057476 , 0.051951 , 0.064589 , 0.04981 , 0.062811 , 0.038342 , 0.034577 , 0.037834 , 0.042724 , 0.063165 , 0.059445 , 0.058402 , 0.071993 , 0.080685 , 0.049701 , 0.059264 , 0.051307 , 0.041381 , 0.056333 
 476 , 0.057918 , 0.073089 , 0.054815 , 0.056874 , 0.071538 , 0.069986 , 0.07534 , 0.134564 , 0.065331 , 0.056675 , 0.051394 , 0.057582 , 0.052047 , 0.064814 , 0.049897 , 0.062872 , 0.038464 , 0.034635 , 0.037874 , 0.042783 , 0.063317 , 0.05956 , 0.058562 , 0.072164 , 0.080802 , 0.049788 , 0.059406 , 0.051403 , 0.041449 , 0.056457 
 477 , 0.058108 , 0.073262 , 0.054942 , 0.056974 , 0.07171 , 0.070186 , 0.075575 , 0.135045 , 0.065513 , 0.056829 , 0.051503 , 0.057736 , 0.052174 , 0.065014 , 0.050006 , 0.06299 , 0.038636 , 0.034743 , 0.037974 , 0.042864 , 0.063525 , 0.059714 , 0.058744 , 0.072372 , 0.080965 , 0.049906 , 0.059578 , 0.051521 , 0.041567 , 0.056638 
 478 , 0.058321 , 0.073435 , 0.055083 , 0.057088 , 0.071884 , 0.070396 , 0.07583 , 0.135539 , 0.065706 , 0.056997 , 0.051627 , 0.057913 , 0.052316 , 0.065216 , 0.05013 , 0.063139 , 0.038817 , 0.03488 , 0.038092 , 0.042945 , 0.063764 , 0.059891 , 0.058929 , 0.072591 , 0.081128 , 0.050039 , 0.059782 , 0.051645 , 0.041702 , 0.056852 
 479 , 0.058525 , 0.073617 , 0.055224 , 0.057192 , 0.072057 , 0.070615 , 0.076084 , 0.136033 , 0.065899 , 0.057156 , 0.051741 , 0.05809 , 0.052449 , 0.065409 , 0.050245 , 0.063278 , 0.038999 , 0.035008 , 0.038219 , 0.043026 , 0.064003 , 0.060058 , 0.059115 , 0.072819 , 0.081299 , 0.050163 , 0.059976 , 0.051769 , 0.041828 , 0.057056 
 480 , 0.058712 , 0.073785 , 0.055363 , 0.057305 , 0.072233 , 0.070826 , 0.076316 , 0.136499 , 0.06608 , 0.057333 , 0.051861 , 0.058249 , 0.052578 , 0.065609 , 0.050373 , 0.063403 , 0.039175 , 0.035118 , 0.038331 , 0.043113 , 0.064202 , 0.060218 , 0.059293 , 0.073032 , 0.081471 , 0.050309 , 0.060164 , 0.051888 , 0.041951 , 0.057251 
 481 , 0.058849 , 0.073938 , 0.055494 , 0.057407 , 0.072432 , 0.071045 , 0.076531 , 0.13694 , 0.066257 , 0.057534 , 0.051985 , 0.058405 , 0.05271 , 0.065831 , 0.050507 , 0.063528 , 0.039345 , 0.03521 , 0.038438 , 0.043226 , 0.064362 , 0.060354 , 0.059466 , 0.073267 , 0.081682 , 0.05048 , 0.060345 , 0.052012 , 0.042065 , 0.057462 
 482 , 0.058995 , 0.07409 , 0.055624 , 0.057518 , 0.072631 , 0.071272 , 0.076745 , 0.137389 , 0.066434 , 0.057726 , 0.052109 , 0.05856 , 0.052843 , 0.066062 , 0.050641 , 0.063652 , 0.039514 , 0.035292 , 0.038554 , 0.043329 , 0.064513 , 0.06049 , 0.059638 , 0.073492 , 0.081891 , 0.050659 , 0.060526 , 0.052127 , 0.042169 , 0.057663 
 483 , 0.05914 , 0.074242 , 0.055754 , 0.057628 , 0.072839 , 0.07149 , 0.076958 , 0.137837 , 0.06661 , 0.057927 , 0.052241 , 0.058715 , 0.052974 , 0.066284 , 0.050783 , 0.063776 , 0.039683 , 0.035383 , 0.03866 , 0.043441 , 0.064672 , 0.060634 , 0.05981 , 0.073726 , 0.082101 , 0.050838 , 0.060707 , 0.05225 , 0.042282 , 0.057864 
 484 , 0.059352 , 0.074461 , 0.055916 , 0.057788 , 0.07306 , 0.071767 , 0.077264 , 0.13838 , 0.066848 , 0.05814 , 0.052426 , 0.058927 , 0.053176 , 0.066586 , 0.050925 , 0.063918 , 0.039884 , 0.035508 , 0.038781 , 0.043583 , 0.064931 , 0.060826 , 0.060084 , 0.074 , 0.082301 , 0.051033 , 0.060952 , 0.052471 , 0.042452 , 0.058068 
 485 , 0.05957 , 0.074683 , 0.056067 , 0.057954 , 0.073293 , 0.072038 , 0.077572 , 0.13892 , 0.067081 , 0.05836 , 0.052609 , 0.059154 , 0.053385 , 0.066901 , 0.051065 , 0.064057 , 0.040086 , 0.035644 , 0.038913 , 0.043725 , 0.065203 , 0.061014 , 0.060364 , 0.074277 , 0.082511 , 0.051227 , 0.061195 , 0.052699 , 0.042614 , 0.058279 
 486 , 0.059786 , 0.074903 , 0.056234 , 0.058118 , 0.073524 , 0.072316 , 0.077887 , 0.139476 , 0.067322 , 0.058578 , 0.052799 , 0.059371 , 0.053592 , 0.067205 , 0.051213 , 0.064203 , 0.040287 , 0.035779 , 0.039034 , 0.043866 , 0.065465 , 0.061219 , 0.060642 , 0.074561 , 0.082719 , 0.051429 , 0.061444 , 0.052925 , 0.042784 , 0.058496 
 487 , 0.06002 , 0.075106 , 0.056392 , 0.058287 , 0.073759 , 0.07261 , 0.078204 , 0.14002 , 0.06759 , 0.058826 , 0.052971 , 0.059589 , 0.05377 , 0.067509 , 0.051382 , 0.064348 , 0.040498 , 0.03591 , 0.03916 , 0.044009 , 0.065749 , 0.061376 , 0.060918 , 0.074846 , 0.082954 , 0.051615 , 0.061664 , 0.053106 , 0.042932 , 0.058736 
 488 , 0.060254 , 0.075326 , 0.056557 , 0.058464 , 0.074002 , 0.07291 , 0.078513 , 0.140575 , 0.067871 , 0.059108 , 0.053138 , 0.059797 , 0.053944 , 0.067808 , 0.051554 , 0.064505 , 0.040715 , 0.036052 , 0.039283 , 0.044152 , 0.066027 , 0.061516 , 0.061185 , 0.075147 , 0.083194 , 0.051796 , 0.061874 , 0.053255 , 0.043069 , 0.058983 
 489 , 0.060495 , 0.075536 , 0.056721 , 0.058639 , 0.074242 , 0.073207 , 0.078828 , 0.141133 , 0.068158 , 0.059379 , 0.053304 , 0.060013 , 0.054107 , 0.068104 , 0.051725 , 0.064652 , 0.04093 , 0.036184 , 0.039405 , 0.044294 , 0.066311 , 0.061663 , 0.061458 , 0.075447 , 0.083431 , 0.051975 , 0.062074 , 0.053411 , 0.043196 , 0.059228 
 490 , 0.060766 , 0.07578 , 0.056913 , 0.058831 , 0.074502 , 0.073534 , 0.079172 , 0.141723 , 0.068455 , 0.059683 , 0.053495 , 0.060243 , 0.054303 , 0.06842 , 0.051932 , 0.06486 , 0.041171 , 0.03635 , 0.039573 , 0.044456 , 0.066618 , 0.06185 , 0.061743 , 0.075754 , 0.083683 , 0.052181 , 0.062311 , 0.053592 , 0.043364 , 0.059497 
 491 , 0.061119 , 0.076116 , 0.057204 , 0.059087 , 0.074835 , 0.073916 , 0.079625 , 0.142432 , 0.068817 , 0.060076 , 0.053766 , 0.060545 , 0.05458 , 0.068817 , 0.052193 , 0.065211 , 0.041491 , 0.036595 , 0.039848 , 0.044691 , 0.066996 , 0.062127 , 0.062091 , 0.076098 , 0.08399 , 0.052503 , 0.062648 , 0.053881 , 0.043604 , 0.059829 
 492 , 0.061462 , 0.076443 , 0.057486 , 0.059342 , 0.075159 , 0.074297 , 0.080058 , 0.143139 , 0.069177 , 0.060459 , 0.054029 , 0.060846 , 0.054847 , 0.069203 , 0.052463 , 0.065553 , 0.041802 , 0.03684 , 0.040122 , 0.044916 , 0.067356 , 0.062395 , 0.06243 , 0.076443 , 0.084298 , 0.052806 , 0.062975 , 0.05417 , 0.043851 , 0.06016 
 493 , 0.061805 , 0.07677 , 0.057759 , 0.059598 , 0.075482 , 0.074668 , 0.080491 , 0.143828 , 0.069528 , 0.060841 , 0.054291 , 0.061139 , 0.055114 , 0.06958 , 0.052724 , 0.065885 , 0.042111 , 0.037084 , 0.040386 , 0.045132 , 0.067715 , 0.062671 , 0.062759 , 0.076787 , 0.084598 , 0.053109 , 0.063293 , 0.054449 , 0.044081 , 0.060473 
 494 , 0.062154 , 0.077125 , 0.058025 , 0.05985 , 0.075799 , 0.075118 , 0.080958 , 0.144561 , 0.06995 , 0.061246 , 0.054586 , 0.061456 , 0.055363 , 0.069993 , 0.052997 , 0.066152 , 0.042417 , 0.037354 , 0.040662 , 0.045367 , 0.068099 , 0.062975 , 0.063115 , 0.077213 , 0.084956 , 0.053451 , 0.063638 , 0.054717 , 0.044372 , 0.060819 
 495 , 0.0625 , 0.07749 , 0.05829 , 0.060108 , 0.076116 , 0.075585 , 0.081423 , 0.145306 , 0.070382 , 0.061665 , 0.054888 , 0.061778 , 0.05561 , 0.070409 , 0.053278 , 0.066424 , 0.042725 , 0.037627 , 0.040933 , 0.045605 , 0.068486 , 0.063301 , 0.063475 , 0.077656 , 0.08532 , 0.0538 , 0.063988 , 0.054984 , 0.044674 , 0.061161 
 496 , 0.062845 , 0.077845 , 0.058553 , 0.060365 , 0.076432 , 0.076042 , 0.081886 , 0.14604 , 0.070813 , 0.062073 , 0.05518 , 0.062099 , 0.055848 , 0.070822 , 0.053559 , 0.066686 , 0.043033 , 0.037899 , 0.041203 , 0.045842 , 0.068871 , 0.063608 , 0.063825 , 0.078088 , 0.085675 , 0.05414 , 0.064328 , 0.055249 , 0.044966 , 0.061492 
 497 , 0.063256 , 0.078227 , 0.058872 , 0.060679 , 0.076809 , 0.076567 , 0.082448 , 0.14682 , 0.071343 , 0.062573 , 0.055525 , 0.062487 , 0.056173 , 0.071274 , 0.053916 , 0.067036 , 0.043416 , 0.03827 , 0.041531 , 0.046132 , 0.069311 , 0.063992 , 0.064277 , 0.078573 , 0.086089 , 0.054547 , 0.064753 , 0.055576 , 0.04531 , 0.061881 
 498 , 0.06372 , 0.078659 , 0.059235 , 0.061047 , 0.077261 , 0.077158 , 0.083092 , 0.147666 , 0.071966 , 0.063142 , 0.055923 , 0.062935 , 0.05657 , 0.071767 , 0.054328 , 0.067463 , 0.043875 , 0.038717 , 0.041908 , 0.046479 , 0.069809 , 0.064436 , 0.064824 , 0.079116 , 0.086559 , 0.055001 , 0.065256 , 0.055958 , 0.04572 , 0.062332 
 499 , 0.06419 , 0.079079 , 0.059597 , 0.061412 , 0.077703 , 0.077754 , 0.083732 , 0.148508 , 0.072594 , 0.063717 , 0.05632 , 0.063373 , 0.056965 , 0.072267 , 0.054746 , 0.067898 , 0.044322 , 0.039152 , 0.042283 , 0.046816 , 0.070314 , 0.064887 , 0.06536 , 0.079655 , 0.087018 , 0.05546 , 0.065756 , 0.056338 , 0.046119 , 0.062771 
 500 , 0.064669 , 0.07951 , 0.059963 , 0.061789 , 0.078147 , 0.078361 , 0.084371 , 0.149349 , 0.073226 , 0.064309 , 0.05673 , 0.063821 , 0.057365 , 0.072763 , 0.055153 , 0.068339 , 0.044788 , 0.039618 , 0.042687 , 0.047162 , 0.070825 , 0.06533 , 0.065904 , 0.080204 , 0.087475 , 0.055924 , 0.066247 , 0.056722 , 0.046528 , 0.063212 
 501 , 0.065214 , 0.080004 , 0.060367 , 0.062188 , 0.078611 , 0.079073 , 0.085066 , 0.150271 , 0.073943 , 0.065 , 0.057195 , 0.064299 , 0.057793 , 0.073327 , 0.055596 , 0.068865 , 0.045328 , 0.040148 , 0.0432 , 0.047508 , 0.07137 , 0.065787 , 0.066471 , 0.080791 , 0.08793 , 0.056451 , 0.066787 , 0.057144 , 0.046987 , 0.063709 
 502 , 0.06575 , 0.080499 , 0.060754 , 0.062595 , 0.079075 , 0.079766 , 0.085751 , 0.151176 , 0.07465 , 0.06569 , 0.057667 , 0.064769 , 0.058221 , 0.073891 , 0.05603 , 0.069381 , 0.045859 , 0.040667 , 0.043702 , 0.047863 , 0.071914 , 0.066235 , 0.067028 , 0.081368 , 0.088385 , 0.056977 , 0.067318 , 0.057573 , 0.047445 , 0.064198 
 503 , 0.066283 , 0.080991 , 0.061147 , 0.062992 , 0.079529 , 0.080464 , 0.086433 , 0.152078 , 0.075354 , 0.066376 , 0.058121 , 0.065237 , 0.058639 , 0.074445 , 0.056454 , 0.069896 , 0.046396 , 0.041193 , 0.044211 , 0.048207 , 0.072455 , 0.066682 , 0.067592 , 0.081944 , 0.088839 , 0.0575 , 0.067847 , 0.057993 , 0.047901 , 0.064684 
 504 , 0.066942 , 0.081592 , 0.061664 , 0.063511 , 0.080058 , 0.08132 , 0.087285 , 0.153143 , 0.076237 , 0.067213 , 0.05869 , 0.065858 , 0.059139 , 0.07511 , 0.057046 , 0.070526 , 0.047082 , 0.041872 , 0.044854 , 0.048667 , 0.073195 , 0.067247 , 0.068264 , 0.082642 , 0.089403 , 0.058156 , 0.068535 , 0.058546 , 0.048514 , 0.065324 
 505 , 0.067614 , 0.082199 , 0.06219 , 0.06404 , 0.080602 , 0.082199 , 0.088164 , 0.154232 , 0.077146 , 0.068062 , 0.059275 , 0.066499 , 0.059646 , 0.075794 , 0.057652 , 0.071172 , 0.047783 , 0.042561 , 0.045519 , 0.049143 , 0.07396 , 0.067817 , 0.068958 , 0.083365 , 0.089981 , 0.058827 , 0.069237 , 0.059123 , 0.049143 , 0.065967 
 506 , 0.068277 , 0.082805 , 0.062715 , 0.064569 , 0.081137 , 0.083058 , 0.089033 , 0.155304 , 0.078035 , 0.068909 , 0.05985 , 0.067131 , 0.060153 , 0.076468 , 0.058248 , 0.071799 , 0.048473 , 0.043248 , 0.046172 , 0.049611 , 0.074707 , 0.068386 , 0.069633 , 0.084078 , 0.09055 , 0.059487 , 0.069928 , 0.059681 , 0.049762 , 0.066608 
 507 , 0.068991 , 0.083455 , 0.063264 , 0.06514 , 0.081731 , 0.083985 , 0.089964 , 0.15639 , 0.079007 , 0.069832 , 0.060464 , 0.067814 , 0.060716 , 0.07719 , 0.058908 , 0.072523 , 0.04922 , 0.044023 , 0.046899 , 0.050112 , 0.075483 , 0.069008 , 0.07037 , 0.084826 , 0.091158 , 0.060178 , 0.070673 , 0.060262 , 0.050431 , 0.067267 
 508 , 0.069757 , 0.084156 , 0.063837 , 0.065743 , 0.082368 , 0.084979 , 0.090957 , 0.157515 , 0.080051 , 0.070831 , 0.061134 , 0.068531 , 0.061344 , 0.077951 , 0.059614 , 0.073325 , 0.050008 , 0.044887 , 0.047691 , 0.050655 , 0.076272 , 0.069673 , 0.07115 , 0.085609 , 0.091789 , 0.060899 , 0.071461 , 0.06084 , 0.051142 , 0.067926 
 509 , 0.070513 , 0.084848 , 0.06441 , 0.066346 , 0.083004 , 0.085955 , 0.091932 , 0.158622 , 0.081084 , 0.071829 , 0.061794 , 0.069247 , 0.061962 , 0.078712 , 0.060318 , 0.074126 , 0.050787 , 0.04574 , 0.048473 , 0.051181 , 0.077052 , 0.070337 , 0.071929 , 0.086391 , 0.09241 , 0.061609 , 0.07224 , 0.061417 , 0.051851 , 0.068584 
 510 , 0.071273 , 0.085549 , 0.064989 , 0.066958 , 0.083631 , 0.086957 , 0.092931 , 0.15973 , 0.082139 , 0.07284 , 0.062468 , 0.069974 , 0.062593 , 0.079475 , 0.061026 , 0.074934 , 0.051576 , 0.046608 , 0.049272 , 0.051735 , 0.077858 , 0.071005 , 0.072714 , 0.087175 , 0.093048 , 0.062342 , 0.073032 , 0.062007 , 0.052573 , 0.069262 
 511 , 0.072142 , 0.086334 , 0.065679 , 0.067649 , 0.084314 , 0.088145 , 0.094072 , 0.160941 , 0.083392 , 0.074045 , 0.06324 , 0.070818 , 0.063298 , 0.080349 , 0.061831 , 0.075873 , 0.05251 , 0.047614 , 0.050204 , 0.052409 , 0.078823 , 0.071773 , 0.073618 , 0.088061 , 0.09377 , 0.06324 , 0.073986 , 0.06272 , 0.053457 , 0.070072 
 512 , 0.073012 , 0.087115 , 0.066363 , 0.068342 , 0.084985 , 0.089337 , 0.095206 , 0.162148 , 0.084641 , 0.075251 , 0.064024 , 0.071662 , 0.064007 , 0.081221 , 0.062632 , 0.07681 , 0.053434 , 0.04863 , 0.051145 , 0.053091 , 0.079795 , 0.072543 , 0.07453 , 0.088943 , 0.094493 , 0.064141 , 0.074941 , 0.063429 , 0.054332 , 0.070883 
 513 , 0.073882 , 0.087896 , 0.067048 , 0.069027 , 0.085665 , 0.090529 , 0.096349 , 0.163363 , 0.085883 , 0.076457 , 0.064809 , 0.072507 , 0.064716 , 0.082092 , 0.063442 , 0.077748 , 0.054359 , 0.049646 , 0.052078 , 0.053772 , 0.080759 , 0.07332 , 0.075434 , 0.089833 , 0.095217 , 0.065052 , 0.075895 , 0.064138 , 0.055206 , 0.071694 
 514 , 0.074857 , 0.088762 , 0.0678 , 0.069808 , 0.086418 , 0.091895 , 0.097659 , 0.164677 , 0.087358 , 0.077814 , 0.065657 , 0.07342 , 0.065515 , 0.082981 , 0.064372 , 0.078789 , 0.055408 , 0.050846 , 0.053173 , 0.054492 , 0.081822 , 0.074185 , 0.076462 , 0.090769 , 0.095987 , 0.066027 , 0.076966 , 0.064943 , 0.056248 , 0.07258 
 515 , 0.075859 , 0.089654 , 0.068575 , 0.070613 , 0.087186 , 0.093308 , 0.099026 , 0.166035 , 0.088879 , 0.079211 , 0.066545 , 0.074352 , 0.066343 , 0.083885 , 0.06535 , 0.079868 , 0.056482 , 0.052111 , 0.054309 , 0.055219 , 0.082916 , 0.075085 , 0.077527 , 0.091717 , 0.096778 , 0.067025 , 0.078066 , 0.065779 , 0.057324 , 0.073493 
 516 , 0.076875 , 0.090549 , 0.069345 , 0.071421 , 0.087966 , 0.094728 , 0.100392 , 0.167399 , 0.090414 , 0.080614 , 0.06742 , 0.075296 , 0.067167 , 0.084801 , 0.066323 , 0.080943 , 0.057569 , 0.053374 , 0.055451 , 0.055949 , 0.084016 , 0.07598 , 0.078597 , 0.092668 , 0.097564 , 0.068028 , 0.079179 , 0.06661 , 0.058413 , 0.07441 
 517 , 0.077941 , 0.091522 , 0.070183 , 0.072305 , 0.088783 , 0.096246 , 0.101831 , 0.168812 , 0.092037 , 0.082133 , 0.068392 , 0.076319 , 0.068062 , 0.085783 , 0.067361 , 0.082099 , 0.058716 , 0.054702 , 0.056654 , 0.056747 , 0.085217 , 0.076944 , 0.079733 , 0.093685 , 0.098384 , 0.06911 , 0.080375 , 0.067479 , 0.059552 , 0.075381 
 518 , 0.079091 , 0.092566 , 0.07109 , 0.073285 , 0.089651 , 0.09788 , 0.103347 , 0.17025 , 0.093761 , 0.083777 , 0.069446 , 0.077446 , 0.069039 , 0.086862 , 0.068463 , 0.083337 , 0.059945 , 0.056106 , 0.057928 , 0.057606 , 0.086515 , 0.077963 , 0.080938 , 0.094761 , 0.099228 , 0.070268 , 0.081675 , 0.068395 , 0.060759 , 0.076412 
