  time  ,9:29 AM",00:07 AM,00:16 AM,00:27 AM,00:37 AM,01:17 AM,01:27 AM,01:41 AM,01:54 AM,02:04 AM,02:50 AM,03:09 AM,03:18 AM,03:30 AM,03:40 AM,05:21 AM,05:33 AM,05:45 AM,06:00 AM,06:09 AM,07:55 AM,08:46 AM,09:06 AM,09:23 AM,09:44 AM,11:18 AM,11:33 AM,11:52 AM,12:04 AM,12:16 AM,13:10 AM,13:29 AM,13:55 AM,14:13 AM,14:25 AM,16:03 AM,16:19 AM,16:31 AM,16:46 AM,16:57 AM,18:23 AM,18:36 AM,18:50 AM,19:03 AM,19:15 AM,20:17 AM,20:54 AM,21:10 AM,21:22 AM,21:36 AM,22:22 AM,22:38 AM,22:53 AM,23:08 AM,23:22 AM,24:41 AM,24:59 AM,25:17 AM,25:28 AM,25:39 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 537 , 0.089721 , 0.088608 , 0.084554 , 0.083918 , 0.093348 , 0.135859 , 0.125862 , 0.125574 , 0.127909 , 0.117406 , 0.135103 , 0.132619 , 0.135908 , 0.144673 , 0.128972 , 0.102301 , 0.079993 , 0.090745 , 0.1056 , 0.108433 , 0.07891 , 0.102043 , 0.10092 , 0.084981 , 0.082567 , 0.120009 , 0.142497 , 0.114057 , 0.139615 , 0.177137 , 0.094074 , 0.098774 , 0.099857 , 0.114623 , 0.094372 , 0.108144 , 0.099261 , 0.093805 , 0.081533 , 0.090129 , 0.091848 , 0.096767 , 0.082288 , 0.103931 , 0.101437 , 0.097343 , 0.107151 , 0.09306 , 0.096051 , 0.104637 , 0.133812 , 0.12613 , 0.128406 , 0.219031 , 0.20658 , 0.112348 , 0.146899 , 0.104557 , 0.092672 , 0.120258 
 538 , 0.090334 , 0.089237 , 0.08506 , 0.084502 , 0.093952 , 0.137275 , 0.126828 , 0.126359 , 0.128752 , 0.118106 , 0.135999 , 0.133427 , 0.136926 , 0.145559 , 0.129998 , 0.102884 , 0.080585 , 0.09137 , 0.106293 , 0.109134 , 0.079498 , 0.102714 , 0.101428 , 0.085569 , 0.083156 , 0.120827 , 0.143326 , 0.114826 , 0.140515 , 0.178076 , 0.09466 , 0.099445 , 0.100481 , 0.115235 , 0.094859 , 0.108755 , 0.099824 , 0.094331 , 0.08193 , 0.090453 , 0.092377 , 0.097312 , 0.082877 , 0.104479 , 0.102007 , 0.09787 , 0.107639 , 0.093603 , 0.096524 , 0.105137 , 0.135052 , 0.127067 , 0.12931 , 0.219993 , 0.207572 , 0.112952 , 0.147612 , 0.105087 , 0.093234 , 0.120827 
 539 , 0.090937 , 0.089857 , 0.085567 , 0.085087 , 0.094567 , 0.138675 , 0.127795 , 0.127135 , 0.129595 , 0.118806 , 0.136875 , 0.134245 , 0.137945 , 0.146445 , 0.131025 , 0.103466 , 0.081177 , 0.091987 , 0.106976 , 0.109836 , 0.080087 , 0.103386 , 0.101936 , 0.086167 , 0.083747 , 0.121636 , 0.144155 , 0.115596 , 0.141415 , 0.179003 , 0.095227 , 0.100116 , 0.101086 , 0.115856 , 0.095347 , 0.109366 , 0.100386 , 0.094857 , 0.082307 , 0.090787 , 0.092907 , 0.097866 , 0.083467 , 0.105026 , 0.102566 , 0.098386 , 0.108126 , 0.094157 , 0.096986 , 0.105636 , 0.136275 , 0.127995 , 0.130215 , 0.220942 , 0.208562 , 0.113556 , 0.148325 , 0.105616 , 0.093787 , 0.121406 
 540 , 0.091541 , 0.090477 , 0.086064 , 0.085673 , 0.095172 , 0.14008 , 0.128745 , 0.127912 , 0.13043 , 0.119496 , 0.137762 , 0.135044 , 0.138956 , 0.147322 , 0.132045 , 0.104049 , 0.081771 , 0.092604 , 0.10766 , 0.110529 , 0.080657 , 0.104059 , 0.102434 , 0.086756 , 0.084329 , 0.122445 , 0.144975 , 0.116357 , 0.142316 , 0.179932 , 0.095804 , 0.100789 , 0.101702 , 0.116467 , 0.095834 , 0.109967 , 0.10094 , 0.095372 , 0.082694 , 0.091119 , 0.093427 , 0.098412 , 0.084058 , 0.105564 , 0.103116 , 0.098903 , 0.108613 , 0.09469 , 0.097459 , 0.106125 , 0.137492 , 0.128915 , 0.131112 , 0.2219 , 0.209553 , 0.11416 , 0.149027 , 0.106135 , 0.094349 , 0.121974 
 541 , 0.092165 , 0.091129 , 0.086662 , 0.08621 , 0.095827 , 0.141316 , 0.129677 , 0.128681 , 0.131266 , 0.120181 , 0.13862 , 0.135783 , 0.139807 , 0.148206 , 0.132996 , 0.104649 , 0.082377 , 0.093211 , 0.10831 , 0.111177 , 0.08117 , 0.104669 , 0.102989 , 0.087407 , 0.084962 , 0.123259 , 0.145873 , 0.117102 , 0.143247 , 0.18093 , 0.09642 , 0.10153 , 0.102345 , 0.117153 , 0.09636 , 0.110614 , 0.1015 , 0.095867 , 0.083132 , 0.091521 , 0.094066 , 0.098965 , 0.084651 , 0.106178 , 0.103733 , 0.099418 , 0.109176 , 0.095304 , 0.097979 , 0.106671 , 0.138559 , 0.129808 , 0.13196 , 0.222908 , 0.210565 , 0.114819 , 0.149766 , 0.106671 , 0.094921 , 0.122585 
 542 , 0.092778 , 0.091779 , 0.087259 , 0.086745 , 0.096481 , 0.142557 , 0.130612 , 0.129451 , 0.132115 , 0.120866 , 0.13948 , 0.136534 , 0.14065 , 0.149084 , 0.133941 , 0.105248 , 0.082982 , 0.093817 , 0.108961 , 0.111836 , 0.08168 , 0.105278 , 0.103543 , 0.088046 , 0.085585 , 0.124084 , 0.146764 , 0.117859 , 0.144191 , 0.181944 , 0.097036 , 0.102292 , 0.102988 , 0.117839 , 0.096894 , 0.111271 , 0.10207 , 0.09637 , 0.083567 , 0.091941 , 0.094715 , 0.099528 , 0.085252 , 0.106792 , 0.10435 , 0.099941 , 0.109748 , 0.095926 , 0.098498 , 0.107225 , 0.139621 , 0.130692 , 0.132811 , 0.223934 , 0.211575 , 0.115488 , 0.150497 , 0.107195 , 0.095492 , 0.123216 
 543 , 0.093391 , 0.09243 , 0.087857 , 0.08728 , 0.097135 , 0.14379 , 0.131537 , 0.130212 , 0.132954 , 0.12154 , 0.14035 , 0.137274 , 0.141494 , 0.149963 , 0.134886 , 0.105847 , 0.083587 , 0.094423 , 0.109601 , 0.112485 , 0.082191 , 0.105887 , 0.104097 , 0.088686 , 0.086218 , 0.1249 , 0.147656 , 0.118616 , 0.145126 , 0.182948 , 0.097641 , 0.103034 , 0.103631 , 0.118525 , 0.097418 , 0.111918 , 0.10264 , 0.096872 , 0.084002 , 0.092349 , 0.095354 , 0.10008 , 0.085853 , 0.107405 , 0.104967 , 0.100454 , 0.110319 , 0.096538 , 0.099027 , 0.107769 , 0.140684 , 0.131578 , 0.133652 , 0.224959 , 0.212584 , 0.116147 , 0.151227 , 0.107729 , 0.096053 , 0.123837 
 544 , 0.093992 , 0.093019 , 0.088404 , 0.087785 , 0.097725 , 0.144909 , 0.132393 , 0.130942 , 0.133732 , 0.122169 , 0.141105 , 0.137961 , 0.142322 , 0.150761 , 0.135801 , 0.106427 , 0.084113 , 0.094997 , 0.110231 , 0.113091 , 0.082683 , 0.106458 , 0.104612 , 0.089286 , 0.086791 , 0.125597 , 0.148418 , 0.119319 , 0.146014 , 0.183897 , 0.098252 , 0.103719 , 0.104247 , 0.119177 , 0.097908 , 0.112574 , 0.103192 , 0.09736 , 0.084377 , 0.092704 , 0.09592 , 0.100616 , 0.086416 , 0.107959 , 0.105565 , 0.10095 , 0.11086 , 0.097137 , 0.09951 , 0.108294 , 0.141663 , 0.132362 , 0.134442 , 0.225959 , 0.213555 , 0.116763 , 0.151917 , 0.108213 , 0.096569 , 0.124441 
 545 , 0.09462 , 0.093563 , 0.088928 , 0.088257 , 0.098269 , 0.14595 , 0.133214 , 0.131659 , 0.134474 , 0.122765 , 0.141783 , 0.138581 , 0.143145 , 0.15152 , 0.136711 , 0.10699 , 0.084588 , 0.095525 , 0.110832 , 0.113648 , 0.083155 , 0.10699 , 0.105099 , 0.089843 , 0.087322 , 0.126191 , 0.149101 , 0.11998 , 0.146834 , 0.184788 , 0.098848 , 0.104357 , 0.104825 , 0.119797 , 0.09836 , 0.1132 , 0.103717 , 0.097822 , 0.08473 , 0.093034 , 0.096429 , 0.101125 , 0.086966 , 0.108454 , 0.106136 , 0.10142 , 0.111371 , 0.0977 , 0.099966 , 0.108799 , 0.142575 , 0.133082 , 0.135186 , 0.226919 , 0.214458 , 0.117337 , 0.152567 , 0.108657 , 0.097049 , 0.125001 
 546 , 0.095238 , 0.094097 , 0.089453 , 0.088739 , 0.098813 , 0.146993 , 0.134026 , 0.132366 , 0.135218 , 0.123351 , 0.14246 , 0.13919 , 0.143957 , 0.152269 , 0.137611 , 0.107553 , 0.085062 , 0.096053 , 0.111434 , 0.114204 , 0.083616 , 0.107532 , 0.105567 , 0.09039 , 0.087843 , 0.126794 , 0.149784 , 0.120642 , 0.147665 , 0.185679 , 0.099445 , 0.104986 , 0.105414 , 0.120407 , 0.098803 , 0.113838 , 0.104232 , 0.098284 , 0.085083 , 0.093364 , 0.096929 , 0.101625 , 0.087517 , 0.108958 , 0.106697 , 0.101879 , 0.111882 , 0.098263 , 0.100423 , 0.109295 , 0.143478 , 0.133792 , 0.13591 , 0.227879 , 0.21536 , 0.117902 , 0.153216 , 0.109101 , 0.09752 , 0.125561 
 547 , 0.095816 , 0.094601 , 0.089945 , 0.089179 , 0.099329 , 0.147947 , 0.134784 , 0.133038 , 0.135907 , 0.123919 , 0.143107 , 0.139778 , 0.14471 , 0.152981 , 0.13846 , 0.10807 , 0.085502 , 0.096541 , 0.111992 , 0.114718 , 0.084073 , 0.108019 , 0.106028 , 0.090904 , 0.088331 , 0.12736 , 0.150439 , 0.121243 , 0.148417 , 0.186516 , 0.099972 , 0.105589 , 0.105956 , 0.120978 , 0.099237 , 0.114432 , 0.104711 , 0.098706 , 0.085421 , 0.093692 , 0.097409 , 0.102096 , 0.088035 , 0.109439 , 0.107223 , 0.102321 , 0.112349 , 0.098798 , 0.100851 , 0.109765 , 0.144312 , 0.134457 , 0.136581 , 0.228793 , 0.216232 , 0.118435 , 0.153819 , 0.10951 , 0.097961 , 0.126084 
 548 , 0.096285 , 0.095026 , 0.090368 , 0.089509 , 0.099796 , 0.148758 , 0.13546 , 0.133587 , 0.136494 , 0.124405 , 0.143711 , 0.140302 , 0.145339 , 0.15363 , 0.139166 , 0.108508 , 0.085885 , 0.096951 , 0.112428 , 0.115151 , 0.084482 , 0.108426 , 0.106419 , 0.091341 , 0.088741 , 0.127875 , 0.151071 , 0.121682 , 0.149014 , 0.187247 , 0.100359 , 0.106122 , 0.106409 , 0.121488 , 0.099643 , 0.114926 , 0.105119 , 0.099039 , 0.085711 , 0.094002 , 0.0978 , 0.102489 , 0.088485 , 0.10989 , 0.107648 , 0.102693 , 0.112725 , 0.099274 , 0.101219 , 0.110166 , 0.14496 , 0.135 , 0.137098 , 0.229637 , 0.217066 , 0.118928 , 0.154347 , 0.109869 , 0.098322 , 0.126544 
 549 , 0.096751 , 0.095458 , 0.090789 , 0.089845 , 0.10027 , 0.149574 , 0.136132 , 0.134142 , 0.137066 , 0.124897 , 0.1443 , 0.140822 , 0.145962 , 0.154274 , 0.139878 , 0.10893 , 0.086254 , 0.097356 , 0.11286 , 0.11559 , 0.084899 , 0.108828 , 0.106817 , 0.091774 , 0.089137 , 0.128396 , 0.151698 , 0.122126 , 0.149605 , 0.187971 , 0.100752 , 0.106653 , 0.106858 , 0.121993 , 0.100044 , 0.115426 , 0.105534 , 0.099378 , 0.085997 , 0.094298 , 0.098197 , 0.102866 , 0.088922 , 0.110346 , 0.108079 , 0.103061 , 0.113096 , 0.099737 , 0.101594 , 0.110572 , 0.145603 , 0.135547 , 0.13762 , 0.230482 , 0.217892 , 0.119417 , 0.154879 , 0.110234 , 0.09869 , 0.12699 
 550 , 0.097206 , 0.095879 , 0.09121 , 0.090181 , 0.100734 , 0.150381 , 0.136804 , 0.134696 , 0.137637 , 0.125377 , 0.144899 , 0.14133 , 0.146585 , 0.154906 , 0.140589 , 0.109363 , 0.086633 , 0.097761 , 0.113292 , 0.116018 , 0.085306 , 0.109229 , 0.107213 , 0.092197 , 0.089533 , 0.128905 , 0.152324 , 0.122559 , 0.150195 , 0.188693 , 0.101135 , 0.107183 , 0.107306 , 0.122497 , 0.100435 , 0.115925 , 0.105938 , 0.099715 , 0.086283 , 0.094604 , 0.098594 , 0.103254 , 0.089368 , 0.110803 , 0.108499 , 0.103428 , 0.113477 , 0.100209 , 0.101968 , 0.110978 , 0.146256 , 0.136094 , 0.138131 , 0.231315 , 0.218726 , 0.119895 , 0.1554 , 0.110587 , 0.099047 , 0.127444 
 551 , 0.097673 , 0.096292 , 0.091662 , 0.090518 , 0.10123 , 0.15101 , 0.137462 , 0.135276 , 0.138122 , 0.125842 , 0.145443 , 0.141813 , 0.147144 , 0.155496 , 0.141215 , 0.109819 , 0.087002 , 0.098189 , 0.113737 , 0.116459 , 0.085733 , 0.109644 , 0.107623 , 0.092724 , 0.089981 , 0.129358 , 0.152949 , 0.123068 , 0.150804 , 0.189542 , 0.101622 , 0.107716 , 0.107809 , 0.123068 , 0.10088 , 0.116459 , 0.106365 , 0.100096 , 0.0866 , 0.094982 , 0.099055 , 0.103664 , 0.089806 , 0.111283 , 0.109036 , 0.103829 , 0.113902 , 0.100735 , 0.102396 , 0.111438 , 0.146742 , 0.136627 , 0.138648 , 0.232238 , 0.219608 , 0.120388 , 0.156032 , 0.110984 , 0.099457 , 0.127884 
 552 , 0.09815 , 0.096705 , 0.09213 , 0.090849 , 0.101713 , 0.151615 , 0.138107 , 0.135855 , 0.138592 , 0.126303 , 0.145986 , 0.142279 , 0.14769 , 0.156076 , 0.141824 , 0.110264 , 0.087379 , 0.098605 , 0.114189 , 0.116905 , 0.08616 , 0.110058 , 0.108023 , 0.093255 , 0.090426 , 0.129814 , 0.153567 , 0.123586 , 0.151418 , 0.190394 , 0.102116 , 0.108261 , 0.108323 , 0.123638 , 0.101321 , 0.117008 , 0.106794 , 0.100474 , 0.086904 , 0.095362 , 0.099524 , 0.104078 , 0.09024 , 0.111751 , 0.109593 , 0.104233 , 0.114333 , 0.101269 , 0.102839 , 0.111896 , 0.147215 , 0.137156 , 0.13916 , 0.233159 , 0.220487 , 0.12087 , 0.156654 , 0.11138 , 0.099854 , 0.128316 
 553 , 0.098629 , 0.097119 , 0.092598 , 0.091192 , 0.102197 , 0.15221 , 0.138753 , 0.136436 , 0.139063 , 0.126774 , 0.146521 , 0.142756 , 0.148238 , 0.156647 , 0.142435 , 0.11071 , 0.087747 , 0.099032 , 0.114631 , 0.117351 , 0.086588 , 0.110462 , 0.108435 , 0.093788 , 0.090871 , 0.13026 , 0.154186 , 0.124095 , 0.152024 , 0.191258 , 0.102611 , 0.108807 , 0.108828 , 0.124209 , 0.101763 , 0.117548 , 0.107224 , 0.100863 , 0.087219 , 0.095743 , 0.099994 , 0.104494 , 0.090685 , 0.112231 , 0.110152 , 0.104628 , 0.114765 , 0.101794 , 0.103273 , 0.112355 , 0.14769 , 0.137687 , 0.139663 , 0.234082 , 0.221369 , 0.121354 , 0.157278 , 0.111776 , 0.100263 , 0.12876 
 554 , 0.09896 , 0.097384 , 0.092916 , 0.091371 , 0.102527 , 0.15253 , 0.139177 , 0.136802 , 0.139384 , 0.127088 , 0.146911 , 0.143064 , 0.148591 , 0.157082 , 0.142847 , 0.111028 , 0.08797 , 0.099282 , 0.114926 , 0.117612 , 0.086882 , 0.110748 , 0.108716 , 0.094139 , 0.091174 , 0.130499 , 0.154625 , 0.124403 , 0.152416 , 0.191886 , 0.102921 , 0.109214 , 0.109162 , 0.124651 , 0.102102 , 0.117995 , 0.107524 , 0.101117 , 0.08739 , 0.095995 , 0.100308 , 0.104756 , 0.091008 , 0.112542 , 0.110562 , 0.10489 , 0.115051 , 0.102216 , 0.103574 , 0.112677 , 0.147885 , 0.137964 , 0.139944 , 0.234819 , 0.222087 , 0.121707 , 0.157714 , 0.112044 , 0.100505 , 0.129078 
 555 , 0.099158 , 0.09756 , 0.093127 , 0.091445 , 0.102729 , 0.152662 , 0.139426 , 0.137028 , 0.139592 , 0.127301 , 0.14717 , 0.143257 , 0.148779 , 0.157395 , 0.143049 , 0.111242 , 0.088103 , 0.099408 , 0.115114 , 0.11774 , 0.087085 , 0.110941 , 0.108917 , 0.094373 , 0.091383 , 0.130561 , 0.154935 , 0.12455 , 0.152672 , 0.192369 , 0.103093 , 0.109529 , 0.109394 , 0.124997 , 0.102377 , 0.118363 , 0.107723 , 0.101266 , 0.087459 , 0.096148 , 0.100529 , 0.104909 , 0.091259 , 0.112747 , 0.110879 , 0.105055 , 0.115249 , 0.102553 , 0.103788 , 0.112913 , 0.147876 , 0.138066 , 0.14007 , 0.235449 , 0.222691 , 0.121976 , 0.158008 , 0.112218 , 0.100633 , 0.129325 
 556 , 0.099358 , 0.097726 , 0.09334 , 0.09151 , 0.102944 , 0.152794 , 0.139677 , 0.137245 , 0.139802 , 0.127516 , 0.147441 , 0.14344 , 0.14898 , 0.157711 , 0.143263 , 0.111457 , 0.088236 , 0.099535 , 0.115303 , 0.11787 , 0.08729 , 0.111135 , 0.109108 , 0.094597 , 0.091583 , 0.130634 , 0.155248 , 0.124709 , 0.15293 , 0.192843 , 0.103277 , 0.109846 , 0.109627 , 0.125343 , 0.102663 , 0.118743 , 0.107923 , 0.101416 , 0.087529 , 0.096302 , 0.100751 , 0.105064 , 0.091521 , 0.112954 , 0.111197 , 0.10522 , 0.115438 , 0.102902 , 0.104004 , 0.113141 , 0.147868 , 0.13817 , 0.140207 , 0.236083 , 0.223298 , 0.122256 , 0.158314 , 0.112403 , 0.100761 , 0.129574 
 557 , 0.099534 , 0.097869 , 0.093539 , 0.091562 , 0.103136 , 0.152856 , 0.139908 , 0.137452 , 0.139991 , 0.12772 , 0.147683 , 0.143603 , 0.14913 , 0.158008 , 0.143426 , 0.11167 , 0.088356 , 0.099638 , 0.115469 , 0.117988 , 0.087482 , 0.111317 , 0.109297 , 0.094809 , 0.09178 , 0.130697 , 0.155541 , 0.124816 , 0.153158 , 0.193323 , 0.103438 , 0.11014 , 0.109849 , 0.12568 , 0.102938 , 0.119102 , 0.108111 , 0.101543 , 0.087596 , 0.096474 , 0.10096 , 0.105207 , 0.09177 , 0.113159 , 0.111494 , 0.105384 , 0.115615 , 0.103229 , 0.104208 , 0.113377 , 0.147787 , 0.138232 , 0.140283 , 0.236726 , 0.223913 , 0.122505 , 0.158612 , 0.112566 , 0.100867 , 0.129802 
 558 , 0.099669 , 0.097962 , 0.093757 , 0.09154 , 0.103301 , 0.152699 , 0.140115 , 0.137649 , 0.140084 , 0.127875 , 0.147838 , 0.143675 , 0.14915 , 0.158205 , 0.143456 , 0.111826 , 0.088397 , 0.099679 , 0.115552 , 0.118071 , 0.087648 , 0.111441 , 0.109474 , 0.095006 , 0.091946 , 0.130706 , 0.15579 , 0.124784 , 0.153282 , 0.193811 , 0.103593 , 0.110369 , 0.110046 , 0.126002 , 0.103197 , 0.119434 , 0.108245 , 0.101615 , 0.087679 , 0.096734 , 0.101157 , 0.105321 , 0.091977 , 0.113356 , 0.111743 , 0.105518 , 0.115729 , 0.103541 , 0.104415 , 0.113606 , 0.147495 , 0.138159 , 0.140209 , 0.237349 , 0.224547 , 0.122692 , 0.158944 , 0.112711 , 0.100928 , 0.129957 
 559 , 0.099817 , 0.098047 , 0.093958 , 0.091533 , 0.103459 , 0.152534 , 0.140318 , 0.137841 , 0.140193 , 0.128028 , 0.147997 , 0.143752 , 0.149163 , 0.158404 , 0.143491 , 0.111992 , 0.088443 , 0.099723 , 0.115644 , 0.118152 , 0.087818 , 0.111565 , 0.10965 , 0.095196 , 0.092116 , 0.130713 , 0.156031 , 0.12476 , 0.153398 , 0.194295 , 0.10375 , 0.110597 , 0.110244 , 0.126332 , 0.103459 , 0.119776 , 0.108391 , 0.101679 , 0.087766 , 0.096996 , 0.101357 , 0.105436 , 0.092199 , 0.113542 , 0.112002 , 0.105654 , 0.115842 , 0.103844 , 0.104624 , 0.113823 , 0.147186 , 0.13808 , 0.14013 , 0.23798 , 0.22518 , 0.122877 , 0.159278 , 0.112856 , 0.100982 , 0.130119 
 560 , 0.099954 , 0.098143 , 0.094169 , 0.091516 , 0.103616 , 0.15238 , 0.14052 , 0.138033 , 0.140291 , 0.12818 , 0.148156 , 0.143828 , 0.149176 , 0.158613 , 0.143526 , 0.112158 , 0.088488 , 0.099756 , 0.115726 , 0.118234 , 0.087989 , 0.1117 , 0.109827 , 0.095396 , 0.092275 , 0.130729 , 0.156282 , 0.124736 , 0.153525 , 0.194778 , 0.103897 , 0.110816 , 0.110451 , 0.126661 , 0.103709 , 0.120107 , 0.108537 , 0.101753 , 0.087843 , 0.097259 , 0.101556 , 0.105541 , 0.09241 , 0.113739 , 0.112251 , 0.10579 , 0.115966 , 0.104157 , 0.104833 , 0.114051 , 0.146887 , 0.138002 , 0.140051 , 0.238611 , 0.225814 , 0.123072 , 0.159611 , 0.113 , 0.101046 , 0.130282 
 561 , 0.099998 , 0.098118 , 0.094295 , 0.091428 , 0.103717 , 0.151898 , 0.140575 , 0.138124 , 0.140222 , 0.128203 , 0.148148 , 0.143744 , 0.149062 , 0.158641 , 0.143359 , 0.112257 , 0.088415 , 0.099697 , 0.115778 , 0.118188 , 0.088072 , 0.111696 , 0.109919 , 0.095542 , 0.092373 , 0.130498 , 0.156365 , 0.124608 , 0.153529 , 0.195176 , 0.104029 , 0.110968 , 0.110542 , 0.126935 , 0.103904 , 0.120401 , 0.108621 , 0.101785 , 0.087865 , 0.097432 , 0.101681 , 0.105577 , 0.092571 , 0.113877 , 0.112475 , 0.105805 , 0.116038 , 0.104393 , 0.104985 , 0.11421 , 0.146268 , 0.13775 , 0.139817 , 0.23915 , 0.226362 , 0.123185 , 0.159856 , 0.113098 , 0.101027 , 0.130405 
 562 , 0.099995 , 0.098088 , 0.094398 , 0.091319 , 0.10382 , 0.151386 , 0.140606 , 0.138191 , 0.140119 , 0.128209 , 0.148121 , 0.143643 , 0.14893 , 0.158653 , 0.143136 , 0.11235 , 0.088323 , 0.099632 , 0.115823 , 0.118114 , 0.088147 , 0.111687 , 0.110008 , 0.095683 , 0.092459 , 0.130231 , 0.156424 , 0.124467 , 0.153511 , 0.195574 , 0.104162 , 0.111117 , 0.11063 , 0.127183 , 0.104079 , 0.120684 , 0.108702 , 0.101809 , 0.087867 , 0.0976 , 0.101798 , 0.105592 , 0.092729 , 0.114009 , 0.112703 , 0.105799 , 0.116113 , 0.104628 , 0.105136 , 0.114361 , 0.145613 , 0.137486 , 0.13957 , 0.239689 , 0.226909 , 0.123296 , 0.160104 , 0.11319 , 0.101 , 0.130521 
 563 , 0.099991 , 0.098057 , 0.094499 , 0.09121 , 0.10391 , 0.150865 , 0.140647 , 0.138258 , 0.140026 , 0.128215 , 0.148093 , 0.143553 , 0.148797 , 0.158653 , 0.142912 , 0.112433 , 0.088242 , 0.099556 , 0.115866 , 0.118049 , 0.088221 , 0.111678 , 0.110095 , 0.095833 , 0.092544 , 0.129963 , 0.156491 , 0.124326 , 0.153502 , 0.195979 , 0.104283 , 0.111264 , 0.110705 , 0.12745 , 0.104262 , 0.120975 , 0.108782 , 0.101832 , 0.087869 , 0.097767 , 0.101914 , 0.105617 , 0.092885 , 0.114139 , 0.112929 , 0.105803 , 0.116187 , 0.104872 , 0.105296 , 0.114511 , 0.14496 , 0.137223 , 0.139313 , 0.240244 , 0.227461 , 0.123416 , 0.160349 , 0.113291 , 0.100984 , 0.130646 
 564 , 0.099921 , 0.09793 , 0.094525 , 0.090996 , 0.103904 , 0.15016 , 0.140554 , 0.138222 , 0.139811 , 0.128131 , 0.147942 , 0.14335 , 0.14851 , 0.15858 , 0.142556 , 0.112427 , 0.088066 , 0.099405 , 0.115791 , 0.117896 , 0.088231 , 0.111591 , 0.110105 , 0.095866 , 0.092533 , 0.129586 , 0.156475 , 0.124076 , 0.153318 , 0.196231 , 0.104286 , 0.111333 , 0.110714 , 0.127615 , 0.104389 , 0.121208 , 0.108785 , 0.101779 , 0.087808 , 0.097899 , 0.101923 , 0.105565 , 0.092956 , 0.114181 , 0.113067 , 0.10572 , 0.116162 , 0.105049 , 0.105369 , 0.114594 , 0.144124 , 0.136798 , 0.138914 , 0.240702 , 0.227918 , 0.123447 , 0.16051 , 0.113314 , 0.10085 , 0.13068 
 565 , 0.099801 , 0.097746 , 0.094468 , 0.090697 , 0.103809 , 0.149301 , 0.140361 , 0.138111 , 0.139498 , 0.127958 , 0.147708 , 0.143064 , 0.148109 , 0.158426 , 0.142118 , 0.112359 , 0.08783 , 0.099185 , 0.115616 , 0.117671 , 0.088189 , 0.111434 , 0.110067 , 0.095835 , 0.092464 , 0.129129 , 0.156381 , 0.123724 , 0.15299 , 0.196366 , 0.104169 , 0.111341 , 0.110663 , 0.127691 , 0.104487 , 0.121402 , 0.108721 , 0.101661 , 0.087717 , 0.098013 , 0.101857 , 0.105433 , 0.092968 , 0.114147 , 0.11315 , 0.105618 , 0.116058 , 0.105186 , 0.105392 , 0.114619 , 0.143146 , 0.136251 , 0.138398 , 0.241108 , 0.228324 , 0.123426 , 0.160595 , 0.113273 , 0.100654 , 0.13065 
 566 , 0.099677 , 0.097559 , 0.094407 , 0.090395 , 0.103719 , 0.148431 , 0.140162 , 0.137992 , 0.13919 , 0.127789 , 0.147469 , 0.142782 , 0.147704 , 0.158286 , 0.141666 , 0.112285 , 0.087591 , 0.098961 , 0.115447 , 0.117453 , 0.088143 , 0.111282 , 0.110034 , 0.095788 , 0.092391 , 0.128669 , 0.15629 , 0.123368 , 0.152667 , 0.196499 , 0.104047 , 0.111354 , 0.110607 , 0.127779 , 0.104579 , 0.121598 , 0.108662 , 0.10154 , 0.087611 , 0.098121 , 0.101785 , 0.105316 , 0.092974 , 0.114117 , 0.113226 , 0.1055 , 0.115969 , 0.105326 , 0.105408 , 0.114649 , 0.142157 , 0.13571 , 0.13788 , 0.241507 , 0.228725 , 0.123399 , 0.160691 , 0.113226 , 0.100444 , 0.130634 
 567 , 0.099537 , 0.097367 , 0.09436 , 0.09009 , 0.103624 , 0.147538 , 0.139956 , 0.137866 , 0.138865 , 0.127624 , 0.147212 , 0.142483 , 0.147283 , 0.158116 , 0.141199 , 0.112205 , 0.087338 , 0.098732 , 0.115273 , 0.117229 , 0.088093 , 0.111125 , 0.110004 , 0.095756 , 0.092312 , 0.128205 , 0.15619 , 0.123008 , 0.152328 , 0.196629 , 0.10395 , 0.111349 , 0.110554 , 0.127859 , 0.104674 , 0.121795 , 0.108587 , 0.101423 , 0.087522 , 0.098243 , 0.101718 , 0.105183 , 0.092984 , 0.11409 , 0.113306 , 0.105387 , 0.115864 , 0.105458 , 0.105428 , 0.114661 , 0.141138 , 0.135145 , 0.137336 , 0.241908 , 0.229118 , 0.123375 , 0.160786 , 0.113183 , 0.100241 , 0.1306 
