  time  ,47:09 PM,47:29 PM,47:34 PM,47:37 PM,47:43 PM,50:01 PM,50:26 PM,50:41 PM,50:52 PM,51:04 PM,51:54 PM,52:04 PM,52:20 PM,52:30 PM,52:38 PM,53:09 PM,53:22 PM,53:36 PM,53:48 PM,53:58 PM,55:54 PM,56:08 PM,56:23 PM,56:35 PM,56:44 PM,58:05 PM,58:18 PM,58:32 PM,58:40 PM,58:50 PM,59:22 PM,59:32 PM,59:42 PM,59:52 PM,00:01 PM,00:58 PM,01:07 PM,01:16 PM,01:23 PM,01:37 PM,02:08 PM,02:16 PM,02:24 PM,02:32 PM,02:42 PM,04:15 PM,04:23 PM,04:39 PM,04:50 PM,05:01 PM,07:56 PM,08:11 PM,08:20 PM,08:32 PM,08:41 PM,09:46 PM,10:04 PM,10:21 PM,10:35 PM,10:45 PM,11:26 PM,11:37 PM,11:48 PM,11:58 PM,12:07 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 681 , 0.921751 , 0.921495 , 0.923493 , 0.922723 , 0.923355 , 0.04504 , 0.050631 , 0.040402 , 0.048083 , 0.049366 , 0.03317 , 0.039916 , 0.029037 , 0.019871 , 0.0334 , 0.058449 , 0.031117 , 0.039146 , 0.045682 , 0.043023 , 0.049641 , 0.039614 , 0.047661 , 0.052327 , 0.03999 , 0.047212 , 0.062574 , 0.066533 , 0.057084 , 0.051813 , 0.024976 , 0.04087 , 0.044802 , 0.033803 , 0.029944 , 0.059091 , 0.05207 , 0.05504 , 0.060979 , 0.066121 , 0.064049 , 0.043674 , 0.029523 , 0.022483 , 0.041942 , 0.04943 , 0.053628 , 0.042309 , 0.054682 , 0.058477 , 0.059668 , 0.055681 , 0.071684 , 0.06492 , 0.054737 , 0.033785 , 0.031667 , 0.026617 , 0.033418 , 0.058889 , 0.04899 , 0.034371 , 0.04515 , 0.046965 , 0.034875 
 682 , 0.921878 , 0.921648 , 0.923688 , 0.922925 , 0.92356 , 0.045741 , 0.051349 , 0.041219 , 0.048867 , 0.050071 , 0.034187 , 0.041108 , 0.029884 , 0.020563 , 0.034389 , 0.05941 , 0.031934 , 0.040364 , 0.046605 , 0.044032 , 0.050494 , 0.040584 , 0.048701 , 0.053206 , 0.040658 , 0.048481 , 0.063593 , 0.06738 , 0.057949 , 0.052737 , 0.025628 , 0.041761 , 0.04587 , 0.034858 , 0.030886 , 0.060063 , 0.052939 , 0.055871 , 0.06192 , 0.067049 , 0.064779 , 0.044271 , 0.030032 , 0.023055 , 0.042496 , 0.050273 , 0.054437 , 0.043213 , 0.05554 , 0.059401 , 0.060642 , 0.05657 , 0.072914 , 0.0659 , 0.055504 , 0.03506 , 0.032587 , 0.027485 , 0.034435 , 0.059916 , 0.04963 , 0.034885 , 0.045797 , 0.04758 , 0.035427 
 683 , 0.92199 , 0.921797 , 0.92388 , 0.923133 , 0.92376 , 0.046458 , 0.052082 , 0.04206 , 0.049676 , 0.050791 , 0.035238 , 0.042328 , 0.030748 , 0.021279 , 0.035413 , 0.060389 , 0.032767 , 0.041609 , 0.047555 , 0.045066 , 0.051363 , 0.041572 , 0.049768 , 0.054101 , 0.04135 , 0.049768 , 0.064639 , 0.068244 , 0.05884 , 0.053677 , 0.026304 , 0.042678 , 0.046965 , 0.035938 , 0.031845 , 0.061044 , 0.053825 , 0.05672 , 0.062888 , 0.067995 , 0.065525 , 0.044882 , 0.030545 , 0.023639 , 0.043075 , 0.051133 , 0.055272 , 0.044153 , 0.056425 , 0.060343 , 0.061652 , 0.057494 , 0.074173 , 0.066898 , 0.056296 , 0.036381 , 0.033532 , 0.028378 , 0.035487 , 0.06097 , 0.050284 , 0.035413 , 0.046458 , 0.048201 , 0.035994 
 684 , 0.922118 , 0.92197 , 0.924086 , 0.923356 , 0.923975 , 0.04737 , 0.053008 , 0.043118 , 0.050716 , 0.051705 , 0.036565 , 0.043876 , 0.03187 , 0.022192 , 0.036704 , 0.061622 , 0.033847 , 0.04322 , 0.048719 , 0.046372 , 0.052463 , 0.042804 , 0.051095 , 0.055208 , 0.042203 , 0.051391 , 0.065902 , 0.069303 , 0.059922 , 0.05482 , 0.027156 , 0.043821 , 0.048359 , 0.037295 , 0.033071 , 0.062297 , 0.054958 , 0.057805 , 0.064081 , 0.069165 , 0.066429 , 0.045641 , 0.031204 , 0.02441 , 0.043774 , 0.052213 , 0.056308 , 0.045309 , 0.057509 , 0.061521 , 0.062898 , 0.058646 , 0.075755 , 0.068139 , 0.057297 , 0.038081 , 0.034707 , 0.029522 , 0.036833 , 0.062297 , 0.051113 , 0.036057 , 0.047287 , 0.048987 , 0.036694 
 685 , 0.922258 , 0.922156 , 0.924267 , 0.923573 , 0.924193 , 0.048738 , 0.054369 , 0.044701 , 0.052304 , 0.053054 , 0.038589 , 0.046182 , 0.033579 , 0.023596 , 0.038654 , 0.063453 , 0.035514 , 0.045701 , 0.050387 , 0.048331 , 0.054063 , 0.044608 , 0.053007 , 0.056804 , 0.04345 , 0.053757 , 0.067658 , 0.070825 , 0.061425 , 0.056406 , 0.028448 , 0.045479 , 0.050433 , 0.039311 , 0.034922 , 0.064139 , 0.056684 , 0.059416 , 0.065805 , 0.070852 , 0.067713 , 0.046729 , 0.032171 , 0.025624 , 0.044793 , 0.053757 , 0.057786 , 0.046979 , 0.059027 , 0.063222 , 0.064722 , 0.060342 , 0.078076 , 0.069917 , 0.058795 , 0.0407 , 0.036403 , 0.031227 , 0.038885 , 0.064268 , 0.052322 , 0.03695 , 0.048497 , 0.0501 , 0.037709 
 686 , 0.922409 , 0.922362 , 0.92446 , 0.923801 , 0.924414 , 0.050144 , 0.055759 , 0.04632 , 0.053931 , 0.054423 , 0.04065 , 0.048548 , 0.035332 , 0.02503 , 0.04065 , 0.065318 , 0.037216 , 0.048232 , 0.052084 , 0.05033 , 0.055694 , 0.046441 , 0.054961 , 0.058423 , 0.044715 , 0.056177 , 0.069448 , 0.072362 , 0.062961 , 0.058024 , 0.029773 , 0.047184 , 0.052557 , 0.041355 , 0.036817 , 0.066014 , 0.05845 , 0.061068 , 0.067555 , 0.072567 , 0.069021 , 0.047842 , 0.03316 , 0.026859 , 0.045829 , 0.055341 , 0.059295 , 0.048687 , 0.060566 , 0.064966 , 0.06658 , 0.062079 , 0.080437 , 0.071722 , 0.060316 , 0.043378 , 0.038135 , 0.032975 , 0.040975 , 0.066274 , 0.05355 , 0.037847 , 0.049726 , 0.051239 , 0.038747 
 687 , 0.922554 , 0.922573 , 0.924647 , 0.924043 , 0.924638 , 0.051567 , 0.057185 , 0.047968 , 0.055585 , 0.055827 , 0.042749 , 0.050953 , 0.037122 , 0.026491 , 0.042675 , 0.067231 , 0.038945 , 0.050823 , 0.053809 , 0.052376 , 0.057362 , 0.048321 , 0.056943 , 0.060078 , 0.046005 , 0.058646 , 0.071286 , 0.073937 , 0.064533 , 0.059669 , 0.031113 , 0.048907 , 0.05472 , 0.043456 , 0.03875 , 0.067938 , 0.060245 , 0.062748 , 0.069352 , 0.074319 , 0.070356 , 0.048981 , 0.034174 , 0.028118 , 0.046889 , 0.056953 , 0.060841 , 0.050442 , 0.062152 , 0.066738 , 0.068487 , 0.063845 , 0.082848 , 0.073574 , 0.061883 , 0.046117 , 0.039903 , 0.034759 , 0.043121 , 0.068338 , 0.054813 , 0.038778 , 0.050991 , 0.052414 , 0.039801 
 688 , 0.922698 , 0.922726 , 0.924791 , 0.924179 , 0.924763 , 0.053794 , 0.059313 , 0.050349 , 0.058165 , 0.05797 , 0.045959 , 0.054581 , 0.039996 , 0.028781 , 0.045709 , 0.070009 , 0.041533 , 0.054914 , 0.05622 , 0.055461 , 0.059776 , 0.050988 , 0.059887 , 0.062443 , 0.047867 , 0.062165 , 0.073907 , 0.076084 , 0.066758 , 0.062017 , 0.033115 , 0.051469 , 0.05797 , 0.046515 , 0.0417 , 0.070685 , 0.062786 , 0.065425 , 0.071963 , 0.076815 , 0.072361 , 0.050738 , 0.035699 , 0.030115 , 0.048358 , 0.059202 , 0.063073 , 0.052979 , 0.06436 , 0.069314 , 0.071231 , 0.066406 , 0.086233 , 0.07625 , 0.064119 , 0.05033 , 0.042672 , 0.037449 , 0.046302 , 0.071453 , 0.056739 , 0.040236 , 0.052766 , 0.054044 , 0.041403 
 689 , 0.922828 , 0.922865 , 0.924948 , 0.924282 , 0.924893 , 0.056045 , 0.061472 , 0.052758 , 0.060787 , 0.060148 , 0.049211 , 0.058268 , 0.042923 , 0.031106 , 0.048776 , 0.072825 , 0.044155 , 0.059064 , 0.058666 , 0.058583 , 0.062203 , 0.053693 , 0.062889 , 0.064861 , 0.049757 , 0.065732 , 0.076567 , 0.078243 , 0.069019 , 0.064398 , 0.035153 , 0.054073 , 0.061259 , 0.049618 , 0.044692 , 0.073483 , 0.065361 , 0.068149 , 0.074603 , 0.079345 , 0.074381 , 0.052517 , 0.037255 , 0.032134 , 0.04985 , 0.061472 , 0.065343 , 0.055545 , 0.066602 , 0.071899 , 0.074011 , 0.06901 , 0.089661 , 0.078956 , 0.06638 , 0.054591 , 0.045479 , 0.040182 , 0.049516 , 0.074613 , 0.058684 , 0.041728 , 0.054563 , 0.055702 , 0.043034 
 690 , 0.922965 , 0.923002 , 0.925095 , 0.924391 , 0.925021 , 0.058306 , 0.063631 , 0.055176 , 0.063399 , 0.062325 , 0.052462 , 0.061955 , 0.045841 , 0.033431 , 0.051842 , 0.075642 , 0.046776 , 0.063214 , 0.061112 , 0.061704 , 0.06464 , 0.056398 , 0.065881 , 0.06727 , 0.051647 , 0.069298 , 0.079226 , 0.080402 , 0.071271 , 0.066779 , 0.037182 , 0.056667 , 0.064557 , 0.052731 , 0.047693 , 0.076272 , 0.067937 , 0.070873 , 0.077253 , 0.081884 , 0.076411 , 0.054305 , 0.038803 , 0.034154 , 0.051351 , 0.063751 , 0.067622 , 0.058111 , 0.068845 , 0.074484 , 0.07679 , 0.071604 , 0.093089 , 0.081671 , 0.06865 , 0.058871 , 0.048286 , 0.042914 , 0.05274 , 0.077772 , 0.06064 , 0.04322 , 0.056361 , 0.057352 , 0.044655 
 691 , 0.923051 , 0.923115 , 0.925171 , 0.92447 , 0.925134 , 0.061111 , 0.066237 , 0.058023 , 0.066606 , 0.065002 , 0.056502 , 0.066421 , 0.049569 , 0.036331 , 0.055525 , 0.079042 , 0.049994 , 0.068496 , 0.063951 , 0.065546 , 0.067537 , 0.059581 , 0.069436 , 0.070127 , 0.053902 , 0.073372 , 0.08237 , 0.082877 , 0.073861 , 0.069528 , 0.03965 , 0.059765 , 0.068551 , 0.056419 , 0.051339 , 0.079586 , 0.070948 , 0.074211 , 0.080323 , 0.084795 , 0.078922 , 0.056539 , 0.040701 , 0.036663 , 0.05311 , 0.066385 , 0.070303 , 0.061102 , 0.071473 , 0.077549 , 0.080065 , 0.074654 , 0.096973 , 0.084804 , 0.071335 , 0.064218 , 0.051754 , 0.046398 , 0.056723 , 0.081577 , 0.063029 , 0.045006 , 0.058429 , 0.059351 , 0.046638 
 692 , 0.923091 , 0.923173 , 0.925167 , 0.924496 , 0.925185 , 0.064207 , 0.069085 , 0.061112 , 0.070114 , 0.067937 , 0.060937 , 0.071299 , 0.053745 , 0.039535 , 0.059541 , 0.082735 , 0.053515 , 0.074385 , 0.066982 , 0.069737 , 0.070674 , 0.063013 , 0.073283 , 0.0732 , 0.056335 , 0.077683 , 0.085739 , 0.085527 , 0.076626 , 0.072465 , 0.042346 , 0.063105 , 0.072897 , 0.060405 , 0.055334 , 0.083157 , 0.074174 , 0.077867 , 0.083571 , 0.08787 , 0.081688 , 0.059018 , 0.042787 , 0.039425 , 0.054994 , 0.069195 , 0.073163 , 0.064281 , 0.074284 , 0.080852 , 0.083571 , 0.077912 , 0.101069 , 0.088127 , 0.07422 , 0.070123 , 0.055555 , 0.050282 , 0.061112 , 0.085702 , 0.065622 , 0.046929 , 0.060625 , 0.061507 , 0.048766 
 693 , 0.923144 , 0.923236 , 0.925158 , 0.924517 , 0.925249 , 0.067265 , 0.071888 , 0.064144 , 0.073572 , 0.070826 , 0.065307 , 0.076107 , 0.057847 , 0.04269 , 0.063494 , 0.086377 , 0.056996 , 0.08018 , 0.069975 , 0.073874 , 0.073773 , 0.066387 , 0.077077 , 0.076235 , 0.058735 , 0.081929 , 0.089068 , 0.088125 , 0.079357 , 0.075347 , 0.044996 , 0.066387 , 0.077187 , 0.064327 , 0.059275 , 0.08667 , 0.077352 , 0.081471 , 0.08677 , 0.090898 , 0.084409 , 0.061472 , 0.044831 , 0.042159 , 0.056858 , 0.071961 , 0.075997 , 0.067412 , 0.077059 , 0.084116 , 0.087027 , 0.081123 , 0.105104 , 0.091402 , 0.077059 , 0.075952 , 0.059293 , 0.054113 , 0.065444 , 0.089763 , 0.06819 , 0.048822 , 0.06279 , 0.063632 , 0.050872 
 694 , 0.92322 , 0.923329 , 0.925208 , 0.924588 , 0.925345 , 0.07051 , 0.074852 , 0.067318 , 0.077233 , 0.073894 , 0.069954 , 0.081164 , 0.062328 , 0.046073 , 0.067646 , 0.090195 , 0.060659 , 0.086382 , 0.073083 , 0.078255 , 0.077005 , 0.069881 , 0.081028 , 0.079395 , 0.061243 , 0.0863 , 0.092503 , 0.090824 , 0.082195 , 0.078337 , 0.047797 , 0.069863 , 0.081693 , 0.068458 , 0.063459 , 0.090332 , 0.080663 , 0.085324 , 0.090104 , 0.094035 , 0.087331 , 0.064107 , 0.047031 , 0.04507 , 0.05878 , 0.074834 , 0.078948 , 0.070665 , 0.079906 , 0.087477 , 0.090605 , 0.084457 , 0.109241 , 0.094792 , 0.080015 , 0.082177 , 0.063313 , 0.058251 , 0.070054 , 0.094053 , 0.070939 , 0.050835 , 0.065056 , 0.065867 , 0.053097 
 695 , 0.92342 , 0.923547 , 0.925428 , 0.92481 , 0.925564 , 0.074321 , 0.078255 , 0.070869 , 0.081454 , 0.077465 , 0.075357 , 0.086951 , 0.06778 , 0.050081 , 0.072368 , 0.094537 , 0.064881 , 0.093683 , 0.076538 , 0.083325 , 0.080609 , 0.073713 , 0.08546 , 0.082916 , 0.064091 , 0.091039 , 0.096263 , 0.093774 , 0.085333 , 0.081626 , 0.051035 , 0.073849 , 0.086814 , 0.073131 , 0.068325 , 0.094437 , 0.084361 , 0.089876 , 0.093838 , 0.097499 , 0.090803 , 0.067262 , 0.049644 , 0.0485 , 0.060902 , 0.077992 , 0.082271 , 0.074276 , 0.083016 , 0.091157 , 0.094537 , 0.088104 , 0.11369 , 0.098508 , 0.083289 , 0.089485 , 0.068043 , 0.063191 , 0.075439 , 0.098935 , 0.074185 , 0.053152 , 0.067589 , 0.068416 , 0.055641 
 696 , 0.923609 , 0.923781 , 0.925626 , 0.925047 , 0.92578 , 0.07807 , 0.081617 , 0.074379 , 0.085616 , 0.080975 , 0.080685 , 0.092664 , 0.073158 , 0.054022 , 0.077021 , 0.098816 , 0.069041 , 0.100879 , 0.079943 , 0.088321 , 0.084168 , 0.077491 , 0.089814 , 0.086394 , 0.066897 , 0.095704 , 0.099965 , 0.09669 , 0.088421 , 0.084865 , 0.054212 , 0.077781 , 0.091868 , 0.077736 , 0.073131 , 0.098491 , 0.088005 , 0.094365 , 0.097522 , 0.100915 , 0.094211 , 0.070371 , 0.052222 , 0.051878 , 0.062979 , 0.08111 , 0.085553 , 0.077835 , 0.086086 , 0.09479 , 0.098409 , 0.091696 , 0.118069 , 0.102173 , 0.086521 , 0.09669 , 0.072705 , 0.068064 , 0.080748 , 0.103747 , 0.077383 , 0.055434 , 0.070091 , 0.070923 , 0.058148 
 697 , 0.923791 , 0.923998 , 0.925827 , 0.925277 , 0.92598 , 0.081772 , 0.084925 , 0.077826 , 0.089719 , 0.084439 , 0.085934 , 0.098287 , 0.078456 , 0.057914 , 0.08161 , 0.103044 , 0.073141 , 0.107981 , 0.083295 , 0.093259 , 0.087673 , 0.081222 , 0.094115 , 0.089827 , 0.069654 , 0.100314 , 0.10362 , 0.099557 , 0.091466 , 0.088052 , 0.057356 , 0.081664 , 0.096845 , 0.082286 , 0.077862 , 0.102485 , 0.091602 , 0.0988 , 0.101161 , 0.104278 , 0.097584 , 0.073429 , 0.054761 , 0.055211 , 0.065041 , 0.084187 , 0.088781 , 0.081348 , 0.089106 , 0.098377 , 0.102233 , 0.095241 , 0.122397 , 0.105792 , 0.0897 , 0.103801 , 0.077312 , 0.07287 , 0.085988 , 0.108504 , 0.080538 , 0.057698 , 0.072564 , 0.073393 , 0.060626 
 698 , 0.924074 , 0.92429 , 0.92613 , 0.9256 , 0.926318 , 0.086129 , 0.08875 , 0.081686 , 0.09444 , 0.088508 , 0.092161 , 0.104717 , 0.08498 , 0.062604 , 0.086829 , 0.107841 , 0.077863 , 0.116359 , 0.086991 , 0.099 , 0.091568 , 0.085321 , 0.098892 , 0.093615 , 0.072827 , 0.105139 , 0.107742 , 0.102671 , 0.09479 , 0.091577 , 0.060998 , 0.08612 , 0.102527 , 0.087439 , 0.083383 , 0.107015 , 0.095562 , 0.10408 , 0.105148 , 0.107975 , 0.101684 , 0.077189 , 0.057838 , 0.059238 , 0.06737 , 0.087574 , 0.09243 , 0.085205 , 0.092403 , 0.102384 , 0.106414 , 0.09917 , 0.127022 , 0.109717 , 0.093247 , 0.112176 , 0.082844 , 0.078724 , 0.092026 , 0.113953 , 0.084298 , 0.060405 , 0.075367 , 0.076256 , 0.063627 
 699 , 0.92437 , 0.924585 , 0.926486 , 0.925924 , 0.926691 , 0.090469 , 0.092549 , 0.085523 , 0.099146 , 0.092549 , 0.098351 , 0.111108 , 0.091477 , 0.067276 , 0.092013 , 0.112617 , 0.08255 , 0.124696 , 0.090656 , 0.104708 , 0.095432 , 0.089397 , 0.103636 , 0.097369 , 0.075989 , 0.10993 , 0.11184 , 0.105761 , 0.098084 , 0.095075 , 0.064615 , 0.090576 , 0.10818 , 0.092566 , 0.088871 , 0.111528 , 0.099512 , 0.109341 , 0.109109 , 0.111671 , 0.10577 , 0.080925 , 0.060902 , 0.063258 , 0.069695 , 0.090933 , 0.096048 , 0.089022 , 0.095673 , 0.106368 , 0.110546 , 0.103074 , 0.131605 , 0.113617 , 0.096771 , 0.120509 , 0.088362 , 0.084559 , 0.09803 , 0.119375 , 0.088023 , 0.063098 , 0.078149 , 0.079095 , 0.066624 
 700 , 0.924666 , 0.924879 , 0.926833 , 0.926256 , 0.927055 , 0.094753 , 0.096307 , 0.089319 , 0.103792 , 0.096547 , 0.104476 , 0.117422 , 0.097905 , 0.071897 , 0.097142 , 0.117343 , 0.087188 , 0.132944 , 0.094282 , 0.110346 , 0.099246 , 0.093421 , 0.10833 , 0.101093 , 0.079107 , 0.114661 , 0.115895 , 0.108809 , 0.101342 , 0.098527 , 0.068195 , 0.094984 , 0.113773 , 0.09763 , 0.0943 , 0.115993 , 0.103419 , 0.114554 , 0.113027 , 0.115327 , 0.109813 , 0.084622 , 0.063932 , 0.067236 , 0.071986 , 0.094256 , 0.099628 , 0.092808 , 0.098909 , 0.110319 , 0.114643 , 0.106927 , 0.136149 , 0.117467 , 0.100258 , 0.128753 , 0.093812 , 0.090331 , 0.103979 , 0.124739 , 0.091716 , 0.065762 , 0.08091 , 0.081913 , 0.06958 
 701 , 0.924915 , 0.925127 , 0.92715 , 0.926531 , 0.927335 , 0.09926 , 0.100223 , 0.093176 , 0.108639 , 0.100762 , 0.110962 , 0.123978 , 0.104877 , 0.076803 , 0.102431 , 0.122203 , 0.092001 , 0.141561 , 0.097918 , 0.116234 , 0.103146 , 0.097485 , 0.113108 , 0.104886 , 0.082296 , 0.119316 , 0.120005 , 0.11188 , 0.104621 , 0.101989 , 0.071884 , 0.099543 , 0.119572 , 0.102802 , 0.099932 , 0.120552 , 0.107359 , 0.12004 , 0.116993 , 0.118954 , 0.114167 , 0.088628 , 0.06716 , 0.071434 , 0.074348 , 0.097583 , 0.103279 , 0.096594 , 0.102104 , 0.114256 , 0.118751 , 0.110767 , 0.140643 , 0.121303 , 0.103773 , 0.137384 , 0.099605 , 0.096523 , 0.11022 , 0.130275 , 0.095649 , 0.068511 , 0.083736 , 0.084901 , 0.072714 
 702 , 0.925147 , 0.925323 , 0.927376 , 0.926753 , 0.927569 , 0.103886 , 0.104193 , 0.097052 , 0.113579 , 0.105061 , 0.117631 , 0.130631 , 0.112123 , 0.08186 , 0.107781 , 0.127114 , 0.096877 , 0.150342 , 0.101544 , 0.122245 , 0.107052 , 0.101526 , 0.117895 , 0.108702 , 0.0855 , 0.123903 , 0.124114 , 0.114938 , 0.107886 , 0.10543 , 0.075631 , 0.10414 , 0.125447 , 0.107991 , 0.10564 , 0.125105 , 0.111254 , 0.125666 , 0.120973 , 0.122517 , 0.118675 , 0.092781 , 0.070465 , 0.075745 , 0.076737 , 0.100895 , 0.106947 , 0.100351 , 0.105281 , 0.118175 , 0.122842 , 0.114561 , 0.14507 , 0.125105 , 0.107272 , 0.146201 , 0.105561 , 0.102921 , 0.116596 , 0.135868 , 0.099702 , 0.071289 , 0.086579 , 0.087965 , 0.075921 
 703 , 0.925383 , 0.925522 , 0.927605 , 0.926969 , 0.927805 , 0.108448 , 0.108117 , 0.100894 , 0.118451 , 0.10932 , 0.124228 , 0.137212 , 0.119288 , 0.086856 , 0.113066 , 0.131966 , 0.101704 , 0.159021 , 0.105128 , 0.128202 , 0.110914 , 0.105529 , 0.122625 , 0.112474 , 0.088677 , 0.128437 , 0.128176 , 0.117972 , 0.111123 , 0.10884 , 0.079328 , 0.108684 , 0.131252 , 0.113127 , 0.111289 , 0.129613 , 0.115105 , 0.131243 , 0.124917 , 0.12605 , 0.123131 , 0.096894 , 0.073742 , 0.079999 , 0.079101 , 0.10417 , 0.110574 , 0.104065 , 0.108413 , 0.122041 , 0.126886 , 0.118321 , 0.149445 , 0.128873 , 0.110731 , 0.154917 , 0.111446 , 0.10925 , 0.122904 , 0.141394 , 0.103699 , 0.07403 , 0.089392 , 0.091004 , 0.079092 
 704 , 0.925615 , 0.925745 , 0.927841 , 0.9272 , 0.92804 , 0.11302 , 0.112041 , 0.104689 , 0.123307 , 0.113591 , 0.130885 , 0.143762 , 0.126555 , 0.091898 , 0.118354 , 0.136791 , 0.106499 , 0.167732 , 0.108655 , 0.134132 , 0.114726 , 0.10946 , 0.1273 , 0.116206 , 0.09182 , 0.132842 , 0.132184 , 0.120961 , 0.11431 , 0.112188 , 0.083005 , 0.113201 , 0.137042 , 0.118233 , 0.116934 , 0.13408 , 0.1189 , 0.136843 , 0.128798 , 0.129525 , 0.127663 , 0.101078 , 0.077047 , 0.084304 , 0.081454 , 0.107391 , 0.114171 , 0.107711 , 0.111495 , 0.125871 , 0.130867 , 0.122017 , 0.153721 , 0.132582 , 0.114145 , 0.163645 , 0.117419 , 0.115635 , 0.129222 , 0.146914 , 0.107754 , 0.076795 , 0.09221 , 0.094046 , 0.082277 
 705 , 0.925878 , 0.926041 , 0.928157 , 0.927486 , 0.928286 , 0.117679 , 0.11601 , 0.108457 , 0.128191 , 0.117954 , 0.137756 , 0.15035 , 0.134212 , 0.097119 , 0.1237 , 0.141628 , 0.111313 , 0.176639 , 0.112139 , 0.140096 , 0.118487 , 0.113317 , 0.131916 , 0.11989 , 0.09496 , 0.137025 , 0.136156 , 0.123898 , 0.117447 , 0.115442 , 0.086676 , 0.117748 , 0.142883 , 0.123339 , 0.12266 , 0.138522 , 0.122634 , 0.142565 , 0.132612 , 0.132922 , 0.13244 , 0.105507 , 0.080465 , 0.088784 , 0.083838 , 0.110573 , 0.117739 , 0.111262 , 0.114513 , 0.129653 , 0.134746 , 0.125653 , 0.157826 , 0.136251 , 0.117481 , 0.172527 , 0.123683 , 0.122272 , 0.135666 , 0.152492 , 0.111958 , 0.07964 , 0.095089 , 0.097171 , 0.085549 
 706 , 0.926129 , 0.926342 , 0.928494 , 0.927777 , 0.928528 , 0.122299 , 0.119942 , 0.112197 , 0.133024 , 0.12229 , 0.144569 , 0.156882 , 0.141802 , 0.1023 , 0.129002 , 0.146422 , 0.116091 , 0.185472 , 0.115587 , 0.146012 , 0.122222 , 0.117141 , 0.136491 , 0.123537 , 0.098073 , 0.14117 , 0.140094 , 0.126824 , 0.120565 , 0.118687 , 0.090319 , 0.122264 , 0.148676 , 0.128404 , 0.128336 , 0.142921 , 0.126338 , 0.148241 , 0.136388 , 0.136286 , 0.137174 , 0.1099 , 0.083855 , 0.093223 , 0.086203 , 0.113725 , 0.121274 , 0.114776 , 0.117491 , 0.133408 , 0.138591 , 0.129267 , 0.161895 , 0.139881 , 0.120796 , 0.181322 , 0.129881 , 0.128848 , 0.142067 , 0.158018 , 0.116133 , 0.082455 , 0.097945 , 0.100259 , 0.088791 
 707 , 0.926395 , 0.926641 , 0.928828 , 0.928065 , 0.928777 , 0.12688 , 0.123845 , 0.115911 , 0.137823 , 0.126583 , 0.151326 , 0.163372 , 0.149334 , 0.107442 , 0.134271 , 0.151182 , 0.120827 , 0.194227 , 0.119013 , 0.151886 , 0.125922 , 0.120929 , 0.141036 , 0.127159 , 0.101161 , 0.145291 , 0.144002 , 0.129728 , 0.123658 , 0.121895 , 0.093931 , 0.126735 , 0.154429 , 0.13344 , 0.133975 , 0.147291 , 0.130016 , 0.153869 , 0.140146 , 0.139628 , 0.141875 , 0.114266 , 0.087225 , 0.097635 , 0.088548 , 0.116852 , 0.124786 , 0.118267 , 0.120454 , 0.137128 , 0.142417 , 0.132847 , 0.165923 , 0.143485 , 0.124082 , 0.190056 , 0.136043 , 0.135373 , 0.148402 , 0.163507 , 0.120276 , 0.08525 , 0.10078 , 0.103331 , 0.092006 
 708 , 0.926553 , 0.926891 , 0.929043 , 0.928258 , 0.928925 , 0.131364 , 0.127591 , 0.119387 , 0.142454 , 0.130773 , 0.158136 , 0.169674 , 0.157115 , 0.112736 , 0.13945 , 0.155815 , 0.125456 , 0.202811 , 0.12224 , 0.157613 , 0.129431 , 0.124468 , 0.14529 , 0.130571 , 0.10411 , 0.148937 , 0.147645 , 0.132368 , 0.126477 , 0.124848 , 0.097519 , 0.131111 , 0.159993 , 0.138277 , 0.139517 , 0.151426 , 0.133449 , 0.159369 , 0.143577 , 0.142665 , 0.146658 , 0.118746 , 0.090631 , 0.102152 , 0.090809 , 0.119716 , 0.128081 , 0.121497 , 0.123093 , 0.14053 , 0.145906 , 0.136116 , 0.169522 , 0.146759 , 0.127059 , 0.198683 , 0.142319 , 0.142083 , 0.154693 , 0.168822 , 0.124451 , 0.08799 , 0.103494 , 0.106347 , 0.095265 
