  time  ,57:12 PM,57:28 PM,57:39 PM,57:50 PM,58:05 PM,58:35 PM,58:47 PM,58:58 PM,59:09 PM,59:19 PM,59:47 PM,59:57 PM,00:07 PM,00:25 PM,00:38 PM,01:05 PM,01:15 PM,01:26 PM,01:35 PM,01:44 PM,02:11 PM,02:21 PM,02:30 PM,02:41 PM,03:09 PM,03:28 PM,03:43 PM,03:58 PM,04:14 PM,04:26 PM,04:37 PM,04:56 PM,05:07 PM,05:23 PM,05:47 PM,06:30 PM,06:41 PM,06:53 PM,07:03 PM,07:11 PM,07:56 PM,08:12 PM,08:25 PM,08:38 PM,08:48 PM,09:04 PM,09:17 PM,09:30 PM,09:47 PM,09:59 PM,10:22 PM,10:38 PM,10:52 PM,11:04 PM,11:49 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 725 , 0.309247 , 0.324119 , 0.276969 , 0.245453 , 0.291287 , 0.208088 , 0.221117 , 0.206349 , 0.204913 , 0.193303 , 0.232865 , 0.263932 , 0.302283 , 0.278475 , 0.264849 , 0.320009 , 0.295751 , 0.263249 , 0.284245 , 0.286174 , 0.298874 , 0.211531 , 0.243342 , 0.26741 , 0.239882 , 0.128704 , 0.127623 , 0.163422 , 0.18877 , 0.171208 , 0.219257 , 0.338627 , 0.229863 , 0.294981 , 0.173198 , 0.145531 , 0.169893 , 0.154087 , 0.203832 , 0.188311 , 0.217587 , 0.199065 , 0.225114 , 0.212621 , 0.246067 , 0.22039 , 0.203391 , 0.230711 , 0.197101 , 0.237459 , 0.218643 , 0.230158 , 0.276909 , 0.232225 , 0.230512 
 726 , 0.316344 , 0.331592 , 0.28353 , 0.250465 , 0.300049 , 0.210654 , 0.223437 , 0.209339 , 0.207039 , 0.194376 , 0.235502 , 0.267339 , 0.307496 , 0.283737 , 0.269475 , 0.326714 , 0.30209 , 0.268161 , 0.290025 , 0.291703 , 0.307176 , 0.216561 , 0.248822 , 0.273756 , 0.242664 , 0.130417 , 0.129172 , 0.165766 , 0.189576 , 0.173645 , 0.222191 , 0.346918 , 0.23257 , 0.300136 , 0.175548 , 0.1473 , 0.17182 , 0.155854 , 0.207739 , 0.192543 , 0.220756 , 0.200777 , 0.228116 , 0.215194 , 0.250015 , 0.223861 , 0.206044 , 0.234291 , 0.199038 , 0.241133 , 0.222555 , 0.232562 , 0.281004 , 0.23571 , 0.232752 
 727 , 0.32337 , 0.338977 , 0.290028 , 0.255424 , 0.308705 , 0.213185 , 0.225731 , 0.212294 , 0.209138 , 0.195433 , 0.238113 , 0.270711 , 0.312657 , 0.288947 , 0.274049 , 0.33334 , 0.308342 , 0.273003 , 0.295744 , 0.297153 , 0.315372 , 0.221529 , 0.254239 , 0.280033 , 0.245411 , 0.132113 , 0.130704 , 0.168066 , 0.190366 , 0.176047 , 0.225083 , 0.355095 , 0.235225 , 0.305212 , 0.177863 , 0.149043 , 0.173713 , 0.157595 , 0.211577 , 0.196704 , 0.223872 , 0.202463 , 0.231066 , 0.217716 , 0.253894 , 0.22727 , 0.208645 , 0.237793 , 0.200932 , 0.244737 , 0.22638 , 0.234905 , 0.285005 , 0.239116 , 0.23494 
 728 , 0.329827 , 0.346007 , 0.296186 , 0.260153 , 0.317088 , 0.215578 , 0.227844 , 0.215053 , 0.211157 , 0.196474 , 0.240455 , 0.273855 , 0.317363 , 0.293794 , 0.278251 , 0.33953 , 0.314249 , 0.277494 , 0.300968 , 0.30219 , 0.323238 , 0.226219 , 0.259422 , 0.286087 , 0.248084 , 0.133732 , 0.132235 , 0.170427 , 0.19127 , 0.178539 , 0.228137 , 0.363288 , 0.237994 , 0.310318 , 0.180294 , 0.150841 , 0.175803 , 0.159537 , 0.215595 , 0.201248 , 0.227062 , 0.204447 , 0.234278 , 0.220653 , 0.258088 , 0.230975 , 0.211613 , 0.241573 , 0.203355 , 0.248841 , 0.230692 , 0.237934 , 0.289734 , 0.243207 , 0.237857 
 729 , 0.336084 , 0.352814 , 0.302159 , 0.264724 , 0.325194 , 0.217845 , 0.229836 , 0.217656 , 0.213037 , 0.197416 , 0.242627 , 0.276792 , 0.321788 , 0.298365 , 0.282177 , 0.345322 , 0.319783 , 0.281695 , 0.305857 , 0.306881 , 0.33063 , 0.23061 , 0.26426 , 0.291759 , 0.250463 , 0.135192 , 0.133584 , 0.172575 , 0.191989 , 0.180781 , 0.23086 , 0.370783 , 0.240373 , 0.314881 , 0.182389 , 0.152335 , 0.177547 , 0.161143 , 0.219136 , 0.205278 , 0.229698 , 0.205966 , 0.236898 , 0.222989 , 0.26155 , 0.233973 , 0.213957 , 0.244588 , 0.205141 , 0.252097 , 0.234145 , 0.240115 , 0.293325 , 0.246325 , 0.239797 
 730 , 0.34216 , 0.359441 , 0.307961 , 0.269168 , 0.333086 , 0.220044 , 0.231768 , 0.220191 , 0.214875 , 0.198325 , 0.244739 , 0.279653 , 0.326093 , 0.302808 , 0.285992 , 0.35096 , 0.325164 , 0.285777 , 0.310601 , 0.311427 , 0.337799 , 0.234873 , 0.268953 , 0.29726 , 0.252773 , 0.136609 , 0.134889 , 0.174654 , 0.192683 , 0.182955 , 0.233489 , 0.378029 , 0.242675 , 0.319289 , 0.184408 , 0.153787 , 0.179221 , 0.162698 , 0.222547 , 0.209163 , 0.232241 , 0.207426 , 0.239415 , 0.22524 , 0.264875 , 0.236852 , 0.216199 , 0.247483 , 0.20685 , 0.255216 , 0.237454 , 0.24221 , 0.296761 , 0.249307 , 0.241651 
 731 , 0.34774 , 0.365635 , 0.313386 , 0.273414 , 0.340533 , 0.222077 , 0.233554 , 0.222523 , 0.216604 , 0.199208 , 0.246629 , 0.282288 , 0.330044 , 0.306875 , 0.289565 , 0.356099 , 0.330121 , 0.289565 , 0.314993 , 0.31568 , 0.344528 , 0.238811 , 0.273337 , 0.302382 , 0.255039 , 0.137957 , 0.136136 , 0.176727 , 0.193487 , 0.185111 , 0.236139 , 0.385178 , 0.244833 , 0.323549 , 0.186434 , 0.155293 , 0.180927 , 0.164287 , 0.225882 , 0.213031 , 0.234808 , 0.208967 , 0.241998 , 0.227532 , 0.268225 , 0.239765 , 0.218511 , 0.250426 , 0.208606 , 0.258432 , 0.240856 , 0.244481 , 0.300389 , 0.252453 , 0.243871 
 732 , 0.35305 , 0.371469 , 0.318505 , 0.277497 , 0.347617 , 0.223949 , 0.2352 , 0.224663 , 0.218199 , 0.200011 , 0.248325 , 0.284683 , 0.333676 , 0.310606 , 0.292892 , 0.360854 , 0.33469 , 0.293038 , 0.319038 , 0.319597 , 0.350824 , 0.242429 , 0.277386 , 0.307091 , 0.257144 , 0.139191 , 0.137318 , 0.178669 , 0.194184 , 0.18711 , 0.238587 , 0.391926 , 0.246727 , 0.327419 , 0.188287 , 0.156648 , 0.182468 , 0.165708 , 0.228857 , 0.216566 , 0.23704 , 0.2103 , 0.244242 , 0.229476 , 0.271111 , 0.242266 , 0.220434 , 0.252889 , 0.209973 , 0.261115 , 0.243796 , 0.246271 , 0.303412 , 0.255072 , 0.245635 
 733 , 0.358204 , 0.377132 , 0.32347 , 0.281469 , 0.354498 , 0.22576 , 0.236785 , 0.226749 , 0.219749 , 0.200786 , 0.249968 , 0.287016 , 0.337187 , 0.314217 , 0.296106 , 0.365454 , 0.339104 , 0.296407 , 0.322954 , 0.323384 , 0.356923 , 0.245935 , 0.281306 , 0.311654 , 0.259178 , 0.140382 , 0.138456 , 0.180551 , 0.194861 , 0.189048 , 0.240947 , 0.398442 , 0.248558 , 0.331158 , 0.190071 , 0.157951 , 0.183948 , 0.167084 , 0.231711 , 0.219964 , 0.239184 , 0.21157 , 0.246391 , 0.231333 , 0.273867 , 0.244654 , 0.22226 , 0.255248 , 0.211278 , 0.263668 , 0.246588 , 0.247982 , 0.306279 , 0.257562 , 0.247302 
 734 , 0.362992 , 0.382433 , 0.328133 , 0.285203 , 0.361011 , 0.227432 , 0.238251 , 0.228672 , 0.221196 , 0.201523 , 0.251524 , 0.289157 , 0.340442 , 0.317573 , 0.299088 , 0.369719 , 0.343215 , 0.299536 , 0.326591 , 0.326901 , 0.362596 , 0.249233 , 0.284945 , 0.315928 , 0.261085 , 0.141521 , 0.139539 , 0.182297 , 0.195484 , 0.190876 , 0.243178 , 0.404552 , 0.250284 , 0.33461 , 0.191738 , 0.15917 , 0.185312 , 0.168369 , 0.234383 , 0.223151 , 0.241179 , 0.212763 , 0.248389 , 0.233065 , 0.276409 , 0.246881 , 0.223987 , 0.257476 , 0.212522 , 0.266055 , 0.249199 , 0.249612 , 0.308925 , 0.259879 , 0.24888 
 735 , 0.367224 , 0.387308 , 0.332413 , 0.28868 , 0.367138 , 0.228944 , 0.239556 , 0.230368 , 0.222491 , 0.202217 , 0.25298 , 0.291079 , 0.343343 , 0.320593 , 0.301751 , 0.373505 , 0.346915 , 0.302389 , 0.329867 , 0.330092 , 0.36775 , 0.252264 , 0.288214 , 0.31986 , 0.262833 , 0.142619 , 0.140548 , 0.183927 , 0.196091 , 0.192641 , 0.245302 , 0.410162 , 0.251919 , 0.337736 , 0.193279 , 0.160288 , 0.186506 , 0.169571 , 0.236856 , 0.226115 , 0.243007 , 0.213864 , 0.250245 , 0.234699 , 0.278724 , 0.24896 , 0.225606 , 0.259615 , 0.213726 , 0.268259 , 0.251591 , 0.251212 , 0.311319 , 0.262022 , 0.250401 
 736 , 0.371335 , 0.392098 , 0.33663 , 0.29209 , 0.373157 , 0.23044 , 0.240843 , 0.23202 , 0.223766 , 0.202908 , 0.254406 , 0.292962 , 0.346187 , 0.32355 , 0.30435 , 0.377197 , 0.350546 , 0.305178 , 0.333073 , 0.333211 , 0.372786 , 0.255226 , 0.291417 , 0.323697 , 0.26455 , 0.143693 , 0.141526 , 0.185538 , 0.196701 , 0.194379 , 0.247396 , 0.415616 , 0.253508 , 0.340782 , 0.194784 , 0.161382 , 0.187653 , 0.170732 , 0.239263 , 0.228998 , 0.244797 , 0.214917 , 0.252058 , 0.236302 , 0.280997 , 0.250987 , 0.227168 , 0.261675 , 0.214909 , 0.270386 , 0.253897 , 0.252766 , 0.31363 , 0.264075 , 0.251876 
 737 , 0.375348 , 0.396785 , 0.340736 , 0.295418 , 0.379021 , 0.231903 , 0.24209 , 0.23364 , 0.225009 , 0.203572 , 0.255794 , 0.294804 , 0.348953 , 0.326427 , 0.306875 , 0.380792 , 0.354076 , 0.307894 , 0.336191 , 0.336243 , 0.377681 , 0.258092 , 0.294528 , 0.327421 , 0.266214 , 0.144732 , 0.142486 , 0.187095 , 0.197299 , 0.196064 , 0.249417 , 0.420908 , 0.255051 , 0.343734 , 0.196237 , 0.162436 , 0.188772 , 0.171854 , 0.241581 , 0.231783 , 0.246514 , 0.215936 , 0.253806 , 0.237839 , 0.283183 , 0.252934 , 0.228672 , 0.263656 , 0.216031 , 0.272426 , 0.256105 , 0.254247 , 0.315835 , 0.266032 , 0.253279 
 738 , 0.37879 , 0.400859 , 0.34426 , 0.298422 , 0.384262 , 0.233238 , 0.243289 , 0.235155 , 0.226136 , 0.204197 , 0.257033 , 0.296428 , 0.351293 , 0.328877 , 0.30901 , 0.383863 , 0.357103 , 0.310207 , 0.338866 , 0.338866 , 0.381851 , 0.260467 , 0.29733 , 0.330672 , 0.267664 , 0.145656 , 0.143341 , 0.18845 , 0.197876 , 0.197659 , 0.251275 , 0.425668 , 0.256461 , 0.346437 , 0.197494 , 0.16338 , 0.189837 , 0.172876 , 0.243583 , 0.234253 , 0.247902 , 0.216745 , 0.255177 , 0.239109 , 0.284921 , 0.25451 , 0.229934 , 0.265176 , 0.216953 , 0.274038 , 0.257909 , 0.255394 , 0.317569 , 0.267638 , 0.254388 
 739 , 0.38221 , 0.404871 , 0.347731 , 0.301383 , 0.389408 , 0.234553 , 0.24452 , 0.236732 , 0.22732 , 0.204875 , 0.258317 , 0.298101 , 0.353652 , 0.331329 , 0.311151 , 0.386985 , 0.360156 , 0.312531 , 0.341566 , 0.34154 , 0.386039 , 0.262867 , 0.30015 , 0.333969 , 0.26917 , 0.146598 , 0.144227 , 0.189802 , 0.198468 , 0.199258 , 0.25316 , 0.430563 , 0.25797 , 0.34925 , 0.198789 , 0.164362 , 0.190966 , 0.173957 , 0.245666 , 0.236793 , 0.249374 , 0.217656 , 0.256633 , 0.24044 , 0.286727 , 0.256233 , 0.231358 , 0.266826 , 0.217995 , 0.275787 , 0.259854 , 0.256685 , 0.319452 , 0.269431 , 0.25566 
 740 , 0.385594 , 0.408832 , 0.351159 , 0.304301 , 0.394488 , 0.235839 , 0.245741 , 0.238282 , 0.228476 , 0.205533 , 0.25959 , 0.299763 , 0.355975 , 0.333746 , 0.313273 , 0.390063 , 0.363165 , 0.31482 , 0.344222 , 0.34417 , 0.390167 , 0.265232 , 0.302936 , 0.337215 , 0.270657 , 0.147521 , 0.145096 , 0.191137 , 0.199048 , 0.200839 , 0.255008 , 0.435374 , 0.259459 , 0.35202 , 0.200065 , 0.165334 , 0.192076 , 0.175019 , 0.247706 , 0.239282 , 0.250818 , 0.218548 , 0.258068 , 0.241751 , 0.288496 , 0.257921 , 0.232744 , 0.26844 , 0.219008 , 0.27749 , 0.261746 , 0.257955 , 0.321297 , 0.27117 , 0.256904 
 741 , 0.38845 , 0.412246 , 0.354201 , 0.306898 , 0.398904 , 0.23696 , 0.246794 , 0.239639 , 0.229534 , 0.206105 , 0.260651 , 0.301148 , 0.357936 , 0.335781 , 0.315057 , 0.392647 , 0.365737 , 0.316758 , 0.346426 , 0.346374 , 0.393633 , 0.267256 , 0.305249 , 0.339925 , 0.271951 , 0.148314 , 0.145809 , 0.19224 , 0.199535 , 0.202118 , 0.256497 , 0.439462 , 0.260642 , 0.354297 , 0.201123 , 0.166106 , 0.192929 , 0.175827 , 0.249403 , 0.241271 , 0.25189 , 0.219194 , 0.25908 , 0.242649 , 0.289795 , 0.259167 , 0.233731 , 0.269569 , 0.21963 , 0.278635 , 0.263077 , 0.258749 , 0.322439 , 0.272335 , 0.257632 
 742 , 0.391027 , 0.41535 , 0.357013 , 0.30931 , 0.402988 , 0.238 , 0.247726 , 0.240837 , 0.230501 , 0.206588 , 0.261572 , 0.302387 , 0.359824 , 0.337728 , 0.316801 , 0.395095 , 0.36811 , 0.318573 , 0.348466 , 0.34837 , 0.396806 , 0.26915 , 0.307381 , 0.34239 , 0.273184 , 0.149054 , 0.14647 , 0.193265 , 0.200049 , 0.203332 , 0.257905 , 0.443278 , 0.261738 , 0.356437 , 0.202231 , 0.166908 , 0.193789 , 0.176634 , 0.251131 , 0.243195 , 0.253016 , 0.219919 , 0.260149 , 0.243605 , 0.291212 , 0.260455 , 0.234726 , 0.27087 , 0.220408 , 0.279976 , 0.264558 , 0.259721 , 0.323811 , 0.27362 , 0.258551 
 743 , 0.393598 , 0.418432 , 0.359803 , 0.311717 , 0.40705 , 0.239033 , 0.248659 , 0.24202 , 0.231451 , 0.207063 , 0.262495 , 0.303628 , 0.361698 , 0.339669 , 0.31853 , 0.39752 , 0.370468 , 0.32039 , 0.350491 , 0.350351 , 0.399966 , 0.271038 , 0.309507 , 0.34484 , 0.274401 , 0.149787 , 0.147141 , 0.194292 , 0.200564 , 0.204547 , 0.259298 , 0.447065 , 0.262827 , 0.358562 , 0.203324 , 0.167694 , 0.19465 , 0.177434 , 0.252834 , 0.245095 , 0.254127 , 0.220637 , 0.261202 , 0.244545 , 0.292613 , 0.261726 , 0.235722 , 0.272165 , 0.221178 , 0.281301 , 0.266015 , 0.260669 , 0.325168 , 0.274881 , 0.259455 
 744 , 0.395917 , 0.421287 , 0.36238 , 0.313934 , 0.410755 , 0.239987 , 0.249521 , 0.243139 , 0.23238 , 0.207544 , 0.263317 , 0.304751 , 0.363404 , 0.341431 , 0.320123 , 0.399725 , 0.372587 , 0.322005 , 0.352312 , 0.35212 , 0.402807 , 0.272719 , 0.311404 , 0.347051 , 0.275512 , 0.150458 , 0.147744 , 0.195227 , 0.201031 , 0.205662 , 0.26056 , 0.450456 , 0.263764 , 0.360436 , 0.204288 , 0.168378 , 0.195359 , 0.17813 , 0.254283 , 0.246763 , 0.255045 , 0.221192 , 0.262048 , 0.245284 , 0.293738 , 0.262705 , 0.236503 , 0.273175 , 0.221787 , 0.282331 , 0.267178 , 0.261374 , 0.326207 , 0.275853 , 0.260078 
 745 , 0.397925 , 0.423885 , 0.364703 , 0.315931 , 0.414018 , 0.240867 , 0.25033 , 0.244191 , 0.233298 , 0.208101 , 0.264073 , 0.305793 , 0.364896 , 0.342953 , 0.321536 , 0.401643 , 0.374517 , 0.323491 , 0.354012 , 0.353758 , 0.405309 , 0.274185 , 0.313107 , 0.349039 , 0.276605 , 0.151112 , 0.148358 , 0.196156 , 0.201523 , 0.20675 , 0.261749 , 0.453502 , 0.264599 , 0.362159 , 0.205128 , 0.169064 , 0.196007 , 0.178817 , 0.255574 , 0.248321 , 0.255916 , 0.221721 , 0.262898 , 0.24598 , 0.294751 , 0.263573 , 0.237288 , 0.274088 , 0.222414 , 0.283218 , 0.2683 , 0.262073 , 0.327245 , 0.276834 , 0.260714 
 746 , 0.399975 , 0.426535 , 0.367072 , 0.317953 , 0.417339 , 0.241766 , 0.251172 , 0.245276 , 0.234238 , 0.208687 , 0.264851 , 0.306871 , 0.366422 , 0.344495 , 0.322972 , 0.403608 , 0.37653 , 0.325043 , 0.355797 , 0.355481 , 0.407889 , 0.275705 , 0.314873 , 0.351111 , 0.27775 , 0.151804 , 0.148996 , 0.197132 , 0.202063 , 0.207898 , 0.263 , 0.456683 , 0.265509 , 0.363992 , 0.206029 , 0.169817 , 0.196728 , 0.179583 , 0.256954 , 0.249979 , 0.256893 , 0.222358 , 0.263877 , 0.246794 , 0.295912 , 0.264579 , 0.238204 , 0.275135 , 0.223165 , 0.284251 , 0.269598 , 0.262947 , 0.3285 , 0.278004 , 0.261543 
 747 , 0.402012 , 0.429164 , 0.369423 , 0.319965 , 0.420629 , 0.242652 , 0.251996 , 0.246349 , 0.235171 , 0.209265 , 0.265625 , 0.307926 , 0.367922 , 0.34602 , 0.3244 , 0.405542 , 0.378521 , 0.326578 , 0.357559 , 0.357182 , 0.410433 , 0.277208 , 0.316611 , 0.353151 , 0.278885 , 0.152474 , 0.149629 , 0.198086 , 0.202591 , 0.209019 , 0.264229 , 0.459812 , 0.266398 , 0.365796 , 0.206911 , 0.170556 , 0.197427 , 0.180338 , 0.25831 , 0.25161 , 0.257845 , 0.222973 , 0.264826 , 0.247588 , 0.297037 , 0.265555 , 0.239087 , 0.276145 , 0.223877 , 0.285243 , 0.270859 , 0.263781 , 0.329704 , 0.279131 , 0.262332 
 748 , 0.403612 , 0.431219 , 0.371291 , 0.321631 , 0.423203 , 0.243357 , 0.252689 , 0.247198 , 0.235906 , 0.209712 , 0.266161 , 0.308777 , 0.369093 , 0.347119 , 0.325489 , 0.407038 , 0.379996 , 0.327705 , 0.358781 , 0.358446 , 0.412264 , 0.278301 , 0.317932 , 0.354667 , 0.279731 , 0.152954 , 0.150111 , 0.198827 , 0.203055 , 0.209844 , 0.265137 , 0.462225 , 0.267124 , 0.367089 , 0.207558 , 0.171034 , 0.197952 , 0.180878 , 0.259258 , 0.252813 , 0.258339 , 0.22322 , 0.265367 , 0.248019 , 0.29767 , 0.266135 , 0.239508 , 0.276614 , 0.224138 , 0.285752 , 0.271538 , 0.264157 , 0.330265 , 0.279704 , 0.262524 
 749 , 0.405255 , 0.43335 , 0.373237 , 0.32338 , 0.425885 , 0.244112 , 0.253442 , 0.248115 , 0.236709 , 0.210203 , 0.266748 , 0.309713 , 0.370356 , 0.348339 , 0.326685 , 0.408683 , 0.381577 , 0.328911 , 0.36009 , 0.359798 , 0.414328 , 0.279514 , 0.319396 , 0.356362 , 0.280698 , 0.153518 , 0.150673 , 0.199672 , 0.203639 , 0.210813 , 0.266209 , 0.464962 , 0.268046 , 0.368651 , 0.208339 , 0.171621 , 0.198656 , 0.181569 , 0.260439 , 0.254246 , 0.259123 , 0.223695 , 0.266191 , 0.248715 , 0.298651 , 0.267039 , 0.240216 , 0.277438 , 0.224684 , 0.286644 , 0.27257 , 0.264954 , 0.331314 , 0.280689 , 0.263143 
 750 , 0.406941 , 0.435518 , 0.375217 , 0.325164 , 0.428621 , 0.244881 , 0.254218 , 0.249046 , 0.237525 , 0.210708 , 0.267357 , 0.310673 , 0.371636 , 0.349585 , 0.327905 , 0.410372 , 0.383184 , 0.330133 , 0.361424 , 0.361185 , 0.416438 , 0.280761 , 0.320894 , 0.3581 , 0.281689 , 0.154085 , 0.151238 , 0.200531 , 0.204244 , 0.211795 , 0.267304 , 0.467755 , 0.268984 , 0.370239 , 0.209134 , 0.17222 , 0.199373 , 0.182273 , 0.261636 , 0.255703 , 0.259921 , 0.224174 , 0.267038 , 0.249426 , 0.299647 , 0.267949 , 0.240938 , 0.278276 , 0.225244 , 0.28756 , 0.273617 , 0.265774 , 0.332388 , 0.281698 , 0.263785 
 751 , 0.408151 , 0.437103 , 0.376677 , 0.326483 , 0.430663 , 0.245415 , 0.254743 , 0.24969 , 0.238108 , 0.211034 , 0.267712 , 0.311279 , 0.372456 , 0.350382 , 0.328657 , 0.411461 , 0.384262 , 0.330929 , 0.362251 , 0.362027 , 0.417784 , 0.281504 , 0.321833 , 0.359174 , 0.2823 , 0.154445 , 0.151583 , 0.201026 , 0.204585 , 0.212402 , 0.2679 , 0.469543 , 0.269519 , 0.371096 , 0.209523 , 0.172494 , 0.199684 , 0.182592 , 0.262167 , 0.25647 , 0.26019 , 0.224226 , 0.267202 , 0.249547 , 0.299839 , 0.268124 , 0.241068 , 0.278418 , 0.225192 , 0.287684 , 0.273821 , 0.26587 , 0.332449 , 0.281799 , 0.263679 
 752 , 0.40932 , 0.4386 , 0.378069 , 0.327719 , 0.43261 , 0.245948 , 0.255288 , 0.250354 , 0.238704 , 0.211393 , 0.268119 , 0.311906 , 0.373332 , 0.351215 , 0.329438 , 0.412588 , 0.385367 , 0.331802 , 0.36316 , 0.362909 , 0.419017 , 0.282285 , 0.322821 , 0.360286 , 0.283046 , 0.154874 , 0.151982 , 0.201588 , 0.205063 , 0.21314 , 0.26862 , 0.471588 , 0.270241 , 0.372168 , 0.210095 , 0.172935 , 0.200156 , 0.183098 , 0.262943 , 0.257454 , 0.260723 , 0.224565 , 0.26768 , 0.249987 , 0.300417 , 0.268647 , 0.24157 , 0.278999 , 0.225479 , 0.288266 , 0.274459 , 0.266409 , 0.333172 , 0.282419 , 0.264143 
 753 , 0.410552 , 0.440182 , 0.379532 , 0.329022 , 0.434659 , 0.246525 , 0.255866 , 0.251052 , 0.239344 , 0.211785 , 0.268543 , 0.312571 , 0.374261 , 0.35209 , 0.330259 , 0.413779 , 0.386543 , 0.332725 , 0.364112 , 0.363834 , 0.420306 , 0.283112 , 0.323867 , 0.361449 , 0.283838 , 0.155331 , 0.152408 , 0.202192 , 0.205572 , 0.213927 , 0.269386 , 0.473738 , 0.271 , 0.373301 , 0.2107 , 0.173396 , 0.200659 , 0.183625 , 0.263756 , 0.258493 , 0.261281 , 0.224928 , 0.268176 , 0.250451 , 0.301024 , 0.269198 , 0.242087 , 0.279615 , 0.225788 , 0.288885 , 0.275133 , 0.266974 , 0.333944 , 0.283085 , 0.264634 
 754 , 0.411555 , 0.441468 , 0.380682 , 0.330097 , 0.436454 , 0.246946 , 0.256304 , 0.251598 , 0.239814 , 0.212073 , 0.268958 , 0.313027 , 0.374908 , 0.352815 , 0.330803 , 0.414642 , 0.387453 , 0.333464 , 0.364889 , 0.364554 , 0.421122 , 0.283846 , 0.32463 , 0.362255 , 0.284426 , 0.155721 , 0.152689 , 0.202442 , 0.2059 , 0.214552 , 0.269926 , 0.475183 , 0.271528 , 0.374003 , 0.210995 , 0.173642 , 0.200904 , 0.183879 , 0.26417 , 0.258902 , 0.2615 , 0.224997 , 0.268206 , 0.250512 , 0.301098 , 0.269347 , 0.24223 , 0.27971 , 0.225794 , 0.288969 , 0.275176 , 0.266975 , 0.33388 , 0.283104 , 0.26455 
 755 , 0.412207 , 0.442378 , 0.38137 , 0.330867 , 0.437925 , 0.247195 , 0.256575 , 0.251994 , 0.240109 , 0.212261 , 0.269475 , 0.313277 , 0.375272 , 0.353458 , 0.331059 , 0.415188 , 0.388172 , 0.334057 , 0.365581 , 0.365124 , 0.421478 , 0.284661 , 0.325143 , 0.362701 , 0.284889 , 0.156135 , 0.152872 , 0.202314 , 0.206145 , 0.215141 , 0.27038 , 0.475976 , 0.271989 , 0.374467 , 0.211045 , 0.173808 , 0.201007 , 0.183983 , 0.2643 , 0.258714 , 0.261594 , 0.225006 , 0.267985 , 0.250422 , 0.300898 , 0.269429 , 0.242294 , 0.279577 , 0.225874 , 0.288875 , 0.274915 , 0.266778 , 0.333253 , 0.282859 , 0.264328 
 756 , 0.412945 , 0.443418 , 0.382151 , 0.331741 , 0.439603 , 0.247502 , 0.256915 , 0.252475 , 0.24048 , 0.212498 , 0.270097 , 0.313623 , 0.375753 , 0.354243 , 0.331419 , 0.415887 , 0.389073 , 0.334783 , 0.366432 , 0.365826 , 0.422027 , 0.285641 , 0.325802 , 0.363316 , 0.285485 , 0.156655 , 0.153153 , 0.20224 , 0.206505 , 0.215881 , 0.271007 , 0.477071 , 0.272634 , 0.375165 , 0.211211 , 0.174111 , 0.201256 , 0.184214 , 0.264637 , 0.258699 , 0.26187 , 0.225211 , 0.267964 , 0.250545 , 0.300937 , 0.269775 , 0.242594 , 0.279712 , 0.226204 , 0.289088 , 0.274941 , 0.266861 , 0.332908 , 0.28292 , 0.264435 
 757 , 0.413758 , 0.444563 , 0.382999 , 0.332699 , 0.441458 , 0.247833 , 0.257285 , 0.253007 , 0.240885 , 0.21276 , 0.270794 , 0.313998 , 0.376273 , 0.355114 , 0.331803 , 0.416659 , 0.390058 , 0.335591 , 0.367375 , 0.366617 , 0.422609 , 0.286732 , 0.326527 , 0.363993 , 0.286159 , 0.157239 , 0.153451 , 0.202153 , 0.206911 , 0.216696 , 0.271699 , 0.478259 , 0.273353 , 0.37594 , 0.211392 , 0.174443 , 0.201525 , 0.184478 , 0.264991 , 0.258653 , 0.262201 , 0.225455 , 0.267929 , 0.25067 , 0.30097 , 0.270165 , 0.242927 , 0.279839 , 0.226564 , 0.289319 , 0.274933 , 0.266941 , 0.332486 , 0.282971 , 0.264529 
 758 , 0.414459 , 0.445567 , 0.383563 , 0.333487 , 0.443165 , 0.24808 , 0.257698 , 0.253503 , 0.24128 , 0.213018 , 0.271603 , 0.31426 , 0.376597 , 0.356039 , 0.332082 , 0.417313 , 0.390908 , 0.336462 , 0.368475 , 0.36745 , 0.422894 , 0.287901 , 0.327204 , 0.364567 , 0.286931 , 0.157906 , 0.153795 , 0.201958 , 0.207437 , 0.217452 , 0.272379 , 0.479096 , 0.274144 , 0.376633 , 0.211595 , 0.174841 , 0.201903 , 0.184727 , 0.26533 , 0.258215 , 0.26277 , 0.225943 , 0.267852 , 0.250769 , 0.300937 , 0.270744 , 0.243285 , 0.279817 , 0.226987 , 0.289573 , 0.274698 , 0.2669 , 0.332018 , 0.282939 , 0.264618 
