MAT_00005.spu,MAT_00004.spu,MAT_00003.spu,MAT_00002.spu,MAT_00001.spu,
Wavelength,MAT_00006.spu,MAT_00007.spu,MAT_00008.spu,MAT_00009.spu,MAT_00010.spu,MAT_00011.spu,MAT_00012.spu,MAT_00013.spu,MAT_00014.spu,MAT_00015.spu,MAT_00016.spu,MAT_00017.spu,MAT_00018.spu,MAT_00019.spu,MAT_00020.spu,MAT_00021.spu,MAT_00022.spu,MAT_00023.spu,MAT_00024.spu,MAT_00025.spu,MAT_00026.spu,MAT_00027.spu,MAT_00028.spu,MAT_00029.spu,MAT_00030.spu,MAT_00031.spu,MAT_00032.spu,MAT_00033.spu,MAT_00034.spu,MAT_00035.spu,MAT_00036.spu,MAT_00037.spu,MAT_00038.spu,MAT_00039.spu,MAT_00040.spu,MAT_00041.spu,MAT_00042.spu,MAT_00043.spu,MAT_00044.spu,MAT_00045.spu,MAT_00046.spu,MAT_00047.spu,MAT_00048.spu,MAT_00049.spu,MAT_00050.spu,MAT_00051.spu,MAT_00052.spu,MAT_00053.spu,MAT_00054.spu,MAT_00055.spu,MAT_00056.spu,MAT_00057.spu,MAT_00058.spu,MAT_00059.spu,MAT_00060.spu,MAT_00061.spu,MAT_00062.spu,MAT_00063.spu,MAT_00064.spu,MAT_00065.spu,MAT_00066.spu,MAT_00067.spu,MAT_00068.spu,MAT_00069.spu,MAT_00070.spu,MAT_00071.spu,MAT_00072.spu,MAT_00073.spu,MAT_00074.spu,MAT_00075.spu,MAT_00076.spu,MAT_00077.spu,MAT_00078.spu,MAT_00079.spu,MAT_00080.spu,MAT_00081.spu,MAT_00082.spu,MAT_00083.spu,MAT_00084.spu,MAT_00085.spu,MAT_00086.spu,MAT_00087.spu,MAT_00088.spu,MAT_00089.spu,MAT_00090.spu,MAT_00091.spu,MAT_00092.spu,MAT_00093.spu,MAT_00094.spu,MAT_00095.spu,MAT_00096.spu,MAT_00097.spu,MAT_00098.spu,MAT_00099.spu,MAT_00100.spu,MAT_00101.spu,MAT_00102.spu,MAT_00103.spu,MAT_00104.spu,MAT_00105.spu
 425 , 0.024298 , 0.028846 , 0.022101 , 0.028691 , 0.023861 , 0.022439 , 0.01951 , 0.025481 , 0.028917 , 0.019461 , 0.034634 , 0.016391 , 0.020496 , 0.0197 , 0.023777 , 0.025488 , 0.039605 , 0.027987 , 0.03024 , 0.036577 , 0.031733 , 0.03343 , 0.036098 , 0.033733 , 0.042886 , 0.019306 , 0.027924 , 0.021334 , 0.020228 , 0.028044 , 0.023798 , 0.018771 , 0.033317 , 0.022017 , 0.036345 , 0.026523 , 0.024558 , 0.019045 , 0.026255 , 0.019489 , 0.026678 , 0.020792 , 0.016778 , 0.022481 , 0.022594 , 0.012695 , 0.021946 , 0.02496 , 0.019313 , 0.022967 , 0.018722 , 0.015884 , 0.021862 , 0.022573 , 0.014574 , 0.018848 , 0.019334 , 0.032233 , 0.013335 , 0.02553 , 0.026199 , 0.035824 , 0.031015 , 0.038774 , 0.028086 , 0.012659 , 0.016623 , 0.024284 , 0.020904 , 0.028614 , 0.018074 , 0.028656 , 0.025481 , 0.020425 , 0.020939 , 0.016975 , 0.019475 , 0.023002 , 0.023875 , 0.023326 , 0.01994 , 0.019024 , 0.013927 , 0.038239 , 0.031177 , 0.027966 , 0.025819 , 0.020482 , 0.013807 , 0.018968 , 0.032691 , 0.020172 , 0.030797 , 0.030508 , 0.028318 , 0.022524 , 0.023953 , 0.018595 , 0.020904 , 0.025819 
 426 , 0.024486 , 0.029117 , 0.022364 , 0.028934 , 0.024084 , 0.022639 , 0.01975 , 0.025741 , 0.029145 , 0.019651 , 0.034981 , 0.0165 , 0.020652 , 0.019848 , 0.023957 , 0.025578 , 0.039837 , 0.028088 , 0.030407 , 0.036743 , 0.03183 , 0.03355 , 0.03632 , 0.033924 , 0.043094 , 0.019489 , 0.028137 , 0.021483 , 0.020412 , 0.028186 , 0.023957 , 0.018939 , 0.033649 , 0.022188 , 0.036644 , 0.026812 , 0.024768 , 0.019214 , 0.026495 , 0.019658 , 0.026932 , 0.020934 , 0.016888 , 0.022625 , 0.022773 , 0.012758 , 0.022083 , 0.025099 , 0.019362 , 0.023126 , 0.018854 , 0.016014 , 0.022075 , 0.022745 , 0.014668 , 0.019024 , 0.019531 , 0.032521 , 0.013427 , 0.025734 , 0.026452 , 0.036116 , 0.03121 , 0.039055 , 0.028327 , 0.012772 , 0.016775 , 0.024521 , 0.021117 , 0.028821 , 0.018241 , 0.028905 , 0.025698 , 0.020631 , 0.021096 , 0.01712 , 0.019672 , 0.023182 , 0.024098 , 0.023549 , 0.020088 , 0.019136 , 0.014054 , 0.03847 , 0.031372 , 0.028045 , 0.025931 , 0.020567 , 0.013871 , 0.019164 , 0.032951 , 0.020356 , 0.031062 , 0.030801 , 0.028588 , 0.02271 , 0.024275 , 0.018763 , 0.021096 , 0.026051 
 427 , 0.024685 , 0.029361 , 0.022597 , 0.029135 , 0.024318 , 0.022816 , 0.019967 , 0.026004 , 0.029417 , 0.019797 , 0.035271 , 0.016581 , 0.020813 , 0.019995 , 0.024156 , 0.02563 , 0.040025 , 0.028162 , 0.030503 , 0.036886 , 0.031907 , 0.033649 , 0.036505 , 0.034072 , 0.043248 , 0.019691 , 0.028331 , 0.021617 , 0.020545 , 0.028268 , 0.024064 , 0.019071 , 0.033966 , 0.022357 , 0.036907 , 0.027055 , 0.024967 , 0.019381 , 0.026716 , 0.019797 , 0.02716 , 0.021024 , 0.016976 , 0.022759 , 0.022957 , 0.012829 , 0.022216 , 0.025214 , 0.01936 , 0.023253 , 0.018965 , 0.016109 , 0.022287 , 0.022851 , 0.014747 , 0.019198 , 0.01972 , 0.03281 , 0.013513 , 0.02594 , 0.026702 , 0.036385 , 0.031385 , 0.039312 , 0.028571 , 0.012871 , 0.016906 , 0.024727 , 0.021278 , 0.029015 , 0.018415 , 0.0291 , 0.025919 , 0.020785 , 0.021236 , 0.017223 , 0.01984 , 0.023422 , 0.024276 , 0.023775 , 0.020178 , 0.019226 , 0.014155 , 0.038635 , 0.031519 , 0.028049 , 0.026004 , 0.020629 , 0.013894 , 0.019318 , 0.033205 , 0.02051 , 0.031307 , 0.031089 , 0.028825 , 0.022879 , 0.024551 , 0.018902 , 0.021236 , 0.026244 
 428 , 0.024884 , 0.029605 , 0.02283 , 0.029337 , 0.024545 , 0.022985 , 0.020177 , 0.026267 , 0.02969 , 0.019937 , 0.035568 , 0.016669 , 0.02096 , 0.020134 , 0.024354 , 0.025681 , 0.040205 , 0.028243 , 0.0306 , 0.037029 , 0.031976 , 0.033748 , 0.036698 , 0.03422 , 0.043402 , 0.01988 , 0.028518 , 0.02175 , 0.020678 , 0.028349 , 0.024178 , 0.019203 , 0.034284 , 0.022527 , 0.03717 , 0.02729 , 0.025159 , 0.019541 , 0.02693 , 0.019937 , 0.027389 , 0.021108 , 0.017057 , 0.022887 , 0.023134 , 0.012894 , 0.02235 , 0.025328 , 0.019358 , 0.023373 , 0.019076 , 0.016203 , 0.022491 , 0.02295 , 0.014827 , 0.019365 , 0.019908 , 0.033091 , 0.013599 , 0.02614 , 0.026951 , 0.036655 , 0.031567 , 0.03957 , 0.028815 , 0.012978 , 0.017029 , 0.024933 , 0.021447 , 0.02921 , 0.018589 , 0.029294 , 0.02614 , 0.020939 , 0.021369 , 0.017325 , 0.02 , 0.023656 , 0.024446 , 0.023995 , 0.020268 , 0.019316 , 0.014256 , 0.038801 , 0.031666 , 0.028045 , 0.026076 , 0.020692 , 0.013924 , 0.019464 , 0.033458 , 0.020664 , 0.031553 , 0.031376 , 0.029062 , 0.023049 , 0.024827 , 0.019033 , 0.021376 , 0.026436 
 429 , 0.025076 , 0.029849 , 0.023056 , 0.029539 , 0.024765 , 0.023155 , 0.020387 , 0.026523 , 0.029955 , 0.020083 , 0.035852 , 0.01675 , 0.021114 , 0.020274 , 0.024553 , 0.025732 , 0.040392 , 0.028317 , 0.030697 , 0.037172 , 0.032053 , 0.033846 , 0.036883 , 0.034362 , 0.043549 , 0.020076 , 0.028705 , 0.021884 , 0.020803 , 0.028423 , 0.024285 , 0.019335 , 0.034588 , 0.022689 , 0.037426 , 0.027526 , 0.025351 , 0.019709 , 0.027145 , 0.020069 , 0.027618 , 0.021199 , 0.017146 , 0.023021 , 0.023303 , 0.012958 , 0.022484 , 0.025436 , 0.019356 , 0.023501 , 0.019186 , 0.016291 , 0.022696 , 0.023049 , 0.014907 , 0.019525 , 0.02009 , 0.033373 , 0.013678 , 0.02634 , 0.027194 , 0.036925 , 0.031742 , 0.039827 , 0.029051 , 0.013078 , 0.017153 , 0.025132 , 0.021601 , 0.029397 , 0.018756 , 0.029482 , 0.026354 , 0.021086 , 0.021503 , 0.017428 , 0.020161 , 0.023889 , 0.024617 , 0.024214 , 0.020359 , 0.019405 , 0.014356 , 0.038959 , 0.031812 , 0.028049 , 0.026142 , 0.020754 , 0.013947 , 0.01961 , 0.033705 , 0.020811 , 0.031798 , 0.03165 , 0.029291 , 0.023219 , 0.025097 , 0.019172 , 0.02151 , 0.026622 
 430 , 0.025322 , 0.030186 , 0.023327 , 0.029813 , 0.02504 , 0.02339 , 0.020712 , 0.026838 , 0.030257 , 0.02031 , 0.036206 , 0.016891 , 0.021339 , 0.020472 , 0.0248 , 0.025858 , 0.040662 , 0.028431 , 0.030891 , 0.037356 , 0.032181 , 0.033986 , 0.037116 , 0.034536 , 0.043764 , 0.02031 , 0.028953 , 0.022079 , 0.021001 , 0.028558 , 0.024483 , 0.019527 , 0.034938 , 0.022904 , 0.037771 , 0.027803 , 0.025597 , 0.019887 , 0.027395 , 0.020282 , 0.027874 , 0.021339 , 0.017293 , 0.023207 , 0.023538 , 0.013049 , 0.022636 , 0.025583 , 0.019422 , 0.023686 , 0.019358 , 0.016433 , 0.022932 , 0.023235 , 0.015023 , 0.019732 , 0.02031 , 0.033704 , 0.013796 , 0.026563 , 0.027486 , 0.037271 , 0.031977 , 0.040147 , 0.029326 , 0.013218 , 0.017342 , 0.025371 , 0.021832 , 0.029636 , 0.018984 , 0.029763 , 0.026626 , 0.021297 , 0.02167 , 0.01761 , 0.020394 , 0.024152 , 0.024864 , 0.024448 , 0.020486 , 0.019541 , 0.014501 , 0.039153 , 0.032012 , 0.028121 , 0.026267 , 0.020874 , 0.014015 , 0.019781 , 0.033958 , 0.021008 , 0.032068 , 0.031949 , 0.02958 , 0.023447 , 0.025421 , 0.019344 , 0.021727 , 0.026866 
 431 , 0.025577 , 0.030543 , 0.023591 , 0.0301 , 0.025317 , 0.02364 , 0.021048 , 0.027148 , 0.030557 , 0.020541 , 0.036566 , 0.017033 , 0.021583 , 0.020682 , 0.025056 , 0.025993 , 0.040947 , 0.028557 , 0.031093 , 0.037538 , 0.032318 , 0.034129 , 0.037355 , 0.034699 , 0.043991 , 0.020541 , 0.029212 , 0.022288 , 0.021203 , 0.028698 , 0.024704 , 0.019724 , 0.035284 , 0.023126 , 0.038137 , 0.028078 , 0.025845 , 0.020069 , 0.027648 , 0.020498 , 0.02812 , 0.021499 , 0.017441 , 0.023408 , 0.023774 , 0.013151 , 0.022781 , 0.025732 , 0.019491 , 0.02388 , 0.01954 , 0.016582 , 0.023175 , 0.023443 , 0.015152 , 0.019935 , 0.020527 , 0.03403 , 0.013919 , 0.026775 , 0.027782 , 0.037623 , 0.032213 , 0.040476 , 0.029606 , 0.01337 , 0.017533 , 0.025598 , 0.022062 , 0.029881 , 0.019216 , 0.03005 , 0.026901 , 0.021506 , 0.021837 , 0.017808 , 0.020632 , 0.024408 , 0.025119 , 0.024676 , 0.020611 , 0.019688 , 0.014652 , 0.039341 , 0.03222 , 0.028212 , 0.026394 , 0.020991 , 0.014088 , 0.019949 , 0.034192 , 0.02121 , 0.03234 , 0.032234 , 0.029867 , 0.023675 , 0.025746 , 0.019519 , 0.021949 , 0.027113 
 432 , 0.025826 , 0.030887 , 0.023855 , 0.030373 , 0.025579 , 0.023876 , 0.02137 , 0.027452 , 0.030851 , 0.020772 , 0.036912 , 0.017175 , 0.021813 , 0.020884 , 0.025298 , 0.026128 , 0.04122 , 0.028676 , 0.031288 , 0.037714 , 0.032449 , 0.034272 , 0.037588 , 0.034864 , 0.044204 , 0.020772 , 0.029451 , 0.022482 , 0.021398 , 0.028838 , 0.024911 , 0.01992 , 0.035617 , 0.023341 , 0.038482 , 0.028339 , 0.026086 , 0.020237 , 0.027888 , 0.020715 , 0.02836 , 0.021645 , 0.01759 , 0.023594 , 0.023996 , 0.013247 , 0.022926 , 0.025875 , 0.019568 , 0.024073 , 0.019716 , 0.016724 , 0.023404 , 0.023637 , 0.015274 , 0.020124 , 0.020737 , 0.03435 , 0.014036 , 0.026987 , 0.028071 , 0.037968 , 0.032442 , 0.040783 , 0.029873 , 0.013508 , 0.017717 , 0.025826 , 0.022278 , 0.030119 , 0.019441 , 0.030324 , 0.02717 , 0.021708 , 0.021997 , 0.017998 , 0.020863 , 0.024657 , 0.025368 , 0.024897 , 0.020737 , 0.019829 , 0.014796 , 0.039523 , 0.032421 , 0.028303 , 0.026523 , 0.02111 , 0.014155 , 0.020117 , 0.03442 , 0.021405 , 0.032597 , 0.032513 , 0.030148 , 0.023897 , 0.026058 , 0.019688 , 0.022165 , 0.027353 
 433 , 0.026036 , 0.031202 , 0.024125 , 0.030646 , 0.025805 , 0.024125 , 0.021644 , 0.02773 , 0.031159 , 0.020991 , 0.037245 , 0.017308 , 0.022031 , 0.021075 , 0.02553 , 0.02624 , 0.041462 , 0.028791 , 0.031469 , 0.037892 , 0.032565 , 0.034399 , 0.037814 , 0.035017 , 0.044406 , 0.020977 , 0.029677 , 0.022649 , 0.021588 , 0.02896 , 0.025102 , 0.020077 , 0.035938 , 0.023528 , 0.038805 , 0.028587 , 0.026311 , 0.020401 , 0.028131 , 0.020906 , 0.028594 , 0.021785 , 0.017723 , 0.023767 , 0.024216 , 0.013331 , 0.023064 , 0.026001 , 0.01962 , 0.02423 , 0.019859 , 0.016859 , 0.023605 , 0.023802 , 0.015369 , 0.020302 , 0.020949 , 0.034659 , 0.014146 , 0.027189 , 0.028341 , 0.038292 , 0.032656 , 0.041082 , 0.030126 , 0.013619 , 0.017878 , 0.026029 , 0.022488 , 0.030337 , 0.019635 , 0.030576 , 0.027393 , 0.021897 , 0.022143 , 0.018159 , 0.021068 , 0.024912 , 0.025594 , 0.025116 , 0.020843 , 0.01993 , 0.014919 , 0.039698 , 0.032593 , 0.028363 , 0.026648 , 0.021216 , 0.014223 , 0.020281 , 0.034645 , 0.021567 , 0.032839 , 0.032762 , 0.0304 , 0.024097 , 0.026353 , 0.019852 , 0.022354 , 0.027561 
 434 , 0.026198 , 0.031486 , 0.024401 , 0.03091 , 0.025981 , 0.024387 , 0.021845 , 0.027982 , 0.031486 , 0.021206 , 0.037567 , 0.017442 , 0.022231 , 0.021248 , 0.025742 , 0.026325 , 0.041653 , 0.028888 , 0.031619 , 0.038051 , 0.032666 , 0.034498 , 0.03803 , 0.035172 , 0.044596 , 0.021171 , 0.029885 , 0.022772 , 0.021754 , 0.029056 , 0.025265 , 0.020195 , 0.036233 , 0.023678 , 0.039097 , 0.028796 , 0.026507 , 0.02056 , 0.028375 , 0.02108 , 0.028796 , 0.021915 , 0.017821 , 0.023923 , 0.024415 , 0.013405 , 0.023193 , 0.026093 , 0.019654 , 0.024359 , 0.01997 , 0.016972 , 0.023769 , 0.023937 , 0.015448 , 0.020455 , 0.021157 , 0.034948 , 0.014226 , 0.027392 , 0.028586 , 0.038592 , 0.032848 , 0.041352 , 0.030376 , 0.0137 , 0.018004 , 0.026219 , 0.022673 , 0.030517 , 0.01978 , 0.030791 , 0.027561 , 0.02207 , 0.022273 , 0.018292 , 0.021234 , 0.025166 , 0.025798 , 0.025321 , 0.020939 , 0.019991 , 0.015027 , 0.039856 , 0.032736 , 0.028403 , 0.026767 , 0.021311 , 0.014275 , 0.020433 , 0.034856 , 0.021683 , 0.033066 , 0.032974 , 0.030622 , 0.024274 , 0.026627 , 0.019991 , 0.022505 , 0.027736 
 435 , 0.026354 , 0.03175 , 0.02467 , 0.031167 , 0.026151 , 0.024628 , 0.022039 , 0.028227 , 0.031792 , 0.021407 , 0.037868 , 0.017569 , 0.022425 , 0.021414 , 0.02594 , 0.02641 , 0.041832 , 0.028985 , 0.031764 , 0.038205 , 0.03276 , 0.034598 , 0.038233 , 0.035321 , 0.044772 , 0.021344 , 0.030073 , 0.022895 , 0.021906 , 0.029154 , 0.025428 , 0.020313 , 0.036514 , 0.023821 , 0.03937 , 0.028999 , 0.026698 , 0.020706 , 0.028599 , 0.021246 , 0.028999 , 0.022039 , 0.017913 , 0.024067 , 0.024607 , 0.013472 , 0.023316 , 0.026179 , 0.019688 , 0.024481 , 0.020074 , 0.017085 , 0.023926 , 0.02406 , 0.015521 , 0.0206 , 0.021358 , 0.03523 , 0.014314 , 0.027582 , 0.028824 , 0.038885 , 0.033034 , 0.041608 , 0.030613 , 0.01378 , 0.018124 , 0.026389 , 0.022846 , 0.03069 , 0.019927 , 0.030999 , 0.027722 , 0.022235 , 0.02239 , 0.018418 , 0.021386 , 0.025407 , 0.025989 , 0.025519 , 0.021021 , 0.020046 , 0.015121 , 0.040001 , 0.032872 , 0.028431 , 0.026887 , 0.021393 , 0.014328 , 0.020586 , 0.035061 , 0.021793 , 0.033279 , 0.033181 , 0.030838 , 0.024439 , 0.026887 , 0.02013 , 0.022656 , 0.027905 
 436 , 0.026511 , 0.032009 , 0.024926 , 0.031413 , 0.026314 , 0.02487 , 0.022226 , 0.028461 , 0.032093 , 0.021601 , 0.03816 , 0.017688 , 0.022611 , 0.021573 , 0.026139 , 0.026483 , 0.042011 , 0.029071 , 0.031904 , 0.038349 , 0.032851 , 0.034695 , 0.038427 , 0.035467 , 0.044949 , 0.021524 , 0.030263 , 0.023011 , 0.022057 , 0.029246 , 0.025578 , 0.020423 , 0.036785 , 0.023965 , 0.03964 , 0.029197 , 0.026875 , 0.020851 , 0.028825 , 0.021398 , 0.02919 , 0.022162 , 0.018003 , 0.024203 , 0.024785 , 0.013529 , 0.023432 , 0.026265 , 0.019715 , 0.024596 , 0.020178 , 0.01719 , 0.024077 , 0.024175 , 0.015591 , 0.020739 , 0.021545 , 0.035502 , 0.014392 , 0.027766 , 0.029057 , 0.039163 , 0.033209 , 0.041849 , 0.030845 , 0.013859 , 0.018242 , 0.02656 , 0.023011 , 0.030852 , 0.020058 , 0.031196 , 0.027878 , 0.022394 , 0.022506 , 0.018537 , 0.021538 , 0.025641 , 0.026174 , 0.025704 , 0.02111 , 0.020094 , 0.015219 , 0.040138 , 0.033005 , 0.028468 , 0.026995 , 0.021475 , 0.014378 , 0.020732 , 0.035257 , 0.021903 , 0.033489 , 0.033377 , 0.031041 , 0.024603 , 0.027135 , 0.020255 , 0.022794 , 0.028068 
 437 , 0.026741 , 0.032295 , 0.025169 , 0.031663 , 0.02651 , 0.025084 , 0.022431 , 0.028735 , 0.032379 , 0.02175 , 0.038445 , 0.017811 , 0.022852 , 0.021722 , 0.02632 , 0.026559 , 0.042201 , 0.029142 , 0.032028 , 0.038452 , 0.032905 , 0.034787 , 0.038592 , 0.035594 , 0.045079 , 0.021708 , 0.030434 , 0.02314 , 0.022213 , 0.029332 , 0.025702 , 0.020549 , 0.03704 , 0.024088 , 0.039933 , 0.029423 , 0.027064 , 0.021006 , 0.029044 , 0.021539 , 0.029402 , 0.022311 , 0.018092 , 0.024326 , 0.02493 , 0.013585 , 0.02354 , 0.026369 , 0.019735 , 0.024705 , 0.020296 , 0.017299 , 0.02427 , 0.024291 , 0.015684 , 0.0209 , 0.02175 , 0.03577 , 0.014476 , 0.027977 , 0.029318 , 0.039449 , 0.033404 , 0.042088 , 0.031087 , 0.013985 , 0.018359 , 0.026699 , 0.023161 , 0.030996 , 0.020212 , 0.031403 , 0.028068 , 0.022543 , 0.022648 , 0.018675 , 0.021708 , 0.025885 , 0.026348 , 0.025871 , 0.021202 , 0.02017 , 0.015326 , 0.040249 , 0.033165 , 0.028489 , 0.027057 , 0.021553 , 0.014434 , 0.020865 , 0.03544 , 0.022045 , 0.033692 , 0.0336 , 0.031249 , 0.024754 , 0.027387 , 0.020388 , 0.02295 , 0.02823 
 438 , 0.026961 , 0.032568 , 0.025401 , 0.031908 , 0.026694 , 0.025289 , 0.022626 , 0.028992 , 0.032652 , 0.021895 , 0.038723 , 0.017925 , 0.023082 , 0.02186 , 0.026497 , 0.026624 , 0.042377 , 0.029216 , 0.032154 , 0.038555 , 0.032955 , 0.03488 , 0.038752 , 0.035716 , 0.045209 , 0.021888 , 0.030601 , 0.023272 , 0.022359 , 0.02942 , 0.025823 , 0.020679 , 0.03729 , 0.024207 , 0.040206 , 0.029631 , 0.027249 , 0.021157 , 0.029259 , 0.02167 , 0.02961 , 0.02245 , 0.018178 , 0.024438 , 0.025071 , 0.013639 , 0.023637 , 0.026462 , 0.019752 , 0.024811 , 0.020419 , 0.017405 , 0.024459 , 0.024403 , 0.015782 , 0.021052 , 0.021944 , 0.036025 , 0.014552 , 0.028177 , 0.029568 , 0.039728 , 0.033594 , 0.042314 , 0.03131 , 0.014102 , 0.018466 , 0.026827 , 0.0233 , 0.031135 , 0.020356 , 0.031606 , 0.028247 , 0.022696 , 0.02278 , 0.018796 , 0.02186 , 0.026118 , 0.026518 , 0.02604 , 0.021298 , 0.020244 , 0.015423 , 0.040354 , 0.033313 , 0.028514 , 0.027123 , 0.021621 , 0.014489 , 0.021002 , 0.035611 , 0.02219 , 0.033882 , 0.033812 , 0.031444 , 0.024895 , 0.027628 , 0.020518 , 0.023096 , 0.028387 
 439 , 0.027173 , 0.032834 , 0.025626 , 0.032145 , 0.026871 , 0.025492 , 0.022813 , 0.029241 , 0.032926 , 0.022032 , 0.038988 , 0.018038 , 0.023298 , 0.02199 , 0.026667 , 0.026695 , 0.042546 , 0.029283 , 0.032272 , 0.038643 , 0.033003 , 0.034965 , 0.03891 , 0.03583 , 0.045338 , 0.022061 , 0.03076 , 0.02339 , 0.022504 , 0.029501 , 0.025935 , 0.020802 , 0.037525 , 0.024325 , 0.040478 , 0.029838 , 0.027426 , 0.021301 , 0.029459 , 0.0218 , 0.02981 , 0.022588 , 0.018263 , 0.02455 , 0.025204 , 0.013685 , 0.023734 , 0.026554 , 0.019768 , 0.024916 , 0.020535 , 0.017504 , 0.024634 , 0.024515 , 0.015872 , 0.021196 , 0.022131 , 0.036273 , 0.014627 , 0.028369 , 0.02981 , 0.039993 , 0.03377 , 0.042532 , 0.031533 , 0.014219 , 0.018573 , 0.026955 , 0.023432 , 0.031273 , 0.020499 , 0.031793 , 0.028418 , 0.022834 , 0.022912 , 0.018924 , 0.022018 , 0.026343 , 0.026681 , 0.026196 , 0.021378 , 0.02031 , 0.01552 , 0.04045 , 0.033453 , 0.028537 , 0.02718 , 0.021695 , 0.014543 , 0.021132 , 0.035781 , 0.022328 , 0.034072 , 0.034016 , 0.031639 , 0.025035 , 0.027855 , 0.020633 , 0.023242 , 0.028537 
 440 , 0.027347 , 0.033097 , 0.025811 , 0.032371 , 0.027051 , 0.025663 , 0.02302 , 0.029496 , 0.033167 , 0.022182 , 0.039234 , 0.018123 , 0.023471 , 0.02214 , 0.026833 , 0.026755 , 0.042708 , 0.029355 , 0.032385 , 0.038755 , 0.03304 , 0.03502 , 0.039086 , 0.035936 , 0.045463 , 0.02221 , 0.030926 , 0.023493 , 0.022626 , 0.029574 , 0.026057 , 0.020921 , 0.037797 , 0.024444 , 0.040728 , 0.030025 , 0.027586 , 0.021428 , 0.029644 , 0.021928 , 0.029989 , 0.022689 , 0.018321 , 0.024662 , 0.025353 , 0.013719 , 0.023831 , 0.026635 , 0.019772 , 0.025015 , 0.020653 , 0.017595 , 0.024796 , 0.024613 , 0.015939 , 0.021329 , 0.022302 , 0.036514 , 0.014706 , 0.028545 , 0.030039 , 0.040242 , 0.033928 , 0.042771 , 0.03173 , 0.014297 , 0.018659 , 0.027086 , 0.02357 , 0.031391 , 0.020625 , 0.031962 , 0.028573 , 0.022964 , 0.02302 , 0.019025 , 0.022168 , 0.026558 , 0.026854 , 0.026353 , 0.021449 , 0.020378 , 0.015601 , 0.040566 , 0.033576 , 0.028552 , 0.027241 , 0.021731 , 0.014572 , 0.021245 , 0.035965 , 0.022443 , 0.034273 , 0.034217 , 0.031807 , 0.025198 , 0.028059 , 0.020759 , 0.02338 , 0.0287 
 441 , 0.027509 , 0.033361 , 0.025977 , 0.032598 , 0.027233 , 0.025829 , 0.023238 , 0.029739 , 0.033403 , 0.022342 , 0.039474 , 0.018191 , 0.023626 , 0.022285 , 0.026993 , 0.02681 , 0.042855 , 0.029422 , 0.032499 , 0.038874 , 0.033071 , 0.035069 , 0.039269 , 0.036029 , 0.045587 , 0.022349 , 0.031088 , 0.023591 , 0.022744 , 0.029655 , 0.026175 , 0.021029 , 0.038083 , 0.024565 , 0.040977 , 0.030212 , 0.027735 , 0.021544 , 0.02981 , 0.022045 , 0.030163 , 0.022779 , 0.018382 , 0.024777 , 0.025497 , 0.013758 , 0.02393 , 0.026704 , 0.019779 , 0.025109 , 0.020767 , 0.017676 , 0.024946 , 0.024713 , 0.016003 , 0.021452 , 0.022455 , 0.036749 , 0.014781 , 0.028716 , 0.030255 , 0.040476 , 0.034074 , 0.043003 , 0.031921 , 0.014358 , 0.018742 , 0.027205 , 0.023711 , 0.031511 , 0.020746 , 0.032118 , 0.02873 , 0.023076 , 0.023118 , 0.019123 , 0.02232 , 0.026775 , 0.027029 , 0.026506 , 0.021502 , 0.020443 , 0.015685 , 0.040674 , 0.033692 , 0.028575 , 0.027297 , 0.021756 , 0.014584 , 0.02136 , 0.036156 , 0.022553 , 0.034476 , 0.034412 , 0.03197 , 0.025363 , 0.028257 , 0.020887 , 0.02352 , 0.028857 
 442 , 0.02767 , 0.033617 , 0.026143 , 0.032818 , 0.027415 , 0.025987 , 0.023448 , 0.029982 , 0.033631 , 0.022494 , 0.039705 , 0.018258 , 0.023774 , 0.02243 , 0.027154 , 0.026871 , 0.043001 , 0.02948 , 0.032613 , 0.038991 , 0.033101 , 0.035116 , 0.039451 , 0.036127 , 0.045709 , 0.02248 , 0.031241 , 0.023682 , 0.022862 , 0.029728 , 0.026298 , 0.021136 , 0.038362 , 0.024686 , 0.041212 , 0.030392 , 0.027875 , 0.021659 , 0.029982 , 0.022161 , 0.030329 , 0.022862 , 0.018435 , 0.024891 , 0.025648 , 0.013789 , 0.024021 , 0.026779 , 0.019778 , 0.025195 , 0.020874 , 0.017749 , 0.025096 , 0.024813 , 0.016059 , 0.021575 , 0.022614 , 0.036983 , 0.014857 , 0.028879 , 0.030463 , 0.04071 , 0.034218 , 0.043234 , 0.032111 , 0.014418 , 0.018817 , 0.027331 , 0.023844 , 0.03163 , 0.020867 , 0.032266 , 0.028879 , 0.023194 , 0.023215 , 0.01922 , 0.022466 , 0.026984 , 0.027196 , 0.026659 , 0.02156 , 0.020514 , 0.015762 , 0.040787 , 0.033801 , 0.028589 , 0.027352 , 0.02178 , 0.014595 , 0.021468 , 0.036347 , 0.022656 , 0.034678 , 0.034607 , 0.032132 , 0.025527 , 0.028441 , 0.021009 , 0.023646 , 0.029014 
