MAT_00005.spu,MAT_00004.spu,MAT_00003.spu,MAT_00002.spu,MAT_00001.spu,
Wavelength,MAT_00006.spu,MAT_00007.spu,MAT_00008.spu,MAT_00009.spu,MAT_00010.spu,MAT_00011.spu,MAT_00012.spu,MAT_00013.spu,MAT_00014.spu,MAT_00015.spu,MAT_00016.spu,MAT_00017.spu,MAT_00018.spu,MAT_00019.spu,MAT_00020.spu,MAT_00021.spu,MAT_00022.spu,MAT_00023.spu,MAT_00024.spu,MAT_00025.spu,MAT_00026.spu,MAT_00027.spu,MAT_00028.spu,MAT_00029.spu,MAT_00030.spu,MAT_00031.spu,MAT_00032.spu,MAT_00033.spu,MAT_00034.spu,MAT_00035.spu,MAT_00036.spu,MAT_00037.spu,MAT_00038.spu,MAT_00039.spu,MAT_00040.spu,MAT_00041.spu,MAT_00042.spu,MAT_00043.spu,MAT_00044.spu,MAT_00045.spu,MAT_00046.spu,MAT_00047.spu,MAT_00048.spu,MAT_00049.spu,MAT_00050.spu,MAT_00051.spu,MAT_00052.spu,MAT_00053.spu,MAT_00054.spu,MAT_00055.spu,MAT_00056.spu,MAT_00057.spu,MAT_00058.spu,MAT_00059.spu,MAT_00060.spu,MAT_00061.spu,MAT_00062.spu,MAT_00063.spu,MAT_00064.spu,MAT_00065.spu,MAT_00066.spu,MAT_00067.spu,MAT_00068.spu,MAT_00069.spu,MAT_00070.spu,MAT_00071.spu,MAT_00072.spu,MAT_00073.spu,MAT_00074.spu,MAT_00075.spu,MAT_00076.spu,MAT_00077.spu,MAT_00078.spu,MAT_00079.spu,MAT_00080.spu,MAT_00081.spu,MAT_00082.spu,MAT_00083.spu,MAT_00084.spu,MAT_00085.spu,MAT_00086.spu,MAT_00087.spu,MAT_00088.spu,MAT_00089.spu,MAT_00090.spu,MAT_00091.spu,MAT_00092.spu,MAT_00093.spu,MAT_00094.spu,MAT_00095.spu,MAT_00096.spu,MAT_00097.spu,MAT_00098.spu,MAT_00099.spu,MAT_00100.spu,MAT_00101.spu,MAT_00102.spu,MAT_00103.spu,MAT_00104.spu,MAT_00105.spu
 512 , 0.02572 , 0.027797 , 0.025293 , 0.021138 , 0.026199 , 0.029378 , 0.023557 , 0.022874 , 0.030156 , 0.024335 , 0.026865 , 0.030943 , 0.022865 , 0.027566 , 0.016711 , 0.033148 , 0.035969 , 0.038276 , 0.031225 , 0.040054 , 0.028951 , 0.029507 , 0.033652 , 0.044072 , 0.047055 , 0.021369 , 0.041653 , 0.022173 , 0.02119 , 0.038302 , 0.028874 , 0.023523 , 0.028951 , 0.0299 , 0.042926 , 0.030549 , 0.024728 , 0.032609 , 0.030849 , 0.027481 , 0.029378 , 0.018779 , 0.01907 , 0.027575 , 0.037935 , 0.01736 , 0.024822 , 0.029669 , 0.027951 , 0.029113 , 0.035259 , 0.022429 , 0.022301 , 0.025985 , 0.018848 , 0.024267 , 0.029353 , 0.030558 , 0.016129 , 0.031276 , 0.030438 , 0.037456 , 0.024335 , 0.046525 , 0.030618 , 0.015369 , 0.022087 , 0.028865 , 0.025096 , 0.035883 , 0.023147 , 0.021412 , 0.022062 , 0.030985 , 0.029284 , 0.018848 , 0.024677 , 0.029703 , 0.02666 , 0.044747 , 0.019873 , 0.017224 , 0.020369 , 0.037969 , 0.029353 , 0.022762 , 0.02207 , 0.03643 , 0.018446 , 0.018548 , 0.037883 , 0.028224 , 0.023446 , 0.023985 , 0.02931 , 0.025446 , 0.023634 , 0.025592 , 0.024993 , 0.022412 
 513 , 0.026349 , 0.028409 , 0.025819 , 0.021614 , 0.026742 , 0.030024 , 0.02405 , 0.023298 , 0.03075 , 0.024717 , 0.027204 , 0.031374 , 0.023323 , 0.028127 , 0.017102 , 0.033391 , 0.036459 , 0.038494 , 0.031742 , 0.040502 , 0.029417 , 0.030229 , 0.034391 , 0.044621 , 0.047527 , 0.021777 , 0.042109 , 0.022614 , 0.021529 , 0.038682 , 0.029511 , 0.024135 , 0.02958 , 0.03046 , 0.043673 , 0.031152 , 0.025178 , 0.033161 , 0.031391 , 0.028033 , 0.029862 , 0.019101 , 0.019435 , 0.028075 , 0.03857 , 0.017717 , 0.025229 , 0.030212 , 0.02834 , 0.029494 , 0.035981 , 0.022913 , 0.022819 , 0.026494 , 0.019221 , 0.024776 , 0.02993 , 0.031152 , 0.016392 , 0.031844 , 0.030956 , 0.037981 , 0.024699 , 0.047083 , 0.031152 , 0.015726 , 0.02258 , 0.029366 , 0.02564 , 0.036536 , 0.023511 , 0.021819 , 0.02264 , 0.031844 , 0.029887 , 0.019153 , 0.025076 , 0.030161 , 0.027075 , 0.045288 , 0.020161 , 0.01752 , 0.020862 , 0.038476 , 0.029853 , 0.022896 , 0.022418 , 0.037152 , 0.018708 , 0.018939 , 0.038485 , 0.028759 , 0.023947 , 0.0244 , 0.029896 , 0.025887 , 0.024135 , 0.02599 , 0.025469 , 0.022742 
 514 , 0.027135 , 0.02918 , 0.026458 , 0.022204 , 0.027409 , 0.030807 , 0.024661 , 0.023839 , 0.031449 , 0.025183 , 0.02764 , 0.03186 , 0.023873 , 0.028829 , 0.017531 , 0.0337 , 0.037073 , 0.038759 , 0.03239 , 0.041079 , 0.029968 , 0.031183 , 0.035395 , 0.04529 , 0.048106 , 0.022298 , 0.042679 , 0.023189 , 0.021947 , 0.039153 , 0.030285 , 0.024918 , 0.03037 , 0.031158 , 0.044554 , 0.031894 , 0.025722 , 0.033828 , 0.032031 , 0.028744 , 0.030396 , 0.019551 , 0.019876 , 0.028744 , 0.039358 , 0.018155 , 0.025757 , 0.030892 , 0.028838 , 0.029934 , 0.036893 , 0.023557 , 0.023488 , 0.027083 , 0.019688 , 0.02544 , 0.030636 , 0.031911 , 0.016709 , 0.032536 , 0.031577 , 0.038622 , 0.02514 , 0.047755 , 0.031851 , 0.016187 , 0.023248 , 0.029985 , 0.02633 , 0.037355 , 0.023916 , 0.022324 , 0.02336 , 0.032955 , 0.030653 , 0.019542 , 0.025577 , 0.030713 , 0.027554 , 0.045941 , 0.020526 , 0.017907 , 0.021485 , 0.039093 , 0.030524 , 0.023103 , 0.02282 , 0.038066 , 0.019046 , 0.019431 , 0.039213 , 0.02942 , 0.024584 , 0.024909 , 0.030644 , 0.026424 , 0.024746 , 0.026501 , 0.026022 , 0.023146 
 515 , 0.027956 , 0.029989 , 0.027115 , 0.022826 , 0.028102 , 0.031619 , 0.025305 , 0.024405 , 0.032168 , 0.025657 , 0.028093 , 0.032365 , 0.024439 , 0.029569 , 0.017971 , 0.034029 , 0.037718 , 0.03903 , 0.033077 , 0.04169 , 0.030555 , 0.032194 , 0.036457 , 0.045996 , 0.048724 , 0.022844 , 0.043268 , 0.023796 , 0.022397 , 0.039639 , 0.031096 , 0.025743 , 0.031199 , 0.031876 , 0.045464 , 0.032665 , 0.026292 , 0.03451 , 0.032683 , 0.0295 , 0.030941 , 0.020013 , 0.02033 , 0.029449 , 0.040188 , 0.018614 , 0.026309 , 0.03161 , 0.029363 , 0.030401 , 0.037855 , 0.024233 , 0.024199 , 0.02769 , 0.020184 , 0.026138 , 0.03137 , 0.032717 , 0.017036 , 0.033257 , 0.032219 , 0.039296 , 0.025597 , 0.048449 , 0.032588 , 0.016676 , 0.023959 , 0.030641 , 0.027047 , 0.038207 , 0.024328 , 0.022852 , 0.024122 , 0.034115 , 0.031465 , 0.019953 , 0.026112 , 0.031284 , 0.028042 , 0.046613 , 0.020905 , 0.018306 , 0.022132 , 0.039717 , 0.031233 , 0.023332 , 0.023247 , 0.039022 , 0.019395 , 0.019944 , 0.039965 , 0.030118 , 0.025254 , 0.025434 , 0.031413 , 0.026978 , 0.025383 , 0.02703 , 0.026601 , 0.023564 
 516 , 0.028781 , 0.030801 , 0.027784 , 0.023442 , 0.028789 , 0.032443 , 0.025944 , 0.024981 , 0.03289 , 0.026142 , 0.028549 , 0.032873 , 0.025007 , 0.030311 , 0.018405 , 0.034351 , 0.038366 , 0.039303 , 0.033767 , 0.042294 , 0.031128 , 0.033199 , 0.037515 , 0.046696 , 0.049335 , 0.023391 , 0.043859 , 0.024405 , 0.022841 , 0.040128 , 0.031901 , 0.026563 , 0.03203 , 0.032606 , 0.046369 , 0.03344 , 0.026864 , 0.035202 , 0.033337 , 0.030251 , 0.031489 , 0.020485 , 0.020795 , 0.030156 , 0.041022 , 0.019075 , 0.026855 , 0.032323 , 0.02989 , 0.030861 , 0.038821 , 0.024912 , 0.024904 , 0.028299 , 0.020674 , 0.026829 , 0.032099 , 0.033517 , 0.017365 , 0.033973 , 0.032873 , 0.039965 , 0.026056 , 0.049146 , 0.033328 , 0.017167 , 0.024672 , 0.031291 , 0.027775 , 0.039062 , 0.024741 , 0.023382 , 0.024878 , 0.03528 , 0.032271 , 0.020356 , 0.02664 , 0.031867 , 0.028532 , 0.047289 , 0.021285 , 0.018714 , 0.022781 , 0.040352 , 0.031944 , 0.023563 , 0.023675 , 0.039973 , 0.019737 , 0.020459 , 0.040713 , 0.030818 , 0.025927 , 0.025961 , 0.032194 , 0.027534 , 0.026013 , 0.027569 , 0.027173 , 0.023984 
 517 , 0.029716 , 0.03172 , 0.028529 , 0.024141 , 0.029561 , 0.033364 , 0.026644 , 0.025612 , 0.033673 , 0.026662 , 0.029062 , 0.033441 , 0.025646 , 0.031135 , 0.018901 , 0.034706 , 0.039068 , 0.03961 , 0.034517 , 0.042965 , 0.031781 , 0.034353 , 0.038689 , 0.04749 , 0.050028 , 0.024003 , 0.044539 , 0.025079 , 0.023332 , 0.040694 , 0.032804 , 0.027513 , 0.032934 , 0.033415 , 0.047378 , 0.034276 , 0.027462 , 0.035988 , 0.034069 , 0.031075 , 0.032099 , 0.020992 , 0.021293 , 0.030938 , 0.04195 , 0.019598 , 0.027453 , 0.033131 , 0.03049 , 0.031402 , 0.039902 , 0.025664 , 0.025724 , 0.029002 , 0.021242 , 0.027608 , 0.032942 , 0.034396 , 0.017757 , 0.034783 , 0.033622 , 0.040711 , 0.026558 , 0.049925 , 0.034147 , 0.017723 , 0.025474 , 0.032039 , 0.028589 , 0.04004 , 0.025208 , 0.023969 , 0.025758 , 0.036599 , 0.033192 , 0.020794 , 0.027221 , 0.032503 , 0.029088 , 0.04805 , 0.021706 , 0.019168 , 0.023496 , 0.041098 , 0.03277 , 0.023805 , 0.024175 , 0.041046 , 0.02014 , 0.021035 , 0.041554 , 0.031583 , 0.026687 , 0.026541 , 0.033063 , 0.028176 , 0.026722 , 0.028167 , 0.027823 , 0.024442 
 518 , 0.030771 , 0.032755 , 0.029366 , 0.024916 , 0.030409 , 0.03442 , 0.027425 , 0.026313 , 0.034506 , 0.027218 , 0.029642 , 0.034075 , 0.026373 , 0.032065 , 0.019448 , 0.035092 , 0.039827 , 0.039948 , 0.035325 , 0.043725 , 0.032505 , 0.035653 , 0.039982 , 0.0484 , 0.050814 , 0.024709 , 0.045329 , 0.025821 , 0.023863 , 0.041336 , 0.033807 , 0.028598 , 0.033911 , 0.034325 , 0.048486 , 0.035187 , 0.028107 , 0.036886 , 0.034894 , 0.031987 , 0.03279 , 0.021552 , 0.021845 , 0.031815 , 0.043001 , 0.020189 , 0.028107 , 0.03404 , 0.031177 , 0.032039 , 0.041121 , 0.026502 , 0.026675 , 0.029806 , 0.021906 , 0.028469 , 0.033902 , 0.035368 , 0.018206 , 0.035687 , 0.03448 , 0.041552 , 0.027115 , 0.050823 , 0.035075 , 0.018344 , 0.026382 , 0.032902 , 0.029504 , 0.041172 , 0.025726 , 0.024622 , 0.026778 , 0.038093 , 0.03423 , 0.021285 , 0.027856 , 0.033212 , 0.029737 , 0.048908 , 0.022164 , 0.019698 , 0.024295 , 0.041983 , 0.033721 , 0.024062 , 0.024778 , 0.04225 , 0.020603 , 0.021699 , 0.0425 , 0.032445 , 0.027546 , 0.027175 , 0.034066 , 0.028909 , 0.027529 , 0.02884 , 0.028546 , 0.024941 
 519 , 0.031822 , 0.033776 , 0.030197 , 0.025684 , 0.031252 , 0.035453 , 0.0282 , 0.027007 , 0.035324 , 0.027776 , 0.030214 , 0.03471 , 0.027085 , 0.032981 , 0.019987 , 0.035479 , 0.04058 , 0.040286 , 0.036136 , 0.04447 , 0.033223 , 0.036949 , 0.041271 , 0.049294 , 0.051594 , 0.025399 , 0.046113 , 0.026566 , 0.024396 , 0.041972 , 0.034805 , 0.029678 , 0.034874 , 0.03522 , 0.049588 , 0.036093 , 0.028745 , 0.037779 , 0.035704 , 0.032886 , 0.033482 , 0.022097 , 0.022391 , 0.032678 , 0.044029 , 0.020774 , 0.028753 , 0.034943 , 0.031857 , 0.032661 , 0.042335 , 0.027336 , 0.027621 , 0.030603 , 0.022564 , 0.029333 , 0.034857 , 0.036326 , 0.018656 , 0.036586 , 0.035341 , 0.042387 , 0.027664 , 0.051697 , 0.035981 , 0.018959 , 0.027275 , 0.033759 , 0.030422 , 0.042291 , 0.026238 , 0.025269 , 0.027785 , 0.039577 , 0.035263 , 0.02176 , 0.028485 , 0.033914 , 0.03037 , 0.049761 , 0.022624 , 0.020221 , 0.025079 , 0.042853 , 0.034667 , 0.02431 , 0.025365 , 0.043441 , 0.021059 , 0.022347 , 0.043433 , 0.033301 , 0.02839 , 0.027811 , 0.035047 , 0.029627 , 0.02833 , 0.029505 , 0.029263 , 0.025442 
 520 , 0.032863 , 0.034803 , 0.031027 , 0.026445 , 0.032092 , 0.036493 , 0.028983 , 0.027701 , 0.036155 , 0.028324 , 0.030784 , 0.035349 , 0.027805 , 0.033894 , 0.020529 , 0.035852 , 0.041335 , 0.040624 , 0.036943 , 0.045224 , 0.033946 , 0.038242 , 0.042565 , 0.050196 , 0.05237 , 0.026098 , 0.046887 , 0.027302 , 0.024929 , 0.042608 , 0.035808 , 0.03075 , 0.035852 , 0.03612 , 0.050689 , 0.036995 , 0.029381 , 0.038675 , 0.036519 , 0.033781 , 0.034163 , 0.022642 , 0.022937 , 0.033548 , 0.045059 , 0.02136 , 0.02939 , 0.035843 , 0.032534 , 0.033288 , 0.043552 , 0.028168 , 0.028567 , 0.031399 , 0.023223 , 0.030187 , 0.0358 , 0.037281 , 0.019091 , 0.037471 , 0.036189 , 0.043214 , 0.028203 , 0.052578 , 0.036891 , 0.019567 , 0.028168 , 0.034622 , 0.03133 , 0.043413 , 0.026748 , 0.025916 , 0.028792 , 0.041057 , 0.036293 , 0.022235 , 0.029113 , 0.034613 , 0.031001 , 0.050611 , 0.023084 , 0.020737 , 0.025856 , 0.043725 , 0.035618 , 0.024565 , 0.025951 , 0.044626 , 0.021516 , 0.022989 , 0.044366 , 0.034145 , 0.029234 , 0.028437 , 0.036025 , 0.030351 , 0.029121 , 0.030161 , 0.029979 , 0.025942 
 521 , 0.033988 , 0.035889 , 0.031923 , 0.02722 , 0.032956 , 0.037598 , 0.029832 , 0.028409 , 0.037034 , 0.028938 , 0.031377 , 0.036019 , 0.028539 , 0.034847 , 0.021146 , 0.036218 , 0.042162 , 0.041 , 0.037798 , 0.046024 , 0.034787 , 0.039637 , 0.044011 , 0.051178 , 0.053174 , 0.026882 , 0.047724 , 0.028105 , 0.025511 , 0.04329 , 0.036887 , 0.03188 , 0.036939 , 0.037069 , 0.051915 , 0.038006 , 0.030101 , 0.039611 , 0.037372 , 0.034769 , 0.0349 , 0.023211 , 0.02355 , 0.034518 , 0.046102 , 0.021971 , 0.030058 , 0.036826 , 0.033251 , 0.033928 , 0.044887 , 0.029068 , 0.029615 , 0.032262 , 0.02394 , 0.03109 , 0.036791 , 0.038292 , 0.019524 , 0.038379 , 0.037086 , 0.044097 , 0.028704 , 0.053495 , 0.037832 , 0.020218 , 0.029094 , 0.035542 , 0.032296 , 0.044609 , 0.027246 , 0.02663 , 0.029858 , 0.042692 , 0.037407 , 0.022725 , 0.029789 , 0.035377 , 0.031611 , 0.051542 , 0.023593 , 0.021294 , 0.0267 , 0.044679 , 0.036661 , 0.024825 , 0.026543 , 0.045902 , 0.021979 , 0.023671 , 0.045347 , 0.035064 , 0.030136 , 0.029121 , 0.037069 , 0.031116 , 0.029988 , 0.030847 , 0.030717 , 0.026457 
 522 , 0.035098 , 0.03696 , 0.032802 , 0.027983 , 0.033802 , 0.038682 , 0.030662 , 0.029114 , 0.037899 , 0.029531 , 0.031949 , 0.036681 , 0.029262 , 0.035785 , 0.021755 , 0.036577 , 0.042962 , 0.041361 , 0.038639 , 0.046806 , 0.035611 , 0.041004 , 0.045441 , 0.052147 , 0.053974 , 0.027661 , 0.048546 , 0.028888 , 0.026078 , 0.043962 , 0.037951 , 0.032985 , 0.038004 , 0.037995 , 0.053121 , 0.039004 , 0.03081 , 0.040535 , 0.038212 , 0.035742 , 0.035611 , 0.023764 , 0.024156 , 0.035472 , 0.047128 , 0.022564 , 0.030714 , 0.037795 , 0.033959 , 0.034559 , 0.046197 , 0.029949 , 0.030645 , 0.033106 , 0.024634 , 0.031984 , 0.037769 , 0.039274 , 0.019946 , 0.039274 , 0.037969 , 0.044954 , 0.029183 , 0.054391 , 0.038752 , 0.020859 , 0.030001 , 0.036447 , 0.033245 , 0.04578 , 0.027748 , 0.027331 , 0.030906 , 0.044284 , 0.038508 , 0.023199 , 0.030445 , 0.036116 , 0.032202 , 0.052452 , 0.024095 , 0.021833 , 0.027522 , 0.045615 , 0.037682 , 0.025086 , 0.027122 , 0.047146 , 0.022433 , 0.024347 , 0.046311 , 0.035959 , 0.031027 , 0.029783 , 0.038091 , 0.03188 , 0.030845 , 0.031514 , 0.031436 , 0.026974 
 523 , 0.036185 , 0.038016 , 0.033657 , 0.02873 , 0.034633 , 0.039752 , 0.031477 , 0.029803 , 0.038758 , 0.030117 , 0.032515 , 0.037328 , 0.029977 , 0.036717 , 0.022348 , 0.036927 , 0.043763 , 0.041722 , 0.039464 , 0.047573 , 0.036421 , 0.042359 , 0.046849 , 0.053101 , 0.054758 , 0.028416 , 0.04936 , 0.029663 , 0.026638 , 0.044617 , 0.039002 , 0.034067 , 0.039054 , 0.038897 , 0.054296 , 0.039978 , 0.031494 , 0.041443 , 0.039028 , 0.0367 , 0.036325 , 0.02431 , 0.024754 , 0.036412 , 0.048131 , 0.02315 , 0.031355 , 0.03874 , 0.034651 , 0.035183 , 0.047486 , 0.030814 , 0.031651 , 0.033927 , 0.025321 , 0.032855 , 0.038723 , 0.04024 , 0.02036 , 0.040144 , 0.038827 , 0.045803 , 0.029663 , 0.055281 , 0.039647 , 0.021485 , 0.030893 , 0.037328 , 0.03418 , 0.046928 , 0.028233 , 0.028024 , 0.03193 , 0.045846 , 0.039577 , 0.023664 , 0.031093 , 0.036848 , 0.032794 , 0.053345 , 0.024589 , 0.022365 , 0.028329 , 0.046527 , 0.038679 , 0.025338 , 0.027693 , 0.048366 , 0.022888 , 0.024998 , 0.04725 , 0.036831 , 0.031904 , 0.030439 , 0.039098 , 0.032619 , 0.031677 , 0.032166 , 0.032148 , 0.027475 
 524 , 0.037371 , 0.039137 , 0.034607 , 0.029596 , 0.035578 , 0.040922 , 0.032386 , 0.030593 , 0.03968 , 0.030768 , 0.033155 , 0.038053 , 0.030759 , 0.037721 , 0.022984 , 0.037345 , 0.044595 , 0.042111 , 0.040379 , 0.048417 , 0.037283 , 0.043843 , 0.048373 , 0.054128 , 0.055623 , 0.029228 , 0.050236 , 0.030523 , 0.027252 , 0.045338 , 0.040117 , 0.035237 , 0.040178 , 0.039925 , 0.055553 , 0.041018 , 0.032228 , 0.042461 , 0.039916 , 0.037729 , 0.037065 , 0.024934 , 0.025389 , 0.037432 , 0.049274 , 0.023824 , 0.03208 , 0.039776 , 0.035438 , 0.035884 , 0.048907 , 0.031782 , 0.032788 , 0.034861 , 0.026115 , 0.033855 , 0.039793 , 0.04135 , 0.020841 , 0.041131 , 0.039793 , 0.046773 , 0.030243 , 0.056253 , 0.040677 , 0.022206 , 0.031896 , 0.038324 , 0.035219 , 0.048189 , 0.028782 , 0.0288 , 0.033077 , 0.047542 , 0.040755 , 0.024191 , 0.031826 , 0.037659 , 0.03347 , 0.05432 , 0.025153 , 0.022966 , 0.029228 , 0.04756 , 0.039793 , 0.025651 , 0.028336 , 0.049711 , 0.023413 , 0.025765 , 0.048268 , 0.037799 , 0.032832 , 0.03117 , 0.040213 , 0.033444 , 0.032578 , 0.032902 , 0.032945 , 0.028065 
 525 , 0.038583 , 0.040277 , 0.035581 , 0.030482 , 0.036547 , 0.042129 , 0.033299 , 0.031412 , 0.040619 , 0.031439 , 0.033817 , 0.038785 , 0.031562 , 0.03875 , 0.023627 , 0.037793 , 0.045438 , 0.042506 , 0.041322 , 0.049282 , 0.038144 , 0.04535 , 0.049914 , 0.05518 , 0.056523 , 0.030061 , 0.051143 , 0.031412 , 0.027875 , 0.04607 , 0.041243 , 0.036424 , 0.041313 , 0.040979 , 0.056821 , 0.042068 , 0.032957 , 0.043498 , 0.040812 , 0.038776 , 0.03782 , 0.025567 , 0.026032 , 0.038469 , 0.050458 , 0.024514 , 0.032834 , 0.040839 , 0.036248 , 0.0366 , 0.05037 , 0.032782 , 0.033949 , 0.035818 , 0.026927 , 0.034879 , 0.0409 , 0.042498 , 0.021337 , 0.042147 , 0.040795 , 0.047781 , 0.030859 , 0.057243 , 0.041743 , 0.022943 , 0.032922 , 0.039355 , 0.036301 , 0.049466 , 0.029341 , 0.029596 , 0.034247 , 0.049282 , 0.041953 , 0.024742 , 0.03258 , 0.038495 , 0.034186 , 0.055303 , 0.025734 , 0.023583 , 0.030157 , 0.048633 , 0.040927 , 0.02598 , 0.028999 , 0.05109 , 0.02397 , 0.02655 , 0.049308 , 0.038785 , 0.033782 , 0.03193 , 0.041374 , 0.034291 , 0.033493 , 0.033668 , 0.033773 , 0.028683 
 526 , 0.039774 , 0.041404 , 0.036533 , 0.031363 , 0.037502 , 0.043306 , 0.034208 , 0.032217 , 0.041536 , 0.032094 , 0.034472 , 0.03951 , 0.032341 , 0.039765 , 0.024256 , 0.038233 , 0.046265 , 0.042892 , 0.04224 , 0.050132 , 0.038999 , 0.046847 , 0.051444 , 0.056209 , 0.057398 , 0.03087 , 0.052025 , 0.032288 , 0.028492 , 0.046794 , 0.042346 , 0.03759 , 0.042434 , 0.04202 , 0.058067 , 0.043103 , 0.03368 , 0.04453 , 0.041685 , 0.039809 , 0.038559 , 0.026202 , 0.026669 , 0.039492 , 0.051629 , 0.025189 , 0.033574 , 0.041879 , 0.037053 , 0.037308 , 0.051805 , 0.033759 , 0.035089 , 0.036762 , 0.027735 , 0.03589 , 0.041985 , 0.043623 , 0.021834 , 0.043139 , 0.041774 , 0.048767 , 0.03146 , 0.058208 , 0.042786 , 0.023674 , 0.033935 , 0.040364 , 0.037352 , 0.050731 , 0.029892 , 0.030377 , 0.035397 , 0.050977 , 0.04313 , 0.025286 , 0.033318 , 0.039307 , 0.034877 , 0.056271 , 0.026299 , 0.024203 , 0.031064 , 0.049683 , 0.042038 , 0.026299 , 0.029646 , 0.052448 , 0.024511 , 0.027329 , 0.050334 , 0.039757 , 0.03471 , 0.032684 , 0.042505 , 0.035115 , 0.034402 , 0.034419 , 0.034587 , 0.029285 
 527 , 0.040932 , 0.042514 , 0.037467 , 0.032217 , 0.03844 , 0.044468 , 0.035099 , 0.033004 , 0.042444 , 0.032721 , 0.035099 , 0.040216 , 0.033119 , 0.040773 , 0.024881 , 0.038643 , 0.047066 , 0.043274 , 0.043133 , 0.050955 , 0.039836 , 0.048304 , 0.052944 , 0.057222 , 0.058247 , 0.031669 , 0.052891 , 0.033145 , 0.029088 , 0.047499 , 0.043434 , 0.038749 , 0.043513 , 0.043018 , 0.05929 , 0.044123 , 0.0344 , 0.045537 , 0.042558 , 0.0408 , 0.039315 , 0.026817 , 0.027303 , 0.040481 , 0.052758 , 0.025853 , 0.034303 , 0.042894 , 0.037812 , 0.038015 , 0.053209 , 0.03471 , 0.036203 , 0.03768 , 0.028514 , 0.036875 , 0.043053 , 0.044715 , 0.022309 , 0.044114 , 0.042718 , 0.049744 , 0.032032 , 0.059166 , 0.043796 , 0.024386 , 0.03494 , 0.041356 , 0.038387 , 0.051963 , 0.030441 , 0.031139 , 0.036522 , 0.052643 , 0.044282 , 0.025809 , 0.034038 , 0.040101 , 0.035549 , 0.057231 , 0.026852 , 0.024784 , 0.031952 , 0.050699 , 0.043133 , 0.026605 , 0.03029 , 0.053766 , 0.02504 , 0.028089 , 0.051327 , 0.040694 , 0.035638 , 0.03341 , 0.043619 , 0.035938 , 0.035284 , 0.035152 , 0.035381 , 0.029875 
 528 , 0.042066 , 0.043618 , 0.038376 , 0.033035 , 0.039343 , 0.045597 , 0.035981 , 0.033754 , 0.043326 , 0.033319 , 0.035706 , 0.040877 , 0.033869 , 0.041773 , 0.025513 , 0.039023 , 0.04785 , 0.043654 , 0.043973 , 0.051718 , 0.040673 , 0.049731 , 0.054405 , 0.058229 , 0.059072 , 0.03245 , 0.053722 , 0.033958 , 0.029673 , 0.048187 , 0.044497 , 0.039901 , 0.044541 , 0.043964 , 0.060491 , 0.045126 , 0.035129 , 0.046528 , 0.043414 , 0.041747 , 0.040097 , 0.02742 , 0.027926 , 0.041436 , 0.053855 , 0.02648 , 0.034996 , 0.043876 , 0.038509 , 0.038695 , 0.054601 , 0.035617 , 0.037302 , 0.038553 , 0.029274 , 0.037817 , 0.044106 , 0.045756 , 0.022772 , 0.045073 , 0.043627 , 0.050706 , 0.032583 , 0.06011 , 0.044772 , 0.025087 , 0.035927 , 0.042341 , 0.039387 , 0.053172 , 0.030986 , 0.031882 , 0.037622 , 0.054246 , 0.045437 , 0.02632 , 0.034721 , 0.040868 , 0.036185 , 0.058176 , 0.027367 , 0.025327 , 0.032831 , 0.0517 , 0.044231 , 0.026879 , 0.030915 , 0.055035 , 0.025531 , 0.028822 , 0.052285 , 0.041605 , 0.036575 , 0.034135 , 0.044701 , 0.036752 , 0.036158 , 0.035874 , 0.036176 , 0.030445 
 529 , 0.043178 , 0.0447 , 0.039269 , 0.033839 , 0.04024 , 0.046703 , 0.036839 , 0.034489 , 0.044193 , 0.033901 , 0.036296 , 0.04154 , 0.034604 , 0.042768 , 0.026138 , 0.039403 , 0.048617 , 0.044023 , 0.044807 , 0.052481 , 0.041486 , 0.051137 , 0.055855 , 0.05922 , 0.059888 , 0.033216 , 0.054546 , 0.034756 , 0.030242 , 0.048866 , 0.045546 , 0.041041 , 0.045555 , 0.044905 , 0.061677 , 0.046116 , 0.035851 , 0.047504 , 0.044255 , 0.042688 , 0.040863 , 0.028025 , 0.028542 , 0.042368 , 0.054929 , 0.027108 , 0.035691 , 0.044851 , 0.039207 , 0.039367 , 0.055971 , 0.036519 , 0.038379 , 0.039412 , 0.030011 , 0.038753 , 0.045136 , 0.046783 , 0.023227 , 0.046009 , 0.044522 , 0.051653 , 0.033127 , 0.061045 , 0.045733 , 0.025773 , 0.036901 , 0.043302 , 0.040373 , 0.054359 , 0.031524 , 0.032619 , 0.038709 , 0.055837 , 0.04657 , 0.026824 , 0.035388 , 0.04162 , 0.036812 , 0.059113 , 0.027883 , 0.025871 , 0.033696 , 0.052686 , 0.045314 , 0.027153 , 0.031533 , 0.056291 , 0.026013 , 0.029548 , 0.053238 , 0.04251 , 0.037498 , 0.034836 , 0.045768 , 0.037551 , 0.037026 , 0.036581 , 0.036946 , 0.030999 
