  time  ,:08:30 A,:08:40 A,:08:51 A,:09:01 A,:09:18 A,:10:10 A,:10:22 A,:10:36 A,:10:47 A,:10:58 A,:11:38 A,:11:48 A,:12:01 A,:12:13 A,:12:22 A,:13:14 A,:13:23 A,:13:33 A,:13:43 A,:13:52 A,:14:12 A,:14:26 A,:14:34 A,:14:43 A,:14:53 A,:16:49 A,:17:01 A,:17:10 A,:17:20 A,:17:29 A,:18:47 A,:18:58 A,:19:08 A,:19:18 A,:19:29 A,:20:20 A,:20:35 A,:20:43 A,:20:52 A,:21:01 A,:21:53 A,:22:02 A,:22:11 A,:22:21 A,:22:29 A,:22:48 A,:22:57 A,:23:07 A,:23:16 A,:23:26 A,:24:10 A,:24:18 A,:24:28 A,:24:38 A,:24:46 A,:25:32 A,:25:42 A,:25:54 A,:26:09 A,:26:17 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 650 , 0.092276 , 0.067676 , 0.087092 , 0.088168 , 0.099248 , 0.099268 , 0.100613 , 0.146391 , 0.186004 , 0.208769 , 0.06541 , 0.092363 , 0.080282 , 0.093775 , 0.077673 , 0.081646 , 0.070963 , 0.110274 , 0.101305 , 0.080746 , 0.082245 , 0.077908 , 0.07495 , 0.061268 , 0.065511 , 0.052017 , 0.099853 , 0.090891 , 0.142888 , 0.097896 , 0.087314 , 0.134303 , 0.145813 , 0.136582 , 0.22354 , 0.095853 , 0.119007 , 0.103174 , 0.065128 , 0.053624 , 0.079213 , 0.07608 , 0.074943 , 0.096337 , 0.082319 , 0.087791 , 0.083529 , 0.07735 , 0.076739 , 0.076913 , 0.137947 , 0.172779 , 0.128487 , 0.207962 , 0.140716 , 0.114005 , 0.082299 , 0.069007 , 0.089526 , 0.074211 
 651 , 0.092364 , 0.067709 , 0.087127 , 0.088313 , 0.099367 , 0.099421 , 0.100668 , 0.14656 , 0.186413 , 0.209066 , 0.065297 , 0.092411 , 0.080104 , 0.093584 , 0.077624 , 0.081857 , 0.071019 , 0.110434 , 0.10145 , 0.080953 , 0.082207 , 0.077873 , 0.074975 , 0.061286 , 0.065506 , 0.052107 , 0.099987 , 0.091003 , 0.143156 , 0.098053 , 0.087471 , 0.134509 , 0.146021 , 0.136726 , 0.22382 , 0.095916 , 0.119209 , 0.103215 , 0.065094 , 0.053616 , 0.079403 , 0.076397 , 0.075191 , 0.096684 , 0.082679 , 0.087741 , 0.083548 , 0.077125 , 0.076802 , 0.076876 , 0.138169 , 0.173035 , 0.128598 , 0.208332 , 0.140946 , 0.11404 , 0.082207 , 0.06903 , 0.089466 , 0.074254 
 652 , 0.092451 , 0.067744 , 0.087189 , 0.088466 , 0.099509 , 0.099597 , 0.100724 , 0.146734 , 0.186853 , 0.209372 , 0.065164 , 0.092478 , 0.079942 , 0.093423 , 0.077592 , 0.082083 , 0.071094 , 0.110613 , 0.10163 , 0.081178 , 0.082184 , 0.077841 , 0.075025 , 0.061307 , 0.065502 , 0.052189 , 0.100144 , 0.091113 , 0.143444 , 0.098225 , 0.087635 , 0.134732 , 0.146261 , 0.1369 , 0.224109 , 0.095983 , 0.11944 , 0.103264 , 0.065076 , 0.053614 , 0.079604 , 0.07672 , 0.075437 , 0.097037 , 0.083062 , 0.087716 , 0.083596 , 0.076882 , 0.076869 , 0.076828 , 0.138392 , 0.173304 , 0.128727 , 0.20873 , 0.141209 , 0.114077 , 0.082144 , 0.069054 , 0.089418 , 0.074309 
 653 , 0.092546 , 0.06778 , 0.08726 , 0.088627 , 0.09966 , 0.099775 , 0.10079 , 0.146904 , 0.187291 , 0.209675 , 0.065032 , 0.092539 , 0.07978 , 0.093263 , 0.07756 , 0.082305 , 0.071178 , 0.110794 , 0.101812 , 0.081405 , 0.082163 , 0.077818 , 0.07507 , 0.061336 , 0.065499 , 0.05228 , 0.100303 , 0.091233 , 0.143736 , 0.098401 , 0.087794 , 0.134957 , 0.146511 , 0.137076 , 0.224396 , 0.096052 , 0.119674 , 0.103315 , 0.065059 , 0.05362 , 0.079801 , 0.077046 , 0.075692 , 0.097392 , 0.083449 , 0.087686 , 0.083638 , 0.076647 , 0.076938 , 0.076789 , 0.138626 , 0.173585 , 0.128852 , 0.20914 , 0.141469 , 0.114117 , 0.082075 , 0.069079 , 0.089371 , 0.074366 
 654 , 0.092649 , 0.067822 , 0.087318 , 0.088781 , 0.099789 , 0.099951 , 0.100839 , 0.147079 , 0.18775 , 0.209976 , 0.064902 , 0.092608 , 0.079602 , 0.093083 , 0.077509 , 0.082529 , 0.07125 , 0.11098 , 0.10199 , 0.081628 , 0.082136 , 0.077773 , 0.075118 , 0.061353 , 0.065505 , 0.052357 , 0.100453 , 0.091342 , 0.144037 , 0.09857 , 0.087955 , 0.135183 , 0.146767 , 0.137236 , 0.224676 , 0.096117 , 0.119915 , 0.103366 , 0.065038 , 0.053617 , 0.080009 , 0.07738 , 0.075951 , 0.09775 , 0.083836 , 0.087636 , 0.083687 , 0.076405 , 0.077008 , 0.07675 , 0.138855 , 0.173863 , 0.128972 , 0.209543 , 0.141727 , 0.114157 , 0.081993 , 0.069096 , 0.089309 , 0.07442 
 655 , 0.092779 , 0.067858 , 0.087381 , 0.088941 , 0.099885 , 0.100082 , 0.100875 , 0.147238 , 0.188236 , 0.210281 , 0.064773 , 0.092684 , 0.079379 , 0.09288 , 0.077413 , 0.082749 , 0.071303 , 0.111176 , 0.10215 , 0.081827 , 0.082092 , 0.077691 , 0.075161 , 0.061348 , 0.065526 , 0.052404 , 0.100597 , 0.091429 , 0.144342 , 0.098732 , 0.088086 , 0.135391 , 0.147 , 0.137337 , 0.224983 , 0.096149 , 0.120161 , 0.103425 , 0.06499 , 0.053591 , 0.08022 , 0.077711 , 0.076206 , 0.098122 , 0.084221 , 0.087537 , 0.083733 , 0.076179 , 0.077067 , 0.076728 , 0.139087 , 0.174118 , 0.129051 , 0.209915 , 0.141955 , 0.114159 , 0.081888 , 0.069072 , 0.089212 , 0.074477 
 656 , 0.092909 , 0.0679 , 0.087446 , 0.089104 , 0.099988 , 0.100219 , 0.100905 , 0.147404 , 0.188725 , 0.210602 , 0.064645 , 0.092759 , 0.079151 , 0.092671 , 0.077316 , 0.082962 , 0.071358 , 0.111368 , 0.102318 , 0.082024 , 0.082058 , 0.077608 , 0.07521 , 0.061343 , 0.065549 , 0.05245 , 0.100735 , 0.091516 , 0.144638 , 0.098887 , 0.088214 , 0.135595 , 0.147234 , 0.13743 , 0.225297 , 0.096176 , 0.120404 , 0.10348 , 0.064944 , 0.053571 , 0.080435 , 0.078043 , 0.076453 , 0.098493 , 0.084613 , 0.087439 , 0.083784 , 0.075951 , 0.077126 , 0.076718 , 0.139319 , 0.174362 , 0.129128 , 0.210296 , 0.142192 , 0.11416 , 0.08178 , 0.069055 , 0.089111 , 0.074531 
 657 , 0.093032 , 0.067934 , 0.087512 , 0.089268 , 0.100084 , 0.10035 , 0.100942 , 0.147563 , 0.189216 , 0.210923 , 0.064517 , 0.092835 , 0.078928 , 0.092467 , 0.077219 , 0.083182 , 0.07142 , 0.111568 , 0.10248 , 0.082229 , 0.082018 , 0.077519 , 0.075252 , 0.061338 , 0.065572 , 0.052496 , 0.100881 , 0.091603 , 0.144936 , 0.099049 , 0.088342 , 0.135801 , 0.147468 , 0.137523 , 0.22562 , 0.096197 , 0.120655 , 0.103535 , 0.064898 , 0.053544 , 0.080643 , 0.078376 , 0.076709 , 0.098866 , 0.085 , 0.087335 , 0.083829 , 0.075728 , 0.077185 , 0.076702 , 0.139551 , 0.174608 , 0.129198 , 0.210678 , 0.142424 , 0.114168 , 0.081671 , 0.06903 , 0.089009 , 0.074585 
 658 , 0.093126 , 0.067985 , 0.087536 , 0.089427 , 0.100233 , 0.100498 , 0.100954 , 0.147728 , 0.189728 , 0.211204 , 0.064326 , 0.092909 , 0.078648 , 0.092195 , 0.077111 , 0.083408 , 0.07144 , 0.111753 , 0.10264 , 0.082429 , 0.08198 , 0.077417 , 0.075275 , 0.061314 , 0.065571 , 0.052527 , 0.101029 , 0.091678 , 0.145259 , 0.099213 , 0.088448 , 0.135997 , 0.147694 , 0.137609 , 0.225988 , 0.096234 , 0.120954 , 0.103592 , 0.064857 , 0.0535 , 0.080811 , 0.07873 , 0.076962 , 0.099267 , 0.085387 , 0.08723 , 0.083864 , 0.075425 , 0.077227 , 0.076649 , 0.139724 , 0.174876 , 0.129278 , 0.211027 , 0.142641 , 0.114126 , 0.081504 , 0.068923 , 0.088849 , 0.074636 
 659 , 0.093228 , 0.068028 , 0.087564 , 0.089579 , 0.100375 , 0.100654 , 0.100967 , 0.147894 , 0.19024 , 0.21147 , 0.064121 , 0.092969 , 0.078382 , 0.091914 , 0.077007 , 0.083616 , 0.071445 , 0.111926 , 0.102784 , 0.082616 , 0.081935 , 0.077327 , 0.075284 , 0.061289 , 0.065557 , 0.052549 , 0.101158 , 0.09175 , 0.145593 , 0.099354 , 0.088558 , 0.1362 , 0.147942 , 0.137704 , 0.226357 , 0.096291 , 0.121238 , 0.103656 , 0.064822 , 0.053462 , 0.080968 , 0.079083 , 0.077231 , 0.099653 , 0.08576 , 0.087108 , 0.083882 , 0.075121 , 0.077272 , 0.076598 , 0.139875 , 0.175162 , 0.129372 , 0.211348 , 0.142836 , 0.114098 , 0.081329 , 0.068804 , 0.088687 , 0.074679 
 660 , 0.093328 , 0.068078 , 0.087591 , 0.089731 , 0.100516 , 0.100816 , 0.100973 , 0.148059 , 0.190744 , 0.211736 , 0.063929 , 0.093028 , 0.078121 , 0.091632 , 0.076908 , 0.08383 , 0.071458 , 0.112099 , 0.102928 , 0.082802 , 0.081889 , 0.077235 , 0.0753 , 0.061265 , 0.06555 , 0.052571 , 0.101293 , 0.091822 , 0.145933 , 0.099494 , 0.088675 , 0.136402 , 0.148182 , 0.137805 , 0.226718 , 0.096346 , 0.121521 , 0.103725 , 0.064787 , 0.05343 , 0.081119 , 0.079436 , 0.077494 , 0.100032 , 0.086133 , 0.086985 , 0.083905 , 0.074823 , 0.077324 , 0.076547 , 0.140026 , 0.175449 , 0.129459 , 0.211661 , 0.143031 , 0.114068 , 0.08116 , 0.068685 , 0.088532 , 0.074721 
 661 , 0.093386 , 0.068074 , 0.08759 , 0.089881 , 0.100634 , 0.100928 , 0.100962 , 0.148183 , 0.191217 , 0.211933 , 0.063696 , 0.093052 , 0.077791 , 0.091279 , 0.076775 , 0.084016 , 0.071415 , 0.112233 , 0.103041 , 0.08296 , 0.081787 , 0.077095 , 0.075268 , 0.061207 , 0.065523 , 0.052567 , 0.101371 , 0.091872 , 0.146219 , 0.099611 , 0.088749 , 0.136543 , 0.148374 , 0.137859 , 0.227003 , 0.096359 , 0.12178 , 0.103744 , 0.064712 , 0.053379 , 0.081248 , 0.079768 , 0.077743 , 0.100375 , 0.086485 , 0.086833 , 0.083894 , 0.074463 , 0.077354 , 0.076447 , 0.14013 , 0.17565 , 0.129513 , 0.211906 , 0.143191 , 0.113979 , 0.080927 , 0.06851 , 0.088299 , 0.074715 
 662 , 0.093442 , 0.068054 , 0.087585 , 0.090036 , 0.10074 , 0.101026 , 0.100944 , 0.148287 , 0.191676 , 0.212088 , 0.063453 , 0.09306 , 0.077427 , 0.090896 , 0.076615 , 0.084212 , 0.071372 , 0.112379 , 0.103156 , 0.083113 , 0.081666 , 0.076922 , 0.075222 , 0.061152 , 0.065487 , 0.052551 , 0.101443 , 0.091913 , 0.146478 , 0.099743 , 0.088807 , 0.136654 , 0.148546 , 0.137883 , 0.22727 , 0.096343 , 0.122052 , 0.10373 , 0.06462 , 0.053315 , 0.081373 , 0.080082 , 0.077987 , 0.100705 , 0.086841 , 0.086684 , 0.083878 , 0.074068 , 0.077379 , 0.076328 , 0.140218 , 0.175804 , 0.129541 , 0.212156 , 0.143344 , 0.113853 , 0.080669 , 0.068307 , 0.088035 , 0.074676 
 663 , 0.093498 , 0.068034 , 0.087579 , 0.09019 , 0.100844 , 0.101118 , 0.10092 , 0.148383 , 0.192135 , 0.212248 , 0.063209 , 0.093067 , 0.077068 , 0.090518 , 0.076453 , 0.084408 , 0.071328 , 0.112524 , 0.103277 , 0.083274 , 0.081545 , 0.076761 , 0.075175 , 0.061097 , 0.06545 , 0.052534 , 0.101514 , 0.09196 , 0.146729 , 0.099867 , 0.088864 , 0.136765 , 0.148711 , 0.137913 , 0.227529 , 0.096327 , 0.122324 , 0.103722 , 0.064528 , 0.053258 , 0.081497 , 0.080397 , 0.07823 , 0.101036 , 0.087197 , 0.086527 , 0.083862 , 0.073679 , 0.077403 , 0.076207 , 0.140312 , 0.175958 , 0.129575 , 0.212398 , 0.143503 , 0.113734 , 0.08041 , 0.068102 , 0.087771 , 0.074636 
 664 , 0.093567 , 0.068032 , 0.087577 , 0.090343 , 0.100967 , 0.101234 , 0.100919 , 0.148497 , 0.192597 , 0.212387 , 0.06298 , 0.093088 , 0.07672 , 0.090151 , 0.076309 , 0.084599 , 0.071291 , 0.112659 , 0.103397 , 0.083442 , 0.081436 , 0.07661 , 0.075145 , 0.061057 , 0.065417 , 0.052527 , 0.101583 , 0.092013 , 0.146984 , 0.100002 , 0.088932 , 0.136893 , 0.148894 , 0.137954 , 0.227777 , 0.096326 , 0.122593 , 0.103726 , 0.064445 , 0.053212 , 0.081635 , 0.080724 , 0.078486 , 0.101378 , 0.087556 , 0.086393 , 0.08386 , 0.07331 , 0.077438 , 0.076103 , 0.140405 , 0.176119 , 0.129616 , 0.212648 , 0.14367 , 0.113632 , 0.08017 , 0.067923 , 0.087515 , 0.074611 
 665 , 0.093681 , 0.068074 , 0.087597 , 0.090505 , 0.10111 , 0.101398 , 0.100952 , 0.148633 , 0.19307 , 0.212482 , 0.062779 , 0.093153 , 0.076423 , 0.089847 , 0.076203 , 0.084784 , 0.07125 , 0.112813 , 0.103559 , 0.083653 , 0.081389 , 0.076484 , 0.075167 , 0.06105 , 0.065392 , 0.052558 , 0.101679 , 0.092097 , 0.147255 , 0.100164 , 0.08903 , 0.137054 , 0.1491 , 0.138042 , 0.227978 , 0.09635 , 0.122848 , 0.103765 , 0.064411 , 0.053189 , 0.081828 , 0.081087 , 0.078769 , 0.101755 , 0.087947 , 0.086293 , 0.083913 , 0.072993 , 0.077499 , 0.076032 , 0.140525 , 0.176305 , 0.12968 , 0.212942 , 0.143866 , 0.11356 , 0.079969 , 0.067807 , 0.087268 , 0.074632 
 666 , 0.093785 , 0.068121 , 0.087608 , 0.090673 , 0.101254 , 0.101564 , 0.100986 , 0.148776 , 0.193542 , 0.212568 , 0.062576 , 0.093215 , 0.076126 , 0.089546 , 0.076092 , 0.084983 , 0.071213 , 0.112977 , 0.103728 , 0.08387 , 0.081342 , 0.07636 , 0.075185 , 0.061044 , 0.065373 , 0.052592 , 0.101777 , 0.092178 , 0.147532 , 0.100334 , 0.089127 , 0.137225 , 0.149305 , 0.138139 , 0.22818 , 0.096376 , 0.123112 , 0.103804 , 0.064377 , 0.05317 , 0.082029 , 0.081452 , 0.079053 , 0.102134 , 0.088343 , 0.086193 , 0.083973 , 0.072677 , 0.077562 , 0.075955 , 0.140654 , 0.176494 , 0.129743 , 0.213242 , 0.144069 , 0.113485 , 0.079775 , 0.067695 , 0.087024 , 0.074656 
 667 , 0.093896 , 0.068168 , 0.087618 , 0.090833 , 0.101398 , 0.101728 , 0.101019 , 0.148917 , 0.194013 , 0.212659 , 0.062379 , 0.093283 , 0.075835 , 0.089243 , 0.07598 , 0.085175 , 0.071175 , 0.11314 , 0.103889 , 0.084088 , 0.081293 , 0.076241 , 0.075209 , 0.061037 , 0.065353 , 0.052626 , 0.101873 , 0.092258 , 0.147802 , 0.100503 , 0.089222 , 0.137388 , 0.149509 , 0.138228 , 0.228379 , 0.096401 , 0.123375 , 0.103841 , 0.064341 , 0.053149 , 0.082222 , 0.081816 , 0.079338 , 0.102513 , 0.088733 , 0.086097 , 0.084033 , 0.072359 , 0.077625 , 0.07589 , 0.140775 , 0.176675 , 0.12981 , 0.213533 , 0.144271 , 0.113415 , 0.079579 , 0.067583 , 0.086772 , 0.074672 
 668 , 0.09401 , 0.068225 , 0.087702 , 0.091022 , 0.101568 , 0.101906 , 0.101105 , 0.149108 , 0.194474 , 0.212847 , 0.062255 , 0.093362 , 0.075631 , 0.08902 , 0.075934 , 0.085383 , 0.071158 , 0.113329 , 0.104032 , 0.084313 , 0.081269 , 0.076183 , 0.075265 , 0.061047 , 0.065395 , 0.052689 , 0.101989 , 0.092388 , 0.148086 , 0.100664 , 0.089345 , 0.137582 , 0.149743 , 0.138362 , 0.228638 , 0.096481 , 0.123647 , 0.103928 , 0.064374 , 0.053144 , 0.082436 , 0.082167 , 0.079592 , 0.102858 , 0.08911 , 0.086052 , 0.084106 , 0.072131 , 0.077694 , 0.075872 , 0.140922 , 0.176929 , 0.129948 , 0.213868 , 0.144497 , 0.113398 , 0.079454 , 0.067507 , 0.086598 , 0.07472 
 669 , 0.094136 , 0.068283 , 0.087803 , 0.091215 , 0.10175 , 0.102103 , 0.101196 , 0.149303 , 0.194931 , 0.213066 , 0.062144 , 0.093444 , 0.07542 , 0.088786 , 0.075897 , 0.085588 , 0.071142 , 0.113497 , 0.104166 , 0.084529 , 0.081248 , 0.07614 , 0.075316 , 0.06105 , 0.065452 , 0.052751 , 0.102103 , 0.092517 , 0.148389 , 0.100809 , 0.089478 , 0.137792 , 0.149988 , 0.138498 , 0.228938 , 0.09658 , 0.123907 , 0.104034 , 0.0644 , 0.053145 , 0.082639 , 0.082508 , 0.079836 , 0.10319 , 0.089478 , 0.085996 , 0.084176 , 0.07191 , 0.07778 , 0.07587 , 0.141059 , 0.177198 , 0.130109 , 0.214174 , 0.144707 , 0.1134 , 0.079324 , 0.067418 , 0.086432 , 0.074769 
 670 , 0.094261 , 0.068334 , 0.087903 , 0.091415 , 0.101925 , 0.102293 , 0.101286 , 0.149497 , 0.195395 , 0.213284 , 0.062038 , 0.093519 , 0.075206 , 0.088548 , 0.075859 , 0.085786 , 0.071132 , 0.11367 , 0.104299 , 0.084744 , 0.081218 , 0.076095 , 0.075359 , 0.061052 , 0.065516 , 0.052813 , 0.10221 , 0.092651 , 0.148691 , 0.100953 , 0.08961 , 0.138001 , 0.150232 , 0.13864 , 0.229229 , 0.09667 , 0.124166 , 0.104139 , 0.064426 , 0.053146 , 0.082835 , 0.082856 , 0.080086 , 0.103515 , 0.08984 , 0.085945 , 0.084245 , 0.071687 , 0.077858 , 0.075866 , 0.141194 , 0.177465 , 0.130268 , 0.214485 , 0.144922 , 0.113393 , 0.079198 , 0.067328 , 0.086272 , 0.074818 
 671 , 0.094454 , 0.068427 , 0.088081 , 0.09164 , 0.102149 , 0.102532 , 0.101425 , 0.14978 , 0.195907 , 0.213597 , 0.061992 , 0.093667 , 0.075106 , 0.088436 , 0.075886 , 0.086033 , 0.071192 , 0.113871 , 0.10449 , 0.084982 , 0.08127 , 0.076123 , 0.075461 , 0.061114 , 0.065627 , 0.052896 , 0.1024 , 0.092824 , 0.14907 , 0.101147 , 0.089766 , 0.138268 , 0.150539 , 0.13886 , 0.229608 , 0.096835 , 0.124485 , 0.104315 , 0.064492 , 0.053202 , 0.083066 , 0.083213 , 0.080357 , 0.103884 , 0.090219 , 0.085985 , 0.084355 , 0.071582 , 0.077996 , 0.075928 , 0.141402 , 0.177792 , 0.130495 , 0.214885 , 0.145197 , 0.113481 , 0.079159 , 0.067313 , 0.086221 , 0.074918 
 672 , 0.094696 , 0.068566 , 0.088293 , 0.091872 , 0.102427 , 0.102783 , 0.101616 , 0.150149 , 0.196465 , 0.213927 , 0.061975 , 0.093864 , 0.075081 , 0.088398 , 0.075948 , 0.086315 , 0.071293 , 0.1141 , 0.10472 , 0.085238 , 0.081365 , 0.076179 , 0.075592 , 0.06122 , 0.065756 , 0.053006 , 0.102637 , 0.093025 , 0.149478 , 0.101364 , 0.089928 , 0.138545 , 0.150869 , 0.139104 , 0.22999 , 0.09703 , 0.124837 , 0.104503 , 0.064575 , 0.053293 , 0.083302 , 0.083602 , 0.080639 , 0.104279 , 0.090606 , 0.086077 , 0.08449 , 0.071551 , 0.07815 , 0.076004 , 0.141663 , 0.178116 , 0.13073 , 0.215346 , 0.145507 , 0.11359 , 0.079171 , 0.067343 , 0.086224 , 0.075046 
 673 , 0.094938 , 0.068699 , 0.088504 , 0.092103 , 0.102697 , 0.103034 , 0.101806 , 0.15051 , 0.197024 , 0.214262 , 0.061963 , 0.094054 , 0.075055 , 0.088364 , 0.076002 , 0.086596 , 0.0714 , 0.114329 , 0.104956 , 0.085501 , 0.08146 , 0.076234 , 0.075721 , 0.061325 , 0.065885 , 0.05311 , 0.10288 , 0.093226 , 0.149885 , 0.101589 , 0.090097 , 0.138821 , 0.151197 , 0.139355 , 0.230378 , 0.097225 , 0.125197 , 0.10469 , 0.064658 , 0.053383 , 0.083544 , 0.083993 , 0.080927 , 0.104669 , 0.090995 , 0.086168 , 0.084631 , 0.071526 , 0.078303 , 0.076086 , 0.141915 , 0.17844 , 0.130964 , 0.215806 , 0.145823 , 0.113705 , 0.07918 , 0.067373 , 0.086224 , 0.075174 
 674 , 0.095193 , 0.068872 , 0.088741 , 0.092355 , 0.102976 , 0.1033 , 0.102033 , 0.150908 , 0.197606 , 0.214652 , 0.06199 , 0.094292 , 0.075084 , 0.088396 , 0.076098 , 0.086903 , 0.071541 , 0.114591 , 0.105223 , 0.085783 , 0.081606 , 0.076338 , 0.07588 , 0.061455 , 0.066047 , 0.053228 , 0.103146 , 0.093461 , 0.150316 , 0.101835 , 0.090291 , 0.139124 , 0.15157 , 0.139638 , 0.23081 , 0.097454 , 0.125572 , 0.10492 , 0.064786 , 0.053496 , 0.083797 , 0.084389 , 0.081219 , 0.105082 , 0.091404 , 0.086297 , 0.084804 , 0.071562 , 0.078486 , 0.076211 , 0.142209 , 0.178793 , 0.131242 , 0.216307 , 0.146174 , 0.113866 , 0.07924 , 0.067449 , 0.086283 , 0.075331 
 675 , 0.095496 , 0.069132 , 0.089037 , 0.092666 , 0.10327 , 0.103595 , 0.102336 , 0.151343 , 0.198277 , 0.215198 , 0.062129 , 0.094619 , 0.075251 , 0.088606 , 0.076312 , 0.087262 , 0.07177 , 0.11492 , 0.10559 , 0.086116 , 0.081865 , 0.076559 , 0.076121 , 0.061648 , 0.066295 , 0.053393 , 0.103503 , 0.09377 , 0.150791 , 0.102145 , 0.090565 , 0.139494 , 0.152072 , 0.140011 , 0.231368 , 0.097766 , 0.126026 , 0.105257 , 0.065001 , 0.053654 , 0.084079 , 0.0848 , 0.081553 , 0.105533 , 0.091846 , 0.086533 , 0.085076 , 0.071728 , 0.078724 , 0.076432 , 0.142579 , 0.179214 , 0.131607 , 0.216917 , 0.146611 , 0.114163 , 0.079438 , 0.067639 , 0.086455 , 0.075548 
 676 , 0.0958 , 0.069397 , 0.089329 , 0.09298 , 0.103563 , 0.103897 , 0.10264 , 0.151779 , 0.198973 , 0.215743 , 0.062259 , 0.094955 , 0.075421 , 0.088817 , 0.076522 , 0.087617 , 0.071997 , 0.115255 , 0.105964 , 0.086452 , 0.082119 , 0.076778 , 0.076373 , 0.061847 , 0.066542 , 0.053558 , 0.103862 , 0.094088 , 0.151268 , 0.102455 , 0.090842 , 0.139875 , 0.152575 , 0.140379 , 0.231945 , 0.09808 , 0.126485 , 0.105588 , 0.065221 , 0.053813 , 0.084357 , 0.085209 , 0.081892 , 0.105993 , 0.092291 , 0.086765 , 0.085351 , 0.071898 , 0.078958 , 0.07665 , 0.14295 , 0.179631 , 0.131976 , 0.217519 , 0.147056 , 0.11446 , 0.07964 , 0.067821 , 0.086637 , 0.075762 
 677 , 0.096104 , 0.069657 , 0.089621 , 0.093294 , 0.10385 , 0.104192 , 0.102937 , 0.152209 , 0.199662 , 0.216288 , 0.062396 , 0.095284 , 0.075598 , 0.089029 , 0.076739 , 0.087973 , 0.072224 , 0.11559 , 0.106332 , 0.086789 , 0.082381 , 0.077003 , 0.076618 , 0.062046 , 0.066789 , 0.05373 , 0.104221 , 0.094407 , 0.151745 , 0.102766 , 0.091126 , 0.140247 , 0.153079 , 0.140754 , 0.232514 , 0.098386 , 0.126945 , 0.105926 , 0.065441 , 0.053972 , 0.084635 , 0.085619 , 0.082224 , 0.106453 , 0.092737 , 0.086996 , 0.085619 , 0.072067 , 0.0792 , 0.076875 , 0.143322 , 0.180054 , 0.132337 , 0.218128 , 0.147501 , 0.114763 , 0.079835 , 0.068009 , 0.08681 , 0.075976 
 678 , 0.096494 , 0.070004 , 0.090106 , 0.093687 , 0.104245 , 0.104596 , 0.10334 , 0.152775 , 0.200401 , 0.217102 , 0.062755 , 0.095726 , 0.076039 , 0.089546 , 0.077109 , 0.088398 , 0.072616 , 0.115993 , 0.106793 , 0.087185 , 0.082807 , 0.077417 , 0.076972 , 0.062353 , 0.067169 , 0.053942 , 0.104704 , 0.094821 , 0.152352 , 0.103132 , 0.091448 , 0.140732 , 0.15373 , 0.141285 , 0.233221 , 0.09884 , 0.127484 , 0.106405 , 0.065776 , 0.054229 , 0.084982 , 0.086037 , 0.082563 , 0.106929 , 0.093185 , 0.087429 , 0.085987 , 0.072516 , 0.079542 , 0.07726 , 0.14384 , 0.180636 , 0.132866 , 0.218939 , 0.148074 , 0.115283 , 0.080252 , 0.068396 , 0.087293 , 0.076327 
 679 , 0.096905 , 0.070359 , 0.090614 , 0.094095 , 0.104659 , 0.105005 , 0.103751 , 0.153371 , 0.201132 , 0.21795 , 0.063124 , 0.096177 , 0.076505 , 0.090088 , 0.0775 , 0.088835 , 0.073025 , 0.116412 , 0.107267 , 0.087595 , 0.083243 , 0.077853 , 0.077341 , 0.062663 , 0.067555 , 0.05416 , 0.105199 , 0.095248 , 0.152982 , 0.103506 , 0.091775 , 0.141222 , 0.154401 , 0.141827 , 0.233933 , 0.099305 , 0.128035 , 0.1069 , 0.066129 , 0.054506 , 0.085332 , 0.086464 , 0.082904 , 0.107419 , 0.093641 , 0.087883 , 0.086363 , 0.072989 , 0.079892 , 0.077665 , 0.144371 , 0.181243 , 0.133403 , 0.219788 , 0.148658 , 0.115821 , 0.080677 , 0.068802 , 0.08779 , 0.076685 
 680 , 0.097321 , 0.070717 , 0.091128 , 0.094514 , 0.105078 , 0.105425 , 0.104166 , 0.153973 , 0.201871 , 0.218808 , 0.063504 , 0.096627 , 0.076976 , 0.090636 , 0.077895 , 0.089269 , 0.073445 , 0.116835 , 0.107747 , 0.08801 , 0.08369 , 0.078293 , 0.077721 , 0.062983 , 0.067953 , 0.054387 , 0.1057 , 0.095672 , 0.153612 , 0.103884 , 0.092105 , 0.141717 , 0.155088 , 0.142383 , 0.234661 , 0.099774 , 0.128592 , 0.107407 , 0.066485 , 0.054778 , 0.085694 , 0.086888 , 0.083249 , 0.107914 , 0.094102 , 0.088335 , 0.086736 , 0.073467 , 0.080246 , 0.078076 , 0.144908 , 0.181851 , 0.133953 , 0.220639 , 0.149249 , 0.116365 , 0.081114 , 0.069212 , 0.088292 , 0.077048 
