  time  ,:25:15 A,:25:02 A,:24:53 A,:24:44 A,:24:35 A,:24:07 A,:23:59 A,:23:50 A,:23:43 A,:23:35 A,:23:05 A,:22:53 A,:22:44 A,:22:33 A,:22:21 A,:21:48 A,:21:40 A,:21:32 A,:21:23 A,:21:13 A,:20:43 A,:20:33 A,:20:25 A,:20:16 A,:20:04 A,:19:27 A,:19:19 A,:19:08 A,:18:57 A,:18:50 A,:18:21 A,:18:13 A,:18:03 A,:17:52 A,:17:43 A,:17:15 A,:17:07 A,:16:57 A,:16:47 A,:16:38 A,:16:09 A,:16:00 A,:15:51 A,:15:43 A,:15:34 A,:14:02 A,:13:53 A,:13:45 A,:13:36 A,:13:28 A,:12:52 A,:12:42 A,:12:31 A,:12:20 A,:12:12 A,:11:42 A,:11:32 A,:11:23 A,:11:11 A,:11:02 A,:10:34 A,:10:25 A,:10:16 A,:10:07 A,:09:58 A,:09:16 A,:09:08 A,:09:00 A,:08:52 A,:08:43 A,:08:15 A,:08:06 A,:07:56 A,:07:46 A,:07:36 A,:07:03 A,:06:54 A,:06:43 A,:06:36 A,:06:27 A,:05:58 A,:05:45 A,:05:35 A,:05:23 A,:05:14 A,:04:45 A,:04:33 A,:04:25 A,:04:16 A,:04:04 A,:03:00 A,:02:49 A,:02:40 A,:02:28 A,:02:20 A,:01:48 A,:01:40 A,:01:31 A,:01:23 A,:01:14 A,:00:46 A,:00:35 A,:00:26 A,:00:18 A,:00:10 A,:59:42 A,:59:35 A,:59:27 A,:59:19 A,:59:11 A,:58:37 A,:58:29 A,:58:20 A,:58:09 A,:57:59 A,:56:37 A,:56:25 A,:56:17 A,:56:10 A,:56:02 A,:55:31 A,:55:23 A,:55:16 A,:55:10 A,:55:01 A,:54:33 A,:54:25 A,:54:14 A,:54:07 A,:53:57 A,:53:14 A,:53:03 A,:52:50 A,:52:40 A,:52:31 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 728 , 0.208024 , 0.227644 , 0.245367 , 0.150107 , 0.22388 , 0.147889 , 0.251527 , 0.209219 , 0.21038 , 0.11786 , 0.216883 , 0.236667 , 0.248307 , 0.217954 , 0.228234 , 0.240519 , 0.217254 , 0.234648 , 0.207042 , 0.196261 , 0.222809 , 0.23061 , 0.227801 , 0.249707 , 0.200024 , 0.211073 , 0.233549 , 0.171512 , 0.186434 , 0.233123 , 0.139099 , 0.176436 , 0.216787 , 0.180391 , 0.222294 , 0.265186 , 0.268805 , 0.27857 , 0.202572 , 0.220804 , 0.244166 , 0.183921 , 0.245306 , 0.286817 , 0.274189 , 0.228111 , 0.273701 , 0.256252 , 0.272678 , 0.285506 , 0.288307 , 0.223942 , 0.256753 , 0.157229 , 0.224478 , 0.234181 , 0.313516 , 0.299659 , 0.299913 , 0.279346 , 0.265934 , 0.220591 , 0.205319 , 0.244901 , 0.256726 , 0.220996 , 0.20867 , 0.21884 , 0.23528 , 0.217879 , 0.228605 , 0.235953 , 0.199605 , 0.219396 , 0.251493 , 0.289159 , 0.210009 , 0.224478 , 0.211108 , 0.229546 , 0.220756 , 0.258113 , 0.241707 , 0.239592 , 0.252324 , 0.234243 , 0.203719 , 0.228866 , 0.223496 , 0.290539 , 0.195712 , 0.26864 , 0.289351 , 0.23519 , 0.220619 , 0.194743 , 0.257172 , 0.220104 , 0.187897 , 0.237237 , 0.268736 , 0.257694 , 0.292194 , 0.256877 , 0.250216 , 0.239015 , 0.219499 , 0.260084 , 0.274752 , 0.2218 , 0.225776 , 0.253526 , 0.195039 , 0.279133 , 0.254617 , 0.229374 , 0.240403 , 0.251438 , 0.268434 , 0.280465 , 0.243184 , 0.265749 , 0.238205 , 0.258978 , 0.232808 , 0.254803 , 0.249817 , 0.22568 , 0.245086 , 0.260537 , 0.226723 , 0.203664 , 0.281372 , 0.310584 , 0.262645 
 729 , 0.210152 , 0.230683 , 0.247821 , 0.150958 , 0.224959 , 0.149525 , 0.254279 , 0.211831 , 0.212894 , 0.119095 , 0.21905 , 0.239026 , 0.251057 , 0.220318 , 0.230868 , 0.243434 , 0.219626 , 0.237586 , 0.209658 , 0.198149 , 0.224945 , 0.233603 , 0.23082 , 0.252853 , 0.202015 , 0.213298 , 0.236777 , 0.173066 , 0.188496 , 0.236016 , 0.141079 , 0.178892 , 0.220366 , 0.183355 , 0.225816 , 0.268201 , 0.270889 , 0.281281 , 0.204983 , 0.223602 , 0.247561 , 0.186111 , 0.248849 , 0.291434 , 0.278004 , 0.232205 , 0.278416 , 0.260928 , 0.277634 , 0.291317 , 0.292537 , 0.227571 , 0.261586 , 0.159561 , 0.2279 , 0.236544 , 0.31725 , 0.303807 , 0.303554 , 0.284297 , 0.269408 , 0.223821 , 0.207533 , 0.248171 , 0.260071 , 0.223725 , 0.211441 , 0.221737 , 0.238793 , 0.220853 , 0.231478 , 0.23965 , 0.202337 , 0.222574 , 0.255513 , 0.293504 , 0.213168 , 0.227324 , 0.213778 , 0.232397 , 0.223945 , 0.261662 , 0.244407 , 0.243064 , 0.255156 , 0.237333 , 0.206889 , 0.231958 , 0.226899 , 0.294882 , 0.198183 , 0.272459 , 0.293545 , 0.238519 , 0.22365 , 0.197347 , 0.261401 , 0.22352 , 0.190615 , 0.240678 , 0.27337 , 0.262066 , 0.296884 , 0.261127 , 0.254416 , 0.242474 , 0.222526 , 0.26354 , 0.279081 , 0.224939 , 0.22849 , 0.256548 , 0.197449 , 0.282865 , 0.257843 , 0.232027 , 0.243509 , 0.253991 , 0.272925 , 0.284654 , 0.24619 , 0.26949 , 0.241919 , 0.262505 , 0.236058 , 0.258522 , 0.253895 , 0.228908 , 0.247835 , 0.264308 , 0.229957 , 0.206683 , 0.285559 , 0.315804 , 0.267036 
 730 , 0.212248 , 0.233688 , 0.250242 , 0.1518 , 0.22603 , 0.151136 , 0.25699 , 0.214397 , 0.215382 , 0.120307 , 0.221192 , 0.241346 , 0.25376 , 0.22265 , 0.233469 , 0.246307 , 0.221972 , 0.240477 , 0.212241 , 0.200005 , 0.227057 , 0.236555 , 0.233791 , 0.255956 , 0.203974 , 0.215492 , 0.239957 , 0.174589 , 0.190527 , 0.238869 , 0.143034 , 0.181316 , 0.223895 , 0.186277 , 0.229288 , 0.271183 , 0.272942 , 0.283946 , 0.207362 , 0.226359 , 0.250906 , 0.188275 , 0.252343 , 0.295977 , 0.28177 , 0.236248 , 0.283056 , 0.26553 , 0.282523 , 0.297051 , 0.296702 , 0.231142 , 0.266352 , 0.16186 , 0.231272 , 0.238869 , 0.320934 , 0.307898 , 0.307152 , 0.289181 , 0.272832 , 0.227009 , 0.209716 , 0.251392 , 0.263368 , 0.226414 , 0.214164 , 0.224593 , 0.242249 , 0.223779 , 0.234311 , 0.243303 , 0.205021 , 0.225702 , 0.259467 , 0.297783 , 0.216272 , 0.23013 , 0.216402 , 0.2352 , 0.227084 , 0.265161 , 0.247067 , 0.246478 , 0.257941 , 0.240381 , 0.210017 , 0.235009 , 0.230253 , 0.299166 , 0.200614 , 0.276227 , 0.297667 , 0.241798 , 0.226639 , 0.199916 , 0.265578 , 0.226893 , 0.193292 , 0.244076 , 0.277937 , 0.266379 , 0.301513 , 0.265318 , 0.25855 , 0.245876 , 0.22551 , 0.266954 , 0.283344 , 0.228042 , 0.23117 , 0.259536 , 0.199827 , 0.286533 , 0.261014 , 0.234632 , 0.246574 , 0.256504 , 0.277356 , 0.288784 , 0.249147 , 0.273181 , 0.245582 , 0.265989 , 0.239252 , 0.262184 , 0.257914 , 0.232094 , 0.250537 , 0.268021 , 0.233147 , 0.209654 , 0.289681 , 0.320948 , 0.271361 
 731 , 0.214167 , 0.23639 , 0.25246 , 0.152585 , 0.227034 , 0.152592 , 0.259501 , 0.216762 , 0.21765 , 0.121415 , 0.223155 , 0.243479 , 0.25623 , 0.22478 , 0.235837 , 0.248963 , 0.224083 , 0.243124 , 0.21457 , 0.20171 , 0.228994 , 0.239211 , 0.236513 , 0.258784 , 0.205767 , 0.217479 , 0.24283 , 0.17601 , 0.192408 , 0.241499 , 0.144799 , 0.183523 , 0.227095 , 0.188952 , 0.232443 , 0.273891 , 0.274854 , 0.286423 , 0.20953 , 0.228837 , 0.253962 , 0.19025 , 0.255547 , 0.300096 , 0.285214 , 0.239907 , 0.287284 , 0.269705 , 0.286935 , 0.302247 , 0.300444 , 0.234375 , 0.270681 , 0.163895 , 0.234362 , 0.241 , 0.324252 , 0.31159 , 0.310456 , 0.293642 , 0.27594 , 0.229875 , 0.211701 , 0.254331 , 0.266379 , 0.22883 , 0.216619 , 0.227177 , 0.245398 , 0.226426 , 0.236882 , 0.246641 , 0.207447 , 0.22855 , 0.263053 , 0.30168 , 0.219118 , 0.232723 , 0.218825 , 0.237811 , 0.229984 , 0.268345 , 0.249523 , 0.249626 , 0.260485 , 0.243192 , 0.212862 , 0.237804 , 0.23331 , 0.303169 , 0.202796 , 0.279669 , 0.301407 , 0.244763 , 0.229369 , 0.202256 , 0.26937 , 0.229964 , 0.195686 , 0.247153 , 0.2821 , 0.270271 , 0.305737 , 0.269145 , 0.262329 , 0.249045 , 0.228249 , 0.270066 , 0.287256 , 0.230913 , 0.233631 , 0.262247 , 0.202024 , 0.289886 , 0.263899 , 0.236977 , 0.249387 , 0.258846 , 0.281376 , 0.292624 , 0.251886 , 0.276582 , 0.248895 , 0.269199 , 0.242175 , 0.265498 , 0.261557 , 0.234983 , 0.253041 , 0.271419 , 0.236042 , 0.212384 , 0.293492 , 0.325638 , 0.275325 
 732 , 0.215987 , 0.238934 , 0.254555 , 0.153339 , 0.227999 , 0.153966 , 0.261922 , 0.219029 , 0.219793 , 0.122465 , 0.225032 , 0.245496 , 0.258552 , 0.226805 , 0.238081 , 0.251492 , 0.226062 , 0.245619 , 0.216764 , 0.203333 , 0.23083 , 0.241703 , 0.239098 , 0.261438 , 0.20746 , 0.21935 , 0.24553 , 0.177357 , 0.194185 , 0.244009 , 0.146463 , 0.185597 , 0.230107 , 0.191484 , 0.235407 , 0.276459 , 0.276663 , 0.288785 , 0.211587 , 0.231171 , 0.256847 , 0.192119 , 0.258552 , 0.303983 , 0.288485 , 0.243341 , 0.291282 , 0.273648 , 0.291091 , 0.307155 , 0.303956 , 0.237399 , 0.274746 , 0.165795 , 0.23729 , 0.24302 , 0.32736 , 0.315047 , 0.313588 , 0.297878 , 0.278867 , 0.23257 , 0.213572 , 0.257106 , 0.269201 , 0.231096 , 0.21892 , 0.229616 , 0.248382 , 0.228906 , 0.239289 , 0.249807 , 0.209731 , 0.231219 , 0.266438 , 0.30534 , 0.221799 , 0.235182 , 0.221116 , 0.240298 , 0.23274 , 0.271349 , 0.251847 , 0.252611 , 0.262898 , 0.245844 , 0.215543 , 0.240441 , 0.236192 , 0.306998 , 0.204834 , 0.282912 , 0.304883 , 0.247549 , 0.231942 , 0.204479 , 0.272911 , 0.232849 , 0.197883 , 0.250039 , 0.286029 , 0.273921 , 0.309706 , 0.272748 , 0.265885 , 0.252031 , 0.230803 , 0.27298 , 0.290961 , 0.23362 , 0.235946 , 0.264773 , 0.204076 , 0.293001 , 0.266595 , 0.239139 , 0.252024 , 0.261056 , 0.285142 , 0.296254 , 0.254439 , 0.279801 , 0.251997 , 0.272216 , 0.24491 , 0.2686 , 0.264964 , 0.237645 , 0.255387 , 0.274596 , 0.23875 , 0.214943 , 0.297073 , 0.330014 , 0.279051 
 733 , 0.217779 , 0.241449 , 0.256622 , 0.154087 , 0.228953 , 0.155313 , 0.264308 , 0.22126 , 0.221908 , 0.123494 , 0.226882 , 0.247479 , 0.260847 , 0.228803 , 0.24029 , 0.253986 , 0.228013 , 0.248085 , 0.21893 , 0.204929 , 0.232646 , 0.244167 , 0.241646 , 0.264056 , 0.209132 , 0.221199 , 0.248187 , 0.17869 , 0.195942 , 0.246484 , 0.148097 , 0.187643 , 0.233075 , 0.193979 , 0.238335 , 0.278984 , 0.278453 , 0.291105 , 0.213609 , 0.233463 , 0.259688 , 0.193959 , 0.261514 , 0.307812 , 0.291705 , 0.246722 , 0.295221 , 0.277533 , 0.295193 , 0.311995 , 0.307424 , 0.240386 , 0.278752 , 0.167666 , 0.240168 , 0.245005 , 0.330426 , 0.318455 , 0.316669 , 0.302055 , 0.28175 , 0.235221 , 0.215415 , 0.259845 , 0.271973 , 0.233327 , 0.221179 , 0.232019 , 0.251321 , 0.231358 , 0.24166 , 0.252923 , 0.211981 , 0.233845 , 0.269779 , 0.308936 , 0.224436 , 0.237599 , 0.223379 , 0.24275 , 0.235446 , 0.274303 , 0.254129 , 0.255553 , 0.265269 , 0.248453 , 0.218188 , 0.243043 , 0.23903 , 0.310762 , 0.206836 , 0.286097 , 0.308302 , 0.250299 , 0.234472 , 0.206659 , 0.276402 , 0.235691 , 0.20005 , 0.252882 , 0.289899 , 0.277526 , 0.31361 , 0.276293 , 0.269384 , 0.254973 , 0.233327 , 0.27585 , 0.294614 , 0.236284 , 0.238226 , 0.267272 , 0.206094 , 0.296072 , 0.269248 , 0.241265 , 0.254626 , 0.263231 , 0.28885 , 0.299827 , 0.256949 , 0.282963 , 0.255048 , 0.275189 , 0.247601 , 0.271653 , 0.268321 , 0.24027 , 0.257706 , 0.277724 , 0.241422 , 0.217465 , 0.30061 , 0.334323 , 0.282718 
 734 , 0.219465 , 0.243773 , 0.258543 , 0.154785 , 0.229875 , 0.156597 , 0.266541 , 0.223376 , 0.223907 , 0.124475 , 0.228615 , 0.249352 , 0.262978 , 0.230686 , 0.242363 , 0.256322 , 0.229848 , 0.250408 , 0.220957 , 0.206425 , 0.234351 , 0.246464 , 0.244039 , 0.2665 , 0.210711 , 0.222912 , 0.250667 , 0.179951 , 0.197589 , 0.248814 , 0.149641 , 0.18955 , 0.235856 , 0.196309 , 0.241068 , 0.281345 , 0.280146 , 0.293315 , 0.21552 , 0.235618 , 0.262351 , 0.195709 , 0.264272 , 0.311375 , 0.294739 , 0.249897 , 0.298901 , 0.281161 , 0.299038 , 0.316499 , 0.310633 , 0.243153 , 0.282469 , 0.169426 , 0.242874 , 0.246879 , 0.333326 , 0.321622 , 0.319558 , 0.305966 , 0.284431 , 0.237716 , 0.217128 , 0.262412 , 0.274573 , 0.235427 , 0.223294 , 0.234283 , 0.254046 , 0.233656 , 0.243875 , 0.255859 , 0.214076 , 0.23632 , 0.27289 , 0.312295 , 0.226898 , 0.239876 , 0.225487 , 0.245047 , 0.237989 , 0.277087 , 0.256267 , 0.258298 , 0.267495 , 0.250906 , 0.220657 , 0.245476 , 0.241688 , 0.314312 , 0.208715 , 0.289077 , 0.311484 , 0.252847 , 0.236844 , 0.208694 , 0.279655 , 0.23835 , 0.202093 , 0.255525 , 0.293513 , 0.280875 , 0.317248 , 0.279615 , 0.272666 , 0.257739 , 0.235673 , 0.278518 , 0.298023 , 0.238772 , 0.240366 , 0.26962 , 0.207999 , 0.298949 , 0.271698 , 0.243269 , 0.257064 , 0.265267 , 0.292293 , 0.303159 , 0.259285 , 0.285923 , 0.257909 , 0.27798 , 0.250129 , 0.274498 , 0.271473 , 0.242724 , 0.259858 , 0.280657 , 0.243923 , 0.219833 , 0.303909 , 0.338333 , 0.286162 
 735 , 0.22099 , 0.24581 , 0.260228 , 0.155434 , 0.230757 , 0.157784 , 0.268538 , 0.225308 , 0.225744 , 0.125377 , 0.230171 , 0.251047 , 0.264853 , 0.232405 , 0.244229 , 0.25841 , 0.23154 , 0.252532 , 0.222795 , 0.20777 , 0.235886 , 0.24852 , 0.246198 , 0.268695 , 0.212143 , 0.22443 , 0.252873 , 0.181125 , 0.199059 , 0.250931 , 0.151027 , 0.19126 , 0.238351 , 0.198391 , 0.243528 , 0.28344 , 0.281704 , 0.295373 , 0.217265 , 0.237541 , 0.264737 , 0.197322 , 0.26674 , 0.314539 , 0.297464 , 0.252757 , 0.302171 , 0.284373 , 0.302491 , 0.320492 , 0.31345 , 0.245592 , 0.285756 , 0.171011 , 0.245312 , 0.248575 , 0.335981 , 0.324422 , 0.322154 , 0.309465 , 0.286798 , 0.239959 , 0.218654 , 0.264737 , 0.276902 , 0.23733 , 0.225186 , 0.236315 , 0.256428 , 0.235709 , 0.245857 , 0.258505 , 0.215943 , 0.238556 , 0.275649 , 0.315289 , 0.229102 , 0.241948 , 0.227386 , 0.247124 , 0.240279 , 0.279585 , 0.258185 , 0.260753 , 0.269505 , 0.253125 , 0.222856 , 0.247662 , 0.244093 , 0.317523 , 0.210413 , 0.291736 , 0.314315 , 0.255066 , 0.238958 , 0.210488 , 0.282555 , 0.240729 , 0.203949 , 0.257851 , 0.296729 , 0.283835 , 0.320472 , 0.282589 , 0.275608 , 0.260215 , 0.237766 , 0.280886 , 0.301074 , 0.240994 , 0.242295 , 0.271725 , 0.209725 , 0.301537 , 0.27383 , 0.245088 , 0.259254 , 0.26708 , 0.295339 , 0.306128 , 0.261366 , 0.288555 , 0.260467 , 0.280484 , 0.252396 , 0.277011 , 0.274307 , 0.244931 , 0.261754 , 0.283291 , 0.24615 , 0.221978 , 0.306843 , 0.341865 , 0.289223 
 736 , 0.222498 , 0.247839 , 0.261908 , 0.156081 , 0.231635 , 0.158965 , 0.270507 , 0.227226 , 0.227573 , 0.126263 , 0.231716 , 0.252731 , 0.266704 , 0.234118 , 0.246084 , 0.260479 , 0.23322 , 0.254642 , 0.224614 , 0.209103 , 0.23741 , 0.250554 , 0.248343 , 0.270874 , 0.213566 , 0.225934 , 0.255057 , 0.182299 , 0.200525 , 0.253023 , 0.1524 , 0.192953 , 0.240832 , 0.200463 , 0.245962 , 0.285521 , 0.283249 , 0.297419 , 0.218995 , 0.239444 , 0.267105 , 0.198926 , 0.269194 , 0.317665 , 0.300175 , 0.255581 , 0.30542 , 0.287562 , 0.30591 , 0.324455 , 0.316237 , 0.248023 , 0.289025 , 0.172585 , 0.247731 , 0.250254 , 0.338612 , 0.327196 , 0.324727 , 0.31293 , 0.289147 , 0.242179 , 0.220172 , 0.267044 , 0.279215 , 0.239213 , 0.22707 , 0.238329 , 0.258779 , 0.237751 , 0.247826 , 0.261119 , 0.217804 , 0.240785 , 0.278378 , 0.318257 , 0.231288 , 0.243996 , 0.229267 , 0.249186 , 0.242553 , 0.282058 , 0.260085 , 0.26318 , 0.271507 , 0.255329 , 0.225043 , 0.249833 , 0.246479 , 0.320706 , 0.212103 , 0.294365 , 0.317135 , 0.257255 , 0.241057 , 0.212267 , 0.285433 , 0.243091 , 0.205797 , 0.26016 , 0.299916 , 0.286759 , 0.323679 , 0.285528 , 0.278541 , 0.262677 , 0.239846 , 0.283228 , 0.304093 , 0.243213 , 0.2442 , 0.273813 , 0.21143 , 0.304114 , 0.275949 , 0.246894 , 0.261432 , 0.268874 , 0.298358 , 0.309066 , 0.263425 , 0.291168 , 0.262996 , 0.28297 , 0.254649 , 0.2795 , 0.277113 , 0.247132 , 0.263622 , 0.285895 , 0.248356 , 0.224097 , 0.309746 , 0.345367 , 0.292263 
 737 , 0.223992 , 0.249836 , 0.263563 , 0.156722 , 0.232507 , 0.160133 , 0.272452 , 0.229123 , 0.229374 , 0.127147 , 0.233241 , 0.254396 , 0.268538 , 0.23581 , 0.247913 , 0.262517 , 0.234885 , 0.25672 , 0.226411 , 0.210421 , 0.238908 , 0.252568 , 0.250461 , 0.273029 , 0.214974 , 0.22741 , 0.257216 , 0.183449 , 0.201974 , 0.255096 , 0.153759 , 0.194628 , 0.243285 , 0.202504 , 0.248368 , 0.287572 , 0.284779 , 0.299444 , 0.220696 , 0.241328 , 0.269448 , 0.200499 , 0.271616 , 0.320749 , 0.302842 , 0.258371 , 0.308618 , 0.290698 , 0.309278 , 0.32836 , 0.318989 , 0.250414 , 0.292241 , 0.174139 , 0.250115 , 0.251922 , 0.341204 , 0.329936 , 0.327273 , 0.316352 , 0.291466 , 0.244372 , 0.221661 , 0.269319 , 0.281497 , 0.241076 , 0.228926 , 0.240315 , 0.261103 , 0.239758 , 0.249768 , 0.263692 , 0.219636 , 0.242972 , 0.281076 , 0.321184 , 0.233452 , 0.246024 , 0.231127 , 0.251215 , 0.244794 , 0.284501 , 0.261966 , 0.265575 , 0.273478 , 0.257501 , 0.227186 , 0.251977 , 0.24883 , 0.323847 , 0.213778 , 0.296964 , 0.319913 , 0.259418 , 0.243122 , 0.214016 , 0.288272 , 0.245425 , 0.207621 , 0.262435 , 0.303053 , 0.289638 , 0.326838 , 0.288435 , 0.281429 , 0.265099 , 0.241899 , 0.28554 , 0.307069 , 0.245398 , 0.246085 , 0.27587 , 0.213112 , 0.306654 , 0.278038 , 0.248681 , 0.263577 , 0.270651 , 0.301333 , 0.311969 , 0.265466 , 0.293736 , 0.265486 , 0.285425 , 0.256869 , 0.281952 , 0.27988 , 0.249299 , 0.265473 , 0.288462 , 0.250529 , 0.226187 , 0.312601 , 0.348822 , 0.295251 
 738 , 0.225275 , 0.251492 , 0.264995 , 0.157351 , 0.233329 , 0.161208 , 0.274131 , 0.230751 , 0.230901 , 0.127909 , 0.234554 , 0.255832 , 0.270084 , 0.237275 , 0.249465 , 0.264254 , 0.236322 , 0.258492 , 0.227955 , 0.21154 , 0.240193 , 0.254268 , 0.252247 , 0.274859 , 0.216187 , 0.228676 , 0.259016 , 0.184446 , 0.203235 , 0.256893 , 0.154888 , 0.196051 , 0.245329 , 0.204207 , 0.250356 , 0.289308 , 0.286124 , 0.301185 , 0.222166 , 0.2429 , 0.271437 , 0.201867 , 0.273655 , 0.323239 , 0.305063 , 0.26073 , 0.311246 , 0.293301 , 0.312049 , 0.331552 , 0.321178 , 0.252417 , 0.294866 , 0.175425 , 0.252098 , 0.253329 , 0.343368 , 0.332314 , 0.329525 , 0.319178 , 0.293383 , 0.246193 , 0.222928 , 0.271199 , 0.283451 , 0.242642 , 0.230513 , 0.241969 , 0.263043 , 0.241458 , 0.251445 , 0.265818 , 0.221153 , 0.244819 , 0.283308 , 0.323545 , 0.235261 , 0.247751 , 0.232676 , 0.252941 , 0.246703 , 0.286526 , 0.26354 , 0.267587 , 0.275186 , 0.259383 , 0.229003 , 0.253825 , 0.250798 , 0.326511 , 0.215193 , 0.299165 , 0.32213 , 0.261206 , 0.244866 , 0.215486 , 0.29058 , 0.247356 , 0.209146 , 0.264369 , 0.305654 , 0.292002 , 0.329368 , 0.290879 , 0.283859 , 0.267152 , 0.243669 , 0.287498 , 0.309559 , 0.247213 , 0.247662 , 0.277614 , 0.2145 , 0.308784 , 0.279777 , 0.250206 , 0.265417 , 0.272213 , 0.303763 , 0.314314 , 0.267261 , 0.295974 , 0.267546 , 0.287498 , 0.258791 , 0.284009 , 0.282185 , 0.251111 , 0.26705 , 0.290607 , 0.252349 , 0.227928 , 0.314926 , 0.351783 , 0.297757 
 739 , 0.226558 , 0.253153 , 0.266444 , 0.157982 , 0.234172 , 0.162292 , 0.275833 , 0.232405 , 0.232432 , 0.128681 , 0.235885 , 0.257287 , 0.271659 , 0.238754 , 0.251026 , 0.266009 , 0.237762 , 0.260278 , 0.229508 , 0.212669 , 0.241501 , 0.255982 , 0.254051 , 0.27671 , 0.2174 , 0.229964 , 0.260829 , 0.185448 , 0.204517 , 0.258701 , 0.156024 , 0.197488 , 0.247382 , 0.205932 , 0.252358 , 0.291055 , 0.287492 , 0.302952 , 0.223648 , 0.244492 , 0.273447 , 0.203246 , 0.275704 , 0.325754 , 0.30731 , 0.26312 , 0.313898 , 0.295943 , 0.314849 , 0.334776 , 0.323388 , 0.254432 , 0.297506 , 0.176732 , 0.254098 , 0.254765 , 0.345571 , 0.334721 , 0.331818 , 0.322035 , 0.295338 , 0.248048 , 0.224206 , 0.273114 , 0.285439 , 0.244234 , 0.232126 , 0.243649 , 0.26503 , 0.24318 , 0.253153 , 0.267974 , 0.22269 , 0.246695 , 0.285589 , 0.325931 , 0.237096 , 0.249496 , 0.23424 , 0.254703 , 0.248639 , 0.288587 , 0.265153 , 0.26964 , 0.276921 , 0.261284 , 0.230848 , 0.255703 , 0.25278 , 0.329214 , 0.216625 , 0.301402 , 0.324394 , 0.263038 , 0.246641 , 0.216972 , 0.292931 , 0.249326 , 0.210704 , 0.266329 , 0.308302 , 0.294406 , 0.331927 , 0.29338 , 0.286303 , 0.269239 , 0.245464 , 0.289505 , 0.312089 , 0.24904 , 0.249292 , 0.279416 , 0.215912 , 0.310954 , 0.281544 , 0.251767 , 0.267287 , 0.273821 , 0.306229 , 0.316698 , 0.269089 , 0.298261 , 0.269646 , 0.289607 , 0.260741 , 0.286112 , 0.284542 , 0.252956 , 0.268667 , 0.292788 , 0.254207 , 0.229699 , 0.317297 , 0.35479 , 0.300294 
 740 , 0.227841 , 0.254807 , 0.267886 , 0.158613 , 0.235009 , 0.163376 , 0.277528 , 0.234057 , 0.233962 , 0.129452 , 0.23721 , 0.258741 , 0.27324 , 0.240227 , 0.252586 , 0.267757 , 0.239201 , 0.26207 , 0.231061 , 0.213797 , 0.242802 , 0.257688 , 0.255847 , 0.278553 , 0.218621 , 0.231251 , 0.262648 , 0.18645 , 0.2058 , 0.260501 , 0.157159 , 0.198924 , 0.24944 , 0.207655 , 0.254366 , 0.292801 , 0.28886 , 0.304718 , 0.22513 , 0.246077 , 0.275448 , 0.204624 , 0.277745 , 0.328267 , 0.309549 , 0.265508 , 0.316547 , 0.298576 , 0.317634 , 0.337997 , 0.325597 , 0.256452 , 0.300146 , 0.178032 , 0.256091 , 0.2562 , 0.347774 , 0.33712 , 0.334104 , 0.324884 , 0.297285 , 0.249895 , 0.225476 , 0.275027 , 0.287427 , 0.245825 , 0.233738 , 0.245329 , 0.26701 , 0.244901 , 0.254862 , 0.270135 , 0.224226 , 0.248557 , 0.287862 , 0.328308 , 0.238922 , 0.25124 , 0.23581 , 0.256458 , 0.250574 , 0.290647 , 0.266759 , 0.271691 , 0.278655 , 0.263178 , 0.232685 , 0.257573 , 0.254753 , 0.331916 , 0.218057 , 0.303631 , 0.32665 , 0.26487 , 0.248407 , 0.218465 , 0.295274 , 0.251288 , 0.212255 , 0.268287 , 0.310949 , 0.296817 , 0.334484 , 0.295872 , 0.288745 , 0.271324 , 0.247259 , 0.291503 , 0.314604 , 0.250867 , 0.250914 , 0.28121 , 0.21733 , 0.313116 , 0.283309 , 0.253326 , 0.269157 , 0.275421 , 0.308693 , 0.319075 , 0.270917 , 0.300547 , 0.271746 , 0.291714 , 0.262682 , 0.288215 , 0.286883 , 0.254794 , 0.270278 , 0.294969 , 0.256064 , 0.231476 , 0.319666 , 0.357796 , 0.302823 
