  time  ,28:22 AM,28:33 AM,28:45 AM,28:54 AM,29:05 AM,30:29 AM,30:42 AM,30:54 AM,31:04 AM,31:18 AM,32:22 AM,32:32 AM,32:43 AM,32:54 AM,33:03 AM,33:35 AM,33:45 AM,33:57 AM,34:06 AM,34:16 AM,35:44 AM,35:56 AM,36:07 AM,36:17 AM,36:25 AM,37:15 AM,37:28 AM,37:42 AM,37:54 AM,38:05 AM,38:53 AM,39:05 AM,39:18 AM,39:28 AM,39:42 AM,40:23 AM,40:33 AM,40:44 AM,40:56 AM,41:11 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 910 , 0.440469 , 0.444925 , 0.376731 , 0.424935 , 0.410174 , 0.461551 , 0.495312 , 0.600777 , 0.660758 , 0.561214 , 0.472665 , 0.4698 , 0.524288 , 0.397804 , 0.365108 , 0.55482 , 0.427954 , 0.39574 , 0.324035 , 0.287192 , 0.387464 , 0.412493 , 0.366509 , 0.360897 , 0.375795 , 0.375549 , 0.34931 , 0.47995 , 0.436067 , 0.368273 , 1.014061 , 0.622168 , 0.608589 , 0.612818 , 0.497194 , 0.464225 , 0.383098 , 0.341134 , 0.379451 , 0.389046 
 911 , 0.441186 , 0.445363 , 0.377097 , 0.425474 , 0.411003 , 0.461882 , 0.495444 , 0.600861 , 0.660728 , 0.561391 , 0.473154 , 0.470118 , 0.524521 , 0.397928 , 0.365553 , 0.555238 , 0.428165 , 0.395908 , 0.324207 , 0.287518 , 0.387843 , 0.412834 , 0.367157 , 0.36104 , 0.375873 , 0.375783 , 0.349569 , 0.48024 , 0.436212 , 0.36857 , 1.01297 , 0.621521 , 0.60811 , 0.612514 , 0.497157 , 0.464346 , 0.382923 , 0.341061 , 0.379598 , 0.388849 
 912 , 0.441949 , 0.445687 , 0.377449 , 0.426023 , 0.41188 , 0.462192 , 0.495519 , 0.600903 , 0.660671 , 0.561531 , 0.47363 , 0.470381 , 0.524657 , 0.398044 , 0.365957 , 0.55564 , 0.428367 , 0.396089 , 0.324377 , 0.287846 , 0.388226 , 0.413183 , 0.367812 , 0.36117 , 0.375965 , 0.376055 , 0.349822 , 0.480534 , 0.436384 , 0.36887 , 1.011787 , 0.620901 , 0.607572 , 0.612304 , 0.497157 , 0.46449 , 0.382706 , 0.340991 , 0.379756 , 0.388588 
 913 , 0.442647 , 0.446022 , 0.377777 , 0.426508 , 0.412638 , 0.462413 , 0.4955 , 0.600901 , 0.660568 , 0.561621 , 0.474051 , 0.470622 , 0.524762 , 0.398165 , 0.366247 , 0.555951 , 0.428471 , 0.396283 , 0.324483 , 0.2882 , 0.388516 , 0.41334 , 0.368317 , 0.361216 , 0.375995 , 0.376229 , 0.350019 , 0.480829 , 0.436517 , 0.369056 , 1.010551 , 0.62028 , 0.607004 , 0.612008 , 0.497121 , 0.46451 , 0.382431 , 0.340829 , 0.379839 , 0.3883 
 914 , 0.443159 , 0.446543 , 0.378113 , 0.426855 , 0.413141 , 0.462418 , 0.495454 , 0.600947 , 0.660448 , 0.56158 , 0.474302 , 0.470918 , 0.52491 , 0.398346 , 0.366336 , 0.556071 , 0.4284 , 0.396462 , 0.324514 , 0.288549 , 0.388649 , 0.413176 , 0.368568 , 0.361149 , 0.375881 , 0.376229 , 0.350131 , 0.481124 , 0.436605 , 0.369033 , 1.00932 , 0.61968 , 0.606394 , 0.61159 , 0.496999 , 0.464275 , 0.382095 , 0.340505 , 0.379765 , 0.387997 
 915 , 0.443597 , 0.447377 , 0.378574 , 0.427239 , 0.413555 , 0.462308 , 0.495622 , 0.601251 , 0.660399 , 0.561492 , 0.474477 , 0.471348 , 0.525227 , 0.398605 , 0.366415 , 0.556116 , 0.428326 , 0.39659 , 0.32457 , 0.288894 , 0.388781 , 0.41302 , 0.36883 , 0.361084 , 0.375739 , 0.376212 , 0.350261 , 0.481403 , 0.43675 , 0.368982 , 1.008155 , 0.619071 , 0.605797 , 0.611146 , 0.496861 , 0.463975 , 0.381801 , 0.340152 , 0.379662 , 0.38772 
 916 , 0.444023 , 0.448188 , 0.379032 , 0.42761 , 0.413948 , 0.46218 , 0.495787 , 0.601533 , 0.660365 , 0.561374 , 0.47464 , 0.471774 , 0.52555 , 0.398862 , 0.366483 , 0.556159 , 0.428269 , 0.396708 , 0.324615 , 0.289218 , 0.388894 , 0.412862 , 0.369064 , 0.361018 , 0.375579 , 0.376175 , 0.350391 , 0.481663 , 0.436885 , 0.36893 , 1.006973 , 0.618453 , 0.605182 , 0.610674 , 0.496722 , 0.463666 , 0.381506 , 0.339781 , 0.379548 , 0.387443 
 917 , 0.444349 , 0.448677 , 0.379314 , 0.42789 , 0.414098 , 0.461892 , 0.49584 , 0.60148 , 0.660427 , 0.560902 , 0.474662 , 0.47205 , 0.525771 , 0.399087 , 0.366472 , 0.556165 , 0.428263 , 0.396644 , 0.324588 , 0.289431 , 0.388823 , 0.412693 , 0.369112 , 0.360847 , 0.37519 , 0.375901 , 0.350493 , 0.481639 , 0.437053 , 0.368863 , 1.005588 , 0.617725 , 0.604483 , 0.609922 , 0.496613 , 0.463394 , 0.381198 , 0.339349 , 0.379278 , 0.38717 
 918 , 0.444955 , 0.449035 , 0.379418 , 0.428136 , 0.414457 , 0.461765 , 0.495846 , 0.601194 , 0.660726 , 0.560842 , 0.474964 , 0.472356 , 0.525944 , 0.399217 , 0.366609 , 0.556495 , 0.42842 , 0.396804 , 0.324588 , 0.289788 , 0.388954 , 0.412665 , 0.36935 , 0.360798 , 0.375062 , 0.375745 , 0.350748 , 0.481999 , 0.43737 , 0.36895 , 1.004749 , 0.617463 , 0.604148 , 0.609302 , 0.496777 , 0.463539 , 0.381245 , 0.339171 , 0.379223 , 0.387109 
 919 , 0.445558 , 0.449401 , 0.379523 , 0.428372 , 0.414816 , 0.461629 , 0.49586 , 0.600907 , 0.661037 , 0.56078 , 0.475273 , 0.472661 , 0.526124 , 0.399348 , 0.366746 , 0.556822 , 0.428567 , 0.396975 , 0.324582 , 0.290138 , 0.389077 , 0.412638 , 0.369597 , 0.36076 , 0.374936 , 0.3756 , 0.350994 , 0.482348 , 0.437696 , 0.36903 , 1.003912 , 0.617208 , 0.60382 , 0.608673 , 0.496949 , 0.463683 , 0.381285 , 0.338997 , 0.37916 , 0.387049 
 920 , 0.445842 , 0.449462 , 0.379297 , 0.428329 , 0.414976 , 0.461248 , 0.495474 , 0.600484 , 0.660988 , 0.560477 , 0.475381 , 0.472683 , 0.526008 , 0.399023 , 0.36667 , 0.556829 , 0.428464 , 0.396917 , 0.324368 , 0.290321 , 0.389021 , 0.412377 , 0.369681 , 0.360548 , 0.374691 , 0.375327 , 0.350959 , 0.482488 , 0.437632 , 0.368928 , 1.002707 , 0.616714 , 0.603173 , 0.607869 , 0.496433 , 0.463443 , 0.38109 , 0.338779 , 0.378858 , 0.3867 
 921 , 0.44596 , 0.449405 , 0.37917 , 0.428307 , 0.41507 , 0.460907 , 0.494999 , 0.600288 , 0.660802 , 0.559919 , 0.475484 , 0.472607 , 0.525989 , 0.398738 , 0.366652 , 0.556736 , 0.428262 , 0.396769 , 0.324124 , 0.29049 , 0.388927 , 0.412201 , 0.369646 , 0.360348 , 0.374413 , 0.375078 , 0.350824 , 0.482481 , 0.437498 , 0.368828 , 1.001545 , 0.615999 , 0.602501 , 0.607105 , 0.49562 , 0.463047 , 0.380717 , 0.338621 , 0.378522 , 0.386292 
 922 , 0.446047 , 0.449345 , 0.379101 , 0.428329 , 0.415157 , 0.460594 , 0.494503 , 0.600175 , 0.66058 , 0.559275 , 0.475608 , 0.472517 , 0.526022 , 0.39849 , 0.366666 , 0.556652 , 0.428051 , 0.396612 , 0.323888 , 0.290671 , 0.388831 , 0.412075 , 0.369595 , 0.360152 , 0.374114 , 0.374833 , 0.350672 , 0.482427 , 0.437377 , 0.36875 , 1.000381 , 0.615197 , 0.601837 , 0.606338 , 0.494755 , 0.462607 , 0.380287 , 0.33848 , 0.378193 , 0.385893 
 923 , 0.445771 , 0.448968 , 0.378843 , 0.428079 , 0.414993 , 0.460031 , 0.49376 , 0.599835 , 0.659961 , 0.558466 , 0.475357 , 0.472079 , 0.525712 , 0.397956 , 0.36634 , 0.556245 , 0.427505 , 0.396071 , 0.323333 , 0.29047 , 0.388386 , 0.411724 , 0.369254 , 0.359648 , 0.373634 , 0.374363 , 0.350223 , 0.481968 , 0.43693 , 0.368326 , 0.998929 , 0.614022 , 0.600845 , 0.605444 , 0.493723 , 0.461889 , 0.379626 , 0.338003 , 0.377605 , 0.385226 
 924 , 0.445047 , 0.448247 , 0.378313 , 0.42748 , 0.414476 , 0.459117 , 0.492832 , 0.599143 , 0.658875 , 0.557498 , 0.474644 , 0.471323 , 0.524924 , 0.397011 , 0.365569 , 0.555513 , 0.426691 , 0.395101 , 0.322402 , 0.2898 , 0.387541 , 0.411054 , 0.368602 , 0.358714 , 0.372952 , 0.373638 , 0.349439 , 0.481081 , 0.436013 , 0.367442 , 0.996924 , 0.612444 , 0.599357 , 0.604356 , 0.492489 , 0.460815 , 0.378693 , 0.336983 , 0.37668 , 0.384212 
 925 , 0.444207 , 0.447512 , 0.377711 , 0.426768 , 0.413845 , 0.458033 , 0.491932 , 0.598268 , 0.657707 , 0.556445 , 0.473842 , 0.47063 , 0.52397 , 0.395903 , 0.364685 , 0.55476 , 0.425976 , 0.39406 , 0.3214 , 0.289055 , 0.386649 , 0.410232 , 0.367934 , 0.357628 , 0.372217 , 0.372878 , 0.348578 , 0.480164 , 0.434915 , 0.36638 , 0.994423 , 0.610754 , 0.597551 , 0.603128 , 0.491141 , 0.459578 , 0.377701 , 0.335701 , 0.375634 , 0.383064 
 926 , 0.443277 , 0.446664 , 0.377067 , 0.425923 , 0.413099 , 0.456833 , 0.490961 , 0.597218 , 0.656346 , 0.555314 , 0.472846 , 0.469853 , 0.522874 , 0.39475 , 0.36368 , 0.553878 , 0.425125 , 0.392873 , 0.320303 , 0.288173 , 0.385622 , 0.4093 , 0.367132 , 0.356419 , 0.371382 , 0.37202 , 0.347601 , 0.479131 , 0.433624 , 0.365181 , 0.991602 , 0.608851 , 0.595511 , 0.601674 , 0.4896 , 0.458165 , 0.376588 , 0.334336 , 0.374459 , 0.381795 
 927 , 0.442267 , 0.445663 , 0.376483 , 0.424771 , 0.41207 , 0.455601 , 0.490047 , 0.595784 , 0.654624 , 0.554306 , 0.471361 , 0.468992 , 0.5215 , 0.393883 , 0.362497 , 0.552772 , 0.423936 , 0.391456 , 0.319206 , 0.286985 , 0.384377 , 0.408128 , 0.365969 , 0.355245 , 0.370363 , 0.371034 , 0.346391 , 0.47798 , 0.432013 , 0.363868 , 0.988449 , 0.606729 , 0.593204 , 0.599688 , 0.487764 , 0.456426 , 0.37536 , 0.333221 , 0.373183 , 0.380425 
 928 , 0.441182 , 0.444518 , 0.37567 , 0.423534 , 0.410966 , 0.454341 , 0.48892 , 0.594171 , 0.652731 , 0.553318 , 0.46974 , 0.4678 , 0.520028 , 0.392998 , 0.361211 , 0.551407 , 0.422486 , 0.389856 , 0.317827 , 0.285604 , 0.382942 , 0.406903 , 0.364654 , 0.354123 , 0.369114 , 0.369842 , 0.345076 , 0.476634 , 0.430564 , 0.362472 , 0.985511 , 0.604411 , 0.591019 , 0.597439 , 0.485856 , 0.454457 , 0.373982 , 0.332159 , 0.371752 , 0.37887 
 929 , 0.439865 , 0.443136 , 0.374677 , 0.422023 , 0.409634 , 0.452804 , 0.487544 , 0.592217 , 0.650439 , 0.552103 , 0.467767 , 0.466352 , 0.518237 , 0.39193 , 0.359636 , 0.549745 , 0.420716 , 0.387892 , 0.316161 , 0.283926 , 0.381211 , 0.405419 , 0.363064 , 0.352768 , 0.367603 , 0.368409 , 0.343474 , 0.475008 , 0.428812 , 0.360785 , 0.981966 , 0.60161 , 0.588376 , 0.594732 , 0.483555 , 0.452077 , 0.372309 , 0.330878 , 0.37003 , 0.376996 
 930 , 0.438701 , 0.441817 , 0.373518 , 0.420769 , 0.408366 , 0.451173 , 0.486216 , 0.590505 , 0.648588 , 0.550872 , 0.466068 , 0.464983 , 0.516688 , 0.390717 , 0.358272 , 0.548196 , 0.419041 , 0.386078 , 0.314351 , 0.282414 , 0.379544 , 0.403941 , 0.361476 , 0.351299 , 0.366037 , 0.366906 , 0.341796 , 0.473041 , 0.427128 , 0.359259 , 0.978537 , 0.598992 , 0.58572 , 0.592146 , 0.481479 , 0.449747 , 0.37049 , 0.329392 , 0.368195 , 0.375354 
 931 , 0.437115 , 0.439932 , 0.372164 , 0.419188 , 0.406836 , 0.449054 , 0.484396 , 0.588117 , 0.645966 , 0.549061 , 0.464262 , 0.463336 , 0.514793 , 0.389155 , 0.356473 , 0.546559 , 0.416893 , 0.383669 , 0.312266 , 0.28046 , 0.377651 , 0.402 , 0.359418 , 0.349391 , 0.364324 , 0.365121 , 0.339767 , 0.470556 , 0.424813 , 0.357369 , 0.974051 , 0.595819 , 0.582059 , 0.589062 , 0.478761 , 0.446719 , 0.368244 , 0.327563 , 0.36588 , 0.373277 
 932 , 0.435102 , 0.437551 , 0.370495 , 0.417208 , 0.404953 , 0.446398 , 0.482105 , 0.585087 , 0.642636 , 0.546741 , 0.462062 , 0.461302 , 0.512433 , 0.387219 , 0.354211 , 0.544592 , 0.414189 , 0.380641 , 0.309707 , 0.278019 , 0.375333 , 0.399565 , 0.35685 , 0.347024 , 0.362248 , 0.362948 , 0.337277 , 0.4675 , 0.421906 , 0.355031 , 0.968477 , 0.591925 , 0.57747 , 0.585307 , 0.475377 , 0.442959 , 0.365487 , 0.325332 , 0.363028 , 0.370705 
 933 , 0.432974 , 0.434887 , 0.368611 , 0.415248 , 0.403223 , 0.443223 , 0.479533 , 0.581681 , 0.639017 , 0.543789 , 0.459904 , 0.458772 , 0.509821 , 0.385321 , 0.351929 , 0.542345 , 0.4115 , 0.377659 , 0.306941 , 0.275404 , 0.372915 , 0.396868 , 0.353979 , 0.344277 , 0.359953 , 0.360538 , 0.33473 , 0.464423 , 0.419055 , 0.352193 , 0.962005 , 0.587782 , 0.572564 , 0.581154 , 0.472027 , 0.439026 , 0.362529 , 0.322588 , 0.36005 , 0.367732 
 934 , 0.4306 , 0.43212 , 0.366301 , 0.413138 , 0.401557 , 0.439492 , 0.476563 , 0.577952 , 0.635126 , 0.540112 , 0.457429 , 0.4557 , 0.506689 , 0.383611 , 0.349494 , 0.539333 , 0.40872 , 0.374661 , 0.304044 , 0.272911 , 0.370281 , 0.394052 , 0.351043 , 0.341295 , 0.357294 , 0.357959 , 0.332232 , 0.461438 , 0.416397 , 0.349181 , 0.955055 , 0.583719 , 0.567882 , 0.576964 , 0.46902 , 0.435341 , 0.359479 , 0.319444 , 0.357218 , 0.364762 
 935 , 0.42774 , 0.429104 , 0.36345 , 0.410535 , 0.399539 , 0.435141 , 0.473013 , 0.573734 , 0.6307 , 0.535824 , 0.454206 , 0.452117 , 0.502826 , 0.381762 , 0.346589 , 0.535433 , 0.405442 , 0.371156 , 0.300782 , 0.270311 , 0.367132 , 0.390965 , 0.347933 , 0.338034 , 0.354123 , 0.355077 , 0.32947 , 0.458135 , 0.41353 , 0.346045 , 0.947561 , 0.579409 , 0.563062 , 0.57258 , 0.465917 , 0.431593 , 0.356097 , 0.315974 , 0.354257 , 0.36181 
 936 , 0.425133 , 0.426538 , 0.360911 , 0.408081 , 0.397514 , 0.430996 , 0.469588 , 0.569612 , 0.62635 , 0.531605 , 0.451254 , 0.44885 , 0.499235 , 0.379858 , 0.344028 , 0.531652 , 0.402397 , 0.367971 , 0.297989 , 0.26822 , 0.364323 , 0.388116 , 0.345159 , 0.335054 , 0.351079 , 0.35238 , 0.326976 , 0.455015 , 0.410975 , 0.343264 , 0.939921 , 0.575193 , 0.55847 , 0.568142 , 0.462858 , 0.428131 , 0.352851 , 0.312713 , 0.351484 , 0.358809 
 937 , 0.424123 , 0.426078 , 0.36004 , 0.406877 , 0.396172 , 0.428754 , 0.467634 , 0.567092 , 0.62375 , 0.528942 , 0.450118 , 0.447505 , 0.497558 , 0.378296 , 0.343398 , 0.529446 , 0.401056 , 0.366762 , 0.297418 , 0.268134 , 0.363392 , 0.386774 , 0.344164 , 0.33382 , 0.34939 , 0.351102 , 0.325891 , 0.453425 , 0.410103 , 0.342335 , 0.934332 , 0.572372 , 0.555811 , 0.564839 , 0.460877 , 0.426682 , 0.351039 , 0.311077 , 0.350147 , 0.35667 
 938 , 0.424016 , 0.426171 , 0.359531 , 0.406658 , 0.395596 , 0.427316 , 0.466556 , 0.565614 , 0.622865 , 0.52742 , 0.450093 , 0.446856 , 0.49689 , 0.376924 , 0.343836 , 0.528717 , 0.400649 , 0.366738 , 0.297299 , 0.268199 , 0.36326 , 0.385965 , 0.343595 , 0.333293 , 0.348621 , 0.35057 , 0.325012 , 0.452892 , 0.410137 , 0.341869 , 0.931047 , 0.569951 , 0.553774 , 0.562457 , 0.459876 , 0.426618 , 0.350436 , 0.310391 , 0.349559 , 0.35556 
 939 , 0.423896 , 0.426266 , 0.359001 , 0.406435 , 0.394998 , 0.425831 , 0.465439 , 0.564086 , 0.621954 , 0.525853 , 0.450053 , 0.446176 , 0.496192 , 0.375504 , 0.344281 , 0.527956 , 0.400215 , 0.366712 , 0.297158 , 0.26825 , 0.363109 , 0.385105 , 0.342995 , 0.332729 , 0.347813 , 0.350013 , 0.324104 , 0.452325 , 0.410161 , 0.34138 , 0.927639 , 0.56744 , 0.551647 , 0.559978 , 0.458837 , 0.426541 , 0.349809 , 0.309677 , 0.348939 , 0.354414 
 940 , 0.423142 , 0.425726 , 0.358413 , 0.405899 , 0.394182 , 0.424923 , 0.4636 , 0.562912 , 0.620988 , 0.524147 , 0.44929 , 0.445405 , 0.49524 , 0.374503 , 0.344487 , 0.52757 , 0.399831 , 0.36655 , 0.296189 , 0.267578 , 0.362499 , 0.384203 , 0.342077 , 0.332343 , 0.34694 , 0.348914 , 0.322948 , 0.451674 , 0.409199 , 0.341021 , 0.924563 , 0.564378 , 0.549222 , 0.557053 , 0.457052 , 0.425412 , 0.349175 , 0.308412 , 0.348137 , 0.353375 
 941 , 0.42235 , 0.4255 , 0.359084 , 0.405529 , 0.39323 , 0.424398 , 0.462232 , 0.561675 , 0.619698 , 0.522677 , 0.448727 , 0.444891 , 0.494616 , 0.374108 , 0.34445 , 0.527217 , 0.39967 , 0.366175 , 0.295497 , 0.267462 , 0.362252 , 0.383474 , 0.341499 , 0.332359 , 0.346117 , 0.348278 , 0.322473 , 0.451296 , 0.408827 , 0.341022 , 0.921392 , 0.56289 , 0.547848 , 0.555616 , 0.455323 , 0.424259 , 0.348443 , 0.307293 , 0.347592 , 0.352435 
 942 , 0.421544 , 0.425302 , 0.359893 , 0.40516 , 0.392239 , 0.423894 , 0.460904 , 0.560404 , 0.618342 , 0.521209 , 0.448173 , 0.444398 , 0.49401 , 0.373764 , 0.34438 , 0.526857 , 0.39952 , 0.365766 , 0.29482 , 0.267406 , 0.362043 , 0.382746 , 0.340943 , 0.332409 , 0.345287 , 0.34768 , 0.322062 , 0.450928 , 0.408494 , 0.341055 , 0.918146 , 0.561535 , 0.546559 , 0.554315 , 0.453588 , 0.423082 , 0.347688 , 0.30617 , 0.347058 , 0.351497 
 943 , 0.420639 , 0.42443 , 0.359963 , 0.404563 , 0.391427 , 0.422591 , 0.459771 , 0.558222 , 0.616258 , 0.519476 , 0.447573 , 0.443498 , 0.493101 , 0.37328 , 0.34399 , 0.526001 , 0.398778 , 0.364752 , 0.293768 , 0.266998 , 0.361064 , 0.381636 , 0.339787 , 0.331929 , 0.344257 , 0.346819 , 0.321054 , 0.44973 , 0.407572 , 0.340294 , 0.914153 , 0.559666 , 0.544501 , 0.552737 , 0.451587 , 0.421421 , 0.346638 , 0.305013 , 0.345925 , 0.350318 
 944 , 0.420061 , 0.423331 , 0.359248 , 0.403898 , 0.391075 , 0.421108 , 0.458411 , 0.556021 , 0.613693 , 0.517525 , 0.446875 , 0.442815 , 0.492032 , 0.372466 , 0.34366 , 0.525258 , 0.397744 , 0.363556 , 0.292684 , 0.266324 , 0.359668 , 0.380663 , 0.338536 , 0.330991 , 0.343283 , 0.345737 , 0.319824 , 0.448326 , 0.406396 , 0.339077 , 0.910153 , 0.557411 , 0.542365 , 0.550871 , 0.450137 , 0.4197 , 0.345686 , 0.304108 , 0.344656 , 0.349179 
 945 , 0.419735 , 0.422294 , 0.358224 , 0.403256 , 0.390967 , 0.419744 , 0.456816 , 0.554085 , 0.61102 , 0.515485 , 0.446107 , 0.442415 , 0.490942 , 0.371483 , 0.34347 , 0.524733 , 0.396695 , 0.362431 , 0.29168 , 0.265566 , 0.358215 , 0.379898 , 0.337399 , 0.32992 , 0.342388 , 0.344587 , 0.318636 , 0.447026 , 0.405223 , 0.337794 , 0.906358 , 0.555038 , 0.540405 , 0.548873 , 0.44913 , 0.418078 , 0.344905 , 0.303376 , 0.34347 , 0.348142 
 946 , 0.419495 , 0.421396 , 0.3575 , 0.40284 , 0.390784 , 0.418442 , 0.455074 , 0.551886 , 0.608504 , 0.513584 , 0.445424 , 0.441981 , 0.489788 , 0.370935 , 0.343089 , 0.523954 , 0.395656 , 0.361276 , 0.290778 , 0.264927 , 0.356935 , 0.37937 , 0.33629 , 0.328806 , 0.341582 , 0.343491 , 0.317623 , 0.445723 , 0.404519 , 0.336684 , 0.902339 , 0.552768 , 0.538451 , 0.546945 , 0.448258 , 0.416849 , 0.344193 , 0.302766 , 0.342506 , 0.347173 
 947 , 0.419183 , 0.420638 , 0.357269 , 0.402725 , 0.390278 , 0.417088 , 0.453315 , 0.549352 , 0.606378 , 0.51201 , 0.444988 , 0.441378 , 0.488682 , 0.371207 , 0.342336 , 0.522661 , 0.394662 , 0.360181 , 0.290069 , 0.264553 , 0.356009 , 0.379218 , 0.33521 , 0.32776 , 0.340965 , 0.342532 , 0.316896 , 0.444409 , 0.404564 , 0.336129 , 0.898209 , 0.550671 , 0.53653 , 0.545163 , 0.447559 , 0.41633 , 0.343553 , 0.302304 , 0.341902 , 0.346397 
 948 , 0.418342 , 0.419628 , 0.357046 , 0.402475 , 0.389257 , 0.415353 , 0.452027 , 0.546973 , 0.604428 , 0.510606 , 0.444779 , 0.440444 , 0.487926 , 0.371653 , 0.341494 , 0.521167 , 0.393746 , 0.359295 , 0.289354 , 0.264314 , 0.355147 , 0.379037 , 0.334127 , 0.326998 , 0.340421 , 0.341665 , 0.316148 , 0.442999 , 0.404494 , 0.336188 , 0.894574 , 0.548566 , 0.53459 , 0.543405 , 0.446704 , 0.415907 , 0.342729 , 0.301703 , 0.341341 , 0.345778 
 949 , 0.417493 , 0.418643 , 0.356783 , 0.402201 , 0.388203 , 0.413653 , 0.45076 , 0.544669 , 0.602467 , 0.509171 , 0.444536 , 0.439555 , 0.487203 , 0.371948 , 0.340699 , 0.519755 , 0.392835 , 0.358401 , 0.288683 , 0.26405 , 0.35434 , 0.378768 , 0.333095 , 0.326292 , 0.339848 , 0.340784 , 0.315427 , 0.441624 , 0.404406 , 0.336254 , 0.890945 , 0.546398 , 0.532655 , 0.541621 , 0.445856 , 0.41545 , 0.3419 , 0.301114 , 0.340767 , 0.345178 
 950 , 0.416531 , 0.417816 , 0.356074 , 0.401501 , 0.386699 , 0.412346 , 0.449608 , 0.543193 , 0.600261 , 0.507445 , 0.443826 , 0.438991 , 0.486861 , 0.370469 , 0.34041 , 0.519212 , 0.392033 , 0.357325 , 0.288431 , 0.263604 , 0.354095 , 0.377545 , 0.332582 , 0.326259 , 0.339015 , 0.339683 , 0.314923 , 0.440445 , 0.403961 , 0.336504 , 0.887314 , 0.543557 , 0.53075 , 0.539541 , 0.445001 , 0.414679 , 0.340993 , 0.300553 , 0.340046 , 0.344755 
 951 , 0.416461 , 0.417324 , 0.355475 , 0.40117 , 0.38576 , 0.411494 , 0.448617 , 0.541632 , 0.598319 , 0.506362 , 0.443556 , 0.438809 , 0.486721 , 0.369564 , 0.340268 , 0.519605 , 0.391108 , 0.356262 , 0.288243 , 0.263331 , 0.354315 , 0.376367 , 0.332221 , 0.326179 , 0.338178 , 0.338703 , 0.314637 , 0.439951 , 0.404732 , 0.336723 , 0.883914 , 0.541276 , 0.528558 , 0.538069 , 0.444377 , 0.414244 , 0.340886 , 0.300488 , 0.339634 , 0.344186 
 952 , 0.416401 , 0.41685 , 0.354889 , 0.400839 , 0.384836 , 0.410658 , 0.447653 , 0.540103 , 0.596421 , 0.50531 , 0.44329 , 0.438631 , 0.486588 , 0.36869 , 0.340132 , 0.520008 , 0.390207 , 0.355228 , 0.288058 , 0.263075 , 0.354534 , 0.375221 , 0.331872 , 0.326095 , 0.33737 , 0.337752 , 0.314353 , 0.439478 , 0.405515 , 0.336947 , 0.880582 , 0.539044 , 0.526404 , 0.536638 , 0.443773 , 0.413826 , 0.340793 , 0.300434 , 0.339234 , 0.343631 
 953 , 0.416872 , 0.417293 , 0.355166 , 0.401146 , 0.385083 , 0.40997 , 0.447261 , 0.538994 , 0.59507 , 0.504829 , 0.443469 , 0.439221 , 0.487047 , 0.369054 , 0.340705 , 0.520689 , 0.39019 , 0.355208 , 0.288058 , 0.263332 , 0.35509 , 0.375324 , 0.331805 , 0.326572 , 0.337216 , 0.338016 , 0.314259 , 0.439449 , 0.406363 , 0.337519 , 0.877473 , 0.537325 , 0.524659 , 0.535404 , 0.443334 , 0.413501 , 0.34137 , 0.300876 , 0.33912 , 0.34341 
 954 , 0.417335 , 0.417941 , 0.355768 , 0.401733 , 0.385904 , 0.409597 , 0.446857 , 0.538409 , 0.594113 , 0.504438 , 0.443375 , 0.440129 , 0.487927 , 0.369554 , 0.341596 , 0.521167 , 0.390505 , 0.355558 , 0.288112 , 0.263779 , 0.355558 , 0.375744 , 0.331999 , 0.327348 , 0.3375 , 0.338821 , 0.314488 , 0.439498 , 0.406006 , 0.338072 , 0.874521 , 0.535709 , 0.523353 , 0.534321 , 0.44314 , 0.413239 , 0.341781 , 0.301266 , 0.339182 , 0.343682 
 955 , 0.417726 , 0.418542 , 0.356406 , 0.402364 , 0.386818 , 0.409347 , 0.446388 , 0.538003 , 0.593291 , 0.504024 , 0.443107 , 0.44108 , 0.488898 , 0.369942 , 0.342508 , 0.521514 , 0.390847 , 0.355934 , 0.28817 , 0.264227 , 0.355926 , 0.37615 , 0.332261 , 0.328172 , 0.337881 , 0.339698 , 0.31483 , 0.439515 , 0.405115 , 0.338554 , 0.871686 , 0.534108 , 0.522212 , 0.533283 , 0.443023 , 0.412998 , 0.342037 , 0.301571 , 0.339294 , 0.344106 
 956 , 0.417928 , 0.418858 , 0.35709 , 0.402867 , 0.387438 , 0.409133 , 0.445897 , 0.537586 , 0.592662 , 0.503695 , 0.44299 , 0.441918 , 0.489798 , 0.370366 , 0.343243 , 0.52193 , 0.391073 , 0.355984 , 0.288285 , 0.264789 , 0.35611 , 0.376523 , 0.332438 , 0.328752 , 0.338335 , 0.340244 , 0.315299 , 0.439707 , 0.40466 , 0.338779 , 0.868876 , 0.532636 , 0.5209 , 0.532058 , 0.443099 , 0.412978 , 0.342037 , 0.301579 , 0.339365 , 0.344374 
