  time  ,:28:33 A,:28:19 A,:28:09 A,:27:56 A,:27:47 A,:26:59 A,:26:46 A,:26:32 A,:26:20 A,:26:11 A,:25:25 A,:25:12 A,:25:01 A,:24:50 A,:24:41 A,:23:56 A,:23:46 A,:23:37 A,:23:25 A,:23:10 A,:21:43 A,:21:34 A,:21:25 A,:21:16 A,:21:06 A,:20:35 A,:20:25 A,:20:14 A,:19:52 A,:19:39 A,:18:46 A,:18:34 A,:18:26 A,:18:17 A,:18:07 A,:17:30 A,:17:19 A,:17:11 A,:17:03 A,:16:54 A,:13:54 A,:13:43 A,:13:29 A,:13:19 A,:13:09 A,:12:12 A,:12:01 A,:11:51 A,:11:41 A,:11:32 A,:10:37 A,:10:18 A,:10:07 A,:09:54 A,:09:41 A,:07:24 A,:07:01 A,:06:51 A,:06:41 A,:06:29 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 675 , 0.081319 , 0.06942 , 0.08057 , 0.11196 , 0.085714 , 0.131424 , 0.053857 , 0.080024 , 0.064576 , 0.043966 , 0.083679 , 0.077382 , 0.095604 , 0.078315 , 0.068662 , 0.086392 , 0.095437 , 0.075647 , 0.071463 , 0.07193 , 0.078624 , 0.066099 , 0.066584 , 0.076704 , 0.0932 , 0.085256 , 0.089765 , 0.080561 , 0.079434 , 0.067306 , 0.14076 , 0.056755 , 0.06506 , 0.089756 , 0.047419 , 0.069851 , 0.079293 , 0.090241 , 0.067782 , 0.058701 , 0.086445 , 0.076977 , 0.068566 , 0.064655 , 0.07865 , 0.067561 , 0.092759 , 0.066469 , 0.063123 , 0.078791 , 0.063695 , 0.042487 , 0.076228 , 0.062867 , 0.093763 , 0.076413 , 0.056905 , 0.074563 , 0.070688 , 0.071613 
 676 , 0.081404 , 0.069538 , 0.080698 , 0.112086 , 0.085828 , 0.131448 , 0.05399 , 0.08016 , 0.0647 , 0.044172 , 0.083735 , 0.077502 , 0.095681 , 0.078411 , 0.068717 , 0.086481 , 0.095522 , 0.075701 , 0.071586 , 0.072028 , 0.078782 , 0.06628 , 0.066704 , 0.076831 , 0.093421 , 0.085351 , 0.089854 , 0.080716 , 0.079515 , 0.067401 , 0.140886 , 0.056904 , 0.065141 , 0.089916 , 0.047474 , 0.069944 , 0.079383 , 0.090384 , 0.067878 , 0.058873 , 0.086578 , 0.077052 , 0.068638 , 0.06477 , 0.078703 , 0.067657 , 0.092865 , 0.066589 , 0.063252 , 0.078906 , 0.063773 , 0.042618 , 0.076354 , 0.063031 , 0.093845 , 0.076522 , 0.057001 , 0.074641 , 0.070783 , 0.071737 
 677 , 0.08149 , 0.069656 , 0.080817 , 0.112203 , 0.085942 , 0.131471 , 0.054114 , 0.080295 , 0.064824 , 0.04437 , 0.0838 , 0.077613 , 0.095749 , 0.078516 , 0.06878 , 0.086562 , 0.095598 , 0.075746 , 0.07171 , 0.072117 , 0.078941 , 0.066461 , 0.066824 , 0.07695 , 0.093642 , 0.085446 , 0.089943 , 0.080871 , 0.079596 , 0.067488 , 0.141021 , 0.057053 , 0.065222 , 0.090067 , 0.047529 , 0.070046 , 0.079472 , 0.090527 , 0.067975 , 0.059035 , 0.086712 , 0.077135 , 0.068718 , 0.064895 , 0.078755 , 0.067762 , 0.092961 , 0.066709 , 0.063381 , 0.079021 , 0.06385 , 0.042741 , 0.076472 , 0.063186 , 0.093917 , 0.076631 , 0.057097 , 0.074719 , 0.070869 , 0.071852 
 678 , 0.081756 , 0.069857 , 0.081018 , 0.112393 , 0.086176 , 0.131896 , 0.054525 , 0.080671 , 0.065232 , 0.04492 , 0.084068 , 0.077905 , 0.096003 , 0.07875 , 0.069012 , 0.086861 , 0.095905 , 0.076029 , 0.072009 , 0.072391 , 0.079177 , 0.066717 , 0.06702 , 0.077176 , 0.093913 , 0.08566 , 0.090196 , 0.08108 , 0.079871 , 0.067722 , 0.141501 , 0.057548 , 0.065757 , 0.090463 , 0.047873 , 0.070408 , 0.079835 , 0.090934 , 0.0683 , 0.059505 , 0.08703 , 0.077469 , 0.069074 , 0.065268 , 0.079035 , 0.068212 , 0.09346 , 0.0671 , 0.063738 , 0.079399 , 0.064325 , 0.043364 , 0.076891 , 0.063747 , 0.094473 , 0.076865 , 0.057335 , 0.074962 , 0.071111 , 0.072107 
 679 , 0.082055 , 0.070081 , 0.081262 , 0.112629 , 0.086451 , 0.132404 , 0.054968 , 0.081101 , 0.065685 , 0.045508 , 0.084391 , 0.078239 , 0.096321 , 0.079024 , 0.069287 , 0.087226 , 0.096276 , 0.076358 , 0.072345 , 0.072711 , 0.079452 , 0.067005 , 0.067254 , 0.077445 , 0.094235 , 0.085934 , 0.090499 , 0.081342 , 0.080201 , 0.067994 , 0.142078 , 0.058089 , 0.066354 , 0.090918 , 0.048263 , 0.070821 , 0.080263 , 0.091399 , 0.068672 , 0.060014 , 0.087405 , 0.077847 , 0.069466 , 0.065685 , 0.079362 , 0.068717 , 0.094012 , 0.06754 , 0.064134 , 0.079835 , 0.064856 , 0.044037 , 0.077356 , 0.064374 , 0.095099 , 0.077142 , 0.057598 , 0.075243 , 0.071383 , 0.07239 
 680 , 0.082366 , 0.070316 , 0.081499 , 0.112867 , 0.086738 , 0.132909 , 0.055432 , 0.081535 , 0.066142 , 0.0461 , 0.084708 , 0.078576 , 0.096633 , 0.0793 , 0.069565 , 0.087587 , 0.096642 , 0.076699 , 0.072694 , 0.073025 , 0.079729 , 0.067295 , 0.067491 , 0.077718 , 0.094551 , 0.086201 , 0.090805 , 0.081616 , 0.080534 , 0.068278 , 0.142662 , 0.058642 , 0.066964 , 0.091377 , 0.048656 , 0.071228 , 0.080704 , 0.091869 , 0.069047 , 0.060537 , 0.087775 , 0.078228 , 0.069869 , 0.066115 , 0.079694 , 0.069226 , 0.094569 , 0.067974 , 0.064533 , 0.080266 , 0.065382 , 0.044723 , 0.077825 , 0.065006 , 0.09574 , 0.077423 , 0.057864 , 0.075519 , 0.071657 , 0.072685 
 681 , 0.082877 , 0.070791 , 0.081977 , 0.113272 , 0.087211 , 0.133928 , 0.056276 , 0.082328 , 0.067041 , 0.04723 , 0.085296 , 0.079253 , 0.097283 , 0.079864 , 0.07017 , 0.088227 , 0.097337 , 0.077355 , 0.073416 , 0.073677 , 0.080161 , 0.067679 , 0.06794 , 0.078165 , 0.095026 , 0.086726 , 0.091384 , 0.082184 , 0.081213 , 0.068884 , 0.143631 , 0.059774 , 0.06812 , 0.09222 , 0.04946 , 0.072005 , 0.081501 , 0.092706 , 0.069765 , 0.061465 , 0.08847 , 0.078956 , 0.070629 , 0.066915 , 0.080341 , 0.070152 , 0.095583 , 0.068803 , 0.065314 , 0.081051 , 0.066429 , 0.046043 , 0.078668 , 0.066159 , 0.096869 , 0.07794 , 0.058417 , 0.076087 , 0.072175 , 0.073201 
 682 , 0.083601 , 0.07148 , 0.082662 , 0.11388 , 0.087888 , 0.135387 , 0.057418 , 0.083429 , 0.068285 , 0.048754 , 0.086137 , 0.080216 , 0.098249 , 0.080676 , 0.071056 , 0.089133 , 0.098357 , 0.078312 , 0.074467 , 0.07462 , 0.080776 , 0.068186 , 0.068592 , 0.078799 , 0.095694 , 0.08749 , 0.09222 , 0.083032 , 0.082184 , 0.069774 , 0.144981 , 0.061353 , 0.069702 , 0.093393 , 0.050577 , 0.073086 , 0.082617 , 0.093862 , 0.070785 , 0.062725 , 0.089449 , 0.079972 , 0.071669 , 0.068023 , 0.081272 , 0.071398 , 0.096949 , 0.069945 , 0.06638 , 0.082111 , 0.067852 , 0.047825 , 0.079801 , 0.067671 , 0.098357 , 0.078655 , 0.059169 , 0.076877 , 0.072888 , 0.073907 
 683 , 0.084335 , 0.072188 , 0.083366 , 0.114509 , 0.088574 , 0.136875 , 0.058582 , 0.084552 , 0.069561 , 0.05032 , 0.086998 , 0.081201 , 0.099236 , 0.081518 , 0.071961 , 0.09006 , 0.099408 , 0.079289 , 0.075539 , 0.075585 , 0.0814 , 0.068709 , 0.069253 , 0.079453 , 0.096374 , 0.088285 , 0.093086 , 0.083891 , 0.083176 , 0.070675 , 0.146368 , 0.062975 , 0.071318 , 0.094598 , 0.051715 , 0.074189 , 0.083764 , 0.095051 , 0.071825 , 0.064017 , 0.09045 , 0.08102 , 0.07274 , 0.069153 , 0.082215 , 0.072677 , 0.098349 , 0.07111 , 0.067477 , 0.083203 , 0.069307 , 0.049641 , 0.080956 , 0.069225 , 0.099889 , 0.079389 , 0.059949 , 0.077695 , 0.073619 , 0.074633 
 684 , 0.085195 , 0.072988 , 0.084168 , 0.115244 , 0.089394 , 0.138676 , 0.059999 , 0.085913 , 0.071106 , 0.052273 , 0.088021 , 0.082377 , 0.100428 , 0.082522 , 0.073024 , 0.091175 , 0.100628 , 0.080432 , 0.076814 , 0.076714 , 0.082077 , 0.069361 , 0.070015 , 0.080195 , 0.097165 , 0.089176 , 0.094102 , 0.084895 , 0.08434 , 0.071724 , 0.148011 , 0.064934 , 0.073288 , 0.096029 , 0.053091 , 0.075505 , 0.085131 , 0.096456 , 0.07306 , 0.065607 , 0.091675 , 0.082277 , 0.074051 , 0.070497 , 0.083349 , 0.074242 , 0.100083 , 0.072542 , 0.068834 , 0.08454 , 0.07107 , 0.051909 , 0.082386 , 0.071161 , 0.101746 , 0.080277 , 0.060862 , 0.078668 , 0.074478 , 0.075487 
 685 , 0.086355 , 0.073989 , 0.085215 , 0.116231 , 0.090514 , 0.141201 , 0.062005 , 0.087851 , 0.073286 , 0.055138 , 0.089447 , 0.083993 , 0.102087 , 0.083938 , 0.074481 , 0.092748 , 0.102269 , 0.081941 , 0.078539 , 0.078238 , 0.082871 , 0.070359 , 0.071006 , 0.081166 , 0.09822 , 0.090313 , 0.095484 , 0.0862 , 0.085899 , 0.073086 , 0.15023 , 0.067678 , 0.076059 , 0.097983 , 0.055001 , 0.077308 , 0.087012 , 0.098366 , 0.074746 , 0.067915 , 0.093441 , 0.084048 , 0.075922 , 0.072356 , 0.084923 , 0.076469 , 0.102634 , 0.074618 , 0.070797 , 0.086483 , 0.073569 , 0.055211 , 0.084467 , 0.073998 , 0.104357 , 0.081512 , 0.062096 , 0.080026 , 0.075612 , 0.076697 
 686 , 0.087554 , 0.075013 , 0.0863 , 0.117239 , 0.091664 , 0.143784 , 0.064056 , 0.089851 , 0.075517 , 0.058088 , 0.090913 , 0.085659 , 0.103792 , 0.085393 , 0.075984 , 0.094355 , 0.103948 , 0.083499 , 0.080322 , 0.07981 , 0.083682 , 0.071388 , 0.072011 , 0.082162 , 0.099316 , 0.09148 , 0.096918 , 0.087544 , 0.08749 , 0.074482 , 0.152498 , 0.070501 , 0.078913 , 0.099993 , 0.056962 , 0.07916 , 0.088945 , 0.100332 , 0.076478 , 0.070272 , 0.095243 , 0.085869 , 0.077842 , 0.074254 , 0.086538 , 0.078757 , 0.105257 , 0.076734 , 0.072816 , 0.088478 , 0.07613 , 0.058574 , 0.086583 , 0.07689 , 0.107032 , 0.082785 , 0.063352 , 0.081412 , 0.07678 , 0.077933 
 687 , 0.088766 , 0.076068 , 0.087397 , 0.118279 , 0.092846 , 0.14644 , 0.066164 , 0.09189 , 0.077814 , 0.061101 , 0.092405 , 0.08737 , 0.105544 , 0.086892 , 0.07752 , 0.096007 , 0.105672 , 0.0851 , 0.082142 , 0.081407 , 0.084521 , 0.072439 , 0.073055 , 0.08318 , 0.100426 , 0.092671 , 0.098386 , 0.088923 , 0.089125 , 0.075912 , 0.154829 , 0.073385 , 0.081829 , 0.102052 , 0.058978 , 0.081057 , 0.090926 , 0.102337 , 0.078246 , 0.072696 , 0.0971 , 0.087728 , 0.079799 , 0.076197 , 0.088197 , 0.081094 , 0.107933 , 0.078907 , 0.074874 , 0.090512 , 0.078742 , 0.06202 , 0.088757 , 0.079845 , 0.10977 , 0.08408 , 0.064638 , 0.082831 , 0.077979 , 0.079192 
 688 , 0.090607 , 0.077635 , 0.088921 , 0.119994 , 0.094665 , 0.150141 , 0.069263 , 0.094885 , 0.081217 , 0.066057 , 0.094702 , 0.08992 , 0.108067 , 0.089178 , 0.079742 , 0.098448 , 0.108186 , 0.087483 , 0.084863 , 0.083709 , 0.085788 , 0.073825 , 0.074677 , 0.084707 , 0.102067 , 0.094555 , 0.100555 , 0.091175 , 0.091587 , 0.077919 , 0.158276 , 0.077617 , 0.086008 , 0.105108 , 0.062081 , 0.083736 , 0.093804 , 0.105273 , 0.080759 , 0.076344 , 0.099822 , 0.090479 , 0.082619 , 0.078991 , 0.090625 , 0.084662 , 0.111777 , 0.082225 , 0.078039 , 0.09352 , 0.082426 , 0.06711 , 0.092155 , 0.084368 , 0.113581 , 0.086054 , 0.066625 , 0.084936 , 0.07977 , 0.081126 
 689 , 0.09246 , 0.079216 , 0.09044 , 0.121719 , 0.096498 , 0.153879 , 0.072387 , 0.097911 , 0.084658 , 0.071093 , 0.097012 , 0.092487 , 0.110586 , 0.091478 , 0.081978 , 0.100894 , 0.110706 , 0.089862 , 0.087595 , 0.086017 , 0.087026 , 0.075187 , 0.076288 , 0.086209 , 0.103684 , 0.096434 , 0.102712 , 0.093442 , 0.094066 , 0.079932 , 0.161717 , 0.081877 , 0.090211 , 0.108163 , 0.06521 , 0.08642 , 0.096691 , 0.108209 , 0.083282 , 0.080033 , 0.102565 , 0.093267 , 0.085466 , 0.081822 , 0.093075 , 0.088274 , 0.115671 , 0.085585 , 0.081253 , 0.096562 , 0.086145 , 0.072277 , 0.095608 , 0.088972 , 0.117424 , 0.088073 , 0.068652 , 0.087081 , 0.081602 , 0.083089 
 690 , 0.094311 , 0.080793 , 0.091966 , 0.123452 , 0.098329 , 0.157623 , 0.075524 , 0.10095 , 0.088113 , 0.076131 , 0.099331 , 0.095074 , 0.113116 , 0.093786 , 0.084214 , 0.10335 , 0.113226 , 0.092251 , 0.090338 , 0.088324 , 0.088269 , 0.076554 , 0.077906 , 0.087727 , 0.105309 , 0.098329 , 0.104886 , 0.095708 , 0.096564 , 0.081961 , 0.165172 , 0.086136 , 0.094421 , 0.111221 , 0.068342 , 0.089115 , 0.099589 , 0.111166 , 0.085805 , 0.083726 , 0.105318 , 0.096049 , 0.088315 , 0.084646 , 0.095534 , 0.091883 , 0.119571 , 0.08895 , 0.084471 , 0.099607 , 0.089869 , 0.077455 , 0.099074 , 0.093584 , 0.121272 , 0.090081 , 0.070678 , 0.089225 , 0.083432 , 0.08506 
 691 , 0.096587 , 0.082773 , 0.093885 , 0.125726 , 0.100718 , 0.162001 , 0.079366 , 0.104657 , 0.092401 , 0.082673 , 0.102184 , 0.098254 , 0.116154 , 0.096651 , 0.086987 , 0.106352 , 0.116346 , 0.095121 , 0.093821 , 0.091201 , 0.089882 , 0.078358 , 0.080053 , 0.089763 , 0.107442 , 0.100609 , 0.107635 , 0.098795 , 0.099619 , 0.084477 , 0.169302 , 0.091302 , 0.099482 , 0.115 , 0.072275 , 0.092383 , 0.1031 , 0.114697 , 0.088847 , 0.088251 , 0.108761 , 0.099491 , 0.091805 , 0.088059 , 0.09852 , 0.096367 , 0.124261 , 0.093152 , 0.08848 , 0.103302 , 0.094233 , 0.083708 , 0.103503 , 0.099354 , 0.125726 , 0.092593 , 0.073228 , 0.09186 , 0.085732 , 0.087546 
 692 , 0.099074 , 0.084948 , 0.09602 , 0.128295 , 0.103417 , 0.166714 , 0.083577 , 0.108729 , 0.097145 , 0.090022 , 0.105301 , 0.101762 , 0.119436 , 0.099796 , 0.090004 , 0.109589 , 0.11971 , 0.098224 , 0.097639 , 0.09432 , 0.091677 , 0.080377 , 0.082479 , 0.092071 , 0.10979 , 0.103033 , 0.11064 , 0.102265 , 0.102923 , 0.087225 , 0.173764 , 0.096944 , 0.104962 , 0.119143 , 0.076619 , 0.095901 , 0.106882 , 0.118467 , 0.092098 , 0.093149 , 0.112578 , 0.103289 , 0.095627 , 0.091769 , 0.10179 , 0.101305 , 0.129374 , 0.097803 , 0.092921 , 0.107349 , 0.098937 , 0.090553 , 0.108464 , 0.105767 , 0.130535 , 0.095371 , 0.076079 , 0.094777 , 0.088331 , 0.090352 
 693 , 0.101527 , 0.087089 , 0.098114 , 0.130821 , 0.106062 , 0.17135 , 0.087728 , 0.112734 , 0.10181 , 0.097256 , 0.108371 , 0.105205 , 0.122653 , 0.102887 , 0.092976 , 0.11277 , 0.123019 , 0.101271 , 0.101399 , 0.097384 , 0.093441 , 0.082362 , 0.084863 , 0.094345 , 0.112104 , 0.105414 , 0.113582 , 0.105688 , 0.106172 , 0.089919 , 0.178149 , 0.102476 , 0.110352 , 0.123219 , 0.080884 , 0.099364 , 0.110589 , 0.12217 , 0.095294 , 0.097959 , 0.116329 , 0.107012 , 0.099382 , 0.095421 , 0.105004 , 0.106163 , 0.134399 , 0.102375 , 0.097292 , 0.111328 , 0.103553 , 0.097274 , 0.113336 , 0.112067 , 0.135256 , 0.098114 , 0.078894 , 0.097648 , 0.090886 , 0.093113 
 694 , 0.104089 , 0.089329 , 0.100292 , 0.133456 , 0.108843 , 0.176117 , 0.092097 , 0.116911 , 0.106703 , 0.105036 , 0.111529 , 0.108788 , 0.125962 , 0.106056 , 0.09604 , 0.116055 , 0.126435 , 0.104435 , 0.105291 , 0.10052 , 0.095229 , 0.084484 , 0.087407 , 0.096759 , 0.114543 , 0.107868 , 0.116601 , 0.109262 , 0.109544 , 0.092734 , 0.182646 , 0.108214 , 0.1159 , 0.127428 , 0.085404 , 0.102933 , 0.114406 , 0.125953 , 0.098617 , 0.10296 , 0.120234 , 0.110882 , 0.103297 , 0.099172 , 0.108324 , 0.111292 , 0.13963 , 0.107158 , 0.101913 , 0.115481 , 0.108305 , 0.104272 , 0.118522 , 0.118759 , 0.140067 , 0.100993 , 0.081853 , 0.100647 , 0.093581 , 0.096031 
 695 , 0.107016 , 0.091881 , 0.102755 , 0.136495 , 0.112048 , 0.181391 , 0.097168 , 0.121642 , 0.112312 , 0.114365 , 0.11501 , 0.112821 , 0.129591 , 0.10955 , 0.099457 , 0.119743 , 0.130272 , 0.10796 , 0.10965 , 0.103954 , 0.097104 , 0.087002 , 0.090446 , 0.099575 , 0.11739 , 0.110568 , 0.119888 , 0.113357 , 0.113329 , 0.095905 , 0.18755 , 0.11461 , 0.122014 , 0.132116 , 0.090645 , 0.106898 , 0.118608 , 0.130072 , 0.102373 , 0.108569 , 0.12464 , 0.115237 , 0.107724 , 0.103309 , 0.11203 , 0.117245 , 0.145543 , 0.112584 , 0.107315 , 0.120197 , 0.11352 , 0.112121 , 0.124631 , 0.126584 , 0.145234 , 0.104381 , 0.085285 , 0.104072 , 0.096723 , 0.099457 
 696 , 0.109909 , 0.094415 , 0.105195 , 0.13951 , 0.115213 , 0.186609 , 0.102167 , 0.12631 , 0.117842 , 0.123554 , 0.11845 , 0.116791 , 0.133164 , 0.112992 , 0.102829 , 0.123391 , 0.134053 , 0.111432 , 0.113953 , 0.107335 , 0.098948 , 0.089492 , 0.093436 , 0.102348 , 0.120199 , 0.113246 , 0.123146 , 0.117389 , 0.117053 , 0.09903 , 0.192375 , 0.120898 , 0.128033 , 0.136736 , 0.095802 , 0.110798 , 0.122756 , 0.134134 , 0.106074 , 0.114116 , 0.128985 , 0.119519 , 0.112094 , 0.107398 , 0.115684 , 0.12311 , 0.151369 , 0.117933 , 0.112629 , 0.124841 , 0.118658 , 0.119846 , 0.130653 , 0.134288 , 0.150345 , 0.107743 , 0.088676 , 0.107461 , 0.099828 , 0.102847 
 697 , 0.112759 , 0.096897 , 0.107592 , 0.142473 , 0.118332 , 0.191731 , 0.107076 , 0.130909 , 0.123273 , 0.132574 , 0.121825 , 0.120703 , 0.136682 , 0.116378 , 0.106144 , 0.126973 , 0.137777 , 0.114849 , 0.118178 , 0.110659 , 0.100761 , 0.09193 , 0.096372 , 0.105068 , 0.122965 , 0.115871 , 0.126331 , 0.121354 , 0.120721 , 0.102091 , 0.197115 , 0.127073 , 0.133931 , 0.14126 , 0.10086 , 0.114622 , 0.126828 , 0.13813 , 0.1097 , 0.119554 , 0.133244 , 0.123725 , 0.116378 , 0.111401 , 0.119264 , 0.128864 , 0.157086 , 0.123182 , 0.117853 , 0.129407 , 0.123707 , 0.127444 , 0.136564 , 0.141858 , 0.155357 , 0.111048 , 0.092011 , 0.110786 , 0.102887 , 0.106171 
 698 , 0.116253 , 0.099961 , 0.110522 , 0.146057 , 0.122201 , 0.197522 , 0.112941 , 0.1363 , 0.129756 , 0.143421 , 0.125775 , 0.125315 , 0.140668 , 0.12036 , 0.109998 , 0.131074 , 0.142067 , 0.118753 , 0.123158 , 0.114601 , 0.102958 , 0.094826 , 0.100097 , 0.108509 , 0.126362 , 0.118961 , 0.130153 , 0.126362 , 0.124999 , 0.105783 , 0.202441 , 0.134142 , 0.140515 , 0.146589 , 0.106866 , 0.119015 , 0.131471 , 0.142735 , 0.113934 , 0.125821 , 0.138258 , 0.128619 , 0.121344 , 0.115946 , 0.123384 , 0.13565 , 0.163612 , 0.129377 , 0.124079 , 0.134702 , 0.129314 , 0.136146 , 0.143746 , 0.150822 , 0.160724 , 0.115017 , 0.095999 , 0.114764 , 0.106668 , 0.110233 
 699 , 0.11975 , 0.103037 , 0.113477 , 0.149647 , 0.126086 , 0.203312 , 0.118796 , 0.141709 , 0.136219 , 0.154219 , 0.12973 , 0.129928 , 0.144652 , 0.124313 , 0.113855 , 0.135184 , 0.146362 , 0.122666 , 0.12812 , 0.118526 , 0.10517 , 0.09771 , 0.10382 , 0.111956 , 0.129757 , 0.122081 , 0.133978 , 0.131368 , 0.129271 , 0.109454 , 0.207758 , 0.141169 , 0.147064 , 0.151888 , 0.112829 , 0.123395 , 0.136102 , 0.147343 , 0.118157 , 0.132025 , 0.143275 , 0.133501 , 0.126293 , 0.12047 , 0.127499 , 0.142411 , 0.170121 , 0.135544 , 0.130279 , 0.139972 , 0.134896 , 0.144796 , 0.150916 , 0.159744 , 0.16608 , 0.118976 , 0.100004 , 0.118751 , 0.110462 , 0.114305 
 700 , 0.123195 , 0.106073 , 0.116375 , 0.153177 , 0.129899 , 0.209013 , 0.12455 , 0.147021 , 0.142588 , 0.164843 , 0.133623 , 0.134466 , 0.148565 , 0.128203 , 0.11764 , 0.139223 , 0.150584 , 0.126515 , 0.133013 , 0.122396 , 0.107338 , 0.100554 , 0.107473 , 0.115343 , 0.133093 , 0.125142 , 0.137733 , 0.136306 , 0.133461 , 0.113063 , 0.212989 , 0.148071 , 0.153482 , 0.157099 , 0.11869 , 0.1277 , 0.14065 , 0.151867 , 0.122307 , 0.138128 , 0.148206 , 0.138298 , 0.131155 , 0.124918 , 0.13155 , 0.149058 , 0.176528 , 0.14161 , 0.136387 , 0.145163 , 0.140389 , 0.153294 , 0.157969 , 0.168523 , 0.171341 , 0.122881 , 0.103937 , 0.122684 , 0.114194 , 0.118313 
 701 , 0.126913 , 0.109356 , 0.119508 , 0.156974 , 0.134041 , 0.214867 , 0.130634 , 0.1526 , 0.149309 , 0.176256 , 0.137691 , 0.139211 , 0.152582 , 0.132288 , 0.121601 , 0.143406 , 0.154916 , 0.130446 , 0.138165 , 0.126403 , 0.109652 , 0.103802 , 0.111557 , 0.119087 , 0.136796 , 0.128326 , 0.141644 , 0.141635 , 0.137869 , 0.116842 , 0.218382 , 0.155256 , 0.160095 , 0.162546 , 0.124972 , 0.132172 , 0.145355 , 0.156499 , 0.126645 , 0.144425 , 0.153405 , 0.143334 , 0.136233 , 0.12948 , 0.135777 , 0.156097 , 0.183188 , 0.147967 , 0.142815 , 0.150579 , 0.146008 , 0.162116 , 0.165586 , 0.177804 , 0.176614 , 0.127065 , 0.108122 , 0.126842 , 0.118202 , 0.122674 
 702 , 0.130793 , 0.112811 , 0.122791 , 0.160956 , 0.138376 , 0.220837 , 0.136924 , 0.158328 , 0.156251 , 0.188108 , 0.14186 , 0.144088 , 0.156661 , 0.136523 , 0.125669 , 0.147652 , 0.159317 , 0.134411 , 0.143455 , 0.130535 , 0.11208 , 0.107304 , 0.115876 , 0.123067 , 0.14072 , 0.131559 , 0.145621 , 0.147162 , 0.142386 , 0.120715 , 0.22392 , 0.162623 , 0.166846 , 0.168147 , 0.131497 , 0.136763 , 0.150121 , 0.161161 , 0.131069 , 0.150834 , 0.158746 , 0.148508 , 0.141451 , 0.134126 , 0.140114 , 0.163353 , 0.190023 , 0.154496 , 0.149426 , 0.156153 , 0.151716 , 0.171124 , 0.173538 , 0.187368 , 0.181959 , 0.131435 , 0.112464 , 0.131141 , 0.122364 , 0.127247 
 703 , 0.134616 , 0.116211 , 0.126021 , 0.164874 , 0.142642 , 0.226721 , 0.143104 , 0.163959 , 0.163089 , 0.199775 , 0.145963 , 0.148884 , 0.160683 , 0.140689 , 0.129662 , 0.151822 , 0.163648 , 0.138309 , 0.148644 , 0.134598 , 0.11447 , 0.110742 , 0.120135 , 0.126963 , 0.144586 , 0.13474 , 0.149523 , 0.152595 , 0.146815 , 0.124521 , 0.229367 , 0.169855 , 0.173486 , 0.173655 , 0.13791 , 0.141275 , 0.154805 , 0.165735 , 0.135424 , 0.157123 , 0.163986 , 0.153598 , 0.146584 , 0.138682 , 0.144373 , 0.170494 , 0.19673 , 0.160914 , 0.155924 , 0.161633 , 0.157318 , 0.179985 , 0.181352 , 0.196774 , 0.187212 , 0.135726 , 0.116734 , 0.135379 , 0.126465 , 0.131748 
 704 , 0.138448 , 0.119614 , 0.12927 , 0.168769 , 0.146917 , 0.232492 , 0.149254 , 0.169566 , 0.169893 , 0.211419 , 0.14998 , 0.153635 , 0.164609 , 0.144793 , 0.13358 , 0.155918 , 0.167911 , 0.142147 , 0.153768 , 0.138589 , 0.116835 , 0.114188 , 0.124428 , 0.130889 , 0.14844 , 0.137855 , 0.153343 , 0.15798 , 0.151192 , 0.128296 , 0.234714 , 0.176974 , 0.18 , 0.179098 , 0.144289 , 0.145687 , 0.159379 , 0.170212 , 0.139695 , 0.163282 , 0.169185 , 0.1586 , 0.151644 , 0.143165 , 0.148564 , 0.177566 , 0.203357 , 0.167282 , 0.162388 , 0.167043 , 0.162813 , 0.188753 , 0.189205 , 0.206136 , 0.192302 , 0.140014 , 0.120994 , 0.139598 , 0.130579 , 0.136261 
 705 , 0.142402 , 0.123137 , 0.132624 , 0.172759 , 0.151378 , 0.238198 , 0.15546 , 0.175263 , 0.176814 , 0.223324 , 0.153943 , 0.158405 , 0.168421 , 0.148874 , 0.137465 , 0.159983 , 0.172115 , 0.145964 , 0.15889 , 0.142517 , 0.119205 , 0.117741 , 0.128956 , 0.134943 , 0.152392 , 0.140912 , 0.157082 , 0.163448 , 0.155583 , 0.132139 , 0.239979 , 0.183974 , 0.186398 , 0.18452 , 0.150769 , 0.15002 , 0.163862 , 0.174593 , 0.143927 , 0.169311 , 0.174443 , 0.163571 , 0.156694 , 0.147613 , 0.152709 , 0.184741 , 0.209984 , 0.173737 , 0.168967 , 0.172468 , 0.168218 , 0.197587 , 0.197393 , 0.215679 , 0.197182 , 0.144412 , 0.125341 , 0.143901 , 0.134846 , 0.140921 
