  time  ,6:19 PM",6:48 PM",6:58 PM",7:09 PM",7:21 PM",7:38 PM",7:48 PM",7:56 PM",8:05 PM",8:13 PM",9:10 PM",9:20 PM",9:31 PM",9:40 PM",9:49 PM",0:04 PM",0:13 PM",0:27 PM",0:40 PM",0:52 PM",1:22 PM",1:31 PM",1:42 PM",1:53 PM",2:02 PM",2:17 PM",2:24 PM",2:35 PM",2:45 PM",3:09 PM",4:31 PM",5:34 PM",5:45 PM",5:57 PM",6:08 PM",6:20 PM",6:46 PM",6:54 PM",7:02 PM",7:10 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 326 , 0.002344 , 0.002095 , 0.00531 , 0.002179 , 0.002488 , 0 , 0.000984 , 0.000676 , 0 , 0 , 0 , 0 , 0 , 0.004486 , 0 , 0.000813 , 0.000407 , 0.00041 , 0 , 0 , 0.001514 , 0.003637 , 0.000269 , 0.000244 , 0.001133 , 0.002077 , 0.004581 , 0.002393 , 0.003299 , 0.001735 , 0 , 0 , 0.000877 , 0 , 0 , 0 , 0.000682 , 0.002196 , 0.003148 , 0.00186 
 327 , 0.003721 , 0.003309 , 0.008533 , 0.003424 , 0.003944 , 0 , 0.001552 , 0.001075 , 0 , 0 , 0 , 0 , 0 , 0.006991 , 0 , 0.001276 , 0.000638 , 0.000647 , 0 , 0 , 0.00237 , 0.005777 , 0.000428 , 0.000386 , 0.001799 , 0.003302 , 0.005941 , 0.003792 , 0.004901 , 0.002753 , 0 , 0 , 0.001392 , 0 , 0 , 0 , 0.001081 , 0.003494 , 0.005033 , 0.002943 
 328 , 0.004871 , 0.004313 , 0.011309 , 0.00444 , 0.005159 , 0 , 0.002019 , 0.001411 , 0 , 0 , 0 , 0 , 0 , 0.009 , 0 , 0.001651 , 0.000826 , 0.000841 , 0 , 0 , 0.003063 , 0.007568 , 0.000561 , 0.000503 , 0.002356 , 0.004333 , 0.007088 , 0.004957 , 0.006233 , 0.003606 , 0 , 0 , 0.001823 , 0 , 0 , 0 , 0.001411 , 0.004586 , 0.006635 , 0.003841 
 329 , 0.005805 , 0.004569 , 0.012244 , 0.004698 , 0.005833 , 0 , 0.002221 , 0.001672 , 0 , 0.000384 , 0.000639 , 0.000437 , 0 , 0.009944 , 0.000441 , 0.002394 , 0.001445 , 0.000769 , 0.001677 , 0 , 0.003878 , 0.008397 , 0.000669 , 0.000471 , 0.002959 , 0.004436 , 0.00784 , 0.005208 , 0.006611 , 0.004039 , 0 , 0 , 0.00264 , 0.000159 , 0 , 0 , 0.001685 , 0.005429 , 0.007145 , 0.004606 
 330 , 0.006588 , 0.004768 , 0.01298 , 0.004899 , 0.006393 , 0 , 0.002383 , 0.001889 , 0 , 0.000713 , 0.001201 , 0.000812 , 0 , 0.010725 , 0.00084 , 0.003034 , 0.002006 , 0.0007 , 0.003092 , 0 , 0.004594 , 0.009065 , 0.00076 , 0.000438 , 0.003478 , 0.004499 , 0.008478 , 0.005402 , 0.006903 , 0.004406 , 0 , 0 , 0.003351 , 0.000298 , 0 , 0 , 0.001917 , 0.006158 , 0.007542 , 0.005258 
 331 , 0.007253 , 0.004945 , 0.013603 , 0.005077 , 0.006875 , 0 , 0.00252 , 0.002073 , 0 , 0.000985 , 0.001681 , 0.001125 , 0 , 0.011406 , 0.001191 , 0.003578 , 0.002504 , 0.000642 , 0.004251 , 0 , 0.005223 , 0.009629 , 0.000839 , 0.00041 , 0.003927 , 0.004557 , 0.009033 , 0.005577 , 0.00715 , 0.004731 , 0 , 0 , 0.003961 , 0.000416 , 0 , 0 , 0.002117 , 0.006799 , 0.007876 , 0.005821 
 332 , 0.007598 , 0.005189 , 0.014322 , 0.005603 , 0.00739 , 0.000692 , 0.00298 , 0.002573 , 0.00009 , 0.001845 , 0.002194 , 0.001603 , 0.000511 , 0.012216 , 0.002442 , 0.004331 , 0.003326 , 0.00141 , 0.004538 , 0 , 0.005616 , 0.010345 , 0.001186 , 0.000708 , 0.004466 , 0.004855 , 0.009624 , 0.00606 , 0.00754 , 0.005096 , 0.000385 , 0.000195 , 0.004626 , 0.001045 , 0.000228 , 0 , 0.002705 , 0.007335 , 0.008596 , 0.006586 
 333 , 0.007741 , 0.005459 , 0.015074 , 0.00631 , 0.00791 , 0.001747 , 0.003619 , 0.003238 , 0.00023 , 0.003029 , 0.002707 , 0.002167 , 0.001313 , 0.01308 , 0.004136 , 0.005169 , 0.004281 , 0.002647 , 0.004314 , 0 , 0.005846 , 0.011126 , 0.001679 , 0.001192 , 0.005047 , 0.005284 , 0.010218 , 0.00671 , 0.008005 , 0.005471 , 0.000979 , 0.000497 , 0.005291 , 0.001963 , 0.000583 , 0 , 0.003501 , 0.007789 , 0.009535 , 0.007452 
 334 , 0.007864 , 0.005691 , 0.015743 , 0.006931 , 0.008378 , 0.002655 , 0.00419 , 0.003819 , 0.000354 , 0.004083 , 0.003156 , 0.002666 , 0.002028 , 0.01386 , 0.005586 , 0.005895 , 0.005095 , 0.003753 , 0.004118 , 0 , 0.006039 , 0.011818 , 0.002115 , 0.001623 , 0.005578 , 0.005662 , 0.010754 , 0.007291 , 0.008427 , 0.005805 , 0.001502 , 0.000762 , 0.005867 , 0.002783 , 0.000899 , 0 , 0.004205 , 0.008194 , 0.010395 , 0.008237 
 335 , 0.00826 , 0.006105 , 0.016453 , 0.00753 , 0.008947 , 0.003349 , 0.00484 , 0.0045 , 0.000771 , 0.004933 , 0.003679 , 0.003473 , 0.002747 , 0.014651 , 0.006755 , 0.006608 , 0.005863 , 0.004834 , 0.004381 , 0.00033 , 0.006482 , 0.012603 , 0.002575 , 0.002116 , 0.006146 , 0.006071 , 0.011265 , 0.007798 , 0.008771 , 0.006203 , 0.002257 , 0.001321 , 0.006505 , 0.00366 , 0.001347 , 0.000186 , 0.00485 , 0.008603 , 0.01117 , 0.009006 
