  time  ,00:20 AM,00:10 AM,00:01 AM,59:48 AM,59:36 AM,58:57 AM,58:46 AM,58:27 AM,58:15 AM,58:02 AM,57:14 AM,57:04 AM,56:54 AM,56:45 AM,56:36 AM,56:17 AM,56:04 AM,55:52 AM,55:41 AM,55:17 AM,54:28 AM,54:17 AM,54:05 AM,53:51 AM,53:39 AM,52:58 AM,52:44 AM,52:31 AM,52:16 AM,52:05 AM,49:46 AM,49:35 AM,49:23 AM,49:08 AM,48:55 AM,47:49 AM,47:36 AM,47:15 AM,46:52 AM,46:40 AM,46:11 AM,46:00 AM,45:45 AM,45:28 AM,45:13 AM,44:12 AM,44:02 AM,43:51 AM,43:28 AM,43:11 AM,42:28 AM,42:12 AM,41:59 AM,41:43 AM,41:27 AM,40:39 AM,40:26 AM,40:15 AM,39:57 AM,39:40 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 669 , 0.125016 , 0.118965 , 0.123855 , 0.109358 , 0.138589 , 0.17647 , 0.219812 , 0.100083 , 0.183832 , 0.186164 , 0.095656 , 0.132302 , 0.121996 , 0.089724 , 0.135053 , 0.147777 , 0.149647 , 0.142189 , 0.15789 , 0.155729 , 0.099654 , 0.108949 , 0.140781 , 0.118202 , 0.080686 , 0.209957 , 0.156235 , 0.149776 , 0.190527 , 0.173075 , 0.178555 , 0.183595 , 0.168077 , 0.155482 , 0.131593 , 0.098482 , 0.085769 , 0.10521 , 0.10838 , 0.111066 , 0.121415 , 0.134182 , 0.085919 , 0.114054 , 0.113603 , 0.107671 , 0.112764 , 0.106048 , 0.108133 , 0.110615 , 0.150797 , 0.11889 , 0.144026 , 0.135246 , 0.135827 , 0.132044 , 0.125983 , 0.106327 , 0.127272 , 0.113076 
 670 , 0.124925 , 0.118923 , 0.12388 , 0.109031 , 0.138449 , 0.176197 , 0.219645 , 0.099914 , 0.183772 , 0.186089 , 0.095464 , 0.132253 , 0.122048 , 0.089537 , 0.13513 , 0.148158 , 0.150022 , 0.142565 , 0.158277 , 0.155981 , 0.099623 , 0.108891 , 0.140841 , 0.118222 , 0.080561 , 0.209936 , 0.156143 , 0.149796 , 0.190518 , 0.173115 , 0.178783 , 0.183805 , 0.16819 , 0.155507 , 0.131574 , 0.098362 , 0.085496 , 0.105054 , 0.108449 , 0.11096 , 0.121423 , 0.134279 , 0.085615 , 0.113815 , 0.113503 , 0.107479 , 0.112511 , 0.105733 , 0.108061 , 0.110184 , 0.150626 , 0.118837 , 0.143901 , 0.135119 , 0.135723 , 0.132145 , 0.126089 , 0.106304 , 0.127253 , 0.113104 
 671 , 0.124998 , 0.119032 , 0.124026 , 0.108926 , 0.138498 , 0.176165 , 0.219733 , 0.099923 , 0.183893 , 0.186163 , 0.095438 , 0.13237 , 0.122221 , 0.089504 , 0.135353 , 0.148615 , 0.150474 , 0.142973 , 0.158764 , 0.156321 , 0.099707 , 0.10898 , 0.141027 , 0.118362 , 0.080587 , 0.210082 , 0.156224 , 0.149955 , 0.190637 , 0.17329 , 0.179105 , 0.18412 , 0.168459 , 0.155726 , 0.131689 , 0.098431 , 0.085451 , 0.105035 , 0.108656 , 0.110991 , 0.121518 , 0.134521 , 0.085483 , 0.113779 , 0.113596 , 0.107467 , 0.112461 , 0.105641 , 0.10817 , 0.110007 , 0.150614 , 0.118957 , 0.143989 , 0.13518 , 0.135828 , 0.13238 , 0.126317 , 0.10643 , 0.127398 , 0.11325 
 672 , 0.125163 , 0.119212 , 0.12422 , 0.108934 , 0.138628 , 0.176248 , 0.219917 , 0.100011 , 0.184097 , 0.186298 , 0.095491 , 0.132568 , 0.122464 , 0.08955 , 0.135647 , 0.149079 , 0.150955 , 0.143399 , 0.15927 , 0.156701 , 0.09986 , 0.10914 , 0.141295 , 0.118572 , 0.080703 , 0.210311 , 0.156397 , 0.150174 , 0.19083 , 0.173527 , 0.179446 , 0.184509 , 0.168789 , 0.15604 , 0.131853 , 0.098613 , 0.08556 , 0.105074 , 0.108945 , 0.111081 , 0.12164 , 0.134845 , 0.085452 , 0.113878 , 0.113802 , 0.107546 , 0.112522 , 0.105671 , 0.10837 , 0.109964 , 0.150706 , 0.119168 , 0.144201 , 0.135354 , 0.136059 , 0.132655 , 0.126616 , 0.106646 , 0.127624 , 0.113476 
 673 , 0.125327 , 0.119401 , 0.124424 , 0.10895 , 0.138757 , 0.176339 , 0.220119 , 0.100109 , 0.184299 , 0.186441 , 0.095542 , 0.132754 , 0.122706 , 0.089605 , 0.13594 , 0.149555 , 0.151436 , 0.143824 , 0.159788 , 0.15708 , 0.100012 , 0.109309 , 0.141562 , 0.118781 , 0.080807 , 0.210528 , 0.156569 , 0.150392 , 0.191019 , 0.173761 , 0.179797 , 0.184886 , 0.169129 , 0.156362 , 0.132026 , 0.098783 , 0.085657 , 0.105122 , 0.109233 , 0.111169 , 0.12176 , 0.135168 , 0.085418 , 0.113974 , 0.114007 , 0.107624 , 0.112582 , 0.105699 , 0.108581 , 0.109918 , 0.150795 , 0.119379 , 0.144422 , 0.135527 , 0.136288 , 0.132939 , 0.126915 , 0.106873 , 0.127861 , 0.113691 
 674 , 0.12554 , 0.119637 , 0.124667 , 0.109042 , 0.138951 , 0.176542 , 0.220429 , 0.100258 , 0.184551 , 0.186668 , 0.095675 , 0.133004 , 0.122998 , 0.089728 , 0.136277 , 0.150037 , 0.151936 , 0.144265 , 0.160316 , 0.157468 , 0.100214 , 0.109533 , 0.141886 , 0.119037 , 0.080987 , 0.210805 , 0.156824 , 0.150692 , 0.191273 , 0.174054 , 0.180175 , 0.185315 , 0.169515 , 0.156737 , 0.132273 , 0.099014 , 0.085832 , 0.105244 , 0.109554 , 0.111344 , 0.121972 , 0.135535 , 0.085439 , 0.114159 , 0.114257 , 0.107754 , 0.112719 , 0.105812 , 0.108834 , 0.109947 , 0.150954 , 0.119637 , 0.144701 , 0.135754 , 0.136572 , 0.133244 , 0.127253 , 0.107132 , 0.128137 , 0.113963 
 675 , 0.125851 , 0.119991 , 0.125008 , 0.10929 , 0.139312 , 0.17698 , 0.221012 , 0.100538 , 0.184921 , 0.187046 , 0.095971 , 0.133343 , 0.123387 , 0.090013 , 0.136706 , 0.150528 , 0.152478 , 0.144745 , 0.160846 , 0.157889 , 0.100506 , 0.109892 , 0.142335 , 0.1194 , 0.081294 , 0.211219 , 0.157232 , 0.151131 , 0.191679 , 0.174461 , 0.180682 , 0.185841 , 0.170003 , 0.157232 , 0.132708 , 0.099345 , 0.086179 , 0.105577 , 0.109947 , 0.111733 , 0.122412 , 0.135983 , 0.085609 , 0.114547 , 0.114613 , 0.108019 , 0.113025 , 0.106103 , 0.109213 , 0.110199 , 0.151295 , 0.120024 , 0.145129 , 0.136114 , 0.13699 , 0.13365 , 0.12768 , 0.107472 , 0.128535 , 0.114328 
 676 , 0.126155 , 0.120329 , 0.125353 , 0.109535 , 0.139653 , 0.177411 , 0.221599 , 0.100797 , 0.185281 , 0.187425 , 0.096257 , 0.133685 , 0.123792 , 0.090288 , 0.137136 , 0.151008 , 0.15302 , 0.145215 , 0.161374 , 0.158307 , 0.100797 , 0.11025 , 0.142764 , 0.119758 , 0.081605 , 0.211618 , 0.157647 , 0.151569 , 0.192074 , 0.174861 , 0.181181 , 0.186358 , 0.170486 , 0.157724 , 0.133146 , 0.099665 , 0.086518 , 0.105908 , 0.110338 , 0.112118 , 0.122847 , 0.136433 , 0.085782 , 0.114943 , 0.114976 , 0.108282 , 0.113339 , 0.106403 , 0.10959 , 0.110437 , 0.151646 , 0.120417 , 0.145556 , 0.136466 , 0.137422 , 0.134059 , 0.128112 , 0.10781 , 0.128936 , 0.114713 
 677 , 0.12646 , 0.12068 , 0.125699 , 0.109781 , 0.140006 , 0.177854 , 0.222187 , 0.101066 , 0.185653 , 0.187804 , 0.096544 , 0.134027 , 0.124188 , 0.090576 , 0.137568 , 0.151489 , 0.153563 , 0.145687 , 0.161903 , 0.158726 , 0.101089 , 0.110608 , 0.143205 , 0.120128 , 0.081906 , 0.212028 , 0.158064 , 0.152008 , 0.192481 , 0.175261 , 0.181681 , 0.186877 , 0.17097 , 0.158218 , 0.133586 , 0.099996 , 0.086858 , 0.10624 , 0.11073 , 0.112506 , 0.123294 , 0.136884 , 0.085943 , 0.11533 , 0.11533 , 0.108546 , 0.113653 , 0.106703 , 0.109969 , 0.110686 , 0.151986 , 0.120801 , 0.145974 , 0.136829 , 0.137844 , 0.134457 , 0.128545 , 0.108148 , 0.129328 , 0.115087 
 678 , 0.12709 , 0.121309 , 0.126335 , 0.110489 , 0.140683 , 0.178834 , 0.223309 , 0.101712 , 0.186479 , 0.188599 , 0.097185 , 0.134713 , 0.124815 , 0.091248 , 0.13822 , 0.15208 , 0.154232 , 0.146298 , 0.162588 , 0.159337 , 0.101679 , 0.111266 , 0.143901 , 0.120809 , 0.082504 , 0.212812 , 0.15886 , 0.152801 , 0.193248 , 0.175949 , 0.182385 , 0.187667 , 0.171799 , 0.159093 , 0.134325 , 0.100724 , 0.087508 , 0.106839 , 0.1113 , 0.11323 , 0.123916 , 0.137587 , 0.086609 , 0.116182 , 0.116038 , 0.109213 , 0.114395 , 0.10746 , 0.110689 , 0.111466 , 0.15279 , 0.121531 , 0.146787 , 0.137576 , 0.138664 , 0.135113 , 0.129132 , 0.108836 , 0.130086 , 0.115716 
 679 , 0.12771 , 0.121943 , 0.126976 , 0.111222 , 0.14136 , 0.179826 , 0.224437 , 0.10236 , 0.187307 , 0.1894 , 0.097817 , 0.135415 , 0.125439 , 0.091928 , 0.138866 , 0.152638 , 0.154909 , 0.146904 , 0.16327 , 0.159953 , 0.10226 , 0.111912 , 0.144589 , 0.121498 , 0.08311 , 0.213571 , 0.159652 , 0.153595 , 0.193998 , 0.176619 , 0.183076 , 0.188443 , 0.172633 , 0.159964 , 0.135058 , 0.101469 , 0.088165 , 0.107437 , 0.111901 , 0.113972 , 0.124526 , 0.138298 , 0.087285 , 0.117045 , 0.116755 , 0.109908 , 0.115163 , 0.108249 , 0.111422 , 0.11228 , 0.153618 , 0.122266 , 0.147628 , 0.138354 , 0.139512 , 0.135771 , 0.129714 , 0.10953 , 0.130839 , 0.116366 
 680 , 0.128349 , 0.122585 , 0.127623 , 0.111962 , 0.142033 , 0.180839 , 0.225589 , 0.103014 , 0.188156 , 0.1902 , 0.098468 , 0.136113 , 0.12607 , 0.092615 , 0.13952 , 0.153215 , 0.155583 , 0.147529 , 0.163961 , 0.160565 , 0.102858 , 0.112576 , 0.145295 , 0.122183 , 0.083723 , 0.214351 , 0.160453 , 0.154399 , 0.194769 , 0.17731 , 0.183777 , 0.189228 , 0.173467 , 0.160855 , 0.135811 , 0.102221 , 0.088839 , 0.108041 , 0.112498 , 0.114721 , 0.125143 , 0.139017 , 0.087979 , 0.117927 , 0.11748 , 0.11061 , 0.115939 , 0.109035 , 0.112163 , 0.113101 , 0.154444 , 0.12301 , 0.148478 , 0.13914 , 0.140369 , 0.136437 , 0.130315 , 0.110242 , 0.131611 , 0.117022 
 681 , 0.12925 , 0.123512 , 0.12853 , 0.113138 , 0.143135 , 0.182404 , 0.227322 , 0.104024 , 0.189335 , 0.191428 , 0.099512 , 0.137093 , 0.126989 , 0.093672 , 0.140424 , 0.153858 , 0.156379 , 0.148221 , 0.16475 , 0.161386 , 0.103697 , 0.113532 , 0.146263 , 0.123152 , 0.084648 , 0.21544 , 0.161645 , 0.155557 , 0.195839 , 0.178219 , 0.184677 , 0.190179 , 0.174562 , 0.16214 , 0.136879 , 0.103214 , 0.089959 , 0.108975 , 0.113284 , 0.115737 , 0.125976 , 0.139805 , 0.088957 , 0.11927 , 0.118437 , 0.111562 , 0.117076 , 0.110246 , 0.113239 , 0.114409 , 0.15567 , 0.12412 , 0.149673 , 0.140266 , 0.141582 , 0.137262 , 0.131051 , 0.11118 , 0.132637 , 0.117897 
 682 , 0.130248 , 0.124587 , 0.129547 , 0.114553 , 0.14444 , 0.184236 , 0.229321 , 0.105209 , 0.190632 , 0.192835 , 0.100734 , 0.13818 , 0.128022 , 0.094937 , 0.141457 , 0.154496 , 0.157107 , 0.148847 , 0.165457 , 0.162203 , 0.104655 , 0.114621 , 0.147333 , 0.124237 , 0.085728 , 0.216643 , 0.162994 , 0.156869 , 0.197027 , 0.179208 , 0.185649 , 0.191186 , 0.175762 , 0.163626 , 0.138101 , 0.104327 , 0.091356 , 0.110112 , 0.114135 , 0.116937 , 0.126926 , 0.140621 , 0.090124 , 0.120926 , 0.11957 , 0.112677 , 0.118418 , 0.111717 , 0.114531 , 0.116011 , 0.157118 , 0.125434 , 0.151073 , 0.141593 , 0.142994 , 0.138146 , 0.131875 , 0.112248 , 0.133807 , 0.118903 
 683 , 0.131276 , 0.125681 , 0.130583 , 0.11599 , 0.145767 , 0.186121 , 0.231378 , 0.106423 , 0.191966 , 0.194269 , 0.101997 , 0.139287 , 0.129074 , 0.096244 , 0.142522 , 0.155152 , 0.157864 , 0.149478 , 0.166194 , 0.16305 , 0.10564 , 0.115729 , 0.148423 , 0.12534 , 0.086836 , 0.217862 , 0.164378 , 0.158205 , 0.19823 , 0.18022 , 0.186655 , 0.192215 , 0.176986 , 0.16515 , 0.139344 , 0.10547 , 0.092794 , 0.111269 , 0.115025 , 0.118168 , 0.127905 , 0.141455 , 0.091319 , 0.122617 , 0.120733 , 0.113811 , 0.119814 , 0.113232 , 0.115842 , 0.117646 , 0.158602 , 0.126782 , 0.152508 , 0.142964 , 0.144451 , 0.13906 , 0.132728 , 0.113345 , 0.135009 , 0.119939 
 684 , 0.132525 , 0.127011 , 0.131853 , 0.117759 , 0.147393 , 0.18842 , 0.233878 , 0.10795 , 0.193638 , 0.195996 , 0.103564 , 0.140648 , 0.130383 , 0.097844 , 0.14377 , 0.155858 , 0.158706 , 0.150207 , 0.167023 , 0.164027 , 0.106845 , 0.117087 , 0.149751 , 0.126692 , 0.088206 , 0.219318 , 0.166055 , 0.159846 , 0.19971 , 0.181424 , 0.187827 , 0.193444 , 0.178451 , 0.166944 , 0.140876 , 0.10689 , 0.094563 , 0.112712 , 0.116085 , 0.119673 , 0.12913 , 0.142448 , 0.092831 , 0.124664 , 0.122112 , 0.11523 , 0.121508 , 0.115128 , 0.117452 , 0.119685 , 0.160381 , 0.128412 , 0.154263 , 0.144624 , 0.146242 , 0.140181 , 0.133721 , 0.114672 , 0.136433 , 0.121211 
 685 , 0.134302 , 0.128893 , 0.133639 , 0.120282 , 0.149672 , 0.191687 , 0.237442 , 0.110207 , 0.196067 , 0.198411 , 0.10585 , 0.142593 , 0.132289 , 0.100143 , 0.145452 , 0.156636 , 0.15977 , 0.151136 , 0.168049 , 0.165316 , 0.108549 , 0.119001 , 0.151605 , 0.12863 , 0.090229 , 0.221283 , 0.168404 , 0.16216 , 0.201808 , 0.183064 , 0.189423 , 0.195106 , 0.180514 , 0.16941 , 0.143039 , 0.108938 , 0.097101 , 0.114816 , 0.11756 , 0.121814 , 0.130894 , 0.143828 , 0.095077 , 0.127532 , 0.123987 , 0.117331 , 0.12393 , 0.117903 , 0.11971 , 0.122626 , 0.162835 , 0.1307 , 0.156762 , 0.146996 , 0.14878 , 0.141747 , 0.13508 , 0.116519 , 0.138408 , 0.123049 
 686 , 0.13612 , 0.130827 , 0.135477 , 0.122869 , 0.152001 , 0.195028 , 0.241087 , 0.112523 , 0.198565 , 0.200896 , 0.108182 , 0.144595 , 0.134225 , 0.102475 , 0.147167 , 0.157421 , 0.160855 , 0.152105 , 0.169111 , 0.166619 , 0.110272 , 0.120974 , 0.153517 , 0.13062 , 0.092289 , 0.2233 , 0.170811 , 0.164529 , 0.203962 , 0.184751 , 0.191044 , 0.19682 , 0.182627 , 0.171924 , 0.145261 , 0.11103 , 0.099696 , 0.116966 , 0.119079 , 0.123994 , 0.132698 , 0.145249 , 0.097388 , 0.130459 , 0.1259 , 0.11947 , 0.126406 , 0.120744 , 0.122019 , 0.125659 , 0.165345 , 0.133054 , 0.159304 , 0.149418 , 0.151381 , 0.143366 , 0.136476 , 0.118413 , 0.140426 , 0.124936 
 687 , 0.137974 , 0.132808 , 0.137352 , 0.12552 , 0.154395 , 0.198457 , 0.244825 , 0.114888 , 0.201132 , 0.203427 , 0.110576 , 0.146635 , 0.13621 , 0.104867 , 0.148906 , 0.158235 , 0.161971 , 0.153092 , 0.170193 , 0.167968 , 0.11204 , 0.122983 , 0.155468 , 0.132647 , 0.094397 , 0.225372 , 0.173272 , 0.166953 , 0.20616 , 0.186476 , 0.192703 , 0.198572 , 0.184792 , 0.174506 , 0.147534 , 0.11317 , 0.102365 , 0.119167 , 0.120631 , 0.126224 , 0.13455 , 0.146704 , 0.099747 , 0.133466 , 0.127861 , 0.121669 , 0.128945 , 0.123652 , 0.12439 , 0.128749 , 0.16791 , 0.135461 , 0.161925 , 0.151904 , 0.154038 , 0.14502 , 0.137905 , 0.120354 , 0.142495 , 0.12687 
 688 , 0.140523 , 0.135409 , 0.139868 , 0.129191 , 0.157751 , 0.203137 , 0.249752 , 0.118239 , 0.204562 , 0.206619 , 0.113986 , 0.149476 , 0.139052 , 0.108228 , 0.151327 , 0.15905 , 0.163233 , 0.154142 , 0.17137 , 0.169474 , 0.1144 , 0.125744 , 0.158073 , 0.135478 , 0.097333 , 0.227915 , 0.176588 , 0.170221 , 0.208826 , 0.188598 , 0.194862 , 0.20101 , 0.187656 , 0.177783 , 0.15043 , 0.116204 , 0.106056 , 0.122227 , 0.122641 , 0.129341 , 0.136823 , 0.148591 , 0.102988 , 0.137455 , 0.130525 , 0.124675 , 0.132409 , 0.127766 , 0.127801 , 0.133111 , 0.171359 , 0.138857 , 0.165555 , 0.155315 , 0.157855 , 0.147316 , 0.13973 , 0.123089 , 0.145396 , 0.129318 
 689 , 0.14315 , 0.138105 , 0.14247 , 0.132968 , 0.16122 , 0.207947 , 0.254857 , 0.121693 , 0.208119 , 0.209928 , 0.1175 , 0.152433 , 0.141998 , 0.111707 , 0.153861 , 0.159965 , 0.164561 , 0.155254 , 0.172623 , 0.171056 , 0.116867 , 0.128615 , 0.160806 , 0.138416 , 0.100363 , 0.230601 , 0.180028 , 0.173625 , 0.211598 , 0.190832 , 0.197109 , 0.203558 , 0.190624 , 0.181134 , 0.1534 , 0.119286 , 0.10983 , 0.125332 , 0.124664 , 0.132542 , 0.13913 , 0.150521 , 0.106271 , 0.141503 , 0.133245 , 0.127728 , 0.135928 , 0.131955 , 0.131298 , 0.137541 , 0.174892 , 0.14232 , 0.169283 , 0.158802 , 0.16175 , 0.14968 , 0.141606 , 0.125897 , 0.148379 , 0.131805 
 690 , 0.145775 , 0.140788 , 0.145059 , 0.136737 , 0.164692 , 0.212776 , 0.259959 , 0.125138 , 0.211691 , 0.213237 , 0.121017 , 0.155401 , 0.144944 , 0.115188 , 0.156416 , 0.160883 , 0.165892 , 0.156382 , 0.173879 , 0.172656 , 0.119332 , 0.131474 , 0.163538 , 0.141366 , 0.103381 , 0.233274 , 0.183482 , 0.177019 , 0.214368 , 0.193062 , 0.199352 , 0.206104 , 0.193604 , 0.184486 , 0.156382 , 0.122379 , 0.113607 , 0.12845 , 0.126696 , 0.135756 , 0.141446 , 0.152457 , 0.109568 , 0.145555 , 0.135952 , 0.130793 , 0.13945 , 0.13616 , 0.134798 , 0.141989 , 0.178438 , 0.145798 , 0.173002 , 0.162291 , 0.165661 , 0.152042 , 0.143478 , 0.128704 , 0.151361 , 0.134302 
 691 , 0.148765 , 0.14381 , 0.148086 , 0.141028 , 0.168594 , 0.218209 , 0.265629 , 0.129245 , 0.215703 , 0.216796 , 0.125164 , 0.158812 , 0.1485 , 0.119244 , 0.159329 , 0.161743 , 0.167249 , 0.15757 , 0.175147 , 0.174342 , 0.122118 , 0.134763 , 0.166629 , 0.144741 , 0.106863 , 0.236051 , 0.187332 , 0.180975 , 0.217278 , 0.195471 , 0.201932 , 0.209025 , 0.196954 , 0.188183 , 0.159754 , 0.126049 , 0.118198 , 0.132176 , 0.12913 , 0.139557 , 0.14412 , 0.154639 , 0.113266 , 0.150098 , 0.139016 , 0.134292 , 0.143523 , 0.14104 , 0.139005 , 0.14704 , 0.182378 , 0.149914 , 0.177377 , 0.166353 , 0.170238 , 0.1548 , 0.145592 , 0.132004 , 0.154765 , 0.137188 
 692 , 0.152009 , 0.147065 , 0.15139 , 0.145654 , 0.172796 , 0.224085 , 0.271703 , 0.133769 , 0.220047 , 0.220586 , 0.129708 , 0.162563 , 0.152491 , 0.123663 , 0.162551 , 0.162689 , 0.168769 , 0.158938 , 0.176604 , 0.17626 , 0.125177 , 0.138369 , 0.170042 , 0.148441 , 0.110654 , 0.239021 , 0.191529 , 0.185334 , 0.220356 , 0.19809 , 0.20479 , 0.212246 , 0.200614 , 0.192137 , 0.163435 , 0.130064 , 0.123239 , 0.136247 , 0.131808 , 0.143692 , 0.147019 , 0.156965 , 0.11717 , 0.154888 , 0.14227 , 0.138025 , 0.147891 , 0.146296 , 0.143635 , 0.152457 , 0.186573 , 0.154418 , 0.182133 , 0.170788 , 0.175227 , 0.157814 , 0.147879 , 0.135616 , 0.15841 , 0.140331 
 693 , 0.155176 , 0.150265 , 0.154627 , 0.150185 , 0.176927 , 0.229851 , 0.27768 , 0.13821 , 0.22431 , 0.22431 , 0.134181 , 0.166246 , 0.156401 , 0.12801 , 0.16572 , 0.163625 , 0.170253 , 0.160282 , 0.178026 , 0.17814 , 0.12817 , 0.141908 , 0.173378 , 0.152074 , 0.114376 , 0.24194 , 0.195644 , 0.189623 , 0.223394 , 0.200658 , 0.207607 , 0.215392 , 0.204196 , 0.196011 , 0.167036 , 0.134009 , 0.12817 , 0.140237 , 0.134432 , 0.147758 , 0.149853 , 0.15924 , 0.120993 , 0.159595 , 0.145468 , 0.141679 , 0.152177 , 0.151455 , 0.148181 , 0.157763 , 0.190699 , 0.158839 , 0.186807 , 0.175141 , 0.180121 , 0.160774 , 0.150116 , 0.13916 , 0.161988 , 0.143408 
 694 , 0.158424 , 0.153536 , 0.158002 , 0.154827 , 0.181153 , 0.235735 , 0.283738 , 0.142903 , 0.228722 , 0.22806 , 0.138848 , 0.170051 , 0.160514 , 0.132544 , 0.168989 , 0.164535 , 0.171742 , 0.161657 , 0.179428 , 0.180045 , 0.13123 , 0.14553 , 0.176835 , 0.155832 , 0.118279 , 0.244849 , 0.199895 , 0.194093 , 0.226404 , 0.20323 , 0.210494 , 0.21866 , 0.207878 , 0.199941 , 0.170725 , 0.138117 , 0.133263 , 0.144353 , 0.137147 , 0.15196 , 0.152748 , 0.161508 , 0.124914 , 0.164329 , 0.148728 , 0.145473 , 0.15654 , 0.156791 , 0.152931 , 0.163221 , 0.194881 , 0.163473 , 0.191637 , 0.179656 , 0.185241 , 0.163838 , 0.152428 , 0.142834 , 0.165677 , 0.146603 
 695 , 0.161928 , 0.157067 , 0.16178 , 0.15981 , 0.185743 , 0.242038 , 0.29017 , 0.14829 , 0.23358 , 0.231963 , 0.1441 , 0.174245 , 0.165218 , 0.137634 , 0.172606 , 0.165434 , 0.173255 , 0.163146 , 0.180871 , 0.182089 , 0.134549 , 0.149451 , 0.180632 , 0.160015 , 0.122721 , 0.247798 , 0.204584 , 0.199177 , 0.22947 , 0.205871 , 0.21368 , 0.222332 , 0.211916 , 0.204152 , 0.174746 , 0.142757 , 0.138921 , 0.14895 , 0.140139 , 0.156577 , 0.155871 , 0.163863 , 0.129176 , 0.169293 , 0.152229 , 0.149724 , 0.161256 , 0.162725 , 0.158319 , 0.169157 , 0.199359 , 0.168747 , 0.196968 , 0.184719 , 0.19106 , 0.167278 , 0.154984 , 0.146935 , 0.169749 , 0.150179 
 696 , 0.165344 , 0.16051 , 0.16548 , 0.164697 , 0.190227 , 0.248209 , 0.296478 , 0.153577 , 0.238337 , 0.235807 , 0.149254 , 0.178347 , 0.169826 , 0.142628 , 0.176157 , 0.166308 , 0.17475 , 0.164618 , 0.182285 , 0.184111 , 0.137794 , 0.153294 , 0.184361 , 0.164119 , 0.127083 , 0.250717 , 0.209188 , 0.204172 , 0.232494 , 0.208484 , 0.216824 , 0.225935 , 0.215871 , 0.20828 , 0.178699 , 0.147303 , 0.144489 , 0.153464 , 0.14307 , 0.161112 , 0.158922 , 0.166161 , 0.133346 , 0.17416 , 0.155677 , 0.153929 , 0.165877 , 0.168555 , 0.163597 , 0.175 , 0.203764 , 0.173945 , 0.202221 , 0.189683 , 0.196774 , 0.170654 , 0.157492 , 0.150968 , 0.173763 , 0.153702 
 697 , 0.168688 , 0.163893 , 0.169107 , 0.16948 , 0.194622 , 0.254248 , 0.302655 , 0.158758 , 0.243006 , 0.239568 , 0.154313 , 0.182385 , 0.174354 , 0.147538 , 0.179647 , 0.167173 , 0.176209 , 0.166053 , 0.183674 , 0.186083 , 0.14099 , 0.157073 , 0.188028 , 0.168157 , 0.131365 , 0.253569 , 0.213713 , 0.209076 , 0.235462 , 0.211044 , 0.2199 , 0.229468 , 0.219753 , 0.212333 , 0.182565 , 0.151757 , 0.149948 , 0.157887 , 0.145955 , 0.165555 , 0.161913 , 0.168417 , 0.137439 , 0.178935 , 0.159052 , 0.158045 , 0.170419 , 0.174264 , 0.168779 , 0.180711 , 0.208081 , 0.179025 , 0.207357 , 0.194554 , 0.202369 , 0.17397 , 0.159946 , 0.154913 , 0.177702 , 0.157141 
 698 , 0.172326 , 0.167582 , 0.173171 , 0.174602 , 0.199426 , 0.260759 , 0.309122 , 0.164798 , 0.248251 , 0.243609 , 0.160066 , 0.186873 , 0.179627 , 0.153023 , 0.183605 , 0.168089 , 0.177723 , 0.167672 , 0.185115 , 0.188281 , 0.144482 , 0.161159 , 0.192079 , 0.172664 , 0.136245 , 0.256477 , 0.218773 , 0.21466 , 0.238673 , 0.213714 , 0.223337 , 0.23349 , 0.224013 , 0.216734 , 0.186929 , 0.156888 , 0.156156 , 0.162905 , 0.149203 , 0.170534 , 0.165125 , 0.170861 , 0.141901 , 0.184022 , 0.162759 , 0.162545 , 0.175255 , 0.180608 , 0.174636 , 0.186839 , 0.212734 , 0.184991 , 0.213139 , 0.200158 , 0.208767 , 0.177723 , 0.16268 , 0.159423 , 0.181982 , 0.160933 
 699 , 0.175873 , 0.171175 , 0.17714 , 0.179607 , 0.204143 , 0.267129 , 0.31546 , 0.170749 , 0.253415 , 0.247573 , 0.165725 , 0.191281 , 0.184833 , 0.158425 , 0.187502 , 0.168988 , 0.179215 , 0.16928 , 0.186515 , 0.19044 , 0.147918 , 0.165187 , 0.196069 , 0.177118 , 0.141055 , 0.259347 , 0.223766 , 0.220167 , 0.241843 , 0.216343 , 0.226727 , 0.237447 , 0.228229 , 0.221064 , 0.191236 , 0.161946 , 0.16226 , 0.167856 , 0.152403 , 0.175436 , 0.168271 , 0.173238 , 0.146303 , 0.189016 , 0.166387 , 0.166947 , 0.180022 , 0.186851 , 0.180415 , 0.192884 , 0.217307 , 0.190866 , 0.218844 , 0.205724 , 0.215087 , 0.181447 , 0.1654 , 0.163886 , 0.186223 , 0.164682 
