  time  ,3:31 PM",3:44 PM",3:55 PM",4:05 PM",4:18 PM",5:02 PM",5:12 PM",5:29 PM",5:40 PM",5:49 PM",6:40 PM",6:49 PM",6:58 PM",7:09 PM",7:19 PM",7:42 PM",7:52 PM",8:08 PM",8:18 PM",8:27 PM",9:51 PM",0:04 PM",0:21 PM",0:30 PM",0:41 PM",1:06 PM",1:21 PM",1:34 PM",1:42 PM",1:51 PM",2:09 PM",2:19 PM",2:27 PM",2:43 PM",2:52 PM",3:34 PM",3:43 PM",3:52 PM",4:01 PM",4:08 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 341 , 0.009452 , 0.012998 , 0.034404 , 0.020297 , 0.016421 , 0.011552 , 0.008997 , 0.008903 , 0.014328 , 0.014409 , 0.009211 , 0.00886 , 0.010595 , 0.010933 , 0.013609 , 0.013598 , 0.010717 , 0.031962 , 0.024139 , 0.021251 , 0.004013 , 0.005978 , 0.005896 , 0.001976 , 0.003114 , 0.012981 , 0.008296 , 0.01638 , 0.007935 , 0.010743 , 0.006332 , 0.010032 , 0.010558 , 0.008896 , 0.011001 , 0.011787 , 0.013446 , 0.01444 , 0.010606 , 0.010009 
 342 , 0.01026 , 0.013756 , 0.035109 , 0.020622 , 0.017018 , 0.012369 , 0.009402 , 0.009585 , 0.015112 , 0.015026 , 0.009688 , 0.009254 , 0.011235 , 0.011317 , 0.014123 , 0.014233 , 0.011329 , 0.032342 , 0.024606 , 0.022046 , 0.004516 , 0.006448 , 0.006482 , 0.002651 , 0.003604 , 0.01334 , 0.008886 , 0.016868 , 0.008267 , 0.011426 , 0.006835 , 0.010567 , 0.010798 , 0.009222 , 0.011414 , 0.012079 , 0.013735 , 0.014896 , 0.010978 , 0.010379 
 343 , 0.01103 , 0.014297 , 0.036613 , 0.020884 , 0.017668 , 0.013351 , 0.009869 , 0.010322 , 0.015879 , 0.015641 , 0.010284 , 0.009567 , 0.011589 , 0.011626 , 0.015005 , 0.014948 , 0.012001 , 0.032865 , 0.025065 , 0.022646 , 0.004861 , 0.006982 , 0.007116 , 0.003553 , 0.00396 , 0.013323 , 0.009715 , 0.017365 , 0.008601 , 0.01153 , 0.007569 , 0.010853 , 0.01098 , 0.009355 , 0.011826 , 0.013196 , 0.014374 , 0.015556 , 0.011348 , 0.010729 
 344 , 0.011713 , 0.014762 , 0.037979 , 0.021119 , 0.018237 , 0.014214 , 0.010274 , 0.010958 , 0.016562 , 0.016182 , 0.010823 , 0.009848 , 0.011914 , 0.011911 , 0.015804 , 0.015602 , 0.012608 , 0.03335 , 0.025467 , 0.023177 , 0.005172 , 0.007438 , 0.007692 , 0.004348 , 0.004274 , 0.01331 , 0.010436 , 0.017817 , 0.008893 , 0.011624 , 0.008223 , 0.011111 , 0.011142 , 0.009476 , 0.012198 , 0.014193 , 0.01494 , 0.016159 , 0.011676 , 0.011051 
 345 , 0.012298 , 0.015174 , 0.039131 , 0.021372 , 0.01874 , 0.014923 , 0.010635 , 0.011502 , 0.017164 , 0.016676 , 0.011283 , 0.010106 , 0.012185 , 0.012175 , 0.016465 , 0.016196 , 0.013155 , 0.033798 , 0.025835 , 0.023619 , 0.005475 , 0.007836 , 0.00819 , 0.00504 , 0.004567 , 0.013342 , 0.011028 , 0.018187 , 0.009178 , 0.011712 , 0.008775 , 0.011354 , 0.011299 , 0.009596 , 0.012537 , 0.015042 , 0.015477 , 0.016672 , 0.011984 , 0.011352 
 346 , 0.012492 , 0.015627 , 0.039124 , 0.022119 , 0.019191 , 0.014892 , 0.011016 , 0.011829 , 0.017596 , 0.017322 , 0.01132 , 0.010369 , 0.012124 , 0.012411 , 0.016273 , 0.016666 , 0.013599 , 0.034268 , 0.026339 , 0.023607 , 0.006017 , 0.008211 , 0.008337 , 0.005464 , 0.004982 , 0.01391 , 0.011 , 0.017994 , 0.009748 , 0.011835 , 0.008825 , 0.011681 , 0.011564 , 0.009823 , 0.012863 , 0.015234 , 0.016357 , 0.016666 , 0.012418 , 0.011676 
 347 , 0.012666 , 0.016016 , 0.039093 , 0.02279 , 0.019591 , 0.014856 , 0.011356 , 0.012114 , 0.017957 , 0.017875 , 0.011347 , 0.010602 , 0.012069 , 0.012626 , 0.016101 , 0.017087 , 0.013984 , 0.034666 , 0.026778 , 0.023592 , 0.006491 , 0.008533 , 0.008459 , 0.005848 , 0.005355 , 0.014416 , 0.010987 , 0.017825 , 0.010259 , 0.011942 , 0.00887 , 0.011962 , 0.0118 , 0.010021 , 0.013156 , 0.015401 , 0.017127 , 0.016659 , 0.01281 , 0.011959 
 348 , 0.012824 , 0.016354 , 0.039041 , 0.023398 , 0.019947 , 0.014816 , 0.011662 , 0.012365 , 0.018259 , 0.018352 , 0.011366 , 0.010809 , 0.012018 , 0.012823 , 0.015945 , 0.017466 , 0.014321 , 0.035007 , 0.027161 , 0.023574 , 0.006909 , 0.008811 , 0.008562 , 0.006198 , 0.005691 , 0.014871 , 0.010986 , 0.017675 , 0.010722 , 0.012036 , 0.00891 , 0.012205 , 0.012013 , 0.010194 , 0.013421 , 0.015546 , 0.017807 , 0.016651 , 0.013165 , 0.012206 
 349 , 0.012882 , 0.016485 , 0.039177 , 0.023543 , 0.020137 , 0.01497 , 0.012243 , 0.012787 , 0.018567 , 0.018684 , 0.011538 , 0.010923 , 0.012509 , 0.013043 , 0.016211 , 0.017841 , 0.014431 , 0.035361 , 0.027411 , 0.023836 , 0.007155 , 0.009143 , 0.008671 , 0.006468 , 0.006028 , 0.01508 , 0.011382 , 0.017836 , 0.010893 , 0.012639 , 0.009153 , 0.012404 , 0.012214 , 0.010316 , 0.013474 , 0.015625 , 0.017564 , 0.016921 , 0.013491 , 0.012279 
 350 , 0.012897 , 0.016532 , 0.039371 , 0.023499 , 0.020249 , 0.015174 , 0.012883 , 0.013245 , 0.018862 , 0.01894 , 0.011757 , 0.010993 , 0.013164 , 0.013254 , 0.016607 , 0.018189 , 0.014451 , 0.035693 , 0.02759 , 0.024173 , 0.00732 , 0.009464 , 0.008772 , 0.006685 , 0.006336 , 0.015181 , 0.011882 , 0.018088 , 0.010947 , 0.013379 , 0.009452 , 0.012578 , 0.012399 , 0.010408 , 0.013446 , 0.015674 , 0.017007 , 0.017274 , 0.013784 , 0.012284 
