MNAT_00094.spu,MNAT_00093.spu,MNAT_00092.spu,MNAT_00091.spu,MNAT_00090.spu,
Wavelength,MNAT_00089.spu,MNAT_00088.spu,MNAT_00087.spu,MNAT_00086.spu,MNAT_00085.spu,MNAT_00084.spu,MNAT_00083.spu,MNAT_00082.spu,MNAT_00081.spu,MNAT_00080.spu,MNAT_00079.spu,MNAT_00078.spu,MNAT_00077.spu,MNAT_00076.spu,MNAT_00075.spu,MNAT_00074.spu,MNAT_00073.spu,MNAT_00072.spu,MNAT_00071.spu,MNAT_00070.spu,MNAT_00069.spu,MNAT_00068.spu,MNAT_00067.spu,MNAT_00066.spu,MNAT_00065.spu,MNAT_00064.spu,MNAT_00063.spu,MNAT_00062.spu,MNAT_00061.spu,MNAT_00060.spu
 504 , 0.056232 , 0.053675 , 0.04167 , 0.072443 , 0.051125 , 0.061385 , 0.058712 , 0.069178 , 0.066743 , 0.066698 , 0.051125 , 0.045895 , 0.032016 , 0.04377 , 0.038205 , 0.049753 , 0.070859 , 0.048536 , 0.054094 , 0.045361 , 0.112265 , 0.105844 , 0.119775 , 0.127252 , 0.117514 , 0.057662 , 0.051769 , 0.044021 , 0.070105 , 0.057411 
 505 , 0.05677 , 0.05423 , 0.042055 , 0.073151 , 0.051625 , 0.061819 , 0.059233 , 0.069864 , 0.067408 , 0.067305 , 0.051561 , 0.046435 , 0.032537 , 0.044332 , 0.038711 , 0.050236 , 0.071569 , 0.049046 , 0.0545 , 0.045817 , 0.11345 , 0.106781 , 0.120763 , 0.128435 , 0.118525 , 0.05814 , 0.052197 , 0.044396 , 0.070668 , 0.057966 
 506 , 0.057301 , 0.054777 , 0.042433 , 0.073851 , 0.052118 , 0.062246 , 0.059747 , 0.070543 , 0.068064 , 0.067904 , 0.051996 , 0.046967 , 0.03305 , 0.044886 , 0.039202 , 0.050718 , 0.072271 , 0.049549 , 0.054905 , 0.046267 , 0.114627 , 0.107703 , 0.121743 , 0.129604 , 0.119527 , 0.058617 , 0.052619 , 0.044777 , 0.071224 , 0.058514 
 507 , 0.057854 , 0.055357 , 0.04284 , 0.074589 , 0.052655 , 0.062694 , 0.060281 , 0.071251 , 0.068747 , 0.068529 , 0.052462 , 0.047552 , 0.03361 , 0.045479 , 0.039734 , 0.051224 , 0.073022 , 0.050075 , 0.055332 , 0.04675 , 0.115869 , 0.108654 , 0.122776 , 0.130826 , 0.120581 , 0.059106 , 0.053066 , 0.045177 , 0.071816 , 0.059093 
 508 , 0.058419 , 0.05598 , 0.043277 , 0.075359 , 0.053239 , 0.063163 , 0.060833 , 0.071996 , 0.069467 , 0.069178 , 0.052963 , 0.048188 , 0.034213 , 0.046108 , 0.040305 , 0.051763 , 0.073825 , 0.05062 , 0.055788 , 0.047257 , 0.117173 , 0.109624 , 0.123861 , 0.13211 , 0.121692 , 0.059613 , 0.053541 , 0.045607 , 0.072432 , 0.059703 
 509 , 0.058991 , 0.05659 , 0.043714 , 0.07613 , 0.053811 , 0.063632 , 0.061379 , 0.072734 , 0.070179 , 0.06982 , 0.053458 , 0.048817 , 0.034817 , 0.046737 , 0.040864 , 0.052302 , 0.074621 , 0.051166 , 0.056244 , 0.047771 , 0.11847 , 0.110594 , 0.12494 , 0.133381 , 0.122796 , 0.060114 , 0.05401 , 0.046031 , 0.073049 , 0.060307 
 510 , 0.059539 , 0.057188 , 0.044131 , 0.076874 , 0.054368 , 0.06408 , 0.061909 , 0.073444 , 0.070875 , 0.070444 , 0.053932 , 0.049436 , 0.035421 , 0.047355 , 0.041414 , 0.05282 , 0.075384 , 0.051696 , 0.056674 , 0.04826 , 0.119713 , 0.111524 , 0.125969 , 0.134601 , 0.123849 , 0.060598 , 0.054465 , 0.046443 , 0.073643 , 0.060887 
 511 , 0.060024 , 0.057699 , 0.044472 , 0.077521 , 0.054848 , 0.064435 , 0.062367 , 0.074047 , 0.071479 , 0.070978 , 0.054335 , 0.050045 , 0.036073 , 0.047927 , 0.041929 , 0.053282 , 0.076031 , 0.05219 , 0.056993 , 0.048703 , 0.120767 , 0.112323 , 0.126777 , 0.135612 , 0.124683 , 0.061006 , 0.054848 , 0.046784 , 0.074111 , 0.061385 
 512 , 0.060511 , 0.058221 , 0.044816 , 0.078164 , 0.055333 , 0.064785 , 0.062822 , 0.074648 , 0.072081 , 0.07151 , 0.054736 , 0.050649 , 0.036718 , 0.048499 , 0.042448 , 0.053742 , 0.076676 , 0.052676 , 0.057322 , 0.049141 , 0.121812 , 0.113117 , 0.127587 , 0.136629 , 0.125515 , 0.061423 , 0.05523 , 0.047126 , 0.074584 , 0.061885 
 513 , 0.060999 , 0.058735 , 0.045159 , 0.078813 , 0.055811 , 0.065141 , 0.063282 , 0.075254 , 0.072683 , 0.072042 , 0.055137 , 0.051258 , 0.037367 , 0.049071 , 0.042966 , 0.054201 , 0.077326 , 0.053169 , 0.057645 , 0.049577 , 0.122863 , 0.113917 , 0.128397 , 0.137645 , 0.126352 , 0.061832 , 0.055618 , 0.047474 , 0.075056 , 0.062384 
 514 , 0.061468 , 0.059237 , 0.045495 , 0.079455 , 0.056274 , 0.065463 , 0.063713 , 0.075832 , 0.073261 , 0.07251 , 0.055531 , 0.051856 , 0.038051 , 0.04967 , 0.043501 , 0.054678 , 0.077948 , 0.053639 , 0.057942 , 0.050022 , 0.123879 , 0.114671 , 0.129131 , 0.138602 , 0.127118 , 0.062212 , 0.055979 , 0.047804 , 0.075505 , 0.062866 
 515 , 0.061936 , 0.059736 , 0.045832 , 0.080093 , 0.056741 , 0.065771 , 0.064142 , 0.076405 , 0.07384 , 0.072968 , 0.055914 , 0.052457 , 0.038738 , 0.050283 , 0.044036 , 0.055163 , 0.078567 , 0.054099 , 0.058242 , 0.050469 , 0.124892 , 0.115413 , 0.129856 , 0.139547 , 0.127868 , 0.062584 , 0.056337 , 0.048128 , 0.07595 , 0.063354 
 516 , 0.062404 , 0.060236 , 0.046168 , 0.080731 , 0.057201 , 0.066086 , 0.064566 , 0.076979 , 0.074413 , 0.073425 , 0.056303 , 0.053057 , 0.039426 , 0.050896 , 0.044577 , 0.055649 , 0.079185 , 0.054559 , 0.058536 , 0.050921 , 0.125905 , 0.116154 , 0.130575 , 0.140492 , 0.128618 , 0.062962 , 0.056688 , 0.048458 , 0.076401 , 0.063834 
 517 , 0.06303 , 0.060892 , 0.046635 , 0.081609 , 0.057829 , 0.066556 , 0.065156 , 0.077756 , 0.075219 , 0.074102 , 0.05684 , 0.053834 , 0.040265 , 0.051664 , 0.045242 , 0.056288 , 0.080029 , 0.055189 , 0.058985 , 0.05151 , 0.127281 , 0.117192 , 0.131635 , 0.141814 , 0.129721 , 0.063506 , 0.057199 , 0.048922 , 0.077056 , 0.064495 
 518 , 0.063854 , 0.06175 , 0.047255 , 0.082778 , 0.058663 , 0.067231 , 0.065933 , 0.078788 , 0.076302 , 0.075043 , 0.057559 , 0.054835 , 0.041289 , 0.05262 , 0.046073 , 0.057107 , 0.081158 , 0.056023 , 0.059619 , 0.052271 , 0.129097 , 0.118592 , 0.133106 , 0.143592 , 0.13126 , 0.064268 , 0.057895 , 0.049547 , 0.077975 , 0.065378 
 519 , 0.064677 , 0.0626 , 0.047871 , 0.083942 , 0.059497 , 0.067903 , 0.066715 , 0.07982 , 0.077393 , 0.075984 , 0.058277 , 0.055829 , 0.042309 , 0.053577 , 0.046898 , 0.057933 , 0.08228 , 0.056861 , 0.060256 , 0.053032 , 0.130911 , 0.119987 , 0.134579 , 0.145373 , 0.132794 , 0.065027 , 0.058588 , 0.050169 , 0.078892 , 0.066254 
 520 , 0.065533 , 0.063484 , 0.048507 , 0.08515 , 0.060358 , 0.0686 , 0.067523 , 0.080895 , 0.078519 , 0.07696 , 0.05902 , 0.056853 , 0.043351 , 0.054563 , 0.04775 , 0.058779 , 0.083446 , 0.057721 , 0.060912 , 0.053819 , 0.132795 , 0.12144 , 0.13611 , 0.147224 , 0.134394 , 0.06582 , 0.059307 , 0.050823 , 0.079851 , 0.067164 
 521 , 0.066671 , 0.064661 , 0.049338 , 0.086744 , 0.061479 , 0.069576 , 0.068594 , 0.082311 , 0.080025 , 0.078259 , 0.06003 , 0.058126 , 0.044574 , 0.055787 , 0.048843 , 0.059865 , 0.085005 , 0.058831 , 0.061822 , 0.054858 , 0.135232 , 0.123407 , 0.138216 , 0.149739 , 0.136563 , 0.066881 , 0.060313 , 0.051696 , 0.081158 , 0.06837 
 522 , 0.067817 , 0.065834 , 0.050167 , 0.088342 , 0.062599 , 0.070553 , 0.069667 , 0.083723 , 0.08154 , 0.079564 , 0.061036 , 0.059398 , 0.045795 , 0.057016 , 0.049941 , 0.060949 , 0.086565 , 0.059944 , 0.062726 , 0.055898 , 0.137671 , 0.125379 , 0.140333 , 0.152253 , 0.138723 , 0.067944 , 0.061315 , 0.052577 , 0.082472 , 0.069574 
 523 , 0.068953 , 0.06701 , 0.050997 , 0.089941 , 0.063723 , 0.071528 , 0.070748 , 0.085141 , 0.08305 , 0.080865 , 0.062049 , 0.060664 , 0.047017 , 0.058244 , 0.051037 , 0.062036 , 0.088126 , 0.061061 , 0.063629 , 0.056933 , 0.140111 , 0.127352 , 0.142444 , 0.154766 , 0.140891 , 0.069007 , 0.062311 , 0.053451 , 0.083783 , 0.070775 
 524 , 0.070128 , 0.068192 , 0.05185 , 0.091577 , 0.064884 , 0.072518 , 0.071839 , 0.086585 , 0.084602 , 0.082211 , 0.063071 , 0.061977 , 0.048305 , 0.059505 , 0.052156 , 0.063166 , 0.089696 , 0.062195 , 0.064572 , 0.058004 , 0.142571 , 0.129334 , 0.144575 , 0.157283 , 0.143081 , 0.070101 , 0.063336 , 0.05435 , 0.085125 , 0.071996 
 525 , 0.071309 , 0.069373 , 0.052713 , 0.093241 , 0.066051 , 0.073513 , 0.072936 , 0.088045 , 0.086171 , 0.083569 , 0.064108 , 0.063298 , 0.049617 , 0.060779 , 0.053283 , 0.0643 , 0.091278 , 0.063346 , 0.065522 , 0.059083 , 0.145028 , 0.131326 , 0.146716 , 0.159807 , 0.145282 , 0.071199 , 0.064369 , 0.05526 , 0.086473 , 0.073224 
 526 , 0.072493 , 0.07055 , 0.053575 , 0.0949 , 0.067221 , 0.074511 , 0.074033 , 0.089496 , 0.08774 , 0.084931 , 0.065139 , 0.064626 , 0.050925 , 0.062059 , 0.054408 , 0.065445 , 0.092853 , 0.064487 , 0.066471 , 0.060165 , 0.147497 , 0.133324 , 0.148856 , 0.162335 , 0.14749 , 0.072305 , 0.065403 , 0.05617 , 0.087824 , 0.074456 
 527 , 0.073662 , 0.07172 , 0.054426 , 0.096543 , 0.068383 , 0.075506 , 0.075113 , 0.090942 , 0.089301 , 0.086287 , 0.066154 , 0.065937 , 0.052211 , 0.063329 , 0.055527 , 0.066575 , 0.094426 , 0.065635 , 0.067423 , 0.06124 , 0.149946 , 0.135308 , 0.150976 , 0.164842 , 0.149665 , 0.073395 , 0.06642 , 0.057069 , 0.089168 , 0.075667 
 528 , 0.074816 , 0.072861 , 0.055243 , 0.098166 , 0.069531 , 0.076481 , 0.076183 , 0.09235 , 0.090841 , 0.087624 , 0.067151 , 0.067236 , 0.053479 , 0.064587 , 0.056638 , 0.06769 , 0.095998 , 0.066783 , 0.068355 , 0.062306 , 0.152367 , 0.137285 , 0.153068 , 0.167336 , 0.151807 , 0.074462 , 0.067413 , 0.057963 , 0.090472 , 0.076856 
 529 , 0.075971 , 0.07401 , 0.056064 , 0.099794 , 0.070681 , 0.07746 , 0.077246 , 0.093767 , 0.092386 , 0.088964 , 0.06814 , 0.068534 , 0.05474 , 0.065835 , 0.057746 , 0.068806 , 0.097568 , 0.067925 , 0.069293 , 0.063373 , 0.154799 , 0.139258 , 0.155164 , 0.169824 , 0.153947 , 0.075535 , 0.068405 , 0.058856 , 0.091784 , 0.07804 
 530 , 0.07712 , 0.075152 , 0.056883 , 0.101414 , 0.071826 , 0.078443 , 0.078306 , 0.095172 , 0.093928 , 0.090297 , 0.069135 , 0.069822 , 0.056001 , 0.067096 , 0.058851 , 0.069923 , 0.099135 , 0.06907 , 0.070227 , 0.064434 , 0.157219 , 0.141235 , 0.157255 , 0.172306 , 0.156084 , 0.076606 , 0.069395 , 0.05974 , 0.093096 , 0.079232 
 531 , 0.078193 , 0.076222 , 0.057647 , 0.102946 , 0.0729 , 0.079362 , 0.079274 , 0.096491 , 0.095367 , 0.09157 , 0.070067 , 0.071045 , 0.057172 , 0.068292 , 0.05991 , 0.070943 , 0.100624 , 0.070147 , 0.071089 , 0.065416 , 0.159483 , 0.143054 , 0.15922 , 0.174641 , 0.158088 , 0.077602 , 0.07033 , 0.060575 , 0.094337 , 0.08034 
 532 , 0.079266 , 0.077291 , 0.05841 , 0.104477 , 0.073975 , 0.080275 , 0.080239 , 0.097815 , 0.096798 , 0.092848 , 0.070997 , 0.072265 , 0.058344 , 0.069501 , 0.060975 , 0.071963 , 0.102111 , 0.071226 , 0.071941 , 0.066399 , 0.161737 , 0.144869 , 0.161185 , 0.176963 , 0.160086 , 0.078588 , 0.071263 , 0.06141 , 0.095574 , 0.081447 
 533 , 0.08033 , 0.078359 , 0.059178 , 0.10601 , 0.075049 , 0.0812 , 0.081207 , 0.099131 , 0.098231 , 0.094126 , 0.071925 , 0.073487 , 0.059513 , 0.070706 , 0.062034 , 0.072982 , 0.103601 , 0.072297 , 0.072796 , 0.067381 , 0.163991 , 0.146685 , 0.163143 , 0.179282 , 0.16208 , 0.079578 , 0.072193 , 0.062235 , 0.09681 , 0.082561 
 534 , 0.081238 , 0.079251 , 0.059813 , 0.107275 , 0.075974 , 0.081958 , 0.082026 , 0.100226 , 0.099469 , 0.095172 , 0.072704 , 0.074519 , 0.060541 , 0.071752 , 0.06297 , 0.073859 , 0.104853 , 0.073214 , 0.073507 , 0.068227 , 0.165881 , 0.148198 , 0.164756 , 0.181217 , 0.163751 , 0.080413 , 0.072974 , 0.06294 , 0.097849 , 0.083503 
 535 , 0.082091 , 0.080059 , 0.060388 , 0.108407 , 0.076835 , 0.082634 , 0.082785 , 0.101241 , 0.100637 , 0.096106 , 0.073429 , 0.075461 , 0.061521 , 0.072727 , 0.063854 , 0.074675 , 0.106021 , 0.074071 , 0.074154 , 0.068997 , 0.167625 , 0.1496 , 0.166243 , 0.182992 , 0.165292 , 0.081185 , 0.073694 , 0.06359 , 0.098809 , 0.084379 
 536 , 0.082939 , 0.080871 , 0.060958 , 0.109544 , 0.077701 , 0.08332 , 0.083548 , 0.102252 , 0.101796 , 0.097044 , 0.074157 , 0.076393 , 0.062501 , 0.073701 , 0.064737 , 0.075496 , 0.10718 , 0.074933 , 0.074796 , 0.06977 , 0.169369 , 0.150999 , 0.167719 , 0.184766 , 0.166829 , 0.081951 , 0.074416 , 0.064242 , 0.099766 , 0.085266 
 537 , 0.083757 , 0.08166 , 0.061511 , 0.110651 , 0.078544 , 0.083972 , 0.084278 , 0.103225 , 0.102919 , 0.09795 , 0.074854 , 0.077319 , 0.063448 , 0.074655 , 0.065606 , 0.076293 , 0.108323 , 0.075773 , 0.075436 , 0.070529 , 0.171059 , 0.152349 , 0.169153 , 0.186485 , 0.168318 , 0.082701 , 0.075114 , 0.064879 , 0.100691 , 0.086115 
 538 , 0.084508 , 0.082389 , 0.062021 , 0.111709 , 0.079308 , 0.084577 , 0.084924 , 0.104113 , 0.103951 , 0.09879 , 0.075487 , 0.078206 , 0.06434 , 0.075564 , 0.066428 , 0.077028 , 0.109406 , 0.076573 , 0.076026 , 0.071235 , 0.172605 , 0.153585 , 0.170448 , 0.188051 , 0.169647 , 0.083383 , 0.075749 , 0.065449 , 0.101525 , 0.08688 
 539 , 0.085261 , 0.083121 , 0.062533 , 0.112764 , 0.080083 , 0.085176 , 0.085579 , 0.105004 , 0.104973 , 0.09964 , 0.076122 , 0.079098 , 0.065223 , 0.076478 , 0.067246 , 0.077773 , 0.110485 , 0.077362 , 0.076626 , 0.071944 , 0.17415 , 0.154817 , 0.171739 , 0.189622 , 0.170987 , 0.084059 , 0.076385 , 0.066029 , 0.102353 , 0.087648 
 540 , 0.086009 , 0.083849 , 0.063039 , 0.113824 , 0.080853 , 0.085775 , 0.086235 , 0.105899 , 0.106 , 0.100486 , 0.076759 , 0.079996 , 0.066112 , 0.07739 , 0.068069 , 0.078506 , 0.111562 , 0.078163 , 0.077219 , 0.072648 , 0.175692 , 0.156052 , 0.17304 , 0.191191 , 0.172323 , 0.084738 , 0.077024 , 0.066603 , 0.103185 , 0.088419 
 541 , 0.086811 , 0.084628 , 0.063601 , 0.114929 , 0.081645 , 0.086426 , 0.086929 , 0.106857 , 0.10703 , 0.101353 , 0.077428 , 0.080883 , 0.067032 , 0.078331 , 0.068948 , 0.079273 , 0.112707 , 0.078983 , 0.077844 , 0.073384 , 0.177305 , 0.157353 , 0.174392 , 0.192875 , 0.17374 , 0.085453 , 0.077687 , 0.067244 , 0.104046 , 0.089245 
 542 , 0.087617 , 0.085411 , 0.064161 , 0.11603 , 0.082439 , 0.08708 , 0.087633 , 0.107816 , 0.108061 , 0.102219 , 0.078091 , 0.081767 , 0.067948 , 0.079285 , 0.069822 , 0.080036 , 0.113863 , 0.079799 , 0.07847 , 0.074122 , 0.17891 , 0.158664 , 0.175756 , 0.194571 , 0.175163 , 0.086162 , 0.07836 , 0.067885 , 0.104906 , 0.090068 
 543 , 0.088426 , 0.086197 , 0.064724 , 0.117134 , 0.083236 , 0.087733 , 0.088338 , 0.108785 , 0.109096 , 0.103087 , 0.078763 , 0.082655 , 0.06887 , 0.080228 , 0.070701 , 0.080793 , 0.115017 , 0.080618 , 0.07909 , 0.074856 , 0.180521 , 0.15997 , 0.177114 , 0.196264 , 0.176581 , 0.086882 , 0.079026 , 0.068528 , 0.105761 , 0.090893 
 544 , 0.089243 , 0.087015 , 0.0653 , 0.118283 , 0.084066 , 0.088426 , 0.089067 , 0.109789 , 0.110205 , 0.104027 , 0.079467 , 0.083594 , 0.069787 , 0.081214 , 0.07163 , 0.081598 , 0.116231 , 0.081478 , 0.079763 , 0.075612 , 0.182212 , 0.16133 , 0.178558 , 0.198006 , 0.178085 , 0.087648 , 0.079739 , 0.069194 , 0.106704 , 0.091759 
 545 , 0.090083 , 0.087847 , 0.065867 , 0.119454 , 0.08491 , 0.089122 , 0.089816 , 0.11082 , 0.111352 , 0.10501 , 0.080198 , 0.084547 , 0.070709 , 0.082223 , 0.072573 , 0.082425 , 0.117477 , 0.082352 , 0.080464 , 0.076381 , 0.183949 , 0.162712 , 0.180052 , 0.199781 , 0.179633 , 0.088436 , 0.080472 , 0.069862 , 0.107673 , 0.092632 
 546 , 0.090917 , 0.088691 , 0.066445 , 0.120621 , 0.085749 , 0.089828 , 0.090559 , 0.111854 , 0.112496 , 0.105988 , 0.080923 , 0.085498 , 0.071637 , 0.083231 , 0.07353 , 0.083247 , 0.11872 , 0.083231 , 0.081167 , 0.077145 , 0.185685 , 0.164089 , 0.181541 , 0.201552 , 0.181175 , 0.089227 , 0.081208 , 0.070532 , 0.108645 , 0.093517 
 547 , 0.091716 , 0.089482 , 0.067001 , 0.121723 , 0.086554 , 0.090489 , 0.091274 , 0.112839 , 0.113591 , 0.106908 , 0.081604 , 0.086415 , 0.072523 , 0.084198 , 0.07443 , 0.084026 , 0.119899 , 0.084067 , 0.081833 , 0.077882 , 0.187334 , 0.165393 , 0.182949 , 0.203237 , 0.18263 , 0.089973 , 0.081907 , 0.071174 , 0.109575 , 0.094358 
 548 , 0.092398 , 0.090143 , 0.067478 , 0.122644 , 0.087255 , 0.091065 , 0.091896 , 0.113673 , 0.114521 , 0.10769 , 0.082168 , 0.08723 , 0.073288 , 0.085065 , 0.075214 , 0.084679 , 0.120915 , 0.084802 , 0.082399 , 0.078555 , 0.188714 , 0.166518 , 0.18413 , 0.204672 , 0.183842 , 0.090596 , 0.082506 , 0.071733 , 0.110356 , 0.095065 
 549 , 0.093088 , 0.090803 , 0.067962 , 0.123571 , 0.087955 , 0.091631 , 0.092525 , 0.114506 , 0.11545 , 0.108462 , 0.082731 , 0.088047 , 0.074063 , 0.085927 , 0.076001 , 0.085339 , 0.121924 , 0.085538 , 0.082955 , 0.079221 , 0.190093 , 0.167632 , 0.185308 , 0.206113 , 0.185051 , 0.091217 , 0.083096 , 0.072292 , 0.111145 , 0.095779 
 550 , 0.093771 , 0.091465 , 0.068446 , 0.124493 , 0.088658 , 0.092206 , 0.093147 , 0.115341 , 0.116382 , 0.109245 , 0.083287 , 0.088858 , 0.074834 , 0.086793 , 0.076783 , 0.085993 , 0.122936 , 0.086276 , 0.08352 , 0.079897 , 0.191474 , 0.168747 , 0.186485 , 0.207555 , 0.18626 , 0.091839 , 0.083686 , 0.072844 , 0.111926 , 0.096495 
 551 , 0.094282 , 0.091982 , 0.06879 , 0.12516 , 0.089164 , 0.092593 , 0.093571 , 0.115986 , 0.117023 , 0.109822 , 0.083702 , 0.08944 , 0.075439 , 0.087466 , 0.077446 , 0.086479 , 0.123713 , 0.086822 , 0.083928 , 0.080357 , 0.192495 , 0.169554 , 0.187293 , 0.20857 , 0.187151 , 0.0923 , 0.084129 , 0.073256 , 0.112481 , 0.097009 
 552 , 0.094788 , 0.092489 , 0.069136 , 0.125811 , 0.089669 , 0.092967 , 0.093982 , 0.116614 , 0.117646 , 0.110396 , 0.084114 , 0.089997 , 0.076025 , 0.088117 , 0.078106 , 0.086951 , 0.124476 , 0.087345 , 0.084332 , 0.0808 , 0.193503 , 0.170335 , 0.188066 , 0.209539 , 0.188024 , 0.092749 , 0.084551 , 0.073659 , 0.113014 , 0.097515 
 553 , 0.095287 , 0.092997 , 0.069474 , 0.126471 , 0.090168 , 0.093334 , 0.094386 , 0.117252 , 0.118263 , 0.110972 , 0.084519 , 0.090555 , 0.076614 , 0.088771 , 0.078769 , 0.087415 , 0.125242 , 0.087878 , 0.084729 , 0.081244 , 0.194506 , 0.171126 , 0.188831 , 0.21051 , 0.18889 , 0.093199 , 0.084974 , 0.074063 , 0.113548 , 0.098015 
 554 , 0.095611 , 0.093339 , 0.06969 , 0.126867 , 0.090494 , 0.093567 , 0.094665 , 0.117664 , 0.118652 , 0.111349 , 0.084778 , 0.090925 , 0.077027 , 0.089244 , 0.079281 , 0.087733 , 0.12577 , 0.088257 , 0.084989 , 0.081544 , 0.195181 , 0.171641 , 0.189364 , 0.211139 , 0.189456 , 0.093491 , 0.085234 , 0.074334 , 0.113882 , 0.098363 
 555 , 0.095809 , 0.09356 , 0.069817 , 0.127078 , 0.090694 , 0.093721 , 0.094845 , 0.11792 , 0.11891 , 0.111579 , 0.084936 , 0.091167 , 0.077309 , 0.089611 , 0.079676 , 0.087963 , 0.126139 , 0.088521 , 0.085164 , 0.081748 , 0.195618 , 0.171976 , 0.189758 , 0.211565 , 0.189792 , 0.09367 , 0.085375 , 0.07451 , 0.11409 , 0.098583 
 556 , 0.096008 , 0.093781 , 0.069936 , 0.12728 , 0.090894 , 0.093866 , 0.095026 , 0.118177 , 0.119159 , 0.111801 , 0.085093 , 0.091402 , 0.077591 , 0.089971 , 0.080072 , 0.088184 , 0.126501 , 0.088794 , 0.08533 , 0.081943 , 0.196056 , 0.172303 , 0.190162 , 0.211992 , 0.190137 , 0.093849 , 0.085517 , 0.074686 , 0.114299 , 0.098803 
 557 , 0.096196 , 0.093991 , 0.070053 , 0.127462 , 0.091074 , 0.094008 , 0.095204 , 0.118422 , 0.119389 , 0.112011 , 0.08524 , 0.091617 , 0.077846 , 0.090311 , 0.080457 , 0.088395 , 0.126842 , 0.089048 , 0.085494 , 0.082128 , 0.196463 , 0.172609 , 0.190535 , 0.212413 , 0.19045 , 0.094008 , 0.085647 , 0.074852 , 0.114504 , 0.099011 
 558 , 0.096337 , 0.094141 , 0.070131 , 0.127545 , 0.091183 , 0.094091 , 0.095354 , 0.118626 , 0.119491 , 0.112166 , 0.08535 , 0.091759 , 0.078007 , 0.090598 , 0.08078 , 0.088537 , 0.127113 , 0.089241 , 0.085621 , 0.082255 , 0.196761 , 0.172844 , 0.19075 , 0.212751 , 0.190699 , 0.094124 , 0.085757 , 0.074981 , 0.114633 , 0.099152 
 559 , 0.096487 , 0.094301 , 0.070215 , 0.127633 , 0.091292 , 0.094173 , 0.095496 , 0.118827 , 0.119598 , 0.112318 , 0.085453 , 0.091902 , 0.078173 , 0.090885 , 0.081114 , 0.088682 , 0.127387 , 0.089428 , 0.085741 , 0.082385 , 0.197051 , 0.173075 , 0.190966 , 0.213077 , 0.19094 , 0.094233 , 0.08586 , 0.075105 , 0.114759 , 0.099301 
 560 , 0.096637 , 0.094451 , 0.070298 , 0.127728 , 0.091402 , 0.094257 , 0.095646 , 0.119036 , 0.119706 , 0.112471 , 0.085556 , 0.092037 , 0.07833 , 0.091181 , 0.081439 , 0.088826 , 0.127652 , 0.089622 , 0.085869 , 0.082506 , 0.197341 , 0.173315 , 0.191173 , 0.213403 , 0.191173 , 0.094341 , 0.085971 , 0.075237 , 0.114885 , 0.099441 
 561 , 0.096827 , 0.094668 , 0.070415 , 0.127835 , 0.091544 , 0.094431 , 0.095836 , 0.119285 , 0.119835 , 0.112691 , 0.085703 , 0.092162 , 0.078482 , 0.091476 , 0.081801 , 0.089005 , 0.127987 , 0.089834 , 0.086059 , 0.082656 , 0.197733 , 0.173633 , 0.191537 , 0.213843 , 0.191528 , 0.094515 , 0.086126 , 0.075418 , 0.115061 , 0.099603 
 562 , 0.097023 , 0.094892 , 0.070547 , 0.127954 , 0.091695 , 0.094604 , 0.096033 , 0.119549 , 0.119989 , 0.11292 , 0.085852 , 0.092279 , 0.078631 , 0.091772 , 0.082174 , 0.089184 , 0.128335 , 0.090047 , 0.086267 , 0.0828 , 0.198138 , 0.173971 , 0.191923 , 0.214297 , 0.191906 , 0.094697 , 0.086284 , 0.075604 , 0.115245 , 0.099771 
 563 , 0.097218 , 0.095123 , 0.070679 , 0.128073 , 0.091838 , 0.094785 , 0.09623 , 0.119812 , 0.120133 , 0.113148 , 0.08601 , 0.092403 , 0.078779 , 0.092074 , 0.082538 , 0.089363 , 0.128681 , 0.090267 , 0.086466 , 0.082952 , 0.198549 , 0.174317 , 0.192316 , 0.214758 , 0.192282 , 0.094887 , 0.08644 , 0.075789 , 0.115437 , 0.099938 
 564 , 0.097355 , 0.095289 , 0.070775 , 0.128117 , 0.091933 , 0.094909 , 0.096385 , 0.120022 , 0.120216 , 0.113318 , 0.086114 , 0.092447 , 0.078854 , 0.092295 , 0.082851 , 0.089496 , 0.12896 , 0.09044 , 0.086637 , 0.083045 , 0.198859 , 0.174581 , 0.192635 , 0.215117 , 0.192576 , 0.095019 , 0.086561 , 0.075928 , 0.115561 , 0.100053 
 565 , 0.097449 , 0.095398 , 0.070847 , 0.128083 , 0.091979 , 0.094987 , 0.096508 , 0.120185 , 0.120227 , 0.113438 , 0.08619 , 0.092432 , 0.078855 , 0.092458 , 0.083098 , 0.089567 , 0.129184 , 0.090576 , 0.086786 , 0.083089 , 0.199065 , 0.174782 , 0.192889 , 0.215382 , 0.192805 , 0.095113 , 0.086627 , 0.076015 , 0.115623 , 0.100137 
 566 , 0.097548 , 0.095513 , 0.070917 , 0.128054 , 0.092022 , 0.09507 , 0.096627 , 0.120344 , 0.120244 , 0.113563 , 0.086263 , 0.092416 , 0.078862 , 0.092625 , 0.083358 , 0.089636 , 0.129402 , 0.090708 , 0.086924 , 0.083132 , 0.199273 , 0.174987 , 0.193153 , 0.21564 , 0.193028 , 0.095204 , 0.086698 , 0.076099 , 0.115681 , 0.100218 
