JUL21WSG100005.spu,
Wavelength,JUL21WSG100006.spu,JUL21WSG100007.spu,JUL21WSG100008.spu,JUL21WSG100009.spu,JUL21WSG100010.spu,JUL21WSG100011.spu,JUL21WSG100012.spu,JUL21WSG100013.spu,JUL21WSG100014.spu,JUL21WSG100015.spu,JUL21WSG100016.spu,JUL21WSG100017.spu,JUL21WSG100018.spu,JUL21WSG100019.spu,JUL21WSG100020.spu,JUL21WSG100021.spu,JUL21WSG100022.spu,JUL21WSG100023.spu,JUL21WSG100024.spu,JUL21WSG100025.spu
  (nm),7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 
  time  ,:53:59 A,:54:10 A,:54:22 A,:54:31 A,:54:40 A,:55:04 A,:55:14 A,:55:21 A,:55:29 A,:55:35 A,:55:59 A,:56:04 A,:56:10 A,:56:17 A,:56:32 A,:57:16 A,:57:23 A,:57:28 A,:57:34 A,:57:40 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 481 , 0.064382 , 0.040636 , 0.068193 , 0.043204 , 0.033394 , 0.023354 , 0.042381 , 0.030912 , 0.032732 , 0.031348 , 0.029934 , 0.020195 , 0.02853 , 0.03522 , 0.026805 , 0.051849 , 0.047712 , 0.047817 , 0.040004 , 0.054828 
 482 , 0.064439 , 0.040663 , 0.068171 , 0.043219 , 0.033445 , 0.023376 , 0.042349 , 0.030959 , 0.032675 , 0.031314 , 0.029963 , 0.020104 , 0.028478 , 0.035111 , 0.026822 , 0.051833 , 0.047691 , 0.047787 , 0.039943 , 0.05476 
 483 , 0.064495 , 0.04069 , 0.068153 , 0.043235 , 0.033495 , 0.023401 , 0.042312 , 0.031005 , 0.032622 , 0.03128 , 0.029997 , 0.020013 , 0.028426 , 0.035007 , 0.026839 , 0.051817 , 0.047665 , 0.04775 , 0.039882 , 0.054696 
 484 , 0.064493 , 0.040716 , 0.068233 , 0.043247 , 0.03349 , 0.023349 , 0.042322 , 0.031013 , 0.032704 , 0.031272 , 0.029999 , 0.020047 , 0.028079 , 0.035012 , 0.026875 , 0.051851 , 0.047569 , 0.047748 , 0.039841 , 0.054711 
 485 , 0.0645 , 0.04074 , 0.068311 , 0.043257 , 0.033489 , 0.023299 , 0.042331 , 0.031021 , 0.032785 , 0.031268 , 0.03 , 0.020087 , 0.02773 , 0.03502 , 0.026912 , 0.051881 , 0.047475 , 0.047748 , 0.039808 , 0.054726 
 486 , 0.064505 , 0.040762 , 0.068392 , 0.043271 , 0.033482 , 0.023243 , 0.042338 , 0.031032 , 0.03287 , 0.03126 , 0.03 , 0.020122 , 0.027382 , 0.035028 , 0.026948 , 0.051915 , 0.047381 , 0.047746 , 0.03977 , 0.054745 
 487 , 0.064828 , 0.04096 , 0.068756 , 0.043516 , 0.033623 , 0.023315 , 0.042549 , 0.031131 , 0.033046 , 0.031427 , 0.030164 , 0.020221 , 0.027578 , 0.035222 , 0.02709 , 0.052122 , 0.047533 , 0.047982 , 0.039949 , 0.054989 
 488 , 0.065324 , 0.041242 , 0.069265 , 0.043882 , 0.033839 , 0.023449 , 0.042869 , 0.031273 , 0.033275 , 0.031683 , 0.030407 , 0.020359 , 0.028053 , 0.03551 , 0.027287 , 0.052423 , 0.047809 , 0.048343 , 0.040233 , 0.055355 
 489 , 0.065812 , 0.041524 , 0.069772 , 0.044255 , 0.034051 , 0.023584 , 0.043184 , 0.031419 , 0.033501 , 0.031935 , 0.030651 , 0.020492 , 0.02853 , 0.035805 , 0.027484 , 0.052724 , 0.048085 , 0.048695 , 0.040513 , 0.055717 
 490 , 0.066428 , 0.041896 , 0.070423 , 0.044723 , 0.034354 , 0.023782 , 0.04356 , 0.031647 , 0.033773 , 0.032238 , 0.030966 , 0.020642 , 0.028979 , 0.036118 , 0.027747 , 0.053139 , 0.048464 , 0.049114 , 0.040867 , 0.056169 
 491 , 0.067339 , 0.042475 , 0.071406 , 0.045426 , 0.034853 , 0.024134 , 0.044076 , 0.032077 , 0.034142 , 0.032652 , 0.031451 , 0.020822 , 0.029376 , 0.036488 , 0.028165 , 0.053824 , 0.049083 , 0.049673 , 0.041375 , 0.05684 
 492 , 0.068251 , 0.043059 , 0.07239 , 0.04613 , 0.035354 , 0.024488 , 0.044589 , 0.032504 , 0.034508 , 0.033068 , 0.031935 , 0.020998 , 0.02977 , 0.036865 , 0.028581 , 0.054509 , 0.049705 , 0.050234 , 0.041885 , 0.05751 
 493 , 0.069164 , 0.043636 , 0.073372 , 0.04684 , 0.035855 , 0.024839 , 0.045106 , 0.03293 , 0.034881 , 0.033482 , 0.032418 , 0.021174 , 0.030167 , 0.037238 , 0.028996 , 0.055199 , 0.050327 , 0.050799 , 0.042394 , 0.058179 
 494 , 0.069907 , 0.044062 , 0.074255 , 0.047381 , 0.036284 , 0.025069 , 0.045617 , 0.033256 , 0.03531 , 0.033852 , 0.032807 , 0.021476 , 0.030513 , 0.03764 , 0.029285 , 0.055797 , 0.050852 , 0.051347 , 0.04287 , 0.058794 
 495 , 0.070636 , 0.044476 , 0.075134 , 0.047919 , 0.036714 , 0.025294 , 0.046126 , 0.033573 , 0.035746 , 0.034214 , 0.033199 , 0.021779 , 0.030853 , 0.038041 , 0.029572 , 0.056388 , 0.051362 , 0.051889 , 0.043339 , 0.059411 
 496 , 0.071369 , 0.044891 , 0.076008 , 0.048455 , 0.037142 , 0.025515 , 0.046637 , 0.033887 , 0.036184 , 0.034577 , 0.033584 , 0.022085 , 0.031194 , 0.038439 , 0.029856 , 0.056977 , 0.051879 , 0.05244 , 0.043815 , 0.060025 
 497 , 0.072093 , 0.045375 , 0.076799 , 0.049026 , 0.037634 , 0.025813 , 0.047118 , 0.034242 , 0.036538 , 0.034873 , 0.03404 , 0.02239 , 0.031548 , 0.038849 , 0.030235 , 0.057506 , 0.052387 , 0.052956 , 0.044258 , 0.060578 
 498 , 0.07282 , 0.045904 , 0.077538 , 0.049621 , 0.038173 , 0.026164 , 0.047568 , 0.034616 , 0.036835 , 0.035108 , 0.034543 , 0.02269 , 0.03192 , 0.039262 , 0.030685 , 0.05799 , 0.052893 , 0.053458 , 0.044675 , 0.061086 
 499 , 0.073544 , 0.046435 , 0.07827 , 0.050215 , 0.038709 , 0.026511 , 0.048021 , 0.034991 , 0.037133 , 0.03535 , 0.035043 , 0.022991 , 0.032288 , 0.039671 , 0.031133 , 0.058471 , 0.053402 , 0.053958 , 0.045099 , 0.061596 
 500 , 0.074289 , 0.04699 , 0.079085 , 0.050838 , 0.039269 , 0.026871 , 0.048502 , 0.035395 , 0.037465 , 0.035645 , 0.035583 , 0.023315 , 0.032663 , 0.040129 , 0.03161 , 0.059013 , 0.053935 , 0.054477 , 0.045525 , 0.062162 
 501 , 0.075116 , 0.047606 , 0.080144 , 0.051544 , 0.039897 , 0.02727 , 0.049082 , 0.035885 , 0.037922 , 0.036126 , 0.036278 , 0.023724 , 0.033062 , 0.040745 , 0.032172 , 0.059724 , 0.054576 , 0.055053 , 0.045982 , 0.062898 
 502 , 0.075939 , 0.048226 , 0.0812 , 0.05225 , 0.040529 , 0.027666 , 0.049667 , 0.036378 , 0.038377 , 0.03661 , 0.036973 , 0.024136 , 0.033459 , 0.04136 , 0.032743 , 0.060436 , 0.055212 , 0.055633 , 0.046437 , 0.06364 
 503 , 0.076767 , 0.048844 , 0.082257 , 0.052955 , 0.04116 , 0.028065 , 0.050244 , 0.036869 , 0.038835 , 0.037091 , 0.037662 , 0.024551 , 0.033857 , 0.041974 , 0.033308 , 0.061151 , 0.055851 , 0.05621 , 0.046894 , 0.06438 
 504 , 0.07789 , 0.049602 , 0.083493 , 0.053876 , 0.04198 , 0.028522 , 0.051032 , 0.037345 , 0.03944 , 0.037632 , 0.038515 , 0.025152 , 0.034534 , 0.042799 , 0.033981 , 0.062008 , 0.056608 , 0.057054 , 0.047572 , 0.06532 
 505 , 0.079062 , 0.050388 , 0.084761 , 0.054834 , 0.042832 , 0.028985 , 0.051843 , 0.037824 , 0.040066 , 0.038183 , 0.039392 , 0.025785 , 0.035261 , 0.043656 , 0.034678 , 0.062898 , 0.057386 , 0.057948 , 0.04829 , 0.066301 
 506 , 0.080237 , 0.051168 , 0.086033 , 0.05579 , 0.043682 , 0.029446 , 0.05266 , 0.038301 , 0.040698 , 0.038737 , 0.040267 , 0.026419 , 0.035985 , 0.044511 , 0.035371 , 0.063783 , 0.05817 , 0.058838 , 0.049003 , 0.067278 
 507 , 0.081408 , 0.052014 , 0.087306 , 0.056789 , 0.044566 , 0.029969 , 0.053418 , 0.038826 , 0.041243 , 0.039303 , 0.041211 , 0.027069 , 0.036712 , 0.045395 , 0.036148 , 0.064697 , 0.059 , 0.059694 , 0.049688 , 0.068248 
 508 , 0.082565 , 0.052923 , 0.088572 , 0.057823 , 0.045477 , 0.030536 , 0.054122 , 0.039388 , 0.041705 , 0.039884 , 0.042217 , 0.027729 , 0.037442 , 0.046306 , 0.037006 , 0.065624 , 0.059884 , 0.060511 , 0.050345 , 0.069205 
 509 , 0.083724 , 0.053828 , 0.089836 , 0.05886 , 0.04639 , 0.031107 , 0.054826 , 0.039949 , 0.042169 , 0.040459 , 0.043222 , 0.028389 , 0.038173 , 0.047218 , 0.037866 , 0.066551 , 0.060768 , 0.061332 , 0.051 , 0.070163 
 510 , 0.084818 , 0.054673 , 0.091047 , 0.059844 , 0.047271 , 0.031655 , 0.0555 , 0.04048 , 0.042619 , 0.041009 , 0.044201 , 0.029065 , 0.038893 , 0.04812 , 0.038694 , 0.067423 , 0.061591 , 0.062092 , 0.051625 , 0.071071 
 511 , 0.085573 , 0.055192 , 0.092014 , 0.060563 , 0.047978 , 0.032086 , 0.056025 , 0.040824 , 0.042988 , 0.041398 , 0.045013 , 0.029807 , 0.03956 , 0.048988 , 0.039389 , 0.068003 , 0.062097 , 0.06255 , 0.052106 , 0.071735 
 512 , 0.086328 , 0.055712 , 0.09298 , 0.061287 , 0.048684 , 0.032522 , 0.056546 , 0.041169 , 0.043357 , 0.041794 , 0.045821 , 0.030555 , 0.040224 , 0.049849 , 0.040081 , 0.068586 , 0.062613 , 0.063011 , 0.052584 , 0.072393 
 513 , 0.087079 , 0.056233 , 0.093948 , 0.062013 , 0.049391 , 0.032959 , 0.057073 , 0.041515 , 0.043727 , 0.042184 , 0.046637 , 0.031305 , 0.04089 , 0.050713 , 0.040774 , 0.06917 , 0.063124 , 0.063478 , 0.053064 , 0.073052 
 514 , 0.087943 , 0.056837 , 0.094876 , 0.062883 , 0.050248 , 0.033537 , 0.057595 , 0.041948 , 0.044063 , 0.042557 , 0.04769 , 0.03217 , 0.041654 , 0.051665 , 0.041594 , 0.069766 , 0.063808 , 0.064057 , 0.053587 , 0.073702 
 515 , 0.088834 , 0.057471 , 0.095796 , 0.063785 , 0.051135 , 0.034146 , 0.058114 , 0.042399 , 0.044389 , 0.042931 , 0.048802 , 0.033059 , 0.042444 , 0.052643 , 0.042444 , 0.070359 , 0.064544 , 0.064666 , 0.054117 , 0.074344 
 516 , 0.089732 , 0.058101 , 0.096718 , 0.064682 , 0.052024 , 0.034755 , 0.058639 , 0.042846 , 0.044716 , 0.043301 , 0.04991 , 0.03395 , 0.043234 , 0.053617 , 0.043295 , 0.070958 , 0.065276 , 0.065276 , 0.054644 , 0.074993 
 517 , 0.090796 , 0.058907 , 0.097925 , 0.065752 , 0.053085 , 0.035487 , 0.059352 , 0.043427 , 0.045217 , 0.043855 , 0.051184 , 0.035053 , 0.044172 , 0.054815 , 0.044328 , 0.071813 , 0.066164 , 0.066014 , 0.055304 , 0.075878 
 518 , 0.092057 , 0.059921 , 0.099475 , 0.067031 , 0.054361 , 0.036349 , 0.06029 , 0.044163 , 0.045936 , 0.044627 , 0.052632 , 0.036405 , 0.045293 , 0.056274 , 0.045584 , 0.072982 , 0.067232 , 0.066885 , 0.056123 , 0.07706 
 519 , 0.093322 , 0.060931 , 0.101025 , 0.068309 , 0.055631 , 0.037218 , 0.06123 , 0.044899 , 0.04665 , 0.045406 , 0.054089 , 0.037753 , 0.046413 , 0.05773 , 0.046835 , 0.07415 , 0.068297 , 0.067763 , 0.056936 , 0.078241 
 520 , 0.094629 , 0.061967 , 0.102622 , 0.06962 , 0.056924 , 0.038108 , 0.062205 , 0.045653 , 0.047385 , 0.046197 , 0.055571 , 0.039138 , 0.04755 , 0.059227 , 0.04811 , 0.075343 , 0.0694 , 0.068686 , 0.057773 , 0.079459 
 521 , 0.096362 , 0.063241 , 0.104608 , 0.07119 , 0.058452 , 0.039166 , 0.063498 , 0.046561 , 0.048304 , 0.047155 , 0.057344 , 0.040801 , 0.048887 , 0.061081 , 0.049612 , 0.076773 , 0.070795 , 0.070024 , 0.058841 , 0.08107 
 522 , 0.098092 , 0.064521 , 0.106588 , 0.072764 , 0.059978 , 0.040232 , 0.064798 , 0.04747 , 0.049219 , 0.048111 , 0.059118 , 0.042466 , 0.050218 , 0.062934 , 0.051112 , 0.078195 , 0.072192 , 0.071361 , 0.059909 , 0.082686 
 523 , 0.099819 , 0.065796 , 0.10857 , 0.074331 , 0.061511 , 0.041293 , 0.066099 , 0.048382 , 0.050131 , 0.049064 , 0.060899 , 0.044126 , 0.051548 , 0.064788 , 0.052615 , 0.079625 , 0.073591 , 0.072704 , 0.060975 , 0.084294 
 524 , 0.101662 , 0.067159 , 0.110531 , 0.076022 , 0.063125 , 0.042454 , 0.067388 , 0.049374 , 0.05107 , 0.050086 , 0.062748 , 0.045811 , 0.053007 , 0.066611 , 0.05422 , 0.081175 , 0.075038 , 0.074072 , 0.062088 , 0.085956 
 525 , 0.10355 , 0.068558 , 0.112482 , 0.077751 , 0.064761 , 0.043644 , 0.068671 , 0.050392 , 0.052016 , 0.051136 , 0.064619 , 0.0475 , 0.054515 , 0.068415 , 0.055866 , 0.082767 , 0.076495 , 0.07546 , 0.063214 , 0.087628 
 526 , 0.105444 , 0.069953 , 0.114443 , 0.079481 , 0.066407 , 0.044838 , 0.069953 , 0.051414 , 0.052965 , 0.052184 , 0.066497 , 0.049184 , 0.056019 , 0.070218 , 0.05751 , 0.084362 , 0.07796 , 0.076848 , 0.064345 , 0.089304 
 527 , 0.107257 , 0.071308 , 0.116451 , 0.081176 , 0.067999 , 0.045986 , 0.071266 , 0.052405 , 0.053935 , 0.053273 , 0.068309 , 0.050881 , 0.057463 , 0.072074 , 0.059103 , 0.085925 , 0.079415 , 0.078207 , 0.065485 , 0.090959 
 528 , 0.108942 , 0.072609 , 0.118551 , 0.082832 , 0.069519 , 0.047057 , 0.072622 , 0.053361 , 0.054937 , 0.054428 , 0.070016 , 0.052601 , 0.058794 , 0.07402 , 0.060627 , 0.087443 , 0.080863 , 0.079514 , 0.066649 , 0.092581 
 529 , 0.110632 , 0.073909 , 0.120656 , 0.084484 , 0.07103 , 0.048127 , 0.073977 , 0.054319 , 0.055935 , 0.055582 , 0.071717 , 0.054313 , 0.060127 , 0.075965 , 0.062151 , 0.088961 , 0.082311 , 0.080825 , 0.067817 , 0.094199 
 530 , 0.112322 , 0.075208 , 0.122743 , 0.086135 , 0.072545 , 0.049203 , 0.075327 , 0.055273 , 0.056936 , 0.056723 , 0.07342 , 0.056023 , 0.061462 , 0.077896 , 0.063675 , 0.09048 , 0.08376 , 0.082135 , 0.068982 , 0.095812 
 531 , 0.114053 , 0.076462 , 0.124526 , 0.08771 , 0.073984 , 0.050334 , 0.076563 , 0.056197 , 0.057792 , 0.057673 , 0.075012 , 0.057521 , 0.06283 , 0.079539 , 0.065081 , 0.091808 , 0.085144 , 0.083391 , 0.070119 , 0.097212 
 532 , 0.115786 , 0.077718 , 0.126307 , 0.089289 , 0.075423 , 0.051463 , 0.077801 , 0.057127 , 0.058646 , 0.058621 , 0.076606 , 0.059028 , 0.064203 , 0.081177 , 0.066491 , 0.093141 , 0.086523 , 0.084641 , 0.071253 , 0.098615 
 533 , 0.117518 , 0.078972 , 0.128088 , 0.090868 , 0.076857 , 0.05259 , 0.079036 , 0.058051 , 0.059506 , 0.05957 , 0.078196 , 0.060525 , 0.065576 , 0.082811 , 0.067902 , 0.09447 , 0.087907 , 0.0859 , 0.072389 , 0.100014 
 534 , 0.118884 , 0.080005 , 0.129627 , 0.092258 , 0.078087 , 0.053522 , 0.080063 , 0.058867 , 0.060262 , 0.06041 , 0.079598 , 0.06176 , 0.06666 , 0.084169 , 0.06912 , 0.095667 , 0.089095 , 0.086945 , 0.073284 , 0.10122 
 535 , 0.120089 , 0.08094 , 0.131069 , 0.09357 , 0.079219 , 0.054363 , 0.080998 , 0.059642 , 0.060986 , 0.061207 , 0.080927 , 0.062875 , 0.067616 , 0.085414 , 0.070258 , 0.096816 , 0.090193 , 0.087901 , 0.074063 , 0.102336 
 536 , 0.1213 , 0.081874 , 0.132506 , 0.094883 , 0.080359 , 0.055203 , 0.081933 , 0.060408 , 0.061708 , 0.061995 , 0.082247 , 0.063987 , 0.068571 , 0.086655 , 0.071393 , 0.097966 , 0.091291 , 0.088856 , 0.074854 , 0.103458 
 537 , 0.122487 , 0.082775 , 0.133908 , 0.096126 , 0.081455 , 0.056032 , 0.082867 , 0.061129 , 0.062422 , 0.062764 , 0.083497 , 0.065082 , 0.069489 , 0.087845 , 0.07247 , 0.099048 , 0.09233 , 0.089795 , 0.075629 , 0.104552 
 538 , 0.123629 , 0.083574 , 0.135206 , 0.097229 , 0.082459 , 0.056831 , 0.083791 , 0.061725 , 0.063117 , 0.063454 , 0.084576 , 0.066125 , 0.070301 , 0.08893 , 0.073421 , 0.09996 , 0.093218 , 0.090691 , 0.07641 , 0.10558 
 539 , 0.124763 , 0.084377 , 0.136505 , 0.098325 , 0.083469 , 0.057627 , 0.084715 , 0.062319 , 0.063816 , 0.064141 , 0.085649 , 0.067169 , 0.071111 , 0.090009 , 0.074372 , 0.100869 , 0.094097 , 0.091593 , 0.077181 , 0.106608 
 540 , 0.125902 , 0.085184 , 0.137808 , 0.099426 , 0.084478 , 0.058422 , 0.085636 , 0.062921 , 0.064518 , 0.064831 , 0.086721 , 0.068205 , 0.071926 , 0.091094 , 0.075327 , 0.101782 , 0.09498 , 0.092491 , 0.077956 , 0.107633 
 541 , 0.126992 , 0.08603 , 0.138996 , 0.100529 , 0.085462 , 0.059139 , 0.086458 , 0.06362 , 0.065084 , 0.065519 , 0.087802 , 0.069023 , 0.072695 , 0.092036 , 0.076306 , 0.102716 , 0.095915 , 0.093387 , 0.078654 , 0.108548 
 542 , 0.128077 , 0.086879 , 0.140181 , 0.101624 , 0.086442 , 0.059848 , 0.087276 , 0.064331 , 0.065655 , 0.066206 , 0.088882 , 0.069835 , 0.073464 , 0.092982 , 0.077295 , 0.103647 , 0.096846 , 0.094285 , 0.079345 , 0.109468 
 543 , 0.129168 , 0.087726 , 0.141372 , 0.102733 , 0.087429 , 0.060562 , 0.088091 , 0.06504 , 0.066229 , 0.06689 , 0.089968 , 0.070652 , 0.074232 , 0.093919 , 0.078277 , 0.104591 , 0.097783 , 0.095182 , 0.08004 , 0.110385 
 544 , 0.130235 , 0.088509 , 0.142622 , 0.103759 , 0.088373 , 0.061232 , 0.088998 , 0.065678 , 0.066886 , 0.067619 , 0.090979 , 0.071528 , 0.074989 , 0.094909 , 0.079211 , 0.105565 , 0.098635 , 0.096097 , 0.080745 , 0.111361 
 545 , 0.131282 , 0.089238 , 0.143894 , 0.104742 , 0.089299 , 0.061879 , 0.089954 , 0.066272 , 0.067595 , 0.068373 , 0.091946 , 0.072424 , 0.075726 , 0.095916 , 0.080105 , 0.106563 , 0.099435 , 0.097021 , 0.081455 , 0.112368 
 546 , 0.132332 , 0.089976 , 0.145171 , 0.105729 , 0.090223 , 0.06253 , 0.090915 , 0.066869 , 0.068308 , 0.069124 , 0.092917 , 0.073326 , 0.076472 , 0.09692 , 0.081003 , 0.107566 , 0.100238 , 0.097935 , 0.082169 , 0.113372 
 547 , 0.133356 , 0.090714 , 0.146342 , 0.106682 , 0.091106 , 0.06313 , 0.091795 , 0.067429 , 0.068958 , 0.069813 , 0.093828 , 0.074132 , 0.077156 , 0.097844 , 0.081827 , 0.108473 , 0.10102 , 0.098788 , 0.082853 , 0.114295 
 548 , 0.134334 , 0.091477 , 0.147278 , 0.107596 , 0.091885 , 0.063625 , 0.09248 , 0.067907 , 0.069478 , 0.070356 , 0.09459 , 0.074722 , 0.077717 , 0.098589 , 0.08247 , 0.109132 , 0.10175 , 0.099467 , 0.083473 , 0.115012 
 549 , 0.13532 , 0.092249 , 0.148206 , 0.108518 , 0.092672 , 0.064113 , 0.093166 , 0.068386 , 0.070004 , 0.070901 , 0.095361 , 0.075312 , 0.078285 , 0.099328 , 0.083113 , 0.10979 , 0.102475 , 0.100147 , 0.084086 , 0.115729 
 550 , 0.136302 , 0.093016 , 0.149144 , 0.109438 , 0.093456 , 0.064611 , 0.093854 , 0.068866 , 0.070526 , 0.071447 , 0.096128 , 0.075905 , 0.078848 , 0.100069 , 0.083759 , 0.110442 , 0.103201 , 0.100822 , 0.084708 , 0.116441 
 551 , 0.13686 , 0.093401 , 0.149807 , 0.110021 , 0.093919 , 0.064904 , 0.094248 , 0.069213 , 0.070836 , 0.071829 , 0.096612 , 0.076166 , 0.079195 , 0.100417 , 0.084161 , 0.110909 , 0.103655 , 0.101193 , 0.085021 , 0.116841 
 552 , 0.13737 , 0.093748 , 0.150446 , 0.110573 , 0.094343 , 0.065178 , 0.09461 , 0.069551 , 0.071134 , 0.072192 , 0.097069 , 0.076404 , 0.079515 , 0.10072 , 0.084547 , 0.111365 , 0.104077 , 0.101533 , 0.085311 , 0.117209 
 553 , 0.137883 , 0.094096 , 0.151081 , 0.11112 , 0.094777 , 0.065452 , 0.09498 , 0.069889 , 0.071427 , 0.07255 , 0.097529 , 0.076643 , 0.079837 , 0.101032 , 0.084927 , 0.111816 , 0.104507 , 0.101881 , 0.085608 , 0.117579 
 554 , 0.138215 , 0.094271 , 0.151481 , 0.111403 , 0.094981 , 0.065533 , 0.095199 , 0.070011 , 0.071579 , 0.072732 , 0.09773 , 0.076661 , 0.079895 , 0.101125 , 0.085041 , 0.112008 , 0.10469 , 0.102124 , 0.085786 , 0.117751 
 555 , 0.13844 , 0.094322 , 0.15171 , 0.111514 , 0.095032 , 0.065477 , 0.095327 , 0.069976 , 0.071634 , 0.072787 , 0.097759 , 0.076533 , 0.079766 , 0.101084 , 0.084967 , 0.11202 , 0.104689 , 0.1023 , 0.085888 , 0.117798 
 556 , 0.138657 , 0.09438 , 0.151938 , 0.111617 , 0.095082 , 0.065414 , 0.095455 , 0.06994 , 0.07169 , 0.072842 , 0.097781 , 0.076398 , 0.079637 , 0.101034 , 0.084893 , 0.112032 , 0.104695 , 0.102475 , 0.085983 , 0.117836 
 557 , 0.138835 , 0.09442 , 0.152113 , 0.111703 , 0.095123 , 0.065343 , 0.09553 , 0.069916 , 0.071722 , 0.072867 , 0.097772 , 0.076197 , 0.079492 , 0.100912 , 0.084803 , 0.112019 , 0.104677 , 0.102591 , 0.086046 , 0.117808 
 558 , 0.138819 , 0.094395 , 0.152068 , 0.111733 , 0.095132 , 0.065219 , 0.095448 , 0.069918 , 0.071658 , 0.072773 , 0.097657 , 0.075767 , 0.079274 , 0.100567 , 0.084654 , 0.111908 , 0.104551 , 0.102524 , 0.085993 , 0.117568 
 559 , 0.138797 , 0.09437 , 0.152028 , 0.111753 , 0.09514 , 0.065093 , 0.095357 , 0.069923 , 0.071597 , 0.072682 , 0.097534 , 0.075342 , 0.079059 , 0.100223 , 0.084499 , 0.111795 , 0.10443 , 0.102456 , 0.085941 , 0.117325 
 560 , 0.13878 , 0.094337 , 0.151987 , 0.111779 , 0.095155 , 0.064967 , 0.095266 , 0.069928 , 0.071535 , 0.072598 , 0.097412 , 0.074911 , 0.078845 , 0.099878 , 0.084344 , 0.111674 , 0.104309 , 0.102387 , 0.085882 , 0.117083 
 561 , 0.138698 , 0.09422 , 0.152009 , 0.111638 , 0.09498 , 0.064685 , 0.095141 , 0.06983 , 0.071504 , 0.072501 , 0.097107 , 0.07439 , 0.078435 , 0.099492 , 0.08402 , 0.111519 , 0.104024 , 0.102295 , 0.085714 , 0.116888 
 562 , 0.138612 , 0.094089 , 0.152034 , 0.111482 , 0.094784 , 0.064379 , 0.095007 , 0.06972 , 0.071479 , 0.072397 , 0.096787 , 0.073858 , 0.078003 , 0.099096 , 0.083671 , 0.111357 , 0.103728 , 0.102191 , 0.085534 , 0.116705 
 563 , 0.138523 , 0.093955 , 0.152056 , 0.111325 , 0.094587 , 0.064073 , 0.094871 , 0.069608 , 0.071446 , 0.072293 , 0.09646 , 0.073326 , 0.077564 , 0.0987 , 0.083322 , 0.111193 , 0.103431 , 0.102085 , 0.085347 , 0.11652 
 564 , 0.1384 , 0.093788 , 0.151899 , 0.111097 , 0.094348 , 0.063705 , 0.094708 , 0.069438 , 0.071375 , 0.072115 , 0.096035 , 0.072696 , 0.077094 , 0.098158 , 0.082848 , 0.110904 , 0.103055 , 0.10192 , 0.085157 , 0.116201 
 565 , 0.138253 , 0.093589 , 0.151586 , 0.110811 , 0.094092 , 0.063269 , 0.094525 , 0.069223 , 0.071267 , 0.071859 , 0.095509 , 0.071976 , 0.076595 , 0.097499 , 0.082266 , 0.110487 , 0.102613 , 0.101704 , 0.084965 , 0.11578 
 566 , 0.138109 , 0.093395 , 0.151269 , 0.110521 , 0.093833 , 0.062841 , 0.094333 , 0.069013 , 0.071164 , 0.071603 , 0.094991 , 0.07126 , 0.076097 , 0.09684 , 0.081687 , 0.110076 , 0.102163 , 0.101492 , 0.08477 , 0.115351 
 567 , 0.137936 , 0.093187 , 0.150966 , 0.110219 , 0.093548 , 0.062388 , 0.094114 , 0.068784 , 0.071034 , 0.071341 , 0.094455 , 0.070509 , 0.075582 , 0.096153 , 0.081105 , 0.109667 , 0.101724 , 0.101246 , 0.084548 , 0.11491 
 568 , 0.137663 , 0.092921 , 0.150689 , 0.109857 , 0.093138 , 0.061868 , 0.093747 , 0.068523 , 0.070787 , 0.071092 , 0.093876 , 0.069607 , 0.075009 , 0.09534 , 0.080512 , 0.109274 , 0.10129 , 0.100857 , 0.084226 , 0.114411 
 569 , 0.137399 , 0.092652 , 0.150402 , 0.109493 , 0.092726 , 0.061346 , 0.093379 , 0.068262 , 0.070545 , 0.070841 , 0.093298 , 0.068706 , 0.074437 , 0.094531 , 0.079918 , 0.108881 , 0.100861 , 0.100463 , 0.083905 , 0.113911 
 570 , 0.137127 , 0.092386 , 0.15012 , 0.109133 , 0.092312 , 0.060826 , 0.093008 , 0.067998 , 0.0703 , 0.070594 , 0.09272 , 0.067811 , 0.073866 , 0.093717 , 0.079326 , 0.108484 , 0.100428 , 0.100074 , 0.083581 , 0.113408 
 571 , 0.136679 , 0.092003 , 0.14968 , 0.108644 , 0.09177 , 0.060221 , 0.092607 , 0.067589 , 0.070033 , 0.070273 , 0.091956 , 0.066851 , 0.073209 , 0.092886 , 0.07857 , 0.107933 , 0.099842 , 0.099669 , 0.083227 , 0.11279 
 572 , 0.136171 , 0.091598 , 0.149196 , 0.108124 , 0.091203 , 0.059596 , 0.092191 , 0.067156 , 0.069773 , 0.069938 , 0.091157 , 0.065884 , 0.072535 , 0.092033 , 0.077789 , 0.107352 , 0.099225 , 0.099271 , 0.082871 , 0.112138 
