  time  ,45:09 PM,45:17 PM,45:23 PM,45:31 PM,45:36 PM,46:51 PM,46:58 PM,47:04 PM,47:10 PM,47:21 PM,47:42 PM,47:48 PM,47:55 PM,48:03 PM,48:10 PM,48:58 PM,49:04 PM,49:11 PM,49:17 PM,49:25 PM,49:54 PM,50:00 PM,50:06 PM,50:12 PM,50:22 PM,50:54 PM,51:01 PM,51:08 PM,51:17 PM,51:24 PM,52:31 PM,52:37 PM,52:43 PM,52:49 PM,52:56 PM,53:31 PM,53:38 PM,53:46 PM,53:52 PM,53:59 PM,55:01 PM,55:07 PM,55:16 PM,55:22 PM,55:28 PM,55:45 PM,55:52 PM,55:59 PM,56:05 PM,56:11 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 336 , 0.017658 , 0.033689 , 0 , 0.056316 , 0.041551 , 0 , 0 , 0 , 0 , 0 , 0.00452 , 0.091981 , 0.124067 , 0 , 0 , 0.037563 , 0.166967 , 0.123017 , 0.066554 , 0.043373 , 0 , 0 , 0.007074 , 0 , 0 , 0.009872 , 0.00659 , 0 , 0.006922 , 0 , 0.042302 , 0.024065 , 0.165054 , 0 , 0.027798 , 0.019157 , 0.091412 , 0.095224 , 0.063302 , 0.16269 , 0.001221 , 0 , 0 , 0.108352 , 0.048149 , 0.004867 , 0.004057 , 0.00126 , 0.005719 , 0 
 337 , 0.017735 , 0.025878 , 0 , 0.061752 , 0.034537 , 0 , 0 , 0 , 0 , 0 , 0.007529 , 0.062379 , 0.084059 , 0 , 0 , 0.032813 , 0.150499 , 0.086665 , 0.06188 , 0.037434 , 0 , 0 , 0.008477 , 0 , 0 , 0.012519 , 0.007813 , 0 , 0.014613 , 0 , 0.051624 , 0.025381 , 0.113209 , 0 , 0.023462 , 0.022321 , 0.069463 , 0.06721 , 0.046451 , 0.234947 , 0.001522 , 0 , 0 , 0.072921 , 0.060192 , 0.005049 , 0.004208 , 0.001307 , 0.009251 , 0 
 338 , 0.017712 , 0.022776 , 0 , 0.065992 , 0.031743 , 0 , 0 , 0 , 0 , 0 , 0.009932 , 0.050658 , 0.068216 , 0 , 0 , 0.030913 , 0.13958 , 0.070577 , 0.05818 , 0.03432 , 0 , 0 , 0.009132 , 0 , 0 , 0.014031 , 0.008375 , 0 , 0.024522 , 0 , 0.059024 , 0.026032 , 0.092676 , 0 , 0.021734 , 0.024419 , 0.060752 , 0.05611 , 0.038861 , 0.345245 , 0.001672 , 0 , 0 , 0.058893 , 0.072531 , 0.005116 , 0.004264 , 0.001324 , 0.011927 , 0 
 339 , 0.017792 , 0.023391 , 0.000615 , 0.054157 , 0.026397 , 0.002109 , 0 , 0.003896 , 0.001119 , 0.001373 , 0.011927 , 0.042728 , 0.062747 , 0.000637 , 0 , 0.028686 , 0.123738 , 0.073657 , 0.064932 , 0.033919 , 0.001989 , 0 , 0.010596 , 0.006557 , 0.002165 , 0.013702 , 0.012065 , 0.002532 , 0.018991 , 0.001346 , 0.047249 , 0.025313 , 0.069959 , 0.003513 , 0.022966 , 0.026022 , 0.046495 , 0.056194 , 0.038538 , 0.116799 , 0.003385 , 0.002204 , 0.002734 , 0.047419 , 0.078757 , 0.007264 , 0.006307 , 0.00542 , 0.018077 , 0.008333 
 340 , 0.017642 , 0.023985 , 0.001268 , 0.045496 , 0.022917 , 0.004145 , 0 , 0.005559 , 0.001743 , 0.002315 , 0.013278 , 0.038077 , 0.058892 , 0.001159 , 0 , 0.026737 , 0.110935 , 0.0781 , 0.072619 , 0.033469 , 0.003711 , 0 , 0.01213 , 0.0065 , 0.004138 , 0.013189 , 0.015199 , 0.004013 , 0.016185 , 0.002426 , 0.039479 , 0.024326 , 0.057305 , 0.006237 , 0.023803 , 0.026902 , 0.037986 , 0.056702 , 0.038522 , 0.074924 , 0.004379 , 0.003763 , 0.004687 , 0.040326 , 0.08247 , 0.009428 , 0.007451 , 0.009186 , 0.022903 , 0.01256 
 341 , 0.017315 , 0.024182 , 0.001823 , 0.039627 , 0.020541 , 0.005719 , 0 , 0.006225 , 0.002044 , 0.002851 , 0.014101 , 0.034775 , 0.055423 , 0.001504 , 0 , 0.025055 , 0.100741 , 0.081491 , 0.07933 , 0.032701 , 0.004909 , 0 , 0.013588 , 0.006317 , 0.005578 , 0.01266 , 0.017341 , 0.004757 , 0.014624 , 0.003126 , 0.034566 , 0.023293 , 0.049411 , 0.007953 , 0.024021 , 0.027183 , 0.032609 , 0.05652 , 0.038014 , 0.058627 , 0.004857 , 0.004672 , 0.005835 , 0.035494 , 0.084683 , 0.011199 , 0.007949 , 0.011957 , 0.026067 , 0.01447 
 342 , 0.018379 , 0.025279 , 0.002742 , 0.037832 , 0.019513 , 0.006649 , 0.001453 , 0.007113 , 0.002907 , 0.003673 , 0.014591 , 0.032791 , 0.051686 , 0.001996 , 0.000318 , 0.024839 , 0.088023 , 0.080347 , 0.075354 , 0.032878 , 0.005735 , 0.000394 , 0.015428 , 0.007313 , 0.007266 , 0.013225 , 0.017284 , 0.005595 , 0.014184 , 0.004245 , 0.03273 , 0.023099 , 0.044262 , 0.008785 , 0.023208 , 0.025991 , 0.031802 , 0.051857 , 0.039443 , 0.050136 , 0.005656 , 0.005787 , 0.007263 , 0.03692 , 0.074169 , 0.01216 , 0.008747 , 0.013747 , 0.025041 , 0.013115 
 343 , 0.021056 , 0.02757 , 0.00391 , 0.039148 , 0.019531 , 0.007052 , 0.003365 , 0.008477 , 0.004515 , 0.0049 , 0.014977 , 0.031878 , 0.048522 , 0.002663 , 0.000856 , 0.02599 , 0.07654 , 0.076031 , 0.065015 , 0.034177 , 0.006407 , 0.001098 , 0.017619 , 0.009557 , 0.009483 , 0.015013 , 0.01613 , 0.00667 , 0.01451 , 0.005873 , 0.033031 , 0.023805 , 0.041156 , 0.00909 , 0.021971 , 0.024148 , 0.034628 , 0.045464 , 0.043354 , 0.045376 , 0.006954 , 0.007284 , 0.009461 , 0.045414 , 0.059787 , 0.012453 , 0.01017 , 0.014937 , 0.022219 , 0.01074 
 344 , 0.023536 , 0.02969 , 0.004793 , 0.040297 , 0.019538 , 0.007323 , 0.004437 , 0.009638 , 0.00602 , 0.005936 , 0.015277 , 0.031168 , 0.046249 , 0.003203 , 0.001241 , 0.026913 , 0.069159 , 0.07271 , 0.058344 , 0.035268 , 0.007017 , 0.001632 , 0.019529 , 0.011599 , 0.01151 , 0.016759 , 0.015431 , 0.0075 , 0.01476 , 0.007231 , 0.033278 , 0.024391 , 0.038939 , 0.009267 , 0.021073 , 0.022844 , 0.037277 , 0.041244 , 0.04725 , 0.042147 , 0.008091 , 0.00852 , 0.011655 , 0.055752 , 0.051478 , 0.012681 , 0.011589 , 0.015974 , 0.020584 , 0.009425 
 345 , 0.025492 , 0.031277 , 0.005506 , 0.041353 , 0.019793 , 0.007621 , 0.005141 , 0.010624 , 0.007386 , 0.006873 , 0.015559 , 0.030558 , 0.044785 , 0.003735 , 0.001675 , 0.02758 , 0.063625 , 0.070025 , 0.053955 , 0.035958 , 0.007571 , 0.002118 , 0.021075 , 0.013362 , 0.013084 , 0.018462 , 0.015164 , 0.008225 , 0.015041 , 0.008384 , 0.033382 , 0.024887 , 0.037386 , 0.0095 , 0.020627 , 0.022109 , 0.039035 , 0.038379 , 0.050056 , 0.03967 , 0.009115 , 0.009509 , 0.013662 , 0.064969 , 0.046468 , 0.012976 , 0.013004 , 0.01679 , 0.019325 , 0.008733 
 346 , 0.024129 , 0.029444 , 0.006334 , 0.042881 , 0.022773 , 0.008984 , 0.005776 , 0.011436 , 0.008183 , 0.008286 , 0.016328 , 0.029857 , 0.045906 , 0.005237 , 0.003757 , 0.027407 , 0.056611 , 0.067594 , 0.053187 , 0.034551 , 0.008172 , 0.003356 , 0.021237 , 0.013937 , 0.011973 , 0.0202 , 0.017019 , 0.009546 , 0.016243 , 0.009408 , 0.032851 , 0.025523 , 0.037168 , 0.010868 , 0.022772 , 0.023933 , 0.034717 , 0.037595 , 0.043894 , 0.036825 , 0.010253 , 0.009906 , 0.013886 , 0.047759 , 0.046532 , 0.014525 , 0.01456 , 0.016769 , 0.017246 , 0.009733 
 347 , 0.023062 , 0.028023 , 0.00699 , 0.044167 , 0.025828 , 0.010256 , 0.006303 , 0.011998 , 0.0088 , 0.009484 , 0.0169 , 0.029231 , 0.046846 , 0.006537 , 0.005473 , 0.02719 , 0.051618 , 0.065521 , 0.052457 , 0.033389 , 0.008591 , 0.004546 , 0.021286 , 0.014336 , 0.011202 , 0.021705 , 0.018692 , 0.010739 , 0.017192 , 0.010264 , 0.032345 , 0.025967 , 0.03692 , 0.012084 , 0.024721 , 0.025637 , 0.03175 , 0.036882 , 0.039683 , 0.034679 , 0.011276 , 0.010158 , 0.013987 , 0.038798 , 0.046507 , 0.015844 , 0.015802 , 0.016691 , 0.015905 , 0.010566 
 348 , 0.022196 , 0.02688 , 0.007517 , 0.045256 , 0.028975 , 0.011449 , 0.006745 , 0.012394 , 0.009285 , 0.010509 , 0.017331 , 0.028669 , 0.04764 , 0.007671 , 0.006904 , 0.026952 , 0.047864 , 0.063727 , 0.051767 , 0.032408 , 0.008891 , 0.005696 , 0.021266 , 0.014615 , 0.010627 , 0.023017 , 0.020209 , 0.011824 , 0.01795 , 0.010985 , 0.031867 , 0.026274 , 0.036658 , 0.013172 , 0.0265 , 0.027235 , 0.029567 , 0.036233 , 0.036605 , 0.032991 , 0.012201 , 0.010318 , 0.014014 , 0.03328 , 0.04642 , 0.016978 , 0.016807 , 0.016583 , 0.01495 , 0.011266 
 349 , 0.022157 , 0.026623 , 0.008339 , 0.043387 , 0.028439 , 0.012185 , 0.007462 , 0.012905 , 0.010031 , 0.010517 , 0.017703 , 0.028949 , 0.047067 , 0.008337 , 0.007367 , 0.026015 , 0.049954 , 0.062792 , 0.050653 , 0.030745 , 0.009692 , 0.006115 , 0.021761 , 0.014291 , 0.011612 , 0.02347 , 0.019544 , 0.012336 , 0.018395 , 0.011581 , 0.031027 , 0.026789 , 0.037215 , 0.013244 , 0.025762 , 0.026953 , 0.030213 , 0.037705 , 0.036064 , 0.03257 , 0.012661 , 0.011063 , 0.014333 , 0.034096 , 0.044073 , 0.017452 , 0.017046 , 0.017079 , 0.014873 , 0.012032 
 350 , 0.022342 , 0.026622 , 0.009212 , 0.040994 , 0.026893 , 0.012665 , 0.008231 , 0.013403 , 0.010779 , 0.010273 , 0.018003 , 0.029441 , 0.046138 , 0.008759 , 0.007464 , 0.025065 , 0.054008 , 0.062163 , 0.049542 , 0.02921 , 0.010655 , 0.006222 , 0.022358 , 0.013922 , 0.013075 , 0.023586 , 0.018424 , 0.012591 , 0.018678 , 0.012062 , 0.030188 , 0.027294 , 0.037949 , 0.012994 , 0.024451 , 0.026163 , 0.031679 , 0.039805 , 0.03628 , 0.032547 , 0.012898 , 0.011929 , 0.014705 , 0.036792 , 0.04162 , 0.017648 , 0.017016 , 0.017718 , 0.015039 , 0.012744 
 351 , 0.022472 , 0.026587 , 0.009983 , 0.039124 , 0.025741 , 0.013063 , 0.008915 , 0.013819 , 0.011398 , 0.010108 , 0.01824 , 0.029829 , 0.045356 , 0.009102 , 0.007541 , 0.02433 , 0.057871 , 0.061569 , 0.048601 , 0.028027 , 0.011546 , 0.006308 , 0.022849 , 0.013668 , 0.014395 , 0.023672 , 0.017602 , 0.012795 , 0.0189 , 0.012456 , 0.029493 , 0.027696 , 0.038535 , 0.012796 , 0.023462 , 0.025552 , 0.03296 , 0.041689 , 0.03643 , 0.032501 , 0.013087 , 0.012659 , 0.015007 , 0.039292 , 0.039775 , 0.0178 , 0.016983 , 0.018256 , 0.015165 , 0.01335 
 352 , 0.022588 , 0.026594 , 0.010571 , 0.03867 , 0.025519 , 0.013321 , 0.00941 , 0.013962 , 0.011901 , 0.010224 , 0.018512 , 0.029826 , 0.044713 , 0.009462 , 0.007672 , 0.024374 , 0.0562 , 0.060364 , 0.048301 , 0.027745 , 0.012213 , 0.006587 , 0.023212 , 0.01364 , 0.015207 , 0.023842 , 0.017207 , 0.013008 , 0.019533 , 0.012951 , 0.029599 , 0.027835 , 0.038592 , 0.012952 , 0.023307 , 0.025533 , 0.034099 , 0.0419 , 0.036655 , 0.032615 , 0.01339 , 0.013396 , 0.015575 , 0.041092 , 0.03895 , 0.018057 , 0.017349 , 0.018782 , 0.015584 , 0.013931 
 353 , 0.022743 , 0.026724 , 0.01091 , 0.040427 , 0.02671 , 0.013398 , 0.00963 , 0.013682 , 0.012309 , 0.01081 , 0.018918 , 0.029223 , 0.044218 , 0.009943 , 0.007924 , 0.025734 , 0.047091 , 0.058132 , 0.049037 , 0.02884 , 0.012514 , 0.007289 , 0.02345 , 0.013921 , 0.015176 , 0.024181 , 0.017343 , 0.013278 , 0.021101 , 0.01375 , 0.031127 , 0.027606 , 0.037858 , 0.013743 , 0.024452 , 0.026464 , 0.035172 , 0.039449 , 0.037078 , 0.033045 , 0.013969 , 0.014323 , 0.016777 , 0.041723 , 0.039447 , 0.018551 , 0.018509 , 0.019395 , 0.016639 , 0.014579 
 354 , 0.022889 , 0.026847 , 0.011234 , 0.042156 , 0.027881 , 0.013471 , 0.009831 , 0.013441 , 0.012702 , 0.011394 , 0.019296 , 0.028706 , 0.043801 , 0.010417 , 0.008147 , 0.027096 , 0.041134 , 0.056256 , 0.049723 , 0.029887 , 0.012794 , 0.008005 , 0.023672 , 0.014186 , 0.015149 , 0.024499 , 0.017471 , 0.013529 , 0.022713 , 0.014546 , 0.032632 , 0.027414 , 0.037241 , 0.014498 , 0.025579 , 0.027356 , 0.036183 , 0.037489 , 0.037471 , 0.033446 , 0.014511 , 0.015265 , 0.017976 , 0.042312 , 0.03991 , 0.019022 , 0.019643 , 0.019971 , 0.017673 , 0.015193 
 355 , 0.023026 , 0.026965 , 0.011544 , 0.043858 , 0.029033 , 0.013539 , 0.010015 , 0.013232 , 0.013081 , 0.011975 , 0.019649 , 0.028258 , 0.043446 , 0.010883 , 0.008348 , 0.028462 , 0.036936 , 0.054658 , 0.050364 , 0.030888 , 0.013054 , 0.008735 , 0.023878 , 0.014436 , 0.015124 , 0.024797 , 0.017591 , 0.013763 , 0.024368 , 0.015338 , 0.034113 , 0.027253 , 0.036715 , 0.015219 , 0.026687 , 0.028213 , 0.037138 , 0.035887 , 0.037838 , 0.03382 , 0.01502 , 0.01622 , 0.019172 , 0.042863 , 0.040342 , 0.019471 , 0.020751 , 0.020511 , 0.018686 , 0.015775 
 356 , 0.022348 , 0.026519 , 0.011716 , 0.042599 , 0.027358 , 0.013129 , 0.010056 , 0.012619 , 0.01273 , 0.01184 , 0.020066 , 0.028265 , 0.041597 , 0.01047 , 0.008383 , 0.026679 , 0.038436 , 0.053548 , 0.04773 , 0.031584 , 0.013008 , 0.008611 , 0.022394 , 0.013934 , 0.014747 , 0.023974 , 0.017618 , 0.013322 , 0.022404 , 0.014558 , 0.03299 , 0.02577 , 0.037401 , 0.014075 , 0.025867 , 0.02702 , 0.034331 , 0.035242 , 0.036083 , 0.033214 , 0.014452 , 0.015356 , 0.018251 , 0.040288 , 0.03881 , 0.018832 , 0.01989 , 0.019186 , 0.018244 , 0.015886 
 357 , 0.02165 , 0.026018 , 0.011833 , 0.041233 , 0.025743 , 0.012712 , 0.010055 , 0.012037 , 0.012353 , 0.011653 , 0.020428 , 0.028224 , 0.039787 , 0.010049 , 0.008381 , 0.024994 , 0.040179 , 0.052417 , 0.045221 , 0.032179 , 0.012916 , 0.008437 , 0.021005 , 0.013427 , 0.014356 , 0.023143 , 0.017591 , 0.012871 , 0.020633 , 0.013798 , 0.031806 , 0.024385 , 0.038049 , 0.013031 , 0.024986 , 0.025823 , 0.031769 , 0.034602 , 0.034381 , 0.032532 , 0.013872 , 0.014512 , 0.017331 , 0.037879 , 0.037274 , 0.018183 , 0.019018 , 0.017977 , 0.017736 , 0.015924 
 358 , 0.020971 , 0.025495 , 0.011903 , 0.03991 , 0.024299 , 0.01231 , 0.010022 , 0.011499 , 0.011987 , 0.011453 , 0.020732 , 0.028115 , 0.038084 , 0.009659 , 0.008351 , 0.023518 , 0.0419 , 0.051254 , 0.042954 , 0.032689 , 0.012795 , 0.008258 , 0.019768 , 0.01295 , 0.01397 , 0.022356 , 0.017519 , 0.012441 , 0.019147 , 0.013121 , 0.030686 , 0.023139 , 0.038598 , 0.012138 , 0.024141 , 0.024713 , 0.029555 , 0.033928 , 0.032816 , 0.031828 , 0.013329 , 0.013761 , 0.0165 , 0.035738 , 0.035824 , 0.017572 , 0.018221 , 0.016931 , 0.017239 , 0.015917 
 359 , 0.020622 , 0.025293 , 0.012015 , 0.039259 , 0.023759 , 0.012372 , 0.009769 , 0.011648 , 0.011824 , 0.011527 , 0.020777 , 0.028244 , 0.037086 , 0.009625 , 0.008499 , 0.023346 , 0.042433 , 0.050679 , 0.042743 , 0.032089 , 0.012838 , 0.008227 , 0.019476 , 0.012806 , 0.013901 , 0.021845 , 0.017403 , 0.012201 , 0.018689 , 0.013071 , 0.03031 , 0.023152 , 0.038515 , 0.012008 , 0.023596 , 0.024525 , 0.028239 , 0.03383 , 0.032732 , 0.030953 , 0.012401 , 0.013516 , 0.016863 , 0.035297 , 0.035445 , 0.017488 , 0.017953 , 0.016918 , 0.017372 , 0.015756 
 360 , 0.020505 , 0.025319 , 0.012158 , 0.039074 , 0.023795 , 0.012738 , 0.009414 , 0.01226 , 0.011802 , 0.011785 , 0.020663 , 0.028536 , 0.036593 , 0.009822 , 0.008768 , 0.02401 , 0.042077 , 0.050527 , 0.043874 , 0.030861 , 0.012995 , 0.008297 , 0.019789 , 0.012883 , 0.014046 , 0.021545 , 0.017274 , 0.012098 , 0.018854 , 0.013426 , 0.030427 , 0.023992 , 0.038039 , 0.012361 , 0.023279 , 0.02494 , 0.027526 , 0.034128 , 0.033619 , 0.030066 , 0.011441 , 0.013596 , 0.018011 , 0.035941 , 0.035776 , 0.017751 , 0.018029 , 0.017562 , 0.017924 , 0.015528 
 361 , 0.020383 , 0.02532 , 0.012278 , 0.038872 , 0.023806 , 0.013062 , 0.009109 , 0.012834 , 0.011776 , 0.01201 , 0.020556 , 0.028775 , 0.036132 , 0.009994 , 0.009009 , 0.024611 , 0.041722 , 0.050341 , 0.044892 , 0.029801 , 0.013127 , 0.008355 , 0.020058 , 0.012943 , 0.014165 , 0.02127 , 0.017147 , 0.012 , 0.018987 , 0.013743 , 0.030504 , 0.024762 , 0.037598 , 0.012682 , 0.022986 , 0.0253 , 0.026898 , 0.034366 , 0.034415 , 0.029292 , 0.010718 , 0.01366 , 0.019071 , 0.036501 , 0.036043 , 0.017975 , 0.018085 , 0.018148 , 0.018416 , 0.015328 
 362 , 0.02046 , 0.025481 , 0.012399 , 0.039037 , 0.02395 , 0.013385 , 0.00899 , 0.013221 , 0.011837 , 0.012267 , 0.020597 , 0.029074 , 0.035826 , 0.010145 , 0.009231 , 0.02523 , 0.041636 , 0.05046 , 0.045786 , 0.029192 , 0.013361 , 0.008393 , 0.020452 , 0.013087 , 0.014306 , 0.021095 , 0.017182 , 0.011962 , 0.019202 , 0.013995 , 0.030581 , 0.025344 , 0.037164 , 0.013048 , 0.022861 , 0.025566 , 0.026496 , 0.034544 , 0.035198 , 0.028901 , 0.010505 , 0.013771 , 0.019857 , 0.036987 , 0.036288 , 0.01824 , 0.018254 , 0.018735 , 0.018841 , 0.015316 
 363 , 0.021383 , 0.026383 , 0.012595 , 0.040785 , 0.02471 , 0.013855 , 0.009491 , 0.012988 , 0.012268 , 0.012759 , 0.021264 , 0.029767 , 0.036069 , 0.010296 , 0.009469 , 0.026126 , 0.042628 , 0.051925 , 0.046502 , 0.029924 , 0.014107 , 0.008395 , 0.021505 , 0.013637 , 0.014611 , 0.021251 , 0.017882 , 0.012156 , 0.019854 , 0.014091 , 0.030777 , 0.02537 , 0.036697 , 0.013691 , 0.023355 , 0.025615 , 0.026783 , 0.034655 , 0.036209 , 0.029759 , 0.011976 , 0.014127 , 0.019828 , 0.037427 , 0.036625 , 0.018776 , 0.018928 , 0.01951 , 0.019167 , 0.015998 
 364 , 0.02228 , 0.027249 , 0.012777 , 0.042495 , 0.025433 , 0.014311 , 0.009977 , 0.012786 , 0.012678 , 0.013227 , 0.021906 , 0.030418 , 0.036292 , 0.010436 , 0.009694 , 0.026986 , 0.043563 , 0.053322 , 0.04717 , 0.030611 , 0.014834 , 0.008401 , 0.022535 , 0.014168 , 0.014896 , 0.021401 , 0.018558 , 0.012338 , 0.020475 , 0.014184 , 0.03096 , 0.025397 , 0.036292 , 0.014316 , 0.02382 , 0.025664 , 0.027048 , 0.034759 , 0.037168 , 0.030575 , 0.013679 , 0.014458 , 0.019807 , 0.037835 , 0.036939 , 0.019278 , 0.019562 , 0.020252 , 0.019472 , 0.016652 
 365 , 0.023153 , 0.028081 , 0.012947 , 0.044168 , 0.026121 , 0.014752 , 0.010448 , 0.012608 , 0.013069 , 0.013673 , 0.022525 , 0.031032 , 0.0365 , 0.010566 , 0.009905 , 0.027812 , 0.044443 , 0.054655 , 0.047792 , 0.031257 , 0.015544 , 0.008411 , 0.023541 , 0.014682 , 0.015163 , 0.021542 , 0.019211 , 0.012507 , 0.021068 , 0.014272 , 0.03113 , 0.025425 , 0.035939 , 0.014924 , 0.024256 , 0.025713 , 0.027295 , 0.034857 , 0.038079 , 0.03135 , 0.015674 , 0.014768 , 0.019793 , 0.038217 , 0.037232 , 0.01975 , 0.020159 , 0.020963 , 0.019756 , 0.017277 
 366 , 0.023269 , 0.027859 , 0.013213 , 0.044236 , 0.026249 , 0.014999 , 0.010863 , 0.012847 , 0.013247 , 0.013731 , 0.023028 , 0.031429 , 0.037591 , 0.010846 , 0.010047 , 0.027909 , 0.045583 , 0.054359 , 0.047214 , 0.032095 , 0.015535 , 0.008751 , 0.023264 , 0.014807 , 0.015507 , 0.021951 , 0.019581 , 0.01255 , 0.021052 , 0.01425 , 0.031291 , 0.025947 , 0.036562 , 0.015151 , 0.024369 , 0.026307 , 0.027975 , 0.035189 , 0.03792 , 0.031752 , 0.016185 , 0.015335 , 0.020459 , 0.038646 , 0.038123 , 0.020026 , 0.020626 , 0.021509 , 0.020244 , 0.017366 
 367 , 0.023212 , 0.027454 , 0.013483 , 0.043972 , 0.026252 , 0.015192 , 0.011251 , 0.013157 , 0.013365 , 0.013703 , 0.023475 , 0.031756 , 0.03883 , 0.011143 , 0.010168 , 0.027856 , 0.046721 , 0.053785 , 0.046479 , 0.032936 , 0.015381 , 0.009157 , 0.022763 , 0.014845 , 0.015852 , 0.022388 , 0.019862 , 0.01256 , 0.020905 , 0.014208 , 0.03144 , 0.026546 , 0.037358 , 0.01528 , 0.024423 , 0.026986 , 0.028716 , 0.035555 , 0.037571 , 0.032042 , 0.016305 , 0.015944 , 0.021253 , 0.039057 , 0.039097 , 0.02025 , 0.021054 , 0.021995 , 0.020762 , 0.017343 
 368 , 0.023155 , 0.027102 , 0.013735 , 0.043744 , 0.026256 , 0.015378 , 0.011622 , 0.013443 , 0.01347 , 0.013675 , 0.023894 , 0.032058 , 0.04001 , 0.011425 , 0.010281 , 0.027819 , 0.047791 , 0.053298 , 0.045852 , 0.033731 , 0.015244 , 0.009552 , 0.022325 , 0.014886 , 0.016175 , 0.022786 , 0.020119 , 0.012564 , 0.020765 , 0.014166 , 0.03158 , 0.027108 , 0.038107 , 0.015398 , 0.02449 , 0.027621 , 0.029417 , 0.035902 , 0.037272 , 0.032303 , 0.016429 , 0.016529 , 0.022022 , 0.039437 , 0.040011 , 0.020463 , 0.02147 , 0.022454 , 0.021264 , 0.017327 
 369 , 0.022976 , 0.027015 , 0.013788 , 0.043123 , 0.026109 , 0.015387 , 0.011718 , 0.013483 , 0.013467 , 0.013656 , 0.023817 , 0.032051 , 0.040379 , 0.011496 , 0.010236 , 0.027774 , 0.047641 , 0.052826 , 0.045576 , 0.033978 , 0.015032 , 0.009644 , 0.021892 , 0.014808 , 0.016099 , 0.022891 , 0.019994 , 0.012585 , 0.020619 , 0.014091 , 0.031639 , 0.027237 , 0.038556 , 0.015099 , 0.02465 , 0.027576 , 0.029619 , 0.036032 , 0.036856 , 0.032383 , 0.016315 , 0.016762 , 0.022548 , 0.039521 , 0.040043 , 0.020487 , 0.021962 , 0.022482 , 0.021536 , 0.017391 
 370 , 0.022655 , 0.027214 , 0.013608 , 0.042073 , 0.025776 , 0.015181 , 0.011488 , 0.013241 , 0.013335 , 0.01365 , 0.023182 , 0.031692 , 0.039787 , 0.011318 , 0.010008 , 0.027707 , 0.046122 , 0.052344 , 0.045669 , 0.033594 , 0.014726 , 0.009369 , 0.021447 , 0.014587 , 0.015566 , 0.022659 , 0.019443 , 0.012625 , 0.020474 , 0.013971 , 0.031606 , 0.026867 , 0.038654 , 0.014349 , 0.02492 , 0.026754 , 0.029237 , 0.035908 , 0.036302 , 0.032258 , 0.01592 , 0.016572 , 0.022795 , 0.039265 , 0.039071 , 0.020288 , 0.022564 , 0.022052 , 0.02155 , 0.017547 
 371 , 0.022355 , 0.027383 , 0.013436 , 0.041168 , 0.025443 , 0.014967 , 0.011278 , 0.013031 , 0.013196 , 0.01365 , 0.022625 , 0.031372 , 0.039248 , 0.011149 , 0.009794 , 0.027631 , 0.044802 , 0.051908 , 0.045767 , 0.033275 , 0.014436 , 0.009115 , 0.021044 , 0.014374 , 0.015083 , 0.022456 , 0.018949 , 0.012655 , 0.020356 , 0.013845 , 0.031578 , 0.026545 , 0.038747 , 0.013691 , 0.02518 , 0.026022 , 0.028889 , 0.035792 , 0.035824 , 0.032147 , 0.015551 , 0.016399 , 0.023062 , 0.039035 , 0.038223 , 0.020099 , 0.023163 , 0.021743 , 0.021595 , 0.017707 
 372 , 0.022088 , 0.027483 , 0.013275 , 0.04038 , 0.025124 , 0.014764 , 0.011093 , 0.01284 , 0.013041 , 0.013646 , 0.022152 , 0.03107 , 0.03874 , 0.010984 , 0.0096 , 0.027554 , 0.043706 , 0.051492 , 0.045868 , 0.033023 , 0.014161 , 0.008882 , 0.020688 , 0.014158 , 0.014663 , 0.02227 , 0.018514 , 0.012676 , 0.020235 , 0.01371 , 0.031522 , 0.026262 , 0.038789 , 0.013152 , 0.025395 , 0.025527 , 0.028567 , 0.035684 , 0.035441 , 0.032024 , 0.01523 , 0.016252 , 0.023356 , 0.038799 , 0.037503 , 0.019916 , 0.023737 , 0.021526 , 0.021672 , 0.017858 
 373 , 0.022028 , 0.026722 , 0.013117 , 0.039672 , 0.024794 , 0.014595 , 0.011013 , 0.012652 , 0.012606 , 0.013523 , 0.02203 , 0.03052 , 0.038013 , 0.010732 , 0.009465 , 0.027469 , 0.043752 , 0.050774 , 0.045894 , 0.033099 , 0.01389 , 0.008671 , 0.020486 , 0.013748 , 0.014547 , 0.021946 , 0.018215 , 0.01265 , 0.019751 , 0.013402 , 0.030894 , 0.026006 , 0.037959 , 0.013279 , 0.024894 , 0.028215 , 0.028147 , 0.035489 , 0.035581 , 0.031446 , 0.015228 , 0.016139 , 0.023735 , 0.037983 , 0.037218 , 0.019582 , 0.023817 , 0.02146 , 0.021859 , 0.017782 
