  time  ,46:53 PM,47:03 PM,47:09 PM,47:16 PM,47:24 PM,48:47 PM,49:17 PM,49:27 PM,49:32 PM,49:38 PM,50:45 PM,50:51 PM,50:57 PM,51:03 PM,51:09 PM,51:56 PM,52:02 PM,52:08 PM,52:14 PM,52:22 PM,53:18 PM,53:24 PM,53:31 PM,53:38 PM,53:46 PM,54:50 PM,54:59 PM,55:05 PM,55:11 PM,55:16 PM,56:06 PM,56:11 PM,56:17 PM,56:23 PM,56:29 PM,57:14 PM,57:20 PM,57:25 PM,57:31 PM,57:37 PM,58:20 PM,58:26 PM,58:32 PM,58:39 PM,58:45 PM,59:47 PM,59:58 PM,00:03 PM,00:10 PM,00:18 PM,01:44 PM,01:52 PM,01:59 PM,02:06 PM,02:13 PM,03:29 PM,03:36 PM,03:42 PM,03:48 PM,03:55 PM,04:37 PM,04:45 PM,04:50 PM,04:59 PM,05:05 PM,05:56 PM,06:02 PM,06:07 PM,06:13 PM,06:19 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 326 , 0 , 0 , 0 , 0.002386 , 0.000242 , 5.423542 , 0.000757 , 0 , 0 , 0 , 0.00282 , 0.006507 , 0 , 0.000168 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004679 , 0.005792 , 0.025889 , 0 , 0 , 0.001988 , 0.002116 , 0.007129 , 0 , 0.011409 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.053872 , 0 , 0 , 0 , 0 , 5.423542 , 0 , 0 , 5.423542 , 0 , 0 , 0 , 0 , 5.423542 , 0 , 5.423542 , 0 , 5.423542 , 0.012155 , 0.003402 , 0 , 0.001866 , 0.012561 , 5.423542 , 0 , 5.423542 
 327 , 0 , 0 , 0 , 0.003337 , 0.000305 , 4.826328 , 0.001485 , 0 , 0 , 0 , 0.005271 , 0.020326 , 0 , 0.000249 , 0 , 0 , 0 , 0 , 0 , 0 , 0.006924 , 0.009 , 0.058673 , 0 , 0 , 0.003428 , 0.003289 , 0.022267 , 0 , 0.010312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.044524 , 0 , 0 , 0 , 0 , 4.826328 , 0 , 0 , 4.826328 , 0 , 0 , 0 , 0 , 4.826328 , 0 , 4.826328 , 0 , 4.826328 , 0.037969 , 0.003075 , 0 , 0.002189 , 0.011352 , 4.826328 , 0 , 4.826328 
 328 , 0 , 0 , 0 , 0.00386 , 0.000327 , 4.303428 , 0.002538 , 0 , 0 , 0 , 0.00835 , 0.987928 , 0 , 0.000303 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00841 , 0.011421 , 0.167937 , 0 , 0 , 0.004888 , 0.004184 , 0.296203 , 0 , 0.009225 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.038452 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 19.192438 , 0.002775 , 0 , 0.002241 , 0.010212 , 0 , 0 , 0.618446 
 329 , 0 , 0.000383 , 0 , 0.00501 , 0.001688 , 4.502647 , 0.005763 , 0.000081 , 0 , 0.002185 , 0.008896 , 0.015133 , 0.001174 , 0.001532 , 0.001175 , 0 , 0.001335 , 0.000214 , 0.002281 , 0.00056 , 0.011092 , 0.012572 , 0.039637 , 0.001504 , 0.003412 , 0.007649 , 0.006855 , 0.007153 , 0.001345 , 0.01251 , 0.004225 , 0 , 0 , 0 , 0.000242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003843 , 0.004113 , 0.038692 , 0.001281 , 0 , 0 , 0 , 0.007806 , 0 , 0 , 0 , 0.000338 , 0 , 0 , 0 , 0 , 0 , 0.004849 , 0 , 0.002817 , 0.274246 , 0.013806 , 0.000754 , 0.004235 , 0.01527 , 0.031796 , 0.005385 , 0.019251 
 330 , 0 , 0.00068 , 0 , 0.00598 , 0.002992 , 4.610307 , 0.007403 , 0.000131 , 0 , 0.003498 , 0.009233 , 0.010345 , 0.001725 , 0.002487 , 0.002418 , 0 , 0.001902 , 0.0003 , 0.002396 , 0.001055 , 0.013439 , 0.013294 , 0.028077 , 0.001902 , 0.00775 , 0.009908 , 0.009386 , 0.00585 , 0.001847 , 0.014299 , 0.005741 , 0 , 0 , 0 , 0.000478 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.007374 , 0.005029 , 0.038595 , 0.002374 , 0 , 0 , 0 , 0.008199 , 0 , 0 , 0 , 0.000482 , 0 , 0 , 0 , 0 , 0 , 0.005094 , 0 , 0.002959 , 0.180247 , 0.042101 , 0.001251 , 0.006251 , 0.020044 , 0.033399 , 0.005657 , 0.016747 
 331 , 0 , 0.000904 , 0 , 0.006788 , 0.004162 , 4.664673 , 0.008342 , 0.000162 , 0 , 0.004331 , 0.009417 , 0.008719 , 0.002032 , 0.003207 , 0.003637 , 0 , 0.002204 , 0.000344 , 0.002444 , 0.001468 , 0.015467 , 0.013744 , 0.023667 , 0.002083 , 0.012964 , 0.011695 , 0.011688 , 0.005418 , 0.002101 , 0.015334 , 0.006498 , 0 , 0 , 0 , 0.000695 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.010412 , 0.00543 , 0.038339 , 0.003257 , 0 , 0 , 0 , 0.008366 , 0 , 0 , 0 , 0.000558 , 0 , 0 , 0 , 0 , 0 , 0.005197 , 0 , 0.003019 , 0.148234 , 0.219808 , 0.001584 , 0.00819 , 0.024408 , 0.03408 , 0.005772 , 0.015938 
 332 , 0 , 0.001564 , 0.000825 , 0.007935 , 0.005426 , 5.05276 , 0.008533 , 0.001056 , 0.001266 , 0.005674 , 0.01051 , 0.010491 , 0.003277 , 0.00476 , 0.00506 , 0.000477 , 0.003423 , 0.0018 , 0.003873 , 0.003174 , 0.017043 , 0.016576 , 0.025582 , 0.00376 , 0.014223 , 0.012996 , 0.014286 , 0.006501 , 0.003798 , 0.018775 , 0.007711 , 0 , 0.002176 , 0.001029 , 0.002251 , 0.0003 , 0 , 0.000989 , 0.00067 , 0.000719 , 0 , 0 , 0.011932 , 0.007467 , 0.04506 , 0.005279 , 0.002233 , 0.001275 , 0.000699 , 0.008871 , 0.002982 , 0 , 0 , 0.00185 , 0.0014 , 0.001837 , 0.000128 , 0.000621 , 0.00068 , 0.006344 , 0.000819 , 0.004926 , 0.070885 , 0.077427 , 0.003659 , 0.010641 , 0.02712 , 0.020377 , 0.007064 , 0.016154 
 333 , 0 , 0.00249 , 0.002151 , 0.009127 , 0.00658 , 5.524845 , 0.008494 , 0.002713 , 0.002947 , 0.007426 , 0.011907 , 0.014162 , 0.005296 , 0.007073 , 0.0064 , 0.001327 , 0.004912 , 0.0041 , 0.00588 , 0.005948 , 0.018134 , 0.020858 , 0.029769 , 0.005996 , 0.013481 , 0.013815 , 0.01675 , 0.008273 , 0.006424 , 0.023611 , 0.009062 , 0 , 0.005185 , 0.002916 , 0.004337 , 0.000658 , 0 , 0.002281 , 0.001621 , 0.002057 , 0 , 0 , 0.012699 , 0.010457 , 0.055951 , 0.007528 , 0.004761 , 0.002689 , 0.001783 , 0.009668 , 0.005806 , 0 , 0 , 0.003602 , 0.003395 , 0.003631 , 0.000292 , 0.001524 , 0.001924 , 0.007693 , 0.002258 , 0.007831 , 0.048005 , 0.041049 , 0.006755 , 0.01318 , 0.028781 , 0.01563 , 0.008999 , 0.017074 
 334 , 0 , 0.003311 , 0.003326 , 0.01004 , 0.00748 , 5.880564 , 0.008493 , 0.004445 , 0.004204 , 0.009119 , 0.01301 , 0.018005 , 0.00732 , 0.00947 , 0.007469 , 0.002164 , 0.006017 , 0.006123 , 0.007481 , 0.008726 , 0.018926 , 0.024963 , 0.033393 , 0.007718 , 0.013144 , 0.014394 , 0.018748 , 0.009834 , 0.008801 , 0.028076 , 0.010111 , 0 , 0.007509 , 0.004836 , 0.00598 , 0.000905 , 0 , 0.003236 , 0.002372 , 0.003438 , 0 , 0 , 0.013309 , 0.013111 , 0.066665 , 0.009188 , 0.006445 , 0.003617 , 0.002708 , 0.010274 , 0.007496 , 0 , 0 , 0.004955 , 0.004976 , 0.004722 , 0.000411 , 0.002252 , 0.003186 , 0.00862 , 0.003652 , 0.01034 , 0.040336 , 0.032708 , 0.009457 , 0.015355 , 0.030055 , 0.01412 , 0.010796 , 0.017845 
 335 , 0.000274 , 0.004366 , 0.004546 , 0.01124 , 0.0084 , 6.162838 , 0.009156 , 0.006013 , 0.005467 , 0.010753 , 0.01395 , 0.021158 , 0.009271 , 0.011859 , 0.008541 , 0.003358 , 0.007113 , 0.008093 , 0.009158 , 0.011141 , 0.01974 , 0.027979 , 0.037059 , 0.009222 , 0.013902 , 0.015341 , 0.020273 , 0.011638 , 0.011032 , 0.03202 , 0.011245 , 0.000312 , 0.008983 , 0.006456 , 0.007353 , 0.00141 , 0.000744 , 0.004122 , 0.003422 , 0.004983 , 0.000041 , 0.000353 , 0.014136 , 0.015535 , 0.070779 , 0.010883 , 0.008018 , 0.004625 , 0.003884 , 0.011349 , 0.009078 , 0.000176 , 0.000268 , 0.006276 , 0.006558 , 0.005734 , 0.00094 , 0.003395 , 0.004523 , 0.010036 , 0.005071 , 0.012133 , 0.038068 , 0.030456 , 0.011908 , 0.017525 , 0.031032 , 0.014466 , 0.012808 , 0.019063 
 336 , 0.001663 , 0.006663 , 0.006395 , 0.014017 , 0.009877 , 6.394668 , 0.012266 , 0.006871 , 0.007649 , 0.01239 , 0.01496 , 0.021647 , 0.011021 , 0.014068 , 0.010164 , 0.00567 , 0.008899 , 0.010549 , 0.011971 , 0.012447 , 0.021163 , 0.028182 , 0.042144 , 0.01092 , 0.017933 , 0.017984 , 0.021277 , 0.014908 , 0.013436 , 0.035056 , 0.013231 , 0.001779 , 0.009087 , 0.007134 , 0.008667 , 0.002887 , 0.004082 , 0.005359 , 0.005962 , 0.006938 , 0.000228 , 0.001952 , 0.015926 , 0.01794 , 0.060259 , 0.013788 , 0.010551 , 0.00675 , 0.006401 , 0.014305 , 0.011843 , 0.000806 , 0.001649 , 0.008374 , 0.009047 , 0.007479 , 0.003263 , 0.006566 , 0.005932 , 0.013986 , 0.006662 , 0.01283 , 0.041107 , 0.033174 , 0.014438 , 0.020538 , 0.031762 , 0.018326 , 0.016024 , 0.021867 
 337 , 0.003069 , 0.00893 , 0.008155 , 0.016862 , 0.011131 , 6.586272 , 0.015789 , 0.007605 , 0.0098 , 0.013796 , 0.015798 , 0.022055 , 0.012632 , 0.016051 , 0.011631 , 0.007357 , 0.010785 , 0.01259 , 0.014506 , 0.013501 , 0.022347 , 0.028391 , 0.046938 , 0.012432 , 0.021855 , 0.020428 , 0.022101 , 0.017977 , 0.015686 , 0.037731 , 0.015009 , 0.003096 , 0.009203 , 0.007641 , 0.00972 , 0.00401 , 0.00689 , 0.006353 , 0.008176 , 0.008398 , 0.000388 , 0.003316 , 0.017391 , 0.020171 , 0.054357 , 0.016564 , 0.012925 , 0.008819 , 0.008696 , 0.017033 , 0.014628 , 0.001203 , 0.003074 , 0.010579 , 0.011322 , 0.009348 , 0.005663 , 0.009597 , 0.006771 , 0.017983 , 0.007808 , 0.01336 , 0.043725 , 0.035446 , 0.016478 , 0.023172 , 0.032379 , 0.021683 , 0.018929 , 0.024464 
 338 , 0.004471 , 0.011144 , 0.009822 , 0.019758 , 0.012206 , 6.747388 , 0.019775 , 0.00824 , 0.011902 , 0.015015 , 0.016503 , 0.022402 , 0.014113 , 0.017835 , 0.012958 , 0.008657 , 0.012767 , 0.014311 , 0.016789 , 0.014372 , 0.023346 , 0.028592 , 0.051456 , 0.013784 , 0.025644 , 0.022686 , 0.02279 , 0.020844 , 0.017787 , 0.040102 , 0.016603 , 0.00428 , 0.009318 , 0.00804 , 0.010587 , 0.004898 , 0.009281 , 0.007172 , 0.010117 , 0.009539 , 0.000526 , 0.00449 , 0.018615 , 0.022237 , 0.050598 , 0.019202 , 0.01514 , 0.010816 , 0.010784 , 0.019546 , 0.017412 , 0.001483 , 0.004524 , 0.012878 , 0.013396 , 0.011338 , 0.008105 , 0.012469 , 0.007351 , 0.02199 , 0.008684 , 0.013785 , 0.046004 , 0.037373 , 0.018161 , 0.025488 , 0.032907 , 0.024621 , 0.021554 , 0.02687 
 339 , 0.005596 , 0.0123 , 0.011112 , 0.019869 , 0.01319 , 2.378406 , 0.020348 , 0.009219 , 0.013421 , 0.016663 , 0.01769 , 0.023276 , 0.014761 , 0.017145 , 0.013929 , 0.010255 , 0.014217 , 0.014404 , 0.018076 , 0.015782 , 0.024939 , 0.030129 , 0.048735 , 0.015649 , 0.025313 , 0.024459 , 0.024114 , 0.020929 , 0.019063 , 0.036224 , 0.018059 , 0.005611 , 0.011099 , 0.009678 , 0.012123 , 0.006715 , 0.010381 , 0.008941 , 0.010631 , 0.011381 , 0.001602 , 0.005757 , 0.021317 , 0.024903 , 0.053207 , 0.01968 , 0.016388 , 0.012225 , 0.011168 , 0.020512 , 0.017408 , 0.002338 , 0.006205 , 0.014145 , 0.014441 , 0.01246 , 0.009273 , 0.013765 , 0.009513 , 0.022267 , 0.01018 , 0.016165 , 0.044119 , 0.035765 , 0.018627 , 0.02552 , 0.031903 , 0.024247 , 0.021934 , 0.026722 
 340 , 0.006555 , 0.013121 , 0.012132 , 0.019546 , 0.014038 , 1.236671 , 0.020268 , 0.010126 , 0.014746 , 0.018251 , 0.018821 , 0.024077 , 0.015154 , 0.016296 , 0.014726 , 0.011644 , 0.015314 , 0.014234 , 0.018994 , 0.017101 , 0.026518 , 0.031729 , 0.045801 , 0.017616 , 0.024435 , 0.026028 , 0.025369 , 0.020577 , 0.020021 , 0.032866 , 0.019389 , 0.006715 , 0.013029 , 0.011512 , 0.013644 , 0.008742 , 0.011016 , 0.010673 , 0.010816 , 0.013131 , 0.002773 , 0.006712 , 0.024254 , 0.027528 , 0.05644 , 0.019729 , 0.017275 , 0.013213 , 0.011204 , 0.021035 , 0.01705 , 0.003237 , 0.007471 , 0.014975 , 0.015032 , 0.013175 , 0.009966 , 0.014559 , 0.012049 , 0.021925 , 0.011585 , 0.018897 , 0.04212 , 0.034084 , 0.018806 , 0.025189 , 0.030821 , 0.023496 , 0.021891 , 0.026244 
 341 , 0.0074 , 0.013806 , 0.012956 , 0.019239 , 0.014763 , 0.890732 , 0.020148 , 0.010893 , 0.015982 , 0.019692 , 0.019809 , 0.024715 , 0.01543 , 0.015616 , 0.015407 , 0.01278 , 0.016161 , 0.014058 , 0.019723 , 0.018234 , 0.027983 , 0.03318 , 0.043502 , 0.019596 , 0.023684 , 0.02747 , 0.02645 , 0.020245 , 0.020802 , 0.030433 , 0.020611 , 0.007588 , 0.014801 , 0.013319 , 0.015019 , 0.010801 , 0.011453 , 0.012184 , 0.01093 , 0.014655 , 0.003849 , 0.007401 , 0.027162 , 0.029973 , 0.059367 , 0.019708 , 0.017976 , 0.013925 , 0.011185 , 0.021383 , 0.016726 , 0.004062 , 0.008381 , 0.015578 , 0.01539 , 0.013669 , 0.010464 , 0.015157 , 0.014693 , 0.021596 , 0.012789 , 0.02166 , 0.040491 , 0.032731 , 0.01892 , 0.024863 , 0.029889 , 0.022858 , 0.021793 , 0.025798 
 342 , 0.008206 , 0.014413 , 0.013447 , 0.019753 , 0.01573 , 0.36657 , 0.020868 , 0.011797 , 0.016302 , 0.020786 , 0.020705 , 0.025314 , 0.016135 , 0.016175 , 0.016074 , 0.013646 , 0.017079 , 0.014711 , 0.020385 , 0.019133 , 0.029125 , 0.034305 , 0.041777 , 0.020852 , 0.024355 , 0.028587 , 0.02804 , 0.020609 , 0.021391 , 0.029136 , 0.020702 , 0.008219 , 0.016589 , 0.015128 , 0.016341 , 0.012038 , 0.012212 , 0.013101 , 0.01171 , 0.015057 , 0.004663 , 0.008243 , 0.028883 , 0.030896 , 0.059494 , 0.019842 , 0.018861 , 0.015053 , 0.012258 , 0.022317 , 0.017589 , 0.005154 , 0.009213 , 0.016855 , 0.016665 , 0.01454 , 0.011298 , 0.015413 , 0.016306 , 0.021313 , 0.014103 , 0.022925 , 0.040976 , 0.032777 , 0.019738 , 0.025677 , 0.030479 , 0.02199 , 0.021795 , 0.026233 
 343 , 0.008946 , 0.01493 , 0.013633 , 0.021093 , 0.016959 , 0.183147 , 0.022459 , 0.012862 , 0.015743 , 0.021493 , 0.021494 , 0.025873 , 0.017321 , 0.018034 , 0.016736 , 0.014274 , 0.018141 , 0.016259 , 0.020993 , 0.019792 , 0.029879 , 0.035052 , 0.040444 , 0.0212 , 0.026443 , 0.029326 , 0.030222 , 0.021625 , 0.021793 , 0.02863 , 0.019794 , 0.008647 , 0.018448 , 0.016886 , 0.017592 , 0.01223 , 0.01336 , 0.013419 , 0.013203 , 0.014472 , 0.005161 , 0.009273 , 0.029177 , 0.030268 , 0.057039 , 0.020112 , 0.019973 , 0.016757 , 0.014589 , 0.023896 , 0.019759 , 0.006505 , 0.010096 , 0.019052 , 0.019157 , 0.015859 , 0.01252 , 0.015382 , 0.016554 , 0.021077 , 0.01558 , 0.022509 , 0.043444 , 0.034026 , 0.021284 , 0.02766 , 0.032567 , 0.020983 , 0.021896 , 0.027506 
 344 , 0.009554 , 0.015316 , 0.013754 , 0.022326 , 0.018039 , 0.128382 , 0.023919 , 0.013801 , 0.01527 , 0.022077 , 0.022149 , 0.026315 , 0.018419 , 0.019893 , 0.017315 , 0.014787 , 0.019111 , 0.017745 , 0.021477 , 0.020317 , 0.030488 , 0.035631 , 0.039282 , 0.021438 , 0.028354 , 0.029928 , 0.032244 , 0.022485 , 0.022088 , 0.028159 , 0.019059 , 0.008989 , 0.020229 , 0.018542 , 0.018681 , 0.012371 , 0.014391 , 0.013664 , 0.014556 , 0.013998 , 0.005562 , 0.010114 , 0.029373 , 0.029693 , 0.054966 , 0.020306 , 0.020962 , 0.018389 , 0.016865 , 0.025329 , 0.021941 , 0.00769 , 0.010913 , 0.02129 , 0.021753 , 0.017045 , 0.013585 , 0.01532 , 0.016712 , 0.02084 , 0.016914 , 0.02213 , 0.045714 , 0.035075 , 0.022656 , 0.029476 , 0.034469 , 0.020164 , 0.02192 , 0.028636 
 345 , 0.010062 , 0.015593 , 0.013929 , 0.023354 , 0.018999 , 0.100866 , 0.025178 , 0.014589 , 0.014985 , 0.02258 , 0.022786 , 0.026782 , 0.019346 , 0.021624 , 0.017824 , 0.015243 , 0.019971 , 0.018941 , 0.021852 , 0.020792 , 0.031071 , 0.036122 , 0.038434 , 0.021533 , 0.029784 , 0.030244 , 0.033782 , 0.02324 , 0.022368 , 0.027943 , 0.01856 , 0.009289 , 0.021624 , 0.019926 , 0.019578 , 0.012514 , 0.015256 , 0.013911 , 0.015702 , 0.013704 , 0.005927 , 0.010796 , 0.029372 , 0.029194 , 0.053529 , 0.02049 , 0.021839 , 0.019759 , 0.018831 , 0.026498 , 0.023899 , 0.008697 , 0.011591 , 0.023356 , 0.024154 , 0.018048 , 0.014514 , 0.015342 , 0.016783 , 0.020681 , 0.018021 , 0.02186 , 0.047249 , 0.035987 , 0.023822 , 0.031038 , 0.036067 , 0.019682 , 0.022011 , 0.029591 
 346 , 0.010518 , 0.01564 , 0.015141 , 0.023283 , 0.019877 , 0.079259 , 0.02551 , 0.014838 , 0.015999 , 0.023293 , 0.024255 , 0.028366 , 0.019373 , 0.022068 , 0.018395 , 0.016 , 0.020535 , 0.017862 , 0.022079 , 0.021745 , 0.032543 , 0.036893 , 0.039444 , 0.021005 , 0.02811 , 0.029043 , 0.032087 , 0.024146 , 0.023311 , 0.030045 , 0.019273 , 0.009767 , 0.020094 , 0.019514 , 0.019768 , 0.013181 , 0.015456 , 0.014741 , 0.015894 , 0.014427 , 0.006691 , 0.011211 , 0.028375 , 0.029153 , 0.055644 , 0.021292 , 0.022857 , 0.019172 , 0.01816 , 0.026274 , 0.023497 , 0.009145 , 0.011554 , 0.023236 , 0.023549 , 0.01836 , 0.015272 , 0.016399 , 0.016589 , 0.02133 , 0.017969 , 0.022425 , 0.043642 , 0.037159 , 0.024426 , 0.031324 , 0.036262 , 0.02133 , 0.023211 , 0.030026 
 347 , 0.010918 , 0.015665 , 0.016269 , 0.0232 , 0.020688 , 0.067157 , 0.025781 , 0.015038 , 0.016937 , 0.023888 , 0.025663 , 0.029883 , 0.019373 , 0.022424 , 0.018861 , 0.016672 , 0.021007 , 0.017007 , 0.022252 , 0.022598 , 0.033879 , 0.037573 , 0.040344 , 0.020552 , 0.02679 , 0.028067 , 0.030733 , 0.024954 , 0.024136 , 0.032075 , 0.019894 , 0.010192 , 0.018938 , 0.019158 , 0.019915 , 0.013709 , 0.0156 , 0.015489 , 0.016039 , 0.015083 , 0.007348 , 0.011558 , 0.027553 , 0.029085 , 0.057624 , 0.02194 , 0.023636 , 0.01868 , 0.017609 , 0.026059 , 0.02314 , 0.009524 , 0.011501 , 0.023109 , 0.023034 , 0.018595 , 0.015936 , 0.017389 , 0.016409 , 0.02187 , 0.017907 , 0.02288 , 0.04087 , 0.038154 , 0.024899 , 0.031566 , 0.036388 , 0.022935 , 0.024302 , 0.030374 
 348 , 0.011273 , 0.015676 , 0.017323 , 0.02311 , 0.02144 , 0.059391 , 0.026004 , 0.015199 , 0.017808 , 0.02439 , 0.027014 , 0.031338 , 0.019356 , 0.022712 , 0.019245 , 0.017272 , 0.021406 , 0.01631 , 0.022385 , 0.023364 , 0.035099 , 0.038175 , 0.041152 , 0.02016 , 0.025719 , 0.027256 , 0.029624 , 0.02568 , 0.024864 , 0.034038 , 0.020439 , 0.010571 , 0.018031 , 0.018846 , 0.020029 , 0.014135 , 0.015705 , 0.016167 , 0.01615 , 0.015679 , 0.007919 , 0.011851 , 0.026862 , 0.029 , 0.059484 , 0.02247 , 0.024243 , 0.018262 , 0.017148 , 0.025855 , 0.022822 , 0.009848 , 0.011441 , 0.022981 , 0.022589 , 0.018773 , 0.016523 , 0.018319 , 0.016244 , 0.022324 , 0.01784 , 0.023251 , 0.038671 , 0.039008 , 0.025272 , 0.031772 , 0.036465 , 0.024501 , 0.025299 , 0.030656 
 349 , 0.011652 , 0.015904 , 0.017823 , 0.02364 , 0.021316 , 0.057658 , 0.026135 , 0.015535 , 0.018074 , 0.024998 , 0.027385 , 0.031607 , 0.019467 , 0.022717 , 0.019416 , 0.01736 , 0.021599 , 0.016632 , 0.023078 , 0.023305 , 0.034386 , 0.037766 , 0.042292 , 0.021033 , 0.025863 , 0.027349 , 0.029966 , 0.026172 , 0.025552 , 0.034691 , 0.021789 , 0.01132 , 0.018625 , 0.018984 , 0.020447 , 0.014268 , 0.015907 , 0.016275 , 0.016582 , 0.016409 , 0.008536 , 0.011816 , 0.027341 , 0.030538 , 0.058761 , 0.022213 , 0.024389 , 0.018564 , 0.017792 , 0.02676 , 0.023242 , 0.010367 , 0.01154 , 0.023524 , 0.022964 , 0.018647 , 0.016757 , 0.01876 , 0.016652 , 0.023145 , 0.018319 , 0.023839 , 0.038851 , 0.038329 , 0.025161 , 0.031526 , 0.037882 , 0.024731 , 0.025559 , 0.030478 
 350 , 0.011984 , 0.016142 , 0.018027 , 0.024297 , 0.020857 , 0.057511 , 0.026148 , 0.015862 , 0.018049 , 0.025536 , 0.027291 , 0.031338 , 0.019555 , 0.022562 , 0.019442 , 0.017219 , 0.021643 , 0.017232 , 0.023878 , 0.022913 , 0.033065 , 0.03696 , 0.04338 , 0.022303 , 0.026322 , 0.027652 , 0.030694 , 0.026465 , 0.026101 , 0.034703 , 0.023447 , 0.012143 , 0.019664 , 0.019202 , 0.020884 , 0.01425 , 0.016077 , 0.016131 , 0.017056 , 0.017106 , 0.009114 , 0.011647 , 0.028112 , 0.03259 , 0.057099 , 0.021679 , 0.024292 , 0.019039 , 0.01874 , 0.027961 , 0.023822 , 0.01088 , 0.011646 , 0.0242 , 0.023521 , 0.018385 , 0.0168 , 0.018926 , 0.01719 , 0.023995 , 0.018901 , 0.024394 , 0.0397 , 0.037137 , 0.024836 , 0.031074 , 0.039652 , 0.024395 , 0.025466 , 0.030081 
 351 , 0.012247 , 0.016299 , 0.018155 , 0.02483 , 0.020411 , 0.057215 , 0.02608 , 0.016103 , 0.017971 , 0.025949 , 0.027128 , 0.031015 , 0.019574 , 0.022361 , 0.019409 , 0.017046 , 0.021618 , 0.017723 , 0.02455 , 0.022516 , 0.031892 , 0.036169 , 0.044264 , 0.02346 , 0.026656 , 0.027845 , 0.031269 , 0.026644 , 0.026514 , 0.034614 , 0.025076 , 0.012869 , 0.020575 , 0.019333 , 0.02121 , 0.014191 , 0.016178 , 0.01596 , 0.017435 , 0.0177 , 0.00961 , 0.01147 , 0.028729 , 0.034478 , 0.055541 , 0.021172 , 0.024144 , 0.019412 , 0.019554 , 0.029005 , 0.024275 , 0.011293 , 0.011698 , 0.024737 , 0.023942 , 0.018109 , 0.016786 , 0.019008 , 0.017627 , 0.024707 , 0.019363 , 0.024819 , 0.040368 , 0.036039 , 0.024487 , 0.0306 , 0.041215 , 0.024037 , 0.025308 , 0.029654 
 352 , 0.012425 , 0.016631 , 0.018096 , 0.024858 , 0.020516 , 0.055659 , 0.026239 , 0.016332 , 0.017957 , 0.026222 , 0.027156 , 0.030923 , 0.01979 , 0.022208 , 0.01963 , 0.017078 , 0.021356 , 0.018175 , 0.024872 , 0.022167 , 0.0314 , 0.035858 , 0.044565 , 0.023876 , 0.026992 , 0.027977 , 0.031564 , 0.026588 , 0.026651 , 0.034746 , 0.025965 , 0.01336 , 0.021107 , 0.019333 , 0.021501 , 0.014417 , 0.016208 , 0.015995 , 0.017771 , 0.017972 , 0.009883 , 0.011551 , 0.029216 , 0.035106 , 0.054785 , 0.021099 , 0.023946 , 0.019643 , 0.019903 , 0.029482 , 0.024378 , 0.01158 , 0.011964 , 0.02478 , 0.023962 , 0.018199 , 0.016741 , 0.01903 , 0.017771 , 0.024993 , 0.019782 , 0.024938 , 0.040401 , 0.035445 , 0.024648 , 0.03045 , 0.041558 , 0.023868 , 0.025435 , 0.029484 
 353 , 0.012508 , 0.017391 , 0.017774 , 0.024105 , 0.021698 , 0.052274 , 0.026919 , 0.016628 , 0.018115 , 0.026357 , 0.027614 , 0.031322 , 0.020464 , 0.022194 , 0.020417 , 0.017527 , 0.02075 , 0.018669 , 0.02467 , 0.021918 , 0.03203 , 0.036433 , 0.04398 , 0.023038 , 0.027457 , 0.028106 , 0.031481 , 0.026216 , 0.026412 , 0.035408 , 0.025437 , 0.013497 , 0.021046 , 0.01917 , 0.021833 , 0.01526 , 0.016186 , 0.016453 , 0.018124 , 0.01775 , 0.009815 , 0.012145 , 0.029605 , 0.033566 , 0.055416 , 0.021825 , 0.023737 , 0.019723 , 0.01952 , 0.029047 , 0.023974 , 0.011727 , 0.012715 , 0.024081 , 0.023395 , 0.019015 , 0.016703 , 0.019023 , 0.017477 , 0.024647 , 0.020247 , 0.02463 , 0.03947 , 0.035686 , 0.025834 , 0.030925 , 0.039903 , 0.024068 , 0.026173 , 0.029825 
