JUL21MAT00005.spu,JUL21MAT00004.spu,JUL21MAT00003.spu,
Wavelength,JUL21LOF00006.spu,JUL21LOF00007.spu,JUL21LOF00008.spu,JUL21LOF00009.spu,JUL21LOF00010.spu,JUL21LOF00011.spu,JUL21LOF00012.spu,JUL21LOF00013.spu,JUL21LOF00014.spu,JUL21LOF00015.spu,JUL21LOF00016.spu,JUL21LOF00017.spu,JUL21LOF00018.spu,JUL21LOF00019.spu,JUL21LOF00020.spu,JUL21LOF00021.spu,JUL21LOF00022.spu,JUL21LOF00023.spu,JUL21LOF00024.spu,JUL21LOF00025.spu,JUL21LOF00026.spu,JUL21LOF00027.spu
  (nm),7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 
  time  ,:33:38 A,:33:55 A,:34:15 A,:34:25 A,:34:32 A,:35:05 A,:35:11 A,:35:18 A,:35:25 A,:35:32 A,:36:08 A,:36:15 A,:36:28 A,:36:38 A,:37:25 A,:37:30 A,:37:39 A,:37:46 A,:37:53 A,:38:19 A,:38:55 A,:39:01 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,
 1013 , 0.500863 , 0.450962 , 0.316935 , 0.280234 , 0.432776 , 0.343282 , 0.380517 , 0.311473 , 0.383415 , 0.379561 , 0.370291 , 0.472551 , 0.478993 , 0.433773 , 0.315944 , 0.403684 , 0.381655 , 0.315404 , 0.409756 , 0.441541 , 0.336893 , 0.392825 
 1014 , 0.501666 , 0.451399 , 0.31638 , 0.282488 , 0.434553 , 0.344258 , 0.380977 , 0.31019 , 0.382211 , 0.379149 , 0.371261 , 0.474164 , 0.481147 , 0.431926 , 0.315533 , 0.402813 , 0.380548 , 0.31625 , 0.409561 , 0.443076 , 0.335788 , 0.393456 
 1015 , 0.502423 , 0.451889 , 0.316377 , 0.284134 , 0.436219 , 0.345162 , 0.381769 , 0.308739 , 0.380885 , 0.379207 , 0.372087 , 0.475616 , 0.482889 , 0.429817 , 0.315199 , 0.402027 , 0.379743 , 0.316713 , 0.409712 , 0.444528 , 0.335204 , 0.393776 
 1016 , 0.502859 , 0.452522 , 0.318657 , 0.282995 , 0.437138 , 0.345618 , 0.383805 , 0.306824 , 0.379304 , 0.381192 , 0.372203 , 0.476186 , 0.482663 , 0.42697 , 0.315242 , 0.401724 , 0.380343 , 0.315507 , 0.411262 , 0.44539 , 0.336836 , 0.392788 
 1017 , 0.501999 , 0.451852 , 0.319581 , 0.281711 , 0.436804 , 0.345657 , 0.385201 , 0.304716 , 0.377904 , 0.380851 , 0.369062 , 0.474868 , 0.481953 , 0.425281 , 0.315608 , 0.401003 , 0.379837 , 0.313504 , 0.412915 , 0.445415 , 0.33889 , 0.3907 
 1018 , 0.501057 , 0.451122 , 0.320514 , 0.280337 , 0.436416 , 0.345685 , 0.386663 , 0.302487 , 0.376422 , 0.380432 , 0.365685 , 0.473436 , 0.481192 , 0.423524 , 0.316015 , 0.400238 , 0.379278 , 0.31138 , 0.414667 , 0.445433 , 0.341074 , 0.388465 
 1019 , 0.499577 , 0.44989 , 0.318302 , 0.278741 , 0.433742 , 0.344494 , 0.384489 , 0.301414 , 0.376765 , 0.379708 , 0.362556 , 0.470736 , 0.481192 , 0.423357 , 0.315177 , 0.396877 , 0.379649 , 0.308628 , 0.413019 , 0.445367 , 0.339107 , 0.386269 
 1020 , 0.497955 , 0.448745 , 0.315524 , 0.27624 , 0.429626 , 0.342417 , 0.380885 , 0.299707 , 0.376649 , 0.37855 , 0.360176 , 0.466973 , 0.480279 , 0.421588 , 0.312896 , 0.39405 , 0.380351 , 0.306736 , 0.411005 , 0.443583 , 0.335905 , 0.383901 
 1021 , 0.496235 , 0.447637 , 0.312525 , 0.273238 , 0.424809 , 0.339909 , 0.376639 , 0.297596 , 0.376228 , 0.377161 , 0.358068 , 0.46263 , 0.478861 , 0.418922 , 0.309892 , 0.391492 , 0.381207 , 0.305225 , 0.408878 , 0.440917 , 0.332192 , 0.381365 
 1022 , 0.495032 , 0.446765 , 0.310243 , 0.271386 , 0.421129 , 0.337752 , 0.372189 , 0.294925 , 0.375673 , 0.373073 , 0.357081 , 0.458862 , 0.476938 , 0.416843 , 0.307831 , 0.390645 , 0.382529 , 0.302947 , 0.407796 , 0.43852 , 0.329215 , 0.380673 
 1023 , 0.495065 , 0.446867 , 0.309142 , 0.270636 , 0.419799 , 0.336134 , 0.369275 , 0.292709 , 0.375483 , 0.368532 , 0.357627 , 0.457174 , 0.474831 , 0.416537 , 0.306747 , 0.39054 , 0.384098 , 0.300346 , 0.407395 , 0.437684 , 0.32756 , 0.382101 
 1024 , 0.496602 , 0.448335 , 0.309217 , 0.270512 , 0.421156 , 0.33499 , 0.368998 , 0.291766 , 0.376028 , 0.365842 , 0.359565 , 0.458285 , 0.472903 , 0.418541 , 0.306278 , 0.389876 , 0.38562 , 0.297914 , 0.407032 , 0.43913 , 0.327285 , 0.385179 
 1025 , 0.49795 , 0.449542 , 0.309416 , 0.26945 , 0.422393 , 0.333282 , 0.369693 , 0.291742 , 0.375777 , 0.363944 , 0.361162 , 0.460396 , 0.47122 , 0.420436 , 0.305183 , 0.388829 , 0.386389 , 0.296765 , 0.406781 , 0.439626 , 0.326726 , 0.387992 
 1026 , 0.498555 , 0.449875 , 0.309605 , 0.266541 , 0.423067 , 0.330467 , 0.371996 , 0.293437 , 0.374074 , 0.363611 , 0.36158 , 0.464195 , 0.470011 , 0.421815 , 0.302832 , 0.386994 , 0.385394 , 0.298208 , 0.406581 , 0.437871 , 0.325566 , 0.389705 
 1027 , 0.496649 , 0.447587 , 0.307404 , 0.263412 , 0.421624 , 0.326911 , 0.370779 , 0.29338 , 0.373455 , 0.361245 , 0.358521 , 0.465883 , 0.467519 , 0.421648 , 0.299937 , 0.384366 , 0.382535 , 0.298596 , 0.404475 , 0.433587 , 0.323756 , 0.388064 
 1028 , 0.494633 , 0.445219 , 0.304912 , 0.260326 , 0.420199 , 0.323178 , 0.369461 , 0.293218 , 0.372746 , 0.358871 , 0.355343 , 0.467491 , 0.46495 , 0.421375 , 0.296899 , 0.381557 , 0.379518 , 0.298979 , 0.402027 , 0.429234 , 0.321902 , 0.386285 
 1029 , 0.492495 , 0.44345 , 0.299769 , 0.261271 , 0.420663 , 0.3199 , 0.367823 , 0.291618 , 0.371547 , 0.358841 , 0.352862 , 0.466373 , 0.463469 , 0.419789 , 0.294374 , 0.378453 , 0.376511 , 0.298948 , 0.396105 , 0.427975 , 0.321458 , 0.383829 
 1030 , 0.49136 , 0.442438 , 0.295767 , 0.260965 , 0.420641 , 0.318095 , 0.366533 , 0.290273 , 0.367837 , 0.359977 , 0.35279 , 0.464595 , 0.463591 , 0.416871 , 0.291819 , 0.374994 , 0.375596 , 0.298546 , 0.391103 , 0.429256 , 0.320467 , 0.381066 
 1031 , 0.490448 , 0.441589 , 0.291853 , 0.260307 , 0.420481 , 0.31659 , 0.365261 , 0.288926 , 0.363266 , 0.361502 , 0.353388 , 0.462543 , 0.46416 , 0.413453 , 0.289121 , 0.371279 , 0.375209 , 0.298014 , 0.386079 , 0.431321 , 0.319275 , 0.378095 
 1032 , 0.489131 , 0.440267 , 0.292057 , 0.258296 , 0.417876 , 0.315432 , 0.365232 , 0.284409 , 0.359344 , 0.361216 , 0.35106 , 0.461699 , 0.464049 , 0.409067 , 0.288254 , 0.369677 , 0.37354 , 0.293941 , 0.385734 , 0.433938 , 0.319695 , 0.373346 
 1033 , 0.48844 , 0.439596 , 0.292605 , 0.256666 , 0.414979 , 0.315543 , 0.365511 , 0.280034 , 0.356721 , 0.359918 , 0.347472 , 0.46178 , 0.46496 , 0.405848 , 0.288636 , 0.369798 , 0.370846 , 0.288548 , 0.388179 , 0.435103 , 0.321065 , 0.369544 
 1034 , 0.488523 , 0.439724 , 0.292159 , 0.255826 , 0.412496 , 0.316866 , 0.3657 , 0.276688 , 0.355165 , 0.358118 , 0.343432 , 0.462417 , 0.467165 , 0.404046 , 0.289732 , 0.371002 , 0.367442 , 0.282812 , 0.392071 , 0.434587 , 0.32293 , 0.367176 
 1035 , 0.488562 , 0.439506 , 0.290023 , 0.254379 , 0.409539 , 0.317659 , 0.365214 , 0.274718 , 0.353965 , 0.356911 , 0.340399 , 0.461754 , 0.469034 , 0.402354 , 0.289384 , 0.371116 , 0.364137 , 0.279218 , 0.394358 , 0.433006 , 0.322136 , 0.365226 
 1036 , 0.488223 , 0.438794 , 0.286027 , 0.252004 , 0.405876 , 0.316389 , 0.364262 , 0.273899 , 0.353175 , 0.356181 , 0.338367 , 0.459033 , 0.469398 , 0.400096 , 0.287317 , 0.370131 , 0.360866 , 0.278508 , 0.394151 , 0.430588 , 0.317974 , 0.363629 
 1037 , 0.486553 , 0.437653 , 0.281996 , 0.248494 , 0.401228 , 0.309482 , 0.364476 , 0.271117 , 0.352245 , 0.354581 , 0.335414 , 0.453892 , 0.465524 , 0.39486 , 0.284884 , 0.369741 , 0.356905 , 0.2794 , 0.39157 , 0.429448 , 0.312458 , 0.361274 
 1038 , 0.484951 , 0.43665 , 0.278209 , 0.245106 , 0.397455 , 0.303001 , 0.364506 , 0.268301 , 0.350923 , 0.352264 , 0.332786 , 0.448125 , 0.460943 , 0.389963 , 0.2823 , 0.369333 , 0.353291 , 0.280079 , 0.388247 , 0.428439 , 0.307371 , 0.359531 
 1039 , 0.483881 , 0.43641 , 0.27625 , 0.243001 , 0.39844 , 0.299434 , 0.363728 , 0.266026 , 0.348197 , 0.347279 , 0.332203 , 0.440722 , 0.454175 , 0.387565 , 0.279721 , 0.369018 , 0.351988 , 0.279673 , 0.382447 , 0.428271 , 0.305364 , 0.360998 
 1040 , 0.481689 , 0.435199 , 0.276852 , 0.241984 , 0.39888 , 0.298762 , 0.362804 , 0.263533 , 0.342676 , 0.342132 , 0.332393 , 0.434507 , 0.448691 , 0.385703 , 0.276716 , 0.365415 , 0.349845 , 0.27732 , 0.375893 , 0.426846 , 0.300976 , 0.359643 
 1041 , 0.479271 , 0.433834 , 0.277759 , 0.241009 , 0.399302 , 0.298321 , 0.361794 , 0.26086 , 0.336587 , 0.336652 , 0.332676 , 0.428018 , 0.44297 , 0.383776 , 0.273458 , 0.361279 , 0.347498 , 0.274635 , 0.368835 , 0.425207 , 0.29615 , 0.357942 
 1042 , 0.474799 , 0.430756 , 0.278186 , 0.23785 , 0.394722 , 0.29679 , 0.360402 , 0.25937 , 0.333413 , 0.332034 , 0.331121 , 0.424215 , 0.440131 , 0.38138 , 0.271056 , 0.356124 , 0.342117 , 0.270036 , 0.363755 , 0.418947 , 0.289848 , 0.352983 
 1043 , 0.470132 , 0.426478 , 0.274994 , 0.232916 , 0.389279 , 0.294713 , 0.356216 , 0.256723 , 0.331653 , 0.327037 , 0.327055 , 0.420643 , 0.434948 , 0.378565 , 0.267215 , 0.351588 , 0.336398 , 0.26561 , 0.356333 , 0.409009 , 0.285012 , 0.346849 
 1044 , 0.465298 , 0.421396 , 0.269441 , 0.226847 , 0.383414 , 0.292265 , 0.350127 , 0.253155 , 0.330531 , 0.321556 , 0.321382 , 0.416882 , 0.427927 , 0.375376 , 0.262258 , 0.347335 , 0.330455 , 0.261234 , 0.34712 , 0.396815 , 0.280992 , 0.34 
 1045 , 0.460252 , 0.415625 , 0.261914 , 0.221426 , 0.378567 , 0.290182 , 0.34075 , 0.248416 , 0.329594 , 0.316125 , 0.317311 , 0.412384 , 0.420368 , 0.373128 , 0.256377 , 0.343777 , 0.324805 , 0.258363 , 0.339645 , 0.386517 , 0.27642 , 0.332231 
 1046 , 0.457145 , 0.411784 , 0.255246 , 0.217476 , 0.377086 , 0.288852 , 0.330449 , 0.244303 , 0.329214 , 0.312757 , 0.316051 , 0.409262 , 0.415285 , 0.372161 , 0.250435 , 0.340522 , 0.319781 , 0.257145 , 0.335626 , 0.380747 , 0.271451 , 0.32597 
 1047 , 0.45823 , 0.412694 , 0.252554 , 0.215556 , 0.381189 , 0.288521 , 0.322105 , 0.242806 , 0.329688 , 0.313428 , 0.318483 , 0.409769 , 0.415809 , 0.372587 , 0.245409 , 0.336856 , 0.31553 , 0.257258 , 0.336361 , 0.381678 , 0.266257 , 0.323752 
 1048 , 0.459674 , 0.4144 , 0.250965 , 0.213099 , 0.386195 , 0.286925 , 0.315779 , 0.241826 , 0.32877 , 0.314737 , 0.319781 , 0.412228 , 0.415999 , 0.371374 , 0.242173 , 0.333241 , 0.310237 , 0.255905 , 0.338286 , 0.384005 , 0.263191 , 0.321189 
 1049 , 0.461672 , 0.417574 , 0.251891 , 0.209711 , 0.39234 , 0.282759 , 0.314204 , 0.242109 , 0.324927 , 0.317135 , 0.318484 , 0.418574 , 0.415416 , 0.366863 , 0.243115 , 0.330115 , 0.303265 , 0.25124 , 0.342595 , 0.389066 , 0.26511 , 0.318083 
 1050 , 0.457978 , 0.415015 , 0.247994 , 0.204887 , 0.385608 , 0.277009 , 0.306746 , 0.241578 , 0.319653 , 0.310946 , 0.314383 , 0.415576 , 0.410439 , 0.363229 , 0.244899 , 0.327892 , 0.298149 , 0.239293 , 0.34195 , 0.386528 , 0.26932 , 0.311415 
 1051 , 0.453913 , 0.412133 , 0.243371 , 0.199573 , 0.378004 , 0.270726 , 0.299018 , 0.240933 , 0.314029 , 0.304349 , 0.309572 , 0.411949 , 0.405341 , 0.35907 , 0.24623 , 0.325256 , 0.292852 , 0.227135 , 0.340843 , 0.383514 , 0.273515 , 0.304321 
 1052 , 0.448001 , 0.407136 , 0.231013 , 0.192459 , 0.362536 , 0.262591 , 0.292547 , 0.239206 , 0.309253 , 0.296959 , 0.298189 , 0.401619 , 0.404358 , 0.351046 , 0.237914 , 0.318887 , 0.291955 , 0.219545 , 0.333412 , 0.375905 , 0.27128 , 0.297933 
 1053 , 0.445702 , 0.405161 , 0.221312 , 0.184447 , 0.350105 , 0.255249 , 0.293123 , 0.23887 , 0.304184 , 0.294639 , 0.287059 , 0.393963 , 0.404488 , 0.340303 , 0.230442 , 0.314032 , 0.288763 , 0.216941 , 0.329344 , 0.369486 , 0.265603 , 0.294297 
 1054 , 0.444547 , 0.404139 , 0.211838 , 0.175644 , 0.33805 , 0.24766 , 0.296302 , 0.23895 , 0.298684 , 0.293954 , 0.275293 , 0.386818 , 0.404952 , 0.328006 , 0.222666 , 0.3093 , 0.284472 , 0.21592 , 0.326168 , 0.363101 , 0.258379 , 0.291331 
 1055 , 0.443332 , 0.402459 , 0.206885 , 0.167348 , 0.331847 , 0.24316 , 0.299579 , 0.231099 , 0.291857 , 0.291949 , 0.271415 , 0.37515 , 0.399943 , 0.322405 , 0.215168 , 0.309135 , 0.281705 , 0.212067 , 0.319562 , 0.357557 , 0.246794 , 0.293221 
 1056 , 0.441285 , 0.399806 , 0.20173 , 0.157967 , 0.328142 , 0.23863 , 0.301553 , 0.217174 , 0.284145 , 0.285858 , 0.269392 , 0.363842 , 0.392903 , 0.318053 , 0.2068 , 0.308912 , 0.278516 , 0.205498 , 0.3105 , 0.351464 , 0.233206 , 0.293954 
 1057 , 0.438238 , 0.396196 , 0.194486 , 0.147047 , 0.325239 , 0.232793 , 0.301861 , 0.199029 , 0.275768 , 0.275214 , 0.266547 , 0.354562 , 0.385481 , 0.312605 , 0.197111 , 0.30675 , 0.274201 , 0.196653 , 0.299649 , 0.344316 , 0.218695 , 0.291202 
 1058 , 0.435237 , 0.392689 , 0.188342 , 0.136952 , 0.321575 , 0.22468 , 0.299556 , 0.184635 , 0.267682 , 0.266943 , 0.260211 , 0.350208 , 0.378644 , 0.303174 , 0.190224 , 0.301018 , 0.267643 , 0.189092 , 0.291823 , 0.334528 , 0.207068 , 0.286531 
 1059 , 0.432144 , 0.389154 , 0.183857 , 0.128255 , 0.316529 , 0.213747 , 0.293513 , 0.17499 , 0.259845 , 0.262635 , 0.249491 , 0.350397 , 0.372525 , 0.290878 , 0.18576 , 0.291222 , 0.259079 , 0.182908 , 0.28645 , 0.321667 , 0.199604 , 0.280341 
 1060 , 0.428061 , 0.384708 , 0.180933 , 0.121043 , 0.308613 , 0.200989 , 0.283732 , 0.166897 , 0.250741 , 0.264554 , 0.236321 , 0.343256 , 0.365808 , 0.285717 , 0.176025 , 0.281136 , 0.252542 , 0.175508 , 0.274955 , 0.307546 , 0.195859 , 0.276967 
 1061 , 0.423465 , 0.37985 , 0.176063 , 0.11526 , 0.300896 , 0.190372 , 0.2718 , 0.158492 , 0.242966 , 0.264762 , 0.224627 , 0.335706 , 0.359048 , 0.283051 , 0.165524 , 0.270271 , 0.245489 , 0.167886 , 0.263272 , 0.293586 , 0.19274 , 0.272061 
 1062 , 0.417522 , 0.374063 , 0.164373 , 0.117438 , 0.295747 , 0.191208 , 0.253602 , 0.151242 , 0.242584 , 0.257392 , 0.221426 , 0.327962 , 0.354191 , 0.293094 , 0.153416 , 0.259461 , 0.23838 , 0.161002 , 0.252432 , 0.283245 , 0.193691 , 0.262098 
 1063 , 0.414048 , 0.370056 , 0.150429 , 0.118743 , 0.292636 , 0.193065 , 0.237771 , 0.141774 , 0.244531 , 0.243548 , 0.217117 , 0.328946 , 0.349029 , 0.295745 , 0.143855 , 0.241093 , 0.231478 , 0.1557 , 0.247612 , 0.278721 , 0.189374 , 0.254185 
 1064 , 0.41062 , 0.365988 , 0.13517 , 0.119956 , 0.289528 , 0.195148 , 0.220877 , 0.131448 , 0.246923 , 0.227921 , 0.21239 , 0.331367 , 0.343324 , 0.297288 , 0.133929 , 0.221117 , 0.223965 , 0.150177 , 0.243239 , 0.274586 , 0.183999 , 0.24572 
 1065 , 0.408313 , 0.362124 , 0.137562 , 0.114662 , 0.282926 , 0.191002 , 0.216124 , 0.123634 , 0.243419 , 0.215256 , 0.201328 , 0.336582 , 0.33889 , 0.289046 , 0.135901 , 0.212835 , 0.216075 , 0.141832 , 0.24694 , 0.274358 , 0.180515 , 0.236598 
 1066 , 0.403085 , 0.357031 , 0.140817 , 0.109831 , 0.273101 , 0.184958 , 0.208914 , 0.115203 , 0.237514 , 0.203638 , 0.190914 , 0.33783 , 0.326561 , 0.279907 , 0.138867 , 0.208186 , 0.205865 , 0.130446 , 0.247721 , 0.272756 , 0.178768 , 0.220082 
 1067 , 0.395593 , 0.350958 , 0.143515 , 0.105608 , 0.261045 , 0.177854 , 0.199015 , 0.106115 , 0.230111 , 0.192235 , 0.181098 , 0.335719 , 0.308583 , 0.270566 , 0.141851 , 0.20533 , 0.193763 , 0.117106 , 0.245659 , 0.269781 , 0.178194 , 0.198445 
 1068 , 0.387196 , 0.344303 , 0.14187 , 0.096359 , 0.246307 , 0.163063 , 0.190129 , 0.104467 , 0.221982 , 0.18443 , 0.165949 , 0.3358 , 0.296676 , 0.253758 , 0.135678 , 0.203229 , 0.185267 , 0.104693 , 0.239996 , 0.269789 , 0.171407 , 0.180229 
 1069 , 0.37961 , 0.338201 , 0.137882 , 0.082469 , 0.23277 , 0.143814 , 0.18311 , 0.108069 , 0.214895 , 0.178245 , 0.14874 , 0.337196 , 0.293953 , 0.230693 , 0.123812 , 0.202259 , 0.178639 , 0.09369 , 0.237008 , 0.269879 , 0.160577 , 0.164917 
 1070 , 0.375447 , 0.334441 , 0.134441 , 0.065489 , 0.22562 , 0.124524 , 0.179151 , 0.11429 , 0.21139 , 0.170691 , 0.133622 , 0.338573 , 0.306057 , 0.203866 , 0.111415 , 0.203046 , 0.17128 , 0.084378 , 0.246424 , 0.265449 , 0.149048 , 0.151546 
 1071 , 0.370724 , 0.329792 , 0.129082 , 0.051023 , 0.221161 , 0.107121 , 0.172591 , 0.112146 , 0.204081 , 0.164993 , 0.123473 , 0.332659 , 0.312487 , 0.18338 , 0.09688 , 0.199883 , 0.164824 , 0.073034 , 0.252152 , 0.264262 , 0.138021 , 0.143456 
 1072 , 0.365142 , 0.323674 , 0.120399 , 0.041999 , 0.222981 , 0.094456 , 0.161384 , 0.093413 , 0.189536 , 0.163195 , 0.125288 , 0.312739 , 0.30567 , 0.175281 , 0.079148 , 0.189074 , 0.160509 , 0.058552 , 0.248147 , 0.269299 , 0.128801 , 0.145904 
 1073 , 0.361218 , 0.318985 , 0.115333 , 0.033219 , 0.21429 , 0.08183 , 0.150219 , 0.073055 , 0.168208 , 0.159987 , 0.12532 , 0.283135 , 0.280347 , 0.171094 , 0.061909 , 0.175574 , 0.158201 , 0.042297 , 0.217719 , 0.274512 , 0.117103 , 0.153726 
 1074 , 0.357017 , 0.314244 , 0.110145 , 0.024331 , 0.205722 , 0.068771 , 0.139667 , 0.052351 , 0.146611 , 0.156913 , 0.12536 , 0.254453 , 0.254841 , 0.166068 , 0.04461 , 0.161228 , 0.15563 , 0.026159 , 0.188762 , 0.277341 , 0.104615 , 0.162098 
 1075 , 0.352142 , 0.311668 , 0.110043 , 0.020817 , 0.202973 , 0.060564 , 0.148173 , 0.045097 , 0.136182 , 0.157014 , 0.125174 , 0.239445 , 0.234394 , 0.154197 , 0.049392 , 0.145331 , 0.151972 , 0.022113 , 0.17238 , 0.250675 , 0.087897 , 0.166399 
 1076 , 0.348516 , 0.308683 , 0.109262 , 0.016799 , 0.203386 , 0.052854 , 0.156901 , 0.0372 , 0.126705 , 0.160618 , 0.12201 , 0.229832 , 0.222818 , 0.144129 , 0.052868 , 0.130665 , 0.146037 , 0.018316 , 0.162536 , 0.224598 , 0.072468 , 0.163208 
 1077 , 0.345318 , 0.305464 , 0.108161 , 0.012541 , 0.205255 , 0.044613 , 0.166242 , 0.028665 , 0.117031 , 0.166072 , 0.117475 , 0.22195 , 0.213945 , 0.134071 , 0.055742 , 0.115476 , 0.139009 , 0.014224 , 0.154669 , 0.197756 , 0.05628 , 0.156919 
 1078 , 0.343143 , 0.302397 , 0.092216 , 0.008962 , 0.200472 , 0.04405 , 0.161098 , 0.026459 , 0.108322 , 0.150477 , 0.110686 , 0.214303 , 0.2192 , 0.130706 , 0.048862 , 0.107029 , 0.125729 , 0.015664 , 0.142558 , 0.175084 , 0.043128 , 0.14206 
 1079 , 0.337984 , 0.297717 , 0.06755 , 0.005495 , 0.18876 , 0.044054 , 0.148676 , 0.025764 , 0.096017 , 0.123511 , 0.102003 , 0.205549 , 0.220402 , 0.125667 , 0.038335 , 0.097008 , 0.109065 , 0.018342 , 0.126761 , 0.151529 , 0.028883 , 0.125999 
 1080 , 0.328446 , 0.290816 , 0.038918 , 0.001855 , 0.170699 , 0.04176 , 0.132045 , 0.024837 , 0.079534 , 0.091179 , 0.091727 , 0.195183 , 0.209659 , 0.115862 , 0.027055 , 0.083027 , 0.090495 , 0.02022 , 0.107817 , 0.125563 , 0.012728 , 0.110798 
 1081 , 0.318537 , 0.283386 , 0.024726 , 0 , 0.154412 , 0.039298 , 0.115514 , 0.020808 , 0.064708 , 0.064882 , 0.087385 , 0.185829 , 0.194444 , 0.109429 , 0.024377 , 0.072597 , 0.071472 , 0.018058 , 0.097456 , 0.111142 , 0.007757 , 0.095399 
 1082 , 0.308744 , 0.275554 , 0.023941 , 0 , 0.140608 , 0.036856 , 0.099518 , 0.013568 , 0.051721 , 0.044667 , 0.088455 , 0.17778 , 0.175689 , 0.106897 , 0.029162 , 0.065703 , 0.052788 , 0.01223 , 0.095532 , 0.108676 , 0.013905 , 0.080275 
 1083 , 0.301681 , 0.268284 , 0.024014 , 0 , 0.130902 , 0.035323 , 0.084274 , 0.005721 , 0.039776 , 0.026002 , 0.087658 , 0.170134 , 0.159051 , 0.108266 , 0.035849 , 0.059726 , 0.03588 , 0.006498 , 0.091987 , 0.108893 , 0.020612 , 0.0661 
 1084 , 0.294147 , 0.260165 , 0.02487 , 0 , 0.119882 , 0.032322 , 0.068058 , 0 , 0.029901 , 0.011739 , 0.082343 , 0.166014 , 0.144636 , 0.105018 , 0.039609 , 0.052982 , 0.020704 , 0.00236 , 0.088481 , 0.106496 , 0.026202 , 0.051608 
 1085 , 0.285797 , 0.249929 , 0.028269 , 0 , 0.105553 , 0.024716 , 0.050122 , 0 , 0.026236 , 0.013232 , 0.063552 , 0.174805 , 0.137384 , 0.085338 , 0.032588 , 0.04406 , 0.016608 , 0.002635 , 0.085321 , 0.094944 , 0.026909 , 0.038196 
 1086 , 0.28225 , 0.245705 , 0.030882 , 0 , 0.092928 , 0.017231 , 0.032893 , 0 , 0.023672 , 0.015502 , 0.049489 , 0.185456 , 0.134667 , 0.061343 , 0.025636 , 0.036237 , 0.011283 , 0.003155 , 0.090105 , 0.080678 , 0.026372 , 0.023772 
 1087 , 0.279451 , 0.242374 , 0.033311 , 0 , 0.079581 , 0.009403 , 0.01363 , 0 , 0.021108 , 0.018228 , 0.034265 , 0.197223 , 0.132568 , 0.036186 , 0.01795 , 0.028105 , 0.005726 , 0.0038 , 0.097471 , 0.065267 , 0.025664 , 0.008567 
 1088 , 0.276574 , 0.241438 , 0.023421 , 0 , 0.076231 , 0.008742 , 0.0097 , 0 , 0.01543 , 0.014014 , 0.025588 , 0.200602 , 0.123349 , 0.029495 , 0.013242 , 0.02105 , 0.006159 , 0.002939 , 0.080706 , 0.056792 , 0.017818 , 0.008886 
 1089 , 0.270497 , 0.237239 , 0.01321 , 0 , 0.071071 , 0.008107 , 0.005563 , 0 , 0.00903 , 0.008229 , 0.015184 , 0.196785 , 0.110285 , 0.022494 , 0.007778 , 0.013472 , 0.006753 , 0.001717 , 0.050463 , 0.047337 , 0.010165 , 0.009591 
 1090 , 0.261741 , 0.23024 , 0.003171 , 0 , 0.064282 , 0.007286 , 0.001293 , 0 , 0.002228 , 0.001974 , 0.003724 , 0.187579 , 0.095047 , 0.015349 , 0.001895 , 0.005366 , 0.00724 , 0.000407 , 0.017698 , 0.037095 , 0.00251 , 0.010017 
 1091 , 0.251201 , 0.221631 , 0 , 0 , 0.049018 , 0.005439 , 0 , 0 , 0 , 0 , 0 , 0.169331 , 0.070512 , 0.011505 , 0 , 0.003001 , 0.005753 , 0 , 0.006173 , 0.026713 , 0 , 0.007836 
 1092 , 0.243144 , 0.215196 , 0 , 0 , 0.030651 , 0.003325 , 0 , 0 , 0 , 0 , 0 , 0.147935 , 0.043389 , 0.009518 , 0 , 0.003503 , 0.003487 , 0 , 0.003629 , 0.016351 , 0 , 0.004753 
 1093 , 0.243918 , 0.216602 , 0 , 0 , 0.012426 , 0.001335 , 0 , 0 , 0 , 0 , 0 , 0.128802 , 0.01726 , 0.008338 , 0 , 0.00405 , 0.001331 , 0 , 0.001418 , 0.006119 , 0 , 0.001877 
 1094 , 0.245117 , 0.21772 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.103224 , 0 , 0.007155 , 0 , 0.003914 , 0 , 0 , 0 , 0 , 0 , 0 
 1095 , 0.247176 , 0.218459 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.067525 , 0 , 0.006072 , 0 , 0.002651 , 0 , 0 , 0 , 0 , 0 , 0 
 1096 , 0.246387 , 0.216106 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.032193 , 0 , 0.004668 , 0 , 0.001259 , 0 , 0 , 0 , 0 , 0 , 0 
 1097 , 0.245486 , 0.213639 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003393 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
