JUL8WSG100005.spu,JUL8WSG100004.spu,JUL8WSG100003.spu,
Wavelength,JUL8WSG100006.spu,JUL8WSG100007.spu,JUL8WSG100008.spu,JUL8WSG100009.spu,JUL8WSG100010.spu,JUL8WSG100011.spu,JUL8WSG100012.spu,JUL8WSG100013.spu,JUL8WSG100014.spu,JUL8WSG100015.spu,JUL8WSG100016.spu,JUL8WSG100017.spu,JUL8WSG100018.spu,JUL8WSG100019.spu,JUL8WSG100020.spu,JUL8WSG100021.spu,JUL8WSG100022.spu,JUL8WSG100023.spu,JUL8WSG100024.spu,JUL8WSG100025.spu
  (nm),7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3
  time  ,7:48 PM",7:56 PM",8:03 PM",8:10 PM",8:18 PM",8:43 PM",8:49 PM",8:56 PM",9:04 PM",9:14 PM",9:32 PM",9:36 PM",9:42 PM",9:48 PM",9:54 PM",0:24 PM",0:29 PM",0:37 PM",0:43 PM",0:49 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 574 , 0.149113 , 0.151527 , 0.129576 , 0.122402 , 0.097244 , 0.09619 , 0.093743 , 0.087222 , 0.094517 , 0.061684 , 0.119688 , 0.102378 , 0.085869 , 0.086929 , 0.082635 , 0.107152 , 0.113787 , 0.099118 , 0.078547 , 0.097231 
 575 , 0.14926 , 0.151657 , 0.12958 , 0.122476 , 0.097099 , 0.096056 , 0.093586 , 0.087053 , 0.094563 , 0.061689 , 0.11893 , 0.101401 , 0.085307 , 0.086389 , 0.081967 , 0.107072 , 0.113824 , 0.099111 , 0.078514 , 0.096986 
 576 , 0.149409 , 0.151789 , 0.129588 , 0.122547 , 0.096955 , 0.095917 , 0.093424 , 0.086879 , 0.094608 , 0.061697 , 0.11817 , 0.100406 , 0.084737 , 0.085848 , 0.081286 , 0.106997 , 0.11386 , 0.099103 , 0.078489 , 0.096736 
 577 , 0.14956 , 0.151917 , 0.129591 , 0.122612 , 0.09683 , 0.095776 , 0.093268 , 0.086736 , 0.094644 , 0.061711 , 0.117404 , 0.099463 , 0.084175 , 0.085314 , 0.080627 , 0.106923 , 0.113882 , 0.099101 , 0.078467 , 0.096527 
 578 , 0.149699 , 0.151978 , 0.129599 , 0.122651 , 0.096792 , 0.095603 , 0.093095 , 0.086745 , 0.094612 , 0.061766 , 0.11663 , 0.098782 , 0.083672 , 0.084847 , 0.080087 , 0.106865 , 0.113747 , 0.099117 , 0.078497 , 0.096523 
 579 , 0.149825 , 0.152019 , 0.129592 , 0.122682 , 0.096744 , 0.09542 , 0.092912 , 0.086755 , 0.094582 , 0.061819 , 0.115824 , 0.098086 , 0.083159 , 0.084371 , 0.079537 , 0.106798 , 0.11361 , 0.099121 , 0.078521 , 0.096514 
 580 , 0.14995 , 0.152067 , 0.129593 , 0.12272 , 0.096698 , 0.095235 , 0.092726 , 0.086761 , 0.094549 , 0.06187 , 0.115017 , 0.097384 , 0.082639 , 0.083886 , 0.07898 , 0.106733 , 0.113469 , 0.099128 , 0.078542 , 0.096502 
 581 , 0.150058 , 0.152278 , 0.129596 , 0.122767 , 0.096631 , 0.095077 , 0.092622 , 0.086706 , 0.094593 , 0.061791 , 0.114409 , 0.096742 , 0.082195 , 0.083533 , 0.078454 , 0.106809 , 0.113469 , 0.099105 , 0.078636 , 0.096409 
 582 , 0.15017 , 0.152562 , 0.129614 , 0.122827 , 0.096567 , 0.094943 , 0.092551 , 0.08665 , 0.094682 , 0.061681 , 0.113856 , 0.096123 , 0.08178 , 0.083221 , 0.077927 , 0.106933 , 0.113524 , 0.099096 , 0.078762 , 0.096293 
 583 , 0.150289 , 0.152847 , 0.129634 , 0.122883 , 0.096493 , 0.0948 , 0.092483 , 0.086585 , 0.094768 , 0.061569 , 0.113295 , 0.095497 , 0.081358 , 0.082907 , 0.077394 , 0.107058 , 0.113574 , 0.09909 , 0.078897 , 0.096174 
 584 , 0.150438 , 0.153069 , 0.129676 , 0.122948 , 0.096454 , 0.094696 , 0.092436 , 0.086509 , 0.094858 , 0.061526 , 0.112788 , 0.09493 , 0.081019 , 0.082627 , 0.076929 , 0.107141 , 0.113589 , 0.099118 , 0.07898 , 0.096044 
 585 , 0.150635 , 0.153227 , 0.129754 , 0.123021 , 0.096449 , 0.094646 , 0.092419 , 0.086422 , 0.094952 , 0.061576 , 0.112369 , 0.094451 , 0.080771 , 0.082405 , 0.076577 , 0.107212 , 0.113606 , 0.099204 , 0.079032 , 0.095922 
 586 , 0.150844 , 0.153382 , 0.129831 , 0.123094 , 0.096451 , 0.094582 , 0.092402 , 0.086328 , 0.095045 , 0.061625 , 0.111937 , 0.093951 , 0.080509 , 0.082175 , 0.076213 , 0.107282 , 0.113616 , 0.099289 , 0.07909 , 0.095793 
 587 , 0.15105 , 0.153536 , 0.129909 , 0.123174 , 0.096462 , 0.094529 , 0.092395 , 0.086252 , 0.095141 , 0.061681 , 0.111506 , 0.093456 , 0.080253 , 0.081931 , 0.075854 , 0.107355 , 0.113641 , 0.099377 , 0.079146 , 0.095688 
 588 , 0.151208 , 0.153604 , 0.129935 , 0.123324 , 0.096587 , 0.094515 , 0.092418 , 0.086302 , 0.095212 , 0.061747 , 0.111229 , 0.093063 , 0.080101 , 0.081638 , 0.075633 , 0.107425 , 0.113788 , 0.099446 , 0.079183 , 0.095766 
 589 , 0.15136 , 0.15367 , 0.129952 , 0.123479 , 0.09672 , 0.094508 , 0.092439 , 0.086352 , 0.095284 , 0.061811 , 0.110931 , 0.092655 , 0.079951 , 0.081327 , 0.07539 , 0.107493 , 0.113939 , 0.099519 , 0.079213 , 0.095832 
 590 , 0.151514 , 0.153737 , 0.129975 , 0.12364 , 0.096858 , 0.094498 , 0.092459 , 0.086406 , 0.095355 , 0.061879 , 0.110632 , 0.092243 , 0.079797 , 0.081006 , 0.075136 , 0.107566 , 0.114103 , 0.099597 , 0.079241 , 0.09591 
 591 , 0.151828 , 0.154006 , 0.130111 , 0.12386 , 0.09697 , 0.094564 , 0.092524 , 0.086364 , 0.095453 , 0.062018 , 0.11048 , 0.091909 , 0.079694 , 0.080884 , 0.075005 , 0.107734 , 0.114371 , 0.09975 , 0.079262 , 0.095983 
 592 , 0.152193 , 0.154345 , 0.13028 , 0.124079 , 0.097061 , 0.094632 , 0.092605 , 0.086285 , 0.095551 , 0.062167 , 0.11037 , 0.091574 , 0.079591 , 0.080818 , 0.074912 , 0.107895 , 0.114642 , 0.099896 , 0.079263 , 0.09603 
 593 , 0.152576 , 0.154683 , 0.130452 , 0.124313 , 0.097164 , 0.094707 , 0.092685 , 0.08621 , 0.095655 , 0.062321 , 0.110251 , 0.091229 , 0.079486 , 0.080744 , 0.074816 , 0.108064 , 0.114921 , 0.100042 , 0.079268 , 0.096077 
 594 , 0.152924 , 0.155016 , 0.130653 , 0.124522 , 0.097321 , 0.094748 , 0.092755 , 0.086235 , 0.095777 , 0.062466 , 0.11013 , 0.090973 , 0.079451 , 0.080718 , 0.074779 , 0.108203 , 0.115205 , 0.100152 , 0.079379 , 0.096186 
 595 , 0.153207 , 0.155316 , 0.13087 , 0.124741 , 0.097564 , 0.094728 , 0.092803 , 0.086409 , 0.095924 , 0.062579 , 0.109989 , 0.090853 , 0.079486 , 0.080729 , 0.074785 , 0.108283 , 0.11545 , 0.100176 , 0.079599 , 0.096374 
 596 , 0.153492 , 0.155626 , 0.131097 , 0.124962 , 0.097809 , 0.094708 , 0.092853 , 0.086592 , 0.09608 , 0.062699 , 0.109848 , 0.090726 , 0.079522 , 0.080741 , 0.074791 , 0.108357 , 0.115692 , 0.100201 , 0.079827 , 0.096564 
 597 , 0.153779 , 0.155943 , 0.13132 , 0.125179 , 0.098054 , 0.094701 , 0.092915 , 0.086768 , 0.096235 , 0.062809 , 0.109704 , 0.090598 , 0.079551 , 0.080746 , 0.074792 , 0.108443 , 0.115925 , 0.100231 , 0.080049 , 0.096759 
 598 , 0.15407 , 0.156364 , 0.131503 , 0.125374 , 0.098247 , 0.094857 , 0.093108 , 0.08686 , 0.096432 , 0.06283 , 0.109594 , 0.090436 , 0.079515 , 0.080698 , 0.074715 , 0.108603 , 0.115975 , 0.100301 , 0.080199 , 0.09695 
 599 , 0.154372 , 0.156789 , 0.131696 , 0.125564 , 0.098434 , 0.095018 , 0.093301 , 0.086949 , 0.096623 , 0.062849 , 0.109472 , 0.090272 , 0.079486 , 0.080651 , 0.074633 , 0.10876 , 0.116037 , 0.100365 , 0.080352 , 0.097136 
 600 , 0.154669 , 0.157223 , 0.131884 , 0.125762 , 0.098629 , 0.095182 , 0.093495 , 0.087033 , 0.096822 , 0.062868 , 0.109352 , 0.090101 , 0.079452 , 0.080605 , 0.074551 , 0.108919 , 0.1161 , 0.10043 , 0.080512 , 0.097322 
 601 , 0.15496 , 0.157558 , 0.132087 , 0.125936 , 0.098728 , 0.095315 , 0.093612 , 0.087034 , 0.096998 , 0.062931 , 0.109126 , 0.089899 , 0.079447 , 0.080509 , 0.074411 , 0.109093 , 0.116199 , 0.100424 , 0.080569 , 0.097252 
 602 , 0.15523 , 0.157866 , 0.132297 , 0.126076 , 0.098782 , 0.095423 , 0.093697 , 0.087001 , 0.097156 , 0.063011 , 0.108863 , 0.089683 , 0.079441 , 0.080398 , 0.074243 , 0.109285 , 0.116295 , 0.100407 , 0.080572 , 0.097089 
 603 , 0.155502 , 0.158176 , 0.13251 , 0.126225 , 0.098843 , 0.09554 , 0.093784 , 0.086962 , 0.097315 , 0.063086 , 0.108594 , 0.089462 , 0.079443 , 0.080288 , 0.074069 , 0.109478 , 0.116394 , 0.100391 , 0.080576 , 0.09692 
 604 , 0.155769 , 0.158461 , 0.132658 , 0.126346 , 0.098924 , 0.095634 , 0.093841 , 0.086966 , 0.097434 , 0.063183 , 0.108304 , 0.089188 , 0.079392 , 0.080097 , 0.073899 , 0.109647 , 0.116482 , 0.100435 , 0.080621 , 0.096836 
 605 , 0.156056 , 0.158699 , 0.132728 , 0.12646 , 0.099077 , 0.095721 , 0.093885 , 0.087053 , 0.09753 , 0.063334 , 0.107994 , 0.088855 , 0.079286 , 0.079824 , 0.073724 , 0.10979 , 0.116582 , 0.100577 , 0.080745 , 0.096925 
 606 , 0.156337 , 0.158944 , 0.132798 , 0.126574 , 0.099229 , 0.095815 , 0.093929 , 0.087133 , 0.09762 , 0.063493 , 0.107682 , 0.088521 , 0.079179 , 0.079536 , 0.073548 , 0.109932 , 0.11668 , 0.100718 , 0.080869 , 0.097014 
 607 , 0.156636 , 0.159192 , 0.132876 , 0.126697 , 0.099382 , 0.095908 , 0.093979 , 0.087212 , 0.097716 , 0.063642 , 0.107363 , 0.08817 , 0.07907 , 0.079259 , 0.073363 , 0.110081 , 0.11678 , 0.100866 , 0.080993 , 0.097095 
 608 , 0.156993 , 0.159426 , 0.133006 , 0.126876 , 0.099374 , 0.096096 , 0.094075 , 0.087222 , 0.097847 , 0.063661 , 0.106951 , 0.087756 , 0.078821 , 0.079024 , 0.073042 , 0.110195 , 0.116913 , 0.101057 , 0.080957 , 0.097036 
 609 , 0.157369 , 0.15967 , 0.133127 , 0.127055 , 0.099375 , 0.096281 , 0.094169 , 0.087231 , 0.09798 , 0.063687 , 0.106537 , 0.087332 , 0.078573 , 0.078782 , 0.072724 , 0.110321 , 0.11705 , 0.101257 , 0.080928 , 0.096972 
 610 , 0.157741 , 0.159917 , 0.133258 , 0.12723 , 0.09937 , 0.096468 , 0.094272 , 0.087241 , 0.098116 , 0.063707 , 0.106117 , 0.086908 , 0.078318 , 0.078535 , 0.072406 , 0.110449 , 0.117182 , 0.101459 , 0.080894 , 0.096909 
 611 , 0.157999 , 0.160077 , 0.133432 , 0.127389 , 0.099468 , 0.096487 , 0.094233 , 0.0873 , 0.098205 , 0.063807 , 0.105572 , 0.086485 , 0.078113 , 0.078297 , 0.072172 , 0.110522 , 0.117211 , 0.101471 , 0.080972 , 0.096983 
 612 , 0.158184 , 0.160183 , 0.133621 , 0.127543 , 0.0996 , 0.096432 , 0.094134 , 0.087363 , 0.098275 , 0.063948 , 0.104985 , 0.086071 , 0.077933 , 0.078069 , 0.071984 , 0.11056 , 0.117222 , 0.101429 , 0.081115 , 0.097119 
 613 , 0.158365 , 0.160298 , 0.133818 , 0.127705 , 0.099734 , 0.096378 , 0.094029 , 0.087433 , 0.098338 , 0.064084 , 0.10439 , 0.085649 , 0.077753 , 0.077835 , 0.071796 , 0.110591 , 0.117235 , 0.101381 , 0.081259 , 0.097256 
 614 , 0.158571 , 0.160492 , 0.133989 , 0.127877 , 0.099787 , 0.096319 , 0.093988 , 0.087489 , 0.098458 , 0.06416 , 0.10382 , 0.085206 , 0.077521 , 0.077575 , 0.071546 , 0.110667 , 0.117303 , 0.101435 , 0.081411 , 0.097334 
 615 , 0.158799 , 0.160872 , 0.134123 , 0.128107 , 0.099714 , 0.096269 , 0.09408 , 0.087546 , 0.098691 , 0.064105 , 0.103322 , 0.084729 , 0.077213 , 0.077261 , 0.071164 , 0.110858 , 0.117488 , 0.101658 , 0.081578 , 0.097306 
 616 , 0.159026 , 0.161259 , 0.134261 , 0.128341 , 0.099642 , 0.096215 , 0.094173 , 0.087611 , 0.098925 , 0.064054 , 0.102817 , 0.084245 , 0.076898 , 0.076946 , 0.07078 , 0.111052 , 0.117668 , 0.101889 , 0.081746 , 0.09728 
 617 , 0.15926 , 0.161646 , 0.134398 , 0.128574 , 0.09957 , 0.096159 , 0.094265 , 0.087669 , 0.099167 , 0.063997 , 0.102311 , 0.083752 , 0.076588 , 0.076629 , 0.070395 , 0.111252 , 0.117856 , 0.102113 , 0.081913 , 0.097253 
 618 , 0.159576 , 0.161937 , 0.134586 , 0.128749 , 0.099543 , 0.096231 , 0.094267 , 0.087774 , 0.099427 , 0.06409 , 0.101904 , 0.083346 , 0.076627 , 0.076524 , 0.070085 , 0.111464 , 0.118033 , 0.102308 , 0.081964 , 0.097162 
 619 , 0.159923 , 0.162232 , 0.134788 , 0.128929 , 0.099518 , 0.096298 , 0.094283 , 0.087876 , 0.099683 , 0.06418 , 0.101485 , 0.082942 , 0.076665 , 0.076432 , 0.069772 , 0.111681 , 0.118205 , 0.102513 , 0.082024 , 0.097072 
 620 , 0.160273 , 0.16253 , 0.134986 , 0.129105 , 0.099488 , 0.096365 , 0.094293 , 0.087987 , 0.099947 , 0.064278 , 0.101066 , 0.082524 , 0.076698 , 0.076335 , 0.069459 , 0.111894 , 0.118386 , 0.10272 , 0.082085 , 0.09699 
 621 , 0.160601 , 0.162801 , 0.135123 , 0.129322 , 0.099603 , 0.096366 , 0.094387 , 0.088174 , 0.100112 , 0.064414 , 0.100799 , 0.082228 , 0.07673 , 0.076132 , 0.069239 , 0.112092 , 0.1186 , 0.10293 , 0.08218 , 0.097115 
 622 , 0.160909 , 0.163022 , 0.135217 , 0.129558 , 0.099792 , 0.096336 , 0.094505 , 0.088405 , 0.100232 , 0.064586 , 0.100625 , 0.081976 , 0.076758 , 0.075883 , 0.069061 , 0.112279 , 0.118854 , 0.103144 , 0.082299 , 0.097355 
 623 , 0.161219 , 0.163253 , 0.135313 , 0.129797 , 0.099982 , 0.096306 , 0.094624 , 0.088639 , 0.100361 , 0.064761 , 0.100444 , 0.081723 , 0.076793 , 0.075634 , 0.068877 , 0.112476 , 0.119102 , 0.103353 , 0.082419 , 0.097596 
 624 , 0.161592 , 0.16356 , 0.135518 , 0.130095 , 0.10016 , 0.096396 , 0.094738 , 0.088839 , 0.100519 , 0.06492 , 0.10034 , 0.081504 , 0.076835 , 0.075488 , 0.068712 , 0.112676 , 0.119396 , 0.103607 , 0.082547 , 0.097798 
 625 , 0.162067 , 0.164039 , 0.135928 , 0.130516 , 0.100314 , 0.096702 , 0.094875 , 0.088971 , 0.10075 , 0.065033 , 0.100349 , 0.081372 , 0.076909 , 0.075559 , 0.06859 , 0.112889 , 0.119754 , 0.103948 , 0.082687 , 0.097913 
 626 , 0.162547 , 0.164531 , 0.136349 , 0.130941 , 0.100464 , 0.097018 , 0.095014 , 0.089099 , 0.100984 , 0.065148 , 0.100367 , 0.081236 , 0.076992 , 0.075633 , 0.068456 , 0.113106 , 0.120109 , 0.104285 , 0.08283 , 0.09803 
 627 , 0.163033 , 0.165034 , 0.136775 , 0.13137 , 0.100617 , 0.09733 , 0.095149 , 0.089229 , 0.101221 , 0.065265 , 0.100381 , 0.081099 , 0.07707 , 0.075701 , 0.068329 , 0.113318 , 0.120475 , 0.104633 , 0.082976 , 0.09815 
 628 , 0.163541 , 0.165453 , 0.137168 , 0.131778 , 0.100955 , 0.097478 , 0.095266 , 0.089528 , 0.101476 , 0.065534 , 0.100218 , 0.08112 , 0.077191 , 0.075779 , 0.068421 , 0.113578 , 0.120519 , 0.104843 , 0.083269 , 0.098472 
 629 , 0.164046 , 0.165878 , 0.137565 , 0.132187 , 0.10129 , 0.097604 , 0.095375 , 0.089836 , 0.101728 , 0.065801 , 0.100056 , 0.081135 , 0.077303 , 0.075847 , 0.068518 , 0.11383 , 0.120567 , 0.105045 , 0.083559 , 0.098782 
 630 , 0.164555 , 0.166306 , 0.137965 , 0.132606 , 0.101633 , 0.097739 , 0.095485 , 0.090153 , 0.101982 , 0.066076 , 0.099889 , 0.08115 , 0.077424 , 0.075916 , 0.068616 , 0.114084 , 0.120609 , 0.105248 , 0.083858 , 0.0991 
 631 , 0.164981 , 0.166768 , 0.138268 , 0.132997 , 0.101837 , 0.097899 , 0.095658 , 0.090394 , 0.102291 , 0.066167 , 0.099784 , 0.081136 , 0.07745 , 0.075886 , 0.068597 , 0.11446 , 0.120891 , 0.105496 , 0.084159 , 0.099387 
 632 , 0.165367 , 0.16722 , 0.138504 , 0.133329 , 0.101955 , 0.098073 , 0.095849 , 0.090597 , 0.10264 , 0.066161 , 0.09971 , 0.081092 , 0.077435 , 0.075798 , 0.068497 , 0.114879 , 0.121285 , 0.105752 , 0.084449 , 0.099633 
 633 , 0.165754 , 0.167674 , 0.13874 , 0.133668 , 0.102066 , 0.098254 , 0.096041 , 0.090807 , 0.102983 , 0.066147 , 0.099635 , 0.081049 , 0.07742 , 0.07571 , 0.068396 , 0.115292 , 0.121674 , 0.10601 , 0.084733 , 0.09988 
 634 , 0.166143 , 0.168099 , 0.138935 , 0.133948 , 0.102125 , 0.098478 , 0.09624 , 0.090973 , 0.103324 , 0.066185 , 0.099495 , 0.080943 , 0.077421 , 0.07564 , 0.068261 , 0.115655 , 0.121975 , 0.106256 , 0.084948 , 0.100007 
 635 , 0.166535 , 0.168473 , 0.139061 , 0.134125 , 0.102074 , 0.09876 , 0.09645 , 0.091051 , 0.103633 , 0.066329 , 0.099195 , 0.080729 , 0.07743 , 0.075611 , 0.068035 , 0.115899 , 0.122063 , 0.106434 , 0.084977 , 0.099897 
 636 , 0.166927 , 0.168853 , 0.139189 , 0.134317 , 0.102017 , 0.099044 , 0.096654 , 0.091122 , 0.103936 , 0.066484 , 0.098896 , 0.080522 , 0.077443 , 0.075587 , 0.067805 , 0.116139 , 0.12215 , 0.106608 , 0.085013 , 0.099789 
 637 , 0.167325 , 0.16924 , 0.139323 , 0.134502 , 0.101967 , 0.099321 , 0.096865 , 0.0912 , 0.104241 , 0.066632 , 0.098589 , 0.080313 , 0.077449 , 0.075555 , 0.067582 , 0.11638 , 0.122236 , 0.106781 , 0.085049 , 0.09968 
 638 , 0.167505 , 0.169338 , 0.139391 , 0.134596 , 0.101864 , 0.099494 , 0.097055 , 0.09135 , 0.104402 , 0.066783 , 0.097929 , 0.079899 , 0.077219 , 0.075153 , 0.067263 , 0.116418 , 0.122418 , 0.107025 , 0.08518 , 0.099784 
 639 , 0.167676 , 0.169421 , 0.139467 , 0.134678 , 0.101757 , 0.099695 , 0.097244 , 0.091502 , 0.104561 , 0.066943 , 0.097265 , 0.079473 , 0.076994 , 0.074748 , 0.066943 , 0.116455 , 0.122607 , 0.10728 , 0.085321 , 0.099899 
 640 , 0.167841 , 0.16951 , 0.139542 , 0.134766 , 0.101657 , 0.099888 , 0.097426 , 0.09166 , 0.104713 , 0.067104 , 0.096605 , 0.079039 , 0.076761 , 0.074341 , 0.06663 , 0.116492 , 0.122796 , 0.107536 , 0.085463 , 0.100015 
 641 , 0.16799 , 0.169643 , 0.139567 , 0.134863 , 0.101353 , 0.100118 , 0.09755 , 0.09169 , 0.104801 , 0.067297 , 0.095854 , 0.078436 , 0.076364 , 0.073902 , 0.066098 , 0.116501 , 0.122922 , 0.107632 , 0.085503 , 0.099969 
 642 , 0.168118 , 0.169817 , 0.139581 , 0.134982 , 0.10095 , 0.100375 , 0.097652 , 0.091675 , 0.104881 , 0.067523 , 0.095058 , 0.077744 , 0.075896 , 0.073458 , 0.065469 , 0.116516 , 0.123055 , 0.107674 , 0.085512 , 0.09987 
 643 , 0.168247 , 0.169991 , 0.139595 , 0.135095 , 0.100547 , 0.100625 , 0.097755 , 0.09166 , 0.104954 , 0.067743 , 0.094259 , 0.077049 , 0.075412 , 0.072998 , 0.064824 , 0.116525 , 0.123182 , 0.10771 , 0.085516 , 0.099763 
 644 , 0.168404 , 0.170109 , 0.139602 , 0.135198 , 0.10018 , 0.100815 , 0.097881 , 0.091686 , 0.105041 , 0.067974 , 0.093385 , 0.076382 , 0.074905 , 0.072549 , 0.064269 , 0.116511 , 0.123228 , 0.107717 , 0.085547 , 0.09968 
 645 , 0.16864 , 0.170093 , 0.139577 , 0.13527 , 0.099903 , 0.100855 , 0.098022 , 0.091826 , 0.105126 , 0.068229 , 0.092362 , 0.075756 , 0.074346 , 0.072114 , 0.063893 , 0.116438 , 0.123107 , 0.107674 , 0.085658 , 0.099682 
 646 , 0.168886 , 0.170062 , 0.139549 , 0.13534 , 0.099621 , 0.10089 , 0.098166 , 0.091971 , 0.105213 , 0.068491 , 0.091333 , 0.075123 , 0.073782 , 0.071674 , 0.063515 , 0.116369 , 0.12298 , 0.107637 , 0.08577 , 0.099686 
 647 , 0.169137 , 0.170035 , 0.13953 , 0.135413 , 0.099333 , 0.100935 , 0.098305 , 0.09212 , 0.105303 , 0.068756 , 0.090288 , 0.074482 , 0.07321 , 0.071234 , 0.06313 , 0.116303 , 0.122855 , 0.107595 , 0.085883 , 0.099692 
 648 , 0.169206 , 0.170171 , 0.139401 , 0.135483 , 0.099052 , 0.10086 , 0.098469 , 0.092211 , 0.105483 , 0.068714 , 0.089511 , 0.073899 , 0.072739 , 0.070766 , 0.062506 , 0.116429 , 0.123039 , 0.107744 , 0.085939 , 0.099636 
 649 , 0.169243 , 0.170325 , 0.13928 , 0.135551 , 0.098763 , 0.10079 , 0.098633 , 0.092286 , 0.105688 , 0.068655 , 0.08873 , 0.073315 , 0.072276 , 0.070278 , 0.061868 , 0.116565 , 0.123223 , 0.107902 , 0.085974 , 0.099542 
 650 , 0.169283 , 0.170482 , 0.139146 , 0.13562 , 0.098474 , 0.100707 , 0.0988 , 0.092362 , 0.105888 , 0.068598 , 0.087933 , 0.072716 , 0.071806 , 0.069783 , 0.061213 , 0.116697 , 0.123409 , 0.108055 , 0.086018 , 0.099457 
 651 , 0.169354 , 0.170591 , 0.139138 , 0.13568 , 0.098129 , 0.100769 , 0.098939 , 0.092407 , 0.106108 , 0.068744 , 0.08722 , 0.072072 , 0.071414 , 0.069403 , 0.060679 , 0.116879 , 0.123535 , 0.10822 , 0.086005 , 0.099337 
 652 , 0.16947 , 0.170658 , 0.139186 , 0.135717 , 0.097749 , 0.100906 , 0.099059 , 0.092419 , 0.106301 , 0.068999 , 0.086538 , 0.071374 , 0.071034 , 0.069079 , 0.060193 , 0.117062 , 0.123601 , 0.108329 , 0.085937 , 0.09919 
 653 , 0.169581 , 0.170727 , 0.139228 , 0.135762 , 0.097361 , 0.101037 , 0.099174 , 0.092432 , 0.106496 , 0.069262 , 0.085842 , 0.070669 , 0.070654 , 0.068747 , 0.0597 , 0.117247 , 0.12367 , 0.108439 , 0.085864 , 0.099043 
 654 , 0.16965 , 0.170752 , 0.139206 , 0.135764 , 0.097007 , 0.101116 , 0.099283 , 0.092507 , 0.106653 , 0.069476 , 0.08513 , 0.070078 , 0.070281 , 0.068353 , 0.059215 , 0.117364 , 0.123727 , 0.108552 , 0.085862 , 0.098942 
 655 , 0.169566 , 0.170638 , 0.13902 , 0.135672 , 0.096726 , 0.101081 , 0.099371 , 0.092682 , 0.106741 , 0.069579 , 0.084413 , 0.069753 , 0.069948 , 0.067818 , 0.058744 , 0.117293 , 0.123714 , 0.108684 , 0.086015 , 0.098958 
 656 , 0.169478 , 0.170522 , 0.138842 , 0.135585 , 0.096448 , 0.10104 , 0.099465 , 0.092857 , 0.106829 , 0.069679 , 0.083687 , 0.069439 , 0.069613 , 0.067277 , 0.058267 , 0.117217 , 0.123688 , 0.108824 , 0.086168 , 0.098972 
 657 , 0.169382 , 0.170406 , 0.138657 , 0.135491 , 0.096168 , 0.100998 , 0.099552 , 0.093031 , 0.106916 , 0.069779 , 0.082959 , 0.069118 , 0.069278 , 0.066736 , 0.05779 , 0.117141 , 0.123669 , 0.108956 , 0.086314 , 0.098986 
 658 , 0.169429 , 0.170364 , 0.138523 , 0.135601 , 0.095647 , 0.101201 , 0.099591 , 0.09303 , 0.107044 , 0.069925 , 0.082213 , 0.06854 , 0.0687 , 0.066191 , 0.057172 , 0.117129 , 0.123733 , 0.109219 , 0.086375 , 0.098917 
 659 , 0.169515 , 0.170319 , 0.138369 , 0.135722 , 0.09512 , 0.101414 , 0.09963 , 0.093017 , 0.107158 , 0.070073 , 0.081465 , 0.067948 , 0.068107 , 0.065649 , 0.05657 , 0.117114 , 0.123807 , 0.109493 , 0.086425 , 0.09884 
 660 , 0.169593 , 0.170282 , 0.138222 , 0.135843 , 0.094592 , 0.101621 , 0.09967 , 0.093004 , 0.107279 , 0.070221 , 0.080724 , 0.067363 , 0.06753 , 0.065107 , 0.055968 , 0.1171 , 0.123882 , 0.109767 , 0.086483 , 0.098763 
 661 , 0.169677 , 0.170192 , 0.138113 , 0.135907 , 0.094228 , 0.101738 , 0.099706 , 0.093183 , 0.10742 , 0.070406 , 0.079897 , 0.066909 , 0.06701 , 0.064696 , 0.055589 , 0.117099 , 0.123818 , 0.109821 , 0.086551 , 0.098749 
 662 , 0.169746 , 0.17008 , 0.138055 , 0.135921 , 0.093965 , 0.101797 , 0.099736 , 0.093486 , 0.107553 , 0.070613 , 0.079012 , 0.066541 , 0.066534 , 0.064364 , 0.055326 , 0.117106 , 0.123711 , 0.109738 , 0.086648 , 0.09877 
 663 , 0.169816 , 0.169975 , 0.138003 , 0.135941 , 0.093694 , 0.101849 , 0.099765 , 0.093781 , 0.107694 , 0.070828 , 0.07814 , 0.066181 , 0.066064 , 0.064031 , 0.055063 , 0.11712 , 0.123597 , 0.109655 , 0.086738 , 0.098792 
 664 , 0.16984 , 0.169898 , 0.137923 , 0.135975 , 0.093388 , 0.1019 , 0.099843 , 0.093998 , 0.107874 , 0.070957 , 0.077339 , 0.065818 , 0.065578 , 0.063695 , 0.05474 , 0.117171 , 0.12356 , 0.109648 , 0.086839 , 0.098796 
 665 , 0.169791 , 0.169885 , 0.137759 , 0.136071 , 0.092972 , 0.101937 , 0.100023 , 0.094006 , 0.10818 , 0.070895 , 0.076731 , 0.065452 , 0.06506 , 0.063342 , 0.054268 , 0.11732 , 0.123716 , 0.109825 , 0.08694 , 0.098786 
