  time  ,36:42 PM,36:53 PM,37:04 PM,37:12 PM,37:24 PM,37:50 PM,37:55 PM,38:01 PM,38:10 PM,38:19 PM,38:40 PM,38:48 PM,39:08 PM,39:18 PM,39:28 PM,40:06 PM,40:15 PM,40:24 PM,40:36 PM,40:44 PM,41:49 PM,41:56 PM,42:05 PM,42:12 PM,42:21 PM,42:49 PM,42:57 PM,43:03 PM,43:10 PM,43:19 PM,44:01 PM,44:10 PM,44:17 PM,44:24 PM,44:31 PM,44:57 PM,45:06 PM,45:13 PM,45:21 PM,45:29 PM,46:49 PM,47:14 PM,47:26 PM,47:33 PM,47:40 PM,47:47 PM,48:34 PM,48:42 PM,48:50 PM,49:00 PM,49:07 PM,49:45 PM,49:53 PM,50:00 PM,50:08 PM,50:16 PM,50:51 PM,50:59 PM,51:08 PM,51:17 PM,51:24 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 680 , 0.10479 , 0.07129 , 0.10445 , 0.11826 , 0.10649 , 0.0525 , 0.04463 , 0.06355 , 0.05643 , 0.04733 , 0.05715 , 0.03961 , 0.02407 , 0.02906 , 0.04029 , 0.0829 , 0.07955 , 0.07784 , 0.05923 , 0.1016 , 0.06541 , 0.09637 , 0.1246 , 0.08939 , 0.10299 , 0.04689 , 0.04094 , 0.04659 , 0.04587 , 0.05143 , 0.09124 , 0.09662 , 0.08964 , 0.10177 , 0.10205 , 0.09531 , 0.0586 , 0.06868 , 0.07687 , 0.07673 , 0.0877 , 0.08785 , 0.08941 , 0.11487 , 0.12235 , 0.10591 , 0.09522 , 0.10217 , 0.11005 , 0.09444 , 0.08375 , 0.03639 , 0.0393 , 0.05163 , 0.04394 , 0.04234 , 0.09151 , 0.07263 , 0.07695 , 0.07678 , 0.08798 
 681 , 0.10475 , 0.07135 , 0.10454 , 0.11827 , 0.10657 , 0.05296 , 0.04528 , 0.06387 , 0.0567 , 0.04751 , 0.05734 , 0.04014 , 0.02461 , 0.02949 , 0.04058 , 0.08307 , 0.07969 , 0.07808 , 0.05949 , 0.10182 , 0.06597 , 0.09656 , 0.1247 , 0.08966 , 0.10319 , 0.04728 , 0.04136 , 0.04705 , 0.04641 , 0.05188 , 0.09145 , 0.09677 , 0.08973 , 0.10191 , 0.10214 , 0.09541 , 0.05875 , 0.06875 , 0.07693 , 0.07677 , 0.0879 , 0.08804 , 0.08977 , 0.11497 , 0.1224 , 0.10608 , 0.09533 , 0.10225 , 0.11025 , 0.09465 , 0.08387 , 0.03698 , 0.03969 , 0.05215 , 0.04434 , 0.04266 , 0.09159 , 0.07275 , 0.07708 , 0.0769 , 0.08807 
 682 , 0.10504 , 0.07168 , 0.10499 , 0.11868 , 0.10702 , 0.05374 , 0.04628 , 0.0645 , 0.05724 , 0.0479 , 0.0578 , 0.04097 , 0.0254 , 0.03016 , 0.04108 , 0.08357 , 0.08014 , 0.07867 , 0.06002 , 0.10246 , 0.06693 , 0.09713 , 0.12522 , 0.0903 , 0.10378 , 0.04798 , 0.04203 , 0.04781 , 0.04724 , 0.05265 , 0.09201 , 0.09728 , 0.09013 , 0.10241 , 0.10258 , 0.09583 , 0.05912 , 0.06905 , 0.07725 , 0.07705 , 0.08844 , 0.08857 , 0.09052 , 0.11544 , 0.12284 , 0.10665 , 0.09578 , 0.10269 , 0.11086 , 0.09523 , 0.08434 , 0.03783 , 0.04031 , 0.05298 , 0.045 , 0.04321 , 0.09202 , 0.07311 , 0.07751 , 0.07729 , 0.08848 
 683 , 0.10533 , 0.07202 , 0.10545 , 0.11909 , 0.10747 , 0.05454 , 0.0473 , 0.06514 , 0.05779 , 0.0483 , 0.05827 , 0.04181 , 0.02621 , 0.03085 , 0.04159 , 0.08408 , 0.08061 , 0.07927 , 0.06057 , 0.10312 , 0.0679 , 0.0977 , 0.12575 , 0.09095 , 0.10439 , 0.04869 , 0.04271 , 0.04859 , 0.04809 , 0.05343 , 0.09258 , 0.0978 , 0.09054 , 0.10292 , 0.10304 , 0.09626 , 0.05951 , 0.06936 , 0.07758 , 0.07733 , 0.08898 , 0.0891 , 0.09128 , 0.11592 , 0.1233 , 0.10723 , 0.09625 , 0.10314 , 0.11148 , 0.09583 , 0.08482 , 0.0387 , 0.04095 , 0.05383 , 0.04567 , 0.04378 , 0.09246 , 0.07348 , 0.07795 , 0.07769 , 0.0889 
 684 , 0.10574 , 0.07249 , 0.10607 , 0.11966 , 0.10811 , 0.05557 , 0.0486 , 0.066 , 0.05851 , 0.04883 , 0.05891 , 0.04296 , 0.02726 , 0.03172 , 0.04226 , 0.08476 , 0.08124 , 0.08007 , 0.06128 , 0.104 , 0.06919 , 0.09847 , 0.12645 , 0.09182 , 0.10518 , 0.04959 , 0.04361 , 0.04958 , 0.0492 , 0.05443 , 0.09332 , 0.09851 , 0.0911 , 0.10363 , 0.10367 , 0.09685 , 0.06001 , 0.06979 , 0.07802 , 0.07773 , 0.08971 , 0.08981 , 0.09226 , 0.11658 , 0.12393 , 0.10801 , 0.09691 , 0.10378 , 0.11231 , 0.09662 , 0.08549 , 0.03987 , 0.04182 , 0.05493 , 0.04656 , 0.04452 , 0.09305 , 0.074 , 0.07851 , 0.07824 , 0.08947 
 685 , 0.10646 , 0.07327 , 0.10706 , 0.1206 , 0.10918 , 0.05716 , 0.05054 , 0.06737 , 0.05963 , 0.04966 , 0.05997 , 0.04482 , 0.02889 , 0.03305 , 0.04333 , 0.08589 , 0.08228 , 0.08136 , 0.06239 , 0.10541 , 0.07127 , 0.09972 , 0.12758 , 0.09322 , 0.10645 , 0.05095 , 0.045 , 0.05109 , 0.05094 , 0.05598 , 0.09449 , 0.09968 , 0.09203 , 0.1048 , 0.10471 , 0.09782 , 0.06082 , 0.07053 , 0.07874 , 0.07841 , 0.09088 , 0.09097 , 0.09376 , 0.11768 , 0.12501 , 0.10928 , 0.09803 , 0.1049 , 0.11369 , 0.09787 , 0.0866 , 0.0418 , 0.04324 , 0.05662 , 0.04796 , 0.0457 , 0.09399 , 0.0749 , 0.07937 , 0.07914 , 0.09039 
 686 , 0.10719 , 0.07407 , 0.10808 , 0.12157 , 0.11027 , 0.05879 , 0.05251 , 0.06877 , 0.06077 , 0.05051 , 0.06106 , 0.04673 , 0.03055 , 0.03441 , 0.04442 , 0.08705 , 0.08335 , 0.08267 , 0.06352 , 0.10684 , 0.07339 , 0.10099 , 0.12873 , 0.09464 , 0.10774 , 0.05235 , 0.04643 , 0.05263 , 0.05272 , 0.05756 , 0.09569 , 0.10087 , 0.09298 , 0.106 , 0.10578 , 0.09881 , 0.06164 , 0.07128 , 0.07947 , 0.07911 , 0.09207 , 0.09214 , 0.09529 , 0.1188 , 0.12612 , 0.11057 , 0.09918 , 0.10605 , 0.1151 , 0.09915 , 0.08773 , 0.04376 , 0.04469 , 0.05834 , 0.04937 , 0.0469 , 0.09495 , 0.07581 , 0.08026 , 0.08006 , 0.09131 
 687 , 0.10793 , 0.07487 , 0.1091 , 0.12255 , 0.11138 , 0.06044 , 0.05453 , 0.07019 , 0.06194 , 0.05137 , 0.06216 , 0.04866 , 0.03225 , 0.03579 , 0.04553 , 0.08822 , 0.08444 , 0.08401 , 0.06468 , 0.1083 , 0.07554 , 0.10229 , 0.1299 , 0.09608 , 0.10905 , 0.05377 , 0.04788 , 0.05419 , 0.05453 , 0.05917 , 0.09691 , 0.10208 , 0.09394 , 0.10721 , 0.10686 , 0.09981 , 0.06247 , 0.07204 , 0.08022 , 0.07982 , 0.09328 , 0.09334 , 0.09684 , 0.11994 , 0.12724 , 0.11187 , 0.10035 , 0.10721 , 0.11652 , 0.10045 , 0.08889 , 0.04576 , 0.04616 , 0.0601 , 0.05081 , 0.04812 , 0.09593 , 0.07674 , 0.08115 , 0.081 , 0.09225 
 688 , 0.10975 , 0.07645 , 0.11135 , 0.12479 , 0.11366 , 0.06309 , 0.05778 , 0.07263 , 0.06398 , 0.05304 , 0.06413 , 0.05207 , 0.03525 , 0.03815 , 0.04744 , 0.09045 , 0.08652 , 0.08645 , 0.06676 , 0.11104 , 0.0793 , 0.10471 , 0.13232 , 0.09876 , 0.11153 , 0.05622 , 0.05042 , 0.05678 , 0.05752 , 0.06191 , 0.09928 , 0.10446 , 0.09604 , 0.10963 , 0.10908 , 0.102 , 0.06412 , 0.07363 , 0.08186 , 0.08136 , 0.09557 , 0.0956 , 0.09964 , 0.12232 , 0.12966 , 0.11453 , 0.10267 , 0.10962 , 0.11925 , 0.10296 , 0.09106 , 0.04919 , 0.04867 , 0.06313 , 0.05324 , 0.0502 , 0.09798 , 0.07856 , 0.08286 , 0.08286 , 0.09421 
 689 , 0.11121 , 0.07778 , 0.11325 , 0.12663 , 0.11558 , 0.06556 , 0.0609 , 0.07484 , 0.06584 , 0.05455 , 0.0659 , 0.05536 , 0.03818 , 0.04042 , 0.0492 , 0.09237 , 0.08831 , 0.0886 , 0.06862 , 0.1134 , 0.08286 , 0.10681 , 0.13432 , 0.10113 , 0.11366 , 0.0585 , 0.05283 , 0.05922 , 0.06037 , 0.06447 , 0.10135 , 0.10652 , 0.09785 , 0.1117 , 0.11095 , 0.10387 , 0.06558 , 0.075 , 0.08324 , 0.08264 , 0.09756 , 0.09757 , 0.10213 , 0.12431 , 0.13166 , 0.11684 , 0.10468 , 0.1117 , 0.12161 , 0.10514 , 0.09294 , 0.05251 , 0.05105 , 0.06601 , 0.05554 , 0.05214 , 0.0997 , 0.08012 , 0.08429 , 0.08445 , 0.09588 
 690 , 0.11267 , 0.07911 , 0.11515 , 0.12848 , 0.11751 , 0.06803 , 0.06402 , 0.07706 , 0.0677 , 0.05606 , 0.06767 , 0.05867 , 0.04114 , 0.04271 , 0.05098 , 0.09431 , 0.09011 , 0.09076 , 0.0705 , 0.11577 , 0.08642 , 0.10891 , 0.13633 , 0.10351 , 0.11579 , 0.0608 , 0.05526 , 0.06167 , 0.06322 , 0.06705 , 0.10343 , 0.10858 , 0.09966 , 0.11377 , 0.11283 , 0.10574 , 0.06703 , 0.07636 , 0.08463 , 0.08393 , 0.09954 , 0.09954 , 0.10464 , 0.12631 , 0.13368 , 0.11915 , 0.1067 , 0.11379 , 0.12398 , 0.10734 , 0.09484 , 0.05586 , 0.05345 , 0.0689 , 0.05784 , 0.05409 , 0.10143 , 0.08169 , 0.08573 , 0.08604 , 0.09756 
 691 , 0.11509 , 0.08116 , 0.11814 , 0.13141 , 0.12049 , 0.07141 , 0.06812 , 0.08025 , 0.07039 , 0.05829 , 0.07033 , 0.06338 , 0.04529 , 0.04615 , 0.0535 , 0.0972 , 0.09283 , 0.09393 , 0.07326 , 0.11926 , 0.09136 , 0.11197 , 0.13939 , 0.1069 , 0.11892 , 0.06399 , 0.05862 , 0.065 , 0.06706 , 0.07072 , 0.10645 , 0.11162 , 0.10242 , 0.11681 , 0.11567 , 0.10862 , 0.06923 , 0.07848 , 0.0868 , 0.08594 , 0.10239 , 0.10238 , 0.10817 , 0.12931 , 0.13677 , 0.12259 , 0.1097 , 0.11692 , 0.12737 , 0.11058 , 0.09766 , 0.0606 , 0.05683 , 0.07284 , 0.06103 , 0.05678 , 0.10413 , 0.08413 , 0.08794 , 0.08851 , 0.10008 
 692 , 0.11763 , 0.08333 , 0.12133 , 0.13447 , 0.12362 , 0.07503 , 0.07249 , 0.08366 , 0.07329 , 0.06071 , 0.0732 , 0.06865 , 0.04995 , 0.05009 , 0.05623 , 0.10021 , 0.09567 , 0.09725 , 0.07621 , 0.12289 , 0.09676 , 0.11515 , 0.1425 , 0.11048 , 0.12216 , 0.06742 , 0.06226 , 0.06858 , 0.07117 , 0.07473 , 0.10963 , 0.11482 , 0.10533 , 0.11994 , 0.11861 , 0.11167 , 0.07158 , 0.08073 , 0.08911 , 0.08805 , 0.10538 , 0.10533 , 0.11189 , 0.13238 , 0.13998 , 0.12621 , 0.11285 , 0.12022 , 0.13088 , 0.11396 , 0.10059 , 0.06591 , 0.06057 , 0.07712 , 0.0645 , 0.05966 , 0.10694 , 0.08674 , 0.09024 , 0.09112 , 0.10271 
 693 , 0.12016 , 0.08549 , 0.12449 , 0.13752 , 0.12673 , 0.07863 , 0.07684 , 0.08706 , 0.07617 , 0.06312 , 0.07605 , 0.07389 , 0.05459 , 0.05401 , 0.05894 , 0.1032 , 0.0985 , 0.10056 , 0.07915 , 0.1265 , 0.10214 , 0.1183 , 0.14559 , 0.11404 , 0.12538 , 0.07085 , 0.06588 , 0.07215 , 0.07527 , 0.07872 , 0.11279 , 0.118 , 0.10822 , 0.12305 , 0.12153 , 0.1147 , 0.07393 , 0.08298 , 0.0914 , 0.09014 , 0.10835 , 0.10826 , 0.11559 , 0.13544 , 0.14317 , 0.12982 , 0.11598 , 0.1235 , 0.13437 , 0.11732 , 0.10352 , 0.0712 , 0.06429 , 0.08137 , 0.06794 , 0.06253 , 0.10975 , 0.08933 , 0.09252 , 0.09372 , 0.10532 
 694 , 0.1229 , 0.0878 , 0.1279 , 0.14078 , 0.13006 , 0.08243 , 0.08147 , 0.09076 , 0.07926 , 0.06575 , 0.07908 , 0.0797 , 0.05971 , 0.05832 , 0.06188 , 0.10639 , 0.10153 , 0.10406 , 0.08231 , 0.13032 , 0.1079 , 0.12169 , 0.14887 , 0.11784 , 0.12881 , 0.07451 , 0.06984 , 0.07594 , 0.07967 , 0.08299 , 0.11618 , 0.12139 , 0.11133 , 0.12638 , 0.12464 , 0.118 , 0.07651 , 0.08543 , 0.09389 , 0.0924 , 0.11151 , 0.1114 , 0.11951 , 0.13868 , 0.14656 , 0.13366 , 0.11932 , 0.12701 , 0.13806 , 0.12091 , 0.10662 , 0.07702 , 0.06837 , 0.08596 , 0.07167 , 0.06562 , 0.11278 , 0.0921 , 0.09502 , 0.09655 , 0.10815 
 695 , 0.1261 , 0.09047 , 0.13185 , 0.14453 , 0.13385 , 0.0867 , 0.08677 , 0.09516 , 0.08285 , 0.06889 , 0.08247 , 0.08684 , 0.06599 , 0.06357 , 0.06533 , 0.11004 , 0.10499 , 0.10802 , 0.08595 , 0.13455 , 0.11458 , 0.1256 , 0.15261 , 0.12217 , 0.13267 , 0.07876 , 0.07456 , 0.08028 , 0.08478 , 0.0879 , 0.12009 , 0.12527 , 0.11499 , 0.13023 , 0.12817 , 0.12191 , 0.07967 , 0.08833 , 0.09685 , 0.09502 , 0.1151 , 0.11495 , 0.12393 , 0.14231 , 0.15037 , 0.13804 , 0.12313 , 0.13104 , 0.14221 , 0.12501 , 0.11012 , 0.08409 , 0.07331 , 0.09131 , 0.07605 , 0.06926 , 0.11631 , 0.09525 , 0.09797 , 0.09993 , 0.11148 
 696 , 0.12927 , 0.09311 , 0.13576 , 0.14822 , 0.13757 , 0.09093 , 0.09203 , 0.09951 , 0.0864 , 0.07198 , 0.08582 , 0.09392 , 0.07222 , 0.06877 , 0.06875 , 0.11365 , 0.10839 , 0.11193 , 0.08954 , 0.13871 , 0.12119 , 0.12946 , 0.15628 , 0.12644 , 0.13647 , 0.08295 , 0.07923 , 0.08458 , 0.08983 , 0.09276 , 0.12394 , 0.1291 , 0.1186 , 0.13402 , 0.13166 , 0.12576 , 0.0828 , 0.0912 , 0.09977 , 0.09761 , 0.11864 , 0.11845 , 0.1283 , 0.1459 , 0.15413 , 0.14236 , 0.12689 , 0.135 , 0.1463 , 0.12906 , 0.11357 , 0.0911 , 0.07821 , 0.09661 , 0.08038 , 0.07286 , 0.1198 , 0.09835 , 0.10088 , 0.10326 , 0.11476 
 697 , 0.13241 , 0.09573 , 0.13965 , 0.15189 , 0.14127 , 0.09512 , 0.09726 , 0.10384 , 0.08993 , 0.07506 , 0.08915 , 0.10095 , 0.07841 , 0.07394 , 0.07214 , 0.11724 , 0.11176 , 0.11581 , 0.09311 , 0.14284 , 0.12776 , 0.13329 , 0.15994 , 0.13068 , 0.14025 , 0.08712 , 0.08388 , 0.08885 , 0.09485 , 0.09759 , 0.12776 , 0.1329 , 0.12218 , 0.13779 , 0.13512 , 0.12958 , 0.08591 , 0.09405 , 0.10266 , 0.10017 , 0.12215 , 0.12192 , 0.13264 , 0.14946 , 0.15786 , 0.14665 , 0.13062 , 0.13895 , 0.15037 , 0.13309 , 0.11701 , 0.09808 , 0.08308 , 0.10188 , 0.0847 , 0.07644 , 0.12327 , 0.10144 , 0.10378 , 0.10657 , 0.11802 
 698 , 0.13624 , 0.09887 , 0.14428 , 0.15624 , 0.14567 , 0.09991 , 0.1032 , 0.10905 , 0.09413 , 0.07895 , 0.09324 , 0.10965 , 0.08624 , 0.08061 , 0.07624 , 0.1215 , 0.11579 , 0.12044 , 0.09736 , 0.14759 , 0.13543 , 0.13773 , 0.16409 , 0.13559 , 0.14458 , 0.09215 , 0.08962 , 0.09388 , 0.10072 , 0.10327 , 0.13226 , 0.13733 , 0.12654 , 0.14215 , 0.13913 , 0.13431 , 0.08988 , 0.09755 , 0.10622 , 0.10332 , 0.12621 , 0.12591 , 0.13763 , 0.15351 , 0.16208 , 0.15166 , 0.13498 , 0.14352 , 0.15498 , 0.13774 , 0.121 , 0.10663 , 0.08897 , 0.10819 , 0.08991 , 0.08075 , 0.12749 , 0.10519 , 0.1073 , 0.11064 , 0.12197 
 699 , 0.14013 , 0.10206 , 0.14898 , 0.16068 , 0.15018 , 0.10474 , 0.10918 , 0.11431 , 0.09837 , 0.08288 , 0.09738 , 0.1184 , 0.0941 , 0.08732 , 0.08036 , 0.12579 , 0.11987 , 0.12509 , 0.10162 , 0.15237 , 0.14315 , 0.14223 , 0.16832 , 0.14054 , 0.14895 , 0.09721 , 0.09539 , 0.09894 , 0.10661 , 0.10899 , 0.13683 , 0.14182 , 0.13097 , 0.14659 , 0.14322 , 0.13913 , 0.0939 , 0.1011 , 0.10983 , 0.10652 , 0.13032 , 0.13 , 0.14268 , 0.15761 , 0.16636 , 0.15674 , 0.13938 , 0.14815 , 0.15965 , 0.14242 , 0.12503 , 0.11523 , 0.0949 , 0.11455 , 0.09517 , 0.0851 , 0.13175 , 0.10897 , 0.11086 , 0.11476 , 0.12597 
 700 , 0.14401 , 0.10524 , 0.15365 , 0.16509 , 0.15467 , 0.10954 , 0.11513 , 0.11954 , 0.10259 , 0.08679 , 0.10149 , 0.1271 , 0.10192 , 0.09399 , 0.08446 , 0.13006 , 0.12393 , 0.12972 , 0.10585 , 0.15713 , 0.15083 , 0.1467 , 0.17251 , 0.14547 , 0.15331 , 0.10224 , 0.10113 , 0.10398 , 0.11247 , 0.11467 , 0.14137 , 0.14629 , 0.13537 , 0.151 , 0.14729 , 0.14392 , 0.0979 , 0.10463 , 0.11341 , 0.10971 , 0.13441 , 0.13406 , 0.14769 , 0.16168 , 0.17062 , 0.1618 , 0.14377 , 0.15276 , 0.16429 , 0.14708 , 0.12903 , 0.1238 , 0.1008 , 0.12088 , 0.10041 , 0.08942 , 0.13599 , 0.11274 , 0.1144 , 0.11886 , 0.12995 
 701 , 0.14829 , 0.1087 , 0.15875 , 0.16983 , 0.15949 , 0.11466 , 0.12143 , 0.12528 , 0.10719 , 0.09119 , 0.10599 , 0.13666 , 0.11061 , 0.10153 , 0.08886 , 0.13473 , 0.12835 , 0.1347 , 0.11041 , 0.16218 , 0.15895 , 0.15152 , 0.17696 , 0.15072 , 0.15791 , 0.10769 , 0.10741 , 0.10935 , 0.11879 , 0.12088 , 0.14625 , 0.15107 , 0.14015 , 0.1557 , 0.1516 , 0.14921 , 0.1024 , 0.10854 , 0.1174 , 0.11322 , 0.13874 , 0.13835 , 0.153 , 0.16598 , 0.17514 , 0.16716 , 0.14847 , 0.15771 , 0.16916 , 0.15204 , 0.13333 , 0.1333 , 0.10741 , 0.12774 , 0.10608 , 0.0941 , 0.14066 , 0.11689 , 0.1183 , 0.12345 , 0.13428 
 702 , 0.1528 , 0.11234 , 0.16412 , 0.17477 , 0.1645 , 0.11997 , 0.12794 , 0.1313 , 0.11202 , 0.09587 , 0.11069 , 0.14667 , 0.11978 , 0.10954 , 0.09342 , 0.1396 , 0.13299 , 0.13988 , 0.11516 , 0.16739 , 0.16732 , 0.15653 , 0.18157 , 0.15614 , 0.16264 , 0.11337 , 0.11397 , 0.1149 , 0.12537 , 0.12739 , 0.15132 , 0.15603 , 0.1451 , 0.16053 , 0.15605 , 0.15475 , 0.1072 , 0.11268 , 0.12163 , 0.11692 , 0.14322 , 0.14276 , 0.15848 , 0.1704 , 0.17984 , 0.1727 , 0.15336 , 0.16286 , 0.17415 , 0.15718 , 0.1378 , 0.14333 , 0.11443 , 0.13489 , 0.11202 , 0.09898 , 0.14556 , 0.12126 , 0.12242 , 0.12831 , 0.13881 
 703 , 0.1573 , 0.11596 , 0.16946 , 0.17969 , 0.16948 , 0.12525 , 0.13443 , 0.13729 , 0.11683 , 0.10053 , 0.11537 , 0.15663 , 0.12891 , 0.11751 , 0.09796 , 0.14445 , 0.1376 , 0.14503 , 0.11989 , 0.17256 , 0.17566 , 0.16152 , 0.18616 , 0.16154 , 0.16735 , 0.11902 , 0.1205 , 0.12042 , 0.13192 , 0.13386 , 0.15636 , 0.16097 , 0.15003 , 0.16534 , 0.16047 , 0.16027 , 0.11197 , 0.1168 , 0.12583 , 0.1206 , 0.14767 , 0.14715 , 0.16393 , 0.1748 , 0.18451 , 0.17822 , 0.15822 , 0.16799 , 0.17912 , 0.16229 , 0.14224 , 0.15332 , 0.12141 , 0.14201 , 0.11792 , 0.10384 , 0.15044 , 0.12561 , 0.12652 , 0.13315 , 0.14332 
 704 , 0.16175 , 0.11953 , 0.17477 , 0.18454 , 0.17438 , 0.13044 , 0.14085 , 0.14328 , 0.12163 , 0.10527 , 0.12 , 0.16666 , 0.13817 , 0.12559 , 0.10256 , 0.14924 , 0.14219 , 0.15012 , 0.12456 , 0.17764 , 0.18387 , 0.16644 , 0.19063 , 0.16685 , 0.17196 , 0.12468 , 0.12709 , 0.12592 , 0.13845 , 0.14033 , 0.16133 , 0.16582 , 0.15493 , 0.17005 , 0.16479 , 0.16581 , 0.11683 , 0.12095 , 0.13004 , 0.12428 , 0.15203 , 0.15145 , 0.16928 , 0.17908 , 0.18909 , 0.18362 , 0.163 , 0.17302 , 0.18395 , 0.16734 , 0.1466 , 0.16343 , 0.12849 , 0.14919 , 0.12385 , 0.10873 , 0.15531 , 0.12992 , 0.13066 , 0.13805 , 0.14785 
 705 , 0.16642 , 0.12321 , 0.18035 , 0.1896 , 0.17942 , 0.13568 , 0.14737 , 0.14953 , 0.12664 , 0.11038 , 0.12475 , 0.17721 , 0.14803 , 0.13418 , 0.10753 , 0.1542 , 0.14699 , 0.15536 , 0.12935 , 0.18284 , 0.19219 , 0.17151 , 0.19515 , 0.17231 , 0.17669 , 0.13065 , 0.13412 , 0.13164 , 0.14522 , 0.14707 , 0.16646 , 0.17084 , 0.16009 , 0.17487 , 0.16922 , 0.17173 , 0.12211 , 0.12541 , 0.13455 , 0.1282 , 0.1565 , 0.15586 , 0.17476 , 0.18343 , 0.19384 , 0.18917 , 0.16788 , 0.17817 , 0.18884 , 0.17255 , 0.15105 , 0.17419 , 0.13608 , 0.15685 , 0.1301 , 0.11393 , 0.16047 , 0.13441 , 0.1351 , 0.14336 , 0.15271 
 706 , 0.17121 , 0.12697 , 0.18606 , 0.19478 , 0.18459 , 0.14101 , 0.15398 , 0.15588 , 0.13174 , 0.11557 , 0.12958 , 0.18788 , 0.15798 , 0.14285 , 0.11255 , 0.15928 , 0.15188 , 0.16069 , 0.13421 , 0.18816 , 0.20064 , 0.1767 , 0.1998 , 0.17789 , 0.18154 , 0.1367 , 0.14124 , 0.13744 , 0.15209 , 0.15391 , 0.17172 , 0.17597 , 0.16537 , 0.17982 , 0.17377 , 0.17778 , 0.12747 , 0.12997 , 0.13915 , 0.13222 , 0.16108 , 0.16037 , 0.18036 , 0.18791 , 0.19873 , 0.19485 , 0.17289 , 0.18345 , 0.19386 , 0.17788 , 0.15561 , 0.18507 , 0.14377 , 0.16462 , 0.13645 , 0.11922 , 0.16574 , 0.139 , 0.13965 , 0.14877 , 0.15769 
 707 , 0.176 , 0.13074 , 0.19176 , 0.19997 , 0.18976 , 0.14635 , 0.16059 , 0.16223 , 0.13684 , 0.12076 , 0.1344 , 0.19855 , 0.16792 , 0.15151 , 0.11758 , 0.16436 , 0.15676 , 0.16601 , 0.13908 , 0.19348 , 0.20909 , 0.18189 , 0.20445 , 0.18347 , 0.18639 , 0.14274 , 0.14835 , 0.14324 , 0.15894 , 0.16075 , 0.17698 , 0.1811 , 0.17064 , 0.18476 , 0.17831 , 0.18383 , 0.13283 , 0.13452 , 0.14376 , 0.13623 , 0.16566 , 0.16488 , 0.18596 , 0.1924 , 0.20363 , 0.20053 , 0.1779 , 0.18873 , 0.19889 , 0.18322 , 0.16017 , 0.19596 , 0.15146 , 0.1724 , 0.1428 , 0.12452 , 0.17102 , 0.14359 , 0.14419 , 0.15419 , 0.16267 
 708 , 0.17997 , 0.13386 , 0.19645 , 0.20404 , 0.19392 , 0.15088 , 0.16624 , 0.16794 , 0.14146 , 0.12566 , 0.13865 , 0.20837 , 0.17752 , 0.15984 , 0.12205 , 0.16853 , 0.16075 , 0.17033 , 0.14314 , 0.19756 , 0.21615 , 0.18604 , 0.20797 , 0.18793 , 0.19012 , 0.14824 , 0.15495 , 0.14843 , 0.16497 , 0.16682 , 0.18132 , 0.18526 , 0.17501 , 0.18857 , 0.18182 , 0.18901 , 0.13782 , 0.13856 , 0.14774 , 0.13965 , 0.16923 , 0.16841 , 0.19043 , 0.19576 , 0.20729 , 0.20509 , 0.18182 , 0.1929 , 0.20271 , 0.18733 , 0.16375 , 0.20614 , 0.15869 , 0.17945 , 0.14858 , 0.12928 , 0.17554 , 0.14749 , 0.14819 , 0.15907 , 0.16685 
 709 , 0.18481 , 0.13764 , 0.2021 , 0.20909 , 0.19903 , 0.15617 , 0.17274 , 0.17456 , 0.14681 , 0.13121 , 0.14365 , 0.21937 , 0.18814 , 0.16909 , 0.1272 , 0.17356 , 0.16558 , 0.17555 , 0.14797 , 0.20269 , 0.22427 , 0.1911 , 0.21249 , 0.19332 , 0.19478 , 0.15455 , 0.1624 , 0.15442 , 0.17189 , 0.1738 , 0.18655 , 0.19032 , 0.18024 , 0.1933 , 0.18621 , 0.19514 , 0.14351 , 0.14328 , 0.15246 , 0.14375 , 0.17363 , 0.17275 , 0.19582 , 0.20004 , 0.21193 , 0.21064 , 0.18662 , 0.198 , 0.2075 , 0.1924 , 0.16816 , 0.21747 , 0.1668 , 0.18746 , 0.15514 , 0.1347 , 0.18098 , 0.15215 , 0.15297 , 0.16479 , 0.17188 
