
Wavelength,SHB2_00006_B2_NP.spu,SHB2_00007_B2_NP.spu,SHB2_00008_B2_NP.spu,SHB2_00009_B2_NP.spu,SHB2_00010_B2_NP.spu,SHB2_00011_B2_CT1.spu,SHB2_00012_B2_CT1.spu,SHB2_00013_B2_CT1.spu,SHB2_00014_B2_CT1.spu,SHB2_00015_B2_CT1.spu,SHB2_00016_B2_N.spu,SHB2_00017_B2_N.spu,SHB2_00018_B2_N.spu,SHB2_00019_B2_N.spu,SHB2_00020_B2_N.spu,SHB2_00021_B2_P.spu,SHB2_00022_B2_P.spu,SHB2_00023_B2_P.spu,SHB2_00024_B2_P.spu,SHB2_00025_B2_P.spu
 400 , 0.02409 , 0.03018 , 0.02388 , 0.02484 , 0.02892 , 0.02157 , 0.02186 , 0.01522 , 0.02525 , 0.01643 , 0.02028 , 0.01597 , 0.01881 , 0.02179 , 0.01919 , 0.04186 , 0.05518 , 0.05195 , 0.05816 , 0.0507 
 401 , 0.02369 , 0.02983 , 0.02356 , 0.02455 , 0.02851 , 0.02136 , 0.02154 , 0.01491 , 0.02479 , 0.01607 , 0.01996 , 0.01582 , 0.01845 , 0.02154 , 0.01904 , 0.04135 , 0.05459 , 0.0514 , 0.05752 , 0.05018 
 402 , 0.02334 , 0.02953 , 0.02328 , 0.0243 , 0.02816 , 0.02118 , 0.02126 , 0.01465 , 0.02439 , 0.01577 , 0.01968 , 0.01569 , 0.01814 , 0.02132 , 0.01892 , 0.04091 , 0.05408 , 0.05092 , 0.05697 , 0.04973 
 403 , 0.0232 , 0.02921 , 0.02305 , 0.02409 , 0.02789 , 0.02102 , 0.02116 , 0.01457 , 0.02416 , 0.01558 , 0.01944 , 0.01564 , 0.0179 , 0.02115 , 0.01875 , 0.04076 , 0.05378 , 0.05067 , 0.0566 , 0.04947 
 404 , 0.02317 , 0.02896 , 0.02289 , 0.02393 , 0.02771 , 0.02092 , 0.02114 , 0.01457 , 0.02404 , 0.01547 , 0.01925 , 0.01563 , 0.01772 , 0.02103 , 0.01861 , 0.04076 , 0.05366 , 0.05059 , 0.05638 , 0.04937 
 405 , 0.02315 , 0.02873 , 0.02274 , 0.02378 , 0.02754 , 0.02083 , 0.02113 , 0.01457 , 0.02392 , 0.01536 , 0.01907 , 0.01563 , 0.01756 , 0.02092 , 0.01847 , 0.04076 , 0.05355 , 0.05052 , 0.05619 , 0.04927 
 406 , 0.02306 , 0.02853 , 0.02261 , 0.02365 , 0.02743 , 0.0207 , 0.02106 , 0.01453 , 0.02382 , 0.01528 , 0.01894 , 0.0156 , 0.01744 , 0.02084 , 0.01839 , 0.04079 , 0.05351 , 0.05053 , 0.05611 , 0.04927 
 407 , 0.02292 , 0.0284 , 0.02252 , 0.02356 , 0.02745 , 0.02053 , 0.02092 , 0.01445 , 0.02377 , 0.01524 , 0.01887 , 0.01556 , 0.0174 , 0.0208 , 0.01841 , 0.04094 , 0.05365 , 0.05075 , 0.05626 , 0.04945 
 408 , 0.02278 , 0.02828 , 0.02243 , 0.02348 , 0.02747 , 0.02037 , 0.02079 , 0.01437 , 0.02372 , 0.01521 , 0.0188 , 0.01552 , 0.01735 , 0.02077 , 0.01842 , 0.04107 , 0.05378 , 0.05095 , 0.05639 , 0.04963 
 409 , 0.02266 , 0.02816 , 0.02235 , 0.0234 , 0.02748 , 0.02023 , 0.02067 , 0.01429 , 0.02367 , 0.01518 , 0.01874 , 0.01548 , 0.01732 , 0.02074 , 0.01843 , 0.04119 , 0.0539 , 0.05114 , 0.05652 , 0.04979 
 410 , 0.02262 , 0.02813 , 0.02239 , 0.02348 , 0.02748 , 0.02029 , 0.02071 , 0.01429 , 0.02361 , 0.01509 , 0.0187 , 0.01545 , 0.01717 , 0.0207 , 0.01844 , 0.04145 , 0.05418 , 0.05154 , 0.05681 , 0.05003 
 411 , 0.02258 , 0.02809 , 0.02243 , 0.02355 , 0.02748 , 0.02034 , 0.02075 , 0.01428 , 0.02354 , 0.01501 , 0.01866 , 0.01542 , 0.01702 , 0.02065 , 0.01845 , 0.04168 , 0.05443 , 0.05191 , 0.05707 , 0.05025 
 412 , 0.02254 , 0.02805 , 0.02246 , 0.02361 , 0.02747 , 0.02039 , 0.02079 , 0.01427 , 0.02349 , 0.01493 , 0.01862 , 0.01539 , 0.01689 , 0.02061 , 0.01845 , 0.0419 , 0.05467 , 0.05225 , 0.05732 , 0.05046 
 413 , 0.02261 , 0.02806 , 0.02251 , 0.02365 , 0.02751 , 0.02049 , 0.0208 , 0.01429 , 0.02353 , 0.01493 , 0.01859 , 0.01546 , 0.01688 , 0.0206 , 0.01847 , 0.04222 , 0.0551 , 0.05263 , 0.05764 , 0.05077 
 414 , 0.02274 , 0.02811 , 0.02257 , 0.02369 , 0.02758 , 0.02061 , 0.0208 , 0.01432 , 0.02364 , 0.01498 , 0.01858 , 0.01559 , 0.01695 , 0.02061 , 0.01849 , 0.04259 , 0.05563 , 0.05304 , 0.05802 , 0.05115 
 415 , 0.02285 , 0.02815 , 0.02263 , 0.02372 , 0.02764 , 0.02073 , 0.0208 , 0.01435 , 0.02375 , 0.01502 , 0.01857 , 0.01572 , 0.01701 , 0.02063 , 0.01851 , 0.04294 , 0.05614 , 0.05342 , 0.05838 , 0.0515 
 416 , 0.02296 , 0.02819 , 0.02268 , 0.02375 , 0.02772 , 0.02083 , 0.0208 , 0.01438 , 0.02385 , 0.01509 , 0.01857 , 0.01583 , 0.01707 , 0.02067 , 0.01856 , 0.04328 , 0.0566 , 0.05381 , 0.05875 , 0.05184 
 417 , 0.02306 , 0.02826 , 0.02278 , 0.02383 , 0.02786 , 0.02091 , 0.02086 , 0.01447 , 0.02399 , 0.01525 , 0.01866 , 0.01595 , 0.01715 , 0.02083 , 0.01872 , 0.04372 , 0.05707 , 0.0543 , 0.05928 , 0.05225 
 418 , 0.02317 , 0.02833 , 0.02286 , 0.0239 , 0.028 , 0.02098 , 0.02091 , 0.01455 , 0.02412 , 0.01541 , 0.01874 , 0.01607 , 0.01722 , 0.02099 , 0.01888 , 0.04413 , 0.05752 , 0.05477 , 0.05979 , 0.05265 
 419 , 0.02327 , 0.0284 , 0.02295 , 0.02397 , 0.02814 , 0.02105 , 0.02097 , 0.01463 , 0.02425 , 0.01555 , 0.01881 , 0.01619 , 0.01729 , 0.02113 , 0.01902 , 0.04453 , 0.05796 , 0.05522 , 0.06028 , 0.05303 
 420 , 0.02335 , 0.02845 , 0.02296 , 0.02406 , 0.02816 , 0.02108 , 0.021 , 0.01464 , 0.02431 , 0.01551 , 0.01886 , 0.01622 , 0.01732 , 0.02117 , 0.01913 , 0.04484 , 0.05836 , 0.05567 , 0.06066 , 0.05345 
 421 , 0.02345 , 0.02852 , 0.02297 , 0.02415 , 0.02818 , 0.02112 , 0.02104 , 0.01466 , 0.02437 , 0.01546 , 0.0189 , 0.01625 , 0.01736 , 0.02121 , 0.01924 , 0.04515 , 0.05878 , 0.05613 , 0.06105 , 0.0539 
 422 , 0.02354 , 0.02858 , 0.02298 , 0.02424 , 0.0282 , 0.02115 , 0.02109 , 0.01467 , 0.02443 , 0.01541 , 0.01895 , 0.01628 , 0.01739 , 0.02124 , 0.01934 , 0.04545 , 0.05918 , 0.05658 , 0.06142 , 0.05433 
 423 , 0.02362 , 0.02863 , 0.02308 , 0.02431 , 0.02826 , 0.02123 , 0.02115 , 0.01469 , 0.02447 , 0.01543 , 0.019 , 0.01636 , 0.01746 , 0.02127 , 0.01941 , 0.04573 , 0.05954 , 0.05698 , 0.06176 , 0.05468 
 424 , 0.0237 , 0.0287 , 0.02328 , 0.02439 , 0.0284 , 0.02137 , 0.02128 , 0.01473 , 0.02454 , 0.01554 , 0.01908 , 0.01651 , 0.01758 , 0.02133 , 0.01948 , 0.04606 , 0.05996 , 0.05742 , 0.06216 , 0.05505 
 425 , 0.02379 , 0.02877 , 0.02348 , 0.02448 , 0.02853 , 0.0215 , 0.0214 , 0.01477 , 0.02461 , 0.01565 , 0.01917 , 0.01666 , 0.0177 , 0.02138 , 0.01954 , 0.04638 , 0.06038 , 0.05785 , 0.06256 , 0.05542 
 426 , 0.02387 , 0.02885 , 0.02365 , 0.02457 , 0.02865 , 0.02164 , 0.02151 , 0.01482 , 0.02468 , 0.01576 , 0.01925 , 0.0168 , 0.01782 , 0.02144 , 0.0196 , 0.04668 , 0.06079 , 0.05828 , 0.06294 , 0.05577 
 427 , 0.02395 , 0.02896 , 0.02372 , 0.02475 , 0.02877 , 0.02181 , 0.02164 , 0.01498 , 0.02486 , 0.01592 , 0.01938 , 0.01692 , 0.01791 , 0.02155 , 0.01965 , 0.04699 , 0.06128 , 0.05878 , 0.06337 , 0.05613 
 428 , 0.02403 , 0.02908 , 0.02379 , 0.02493 , 0.02888 , 0.02197 , 0.02176 , 0.01514 , 0.02503 , 0.01608 , 0.0195 , 0.01704 , 0.01801 , 0.02167 , 0.0197 , 0.04729 , 0.06176 , 0.05927 , 0.0638 , 0.05649 
 429 , 0.0241 , 0.02919 , 0.02387 , 0.02511 , 0.02899 , 0.02213 , 0.02188 , 0.01529 , 0.0252 , 0.01624 , 0.01962 , 0.01716 , 0.0181 , 0.02178 , 0.01975 , 0.04759 , 0.06224 , 0.05976 , 0.06422 , 0.05685 
 430 , 0.02419 , 0.02926 , 0.02397 , 0.02513 , 0.02916 , 0.02226 , 0.02193 , 0.01538 , 0.02527 , 0.01632 , 0.01972 , 0.01729 , 0.0182 , 0.02185 , 0.01989 , 0.04798 , 0.06278 , 0.06025 , 0.06473 , 0.05733 
 431 , 0.02425 , 0.02929 , 0.02405 , 0.02509 , 0.0293 , 0.02234 , 0.02192 , 0.01542 , 0.02529 , 0.01636 , 0.01978 , 0.01739 , 0.01826 , 0.02189 , 0.02003 , 0.0483 , 0.06324 , 0.06063 , 0.06515 , 0.05775 
 432 , 0.0243 , 0.02931 , 0.02413 , 0.02504 , 0.02943 , 0.02242 , 0.02192 , 0.01547 , 0.02531 , 0.01639 , 0.01983 , 0.01748 , 0.01833 , 0.02192 , 0.02016 , 0.04862 , 0.06369 , 0.06101 , 0.06556 , 0.05816 
 433 , 0.02442 , 0.02941 , 0.02423 , 0.02508 , 0.02959 , 0.02254 , 0.02198 , 0.01556 , 0.02543 , 0.01648 , 0.01992 , 0.0176 , 0.01843 , 0.02203 , 0.02029 , 0.049 , 0.06423 , 0.06151 , 0.06609 , 0.05864 
 434 , 0.02456 , 0.02957 , 0.02431 , 0.02517 , 0.02971 , 0.02266 , 0.02209 , 0.01568 , 0.02564 , 0.01661 , 0.02002 , 0.0177 , 0.01853 , 0.02218 , 0.02039 , 0.04937 , 0.06479 , 0.06206 , 0.06665 , 0.05911 
 435 , 0.0247 , 0.02972 , 0.02439 , 0.02526 , 0.02983 , 0.02279 , 0.02219 , 0.01579 , 0.02585 , 0.01674 , 0.02012 , 0.01779 , 0.01864 , 0.02233 , 0.02049 , 0.04972 , 0.06532 , 0.06258 , 0.06718 , 0.05956 
 436 , 0.02482 , 0.02985 , 0.02447 , 0.02535 , 0.02995 , 0.0229 , 0.02228 , 0.0159 , 0.02604 , 0.01685 , 0.02021 , 0.01789 , 0.01873 , 0.02247 , 0.02058 , 0.05004 , 0.06581 , 0.06307 , 0.06768 , 0.05999 
 437 , 0.02492 , 0.02991 , 0.0246 , 0.0255 , 0.03008 , 0.02303 , 0.02236 , 0.01597 , 0.02618 , 0.01694 , 0.02029 , 0.018 , 0.01885 , 0.02256 , 0.02068 , 0.05029 , 0.06624 , 0.06348 , 0.06808 , 0.06042 
 438 , 0.02501 , 0.02998 , 0.02474 , 0.02564 , 0.03021 , 0.02316 , 0.02244 , 0.01604 , 0.02632 , 0.01702 , 0.02038 , 0.01812 , 0.01897 , 0.02265 , 0.02079 , 0.05053 , 0.06665 , 0.06388 , 0.06849 , 0.06085 
 439 , 0.02511 , 0.03004 , 0.02487 , 0.02579 , 0.03034 , 0.02328 , 0.02251 , 0.0161 , 0.02645 , 0.0171 , 0.02046 , 0.01823 , 0.01908 , 0.02274 , 0.02089 , 0.05077 , 0.06706 , 0.06427 , 0.06888 , 0.06127 
 440 , 0.02517 , 0.03009 , 0.02494 , 0.02588 , 0.03046 , 0.02338 , 0.02258 , 0.01619 , 0.02652 , 0.01717 , 0.02054 , 0.01831 , 0.01919 , 0.02279 , 0.021 , 0.05101 , 0.06738 , 0.06462 , 0.06921 , 0.06157 
 441 , 0.02524 , 0.03015 , 0.02501 , 0.02597 , 0.0306 , 0.02349 , 0.02267 , 0.01628 , 0.02658 , 0.01726 , 0.02063 , 0.0184 , 0.0193 , 0.02284 , 0.02112 , 0.05131 , 0.06773 , 0.06501 , 0.06958 , 0.06188 
 442 , 0.02532 , 0.0302 , 0.02507 , 0.02607 , 0.03074 , 0.02359 , 0.02276 , 0.01638 , 0.02664 , 0.01734 , 0.02072 , 0.01849 , 0.0194 , 0.02289 , 0.02124 , 0.05159 , 0.06806 , 0.0654 , 0.06993 , 0.06218 
 443 , 0.0254 , 0.03028 , 0.02514 , 0.02615 , 0.03088 , 0.02369 , 0.02286 , 0.01648 , 0.02673 , 0.01741 , 0.02083 , 0.01859 , 0.0195 , 0.02296 , 0.02136 , 0.05189 , 0.06845 , 0.06578 , 0.07033 , 0.0625 
 444 , 0.02554 , 0.03043 , 0.02526 , 0.02625 , 0.03105 , 0.02381 , 0.023 , 0.0166 , 0.02691 , 0.01745 , 0.02101 , 0.01871 , 0.01959 , 0.0231 , 0.02151 , 0.05228 , 0.069 , 0.06623 , 0.07089 , 0.06292 
 445 , 0.02567 , 0.03057 , 0.02538 , 0.02634 , 0.03121 , 0.02393 , 0.02314 , 0.01672 , 0.02709 , 0.0175 , 0.02119 , 0.01884 , 0.01968 , 0.02324 , 0.02166 , 0.05266 , 0.06953 , 0.06668 , 0.07143 , 0.06332 
 446 , 0.0258 , 0.03071 , 0.0255 , 0.02644 , 0.03136 , 0.02404 , 0.02327 , 0.01683 , 0.02726 , 0.01754 , 0.02136 , 0.01897 , 0.01977 , 0.02337 , 0.0218 , 0.05303 , 0.07006 , 0.06711 , 0.07197 , 0.06372 
 447 , 0.02589 , 0.03079 , 0.02556 , 0.02649 , 0.03145 , 0.02413 , 0.0233 , 0.0169 , 0.02737 , 0.01766 , 0.02144 , 0.01905 , 0.01987 , 0.02347 , 0.0219 , 0.05334 , 0.07042 , 0.06752 , 0.07237 , 0.06413 
 448 , 0.026 , 0.03089 , 0.02563 , 0.02657 , 0.03155 , 0.02424 , 0.02335 , 0.01699 , 0.02749 , 0.01779 , 0.02153 , 0.01915 , 0.01999 , 0.02358 , 0.02201 , 0.05369 , 0.07084 , 0.06797 , 0.07282 , 0.06459 
 449 , 0.02611 , 0.03098 , 0.0257 , 0.02664 , 0.03166 , 0.02434 , 0.02339 , 0.01707 , 0.02761 , 0.01792 , 0.02161 , 0.01925 , 0.0201 , 0.0237 , 0.02212 , 0.05404 , 0.07126 , 0.06843 , 0.07327 , 0.06505 
 450 , 0.02623 , 0.03111 , 0.02576 , 0.02673 , 0.03176 , 0.02443 , 0.02348 , 0.01715 , 0.02774 , 0.01799 , 0.02169 , 0.01932 , 0.02018 , 0.0238 , 0.02226 , 0.05433 , 0.07168 , 0.06885 , 0.07366 , 0.06546 
 451 , 0.02637 , 0.03129 , 0.02585 , 0.02685 , 0.0319 , 0.02453 , 0.02362 , 0.01723 , 0.0279 , 0.01804 , 0.02179 , 0.01938 , 0.02028 , 0.02393 , 0.02245 , 0.05465 , 0.0722 , 0.06934 , 0.07411 , 0.06592 
 452 , 0.02652 , 0.03147 , 0.02593 , 0.02697 , 0.03204 , 0.02464 , 0.02376 , 0.01732 , 0.02807 , 0.01809 , 0.02188 , 0.01944 , 0.02037 , 0.02406 , 0.02264 , 0.05497 , 0.07272 , 0.06983 , 0.07457 , 0.06638 
 453 , 0.02665 , 0.03161 , 0.02601 , 0.02708 , 0.03218 , 0.02475 , 0.02389 , 0.0174 , 0.0282 , 0.01816 , 0.02198 , 0.01952 , 0.02046 , 0.02417 , 0.02279 , 0.05526 , 0.07318 , 0.07028 , 0.07499 , 0.0668 
 454 , 0.0268 , 0.03172 , 0.02614 , 0.02721 , 0.03239 , 0.02495 , 0.02402 , 0.0175 , 0.02832 , 0.01829 , 0.02213 , 0.01966 , 0.0206 , 0.02428 , 0.02291 , 0.05562 , 0.07364 , 0.07075 , 0.07551 , 0.06726 
 455 , 0.02695 , 0.03184 , 0.02628 , 0.02735 , 0.0326 , 0.02515 , 0.02415 , 0.01761 , 0.02844 , 0.01843 , 0.02228 , 0.0198 , 0.02073 , 0.02439 , 0.02303 , 0.05599 , 0.07411 , 0.07124 , 0.07604 , 0.06773 
 456 , 0.0271 , 0.03196 , 0.02641 , 0.02749 , 0.03282 , 0.02536 , 0.02428 , 0.01772 , 0.02856 , 0.01857 , 0.02244 , 0.01995 , 0.02086 , 0.0245 , 0.02315 , 0.05636 , 0.07459 , 0.07173 , 0.07657 , 0.0682 
 457 , 0.02718 , 0.03204 , 0.02648 , 0.0275 , 0.03289 , 0.02543 , 0.02428 , 0.01774 , 0.02862 , 0.01861 , 0.02247 , 0.01999 , 0.02091 , 0.02457 , 0.02326 , 0.05663 , 0.07502 , 0.07216 , 0.07702 , 0.0686 
 458 , 0.02725 , 0.03212 , 0.02654 , 0.0275 , 0.03295 , 0.0255 , 0.02426 , 0.01776 , 0.02869 , 0.01863 , 0.02248 , 0.02002 , 0.02095 , 0.02465 , 0.02337 , 0.05689 , 0.07544 , 0.0726 , 0.07746 , 0.069 
 459 , 0.02731 , 0.03219 , 0.0266 , 0.02749 , 0.03301 , 0.02556 , 0.02424 , 0.01777 , 0.02875 , 0.01866 , 0.0225 , 0.02005 , 0.02099 , 0.02472 , 0.02348 , 0.05715 , 0.07586 , 0.07303 , 0.0779 , 0.0694 
 460 , 0.02737 , 0.03227 , 0.02664 , 0.02755 , 0.03305 , 0.0256 , 0.02423 , 0.01777 , 0.02878 , 0.01869 , 0.02251 , 0.02008 , 0.02101 , 0.02478 , 0.02355 , 0.0574 , 0.07623 , 0.07339 , 0.07829 , 0.06976 
 461 , 0.02744 , 0.03235 , 0.02668 , 0.02767 , 0.03308 , 0.02562 , 0.02425 , 0.01776 , 0.0288 , 0.01874 , 0.02254 , 0.02013 , 0.02103 , 0.02482 , 0.0236 , 0.05765 , 0.07659 , 0.0737 , 0.07866 , 0.07011 
 462 , 0.02751 , 0.03244 , 0.02671 , 0.0278 , 0.03311 , 0.02564 , 0.02426 , 0.01776 , 0.02882 , 0.01879 , 0.02258 , 0.02018 , 0.02105 , 0.02487 , 0.02364 , 0.05791 , 0.07695 , 0.07401 , 0.07904 , 0.07047 
 463 , 0.02758 , 0.03252 , 0.02675 , 0.02791 , 0.03316 , 0.02566 , 0.02428 , 0.01777 , 0.02885 , 0.01884 , 0.02261 , 0.02022 , 0.02108 , 0.02492 , 0.02369 , 0.05816 , 0.0773 , 0.07433 , 0.07941 , 0.07081 
 464 , 0.02765 , 0.03258 , 0.02679 , 0.02794 , 0.03326 , 0.0257 , 0.02435 , 0.01789 , 0.02892 , 0.01888 , 0.02265 , 0.02024 , 0.02116 , 0.02498 , 0.02379 , 0.05842 , 0.07763 , 0.07466 , 0.07976 , 0.07111 
 465 , 0.02771 , 0.03265 , 0.02682 , 0.02798 , 0.03337 , 0.02573 , 0.02441 , 0.01802 , 0.02899 , 0.01893 , 0.0227 , 0.02027 , 0.02124 , 0.02504 , 0.02389 , 0.05868 , 0.07796 , 0.07501 , 0.08012 , 0.0714 
 466 , 0.02778 , 0.03271 , 0.02686 , 0.02802 , 0.03348 , 0.02576 , 0.02448 , 0.01814 , 0.02906 , 0.01897 , 0.02275 , 0.02029 , 0.02132 , 0.0251 , 0.02399 , 0.05895 , 0.0783 , 0.07536 , 0.08049 , 0.0717 
 467 , 0.02783 , 0.03269 , 0.02689 , 0.02801 , 0.03349 , 0.02577 , 0.02451 , 0.01816 , 0.02905 , 0.01899 , 0.02279 , 0.02029 , 0.02134 , 0.02512 , 0.024 , 0.05914 , 0.07859 , 0.07567 , 0.08078 , 0.07197 
 468 , 0.02786 , 0.03263 , 0.0269 , 0.02798 , 0.03347 , 0.02575 , 0.02453 , 0.01815 , 0.02901 , 0.019 , 0.02282 , 0.02028 , 0.02133 , 0.02512 , 0.02398 , 0.05928 , 0.07883 , 0.07595 , 0.08102 , 0.07221 
 469 , 0.02789 , 0.03257 , 0.02692 , 0.02795 , 0.03345 , 0.02574 , 0.02454 , 0.01813 , 0.02897 , 0.019 , 0.02285 , 0.02026 , 0.02132 , 0.02512 , 0.02396 , 0.05943 , 0.07907 , 0.07622 , 0.08127 , 0.07244 
 470 , 0.02792 , 0.03254 , 0.02691 , 0.02796 , 0.03344 , 0.02575 , 0.02453 , 0.01813 , 0.02895 , 0.01898 , 0.02286 , 0.02027 , 0.02132 , 0.02515 , 0.024 , 0.05964 , 0.07934 , 0.07653 , 0.08156 , 0.07272 
 471 , 0.02791 , 0.03248 , 0.02682 , 0.02797 , 0.03338 , 0.02576 , 0.02445 , 0.01813 , 0.02892 , 0.0189 , 0.0228 , 0.02028 , 0.02129 , 0.02516 , 0.02408 , 0.05983 , 0.07951 , 0.07674 , 0.08179 , 0.07292 
 472 , 0.0279 , 0.03242 , 0.02673 , 0.02798 , 0.03333 , 0.02576 , 0.02437 , 0.01813 , 0.02888 , 0.01881 , 0.02274 , 0.02028 , 0.02125 , 0.02517 , 0.02415 , 0.06001 , 0.07968 , 0.07695 , 0.08201 , 0.07311 
 473 , 0.0279 , 0.03238 , 0.02665 , 0.028 , 0.03329 , 0.02578 , 0.02429 , 0.01812 , 0.02886 , 0.01874 , 0.02269 , 0.02029 , 0.02122 , 0.02519 , 0.02423 , 0.06021 , 0.07989 , 0.07719 , 0.08226 , 0.07333 
 474 , 0.0279 , 0.03239 , 0.02667 , 0.028 , 0.03331 , 0.02582 , 0.02429 , 0.01806 , 0.02888 , 0.01882 , 0.02272 , 0.02033 , 0.02119 , 0.0252 , 0.02428 , 0.06043 , 0.08024 , 0.0775 , 0.08257 , 0.07361 
 475 , 0.02788 , 0.0324 , 0.02668 , 0.028 , 0.03332 , 0.02586 , 0.02427 , 0.01799 , 0.02889 , 0.01888 , 0.02274 , 0.02035 , 0.02115 , 0.02521 , 0.02433 , 0.06064 , 0.08057 , 0.0778 , 0.08285 , 0.07387 
 476 , 0.02787 , 0.0324 , 0.0267 , 0.02799 , 0.03333 , 0.0259 , 0.02426 , 0.01792 , 0.0289 , 0.01895 , 0.02276 , 0.02038 , 0.02111 , 0.02522 , 0.02437 , 0.06085 , 0.08089 , 0.07809 , 0.08313 , 0.07413 
 477 , 0.02787 , 0.03236 , 0.02669 , 0.028 , 0.03329 , 0.02589 , 0.02421 , 0.01792 , 0.02888 , 0.01892 , 0.02274 , 0.02036 , 0.02108 , 0.02521 , 0.02439 , 0.061 , 0.0811 , 0.07832 , 0.0834 , 0.07437 
 478 , 0.02788 , 0.0323 , 0.02669 , 0.02802 , 0.03323 , 0.02587 , 0.02417 , 0.01795 , 0.02886 , 0.01886 , 0.0227 , 0.02033 , 0.02107 , 0.02521 , 0.02441 , 0.06114 , 0.08128 , 0.07854 , 0.08367 , 0.0746 
 479 , 0.0279 , 0.03224 , 0.02669 , 0.02803 , 0.03317 , 0.02584 , 0.02412 , 0.01797 , 0.02884 , 0.0188 , 0.02266 , 0.0203 , 0.02105 , 0.0252 , 0.02442 , 0.06128 , 0.08146 , 0.07876 , 0.08395 , 0.07484 
 480 , 0.02788 , 0.03218 , 0.02667 , 0.028 , 0.03313 , 0.02581 , 0.02406 , 0.01796 , 0.02878 , 0.01875 , 0.02261 , 0.02026 , 0.02103 , 0.02518 , 0.02443 , 0.06137 , 0.0816 , 0.0789 , 0.08412 , 0.07499 
 481 , 0.02789 , 0.0322 , 0.02669 , 0.02796 , 0.0332 , 0.02581 , 0.02404 , 0.01792 , 0.02873 , 0.01878 , 0.0226 , 0.02027 , 0.02104 , 0.02519 , 0.02449 , 0.06154 , 0.08189 , 0.07911 , 0.08434 , 0.07519 
 482 , 0.02789 , 0.03222 , 0.0267 , 0.02792 , 0.03326 , 0.02581 , 0.02401 , 0.01787 , 0.02868 , 0.01882 , 0.02258 , 0.02028 , 0.02105 , 0.0252 , 0.02456 , 0.0617 , 0.08218 , 0.07932 , 0.08456 , 0.0754 
 483 , 0.02789 , 0.03225 , 0.02672 , 0.02788 , 0.03333 , 0.02581 , 0.02399 , 0.01783 , 0.02862 , 0.01885 , 0.02256 , 0.02028 , 0.02107 , 0.02521 , 0.02462 , 0.06187 , 0.08247 , 0.07953 , 0.08478 , 0.0756 
 484 , 0.02784 , 0.03221 , 0.02665 , 0.02784 , 0.03327 , 0.02568 , 0.02394 , 0.0178 , 0.02861 , 0.01879 , 0.02251 , 0.02025 , 0.02106 , 0.02516 , 0.02462 , 0.06198 , 0.08259 , 0.07975 , 0.08498 , 0.07584 
 485 , 0.02779 , 0.03218 , 0.02658 , 0.0278 , 0.03321 , 0.02555 , 0.0239 , 0.01777 , 0.0286 , 0.01873 , 0.02246 , 0.02022 , 0.02105 , 0.02511 , 0.02464 , 0.06211 , 0.08272 , 0.07998 , 0.08519 , 0.07608 
 486 , 0.02774 , 0.03214 , 0.02651 , 0.02776 , 0.03315 , 0.02541 , 0.02385 , 0.01773 , 0.02859 , 0.01868 , 0.02241 , 0.0202 , 0.02104 , 0.02506 , 0.02465 , 0.06224 , 0.08285 , 0.08021 , 0.0854 , 0.07632 
 487 , 0.02791 , 0.0323 , 0.02665 , 0.02793 , 0.03334 , 0.02556 , 0.02401 , 0.01786 , 0.02873 , 0.01881 , 0.02256 , 0.02033 , 0.02117 , 0.02525 , 0.02483 , 0.06266 , 0.08338 , 0.08074 , 0.08598 , 0.07684 
 488 , 0.02814 , 0.0325 , 0.02685 , 0.02815 , 0.0336 , 0.02579 , 0.02422 , 0.01804 , 0.0289 , 0.01901 , 0.02278 , 0.02052 , 0.02134 , 0.02552 , 0.02505 , 0.06312 , 0.08395 , 0.08128 , 0.08658 , 0.07735 
 489 , 0.02837 , 0.0327 , 0.02705 , 0.02838 , 0.03385 , 0.02603 , 0.02444 , 0.01822 , 0.02906 , 0.01921 , 0.02299 , 0.0207 , 0.02151 , 0.02579 , 0.02527 , 0.06358 , 0.08451 , 0.08182 , 0.08718 , 0.07787 
 490 , 0.0286 , 0.03291 , 0.02724 , 0.0286 , 0.0341 , 0.02626 , 0.02463 , 0.01839 , 0.02925 , 0.01938 , 0.02319 , 0.02087 , 0.02167 , 0.02603 , 0.02549 , 0.06409 , 0.08518 , 0.08244 , 0.08787 , 0.07847 
 491 , 0.02874 , 0.03303 , 0.02731 , 0.02871 , 0.03419 , 0.0264 , 0.02467 , 0.01848 , 0.02939 , 0.01941 , 0.02326 , 0.02092 , 0.02173 , 0.02611 , 0.02562 , 0.06449 , 0.0858 , 0.08299 , 0.08844 , 0.07899 
 492 , 0.02888 , 0.03315 , 0.02738 , 0.02881 , 0.03429 , 0.02653 , 0.02471 , 0.01857 , 0.02953 , 0.01945 , 0.02334 , 0.02097 , 0.0218 , 0.02618 , 0.02575 , 0.06489 , 0.0864 , 0.08354 , 0.08901 , 0.07951 
 493 , 0.02903 , 0.03327 , 0.02745 , 0.02892 , 0.03438 , 0.02667 , 0.02475 , 0.01866 , 0.02967 , 0.01948 , 0.02341 , 0.02102 , 0.02187 , 0.02626 , 0.02588 , 0.06528 , 0.087 , 0.08408 , 0.08958 , 0.08002 
