
Wavelength,NANT_00001.spu,NANT_00002.spu,NANT_00003.spu,NANT_00004.spu,NANT_00005.spu,NANT_00006.spu,NANT_00007.spu,NANT_00008.spu,NANT_00009.spu,NANT_00010.spu,NANT_00011.spu,NANT_00012.spu,NANT_00013.spu,NANT_00014.spu,NANT_00015.spu,NANT_00016.spu,NANT_00017.spu,NANT_00018.spu,NANT_00019.spu,NANT_00020.spu,NANT_00021.spu,NANT_00022.spu,NANT_00023.spu,NANT_00024.spu,NANT_00025.spu,NANT_00026.spu,NANT_00027.spu,NANT_00028.spu,NANT_00029.spu,NANT_00030.spu,NANT_00031.spu,NANT_00032.spu,NANT_00033.spu,NANT_00034.spu,NANT_00035.spu,NANT_00036.spu,NANT_00037.spu,NANT_00038.spu,NANT_00039.spu,NANT_00040.spu,NANT_00041.spu,NANT_00042.spu,NANT_00043.spu,NANT_00044.spu,NANT_00045.spu,NANT_00046.spu,NANT_00047.spu,NANT_00048.spu,NANT_00049.spu,NANT_00050.spu,NANT_00051.spu,NANT_00052.spu,NANT_00053.spu,NANT_00054.spu,NANT_00055.spu,NANT_00056.spu,NANT_00057.spu,NANT_00058.spu,NANT_00059.spu,NANT_00060.spu
 487 , 0.04945 , 0.04925 , 0.03915 , 0.06211 , 0.04806 , 0.02086 , 0.02143 , 0.02274 , 0.02049 , 0.01951 , 0.03001 , 0.02195 , 0.03247 , 0.03378 , 0.0189 , 0.04045 , 0.04067 , 0.0375 , 0.04458 , 0.0408 , 0.03441 , 0.04957 , 0.05065 , 0.04891 , 0.0448 , 0.02396 , 0.02567 , 0.02512 , 0.02923 , 0.02873 , 0.04242 , 0.04859 , 0.0415 , 0.05468 , 0.04972 , 0.0351 , 0.02756 , 0.02549 , 0.02524 , 0.03171 , 0.04483 , 0.0438 , 0.03876 , 0.06653 , 0.05689 , 0.05685 , 0.05708 , 0.06934 , 0.05548 , 0.05056 , 0.02572 , 0.02412 , 0.02557 , 0.02518 , 0.0259 , 0.04067 , 0.04147 , 0.04349 , 0.03782 , 0.04726 
 488 , 0.04974 , 0.04956 , 0.03937 , 0.06237 , 0.04834 , 0.02097 , 0.02159 , 0.02289 , 0.02054 , 0.0196 , 0.03018 , 0.02213 , 0.03245 , 0.03381 , 0.01908 , 0.04066 , 0.0409 , 0.03771 , 0.04492 , 0.04113 , 0.03465 , 0.04986 , 0.05094 , 0.04923 , 0.04507 , 0.02411 , 0.02584 , 0.0253 , 0.02942 , 0.02898 , 0.04268 , 0.04886 , 0.04174 , 0.055 , 0.04997 , 0.03531 , 0.02768 , 0.02561 , 0.02547 , 0.03189 , 0.04514 , 0.04412 , 0.03902 , 0.06687 , 0.05721 , 0.0571 , 0.05733 , 0.06966 , 0.05584 , 0.05085 , 0.02583 , 0.02424 , 0.02568 , 0.02544 , 0.02617 , 0.04101 , 0.04168 , 0.04385 , 0.03807 , 0.04743 
 489 , 0.05002 , 0.04987 , 0.03959 , 0.06264 , 0.04863 , 0.02107 , 0.02175 , 0.02305 , 0.02059 , 0.01968 , 0.03035 , 0.02231 , 0.03243 , 0.03384 , 0.01926 , 0.04087 , 0.04112 , 0.03793 , 0.04526 , 0.04146 , 0.03488 , 0.05014 , 0.05123 , 0.04956 , 0.04534 , 0.02427 , 0.02602 , 0.02549 , 0.02961 , 0.02922 , 0.04294 , 0.04913 , 0.04198 , 0.05532 , 0.05022 , 0.03551 , 0.02781 , 0.02574 , 0.02569 , 0.03207 , 0.04544 , 0.04444 , 0.03927 , 0.0672 , 0.05752 , 0.05735 , 0.05758 , 0.06998 , 0.05621 , 0.05114 , 0.02593 , 0.02435 , 0.02579 , 0.02569 , 0.02644 , 0.04135 , 0.0419 , 0.0442 , 0.03832 , 0.0476 
 490 , 0.05037 , 0.05023 , 0.03988 , 0.06299 , 0.04898 , 0.02121 , 0.02192 , 0.02322 , 0.02069 , 0.01982 , 0.03058 , 0.0225 , 0.03246 , 0.03392 , 0.01942 , 0.04116 , 0.04141 , 0.03819 , 0.04564 , 0.04182 , 0.03514 , 0.0505 , 0.0516 , 0.04993 , 0.04567 , 0.02445 , 0.02624 , 0.02571 , 0.02984 , 0.02948 , 0.04326 , 0.04948 , 0.04228 , 0.0557 , 0.05056 , 0.03578 , 0.02799 , 0.02592 , 0.02593 , 0.03231 , 0.0458 , 0.04482 , 0.03959 , 0.06765 , 0.05792 , 0.05769 , 0.05791 , 0.0704 , 0.05659 , 0.05151 , 0.02611 , 0.02455 , 0.02596 , 0.02598 , 0.02672 , 0.04172 , 0.04223 , 0.04458 , 0.03864 , 0.0479 
 491 , 0.0507 , 0.05052 , 0.04017 , 0.06334 , 0.04932 , 0.02132 , 0.02205 , 0.02331 , 0.02081 , 0.01999 , 0.03082 , 0.02266 , 0.03252 , 0.03404 , 0.01948 , 0.04149 , 0.04169 , 0.03845 , 0.04594 , 0.04212 , 0.03531 , 0.05083 , 0.05198 , 0.05025 , 0.046 , 0.02462 , 0.02648 , 0.02593 , 0.03008 , 0.02967 , 0.04355 , 0.04986 , 0.04257 , 0.05604 , 0.0509 , 0.03609 , 0.02822 , 0.02616 , 0.0261 , 0.03258 , 0.04616 , 0.04516 , 0.03993 , 0.06815 , 0.05835 , 0.05805 , 0.05827 , 0.07082 , 0.05684 , 0.05189 , 0.02639 , 0.02484 , 0.0262 , 0.02623 , 0.02695 , 0.04204 , 0.04268 , 0.04484 , 0.03897 , 0.04831 
 492 , 0.05104 , 0.05081 , 0.04047 , 0.06368 , 0.04965 , 0.02144 , 0.02217 , 0.02341 , 0.02094 , 0.02017 , 0.03107 , 0.02281 , 0.03257 , 0.03415 , 0.01955 , 0.04182 , 0.04197 , 0.0387 , 0.04625 , 0.04242 , 0.03548 , 0.05117 , 0.05236 , 0.05057 , 0.04632 , 0.02478 , 0.02672 , 0.02615 , 0.03032 , 0.02985 , 0.04384 , 0.05024 , 0.04285 , 0.05638 , 0.05124 , 0.03639 , 0.02844 , 0.0264 , 0.02627 , 0.03285 , 0.04651 , 0.0455 , 0.04027 , 0.06865 , 0.05877 , 0.05841 , 0.05861 , 0.07123 , 0.05708 , 0.05227 , 0.02665 , 0.02514 , 0.02644 , 0.02649 , 0.02718 , 0.04235 , 0.04312 , 0.04511 , 0.0393 , 0.04871 
 493 , 0.05136 , 0.0511 , 0.04076 , 0.06401 , 0.04999 , 0.02155 , 0.0223 , 0.02351 , 0.02106 , 0.02034 , 0.03131 , 0.02296 , 0.03262 , 0.03426 , 0.01961 , 0.04214 , 0.04224 , 0.03895 , 0.04655 , 0.04271 , 0.03565 , 0.05149 , 0.05274 , 0.05088 , 0.04664 , 0.02494 , 0.02695 , 0.02636 , 0.03055 , 0.03003 , 0.04413 , 0.05061 , 0.04313 , 0.05672 , 0.05158 , 0.03669 , 0.02866 , 0.02664 , 0.02644 , 0.03312 , 0.04685 , 0.04583 , 0.04061 , 0.06915 , 0.05918 , 0.05876 , 0.05896 , 0.07164 , 0.05732 , 0.05264 , 0.02692 , 0.02543 , 0.02668 , 0.02674 , 0.02741 , 0.04266 , 0.04356 , 0.04537 , 0.03963 , 0.04911 
 494 , 0.05173 , 0.05143 , 0.04104 , 0.06443 , 0.05026 , 0.02178 , 0.02253 , 0.02371 , 0.02126 , 0.02051 , 0.03158 , 0.02317 , 0.03273 , 0.0344 , 0.01983 , 0.04243 , 0.04256 , 0.03925 , 0.04685 , 0.0431 , 0.0359 , 0.0518 , 0.05308 , 0.0512 , 0.04693 , 0.02519 , 0.02718 , 0.02661 , 0.03087 , 0.03037 , 0.04445 , 0.05102 , 0.04344 , 0.05708 , 0.05195 , 0.03696 , 0.02887 , 0.02679 , 0.02662 , 0.03329 , 0.0472 , 0.04618 , 0.04096 , 0.06961 , 0.05958 , 0.05912 , 0.05928 , 0.07211 , 0.05769 , 0.05299 , 0.02717 , 0.02568 , 0.02695 , 0.027 , 0.02762 , 0.04296 , 0.04386 , 0.04576 , 0.03984 , 0.04947 
 495 , 0.05211 , 0.05178 , 0.04133 , 0.06487 , 0.05055 , 0.02203 , 0.02277 , 0.02393 , 0.02146 , 0.02068 , 0.03186 , 0.02339 , 0.03286 , 0.03456 , 0.02007 , 0.04272 , 0.04289 , 0.03958 , 0.04718 , 0.04351 , 0.03617 , 0.05212 , 0.05344 , 0.05154 , 0.04725 , 0.02544 , 0.02742 , 0.02687 , 0.03121 , 0.03072 , 0.0448 , 0.05145 , 0.04378 , 0.05746 , 0.05234 , 0.03724 , 0.02909 , 0.02696 , 0.02681 , 0.03347 , 0.04756 , 0.04654 , 0.04133 , 0.0701 , 0.06001 , 0.05951 , 0.05962 , 0.07261 , 0.05809 , 0.05336 , 0.02744 , 0.02594 , 0.02723 , 0.02728 , 0.02784 , 0.04328 , 0.04417 , 0.04616 , 0.04007 , 0.04985 
 496 , 0.05249 , 0.05213 , 0.04161 , 0.06531 , 0.05083 , 0.02227 , 0.02301 , 0.02414 , 0.02166 , 0.02086 , 0.03214 , 0.02361 , 0.03299 , 0.03472 , 0.0203 , 0.04302 , 0.04322 , 0.03991 , 0.04751 , 0.04392 , 0.03643 , 0.05243 , 0.0538 , 0.05188 , 0.04756 , 0.0257 , 0.02765 , 0.02713 , 0.03154 , 0.03107 , 0.04514 , 0.05187 , 0.04411 , 0.05784 , 0.05273 , 0.03751 , 0.0293 , 0.02712 , 0.027 , 0.03365 , 0.04792 , 0.04689 , 0.0417 , 0.07058 , 0.06042 , 0.05989 , 0.05996 , 0.0731 , 0.05848 , 0.05373 , 0.0277 , 0.0262 , 0.02752 , 0.02755 , 0.02806 , 0.04359 , 0.04448 , 0.04657 , 0.04029 , 0.05022 
 497 , 0.05283 , 0.05248 , 0.04188 , 0.06571 , 0.05116 , 0.02251 , 0.02327 , 0.02438 , 0.02185 , 0.02105 , 0.03242 , 0.02391 , 0.03313 , 0.03492 , 0.02054 , 0.04337 , 0.04353 , 0.04026 , 0.04789 , 0.04437 , 0.03673 , 0.05277 , 0.05417 , 0.05222 , 0.04788 , 0.02598 , 0.02794 , 0.0274 , 0.0319 , 0.03141 , 0.04548 , 0.05228 , 0.04442 , 0.05822 , 0.05311 , 0.0378 , 0.02955 , 0.02732 , 0.02725 , 0.03392 , 0.04832 , 0.04729 , 0.04206 , 0.07103 , 0.06083 , 0.06026 , 0.06027 , 0.07348 , 0.05886 , 0.054 , 0.02798 , 0.02648 , 0.02782 , 0.02787 , 0.02836 , 0.04395 , 0.04482 , 0.04692 , 0.04062 , 0.05056 
 498 , 0.05321 , 0.05289 , 0.04219 , 0.06616 , 0.05157 , 0.02277 , 0.02356 , 0.02466 , 0.02204 , 0.02127 , 0.03271 , 0.02431 , 0.03331 , 0.03518 , 0.02079 , 0.04381 , 0.04388 , 0.04067 , 0.04835 , 0.0449 , 0.03708 , 0.05318 , 0.0546 , 0.05262 , 0.04825 , 0.0263 , 0.02831 , 0.02772 , 0.03229 , 0.03176 , 0.04586 , 0.05272 , 0.04476 , 0.05865 , 0.05352 , 0.03812 , 0.02985 , 0.02758 , 0.02757 , 0.03429 , 0.04879 , 0.04776 , 0.04245 , 0.07152 , 0.06129 , 0.06069 , 0.06063 , 0.07386 , 0.0593 , 0.05425 , 0.02829 , 0.02679 , 0.02817 , 0.02826 , 0.02873 , 0.04436 , 0.04522 , 0.04729 , 0.04106 , 0.05092 
 499 , 0.05358 , 0.05329 , 0.04249 , 0.0666 , 0.05198 , 0.02302 , 0.02385 , 0.02494 , 0.02224 , 0.02149 , 0.03301 , 0.0247 , 0.03348 , 0.03544 , 0.02104 , 0.04425 , 0.04422 , 0.04108 , 0.0488 , 0.04543 , 0.03743 , 0.05358 , 0.05503 , 0.05302 , 0.04861 , 0.02662 , 0.02867 , 0.02804 , 0.03269 , 0.03211 , 0.04624 , 0.05316 , 0.0451 , 0.05908 , 0.05394 , 0.03844 , 0.03016 , 0.02785 , 0.02788 , 0.03465 , 0.04926 , 0.04823 , 0.04284 , 0.07201 , 0.06175 , 0.06111 , 0.06099 , 0.07423 , 0.05973 , 0.0545 , 0.0286 , 0.0271 , 0.02852 , 0.02864 , 0.02911 , 0.04478 , 0.04563 , 0.04765 , 0.0415 , 0.05128 
 500 , 0.054 , 0.05373 , 0.04283 , 0.06707 , 0.05241 , 0.02332 , 0.02416 , 0.02524 , 0.02246 , 0.02173 , 0.03336 , 0.02513 , 0.03371 , 0.03573 , 0.02133 , 0.04472 , 0.04461 , 0.04151 , 0.04926 , 0.04596 , 0.0378 , 0.05404 , 0.05549 , 0.05346 , 0.049 , 0.02698 , 0.02905 , 0.02839 , 0.03313 , 0.03252 , 0.04667 , 0.05363 , 0.04549 , 0.05955 , 0.05439 , 0.03879 , 0.03049 , 0.02813 , 0.02819 , 0.03503 , 0.04975 , 0.04872 , 0.04326 , 0.07255 , 0.06223 , 0.06157 , 0.06139 , 0.07467 , 0.06018 , 0.05485 , 0.02898 , 0.02746 , 0.0289 , 0.02905 , 0.02949 , 0.04523 , 0.04609 , 0.04804 , 0.04193 , 0.05168 
 501 , 0.05445 , 0.05416 , 0.04324 , 0.06754 , 0.05285 , 0.02373 , 0.02452 , 0.02557 , 0.02274 , 0.02202 , 0.03382 , 0.02562 , 0.03403 , 0.03607 , 0.02168 , 0.04521 , 0.04508 , 0.04193 , 0.04967 , 0.04642 , 0.03817 , 0.05458 , 0.05595 , 0.05396 , 0.04939 , 0.02739 , 0.02945 , 0.02878 , 0.03365 , 0.03303 , 0.04713 , 0.05413 , 0.04593 , 0.06005 , 0.05486 , 0.03919 , 0.03087 , 0.02845 , 0.02841 , 0.03541 , 0.0502 , 0.04924 , 0.04373 , 0.07315 , 0.06271 , 0.06208 , 0.06185 , 0.07516 , 0.06062 , 0.05544 , 0.02953 , 0.02794 , 0.02935 , 0.02948 , 0.02983 , 0.04573 , 0.04665 , 0.04841 , 0.04226 , 0.05208 
 502 , 0.05491 , 0.05459 , 0.04364 , 0.06801 , 0.05329 , 0.02413 , 0.02488 , 0.02589 , 0.02301 , 0.0223 , 0.03427 , 0.02611 , 0.03435 , 0.03641 , 0.02203 , 0.0457 , 0.04554 , 0.04234 , 0.05006 , 0.04687 , 0.03854 , 0.05511 , 0.05641 , 0.05447 , 0.04977 , 0.0278 , 0.02984 , 0.02917 , 0.03418 , 0.03354 , 0.04759 , 0.05462 , 0.04636 , 0.06053 , 0.05533 , 0.03957 , 0.03125 , 0.02876 , 0.02863 , 0.03579 , 0.05066 , 0.04974 , 0.04419 , 0.07374 , 0.06317 , 0.06257 , 0.0623 , 0.07565 , 0.06105 , 0.05602 , 0.03008 , 0.02843 , 0.0298 , 0.02991 , 0.03017 , 0.04622 , 0.04721 , 0.04877 , 0.04259 , 0.05249 
 503 , 0.05536 , 0.05502 , 0.04403 , 0.06847 , 0.05372 , 0.02453 , 0.02523 , 0.0262 , 0.02328 , 0.02258 , 0.03473 , 0.0266 , 0.03467 , 0.03675 , 0.02237 , 0.04618 , 0.046 , 0.04276 , 0.05046 , 0.04732 , 0.0389 , 0.05564 , 0.05686 , 0.05497 , 0.05015 , 0.02821 , 0.03023 , 0.02956 , 0.0347 , 0.03404 , 0.04805 , 0.05511 , 0.0468 , 0.06102 , 0.05579 , 0.03996 , 0.03163 , 0.02907 , 0.02885 , 0.03616 , 0.05111 , 0.05025 , 0.04465 , 0.07433 , 0.06364 , 0.06307 , 0.06275 , 0.07614 , 0.06149 , 0.05661 , 0.03062 , 0.02891 , 0.03025 , 0.03034 , 0.0305 , 0.04671 , 0.04776 , 0.04914 , 0.04291 , 0.05289 
 504 , 0.05592 , 0.05558 , 0.04456 , 0.06914 , 0.05425 , 0.02504 , 0.02578 , 0.02669 , 0.02374 , 0.0229 , 0.03531 , 0.02734 , 0.03526 , 0.03732 , 0.02291 , 0.04683 , 0.0466 , 0.04343 , 0.05108 , 0.04803 , 0.03943 , 0.05628 , 0.05745 , 0.05554 , 0.05067 , 0.0287 , 0.03073 , 0.03 , 0.03541 , 0.03471 , 0.0487 , 0.05576 , 0.04739 , 0.06168 , 0.05646 , 0.04048 , 0.03202 , 0.02941 , 0.0293 , 0.03655 , 0.05174 , 0.05094 , 0.04525 , 0.07509 , 0.0643 , 0.06376 , 0.06337 , 0.07691 , 0.06225 , 0.05724 , 0.03128 , 0.02958 , 0.03075 , 0.03096 , 0.03108 , 0.04727 , 0.04838 , 0.04971 , 0.04337 , 0.05339 
 505 , 0.05645 , 0.05612 , 0.04508 , 0.06979 , 0.05476 , 0.02554 , 0.02633 , 0.02718 , 0.02421 , 0.02321 , 0.03587 , 0.02809 , 0.03585 , 0.03789 , 0.02345 , 0.04747 , 0.04718 , 0.04411 , 0.05169 , 0.04874 , 0.03995 , 0.0569 , 0.05802 , 0.05608 , 0.05118 , 0.02918 , 0.03122 , 0.03042 , 0.03612 , 0.03538 , 0.04932 , 0.05638 , 0.04797 , 0.06232 , 0.05711 , 0.04098 , 0.0324 , 0.02972 , 0.02977 , 0.0369 , 0.05235 , 0.05163 , 0.04585 , 0.07582 , 0.06495 , 0.06443 , 0.06396 , 0.07766 , 0.06301 , 0.05784 , 0.03194 , 0.03026 , 0.03124 , 0.03158 , 0.03166 , 0.0478 , 0.04897 , 0.05028 , 0.0438 , 0.05386 
 506 , 0.05697 , 0.05665 , 0.04558 , 0.07042 , 0.05527 , 0.02604 , 0.02687 , 0.02766 , 0.02467 , 0.02351 , 0.03643 , 0.02882 , 0.03643 , 0.03845 , 0.02399 , 0.04809 , 0.04776 , 0.04477 , 0.0523 , 0.04943 , 0.04046 , 0.05751 , 0.05859 , 0.05661 , 0.05167 , 0.02966 , 0.03171 , 0.03084 , 0.03683 , 0.03604 , 0.04994 , 0.057 , 0.04854 , 0.06296 , 0.05776 , 0.04148 , 0.03277 , 0.03003 , 0.03023 , 0.03726 , 0.05295 , 0.0523 , 0.04643 , 0.07653 , 0.06558 , 0.0651 , 0.06454 , 0.0784 , 0.06376 , 0.05843 , 0.03258 , 0.03093 , 0.03173 , 0.03219 , 0.03224 , 0.04832 , 0.04955 , 0.05084 , 0.04423 , 0.05433 
 507 , 0.05754 , 0.05722 , 0.04608 , 0.07109 , 0.05588 , 0.02661 , 0.0275 , 0.02819 , 0.02517 , 0.02389 , 0.03704 , 0.02967 , 0.03712 , 0.03913 , 0.02459 , 0.04876 , 0.04838 , 0.0455 , 0.05298 , 0.05021 , 0.04101 , 0.05817 , 0.0592 , 0.05719 , 0.05221 , 0.03022 , 0.03231 , 0.03138 , 0.03763 , 0.03675 , 0.0506 , 0.05769 , 0.04918 , 0.06363 , 0.05842 , 0.04203 , 0.03319 , 0.03043 , 0.03072 , 0.03774 , 0.05359 , 0.05303 , 0.04704 , 0.07729 , 0.06625 , 0.06579 , 0.06515 , 0.07909 , 0.06448 , 0.05904 , 0.03339 , 0.03167 , 0.03232 , 0.03283 , 0.03282 , 0.04893 , 0.05027 , 0.05136 , 0.04477 , 0.05488 
 508 , 0.05816 , 0.05784 , 0.04656 , 0.07179 , 0.05661 , 0.02726 , 0.0282 , 0.02875 , 0.02571 , 0.02433 , 0.03769 , 0.03062 , 0.0379 , 0.0399 , 0.02525 , 0.04946 , 0.04906 , 0.04629 , 0.05373 , 0.05104 , 0.04161 , 0.05889 , 0.05985 , 0.05782 , 0.05278 , 0.03087 , 0.03302 , 0.03201 , 0.03854 , 0.0375 , 0.05128 , 0.05844 , 0.04988 , 0.06435 , 0.05908 , 0.04264 , 0.03366 , 0.03091 , 0.03122 , 0.03835 , 0.05426 , 0.05381 , 0.04767 , 0.07809 , 0.06694 , 0.06649 , 0.06579 , 0.07975 , 0.06516 , 0.05969 , 0.03434 , 0.0325 , 0.03301 , 0.0335 , 0.03341 , 0.04961 , 0.05113 , 0.05186 , 0.0454 , 0.05551 
 509 , 0.05877 , 0.05844 , 0.04704 , 0.07248 , 0.05732 , 0.02789 , 0.0289 , 0.02931 , 0.02624 , 0.02478 , 0.03833 , 0.03156 , 0.03867 , 0.04067 , 0.0259 , 0.05015 , 0.04972 , 0.04707 , 0.05447 , 0.05187 , 0.0422 , 0.05959 , 0.0605 , 0.05845 , 0.05334 , 0.03151 , 0.03372 , 0.03263 , 0.03943 , 0.03824 , 0.05195 , 0.05919 , 0.05057 , 0.06506 , 0.05974 , 0.04323 , 0.03412 , 0.03139 , 0.03172 , 0.03895 , 0.05493 , 0.05458 , 0.04829 , 0.07888 , 0.06763 , 0.06718 , 0.06641 , 0.0804 , 0.06584 , 0.06032 , 0.03528 , 0.03331 , 0.0337 , 0.03417 , 0.03398 , 0.05029 , 0.05198 , 0.05234 , 0.04603 , 0.05614 
 510 , 0.05933 , 0.059 , 0.0475 , 0.07311 , 0.05797 , 0.02852 , 0.02958 , 0.02987 , 0.02677 , 0.0252 , 0.03896 , 0.03251 , 0.03945 , 0.04146 , 0.02654 , 0.05083 , 0.05036 , 0.04781 , 0.05516 , 0.05265 , 0.04275 , 0.06025 , 0.0611 , 0.05902 , 0.05387 , 0.03213 , 0.03439 , 0.03323 , 0.04031 , 0.03897 , 0.05259 , 0.05989 , 0.05124 , 0.06572 , 0.06036 , 0.04381 , 0.03457 , 0.03183 , 0.03218 , 0.03949 , 0.05555 , 0.0553 , 0.04888 , 0.0796 , 0.06825 , 0.06783 , 0.06699 , 0.08101 , 0.06647 , 0.06093 , 0.03622 , 0.03411 , 0.03437 , 0.03482 , 0.03453 , 0.05092 , 0.05278 , 0.05281 , 0.0466 , 0.05673 
 511 , 0.05992 , 0.05956 , 0.04805 , 0.0738 , 0.05854 , 0.02925 , 0.03038 , 0.03058 , 0.02739 , 0.02567 , 0.03968 , 0.03371 , 0.0405 , 0.04251 , 0.0273 , 0.05161 , 0.05111 , 0.0486 , 0.05583 , 0.05338 , 0.04335 , 0.06093 , 0.0617 , 0.0596 , 0.0544 , 0.03282 , 0.0351 , 0.03388 , 0.04133 , 0.03983 , 0.05329 , 0.06061 , 0.05197 , 0.06639 , 0.06105 , 0.04443 , 0.03511 , 0.03222 , 0.0326 , 0.03995 , 0.05615 , 0.05605 , 0.04951 , 0.08031 , 0.06885 , 0.06856 , 0.0676 , 0.08171 , 0.06715 , 0.06162 , 0.03732 , 0.03504 , 0.03517 , 0.03552 , 0.03511 , 0.05152 , 0.0536 , 0.05339 , 0.04707 , 0.05739 
 512 , 0.06052 , 0.06014 , 0.04861 , 0.07451 , 0.05913 , 0.02999 , 0.03118 , 0.03129 , 0.02802 , 0.02615 , 0.04042 , 0.03492 , 0.04156 , 0.04358 , 0.02807 , 0.0524 , 0.05188 , 0.04941 , 0.05652 , 0.05414 , 0.04396 , 0.06163 , 0.06232 , 0.06019 , 0.05496 , 0.03353 , 0.03583 , 0.03455 , 0.04236 , 0.0407 , 0.05399 , 0.06134 , 0.05272 , 0.06707 , 0.06176 , 0.04507 , 0.03567 , 0.03263 , 0.03303 , 0.04042 , 0.05677 , 0.05681 , 0.05017 , 0.08104 , 0.06948 , 0.06932 , 0.06824 , 0.08244 , 0.06785 , 0.06234 , 0.03843 , 0.03597 , 0.03597 , 0.03624 , 0.03569 , 0.05214 , 0.05443 , 0.05398 , 0.04756 , 0.05808 
 513 , 0.06113 , 0.06072 , 0.04917 , 0.07522 , 0.05972 , 0.03073 , 0.03199 , 0.032 , 0.02864 , 0.02663 , 0.04115 , 0.03613 , 0.04261 , 0.04464 , 0.02884 , 0.05319 , 0.05264 , 0.05021 , 0.05721 , 0.0549 , 0.04458 , 0.06232 , 0.06293 , 0.06078 , 0.05551 , 0.03423 , 0.03655 , 0.03521 , 0.04338 , 0.04156 , 0.0547 , 0.06207 , 0.05347 , 0.06776 , 0.06247 , 0.0457 , 0.03622 , 0.03303 , 0.03345 , 0.04089 , 0.05739 , 0.05758 , 0.05083 , 0.08178 , 0.07011 , 0.07008 , 0.06887 , 0.08317 , 0.06855 , 0.06306 , 0.03953 , 0.0369 , 0.03678 , 0.03695 , 0.03628 , 0.05276 , 0.05527 , 0.05458 , 0.04805 , 0.05876 
 514 , 0.06171 , 0.06135 , 0.04975 , 0.07592 , 0.06036 , 0.03153 , 0.0329 , 0.03279 , 0.0294 , 0.0272 , 0.04192 , 0.03759 , 0.04385 , 0.04597 , 0.02972 , 0.05405 , 0.05341 , 0.05111 , 0.05806 , 0.05579 , 0.04524 , 0.06305 , 0.06359 , 0.06139 , 0.05609 , 0.03503 , 0.03736 , 0.03598 , 0.04457 , 0.04261 , 0.05548 , 0.06283 , 0.05431 , 0.06846 , 0.06318 , 0.04642 , 0.03679 , 0.0335 , 0.03405 , 0.04144 , 0.0581 , 0.05843 , 0.05147 , 0.0825 , 0.07078 , 0.07081 , 0.06946 , 0.08382 , 0.06935 , 0.06366 , 0.04081 , 0.03803 , 0.03766 , 0.03783 , 0.03696 , 0.05343 , 0.05616 , 0.05512 , 0.04866 , 0.05934 
 515 , 0.06228 , 0.06199 , 0.05033 , 0.07663 , 0.06102 , 0.03236 , 0.03383 , 0.03359 , 0.03018 , 0.0278 , 0.04269 , 0.0391 , 0.04512 , 0.04735 , 0.03063 , 0.05492 , 0.05417 , 0.05203 , 0.05896 , 0.05672 , 0.04592 , 0.06379 , 0.06426 , 0.06202 , 0.05668 , 0.03585 , 0.03819 , 0.03679 , 0.04579 , 0.0437 , 0.05629 , 0.0636 , 0.05516 , 0.06918 , 0.06389 , 0.04716 , 0.03736 , 0.03399 , 0.03469 , 0.042 , 0.05884 , 0.0593 , 0.05212 , 0.08322 , 0.07147 , 0.07153 , 0.07004 , 0.08445 , 0.07018 , 0.06424 , 0.04212 , 0.0392 , 0.03855 , 0.03874 , 0.03766 , 0.05412 , 0.05706 , 0.05566 , 0.0493 , 0.05989 
 516 , 0.06285 , 0.06263 , 0.05091 , 0.07734 , 0.06167 , 0.03318 , 0.03477 , 0.03439 , 0.03097 , 0.0284 , 0.04346 , 0.04062 , 0.04638 , 0.04873 , 0.03154 , 0.05578 , 0.05493 , 0.05295 , 0.05985 , 0.05764 , 0.0466 , 0.06453 , 0.06493 , 0.06264 , 0.05726 , 0.03666 , 0.03902 , 0.03759 , 0.04701 , 0.04479 , 0.05709 , 0.06437 , 0.056 , 0.06989 , 0.06459 , 0.0479 , 0.03792 , 0.03447 , 0.03533 , 0.04257 , 0.05958 , 0.06016 , 0.05276 , 0.08394 , 0.07215 , 0.07225 , 0.07061 , 0.08508 , 0.07101 , 0.06482 , 0.04343 , 0.04037 , 0.03944 , 0.03965 , 0.03836 , 0.05481 , 0.05796 , 0.05619 , 0.04993 , 0.06044 
 517 , 0.06358 , 0.06339 , 0.05159 , 0.0782 , 0.06249 , 0.03413 , 0.0358 , 0.03529 , 0.03185 , 0.02907 , 0.04437 , 0.04228 , 0.04786 , 0.05037 , 0.03256 , 0.05676 , 0.05584 , 0.05398 , 0.06087 , 0.05864 , 0.04736 , 0.06541 , 0.06572 , 0.06338 , 0.05794 , 0.03759 , 0.03997 , 0.03847 , 0.04837 , 0.04599 , 0.05801 , 0.06528 , 0.05701 , 0.07075 , 0.06547 , 0.04876 , 0.03862 , 0.03508 , 0.036 , 0.04327 , 0.06041 , 0.06115 , 0.05352 , 0.08483 , 0.07297 , 0.07313 , 0.07136 , 0.08585 , 0.07193 , 0.06558 , 0.04499 , 0.04169 , 0.04048 , 0.04068 , 0.0392 , 0.05564 , 0.05908 , 0.05684 , 0.05069 , 0.06117 
