  time  ,43:20 PM,43:36 PM,43:46 PM,43:59 PM,44:08 PM,45:32 PM,45:47 PM,45:59 PM,46:13 PM,46:25 PM,47:26 PM,47:37 PM,47:47 PM,47:56 PM,48:06 PM,48:43 PM,48:54 PM,49:04 PM,49:14 PM,49:26 PM,51:21 PM,51:33 PM,51:46 PM,51:59 PM,52:12 PM,53:19 PM,53:29 PM,53:40 PM,53:51 PM,54:04 PM,54:33 PM,54:43 PM,55:01 PM,55:15 PM,55:27 PM,56:16 PM,56:26 PM,56:36 PM,56:50 PM,57:00 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 549 , 0.06278 , 0.07418 , 0.05115 , 0.06267 , 0.05882 , 0.10003 , 0.09395 , 0.06536 , 0.07484 , 0.09387 , 0.06481 , 0.0785 , 0.07413 , 0.10162 , 0.08606 , 0.09756 , 0.09161 , 0.09627 , 0.09789 , 0.09835 , 0.0723 , 0.05777 , 0.06704 , 0.06647 , 0.09062 , 0.05013 , 0.0562 , 0.05736 , 0.06428 , 0.07 , 0.07233 , 0.0607 , 0.04119 , 0.04411 , 0.04352 , 0.0612 , 0.06086 , 0.07534 , 0.05752 , 0.07241 
 550 , 0.063 , 0.07444 , 0.05136 , 0.06288 , 0.05903 , 0.10027 , 0.09419 , 0.06557 , 0.07508 , 0.09418 , 0.065 , 0.07871 , 0.07432 , 0.10185 , 0.08627 , 0.09788 , 0.09191 , 0.09659 , 0.09813 , 0.09854 , 0.07258 , 0.05799 , 0.06731 , 0.06673 , 0.09097 , 0.05028 , 0.05633 , 0.05749 , 0.06444 , 0.07019 , 0.07254 , 0.06081 , 0.04128 , 0.04419 , 0.04363 , 0.06135 , 0.06102 , 0.07557 , 0.0577 , 0.0727 
 551 , 0.06314 , 0.07458 , 0.05149 , 0.063 , 0.05912 , 0.10047 , 0.09437 , 0.06573 , 0.07526 , 0.09441 , 0.06512 , 0.07885 , 0.07446 , 0.102 , 0.08644 , 0.09811 , 0.09206 , 0.0968 , 0.09831 , 0.09867 , 0.07275 , 0.05812 , 0.0675 , 0.06688 , 0.09122 , 0.05037 , 0.05643 , 0.05758 , 0.06452 , 0.07029 , 0.07267 , 0.06088 , 0.04133 , 0.04425 , 0.04371 , 0.06148 , 0.06112 , 0.0757 , 0.05784 , 0.07287 
 552 , 0.06332 , 0.07477 , 0.05166 , 0.06316 , 0.05925 , 0.10074 , 0.09461 , 0.06593 , 0.07549 , 0.0947 , 0.06528 , 0.07906 , 0.07465 , 0.10223 , 0.08665 , 0.0984 , 0.09227 , 0.09707 , 0.09855 , 0.09886 , 0.07296 , 0.05829 , 0.06774 , 0.06707 , 0.09153 , 0.05049 , 0.05657 , 0.05771 , 0.06464 , 0.07042 , 0.07285 , 0.06099 , 0.0414 , 0.04433 , 0.04382 , 0.06164 , 0.06125 , 0.07587 , 0.05802 , 0.07307 
 553 , 0.06351 , 0.07496 , 0.05182 , 0.06331 , 0.05937 , 0.10102 , 0.09485 , 0.06613 , 0.07572 , 0.09498 , 0.06544 , 0.07926 , 0.07484 , 0.10245 , 0.08687 , 0.09869 , 0.09247 , 0.09733 , 0.09879 , 0.09905 , 0.07316 , 0.05846 , 0.06797 , 0.06726 , 0.09183 , 0.05061 , 0.0567 , 0.05783 , 0.06477 , 0.07056 , 0.07302 , 0.0611 , 0.04148 , 0.04441 , 0.04394 , 0.0618 , 0.06138 , 0.07604 , 0.05819 , 0.07328 
 554 , 0.06352 , 0.07497 , 0.05185 , 0.06337 , 0.05938 , 0.10114 , 0.09498 , 0.06624 , 0.07585 , 0.09513 , 0.0655 , 0.07936 , 0.07494 , 0.10256 , 0.08698 , 0.09881 , 0.09256 , 0.09746 , 0.09892 , 0.09916 , 0.07321 , 0.05852 , 0.06809 , 0.06733 , 0.092 , 0.05067 , 0.05676 , 0.05789 , 0.06482 , 0.07062 , 0.07308 , 0.06113 , 0.04148 , 0.04443 , 0.04396 , 0.06183 , 0.06142 , 0.0761 , 0.05829 , 0.07332 
 555 , 0.06349 , 0.07495 , 0.05183 , 0.06341 , 0.05936 , 0.10126 , 0.09515 , 0.06636 , 0.07599 , 0.09526 , 0.06555 , 0.07948 , 0.07505 , 0.10271 , 0.08711 , 0.09894 , 0.09269 , 0.09759 , 0.09909 , 0.09933 , 0.07322 , 0.05859 , 0.06821 , 0.06739 , 0.09217 , 0.05076 , 0.05682 , 0.05797 , 0.0649 , 0.07071 , 0.07315 , 0.06119 , 0.04149 , 0.04445 , 0.04397 , 0.06183 , 0.06148 , 0.07618 , 0.0584 , 0.07334 
 556 , 0.06345 , 0.07492 , 0.0518 , 0.06345 , 0.05934 , 0.10139 , 0.09532 , 0.06647 , 0.07612 , 0.0954 , 0.06561 , 0.0796 , 0.07517 , 0.10287 , 0.08724 , 0.09907 , 0.09281 , 0.09772 , 0.09926 , 0.09949 , 0.07323 , 0.05865 , 0.06834 , 0.06745 , 0.09233 , 0.05085 , 0.05688 , 0.05805 , 0.06498 , 0.0708 , 0.07323 , 0.06126 , 0.04149 , 0.04448 , 0.04399 , 0.06183 , 0.06153 , 0.07625 , 0.05851 , 0.07337 
 557 , 0.06339 , 0.07485 , 0.05175 , 0.06346 , 0.05929 , 0.10149 , 0.09548 , 0.06658 , 0.07624 , 0.09551 , 0.06566 , 0.07971 , 0.07528 , 0.10301 , 0.08736 , 0.09917 , 0.09291 , 0.09782 , 0.09941 , 0.09964 , 0.0732 , 0.05869 , 0.06844 , 0.06749 , 0.09247 , 0.05093 , 0.05693 , 0.05812 , 0.06506 , 0.07088 , 0.07329 , 0.06131 , 0.04149 , 0.04449 , 0.04399 , 0.06181 , 0.06157 , 0.0763 , 0.05861 , 0.07337 
 558 , 0.06335 , 0.07473 , 0.05167 , 0.06347 , 0.05922 , 0.10169 , 0.09573 , 0.06671 , 0.07642 , 0.0957 , 0.06574 , 0.07988 , 0.07546 , 0.10327 , 0.08757 , 0.09928 , 0.09308 , 0.09798 , 0.09962 , 0.0999 , 0.07315 , 0.05874 , 0.06855 , 0.0675 , 0.09262 , 0.05104 , 0.05703 , 0.05825 , 0.0652 , 0.07101 , 0.07343 , 0.06141 , 0.04155 , 0.04452 , 0.04403 , 0.06183 , 0.06164 , 0.07636 , 0.05873 , 0.07339 
 559 , 0.06331 , 0.07461 , 0.05159 , 0.06348 , 0.05916 , 0.1019 , 0.096 , 0.06686 , 0.07661 , 0.0959 , 0.06583 , 0.08007 , 0.07564 , 0.10354 , 0.08779 , 0.09941 , 0.09326 , 0.09814 , 0.09985 , 0.10018 , 0.07311 , 0.05879 , 0.06868 , 0.06752 , 0.09279 , 0.05115 , 0.05714 , 0.05838 , 0.06536 , 0.07114 , 0.07358 , 0.06151 , 0.04161 , 0.04456 , 0.04407 , 0.06186 , 0.06171 , 0.07642 , 0.05886 , 0.07343 
 560 , 0.06327 , 0.07449 , 0.05151 , 0.06349 , 0.0591 , 0.10212 , 0.09627 , 0.06701 , 0.07679 , 0.09611 , 0.06593 , 0.08025 , 0.07583 , 0.10381 , 0.08801 , 0.09954 , 0.09344 , 0.09831 , 0.10009 , 0.10045 , 0.07307 , 0.05885 , 0.06881 , 0.06755 , 0.09295 , 0.05127 , 0.05725 , 0.05852 , 0.06551 , 0.07128 , 0.07374 , 0.06162 , 0.04167 , 0.04459 , 0.04411 , 0.06189 , 0.06178 , 0.07649 , 0.05899 , 0.07347 
 561 , 0.0632 , 0.07434 , 0.05138 , 0.06352 , 0.05899 , 0.1024 , 0.09659 , 0.0672 , 0.07701 , 0.09633 , 0.06606 , 0.08047 , 0.07607 , 0.10413 , 0.0883 , 0.09968 , 0.09366 , 0.09852 , 0.1004 , 0.1008 , 0.07298 , 0.05892 , 0.06892 , 0.06759 , 0.09315 , 0.05141 , 0.05741 , 0.05869 , 0.0657 , 0.07149 , 0.0739 , 0.06176 , 0.04175 , 0.04467 , 0.04417 , 0.06191 , 0.06188 , 0.07657 , 0.0592 , 0.07349 
 562 , 0.06314 , 0.07421 , 0.05126 , 0.06357 , 0.0589 , 0.10272 , 0.09696 , 0.06741 , 0.07726 , 0.09658 , 0.06623 , 0.08073 , 0.07636 , 0.1045 , 0.08864 , 0.09985 , 0.09391 , 0.09876 , 0.10075 , 0.10119 , 0.07291 , 0.05901 , 0.06905 , 0.06765 , 0.09338 , 0.05157 , 0.05759 , 0.05888 , 0.06591 , 0.07173 , 0.07408 , 0.06193 , 0.04184 , 0.04476 , 0.04425 , 0.06197 , 0.062 , 0.07667 , 0.05944 , 0.07355 
 563 , 0.06309 , 0.07408 , 0.05114 , 0.06362 , 0.05881 , 0.10304 , 0.09733 , 0.06762 , 0.0775 , 0.09683 , 0.0664 , 0.08099 , 0.07664 , 0.10487 , 0.08898 , 0.10002 , 0.09417 , 0.09901 , 0.10111 , 0.10157 , 0.07284 , 0.0591 , 0.06918 , 0.06771 , 0.09361 , 0.05173 , 0.05777 , 0.05908 , 0.06612 , 0.07198 , 0.07427 , 0.06211 , 0.04193 , 0.04486 , 0.04432 , 0.06202 , 0.06212 , 0.07678 , 0.05968 , 0.0736 
 564 , 0.06298 , 0.07387 , 0.051 , 0.06364 , 0.05868 , 0.10334 , 0.09769 , 0.06781 , 0.07772 , 0.09705 , 0.06655 , 0.08123 , 0.0769 , 0.10523 , 0.0893 , 0.10014 , 0.0944 , 0.09922 , 0.10146 , 0.10194 , 0.07271 , 0.05914 , 0.06929 , 0.06773 , 0.0938 , 0.05188 , 0.05793 , 0.05927 , 0.06633 , 0.0722 , 0.07445 , 0.06227 , 0.04201 , 0.04494 , 0.04438 , 0.06205 , 0.06219 , 0.07685 , 0.05988 , 0.0736 
 565 , 0.06292 , 0.07369 , 0.0509 , 0.06372 , 0.05859 , 0.10375 , 0.09817 , 0.06807 , 0.07802 , 0.09739 , 0.06678 , 0.08158 , 0.07725 , 0.10573 , 0.08973 , 0.10036 , 0.09475 , 0.09952 , 0.10194 , 0.10241 , 0.07263 , 0.05923 , 0.06945 , 0.06778 , 0.09408 , 0.05209 , 0.05816 , 0.05954 , 0.06663 , 0.07249 , 0.07471 , 0.0625 , 0.04212 , 0.04506 , 0.04448 , 0.06214 , 0.0623 , 0.077 , 0.0601 , 0.07366 
 566 , 0.06286 , 0.07351 , 0.0508 , 0.06379 , 0.0585 , 0.10416 , 0.09866 , 0.06833 , 0.07833 , 0.09772 , 0.06702 , 0.08193 , 0.07761 , 0.10623 , 0.09016 , 0.10058 , 0.09509 , 0.09982 , 0.10242 , 0.10288 , 0.07254 , 0.05932 , 0.06961 , 0.06784 , 0.09435 , 0.0523 , 0.05839 , 0.05982 , 0.06693 , 0.07279 , 0.07497 , 0.06274 , 0.04224 , 0.04519 , 0.04459 , 0.06224 , 0.06242 , 0.07716 , 0.06033 , 0.07371 
 567 , 0.06278 , 0.07331 , 0.05068 , 0.06386 , 0.0584 , 0.10457 , 0.09914 , 0.06858 , 0.07863 , 0.09805 , 0.06725 , 0.08228 , 0.07796 , 0.10673 , 0.09058 , 0.10079 , 0.09543 , 0.10012 , 0.1029 , 0.10335 , 0.07244 , 0.0594 , 0.06977 , 0.06788 , 0.09462 , 0.05251 , 0.05861 , 0.06009 , 0.06722 , 0.07309 , 0.07523 , 0.06297 , 0.04235 , 0.04531 , 0.04468 , 0.06232 , 0.06253 , 0.0773 , 0.06057 , 0.07375 
 568 , 0.06271 , 0.07314 , 0.05055 , 0.06398 , 0.05832 , 0.1051 , 0.09972 , 0.0689 , 0.07899 , 0.09848 , 0.06754 , 0.0827 , 0.07838 , 0.10741 , 0.09111 , 0.10109 , 0.09588 , 0.10051 , 0.1035 , 0.10397 , 0.07238 , 0.05952 , 0.06998 , 0.06798 , 0.09497 , 0.05277 , 0.0589 , 0.06042 , 0.06756 , 0.07351 , 0.07556 , 0.06328 , 0.0425 , 0.04547 , 0.04481 , 0.06242 , 0.06271 , 0.07749 , 0.06089 , 0.07381 
 569 , 0.06266 , 0.07298 , 0.05043 , 0.06412 , 0.05825 , 0.10567 , 0.10034 , 0.06924 , 0.07938 , 0.09894 , 0.06785 , 0.08316 , 0.07884 , 0.10813 , 0.09168 , 0.10142 , 0.09636 , 0.10093 , 0.10413 , 0.10463 , 0.07235 , 0.05967 , 0.07022 , 0.06809 , 0.09534 , 0.05305 , 0.0592 , 0.06077 , 0.06792 , 0.07396 , 0.07592 , 0.0636 , 0.04267 , 0.04566 , 0.04495 , 0.06254 , 0.06292 , 0.07772 , 0.06124 , 0.07389 
 570 , 0.06261 , 0.07282 , 0.05031 , 0.06425 , 0.05819 , 0.10624 , 0.10096 , 0.06958 , 0.07977 , 0.0994 , 0.06817 , 0.08362 , 0.0793 , 0.10885 , 0.09225 , 0.10175 , 0.09684 , 0.10136 , 0.10478 , 0.1053 , 0.07231 , 0.05982 , 0.07046 , 0.06821 , 0.09572 , 0.05332 , 0.05951 , 0.06113 , 0.06829 , 0.07442 , 0.07629 , 0.06394 , 0.04284 , 0.04584 , 0.0451 , 0.06267 , 0.06313 , 0.07794 , 0.06159 , 0.07397 
 571 , 0.06256 , 0.07269 , 0.05021 , 0.06438 , 0.05808 , 0.10684 , 0.10163 , 0.06993 , 0.0802 , 0.09984 , 0.06849 , 0.08411 , 0.07979 , 0.10957 , 0.09286 , 0.1021 , 0.09733 , 0.1018 , 0.10542 , 0.10603 , 0.07227 , 0.05998 , 0.0707 , 0.06832 , 0.09613 , 0.0536 , 0.05985 , 0.06149 , 0.06869 , 0.07487 , 0.07666 , 0.06429 , 0.04302 , 0.04603 , 0.04526 , 0.06276 , 0.06333 , 0.07818 , 0.06197 , 0.07405 
 572 , 0.06255 , 0.07261 , 0.05013 , 0.06452 , 0.05799 , 0.1075 , 0.10236 , 0.07031 , 0.08067 , 0.10033 , 0.06884 , 0.08465 , 0.08032 , 0.11033 , 0.09352 , 0.1025 , 0.09786 , 0.10229 , 0.10612 , 0.10682 , 0.07226 , 0.06017 , 0.07097 , 0.06846 , 0.09658 , 0.05391 , 0.06022 , 0.06188 , 0.06914 , 0.07535 , 0.07707 , 0.06467 , 0.04322 , 0.04624 , 0.04545 , 0.06288 , 0.06356 , 0.07844 , 0.06237 , 0.07416 
 573 , 0.06253 , 0.07253 , 0.05005 , 0.06467 , 0.05789 , 0.10818 , 0.10309 , 0.0707 , 0.08116 , 0.10082 , 0.0692 , 0.0852 , 0.08086 , 0.11111 , 0.0942 , 0.1029 , 0.0984 , 0.10279 , 0.10683 , 0.10762 , 0.07225 , 0.06036 , 0.07125 , 0.0686 , 0.09704 , 0.05422 , 0.0606 , 0.06228 , 0.06959 , 0.07585 , 0.07748 , 0.06506 , 0.04342 , 0.04646 , 0.04564 , 0.063 , 0.06379 , 0.07871 , 0.06278 , 0.07427 
 574 , 0.06253 , 0.07245 , 0.04999 , 0.06482 , 0.05782 , 0.10883 , 0.10381 , 0.07108 , 0.08164 , 0.10131 , 0.06955 , 0.08574 , 0.08138 , 0.11189 , 0.09486 , 0.1033 , 0.09892 , 0.10329 , 0.10752 , 0.10839 , 0.07225 , 0.06054 , 0.07153 , 0.06876 , 0.0975 , 0.05452 , 0.06096 , 0.06267 , 0.07004 , 0.07634 , 0.07789 , 0.06544 , 0.04362 , 0.04667 , 0.04581 , 0.06313 , 0.06402 , 0.07898 , 0.06317 , 0.07439 
 575 , 0.06255 , 0.0724 , 0.04998 , 0.06498 , 0.05779 , 0.10948 , 0.10453 , 0.07147 , 0.08212 , 0.10182 , 0.0699 , 0.08629 , 0.08191 , 0.11267 , 0.09552 , 0.10371 , 0.09944 , 0.10381 , 0.10822 , 0.10914 , 0.07228 , 0.06074 , 0.07183 , 0.06894 , 0.09798 , 0.05481 , 0.06132 , 0.06306 , 0.07049 , 0.07683 , 0.0783 , 0.06583 , 0.04384 , 0.04686 , 0.04599 , 0.06328 , 0.06426 , 0.07925 , 0.06353 , 0.07454 
 576 , 0.06257 , 0.07234 , 0.04996 , 0.06514 , 0.05776 , 0.11015 , 0.10526 , 0.07186 , 0.08261 , 0.10233 , 0.07026 , 0.08684 , 0.08244 , 0.11347 , 0.09619 , 0.10413 , 0.09996 , 0.10433 , 0.10892 , 0.1099 , 0.0723 , 0.06094 , 0.07213 , 0.06913 , 0.09847 , 0.05511 , 0.06168 , 0.06345 , 0.07095 , 0.07732 , 0.07873 , 0.06623 , 0.04407 , 0.04707 , 0.04617 , 0.06343 , 0.0645 , 0.07953 , 0.06389 , 0.0747 
 577 , 0.06259 , 0.07229 , 0.04994 , 0.06531 , 0.05773 , 0.1108 , 0.10598 , 0.07225 , 0.08309 , 0.10285 , 0.07062 , 0.08739 , 0.08298 , 0.11426 , 0.09686 , 0.10455 , 0.10049 , 0.10485 , 0.10963 , 0.11065 , 0.07233 , 0.06114 , 0.07244 , 0.06933 , 0.09895 , 0.0554 , 0.06204 , 0.06384 , 0.07141 , 0.07782 , 0.07915 , 0.06662 , 0.04429 , 0.04727 , 0.04635 , 0.06359 , 0.06475 , 0.07982 , 0.06426 , 0.07485 
 578 , 0.06263 , 0.07221 , 0.04991 , 0.06544 , 0.05769 , 0.11134 , 0.10656 , 0.07257 , 0.08347 , 0.1033 , 0.07093 , 0.08782 , 0.08343 , 0.11491 , 0.09741 , 0.10488 , 0.10094 , 0.10528 , 0.11022 , 0.11127 , 0.07232 , 0.06128 , 0.07267 , 0.06948 , 0.09933 , 0.05566 , 0.06233 , 0.06417 , 0.07175 , 0.07822 , 0.07948 , 0.06694 , 0.04449 , 0.04745 , 0.0465 , 0.06375 , 0.06497 , 0.0801 , 0.06458 , 0.07494 
 579 , 0.06266 , 0.07213 , 0.04986 , 0.06557 , 0.05764 , 0.11187 , 0.10713 , 0.07289 , 0.08384 , 0.10375 , 0.07125 , 0.08825 , 0.08387 , 0.11555 , 0.09795 , 0.1052 , 0.10139 , 0.1057 , 0.11082 , 0.11188 , 0.0723 , 0.06141 , 0.07289 , 0.06962 , 0.09971 , 0.0559 , 0.06261 , 0.06449 , 0.07209 , 0.07861 , 0.0798 , 0.06726 , 0.04468 , 0.04763 , 0.04664 , 0.0639 , 0.06517 , 0.08038 , 0.06489 , 0.07503 
 580 , 0.06269 , 0.07205 , 0.04981 , 0.06571 , 0.0576 , 0.11242 , 0.10771 , 0.07321 , 0.08422 , 0.1042 , 0.07156 , 0.08869 , 0.08433 , 0.1162 , 0.09851 , 0.10552 , 0.10185 , 0.10613 , 0.11142 , 0.11251 , 0.07227 , 0.06155 , 0.07311 , 0.06977 , 0.10008 , 0.05616 , 0.06289 , 0.06482 , 0.07243 , 0.07901 , 0.08012 , 0.06758 , 0.04488 , 0.04781 , 0.04679 , 0.06405 , 0.06538 , 0.08065 , 0.06521 , 0.07511 
 581 , 0.06258 , 0.07188 , 0.0497 , 0.06575 , 0.05743 , 0.11271 , 0.10804 , 0.07338 , 0.08443 , 0.10441 , 0.07171 , 0.08894 , 0.08459 , 0.11656 , 0.09885 , 0.10564 , 0.10207 , 0.10632 , 0.11175 , 0.11288 , 0.07216 , 0.0616 , 0.07321 , 0.06978 , 0.10026 , 0.05627 , 0.06303 , 0.06499 , 0.07265 , 0.07926 , 0.08027 , 0.06773 , 0.04493 , 0.04789 , 0.04685 , 0.06405 , 0.06546 , 0.08075 , 0.06535 , 0.07507 
 582 , 0.06251 , 0.0718 , 0.04964 , 0.06586 , 0.05729 , 0.11308 , 0.10845 , 0.0736 , 0.08469 , 0.10468 , 0.0719 , 0.08926 , 0.08491 , 0.11698 , 0.09927 , 0.10583 , 0.10235 , 0.10659 , 0.11215 , 0.11333 , 0.07211 , 0.0617 , 0.07338 , 0.06984 , 0.10051 , 0.05643 , 0.06321 , 0.0652 , 0.07294 , 0.07957 , 0.08049 , 0.06792 , 0.045 , 0.048 , 0.04696 , 0.06409 , 0.06559 , 0.08089 , 0.06553 , 0.07508 
 583 , 0.06243 , 0.07171 , 0.04957 , 0.06596 , 0.05715 , 0.11347 , 0.10887 , 0.07382 , 0.08496 , 0.10496 , 0.07209 , 0.08959 , 0.08523 , 0.11741 , 0.0997 , 0.10603 , 0.10265 , 0.10686 , 0.11256 , 0.11378 , 0.07207 , 0.0618 , 0.07354 , 0.0699 , 0.10077 , 0.05659 , 0.06339 , 0.06541 , 0.07323 , 0.07989 , 0.08072 , 0.06811 , 0.04507 , 0.04812 , 0.04707 , 0.06413 , 0.06573 , 0.08105 , 0.06571 , 0.0751 
 584 , 0.06226 , 0.07149 , 0.04942 , 0.06594 , 0.05696 , 0.11361 , 0.10908 , 0.07388 , 0.08504 , 0.10505 , 0.07214 , 0.08974 , 0.08538 , 0.1176 , 0.09991 , 0.10604 , 0.10276 , 0.10694 , 0.11274 , 0.114 , 0.07191 , 0.0618 , 0.07358 , 0.06985 , 0.10085 , 0.05665 , 0.06346 , 0.0655 , 0.07335 , 0.08002 , 0.0808 , 0.06817 , 0.04506 , 0.04813 , 0.04708 , 0.06408 , 0.06573 , 0.08105 , 0.06578 , 0.07498 
 585 , 0.06214 , 0.07131 , 0.04932 , 0.06594 , 0.05687 , 0.11374 , 0.10931 , 0.07394 , 0.08512 , 0.10513 , 0.07222 , 0.0899 , 0.08554 , 0.11786 , 0.10009 , 0.1061 , 0.10293 , 0.10705 , 0.11293 , 0.11424 , 0.07181 , 0.06182 , 0.07363 , 0.06985 , 0.10098 , 0.05673 , 0.06357 , 0.06562 , 0.07344 , 0.08013 , 0.0809 , 0.06827 , 0.04509 , 0.04816 , 0.04709 , 0.06408 , 0.06577 , 0.08109 , 0.06589 , 0.07487 
 586 , 0.06203 , 0.07112 , 0.04922 , 0.06593 , 0.05678 , 0.11387 , 0.10955 , 0.07401 , 0.08519 , 0.10523 , 0.0723 , 0.09006 , 0.08571 , 0.11812 , 0.10029 , 0.10615 , 0.10311 , 0.10717 , 0.11312 , 0.11448 , 0.07171 , 0.06184 , 0.07369 , 0.06985 , 0.1011 , 0.05682 , 0.06368 , 0.06575 , 0.07354 , 0.08025 , 0.08101 , 0.06836 , 0.04511 , 0.04819 , 0.04711 , 0.06409 , 0.0658 , 0.08113 , 0.06599 , 0.07475 
 587 , 0.06192 , 0.07095 , 0.04913 , 0.06593 , 0.05668 , 0.11402 , 0.10981 , 0.07409 , 0.08528 , 0.10533 , 0.07239 , 0.09024 , 0.08589 , 0.11839 , 0.10049 , 0.10622 , 0.10329 , 0.1073 , 0.11333 , 0.11473 , 0.07162 , 0.06187 , 0.07375 , 0.06986 , 0.10124 , 0.05691 , 0.06379 , 0.06588 , 0.07364 , 0.08036 , 0.08113 , 0.06846 , 0.04514 , 0.04822 , 0.04713 , 0.06411 , 0.06584 , 0.08118 , 0.06612 , 0.07465 
 588 , 0.06176 , 0.07075 , 0.04902 , 0.06587 , 0.05655 , 0.11406 , 0.10992 , 0.07412 , 0.08532 , 0.10534 , 0.0724 , 0.09033 , 0.08596 , 0.11849 , 0.10058 , 0.10617 , 0.10329 , 0.10727 , 0.11341 , 0.11482 , 0.07149 , 0.06184 , 0.07372 , 0.06979 , 0.10127 , 0.05694 , 0.06379 , 0.0659 , 0.07368 , 0.08039 , 0.08114 , 0.06849 , 0.04512 , 0.04821 , 0.04711 , 0.06409 , 0.06588 , 0.08115 , 0.06628 , 0.07453 
 589 , 0.06156 , 0.07049 , 0.04888 , 0.06577 , 0.05636 , 0.11404 , 0.10996 , 0.0741 , 0.0853 , 0.10529 , 0.07236 , 0.09036 , 0.08596 , 0.11852 , 0.10062 , 0.10603 , 0.1032 , 0.10716 , 0.11341 , 0.11483 , 0.07131 , 0.06176 , 0.07364 , 0.06967 , 0.10122 , 0.05693 , 0.06374 , 0.06587 , 0.07369 , 0.08036 , 0.0811 , 0.06846 , 0.04506 , 0.04815 , 0.04706 , 0.06403 , 0.06587 , 0.08107 , 0.06639 , 0.07436 
 590 , 0.06136 , 0.07023 , 0.04873 , 0.06566 , 0.05618 , 0.11401 , 0.11 , 0.07408 , 0.08529 , 0.10524 , 0.07232 , 0.09039 , 0.08597 , 0.11854 , 0.10066 , 0.10589 , 0.10312 , 0.10704 , 0.11341 , 0.11483 , 0.07113 , 0.06167 , 0.07355 , 0.06954 , 0.10117 , 0.05692 , 0.06369 , 0.06584 , 0.07369 , 0.08034 , 0.08106 , 0.06844 , 0.04501 , 0.0481 , 0.04701 , 0.06396 , 0.06586 , 0.08099 , 0.0665 , 0.07419 
 591 , 0.06129 , 0.0701 , 0.04866 , 0.06568 , 0.05608 , 0.11413 , 0.11017 , 0.07416 , 0.08537 , 0.10534 , 0.07238 , 0.09051 , 0.08608 , 0.11869 , 0.10081 , 0.10592 , 0.1032 , 0.10708 , 0.11354 , 0.11496 , 0.07104 , 0.06169 , 0.07361 , 0.06952 , 0.10125 , 0.05695 , 0.06376 , 0.06588 , 0.07379 , 0.08043 , 0.08111 , 0.0685 , 0.04503 , 0.04811 , 0.04701 , 0.06397 , 0.0659 , 0.08101 , 0.06663 , 0.07415 
 592 , 0.06107 , 0.06979 , 0.04845 , 0.06552 , 0.05583 , 0.11394 , 0.11004 , 0.07404 , 0.08522 , 0.10517 , 0.07225 , 0.09036 , 0.08597 , 0.11852 , 0.10068 , 0.10568 , 0.10301 , 0.10685 , 0.11334 , 0.11475 , 0.07074 , 0.06153 , 0.07348 , 0.0693 , 0.10106 , 0.0568 , 0.06367 , 0.06573 , 0.07368 , 0.0803 , 0.08094 , 0.06837 , 0.04494 , 0.04799 , 0.04686 , 0.06381 , 0.06573 , 0.08079 , 0.06657 , 0.07391 
 593 , 0.06085 , 0.06947 , 0.04824 , 0.06536 , 0.05557 , 0.11375 , 0.10991 , 0.07392 , 0.08507 , 0.10499 , 0.07212 , 0.0902 , 0.08586 , 0.11834 , 0.10056 , 0.10544 , 0.10282 , 0.10661 , 0.11313 , 0.11454 , 0.07043 , 0.06137 , 0.07334 , 0.06908 , 0.10087 , 0.05665 , 0.06359 , 0.06558 , 0.07357 , 0.08017 , 0.08076 , 0.06824 , 0.04485 , 0.04787 , 0.04672 , 0.06365 , 0.06556 , 0.08057 , 0.06651 , 0.07366 
 594 , 0.0607 , 0.06924 , 0.04811 , 0.06529 , 0.05542 , 0.11372 , 0.10995 , 0.07392 , 0.08506 , 0.10497 , 0.07208 , 0.0902 , 0.08587 , 0.11833 , 0.10057 , 0.10536 , 0.10278 , 0.10654 , 0.11308 , 0.1145 , 0.07026 , 0.06131 , 0.0733 , 0.06898 , 0.10083 , 0.0566 , 0.06359 , 0.06554 , 0.07358 , 0.08014 , 0.08071 , 0.06822 , 0.04483 , 0.04782 , 0.04667 , 0.06359 , 0.06552 , 0.08051 , 0.06655 , 0.07355 
 595 , 0.06056 , 0.069 , 0.04799 , 0.06523 , 0.05534 , 0.11368 , 0.11002 , 0.07395 , 0.08506 , 0.10496 , 0.07202 , 0.09025 , 0.08588 , 0.11836 , 0.10058 , 0.10529 , 0.10273 , 0.10648 , 0.11305 , 0.11452 , 0.07017 , 0.06127 , 0.07327 , 0.06893 , 0.10082 , 0.05658 , 0.06358 , 0.06556 , 0.07361 , 0.0801 , 0.08069 , 0.06822 , 0.04483 , 0.04779 , 0.04667 , 0.06356 , 0.06554 , 0.08051 , 0.0666 , 0.07347 
