
Wavelength,SHB2_00006_B2_NP.spu,SHB2_00007_B2_NP.spu,SHB2_00008_B2_NP.spu,SHB2_00009_B2_NP.spu,SHB2_00010_B2_NP.spu,SHB2_00011_B2_CT1.spu,SHB2_00012_B2_CT1.spu,SHB2_00013_B2_CT1.spu,SHB2_00014_B2_CT1.spu,SHB2_00015_B2_CT1.spu,SHB2_00016_B2_N.spu,SHB2_00017_B2_N.spu,SHB2_00018_B2_N.spu,SHB2_00019_B2_N.spu,SHB2_00020_B2_N.spu,SHB2_00021_B2_P.spu,SHB2_00022_B2_P.spu,SHB2_00023_B2_P.spu,SHB2_00024_B2_P.spu,SHB2_00025_B2_P.spu
 399 , 0.02283 , 0.02675 , 0.02647 , 0.01491 , 0.02801 , 0.02027 , 0.02903 , 0.02886 , 0.02509 , 0.01855 , 0.01989 , 0.014 , 0.01917 , 0.02234 , 0.02554 , 0.02854 , 0.0435 , 0.04044 , 0.0428 , 0.0417 
 400 , 0.02216 , 0.0262 , 0.0258 , 0.01458 , 0.02738 , 0.01971 , 0.02831 , 0.02825 , 0.02456 , 0.01803 , 0.01922 , 0.01365 , 0.01872 , 0.02185 , 0.02502 , 0.02809 , 0.04275 , 0.03958 , 0.0419 , 0.04084 
 401 , 0.02159 , 0.02573 , 0.02523 , 0.01432 , 0.02686 , 0.01924 , 0.0277 , 0.02773 , 0.02412 , 0.0176 , 0.01866 , 0.01336 , 0.01835 , 0.02144 , 0.02459 , 0.02771 , 0.04211 , 0.03885 , 0.04114 , 0.04012 
 402 , 0.02111 , 0.02533 , 0.02474 , 0.01409 , 0.02641 , 0.01884 , 0.02718 , 0.02729 , 0.02374 , 0.01722 , 0.01818 , 0.01312 , 0.01803 , 0.02109 , 0.02421 , 0.02738 , 0.04157 , 0.03823 , 0.04049 , 0.03951 
 403 , 0.02086 , 0.02502 , 0.02447 , 0.01397 , 0.0261 , 0.01871 , 0.02677 , 0.0269 , 0.02345 , 0.01702 , 0.01798 , 0.013 , 0.01785 , 0.02088 , 0.02399 , 0.02718 , 0.04134 , 0.038 , 0.04013 , 0.03918 
 404 , 0.02073 , 0.0248 , 0.02431 , 0.01392 , 0.0259 , 0.01868 , 0.02645 , 0.02658 , 0.02323 , 0.0169 , 0.01791 , 0.01294 , 0.01774 , 0.02077 , 0.02385 , 0.02708 , 0.04128 , 0.03796 , 0.03994 , 0.03902 
 405 , 0.02061 , 0.02459 , 0.02417 , 0.01387 , 0.02571 , 0.01866 , 0.02617 , 0.0263 , 0.02303 , 0.0168 , 0.01784 , 0.01289 , 0.01765 , 0.02066 , 0.02373 , 0.02698 , 0.04122 , 0.03793 , 0.03976 , 0.03887 
 406 , 0.0205 , 0.0244 , 0.02404 , 0.01381 , 0.02554 , 0.0186 , 0.02594 , 0.02607 , 0.02284 , 0.01667 , 0.01775 , 0.01284 , 0.01757 , 0.02056 , 0.02363 , 0.02693 , 0.0412 , 0.03793 , 0.03965 , 0.03883 
 407 , 0.02042 , 0.02423 , 0.02394 , 0.01373 , 0.02542 , 0.01849 , 0.02578 , 0.02594 , 0.02265 , 0.01652 , 0.01763 , 0.01277 , 0.01751 , 0.02048 , 0.02357 , 0.02697 , 0.04126 , 0.03803 , 0.03967 , 0.03898 
 408 , 0.02034 , 0.02408 , 0.02385 , 0.01365 , 0.0253 , 0.01838 , 0.02564 , 0.02583 , 0.02248 , 0.01638 , 0.01752 , 0.01272 , 0.01746 , 0.02041 , 0.02351 , 0.027 , 0.04131 , 0.03812 , 0.03968 , 0.03913 
 409 , 0.02027 , 0.02394 , 0.02376 , 0.01358 , 0.02519 , 0.01828 , 0.02551 , 0.02572 , 0.02233 , 0.01625 , 0.01742 , 0.01266 , 0.01741 , 0.02034 , 0.02346 , 0.02704 , 0.04136 , 0.03821 , 0.0397 , 0.03926 
 410 , 0.02021 , 0.02398 , 0.02371 , 0.0136 , 0.02525 , 0.01838 , 0.02548 , 0.02574 , 0.02236 , 0.01628 , 0.01741 , 0.01271 , 0.01742 , 0.02041 , 0.02354 , 0.02721 , 0.04169 , 0.03847 , 0.03984 , 0.03936 
 411 , 0.02015 , 0.02401 , 0.02365 , 0.01361 , 0.0253 , 0.01847 , 0.02545 , 0.02575 , 0.02239 , 0.01631 , 0.0174 , 0.01274 , 0.01744 , 0.02047 , 0.02361 , 0.02737 , 0.04198 , 0.03871 , 0.03996 , 0.03944 
 412 , 0.0201 , 0.02404 , 0.0236 , 0.01362 , 0.02534 , 0.01855 , 0.02542 , 0.02576 , 0.02242 , 0.01634 , 0.01739 , 0.01278 , 0.01745 , 0.02053 , 0.02368 , 0.02752 , 0.04225 , 0.03894 , 0.04007 , 0.03951 
 413 , 0.02009 , 0.02402 , 0.02362 , 0.01362 , 0.02537 , 0.01857 , 0.02539 , 0.02576 , 0.02239 , 0.01628 , 0.01733 , 0.0128 , 0.01745 , 0.02058 , 0.02372 , 0.0277 , 0.04256 , 0.0392 , 0.04024 , 0.03968 
 414 , 0.02009 , 0.02397 , 0.0237 , 0.01362 , 0.02539 , 0.01857 , 0.02538 , 0.02575 , 0.02235 , 0.01618 , 0.01726 , 0.0128 , 0.01745 , 0.02063 , 0.02376 , 0.0279 , 0.04289 , 0.03949 , 0.04044 , 0.03989 
 415 , 0.0201 , 0.02392 , 0.02377 , 0.01362 , 0.02541 , 0.01857 , 0.02537 , 0.02575 , 0.0223 , 0.01609 , 0.01719 , 0.01281 , 0.01745 , 0.02069 , 0.02379 , 0.02809 , 0.04321 , 0.03976 , 0.04063 , 0.04009 
 416 , 0.0201 , 0.02387 , 0.02381 , 0.01361 , 0.02542 , 0.01856 , 0.02536 , 0.02574 , 0.02225 , 0.01601 , 0.01712 , 0.01282 , 0.01746 , 0.02072 , 0.02382 , 0.02826 , 0.0435 , 0.04002 , 0.04081 , 0.04031 
 417 , 0.02011 , 0.02383 , 0.02384 , 0.01361 , 0.02544 , 0.01856 , 0.02541 , 0.02577 , 0.02222 , 0.016 , 0.01709 , 0.01285 , 0.01753 , 0.02077 , 0.02389 , 0.02843 , 0.04385 , 0.04034 , 0.04102 , 0.04064 
 418 , 0.02012 , 0.0238 , 0.02386 , 0.0136 , 0.02546 , 0.01856 , 0.02545 , 0.02579 , 0.02219 , 0.01598 , 0.01706 , 0.01288 , 0.0176 , 0.02081 , 0.02396 , 0.02859 , 0.04419 , 0.04065 , 0.04123 , 0.04096 
 419 , 0.02013 , 0.02378 , 0.02388 , 0.0136 , 0.02548 , 0.01856 , 0.02549 , 0.02581 , 0.02216 , 0.01596 , 0.01703 , 0.01291 , 0.01766 , 0.02085 , 0.02402 , 0.02875 , 0.04451 , 0.04094 , 0.04142 , 0.04125 
 420 , 0.02019 , 0.02384 , 0.02401 , 0.01364 , 0.02565 , 0.01869 , 0.02559 , 0.02591 , 0.02225 , 0.01605 , 0.01712 , 0.013 , 0.01776 , 0.02099 , 0.02419 , 0.02898 , 0.04499 , 0.04134 , 0.04171 , 0.04153 
 421 , 0.02026 , 0.02392 , 0.02416 , 0.01369 , 0.02583 , 0.01883 , 0.02571 , 0.02603 , 0.02237 , 0.01616 , 0.01722 , 0.0131 , 0.01787 , 0.02114 , 0.02438 , 0.02922 , 0.0455 , 0.04175 , 0.04202 , 0.04181 
 422 , 0.02033 , 0.024 , 0.0243 , 0.01373 , 0.02601 , 0.01897 , 0.02582 , 0.02614 , 0.02248 , 0.01626 , 0.01731 , 0.01319 , 0.01797 , 0.02129 , 0.02456 , 0.02945 , 0.04599 , 0.04215 , 0.04232 , 0.04208 
 423 , 0.02042 , 0.02409 , 0.02441 , 0.01378 , 0.02613 , 0.01907 , 0.02589 , 0.02623 , 0.02256 , 0.01634 , 0.01738 , 0.01329 , 0.01807 , 0.02142 , 0.02473 , 0.02966 , 0.04638 , 0.04249 , 0.04257 , 0.04234 
 424 , 0.02055 , 0.02421 , 0.02455 , 0.01384 , 0.02624 , 0.01916 , 0.02595 , 0.02634 , 0.02265 , 0.01641 , 0.01746 , 0.0134 , 0.01818 , 0.02157 , 0.02492 , 0.0299 , 0.04676 , 0.04286 , 0.04284 , 0.04264 
 425 , 0.02068 , 0.02433 , 0.02468 , 0.0139 , 0.02636 , 0.01926 , 0.02602 , 0.02645 , 0.02273 , 0.01648 , 0.01753 , 0.0135 , 0.0183 , 0.02172 , 0.02511 , 0.03013 , 0.04714 , 0.04322 , 0.04311 , 0.04294 
 426 , 0.02079 , 0.02443 , 0.0248 , 0.01395 , 0.02646 , 0.01934 , 0.02608 , 0.02654 , 0.02281 , 0.01655 , 0.0176 , 0.0136 , 0.0184 , 0.02186 , 0.02527 , 0.03035 , 0.0475 , 0.04357 , 0.04336 , 0.04323 
 427 , 0.02085 , 0.02451 , 0.02494 , 0.01396 , 0.02659 , 0.01944 , 0.0262 , 0.02659 , 0.02288 , 0.0166 , 0.01766 , 0.0137 , 0.01851 , 0.02196 , 0.0254 , 0.03058 , 0.04789 , 0.04393 , 0.04365 , 0.04355 
 428 , 0.0209 , 0.02458 , 0.02508 , 0.01397 , 0.02671 , 0.01954 , 0.02631 , 0.02663 , 0.02295 , 0.01665 , 0.01773 , 0.01379 , 0.01862 , 0.02207 , 0.02552 , 0.03081 , 0.04827 , 0.04429 , 0.04393 , 0.04387 
 429 , 0.02095 , 0.02466 , 0.02522 , 0.01398 , 0.02684 , 0.01964 , 0.02642 , 0.02667 , 0.02301 , 0.0167 , 0.0178 , 0.01388 , 0.01872 , 0.02217 , 0.02564 , 0.03103 , 0.04865 , 0.04464 , 0.04421 , 0.04418 
 430 , 0.02107 , 0.02477 , 0.02549 , 0.01404 , 0.02702 , 0.01978 , 0.0266 , 0.02686 , 0.02314 , 0.01681 , 0.01791 , 0.01402 , 0.01886 , 0.02233 , 0.02585 , 0.03131 , 0.04916 , 0.04507 , 0.04456 , 0.04457 
 431 , 0.02117 , 0.02485 , 0.02576 , 0.0141 , 0.02717 , 0.0199 , 0.02674 , 0.02704 , 0.02324 , 0.0169 , 0.01801 , 0.01414 , 0.01898 , 0.02247 , 0.02603 , 0.03156 , 0.04961 , 0.04544 , 0.04485 , 0.04489 
 432 , 0.02127 , 0.02493 , 0.02602 , 0.01416 , 0.02732 , 0.02001 , 0.02688 , 0.02721 , 0.02334 , 0.01699 , 0.0181 , 0.01427 , 0.0191 , 0.0226 , 0.02621 , 0.03179 , 0.05005 , 0.04579 , 0.04514 , 0.0452 
 433 , 0.02136 , 0.02502 , 0.0262 , 0.0142 , 0.02747 , 0.0201 , 0.02701 , 0.02737 , 0.02342 , 0.01707 , 0.01819 , 0.01436 , 0.01922 , 0.02271 , 0.02638 , 0.03201 , 0.05049 , 0.04617 , 0.04547 , 0.04554 
 434 , 0.02142 , 0.02507 , 0.02625 , 0.01419 , 0.02757 , 0.02013 , 0.02709 , 0.02746 , 0.02345 , 0.01711 , 0.01824 , 0.01439 , 0.0193 , 0.02276 , 0.02651 , 0.03216 , 0.05087 , 0.04651 , 0.04577 , 0.04584 
 435 , 0.02148 , 0.02513 , 0.0263 , 0.01418 , 0.02767 , 0.02016 , 0.02716 , 0.02755 , 0.02348 , 0.01715 , 0.01828 , 0.01442 , 0.01939 , 0.02281 , 0.02663 , 0.0323 , 0.05123 , 0.04683 , 0.04606 , 0.04613 
 436 , 0.02154 , 0.02518 , 0.02636 , 0.01417 , 0.02776 , 0.02019 , 0.02723 , 0.02763 , 0.02352 , 0.01719 , 0.01834 , 0.01446 , 0.01947 , 0.02286 , 0.02674 , 0.03243 , 0.05157 , 0.04713 , 0.04634 , 0.0464 
 437 , 0.02167 , 0.02534 , 0.0266 , 0.01427 , 0.02797 , 0.02034 , 0.02741 , 0.02782 , 0.02368 , 0.0173 , 0.01854 , 0.01466 , 0.01962 , 0.02305 , 0.02696 , 0.03266 , 0.05198 , 0.0475 , 0.04664 , 0.04674 
 438 , 0.02179 , 0.02549 , 0.02683 , 0.01438 , 0.02817 , 0.02049 , 0.02759 , 0.02801 , 0.02384 , 0.0174 , 0.01874 , 0.01485 , 0.01977 , 0.02324 , 0.02717 , 0.03289 , 0.05239 , 0.04786 , 0.04695 , 0.04708 
 439 , 0.02191 , 0.02564 , 0.02706 , 0.01448 , 0.02836 , 0.02064 , 0.02776 , 0.02819 , 0.02399 , 0.0175 , 0.01893 , 0.01504 , 0.01991 , 0.02342 , 0.02737 , 0.0331 , 0.05278 , 0.04821 , 0.04724 , 0.04741 
 440 , 0.02203 , 0.0257 , 0.02719 , 0.01452 , 0.02844 , 0.02071 , 0.02787 , 0.02828 , 0.02405 , 0.01755 , 0.01904 , 0.01512 , 0.01997 , 0.02348 , 0.02753 , 0.03329 , 0.05309 , 0.04846 , 0.04744 , 0.04765 
 441 , 0.02217 , 0.02575 , 0.02729 , 0.01455 , 0.02849 , 0.02077 , 0.02796 , 0.02835 , 0.02409 , 0.01759 , 0.01912 , 0.01516 , 0.02002 , 0.02351 , 0.02768 , 0.03348 , 0.0534 , 0.0487 , 0.04765 , 0.04787 
 442 , 0.0223 , 0.02579 , 0.02739 , 0.01459 , 0.02854 , 0.02082 , 0.02805 , 0.02842 , 0.02413 , 0.01762 , 0.0192 , 0.0152 , 0.02007 , 0.02354 , 0.02782 , 0.03366 , 0.05369 , 0.04894 , 0.04784 , 0.0481 
 443 , 0.02239 , 0.02585 , 0.0275 , 0.01462 , 0.02862 , 0.02088 , 0.02814 , 0.02849 , 0.02418 , 0.01766 , 0.01928 , 0.01527 , 0.02013 , 0.02361 , 0.02795 , 0.03383 , 0.054 , 0.0492 , 0.04806 , 0.04834 
 444 , 0.02242 , 0.02598 , 0.02764 , 0.01467 , 0.02875 , 0.02095 , 0.02826 , 0.02857 , 0.02428 , 0.0177 , 0.01936 , 0.01538 , 0.02024 , 0.02377 , 0.02805 , 0.03402 , 0.05437 , 0.04955 , 0.04834 , 0.04865 
 445 , 0.02246 , 0.0261 , 0.02777 , 0.01471 , 0.02888 , 0.02102 , 0.02837 , 0.02865 , 0.02439 , 0.01775 , 0.01945 , 0.01549 , 0.02034 , 0.02393 , 0.02815 , 0.0342 , 0.05472 , 0.04989 , 0.04862 , 0.04896 
 446 , 0.02249 , 0.02623 , 0.0279 , 0.01476 , 0.02901 , 0.02108 , 0.02847 , 0.02873 , 0.02449 , 0.0178 , 0.01953 , 0.0156 , 0.02044 , 0.02408 , 0.02825 , 0.03437 , 0.05507 , 0.05023 , 0.04889 , 0.04926 
 447 , 0.02265 , 0.02635 , 0.02805 , 0.01482 , 0.02913 , 0.02119 , 0.0286 , 0.02887 , 0.02459 , 0.01787 , 0.01966 , 0.01571 , 0.02056 , 0.02421 , 0.02842 , 0.03457 , 0.05545 , 0.05054 , 0.0492 , 0.04956 
 448 , 0.02284 , 0.02649 , 0.02822 , 0.01489 , 0.02927 , 0.02131 , 0.02875 , 0.02903 , 0.02471 , 0.01795 , 0.01981 , 0.01584 , 0.02069 , 0.02435 , 0.02861 , 0.03479 , 0.05586 , 0.05089 , 0.04954 , 0.0499 
 449 , 0.02303 , 0.02663 , 0.02839 , 0.01496 , 0.0294 , 0.02143 , 0.0289 , 0.02918 , 0.02484 , 0.01803 , 0.01996 , 0.01597 , 0.02082 , 0.02449 , 0.0288 , 0.03501 , 0.05626 , 0.05124 , 0.04988 , 0.05023 
 450 , 0.02316 , 0.0267 , 0.0285 , 0.01498 , 0.02949 , 0.02151 , 0.02899 , 0.02927 , 0.0249 , 0.01807 , 0.02004 , 0.01604 , 0.02092 , 0.02458 , 0.02891 , 0.03516 , 0.05659 , 0.05153 , 0.05014 , 0.05049 
 451 , 0.02329 , 0.02674 , 0.0286 , 0.01499 , 0.02957 , 0.0216 , 0.02908 , 0.02936 , 0.02497 , 0.01811 , 0.02011 , 0.01609 , 0.02102 , 0.02468 , 0.02903 , 0.03532 , 0.05696 , 0.05185 , 0.05042 , 0.05078 
 452 , 0.02342 , 0.02679 , 0.02871 , 0.015 , 0.02966 , 0.02169 , 0.02918 , 0.02945 , 0.02503 , 0.01815 , 0.02017 , 0.01614 , 0.02113 , 0.02478 , 0.02914 , 0.03548 , 0.05732 , 0.05218 , 0.05071 , 0.05107 
 453 , 0.02352 , 0.02683 , 0.02879 , 0.015 , 0.02973 , 0.02175 , 0.02925 , 0.02952 , 0.02509 , 0.01819 , 0.02024 , 0.01619 , 0.02121 , 0.02487 , 0.02924 , 0.03564 , 0.05765 , 0.05248 , 0.05096 , 0.05134 
 454 , 0.02359 , 0.02695 , 0.02888 , 0.01504 , 0.02983 , 0.02182 , 0.02932 , 0.02963 , 0.0252 , 0.01826 , 0.02036 , 0.01628 , 0.02127 , 0.02499 , 0.02935 , 0.03587 , 0.05803 , 0.05279 , 0.05125 , 0.05165 
 455 , 0.02366 , 0.02706 , 0.02898 , 0.01507 , 0.02993 , 0.02188 , 0.02939 , 0.02974 , 0.02531 , 0.01832 , 0.02048 , 0.01636 , 0.02134 , 0.02512 , 0.02947 , 0.03611 , 0.05842 , 0.05311 , 0.05154 , 0.05197 
 456 , 0.02373 , 0.02718 , 0.02908 , 0.0151 , 0.03003 , 0.02194 , 0.02946 , 0.02985 , 0.02542 , 0.01839 , 0.0206 , 0.01644 , 0.0214 , 0.02525 , 0.02959 , 0.03634 , 0.0588 , 0.05344 , 0.05184 , 0.05229 
 457 , 0.0238 , 0.02727 , 0.02917 , 0.01515 , 0.03011 , 0.02201 , 0.02957 , 0.02993 , 0.02546 , 0.01845 , 0.02067 , 0.0165 , 0.0215 , 0.02534 , 0.0297 , 0.03651 , 0.05915 , 0.05374 , 0.05213 , 0.0526 
 458 , 0.02386 , 0.02737 , 0.02927 , 0.0152 , 0.03018 , 0.02209 , 0.02967 , 0.03001 , 0.0255 , 0.01851 , 0.02073 , 0.01655 , 0.02161 , 0.02542 , 0.02981 , 0.03668 , 0.05949 , 0.05404 , 0.05243 , 0.05292 
 459 , 0.02393 , 0.02747 , 0.02936 , 0.01525 , 0.03025 , 0.02216 , 0.02978 , 0.03009 , 0.02553 , 0.01858 , 0.02079 , 0.01661 , 0.02172 , 0.0255 , 0.02992 , 0.03685 , 0.05983 , 0.05434 , 0.05273 , 0.05323 
 460 , 0.02397 , 0.02749 , 0.0294 , 0.01527 , 0.03028 , 0.02219 , 0.02983 , 0.03013 , 0.02557 , 0.01861 , 0.02082 , 0.01666 , 0.02177 , 0.02555 , 0.02999 , 0.03699 , 0.06012 , 0.05458 , 0.05297 , 0.05349 
 461 , 0.02399 , 0.02745 , 0.0294 , 0.01526 , 0.03029 , 0.0222 , 0.02984 , 0.03014 , 0.02562 , 0.01862 , 0.02084 , 0.01671 , 0.0218 , 0.02559 , 0.03004 , 0.03711 , 0.06038 , 0.05478 , 0.05318 , 0.05372 
 462 , 0.024 , 0.02742 , 0.0294 , 0.01525 , 0.0303 , 0.02221 , 0.02984 , 0.03015 , 0.02567 , 0.01864 , 0.02086 , 0.01676 , 0.02183 , 0.02563 , 0.03008 , 0.03725 , 0.06065 , 0.05498 , 0.05339 , 0.05395 
 463 , 0.02401 , 0.02739 , 0.0294 , 0.01524 , 0.03031 , 0.02222 , 0.02985 , 0.03015 , 0.0257 , 0.01865 , 0.02088 , 0.0168 , 0.02185 , 0.02566 , 0.03012 , 0.03738 , 0.06091 , 0.05518 , 0.05359 , 0.05418 
 464 , 0.02402 , 0.02745 , 0.02944 , 0.01524 , 0.03033 , 0.02224 , 0.02986 , 0.03017 , 0.02568 , 0.01866 , 0.02091 , 0.01679 , 0.0219 , 0.02572 , 0.03015 , 0.03754 , 0.06112 , 0.05539 , 0.05376 , 0.05437 
 465 , 0.02403 , 0.0275 , 0.02947 , 0.01524 , 0.03034 , 0.02227 , 0.02987 , 0.03019 , 0.02566 , 0.01867 , 0.02094 , 0.01678 , 0.02195 , 0.02577 , 0.03019 , 0.03771 , 0.06134 , 0.0556 , 0.05394 , 0.05457 
 466 , 0.02404 , 0.02755 , 0.02951 , 0.01524 , 0.03036 , 0.0223 , 0.02988 , 0.0302 , 0.02564 , 0.01868 , 0.02097 , 0.01676 , 0.022 , 0.02583 , 0.03022 , 0.03788 , 0.06157 , 0.05582 , 0.05413 , 0.05477 
 467 , 0.02406 , 0.02755 , 0.02949 , 0.01521 , 0.03036 , 0.02228 , 0.02985 , 0.03019 , 0.02564 , 0.01864 , 0.02096 , 0.01677 , 0.022 , 0.02586 , 0.03022 , 0.03797 , 0.06177 , 0.05595 , 0.05425 , 0.05495 
 468 , 0.02408 , 0.02753 , 0.02944 , 0.01515 , 0.03033 , 0.02225 , 0.02979 , 0.03015 , 0.02563 , 0.01858 , 0.02093 , 0.01677 , 0.02197 , 0.02587 , 0.0302 , 0.03802 , 0.06193 , 0.05604 , 0.05433 , 0.05509 
 469 , 0.02409 , 0.02751 , 0.0294 , 0.0151 , 0.03031 , 0.02222 , 0.02973 , 0.03012 , 0.02562 , 0.01852 , 0.0209 , 0.01678 , 0.02194 , 0.02588 , 0.03018 , 0.03808 , 0.0621 , 0.05613 , 0.0544 , 0.05524 
 470 , 0.02411 , 0.02751 , 0.02938 , 0.01509 , 0.0303 , 0.02224 , 0.02973 , 0.03012 , 0.02563 , 0.0185 , 0.02091 , 0.0168 , 0.02195 , 0.02591 , 0.03021 , 0.03818 , 0.06233 , 0.0563 , 0.05457 , 0.05545 
 471 , 0.0241 , 0.02752 , 0.02935 , 0.0151 , 0.03028 , 0.02229 , 0.02975 , 0.03011 , 0.02563 , 0.01849 , 0.02093 , 0.01682 , 0.02198 , 0.02593 , 0.03024 , 0.03827 , 0.06254 , 0.05647 , 0.05475 , 0.05563 
 472 , 0.02409 , 0.02752 , 0.02933 , 0.01511 , 0.03025 , 0.02234 , 0.02977 , 0.03011 , 0.02563 , 0.01847 , 0.02096 , 0.01683 , 0.02201 , 0.02594 , 0.03027 , 0.03836 , 0.06275 , 0.05664 , 0.05494 , 0.05581 
 473 , 0.02408 , 0.02752 , 0.02931 , 0.01513 , 0.03023 , 0.02238 , 0.02979 , 0.0301 , 0.02564 , 0.01847 , 0.02099 , 0.01685 , 0.02204 , 0.02596 , 0.0303 , 0.03846 , 0.06297 , 0.05682 , 0.05514 , 0.05601 
 474 , 0.02409 , 0.0275 , 0.02927 , 0.01508 , 0.0302 , 0.02236 , 0.02976 , 0.03008 , 0.02562 , 0.01848 , 0.02099 , 0.01685 , 0.02201 , 0.02599 , 0.03029 , 0.03857 , 0.06316 , 0.05696 , 0.05531 , 0.0562 
 475 , 0.02409 , 0.02747 , 0.02923 , 0.01503 , 0.03017 , 0.02233 , 0.02972 , 0.03006 , 0.0256 , 0.01849 , 0.02099 , 0.01684 , 0.02197 , 0.02601 , 0.03028 , 0.03867 , 0.06332 , 0.05709 , 0.05547 , 0.05638 
 476 , 0.02409 , 0.02745 , 0.02919 , 0.01499 , 0.03013 , 0.02229 , 0.02969 , 0.03003 , 0.02558 , 0.01849 , 0.02099 , 0.01683 , 0.02193 , 0.02603 , 0.03026 , 0.03877 , 0.06349 , 0.05722 , 0.05563 , 0.05656 
 477 , 0.02412 , 0.02743 , 0.02916 , 0.01493 , 0.0301 , 0.02227 , 0.02964 , 0.03 , 0.02554 , 0.01845 , 0.02096 , 0.0168 , 0.02192 , 0.02601 , 0.03024 , 0.03883 , 0.06365 , 0.05735 , 0.05573 , 0.05667 
 478 , 0.02415 , 0.02742 , 0.02913 , 0.01488 , 0.03008 , 0.02225 , 0.0296 , 0.02996 , 0.0255 , 0.01839 , 0.02092 , 0.01677 , 0.02193 , 0.026 , 0.03023 , 0.03888 , 0.06382 , 0.0575 , 0.05581 , 0.05678 
 479 , 0.02419 , 0.02742 , 0.02911 , 0.01483 , 0.03005 , 0.02222 , 0.02956 , 0.02993 , 0.02547 , 0.01834 , 0.02089 , 0.01673 , 0.02194 , 0.02598 , 0.03022 , 0.03893 , 0.064 , 0.05765 , 0.05589 , 0.05688 
 480 , 0.02419 , 0.02738 , 0.02907 , 0.01479 , 0.03 , 0.02219 , 0.02952 , 0.02988 , 0.02542 , 0.01828 , 0.02085 , 0.0167 , 0.02194 , 0.02596 , 0.03019 , 0.03897 , 0.06412 , 0.05774 , 0.05594 , 0.05696 
 481 , 0.02417 , 0.02738 , 0.02905 , 0.01483 , 0.02998 , 0.0222 , 0.02953 , 0.02987 , 0.02543 , 0.01828 , 0.02086 , 0.01671 , 0.02197 , 0.02601 , 0.03022 , 0.03907 , 0.0643 , 0.05789 , 0.05609 , 0.05713 
 482 , 0.02416 , 0.02737 , 0.02904 , 0.01487 , 0.02996 , 0.02221 , 0.02955 , 0.02986 , 0.02544 , 0.01829 , 0.02087 , 0.01672 , 0.022 , 0.02607 , 0.03025 , 0.03918 , 0.06449 , 0.05804 , 0.05624 , 0.05731 
 483 , 0.02415 , 0.02736 , 0.02903 , 0.01491 , 0.02994 , 0.02222 , 0.02957 , 0.02985 , 0.02544 , 0.01829 , 0.02088 , 0.01673 , 0.02203 , 0.02612 , 0.03028 , 0.03928 , 0.06468 , 0.05818 , 0.05639 , 0.05748 
 484 , 0.0242 , 0.02738 , 0.02901 , 0.01492 , 0.02994 , 0.02221 , 0.02959 , 0.02983 , 0.02544 , 0.01825 , 0.02091 , 0.01676 , 0.02207 , 0.02612 , 0.0303 , 0.03939 , 0.06487 , 0.05835 , 0.05652 , 0.05764 
 485 , 0.02424 , 0.02739 , 0.02899 , 0.01492 , 0.02993 , 0.0222 , 0.02961 , 0.02982 , 0.02544 , 0.01822 , 0.02094 , 0.01678 , 0.02211 , 0.02612 , 0.03033 , 0.03951 , 0.06507 , 0.05852 , 0.05666 , 0.0578 
 486 , 0.02429 , 0.02741 , 0.02897 , 0.01492 , 0.02993 , 0.0222 , 0.02963 , 0.02981 , 0.02544 , 0.01819 , 0.02097 , 0.01681 , 0.02216 , 0.02612 , 0.03036 , 0.03963 , 0.06526 , 0.0587 , 0.05681 , 0.05797 
 487 , 0.02437 , 0.02754 , 0.02908 , 0.01497 , 0.03002 , 0.0223 , 0.02972 , 0.02992 , 0.02553 , 0.01827 , 0.02108 , 0.01688 , 0.02227 , 0.02628 , 0.03049 , 0.03987 , 0.06569 , 0.05904 , 0.05715 , 0.05835 
 488 , 0.02443 , 0.02766 , 0.02918 , 0.01503 , 0.03011 , 0.02242 , 0.02981 , 0.03005 , 0.02561 , 0.01836 , 0.02117 , 0.01695 , 0.02238 , 0.02648 , 0.03062 , 0.04011 , 0.06611 , 0.05936 , 0.05749 , 0.05873 
 489 , 0.02449 , 0.02779 , 0.02929 , 0.01508 , 0.0302 , 0.02253 , 0.02989 , 0.03018 , 0.02569 , 0.01845 , 0.02127 , 0.01701 , 0.02248 , 0.02667 , 0.03075 , 0.04034 , 0.06653 , 0.05968 , 0.05782 , 0.05911 
 490 , 0.0246 , 0.02794 , 0.02944 , 0.01514 , 0.03033 , 0.02266 , 0.03002 , 0.03034 , 0.02582 , 0.01856 , 0.02139 , 0.01709 , 0.02261 , 0.02687 , 0.03093 , 0.04063 , 0.06703 , 0.0601 , 0.05824 , 0.05956 
 491 , 0.02476 , 0.02806 , 0.02958 , 0.01519 , 0.03047 , 0.02272 , 0.03016 , 0.0305 , 0.02596 , 0.01862 , 0.02149 , 0.01716 , 0.02274 , 0.027 , 0.03112 , 0.0409 , 0.06752 , 0.06054 , 0.05865 , 0.05998 
 492 , 0.02491 , 0.02817 , 0.02971 , 0.01524 , 0.0306 , 0.02278 , 0.03031 , 0.03066 , 0.02609 , 0.01869 , 0.02159 , 0.01722 , 0.02286 , 0.02714 , 0.03132 , 0.04118 , 0.06801 , 0.06098 , 0.05905 , 0.06039 
