JUL27MAT00065.spu,JUL27MAT00064.spu,JUL27MAT00063.spu,JUL27MAT00062.spu,JUL27MAT00061.spu,
Wavelength,JUL27MAT00066.spu,JUL27MAT00067.spu,JUL27MAT00068.spu,JUL27MAT00069.spu,JUL27MAT00070.spu,JUL27MAT00071.spu,JUL27MAT00072.spu,JUL27MAT00073.spu,JUL27MAT00074.spu,JUL27MAT00075.spu,JUL27MAT00076.spu,JUL27MAT00077.spu,JUL27MAT00078.spu,JUL27MAT00079.spu,JUL27MAT00080.spu,JUL27MAT00081.spu,JUL27MAT00082.spu,JUL27MAT00083.spu,JUL27MAT00084.spu,JUL27MAT00085.spu,JUL27MAT00086.spu,JUL27MAT00087.spu,JUL27MAT00088.spu,JUL27MAT00089.spu,JUL27MAT00090.spu
  (nm),7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 
  time  ,19:45 PM,19:51 PM,19:56 PM,20:01 PM,20:07 PM,21:18 PM,21:27 PM,21:34 PM,21:40 PM,21:48 PM,22:20 PM,22:26 PM,22:30 PM,22:37 PM,22:42 PM,22:50 PM,22:56 PM,23:02 PM,23:09 PM,23:17 PM,23:31 PM,23:35 PM,23:41 PM,23:48 PM,23:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 934 , 0.500559 , 0.464339 , 0.506469 , 0.462094 , 0.627853 , 0.409811 , 0.422804 , 0.366674 , 0.257744 , 0.548234 , 0.422503 , 0.412032 , 0.310503 , 0.450219 , 0.428048 , 0.360605 , 0.43483 , 0.498425 , 0.536113 , 0.549773 , 0.391463 , 0.334888 , 0.354537 , 0.420623 , 0.480617 
 935 , 0.499801 , 0.464282 , 0.503435 , 0.460353 , 0.626892 , 0.408493 , 0.420497 , 0.365162 , 0.256969 , 0.547532 , 0.421024 , 0.410098 , 0.310155 , 0.449251 , 0.426464 , 0.359364 , 0.433564 , 0.497621 , 0.534194 , 0.549417 , 0.389635 , 0.332471 , 0.353693 , 0.419083 , 0.479578 
 936 , 0.499238 , 0.463857 , 0.500483 , 0.458567 , 0.625455 , 0.406958 , 0.418332 , 0.3639 , 0.255662 , 0.546278 , 0.419267 , 0.408219 , 0.309079 , 0.447891 , 0.424185 , 0.357579 , 0.432378 , 0.496335 , 0.53174 , 0.549101 , 0.387963 , 0.330216 , 0.35274 , 0.417507 , 0.478212 
 937 , 0.499327 , 0.462466 , 0.4988 , 0.457156 , 0.623035 , 0.405342 , 0.417354 , 0.363691 , 0.253171 , 0.543759 , 0.417262 , 0.407023 , 0.306138 , 0.44587 , 0.420785 , 0.35498 , 0.431772 , 0.494085 , 0.528791 , 0.548955 , 0.38747 , 0.329161 , 0.35158 , 0.416483 , 0.476213 
 938 , 0.49935 , 0.461276 , 0.497991 , 0.456009 , 0.620846 , 0.404516 , 0.417492 , 0.363603 , 0.250915 , 0.541446 , 0.41608 , 0.405936 , 0.303271 , 0.444681 , 0.41866 , 0.353703 , 0.431507 , 0.492488 , 0.528081 , 0.548995 , 0.388288 , 0.329093 , 0.349916 , 0.416836 , 0.474222 
 939 , 0.499371 , 0.460027 , 0.497152 , 0.454812 , 0.618554 , 0.403649 , 0.417625 , 0.363512 , 0.248576 , 0.539043 , 0.41485 , 0.404801 , 0.30028 , 0.443443 , 0.416444 , 0.352365 , 0.431228 , 0.490824 , 0.527339 , 0.549024 , 0.389139 , 0.329025 , 0.348186 , 0.417198 , 0.472158 
 940 , 0.498017 , 0.457955 , 0.497851 , 0.454195 , 0.618325 , 0.403684 , 0.418435 , 0.36329 , 0.248413 , 0.537552 , 0.413485 , 0.404445 , 0.299851 , 0.443159 , 0.416792 , 0.351176 , 0.431136 , 0.490936 , 0.528309 , 0.546939 , 0.391284 , 0.326331 , 0.345783 , 0.416227 , 0.470204 
 941 , 0.497212 , 0.455012 , 0.497566 , 0.454336 , 0.617951 , 0.40341 , 0.418884 , 0.363291 , 0.248242 , 0.536143 , 0.413045 , 0.404717 , 0.299386 , 0.443829 , 0.416975 , 0.34968 , 0.430015 , 0.491253 , 0.528613 , 0.544794 , 0.391227 , 0.324435 , 0.344344 , 0.414352 , 0.469495 
 942 , 0.496446 , 0.451925 , 0.497166 , 0.454559 , 0.617557 , 0.403089 , 0.4193 , 0.363319 , 0.248069 , 0.534707 , 0.412688 , 0.405055 , 0.298902 , 0.4446 , 0.417123 , 0.348128 , 0.428771 , 0.491582 , 0.528838 , 0.542617 , 0.39093 , 0.322588 , 0.342979 , 0.41235 , 0.468894 
 943 , 0.494087 , 0.45014 , 0.495733 , 0.453754 , 0.616622 , 0.401936 , 0.418223 , 0.362253 , 0.247777 , 0.532199 , 0.41149 , 0.404816 , 0.298076 , 0.445008 , 0.416765 , 0.346632 , 0.426117 , 0.490219 , 0.526475 , 0.5398 , 0.388783 , 0.32168 , 0.341641 , 0.410652 , 0.46847 
 944 , 0.49093 , 0.449897 , 0.494766 , 0.452813 , 0.617095 , 0.400974 , 0.417501 , 0.360943 , 0.248374 , 0.529517 , 0.410195 , 0.404766 , 0.29761 , 0.445058 , 0.416073 , 0.345501 , 0.424561 , 0.487871 , 0.523774 , 0.537893 , 0.387416 , 0.321159 , 0.34079 , 0.409769 , 0.468248 
 945 , 0.487722 , 0.450289 , 0.494428 , 0.452095 , 0.618692 , 0.400403 , 0.417479 , 0.359794 , 0.249623 , 0.527035 , 0.409087 , 0.405011 , 0.297485 , 0.444977 , 0.415329 , 0.344569 , 0.42417 , 0.485384 , 0.521641 , 0.536768 , 0.387149 , 0.32057 , 0.340245 , 0.409335 , 0.468091 
 946 , 0.486399 , 0.450347 , 0.495536 , 0.452046 , 0.619362 , 0.400272 , 0.4174 , 0.358428 , 0.25057 , 0.525894 , 0.408151 , 0.404911 , 0.297345 , 0.444967 , 0.415469 , 0.34448 , 0.424307 , 0.483698 , 0.520379 , 0.536459 , 0.387618 , 0.320677 , 0.34023 , 0.409289 , 0.467715 
 947 , 0.488877 , 0.450206 , 0.498957 , 0.452964 , 0.617857 , 0.401156 , 0.417074 , 0.357214 , 0.250884 , 0.527705 , 0.407657 , 0.404317 , 0.297205 , 0.444987 , 0.417208 , 0.345941 , 0.42514 , 0.483822 , 0.5206 , 0.537308 , 0.389354 , 0.32186 , 0.340856 , 0.409909 , 0.467174 
 948 , 0.492922 , 0.450865 , 0.502257 , 0.453543 , 0.614913 , 0.402727 , 0.41631 , 0.357102 , 0.25093 , 0.531187 , 0.407416 , 0.403908 , 0.297101 , 0.444806 , 0.419279 , 0.34776 , 0.425547 , 0.485054 , 0.520806 , 0.537612 , 0.391163 , 0.322883 , 0.340916 , 0.410588 , 0.46708 
 949 , 0.496802 , 0.45171 , 0.505216 , 0.45438 , 0.612189 , 0.404159 , 0.415512 , 0.357013 , 0.250969 , 0.534409 , 0.407339 , 0.403454 , 0.297043 , 0.444564 , 0.421069 , 0.349401 , 0.425966 , 0.486273 , 0.520918 , 0.537881 , 0.392723 , 0.32377 , 0.340905 , 0.411201 , 0.466986 
 950 , 0.498705 , 0.454726 , 0.504201 , 0.458213 , 0.611909 , 0.404004 , 0.414391 , 0.357277 , 0.250906 , 0.534538 , 0.409216 , 0.402623 , 0.297446 , 0.443683 , 0.419744 , 0.348944 , 0.426472 , 0.487296 , 0.519926 , 0.537801 , 0.391453 , 0.323065 , 0.340141 , 0.411135 , 0.466912 
 951 , 0.498831 , 0.455919 , 0.502257 , 0.46215 , 0.612305 , 0.403057 , 0.413111 , 0.355573 , 0.250291 , 0.531898 , 0.410448 , 0.40162 , 0.298223 , 0.444038 , 0.41772 , 0.348017 , 0.426286 , 0.487975 , 0.518708 , 0.538488 , 0.38992 , 0.322671 , 0.340215 , 0.410598 , 0.465659 
 952 , 0.498937 , 0.457073 , 0.500331 , 0.466038 , 0.612694 , 0.402106 , 0.411851 , 0.353878 , 0.249671 , 0.52928 , 0.411656 , 0.400622 , 0.298993 , 0.444397 , 0.415718 , 0.347094 , 0.426093 , 0.488645 , 0.517497 , 0.539175 , 0.388404 , 0.322283 , 0.340288 , 0.410059 , 0.464419 
 953 , 0.498955 , 0.456607 , 0.498135 , 0.468044 , 0.61206 , 0.400599 , 0.411417 , 0.353859 , 0.249083 , 0.526385 , 0.411693 , 0.400472 , 0.297336 , 0.442851 , 0.412849 , 0.345851 , 0.426344 , 0.48769 , 0.516596 , 0.540186 , 0.388588 , 0.323156 , 0.340781 , 0.408897 , 0.463481 
 954 , 0.499421 , 0.456472 , 0.496048 , 0.469296 , 0.610858 , 0.399416 , 0.411869 , 0.354858 , 0.249238 , 0.524415 , 0.411802 , 0.401114 , 0.295159 , 0.440616 , 0.41093 , 0.345318 , 0.427166 , 0.48656 , 0.516223 , 0.540889 , 0.389764 , 0.324472 , 0.341743 , 0.408562 , 0.463778 
 955 , 0.500084 , 0.456676 , 0.494086 , 0.470432 , 0.609546 , 0.398454 , 0.412583 , 0.356069 , 0.249702 , 0.522925 , 0.412083 , 0.401982 , 0.293087 , 0.438355 , 0.409554 , 0.345133 , 0.428158 , 0.485575 , 0.516032 , 0.541395 , 0.391136 , 0.325798 , 0.342835 , 0.408651 , 0.464561 
 956 , 0.500135 , 0.456428 , 0.49329 , 0.468408 , 0.609054 , 0.398546 , 0.412907 , 0.35684 , 0.251225 , 0.521907 , 0.412222 , 0.40336 , 0.292469 , 0.437752 , 0.40961 , 0.345835 , 0.429075 , 0.484882 , 0.516036 , 0.540316 , 0.392444 , 0.326102 , 0.343856 , 0.408717 , 0.465141 
 957 , 0.499358 , 0.45528 , 0.494233 , 0.463505 , 0.609638 , 0.399431 , 0.412915 , 0.357215 , 0.253662 , 0.521504 , 0.412107 , 0.405179 , 0.293386 , 0.439059 , 0.411446 , 0.347195 , 0.429766 , 0.484376 , 0.516513 , 0.538088 , 0.393431 , 0.32605 , 0.344614 , 0.408591 , 0.465493 
 958 , 0.498258 , 0.453442 , 0.49608 , 0.459121 , 0.61062 , 0.399885 , 0.413034 , 0.357648 , 0.255804 , 0.521301 , 0.411785 , 0.406805 , 0.29439 , 0.440731 , 0.413763 , 0.348134 , 0.430198 , 0.483711 , 0.517391 , 0.536584 , 0.394005 , 0.327038 , 0.345041 , 0.408165 , 0.465789 
 959 , 0.497328 , 0.452151 , 0.49773 , 0.45569 , 0.611193 , 0.400178 , 0.413131 , 0.357826 , 0.257665 , 0.520884 , 0.411435 , 0.408127 , 0.295392 , 0.442128 , 0.416075 , 0.348859 , 0.430329 , 0.483231 , 0.517739 , 0.535241 , 0.394676 , 0.328278 , 0.345684 , 0.407859 , 0.466093 
 960 , 0.496939 , 0.452939 , 0.498778 , 0.455531 , 0.61032 , 0.399934 , 0.413274 , 0.35716 , 0.258648 , 0.519689 , 0.410999 , 0.408377 , 0.296473 , 0.442583 , 0.418555 , 0.34888 , 0.429413 , 0.483511 , 0.516107 , 0.534381 , 0.395835 , 0.330606 , 0.347365 , 0.408052 , 0.46647 
 961 , 0.496324 , 0.455398 , 0.499161 , 0.45485 , 0.610848 , 0.400374 , 0.41445 , 0.357685 , 0.259994 , 0.519935 , 0.41182 , 0.408723 , 0.297067 , 0.442781 , 0.41991 , 0.349135 , 0.42966 , 0.484329 , 0.514957 , 0.53333 , 0.397136 , 0.331858 , 0.349631 , 0.409027 , 0.467008 
 962 , 0.495745 , 0.457713 , 0.499512 , 0.454206 , 0.611336 , 0.400779 , 0.415557 , 0.358177 , 0.261257 , 0.520152 , 0.412585 , 0.409033 , 0.297625 , 0.442957 , 0.421181 , 0.349373 , 0.429888 , 0.485091 , 0.513866 , 0.532336 , 0.398364 , 0.333035 , 0.351758 , 0.40994 , 0.467497 
 963 , 0.497873 , 0.459129 , 0.501729 , 0.454976 , 0.610362 , 0.401423 , 0.416721 , 0.357985 , 0.261046 , 0.522077 , 0.412035 , 0.408757 , 0.297403 , 0.443149 , 0.422238 , 0.350992 , 0.430788 , 0.486461 , 0.51389 , 0.532265 , 0.399065 , 0.33525 , 0.353803 , 0.410559 , 0.467953 
 964 , 0.500814 , 0.45962 , 0.503754 , 0.456197 , 0.606954 , 0.402856 , 0.416682 , 0.357222 , 0.260252 , 0.523059 , 0.410756 , 0.40818 , 0.297912 , 0.443411 , 0.423022 , 0.352411 , 0.431665 , 0.488785 , 0.513466 , 0.533692 , 0.400332 , 0.337027 , 0.355151 , 0.410534 , 0.468419 
 965 , 0.503747 , 0.459879 , 0.50557 , 0.457446 , 0.603143 , 0.404425 , 0.416324 , 0.35636 , 0.259382 , 0.523683 , 0.409388 , 0.407565 , 0.298621 , 0.443679 , 0.423698 , 0.353659 , 0.432472 , 0.491238 , 0.5129 , 0.535403 , 0.401701 , 0.338567 , 0.356241 , 0.410356 , 0.468853 
 966 , 0.505506 , 0.46072 , 0.505829 , 0.458904 , 0.601172 , 0.40513 , 0.415625 , 0.355429 , 0.258834 , 0.523631 , 0.408963 , 0.407485 , 0.299217 , 0.443675 , 0.423562 , 0.353659 , 0.433292 , 0.493353 , 0.513001 , 0.53679 , 0.401964 , 0.339315 , 0.356329 , 0.410299 , 0.469602 
 967 , 0.506465 , 0.461952 , 0.504963 , 0.460518 , 0.601304 , 0.404599 , 0.414812 , 0.354537 , 0.258543 , 0.523404 , 0.40918 , 0.407761 , 0.299403 , 0.44336 , 0.423168 , 0.35302 , 0.433924 , 0.494916 , 0.513538 , 0.537203 , 0.401383 , 0.339795 , 0.355941 , 0.410441 , 0.470565 
 968 , 0.507302 , 0.463176 , 0.503951 , 0.462089 , 0.602482 , 0.403321 , 0.414144 , 0.353775 , 0.258331 , 0.523462 , 0.409434 , 0.408061 , 0.299218 , 0.442902 , 0.423074 , 0.35256 , 0.43435 , 0.496086 , 0.514095 , 0.536792 , 0.400664 , 0.340506 , 0.35573 , 0.410702 , 0.471532 
 969 , 0.507898 , 0.463813 , 0.502939 , 0.46304 , 0.603521 , 0.40219 , 0.413981 , 0.353511 , 0.258047 , 0.523321 , 0.409682 , 0.408188 , 0.298705 , 0.442302 , 0.422762 , 0.352199 , 0.434939 , 0.496873 , 0.51448 , 0.536651 , 0.400295 , 0.341106 , 0.355558 , 0.411009 , 0.47248 
 970 , 0.507854 , 0.463128 , 0.501903 , 0.462583 , 0.604302 , 0.40144 , 0.414892 , 0.354272 , 0.25754 , 0.522681 , 0.409832 , 0.407974 , 0.29736 , 0.441459 , 0.421987 , 0.351945 , 0.435785 , 0.496621 , 0.514473 , 0.537078 , 0.400557 , 0.34138 , 0.355408 , 0.411414 , 0.473194 
 971 , 0.507182 , 0.462216 , 0.501123 , 0.461863 , 0.605083 , 0.401303 , 0.415623 , 0.354725 , 0.256824 , 0.521963 , 0.409542 , 0.407968 , 0.295738 , 0.441277 , 0.421451 , 0.351269 , 0.435902 , 0.495226 , 0.514369 , 0.537274 , 0.400243 , 0.341157 , 0.355047 , 0.411768 , 0.47282 
 972 , 0.506517 , 0.46131 , 0.500359 , 0.461149 , 0.605863 , 0.401167 , 0.416341 , 0.355184 , 0.256123 , 0.521269 , 0.409253 , 0.407971 , 0.294158 , 0.441122 , 0.420941 , 0.350607 , 0.436007 , 0.493854 , 0.514266 , 0.537457 , 0.399946 , 0.340916 , 0.354693 , 0.41211 , 0.472453 
 973 , 0.505948 , 0.459593 , 0.500685 , 0.460705 , 0.606717 , 0.401894 , 0.416166 , 0.356498 , 0.256161 , 0.522113 , 0.408339 , 0.408965 , 0.294395 , 0.442972 , 0.423206 , 0.350733 , 0.435623 , 0.492781 , 0.514486 , 0.536168 , 0.40031 , 0.339428 , 0.354875 , 0.41204 , 0.471917 
 974 , 0.505874 , 0.457675 , 0.502188 , 0.460635 , 0.606584 , 0.401841 , 0.416486 , 0.357893 , 0.256921 , 0.522473 , 0.407475 , 0.409175 , 0.294664 , 0.444236 , 0.424863 , 0.351224 , 0.435859 , 0.492219 , 0.514861 , 0.53466 , 0.400628 , 0.338759 , 0.355721 , 0.411934 , 0.471887 
 975 , 0.505876 , 0.455717 , 0.503884 , 0.46062 , 0.606295 , 0.401674 , 0.416885 , 0.359314 , 0.257799 , 0.522755 , 0.406616 , 0.409264 , 0.294924 , 0.445424 , 0.426445 , 0.35177 , 0.436189 , 0.491723 , 0.515258 , 0.533118 , 0.40094 , 0.338211 , 0.356665 , 0.41182 , 0.471925 
 976 , 0.50536 , 0.455896 , 0.505152 , 0.460497 , 0.605625 , 0.401539 , 0.416889 , 0.359247 , 0.259412 , 0.522994 , 0.406133 , 0.40871 , 0.295134 , 0.445933 , 0.426952 , 0.352214 , 0.435784 , 0.491572 , 0.514661 , 0.532457 , 0.401124 , 0.339181 , 0.357715 , 0.411918 , 0.471453 
 977 , 0.504385 , 0.457361 , 0.505052 , 0.460009 , 0.605301 , 0.401741 , 0.416661 , 0.358478 , 0.260792 , 0.523518 , 0.406553 , 0.408395 , 0.295229 , 0.44604 , 0.426907 , 0.352553 , 0.435211 , 0.491798 , 0.513449 , 0.532582 , 0.401557 , 0.34025 , 0.358278 , 0.412156 , 0.471007 
 978 , 0.503219 , 0.459122 , 0.504048 , 0.459276 , 0.605356 , 0.402188 , 0.416375 , 0.357615 , 0.26176 , 0.524279 , 0.407548 , 0.408445 , 0.295266 , 0.446062 , 0.426774 , 0.35283 , 0.434735 , 0.492191 , 0.51207 , 0.533021 , 0.402226 , 0.340904 , 0.358428 , 0.412418 , 0.470741 
 979 , 0.502764 , 0.460457 , 0.50369 , 0.458819 , 0.605189 , 0.402903 , 0.416098 , 0.356746 , 0.261844 , 0.525365 , 0.408506 , 0.408322 , 0.294892 , 0.446122 , 0.426858 , 0.353356 , 0.434382 , 0.492876 , 0.511451 , 0.533822 , 0.402911 , 0.341577 , 0.358958 , 0.412853 , 0.470789 
 980 , 0.503373 , 0.461147 , 0.504564 , 0.458919 , 0.604674 , 0.404179 , 0.415838 , 0.356062 , 0.260843 , 0.52686 , 0.409055 , 0.408017 , 0.294264 , 0.446169 , 0.427345 , 0.354177 , 0.434296 , 0.493912 , 0.512148 , 0.53523 , 0.403706 , 0.342419 , 0.360007 , 0.413473 , 0.471318 
 981 , 0.504234 , 0.461701 , 0.506338 , 0.459467 , 0.603992 , 0.406031 , 0.415607 , 0.355935 , 0.260141 , 0.528242 , 0.408646 , 0.407869 , 0.294456 , 0.446011 , 0.428118 , 0.354898 , 0.434461 , 0.494758 , 0.513574 , 0.536941 , 0.404659 , 0.343607 , 0.361035 , 0.413968 , 0.47194 
 982 , 0.505059 , 0.462327 , 0.507916 , 0.460125 , 0.603515 , 0.407624 , 0.415411 , 0.355794 , 0.259463 , 0.529435 , 0.408332 , 0.407837 , 0.294743 , 0.445814 , 0.42883 , 0.35542 , 0.434735 , 0.495625 , 0.514942 , 0.538563 , 0.405536 , 0.344737 , 0.361859 , 0.414436 , 0.472545 
 983 , 0.505721 , 0.463591 , 0.508172 , 0.461515 , 0.604432 , 0.407377 , 0.415476 , 0.355591 , 0.258941 , 0.52934 , 0.408698 , 0.40869 , 0.29572 , 0.445309 , 0.429141 , 0.354545 , 0.435782 , 0.496676 , 0.515958 , 0.539653 , 0.405889 , 0.345598 , 0.361209 , 0.414828 , 0.473095 
 984 , 0.507276 , 0.46495 , 0.507756 , 0.462702 , 0.605632 , 0.406565 , 0.414964 , 0.354498 , 0.258253 , 0.530264 , 0.409896 , 0.409309 , 0.296166 , 0.445887 , 0.429789 , 0.354307 , 0.436588 , 0.498678 , 0.516331 , 0.540455 , 0.406252 , 0.346472 , 0.361213 , 0.415628 , 0.473563 
 985 , 0.508865 , 0.466318 , 0.507312 , 0.463875 , 0.606842 , 0.405736 , 0.414434 , 0.35338 , 0.257564 , 0.53123 , 0.411116 , 0.409921 , 0.296595 , 0.446509 , 0.430453 , 0.354087 , 0.437393 , 0.500722 , 0.516688 , 0.541252 , 0.406611 , 0.347345 , 0.361241 , 0.416443 , 0.474019 
 986 , 0.510427 , 0.466999 , 0.506717 , 0.463793 , 0.607787 , 0.405677 , 0.415219 , 0.353913 , 0.257057 , 0.532206 , 0.411937 , 0.41083 , 0.296592 , 0.446563 , 0.430662 , 0.353646 , 0.438983 , 0.501343 , 0.516793 , 0.542488 , 0.40725 , 0.348081 , 0.361471 , 0.416479 , 0.474594 
 987 , 0.511327 , 0.466876 , 0.505508 , 0.463737 , 0.607667 , 0.405366 , 0.416774 , 0.355027 , 0.256725 , 0.532075 , 0.412231 , 0.411666 , 0.29606 , 0.446311 , 0.430634 , 0.352736 , 0.440485 , 0.500644 , 0.51639 , 0.543292 , 0.407244 , 0.348918 , 0.361167 , 0.416026 , 0.475337 
 988 , 0.511915 , 0.466426 , 0.504016 , 0.463834 , 0.607056 , 0.404849 , 0.418581 , 0.356264 , 0.256465 , 0.531396 , 0.412306 , 0.412443 , 0.295312 , 0.445954 , 0.430537 , 0.351621 , 0.441882 , 0.499433 , 0.51575 , 0.543847 , 0.4069 , 0.349822 , 0.360565 , 0.415417 , 0.476155 
 989 , 0.512376 , 0.465192 , 0.503095 , 0.464207 , 0.606461 , 0.404969 , 0.419498 , 0.357373 , 0.256795 , 0.53132 , 0.412066 , 0.413601 , 0.295027 , 0.446684 , 0.431109 , 0.351598 , 0.442613 , 0.498634 , 0.515523 , 0.54306 , 0.406658 , 0.350071 , 0.360314 , 0.415343 , 0.477002 
 990 , 0.512674 , 0.46353 , 0.503383 , 0.464166 , 0.60629 , 0.405715 , 0.419326 , 0.358195 , 0.257517 , 0.53167 , 0.411422 , 0.415045 , 0.295386 , 0.448173 , 0.432018 , 0.35255 , 0.442573 , 0.498213 , 0.515983 , 0.540961 , 0.406795 , 0.349471 , 0.360569 , 0.415673 , 0.477593 
 991 , 0.512871 , 0.462303 , 0.504917 , 0.463 , 0.606803 , 0.406622 , 0.418602 , 0.358726 , 0.257997 , 0.531847 , 0.410534 , 0.416451 , 0.296164 , 0.449367 , 0.432495 , 0.353575 , 0.442179 , 0.497829 , 0.517035 , 0.538591 , 0.407418 , 0.348385 , 0.361199 , 0.4159 , 0.477697 
 992 , 0.512733 , 0.461662 , 0.506139 , 0.4618 , 0.60727 , 0.407298 , 0.417929 , 0.3588 , 0.258511 , 0.531866 , 0.409902 , 0.417392 , 0.297006 , 0.450564 , 0.432864 , 0.354419 , 0.441511 , 0.497706 , 0.517819 , 0.536668 , 0.408117 , 0.34761 , 0.36181 , 0.416205 , 0.477808 
 993 , 0.511526 , 0.462834 , 0.506198 , 0.460527 , 0.607573 , 0.407214 , 0.41744 , 0.357445 , 0.259085 , 0.531363 , 0.410051 , 0.416794 , 0.297951 , 0.451624 , 0.432825 , 0.354654 , 0.44006 , 0.498386 , 0.517685 , 0.53626 , 0.408975 , 0.347819 , 0.362274 , 0.416656 , 0.477934 
 994 , 0.509943 , 0.463572 , 0.505083 , 0.459656 , 0.608182 , 0.40699 , 0.41704 , 0.35632 , 0.259455 , 0.530702 , 0.410261 , 0.415696 , 0.298287 , 0.45168 , 0.432525 , 0.354446 , 0.438636 , 0.498634 , 0.516876 , 0.536384 , 0.409286 , 0.348174 , 0.362293 , 0.416602 , 0.478097 
 995 , 0.508314 , 0.464329 , 0.503937 , 0.458756 , 0.608803 , 0.40676 , 0.416618 , 0.355155 , 0.259841 , 0.530015 , 0.41047 , 0.414564 , 0.298637 , 0.451734 , 0.43221 , 0.354228 , 0.437162 , 0.498893 , 0.516041 , 0.536508 , 0.409604 , 0.348548 , 0.362323 , 0.416549 , 0.478265 
 996 , 0.508373 , 0.463407 , 0.505201 , 0.458478 , 0.608439 , 0.407239 , 0.416653 , 0.355117 , 0.258836 , 0.530356 , 0.410241 , 0.413151 , 0.297666 , 0.450338 , 0.432079 , 0.354871 , 0.437223 , 0.49879 , 0.516589 , 0.538219 , 0.410241 , 0.348813 , 0.363387 , 0.416146 , 0.478664 
 997 , 0.5089 , 0.463212 , 0.50672 , 0.459227 , 0.607426 , 0.408217 , 0.417209 , 0.355218 , 0.258052 , 0.531629 , 0.410167 , 0.412594 , 0.297205 , 0.44936 , 0.431883 , 0.355702 , 0.438302 , 0.500254 , 0.517547 , 0.540345 , 0.411281 , 0.34949 , 0.364663 , 0.416233 , 0.478662 
 998 , 0.509566 , 0.463266 , 0.508323 , 0.460311 , 0.606204 , 0.409375 , 0.417948 , 0.355346 , 0.257335 , 0.533219 , 0.41015 , 0.412292 , 0.29692 , 0.448508 , 0.431654 , 0.356613 , 0.439713 , 0.502283 , 0.518645 , 0.542644 , 0.412483 , 0.350327 , 0.366022 , 0.41649 , 0.478523 
 999 , 0.510526 , 0.463884 , 0.508661 , 0.461712 , 0.606005 , 0.409911 , 0.418233 , 0.355079 , 0.256721 , 0.534069 , 0.410702 , 0.413443 , 0.2967 , 0.448094 , 0.43116 , 0.356445 , 0.441101 , 0.503855 , 0.519722 , 0.544195 , 0.412406 , 0.350826 , 0.365972 , 0.416513 , 0.477947 
 1000 , 0.511968 , 0.464524 , 0.508468 , 0.463288 , 0.606657 , 0.409366 , 0.417256 , 0.354315 , 0.256072 , 0.534167 , 0.411645 , 0.414731 , 0.296286 , 0.448297 , 0.431011 , 0.355904 , 0.441811 , 0.504415 , 0.520212 , 0.545273 , 0.411185 , 0.350615 , 0.364992 , 0.416259 , 0.477565 
 1001 , 0.513832 , 0.464839 , 0.508441 , 0.464923 , 0.607679 , 0.407946 , 0.415055 , 0.353209 , 0.255275 , 0.533847 , 0.412693 , 0.415293 , 0.295596 , 0.448965 , 0.431435 , 0.355594 , 0.441741 , 0.504093 , 0.520013 , 0.546285 , 0.409396 , 0.349766 , 0.363776 , 0.415822 , 0.477668 
 1002 , 0.515405 , 0.465204 , 0.508023 , 0.466031 , 0.60877 , 0.406457 , 0.413456 , 0.352902 , 0.254728 , 0.533231 , 0.413594 , 0.415324 , 0.295089 , 0.449384 , 0.431619 , 0.355076 , 0.441688 , 0.503467 , 0.519371 , 0.546731 , 0.408057 , 0.349058 , 0.362695 , 0.4156 , 0.477762 
 1003 , 0.516343 , 0.465789 , 0.506975 , 0.466041 , 0.609649 , 0.405172 , 0.413333 , 0.35403 , 0.254679 , 0.532007 , 0.414097 , 0.414418 , 0.29488 , 0.449215 , 0.431282 , 0.354137 , 0.441674 , 0.50226 , 0.518077 , 0.545868 , 0.407693 , 0.348719 , 0.361931 , 0.415816 , 0.477923 
 1004 , 0.51698 , 0.467002 , 0.506258 , 0.465438 , 0.609029 , 0.405089 , 0.414948 , 0.355034 , 0.254827 , 0.530327 , 0.414101 , 0.41359 , 0.294228 , 0.44832 , 0.430593 , 0.352867 , 0.441719 , 0.500588 , 0.517369 , 0.543644 , 0.40776 , 0.348807 , 0.3613 , 0.416169 , 0.478541 
 1005 , 0.517626 , 0.468073 , 0.505731 , 0.464827 , 0.608355 , 0.40508 , 0.416586 , 0.356054 , 0.255068 , 0.52872 , 0.41398 , 0.412791 , 0.293655 , 0.447454 , 0.430012 , 0.351718 , 0.441762 , 0.498995 , 0.516681 , 0.5414 , 0.407808 , 0.348876 , 0.360732 , 0.41654 , 0.479252 
 1006 , 0.517999 , 0.466759 , 0.507809 , 0.464466 , 0.607435 , 0.405921 , 0.417675 , 0.356655 , 0.256323 , 0.528896 , 0.412459 , 0.41277 , 0.294427 , 0.447404 , 0.43107 , 0.352729 , 0.441815 , 0.499145 , 0.516602 , 0.540089 , 0.407789 , 0.348818 , 0.361272 , 0.416931 , 0.480617 
