  time  ,:31:52 A,:32:01 A,:32:11 A,:32:23 A,:32:31 A,:33:08 A,:33:15 A,:33:22 A,:33:32 A,:33:44 A,:34:19 A,:34:30 A,:34:36 A,:34:43 A,:34:50 A,:35:35 A,:35:42 A,:35:48 A,:35:57 A,:36:02 A,:36:35 A,:36:41 A,:36:47 A,:36:54 A,:37:01 A,:37:35 A,:37:47 A,:37:54 A,:38:01 A,:38:19 A,:38:58 A,:39:05 A,:39:12 A,:39:19 A,:39:29 A,:40:03 A,:40:11 A,:40:17 A,:40:23 A,:40:34 A,:41:17 A,:41:26 A,:41:36 A,:41:43 A,:41:52 A,:42:26 A,:42:32 A,:42:39 A,:42:45 A,:42:55 A,:44:44 A,:44:51 A,:44:59 A,:45:06 A,:45:15 A,:45:48 A,:45:56 A,:46:05 A,:46:15 A,:46:22 A,:46:57 A,:47:06 A,:47:15 A,:47:21 A,:47:31 A,:48:04 A,:48:12 A,:48:19 A,:48:28 A,:48:39 A,:49:13 A,:49:20 A,:49:28 A,:49:37 A,:49:44 A,:50:30 A,:50:41 A,:50:50 A,:51:00 A,:51:11 A,:51:48 A,:51:55 A,:52:03 A,:52:12 A,:52:25 A,:52:59 A,:53:08 A,:53:15 A,:53:25 A,:53:36 A,:54:15 A,:54:26 A,:54:33 A,:54:41 A,:54:49 A,:55:30 A,:55:37 A,:55:46 A,:55:53 A,:56:02 A,:58:11 A,:58:19 A,:58:25 A,:58:38 A,:58:46 A,:59:21 A,:59:28 A,:59:37 A,:59:48 A,:59:58 A,:00:33 A,:00:41 A,:00:57 A,:01:06 A,:01:15 A,:01:50 A,:01:59 A,:02:07 A,:02:14 A,:02:21 A,:03:01 A,:03:12 A,:03:21 A,:03:32 A,:03:40 A,:04:20 A,:04:28 A,:04:38 A,:04:46 A,:04:53 A,:05:40 A,:05:47 A,:05:55 A,:06:02 A,:06:09 A,:06:49 A,:06:56 A,:07:04 A,:07:11 A,:07:20 A,:07:59 A,:08:06 A,:08:16 A,:08:26 A,:08:40 A,:09:16 A,:09:23 A,:09:30 A,:09:37 A,:09:44 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1026 , 0.428223 , 0.343195 , 0.434042 , 0.247088 , 0.349888 , 0.35649 , 0.389661 , 0.321938 , 0.321515 , 0.320512 , 0.307774 , 0.367587 , 0.324239 , 0.377922 , 0.223564 , 0.252563 , 0.315245 , 0.302914 , 0.250273 , 0.337697 , 0.290718 , 0.309838 , 0.232309 , 0.370902 , 0.265559 , 0.330599 , 0.296368 , 0.206508 , 0.393033 , 0.255388 , 0.270047 , 0.408635 , 0.318273 , 0.325795 , 0.351624 , 0.327374 , 0.362924 , 0.337179 , 0.355746 , 0.328101 , 0.346973 , 0.32178 , 0.337675 , 0.401017 , 0.208859 , 0.329792 , 0.340979 , 0.302773 , 0.327328 , 0.212975 , 0.357669 , 0.394093 , 0.367327 , 0.265182 , 0.308141 , 0.27206 , 0.308767 , 0.299655 , 0.365619 , 0.363482 , 0.347334 , 0.262909 , 0.342298 , 0.334055 , 0.391545 , 0.330751 , 0.412181 , 0.318848 , 0.278212 , 0.32297 , 0.307769 , 0.316226 , 0.309342 , 0.26857 , 0.365969 , 0.369887 , 0.370006 , 0.23951 , 0.364401 , 0.275545 , 0.295894 , 0.40122 , 0.289827 , 0.310486 , 0.290414 , 0.302339 , 0.192694 , 0.278877 , 0.285993 , 0.444202 , 0.291474 , 0.300253 , 0.362383 , 0.254604 , 0.403605 , 0.393247 , 0.287222 , 0.357285 , 0.362727 , 0.336339 , 0.401395 , 0.352228 , 0.345947 , 0.381345 , 0.374798 , 0.346866 , 0.347108 , 0.46688 , 0.350305 , 0.371861 , 0.390941 , 0.302519 , 0.412029 , 0.172717 , 0.182759 , 0.213189 , 0.274175 , 0.278686 , 0.274445 , 0.210686 , 0.248199 , 0.356958 , 0.343077 , 0.367931 , 0.333006 , 0.25894 , 0.288818 , 0.369566 , 0.276047 , 0.241957 , 0.381429 , 0.252461 , 0.35406 , 0.329527 , 0.359935 , 0.199217 , 0.253595 , 0.385049 , 0.388883 , 0.198637 , 0.353728 , 0.294101 , 0.347294 , 0.307932 , 0.274011 , 0.415344 , 0.376828 , 0.24702 , 0.293109 , 0.300856 
 1027 , 0.428965 , 0.341885 , 0.437337 , 0.24654 , 0.349121 , 0.354973 , 0.387876 , 0.317801 , 0.322369 , 0.315054 , 0.302368 , 0.36693 , 0.322262 , 0.379808 , 0.22296 , 0.252007 , 0.313901 , 0.302181 , 0.248621 , 0.336435 , 0.289981 , 0.31035 , 0.231231 , 0.370672 , 0.264608 , 0.329747 , 0.295838 , 0.205112 , 0.394015 , 0.255309 , 0.269069 , 0.406538 , 0.318163 , 0.323788 , 0.350857 , 0.326112 , 0.362565 , 0.337984 , 0.353582 , 0.32722 , 0.345006 , 0.321493 , 0.336916 , 0.402015 , 0.206802 , 0.328713 , 0.342496 , 0.300615 , 0.326954 , 0.212156 , 0.356233 , 0.394451 , 0.36403 , 0.265044 , 0.307032 , 0.269007 , 0.307071 , 0.299089 , 0.363532 , 0.363006 , 0.347567 , 0.262353 , 0.342388 , 0.333331 , 0.39254 , 0.329764 , 0.414701 , 0.318135 , 0.277006 , 0.323438 , 0.305573 , 0.314409 , 0.308287 , 0.267209 , 0.365596 , 0.37022 , 0.369683 , 0.239095 , 0.364188 , 0.274134 , 0.294504 , 0.400896 , 0.288997 , 0.309813 , 0.288268 , 0.302407 , 0.190956 , 0.276526 , 0.28664 , 0.443579 , 0.290942 , 0.298574 , 0.361757 , 0.253499 , 0.403445 , 0.392212 , 0.285096 , 0.356075 , 0.362797 , 0.33557 , 0.400014 , 0.352174 , 0.346611 , 0.3803 , 0.373307 , 0.345814 , 0.346515 , 0.466458 , 0.349839 , 0.37078 , 0.392071 , 0.301582 , 0.41032 , 0.172022 , 0.182408 , 0.211613 , 0.272936 , 0.277736 , 0.272659 , 0.209702 , 0.247818 , 0.355346 , 0.343276 , 0.366738 , 0.331624 , 0.258463 , 0.286544 , 0.367653 , 0.276407 , 0.241169 , 0.379277 , 0.252256 , 0.352095 , 0.328356 , 0.359597 , 0.197779 , 0.251764 , 0.385349 , 0.388554 , 0.19757 , 0.352734 , 0.293854 , 0.346628 , 0.306664 , 0.271223 , 0.415125 , 0.375953 , 0.246161 , 0.291626 , 0.298636 
 1028 , 0.429752 , 0.340463 , 0.440698 , 0.245925 , 0.348223 , 0.353092 , 0.385946 , 0.313595 , 0.323186 , 0.3094 , 0.296918 , 0.366164 , 0.320232 , 0.381689 , 0.222322 , 0.251435 , 0.312501 , 0.301351 , 0.246906 , 0.335174 , 0.289164 , 0.310783 , 0.230104 , 0.370319 , 0.263588 , 0.328865 , 0.295337 , 0.203627 , 0.394942 , 0.255232 , 0.268015 , 0.404255 , 0.317999 , 0.321661 , 0.350111 , 0.324722 , 0.362122 , 0.338689 , 0.351301 , 0.32623 , 0.342895 , 0.321105 , 0.336047 , 0.402963 , 0.204659 , 0.327494 , 0.343989 , 0.298392 , 0.326524 , 0.211274 , 0.354617 , 0.394755 , 0.360682 , 0.26488 , 0.305835 , 0.265827 , 0.305268 , 0.298415 , 0.361357 , 0.362468 , 0.347702 , 0.2617 , 0.342475 , 0.332567 , 0.39357 , 0.328707 , 0.417282 , 0.317341 , 0.275729 , 0.323809 , 0.303244 , 0.312501 , 0.307223 , 0.26573 , 0.365211 , 0.37046 , 0.369196 , 0.23863 , 0.363902 , 0.272623 , 0.293098 , 0.400492 , 0.28803 , 0.309156 , 0.285978 , 0.302416 , 0.189178 , 0.274018 , 0.287287 , 0.442892 , 0.29028 , 0.29681 , 0.361028 , 0.252347 , 0.403229 , 0.391059 , 0.282923 , 0.354753 , 0.362831 , 0.334664 , 0.398559 , 0.351908 , 0.347248 , 0.379201 , 0.371741 , 0.344663 , 0.345944 , 0.465934 , 0.349385 , 0.369627 , 0.393185 , 0.300506 , 0.408439 , 0.171221 , 0.182013 , 0.209942 , 0.271682 , 0.276733 , 0.270781 , 0.208666 , 0.247359 , 0.353602 , 0.34345 , 0.365489 , 0.330124 , 0.257914 , 0.284136 , 0.365568 , 0.276676 , 0.240273 , 0.37707 , 0.252007 , 0.350065 , 0.327074 , 0.359174 , 0.196258 , 0.249819 , 0.385646 , 0.388219 , 0.196371 , 0.351658 , 0.293562 , 0.345922 , 0.305324 , 0.268315 , 0.414878 , 0.375006 , 0.245216 , 0.290065 , 0.296363 
 1029 , 0.430797 , 0.338414 , 0.441884 , 0.244783 , 0.346155 , 0.346728 , 0.383772 , 0.311686 , 0.322711 , 0.303281 , 0.296124 , 0.364547 , 0.319467 , 0.381657 , 0.221861 , 0.251345 , 0.311487 , 0.299663 , 0.245957 , 0.335584 , 0.287992 , 0.309559 , 0.229375 , 0.368437 , 0.262619 , 0.328399 , 0.296085 , 0.202278 , 0.394088 , 0.255525 , 0.266561 , 0.400831 , 0.317176 , 0.319609 , 0.350471 , 0.322597 , 0.360707 , 0.337087 , 0.34932 , 0.324378 , 0.340172 , 0.319575 , 0.334319 , 0.402362 , 0.203169 , 0.324996 , 0.343671 , 0.297117 , 0.325733 , 0.210087 , 0.351424 , 0.3939 , 0.359142 , 0.264576 , 0.304245 , 0.263147 , 0.303253 , 0.296533 , 0.359426 , 0.361484 , 0.346059 , 0.26009 , 0.342707 , 0.332125 , 0.394349 , 0.327696 , 0.418428 , 0.31616 , 0.274478 , 0.322234 , 0.300508 , 0.310767 , 0.307268 , 0.26364 , 0.365165 , 0.368913 , 0.366458 , 0.237853 , 0.362738 , 0.27091 , 0.292875 , 0.399237 , 0.28557 , 0.309639 , 0.28341 , 0.301529 , 0.188299 , 0.271035 , 0.287396 , 0.441946 , 0.288196 , 0.295245 , 0.35925 , 0.251651 , 0.402447 , 0.389012 , 0.28223 , 0.352722 , 0.362352 , 0.332255 , 0.397303 , 0.348378 , 0.346864 , 0.378441 , 0.370654 , 0.342979 , 0.346632 , 0.464376 , 0.349728 , 0.368499 , 0.393016 , 0.298087 , 0.405396 , 0.169312 , 0.181272 , 0.20825 , 0.271268 , 0.276054 , 0.269141 , 0.20783 , 0.24606 , 0.351344 , 0.343093 , 0.364496 , 0.328008 , 0.256716 , 0.281612 , 0.362375 , 0.275215 , 0.23846 , 0.376138 , 0.2513 , 0.348872 , 0.325076 , 0.357611 , 0.194719 , 0.247908 , 0.385825 , 0.38836 , 0.19418 , 0.350165 , 0.292977 , 0.345435 , 0.304047 , 0.265869 , 0.414725 , 0.373893 , 0.243768 , 0.288661 , 0.295081 
 1030 , 0.431751 , 0.338433 , 0.443151 , 0.244484 , 0.343829 , 0.340659 , 0.380716 , 0.312117 , 0.32233 , 0.305096 , 0.296065 , 0.362198 , 0.318138 , 0.38025 , 0.221104 , 0.250169 , 0.312418 , 0.298212 , 0.244864 , 0.334184 , 0.286062 , 0.306749 , 0.229136 , 0.36685 , 0.261586 , 0.328277 , 0.296673 , 0.20069 , 0.393928 , 0.254066 , 0.265699 , 0.398091 , 0.317524 , 0.318007 , 0.351497 , 0.320699 , 0.360693 , 0.335422 , 0.34739 , 0.322778 , 0.337791 , 0.318734 , 0.333537 , 0.402181 , 0.201888 , 0.324187 , 0.343005 , 0.296514 , 0.325039 , 0.209437 , 0.350105 , 0.394155 , 0.359529 , 0.263677 , 0.302597 , 0.262086 , 0.301665 , 0.29536 , 0.360262 , 0.360262 , 0.344829 , 0.259292 , 0.342165 , 0.330708 , 0.394462 , 0.327101 , 0.41687 , 0.314951 , 0.273464 , 0.320705 , 0.299711 , 0.311742 , 0.30701 , 0.261547 , 0.366998 , 0.368498 , 0.363976 , 0.236958 , 0.362051 , 0.270589 , 0.292327 , 0.396756 , 0.283989 , 0.310186 , 0.282313 , 0.300177 , 0.187461 , 0.269817 , 0.286761 , 0.440959 , 0.286414 , 0.294031 , 0.357262 , 0.250374 , 0.402368 , 0.387696 , 0.281137 , 0.351338 , 0.361273 , 0.330873 , 0.396126 , 0.346862 , 0.345794 , 0.378205 , 0.369781 , 0.341824 , 0.347521 , 0.460482 , 0.349628 , 0.368498 , 0.392888 , 0.296837 , 0.40426 , 0.168097 , 0.18081 , 0.207046 , 0.271601 , 0.274037 , 0.26771 , 0.207665 , 0.245364 , 0.350168 , 0.341972 , 0.364578 , 0.327198 , 0.255299 , 0.27936 , 0.360455 , 0.272873 , 0.236196 , 0.375842 , 0.250255 , 0.348237 , 0.324727 , 0.357546 , 0.193959 , 0.246318 , 0.384805 , 0.38681 , 0.191761 , 0.349566 , 0.2921 , 0.343812 , 0.30417 , 0.265057 , 0.41295 , 0.373633 , 0.242672 , 0.287783 , 0.295326 
 1031 , 0.432728 , 0.339015 , 0.444514 , 0.244396 , 0.341314 , 0.33437 , 0.377272 , 0.313216 , 0.321958 , 0.309272 , 0.296199 , 0.359543 , 0.316596 , 0.378398 , 0.220225 , 0.248648 , 0.31395 , 0.296745 , 0.243668 , 0.33223 , 0.283832 , 0.30337 , 0.229018 , 0.365269 , 0.26048 , 0.328247 , 0.297246 , 0.198951 , 0.393953 , 0.252074 , 0.264953 , 0.39541 , 0.318213 , 0.316454 , 0.352765 , 0.318776 , 0.361063 , 0.333653 , 0.345383 , 0.321178 , 0.335395 , 0.318042 , 0.33297 , 0.402103 , 0.200607 , 0.32379 , 0.342219 , 0.296062 , 0.324337 , 0.208905 , 0.349219 , 0.394732 , 0.360471 , 0.262569 , 0.300849 , 0.261413 , 0.30012 , 0.294309 , 0.361911 , 0.358911 , 0.343647 , 0.258676 , 0.341382 , 0.328964 , 0.394397 , 0.32659 , 0.41451 , 0.313677 , 0.27246 , 0.319112 , 0.299403 , 0.313529 , 0.306665 , 0.259353 , 0.369457 , 0.368365 , 0.361444 , 0.235985 , 0.361461 , 0.270628 , 0.291663 , 0.393833 , 0.282562 , 0.310769 , 0.281555 , 0.298635 , 0.18659 , 0.269 , 0.285886 , 0.43991 , 0.284617 , 0.292847 , 0.355127 , 0.248887 , 0.402478 , 0.386514 , 0.279882 , 0.350067 , 0.359998 , 0.329692 , 0.39492 , 0.345799 , 0.34449 , 0.378108 , 0.368934 , 0.340756 , 0.348513 , 0.455812 , 0.349401 , 0.368814 , 0.392769 , 0.29584 , 0.403582 , 0.166995 , 0.180403 , 0.205917 , 0.272147 , 0.271578 , 0.266268 , 0.207676 , 0.244795 , 0.349219 , 0.340602 , 0.364961 , 0.32671 , 0.253747 , 0.277082 , 0.358786 , 0.270189 , 0.233702 , 0.375701 , 0.249075 , 0.347722 , 0.324809 , 0.357898 , 0.193362 , 0.244738 , 0.383412 , 0.38475 , 0.189162 , 0.349179 , 0.291099 , 0.34182 , 0.304679 , 0.264646 , 0.410651 , 0.373595 , 0.241613 , 0.287007 , 0.296011 
 1032 , 0.432106 , 0.339602 , 0.443839 , 0.242728 , 0.340296 , 0.332273 , 0.375438 , 0.31427 , 0.322651 , 0.317411 , 0.296892 , 0.35793 , 0.315408 , 0.376673 , 0.219547 , 0.246131 , 0.314144 , 0.295282 , 0.242603 , 0.33138 , 0.281614 , 0.301177 , 0.228457 , 0.363392 , 0.258598 , 0.327078 , 0.296551 , 0.1976 , 0.393863 , 0.249511 , 0.264311 , 0.393874 , 0.317428 , 0.316147 , 0.352376 , 0.317359 , 0.360684 , 0.333366 , 0.344217 , 0.319368 , 0.333622 , 0.31852 , 0.333144 , 0.402238 , 0.199893 , 0.323766 , 0.340894 , 0.294889 , 0.322993 , 0.207427 , 0.349753 , 0.393948 , 0.360189 , 0.262046 , 0.299327 , 0.260663 , 0.299566 , 0.293586 , 0.363335 , 0.35723 , 0.342737 , 0.258251 , 0.340245 , 0.326116 , 0.39417 , 0.326412 , 0.411081 , 0.312722 , 0.271486 , 0.316984 , 0.299373 , 0.314622 , 0.305598 , 0.257454 , 0.370863 , 0.368286 , 0.359409 , 0.235433 , 0.360382 , 0.270382 , 0.289996 , 0.390858 , 0.281096 , 0.310298 , 0.281899 , 0.297091 , 0.185116 , 0.269233 , 0.284533 , 0.438302 , 0.283418 , 0.292744 , 0.354595 , 0.247741 , 0.402517 , 0.384941 , 0.278012 , 0.348387 , 0.357435 , 0.329872 , 0.393459 , 0.345548 , 0.343397 , 0.377635 , 0.368087 , 0.339067 , 0.347944 , 0.451833 , 0.348587 , 0.369401 , 0.392076 , 0.295071 , 0.403798 , 0.166145 , 0.179295 , 0.204866 , 0.27148 , 0.269102 , 0.264857 , 0.208053 , 0.243445 , 0.348257 , 0.338344 , 0.365537 , 0.326629 , 0.252014 , 0.27482 , 0.358163 , 0.267651 , 0.231786 , 0.37492 , 0.246717 , 0.346555 , 0.324131 , 0.356632 , 0.19261 , 0.24336 , 0.382721 , 0.383057 , 0.187722 , 0.348564 , 0.290064 , 0.339682 , 0.304494 , 0.265301 , 0.408657 , 0.373526 , 0.240919 , 0.285495 , 0.296756 
 1033 , 0.431351 , 0.339633 , 0.441346 , 0.239413 , 0.339958 , 0.333027 , 0.374208 , 0.314239 , 0.32379 , 0.324314 , 0.297695 , 0.357516 , 0.314057 , 0.375261 , 0.219047 , 0.24427 , 0.31199 , 0.293492 , 0.241121 , 0.332201 , 0.27934 , 0.300298 , 0.227106 , 0.360021 , 0.256127 , 0.325624 , 0.29499 , 0.196182 , 0.391982 , 0.247596 , 0.263753 , 0.393639 , 0.314695 , 0.316648 , 0.350955 , 0.316312 , 0.360181 , 0.332503 , 0.343574 , 0.318043 , 0.33264 , 0.317992 , 0.33305 , 0.401487 , 0.1992 , 0.322936 , 0.339018 , 0.293162 , 0.321546 , 0.205578 , 0.350778 , 0.391355 , 0.360124 , 0.261839 , 0.298692 , 0.259755 , 0.299632 , 0.292177 , 0.364133 , 0.355084 , 0.341997 , 0.257266 , 0.340021 , 0.323192 , 0.393537 , 0.325584 , 0.409124 , 0.31187 , 0.270832 , 0.314444 , 0.29917 , 0.313618 , 0.304786 , 0.257027 , 0.369857 , 0.367841 , 0.357817 , 0.234919 , 0.358336 , 0.269454 , 0.287467 , 0.388935 , 0.278919 , 0.308897 , 0.281914 , 0.29585 , 0.183886 , 0.26914 , 0.282552 , 0.437098 , 0.282296 , 0.293008 , 0.355972 , 0.247027 , 0.400991 , 0.38394 , 0.276009 , 0.347361 , 0.355881 , 0.329735 , 0.392124 , 0.344223 , 0.341649 , 0.376788 , 0.367755 , 0.337014 , 0.346746 , 0.450783 , 0.34747 , 0.370022 , 0.391298 , 0.293635 , 0.40426 , 0.165007 , 0.17781 , 0.20391 , 0.269961 , 0.266925 , 0.263303 , 0.207999 , 0.241747 , 0.347208 , 0.337304 , 0.365409 , 0.326199 , 0.250398 , 0.273007 , 0.357675 , 0.266008 , 0.231007 , 0.374293 , 0.244253 , 0.345328 , 0.322212 , 0.354583 , 0.191386 , 0.242123 , 0.38291 , 0.383286 , 0.186973 , 0.348455 , 0.289136 , 0.33879 , 0.30265 , 0.26619 , 0.407774 , 0.373057 , 0.240284 , 0.283834 , 0.29724 
 1034 , 0.430949 , 0.339078 , 0.437601 , 0.234879 , 0.339838 , 0.335418 , 0.37305 , 0.313095 , 0.325053 , 0.328576 , 0.298448 , 0.358003 , 0.31241 , 0.374095 , 0.218655 , 0.243364 , 0.307836 , 0.291327 , 0.23915 , 0.334424 , 0.276959 , 0.300378 , 0.225068 , 0.355176 , 0.253255 , 0.324208 , 0.292914 , 0.194545 , 0.388263 , 0.246477 , 0.263231 , 0.394361 , 0.310411 , 0.317589 , 0.348974 , 0.315454 , 0.359762 , 0.330558 , 0.343173 , 0.317247 , 0.332237 , 0.316048 , 0.332425 , 0.399724 , 0.198326 , 0.321124 , 0.336708 , 0.291058 , 0.320176 , 0.203619 , 0.351852 , 0.387292 , 0.360681 , 0.261775 , 0.298893 , 0.258697 , 0.300024 , 0.289934 , 0.364353 , 0.352543 , 0.341322 , 0.255631 , 0.340865 , 0.320485 , 0.392528 , 0.323974 , 0.408992 , 0.311005 , 0.270478 , 0.311605 , 0.298682 , 0.310663 , 0.304438 , 0.258023 , 0.366683 , 0.366985 , 0.356472 , 0.234308 , 0.35541 , 0.267874 , 0.284337 , 0.388051 , 0.275977 , 0.306859 , 0.281236 , 0.294896 , 0.183067 , 0.268376 , 0.280054 , 0.436459 , 0.281037 , 0.293291 , 0.358871 , 0.246637 , 0.397868 , 0.383626 , 0.274018 , 0.347113 , 0.355758 , 0.328822 , 0.390969 , 0.341499 , 0.339129 , 0.375654 , 0.367945 , 0.334738 , 0.345371 , 0.452511 , 0.346193 , 0.3706 , 0.390593 , 0.291378 , 0.404697 , 0.16348 , 0.176123 , 0.203008 , 0.267948 , 0.265013 , 0.261552 , 0.207377 , 0.23991 , 0.346045 , 0.33777 , 0.36449 , 0.32527 , 0.248921 , 0.271614 , 0.356975 , 0.265213 , 0.231201 , 0.374015 , 0.241994 , 0.344212 , 0.319223 , 0.352189 , 0.18972 , 0.240943 , 0.383774 , 0.385407 , 0.186533 , 0.348952 , 0.288306 , 0.339209 , 0.299304 , 0.267 , 0.407912 , 0.372165 , 0.239578 , 0.282224 , 0.297449 
 1035 , 0.430534 , 0.338765 , 0.433872 , 0.232317 , 0.340263 , 0.338548 , 0.373419 , 0.313561 , 0.324417 , 0.329962 , 0.299235 , 0.358693 , 0.31052 , 0.373557 , 0.217579 , 0.243087 , 0.303425 , 0.289088 , 0.237039 , 0.335901 , 0.275054 , 0.301482 , 0.222924 , 0.351005 , 0.251496 , 0.323056 , 0.291118 , 0.192838 , 0.384327 , 0.245408 , 0.262552 , 0.394885 , 0.30697 , 0.318306 , 0.34678 , 0.315596 , 0.359905 , 0.328904 , 0.342847 , 0.317477 , 0.331797 , 0.313761 , 0.331362 , 0.397703 , 0.196828 , 0.319009 , 0.335078 , 0.289934 , 0.319318 , 0.202305 , 0.353034 , 0.384264 , 0.36086 , 0.261626 , 0.299218 , 0.258099 , 0.300607 , 0.288214 , 0.363718 , 0.350261 , 0.34048 , 0.253851 , 0.341607 , 0.319226 , 0.391724 , 0.32221 , 0.409085 , 0.310297 , 0.270023 , 0.309908 , 0.297937 , 0.307673 , 0.304443 , 0.259499 , 0.362798 , 0.365742 , 0.355395 , 0.233934 , 0.35344 , 0.267205 , 0.282028 , 0.387551 , 0.273716 , 0.3049 , 0.280931 , 0.293787 , 0.182028 , 0.266748 , 0.2771 , 0.43593 , 0.279902 , 0.292747 , 0.360506 , 0.246431 , 0.394411 , 0.384006 , 0.273105 , 0.347032 , 0.356012 , 0.327412 , 0.389775 , 0.338537 , 0.336564 , 0.374483 , 0.367891 , 0.333054 , 0.344573 , 0.454549 , 0.345351 , 0.37027 , 0.390226 , 0.289963 , 0.405404 , 0.162134 , 0.175282 , 0.202093 , 0.266273 , 0.263541 , 0.259625 , 0.206575 , 0.239268 , 0.344802 , 0.338377 , 0.36361 , 0.324182 , 0.248563 , 0.270892 , 0.356441 , 0.264558 , 0.231905 , 0.373334 , 0.240451 , 0.342904 , 0.316539 , 0.350044 , 0.187539 , 0.240577 , 0.384612 , 0.387173 , 0.186092 , 0.349238 , 0.287951 , 0.339651 , 0.296068 , 0.267308 , 0.408891 , 0.371081 , 0.239057 , 0.281148 , 0.297183 
 1036 , 0.429583 , 0.338481 , 0.430377 , 0.231854 , 0.341372 , 0.341806 , 0.375812 , 0.315626 , 0.321259 , 0.327434 , 0.299797 , 0.359235 , 0.308749 , 0.373236 , 0.215802 , 0.243273 , 0.299255 , 0.28699 , 0.234973 , 0.335705 , 0.273749 , 0.302985 , 0.220755 , 0.348147 , 0.251219 , 0.322224 , 0.289412 , 0.190891 , 0.380667 , 0.244033 , 0.261724 , 0.3946 , 0.30499 , 0.31846 , 0.344468 , 0.316877 , 0.360274 , 0.328073 , 0.342577 , 0.318488 , 0.331427 , 0.311753 , 0.32945 , 0.3954 , 0.194524 , 0.316763 , 0.334431 , 0.289886 , 0.318557 , 0.201744 , 0.353494 , 0.382815 , 0.360177 , 0.26129 , 0.299357 , 0.257857 , 0.301185 , 0.287424 , 0.361639 , 0.348324 , 0.339338 , 0.251962 , 0.341772 , 0.319539 , 0.391287 , 0.32075 , 0.408875 , 0.309685 , 0.269087 , 0.30972 , 0.296684 , 0.304898 , 0.304236 , 0.26089 , 0.358412 , 0.363782 , 0.353985 , 0.233928 , 0.352625 , 0.267625 , 0.281272 , 0.38678 , 0.272401 , 0.30307 , 0.280649 , 0.292183 , 0.180591 , 0.263935 , 0.273954 , 0.435015 , 0.278736 , 0.291394 , 0.359869 , 0.246324 , 0.391304 , 0.384449 , 0.273492 , 0.346393 , 0.356024 , 0.325514 , 0.388442 , 0.335414 , 0.334546 , 0.373184 , 0.366889 , 0.331729 , 0.343954 , 0.455602 , 0.344708 , 0.368557 , 0.390036 , 0.289515 , 0.405808 , 0.161015 , 0.175404 , 0.201179 , 0.265363 , 0.262678 , 0.257737 , 0.205583 , 0.239943 , 0.343011 , 0.338893 , 0.363307 , 0.323035 , 0.249214 , 0.271064 , 0.356293 , 0.263786 , 0.232677 , 0.371927 , 0.239697 , 0.341229 , 0.314072 , 0.34813 , 0.184796 , 0.240783 , 0.38522 , 0.387796 , 0.185481 , 0.348621 , 0.288075 , 0.339664 , 0.293805 , 0.266534 , 0.409738 , 0.369283 , 0.238572 , 0.280609 , 0.296096 
