 310 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 311 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 313 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 314 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 315 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 317 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 508 , 0.074956 , 0.071235 , 0.054446 , 0.059008 , 0.071886 , 0.091041 , 0.102037 , 0.102889 , 0.067881 , 0.075524 , 0.061048 , 0.042261 , 0.077069 , 0.080412 , 0.068081 , 0.099188 , 0.063255 , 0.079004 , 0.041631 , 0.077574 , 0.08671 , 0.091188 , 0.092018 , 0.103803 , 0.097685 
 509 , 0.075316 , 0.071561 , 0.054775 , 0.059296 , 0.072243 , 0.091987 , 0.102625 , 0.103653 , 0.068518 , 0.076166 , 0.061437 , 0.042479 , 0.077457 , 0.080845 , 0.068403 , 0.099677 , 0.063703 , 0.079419 , 0.04187 , 0.078086 , 0.087413 , 0.091746 , 0.092648 , 0.104409 , 0.098282 
 510 , 0.075678 , 0.071905 , 0.055084 , 0.059601 , 0.072618 , 0.092929 , 0.10322 , 0.104425 , 0.06917 , 0.07682 , 0.061834 , 0.042697 , 0.077847 , 0.081285 , 0.06873 , 0.100181 , 0.06416 , 0.079839 , 0.04212 , 0.078602 , 0.088129 , 0.09231 , 0.093285 , 0.105012 , 0.098881 
 511 , 0.076053 , 0.072332 , 0.055405 , 0.060069 , 0.073087 , 0.093997 , 0.103912 , 0.105285 , 0.069911 , 0.077615 , 0.06228 , 0.042963 , 0.078306 , 0.081776 , 0.069093 , 0.100736 , 0.06467 , 0.080371 , 0.042397 , 0.079218 , 0.088955 , 0.093001 , 0.093997 , 0.105715 , 0.099583 
 512 , 0.076429 , 0.072761 , 0.055723 , 0.060543 , 0.073568 , 0.095059 , 0.104605 , 0.106155 , 0.070644 , 0.078409 , 0.062723 , 0.043233 , 0.078765 , 0.082254 , 0.069439 , 0.101293 , 0.065185 , 0.080913 , 0.042668 , 0.079844 , 0.089778 , 0.093686 , 0.094703 , 0.106417 , 0.100298 
 513 , 0.076804 , 0.07319 , 0.056032 , 0.061007 , 0.074039 , 0.096131 , 0.105286 , 0.107014 , 0.071388 , 0.079203 , 0.063165 , 0.043503 , 0.079224 , 0.082733 , 0.069796 , 0.10185 , 0.06569 , 0.081444 , 0.042948 , 0.08046 , 0.0906 , 0.094371 , 0.095408 , 0.107109 , 0.101002 
 514 , 0.077127 , 0.073584 , 0.05637 , 0.061412 , 0.074475 , 0.097297 , 0.105936 , 0.107907 , 0.072231 , 0.079968 , 0.063603 , 0.043737 , 0.079633 , 0.083197 , 0.070156 , 0.10235 , 0.066235 , 0.081897 , 0.043202 , 0.081079 , 0.091406 , 0.095043 , 0.096081 , 0.107791 , 0.101669 
 515 , 0.077434 , 0.07395 , 0.056698 , 0.061809 , 0.074884 , 0.098474 , 0.106565 , 0.108789 , 0.073079 , 0.080718 , 0.064023 , 0.043959 , 0.080015 , 0.083657 , 0.070497 , 0.102808 , 0.066772 , 0.082334 , 0.043434 , 0.081684 , 0.092199 , 0.095704 , 0.096743 , 0.108443 , 0.102315 
 516 , 0.077751 , 0.074327 , 0.057027 , 0.062195 , 0.075293 , 0.099652 , 0.107184 , 0.109673 , 0.073938 , 0.081459 , 0.064453 , 0.04418 , 0.080398 , 0.084106 , 0.07085 , 0.103266 , 0.06731 , 0.082762 , 0.043676 , 0.082278 , 0.092993 , 0.096364 , 0.097404 , 0.109095 , 0.10295 
 517 , 0.078105 , 0.074714 , 0.057411 , 0.062587 , 0.075763 , 0.100941 , 0.10786 , 0.110632 , 0.074819 , 0.082305 , 0.064907 , 0.044444 , 0.080835 , 0.084614 , 0.071228 , 0.103786 , 0.06791 , 0.08325 , 0.04395 , 0.082956 , 0.093864 , 0.097067 , 0.098138 , 0.109813 , 0.10366 
 518 , 0.078533 , 0.075139 , 0.057851 , 0.063011 , 0.076305 , 0.102357 , 0.108588 , 0.111667 , 0.075738 , 0.083262 , 0.065397 , 0.044757 , 0.081328 , 0.085185 , 0.071639 , 0.104374 , 0.068581 , 0.083819 , 0.044263 , 0.083724 , 0.094822 , 0.097827 , 0.098973 , 0.110585 , 0.104448 
 519 , 0.07895 , 0.075563 , 0.058282 , 0.063425 , 0.076836 , 0.103763 , 0.109316 , 0.112693 , 0.076636 , 0.084209 , 0.065886 , 0.045071 , 0.081811 , 0.085745 , 0.072061 , 0.104951 , 0.069231 , 0.084378 , 0.044566 , 0.084472 , 0.095769 , 0.098588 , 0.099787 , 0.111357 , 0.105225 
 520 , 0.079375 , 0.075986 , 0.058718 , 0.063853 , 0.077375 , 0.105156 , 0.110039 , 0.113711 , 0.077554 , 0.085162 , 0.066379 , 0.045386 , 0.0823 , 0.086299 , 0.072472 , 0.105535 , 0.069894 , 0.084941 , 0.04488 , 0.085236 , 0.096717 , 0.099337 , 0.1006 , 0.112122 , 0.105998 
 521 , 0.079892 , 0.076526 , 0.059177 , 0.064448 , 0.077925 , 0.106625 , 0.110801 , 0.11483 , 0.07864 , 0.086194 , 0.06692 , 0.045753 , 0.082817 , 0.086888 , 0.072896 , 0.10612 , 0.070603 , 0.085552 , 0.045238 , 0.086089 , 0.097693 , 0.100102 , 0.101427 , 0.112926 , 0.106772 
 522 , 0.080388 , 0.077052 , 0.059612 , 0.065033 , 0.078452 , 0.108058 , 0.111542 , 0.11592 , 0.079694 , 0.087208 , 0.067443 , 0.046109 , 0.083325 , 0.087461 , 0.073316 , 0.1067 , 0.071295 , 0.086145 , 0.045593 , 0.086914 , 0.098659 , 0.100859 , 0.102248 , 0.11371 , 0.107532 
 523 , 0.080874 , 0.077568 , 0.060047 , 0.065607 , 0.078979 , 0.109471 , 0.112271 , 0.116988 , 0.080726 , 0.088202 , 0.067965 , 0.046454 , 0.083832 , 0.088023 , 0.073725 , 0.107281 , 0.071966 , 0.086738 , 0.045938 , 0.087739 , 0.099594 , 0.101605 , 0.103048 , 0.114483 , 0.10827 
 524 , 0.081314 , 0.078047 , 0.060498 , 0.066116 , 0.079533 , 0.11092 , 0.113028 , 0.118076 , 0.081778 , 0.089187 , 0.068487 , 0.046786 , 0.08436 , 0.088618 , 0.074168 , 0.107895 , 0.072671 , 0.087322 , 0.04628 , 0.088534 , 0.100559 , 0.102372 , 0.103858 , 0.115262 , 0.109044 
 525 , 0.081719 , 0.078511 , 0.060949 , 0.066616 , 0.080094 , 0.112357 , 0.113771 , 0.119143 , 0.082806 , 0.090162 , 0.069012 , 0.047092 , 0.084885 , 0.089212 , 0.074595 , 0.108526 , 0.07336 , 0.087893 , 0.046617 , 0.089307 , 0.101518 , 0.103133 , 0.104674 , 0.116009 , 0.109803 
 526 , 0.082123 , 0.078963 , 0.061389 , 0.067095 , 0.080633 , 0.113774 , 0.114503 , 0.120188 , 0.083814 , 0.091116 , 0.069526 , 0.047397 , 0.085399 , 0.089806 , 0.075021 , 0.109145 , 0.074039 , 0.088453 , 0.046953 , 0.09007 , 0.102445 , 0.103893 , 0.105467 , 0.116754 , 0.110551 
 527 , 0.082542 , 0.07942 , 0.061819 , 0.067598 , 0.081177 , 0.115172 , 0.115225 , 0.121215 , 0.084797 , 0.092078 , 0.070032 , 0.047701 , 0.085908 , 0.090374 , 0.075441 , 0.109742 , 0.07471 , 0.089009 , 0.047288 , 0.09084 , 0.10336 , 0.10463 , 0.10625 , 0.1175 , 0.111298 
 528 , 0.083012 , 0.079895 , 0.062245 , 0.068118 , 0.081729 , 0.116562 , 0.115958 , 0.122222 , 0.085757 , 0.09305 , 0.070556 , 0.047988 , 0.086393 , 0.090941 , 0.075856 , 0.110318 , 0.075358 , 0.089573 , 0.047628 , 0.09163 , 0.104255 , 0.105347 , 0.107011 , 0.118258 , 0.112057 
 529 , 0.08347 , 0.080369 , 0.062661 , 0.068627 , 0.08227 , 0.117942 , 0.116668 , 0.123208 , 0.086686 , 0.094012 , 0.071069 , 0.048275 , 0.086878 , 0.091485 , 0.076271 , 0.110882 , 0.075995 , 0.090126 , 0.047956 , 0.092398 , 0.105128 , 0.106062 , 0.107761 , 0.119015 , 0.112804 
 530 , 0.083918 , 0.080823 , 0.063076 , 0.069127 , 0.082801 , 0.119284 , 0.11738 , 0.124186 , 0.087618 , 0.094955 , 0.071562 , 0.048551 , 0.087352 , 0.092031 , 0.076676 , 0.111436 , 0.076613 , 0.09067 , 0.048286 , 0.093158 , 0.105992 , 0.106758 , 0.108502 , 0.119752 , 0.113531 
 531 , 0.0844 , 0.081302 , 0.06351 , 0.069654 , 0.083282 , 0.120557 , 0.118087 , 0.125178 , 0.088542 , 0.095824 , 0.07207 , 0.048881 , 0.087849 , 0.092619 , 0.077075 , 0.11205 , 0.077224 , 0.091235 , 0.048604 , 0.093886 , 0.106844 , 0.107462 , 0.10925 , 0.120451 , 0.114244 
 532 , 0.084872 , 0.08177 , 0.063939 , 0.070174 , 0.083753 , 0.121824 , 0.118786 , 0.126162 , 0.089455 , 0.096692 , 0.072572 , 0.049198 , 0.088346 , 0.093206 , 0.077475 , 0.112647 , 0.077816 , 0.091789 , 0.048921 , 0.094603 , 0.10768 , 0.108149 , 0.109983 , 0.121142 , 0.114949 
 533 , 0.085332 , 0.082228 , 0.064357 , 0.070684 , 0.084223 , 0.123059 , 0.119474 , 0.127134 , 0.090347 , 0.097549 , 0.073063 , 0.049505 , 0.088843 , 0.093793 , 0.077875 , 0.113243 , 0.078408 , 0.092342 , 0.049238 , 0.095308 , 0.108506 , 0.108826 , 0.110704 , 0.121821 , 0.115633 
 534 , 0.085722 , 0.082642 , 0.064732 , 0.071094 , 0.084695 , 0.124193 , 0.120141 , 0.128053 , 0.091164 , 0.098317 , 0.073522 , 0.049784 , 0.089293 , 0.094318 , 0.078258 , 0.113779 , 0.078932 , 0.092854 , 0.049538 , 0.095965 , 0.109267 , 0.109459 , 0.111352 , 0.122482 , 0.116281 
 535 , 0.08607 , 0.08304 , 0.065102 , 0.071463 , 0.085171 , 0.125288 , 0.12079 , 0.12894 , 0.091939 , 0.099039 , 0.073969 , 0.050034 , 0.089744 , 0.094809 , 0.078638 , 0.114289 , 0.079441 , 0.093353 , 0.04983 , 0.096608 , 0.109984 , 0.11007 , 0.111976 , 0.123125 , 0.116913 
 536 , 0.086408 , 0.083437 , 0.065471 , 0.071832 , 0.085647 , 0.126373 , 0.121439 , 0.129816 , 0.092715 , 0.099751 , 0.074417 , 0.050283 , 0.090194 , 0.095289 , 0.079007 , 0.1148 , 0.07994 , 0.093841 , 0.050122 , 0.097241 , 0.110702 , 0.11067 , 0.11259 , 0.123767 , 0.117545 
 537 , 0.086774 , 0.083851 , 0.065843 , 0.072247 , 0.086129 , 0.127453 , 0.122113 , 0.130698 , 0.093478 , 0.100473 , 0.074869 , 0.050554 , 0.090642 , 0.095778 , 0.079381 , 0.115322 , 0.080434 , 0.094359 , 0.050414 , 0.097862 , 0.111422 , 0.111272 , 0.113206 , 0.124412 , 0.118191 
 538 , 0.087224 , 0.084298 , 0.066214 , 0.072722 , 0.0866 , 0.128469 , 0.122778 , 0.131546 , 0.094195 , 0.10123 , 0.075347 , 0.050873 , 0.091075 , 0.09626 , 0.079747 , 0.115882 , 0.080909 , 0.094872 , 0.050723 , 0.098466 , 0.112139 , 0.111859 , 0.113849 , 0.125026 , 0.118851 
 539 , 0.087663 , 0.084755 , 0.066585 , 0.073198 , 0.08706 , 0.129486 , 0.123454 , 0.132383 , 0.094901 , 0.101988 , 0.075826 , 0.051193 , 0.091498 , 0.096743 , 0.080124 , 0.116432 , 0.081373 , 0.095397 , 0.051032 , 0.099059 , 0.112867 , 0.112436 , 0.114493 , 0.125641 , 0.119502 
 540 , 0.088102 , 0.085191 , 0.066956 , 0.073674 , 0.087531 , 0.130493 , 0.12412 , 0.133221 , 0.095608 , 0.102736 , 0.076294 , 0.051513 , 0.091931 , 0.097225 , 0.080489 , 0.116981 , 0.081848 , 0.09591 , 0.05133 , 0.099652 , 0.113584 , 0.113013 , 0.115137 , 0.126244 , 0.120151 
 541 , 0.088508 , 0.085594 , 0.067329 , 0.074129 , 0.087926 , 0.131473 , 0.124769 , 0.134074 , 0.096313 , 0.103416 , 0.07672 , 0.051816 , 0.092362 , 0.097717 , 0.080855 , 0.117526 , 0.08228 , 0.096421 , 0.051611 , 0.100221 , 0.114276 , 0.113596 , 0.115766 , 0.126852 , 0.120764 
 542 , 0.088906 , 0.085988 , 0.067712 , 0.074586 , 0.088323 , 0.132452 , 0.125416 , 0.134916 , 0.097034 , 0.104091 , 0.077147 , 0.052116 , 0.092797 , 0.098201 , 0.081222 , 0.118077 , 0.082724 , 0.096937 , 0.051889 , 0.100795 , 0.114964 , 0.114175 , 0.116391 , 0.127458 , 0.121363 
 543 , 0.089304 , 0.086393 , 0.068084 , 0.075031 , 0.08872 , 0.133431 , 0.126062 , 0.135747 , 0.097733 , 0.104756 , 0.077564 , 0.052405 , 0.093232 , 0.098686 , 0.081589 , 0.118628 , 0.083158 , 0.097441 , 0.052167 , 0.101358 , 0.115642 , 0.114744 , 0.117016 , 0.128053 , 0.121972 
 544 , 0.089702 , 0.086778 , 0.068432 , 0.075396 , 0.089128 , 0.134352 , 0.126685 , 0.136561 , 0.098376 , 0.105383 , 0.077984 , 0.052664 , 0.093665 , 0.099167 , 0.081926 , 0.119158 , 0.083583 , 0.097932 , 0.052437 , 0.101896 , 0.116299 , 0.115281 , 0.117631 , 0.128645 , 0.12257 
 545 , 0.090125 , 0.087155 , 0.068764 , 0.0757 , 0.08954 , 0.135252 , 0.127298 , 0.137333 , 0.098979 , 0.106002 , 0.078399 , 0.052909 , 0.094102 , 0.099629 , 0.082257 , 0.1197 , 0.083991 , 0.098405 , 0.052681 , 0.102415 , 0.116915 , 0.115799 , 0.118227 , 0.129227 , 0.123179 
 546 , 0.090537 , 0.087533 , 0.069085 , 0.076015 , 0.089941 , 0.136131 , 0.1279 , 0.138116 , 0.099572 , 0.10661 , 0.078814 , 0.053142 , 0.094528 , 0.100092 , 0.082588 , 0.120221 , 0.084399 , 0.098878 , 0.052926 , 0.102923 , 0.117542 , 0.116317 , 0.118822 , 0.129809 , 0.123768 
 547 , 0.090935 , 0.087905 , 0.069414 , 0.076353 , 0.090338 , 0.136983 , 0.128514 , 0.138883 , 0.100164 , 0.107211 , 0.079219 , 0.053377 , 0.094952 , 0.100555 , 0.082922 , 0.120761 , 0.084789 , 0.09935 , 0.053182 , 0.103432 , 0.118155 , 0.11682 , 0.119415 , 0.130371 , 0.124366 
 548 , 0.091313 , 0.088301 , 0.069752 , 0.076787 , 0.090704 , 0.137742 , 0.129141 , 0.139666 , 0.100751 , 0.107786 , 0.079624 , 0.053648 , 0.095358 , 0.101012 , 0.083278 , 0.121323 , 0.08517 , 0.099816 , 0.053453 , 0.103915 , 0.118768 , 0.117344 , 0.119964 , 0.130903 , 0.124944 
 549 , 0.091689 , 0.088684 , 0.070087 , 0.077219 , 0.091068 , 0.138486 , 0.129765 , 0.140446 , 0.101325 , 0.108359 , 0.080028 , 0.053918 , 0.095761 , 0.101467 , 0.083621 , 0.121882 , 0.085559 , 0.100291 , 0.053722 , 0.104396 , 0.119378 , 0.117853 , 0.120521 , 0.131442 , 0.125519 
 550 , 0.092065 , 0.089078 , 0.070412 , 0.077652 , 0.091422 , 0.139243 , 0.13039 , 0.141216 , 0.1019 , 0.108922 , 0.080421 , 0.054188 , 0.096154 , 0.101911 , 0.083975 , 0.122441 , 0.085927 , 0.100755 , 0.053992 , 0.104877 , 0.119988 , 0.118364 , 0.121068 , 0.131981 , 0.126094 
 551 , 0.09239 , 0.089397 , 0.07071 , 0.07794 , 0.091778 , 0.139868 , 0.130956 , 0.141878 , 0.102373 , 0.109396 , 0.080791 , 0.054425 , 0.09654 , 0.102318 , 0.084308 , 0.122917 , 0.086241 , 0.101171 , 0.054217 , 0.105289 , 0.120514 , 0.118821 , 0.121596 , 0.132518 , 0.12662 
 552 , 0.092725 , 0.089707 , 0.071 , 0.078205 , 0.092134 , 0.140503 , 0.131527 , 0.142514 , 0.102827 , 0.109868 , 0.081157 , 0.054655 , 0.096934 , 0.102707 , 0.084645 , 0.123392 , 0.086536 , 0.101581 , 0.054436 , 0.105702 , 0.121042 , 0.119281 , 0.122124 , 0.133057 , 0.127153 
 553 , 0.093048 , 0.090028 , 0.071291 , 0.078471 , 0.092479 , 0.141127 , 0.132098 , 0.143162 , 0.103281 , 0.11034 , 0.081524 , 0.054886 , 0.097317 , 0.103106 , 0.084982 , 0.123868 , 0.086843 , 0.101979 , 0.054667 , 0.106116 , 0.121569 , 0.119742 , 0.122653 , 0.133597 , 0.127676 
 554 , 0.093372 , 0.090335 , 0.071542 , 0.078724 , 0.092813 , 0.14167 , 0.132657 , 0.143775 , 0.103667 , 0.110783 , 0.081859 , 0.055085 , 0.097681 , 0.103492 , 0.085291 , 0.124346 , 0.0871 , 0.102374 , 0.054865 , 0.106463 , 0.122054 , 0.120169 , 0.123151 , 0.134093 , 0.128183 
 555 , 0.093665 , 0.090646 , 0.071744 , 0.078956 , 0.093116 , 0.142127 , 0.133192 , 0.144345 , 0.103994 , 0.111195 , 0.082161 , 0.055268 , 0.098023 , 0.103862 , 0.085564 , 0.124795 , 0.08732 , 0.102754 , 0.055038 , 0.106749 , 0.122501 , 0.120569 , 0.123588 , 0.134531 , 0.128648 
 556 , 0.093969 , 0.090947 , 0.071958 , 0.0792 , 0.09342 , 0.142597 , 0.133739 , 0.144926 , 0.104321 , 0.111596 , 0.082463 , 0.055441 , 0.098354 , 0.104233 , 0.085826 , 0.125256 , 0.08754 , 0.103123 , 0.055221 , 0.107035 , 0.122937 , 0.120959 , 0.124036 , 0.13497 , 0.129113 
 557 , 0.094258 , 0.091232 , 0.072165 , 0.079437 , 0.093708 , 0.143009 , 0.134273 , 0.145485 , 0.104633 , 0.111971 , 0.08276 , 0.055628 , 0.098692 , 0.104589 , 0.086094 , 0.125714 , 0.087733 , 0.1035 , 0.055397 , 0.107306 , 0.123359 , 0.121346 , 0.124481 , 0.135407 , 0.129586 
 558 , 0.094541 , 0.09146 , 0.072378 , 0.079674 , 0.093925 , 0.143281 , 0.134785 , 0.146032 , 0.104875 , 0.112248 , 0.08303 , 0.055805 , 0.098987 , 0.104919 , 0.086343 , 0.12618 , 0.087883 , 0.10384 , 0.055552 , 0.107538 , 0.123715 , 0.121723 , 0.124892 , 0.13582 , 0.130042 
 559 , 0.094812 , 0.091698 , 0.072581 , 0.079911 , 0.094152 , 0.143545 , 0.135302 , 0.14656 , 0.105114 , 0.112531 , 0.083312 , 0.055996 , 0.099292 , 0.105235 , 0.086591 , 0.12664 , 0.088033 , 0.104189 , 0.055699 , 0.107777 , 0.124065 , 0.122084 , 0.125298 , 0.136226 , 0.130503 
 560 , 0.095095 , 0.091925 , 0.072785 , 0.080148 , 0.094369 , 0.143809 , 0.135808 , 0.147111 , 0.105353 , 0.112815 , 0.083582 , 0.056177 , 0.099597 , 0.105551 , 0.08684 , 0.127113 , 0.088183 , 0.104539 , 0.055857 , 0.108006 , 0.124416 , 0.122457 , 0.125715 , 0.136633 , 0.130976 
 561 , 0.095351 , 0.092163 , 0.072937 , 0.080269 , 0.094548 , 0.143972 , 0.136288 , 0.147555 , 0.105475 , 0.112983 , 0.083809 , 0.056338 , 0.099869 , 0.105816 , 0.087051 , 0.127527 , 0.088261 , 0.104816 , 0.055975 , 0.108136 , 0.124724 , 0.122778 , 0.126076 , 0.137002 , 0.131352 
 562 , 0.095609 , 0.092394 , 0.073081 , 0.080367 , 0.094731 , 0.144122 , 0.13677 , 0.147995 , 0.105584 , 0.113144 , 0.084022 , 0.05649 , 0.100152 , 0.106067 , 0.087259 , 0.127936 , 0.088323 , 0.10509 , 0.056095 , 0.10825 , 0.125017 , 0.123075 , 0.126422 , 0.137362 , 0.131722 
 563 , 0.095855 , 0.092634 , 0.073225 , 0.080476 , 0.094902 , 0.144259 , 0.137248 , 0.148432 , 0.105691 , 0.113315 , 0.084244 , 0.056652 , 0.100422 , 0.106315 , 0.087464 , 0.128343 , 0.088384 , 0.105373 , 0.056214 , 0.108353 , 0.12532 , 0.12337 , 0.126777 , 0.13773 , 0.1321 
 564 , 0.096073 , 0.092826 , 0.073345 , 0.080582 , 0.095046 , 0.144296 , 0.137693 , 0.148833 , 0.105716 , 0.113434 , 0.08443 , 0.056772 , 0.100676 , 0.106557 , 0.087666 , 0.128728 , 0.088421 , 0.105639 , 0.056312 , 0.108427 , 0.12558 , 0.123634 , 0.127099 , 0.138053 , 0.132445 
 565 , 0.096241 , 0.092983 , 0.073436 , 0.080704 , 0.095151 , 0.144225 , 0.138112 , 0.149204 , 0.105654 , 0.11351 , 0.084593 , 0.056875 , 0.100882 , 0.106766 , 0.087851 , 0.129102 , 0.088407 , 0.105883 , 0.056385 , 0.108455 , 0.125789 , 0.12385 , 0.127413 , 0.13833 , 0.132752 
 566 , 0.096414 , 0.093135 , 0.073535 , 0.080832 , 0.095263 , 0.144149 , 0.138525 , 0.149579 , 0.105601 , 0.113593 , 0.084752 , 0.056965 , 0.101105 , 0.10698 , 0.088042 , 0.129479 , 0.088412 , 0.106133 , 0.056465 , 0.108489 , 0.126004 , 0.124072 , 0.127709 , 0.138611 , 0.133073 
 567 , 0.096587 , 0.093286 , 0.073622 , 0.080938 , 0.095364 , 0.144063 , 0.138933 , 0.149928 , 0.105547 , 0.113653 , 0.08492 , 0.057054 , 0.101316 , 0.107181 , 0.08821 , 0.129843 , 0.088394 , 0.10637 , 0.056534 , 0.108502 , 0.126196 , 0.124291 , 0.128014 , 0.138868 , 0.133371 
 568 , 0.096765 , 0.093416 , 0.073683 , 0.080964 , 0.095408 , 0.143899 , 0.139267 , 0.15021 , 0.10549 , 0.113665 , 0.085068 , 0.057129 , 0.101504 , 0.107332 , 0.088353 , 0.130209 , 0.088332 , 0.106578 , 0.05659 , 0.108452 , 0.126331 , 0.124489 , 0.12827 , 0.139073 , 0.133634 
 569 , 0.096942 , 0.093555 , 0.07374 , 0.080996 , 0.095452 , 0.143719 , 0.139604 , 0.150481 , 0.105429 , 0.11367 , 0.085218 , 0.057205 , 0.1017 , 0.107476 , 0.088497 , 0.13057 , 0.088261 , 0.106801 , 0.056648 , 0.108408 , 0.126466 , 0.124676 , 0.128523 , 0.139272 , 0.133892 
 570 , 0.097121 , 0.093688 , 0.073792 , 0.081032 , 0.0955 , 0.143554 , 0.13994 , 0.150762 , 0.105373 , 0.113679 , 0.085371 , 0.057287 , 0.101897 , 0.107623 , 0.088634 , 0.130941 , 0.088197 , 0.107005 , 0.056712 , 0.108359 , 0.126601 , 0.124874 , 0.128777 , 0.139471 , 0.13415 
 571 , 0.097303 , 0.093824 , 0.073855 , 0.081034 , 0.095574 , 0.143382 , 0.140307 , 0.151039 , 0.105288 , 0.113698 , 0.085499 , 0.057374 , 0.102075 , 0.10777 , 0.088776 , 0.131324 , 0.08814 , 0.107208 , 0.05677 , 0.108311 , 0.126732 , 0.125056 , 0.129033 , 0.139681 , 0.13441 
 572 , 0.097492 , 0.093971 , 0.073929 , 0.081045 , 0.095658 , 0.143207 , 0.140688 , 0.151336 , 0.105199 , 0.113729 , 0.085642 , 0.057471 , 0.102268 , 0.107909 , 0.088921 , 0.131726 , 0.088088 , 0.107424 , 0.056849 , 0.108289 , 0.126876 , 0.125242 , 0.129291 , 0.139907 , 0.134689 
 573 , 0.09767 , 0.094117 , 0.074005 , 0.081048 , 0.095742 , 0.143042 , 0.141071 , 0.151625 , 0.105112 , 0.113758 , 0.085775 , 0.057571 , 0.10245 , 0.108046 , 0.089066 , 0.132121 , 0.088039 , 0.107627 , 0.056911 , 0.108256 , 0.127006 , 0.125434 , 0.129553 , 0.140128 , 0.134961 
 574 , 0.09786 , 0.094255 , 0.074062 , 0.081095 , 0.095828 , 0.142862 , 0.141445 , 0.151906 , 0.105029 , 0.113812 , 0.085919 , 0.057672 , 0.102643 , 0.108175 , 0.089212 , 0.132505 , 0.088003 , 0.107842 , 0.056974 , 0.108227 , 0.127149 , 0.125628 , 0.129806 , 0.140361 , 0.135224 
 575 , 0.098052 , 0.094416 , 0.074122 , 0.081187 , 0.095959 , 0.142722 , 0.141862 , 0.1522 , 0.104982 , 0.113912 , 0.086087 , 0.057785 , 0.102859 , 0.108339 , 0.08936 , 0.132901 , 0.088003 , 0.1081 , 0.057039 , 0.108235 , 0.127317 , 0.125846 , 0.130083 , 0.140639 , 0.135501 
 576 , 0.098243 , 0.094576 , 0.074194 , 0.08128 , 0.09608 , 0.14258 , 0.142271 , 0.152498 , 0.104937 , 0.114021 , 0.086244 , 0.057891 , 0.103083 , 0.10849 , 0.089509 , 0.133301 , 0.087995 , 0.108367 , 0.057108 , 0.108233 , 0.127482 , 0.126071 , 0.130345 , 0.140912 , 0.135772 
 577 , 0.098448 , 0.094731 , 0.074261 , 0.081367 , 0.096205 , 0.142449 , 0.142685 , 0.152802 , 0.104909 , 0.114125 , 0.086416 , 0.05801 , 0.103302 , 0.108647 , 0.089662 , 0.133704 , 0.087993 , 0.108616 , 0.05718 , 0.108248 , 0.127652 , 0.126291 , 0.130622 , 0.14119 , 0.136039 
 578 , 0.098673 , 0.094911 , 0.074326 , 0.081412 , 0.096328 , 0.142402 , 0.143055 , 0.153098 , 0.104944 , 0.114201 , 0.086581 , 0.058146 , 0.103526 , 0.108818 , 0.089834 , 0.134103 , 0.088019 , 0.108849 , 0.057248 , 0.108278 , 0.127802 , 0.126518 , 0.130932 , 0.141444 , 0.136316 
 579 , 0.098897 , 0.09509 , 0.074399 , 0.081465 , 0.09645 , 0.142351 , 0.143427 , 0.153387 , 0.104979 , 0.114279 , 0.086755 , 0.058276 , 0.10375 , 0.108989 , 0.090014 , 0.134492 , 0.088054 , 0.10907 , 0.057332 , 0.108319 , 0.127964 , 0.126746 , 0.131244 , 0.141701 , 0.136584 
 580 , 0.099123 , 0.095261 , 0.074476 , 0.081512 , 0.096565 , 0.14231 , 0.143796 , 0.153693 , 0.105016 , 0.114357 , 0.08692 , 0.058422 , 0.103985 , 0.109161 , 0.090186 , 0.13489 , 0.088083 , 0.109303 , 0.057411 , 0.108352 , 0.128136 , 0.126984 , 0.131564 , 0.141966 , 0.136861 
