  time  ,30:30 PM,30:40 PM,30:53 PM,31:01 PM,31:09 PM,31:43 PM,31:49 PM,31:56 PM,32:03 PM,32:10 PM,43:57 PM,44:14 PM,44:27 PM,44:35 PM,44:42 PM,45:10 PM,45:17 PM,45:25 PM,45:32 PM,45:41 PM,46:05 PM,46:12 PM,46:39 PM,46:56 PM,47:07 PM,47:36 PM,47:44 PM,47:54 PM,48:04 PM,48:15 PM,48:25 PM,48:34 PM,48:43 PM,48:53 PM,49:01 PM,50:05 PM,50:18 PM,50:27 PM,50:35 PM,50:43 PM,51:38 PM,51:47 PM,52:01 PM,52:11 PM,52:18 PM,52:40 PM,52:53 PM,53:02 PM,53:15 PM,53:25 PM,53:35 PM,53:43 PM,53:51 PM,54:03 PM,54:12 PM,54:55 PM,55:11 PM,55:19 PM,55:37 PM,55:50 PM,59:55 PM,00:03 PM,00:12 PM,00:19 PM,00:29 PM,00:48 PM,00:56 PM,01:03 PM,01:09 PM,01:14 PM,01:27 PM,01:42 PM,01:53 PM,02:02 PM,02:11 PM,02:28 PM,02:55 PM,03:06 PM,03:14 PM,03:23 PM,03:54 PM,04:02 PM,04:09 PM,04:16 PM,04:25 PM,05:42 PM,05:53 PM,06:01 PM,06:08 PM,06:17 PM,07:30 PM,07:37 PM,08:06 PM,08:16 PM,08:25 PM,09:01 PM,09:09 PM,09:16 PM,09:23 PM,09:29 PM,09:45 PM,10:14 PM,10:26 PM,10:35 PM,10:46 PM,10:59 PM,11:12 PM,11:26 PM,11:38 PM,11:50 PM,14:43 PM,14:52 PM,15:01 PM,15:12 PM,15:20 PM,15:43 PM,15:53 PM,16:02 PM,16:12 PM,16:28 PM,16:41 PM,16:52 PM,17:03 PM,17:14 PM,17:24 PM,17:47 PM,17:55 PM,18:02 PM,18:10 PM,18:17 PM,19:04 PM,19:13 PM,19:24 PM,19:30 PM,19:37 PM,20:21 PM,20:28 PM,20:37 PM,20:44 PM,20:53 PM,21:22 PM,21:30 PM,21:39 PM,21:46 PM,21:55 PM,22:15 PM,22:22 PM,22:31 PM,22:40 PM,22:47 PM,23:04 PM,23:14 PM,23:32 PM,23:42 PM,23:53 PM,24:06 PM,24:16 PM,24:24 PM,24:36 PM,24:46 PM,25:15 PM,25:23 PM,25:32 PM,25:41 PM,25:50 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 782 , 0.3325 , 0.520105 , 0.406172 , 0.302119 , 0.401309 , 0.225234 , 0.270473 , 0.2476 , 0.222268 , 0.224373 , 0.322909 , 0.314085 , 0.319684 , 0.352149 , 0.345866 , 0.383339 , 0.417339 , 0.327845 , 0.382033 , 0.383453 , 0.231725 , 0.213952 , 0.322805 , 0.316117 , 0.306091 , 0.209618 , 0.250244 , 0.36032 , 0.224695 , 0.196533 , 0.363721 , 0.562348 , 0.323407 , 0.437766 , 0.412175 , 0.210977 , 0.281371 , 0.279463 , 0.289366 , 0.302959 , 0.310332 , 0.3072 , 0.272247 , 0.243525 , 0.277566 , 0.428278 , 0.392837 , 0.329587 , 0.269281 , 0.3308 , 0.403652 , 0.329556 , 0.374733 , 0.406483 , 0.414021 , 0.286431 , 0.343357 , 0.444257 , 0.377636 , 0.283414 , 0.350719 , 0.331578 , 0.365152 , 0.334045 , 0.336461 , 0.400883 , 0.363649 , 0.364157 , 0.358195 , 0.353269 , 0.313816 , 0.403662 , 0.385216 , 0.341853 , 0.322857 , 0.338556 , 0.339593 , 0.385859 , 0.299341 , 0.36199 , 0.390038 , 0.446196 , 0.431254 , 0.415068 , 0.435433 , 0.257087 , 0.311503 , 0.372887 , 0.204755 , 0.192852 , 0.31084 , 0.280199 , 0.316771 , 0.264065 , 0.27263 , 0.350563 , 0.308465 , 0.289604 , 0.265289 , 0.438295 , 0.276176 , 0.194127 , 0.246272 , 0.228313 , 0.168412 , 0.590137 , 0.425012 , 0.43394 , 0.172124 , 0.28105 , 0.290807 , 0.307179 , 0.340267 , 0.391074 , 0.285353 , 0.384034 , 0.411055 , 0.369922 , 0.410309 , 0.356121 , 0.351496 , 0.354234 , 0.391313 , 0.372721 , 0.440399 , 0.373001 , 0.325481 , 0.279567 , 0.275316 , 0.404077 , 0.362798 , 0.337726 , 0.37633 , 0.311752 , 0.308776 , 0.273035 , 0.283393 , 0.349661 , 0.364976 , 0.294166 , 0.281039 , 0.295691 , 0.379326 , 0.192095 , 0.351911 , 0.31029 , 0.228998 , 0.301477 , 0.292912 , 0.299569 , 0.216773 , 0.128461 , 0.391738 , 0.287126 , 0.391811 , 0.311089 , 0.194801 , 0.256963 , 0.220474 , 0.284192 , 0.279868 , 0.284845 , 0.340422 , 0.299133 , 0.268586 
 783 , 0.33264 , 0.520514 , 0.406605 , 0.302624 , 0.401884 , 0.225557 , 0.270845 , 0.248061 , 0.222766 , 0.224696 , 0.323354 , 0.314546 , 0.320117 , 0.352737 , 0.346294 , 0.384008 , 0.418007 , 0.328376 , 0.382804 , 0.384143 , 0.232229 , 0.214259 , 0.323012 , 0.316382 , 0.306619 , 0.209932 , 0.250624 , 0.360653 , 0.225153 , 0.197129 , 0.364378 , 0.562918 , 0.323707 , 0.438426 , 0.412654 , 0.211468 , 0.281864 , 0.279923 , 0.289873 , 0.303475 , 0.310966 , 0.307781 , 0.272733 , 0.243932 , 0.278025 , 0.428974 , 0.393491 , 0.330046 , 0.269776 , 0.331447 , 0.404302 , 0.33016 , 0.375355 , 0.407113 , 0.414625 , 0.286979 , 0.343949 , 0.444879 , 0.378115 , 0.283876 , 0.351305 , 0.332017 , 0.36581 , 0.334622 , 0.336925 , 0.401521 , 0.364274 , 0.364689 , 0.358744 , 0.353868 , 0.314483 , 0.404291 , 0.385844 , 0.342476 , 0.323458 , 0.339166 , 0.340193 , 0.386508 , 0.299916 , 0.362531 , 0.390907 , 0.446996 , 0.431952 , 0.415797 , 0.436236 , 0.257409 , 0.311838 , 0.373456 , 0.20518 , 0.19329 , 0.311391 , 0.280733 , 0.317243 , 0.264589 , 0.273159 , 0.351046 , 0.309005 , 0.290164 , 0.265917 , 0.438737 , 0.276614 , 0.194587 , 0.246702 , 0.228846 , 0.168929 , 0.590329 , 0.425291 , 0.434421 , 0.172623 , 0.281542 , 0.291253 , 0.307646 , 0.340784 , 0.391613 , 0.285744 , 0.384578 , 0.411512 , 0.37052 , 0.410796 , 0.35669 , 0.351948 , 0.354833 , 0.391779 , 0.37328 , 0.441009 , 0.373456 , 0.325969 , 0.280079 , 0.275794 , 0.404717 , 0.363216 , 0.338191 , 0.376735 , 0.312273 , 0.309254 , 0.273595 , 0.283959 , 0.350164 , 0.365415 , 0.294698 , 0.281397 , 0.296244 , 0.379733 , 0.192689 , 0.352187 , 0.310644 , 0.229469 , 0.301826 , 0.293266 , 0.299999 , 0.21734 , 0.128798 , 0.39209 , 0.287705 , 0.392495 , 0.311651 , 0.195386 , 0.257534 , 0.221023 , 0.284769 , 0.280297 , 0.285308 , 0.340919 , 0.299616 , 0.26905 
 784 , 0.33279 , 0.520964 , 0.407027 , 0.30316 , 0.402506 , 0.22592 , 0.271285 , 0.248556 , 0.223281 , 0.225058 , 0.323769 , 0.315008 , 0.320506 , 0.353275 , 0.346665 , 0.384651 , 0.418646 , 0.328893 , 0.383528 , 0.384775 , 0.232717 , 0.214571 , 0.32325 , 0.31664 , 0.307141 , 0.210217 , 0.251009 , 0.360997 , 0.225671 , 0.197714 , 0.365019 , 0.56346 , 0.324019 , 0.439172 , 0.413117 , 0.211952 , 0.282364 , 0.2804 , 0.290325 , 0.303971 , 0.31161 , 0.308346 , 0.273198 , 0.244337 , 0.278498 , 0.429642 , 0.394108 , 0.330535 , 0.270246 , 0.332094 , 0.404906 , 0.330764 , 0.375942 , 0.407713 , 0.415216 , 0.287519 , 0.344524 , 0.445459 , 0.378612 , 0.28437 , 0.351903 , 0.332437 , 0.366442 , 0.335191 , 0.337394 , 0.402142 , 0.364873 , 0.365195 , 0.359282 , 0.354501 , 0.315112 , 0.404886 , 0.386438 , 0.343069 , 0.32406 , 0.339774 , 0.340762 , 0.387145 , 0.30052 , 0.363065 , 0.39177 , 0.447767 , 0.432635 , 0.416484 , 0.43701 , 0.257764 , 0.31216 , 0.374008 , 0.205571 , 0.193734 , 0.311901 , 0.281231 , 0.317731 , 0.265112 , 0.273686 , 0.351466 , 0.309489 , 0.29071 , 0.266536 , 0.439099 , 0.277022 , 0.195043 , 0.247174 , 0.22935 , 0.169466 , 0.590482 , 0.425505 , 0.434817 , 0.173083 , 0.282011 , 0.291707 , 0.308086 , 0.341261 , 0.392123 , 0.286106 , 0.385098 , 0.411953 , 0.371057 , 0.411246 , 0.357245 , 0.35236 , 0.355384 , 0.392227 , 0.373811 , 0.441562 , 0.373853 , 0.32644 , 0.280556 , 0.276263 , 0.405281 , 0.363564 , 0.338641 , 0.377085 , 0.312753 , 0.309677 , 0.274091 , 0.284495 , 0.350614 , 0.365819 , 0.295199 , 0.281689 , 0.296758 , 0.380099 , 0.193276 , 0.352422 , 0.310934 , 0.229932 , 0.302131 , 0.293588 , 0.300396 , 0.217866 , 0.1291 , 0.392414 , 0.288267 , 0.393142 , 0.312192 , 0.195958 , 0.258066 , 0.221566 , 0.285336 , 0.280712 , 0.285742 , 0.341385 , 0.300074 , 0.269477 
 785 , 0.332918 , 0.521446 , 0.407433 , 0.303695 , 0.403148 , 0.22632 , 0.271788 , 0.249065 , 0.223793 , 0.225436 , 0.324151 , 0.315457 , 0.320865 , 0.35377 , 0.346989 , 0.38526 , 0.419268 , 0.329382 , 0.38422 , 0.385344 , 0.233163 , 0.21487 , 0.323465 , 0.316882 , 0.307636 , 0.21044 , 0.251363 , 0.361299 , 0.226237 , 0.198272 , 0.365605 , 0.563918 , 0.324276 , 0.439984 , 0.413485 , 0.212447 , 0.282864 , 0.280846 , 0.290674 , 0.304433 , 0.312212 , 0.308843 , 0.273577 , 0.244718 , 0.278964 , 0.430219 , 0.394651 , 0.330994 , 0.270634 , 0.3327 , 0.405415 , 0.331275 , 0.376441 , 0.408234 , 0.415701 , 0.288022 , 0.344961 , 0.445943 , 0.379072 , 0.28484 , 0.352449 , 0.332814 , 0.366998 , 0.335726 , 0.337848 , 0.40269 , 0.365386 , 0.365626 , 0.359781 , 0.355111 , 0.315686 , 0.405384 , 0.386956 , 0.343588 , 0.324598 , 0.340344 , 0.341217 , 0.387704 , 0.301084 , 0.363535 , 0.392603 , 0.448429 , 0.433245 , 0.417115 , 0.437655 , 0.258112 , 0.312451 , 0.374497 , 0.205895 , 0.194154 , 0.312347 , 0.281678 , 0.318202 , 0.265611 , 0.274201 , 0.351815 , 0.309862 , 0.291225 , 0.267129 , 0.439391 , 0.277383 , 0.195464 , 0.247681 , 0.229815 , 0.170026 , 0.590563 , 0.425653 , 0.435117 , 0.17351 , 0.282469 , 0.292151 , 0.30852 , 0.341664 , 0.392644 , 0.286462 , 0.385552 , 0.412373 , 0.371501 , 0.411634 , 0.357732 , 0.352771 , 0.35586 , 0.392634 , 0.37432 , 0.442033 , 0.374216 , 0.326886 , 0.280982 , 0.276697 , 0.405779 , 0.363889 , 0.339085 , 0.377409 , 0.313148 , 0.310049 , 0.274534 , 0.285006 , 0.351045 , 0.366177 , 0.295645 , 0.281907 , 0.297237 , 0.380424 , 0.193842 , 0.352615 , 0.311141 , 0.230355 , 0.302405 , 0.293867 , 0.300772 , 0.218354 , 0.129353 , 0.392644 , 0.288823 , 0.393757 , 0.312732 , 0.196494 , 0.25856 , 0.222088 , 0.28588 , 0.281075 , 0.286161 , 0.3418 , 0.300481 , 0.269843 
 786 , 0.333043 , 0.521945 , 0.407838 , 0.304225 , 0.403793 , 0.226716 , 0.272298 , 0.249585 , 0.224313 , 0.225821 , 0.324546 , 0.315904 , 0.321239 , 0.354269 , 0.347332 , 0.385874 , 0.419881 , 0.329861 , 0.384917 , 0.385926 , 0.233611 , 0.215161 , 0.323683 , 0.317131 , 0.308135 , 0.210658 , 0.251706 , 0.361601 , 0.22682 , 0.198834 , 0.366177 , 0.564376 , 0.324536 , 0.440795 , 0.413849 , 0.212946 , 0.283363 , 0.281294 , 0.291007 , 0.304891 , 0.312815 , 0.309342 , 0.273941 , 0.245092 , 0.279432 , 0.43077 , 0.395192 , 0.331452 , 0.271029 , 0.333303 , 0.405925 , 0.331774 , 0.376941 , 0.408743 , 0.416189 , 0.288511 , 0.345388 , 0.446411 , 0.37953 , 0.285308 , 0.353 , 0.333189 , 0.36756 , 0.336246 , 0.338295 , 0.403252 , 0.365896 , 0.366052 , 0.36027 , 0.355715 , 0.316258 , 0.405873 , 0.387476 , 0.344098 , 0.325118 , 0.340916 , 0.341664 , 0.388266 , 0.301656 , 0.363982 , 0.393445 , 0.449094 , 0.433869 , 0.417749 , 0.438289 , 0.258456 , 0.312743 , 0.374985 , 0.206228 , 0.19457 , 0.312784 , 0.282126 , 0.318681 , 0.26611 , 0.274721 , 0.352168 , 0.310226 , 0.291745 , 0.267732 , 0.439682 , 0.277737 , 0.19588 , 0.248201 , 0.230283 , 0.170598 , 0.590636 , 0.425809 , 0.435408 , 0.173937 , 0.282937 , 0.292598 , 0.308967 , 0.34207 , 0.393175 , 0.286816 , 0.38602 , 0.412799 , 0.371949 , 0.412029 , 0.358221 , 0.353198 , 0.356328 , 0.39305 , 0.374819 , 0.44249 , 0.374601 , 0.327334 , 0.281408 , 0.277134 , 0.406278 , 0.364222 , 0.339543 , 0.377752 , 0.313543 , 0.310423 , 0.274981 , 0.285526 , 0.351503 , 0.366551 , 0.296103 , 0.282115 , 0.297715 , 0.380778 , 0.194424 , 0.352803 , 0.311339 , 0.230792 , 0.302686 , 0.294158 , 0.301157 , 0.218864 , 0.129602 , 0.392863 , 0.289395 , 0.394381 , 0.313294 , 0.197045 , 0.259059 , 0.222628 , 0.286442 , 0.281439 , 0.286587 , 0.342216 , 0.300897 , 0.270207 
 787 , 0.333179 , 0.52244 , 0.408253 , 0.304757 , 0.404436 , 0.227115 , 0.27281 , 0.250108 , 0.224837 , 0.226199 , 0.324943 , 0.316363 , 0.321625 , 0.354768 , 0.347697 , 0.386508 , 0.420524 , 0.330361 , 0.385645 , 0.386518 , 0.234061 , 0.215446 , 0.323913 , 0.317382 , 0.308636 , 0.210891 , 0.252053 , 0.361902 , 0.227385 , 0.19941 , 0.366769 , 0.564817 , 0.324797 , 0.441583 , 0.414212 , 0.21345 , 0.283875 , 0.281754 , 0.291373 , 0.30535 , 0.31342 , 0.309853 , 0.274328 , 0.245501 , 0.279892 , 0.43134 , 0.395742 , 0.331921 , 0.271416 , 0.333928 , 0.406423 , 0.332285 , 0.37745 , 0.409283 , 0.416677 , 0.289012 , 0.345804 , 0.446908 , 0.379987 , 0.285768 , 0.353562 , 0.333574 , 0.368121 , 0.336788 , 0.338743 , 0.403812 , 0.366405 , 0.366489 , 0.360748 , 0.356308 , 0.316852 , 0.406392 , 0.388005 , 0.344629 , 0.32566 , 0.341488 , 0.342112 , 0.388837 , 0.30222 , 0.36445 , 0.394297 , 0.449768 , 0.434512 , 0.418393 , 0.438932 , 0.258781 , 0.313025 , 0.375474 , 0.206565 , 0.194991 , 0.313243 , 0.282575 , 0.319171 , 0.266612 , 0.275243 , 0.352553 , 0.310612 , 0.292299 , 0.268349 , 0.440003 , 0.278114 , 0.196322 , 0.248714 , 0.230775 , 0.171176 , 0.590723 , 0.425984 , 0.435729 , 0.174379 , 0.283438 , 0.293058 , 0.309437 , 0.342507 , 0.393725 , 0.287203 , 0.386508 , 0.413234 , 0.372437 , 0.412444 , 0.358731 , 0.353645 , 0.356828 , 0.393486 , 0.375349 , 0.442987 , 0.375006 , 0.327792 , 0.281858 , 0.277583 , 0.406808 , 0.364586 , 0.340022 , 0.378126 , 0.313971 , 0.310831 , 0.275462 , 0.28608 , 0.351971 , 0.366936 , 0.296604 , 0.282378 , 0.298226 , 0.381152 , 0.195011 , 0.353011 , 0.311569 , 0.231233 , 0.302979 , 0.294451 , 0.301554 , 0.219388 , 0.129859 , 0.39308 , 0.289969 , 0.395035 , 0.313857 , 0.197601 , 0.259582 , 0.223173 , 0.287005 , 0.281816 , 0.287016 , 0.342663 , 0.301336 , 0.270595 
 788 , 0.333349 , 0.522903 , 0.408694 , 0.305249 , 0.404961 , 0.227512 , 0.273229 , 0.250589 , 0.225339 , 0.226514 , 0.325352 , 0.316782 , 0.322003 , 0.35524 , 0.348116 , 0.387177 , 0.421194 , 0.330905 , 0.386397 , 0.387167 , 0.234553 , 0.215719 , 0.324197 , 0.317666 , 0.309118 , 0.211216 , 0.252346 , 0.362208 , 0.227918 , 0.200016 , 0.367387 , 0.565208 , 0.325071 , 0.442243 , 0.414591 , 0.213951 , 0.284367 , 0.282235 , 0.291875 , 0.305842 , 0.314016 , 0.310345 , 0.274758 , 0.246023 , 0.280321 , 0.431885 , 0.396381 , 0.332423 , 0.271835 , 0.334566 , 0.406926 , 0.332808 , 0.378026 , 0.409911 , 0.417211 , 0.289535 , 0.346296 , 0.447505 , 0.380397 , 0.286249 , 0.354148 , 0.334004 , 0.368687 , 0.337322 , 0.339225 , 0.404399 , 0.36696 , 0.366992 , 0.36122 , 0.356842 , 0.317521 , 0.406957 , 0.38855 , 0.345194 , 0.326246 , 0.342085 , 0.342605 , 0.389476 , 0.302764 , 0.365005 , 0.395154 , 0.450469 , 0.435213 , 0.419042 , 0.43956 , 0.259033 , 0.31333 , 0.375946 , 0.2069 , 0.195388 , 0.313735 , 0.283067 , 0.319653 , 0.267093 , 0.275704 , 0.353098 , 0.311083 , 0.292915 , 0.268996 , 0.440423 , 0.278585 , 0.196844 , 0.249185 , 0.231318 , 0.17177 , 0.590906 , 0.426249 , 0.436097 , 0.174921 , 0.284034 , 0.29356 , 0.309971 , 0.34301 , 0.394291 , 0.287674 , 0.387063 , 0.413738 , 0.373044 , 0.412937 , 0.359317 , 0.354169 , 0.357403 , 0.393979 , 0.375873 , 0.443574 , 0.375488 , 0.328305 , 0.282349 , 0.278033 , 0.407415 , 0.365068 , 0.340514 , 0.378608 , 0.314474 , 0.311323 , 0.276006 , 0.286696 , 0.352515 , 0.367387 , 0.297273 , 0.282807 , 0.298791 , 0.381603 , 0.195617 , 0.353337 , 0.311905 , 0.231703 , 0.303304 , 0.294777 , 0.301984 , 0.219952 , 0.130151 , 0.393365 , 0.290555 , 0.395747 , 0.314442 , 0.198154 , 0.260146 , 0.223727 , 0.28757 , 0.282224 , 0.287487 , 0.343187 , 0.301807 , 0.271045 
 789 , 0.333502 , 0.52335 , 0.409156 , 0.30577 , 0.405484 , 0.227941 , 0.273669 , 0.251107 , 0.225861 , 0.226859 , 0.325731 , 0.317181 , 0.322361 , 0.355689 , 0.348533 , 0.387863 , 0.421888 , 0.331483 , 0.387187 , 0.387842 , 0.235066 , 0.215989 , 0.324514 , 0.318002 , 0.309577 , 0.211547 , 0.252646 , 0.362586 , 0.228482 , 0.200656 , 0.368057 , 0.565603 , 0.325398 , 0.442952 , 0.415044 , 0.21446 , 0.284882 , 0.28275 , 0.292434 , 0.306383 , 0.314632 , 0.310835 , 0.275208 , 0.246571 , 0.280804 , 0.432467 , 0.3971 , 0.332992 , 0.272327 , 0.335239 , 0.407523 , 0.333429 , 0.378667 , 0.410623 , 0.417821 , 0.290073 , 0.346889 , 0.448174 , 0.380873 , 0.286796 , 0.354774 , 0.334479 , 0.369316 , 0.337902 , 0.339764 , 0.405037 , 0.367579 , 0.367568 , 0.361733 , 0.357416 , 0.318221 , 0.407564 , 0.389132 , 0.345797 , 0.326875 , 0.342728 , 0.343155 , 0.390172 , 0.303367 , 0.365613 , 0.396018 , 0.451232 , 0.435983 , 0.419724 , 0.440248 , 0.259303 , 0.313686 , 0.376462 , 0.207241 , 0.195809 , 0.314268 , 0.283603 , 0.320166 , 0.267615 , 0.276186 , 0.353661 , 0.311574 , 0.293568 , 0.269685 , 0.440882 , 0.279067 , 0.197401 , 0.24964 , 0.231894 , 0.172383 , 0.591161 , 0.426538 , 0.436493 , 0.175483 , 0.284643 , 0.294078 , 0.310513 , 0.34355 , 0.394863 , 0.288159 , 0.387644 , 0.414274 , 0.373685 , 0.413473 , 0.359944 , 0.354701 , 0.35803 , 0.394499 , 0.3764 , 0.44419 , 0.375973 , 0.328852 , 0.282864 , 0.278506 , 0.408043 , 0.365561 , 0.341001 , 0.379104 , 0.315007 , 0.311813 , 0.27656 , 0.287337 , 0.353078 , 0.367849 , 0.297958 , 0.283259 , 0.299372 , 0.382048 , 0.196235 , 0.353661 , 0.312271 , 0.232206 , 0.303637 , 0.295118 , 0.30242 , 0.220535 , 0.130453 , 0.393719 , 0.291165 , 0.396465 , 0.315048 , 0.198722 , 0.260718 , 0.2243 , 0.288159 , 0.282646 , 0.287972 , 0.343727 , 0.302306 , 0.271526 
 790 , 0.333666 , 0.523811 , 0.40962 , 0.306292 , 0.406031 , 0.228371 , 0.27411 , 0.251636 , 0.226384 , 0.227206 , 0.326113 , 0.317602 , 0.322731 , 0.356151 , 0.34894 , 0.388561 , 0.422595 , 0.332074 , 0.387989 , 0.38853 , 0.235603 , 0.216271 , 0.324843 , 0.31834 , 0.310058 , 0.21188 , 0.252947 , 0.362955 , 0.229068 , 0.201309 , 0.36874 , 0.566002 , 0.325738 , 0.443675 , 0.415499 , 0.214991 , 0.28542 , 0.283266 , 0.293005 , 0.306926 , 0.315271 , 0.311348 , 0.275671 , 0.247131 , 0.281289 , 0.433062 , 0.397832 , 0.333583 , 0.27282 , 0.335924 , 0.408122 , 0.334062 , 0.379322 , 0.411347 , 0.418454 , 0.290633 , 0.347494 , 0.448866 , 0.381351 , 0.287355 , 0.355422 , 0.334956 , 0.369947 , 0.338494 , 0.340304 , 0.405698 , 0.36821 , 0.368147 , 0.362258 , 0.358013 , 0.318944 , 0.408184 , 0.389726 , 0.346412 , 0.327528 , 0.343395 , 0.343717 , 0.390881 , 0.303992 , 0.366243 , 0.396906 , 0.452009 , 0.436766 , 0.42042 , 0.440948 , 0.259596 , 0.314043 , 0.376981 , 0.207593 , 0.196242 , 0.314813 , 0.28414 , 0.320692 , 0.268148 , 0.27668 , 0.354247 , 0.312087 , 0.294233 , 0.270385 , 0.441354 , 0.279573 , 0.197969 , 0.250117 , 0.232471 , 0.173019 , 0.59141 , 0.42684 , 0.436891 , 0.176057 , 0.285264 , 0.294618 , 0.311067 , 0.344092 , 0.395459 , 0.288666 , 0.388239 , 0.414822 , 0.374348 , 0.414011 , 0.360583 , 0.355256 , 0.358658 , 0.395033 , 0.376939 , 0.444819 , 0.376461 , 0.3294 , 0.283391 , 0.27899 , 0.408684 , 0.366056 , 0.341501 , 0.379613 , 0.315562 , 0.312316 , 0.277127 , 0.28798 , 0.353664 , 0.368324 , 0.298665 , 0.283714 , 0.299966 , 0.382506 , 0.196877 , 0.353987 , 0.312649 , 0.232731 , 0.303982 , 0.295471 , 0.302869 , 0.22113 , 0.130755 , 0.394076 , 0.291798 , 0.397207 , 0.315666 , 0.199311 , 0.261312 , 0.224875 , 0.28876 , 0.283079 , 0.288469 , 0.344279 , 0.302817 , 0.272019 
 791 , 0.333819 , 0.524301 , 0.410077 , 0.306806 , 0.406615 , 0.228782 , 0.274514 , 0.252209 , 0.226849 , 0.227629 , 0.326429 , 0.317948 , 0.323072 , 0.356571 , 0.349295 , 0.389186 , 0.423193 , 0.332582 , 0.388697 , 0.389134 , 0.236068 , 0.216476 , 0.325016 , 0.318593 , 0.310423 , 0.212101 , 0.253342 , 0.363295 , 0.229531 , 0.201842 , 0.369355 , 0.566406 , 0.325993 , 0.444313 , 0.41597 , 0.215458 , 0.285864 , 0.283733 , 0.293617 , 0.307503 , 0.315786 , 0.311827 , 0.27601 , 0.247511 , 0.281748 , 0.433639 , 0.398436 , 0.333996 , 0.273183 , 0.336511 , 0.408642 , 0.33464 , 0.379831 , 0.411947 , 0.418984 , 0.291081 , 0.347986 , 0.449385 , 0.381775 , 0.287828 , 0.355947 , 0.335357 , 0.37055 , 0.339006 , 0.340772 , 0.406252 , 0.368731 , 0.368596 , 0.362776 , 0.358525 , 0.319549 , 0.408694 , 0.390235 , 0.346957 , 0.328061 , 0.343953 , 0.344254 , 0.391514 , 0.304593 , 0.366746 , 0.397698 , 0.452732 , 0.437432 , 0.421094 , 0.441621 , 0.259797 , 0.314352 , 0.377441 , 0.207943 , 0.196645 , 0.315277 , 0.284679 , 0.321129 , 0.268673 , 0.277175 , 0.354741 , 0.312616 , 0.294781 , 0.271074 , 0.441787 , 0.280043 , 0.198433 , 0.250546 , 0.232992 , 0.17352 , 0.591787 , 0.427205 , 0.437328 , 0.176565 , 0.28577 , 0.295103 , 0.311587 , 0.344618 , 0.396014 , 0.289158 , 0.388832 , 0.415398 , 0.374905 , 0.414556 , 0.361175 , 0.355687 , 0.35919 , 0.395526 , 0.377462 , 0.445394 , 0.376952 , 0.329901 , 0.28392 , 0.279461 , 0.409318 , 0.366476 , 0.341989 , 0.38007 , 0.316202 , 0.312876 , 0.277632 , 0.288566 , 0.354201 , 0.368793 , 0.299219 , 0.284065 , 0.300477 , 0.382981 , 0.197487 , 0.354284 , 0.31298 , 0.233251 , 0.30426 , 0.295821 , 0.303293 , 0.221652 , 0.131021 , 0.394424 , 0.292318 , 0.397854 , 0.316244 , 0.199888 , 0.261854 , 0.225415 , 0.289345 , 0.283494 , 0.28895 , 0.344764 , 0.303293 , 0.272456 
