HST_00004.spu,HST_00003.spu,HST_00002.spu,
Wavelength,SHB2_00005.spu,SHB2_00006.spu,SHB2_00007.spu,SHB2_00008.spu,SHB2_00009.spu,SHB2_00010.spu,SHB2_00011.spu,SHB2_00012.spu,SHB2_00013.spu,SHB2_00014.spu,SHB2_00015.spu,SHB2_00016.spu,SHB2_00017.spu,SHB2_00018.spu,SHB2_00019.spu,SHB2_00020.spu,SHB2_00021.spu,SHB2_00022.spu,SHB2_00023.spu,SHB2_00024.spu
  (nm),7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 
  time  ,:49:13 A,:49:43 A,:50:11 A,:50:40 A,:51:06 A,:52:25 A,:52:45 A,:53:08 A,:53:25 A,:53:44 A,:54:29 A,:54:48 A,:55:08 A,:55:26 A,:55:50 A,:57:07 A,:57:20 A,:57:35 A,:57:51 A,:58:07 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 358 , 0.016777 , 0.012724 , 0.011636 , 0.014 , 0.011725 , 0.01376 , 0.019739 , 0.013382 , 0.022513 , 0.022026 , 0.015506 , 0.010943 , 0.015174 , 0.018667 , 0.017193 , 0.021271 , 0.022277 , 0.01808 , 0.024028 , 0.015755 
 359 , 0.016905 , 0.012797 , 0.011726 , 0.014147 , 0.011859 , 0.013868 , 0.019802 , 0.013381 , 0.022651 , 0.022116 , 0.015586 , 0.010979 , 0.015276 , 0.01863 , 0.017214 , 0.021365 , 0.022416 , 0.018267 , 0.024286 , 0.015892 
 360 , 0.017144 , 0.012994 , 0.011905 , 0.014324 , 0.012085 , 0.014034 , 0.019998 , 0.013428 , 0.022865 , 0.022291 , 0.015718 , 0.011099 , 0.015515 , 0.018629 , 0.017185 , 0.021584 , 0.02269 , 0.018554 , 0.024673 , 0.016252 
 361 , 0.017368 , 0.01318 , 0.012071 , 0.014488 , 0.012296 , 0.014189 , 0.020181 , 0.013472 , 0.023066 , 0.022451 , 0.01584 , 0.011212 , 0.01574 , 0.018626 , 0.017154 , 0.021788 , 0.022944 , 0.018821 , 0.025037 , 0.016591 
 362 , 0.017519 , 0.013311 , 0.01217 , 0.014621 , 0.012445 , 0.01428 , 0.0203 , 0.013497 , 0.023192 , 0.022575 , 0.01592 , 0.011301 , 0.015867 , 0.018624 , 0.017111 , 0.021952 , 0.023132 , 0.019008 , 0.025281 , 0.016838 
 363 , 0.017435 , 0.013266 , 0.012044 , 0.014669 , 0.012392 , 0.014147 , 0.020216 , 0.013463 , 0.023061 , 0.022603 , 0.015875 , 0.011325 , 0.015657 , 0.018627 , 0.017021 , 0.022002 , 0.023121 , 0.018938 , 0.025108 , 0.016779 
 364 , 0.017355 , 0.013224 , 0.011927 , 0.014713 , 0.012343 , 0.014023 , 0.020137 , 0.013431 , 0.022936 , 0.022631 , 0.015834 , 0.011347 , 0.01546 , 0.018629 , 0.016938 , 0.022049 , 0.02311 , 0.018873 , 0.024944 , 0.016723 
 365 , 0.01728 , 0.013182 , 0.011816 , 0.014753 , 0.012297 , 0.013906 , 0.020063 , 0.013401 , 0.022818 , 0.022657 , 0.015794 , 0.011367 , 0.015276 , 0.018632 , 0.01686 , 0.022095 , 0.023099 , 0.018812 , 0.024789 , 0.016669 
 366 , 0.017406 , 0.01331 , 0.011877 , 0.014894 , 0.012263 , 0.013974 , 0.020158 , 0.013449 , 0.022939 , 0.022825 , 0.015747 , 0.011418 , 0.015347 , 0.018729 , 0.01693 , 0.022121 , 0.023117 , 0.018976 , 0.024984 , 0.016813 
 367 , 0.017571 , 0.013471 , 0.011974 , 0.015054 , 0.012234 , 0.014079 , 0.020287 , 0.013513 , 0.023108 , 0.023019 , 0.015699 , 0.011474 , 0.015471 , 0.018845 , 0.017029 , 0.022141 , 0.023142 , 0.019185 , 0.025252 , 0.016996 
 368 , 0.017733 , 0.013628 , 0.012068 , 0.015211 , 0.012205 , 0.014181 , 0.020413 , 0.013575 , 0.023273 , 0.023209 , 0.015653 , 0.011529 , 0.015591 , 0.018958 , 0.017126 , 0.022161 , 0.023167 , 0.019389 , 0.025514 , 0.017175 
 369 , 0.017828 , 0.013711 , 0.012123 , 0.015302 , 0.012218 , 0.014238 , 0.020469 , 0.01359 , 0.023323 , 0.023318 , 0.015626 , 0.011496 , 0.01563 , 0.018938 , 0.017157 , 0.022216 , 0.023224 , 0.019558 , 0.025702 , 0.017328 
 370 , 0.017844 , 0.013707 , 0.012128 , 0.015315 , 0.012282 , 0.014239 , 0.020442 , 0.013548 , 0.023233 , 0.023331 , 0.015621 , 0.011352 , 0.01557 , 0.018754 , 0.017109 , 0.022316 , 0.023321 , 0.019689 , 0.025802 , 0.017456 
 371 , 0.017854 , 0.013699 , 0.012127 , 0.015323 , 0.012341 , 0.014234 , 0.020403 , 0.0135 , 0.023129 , 0.023343 , 0.015613 , 0.011203 , 0.015504 , 0.018569 , 0.017057 , 0.022418 , 0.023411 , 0.019815 , 0.025893 , 0.017579 
 372 , 0.017879 , 0.013713 , 0.012132 , 0.015342 , 0.012407 , 0.014242 , 0.020375 , 0.013468 , 0.023051 , 0.023374 , 0.015612 , 0.011078 , 0.015451 , 0.018419 , 0.017025 , 0.02254 , 0.023499 , 0.019947 , 0.025995 , 0.017712 
 373 , 0.018172 , 0.014076 , 0.012285 , 0.015536 , 0.012609 , 0.014485 , 0.02059 , 0.013697 , 0.023395 , 0.023679 , 0.015779 , 0.011337 , 0.015629 , 0.018748 , 0.017303 , 0.02295 , 0.023637 , 0.020173 , 0.026322 , 0.017992 
 374 , 0.018447 , 0.014427 , 0.012432 , 0.015726 , 0.0128 , 0.014718 , 0.020791 , 0.013914 , 0.023729 , 0.023969 , 0.015929 , 0.011589 , 0.015793 , 0.019059 , 0.017566 , 0.023344 , 0.023763 , 0.020395 , 0.026634 , 0.018263 
 375 , 0.018708 , 0.014767 , 0.012575 , 0.015911 , 0.012984 , 0.014944 , 0.020981 , 0.014121 , 0.024053 , 0.024247 , 0.016064 , 0.011834 , 0.015943 , 0.019357 , 0.017814 , 0.023723 , 0.023879 , 0.020614 , 0.026931 , 0.018526 
 376 , 0.018836 , 0.014914 , 0.012618 , 0.016048 , 0.013115 , 0.015016 , 0.02106 , 0.014141 , 0.02415 , 0.024382 , 0.016085 , 0.011849 , 0.016005 , 0.019434 , 0.017836 , 0.023748 , 0.024027 , 0.020683 , 0.026975 , 0.018571 
 377 , 0.018911 , 0.014982 , 0.012621 , 0.016155 , 0.013225 , 0.015026 , 0.021096 , 0.01409 , 0.02415 , 0.02446 , 0.016066 , 0.01178 , 0.016039 , 0.019424 , 0.017773 , 0.023657 , 0.024197 , 0.020698 , 0.026945 , 0.018548 
 378 , 0.01899 , 0.015053 , 0.012627 , 0.01625 , 0.013336 , 0.015037 , 0.021136 , 0.014046 , 0.024148 , 0.024541 , 0.016054 , 0.011721 , 0.016084 , 0.01942 , 0.017722 , 0.023599 , 0.024378 , 0.020722 , 0.02695 , 0.018549 
 379 , 0.019048 , 0.015099 , 0.012605 , 0.016323 , 0.013407 , 0.015024 , 0.021152 , 0.014023 , 0.024115 , 0.024596 , 0.015987 , 0.011726 , 0.016073 , 0.019401 , 0.017696 , 0.023601 , 0.024498 , 0.02075 , 0.027016 , 0.018591 
 380 , 0.019073 , 0.015092 , 0.012525 , 0.016363 , 0.013399 , 0.014963 , 0.021118 , 0.014034 , 0.024029 , 0.024595 , 0.015806 , 0.011848 , 0.015946 , 0.019348 , 0.017714 , 0.023693 , 0.024504 , 0.020793 , 0.027181 , 0.018694 
 381 , 0.019111 , 0.015096 , 0.012443 , 0.016413 , 0.013395 , 0.014903 , 0.021093 , 0.014043 , 0.02396 , 0.024597 , 0.015636 , 0.011969 , 0.015825 , 0.019302 , 0.017735 , 0.02379 , 0.024535 , 0.020867 , 0.027365 , 0.018799 
 382 , 0.019159 , 0.015107 , 0.012357 , 0.016469 , 0.013392 , 0.014845 , 0.021073 , 0.014053 , 0.0239 , 0.024601 , 0.015471 , 0.012092 , 0.015707 , 0.01926 , 0.017756 , 0.023891 , 0.024582 , 0.02096 , 0.027561 , 0.018906 
 383 , 0.019269 , 0.015329 , 0.012475 , 0.01656 , 0.013537 , 0.014953 , 0.021062 , 0.014127 , 0.024095 , 0.024773 , 0.015655 , 0.012116 , 0.015839 , 0.019313 , 0.017759 , 0.024143 , 0.024773 , 0.021162 , 0.027706 , 0.019079 
