  time  ,30:50 AM,30:41 AM,30:32 AM,30:22 AM,30:13 AM,29:31 AM,29:21 AM,29:09 AM,29:00 AM,28:53 AM,27:52 AM,27:43 AM,27:33 AM,27:24 AM,27:16 AM,26:53 AM,26:41 AM,26:30 AM,26:21 AM,26:12 AM,24:24 AM,24:14 AM,24:04 AM,23:49 AM,23:42 AM,22:52 AM,22:44 AM,22:33 AM,22:24 AM,22:13 AM,21:06 AM,20:56 AM,20:46 AM,20:34 AM,20:19 AM,19:08 AM,18:56 AM,18:41 AM,18:29 AM,18:10 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 536 , 0.118951 , 0.128922 , 0.140084 , 0.126888 , 0.10265 , 0.047712 , 0.056451 , 0.070423 , 0.089695 , 0.097217 , 0.088116 , 0.110132 , 0.081491 , 0.077677 , 0.096093 , 0.13018 , 0.109449 , 0.110212 , 0.117974 , 0.117024 , 0.130956 , 0.132562 , 0.14723 , 0.122418 , 0.139214 , 0.114267 , 0.128092 , 0.109088 , 0.117907 , 0.096668 , 0.113999 , 0.118068 , 0.118175 , 0.129551 , 0.127383 , 0.1089 , 0.096039 , 0.086082 , 0.087768 , 0.089695 
 537 , 0.120806 , 0.130554 , 0.141671 , 0.128422 , 0.103977 , 0.048006 , 0.056749 , 0.070735 , 0.090085 , 0.097674 , 0.088502 , 0.110574 , 0.081865 , 0.07803 , 0.096548 , 0.131037 , 0.110159 , 0.110883 , 0.118687 , 0.117802 , 0.131493 , 0.133142 , 0.148 , 0.123085 , 0.140008 , 0.114745 , 0.12865 , 0.109582 , 0.118405 , 0.097205 , 0.114664 , 0.118754 , 0.118754 , 0.130206 , 0.128141 , 0.109555 , 0.096628 , 0.086813 , 0.088301 , 0.090246 
 538 , 0.122472 , 0.132036 , 0.143157 , 0.129833 , 0.105185 , 0.048274 , 0.057032 , 0.071041 , 0.09045 , 0.09812 , 0.088865 , 0.111041 , 0.082217 , 0.078375 , 0.097032 , 0.131888 , 0.110867 , 0.111565 , 0.119396 , 0.11855 , 0.132049 , 0.133715 , 0.148745 , 0.123775 , 0.140807 , 0.115259 , 0.129255 , 0.110128 , 0.118913 , 0.097717 , 0.115273 , 0.119436 , 0.119329 , 0.1308 , 0.128825 , 0.110168 , 0.097233 , 0.087428 , 0.088825 , 0.090719 
 539 , 0.124142 , 0.133506 , 0.144646 , 0.131232 , 0.106396 , 0.048556 , 0.057328 , 0.071348 , 0.090829 , 0.098565 , 0.089215 , 0.111495 , 0.082555 , 0.07872 , 0.097502 , 0.132739 , 0.111562 , 0.112248 , 0.120092 , 0.119298 , 0.132604 , 0.134273 , 0.149503 , 0.124451 , 0.141605 , 0.115773 , 0.12986 , 0.110674 , 0.119433 , 0.098216 , 0.115867 , 0.120132 , 0.119904 , 0.131394 , 0.12951 , 0.110782 , 0.097825 , 0.088044 , 0.089336 , 0.091192 
 540 , 0.125815 , 0.134979 , 0.146151 , 0.132648 , 0.107595 , 0.048825 , 0.057611 , 0.071654 , 0.091195 , 0.098997 , 0.089577 , 0.111962 , 0.082893 , 0.079066 , 0.097973 , 0.133578 , 0.112258 , 0.112932 , 0.120789 , 0.120047 , 0.13316 , 0.134844 , 0.150248 , 0.125128 , 0.142391 , 0.116288 , 0.130465 , 0.11122 , 0.11994 , 0.098728 , 0.116463 , 0.120816 , 0.120479 , 0.131987 , 0.130182 , 0.111396 , 0.098404 , 0.088661 , 0.08986 , 0.091666 
 541 , 0.127393 , 0.136462 , 0.147663 , 0.13406 , 0.108783 , 0.049081 , 0.057894 , 0.071929 , 0.091523 , 0.099418 , 0.089944 , 0.112373 , 0.083251 , 0.079391 , 0.098392 , 0.134343 , 0.112899 , 0.113534 , 0.121428 , 0.120767 , 0.133695 , 0.135342 , 0.150955 , 0.125706 , 0.143128 , 0.116773 , 0.130969 , 0.111685 , 0.12043 , 0.099188 , 0.117056 , 0.121388 , 0.120983 , 0.132562 , 0.130807 , 0.111968 , 0.098878 , 0.089162 , 0.090322 , 0.092144 
 542 , 0.128998 , 0.137958 , 0.149215 , 0.135498 , 0.109982 , 0.049342 , 0.058167 , 0.072209 , 0.091846 , 0.099833 , 0.090305 , 0.11278 , 0.083602 , 0.07971 , 0.098819 , 0.135106 , 0.113523 , 0.114118 , 0.122065 , 0.121456 , 0.134214 , 0.135822 , 0.151648 , 0.126281 , 0.143837 , 0.11724 , 0.131484 , 0.112145 , 0.120916 , 0.099657 , 0.117632 , 0.12197 , 0.121483 , 0.13312 , 0.131417 , 0.11255 , 0.09936 , 0.089643 , 0.090778 , 0.092616 
 543 , 0.130591 , 0.139456 , 0.150757 , 0.136938 , 0.111183 , 0.049589 , 0.058427 , 0.072489 , 0.092181 , 0.100247 , 0.090665 , 0.113186 , 0.083966 , 0.080027 , 0.099232 , 0.135842 , 0.114133 , 0.114715 , 0.122687 , 0.122159 , 0.134746 , 0.136302 , 0.15234 , 0.126842 , 0.144558 , 0.117693 , 0.131985 , 0.11259 , 0.121388 , 0.100125 , 0.118207 , 0.122538 , 0.121969 , 0.13369 , 0.132025 , 0.113118 , 0.099828 , 0.090137 , 0.091233 , 0.093088 
 544 , 0.132166 , 0.140931 , 0.152297 , 0.138343 , 0.112387 , 0.049853 , 0.058713 , 0.072762 , 0.092486 , 0.100669 , 0.091023 , 0.113593 , 0.084317 , 0.080335 , 0.099626 , 0.136623 , 0.114758 , 0.115286 , 0.123306 , 0.122832 , 0.135214 , 0.136799 , 0.153042 , 0.127384 , 0.145239 , 0.118158 , 0.132477 , 0.113037 , 0.121856 , 0.100601 , 0.118781 , 0.123103 , 0.12248 , 0.134252 , 0.132654 , 0.11366 , 0.100317 , 0.09063 , 0.091673 , 0.093516 
 545 , 0.13375 , 0.142414 , 0.153872 , 0.13977 , 0.113628 , 0.050129 , 0.05901 , 0.073058 , 0.0928 , 0.101085 , 0.091377 , 0.113994 , 0.084692 , 0.080638 , 0.1 , 0.137438 , 0.115377 , 0.115865 , 0.123919 , 0.123485 , 0.135648 , 0.137289 , 0.153736 , 0.127933 , 0.145885 , 0.118604 , 0.132963 , 0.113478 , 0.122306 , 0.101072 , 0.119336 , 0.123662 , 0.122997 , 0.134807 , 0.133302 , 0.114184 , 0.100814 , 0.091119 , 0.092122 , 0.093926 
 546 , 0.135335 , 0.143899 , 0.155448 , 0.141198 , 0.114869 , 0.050405 , 0.059321 , 0.073341 , 0.093114 , 0.101488 , 0.091744 , 0.114381 , 0.085053 , 0.080941 , 0.100375 , 0.138226 , 0.115996 , 0.11643 , 0.124532 , 0.124139 , 0.136082 , 0.137792 , 0.154417 , 0.128455 , 0.146532 , 0.119063 , 0.133449 , 0.113919 , 0.122768 , 0.101556 , 0.119891 , 0.12422 , 0.123501 , 0.135362 , 0.133937 , 0.114693 , 0.101325 , 0.091608 , 0.092558 , 0.094322 
 547 , 0.136888 , 0.145382 , 0.157014 , 0.142623 , 0.116082 , 0.050676 , 0.059618 , 0.073642 , 0.093429 , 0.101895 , 0.092097 , 0.114778 , 0.085397 , 0.081239 , 0.100753 , 0.139022 , 0.116599 , 0.116993 , 0.125147 , 0.124766 , 0.136535 , 0.138274 , 0.155085 , 0.128993 , 0.147162 , 0.119507 , 0.133953 , 0.11437 , 0.123203 , 0.102017 , 0.120445 , 0.124793 , 0.124019 , 0.13591 , 0.134564 , 0.115199 , 0.101813 , 0.092097 , 0.09298 , 0.094733 
 548 , 0.138238 , 0.146758 , 0.158463 , 0.143941 , 0.117156 , 0.050929 , 0.059898 , 0.07393 , 0.093719 , 0.102239 , 0.092481 , 0.115196 , 0.085703 , 0.081566 , 0.101164 , 0.139776 , 0.117183 , 0.117551 , 0.125744 , 0.125336 , 0.137027 , 0.138742 , 0.155714 , 0.129541 , 0.147765 , 0.119946 , 0.134455 , 0.114801 , 0.123662 , 0.102443 , 0.12098 , 0.125404 , 0.124546 , 0.136442 , 0.135176 , 0.115659 , 0.102253 , 0.092576 , 0.093406 , 0.095162 
 549 , 0.139585 , 0.148118 , 0.159908 , 0.145242 , 0.118213 , 0.051194 , 0.060177 , 0.074216 , 0.09402 , 0.102593 , 0.092848 , 0.115596 , 0.086006 , 0.081889 , 0.101571 , 0.140526 , 0.117777 , 0.118118 , 0.126337 , 0.125901 , 0.137514 , 0.139204 , 0.156337 , 0.130085 , 0.148377 , 0.120394 , 0.134978 , 0.115242 , 0.124102 , 0.102852 , 0.121512 , 0.12601 , 0.125069 , 0.136982 , 0.135783 , 0.116128 , 0.102689 , 0.093052 , 0.093829 , 0.095574 
 550 , 0.140935 , 0.149494 , 0.161355 , 0.146559 , 0.119273 , 0.051446 , 0.060455 , 0.074487 , 0.094321 , 0.102934 , 0.093215 , 0.11601 , 0.086308 , 0.082213 , 0.101978 , 0.141276 , 0.118358 , 0.118672 , 0.12693 , 0.126453 , 0.138 , 0.139666 , 0.156946 , 0.130629 , 0.148975 , 0.120829 , 0.135475 , 0.115669 , 0.124542 , 0.103261 , 0.12203 , 0.126616 , 0.125593 , 0.137509 , 0.13639 , 0.116584 , 0.103125 , 0.093515 , 0.094252 , 0.096 
 551 , 0.1419 , 0.150584 , 0.162537 , 0.14763 , 0.120114 , 0.051681 , 0.060734 , 0.074724 , 0.094636 , 0.103307 , 0.093542 , 0.116408 , 0.086595 , 0.082492 , 0.102363 , 0.141968 , 0.118925 , 0.119253 , 0.127527 , 0.127007 , 0.138467 , 0.140136 , 0.157586 , 0.131082 , 0.149586 , 0.121249 , 0.135992 , 0.116107 , 0.12501 , 0.103703 , 0.122535 , 0.127144 , 0.12605 , 0.138002 , 0.136908 , 0.117024 , 0.103512 , 0.093857 , 0.094664 , 0.096401 
 552 , 0.142731 , 0.151549 , 0.163584 , 0.148591 , 0.12085 , 0.051922 , 0.061027 , 0.074966 , 0.094944 , 0.103666 , 0.093862 , 0.116824 , 0.086893 , 0.082785 , 0.102762 , 0.142662 , 0.119494 , 0.119837 , 0.128134 , 0.127573 , 0.138952 , 0.140608 , 0.158231 , 0.131516 , 0.150193 , 0.121685 , 0.136514 , 0.116551 , 0.125478 , 0.104145 , 0.123041 , 0.127683 , 0.126519 , 0.1385 , 0.137432 , 0.117482 , 0.103885 , 0.094163 , 0.095067 , 0.09682 
 553 , 0.143548 , 0.152514 , 0.164633 , 0.149539 , 0.121586 , 0.05215 , 0.061307 , 0.075208 , 0.095265 , 0.104039 , 0.094182 , 0.117227 , 0.087176 , 0.083064 , 0.103148 , 0.143343 , 0.120065 , 0.120407 , 0.128729 , 0.128126 , 0.139422 , 0.141081 , 0.158862 , 0.131964 , 0.150801 , 0.122107 , 0.137037 , 0.116994 , 0.125946 , 0.104573 , 0.123533 , 0.128222 , 0.126988 , 0.138997 , 0.137941 , 0.117926 , 0.104258 , 0.094483 , 0.09547 , 0.097239 
 554 , 0.144156 , 0.153334 , 0.165574 , 0.150366 , 0.122189 , 0.052357 , 0.061561 , 0.075437 , 0.095578 , 0.104398 , 0.094492 , 0.117628 , 0.087458 , 0.083351 , 0.103491 , 0.143978 , 0.120581 , 0.120925 , 0.129264 , 0.128632 , 0.139856 , 0.141546 , 0.15942 , 0.132396 , 0.151355 , 0.122519 , 0.137507 , 0.117408 , 0.126352 , 0.104988 , 0.123989 , 0.128715 , 0.127437 , 0.139472 , 0.138441 , 0.118315 , 0.10459 , 0.09474 , 0.095784 , 0.097597 
 555 , 0.144417 , 0.153856 , 0.166239 , 0.150912 , 0.122554 , 0.052505 , 0.061724 , 0.07569 , 0.095861 , 0.104735 , 0.094774 , 0.118027 , 0.087757 , 0.083615 , 0.1038 , 0.144569 , 0.121054 , 0.121384 , 0.129764 , 0.129076 , 0.140276 , 0.141996 , 0.159924 , 0.132804 , 0.151875 , 0.122925 , 0.13795 , 0.117807 , 0.126723 , 0.105368 , 0.124425 , 0.129199 , 0.127879 , 0.139945 , 0.138913 , 0.118674 , 0.104873 , 0.094939 , 0.09604 , 0.097925 
 556 , 0.144693 , 0.154395 , 0.166907 , 0.151473 , 0.12292 , 0.052655 , 0.061887 , 0.075929 , 0.096159 , 0.105089 , 0.09507 , 0.118428 , 0.088042 , 0.083894 , 0.10411 , 0.145162 , 0.121529 , 0.121845 , 0.130265 , 0.129535 , 0.140683 , 0.142433 , 0.160417 , 0.133214 , 0.152383 , 0.12332 , 0.138396 , 0.118207 , 0.127096 , 0.10575 , 0.124863 , 0.129686 , 0.128322 , 0.140421 , 0.139402 , 0.119034 , 0.105171 , 0.095139 , 0.096297 , 0.09824 
 557 , 0.144906 , 0.154899 , 0.167569 , 0.152001 , 0.123251 , 0.052792 , 0.06204 , 0.076159 , 0.096448 , 0.105433 , 0.095344 , 0.118807 , 0.088332 , 0.08415 , 0.104412 , 0.145735 , 0.121995 , 0.122313 , 0.130759 , 0.129959 , 0.141097 , 0.142878 , 0.160903 , 0.13363 , 0.152898 , 0.12372 , 0.138834 , 0.1186 , 0.127461 , 0.106123 , 0.125294 , 0.130152 , 0.128744 , 0.140876 , 0.139869 , 0.119359 , 0.105461 , 0.095302 , 0.096544 , 0.098546 
 558 , 0.144713 , 0.155123 , 0.167936 , 0.152265 , 0.123325 , 0.052868 , 0.062118 , 0.076367 , 0.096691 , 0.105707 , 0.095601 , 0.119114 , 0.088559 , 0.084389 , 0.104658 , 0.146287 , 0.1224 , 0.122773 , 0.131195 , 0.130284 , 0.141495 , 0.143235 , 0.161336 , 0.133984 , 0.153328 , 0.124071 , 0.139217 , 0.118907 , 0.127799 , 0.106439 , 0.125673 , 0.130574 , 0.129138 , 0.141247 , 0.140267 , 0.119597 , 0.105694 , 0.095352 , 0.09676 , 0.09879 
 559 , 0.144495 , 0.155309 , 0.168263 , 0.152491 , 0.12338 , 0.052934 , 0.062187 , 0.076563 , 0.096947 , 0.105993 , 0.095842 , 0.119402 , 0.088785 , 0.084615 , 0.104915 , 0.146815 , 0.1228 , 0.123242 , 0.131638 , 0.130602 , 0.141899 , 0.143584 , 0.161758 , 0.134345 , 0.153762 , 0.124443 , 0.139607 , 0.119209 , 0.12813 , 0.106766 , 0.126059 , 0.130989 , 0.129539 , 0.141609 , 0.14067 , 0.119844 , 0.105924 , 0.0954 , 0.096961 , 0.099046 
 560 , 0.144293 , 0.155509 , 0.168604 , 0.152719 , 0.123421 , 0.053001 , 0.062256 , 0.076774 , 0.097204 , 0.106279 , 0.096099 , 0.119706 , 0.089026 , 0.084841 , 0.10516 , 0.14736 , 0.1232 , 0.123711 , 0.132082 , 0.130922 , 0.142304 , 0.143948 , 0.162195 , 0.134707 , 0.154197 , 0.124803 , 0.139997 , 0.119526 , 0.128463 , 0.107094 , 0.126433 , 0.131405 , 0.129927 , 0.141972 , 0.141075 , 0.120078 , 0.106169 , 0.095449 , 0.097162 , 0.099303 
 561 , 0.143796 , 0.15554 , 0.168843 , 0.152821 , 0.123345 , 0.053061 , 0.062307 , 0.076949 , 0.09747 , 0.106536 , 0.096352 , 0.120033 , 0.089245 , 0.085091 , 0.105432 , 0.147881 , 0.123607 , 0.124117 , 0.132494 , 0.131169 , 0.142678 , 0.144307 , 0.162592 , 0.135006 , 0.154602 , 0.125166 , 0.140457 , 0.119867 , 0.128823 , 0.107378 , 0.126753 , 0.131763 , 0.130341 , 0.142347 , 0.14145 , 0.120309 , 0.106343 , 0.095427 , 0.097359 , 0.09954 
 562 , 0.143228 , 0.155492 , 0.16901 , 0.152874 , 0.123206 , 0.053108 , 0.062368 , 0.077126 , 0.097741 , 0.106794 , 0.096611 , 0.120367 , 0.089473 , 0.085339 , 0.105692 , 0.148395 , 0.123991 , 0.124529 , 0.132907 , 0.131419 , 0.143049 , 0.144689 , 0.162988 , 0.135304 , 0.154996 , 0.125521 , 0.140913 , 0.120229 , 0.129186 , 0.107676 , 0.127064 , 0.132108 , 0.130771 , 0.142732 , 0.141822 , 0.120532 , 0.106518 , 0.095412 , 0.097561 , 0.09978 
 563 , 0.142659 , 0.155456 , 0.169174 , 0.15291 , 0.123066 , 0.053167 , 0.062413 , 0.077315 , 0.097996 , 0.107049 , 0.096867 , 0.120699 , 0.089699 , 0.085585 , 0.105962 , 0.14892 , 0.124387 , 0.124951 , 0.133317 , 0.131665 , 0.14343 , 0.145053 , 0.163381 , 0.135587 , 0.155401 , 0.125886 , 0.14138 , 0.120589 , 0.129546 , 0.107971 , 0.127359 , 0.132463 , 0.131184 , 0.143113 , 0.142205 , 0.120754 , 0.106678 , 0.095395 , 0.097762 , 0.100005 
 564 , 0.141912 , 0.155307 , 0.169237 , 0.152848 , 0.122831 , 0.053179 , 0.062466 , 0.077495 , 0.098253 , 0.107307 , 0.097099 , 0.121017 , 0.089915 , 0.085807 , 0.106221 , 0.149386 , 0.124754 , 0.125345 , 0.133697 , 0.131884 , 0.143795 , 0.145402 , 0.163756 , 0.135854 , 0.15576 , 0.126238 , 0.14183 , 0.120921 , 0.129906 , 0.108227 , 0.127639 , 0.132804 , 0.131595 , 0.143451 , 0.142544 , 0.120935 , 0.106812 , 0.095314 , 0.097896 , 0.100204 
 565 , 0.140825 , 0.15485 , 0.168984 , 0.152508 , 0.122349 , 0.053169 , 0.062523 , 0.077685 , 0.09849 , 0.107557 , 0.097298 , 0.121335 , 0.090135 , 0.085985 , 0.106475 , 0.149782 , 0.125074 , 0.125718 , 0.134059 , 0.132087 , 0.144126 , 0.145714 , 0.164081 , 0.136086 , 0.156083 , 0.126567 , 0.142277 , 0.121226 , 0.130224 , 0.108461 , 0.127896 , 0.133141 , 0.131963 , 0.143756 , 0.142838 , 0.121075 , 0.106886 , 0.095189 , 0.097983 , 0.100366 
 566 , 0.139741 , 0.154392 , 0.168716 , 0.152153 , 0.121867 , 0.053144 , 0.062579 , 0.077872 , 0.098736 , 0.107803 , 0.097507 , 0.121648 , 0.090352 , 0.086174 , 0.106724 , 0.1502 , 0.125403 , 0.1261 , 0.134415 , 0.132299 , 0.144479 , 0.146022 , 0.164401 , 0.136313 , 0.156413 , 0.126905 , 0.142731 , 0.121539 , 0.130551 , 0.10869 , 0.128148 , 0.133487 , 0.13234 , 0.144069 , 0.143141 , 0.121225 , 0.10697 , 0.095063 , 0.098067 , 0.100525 
 567 , 0.138646 , 0.15392 , 0.168458 , 0.151796 , 0.121385 , 0.053131 , 0.062632 , 0.078042 , 0.098965 , 0.108058 , 0.097713 , 0.121957 , 0.090566 , 0.086346 , 0.106956 , 0.150598 , 0.125728 , 0.126476 , 0.134767 , 0.132493 , 0.144813 , 0.146324 , 0.164728 , 0.136536 , 0.156751 , 0.127239 , 0.143166 , 0.121848 , 0.130887 , 0.10893 , 0.128396 , 0.133814 , 0.132711 , 0.144377 , 0.143438 , 0.121358 , 0.107051 , 0.094922 , 0.098148 , 0.100694 
 568 , 0.137288 , 0.153183 , 0.167927 , 0.151178 , 0.120647 , 0.053121 , 0.062634 , 0.078204 , 0.099168 , 0.108274 , 0.097935 , 0.122259 , 0.09078 , 0.086538 , 0.107163 , 0.151001 , 0.125999 , 0.12688 , 0.135119 , 0.132612 , 0.145147 , 0.146624 , 0.165041 , 0.136759 , 0.157059 , 0.127585 , 0.143562 , 0.122151 , 0.13123 , 0.109196 , 0.128628 , 0.134089 , 0.133046 , 0.144673 , 0.143684 , 0.121446 , 0.107136 , 0.094723 , 0.098246 , 0.100875 
 569 , 0.135906 , 0.152413 , 0.167341 , 0.150525 , 0.119899 , 0.053106 , 0.06264 , 0.078364 , 0.099374 , 0.108477 , 0.098161 , 0.122542 , 0.090986 , 0.086711 , 0.107371 , 0.151388 , 0.126264 , 0.127276 , 0.135461 , 0.132737 , 0.145481 , 0.14691 , 0.165345 , 0.136972 , 0.157362 , 0.127936 , 0.143944 , 0.122434 , 0.131564 , 0.109461 , 0.128853 , 0.134383 , 0.133385 , 0.144969 , 0.14393 , 0.121544 , 0.107223 , 0.094533 , 0.098349 , 0.101046 
 570 , 0.134516 , 0.151626 , 0.166763 , 0.149868 , 0.119137 , 0.053074 , 0.062628 , 0.07853 , 0.099572 , 0.108684 , 0.098378 , 0.122828 , 0.091185 , 0.086891 , 0.10757 , 0.151787 , 0.126531 , 0.127686 , 0.135804 , 0.132865 , 0.145815 , 0.147211 , 0.165649 , 0.1372 , 0.157678 , 0.128289 , 0.144339 , 0.122734 , 0.131913 , 0.10973 , 0.129095 , 0.134664 , 0.133724 , 0.145265 , 0.144178 , 0.121647 , 0.107301 , 0.094338 , 0.098458 , 0.101236 
 571 , 0.133022 , 0.150738 , 0.166037 , 0.149096 , 0.118283 , 0.053041 , 0.062626 , 0.07866 , 0.099766 , 0.108858 , 0.098578 , 0.123116 , 0.091369 , 0.087084 , 0.107763 , 0.152126 , 0.126787 , 0.128029 , 0.136132 , 0.132955 , 0.146118 , 0.147493 , 0.165917 , 0.137374 , 0.157933 , 0.128576 , 0.144717 , 0.123022 , 0.132234 , 0.109966 , 0.129284 , 0.134864 , 0.134036 , 0.145531 , 0.144396 , 0.121701 , 0.107363 , 0.094093 , 0.098485 , 0.101382 
 572 , 0.131461 , 0.149754 , 0.165206 , 0.148227 , 0.117376 , 0.053007 , 0.062618 , 0.0788 , 0.09996 , 0.109053 , 0.098765 , 0.12343 , 0.091543 , 0.087282 , 0.107964 , 0.152475 , 0.127027 , 0.128394 , 0.136466 , 0.133041 , 0.146408 , 0.147763 , 0.166175 , 0.137554 , 0.158197 , 0.128859 , 0.145094 , 0.123323 , 0.13255 , 0.110195 , 0.12947 , 0.135058 , 0.134342 , 0.145798 , 0.144603 , 0.121731 , 0.10742 , 0.09384 , 0.098499 , 0.101526 
 573 , 0.129906 , 0.148767 , 0.164369 , 0.147368 , 0.116456 , 0.052968 , 0.06263 , 0.078944 , 0.100142 , 0.109236 , 0.098954 , 0.123728 , 0.091721 , 0.087484 , 0.108167 , 0.152819 , 0.127279 , 0.128744 , 0.136796 , 0.133126 , 0.146708 , 0.148041 , 0.166428 , 0.137733 , 0.158455 , 0.12914 , 0.145467 , 0.123623 , 0.132862 , 0.110424 , 0.129655 , 0.135251 , 0.134644 , 0.146061 , 0.144821 , 0.121775 , 0.10748 , 0.093595 , 0.098505 , 0.101673 
 574 , 0.128396 , 0.147781 , 0.163518 , 0.146482 , 0.115548 , 0.052944 , 0.06263 , 0.079088 , 0.100363 , 0.109445 , 0.099168 , 0.124026 , 0.091911 , 0.087671 , 0.108369 , 0.153189 , 0.12753 , 0.129105 , 0.137111 , 0.133239 , 0.146981 , 0.148319 , 0.166694 , 0.137925 , 0.158714 , 0.129446 , 0.145852 , 0.123921 , 0.1332 , 0.110613 , 0.129853 , 0.135471 , 0.134959 , 0.146338 , 0.145051 , 0.121861 , 0.107555 , 0.09338 , 0.098565 , 0.101833 
 575 , 0.126915 , 0.146776 , 0.16263 , 0.145562 , 0.114649 , 0.052927 , 0.062648 , 0.07926 , 0.100621 , 0.109677 , 0.099368 , 0.124305 , 0.092113 , 0.087872 , 0.108555 , 0.153587 , 0.127776 , 0.129486 , 0.137432 , 0.133387 , 0.147245 , 0.148576 , 0.167002 , 0.138137 , 0.159003 , 0.129799 , 0.146254 , 0.12424 , 0.133583 , 0.110786 , 0.130073 , 0.135736 , 0.135266 , 0.146632 , 0.145301 , 0.122009 , 0.107642 , 0.093209 , 0.098638 , 0.102017 
 576 , 0.12545 , 0.145779 , 0.161735 , 0.14465 , 0.113735 , 0.052917 , 0.06266 , 0.079434 , 0.100879 , 0.109908 , 0.099568 , 0.124581 , 0.092329 , 0.088074 , 0.108753 , 0.153978 , 0.128031 , 0.129861 , 0.137748 , 0.133532 , 0.147504 , 0.14884 , 0.167301 , 0.138345 , 0.159284 , 0.130146 , 0.146661 , 0.124555 , 0.13396 , 0.110959 , 0.130289 , 0.13601 , 0.135569 , 0.146933 , 0.145558 , 0.122155 , 0.107741 , 0.093017 , 0.098725 , 0.102215 
 577 , 0.123989 , 0.14477 , 0.160843 , 0.143725 , 0.112831 , 0.0529 , 0.062665 , 0.079589 , 0.101118 , 0.110135 , 0.099751 , 0.124866 , 0.092527 , 0.088258 , 0.108948 , 0.15438 , 0.128297 , 0.130232 , 0.138062 , 0.133676 , 0.147775 , 0.149104 , 0.167602 , 0.138565 , 0.159566 , 0.13049 , 0.147053 , 0.124866 , 0.134334 , 0.111141 , 0.130516 , 0.136282 , 0.135882 , 0.147221 , 0.145815 , 0.122299 , 0.107826 , 0.09285 , 0.098796 , 0.102408 
 578 , 0.122689 , 0.143835 , 0.159996 , 0.14291 , 0.112218 , 0.052891 , 0.062655 , 0.07969 , 0.101286 , 0.110291 , 0.099924 , 0.125142 , 0.092678 , 0.088387 , 0.109148 , 0.154793 , 0.12856 , 0.130564 , 0.138375 , 0.133827 , 0.148087 , 0.149385 , 0.167897 , 0.138786 , 0.159855 , 0.130769 , 0.147419 , 0.12513 , 0.134688 , 0.111358 , 0.130692 , 0.136551 , 0.136178 , 0.147509 , 0.146057 , 0.122342 , 0.107889 , 0.092742 , 0.098857 , 0.102557 
 579 , 0.121411 , 0.142908 , 0.15916 , 0.142115 , 0.11166 , 0.0529 , 0.06265 , 0.079785 , 0.101449 , 0.11047 , 0.100105 , 0.125429 , 0.092849 , 0.088524 , 0.109344 , 0.155206 , 0.128832 , 0.130893 , 0.138673 , 0.133964 , 0.148398 , 0.149665 , 0.168194 , 0.139005 , 0.160158 , 0.131059 , 0.147784 , 0.12539 , 0.135051 , 0.111583 , 0.130867 , 0.136817 , 0.136485 , 0.147809 , 0.146299 , 0.12237 , 0.107962 , 0.092632 , 0.098928 , 0.102715 
 580 , 0.120135 , 0.141992 , 0.158331 , 0.141304 , 0.111111 , 0.052905 , 0.062655 , 0.079899 , 0.101629 , 0.11064 , 0.100291 , 0.125717 , 0.093013 , 0.088667 , 0.109543 , 0.155617 , 0.129107 , 0.131223 , 0.138984 , 0.134116 , 0.148722 , 0.149945 , 0.168489 , 0.139239 , 0.16046 , 0.13135 , 0.148148 , 0.125653 , 0.135416 , 0.111799 , 0.131044 , 0.137085 , 0.13678 , 0.148097 , 0.146542 , 0.122416 , 0.108014 , 0.092529 , 0.098991 , 0.102865 
 581 , 0.118909 , 0.141006 , 0.157366 , 0.140409 , 0.110754 , 0.052922 , 0.062692 , 0.080044 , 0.101837 , 0.110856 , 0.100488 , 0.126008 , 0.093199 , 0.088848 , 0.109762 , 0.156056 , 0.129442 , 0.13158 , 0.139353 , 0.13434 , 0.149008 , 0.150204 , 0.168803 , 0.139454 , 0.160776 , 0.131643 , 0.148538 , 0.125982 , 0.135816 , 0.112052 , 0.131313 , 0.137368 , 0.137114 , 0.14841 , 0.146846 , 0.122535 , 0.108159 , 0.092473 , 0.09914 , 0.103071 
 582 , 0.117577 , 0.139849 , 0.156207 , 0.139316 , 0.110585 , 0.052932 , 0.062729 , 0.080216 , 0.102069 , 0.111092 , 0.100699 , 0.126283 , 0.093402 , 0.089062 , 0.109988 , 0.156511 , 0.129773 , 0.131917 , 0.139709 , 0.134557 , 0.149278 , 0.150445 , 0.169088 , 0.139659 , 0.161093 , 0.131917 , 0.14891 , 0.126321 , 0.136219 , 0.112298 , 0.1316 , 0.137653 , 0.137438 , 0.148707 , 0.147159 , 0.122679 , 0.108326 , 0.092437 , 0.099316 , 0.103275 
