  time  ,7:08 PM",7:22 PM",7:32 PM",7:40 PM",7:51 PM",8:22 PM",8:34 PM",8:45 PM",8:54 PM",9:07 PM",9:42 PM",9:57 PM",0:14 PM",0:23 PM",0:34 PM",0:57 PM",1:08 PM",1:19 PM",1:32 PM",1:41 PM",2:07 PM",2:21 PM",2:29 PM",2:38 PM",2:49 PM",3:36 PM",3:46 PM",3:57 PM",4:11 PM",4:22 PM",6:16 PM",6:32 PM",6:43 PM",6:53 PM",7:06 PM",7:37 PM",7:48 PM",7:59 PM",8:06 PM",8:16 PM",8:44 PM",8:56 PM",9:05 PM",9:18 PM",9:34 PM",0:05 PM",0:21 PM",0:30 PM",0:41 PM",0:49 PM",7:02 PM",7:03 PM",7:24 PM",7:34 PM",7:44 PM",8:28 PM",8:39 PM",8:50 PM",8:59 PM",9:10 PM",9:48 PM",0:00 PM",0:10 PM",0:22 PM",0:35 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 758 , 0.414589 , 0.509688 , 0.473706 , 0.31573 , 0.355282 , 0.458623 , 0.365637 , 0.27878 , 0.314473 , 0.460804 , 0.316775 , 0.355516 , 0.260561 , 0.367206 , 0.384946 , 0.33188 , 0.375826 , 0.205759 , 0.37725 , 0.230307 , 0.267157 , 0.32514 , 0.377961 , 0.370676 , 0.385314 , 0.351423 , 0.355382 , 0.368307 , 0.4361 , 0.367717 , 0.340756 , 0.374736 , 0.288791 , 0.415378 , 0.379608 , 0.402042 , 0.463773 , 0.441216 , 0.372978 , 0.326007 , 0.38062 , 0.321158 , 0.272841 , 0.291549 , 0.286421 , 0.406091 , 0.388417 , 0.288056 , 0.36229 , 0.436634 , 0.388484 , 0.388973 , 0.257747 , 0.301526 , 0.300714 , 0.346451 , 0.201266 , 0.343014 , 0.381443 , 0.332403 , 0.500122 , 0.373045 , 0.437257 , 0.405968 , 0.500901 
 759 , 0.416883 , 0.511472 , 0.475644 , 0.317201 , 0.357132 , 0.460828 , 0.36716 , 0.280485 , 0.316279 , 0.462604 , 0.31837 , 0.356627 , 0.261947 , 0.368273 , 0.386485 , 0.334255 , 0.377604 , 0.206974 , 0.378964 , 0.231943 , 0.26921 , 0.326656 , 0.379819 , 0.372747 , 0.387126 , 0.35331 , 0.35711 , 0.370387 , 0.437748 , 0.368824 , 0.342484 , 0.375816 , 0.290333 , 0.417299 , 0.381314 , 0.403865 , 0.46565 , 0.442976 , 0.375052 , 0.327476 , 0.382539 , 0.322384 , 0.27437 , 0.292964 , 0.28822 , 0.408261 , 0.390363 , 0.28967 , 0.363979 , 0.438659 , 0.390453 , 0.390993 , 0.25935 , 0.302429 , 0.302317 , 0.349049 , 0.203096 , 0.344969 , 0.384147 , 0.334345 , 0.503232 , 0.375783 , 0.439446 , 0.40907 , 0.503772 
 760 , 0.419456 , 0.513461 , 0.477815 , 0.318843 , 0.359197 , 0.463291 , 0.368854 , 0.282367 , 0.318274 , 0.464622 , 0.320151 , 0.357867 , 0.263487 , 0.369468 , 0.388212 , 0.336893 , 0.379579 , 0.208323 , 0.380876 , 0.233755 , 0.271482 , 0.32834 , 0.381877 , 0.375041 , 0.389133 , 0.35541 , 0.359027 , 0.372698 , 0.439588 , 0.370059 , 0.344423 , 0.37702 , 0.292046 , 0.419445 , 0.38323 , 0.405898 , 0.467761 , 0.444945 , 0.377361 , 0.329114 , 0.384686 , 0.323757 , 0.276066 , 0.294537 , 0.290204 , 0.410675 , 0.392523 , 0.291455 , 0.365874 , 0.44093 , 0.392648 , 0.393239 , 0.261132 , 0.303454 , 0.304091 , 0.351918 , 0.205116 , 0.347141 , 0.387166 , 0.336495 , 0.506682 , 0.378806 , 0.441874 , 0.412495 , 0.506955 
 761 , 0.419569 , 0.513359 , 0.477801 , 0.319039 , 0.359414 , 0.463381 , 0.368983 , 0.282707 , 0.31853 , 0.464586 , 0.320453 , 0.358011 , 0.263834 , 0.369503 , 0.388243 , 0.337359 , 0.379845 , 0.208453 , 0.381138 , 0.233901 , 0.271878 , 0.328464 , 0.382055 , 0.375315 , 0.389492 , 0.355713 , 0.359182 , 0.372906 , 0.439691 , 0.370033 , 0.34453 , 0.377006 , 0.292343 , 0.419558 , 0.383392 , 0.405978 , 0.467956 , 0.444873 , 0.377558 , 0.32916 , 0.384829 , 0.323912 , 0.276221 , 0.294818 , 0.290674 , 0.411028 , 0.392707 , 0.291591 , 0.365845 , 0.440983 , 0.392873 , 0.393436 , 0.261425 , 0.303525 , 0.304331 , 0.352818 , 0.205691 , 0.347901 , 0.38811 , 0.337193 , 0.507801 , 0.379923 , 0.442718 , 0.413635 , 0.507934 
 762 , 0.420493 , 0.514628 , 0.478839 , 0.319923 , 0.360308 , 0.46441 , 0.369975 , 0.283613 , 0.319403 , 0.465628 , 0.321452 , 0.359157 , 0.264733 , 0.370496 , 0.389166 , 0.338327 , 0.380938 , 0.208901 , 0.382267 , 0.234392 , 0.272618 , 0.329247 , 0.382965 , 0.376276 , 0.390727 , 0.356743 , 0.360065 , 0.373751 , 0.440846 , 0.370939 , 0.345392 , 0.378015 , 0.293281 , 0.420581 , 0.384482 , 0.406817 , 0.469205 , 0.44584 , 0.378469 , 0.329901 , 0.385744 , 0.324895 , 0.276925 , 0.295794 , 0.291708 , 0.412121 , 0.393695 , 0.292295 , 0.366565 , 0.441997 , 0.393794 , 0.394293 , 0.26202 , 0.304332 , 0.305085 , 0.353697 , 0.20611 , 0.348759 , 0.389022 , 0.337995 , 0.508726 , 0.380872 , 0.443448 , 0.414568 , 0.508881 
 763 , 0.421422 , 0.51588 , 0.479859 , 0.320805 , 0.361198 , 0.465422 , 0.370952 , 0.284506 , 0.320261 , 0.466676 , 0.322458 , 0.360288 , 0.265641 , 0.371496 , 0.390084 , 0.339292 , 0.382038 , 0.209335 , 0.383392 , 0.23488 , 0.273365 , 0.330038 , 0.38388 , 0.377233 , 0.391948 , 0.357758 , 0.360943 , 0.374592 , 0.441996 , 0.37184 , 0.34625 , 0.379031 , 0.294216 , 0.421599 , 0.385556 , 0.407661 , 0.47046 , 0.446801 , 0.379386 , 0.330648 , 0.386655 , 0.325865 , 0.277626 , 0.296757 , 0.292751 , 0.41321 , 0.394678 , 0.292984 , 0.367279 , 0.442994 , 0.394722 , 0.395144 , 0.262612 , 0.305136 , 0.305835 , 0.354584 , 0.206527 , 0.349613 , 0.389917 , 0.338782 , 0.509632 , 0.381805 , 0.44416 , 0.415496 , 0.509832 
 764 , 0.421388 , 0.516409 , 0.480102 , 0.321118 , 0.361471 , 0.465569 , 0.371368 , 0.284713 , 0.320385 , 0.467012 , 0.322846 , 0.361099 , 0.266111 , 0.372123 , 0.390473 , 0.33937 , 0.382501 , 0.209442 , 0.383944 , 0.234758 , 0.273427 , 0.330326 , 0.384108 , 0.377503 , 0.392594 , 0.358136 , 0.361209 , 0.374671 , 0.442549 , 0.372385 , 0.3465 , 0.379679 , 0.294599 , 0.42188 , 0.386055 , 0.407817 , 0.47108 , 0.447033 , 0.379592 , 0.330884 , 0.386897 , 0.326433 , 0.277812 , 0.297289 , 0.293144 , 0.413547 , 0.395011 , 0.293068 , 0.36742 , 0.443227 , 0.394956 , 0.39535 , 0.262666 , 0.30571 , 0.306016 , 0.354746 , 0.20638 , 0.349945 , 0.390112 , 0.339075 , 0.509771 , 0.381998 , 0.444441 , 0.415658 , 0.510034 
 765 , 0.420594 , 0.516495 , 0.479809 , 0.321029 , 0.361282 , 0.465027 , 0.371442 , 0.284321 , 0.319855 , 0.466891 , 0.322753 , 0.361799 , 0.266253 , 0.372638 , 0.390555 , 0.338645 , 0.382518 , 0.209343 , 0.384091 , 0.234103 , 0.27289 , 0.330273 , 0.383843 , 0.377228 , 0.39285 , 0.357974 , 0.361012 , 0.374103 , 0.442692 , 0.372778 , 0.346252 , 0.380126 , 0.294471 , 0.421564 , 0.386095 , 0.407482 , 0.471222 , 0.446678 , 0.379188 , 0.330758 , 0.386623 , 0.326707 , 0.277577 , 0.297444 , 0.29293 , 0.413235 , 0.394833 , 0.292585 , 0.367154 , 0.4428 , 0.394574 , 0.394994 , 0.262299 , 0.30615 , 0.305676 , 0.354041 , 0.205562 , 0.349699 , 0.389467 , 0.338753 , 0.508835 , 0.381063 , 0.444114 , 0.414711 , 0.509093 
 766 , 0.420033 , 0.516769 , 0.479719 , 0.32108 , 0.361256 , 0.464706 , 0.371643 , 0.284062 , 0.319474 , 0.466934 , 0.322782 , 0.362573 , 0.26649 , 0.373249 , 0.390768 , 0.338095 , 0.382683 , 0.209331 , 0.384364 , 0.233585 , 0.272498 , 0.330342 , 0.383743 , 0.377126 , 0.393241 , 0.357958 , 0.360946 , 0.37371 , 0.442969 , 0.373281 , 0.346137 , 0.380659 , 0.294438 , 0.421425 , 0.386249 , 0.407301 , 0.471495 , 0.446503 , 0.378914 , 0.330749 , 0.386495 , 0.327044 , 0.277434 , 0.297683 , 0.292821 , 0.413083 , 0.394783 , 0.292222 , 0.367028 , 0.442541 , 0.394333 , 0.394772 , 0.262047 , 0.306645 , 0.305457 , 0.353407 , 0.204823 , 0.349499 , 0.388904 , 0.33847 , 0.507935 , 0.380156 , 0.443783 , 0.413779 , 0.50816 
 767 , 0.419579 , 0.517069 , 0.479692 , 0.321152 , 0.361256 , 0.464467 , 0.371857 , 0.28386 , 0.31918 , 0.467024 , 0.322856 , 0.363312 , 0.266728 , 0.373828 , 0.390982 , 0.337645 , 0.382852 , 0.209342 , 0.384653 , 0.233144 , 0.272183 , 0.330442 , 0.383694 , 0.377046 , 0.393646 , 0.357974 , 0.360915 , 0.373391 , 0.443264 , 0.373753 , 0.346062 , 0.38118 , 0.29444 , 0.421326 , 0.386432 , 0.407166 , 0.471776 , 0.446375 , 0.378697 , 0.330762 , 0.386432 , 0.327374 , 0.27734 , 0.297924 , 0.292768 , 0.412994 , 0.394786 , 0.291926 , 0.366945 , 0.442359 , 0.394157 , 0.394615 , 0.261848 , 0.307098 , 0.305297 , 0.35286 , 0.204174 , 0.349344 , 0.388425 , 0.338242 , 0.507139 , 0.379368 , 0.443488 , 0.412952 , 0.507341 
 768 , 0.41961 , 0.517556 , 0.479909 , 0.32143 , 0.361484 , 0.464606 , 0.372123 , 0.284007 , 0.319237 , 0.467353 , 0.323177 , 0.363987 , 0.267106 , 0.374317 , 0.391197 , 0.337629 , 0.383188 , 0.209491 , 0.385063 , 0.23307 , 0.272229 , 0.330696 , 0.383859 , 0.377107 , 0.394328 , 0.358268 , 0.361048 , 0.373391 , 0.443721 , 0.3742 , 0.34617 , 0.381878 , 0.294646 , 0.421549 , 0.386894 , 0.407278 , 0.472263 , 0.446618 , 0.378769 , 0.330973 , 0.386724 , 0.327788 , 0.277511 , 0.298331 , 0.29306 , 0.413253 , 0.395041 , 0.29192 , 0.367075 , 0.44255 , 0.39436 , 0.394818 , 0.261952 , 0.307469 , 0.305445 , 0.352634 , 0.203815 , 0.349397 , 0.388279 , 0.33831 , 0.506747 , 0.379078 , 0.443295 , 0.412507 , 0.506949 
 769 , 0.41971 , 0.518091 , 0.480178 , 0.321733 , 0.361769 , 0.464791 , 0.372431 , 0.284171 , 0.319344 , 0.467711 , 0.323496 , 0.364668 , 0.267509 , 0.3748 , 0.39143 , 0.337673 , 0.38355 , 0.209643 , 0.385494 , 0.233027 , 0.27232 , 0.330972 , 0.384071 , 0.37721 , 0.39503 , 0.358594 , 0.361206 , 0.37344 , 0.444199 , 0.374651 , 0.346296 , 0.382594 , 0.294929 , 0.421813 , 0.387373 , 0.407413 , 0.472819 , 0.446907 , 0.378909 , 0.331227 , 0.387055 , 0.328243 , 0.277715 , 0.298763 , 0.2934 , 0.41354 , 0.395349 , 0.291945 , 0.367228 , 0.442776 , 0.394595 , 0.395062 , 0.262061 , 0.307864 , 0.305602 , 0.352435 , 0.203494 , 0.349472 , 0.388148 , 0.338417 , 0.506451 , 0.378867 , 0.443201 , 0.41216 , 0.506674 
 770 , 0.419803 , 0.518598 , 0.480438 , 0.322025 , 0.362039 , 0.464975 , 0.372715 , 0.284342 , 0.319441 , 0.468057 , 0.323815 , 0.365312 , 0.267883 , 0.375267 , 0.391663 , 0.337711 , 0.383899 , 0.209801 , 0.385912 , 0.232985 , 0.272395 , 0.33124 , 0.38427 , 0.377301 , 0.395687 , 0.358915 , 0.361361 , 0.373478 , 0.444661 , 0.375087 , 0.346428 , 0.383274 , 0.295198 , 0.42207 , 0.387829 , 0.40756 , 0.473331 , 0.447182 , 0.379048 , 0.331473 , 0.387363 , 0.328666 , 0.277903 , 0.29917 , 0.293715 , 0.413809 , 0.395634 , 0.291968 , 0.367377 , 0.442998 , 0.394819 , 0.395306 , 0.262164 , 0.308236 , 0.305757 , 0.352253 , 0.203192 , 0.349541 , 0.388019 , 0.338516 , 0.506164 , 0.378667 , 0.443104 , 0.411828 , 0.506408 
 771 , 0.420712 , 0.519767 , 0.481411 , 0.322771 , 0.362872 , 0.46592 , 0.373513 , 0.285057 , 0.320148 , 0.468982 , 0.324559 , 0.366234 , 0.268646 , 0.376061 , 0.392397 , 0.338486 , 0.384797 , 0.210303 , 0.386852 , 0.233544 , 0.273099 , 0.33202 , 0.385075 , 0.378095 , 0.396701 , 0.359768 , 0.362091 , 0.374177 , 0.445677 , 0.375826 , 0.347114 , 0.384165 , 0.295955 , 0.423003 , 0.388725 , 0.40838 , 0.47442 , 0.448107 , 0.37984 , 0.332181 , 0.388137 , 0.329494 , 0.278548 , 0.29999 , 0.29452 , 0.41475 , 0.396562 , 0.292582 , 0.368097 , 0.443921 , 0.395694 , 0.396219 , 0.262779 , 0.308865 , 0.306403 , 0.352842 , 0.203473 , 0.350165 , 0.38864 , 0.339086 , 0.506653 , 0.379091 , 0.443418 , 0.412287 , 0.506846 
 772 , 0.421452 , 0.520608 , 0.482125 , 0.323357 , 0.363502 , 0.466667 , 0.374136 , 0.285688 , 0.32072 , 0.46968 , 0.325147 , 0.366889 , 0.269287 , 0.376633 , 0.392959 , 0.339168 , 0.385531 , 0.210715 , 0.387642 , 0.234041 , 0.273714 , 0.33264 , 0.385681 , 0.378724 , 0.397462 , 0.360436 , 0.362719 , 0.374747 , 0.446515 , 0.376376 , 0.347701 , 0.384791 , 0.296579 , 0.423768 , 0.389465 , 0.409092 , 0.475254 , 0.448862 , 0.380514 , 0.332737 , 0.388757 , 0.330175 , 0.279096 , 0.300674 , 0.295207 , 0.415567 , 0.397312 , 0.293138 , 0.368658 , 0.444681 , 0.396422 , 0.39699 , 0.263295 , 0.309357 , 0.306902 , 0.353447 , 0.203823 , 0.350778 , 0.389304 , 0.339629 , 0.507209 , 0.379613 , 0.443738 , 0.412866 , 0.507348 
 773 , 0.42218 , 0.521435 , 0.482815 , 0.323934 , 0.364121 , 0.467412 , 0.374737 , 0.286302 , 0.321283 , 0.470375 , 0.325737 , 0.367524 , 0.269911 , 0.377184 , 0.393521 , 0.339831 , 0.386244 , 0.211112 , 0.388412 , 0.234533 , 0.274323 , 0.333262 , 0.386287 , 0.379342 , 0.398212 , 0.361094 , 0.363338 , 0.375295 , 0.447319 , 0.376916 , 0.348268 , 0.385406 , 0.297196 , 0.424531 , 0.390194 , 0.409793 , 0.476064 , 0.449605 , 0.381177 , 0.333294 , 0.389356 , 0.330836 , 0.279625 , 0.30135 , 0.295887 , 0.416373 , 0.398051 , 0.293686 , 0.36922 , 0.44543 , 0.397128 , 0.397739 , 0.263793 , 0.30983 , 0.307383 , 0.354042 , 0.204156 , 0.35137 , 0.389968 , 0.340164 , 0.507761 , 0.380125 , 0.444066 , 0.413432 , 0.507846 
 774 , 0.423001 , 0.522384 , 0.48362 , 0.324569 , 0.364877 , 0.468276 , 0.37548 , 0.286982 , 0.321902 , 0.471202 , 0.326405 , 0.3683 , 0.270634 , 0.377845 , 0.394225 , 0.340582 , 0.387099 , 0.211614 , 0.389334 , 0.235078 , 0.275029 , 0.333931 , 0.387012 , 0.380113 , 0.399128 , 0.361908 , 0.3641 , 0.37602 , 0.448225 , 0.377554 , 0.348961 , 0.386127 , 0.297899 , 0.425377 , 0.391051 , 0.410573 , 0.477001 , 0.450406 , 0.381992 , 0.333898 , 0.390111 , 0.331534 , 0.280244 , 0.302121 , 0.296668 , 0.417279 , 0.39889 , 0.294314 , 0.369876 , 0.446281 , 0.397951 , 0.398577 , 0.264339 , 0.31037 , 0.30793 , 0.354706 , 0.204563 , 0.351995 , 0.390684 , 0.340766 , 0.508465 , 0.38075 , 0.444521 , 0.414093 , 0.508455 
 775 , 0.42382 , 0.523347 , 0.484428 , 0.325171 , 0.365674 , 0.469138 , 0.376258 , 0.287672 , 0.322515 , 0.472033 , 0.32708 , 0.369155 , 0.271374 , 0.378513 , 0.394953 , 0.341329 , 0.388013 , 0.212154 , 0.390301 , 0.235632 , 0.275776 , 0.334573 , 0.387774 , 0.380932 , 0.400072 , 0.3628 , 0.364893 , 0.376822 , 0.449076 , 0.378145 , 0.349657 , 0.386863 , 0.298614 , 0.426195 , 0.391895 , 0.411295 , 0.477932 , 0.451093 , 0.382808 , 0.334465 , 0.390908 , 0.332144 , 0.280873 , 0.302865 , 0.297465 , 0.41817 , 0.399714 , 0.294938 , 0.370532 , 0.447102 , 0.398824 , 0.39941 , 0.264965 , 0.3109 , 0.308591 , 0.355491 , 0.20504 , 0.352672 , 0.391516 , 0.341503 , 0.509413 , 0.38155 , 0.445194 , 0.414906 , 0.509293 
 776 , 0.4246 , 0.524272 , 0.485192 , 0.325743 , 0.366431 , 0.469949 , 0.376991 , 0.288325 , 0.323102 , 0.472828 , 0.327709 , 0.369972 , 0.272071 , 0.379131 , 0.395635 , 0.34204 , 0.388888 , 0.212675 , 0.391234 , 0.236175 , 0.276504 , 0.335184 , 0.388507 , 0.381717 , 0.40098 , 0.363682 , 0.365637 , 0.377599 , 0.449892 , 0.378686 , 0.350307 , 0.387562 , 0.299276 , 0.426968 , 0.392679 , 0.411975 , 0.478803 , 0.451739 , 0.383586 , 0.334988 , 0.391647 , 0.332718 , 0.281458 , 0.303568 , 0.298223 , 0.419004 , 0.400491 , 0.295528 , 0.371146 , 0.447882 , 0.399665 , 0.400209 , 0.265585 , 0.311401 , 0.309261 , 0.356294 , 0.205526 , 0.353371 , 0.392364 , 0.342246 , 0.510397 , 0.382391 , 0.445873 , 0.415745 , 0.51018 
 777 , 0.425406 , 0.525239 , 0.485981 , 0.326347 , 0.367206 , 0.470786 , 0.37774 , 0.289007 , 0.323711 , 0.473639 , 0.328373 , 0.370823 , 0.272799 , 0.379798 , 0.396344 , 0.342785 , 0.389798 , 0.213204 , 0.392183 , 0.236722 , 0.277243 , 0.335824 , 0.389264 , 0.382532 , 0.401921 , 0.36457 , 0.366389 , 0.378382 , 0.450732 , 0.379254 , 0.350987 , 0.388295 , 0.299954 , 0.42777 , 0.39349 , 0.412673 , 0.479707 , 0.452399 , 0.384373 , 0.335541 , 0.392412 , 0.33333 , 0.282068 , 0.304279 , 0.299017 , 0.419873 , 0.401301 , 0.29612 , 0.37177 , 0.448673 , 0.400527 , 0.401028 , 0.26623 , 0.311915 , 0.309954 , 0.357098 , 0.206015 , 0.35408 , 0.39324 , 0.342992 , 0.511394 , 0.383219 , 0.446582 , 0.416605 , 0.511089 
 778 , 0.426324 , 0.526324 , 0.486871 , 0.327112 , 0.368053 , 0.471718 , 0.3786 , 0.289748 , 0.32442 , 0.47453 , 0.329147 , 0.371772 , 0.273621 , 0.380656 , 0.397123 , 0.343709 , 0.390777 , 0.213764 , 0.393206 , 0.237287 , 0.278042 , 0.336554 , 0.390098 , 0.383414 , 0.40302 , 0.365481 , 0.367155 , 0.379179 , 0.451674 , 0.379978 , 0.351761 , 0.389114 , 0.300624 , 0.428654 , 0.394365 , 0.413468 , 0.480722 , 0.453184 , 0.385219 , 0.336236 , 0.393217 , 0.334103 , 0.282713 , 0.304989 , 0.299902 , 0.420832 , 0.402177 , 0.296718 , 0.372462 , 0.449475 , 0.401433 , 0.401926 , 0.266904 , 0.312462 , 0.310689 , 0.357867 , 0.206543 , 0.354825 , 0.394245 , 0.343775 , 0.512429 , 0.384004 , 0.447396 , 0.417582 , 0.512079 
 779 , 0.427177 , 0.527324 , 0.487675 , 0.32783 , 0.368881 , 0.472589 , 0.37941 , 0.29046 , 0.32508 , 0.47536 , 0.32989 , 0.372672 , 0.27442 , 0.381447 , 0.39787 , 0.344581 , 0.391702 , 0.214295 , 0.394178 , 0.23785 , 0.278825 , 0.337252 , 0.390891 , 0.384285 , 0.404093 , 0.366328 , 0.367862 , 0.379892 , 0.45254 , 0.380648 , 0.35248 , 0.389872 , 0.301273 , 0.429478 , 0.395219 , 0.414216 , 0.481682 , 0.45392 , 0.386016 , 0.33689 , 0.393992 , 0.334831 , 0.283327 , 0.305677 , 0.300747 , 0.421732 , 0.40303 , 0.297285 , 0.373132 , 0.450217 , 0.402274 , 0.402789 , 0.267529 , 0.312974 , 0.311341 , 0.358616 , 0.207053 , 0.35557 , 0.39523 , 0.344537 , 0.513366 , 0.384723 , 0.448135 , 0.418478 , 0.512961 
 780 , 0.428032 , 0.528326 , 0.488481 , 0.32855 , 0.369712 , 0.473473 , 0.380244 , 0.291173 , 0.325731 , 0.476183 , 0.330635 , 0.373585 , 0.275222 , 0.382252 , 0.39862 , 0.345467 , 0.39263 , 0.214839 , 0.395142 , 0.238404 , 0.27961 , 0.337952 , 0.391686 , 0.385148 , 0.405169 , 0.367178 , 0.368582 , 0.380606 , 0.453418 , 0.381319 , 0.353212 , 0.390633 , 0.301924 , 0.430303 , 0.396075 , 0.414977 , 0.482644 , 0.454669 , 0.386826 , 0.337557 , 0.394769 , 0.335571 , 0.283932 , 0.306367 , 0.301606 , 0.422646 , 0.403886 , 0.297865 , 0.373793 , 0.450961 , 0.403129 , 0.403644 , 0.268146 , 0.313498 , 0.311995 , 0.359367 , 0.207576 , 0.356317 , 0.396228 , 0.345313 , 0.514295 , 0.385455 , 0.448888 , 0.419387 , 0.513845 
 781 , 0.428592 , 0.529043 , 0.48901 , 0.329076 , 0.370319 , 0.474037 , 0.38077 , 0.291672 , 0.326183 , 0.476755 , 0.331199 , 0.374246 , 0.275875 , 0.382827 , 0.399109 , 0.346073 , 0.393322 , 0.215237 , 0.395853 , 0.23879 , 0.280187 , 0.33846 , 0.392266 , 0.385765 , 0.405974 , 0.3678 , 0.369098 , 0.381056 , 0.454037 , 0.381804 , 0.353696 , 0.391166 , 0.302486 , 0.430847 , 0.396711 , 0.415457 , 0.483278 , 0.455083 , 0.387382 , 0.337998 , 0.395292 , 0.336106 , 0.284367 , 0.306953 , 0.3022 , 0.423289 , 0.404466 , 0.298152 , 0.374246 , 0.451441 , 0.403751 , 0.404224 , 0.268581 , 0.31396 , 0.312409 , 0.360033 , 0.207932 , 0.356931 , 0.396964 , 0.345919 , 0.514873 , 0.385996 , 0.449329 , 0.420011 , 0.514389 
 782 , 0.429221 , 0.52991 , 0.489678 , 0.329665 , 0.370975 , 0.474712 , 0.381352 , 0.292207 , 0.326705 , 0.47743 , 0.331822 , 0.374959 , 0.276592 , 0.383476 , 0.399685 , 0.346766 , 0.394106 , 0.215672 , 0.39667 , 0.239188 , 0.280806 , 0.339052 , 0.39294 , 0.386436 , 0.406849 , 0.36851 , 0.369732 , 0.381605 , 0.454784 , 0.38242 , 0.35426 , 0.391828 , 0.303101 , 0.431488 , 0.397429 , 0.416027 , 0.484066 , 0.455587 , 0.388043 , 0.338557 , 0.395933 , 0.336741 , 0.2849 , 0.307657 , 0.302881 , 0.424071 , 0.405143 , 0.298534 , 0.374783 , 0.452065 , 0.404472 , 0.404879 , 0.269054 , 0.314534 , 0.312917 , 0.360774 , 0.208299 , 0.357583 , 0.397727 , 0.346546 , 0.515648 , 0.386667 , 0.449909 , 0.420747 , 0.515087 
 783 , 0.429877 , 0.530783 , 0.490363 , 0.33027 , 0.371647 , 0.475393 , 0.38195 , 0.292756 , 0.327243 , 0.478123 , 0.33246 , 0.375687 , 0.277334 , 0.38414 , 0.400277 , 0.347474 , 0.394917 , 0.216111 , 0.397492 , 0.239601 , 0.28144 , 0.339659 , 0.393618 , 0.387123 , 0.407751 , 0.369236 , 0.37037 , 0.38217 , 0.455557 , 0.383051 , 0.354838 , 0.392506 , 0.303719 , 0.432133 , 0.398175 , 0.416602 , 0.484859 , 0.456097 , 0.388719 , 0.33912 , 0.396579 , 0.337391 , 0.285436 , 0.308365 , 0.303565 , 0.424868 , 0.405847 , 0.29892 , 0.375323 , 0.452695 , 0.405209 , 0.405539 , 0.269541 , 0.315134 , 0.313428 , 0.36152 , 0.208681 , 0.358251 , 0.398494 , 0.347188 , 0.516429 , 0.387344 , 0.450505 , 0.421511 , 0.515812 
 784 , 0.430529 , 0.531674 , 0.491088 , 0.330905 , 0.372328 , 0.476108 , 0.382569 , 0.293317 , 0.327796 , 0.478842 , 0.333098 , 0.37644 , 0.278061 , 0.384795 , 0.400899 , 0.348199 , 0.395708 , 0.216554 , 0.398375 , 0.240022 , 0.282074 , 0.340285 , 0.394286 , 0.387837 , 0.408671 , 0.369958 , 0.370995 , 0.382767 , 0.456344 , 0.38366 , 0.35543 , 0.393206 , 0.304384 , 0.432799 , 0.398915 , 0.41718 , 0.485709 , 0.456642 , 0.389392 , 0.339712 , 0.397262 , 0.338036 , 0.285976 , 0.309102 , 0.304285 , 0.425679 , 0.406554 , 0.299401 , 0.375867 , 0.453357 , 0.405904 , 0.406201 , 0.270026 , 0.315704 , 0.313941 , 0.362254 , 0.20907 , 0.358903 , 0.399279 , 0.347792 , 0.517256 , 0.388014 , 0.451119 , 0.422284 , 0.516562 
 785 , 0.431056 , 0.532347 , 0.491647 , 0.331451 , 0.37289 , 0.476651 , 0.383067 , 0.293795 , 0.328243 , 0.47943 , 0.333613 , 0.377058 , 0.278667 , 0.385306 , 0.401383 , 0.348796 , 0.396344 , 0.216906 , 0.399133 , 0.240371 , 0.282614 , 0.34078 , 0.394778 , 0.388426 , 0.409476 , 0.37053 , 0.371445 , 0.383233 , 0.456979 , 0.384115 , 0.35592 , 0.393752 , 0.304965 , 0.433316 , 0.39953 , 0.417625 , 0.486377 , 0.457046 , 0.389915 , 0.340152 , 0.397799 , 0.338564 , 0.286407 , 0.30974 , 0.30491 , 0.426336 , 0.407117 , 0.299849 , 0.376286 , 0.453859 , 0.406411 , 0.406764 , 0.27043 , 0.316157 , 0.31436 , 0.362778 , 0.209386 , 0.359415 , 0.399938 , 0.348212 , 0.517935 , 0.38857 , 0.451609 , 0.422918 , 0.517152 
