  time  ,:44:01 A,:44:09 A,:44:22 A,:44:34 A,:44:41 A,:45:11 A,:45:19 A,:45:29 A,:45:36 A,:45:44 A,:46:12 A,:46:26 A,:46:38 A,:46:48 A,:46:57 A,:47:43 A,:47:52 A,:48:01 A,:48:11 A,:48:22 A,:48:54 A,:49:03 A,:49:16 A,:49:25 A,:49:36 A,:50:51 A,:50:59 A,:51:07 A,:51:17 A,:51:28 A,:51:52 A,:52:00 A,:52:11 A,:52:21 A,:52:29 A,:53:00 A,:53:10 A,:53:19 A,:53:27 A,:53:35 A,:54:10 A,:54:23 A,:54:34 A,:54:44 A,:54:55 A,:56:07 A,:56:20 A,:56:29 A,:56:42 A,:56:51 A,:58:14 A,:58:22 A,:58:33 A,:58:43 A,:58:53 A,:59:46 A,:59:55 A,:00:03 A,:00:12 A,:00:22 A,:01:05 A,:01:14 A,:01:23 A,:01:31 A,:01:42 A,:02:21 A,:02:30 A,:02:39 A,:02:50 A,:03:01 A,:03:45 A,:03:54 A,:04:12 A,:04:20 A,:04:28 A,:05:52 A,:05:59 A,:06:11 A,:06:21 A,:06:28 A,:07:37 A,:07:46 A,:07:57 A,:08:08 A,:08:17 A,:09:19 A,:09:29 A,:09:38 A,:09:49 A,:09:59 A,:10:12 A,:10:19 A,:10:28 A,:10:38 A,:10:46 A,:11:14 A,:11:26 A,:11:37 A,:11:50 A,:12:00 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 612 , 0.038168 , 0.047163 , 0.040662 , 0.039849 , 0.026164 , 0.034123 , 0.041026 , 0.051647 , 0.039597 , 0.049704 , 0.032264 , 0.062267 , 0.043819 , 0.041736 , 0.045304 , 0.032572 , 0.057578 , 0.050133 , 0.059288 , 0.04068 , 0.035907 , 0.03587 , 0.058092 , 0.063827 , 0.066704 , 0.033693 , 0.036523 , 0.050582 , 0.043249 , 0.028126 , 0.05118 , 0.039092 , 0.05146 , 0.045584 , 0.052235 , 0.036234 , 0.035739 , 0.05712 , 0.051039 , 0.058867 , 0.030125 , 0.028406 , 0.046294 , 0.049283 , 0.044305 , 0.031386 , 0.054776 , 0.031881 , 0.011209 , 0.04962 , 0.042175 , 0.040951 , 0.040792 , 0.044725 , 0.030144 , 0.045164 , 0.051665 , 0.05132 , 0.022783 , 0.055252 , 0.051432 , 0.065985 , 0.046126 , 0.073374 , 0.054505 , 0.030938 , 0.036169 , 0.047079 , 0.029041 , 0.043623 , 0.057214 , 0.050404 , 0.041371 , 0.023689 , 0.049302 , 0.080333 , 0.056663 , 0.062071 , 0.059904 , 0.034011 , 0.030966 , 0.017421 , 0.060642 , 0.058129 , 0.024698 , 0.024632 , 0.026314 , 0.032684 , 0.026071 , 0.037953 , 0.045846 , 0.044594 , 0.052375 , 0.052301 , 0.068404 , 0.094559 , 0.046537 , 0.053066 , 0.059951 , 0.044809 
 613 , 0.038022 , 0.046948 , 0.04049 , 0.039705 , 0.026115 , 0.033928 , 0.040882 , 0.0515 , 0.039499 , 0.049537 , 0.032171 , 0.062053 , 0.043724 , 0.041621 , 0.045051 , 0.032424 , 0.057389 , 0.049967 , 0.058922 , 0.040462 , 0.035835 , 0.035742 , 0.057884 , 0.063782 , 0.066502 , 0.033527 , 0.036284 , 0.050435 , 0.04306 , 0.028021 , 0.05107 , 0.039032 , 0.051416 , 0.045462 , 0.052052 , 0.036078 , 0.035555 , 0.056875 , 0.050865 , 0.058716 , 0.029975 , 0.028283 , 0.046117 , 0.049126 , 0.044126 , 0.031209 , 0.054547 , 0.031741 , 0.011188 , 0.049481 , 0.041967 , 0.040817 , 0.040621 , 0.044453 , 0.029965 , 0.044958 , 0.051454 , 0.051033 , 0.022694 , 0.055117 , 0.051173 , 0.065745 , 0.045986 , 0.073259 , 0.054351 , 0.030769 , 0.035947 , 0.047033 , 0.028909 , 0.043556 , 0.057062 , 0.050332 , 0.041247 , 0.023675 , 0.049154 , 0.080251 , 0.056613 , 0.061912 , 0.059809 , 0.033919 , 0.030956 , 0.017404 , 0.060324 , 0.058034 , 0.024535 , 0.024479 , 0.026152 , 0.032433 , 0.025937 , 0.037807 , 0.045668 , 0.044546 , 0.052239 , 0.052098 , 0.068119 , 0.094458 , 0.046369 , 0.052912 , 0.059707 , 0.044658 
 614 , 0.037876 , 0.046726 , 0.040306 , 0.039558 , 0.026055 , 0.033727 , 0.040745 , 0.051343 , 0.039409 , 0.049352 , 0.032082 , 0.061837 , 0.043633 , 0.041521 , 0.04482 , 0.032269 , 0.05723 , 0.049791 , 0.058557 , 0.04025 , 0.035783 , 0.035624 , 0.057688 , 0.063744 , 0.066295 , 0.033353 , 0.036063 , 0.050287 , 0.042867 , 0.027914 , 0.05095 , 0.03896 , 0.051352 , 0.045343 , 0.051885 , 0.035904 , 0.035362 , 0.056613 , 0.05067 , 0.058567 , 0.029839 , 0.028167 , 0.045951 , 0.04896 , 0.043932 , 0.031036 , 0.054333 , 0.031606 , 0.011158 , 0.049333 , 0.041755 , 0.04067 , 0.040437 , 0.044212 , 0.029802 , 0.044745 , 0.051249 , 0.050754 , 0.022606 , 0.054978 , 0.050932 , 0.065529 , 0.045866 , 0.073136 , 0.054174 , 0.030606 , 0.035727 , 0.046978 , 0.028793 , 0.043465 , 0.056912 , 0.05024 , 0.041128 , 0.023634 , 0.048997 , 0.080173 , 0.056567 , 0.061735 , 0.059716 , 0.03383 , 0.030933 , 0.017363 , 0.060015 , 0.057968 , 0.024372 , 0.024335 , 0.025989 , 0.032204 , 0.025802 , 0.037661 , 0.045502 , 0.044465 , 0.052118 , 0.051885 , 0.067818 , 0.094378 , 0.046193 , 0.052773 , 0.059492 , 0.044502 
 615 , 0.037725 , 0.046496 , 0.040135 , 0.039406 , 0.025975 , 0.033503 , 0.040639 , 0.051203 , 0.039341 , 0.049158 , 0.032018 , 0.061636 , 0.043553 , 0.041461 , 0.044637 , 0.032112 , 0.057143 , 0.049634 , 0.058199 , 0.04007 , 0.035745 , 0.035521 , 0.057517 , 0.063719 , 0.066091 , 0.033176 , 0.035866 , 0.050166 , 0.042666 , 0.027787 , 0.050801 , 0.038874 , 0.051278 , 0.045263 , 0.051773 , 0.035736 , 0.035147 , 0.05635 , 0.050447 , 0.058423 , 0.029721 , 0.028077 , 0.045767 , 0.048784 , 0.04374 , 0.03086 , 0.054145 , 0.031477 , 0.011106 , 0.049195 , 0.041527 , 0.040509 , 0.040275 , 0.04403 , 0.029646 , 0.044516 , 0.051063 , 0.050465 , 0.02251 , 0.054836 , 0.050717 , 0.065372 , 0.045776 , 0.073031 , 0.053987 , 0.030458 , 0.03553 , 0.046925 , 0.028693 , 0.043357 , 0.056779 , 0.05012 , 0.041013 , 0.023537 , 0.04884 , 0.08012 , 0.056518 , 0.061543 , 0.059637 , 0.033728 , 0.030888 , 0.017307 , 0.05974 , 0.057956 , 0.024201 , 0.024229 , 0.025826 , 0.032 , 0.025667 , 0.037529 , 0.045356 , 0.044347 , 0.052034 , 0.051689 , 0.06753 , 0.094355 , 0.046029 , 0.05267 , 0.05932 , 0.044357 
 616 , 0.037577 , 0.046269 , 0.039958 , 0.039257 , 0.025907 , 0.033282 , 0.040527 , 0.051058 , 0.039276 , 0.048957 , 0.031947 , 0.06143 , 0.043487 , 0.041395 , 0.044467 , 0.031957 , 0.057052 , 0.049471 , 0.057836 , 0.039883 , 0.035719 , 0.035411 , 0.057341 , 0.06369 , 0.065883 , 0.033002 , 0.035672 , 0.050031 , 0.04246 , 0.027653 , 0.050657 , 0.038772 , 0.051207 , 0.045186 , 0.051656 , 0.03556 , 0.034935 , 0.05609 , 0.050227 , 0.058284 , 0.029595 , 0.027989 , 0.045587 , 0.048603 , 0.043543 , 0.030687 , 0.053962 , 0.03135 , 0.011054 , 0.04906 , 0.041302 , 0.04034 , 0.040107 , 0.043841 , 0.029492 , 0.04428 , 0.050871 , 0.05018 , 0.022415 , 0.054699 , 0.050507 , 0.065211 , 0.04569 , 0.072923 , 0.053784 , 0.030304 , 0.035327 , 0.046885 , 0.028605 , 0.043244 , 0.056641 , 0.049994 , 0.040891 , 0.023442 , 0.048687 , 0.080074 , 0.056473 , 0.061346 , 0.059563 , 0.033628 , 0.030846 , 0.017243 , 0.05947 , 0.057939 , 0.02404 , 0.024124 , 0.025664 , 0.031789 , 0.025534 , 0.03739 , 0.045204 , 0.044224 , 0.051945 , 0.051478 , 0.067237 , 0.09433 , 0.045858 , 0.052561 , 0.059152 , 0.044205 
 617 , 0.037428 , 0.04605 , 0.039779 , 0.039108 , 0.025829 , 0.033052 , 0.040423 , 0.050902 , 0.03921 , 0.048756 , 0.031876 , 0.061232 , 0.043409 , 0.041328 , 0.044296 , 0.031811 , 0.056958 , 0.049316 , 0.057472 , 0.039695 , 0.035692 , 0.0353 , 0.057164 , 0.063658 , 0.065674 , 0.032818 , 0.035478 , 0.049904 , 0.042252 , 0.027527 , 0.050511 , 0.038678 , 0.051126 , 0.045108 , 0.051537 , 0.035384 , 0.034722 , 0.05582 , 0.049997 , 0.058153 , 0.029478 , 0.027901 , 0.045406 , 0.04843 , 0.043344 , 0.030504 , 0.053767 , 0.031223 , 0.011002 , 0.048915 , 0.041067 , 0.040181 , 0.039938 , 0.043652 , 0.029338 , 0.044053 , 0.050688 , 0.049895 , 0.022321 , 0.054551 , 0.050287 , 0.065049 , 0.045602 , 0.072822 , 0.05359 , 0.03015 , 0.035123 , 0.046834 , 0.028507 , 0.043139 , 0.056511 , 0.049876 , 0.040778 , 0.023347 , 0.048532 , 0.080026 , 0.056427 , 0.061158 , 0.059487 , 0.033527 , 0.030803 , 0.017188 , 0.059189 , 0.057929 , 0.02387 , 0.024019 , 0.025512 , 0.031587 , 0.0254 , 0.03726 , 0.045052 , 0.044109 , 0.051854 , 0.051276 , 0.066943 , 0.094312 , 0.045686 , 0.052451 , 0.058983 , 0.044063 
 618 , 0.037347 , 0.045894 , 0.039658 , 0.039043 , 0.025771 , 0.032864 , 0.040329 , 0.050796 , 0.039146 , 0.048615 , 0.03182 , 0.061123 , 0.043377 , 0.041336 , 0.044188 , 0.031699 , 0.056938 , 0.049174 , 0.057218 , 0.039584 , 0.035669 , 0.035222 , 0.057078 , 0.063695 , 0.065578 , 0.032696 , 0.03538 , 0.049836 , 0.042137 , 0.027421 , 0.05047 , 0.038661 , 0.051085 , 0.045055 , 0.051504 , 0.035268 , 0.034569 , 0.055643 , 0.049892 , 0.05815 , 0.029378 , 0.027831 , 0.045353 , 0.048326 , 0.043209 , 0.030356 , 0.053685 , 0.031139 , 0.011007 , 0.048848 , 0.040926 , 0.040115 , 0.039835 , 0.043498 , 0.029219 , 0.043927 , 0.050535 , 0.049687 , 0.022248 , 0.054496 , 0.050144 , 0.064972 , 0.045549 , 0.072801 , 0.053443 , 0.03003 , 0.034942 , 0.046854 , 0.028427 , 0.043079 , 0.056407 , 0.049799 , 0.040693 , 0.023282 , 0.048466 , 0.080034 , 0.056435 , 0.06103 , 0.059492 , 0.033442 , 0.030776 , 0.017177 , 0.059017 , 0.057954 , 0.02372 , 0.023935 , 0.025398 , 0.031447 , 0.025305 , 0.03716 , 0.044943 , 0.044067 , 0.051812 , 0.051178 , 0.066743 , 0.094378 , 0.045595 , 0.052408 , 0.058877 , 0.044001 
 619 , 0.037267 , 0.045723 , 0.03953 , 0.038971 , 0.025711 , 0.032658 , 0.040247 , 0.050686 , 0.039074 , 0.04847 , 0.031764 , 0.061013 , 0.043339 , 0.041337 , 0.044074 , 0.031587 , 0.056916 , 0.049038 , 0.056953 , 0.039465 , 0.035638 , 0.035135 , 0.05699 , 0.063732 , 0.065483 , 0.032574 , 0.035274 , 0.049764 , 0.042026 , 0.027313 , 0.050425 , 0.038645 , 0.051031 , 0.044996 , 0.051459 , 0.035144 , 0.034418 , 0.055463 , 0.049783 , 0.058145 , 0.029277 , 0.027769 , 0.045294 , 0.048218 , 0.04305 , 0.030209 , 0.053601 , 0.031056 , 0.011016 , 0.048777 , 0.040769 , 0.040061 , 0.039735 , 0.043339 , 0.02911 , 0.043795 , 0.05037 , 0.049485 , 0.022172 , 0.054439 , 0.049988 , 0.064896 , 0.04549 , 0.072784 , 0.053294 , 0.029901 , 0.034772 , 0.046868 , 0.028346 , 0.043013 , 0.056292 , 0.049718 , 0.040601 , 0.023225 , 0.048377 , 0.080038 , 0.056432 , 0.060892 , 0.059486 , 0.033356 , 0.030739 , 0.017172 , 0.058844 , 0.057968 , 0.023569 , 0.023848 , 0.025283 , 0.031298 , 0.025208 , 0.037053 , 0.044829 , 0.044019 , 0.051757 , 0.051077 , 0.066526 , 0.094444 , 0.045499 , 0.052362 , 0.05876 , 0.043944 
 620 , 0.037178 , 0.045561 , 0.039402 , 0.0389 , 0.025651 , 0.032461 , 0.040156 , 0.050567 , 0.039002 , 0.048334 , 0.031698 , 0.060903 , 0.0433 , 0.041337 , 0.043961 , 0.031475 , 0.056893 , 0.048901 , 0.056698 , 0.039337 , 0.035615 , 0.035048 , 0.056893 , 0.06376 , 0.065388 , 0.032452 , 0.035178 , 0.049692 , 0.041905 , 0.027205 , 0.050381 , 0.03863 , 0.050985 , 0.044938 , 0.051423 , 0.03502 , 0.034266 , 0.055284 , 0.049664 , 0.058149 , 0.029177 , 0.027698 , 0.045245 , 0.048111 , 0.0429 , 0.030061 , 0.053516 , 0.030963 , 0.011016 , 0.048715 , 0.040621 , 0.039998 , 0.039625 , 0.04317 , 0.028991 , 0.043673 , 0.050195 , 0.049274 , 0.022097 , 0.054391 , 0.049832 , 0.06482 , 0.045422 , 0.072757 , 0.053135 , 0.029773 , 0.034592 , 0.046882 , 0.028256 , 0.042947 , 0.056186 , 0.049636 , 0.040519 , 0.023157 , 0.048297 , 0.080042 , 0.056428 , 0.060764 , 0.059489 , 0.033262 , 0.030712 , 0.017156 , 0.058671 , 0.057991 , 0.023418 , 0.023772 , 0.025167 , 0.031159 , 0.025121 , 0.036946 , 0.044705 , 0.04398 , 0.051711 , 0.050976 , 0.066318 , 0.094509 , 0.045403 , 0.052316 , 0.058633 , 0.043887 
 621 , 0.0371 , 0.045459 , 0.039285 , 0.038876 , 0.025626 , 0.032321 , 0.040094 , 0.050536 , 0.038969 , 0.048239 , 0.031698 , 0.060829 , 0.043246 , 0.041359 , 0.043878 , 0.031391 , 0.056924 , 0.048797 , 0.056524 , 0.039267 , 0.035622 , 0.034999 , 0.056831 , 0.063833 , 0.06533 , 0.032349 , 0.035129 , 0.049699 , 0.041833 , 0.027132 , 0.050387 , 0.038653 , 0.050964 , 0.044911 , 0.051429 , 0.034924 , 0.034162 , 0.055157 , 0.049588 , 0.058189 , 0.029113 , 0.027662 , 0.045208 , 0.048044 , 0.042781 , 0.029959 , 0.053484 , 0.030935 , 0.011028 , 0.048686 , 0.040513 , 0.039983 , 0.039573 , 0.043079 , 0.028908 , 0.043544 , 0.05008 , 0.049141 , 0.022046 , 0.054376 , 0.049718 , 0.064809 , 0.045422 , 0.072768 , 0.053019 , 0.029689 , 0.034441 , 0.04691 , 0.028192 , 0.04293 , 0.056124 , 0.049569 , 0.040475 , 0.023134 , 0.048267 , 0.080095 , 0.056487 , 0.06069 , 0.059546 , 0.033204 , 0.030721 , 0.017155 , 0.058542 , 0.05804 , 0.023301 , 0.023711 , 0.025068 , 0.031038 , 0.02504 , 0.036895 , 0.044641 , 0.043981 , 0.051698 , 0.050927 , 0.066176 , 0.094619 , 0.045357 , 0.052331 , 0.058607 , 0.043851 
 622 , 0.037036 , 0.045389 , 0.039192 , 0.038876 , 0.025617 , 0.032195 , 0.040037 , 0.050546 , 0.03896 , 0.048158 , 0.031712 , 0.060748 , 0.043187 , 0.041375 , 0.043791 , 0.031303 , 0.056976 , 0.048716 , 0.056381 , 0.03921 , 0.035642 , 0.034973 , 0.056781 , 0.063926 , 0.065283 , 0.03226 , 0.035104 , 0.049738 , 0.041766 , 0.027076 , 0.050416 , 0.038681 , 0.050946 , 0.044897 , 0.051457 , 0.034834 , 0.034072 , 0.055043 , 0.049515 , 0.05824 , 0.029055 , 0.027633 , 0.045166 , 0.048 , 0.042685 , 0.029891 , 0.053473 , 0.030941 , 0.011048 , 0.048679 , 0.040418 , 0.039982 , 0.039526 , 0.043029 , 0.028832 , 0.04342 , 0.049998 , 0.049022 , 0.021993 , 0.054384 , 0.049617 , 0.064809 , 0.045445 , 0.072799 , 0.052916 , 0.029631 , 0.034304 , 0.046941 , 0.028126 , 0.042918 , 0.056084 , 0.049515 , 0.040456 , 0.023136 , 0.04826 , 0.080177 , 0.056558 , 0.060628 , 0.059615 , 0.033162 , 0.030737 , 0.017162 , 0.058425 , 0.058119 , 0.02322 , 0.023647 , 0.024976 , 0.030932 , 0.024957 , 0.03686 , 0.04459 , 0.043996 , 0.051708 , 0.050881 , 0.066063 , 0.094718 , 0.045324 , 0.052349 , 0.058621 , 0.043819 
 623 , 0.036963 , 0.045329 , 0.039099 , 0.038885 , 0.025608 , 0.032061 , 0.039981 , 0.050547 , 0.038941 , 0.048077 , 0.031726 , 0.060677 , 0.043119 , 0.041392 , 0.043713 , 0.031216 , 0.057018 , 0.048634 , 0.056238 , 0.039154 , 0.035654 , 0.034948 , 0.056721 , 0.064019 , 0.065235 , 0.032172 , 0.035078 , 0.049776 , 0.041698 , 0.027019 , 0.050445 , 0.038709 , 0.050927 , 0.044883 , 0.051475 , 0.034744 , 0.033983 , 0.054929 , 0.049451 , 0.0583 , 0.029006 , 0.027613 , 0.045134 , 0.047966 , 0.04258 , 0.029814 , 0.053462 , 0.030937 , 0.011058 , 0.048671 , 0.040324 , 0.039981 , 0.039479 , 0.04297 , 0.028746 , 0.043295 , 0.049906 , 0.048913 , 0.02194 , 0.054391 , 0.049507 , 0.064799 , 0.045468 , 0.07283 , 0.052803 , 0.029572 , 0.034159 , 0.046963 , 0.028068 , 0.042915 , 0.056034 , 0.049451 , 0.040436 , 0.023138 , 0.048244 , 0.080258 , 0.056628 , 0.060574 , 0.059683 , 0.03311 , 0.030761 , 0.017168 , 0.0583 , 0.058188 , 0.023129 , 0.023593 , 0.024893 , 0.030826 , 0.024883 , 0.036824 , 0.044539 , 0.04401 , 0.051707 , 0.050844 , 0.06595 , 0.094817 , 0.045292 , 0.052376 , 0.058634 , 0.043778 
 624 , 0.036899 , 0.045261 , 0.039015 , 0.038885 , 0.025586 , 0.031953 , 0.039934 , 0.050542 , 0.038932 , 0.048008 , 0.031721 , 0.06062 , 0.04308 , 0.04141 , 0.043655 , 0.031136 , 0.057084 , 0.048565 , 0.056119 , 0.039117 , 0.035665 , 0.034913 , 0.056685 , 0.0641 , 0.065195 , 0.032092 , 0.035052 , 0.049808 , 0.041642 , 0.026969 , 0.050467 , 0.038737 , 0.050913 , 0.04488 , 0.051516 , 0.034672 , 0.033911 , 0.054848 , 0.049391 , 0.058346 , 0.028937 , 0.027591 , 0.045103 , 0.047934 , 0.042505 , 0.029753 , 0.053437 , 0.030913 , 0.011062 , 0.048667 , 0.04024 , 0.03998 , 0.039433 , 0.042922 , 0.028677 , 0.043182 , 0.049827 , 0.048815 , 0.021883 , 0.054402 , 0.049428 , 0.064796 , 0.045493 , 0.072852 , 0.052713 , 0.029512 , 0.034022 , 0.047006 , 0.028009 , 0.042922 , 0.056008 , 0.0494 , 0.040417 , 0.023108 , 0.04824 , 0.080341 , 0.056713 , 0.060537 , 0.059757 , 0.033066 , 0.030765 , 0.01715 , 0.058198 , 0.058263 , 0.023043 , 0.023554 , 0.024807 , 0.030737 , 0.024807 , 0.036806 , 0.044509 , 0.044036 , 0.051739 , 0.050811 , 0.065864 , 0.09493 , 0.045252 , 0.052398 , 0.058653 , 0.043757 
 625 , 0.03685 , 0.045195 , 0.038957 , 0.038874 , 0.025572 , 0.031875 , 0.039922 , 0.050495 , 0.038938 , 0.047942 , 0.031698 , 0.060622 , 0.043125 , 0.041454 , 0.043626 , 0.031049 , 0.057178 , 0.048518 , 0.056036 , 0.039096 , 0.035643 , 0.034864 , 0.056695 , 0.06413 , 0.065198 , 0.032023 , 0.035003 , 0.049817 , 0.041593 , 0.026918 , 0.050495 , 0.038771 , 0.050912 , 0.044907 , 0.051571 , 0.034641 , 0.033843 , 0.054839 , 0.049353 , 0.058366 , 0.028867 , 0.027577 , 0.045102 , 0.047924 , 0.042447 , 0.029694 , 0.0534 , 0.030863 , 0.011046 , 0.048666 , 0.040182 , 0.039987 , 0.039375 , 0.042893 , 0.028607 , 0.043134 , 0.04978 , 0.04874 , 0.021813 , 0.054421 , 0.049399 , 0.064808 , 0.04551 , 0.072874 , 0.052676 , 0.029461 , 0.033917 , 0.047051 , 0.027967 , 0.042948 , 0.056036 , 0.04939 , 0.040405 , 0.023038 , 0.048248 , 0.08043 , 0.056816 , 0.060538 , 0.059833 , 0.033026 , 0.030742 , 0.017098 , 0.058143 , 0.058329 , 0.022973 , 0.02353 , 0.024746 , 0.030677 , 0.024737 , 0.036804 , 0.044517 , 0.044099 , 0.051804 , 0.050792 , 0.065829 , 0.095086 , 0.045241 , 0.052435 , 0.058654 , 0.043774 
 626 , 0.036801 , 0.045129 , 0.0389 , 0.038862 , 0.025549 , 0.031797 , 0.039902 , 0.050458 , 0.038946 , 0.047877 , 0.031667 , 0.060615 , 0.04317 , 0.04149 , 0.043597 , 0.030962 , 0.057263 , 0.048462 , 0.055954 , 0.039076 , 0.035632 , 0.034815 , 0.056697 , 0.064152 , 0.065192 , 0.031955 , 0.034954 , 0.049836 , 0.041536 , 0.026868 , 0.050514 , 0.038797 , 0.050913 , 0.044943 , 0.051637 , 0.03461 , 0.033784 , 0.054822 , 0.049316 , 0.058396 , 0.028799 , 0.027564 , 0.045101 , 0.047924 , 0.0424 , 0.029634 , 0.053355 , 0.030813 , 0.011029 , 0.048676 , 0.040116 , 0.039995 , 0.039308 , 0.042864 , 0.028529 , 0.043077 , 0.049734 , 0.048676 , 0.021734 , 0.05445 , 0.049372 , 0.064811 , 0.045519 , 0.072888 , 0.05264 , 0.029411 , 0.033812 , 0.047097 , 0.027926 , 0.042985 , 0.056056 , 0.049372 , 0.040385 , 0.022968 , 0.048258 , 0.080519 , 0.056929 , 0.06054 , 0.0599 , 0.032986 , 0.03072 , 0.017036 , 0.058089 , 0.058396 , 0.022913 , 0.023516 , 0.024677 , 0.030609 , 0.024667 , 0.036811 , 0.044526 , 0.044154 , 0.051869 , 0.050774 , 0.065795 , 0.095244 , 0.045222 , 0.052463 , 0.058656 , 0.043783 
 627 , 0.036753 , 0.045064 , 0.038842 , 0.038861 , 0.025526 , 0.03172 , 0.039882 , 0.050412 , 0.038954 , 0.047812 , 0.031646 , 0.060617 , 0.043216 , 0.041526 , 0.043569 , 0.030884 , 0.057358 , 0.048406 , 0.055872 , 0.039056 , 0.03562 , 0.034766 , 0.056708 , 0.064183 , 0.065186 , 0.031887 , 0.034905 , 0.049846 , 0.041489 , 0.026817 , 0.050542 , 0.038824 , 0.050914 , 0.04498 , 0.051694 , 0.034571 , 0.033726 , 0.054814 , 0.049279 , 0.058416 , 0.02873 , 0.027551 , 0.045101 , 0.047914 , 0.042352 , 0.029566 , 0.053309 , 0.030754 , 0.011013 , 0.048676 , 0.040059 , 0.040003 , 0.039251 , 0.042835 , 0.028461 , 0.04303 , 0.049688 , 0.048611 , 0.021654 , 0.05447 , 0.049344 , 0.064824 , 0.045537 , 0.072912 , 0.052604 , 0.029352 , 0.033698 , 0.047144 , 0.027894 , 0.043021 , 0.056076 , 0.049363 , 0.040374 , 0.022899 , 0.048267 , 0.080609 , 0.057042 , 0.060543 , 0.059976 , 0.032946 , 0.030699 , 0.016984 , 0.058036 , 0.058463 , 0.022843 , 0.023493 , 0.024616 , 0.030541 , 0.024598 , 0.036818 , 0.044534 , 0.044219 , 0.051935 , 0.050746 , 0.065752 , 0.095402 , 0.045212 , 0.052501 , 0.058658 , 0.043801 
 628 , 0.036875 , 0.045151 , 0.038962 , 0.038972 , 0.025591 , 0.031734 , 0.039965 , 0.050515 , 0.039083 , 0.04787 , 0.031725 , 0.06074 , 0.043324 , 0.041644 , 0.04363 , 0.030927 , 0.057492 , 0.04851 , 0.055906 , 0.039157 , 0.035687 , 0.034861 , 0.056778 , 0.064359 , 0.065287 , 0.031957 , 0.034963 , 0.049986 , 0.041533 , 0.026872 , 0.05071 , 0.038962 , 0.051062 , 0.045087 , 0.051842 , 0.034648 , 0.033794 , 0.054922 , 0.049364 , 0.058578 , 0.028802 , 0.027633 , 0.045207 , 0.048019 , 0.042433 , 0.029591 , 0.053438 , 0.030853 , 0.011098 , 0.04878 , 0.040113 , 0.040094 , 0.039296 , 0.042915 , 0.028514 , 0.043073 , 0.049763 , 0.048659 , 0.021722 , 0.054635 , 0.049429 , 0.064934 , 0.045662 , 0.0731 , 0.052695 , 0.029405 , 0.033729 , 0.047286 , 0.027985 , 0.043147 , 0.056231 , 0.049494 , 0.040484 , 0.023012 , 0.048408 , 0.080801 , 0.057223 , 0.060657 , 0.060156 , 0.033033 , 0.030797 , 0.017045 , 0.058086 , 0.058615 , 0.022873 , 0.023531 , 0.024636 , 0.030583 , 0.024636 , 0.036912 , 0.044623 , 0.044363 , 0.052083 , 0.050839 , 0.065834 , 0.095648 , 0.045309 , 0.052649 , 0.058764 , 0.043917 
 629 , 0.036989 , 0.045229 , 0.039096 , 0.039077 , 0.025649 , 0.031746 , 0.040051 , 0.05063 , 0.039207 , 0.047921 , 0.031802 , 0.060857 , 0.043429 , 0.041768 , 0.043689 , 0.030976 , 0.057627 , 0.048617 , 0.055929 , 0.039253 , 0.035764 , 0.034938 , 0.056857 , 0.064541 , 0.065394 , 0.032034 , 0.035022 , 0.050129 , 0.041583 , 0.02693 , 0.050881 , 0.039114 , 0.051215 , 0.045192 , 0.051994 , 0.034725 , 0.033871 , 0.055038 , 0.049452 , 0.058741 , 0.028879 , 0.027709 , 0.045322 , 0.048115 , 0.042511 , 0.029621 , 0.053563 , 0.030948 , 0.011173 , 0.048886 , 0.040172 , 0.040191 , 0.039346 , 0.042993 , 0.028572 , 0.043123 , 0.049842 , 0.048709 , 0.021789 , 0.054797 , 0.049507 , 0.065042 , 0.045777 , 0.073291 , 0.052792 , 0.029454 , 0.03376 , 0.047419 , 0.028081 , 0.043271 , 0.056384 , 0.049628 , 0.04059 , 0.023125 , 0.048561 , 0.081003 , 0.057414 , 0.060764 , 0.060346 , 0.033119 , 0.030911 , 0.017103 , 0.058128 , 0.058769 , 0.022893 , 0.023571 , 0.024656 , 0.030623 , 0.024675 , 0.037008 , 0.044719 , 0.044515 , 0.052236 , 0.050927 , 0.065923 , 0.095897 , 0.045415 , 0.052802 , 0.058889 , 0.044032 
