  time  ,:00:35 A,:00:44 A,:00:52 A,:00:58 A,:01:06 A,:02:13 A,:02:18 A,:02:25 A,:02:32 A,:02:40 A,:03:39 A,:03:48 A,:03:54 A,:04:01 A,:04:08 A,:04:23 A,:04:31 A,:04:41 A,:04:49 A,:04:57 A,:05:32 A,:05:42 A,:05:48 A,:05:55 A,:06:01 A,:06:13 A,:06:20 A,:06:28 A,:06:39 A,:06:52 A,:11:10 A,:11:17 A,:11:23 A,:11:30 A,:11:36 A,:11:47 A,:11:52 A,:11:58 A,:12:04 A,:12:15 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 350 , 0.023504 , 0.026309 , 0.023236 , 0.032269 , 0.025244 , 0.029853 , 0.025607 , 0.019101 , 0.029089 , 0.027822 , 0.028927 , 0.032113 , 0.016749 , 0.018 , 0.020543 , 0.022022 , 0.0223 , 0.030301 , 0.028908 , 0.019955 , 0.031896 , 0.034726 , 0.031332 , 0.020558 , 0.021035 , 0.024696 , 0.028023 , 0.026412 , 0.025091 , 0.019506 , 0.027583 , 0.020051 , 0.032953 , 0.026739 , 0.036354 , 0.021323 , 0.020539 , 0.024564 , 0.023543 , 0.024903 
 351 , 0.023615 , 0.026527 , 0.022812 , 0.032397 , 0.025752 , 0.03006 , 0.025763 , 0.019096 , 0.028884 , 0.027523 , 0.029052 , 0.031845 , 0.016583 , 0.017848 , 0.020551 , 0.021778 , 0.022382 , 0.030427 , 0.029166 , 0.01975 , 0.032214 , 0.034838 , 0.031401 , 0.020429 , 0.020806 , 0.024526 , 0.027919 , 0.026177 , 0.025177 , 0.019515 , 0.027573 , 0.019949 , 0.032969 , 0.026764 , 0.036195 , 0.021656 , 0.020373 , 0.024685 , 0.023649 , 0.024974 
 352 , 0.023725 , 0.026745 , 0.022547 , 0.032557 , 0.026166 , 0.030243 , 0.025922 , 0.019188 , 0.028909 , 0.027389 , 0.029227 , 0.03178 , 0.016582 , 0.017799 , 0.02066 , 0.021798 , 0.022488 , 0.030399 , 0.02941 , 0.019616 , 0.032397 , 0.034972 , 0.031537 , 0.020437 , 0.020776 , 0.024528 , 0.027956 , 0.026118 , 0.025318 , 0.019572 , 0.027636 , 0.019969 , 0.033027 , 0.026944 , 0.036203 , 0.021914 , 0.020285 , 0.024827 , 0.023771 , 0.025128 
 353 , 0.023844 , 0.02699 , 0.022546 , 0.032788 , 0.026452 , 0.0304 , 0.026094 , 0.019466 , 0.029367 , 0.02756 , 0.029521 , 0.032084 , 0.016889 , 0.017933 , 0.020963 , 0.022318 , 0.022658 , 0.030095 , 0.029652 , 0.019594 , 0.03234 , 0.035156 , 0.031818 , 0.020703 , 0.02111 , 0.024846 , 0.028264 , 0.026382 , 0.025581 , 0.019718 , 0.027847 , 0.020218 , 0.03317 , 0.027434 , 0.036523 , 0.022066 , 0.020334 , 0.025021 , 0.023932 , 0.02545 
 354 , 0.023954 , 0.027223 , 0.022546 , 0.033005 , 0.026722 , 0.030549 , 0.026254 , 0.019727 , 0.029797 , 0.027718 , 0.0298 , 0.032371 , 0.017181 , 0.018059 , 0.021247 , 0.022814 , 0.022823 , 0.029809 , 0.029882 , 0.019573 , 0.032286 , 0.035326 , 0.032082 , 0.020957 , 0.021425 , 0.025147 , 0.028553 , 0.026632 , 0.025831 , 0.019854 , 0.02804 , 0.020455 , 0.033305 , 0.027898 , 0.036823 , 0.022207 , 0.020379 , 0.0252 , 0.024079 , 0.025749 
 355 , 0.024056 , 0.027445 , 0.022548 , 0.033209 , 0.026977 , 0.030691 , 0.026401 , 0.019973 , 0.030203 , 0.027865 , 0.030067 , 0.032643 , 0.017458 , 0.018177 , 0.021514 , 0.023288 , 0.022982 , 0.029541 , 0.030101 , 0.019553 , 0.032235 , 0.035484 , 0.032329 , 0.021199 , 0.021722 , 0.025433 , 0.028826 , 0.026869 , 0.026071 , 0.019979 , 0.028217 , 0.02068 , 0.033433 , 0.028339 , 0.037101 , 0.022339 , 0.02042 , 0.025368 , 0.024213 , 0.026028 
 356 , 0.024003 , 0.027124 , 0.022714 , 0.033288 , 0.026856 , 0.030718 , 0.026546 , 0.019935 , 0.03033 , 0.027834 , 0.030268 , 0.032684 , 0.017497 , 0.018098 , 0.021495 , 0.023344 , 0.022887 , 0.029713 , 0.030132 , 0.01971 , 0.032246 , 0.035553 , 0.032551 , 0.021274 , 0.021814 , 0.02557 , 0.028891 , 0.026836 , 0.026061 , 0.020043 , 0.028589 , 0.020485 , 0.03333 , 0.028326 , 0.037192 , 0.022321 , 0.02058 , 0.025441 , 0.024089 , 0.026182 
 357 , 0.023944 , 0.026793 , 0.022879 , 0.033357 , 0.02672 , 0.030738 , 0.026684 , 0.019885 , 0.030434 , 0.027796 , 0.030456 , 0.032711 , 0.017523 , 0.018012 , 0.021463 , 0.023376 , 0.022785 , 0.029901 , 0.030151 , 0.019867 , 0.032257 , 0.035614 , 0.03276 , 0.021336 , 0.021892 , 0.025692 , 0.02894 , 0.02679 , 0.026039 , 0.020102 , 0.028955 , 0.020279 , 0.03322 , 0.028291 , 0.037267 , 0.022297 , 0.020739 , 0.025505 , 0.023957 , 0.026321 
 358 , 0.023888 , 0.026478 , 0.023035 , 0.033421 , 0.026592 , 0.030755 , 0.026816 , 0.019837 , 0.030533 , 0.027758 , 0.030634 , 0.032737 , 0.017547 , 0.017931 , 0.021431 , 0.023406 , 0.022688 , 0.030081 , 0.030168 , 0.020017 , 0.032266 , 0.03567 , 0.032957 , 0.021394 , 0.021965 , 0.025807 , 0.028986 , 0.026746 , 0.026017 , 0.020158 , 0.029304 , 0.020085 , 0.033115 , 0.028258 , 0.037339 , 0.022274 , 0.020891 , 0.025565 , 0.023831 , 0.026453 
 359 , 0.023871 , 0.026542 , 0.023079 , 0.033445 , 0.026755 , 0.030798 , 0.026964 , 0.019834 , 0.030527 , 0.027727 , 0.030655 , 0.032826 , 0.017532 , 0.017915 , 0.021451 , 0.023392 , 0.022748 , 0.030179 , 0.030063 , 0.020139 , 0.032354 , 0.035788 , 0.032924 , 0.021451 , 0.022019 , 0.025938 , 0.029044 , 0.027 , 0.026092 , 0.020193 , 0.029369 , 0.020079 , 0.033077 , 0.028285 , 0.037419 , 0.022464 , 0.021023 , 0.025724 , 0.023985 , 0.026552 
 360 , 0.023883 , 0.026862 , 0.023046 , 0.033444 , 0.027118 , 0.030857 , 0.027121 , 0.019863 , 0.030452 , 0.027701 , 0.030568 , 0.032959 , 0.01749 , 0.017947 , 0.021507 , 0.023349 , 0.022919 , 0.030216 , 0.029874 , 0.020239 , 0.032496 , 0.035945 , 0.032735 , 0.021509 , 0.022062 , 0.026076 , 0.029111 , 0.027461 , 0.026235 , 0.020212 , 0.029236 , 0.020204 , 0.033088 , 0.028354 , 0.037505 , 0.022803 , 0.021139 , 0.025948 , 0.024328 , 0.026627 
 361 , 0.023892 , 0.02716 , 0.023016 , 0.033445 , 0.027461 , 0.030912 , 0.02727 , 0.01989 , 0.030384 , 0.027679 , 0.030486 , 0.033085 , 0.01745 , 0.01798 , 0.02156 , 0.023309 , 0.02308 , 0.030249 , 0.029698 , 0.020334 , 0.032632 , 0.036092 , 0.03256 , 0.021564 , 0.022103 , 0.026205 , 0.029174 , 0.027902 , 0.026369 , 0.020229 , 0.02911 , 0.020321 , 0.0331 , 0.028421 , 0.037586 , 0.023125 , 0.02125 , 0.026156 , 0.024651 , 0.026698 
 362 , 0.023839 , 0.027312 , 0.022978 , 0.033426 , 0.027673 , 0.030918 , 0.027332 , 0.019901 , 0.030298 , 0.027664 , 0.030422 , 0.033131 , 0.017398 , 0.017976 , 0.021569 , 0.023255 , 0.023191 , 0.030262 , 0.029551 , 0.020377 , 0.032729 , 0.036155 , 0.032392 , 0.021603 , 0.022122 , 0.026249 , 0.029236 , 0.028193 , 0.02647 , 0.02022 , 0.02896 , 0.020388 , 0.033109 , 0.028462 , 0.037627 , 0.023323 , 0.02132 , 0.026264 , 0.024821 , 0.02672 
 363 , 0.02355 , 0.026972 , 0.022897 , 0.033323 , 0.027432 , 0.030754 , 0.027086 , 0.019855 , 0.030112 , 0.027662 , 0.030414 , 0.032877 , 0.017297 , 0.017825 , 0.021417 , 0.023147 , 0.02312 , 0.03021 , 0.029498 , 0.020224 , 0.032679 , 0.035924 , 0.032209 , 0.021574 , 0.022054 , 0.025998 , 0.029313 , 0.027953 , 0.026468 , 0.020118 , 0.028709 , 0.02028 , 0.033091 , 0.028411 , 0.037523 , 0.023077 , 0.021249 , 0.026013 , 0.024449 , 0.026565 
 364 , 0.023281 , 0.026655 , 0.022821 , 0.033227 , 0.027207 , 0.030602 , 0.026857 , 0.019814 , 0.029936 , 0.027663 , 0.030408 , 0.03264 , 0.017203 , 0.017682 , 0.021275 , 0.023048 , 0.023052 , 0.030164 , 0.029448 , 0.020081 , 0.032631 , 0.035707 , 0.032037 , 0.021546 , 0.021991 , 0.025764 , 0.029386 , 0.02773 , 0.026466 , 0.020024 , 0.028477 , 0.020179 , 0.03307 , 0.028362 , 0.037425 , 0.022846 , 0.021181 , 0.025779 , 0.024103 , 0.026421 
 365 , 0.023029 , 0.026359 , 0.022752 , 0.033137 , 0.026996 , 0.03046 , 0.026642 , 0.019774 , 0.029771 , 0.027663 , 0.030403 , 0.032416 , 0.017116 , 0.017547 , 0.021141 , 0.022956 , 0.022988 , 0.030122 , 0.029401 , 0.019946 , 0.032584 , 0.035504 , 0.031874 , 0.02152 , 0.021931 , 0.025545 , 0.029457 , 0.027521 , 0.026465 , 0.019937 , 0.02826 , 0.020085 , 0.033047 , 0.028315 , 0.03733 , 0.02263 , 0.021117 , 0.025558 , 0.023779 , 0.026286 
 366 , 0.02305 , 0.026242 , 0.022739 , 0.033087 , 0.026812 , 0.030447 , 0.026549 , 0.019745 , 0.029899 , 0.027532 , 0.030432 , 0.032447 , 0.017103 , 0.017475 , 0.021118 , 0.023012 , 0.022946 , 0.030034 , 0.029375 , 0.019786 , 0.032523 , 0.03563 , 0.031897 , 0.021492 , 0.021775 , 0.025553 , 0.029513 , 0.027584 , 0.026416 , 0.019767 , 0.028116 , 0.019862 , 0.032923 , 0.028205 , 0.037259 , 0.022505 , 0.021086 , 0.025511 , 0.023694 , 0.026131 
 367 , 0.023128 , 0.026163 , 0.022737 , 0.033044 , 0.026638 , 0.03046 , 0.026481 , 0.019718 , 0.030089 , 0.027375 , 0.030467 , 0.032533 , 0.017103 , 0.017419 , 0.021118 , 0.023097 , 0.022909 , 0.029937 , 0.029353 , 0.019622 , 0.032461 , 0.035822 , 0.031958 , 0.021465 , 0.021603 , 0.025609 , 0.029563 , 0.027702 , 0.026356 , 0.019583 , 0.02799 , 0.019618 , 0.032781 , 0.028084 , 0.037194 , 0.022401 , 0.021064 , 0.025502 , 0.023661 , 0.025975 
 368 , 0.023202 , 0.026086 , 0.022736 , 0.032999 , 0.026471 , 0.030473 , 0.026416 , 0.019692 , 0.030273 , 0.027224 , 0.0305 , 0.032614 , 0.017105 , 0.017365 , 0.021117 , 0.02318 , 0.022872 , 0.029845 , 0.029332 , 0.019461 , 0.032401 , 0.036009 , 0.032016 , 0.021437 , 0.021436 , 0.025662 , 0.029613 , 0.027817 , 0.026297 , 0.019403 , 0.027871 , 0.019384 , 0.032643 , 0.027968 , 0.037133 , 0.0223 , 0.021042 , 0.025493 , 0.023629 , 0.025826 
 369 , 0.023327 , 0.026087 , 0.022723 , 0.033056 , 0.026407 , 0.030579 , 0.026453 , 0.019754 , 0.030383 , 0.027193 , 0.030612 , 0.032628 , 0.017123 , 0.017367 , 0.021156 , 0.023262 , 0.022928 , 0.029854 , 0.029396 , 0.019445 , 0.03242 , 0.036178 , 0.032106 , 0.021449 , 0.021441 , 0.025767 , 0.029685 , 0.02799 , 0.026294 , 0.019387 , 0.027858 , 0.019305 , 0.032556 , 0.027967 , 0.037118 , 0.022255 , 0.021037 , 0.025628 , 0.023713 , 0.025755 
 370 , 0.023515 , 0.026185 , 0.022694 , 0.033234 , 0.026468 , 0.030801 , 0.026616 , 0.019924 , 0.030406 , 0.027307 , 0.030824 , 0.032559 , 0.017163 , 0.017435 , 0.021246 , 0.023346 , 0.023099 , 0.02999 , 0.029567 , 0.019603 , 0.032534 , 0.036329 , 0.032235 , 0.021509 , 0.021657 , 0.025935 , 0.029787 , 0.028239 , 0.026361 , 0.01957 , 0.027974 , 0.019413 , 0.032531 , 0.028109 , 0.03716 , 0.022279 , 0.021052 , 0.025944 , 0.023943 , 0.025779 
 371 , 0.023706 , 0.026287 , 0.022658 , 0.033419 , 0.026532 , 0.031031 , 0.026788 , 0.020096 , 0.030435 , 0.027423 , 0.031044 , 0.032497 , 0.017204 , 0.017501 , 0.02134 , 0.023433 , 0.023275 , 0.030127 , 0.029741 , 0.019767 , 0.03265 , 0.036486 , 0.032372 , 0.021574 , 0.02188 , 0.026111 , 0.029896 , 0.028496 , 0.026436 , 0.019762 , 0.028096 , 0.019523 , 0.032513 , 0.028254 , 0.03721 , 0.022308 , 0.021065 , 0.026268 , 0.024175 , 0.025804 
 372 , 0.023862 , 0.026373 , 0.022622 , 0.033581 , 0.026572 , 0.031238 , 0.02694 , 0.020249 , 0.030482 , 0.027534 , 0.031249 , 0.032447 , 0.017236 , 0.017553 , 0.021427 , 0.023508 , 0.023426 , 0.030248 , 0.029902 , 0.019912 , 0.032761 , 0.036623 , 0.032491 , 0.021639 , 0.022089 , 0.026289 , 0.030006 , 0.02874 , 0.026518 , 0.019944 , 0.028196 , 0.01961 , 0.032491 , 0.028391 , 0.037258 , 0.02233 , 0.02107 , 0.026572 , 0.02436 , 0.025822 
 373 , 0.023555 , 0.026227 , 0.022597 , 0.033399 , 0.026253 , 0.031098 , 0.026803 , 0.020136 , 0.030713 , 0.027548 , 0.031194 , 0.032492 , 0.01712 , 0.017443 , 0.021375 , 0.02338 , 0.023236 , 0.030146 , 0.029846 , 0.01978 , 0.032743 , 0.036445 , 0.032321 , 0.021617 , 0.022068 , 0.02643 , 0.030041 , 0.028751 , 0.026589 , 0.019972 , 0.027985 , 0.019388 , 0.032387 , 0.028367 , 0.037221 , 0.022219 , 0.020951 , 0.026549 , 0.023941 , 0.025719 
 374 , 0.023264 , 0.026083 , 0.022585 , 0.033229 , 0.025946 , 0.030958 , 0.026673 , 0.020025 , 0.030938 , 0.027566 , 0.031145 , 0.032539 , 0.017018 , 0.017339 , 0.021328 , 0.023261 , 0.023051 , 0.030044 , 0.029802 , 0.019652 , 0.03274 , 0.036279 , 0.032156 , 0.021602 , 0.022052 , 0.026575 , 0.030083 , 0.028766 , 0.026662 , 0.020001 , 0.027784 , 0.01917 , 0.032279 , 0.028351 , 0.03719 , 0.022109 , 0.020839 , 0.026532 , 0.023531 , 0.025622 
 375 , 0.022987 , 0.025939 , 0.022584 , 0.03307 , 0.025651 , 0.03082 , 0.026546 , 0.019914 , 0.03116 , 0.027586 , 0.031102 , 0.032585 , 0.016925 , 0.017239 , 0.021284 , 0.02315 , 0.022871 , 0.029944 , 0.029768 , 0.019527 , 0.032746 , 0.036123 , 0.031997 , 0.021593 , 0.022043 , 0.026724 , 0.030131 , 0.028784 , 0.026736 , 0.020029 , 0.027591 , 0.018956 , 0.03217 , 0.028342 , 0.037164 , 0.022001 , 0.020735 , 0.026522 , 0.023129 , 0.02553 
 376 , 0.022809 , 0.025952 , 0.0225 , 0.032944 , 0.025684 , 0.030916 , 0.026579 , 0.019929 , 0.031313 , 0.027644 , 0.031043 , 0.032533 , 0.016809 , 0.017157 , 0.02122 , 0.023169 , 0.022832 , 0.029904 , 0.029728 , 0.019529 , 0.032775 , 0.03605 , 0.032031 , 0.021529 , 0.02195 , 0.026665 , 0.030158 , 0.028755 , 0.026679 , 0.020049 , 0.027597 , 0.018854 , 0.031992 , 0.028217 , 0.037144 , 0.021856 , 0.020752 , 0.026506 , 0.02312 , 0.025517 
 377 , 0.022672 , 0.026041 , 0.022397 , 0.032846 , 0.025845 , 0.031105 , 0.02669 , 0.02 , 0.031442 , 0.027721 , 0.030996 , 0.032463 , 0.0167 , 0.017095 , 0.021162 , 0.023252 , 0.022863 , 0.029915 , 0.029701 , 0.019591 , 0.03283 , 0.036032 , 0.03217 , 0.021458 , 0.021838 , 0.026532 , 0.030198 , 0.028746 , 0.02659 , 0.020076 , 0.027693 , 0.01881 , 0.031815 , 0.028069 , 0.037147 , 0.021718 , 0.020831 , 0.026506 , 0.023291 , 0.025557 
 378 , 0.02254 , 0.02614 , 0.022308 , 0.032762 , 0.026002 , 0.031292 , 0.026815 , 0.020076 , 0.031571 , 0.0278 , 0.030971 , 0.03242 , 0.016606 , 0.017048 , 0.021118 , 0.023345 , 0.022907 , 0.029953 , 0.029691 , 0.019659 , 0.032903 , 0.03604 , 0.032336 , 0.021404 , 0.021743 , 0.026411 , 0.03026 , 0.028778 , 0.026522 , 0.020118 , 0.027797 , 0.018775 , 0.031669 , 0.027945 , 0.037168 , 0.021603 , 0.020922 , 0.026526 , 0.023479 , 0.025618 
 379 , 0.022476 , 0.02627 , 0.022183 , 0.03277 , 0.02613 , 0.031395 , 0.026944 , 0.020188 , 0.031684 , 0.02788 , 0.031005 , 0.032369 , 0.016574 , 0.017029 , 0.021151 , 0.023418 , 0.022953 , 0.029994 , 0.029719 , 0.019703 , 0.032969 , 0.036085 , 0.032441 , 0.021341 , 0.021726 , 0.026347 , 0.030355 , 0.028871 , 0.026581 , 0.020103 , 0.027847 , 0.018744 , 0.031611 , 0.02787 , 0.037197 , 0.021557 , 0.02098 , 0.026575 , 0.023622 , 0.025689 
 380 , 0.022553 , 0.026456 , 0.021972 , 0.032959 , 0.026209 , 0.031344 , 0.02707 , 0.020375 , 0.031769 , 0.027962 , 0.031147 , 0.032283 , 0.016649 , 0.017051 , 0.021333 , 0.023446 , 0.022999 , 0.030031 , 0.029819 , 0.019704 , 0.033013 , 0.036196 , 0.032412 , 0.021262 , 0.021863 , 0.026405 , 0.030518 , 0.029048 , 0.026887 , 0.019976 , 0.027797 , 0.018716 , 0.031709 , 0.027892 , 0.037238 , 0.021643 , 0.020976 , 0.026675 , 0.02366 , 0.025781 
 381 , 0.022636 , 0.026643 , 0.021755 , 0.033158 , 0.026295 , 0.031319 , 0.027192 , 0.020569 , 0.031866 , 0.028056 , 0.031296 , 0.032206 , 0.016721 , 0.017074 , 0.021528 , 0.023484 , 0.023062 , 0.030089 , 0.029933 , 0.019725 , 0.033073 , 0.036329 , 0.032403 , 0.021206 , 0.022015 , 0.026491 , 0.030706 , 0.029228 , 0.027205 , 0.019867 , 0.027771 , 0.018701 , 0.031815 , 0.027947 , 0.037301 , 0.021746 , 0.021001 , 0.026793 , 0.023708 , 0.025904 
 382 , 0.022725 , 0.026833 , 0.021531 , 0.033367 , 0.026385 , 0.031306 , 0.027316 , 0.020771 , 0.031973 , 0.02816 , 0.031452 , 0.032134 , 0.016792 , 0.017099 , 0.021731 , 0.023531 , 0.023137 , 0.030158 , 0.030058 , 0.019756 , 0.033142 , 0.036477 , 0.032408 , 0.021165 , 0.022178 , 0.026595 , 0.030912 , 0.029409 , 0.027533 , 0.019769 , 0.027761 , 0.018692 , 0.031928 , 0.028024 , 0.037375 , 0.021859 , 0.02104 , 0.026922 , 0.023764 , 0.026047 
 383 , 0.022772 , 0.02693 , 0.021843 , 0.033517 , 0.026531 , 0.031624 , 0.027498 , 0.020956 , 0.032378 , 0.028426 , 0.031763 , 0.032325 , 0.016939 , 0.017159 , 0.021782 , 0.023668 , 0.02328 , 0.030383 , 0.030236 , 0.019976 , 0.033435 , 0.036613 , 0.03277 , 0.021379 , 0.022508 , 0.026936 , 0.031197 , 0.029921 , 0.027803 , 0.019947 , 0.027874 , 0.018734 , 0.031924 , 0.028161 , 0.03768 , 0.022021 , 0.021224 , 0.027287 , 0.02389 , 0.026275 
 384 , 0.022816 , 0.027021 , 0.022169 , 0.033653 , 0.026674 , 0.031943 , 0.027679 , 0.021138 , 0.032784 , 0.028692 , 0.032074 , 0.032514 , 0.01709 , 0.017221 , 0.021827 , 0.023808 , 0.023423 , 0.030607 , 0.030411 , 0.020207 , 0.033735 , 0.03677 , 0.033136 , 0.021606 , 0.022837 , 0.027289 , 0.031491 , 0.030447 , 0.028067 , 0.020133 , 0.027995 , 0.018784 , 0.031915 , 0.028309 , 0.037996 , 0.022187 , 0.021423 , 0.027648 , 0.024035 , 0.026505 
 385 , 0.022863 , 0.02711 , 0.022489 , 0.033785 , 0.026812 , 0.032255 , 0.027852 , 0.021321 , 0.033183 , 0.028959 , 0.03238 , 0.032693 , 0.017237 , 0.017283 , 0.021874 , 0.023948 , 0.023565 , 0.030826 , 0.030583 , 0.020436 , 0.034034 , 0.036938 , 0.03349 , 0.021832 , 0.023161 , 0.02764 , 0.031787 , 0.030972 , 0.02833 , 0.020318 , 0.02812 , 0.018834 , 0.031903 , 0.028464 , 0.038312 , 0.022355 , 0.021628 , 0.028004 , 0.024185 , 0.026727 
 386 , 0.022951 , 0.027252 , 0.022669 , 0.033871 , 0.027063 , 0.032455 , 0.028014 , 0.021471 , 0.033413 , 0.029047 , 0.032651 , 0.032812 , 0.017313 , 0.017427 , 0.021861 , 0.024142 , 0.023709 , 0.030928 , 0.030731 , 0.020563 , 0.034246 , 0.037164 , 0.033653 , 0.022014 , 0.023309 , 0.027828 , 0.032119 , 0.031321 , 0.028443 , 0.02043 , 0.028171 , 0.018907 , 0.031979 , 0.028593 , 0.038487 , 0.022393 , 0.021746 , 0.02825 , 0.024299 , 0.026848 
 387 , 0.02306 , 0.027419 , 0.022744 , 0.033924 , 0.027374 , 0.032563 , 0.028153 , 0.021587 , 0.033517 , 0.02902 , 0.032882 , 0.032886 , 0.017327 , 0.017621 , 0.021803 , 0.024358 , 0.023844 , 0.030945 , 0.03085 , 0.020616 , 0.034392 , 0.0374 , 0.033675 , 0.022159 , 0.023333 , 0.0279 , 0.032455 , 0.031534 , 0.028448 , 0.020492 , 0.028174 , 0.018994 , 0.032111 , 0.028701 , 0.038557 , 0.022342 , 0.021803 , 0.028411 , 0.024379 , 0.026888 
 388 , 0.02316 , 0.027571 , 0.022813 , 0.033976 , 0.027661 , 0.032658 , 0.028284 , 0.021697 , 0.033619 , 0.028992 , 0.033094 , 0.032958 , 0.017342 , 0.017801 , 0.021744 , 0.024557 , 0.023966 , 0.030956 , 0.030961 , 0.020666 , 0.034519 , 0.037604 , 0.033694 , 0.022293 , 0.023352 , 0.027961 , 0.032766 , 0.031735 , 0.028453 , 0.020544 , 0.028172 , 0.019076 , 0.032232 , 0.028795 , 0.038617 , 0.022288 , 0.021852 , 0.028556 , 0.024449 , 0.026925 
 389 , 0.023206 , 0.027675 , 0.022803 , 0.033999 , 0.027884 , 0.032735 , 0.028396 , 0.02179 , 0.033722 , 0.028981 , 0.033247 , 0.033002 , 0.017336 , 0.017947 , 0.021728 , 0.024694 , 0.024072 , 0.03097 , 0.031054 , 0.020704 , 0.034652 , 0.0378 , 0.033733 , 0.02238 , 0.023362 , 0.028051 , 0.033033 , 0.031921 , 0.028506 , 0.020569 , 0.028198 , 0.019117 , 0.032297 , 0.028876 , 0.038683 , 0.022255 , 0.021884 , 0.028683 , 0.02449 , 0.026944 
 390 , 0.023087 , 0.027625 , 0.022539 , 0.033948 , 0.027958 , 0.032746 , 0.028488 , 0.021868 , 0.033872 , 0.029025 , 0.033254 , 0.032951 , 0.017271 , 0.018018 , 0.02185 , 0.02465 , 0.024149 , 0.030997 , 0.031113 , 0.020736 , 0.034805 , 0.038008 , 0.033826 , 0.022346 , 0.023344 , 0.028261 , 0.033219 , 0.032093 , 0.028733 , 0.020526 , 0.028342 , 0.019051 , 0.032198 , 0.028932 , 0.038778 , 0.022276 , 0.02188 , 0.028768 , 0.024475 , 0.026913 
 391 , 0.022971 , 0.02758 , 0.022278 , 0.033902 , 0.028016 , 0.032759 , 0.028575 , 0.021938 , 0.034011 , 0.029069 , 0.033254 , 0.032901 , 0.017208 , 0.018087 , 0.02197 , 0.024602 , 0.024216 , 0.031014 , 0.031161 , 0.020763 , 0.034942 , 0.038202 , 0.033915 , 0.022304 , 0.023318 , 0.028453 , 0.033395 , 0.032252 , 0.028947 , 0.020475 , 0.028472 , 0.018979 , 0.032098 , 0.028979 , 0.038863 , 0.022291 , 0.021867 , 0.028851 , 0.024454 , 0.026887 
 392 , 0.022858 , 0.027534 , 0.022034 , 0.033851 , 0.028072 , 0.032762 , 0.028658 , 0.021999 , 0.034144 , 0.029105 , 0.03325 , 0.032846 , 0.017149 , 0.018147 , 0.022076 , 0.024554 , 0.024275 , 0.031031 , 0.031212 , 0.020778 , 0.035072 , 0.03838 , 0.03399 , 0.022258 , 0.023291 , 0.02863 , 0.03355 , 0.032406 , 0.029146 , 0.020429 , 0.028595 , 0.018907 , 0.031994 , 0.029021 , 0.038932 , 0.0223 , 0.021853 , 0.028923 , 0.024435 , 0.026857 
 393 , 0.022803 , 0.027697 , 0.022205 , 0.034038 , 0.028167 , 0.032872 , 0.02872 , 0.02222 , 0.034394 , 0.029228 , 0.0335 , 0.032978 , 0.01728 , 0.018068 , 0.022152 , 0.024735 , 0.024394 , 0.031212 , 0.031455 , 0.020955 , 0.035326 , 0.038584 , 0.034235 , 0.022432 , 0.02347 , 0.028985 , 0.033856 , 0.032841 , 0.029432 , 0.020568 , 0.028682 , 0.018902 , 0.032129 , 0.029182 , 0.039114 , 0.022371 , 0.022053 , 0.029258 , 0.024606 , 0.027046 
 394 , 0.02276 , 0.027887 , 0.022426 , 0.034246 , 0.028254 , 0.032982 , 0.028768 , 0.02245 , 0.034653 , 0.029355 , 0.033773 , 0.033137 , 0.017428 , 0.017975 , 0.022222 , 0.024944 , 0.024512 , 0.031409 , 0.031719 , 0.021138 , 0.035574 , 0.03877 , 0.034482 , 0.022629 , 0.023665 , 0.029338 , 0.034156 , 0.0333 , 0.029705 , 0.020722 , 0.028743 , 0.018904 , 0.032289 , 0.029355 , 0.0393 , 0.022442 , 0.022279 , 0.029607 , 0.024806 , 0.02726 
 395 , 0.022719 , 0.028058 , 0.022623 , 0.034439 , 0.028336 , 0.033093 , 0.028822 , 0.022658 , 0.034881 , 0.029464 , 0.034022 , 0.033275 , 0.017571 , 0.017892 , 0.022276 , 0.025132 , 0.02462 , 0.031591 , 0.031956 , 0.021313 , 0.035802 , 0.038944 , 0.034708 , 0.022806 , 0.023847 , 0.029664 , 0.034439 , 0.033709 , 0.02995 , 0.020861 , 0.028805 , 0.018908 , 0.032442 , 0.029508 , 0.039474 , 0.022502 , 0.022476 , 0.029924 , 0.024985 , 0.02745 
 396 , 0.022771 , 0.028256 , 0.022725 , 0.034498 , 0.028493 , 0.03324 , 0.028912 , 0.022834 , 0.035099 , 0.029586 , 0.034297 , 0.033431 , 0.017659 , 0.017896 , 0.022361 , 0.025249 , 0.024748 , 0.031718 , 0.032119 , 0.021486 , 0.036028 , 0.039099 , 0.034898 , 0.022925 , 0.024028 , 0.029896 , 0.034734 , 0.03406 , 0.030179 , 0.021039 , 0.028912 , 0.018989 , 0.032602 , 0.029641 , 0.0396 , 0.022588 , 0.022661 , 0.030215 , 0.025149 , 0.027682 
