SHB1_00005.ref_SHB1_DARK.spu,SHB1_00004.ref_SHB1_DARK.spu,SHB1_00003.ref_SHB1_DARK.spu,
Wavelength,SHB1_00006_B1_NP.spu,SHB1_00007_B1_NP.spu,SHB1_00008_B1_NP.spu,SHB1_00009_B1_NP.spu,SHB1_00010_B1_NP.spu,SHB1_00011_B1_P.spu,SHB1_00012_B1_P.spu,SHB1_00013_B1_P.spu,SHB1_00014_B1_P.spu,SHB1_00015_B1_P.spu,SHB1_00016_B1_N.spu,SHB1_00017_B1_N.spu,SHB1_00018_B1_N.spu,SHB1_00019_B1_N.spu,SHB1_00020_B1_N.spu,SHB1_00021_B1_CT2.spu,SHB1_00022_B1_CT2.spu,SHB1_00023_B1_CT2.spu,SHB1_00024_B1_CT2.spu,SHB1_00025_B1_CT2.spu
  (nm),7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2,7/7/2017 2
  time  ,4:06 PM",4:33 PM",5:04 PM",5:27 PM",5:47 PM",6:34 PM",6:59 PM",8:21 PM",8:41 PM",9:11 PM",0:17 PM",1:06 PM",1:25 PM",1:47 PM",2:17 PM",3:39 PM",4:03 PM",4:26 PM",4:48 PM",5:04 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 722 , 0.166507 , 0.211194 , 0.332689 , 0.194439 , 0.252061 , 0.228489 , 0.180682 , 0.318132 , 0.187044 , 0.216903 , 0.213559 , 0.248373 , 0.22047 , 0.299076 , 0.32589 , 0.254576 , 0.147992 , 0.26646 , 0.173157 , 0.262595 
 723 , 0.17204 , 0.218194 , 0.344145 , 0.201272 , 0.261889 , 0.236797 , 0.186531 , 0.330118 , 0.193743 , 0.22498 , 0.220989 , 0.258538 , 0.228192 , 0.310299 , 0.339893 , 0.264702 , 0.153307 , 0.2765 , 0.178919 , 0.272667 
 724 , 0.17749 , 0.225105 , 0.355413 , 0.208023 , 0.271657 , 0.245023 , 0.19229 , 0.34199 , 0.200382 , 0.232948 , 0.228347 , 0.268683 , 0.23584 , 0.32148 , 0.353917 , 0.274743 , 0.158588 , 0.28642 , 0.184622 , 0.282614 
 725 , 0.182757 , 0.231762 , 0.366213 , 0.214531 , 0.281246 , 0.252942 , 0.197687 , 0.353511 , 0.206781 , 0.240635 , 0.235508 , 0.278659 , 0.243249 , 0.33246 , 0.367833 , 0.284513 , 0.163722 , 0.295973 , 0.190139 , 0.292218 
 726 , 0.187986 , 0.238392 , 0.376965 , 0.22099 , 0.290782 , 0.260801 , 0.203 , 0.364956 , 0.213143 , 0.24825 , 0.242627 , 0.288577 , 0.250621 , 0.343374 , 0.381669 , 0.294227 , 0.16882 , 0.305464 , 0.195631 , 0.301761 
 727 , 0.193179 , 0.24497 , 0.387642 , 0.227398 , 0.300265 , 0.268614 , 0.208293 , 0.376333 , 0.219455 , 0.255829 , 0.249703 , 0.298431 , 0.257948 , 0.354221 , 0.395419 , 0.303897 , 0.173891 , 0.314903 , 0.201076 , 0.311243 
 728 , 0.198046 , 0.251002 , 0.397497 , 0.233478 , 0.309363 , 0.275948 , 0.21348 , 0.387 , 0.225355 , 0.26306 , 0.256278 , 0.307756 , 0.264602 , 0.364437 , 0.408477 , 0.313105 , 0.178632 , 0.323802 , 0.206141 , 0.320124 
 729 , 0.202797 , 0.256909 , 0.407134 , 0.239485 , 0.318311 , 0.283136 , 0.218498 , 0.397456 , 0.231138 , 0.270168 , 0.26275 , 0.316881 , 0.271107 , 0.374428 , 0.421286 , 0.32213 , 0.183305 , 0.332546 , 0.211117 , 0.328846 
 730 , 0.207472 , 0.262727 , 0.416628 , 0.245395 , 0.327135 , 0.290214 , 0.223422 , 0.407748 , 0.236833 , 0.277166 , 0.269114 , 0.325871 , 0.277503 , 0.384255 , 0.433888 , 0.331011 , 0.187901 , 0.341138 , 0.216007 , 0.337426 
 731 , 0.211768 , 0.268036 , 0.425261 , 0.250854 , 0.335301 , 0.296723 , 0.227869 , 0.417196 , 0.242072 , 0.28361 , 0.274956 , 0.334248 , 0.283419 , 0.39334 , 0.445648 , 0.339215 , 0.192134 , 0.34905 , 0.220495 , 0.345336 
 732 , 0.215873 , 0.273097 , 0.433507 , 0.256058 , 0.343086 , 0.302865 , 0.231978 , 0.426149 , 0.24703 , 0.289691 , 0.280482 , 0.342333 , 0.289102 , 0.402115 , 0.45697 , 0.347078 , 0.196203 , 0.356614 , 0.224765 , 0.352921 
 733 , 0.219921 , 0.27809 , 0.441627 , 0.261184 , 0.350753 , 0.308901 , 0.23602 , 0.434956 , 0.25191 , 0.295675 , 0.285912 , 0.350291 , 0.294696 , 0.410753 , 0.468106 , 0.354823 , 0.200214 , 0.364051 , 0.228976 , 0.36038 
 734 , 0.22375 , 0.282822 , 0.449268 , 0.265994 , 0.358034 , 0.314548 , 0.239844 , 0.443256 , 0.256546 , 0.301301 , 0.291064 , 0.357871 , 0.299995 , 0.418947 , 0.478691 , 0.36216 , 0.204038 , 0.371082 , 0.232953 , 0.367428 
 735 , 0.227297 , 0.287196 , 0.45619 , 0.270351 , 0.364686 , 0.319591 , 0.243317 , 0.450747 , 0.260853 , 0.306374 , 0.295805 , 0.364912 , 0.304868 , 0.426399 , 0.488485 , 0.368922 , 0.20753 , 0.377513 , 0.236641 , 0.373875 
 736 , 0.230823 , 0.291544 , 0.46307 , 0.274677 , 0.371272 , 0.324579 , 0.246747 , 0.458164 , 0.265128 , 0.311403 , 0.300485 , 0.371898 , 0.309708 , 0.433743 , 0.498191 , 0.375625 , 0.210982 , 0.383895 , 0.24029 , 0.380258 
 737 , 0.234298 , 0.295837 , 0.469847 , 0.278947 , 0.377765 , 0.329498 , 0.250127 , 0.465468 , 0.269347 , 0.316362 , 0.305102 , 0.37879 , 0.314476 , 0.44099 , 0.507769 , 0.382244 , 0.21438 , 0.390194 , 0.243908 , 0.386568 
 738 , 0.237167 , 0.299477 , 0.475433 , 0.282661 , 0.383371 , 0.333734 , 0.252937 , 0.471508 , 0.272923 , 0.320634 , 0.309024 , 0.384716 , 0.318545 , 0.447171 , 0.515922 , 0.387859 , 0.217299 , 0.39559 , 0.246978 , 0.391938 
 739 , 0.239996 , 0.30307 , 0.480937 , 0.286335 , 0.388977 , 0.337974 , 0.255803 , 0.477556 , 0.276473 , 0.324894 , 0.31295 , 0.390604 , 0.322567 , 0.453368 , 0.524023 , 0.393412 , 0.220217 , 0.400957 , 0.250022 , 0.397248 
 740 , 0.242827 , 0.306647 , 0.486427 , 0.290003 , 0.394577 , 0.342208 , 0.258661 , 0.483581 , 0.280007 , 0.329139 , 0.31686 , 0.396469 , 0.326583 , 0.459542 , 0.532093 , 0.398952 , 0.223127 , 0.4063 , 0.253059 , 0.402544 
 741 , 0.245317 , 0.30975 , 0.491181 , 0.2932 , 0.399417 , 0.345803 , 0.261138 , 0.488775 , 0.283047 , 0.332798 , 0.320248 , 0.40155 , 0.330045 , 0.464816 , 0.539182 , 0.403783 , 0.225605 , 0.410919 , 0.255725 , 0.4071 
 742 , 0.247691 , 0.312686 , 0.495675 , 0.296205 , 0.403943 , 0.349176 , 0.263544 , 0.493697 , 0.285932 , 0.336259 , 0.323452 , 0.40635 , 0.333297 , 0.46974 , 0.545875 , 0.40831 , 0.22791 , 0.415192 , 0.258238 , 0.411345 
 743 , 0.250057 , 0.315614 , 0.500178 , 0.29922 , 0.40847 , 0.352551 , 0.265949 , 0.498628 , 0.288817 , 0.339731 , 0.326647 , 0.411151 , 0.336558 , 0.474675 , 0.552569 , 0.412856 , 0.230207 , 0.419476 , 0.260761 , 0.415592 
 744 , 0.252247 , 0.318285 , 0.504274 , 0.301997 , 0.412617 , 0.355627 , 0.268042 , 0.503097 , 0.291397 , 0.342881 , 0.329579 , 0.415557 , 0.33954 , 0.479212 , 0.558708 , 0.417 , 0.232316 , 0.423391 , 0.263048 , 0.419492 
 745 , 0.254131 , 0.320502 , 0.507704 , 0.304332 , 0.416114 , 0.358207 , 0.269716 , 0.506817 , 0.293491 , 0.345502 , 0.332037 , 0.419286 , 0.342037 , 0.483116 , 0.563901 , 0.420474 , 0.234113 , 0.426708 , 0.264944 , 0.422832 
 746 , 0.256018 , 0.322726 , 0.511139 , 0.30668 , 0.419625 , 0.360808 , 0.271451 , 0.510554 , 0.295598 , 0.348135 , 0.334512 , 0.423027 , 0.344551 , 0.487047 , 0.569116 , 0.423968 , 0.235912 , 0.430058 , 0.266862 , 0.426227 
 747 , 0.2579 , 0.324939 , 0.514547 , 0.309012 , 0.423119 , 0.36339 , 0.273178 , 0.514264 , 0.297677 , 0.350747 , 0.336969 , 0.426733 , 0.347042 , 0.490954 , 0.574295 , 0.427446 , 0.23771 , 0.433383 , 0.268759 , 0.429587 
 748 , 0.259328 , 0.326596 , 0.517057 , 0.310723 , 0.425712 , 0.365296 , 0.274356 , 0.516928 , 0.299075 , 0.352638 , 0.33874 , 0.429359 , 0.348798 , 0.493807 , 0.578125 , 0.430029 , 0.239045 , 0.435826 , 0.27013 , 0.431995 
 749 , 0.260799 , 0.328283 , 0.519641 , 0.312494 , 0.428373 , 0.367277 , 0.275605 , 0.519659 , 0.300528 , 0.354613 , 0.340543 , 0.432031 , 0.350578 , 0.496702 , 0.582042 , 0.432656 , 0.240425 , 0.438308 , 0.271524 , 0.434448 
 750 , 0.262294 , 0.330003 , 0.52228 , 0.314298 , 0.431097 , 0.369291 , 0.276877 , 0.522455 , 0.302005 , 0.35663 , 0.342388 , 0.434766 , 0.352401 , 0.499671 , 0.586035 , 0.435336 , 0.241818 , 0.440853 , 0.27295 , 0.436945 
 751 , 0.263458 , 0.331359 , 0.524259 , 0.315726 , 0.433183 , 0.370799 , 0.2778 , 0.524566 , 0.303149 , 0.358194 , 0.343759 , 0.436796 , 0.353773 , 0.501864 , 0.589086 , 0.437335 , 0.24292 , 0.442732 , 0.274066 , 0.438858 
 752 , 0.264558 , 0.332639 , 0.526101 , 0.317104 , 0.435119 , 0.372265 , 0.278892 , 0.526511 , 0.304258 , 0.359642 , 0.345048 , 0.4387 , 0.355066 , 0.503925 , 0.591969 , 0.439202 , 0.243944 , 0.444467 , 0.275125 , 0.440644 
 753 , 0.265707 , 0.333992 , 0.528041 , 0.318546 , 0.437165 , 0.373808 , 0.280034 , 0.528562 , 0.30542 , 0.361166 , 0.3464 , 0.440686 , 0.356434 , 0.506083 , 0.594994 , 0.441161 , 0.245016 , 0.446285 , 0.276243 , 0.442512 
 754 , 0.266683 , 0.33529 , 0.529726 , 0.319842 , 0.439071 , 0.375118 , 0.281058 , 0.530394 , 0.306623 , 0.362537 , 0.347701 , 0.442625 , 0.357921 , 0.508139 , 0.597779 , 0.442869 , 0.246101 , 0.448022 , 0.27741 , 0.44427 
 755 , 0.267355 , 0.336478 , 0.530956 , 0.320867 , 0.440682 , 0.376014 , 0.282006 , 0.531811 , 0.307898 , 0.363643 , 0.348897 , 0.444444 , 0.359596 , 0.509986 , 0.600118 , 0.444112 , 0.247164 , 0.449547 , 0.278642 , 0.445794 
 756 , 0.268074 , 0.337772 , 0.532283 , 0.321981 , 0.44244 , 0.376998 , 0.283119 , 0.533364 , 0.309288 , 0.364879 , 0.350207 , 0.446429 , 0.361426 , 0.512015 , 0.60268 , 0.445463 , 0.248332 , 0.451211 , 0.279982 , 0.447462 
 757 , 0.268866 , 0.339185 , 0.533719 , 0.323186 , 0.44435 , 0.378055 , 0.284355 , 0.535037 , 0.310836 , 0.366205 , 0.351631 , 0.448595 , 0.363443 , 0.514216 , 0.605462 , 0.44692 , 0.249605 , 0.453013 , 0.281467 , 0.449269 
 758 , 0.269498 , 0.340444 , 0.534842 , 0.324131 , 0.446012 , 0.378852 , 0.285734 , 0.536259 , 0.312414 , 0.367251 , 0.352951 , 0.450569 , 0.365478 , 0.516082 , 0.607658 , 0.447949 , 0.250872 , 0.454578 , 0.282978 , 0.450801 
 759 , 0.270167 , 0.341764 , 0.536053 , 0.325141 , 0.447823 , 0.379649 , 0.287101 , 0.537542 , 0.314102 , 0.368376 , 0.35435 , 0.452638 , 0.367676 , 0.51804 , 0.609956 , 0.449049 , 0.25225 , 0.456276 , 0.284611 , 0.452424 
 760 , 0.2709 , 0.343201 , 0.537368 , 0.326251 , 0.449796 , 0.380521 , 0.288577 , 0.538959 , 0.315943 , 0.369604 , 0.355887 , 0.454916 , 0.370086 , 0.520191 , 0.61246 , 0.450248 , 0.253763 , 0.458119 , 0.286405 , 0.454208 
 761 , 0.271661 , 0.344069 , 0.538401 , 0.3272 , 0.450991 , 0.381407 , 0.290129 , 0.539856 , 0.316908 , 0.370589 , 0.356774 , 0.45617 , 0.371173 , 0.521551 , 0.614141 , 0.451278 , 0.2546 , 0.459339 , 0.287353 , 0.455299 
 762 , 0.272495 , 0.344806 , 0.539434 , 0.328136 , 0.45199 , 0.382232 , 0.290882 , 0.540758 , 0.317532 , 0.371359 , 0.357531 , 0.457182 , 0.371849 , 0.522746 , 0.61566 , 0.452287 , 0.255212 , 0.460329 , 0.288042 , 0.456222 
 763 , 0.273329 , 0.34555 , 0.540463 , 0.329062 , 0.452986 , 0.383055 , 0.291644 , 0.541665 , 0.318154 , 0.372118 , 0.358285 , 0.4582 , 0.372522 , 0.523947 , 0.617186 , 0.453284 , 0.255822 , 0.461326 , 0.288729 , 0.457151 
 764 , 0.274057 , 0.345958 , 0.541294 , 0.329819 , 0.453586 , 0.383842 , 0.292059 , 0.542358 , 0.318324 , 0.372718 , 0.358706 , 0.458697 , 0.372547 , 0.524641 , 0.618258 , 0.454156 , 0.256037 , 0.461964 , 0.288962 , 0.457709 
 765 , 0.274626 , 0.345948 , 0.54183 , 0.330323 , 0.453672 , 0.384528 , 0.291509 , 0.542843 , 0.31787 , 0.373135 , 0.358673 , 0.458515 , 0.371755 , 0.524675 , 0.618726 , 0.454808 , 0.255754 , 0.462165 , 0.288609 , 0.457773 
 766 , 0.27515 , 0.345942 , 0.54232 , 0.330795 , 0.453755 , 0.385141 , 0.290802 , 0.543339 , 0.317423 , 0.373563 , 0.358641 , 0.458353 , 0.371022 , 0.524715 , 0.619167 , 0.455419 , 0.25549 , 0.462371 , 0.288288 , 0.45783 
 767 , 0.275625 , 0.34595 , 0.542776 , 0.331225 , 0.453844 , 0.385699 , 0.290219 , 0.543782 , 0.317051 , 0.373945 , 0.358634 , 0.458239 , 0.370388 , 0.524764 , 0.619563 , 0.455986 , 0.255276 , 0.462561 , 0.288021 , 0.457895 
 768 , 0.276018 , 0.346127 , 0.54322 , 0.331542 , 0.454081 , 0.386069 , 0.290332 , 0.544133 , 0.317004 , 0.374168 , 0.358885 , 0.458452 , 0.370217 , 0.524917 , 0.619871 , 0.456495 , 0.25531 , 0.46286 , 0.288002 , 0.458098 
 769 , 0.276397 , 0.346308 , 0.543662 , 0.331829 , 0.454317 , 0.386405 , 0.290457 , 0.544416 , 0.31695 , 0.374344 , 0.35915 , 0.458678 , 0.370067 , 0.525046 , 0.620185 , 0.456995 , 0.255372 , 0.463169 , 0.287984 , 0.458306 
 770 , 0.276756 , 0.346477 , 0.544084 , 0.332111 , 0.454533 , 0.386724 , 0.290565 , 0.544688 , 0.316892 , 0.374512 , 0.359395 , 0.458894 , 0.369927 , 0.525163 , 0.620477 , 0.457475 , 0.255431 , 0.46346 , 0.287957 , 0.458505 
 771 , 0.277106 , 0.346814 , 0.544474 , 0.332417 , 0.454951 , 0.386903 , 0.290669 , 0.545046 , 0.317139 , 0.374699 , 0.359805 , 0.459413 , 0.370247 , 0.52554 , 0.620874 , 0.457951 , 0.255717 , 0.463856 , 0.28826 , 0.458841 
 772 , 0.277424 , 0.347167 , 0.544769 , 0.332687 , 0.455338 , 0.386974 , 0.290862 , 0.545257 , 0.317391 , 0.374794 , 0.360201 , 0.459927 , 0.370655 , 0.525963 , 0.621193 , 0.458378 , 0.256037 , 0.464206 , 0.288619 , 0.459213 
 773 , 0.277736 , 0.347513 , 0.545062 , 0.33295 , 0.455715 , 0.387037 , 0.291058 , 0.545466 , 0.317646 , 0.37488 , 0.36059 , 0.460431 , 0.371047 , 0.526375 , 0.621509 , 0.458806 , 0.256353 , 0.464537 , 0.288972 , 0.459576 
 774 , 0.277979 , 0.347873 , 0.545275 , 0.333232 , 0.456044 , 0.387114 , 0.291157 , 0.545577 , 0.317891 , 0.374994 , 0.360957 , 0.460871 , 0.371423 , 0.526741 , 0.621829 , 0.459162 , 0.25664 , 0.464858 , 0.289296 , 0.459917 
 775 , 0.278193 , 0.348291 , 0.545498 , 0.333571 , 0.456393 , 0.387338 , 0.291385 , 0.545716 , 0.318245 , 0.375331 , 0.361351 , 0.461306 , 0.371841 , 0.527089 , 0.622254 , 0.459466 , 0.25692 , 0.465204 , 0.289593 , 0.460272 
 776 , 0.278417 , 0.348727 , 0.545746 , 0.333942 , 0.456775 , 0.387615 , 0.2917 , 0.545907 , 0.318645 , 0.375729 , 0.361762 , 0.461754 , 0.372271 , 0.527446 , 0.622706 , 0.459787 , 0.257191 , 0.465555 , 0.289894 , 0.460633 
 777 , 0.278654 , 0.349153 , 0.546022 , 0.334314 , 0.457159 , 0.387889 , 0.292026 , 0.546117 , 0.319047 , 0.376136 , 0.362173 , 0.462198 , 0.372688 , 0.527792 , 0.623159 , 0.460102 , 0.257462 , 0.465903 , 0.290207 , 0.460979 
 778 , 0.27901 , 0.349554 , 0.546373 , 0.334703 , 0.457574 , 0.388177 , 0.292493 , 0.54642 , 0.319393 , 0.37654 , 0.362559 , 0.462575 , 0.373011 , 0.528022 , 0.623572 , 0.460423 , 0.257657 , 0.466266 , 0.290571 , 0.461303 
 779 , 0.279353 , 0.349938 , 0.546691 , 0.33508 , 0.457984 , 0.388461 , 0.293062 , 0.546691 , 0.319743 , 0.376868 , 0.36292 , 0.462962 , 0.373335 , 0.528253 , 0.623968 , 0.460741 , 0.257851 , 0.466619 , 0.290946 , 0.461603 
 780 , 0.279699 , 0.350316 , 0.546995 , 0.33546 , 0.458398 , 0.388758 , 0.293644 , 0.546966 , 0.320087 , 0.377209 , 0.363293 , 0.463334 , 0.373653 , 0.528469 , 0.624369 , 0.461062 , 0.258038 , 0.466985 , 0.291315 , 0.461906 
 781 , 0.280024 , 0.350642 , 0.547243 , 0.335809 , 0.458734 , 0.38899 , 0.293905 , 0.547156 , 0.320322 , 0.377473 , 0.363563 , 0.463598 , 0.373974 , 0.528756 , 0.624716 , 0.461329 , 0.258317 , 0.467299 , 0.291636 , 0.462185 
 782 , 0.280352 , 0.350967 , 0.547503 , 0.33614 , 0.459023 , 0.389178 , 0.294064 , 0.547281 , 0.320544 , 0.377707 , 0.363803 , 0.463811 , 0.374313 , 0.529051 , 0.625059 , 0.461571 , 0.258631 , 0.4676 , 0.291948 , 0.462475 
 783 , 0.280692 , 0.351303 , 0.547766 , 0.336482 , 0.459325 , 0.389368 , 0.294233 , 0.54742 , 0.320777 , 0.377953 , 0.364055 , 0.464028 , 0.374654 , 0.529359 , 0.625407 , 0.461826 , 0.258957 , 0.467913 , 0.292271 , 0.462778 
 784 , 0.280983 , 0.351618 , 0.547992 , 0.336798 , 0.459599 , 0.389512 , 0.294291 , 0.54753 , 0.320976 , 0.378168 , 0.364272 , 0.464231 , 0.374933 , 0.529628 , 0.625716 , 0.462036 , 0.259238 , 0.468189 , 0.292548 , 0.463027 
 785 , 0.281191 , 0.351879 , 0.54816 , 0.337088 , 0.459828 , 0.389632 , 0.294382 , 0.54762 , 0.321112 , 0.378339 , 0.364444 , 0.464454 , 0.37512 , 0.52989 , 0.625949 , 0.462228 , 0.259472 , 0.468443 , 0.292773 , 0.463211 
 786 , 0.281404 , 0.352133 , 0.548306 , 0.337381 , 0.460049 , 0.389763 , 0.294509 , 0.547718 , 0.32125 , 0.378517 , 0.364622 , 0.464693 , 0.375308 , 0.530161 , 0.626166 , 0.462409 , 0.259704 , 0.468692 , 0.292996 , 0.463392 
 787 , 0.281634 , 0.352387 , 0.548466 , 0.337672 , 0.46029 , 0.389913 , 0.294721 , 0.54783 , 0.321396 , 0.378696 , 0.364809 , 0.464925 , 0.375506 , 0.530455 , 0.62638 , 0.462603 , 0.259932 , 0.468944 , 0.293237 , 0.463586 
 788 , 0.281891 , 0.352704 , 0.548677 , 0.337984 , 0.460552 , 0.390153 , 0.295174 , 0.548012 , 0.321635 , 0.378904 , 0.365081 , 0.465169 , 0.375752 , 0.530815 , 0.626642 , 0.462788 , 0.260154 , 0.469227 , 0.293516 , 0.463819 
 789 , 0.282173 , 0.353068 , 0.548914 , 0.338322 , 0.460852 , 0.390401 , 0.29554 , 0.548239 , 0.321897 , 0.379136 , 0.365374 , 0.465414 , 0.376031 , 0.531159 , 0.626956 , 0.462974 , 0.260405 , 0.469542 , 0.293813 , 0.464093 
 790 , 0.282467 , 0.353436 , 0.549167 , 0.338672 , 0.461158 , 0.390662 , 0.295908 , 0.548462 , 0.322163 , 0.379372 , 0.36568 , 0.465673 , 0.376313 , 0.531519 , 0.627286 , 0.463165 , 0.26066 , 0.469861 , 0.294123 , 0.464371 
 791 , 0.282761 , 0.353753 , 0.54953 , 0.339005 , 0.461446 , 0.390889 , 0.29613 , 0.548653 , 0.322337 , 0.379623 , 0.365926 , 0.465903 , 0.376555 , 0.531753 , 0.627592 , 0.463385 , 0.260856 , 0.470156 , 0.294394 , 0.464601 
 792 , 0.283088 , 0.354043 , 0.549957 , 0.33932 , 0.46174 , 0.391132 , 0.296239 , 0.548828 , 0.322493 , 0.379815 , 0.366143 , 0.466092 , 0.376785 , 0.532001 , 0.627782 , 0.463583 , 0.261031 , 0.470395 , 0.294628 , 0.464789 
 793 , 0.283416 , 0.354325 , 0.550386 , 0.339636 , 0.462036 , 0.391368 , 0.296349 , 0.549005 , 0.322649 , 0.380018 , 0.366361 , 0.466292 , 0.377016 , 0.53225 , 0.627984 , 0.463792 , 0.261217 , 0.470635 , 0.294863 , 0.46497 
 794 , 0.283746 , 0.354591 , 0.550711 , 0.339942 , 0.46234 , 0.391592 , 0.296553 , 0.549205 , 0.322841 , 0.380204 , 0.366587 , 0.46649 , 0.377222 , 0.53251 , 0.628176 , 0.463981 , 0.261396 , 0.470842 , 0.295086 , 0.465149 
 795 , 0.284067 , 0.354838 , 0.550908 , 0.340247 , 0.46263 , 0.391763 , 0.296958 , 0.549372 , 0.32304 , 0.380417 , 0.366812 , 0.466667 , 0.377395 , 0.532706 , 0.62837 , 0.464156 , 0.261568 , 0.471031 , 0.295317 , 0.465324 
 796 , 0.284388 , 0.355096 , 0.551109 , 0.340551 , 0.462927 , 0.391929 , 0.297407 , 0.549544 , 0.323241 , 0.38066 , 0.367042 , 0.466841 , 0.377567 , 0.532891 , 0.628573 , 0.464338 , 0.261753 , 0.47122 , 0.295561 , 0.465498 
 797 , 0.284692 , 0.355361 , 0.551292 , 0.34085 , 0.463209 , 0.392094 , 0.29779 , 0.549745 , 0.323437 , 0.380882 , 0.36728 , 0.467001 , 0.377738 , 0.533047 , 0.628763 , 0.464525 , 0.261919 , 0.471393 , 0.295807 , 0.465666 
 798 , 0.284897 , 0.355649 , 0.551409 , 0.341071 , 0.463415 , 0.392275 , 0.297868 , 0.550024 , 0.323577 , 0.381068 , 0.367506 , 0.467125 , 0.377881 , 0.533159 , 0.628923 , 0.464674 , 0.262037 , 0.471571 , 0.296047 , 0.465798 
 799 , 0.28511 , 0.355948 , 0.551544 , 0.341289 , 0.463622 , 0.392473 , 0.297799 , 0.550322 , 0.323701 , 0.381239 , 0.367735 , 0.46727 , 0.378047 , 0.533296 , 0.629115 , 0.464844 , 0.262176 , 0.4718 , 0.296305 , 0.46595 
 800 , 0.28533 , 0.356257 , 0.551684 , 0.341508 , 0.463822 , 0.392672 , 0.297727 , 0.550625 , 0.323834 , 0.381421 , 0.367964 , 0.467408 , 0.378205 , 0.533438 , 0.629315 , 0.465018 , 0.262313 , 0.472023 , 0.296562 , 0.466106 
 801 , 0.285555 , 0.356515 , 0.551865 , 0.341789 , 0.464056 , 0.392969 , 0.297875 , 0.550754 , 0.323927 , 0.381593 , 0.368144 , 0.467533 , 0.37835 , 0.533633 , 0.629526 , 0.465254 , 0.262502 , 0.472276 , 0.296784 , 0.466237 
 802 , 0.28579 , 0.356772 , 0.552054 , 0.342056 , 0.464298 , 0.393277 , 0.298173 , 0.550893 , 0.324052 , 0.381782 , 0.368345 , 0.467674 , 0.378523 , 0.533884 , 0.629749 , 0.465459 , 0.262682 , 0.472495 , 0.297022 , 0.466406 
 803 , 0.286026 , 0.357031 , 0.552252 , 0.342335 , 0.464546 , 0.39358 , 0.298473 , 0.55102 , 0.324178 , 0.381964 , 0.368559 , 0.467822 , 0.378689 , 0.534144 , 0.629974 , 0.465671 , 0.262872 , 0.472711 , 0.29726 , 0.46657 
 804 , 0.286252 , 0.357247 , 0.552393 , 0.342577 , 0.464743 , 0.393737 , 0.298732 , 0.551096 , 0.324283 , 0.38212 , 0.368726 , 0.467924 , 0.378841 , 0.534324 , 0.630242 , 0.465842 , 0.263028 , 0.472893 , 0.297456 , 0.466707 
 805 , 0.286444 , 0.357417 , 0.552448 , 0.342799 , 0.464975 , 0.393864 , 0.299023 , 0.551216 , 0.324447 , 0.382348 , 0.368873 , 0.46794 , 0.37893 , 0.534372 , 0.630434 , 0.465901 , 0.263137 , 0.473003 , 0.297565 , 0.466738 
 806 , 0.286631 , 0.35758 , 0.552502 , 0.343033 , 0.465228 , 0.394013 , 0.299331 , 0.551357 , 0.324624 , 0.382606 , 0.369036 , 0.467964 , 0.379021 , 0.534419 , 0.630612 , 0.465939 , 0.263235 , 0.473119 , 0.297672 , 0.466739 
 807 , 0.286795 , 0.357763 , 0.552524 , 0.343252 , 0.465478 , 0.394134 , 0.299541 , 0.551472 , 0.324793 , 0.382867 , 0.369189 , 0.467978 , 0.379117 , 0.534452 , 0.630722 , 0.465955 , 0.263348 , 0.473215 , 0.297795 , 0.466758 
 808 , 0.286917 , 0.357993 , 0.552531 , 0.343445 , 0.46563 , 0.394165 , 0.29951 , 0.551473 , 0.324915 , 0.383059 , 0.369289 , 0.468024 , 0.379287 , 0.53454 , 0.630671 , 0.465939 , 0.263488 , 0.473293 , 0.297993 , 0.466807 
 809 , 0.287059 , 0.358238 , 0.552578 , 0.343648 , 0.465697 , 0.394188 , 0.299516 , 0.551436 , 0.325022 , 0.383173 , 0.369333 , 0.468111 , 0.379508 , 0.534683 , 0.630667 , 0.465968 , 0.263666 , 0.473418 , 0.298215 , 0.466889 
 810 , 0.287202 , 0.358505 , 0.552623 , 0.34386 , 0.465771 , 0.394207 , 0.299515 , 0.551397 , 0.325125 , 0.383281 , 0.36937 , 0.468203 , 0.379743 , 0.534832 , 0.63065 , 0.465992 , 0.263843 , 0.47354 , 0.298439 , 0.466957 
 811 , 0.287341 , 0.358826 , 0.552696 , 0.344161 , 0.465981 , 0.394336 , 0.299905 , 0.551332 , 0.325406 , 0.383458 , 0.369511 , 0.468405 , 0.380105 , 0.535082 , 0.630795 , 0.466062 , 0.264082 , 0.473768 , 0.298784 , 0.467123 
 812 , 0.287486 , 0.359162 , 0.552706 , 0.344453 , 0.46625 , 0.394462 , 0.300409 , 0.551174 , 0.325697 , 0.383689 , 0.369721 , 0.468634 , 0.380474 , 0.535289 , 0.630935 , 0.466098 , 0.264327 , 0.473959 , 0.299171 , 0.467325 
