  time  ,28:56 PM,29:20 PM,29:30 PM,29:40 PM,30:07 PM,30:18 PM,30:28 PM,30:38 PM,30:48 PM,31:39 PM,31:48 PM,31:56 PM,32:05 PM,32:15 PM,32:44 PM,32:53 PM,33:00 PM,33:08 PM,33:16 PM,33:39 PM,33:49 PM,34:00 PM,34:09 PM,34:20 PM,29:07 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 702 , 0.103032 , 0.131832 , 0.177672 , 0.146984 , 0.199179 , 0.216848 , 0.211592 , 0.213134 , 0.237948 , 0.188641 , 0.213171 , 0.174932 , 0.187308 , 0.156374 , 0.190134 , 0.144306 , 0.115593 , 0.18146 , 0.135027 , 0.15957 , 0.124601 , 0.159558 , 0.151562 , 0.176166 , 0.143529 
 703 , 0.104531 , 0.134086 , 0.180146 , 0.149574 , 0.202858 , 0.220639 , 0.214962 , 0.216936 , 0.242161 , 0.192471 , 0.216948 , 0.179999 , 0.194077 , 0.163248 , 0.192471 , 0.147391 , 0.117248 , 0.185616 , 0.136661 , 0.162132 , 0.126838 , 0.161825 , 0.154271 , 0.178123 , 0.145785 
 704 , 0.105997 , 0.136371 , 0.182657 , 0.152173 , 0.206482 , 0.224346 , 0.218261 , 0.220663 , 0.246318 , 0.196264 , 0.220724 , 0.185071 , 0.200922 , 0.170171 , 0.194789 , 0.150515 , 0.11891 , 0.189778 , 0.138273 , 0.164671 , 0.129091 , 0.16405 , 0.156941 , 0.180084 , 0.148015 
 705 , 0.107385 , 0.138698 , 0.18525 , 0.154809 , 0.209985 , 0.227889 , 0.221396 , 0.22417 , 0.250347 , 0.20004 , 0.224558 , 0.19024 , 0.208035 , 0.177303 , 0.19706 , 0.153707 , 0.120613 , 0.194008 , 0.139825 , 0.167165 , 0.131394 , 0.166232 , 0.159509 , 0.182076 , 0.15023 
 706 , 0.108763 , 0.140989 , 0.187801 , 0.157391 , 0.213426 , 0.231379 , 0.224488 , 0.227615 , 0.254322 , 0.203758 , 0.228324 , 0.195341 , 0.215037 , 0.184338 , 0.199309 , 0.15685 , 0.122279 , 0.198166 , 0.141338 , 0.169608 , 0.133666 , 0.168381 , 0.162044 , 0.184013 , 0.152425 
 707 , 0.110119 , 0.143256 , 0.190312 , 0.159944 , 0.216836 , 0.234825 , 0.227532 , 0.231017 , 0.258234 , 0.207418 , 0.232044 , 0.200375 , 0.221969 , 0.191291 , 0.201521 , 0.159944 , 0.12393 , 0.202273 , 0.142826 , 0.172024 , 0.135915 , 0.170496 , 0.164552 , 0.185931 , 0.154596 
 708 , 0.111614 , 0.145573 , 0.192888 , 0.162571 , 0.220157 , 0.238179 , 0.230454 , 0.234334 , 0.261937 , 0.211111 , 0.235846 , 0.205517 , 0.229144 , 0.198542 , 0.203731 , 0.16319 , 0.125576 , 0.20641 , 0.144371 , 0.174414 , 0.138241 , 0.172653 , 0.167023 , 0.1879 , 0.156834 
 709 , 0.113088 , 0.147852 , 0.195383 , 0.165146 , 0.223398 , 0.241436 , 0.23328 , 0.237571 , 0.265515 , 0.214733 , 0.239556 , 0.210596 , 0.236247 , 0.205761 , 0.205903 , 0.166411 , 0.127202 , 0.21049 , 0.145902 , 0.176742 , 0.140523 , 0.174744 , 0.169425 , 0.189815 , 0.158987 
 710 , 0.114552 , 0.150118 , 0.197892 , 0.167737 , 0.226638 , 0.244691 , 0.236123 , 0.240806 , 0.269095 , 0.21834 , 0.243259 , 0.215687 , 0.243353 , 0.212975 , 0.208069 , 0.169638 , 0.128837 , 0.214583 , 0.147418 , 0.179076 , 0.142805 , 0.176834 , 0.171845 , 0.191718 , 0.161152 
 711 , 0.116104 , 0.152527 , 0.200505 , 0.170469 , 0.229977 , 0.247989 , 0.239018 , 0.244126 , 0.272859 , 0.222122 , 0.247285 , 0.221018 , 0.250678 , 0.220407 , 0.210392 , 0.172994 , 0.130558 , 0.218728 , 0.149111 , 0.18153 , 0.1452 , 0.179029 , 0.174309 , 0.193742 , 0.163424 
 712 , 0.117624 , 0.154881 , 0.203017 , 0.173182 , 0.233169 , 0.251119 , 0.241735 , 0.247274 , 0.276514 , 0.225806 , 0.251271 , 0.226367 , 0.258002 , 0.227863 , 0.212659 , 0.176372 , 0.132279 , 0.222826 , 0.150791 , 0.183933 , 0.147577 , 0.181164 , 0.176676 , 0.195643 , 0.165597 
 713 , 0.11918 , 0.15729 , 0.205587 , 0.175944 , 0.236441 , 0.254315 , 0.244511 , 0.250489 , 0.280261 , 0.229591 , 0.25535 , 0.231824 , 0.265503 , 0.23551 , 0.214984 , 0.179816 , 0.134042 , 0.227021 , 0.152522 , 0.186399 , 0.15001 , 0.18334 , 0.179084 , 0.197598 , 0.167815 
 714 , 0.120782 , 0.159771 , 0.208228 , 0.178785 , 0.239744 , 0.257588 , 0.247333 , 0.253752 , 0.284052 , 0.23351 , 0.259581 , 0.237461 , 0.273207 , 0.243359 , 0.21737 , 0.183351 , 0.135821 , 0.231285 , 0.154279 , 0.188935 , 0.152483 , 0.185575 , 0.181543 , 0.199584 , 0.170107 
 715 , 0.122394 , 0.162302 , 0.210917 , 0.181695 , 0.242973 , 0.260839 , 0.250119 , 0.256953 , 0.287737 , 0.237584 , 0.263938 , 0.243262 , 0.281134 , 0.251437 , 0.219787 , 0.186979 , 0.137578 , 0.23556 , 0.156057 , 0.191489 , 0.154912 , 0.187824 , 0.183961 , 0.20155 , 0.17249 
 716 , 0.124049 , 0.16488 , 0.21368 , 0.184684 , 0.246276 , 0.264142 , 0.252965 , 0.260197 , 0.291501 , 0.241754 , 0.26841 , 0.249205 , 0.289275 , 0.259747 , 0.222239 , 0.190704 , 0.139378 , 0.239943 , 0.157878 , 0.194084 , 0.157417 , 0.190116 , 0.186437 , 0.203542 , 0.174926 
 717 , 0.12575 , 0.167551 , 0.216519 , 0.187762 , 0.249682 , 0.267546 , 0.255905 , 0.263543 , 0.295383 , 0.246059 , 0.27301 , 0.255353 , 0.297684 , 0.26834 , 0.22479 , 0.194549 , 0.141233 , 0.244471 , 0.159764 , 0.196757 , 0.159982 , 0.192478 , 0.188993 , 0.205603 , 0.177444 
 718 , 0.127452 , 0.170051 , 0.219328 , 0.190614 , 0.252804 , 0.270592 , 0.258524 , 0.266722 , 0.29885 , 0.250018 , 0.277363 , 0.261196 , 0.305918 , 0.276666 , 0.227183 , 0.198366 , 0.143129 , 0.248831 , 0.161419 , 0.199245 , 0.162527 , 0.194598 , 0.191344 , 0.207557 , 0.179813 
 719 , 0.129266 , 0.172735 , 0.222317 , 0.193638 , 0.256153 , 0.273925 , 0.261333 , 0.270179 , 0.302604 , 0.254229 , 0.281997 , 0.267299 , 0.314467 , 0.285276 , 0.229728 , 0.202359 , 0.145137 , 0.253421 , 0.163182 , 0.201915 , 0.165186 , 0.19686 , 0.193854 , 0.209679 , 0.182344 
 720 , 0.131128 , 0.175469 , 0.225372 , 0.196731 , 0.259576 , 0.277331 , 0.264196 , 0.273709 , 0.306426 , 0.25852 , 0.286719 , 0.273528 , 0.323204 , 0.294075 , 0.232331 , 0.206437 , 0.147191 , 0.258112 , 0.164991 , 0.204655 , 0.167908 , 0.199172 , 0.196413 , 0.211863 , 0.184936 
 721 , 0.132677 , 0.177911 , 0.228093 , 0.199459 , 0.26253 , 0.280266 , 0.266669 , 0.276724 , 0.309778 , 0.262294 , 0.291018 , 0.279288 , 0.331259 , 0.302231 , 0.234515 , 0.210166 , 0.148962 , 0.262373 , 0.166563 , 0.207028 , 0.170375 , 0.201214 , 0.198627 , 0.213731 , 0.187189 
 722 , 0.134143 , 0.180355 , 0.23087 , 0.202139 , 0.265473 , 0.283189 , 0.269227 , 0.279716 , 0.313131 , 0.265978 , 0.295258 , 0.285072 , 0.339319 , 0.310341 , 0.236652 , 0.213815 , 0.15066 , 0.266594 , 0.16813 , 0.209378 , 0.172847 , 0.203316 , 0.200783 , 0.215586 , 0.189443 
 723 , 0.135603 , 0.182807 , 0.233661 , 0.204823 , 0.268427 , 0.286111 , 0.271799 , 0.282717 , 0.31649 , 0.269677 , 0.299509 , 0.290879 , 0.347393 , 0.318488 , 0.238796 , 0.217484 , 0.152372 , 0.270816 , 0.169689 , 0.211734 , 0.175338 , 0.205426 , 0.202947 , 0.21745 , 0.191694 
 724 , 0.137025 , 0.185175 , 0.236334 , 0.207364 , 0.271209 , 0.288868 , 0.274194 , 0.285527 , 0.319647 , 0.273229 , 0.303642 , 0.296527 , 0.355277 , 0.326385 , 0.240829 , 0.221038 , 0.154008 , 0.274883 , 0.171156 , 0.214001 , 0.177727 , 0.20743 , 0.204977 , 0.219218 , 0.193844 
 725 , 0.138446 , 0.18746 , 0.238894 , 0.209779 , 0.273776 , 0.291488 , 0.276417 , 0.28814 , 0.322591 , 0.276704 , 0.307741 , 0.30204 , 0.362899 , 0.333906 , 0.242728 , 0.224453 , 0.155572 , 0.278759 , 0.172544 , 0.216221 , 0.180035 , 0.209304 , 0.206907 , 0.220895 , 0.195946 
 726 , 0.139905 , 0.189789 , 0.241492 , 0.212239 , 0.276403 , 0.294188 , 0.278707 , 0.290825 , 0.325636 , 0.280273 , 0.311941 , 0.307608 , 0.37058 , 0.341481 , 0.244679 , 0.227919 , 0.157172 , 0.282677 , 0.173977 , 0.218491 , 0.18239 , 0.211236 , 0.208887 , 0.222593 , 0.198092 
 727 , 0.141348 , 0.192099 , 0.244071 , 0.21469 , 0.278998 , 0.296869 , 0.280979 , 0.29349 , 0.328649 , 0.283807 , 0.316104 , 0.313133 , 0.378211 , 0.348995 , 0.246613 , 0.23135 , 0.158745 , 0.286558 , 0.175394 , 0.220742 , 0.184726 , 0.213149 , 0.210861 , 0.224286 , 0.20022 
 728 , 0.142702 , 0.194084 , 0.246396 , 0.216824 , 0.281227 , 0.299123 , 0.282867 , 0.295855 , 0.331145 , 0.28677 , 0.319764 , 0.318048 , 0.384943 , 0.355513 , 0.248342 , 0.234436 , 0.160259 , 0.290093 , 0.176603 , 0.222695 , 0.186803 , 0.214823 , 0.212637 , 0.225767 , 0.202032 
 729 , 0.144129 , 0.196195 , 0.248884 , 0.21908 , 0.283664 , 0.301572 , 0.28494 , 0.298385 , 0.333809 , 0.289884 , 0.323584 , 0.323082 , 0.391823 , 0.36215 , 0.250171 , 0.237589 , 0.161819 , 0.293704 , 0.177872 , 0.224733 , 0.18896 , 0.216592 , 0.214518 , 0.227407 , 0.203965 
 730 , 0.145533 , 0.198271 , 0.251336 , 0.22129 , 0.286055 , 0.303976 , 0.286981 , 0.300882 , 0.336429 , 0.29293 , 0.327322 , 0.328019 , 0.39858 , 0.368665 , 0.251957 , 0.240671 , 0.163334 , 0.297233 , 0.179109 , 0.226737 , 0.191081 , 0.218338 , 0.216366 , 0.229003 , 0.205854 
 731 , 0.146695 , 0.200124 , 0.253552 , 0.223264 , 0.288121 , 0.306069 , 0.288773 , 0.302994 , 0.338747 , 0.295639 , 0.330708 , 0.33249 , 0.404626 , 0.3745 , 0.253531 , 0.243384 , 0.164708 , 0.300398 , 0.180189 , 0.228576 , 0.192997 , 0.219885 , 0.217962 , 0.230412 , 0.207533 
 732 , 0.147795 , 0.201932 , 0.255755 , 0.225176 , 0.290165 , 0.308156 , 0.290577 , 0.305042 , 0.341046 , 0.298303 , 0.334058 , 0.336858 , 0.410484 , 0.380111 , 0.255071 , 0.245945 , 0.166058 , 0.303403 , 0.181239 , 0.230406 , 0.19489 , 0.221443 , 0.219522 , 0.231784 , 0.209192 
 733 , 0.148863 , 0.203698 , 0.257915 , 0.227056 , 0.292155 , 0.310191 , 0.292329 , 0.307048 , 0.343315 , 0.300913 , 0.337343 , 0.341148 , 0.416219 , 0.385588 , 0.256592 , 0.248463 , 0.167376 , 0.306343 , 0.182269 , 0.232204 , 0.196739 , 0.22297 , 0.22104 , 0.233137 , 0.210819 
 734 , 0.149942 , 0.205405 , 0.259989 , 0.228876 , 0.294063 , 0.312167 , 0.29403 , 0.309034 , 0.345503 , 0.303462 , 0.340549 , 0.345265 , 0.421694 , 0.390819 , 0.258081 , 0.250905 , 0.168643 , 0.309164 , 0.183311 , 0.233949 , 0.198532 , 0.224463 , 0.222512 , 0.234448 , 0.212397 
 735 , 0.151036 , 0.207018 , 0.261991 , 0.23061 , 0.295812 , 0.314057 , 0.295639 , 0.310998 , 0.347629 , 0.305911 , 0.343648 , 0.349137 , 0.426748 , 0.395682 , 0.25954 , 0.253292 , 0.169845 , 0.311866 , 0.184412 , 0.235665 , 0.20026 , 0.225946 , 0.223918 , 0.235741 , 0.213916 
 736 , 0.152112 , 0.208606 , 0.263973 , 0.232332 , 0.297533 , 0.315913 , 0.297208 , 0.312942 , 0.349723 , 0.308323 , 0.346687 , 0.352954 , 0.431721 , 0.400481 , 0.26098 , 0.255656 , 0.171034 , 0.314547 , 0.185499 , 0.237341 , 0.201948 , 0.227387 , 0.225294 , 0.237005 , 0.215405 
 737 , 0.153175 , 0.210189 , 0.265924 , 0.23404 , 0.299228 , 0.317734 , 0.298762 , 0.314851 , 0.351787 , 0.310687 , 0.349683 , 0.356719 , 0.43663 , 0.405201 , 0.26239 , 0.257978 , 0.172213 , 0.317181 , 0.186566 , 0.238995 , 0.203609 , 0.228804 , 0.226646 , 0.238257 , 0.216868 
 738 , 0.154204 , 0.211727 , 0.267705 , 0.235644 , 0.300994 , 0.319476 , 0.300266 , 0.316704 , 0.353853 , 0.312964 , 0.352537 , 0.360213 , 0.441011 , 0.409342 , 0.26377 , 0.260008 , 0.173317 , 0.319455 , 0.187537 , 0.24058 , 0.205095 , 0.230187 , 0.227969 , 0.239493 , 0.218304 
 739 , 0.155177 , 0.21321 , 0.26936 , 0.237167 , 0.302728 , 0.321136 , 0.301684 , 0.31846 , 0.355799 , 0.315163 , 0.355288 , 0.363622 , 0.445296 , 0.413386 , 0.265084 , 0.261994 , 0.174402 , 0.321659 , 0.188469 , 0.242106 , 0.20654 , 0.23152 , 0.229246 , 0.240703 , 0.219683 
 740 , 0.156162 , 0.214683 , 0.271015 , 0.238679 , 0.30444 , 0.322786 , 0.30309 , 0.320206 , 0.357735 , 0.317353 , 0.35804 , 0.367023 , 0.449551 , 0.417422 , 0.266399 , 0.26396 , 0.175476 , 0.323853 , 0.189402 , 0.243633 , 0.207976 , 0.232854 , 0.230513 , 0.241913 , 0.221041 
 741 , 0.157073 , 0.216086 , 0.272653 , 0.240079 , 0.3061 , 0.324352 , 0.304496 , 0.321787 , 0.359568 , 0.319407 , 0.360605 , 0.370124 , 0.453425 , 0.421015 , 0.26761 , 0.265776 , 0.176405 , 0.325946 , 0.190269 , 0.245068 , 0.209329 , 0.234086 , 0.231739 , 0.243059 , 0.222308 
 742 , 0.15784 , 0.217289 , 0.274097 , 0.241289 , 0.30745 , 0.325633 , 0.305704 , 0.323057 , 0.361115 , 0.321169 , 0.362861 , 0.372815 , 0.456799 , 0.424122 , 0.268629 , 0.267385 , 0.177169 , 0.327805 , 0.190986 , 0.246309 , 0.210511 , 0.235122 , 0.232874 , 0.243985 , 0.223379 
 743 , 0.158606 , 0.218491 , 0.27555 , 0.242487 , 0.308788 , 0.326902 , 0.306911 , 0.324327 , 0.36266 , 0.32293 , 0.365105 , 0.375504 , 0.460181 , 0.427238 , 0.269647 , 0.268992 , 0.177931 , 0.329663 , 0.191713 , 0.247539 , 0.211693 , 0.236168 , 0.233997 , 0.24492 , 0.224438 
 744 , 0.159385 , 0.219648 , 0.27696 , 0.243672 , 0.310129 , 0.328166 , 0.308107 , 0.325609 , 0.364164 , 0.324637 , 0.367277 , 0.378093 , 0.463374 , 0.430184 , 0.270689 , 0.270504 , 0.178712 , 0.331421 , 0.192477 , 0.248774 , 0.212841 , 0.237171 , 0.235085 , 0.245824 , 0.225482 
 745 , 0.160169 , 0.220677 , 0.278244 , 0.244753 , 0.311373 , 0.329326 , 0.309197 , 0.326834 , 0.365517 , 0.326199 , 0.369279 , 0.38042 , 0.466141 , 0.432782 , 0.271705 , 0.271793 , 0.179511 , 0.332935 , 0.193266 , 0.249936 , 0.21392 , 0.238095 , 0.235995 , 0.246634 , 0.226461 
 746 , 0.16095 , 0.221686 , 0.279504 , 0.245819 , 0.312599 , 0.330469 , 0.310249 , 0.328021 , 0.366832 , 0.327748 , 0.371248 , 0.382713 , 0.468871 , 0.43535 , 0.272684 , 0.273056 , 0.180296 , 0.334426 , 0.194045 , 0.251076 , 0.214975 , 0.23901 , 0.236857 , 0.247426 , 0.227413 
 747 , 0.16172 , 0.222694 , 0.280772 , 0.246881 , 0.313822 , 0.331615 , 0.311309 , 0.329211 , 0.368152 , 0.329298 , 0.373212 , 0.385016 , 0.471597 , 0.437902 , 0.273657 , 0.274313 , 0.181087 , 0.335921 , 0.194814 , 0.252214 , 0.216038 , 0.239919 , 0.237722 , 0.248214 , 0.228378 
 748 , 0.162297 , 0.223573 , 0.28193 , 0.247693 , 0.314883 , 0.332627 , 0.312305 , 0.330147 , 0.369443 , 0.330564 , 0.374897 , 0.386913 , 0.473746 , 0.439849 , 0.274479 , 0.275346 , 0.181775 , 0.337181 , 0.195338 , 0.253169 , 0.216956 , 0.240747 , 0.238486 , 0.248911 , 0.229192 
 749 , 0.162812 , 0.224375 , 0.283008 , 0.248436 , 0.315869 , 0.333512 , 0.313225 , 0.330988 , 0.370641 , 0.33169 , 0.376456 , 0.388722 , 0.47574 , 0.441661 , 0.275262 , 0.276337 , 0.182418 , 0.338394 , 0.195837 , 0.254054 , 0.217792 , 0.241502 , 0.239176 , 0.249555 , 0.229937 
 750 , 0.163347 , 0.225197 , 0.284107 , 0.249189 , 0.316864 , 0.334427 , 0.314154 , 0.331838 , 0.371847 , 0.332837 , 0.378034 , 0.390551 , 0.477786 , 0.443515 , 0.276055 , 0.277349 , 0.183071 , 0.339638 , 0.196345 , 0.25497 , 0.218659 , 0.242278 , 0.239897 , 0.25022 , 0.230693 
 751 , 0.163968 , 0.226059 , 0.2853 , 0.250062 , 0.318053 , 0.335456 , 0.315203 , 0.332861 , 0.37319 , 0.334136 , 0.379701 , 0.392423 , 0.479947 , 0.445397 , 0.276937 , 0.278334 , 0.183756 , 0.340913 , 0.196944 , 0.255918 , 0.219559 , 0.243163 , 0.2407 , 0.251004 , 0.231505 
 752 , 0.16442 , 0.226657 , 0.286163 , 0.250682 , 0.318903 , 0.336111 , 0.315883 , 0.333491 , 0.374113 , 0.335023 , 0.38093 , 0.393797 , 0.48158 , 0.446797 , 0.277582 , 0.279069 , 0.184292 , 0.341817 , 0.197381 , 0.256599 , 0.220251 , 0.243798 , 0.241245 , 0.251537 , 0.232064 
 753 , 0.164903 , 0.227301 , 0.287077 , 0.251338 , 0.319793 , 0.336806 , 0.316603 , 0.334162 , 0.37509 , 0.335951 , 0.382236 , 0.395249 , 0.483284 , 0.448279 , 0.278253 , 0.279842 , 0.184861 , 0.342785 , 0.19783 , 0.257306 , 0.220978 , 0.24447 , 0.241814 , 0.252094 , 0.232646 
 754 , 0.165579 , 0.228222 , 0.28816 , 0.252326 , 0.320975 , 0.337849 , 0.317652 , 0.335233 , 0.376468 , 0.3374 , 0.384001 , 0.397135 , 0.48542 , 0.450214 , 0.279235 , 0.280908 , 0.185596 , 0.343922 , 0.198585 , 0.258388 , 0.221868 , 0.245421 , 0.242693 , 0.252887 , 0.233555 
 755 , 0.16639 , 0.229311 , 0.289118 , 0.253511 , 0.322157 , 0.339018 , 0.318749 , 0.336518 , 0.377965 , 0.339234 , 0.386009 , 0.399212 , 0.487536 , 0.452281 , 0.280415 , 0.282119 , 0.186421 , 0.34496 , 0.1996 , 0.259737 , 0.22271 , 0.246489 , 0.243728 , 0.253738 , 0.234651 
 756 , 0.167199 , 0.23036 , 0.290019 , 0.254695 , 0.323271 , 0.340132 , 0.31978 , 0.337751 , 0.379405 , 0.34107 , 0.387978 , 0.401279 , 0.489588 , 0.45431 , 0.281583 , 0.283323 , 0.187253 , 0.345969 , 0.200622 , 0.261094 , 0.223504 , 0.24753 , 0.244737 , 0.254535 , 0.23574 
 757 , 0.168102 , 0.231546 , 0.291012 , 0.256027 , 0.324534 , 0.341381 , 0.320947 , 0.339132 , 0.381025 , 0.343145 , 0.390192 , 0.40358 , 0.491874 , 0.456554 , 0.282917 , 0.284682 , 0.188177 , 0.3471 , 0.201761 , 0.262623 , 0.224408 , 0.248716 , 0.245868 , 0.255439 , 0.236954 
 758 , 0.16906 , 0.232836 , 0.291944 , 0.257531 , 0.326045 , 0.342801 , 0.322197 , 0.34064 , 0.382806 , 0.345447 , 0.392513 , 0.40601 , 0.494169 , 0.458658 , 0.284444 , 0.286224 , 0.18919 , 0.348255 , 0.20308 , 0.26436 , 0.225325 , 0.250054 , 0.2472 , 0.256375 , 0.238221 
 759 , 0.170199 , 0.234359 , 0.293087 , 0.25933 , 0.327954 , 0.344546 , 0.323782 , 0.342489 , 0.384952 , 0.348192 , 0.395304 , 0.408905 , 0.496984 , 0.461194 , 0.286216 , 0.288051 , 0.190343 , 0.349664 , 0.204634 , 0.266411 , 0.226449 , 0.251676 , 0.248837 , 0.257519 , 0.239711 
 760 , 0.17147 , 0.236091 , 0.294395 , 0.261346 , 0.330106 , 0.346537 , 0.325576 , 0.344573 , 0.387382 , 0.351292 , 0.398441 , 0.412163 , 0.500169 , 0.464068 , 0.288209 , 0.290101 , 0.19165 , 0.351256 , 0.206377 , 0.268715 , 0.227716 , 0.253491 , 0.250676 , 0.258826 , 0.241402 
 761 , 0.171519 , 0.235982 , 0.294213 , 0.26122 , 0.330025 , 0.346052 , 0.32519 , 0.344139 , 0.386961 , 0.351196 , 0.398394 , 0.412073 , 0.4997 , 0.463522 , 0.288165 , 0.290089 , 0.191659 , 0.351058 , 0.206495 , 0.268838 , 0.227677 , 0.253499 , 0.2506 , 0.258436 , 0.241195 
 762 , 0.172194 , 0.23683 , 0.295449 , 0.261897 , 0.33124 , 0.346903 , 0.326096 , 0.344962 , 0.388126 , 0.352254 , 0.399803 , 0.413479 , 0.501103 , 0.464612 , 0.289007 , 0.290844 , 0.192289 , 0.352058 , 0.207124 , 0.269797 , 0.228551 , 0.254375 , 0.251459 , 0.259152 , 0.241928 
 763 , 0.172856 , 0.237664 , 0.296683 , 0.26257 , 0.332465 , 0.347737 , 0.326998 , 0.345781 , 0.389285 , 0.353319 , 0.401209 , 0.41487 , 0.502501 , 0.465695 , 0.289846 , 0.291596 , 0.192905 , 0.353055 , 0.207752 , 0.270741 , 0.229412 , 0.25525 , 0.252304 , 0.259877 , 0.242659 
 764 , 0.172788 , 0.237538 , 0.296981 , 0.26218 , 0.332372 , 0.347306 , 0.326805 , 0.345236 , 0.389021 , 0.352703 , 0.400901 , 0.414489 , 0.502014 , 0.464938 , 0.289673 , 0.2912 , 0.192938 , 0.353122 , 0.207488 , 0.270552 , 0.229516 , 0.255086 , 0.252133 , 0.259668 , 0.242414 
 765 , 0.172395 , 0.237065 , 0.297163 , 0.261474 , 0.331829 , 0.346681 , 0.326545 , 0.344434 , 0.3884 , 0.351454 , 0.400093 , 0.413543 , 0.50122 , 0.463718 , 0.289164 , 0.29041 , 0.192832 , 0.353189 , 0.206827 , 0.269996 , 0.229523 , 0.254654 , 0.251584 , 0.259249 , 0.241816 
 766 , 0.172284 , 0.236963 , 0.29774 , 0.2612 , 0.33177 , 0.346646 , 0.326796 , 0.344226 , 0.388391 , 0.350868 , 0.399963 , 0.413303 , 0.501269 , 0.463293 , 0.289052 , 0.290069 , 0.192941 , 0.353698 , 0.20648 , 0.269877 , 0.229867 , 0.254646 , 0.251419 , 0.259233 , 0.241616 
 767 , 0.172206 , 0.236904 , 0.298293 , 0.261002 , 0.331758 , 0.346643 , 0.327063 , 0.344082 , 0.388419 , 0.350392 , 0.399908 , 0.413155 , 0.501369 , 0.462957 , 0.288992 , 0.289806 , 0.193083 , 0.354196 , 0.206209 , 0.26983 , 0.230198 , 0.254681 , 0.251306 , 0.259243 , 0.241466 
 768 , 0.172335 , 0.237059 , 0.298906 , 0.261062 , 0.33196 , 0.346746 , 0.327379 , 0.344121 , 0.388644 , 0.350349 , 0.4002 , 0.413349 , 0.501681 , 0.462914 , 0.289118 , 0.289832 , 0.193339 , 0.354688 , 0.206169 , 0.270114 , 0.230611 , 0.254965 , 0.251461 , 0.259403 , 0.241618 
 769 , 0.172487 , 0.237235 , 0.299519 , 0.261117 , 0.332216 , 0.346857 , 0.327661 , 0.344174 , 0.388883 , 0.350328 , 0.400491 , 0.413532 , 0.501955 , 0.462874 , 0.289259 , 0.289839 , 0.19362 , 0.355135 , 0.206136 , 0.270392 , 0.231004 , 0.255237 , 0.251645 , 0.259595 , 0.241834 
 770 , 0.172636 , 0.237419 , 0.300106 , 0.261175 , 0.332465 , 0.346974 , 0.327945 , 0.344223 , 0.389115 , 0.350304 , 0.400764 , 0.413723 , 0.502229 , 0.46284 , 0.289396 , 0.289844 , 0.193881 , 0.355577 , 0.206119 , 0.270662 , 0.231382 , 0.255487 , 0.25183 , 0.259778 , 0.242037 
 771 , 0.173353 , 0.238261 , 0.301126 , 0.262006 , 0.333486 , 0.347921 , 0.328825 , 0.345138 , 0.390254 , 0.351411 , 0.402127 , 0.415004 , 0.503581 , 0.463887 , 0.290225 , 0.290512 , 0.194613 , 0.356646 , 0.206751 , 0.271681 , 0.232186 , 0.256407 , 0.252696 , 0.260549 , 0.242855 
 772 , 0.174009 , 0.238967 , 0.3019 , 0.262673 , 0.33428 , 0.348528 , 0.329346 , 0.34574 , 0.39114 , 0.352245 , 0.403109 , 0.41593 , 0.504461 , 0.46456 , 0.290904 , 0.291026 , 0.195227 , 0.357499 , 0.207307 , 0.272519 , 0.232772 , 0.257142 , 0.253425 , 0.261136 , 0.243403 
 773 , 0.17465 , 0.239665 , 0.302665 , 0.263321 , 0.335051 , 0.349122 , 0.329854 , 0.346319 , 0.392012 , 0.353055 , 0.404077 , 0.416841 , 0.505313 , 0.465204 , 0.291563 , 0.29153 , 0.195823 , 0.358329 , 0.207844 , 0.273337 , 0.233339 , 0.257858 , 0.254136 , 0.261703 , 0.243953 
 774 , 0.175322 , 0.240493 , 0.303578 , 0.264098 , 0.336007 , 0.349951 , 0.330641 , 0.347129 , 0.393157 , 0.354113 , 0.405328 , 0.418034 , 0.506487 , 0.466148 , 0.292422 , 0.292221 , 0.196461 , 0.359266 , 0.208498 , 0.274328 , 0.234056 , 0.25871 , 0.254973 , 0.262425 , 0.244687 
 775 , 0.175842 , 0.241231 , 0.304322 , 0.264839 , 0.336831 , 0.350731 , 0.33145 , 0.347884 , 0.394204 , 0.355171 , 0.406524 , 0.419136 , 0.507528 , 0.467059 , 0.293324 , 0.29291 , 0.197007 , 0.360081 , 0.209125 , 0.275287 , 0.234774 , 0.259492 , 0.255692 , 0.263046 , 0.245412 
 776 , 0.176282 , 0.241877 , 0.304944 , 0.265513 , 0.337533 , 0.351396 , 0.332141 , 0.348509 , 0.395085 , 0.356114 , 0.407599 , 0.420114 , 0.508389 , 0.467858 , 0.294159 , 0.293508 , 0.19748 , 0.360787 , 0.209692 , 0.276151 , 0.235429 , 0.26021 , 0.256312 , 0.263558 , 0.246045 
 777 , 0.176743 , 0.242537 , 0.305594 , 0.266207 , 0.338277 , 0.352089 , 0.332858 , 0.34916 , 0.396005 , 0.357103 , 0.40869 , 0.421106 , 0.509297 , 0.468682 , 0.294992 , 0.294114 , 0.197991 , 0.361541 , 0.210271 , 0.277045 , 0.236104 , 0.260946 , 0.256947 , 0.264101 , 0.246695 
