  time  ,46:53 PM,47:11 PM,47:20 PM,47:37 PM,48:02 PM,05:31 PM,06:13 PM,06:41 PM,07:12 PM,07:54 PM,09:38 PM,09:57 PM,10:17 PM,10:51 PM,11:27 PM,13:17 PM,13:44 PM,14:14 PM,14:38 PM,15:01 PM,16:06 PM,16:44 PM,17:07 PM,17:33 PM,17:59 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 948 , 0.238724 , 0.256936 , 0.256517 , 0.222458 , 0.285265 , 0.289533 , 0.254807 , 0.19758 , 0.243723 , 0.20645 , 0.219437 , 0.294446 , 0.2378 , 0.263075 , 0.196355 , 0.22664 , 0.234262 , 0.192839 , 0.171993 , 0.168166 , 0.242154 , 0.24998 , 0.270332 , 0.224619 , 0.248142 
 949 , 0.238293 , 0.25578 , 0.255909 , 0.221527 , 0.285101 , 0.288826 , 0.253852 , 0.196923 , 0.242826 , 0.205612 , 0.218308 , 0.293521 , 0.236667 , 0.261939 , 0.195717 , 0.22563 , 0.233856 , 0.191969 , 0.17108 , 0.167451 , 0.241232 , 0.249114 , 0.270015 , 0.223756 , 0.247359 
 950 , 0.238442 , 0.255537 , 0.255924 , 0.221348 , 0.285289 , 0.288673 , 0.253603 , 0.196979 , 0.242461 , 0.205618 , 0.217953 , 0.293293 , 0.236218 , 0.261554 , 0.195604 , 0.225495 , 0.234005 , 0.191779 , 0.171042 , 0.167464 , 0.241064 , 0.248951 , 0.269666 , 0.223497 , 0.246952 
 951 , 0.238493 , 0.255378 , 0.256024 , 0.221038 , 0.285374 , 0.288601 , 0.253464 , 0.197065 , 0.242279 , 0.205572 , 0.21779 , 0.292989 , 0.235815 , 0.261154 , 0.195602 , 0.225383 , 0.233954 , 0.191601 , 0.170973 , 0.167456 , 0.240934 , 0.248538 , 0.269209 , 0.223436 , 0.246538 
 952 , 0.238542 , 0.25523 , 0.256134 , 0.220735 , 0.285461 , 0.288529 , 0.253324 , 0.197158 , 0.242084 , 0.205523 , 0.217624 , 0.292695 , 0.235409 , 0.260753 , 0.195607 , 0.225279 , 0.233913 , 0.191441 , 0.17091 , 0.167433 , 0.240803 , 0.248124 , 0.268762 , 0.223373 , 0.246111 
 953 , 0.238523 , 0.255148 , 0.256116 , 0.220543 , 0.285355 , 0.288377 , 0.25318 , 0.197004 , 0.242083 , 0.205542 , 0.217608 , 0.292345 , 0.235276 , 0.260503 , 0.19566 , 0.224899 , 0.233856 , 0.191348 , 0.170991 , 0.167486 , 0.241061 , 0.248008 , 0.268526 , 0.223221 , 0.246029 
 954 , 0.238503 , 0.255054 , 0.256 , 0.220372 , 0.28524 , 0.28809 , 0.252999 , 0.196842 , 0.241955 , 0.205553 , 0.217597 , 0.291897 , 0.235062 , 0.260291 , 0.195637 , 0.224491 , 0.233825 , 0.191271 , 0.171097 , 0.167483 , 0.241202 , 0.248128 , 0.268345 , 0.223017 , 0.245977 
 955 , 0.238483 , 0.25494 , 0.255855 , 0.220196 , 0.285142 , 0.287758 , 0.252809 , 0.196689 , 0.241755 , 0.205558 , 0.21757 , 0.291407 , 0.234781 , 0.260053 , 0.195559 , 0.224114 , 0.233801 , 0.191189 , 0.171191 , 0.167445 , 0.24126 , 0.248321 , 0.268158 , 0.22279 , 0.245899 
 956 , 0.238139 , 0.254693 , 0.255554 , 0.219831 , 0.284779 , 0.287426 , 0.252327 , 0.196404 , 0.241452 , 0.205224 , 0.217282 , 0.290868 , 0.234482 , 0.259652 , 0.195328 , 0.223844 , 0.233589 , 0.190875 , 0.170975 , 0.167167 , 0.240904 , 0.248272 , 0.267902 , 0.222435 , 0.245862 
 957 , 0.237388 , 0.254222 , 0.255017 , 0.219286 , 0.284077 , 0.287031 , 0.251472 , 0.195931 , 0.241062 , 0.204557 , 0.216707 , 0.2902 , 0.234219 , 0.259046 , 0.194835 , 0.223583 , 0.233112 , 0.19029 , 0.170394 , 0.166645 , 0.24017 , 0.247916 , 0.267576 , 0.221886 , 0.245842 
 958 , 0.236536 , 0.253622 , 0.254374 , 0.218795 , 0.283259 , 0.286558 , 0.250527 , 0.195391 , 0.240706 , 0.203923 , 0.216098 , 0.289384 , 0.234097 , 0.258426 , 0.19423 , 0.223115 , 0.232528 , 0.189685 , 0.16973 , 0.16613 , 0.239534 , 0.247454 , 0.267248 , 0.221245 , 0.245821 
 959 , 0.235917 , 0.253196 , 0.253947 , 0.218478 , 0.28277 , 0.286228 , 0.249834 , 0.195078 , 0.24047 , 0.203508 , 0.21575 , 0.288837 , 0.234092 , 0.258071 , 0.193822 , 0.222762 , 0.232159 , 0.189311 , 0.169338 , 0.16588 , 0.239096 , 0.24715 , 0.267124 , 0.220808 , 0.245915 
 960 , 0.236306 , 0.253488 , 0.254461 , 0.218834 , 0.283674 , 0.286496 , 0.250184 , 0.195674 , 0.240722 , 0.204025 , 0.216514 , 0.289383 , 0.234541 , 0.258835 , 0.194252 , 0.22294 , 0.232681 , 0.1899 , 0.170033 , 0.16674 , 0.239492 , 0.247501 , 0.267816 , 0.221197 , 0.246528 
 961 , 0.236872 , 0.253978 , 0.255185 , 0.219051 , 0.284728 , 0.286758 , 0.250666 , 0.19624 , 0.240975 , 0.20452 , 0.217267 , 0.290081 , 0.234917 , 0.259726 , 0.194979 , 0.223335 , 0.233443 , 0.190406 , 0.170758 , 0.167563 , 0.239832 , 0.24792 , 0.268455 , 0.221658 , 0.247087 
 962 , 0.237419 , 0.254448 , 0.2559 , 0.219259 , 0.285772 , 0.28701 , 0.251149 , 0.196785 , 0.24123 , 0.205016 , 0.218009 , 0.290768 , 0.235284 , 0.260597 , 0.195696 , 0.223711 , 0.234184 , 0.190892 , 0.171461 , 0.168375 , 0.240163 , 0.248319 , 0.269085 , 0.22212 , 0.247625 
 963 , 0.237676 , 0.254604 , 0.256321 , 0.219158 , 0.28606 , 0.287052 , 0.251574 , 0.196971 , 0.24143 , 0.20511 , 0.217825 , 0.291169 , 0.23535 , 0.260982 , 0.196033 , 0.223915 , 0.234486 , 0.19087 , 0.171531 , 0.168715 , 0.240108 , 0.248556 , 0.269089 , 0.222486 , 0.247681 
 964 , 0.237708 , 0.254552 , 0.256501 , 0.218915 , 0.286045 , 0.287067 , 0.251963 , 0.197202 , 0.241533 , 0.205107 , 0.217402 , 0.291403 , 0.235258 , 0.261125 , 0.196073 , 0.223933 , 0.234501 , 0.190842 , 0.171473 , 0.168938 , 0.239935 , 0.248532 , 0.268998 , 0.222718 , 0.247595 
 965 , 0.237693 , 0.254462 , 0.256632 , 0.218668 , 0.285968 , 0.287085 , 0.252344 , 0.197462 , 0.241598 , 0.205102 , 0.216955 , 0.291596 , 0.235139 , 0.261218 , 0.196036 , 0.223914 , 0.234437 , 0.190822 , 0.171415 , 0.169148 , 0.239746 , 0.24845 , 0.268911 , 0.222924 , 0.247503 
 966 , 0.238118 , 0.2546 , 0.256999 , 0.218651 , 0.286104 , 0.287426 , 0.252767 , 0.197915 , 0.241807 , 0.205367 , 0.216998 , 0.291979 , 0.235463 , 0.261626 , 0.196358 , 0.224173 , 0.234579 , 0.191166 , 0.17156 , 0.169375 , 0.240016 , 0.248619 , 0.269291 , 0.223427 , 0.247745 
 967 , 0.238907 , 0.254991 , 0.257629 , 0.218881 , 0.28653 , 0.288004 , 0.253208 , 0.198471 , 0.242228 , 0.205841 , 0.21745 , 0.292522 , 0.236173 , 0.262329 , 0.197019 , 0.224702 , 0.234966 , 0.191743 , 0.171877 , 0.169624 , 0.240669 , 0.249106 , 0.269933 , 0.224221 , 0.248263 
 968 , 0.239761 , 0.255523 , 0.258351 , 0.219239 , 0.287111 , 0.288615 , 0.253623 , 0.199005 , 0.242791 , 0.206358 , 0.217958 , 0.29313 , 0.236965 , 0.263131 , 0.19781 , 0.22529 , 0.235471 , 0.192346 , 0.172219 , 0.169893 , 0.241425 , 0.249771 , 0.270516 , 0.225119 , 0.248821 
 969 , 0.240625 , 0.256174 , 0.259167 , 0.219807 , 0.28785 , 0.289229 , 0.254122 , 0.199609 , 0.243478 , 0.207004 , 0.218589 , 0.293813 , 0.237729 , 0.264051 , 0.198594 , 0.225888 , 0.236094 , 0.193058 , 0.172614 , 0.170273 , 0.242239 , 0.250457 , 0.271125 , 0.225877 , 0.249356 
 970 , 0.241544 , 0.257162 , 0.260169 , 0.2209 , 0.288987 , 0.289868 , 0.254852 , 0.200417 , 0.244476 , 0.207968 , 0.219493 , 0.294734 , 0.238451 , 0.26526 , 0.199407 , 0.226485 , 0.237022 , 0.194047 , 0.173167 , 0.170943 , 0.24323 , 0.251179 , 0.271845 , 0.226292 , 0.249868 
 971 , 0.242518 , 0.258061 , 0.261167 , 0.222015 , 0.290079 , 0.290486 , 0.255586 , 0.201213 , 0.245431 , 0.208936 , 0.220419 , 0.295874 , 0.239143 , 0.266523 , 0.200249 , 0.227125 , 0.237847 , 0.195096 , 0.173822 , 0.171691 , 0.244146 , 0.251837 , 0.272715 , 0.226664 , 0.250402 
 972 , 0.243496 , 0.258943 , 0.262159 , 0.223134 , 0.291163 , 0.291099 , 0.256305 , 0.202014 , 0.24638 , 0.209898 , 0.221339 , 0.297007 , 0.239832 , 0.267778 , 0.201085 , 0.22776 , 0.238657 , 0.196128 , 0.174484 , 0.172422 , 0.245056 , 0.25248 , 0.273568 , 0.227023 , 0.250931 
 973 , 0.242956 , 0.258622 , 0.261843 , 0.223 , 0.291045 , 0.290574 , 0.256022 , 0.201823 , 0.246167 , 0.209645 , 0.220806 , 0.296566 , 0.239361 , 0.267386 , 0.200871 , 0.227408 , 0.238377 , 0.195606 , 0.174184 , 0.172172 , 0.244476 , 0.252212 , 0.273175 , 0.226392 , 0.250778 
 974 , 0.242406 , 0.258255 , 0.261388 , 0.222761 , 0.290862 , 0.290145 , 0.255763 , 0.20165 , 0.24586 , 0.209393 , 0.220291 , 0.295942 , 0.238973 , 0.266896 , 0.20056 , 0.227092 , 0.238257 , 0.195106 , 0.173792 , 0.171985 , 0.243978 , 0.252074 , 0.272895 , 0.225862 , 0.250737 
 975 , 0.241844 , 0.257871 , 0.260894 , 0.222496 , 0.29066 , 0.28973 , 0.255509 , 0.201469 , 0.24553 , 0.20913 , 0.219771 , 0.295286 , 0.238586 , 0.266375 , 0.20023 , 0.226769 , 0.238169 , 0.1946 , 0.17337 , 0.17181 , 0.243479 , 0.251962 , 0.272636 , 0.225338 , 0.250712 
 976 , 0.242158 , 0.257907 , 0.261104 , 0.222403 , 0.290812 , 0.289938 , 0.255829 , 0.201571 , 0.24544 , 0.209147 , 0.219803 , 0.295255 , 0.238855 , 0.266613 , 0.200271 , 0.226825 , 0.238301 , 0.194688 , 0.173451 , 0.171874 , 0.243586 , 0.252217 , 0.272857 , 0.225504 , 0.251013 
 977 , 0.242832 , 0.258232 , 0.261792 , 0.222523 , 0.291178 , 0.290455 , 0.256383 , 0.20181 , 0.245532 , 0.20927 , 0.220047 , 0.295535 , 0.239347 , 0.267234 , 0.200555 , 0.22705 , 0.238528 , 0.19504 , 0.173816 , 0.171988 , 0.243991 , 0.252631 , 0.27327 , 0.225998 , 0.251505 
 978 , 0.243512 , 0.258657 , 0.262634 , 0.222756 , 0.291599 , 0.291026 , 0.256939 , 0.202064 , 0.245665 , 0.209403 , 0.220264 , 0.295873 , 0.239789 , 0.267916 , 0.200897 , 0.227295 , 0.238729 , 0.195393 , 0.174255 , 0.172081 , 0.244456 , 0.253057 , 0.273686 , 0.226521 , 0.252028 
 979 , 0.244029 , 0.259076 , 0.263309 , 0.222941 , 0.292059 , 0.291582 , 0.257404 , 0.202264 , 0.245976 , 0.209576 , 0.220443 , 0.296291 , 0.240104 , 0.268515 , 0.201259 , 0.227586 , 0.239024 , 0.195736 , 0.174636 , 0.172298 , 0.244844 , 0.253352 , 0.274144 , 0.226919 , 0.252442 
 980 , 0.244322 , 0.259444 , 0.263697 , 0.223047 , 0.292591 , 0.292063 , 0.257766 , 0.202416 , 0.246569 , 0.209814 , 0.220588 , 0.296833 , 0.240259 , 0.268984 , 0.201646 , 0.227933 , 0.239446 , 0.196052 , 0.174926 , 0.172699 , 0.245103 , 0.253439 , 0.274587 , 0.22711 , 0.252701 
 981 , 0.244661 , 0.259729 , 0.26397 , 0.223047 , 0.293191 , 0.292496 , 0.258203 , 0.202644 , 0.247302 , 0.210083 , 0.220827 , 0.297421 , 0.240567 , 0.269389 , 0.202023 , 0.228224 , 0.239831 , 0.196373 , 0.175212 , 0.173139 , 0.24526 , 0.253458 , 0.274913 , 0.227193 , 0.252889 
 982 , 0.244977 , 0.259975 , 0.264215 , 0.223042 , 0.29379 , 0.292887 , 0.2586 , 0.202818 , 0.248 , 0.210343 , 0.221017 , 0.297936 , 0.240842 , 0.269725 , 0.202346 , 0.228458 , 0.24016 , 0.196637 , 0.175447 , 0.173526 , 0.245366 , 0.253489 , 0.275203 , 0.227251 , 0.253079 
 983 , 0.244964 , 0.260009 , 0.264374 , 0.223004 , 0.294339 , 0.292996 , 0.258624 , 0.202682 , 0.248269 , 0.210509 , 0.220812 , 0.297843 , 0.240883 , 0.269546 , 0.202189 , 0.22825 , 0.240033 , 0.196523 , 0.175319 , 0.17342 , 0.245174 , 0.253546 , 0.275233 , 0.227117 , 0.2532 
 984 , 0.244763 , 0.26012 , 0.264551 , 0.22308 , 0.294793 , 0.293022 , 0.258423 , 0.202527 , 0.248157 , 0.210687 , 0.220534 , 0.29759 , 0.24073 , 0.269422 , 0.201983 , 0.22815 , 0.240049 , 0.19641 , 0.175072 , 0.17327 , 0.244952 , 0.25372 , 0.275518 , 0.226987 , 0.253227 
 985 , 0.244555 , 0.260231 , 0.264728 , 0.223148 , 0.295254 , 0.293048 , 0.258223 , 0.202358 , 0.248027 , 0.210881 , 0.220241 , 0.297325 , 0.240581 , 0.269298 , 0.201783 , 0.228063 , 0.240079 , 0.196303 , 0.174812 , 0.173107 , 0.244722 , 0.253894 , 0.275813 , 0.22686 , 0.253256 
 986 , 0.244943 , 0.260707 , 0.265362 , 0.223562 , 0.295938 , 0.293501 , 0.258343 , 0.202819 , 0.248123 , 0.211281 , 0.220685 , 0.297821 , 0.241 , 0.269839 , 0.202139 , 0.228342 , 0.240393 , 0.196783 , 0.175119 , 0.173383 , 0.24509 , 0.25441 , 0.27645 , 0.227317 , 0.253636 
 987 , 0.245648 , 0.261326 , 0.266165 , 0.223949 , 0.296717 , 0.294219 , 0.258755 , 0.203379 , 0.24847 , 0.211762 , 0.221346 , 0.298651 , 0.241676 , 0.270555 , 0.202595 , 0.228715 , 0.240735 , 0.19739 , 0.175712 , 0.173841 , 0.245752 , 0.255075 , 0.277182 , 0.228109 , 0.254312 
 988 , 0.246456 , 0.261985 , 0.267005 , 0.22429 , 0.297509 , 0.295036 , 0.259292 , 0.20394 , 0.248909 , 0.212257 , 0.222046 , 0.299575 , 0.242428 , 0.271294 , 0.203053 , 0.229101 , 0.241082 , 0.198012 , 0.176389 , 0.174343 , 0.246508 , 0.255796 , 0.277921 , 0.229018 , 0.255097 
 989 , 0.246573 , 0.262135 , 0.267186 , 0.223998 , 0.297662 , 0.295282 , 0.259265 , 0.204001 , 0.248995 , 0.212298 , 0.221973 , 0.299729 , 0.242534 , 0.27133 , 0.202936 , 0.229154 , 0.241125 , 0.198146 , 0.176489 , 0.174422 , 0.246657 , 0.255914 , 0.278072 , 0.229175 , 0.255267 
 990 , 0.24604 , 0.26183 , 0.266821 , 0.223181 , 0.297231 , 0.294923 , 0.258634 , 0.203633 , 0.248714 , 0.211872 , 0.221197 , 0.299183 , 0.24202 , 0.2708 , 0.20239 , 0.228894 , 0.240913 , 0.197847 , 0.176033 , 0.174111 , 0.246218 , 0.255428 , 0.277661 , 0.228549 , 0.254865 
 991 , 0.245426 , 0.261479 , 0.266506 , 0.222417 , 0.296806 , 0.294397 , 0.25788 , 0.203215 , 0.248357 , 0.21134 , 0.220393 , 0.298579 , 0.241431 , 0.270386 , 0.201963 , 0.228592 , 0.240691 , 0.197561 , 0.175512 , 0.173749 , 0.245666 , 0.254793 , 0.277155 , 0.227674 , 0.254386 
 992 , 0.244944 , 0.261212 , 0.266203 , 0.221777 , 0.296373 , 0.293997 , 0.25722 , 0.202842 , 0.248039 , 0.210772 , 0.21962 , 0.29803 , 0.240911 , 0.270091 , 0.201581 , 0.22827 , 0.240504 , 0.197214 , 0.175079 , 0.173432 , 0.245163 , 0.254229 , 0.276656 , 0.226842 , 0.253948 
 993 , 0.244905 , 0.261185 , 0.265949 , 0.221527 , 0.295956 , 0.294017 , 0.256943 , 0.20264 , 0.247834 , 0.210114 , 0.218994 , 0.297676 , 0.240663 , 0.270128 , 0.201369 , 0.227905 , 0.240402 , 0.196668 , 0.174947 , 0.173269 , 0.244842 , 0.253942 , 0.276226 , 0.226227 , 0.253639 
 994 , 0.244715 , 0.261014 , 0.265336 , 0.221229 , 0.295507 , 0.294101 , 0.256587 , 0.202483 , 0.247735 , 0.209544 , 0.218459 , 0.29709 , 0.24032 , 0.269762 , 0.200994 , 0.227686 , 0.240309 , 0.196015 , 0.174686 , 0.173051 , 0.24461 , 0.25365 , 0.275927 , 0.225833 , 0.253255 
 995 , 0.244529 , 0.260836 , 0.264696 , 0.220906 , 0.295052 , 0.294188 , 0.256226 , 0.202321 , 0.24764 , 0.208949 , 0.217899 , 0.296488 , 0.23996 , 0.26939 , 0.200614 , 0.227473 , 0.240221 , 0.195338 , 0.174411 , 0.172829 , 0.244373 , 0.253353 , 0.275623 , 0.225423 , 0.252854 
 996 , 0.2449 , 0.261305 , 0.26506 , 0.221266 , 0.295632 , 0.294321 , 0.256957 , 0.202438 , 0.248187 , 0.209543 , 0.218811 , 0.296776 , 0.240708 , 0.269408 , 0.201232 , 0.228038 , 0.240635 , 0.195812 , 0.174976 , 0.173302 , 0.244703 , 0.25368 , 0.275982 , 0.226145 , 0.253378 
 997 , 0.245608 , 0.261985 , 0.265976 , 0.221696 , 0.296288 , 0.294761 , 0.258036 , 0.20268 , 0.248663 , 0.210297 , 0.219732 , 0.297566 , 0.241877 , 0.269779 , 0.201994 , 0.228607 , 0.241108 , 0.196569 , 0.17589 , 0.173999 , 0.245223 , 0.254254 , 0.27643 , 0.226975 , 0.254129 
 998 , 0.24643 , 0.262724 , 0.267073 , 0.222165 , 0.296963 , 0.295323 , 0.259237 , 0.202975 , 0.249128 , 0.211111 , 0.22067 , 0.29852 , 0.243192 , 0.270249 , 0.202808 , 0.22916 , 0.241614 , 0.197412 , 0.176935 , 0.174765 , 0.245786 , 0.254909 , 0.276881 , 0.227842 , 0.254971 
 999 , 0.246412 , 0.262314 , 0.267068 , 0.221977 , 0.296849 , 0.295011 , 0.259211 , 0.20267 , 0.248633 , 0.211078 , 0.220856 , 0.298385 , 0.242872 , 0.269736 , 0.202691 , 0.22889 , 0.241232 , 0.197211 , 0.176845 , 0.174582 , 0.245561 , 0.254758 , 0.276784 , 0.227832 , 0.254809 
 1000 , 0.245855 , 0.26125 , 0.266237 , 0.221474 , 0.296362 , 0.294035 , 0.258425 , 0.201986 , 0.247683 , 0.210515 , 0.220664 , 0.297422 , 0.241399 , 0.268543 , 0.201965 , 0.228206 , 0.24036 , 0.196429 , 0.176026 , 0.173824 , 0.244764 , 0.254124 , 0.276303 , 0.227292 , 0.253999 
 1001 , 0.245166 , 0.260166 , 0.265083 , 0.220988 , 0.295956 , 0.292827 , 0.257495 , 0.201216 , 0.246798 , 0.209865 , 0.220478 , 0.296123 , 0.239595 , 0.267152 , 0.201102 , 0.227547 , 0.23947 , 0.195593 , 0.175062 , 0.172952 , 0.243825 , 0.25342 , 0.275728 , 0.226694 , 0.253025 
 1002 , 0.244984 , 0.259561 , 0.264403 , 0.220942 , 0.295999 , 0.292217 , 0.256995 , 0.200972 , 0.246335 , 0.209596 , 0.220422 , 0.295282 , 0.238501 , 0.266388 , 0.200806 , 0.227207 , 0.239104 , 0.195268 , 0.174489 , 0.172525 , 0.243405 , 0.253109 , 0.275364 , 0.226542 , 0.252434 
 1003 , 0.24573 , 0.259842 , 0.264643 , 0.221704 , 0.296839 , 0.292806 , 0.257322 , 0.201723 , 0.246663 , 0.210039 , 0.220615 , 0.295377 , 0.238824 , 0.266872 , 0.201609 , 0.227501 , 0.239736 , 0.195885 , 0.174638 , 0.172938 , 0.244008 , 0.253569 , 0.275458 , 0.227262 , 0.252636 
 1004 , 0.246582 , 0.260115 , 0.26519 , 0.222557 , 0.297559 , 0.293771 , 0.25779 , 0.202486 , 0.246904 , 0.210539 , 0.220959 , 0.295691 , 0.239608 , 0.267774 , 0.202849 , 0.227922 , 0.240542 , 0.196539 , 0.174808 , 0.1735 , 0.24487 , 0.254096 , 0.275921 , 0.228306 , 0.253183 
 1005 , 0.247462 , 0.260413 , 0.265752 , 0.223399 , 0.29827 , 0.29477 , 0.258295 , 0.20325 , 0.247182 , 0.21105 , 0.221311 , 0.296068 , 0.240483 , 0.268712 , 0.204091 , 0.228332 , 0.241366 , 0.197195 , 0.17499 , 0.174066 , 0.245728 , 0.254618 , 0.276397 , 0.22937 , 0.253777 
 1006 , 0.248132 , 0.260987 , 0.266268 , 0.223697 , 0.298484 , 0.2956 , 0.258891 , 0.20362 , 0.247665 , 0.211412 , 0.221684 , 0.296969 , 0.241937 , 0.269474 , 0.204658 , 0.228408 , 0.241885 , 0.197551 , 0.175264 , 0.174403 , 0.246036 , 0.25472 , 0.276758 , 0.229954 , 0.254585 
 1007 , 0.248633 , 0.261521 , 0.266398 , 0.223749 , 0.298743 , 0.29589 , 0.259062 , 0.203877 , 0.248155 , 0.211577 , 0.221715 , 0.297778 , 0.242874 , 0.269771 , 0.204821 , 0.228055 , 0.242178 , 0.197713 , 0.175444 , 0.17451 , 0.246101 , 0.254724 , 0.27663 , 0.230006 , 0.254963 
 1008 , 0.249127 , 0.262061 , 0.266473 , 0.223758 , 0.299025 , 0.296098 , 0.259175 , 0.204118 , 0.24866 , 0.211706 , 0.221692 , 0.298589 , 0.243761 , 0.270012 , 0.204938 , 0.227619 , 0.242453 , 0.197859 , 0.175624 , 0.174586 , 0.246127 , 0.254701 , 0.276417 , 0.229965 , 0.255293 
 1009 , 0.249141 , 0.262454 , 0.266874 , 0.22345 , 0.299144 , 0.295855 , 0.25904 , 0.203912 , 0.248923 , 0.211403 , 0.221136 , 0.298853 , 0.243777 , 0.270381 , 0.20442 , 0.227715 , 0.242698 , 0.197665 , 0.175367 , 0.174392 , 0.246174 , 0.254661 , 0.275984 , 0.229769 , 0.255243 
 1010 , 0.249086 , 0.262982 , 0.267735 , 0.223182 , 0.299223 , 0.295777 , 0.259225 , 0.203806 , 0.249242 , 0.211195 , 0.22067 , 0.299046 , 0.243689 , 0.27088 , 0.203713 , 0.228174 , 0.243108 , 0.197506 , 0.175059 , 0.17428 , 0.246356 , 0.254659 , 0.275737 , 0.229772 , 0.255292 
 1011 , 0.24909 , 0.263663 , 0.268887 , 0.22301 , 0.299299 , 0.295923 , 0.259716 , 0.203898 , 0.249651 , 0.211138 , 0.220371 , 0.299299 , 0.2437 , 0.271463 , 0.202974 , 0.228816 , 0.243637 , 0.197469 , 0.174806 , 0.174286 , 0.246629 , 0.254689 , 0.275669 , 0.229969 , 0.255488 
 1012 , 0.250234 , 0.265339 , 0.271142 , 0.224116 , 0.300375 , 0.297022 , 0.261051 , 0.205087 , 0.250899 , 0.212157 , 0.221334 , 0.300717 , 0.244307 , 0.27328 , 0.203302 , 0.230407 , 0.24493 , 0.198371 , 0.175688 , 0.1752 , 0.247971 , 0.255902 , 0.276966 , 0.231071 , 0.256453 
 1013 , 0.252613 , 0.267985 , 0.274484 , 0.226575 , 0.302512 , 0.299101 , 0.263186 , 0.207368 , 0.252996 , 0.214241 , 0.223569 , 0.303413 , 0.245606 , 0.276505 , 0.204922 , 0.233002 , 0.246943 , 0.200237 , 0.177796 , 0.17705 , 0.250426 , 0.258397 , 0.279739 , 0.233147 , 0.258262 
 1014 , 0.255053 , 0.270501 , 0.277692 , 0.229088 , 0.304735 , 0.301243 , 0.265083 , 0.209484 , 0.255053 , 0.21625 , 0.22573 , 0.3063 , 0.247147 , 0.280086 , 0.207049 , 0.235677 , 0.248857 , 0.202076 , 0.180048 , 0.178887 , 0.252939 , 0.261073 , 0.282645 , 0.235325 , 0.260213 
 1015 , 0.257177 , 0.2725 , 0.280177 , 0.231193 , 0.306638 , 0.303012 , 0.266616 , 0.211146 , 0.256773 , 0.21788 , 0.227505 , 0.308555 , 0.248402 , 0.282933 , 0.208784 , 0.237814 , 0.250401 , 0.203593 , 0.181888 , 0.180313 , 0.254981 , 0.263311 , 0.285161 , 0.237047 , 0.261922 
 1016 , 0.257692 , 0.272121 , 0.279455 , 0.231335 , 0.307005 , 0.303032 , 0.26652 , 0.210724 , 0.256883 , 0.217715 , 0.227497 , 0.307876 , 0.248315 , 0.282421 , 0.208701 , 0.237528 , 0.250224 , 0.203639 , 0.181825 , 0.179875 , 0.254819 , 0.263543 , 0.28572 , 0.236687 , 0.262422 
 1017 , 0.258591 , 0.271832 , 0.278982 , 0.231508 , 0.30752 , 0.302677 , 0.266677 , 0.210432 , 0.257032 , 0.217509 , 0.227486 , 0.307292 , 0.248147 , 0.281601 , 0.208436 , 0.23712 , 0.25008 , 0.203718 , 0.181633 , 0.179378 , 0.254673 , 0.263507 , 0.286028 , 0.236205 , 0.262613 
 1018 , 0.259555 , 0.27152 , 0.278497 , 0.231698 , 0.308073 , 0.302304 , 0.266865 , 0.210131 , 0.257191 , 0.217295 , 0.22747 , 0.306667 , 0.247975 , 0.280736 , 0.208162 , 0.236696 , 0.249922 , 0.203809 , 0.18143 , 0.178868 , 0.254525 , 0.26347 , 0.286339 , 0.235697 , 0.262804 
 1019 , 0.259739 , 0.271905 , 0.278624 , 0.231562 , 0.308874 , 0.30177 , 0.26677 , 0.210208 , 0.256812 , 0.217353 , 0.227176 , 0.306978 , 0.247926 , 0.279957 , 0.208343 , 0.236374 , 0.249239 , 0.203968 , 0.18126 , 0.178666 , 0.254228 , 0.263562 , 0.286259 , 0.235697 , 0.262666 
 1020 , 0.259402 , 0.272267 , 0.278183 , 0.231512 , 0.309413 , 0.301462 , 0.266497 , 0.210289 , 0.256251 , 0.217582 , 0.226868 , 0.306856 , 0.247538 , 0.278851 , 0.208306 , 0.236144 , 0.248498 , 0.204268 , 0.181084 , 0.178413 , 0.254279 , 0.263722 , 0.286186 , 0.235884 , 0.262543 
 1021 , 0.258842 , 0.272607 , 0.277419 , 0.231521 , 0.309803 , 0.301247 , 0.266143 , 0.210371 , 0.25562 , 0.217881 , 0.226552 , 0.306487 , 0.246981 , 0.277555 , 0.208122 , 0.235945 , 0.247744 , 0.204649 , 0.180884 , 0.178091 , 0.254512 , 0.263915 , 0.286132 , 0.236144 , 0.26243 
 1022 , 0.25929 , 0.273344 , 0.277701 , 0.232323 , 0.310155 , 0.301851 , 0.266621 , 0.210865 , 0.25574 , 0.218468 , 0.227003 , 0.306919 , 0.247414 , 0.277544 , 0.208812 , 0.236407 , 0.247959 , 0.205608 , 0.181228 , 0.178547 , 0.255667 , 0.264202 , 0.286435 , 0.237193 , 0.262987 
 1023 , 0.260512 , 0.274435 , 0.278982 , 0.233471 , 0.310715 , 0.303057 , 0.267719 , 0.211711 , 0.256447 , 0.219244 , 0.22795 , 0.308191 , 0.248715 , 0.278699 , 0.210046 , 0.237274 , 0.248788 , 0.20685 , 0.181916 , 0.179538 , 0.256834 , 0.264587 , 0.286944 , 0.238605 , 0.264095 
