  time  ,36:42 PM,36:53 PM,37:04 PM,37:12 PM,37:24 PM,37:50 PM,37:55 PM,38:01 PM,38:10 PM,38:19 PM,38:40 PM,38:48 PM,39:08 PM,39:18 PM,39:28 PM,40:06 PM,40:15 PM,40:24 PM,40:36 PM,40:44 PM,41:49 PM,41:56 PM,42:05 PM,42:12 PM,42:21 PM,42:49 PM,42:57 PM,43:03 PM,43:10 PM,43:19 PM,44:01 PM,44:10 PM,44:17 PM,44:24 PM,44:31 PM,44:57 PM,45:06 PM,45:13 PM,45:21 PM,45:29 PM,46:49 PM,47:14 PM,47:26 PM,47:33 PM,47:40 PM,47:47 PM,48:34 PM,48:42 PM,48:50 PM,49:00 PM,49:07 PM,49:45 PM,49:53 PM,50:00 PM,50:08 PM,50:16 PM,50:51 PM,50:59 PM,51:08 PM,51:17 PM,51:24 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 336 , 0.022614 , 0.018792 , 0.028148 , 0.031898 , 0.022733 , 0.014832 , 0.016148 , 0.018712 , 0.018023 , 0.014293 , 0.01759 , 0.014834 , 0.005993 , 0.013107 , 0.009986 , 0.026374 , 0.030959 , 0.025317 , 0.021024 , 0.021952 , 0.016345 , 0.017418 , 0.029499 , 0.019461 , 0.027891 , 0.012889 , 0.010666 , 0.01362 , 0.011584 , 0.014216 , 0.019175 , 0.019447 , 0.021723 , 0.023284 , 0.022671 , 0.016838 , 0.010357 , 0.014929 , 0.013125 , 0.017218 , 0.017692 , 0.01585 , 0.016657 , 0.022825 , 0.027583 , 0.023346 , 0.025636 , 0.026776 , 0.023232 , 0.024975 , 0.021409 , 0.010797 , 0.005632 , 0.008382 , 0.00964 , 0.010151 , 0.010869 , 0.009599 , 0.015305 , 0.00797 , 0.01792 
 337 , 0.022705 , 0.018725 , 0.027651 , 0.032272 , 0.022597 , 0.014997 , 0.01539 , 0.019072 , 0.017494 , 0.013951 , 0.017414 , 0.01516 , 0.005584 , 0.012013 , 0.010082 , 0.0256 , 0.031585 , 0.025636 , 0.021513 , 0.022527 , 0.016633 , 0.017479 , 0.029933 , 0.019954 , 0.027927 , 0.013019 , 0.011096 , 0.013172 , 0.011587 , 0.013913 , 0.019693 , 0.019721 , 0.021876 , 0.02316 , 0.023006 , 0.016711 , 0.010251 , 0.015018 , 0.013464 , 0.017427 , 0.017724 , 0.016132 , 0.016915 , 0.023132 , 0.027811 , 0.023636 , 0.026568 , 0.027636 , 0.023419 , 0.024641 , 0.021936 , 0.011537 , 0.006657 , 0.008472 , 0.009601 , 0.010082 , 0.011357 , 0.009919 , 0.01581 , 0.008589 , 0.018134 
 338 , 0.022795 , 0.018662 , 0.027215 , 0.032596 , 0.022484 , 0.015122 , 0.014728 , 0.019393 , 0.01703 , 0.013653 , 0.017255 , 0.015475 , 0.005229 , 0.011054 , 0.010161 , 0.02492 , 0.032077 , 0.025913 , 0.02204 , 0.023039 , 0.016884 , 0.017536 , 0.030326 , 0.020391 , 0.027937 , 0.013124 , 0.011475 , 0.012779 , 0.011584 , 0.013639 , 0.020156 , 0.019972 , 0.022014 , 0.023044 , 0.023287 , 0.016602 , 0.010158 , 0.015098 , 0.01377 , 0.017609 , 0.017755 , 0.016382 , 0.017125 , 0.023402 , 0.028002 , 0.023885 , 0.027386 , 0.028384 , 0.023584 , 0.024345 , 0.022415 , 0.012163 , 0.007546 , 0.00855 , 0.009571 , 0.010016 , 0.011785 , 0.010185 , 0.016266 , 0.009119 , 0.01831 
 339 , 0.023274 , 0.018974 , 0.02755 , 0.032797 , 0.022711 , 0.015977 , 0.015857 , 0.020257 , 0.017316 , 0.014712 , 0.017897 , 0.016254 , 0.006619 , 0.011815 , 0.012063 , 0.025526 , 0.032558 , 0.026375 , 0.022264 , 0.023734 , 0.016917 , 0.018394 , 0.03075 , 0.020358 , 0.028176 , 0.013692 , 0.012041 , 0.013408 , 0.011798 , 0.014209 , 0.020179 , 0.020036 , 0.022258 , 0.023378 , 0.023862 , 0.017084 , 0.010688 , 0.015438 , 0.014281 , 0.017914 , 0.018284 , 0.016807 , 0.017679 , 0.023998 , 0.02827 , 0.024095 , 0.027926 , 0.028776 , 0.024082 , 0.025334 , 0.023118 , 0.012515 , 0.008776 , 0.009367 , 0.010249 , 0.010836 , 0.012512 , 0.011705 , 0.01704 , 0.009754 , 0.019522 
 340 , 0.023766 , 0.019312 , 0.027979 , 0.032949 , 0.022967 , 0.016874 , 0.017209 , 0.021148 , 0.0177 , 0.015881 , 0.018566 , 0.017003 , 0.008134 , 0.012754 , 0.014043 , 0.026265 , 0.032963 , 0.026805 , 0.022362 , 0.024347 , 0.016904 , 0.019303 , 0.031137 , 0.020247 , 0.028417 , 0.014294 , 0.012578 , 0.01412 , 0.012029 , 0.014857 , 0.020118 , 0.020045 , 0.022487 , 0.02375 , 0.024418 , 0.017606 , 0.011262 , 0.015777 , 0.014774 , 0.0182 , 0.018845 , 0.017207 , 0.01823 , 0.024574 , 0.028505 , 0.024265 , 0.028351 , 0.02906 , 0.024573 , 0.026417 , 0.023772 , 0.012775 , 0.009932 , 0.010228 , 0.010982 , 0.01173 , 0.013205 , 0.013293 , 0.017775 , 0.010339 , 0.02079 
 341 , 0.024192 , 0.019602 , 0.028357 , 0.033073 , 0.023185 , 0.017678 , 0.018446 , 0.021961 , 0.01804 , 0.016902 , 0.019107 , 0.017627 , 0.009444 , 0.013543 , 0.015752 , 0.026895 , 0.033297 , 0.027165 , 0.022364 , 0.024834 , 0.016886 , 0.020108 , 0.031476 , 0.020144 , 0.028619 , 0.014844 , 0.013049 , 0.01472 , 0.012242 , 0.015423 , 0.020052 , 0.02003 , 0.022676 , 0.024077 , 0.024901 , 0.018055 , 0.01176 , 0.016061 , 0.015206 , 0.01844 , 0.019339 , 0.017546 , 0.018712 , 0.025066 , 0.02869 , 0.024401 , 0.028708 , 0.029302 , 0.02499 , 0.027348 , 0.024328 , 0.012997 , 0.010944 , 0.010991 , 0.011634 , 0.012532 , 0.013802 , 0.01471 , 0.018406 , 0.010853 , 0.021919 
 342 , 0.024472 , 0.01987 , 0.028922 , 0.03331 , 0.023437 , 0.01802 , 0.019315 , 0.022565 , 0.018447 , 0.017533 , 0.020103 , 0.018129 , 0.010523 , 0.01433 , 0.01669 , 0.027497 , 0.033662 , 0.027522 , 0.022365 , 0.025319 , 0.017189 , 0.020707 , 0.031845 , 0.020562 , 0.029006 , 0.015372 , 0.013329 , 0.015089 , 0.012834 , 0.015883 , 0.020196 , 0.020181 , 0.02293 , 0.024554 , 0.025282 , 0.018384 , 0.012071 , 0.016319 , 0.015567 , 0.018707 , 0.01971 , 0.018107 , 0.019109 , 0.025588 , 0.029133 , 0.024831 , 0.029021 , 0.029745 , 0.025471 , 0.02806 , 0.025048 , 0.01374 , 0.011827 , 0.011482 , 0.012179 , 0.013258 , 0.014456 , 0.015827 , 0.019018 , 0.011646 , 0.022591 
 343 , 0.024613 , 0.020117 , 0.029676 , 0.033669 , 0.023726 , 0.017887 , 0.019793 , 0.022951 , 0.018926 , 0.017785 , 0.02162 , 0.018546 , 0.011403 , 0.015144 , 0.016891 , 0.028096 , 0.03407 , 0.027887 , 0.022393 , 0.025833 , 0.017824 , 0.021103 , 0.032252 , 0.021522 , 0.029593 , 0.015871 , 0.01342 , 0.015243 , 0.013798 , 0.016237 , 0.02056 , 0.020521 , 0.023265 , 0.025196 , 0.025568 , 0.018604 , 0.012198 , 0.01656 , 0.015863 , 0.019009 , 0.019961 , 0.018913 , 0.019426 , 0.026161 , 0.029869 , 0.025566 , 0.029298 , 0.03041 , 0.026036 , 0.028564 , 0.025943 , 0.015035 , 0.012587 , 0.011703 , 0.012615 , 0.013895 , 0.015193 , 0.016628 , 0.019611 , 0.012728 , 0.022796 
 344 , 0.024734 , 0.020323 , 0.030327 , 0.033987 , 0.023971 , 0.017758 , 0.020224 , 0.023297 , 0.01935 , 0.018012 , 0.023001 , 0.018941 , 0.01219 , 0.015859 , 0.017096 , 0.028636 , 0.034414 , 0.028194 , 0.022391 , 0.026282 , 0.018382 , 0.021457 , 0.032621 , 0.022385 , 0.030118 , 0.01631 , 0.013494 , 0.01538 , 0.014629 , 0.01654 , 0.020887 , 0.020835 , 0.023569 , 0.025774 , 0.025822 , 0.018801 , 0.012311 , 0.016774 , 0.016127 , 0.019278 , 0.020185 , 0.019635 , 0.019706 , 0.026676 , 0.030557 , 0.026204 , 0.029535 , 0.031014 , 0.02655 , 0.028988 , 0.026715 , 0.016196 , 0.013249 , 0.011901 , 0.012993 , 0.014441 , 0.015863 , 0.017316 , 0.020102 , 0.013684 , 0.02296 
 345 , 0.024836 , 0.020486 , 0.030828 , 0.034252 , 0.024174 , 0.01763 , 0.020545 , 0.023646 , 0.019711 , 0.018222 , 0.024155 , 0.019245 , 0.012837 , 0.016433 , 0.0173 , 0.029114 , 0.034668 , 0.028471 , 0.022385 , 0.026689 , 0.018842 , 0.021755 , 0.032955 , 0.023125 , 0.030582 , 0.016667 , 0.013593 , 0.015493 , 0.015319 , 0.01679 , 0.021174 , 0.02113 , 0.023848 , 0.026239 , 0.026044 , 0.01899 , 0.012413 , 0.016962 , 0.016354 , 0.019538 , 0.020378 , 0.020254 , 0.019969 , 0.027107 , 0.031165 , 0.026713 , 0.029764 , 0.031583 , 0.027004 , 0.029348 , 0.027359 , 0.017181 , 0.013798 , 0.012081 , 0.013298 , 0.014882 , 0.016443 , 0.017882 , 0.020503 , 0.014468 , 0.023118 
 346 , 0.024865 , 0.020447 , 0.030415 , 0.034255 , 0.024227 , 0.017443 , 0.020084 , 0.02444 , 0.01983 , 0.018479 , 0.023869 , 0.01883 , 0.012718 , 0.016255 , 0.01761 , 0.029395 , 0.034469 , 0.028898 , 0.022502 , 0.027131 , 0.018812 , 0.021804 , 0.033228 , 0.023304 , 0.030863 , 0.016634 , 0.014146 , 0.015519 , 0.01552 , 0.016852 , 0.021316 , 0.021443 , 0.024119 , 0.026008 , 0.026198 , 0.019304 , 0.012534 , 0.017064 , 0.016446 , 0.020014 , 0.020447 , 0.020419 , 0.02036 , 0.027118 , 0.031362 , 0.026545 , 0.030229 , 0.032329 , 0.027278 , 0.029637 , 0.027603 , 0.017321 , 0.013903 , 0.012289 , 0.013251 , 0.014846 , 0.016662 , 0.01802 , 0.020729 , 0.014369 , 0.023521 
 347 , 0.02489 , 0.020416 , 0.030052 , 0.034262 , 0.02428 , 0.017273 , 0.019668 , 0.025117 , 0.019932 , 0.018698 , 0.023614 , 0.018449 , 0.012602 , 0.016087 , 0.017837 , 0.029644 , 0.034274 , 0.029269 , 0.022602 , 0.027532 , 0.018789 , 0.021842 , 0.033472 , 0.023461 , 0.031124 , 0.016599 , 0.014621 , 0.015532 , 0.015698 , 0.016899 , 0.021444 , 0.021716 , 0.02436 , 0.025793 , 0.026337 , 0.019581 , 0.012638 , 0.017158 , 0.016532 , 0.020442 , 0.020509 , 0.020557 , 0.020708 , 0.027115 , 0.031522 , 0.026393 , 0.030648 , 0.032989 , 0.027507 , 0.029884 , 0.027799 , 0.017436 , 0.013987 , 0.01246 , 0.013207 , 0.014815 , 0.016827 , 0.018129 , 0.020912 , 0.014276 , 0.023882 
 348 , 0.024914 , 0.020392 , 0.02973 , 0.034271 , 0.024332 , 0.017118 , 0.019291 , 0.025699 , 0.020017 , 0.018886 , 0.023387 , 0.018097 , 0.012491 , 0.015929 , 0.018001 , 0.029865 , 0.034085 , 0.029592 , 0.022687 , 0.027898 , 0.018771 , 0.021873 , 0.033692 , 0.0236 , 0.031369 , 0.016563 , 0.015031 , 0.015535 , 0.015857 , 0.016934 , 0.02156 , 0.021954 , 0.024576 , 0.025592 , 0.026465 , 0.019828 , 0.012729 , 0.017246 , 0.016611 , 0.020831 , 0.020564 , 0.020674 , 0.021021 , 0.027104 , 0.031654 , 0.026255 , 0.031027 , 0.033577 , 0.027701 , 0.030097 , 0.027957 , 0.017529 , 0.014056 , 0.012601 , 0.013164 , 0.014789 , 0.016952 , 0.018213 , 0.02106 , 0.01419 , 0.024207 
 349 , 0.024996 , 0.020399 , 0.029597 , 0.034474 , 0.024509 , 0.017412 , 0.019501 , 0.025632 , 0.019855 , 0.019074 , 0.023643 , 0.018036 , 0.012362 , 0.01607 , 0.018193 , 0.029913 , 0.0341 , 0.029666 , 0.02282 , 0.028141 , 0.018828 , 0.021884 , 0.03386 , 0.023689 , 0.031457 , 0.016551 , 0.015051 , 0.015756 , 0.01579 , 0.016961 , 0.021573 , 0.022028 , 0.024878 , 0.025662 , 0.026767 , 0.019988 , 0.012905 , 0.017339 , 0.016625 , 0.020997 , 0.020704 , 0.020796 , 0.021061 , 0.02756 , 0.031919 , 0.026571 , 0.0313 , 0.033811 , 0.027838 , 0.030178 , 0.02809 , 0.017219 , 0.013804 , 0.012674 , 0.013283 , 0.014789 , 0.017312 , 0.018569 , 0.021387 , 0.014278 , 0.024448 
 350 , 0.0251 , 0.020424 , 0.029538 , 0.034737 , 0.024714 , 0.017867 , 0.019935 , 0.025337 , 0.019615 , 0.019253 , 0.024059 , 0.018091 , 0.012239 , 0.016323 , 0.018404 , 0.029902 , 0.034206 , 0.029649 , 0.022971 , 0.028336 , 0.018916 , 0.02189 , 0.034013 , 0.023763 , 0.031476 , 0.016554 , 0.014934 , 0.016053 , 0.015644 , 0.016988 , 0.02155 , 0.02204 , 0.025191 , 0.025841 , 0.027122 , 0.020111 , 0.013109 , 0.01743 , 0.016616 , 0.021079 , 0.020866 , 0.020914 , 0.021 , 0.028191 , 0.032233 , 0.027043 , 0.031527 , 0.033907 , 0.027947 , 0.030202 , 0.028213 , 0.016786 , 0.013454 , 0.01272 , 0.013452 , 0.014799 , 0.017747 , 0.019005 , 0.021758 , 0.014426 , 0.024644 
 351 , 0.025201 , 0.020455 , 0.029482 , 0.034976 , 0.024891 , 0.018298 , 0.02036 , 0.025069 , 0.0194 , 0.01942 , 0.024434 , 0.018152 , 0.012134 , 0.016569 , 0.018619 , 0.0299 , 0.034327 , 0.029638 , 0.023119 , 0.028527 , 0.019006 , 0.021899 , 0.034172 , 0.023843 , 0.031488 , 0.016564 , 0.014834 , 0.016333 , 0.01551 , 0.017017 , 0.021534 , 0.022052 , 0.02547 , 0.026022 , 0.027454 , 0.020228 , 0.013299 , 0.017512 , 0.016611 , 0.02116 , 0.021012 , 0.021021 , 0.020947 , 0.028802 , 0.032536 , 0.027483 , 0.031743 , 0.034002 , 0.028044 , 0.030215 , 0.028333 , 0.016397 , 0.013141 , 0.012765 , 0.013604 , 0.014808 , 0.018152 , 0.019402 , 0.022091 , 0.014563 , 0.024824 
 352 , 0.025309 , 0.020591 , 0.029614 , 0.035185 , 0.025079 , 0.01858 , 0.02064 , 0.024978 , 0.019464 , 0.019516 , 0.024849 , 0.018399 , 0.012235 , 0.016952 , 0.018719 , 0.030007 , 0.034348 , 0.029667 , 0.023132 , 0.02872 , 0.019065 , 0.021986 , 0.034229 , 0.023944 , 0.031579 , 0.016619 , 0.014812 , 0.016525 , 0.015439 , 0.017183 , 0.021616 , 0.022138 , 0.025654 , 0.026199 , 0.02773 , 0.020352 , 0.013486 , 0.017609 , 0.016618 , 0.021273 , 0.021124 , 0.021164 , 0.021035 , 0.029182 , 0.03286 , 0.027763 , 0.031884 , 0.034131 , 0.028169 , 0.030205 , 0.028387 , 0.016284 , 0.013003 , 0.01296 , 0.013765 , 0.014856 , 0.018384 , 0.019686 , 0.022313 , 0.014752 , 0.024983 
 353 , 0.025439 , 0.020932 , 0.030117 , 0.03536 , 0.025316 , 0.018591 , 0.020639 , 0.025209 , 0.020058 , 0.019488 , 0.025389 , 0.019004 , 0.012727 , 0.017605 , 0.018583 , 0.030319 , 0.034161 , 0.029771 , 0.022884 , 0.028922 , 0.01906 , 0.022224 , 0.03408 , 0.024081 , 0.031836 , 0.016755 , 0.014923 , 0.016563 , 0.015479 , 0.017619 , 0.021885 , 0.022368 , 0.025685 , 0.026362 , 0.027922 , 0.020497 , 0.013677 , 0.017741 , 0.016643 , 0.021449 , 0.021186 , 0.021387 , 0.021396 , 0.029124 , 0.033233 , 0.027763 , 0.03189 , 0.034328 , 0.028359 , 0.030166 , 0.028317 , 0.016666 , 0.01317 , 0.013451 , 0.013964 , 0.014979 , 0.018304 , 0.019795 , 0.022356 , 0.015058 , 0.025118 
 354 , 0.025554 , 0.021248 , 0.030592 , 0.035523 , 0.025539 , 0.018591 , 0.020634 , 0.025431 , 0.020613 , 0.019457 , 0.025892 , 0.019562 , 0.013196 , 0.018199 , 0.018455 , 0.030605 , 0.033979 , 0.029871 , 0.022649 , 0.02911 , 0.019052 , 0.022442 , 0.033933 , 0.0242 , 0.03208 , 0.016875 , 0.01503 , 0.016596 , 0.015511 , 0.01802 , 0.022139 , 0.022583 , 0.025716 , 0.026511 , 0.028101 , 0.020632 , 0.013855 , 0.017863 , 0.016663 , 0.02161 , 0.021242 , 0.021597 , 0.021732 , 0.029061 , 0.033567 , 0.027757 , 0.031889 , 0.034508 , 0.028533 , 0.030125 , 0.028241 , 0.017017 , 0.01332 , 0.013904 , 0.014152 , 0.015091 , 0.018228 , 0.019893 , 0.022388 , 0.015341 , 0.025239 
 355 , 0.025656 , 0.021542 , 0.03104 , 0.035675 , 0.025751 , 0.018583 , 0.020625 , 0.025644 , 0.021132 , 0.019424 , 0.026362 , 0.020078 , 0.013642 , 0.018741 , 0.018335 , 0.030869 , 0.033803 , 0.029967 , 0.022428 , 0.029286 , 0.019039 , 0.022642 , 0.033789 , 0.024302 , 0.032311 , 0.016982 , 0.015133 , 0.016624 , 0.015534 , 0.01839 , 0.02238 , 0.022783 , 0.025747 , 0.026648 , 0.028266 , 0.020757 , 0.014022 , 0.017976 , 0.01668 , 0.021758 , 0.021293 , 0.021794 , 0.022046 , 0.028995 , 0.033866 , 0.027748 , 0.031882 , 0.034671 , 0.028693 , 0.030082 , 0.02816 , 0.017338 , 0.013456 , 0.014322 , 0.01433 , 0.015195 , 0.018154 , 0.019981 , 0.022411 , 0.015603 , 0.025347 
 356 , 0.025592 , 0.021335 , 0.0311 , 0.035533 , 0.025545 , 0.018237 , 0.020324 , 0.025295 , 0.020921 , 0.019247 , 0.026123 , 0.019857 , 0.013245 , 0.018194 , 0.01843 , 0.030334 , 0.033618 , 0.030076 , 0.022466 , 0.028941 , 0.019052 , 0.022685 , 0.033789 , 0.024121 , 0.032142 , 0.017108 , 0.014962 , 0.016341 , 0.015442 , 0.018395 , 0.022225 , 0.02274 , 0.025739 , 0.026814 , 0.028132 , 0.020761 , 0.013945 , 0.01803 , 0.016715 , 0.021643 , 0.02134 , 0.021627 , 0.021964 , 0.029137 , 0.033527 , 0.027737 , 0.031716 , 0.034577 , 0.028813 , 0.030115 , 0.02796 , 0.017063 , 0.013328 , 0.014291 , 0.014164 , 0.015121 , 0.018242 , 0.019803 , 0.022122 , 0.015598 , 0.025561 
 357 , 0.025522 , 0.021113 , 0.03114 , 0.035383 , 0.025329 , 0.017892 , 0.020027 , 0.024939 , 0.020683 , 0.019072 , 0.02586 , 0.019612 , 0.012836 , 0.017637 , 0.018527 , 0.029796 , 0.03344 , 0.030177 , 0.022515 , 0.02859 , 0.019067 , 0.022719 , 0.033795 , 0.023936 , 0.031961 , 0.017229 , 0.014785 , 0.01606 , 0.015347 , 0.018381 , 0.022058 , 0.022686 , 0.02573 , 0.026974 , 0.02799 , 0.020758 , 0.013859 , 0.018078 , 0.01675 , 0.02152 , 0.021383 , 0.02145 , 0.021866 , 0.02928 , 0.033175 , 0.027726 , 0.03155 , 0.034474 , 0.028924 , 0.030149 , 0.027764 , 0.016773 , 0.013193 , 0.01424 , 0.013993 , 0.015041 , 0.01833 , 0.01962 , 0.021832 , 0.01558 , 0.025768 
 358 , 0.025455 , 0.020904 , 0.031178 , 0.03524 , 0.025124 , 0.017567 , 0.019749 , 0.024606 , 0.020454 , 0.018906 , 0.025611 , 0.019379 , 0.012455 , 0.01712 , 0.018615 , 0.029293 , 0.033271 , 0.03027 , 0.022562 , 0.028257 , 0.019082 , 0.022751 , 0.033799 , 0.02376 , 0.031789 , 0.017344 , 0.014617 , 0.015795 , 0.015257 , 0.018366 , 0.0219 , 0.022634 , 0.02572 , 0.027124 , 0.027854 , 0.020753 , 0.013779 , 0.018122 , 0.016783 , 0.021403 , 0.021423 , 0.021283 , 0.021773 , 0.029414 , 0.032841 , 0.027715 , 0.031392 , 0.034374 , 0.029027 , 0.030181 , 0.027578 , 0.016497 , 0.013065 , 0.01419 , 0.013832 , 0.014966 , 0.01841 , 0.019446 , 0.021559 , 0.015562 , 0.025962 
 359 , 0.025677 , 0.020947 , 0.031397 , 0.035391 , 0.025286 , 0.017624 , 0.019503 , 0.02446 , 0.020413 , 0.018886 , 0.025394 , 0.019041 , 0.012488 , 0.016955 , 0.018515 , 0.0292 , 0.033263 , 0.030189 , 0.022552 , 0.028154 , 0.019204 , 0.02277 , 0.034037 , 0.023816 , 0.031794 , 0.017353 , 0.014564 , 0.015746 , 0.015213 , 0.018358 , 0.021964 , 0.022656 , 0.025876 , 0.027306 , 0.027861 , 0.02083 , 0.013807 , 0.018238 , 0.016919 , 0.021498 , 0.021565 , 0.021294 , 0.021822 , 0.029572 , 0.03292 , 0.027933 , 0.031454 , 0.034379 , 0.029115 , 0.030262 , 0.027541 , 0.016424 , 0.013061 , 0.014203 , 0.01383 , 0.015006 , 0.018593 , 0.019406 , 0.02169 , 0.015568 , 0.025983 
 360 , 0.026098 , 0.021165 , 0.031733 , 0.035741 , 0.0257 , 0.017945 , 0.019284 , 0.024444 , 0.0205 , 0.018966 , 0.025206 , 0.018642 , 0.012803 , 0.017032 , 0.018291 , 0.029387 , 0.033367 , 0.029993 , 0.022501 , 0.028208 , 0.019397 , 0.022778 , 0.034435 , 0.024034 , 0.031924 , 0.017289 , 0.014591 , 0.015846 , 0.015203 , 0.018353 , 0.022182 , 0.02273 , 0.026144 , 0.027504 , 0.027968 , 0.020961 , 0.013911 , 0.0184 , 0.017124 , 0.021739 , 0.021775 , 0.021428 , 0.021967 , 0.029742 , 0.033282 , 0.028306 , 0.031668 , 0.034455 , 0.029191 , 0.030372 , 0.027606 , 0.016493 , 0.013141 , 0.014258 , 0.013934 , 0.015124 , 0.018844 , 0.019458 , 0.022096 , 0.015589 , 0.025885 
 361 , 0.026497 , 0.021372 , 0.032047 , 0.036069 , 0.026092 , 0.018249 , 0.01908 , 0.024428 , 0.020578 , 0.019042 , 0.025031 , 0.018272 , 0.013097 , 0.017103 , 0.018083 , 0.029561 , 0.033465 , 0.02981 , 0.022451 , 0.028257 , 0.019577 , 0.022786 , 0.034814 , 0.024239 , 0.032048 , 0.017229 , 0.014616 , 0.015939 , 0.015191 , 0.018347 , 0.022389 , 0.022801 , 0.026395 , 0.027691 , 0.028069 , 0.021084 , 0.01401 , 0.018552 , 0.017317 , 0.021965 , 0.021974 , 0.021552 , 0.022103 , 0.029903 , 0.033627 , 0.028656 , 0.03187 , 0.034527 , 0.029263 , 0.030474 , 0.027663 , 0.016558 , 0.013214 , 0.014308 , 0.014031 , 0.015232 , 0.019079 , 0.019504 , 0.022475 , 0.01561 , 0.025793 
 362 , 0.02682 , 0.021557 , 0.032278 , 0.036327 , 0.026415 , 0.018493 , 0.018919 , 0.02444 , 0.020631 , 0.019101 , 0.024885 , 0.018078 , 0.013254 , 0.017131 , 0.017914 , 0.02971 , 0.033634 , 0.029666 , 0.022405 , 0.02834 , 0.019743 , 0.022832 , 0.035115 , 0.024404 , 0.03218 , 0.017153 , 0.014638 , 0.01604 , 0.015192 , 0.018342 , 0.022579 , 0.0229 , 0.026594 , 0.027854 , 0.028194 , 0.021216 , 0.014091 , 0.018696 , 0.017494 , 0.022179 , 0.022133 , 0.021703 , 0.022225 , 0.030067 , 0.033908 , 0.028938 , 0.032061 , 0.034609 , 0.029374 , 0.030592 , 0.027722 , 0.016648 , 0.013321 , 0.014353 , 0.01412 , 0.015315 , 0.019294 , 0.019559 , 0.022784 , 0.015674 , 0.025772 
 363 , 0.026902 , 0.021677 , 0.032249 , 0.03637 , 0.026532 , 0.018549 , 0.018878 , 0.024558 , 0.020602 , 0.019101 , 0.024823 , 0.018471 , 0.012941 , 0.017003 , 0.017852 , 0.029798 , 0.034083 , 0.029641 , 0.02237 , 0.028582 , 0.019896 , 0.023029 , 0.035164 , 0.024443 , 0.032349 , 0.017009 , 0.014637 , 0.016193 , 0.015236 , 0.018347 , 0.022724 , 0.023109 , 0.026629 , 0.027941 , 0.028419 , 0.021401 , 0.014107 , 0.018826 , 0.017638 , 0.022367 , 0.022163 , 0.021986 , 0.022313 , 0.030265 , 0.033981 , 0.029013 , 0.032237 , 0.034731 , 0.029632 , 0.030795 , 0.027802 , 0.016834 , 0.013565 , 0.014386 , 0.014208 , 0.015335 , 0.019468 , 0.019657 , 0.022896 , 0.015906 , 0.025996 
 364 , 0.026977 , 0.021786 , 0.03222 , 0.036408 , 0.026642 , 0.0186 , 0.018838 , 0.024663 , 0.02057 , 0.019098 , 0.024762 , 0.018834 , 0.012651 , 0.016883 , 0.017792 , 0.029876 , 0.034504 , 0.029612 , 0.022335 , 0.028809 , 0.02004 , 0.023213 , 0.035209 , 0.024478 , 0.032503 , 0.016873 , 0.014634 , 0.016335 , 0.015276 , 0.018353 , 0.022856 , 0.023302 , 0.026662 , 0.028019 , 0.028625 , 0.021575 , 0.01412 , 0.018946 , 0.017773 , 0.022541 , 0.022189 , 0.022251 , 0.022392 , 0.03045 , 0.034045 , 0.029082 , 0.032399 , 0.03484 , 0.029868 , 0.030983 , 0.027871 , 0.017004 , 0.01379 , 0.014416 , 0.014291 , 0.015352 , 0.019626 , 0.019747 , 0.022999 , 0.016119 , 0.0262 
 365 , 0.027044 , 0.021887 , 0.032189 , 0.036442 , 0.026746 , 0.018646 , 0.018798 , 0.024758 , 0.020536 , 0.019093 , 0.024704 , 0.019172 , 0.01238 , 0.016769 , 0.017733 , 0.029947 , 0.0349 , 0.029581 , 0.022301 , 0.029021 , 0.020177 , 0.023385 , 0.03525 , 0.024509 , 0.032644 , 0.016745 , 0.014627 , 0.016467 , 0.015312 , 0.018359 , 0.022977 , 0.023482 , 0.026692 , 0.028089 , 0.028814 , 0.021737 , 0.01413 , 0.019058 , 0.017898 , 0.0227 , 0.022211 , 0.0225 , 0.022464 , 0.030623 , 0.034102 , 0.029146 , 0.032548 , 0.034938 , 0.030085 , 0.031158 , 0.027933 , 0.01716 , 0.013999 , 0.014442 , 0.01437 , 0.015367 , 0.019771 , 0.01983 , 0.023093 , 0.016317 , 0.026386 
