  time  ,43:20 PM,43:36 PM,43:46 PM,43:59 PM,44:08 PM,45:32 PM,45:47 PM,45:59 PM,46:13 PM,46:25 PM,47:26 PM,47:37 PM,47:47 PM,47:56 PM,48:06 PM,48:43 PM,48:54 PM,49:04 PM,49:14 PM,49:26 PM,51:21 PM,51:33 PM,51:46 PM,51:59 PM,52:12 PM,53:19 PM,53:29 PM,53:40 PM,53:51 PM,54:04 PM,54:33 PM,54:43 PM,55:01 PM,55:15 PM,55:27 PM,56:16 PM,56:26 PM,56:36 PM,56:50 PM,57:00 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 990 , 0.462154 , 0.550396 , 0.459747 , 0.475828 , 0.456182 , 0.399809 , 0.377475 , 0.260399 , 0.283137 , 0.4 , 0.291886 , 0.332505 , 0.308766 , 0.368861 , 0.351015 , 0.472915 , 0.40596 , 0.399933 , 0.330132 , 0.354512 , 0.457329 , 0.343076 , 0.393433 , 0.418184 , 0.494304 , 0.230486 , 0.247647 , 0.260377 , 0.272949 , 0.314119 , 0.359876 , 0.280832 , 0.200888 , 0.234478 , 0.246297 , 0.332741 , 0.341614 , 0.370807 , 0.288906 , 0.417228 
 991 , 0.46315 , 0.551194 , 0.460467 , 0.476434 , 0.457177 , 0.400258 , 0.378104 , 0.26082 , 0.283491 , 0.400011 , 0.292452 , 0.332482 , 0.309598 , 0.368986 , 0.351223 , 0.473009 , 0.406322 , 0.400202 , 0.330887 , 0.355119 , 0.457614 , 0.343374 , 0.393959 , 0.418561 , 0.494591 , 0.231008 , 0.24802 , 0.26082 , 0.273385 , 0.314415 , 0.360351 , 0.281414 , 0.201465 , 0.235354 , 0.246751 , 0.333122 , 0.342206 , 0.371344 , 0.289263 , 0.417472 
 992 , 0.464088 , 0.552055 , 0.461248 , 0.477004 , 0.458005 , 0.400774 , 0.378667 , 0.261198 , 0.283799 , 0.400045 , 0.292967 , 0.33258 , 0.310327 , 0.36905 , 0.351421 , 0.473222 , 0.406621 , 0.400483 , 0.331525 , 0.355517 , 0.457758 , 0.343644 , 0.394468 , 0.418785 , 0.494914 , 0.231505 , 0.24836 , 0.261254 , 0.273811 , 0.314759 , 0.360757 , 0.281992 , 0.202003 , 0.236106 , 0.247103 , 0.33332 , 0.342612 , 0.371755 , 0.289578 , 0.417652 
 993 , 0.464768 , 0.553047 , 0.462227 , 0.477427 , 0.458281 , 0.401471 , 0.378985 , 0.261463 , 0.283904 , 0.400144 , 0.293326 , 0.333092 , 0.310718 , 0.368878 , 0.351541 , 0.473852 , 0.406654 , 0.400762 , 0.331787 , 0.355218 , 0.457527 , 0.343862 , 0.394849 , 0.418582 , 0.495303 , 0.231917 , 0.248579 , 0.261655 , 0.274134 , 0.315238 , 0.360985 , 0.282533 , 0.202405 , 0.236437 , 0.24714 , 0.333035 , 0.342479 , 0.371722 , 0.289773 , 0.41766 
 994 , 0.465408 , 0.553814 , 0.463364 , 0.477983 , 0.458682 , 0.402286 , 0.379168 , 0.261851 , 0.284081 , 0.40049 , 0.293591 , 0.333595 , 0.310994 , 0.368659 , 0.351548 , 0.474491 , 0.406597 , 0.401085 , 0.33199 , 0.35504 , 0.45747 , 0.344284 , 0.394999 , 0.418476 , 0.495778 , 0.232356 , 0.248793 , 0.261929 , 0.274347 , 0.315788 , 0.361395 , 0.282981 , 0.20258 , 0.236678 , 0.247289 , 0.333393 , 0.342802 , 0.371612 , 0.290133 , 0.418465 
 995 , 0.466067 , 0.554608 , 0.46452 , 0.478557 , 0.459105 , 0.403135 , 0.379354 , 0.262246 , 0.284278 , 0.400836 , 0.293875 , 0.334103 , 0.311276 , 0.368434 , 0.35156 , 0.47516 , 0.406532 , 0.401419 , 0.332197 , 0.354856 , 0.457412 , 0.34471 , 0.395152 , 0.418372 , 0.496261 , 0.232815 , 0.249016 , 0.262213 , 0.274546 , 0.316355 , 0.361808 , 0.283437 , 0.202745 , 0.23693 , 0.247446 , 0.333756 , 0.34314 , 0.371506 , 0.290511 , 0.419314 
 996 , 0.465968 , 0.555122 , 0.466069 , 0.479362 , 0.459804 , 0.403703 , 0.379531 , 0.262904 , 0.284527 , 0.401446 , 0.294261 , 0.334724 , 0.311046 , 0.368674 , 0.351867 , 0.47559 , 0.406779 , 0.401468 , 0.332153 , 0.355651 , 0.457896 , 0.345198 , 0.395215 , 0.41841 , 0.496988 , 0.232849 , 0.249185 , 0.2625 , 0.274861 , 0.316816 , 0.362645 , 0.283843 , 0.202727 , 0.237295 , 0.247826 , 0.334364 , 0.343526 , 0.371459 , 0.29077 , 0.420745 
 997 , 0.465999 , 0.555774 , 0.467469 , 0.479987 , 0.46061 , 0.404075 , 0.379726 , 0.263389 , 0.284696 , 0.401897 , 0.294485 , 0.335304 , 0.310651 , 0.369005 , 0.352356 , 0.47599 , 0.407331 , 0.401538 , 0.33207 , 0.356319 , 0.458264 , 0.345497 , 0.395352 , 0.418366 , 0.497645 , 0.232842 , 0.249232 , 0.26276 , 0.275187 , 0.317342 , 0.363245 , 0.284303 , 0.202902 , 0.237827 , 0.248256 , 0.33463 , 0.343712 , 0.371463 , 0.290837 , 0.421857 
 998 , 0.466102 , 0.556477 , 0.468874 , 0.480565 , 0.461469 , 0.404405 , 0.379935 , 0.263833 , 0.284847 , 0.402296 , 0.294687 , 0.335886 , 0.310204 , 0.369388 , 0.352906 , 0.476413 , 0.407973 , 0.401634 , 0.33197 , 0.356957 , 0.458608 , 0.345748 , 0.395519 , 0.418295 , 0.498314 , 0.232832 , 0.249247 , 0.263014 , 0.275524 , 0.317912 , 0.363789 , 0.284802 , 0.203145 , 0.23842 , 0.248708 , 0.334798 , 0.343829 , 0.371486 , 0.290861 , 0.422906 
 999 , 0.466581 , 0.557475 , 0.470025 , 0.481436 , 0.46244 , 0.404668 , 0.380275 , 0.264056 , 0.285408 , 0.402827 , 0.295136 , 0.336168 , 0.310429 , 0.370132 , 0.353649 , 0.476802 , 0.408651 , 0.401941 , 0.332421 , 0.357509 , 0.458727 , 0.346199 , 0.395624 , 0.418547 , 0.499029 , 0.233066 , 0.249537 , 0.26308 , 0.27577 , 0.318339 , 0.364353 , 0.285217 , 0.203422 , 0.239125 , 0.249571 , 0.334631 , 0.344258 , 0.371815 , 0.291153 , 0.424 
 1000 , 0.467208 , 0.558688 , 0.471224 , 0.482812 , 0.463461 , 0.405039 , 0.380629 , 0.264234 , 0.286176 , 0.403513 , 0.29589 , 0.336443 , 0.311236 , 0.371195 , 0.354526 , 0.477405 , 0.409369 , 0.402436 , 0.333313 , 0.358194 , 0.458985 , 0.346864 , 0.396009 , 0.419061 , 0.500042 , 0.233531 , 0.250156 , 0.263258 , 0.276091 , 0.318741 , 0.365104 , 0.285615 , 0.203703 , 0.23988 , 0.250638 , 0.334401 , 0.344946 , 0.372575 , 0.291628 , 0.425096 
 1001 , 0.467803 , 0.559986 , 0.472668 , 0.484615 , 0.464497 , 0.405613 , 0.380956 , 0.264487 , 0.286936 , 0.404346 , 0.296843 , 0.336888 , 0.312343 , 0.372405 , 0.355459 , 0.47826 , 0.410129 , 0.403046 , 0.334411 , 0.359079 , 0.459566 , 0.347647 , 0.396748 , 0.419678 , 0.501415 , 0.234092 , 0.250993 , 0.263691 , 0.276569 , 0.319214 , 0.366061 , 0.286095 , 0.203989 , 0.240649 , 0.251711 , 0.33431 , 0.345776 , 0.37366 , 0.292136 , 0.426156 
 1002 , 0.468487 , 0.561242 , 0.47396 , 0.486227 , 0.465431 , 0.406255 , 0.381362 , 0.264587 , 0.287443 , 0.405102 , 0.297595 , 0.33734 , 0.313197 , 0.373348 , 0.3561 , 0.47912 , 0.410844 , 0.403736 , 0.335348 , 0.360084 , 0.460193 , 0.348141 , 0.397535 , 0.420201 , 0.502334 , 0.234624 , 0.251794 , 0.264139 , 0.277101 , 0.319712 , 0.366945 , 0.286402 , 0.204414 , 0.241295 , 0.252532 , 0.334285 , 0.346429 , 0.374456 , 0.292558 , 0.426928 
 1003 , 0.469316 , 0.562348 , 0.474904 , 0.487308 , 0.466154 , 0.406904 , 0.381928 , 0.264356 , 0.287499 , 0.405641 , 0.297937 , 0.337731 , 0.313503 , 0.373792 , 0.356203 , 0.47981 , 0.411407 , 0.404512 , 0.335864 , 0.361243 , 0.460723 , 0.348079 , 0.398243 , 0.420616 , 0.502316 , 0.235066 , 0.252454 , 0.264512 , 0.277643 , 0.320242 , 0.367613 , 0.286426 , 0.205095 , 0.241637 , 0.252834 , 0.334378 , 0.346715 , 0.374653 , 0.29283 , 0.42722 
 1004 , 0.470342 , 0.563283 , 0.47573 , 0.487895 , 0.466943 , 0.407162 , 0.382644 , 0.2641 , 0.287712 , 0.405977 , 0.298121 , 0.337766 , 0.313438 , 0.37427 , 0.356471 , 0.479979 , 0.411824 , 0.40515 , 0.336045 , 0.362307 , 0.460682 , 0.348074 , 0.398274 , 0.421406 , 0.501792 , 0.235434 , 0.252975 , 0.264536 , 0.278097 , 0.32075 , 0.368098 , 0.286494 , 0.205884 , 0.241762 , 0.253199 , 0.33449 , 0.346744 , 0.374527 , 0.293179 , 0.42808 
 1005 , 0.471438 , 0.564259 , 0.476594 , 0.488481 , 0.467781 , 0.407403 , 0.383415 , 0.263867 , 0.287945 , 0.406296 , 0.298323 , 0.337822 , 0.313409 , 0.374771 , 0.356766 , 0.48015 , 0.412301 , 0.405804 , 0.336222 , 0.363375 , 0.460646 , 0.348088 , 0.398289 , 0.422266 , 0.501297 , 0.235831 , 0.2535 , 0.264605 , 0.278584 , 0.32127 , 0.368575 , 0.286614 , 0.20671 , 0.241926 , 0.253579 , 0.334668 , 0.346802 , 0.374446 , 0.293558 , 0.429043 
 1006 , 0.473005 , 0.565063 , 0.477279 , 0.488927 , 0.468944 , 0.407547 , 0.384474 , 0.264156 , 0.288221 , 0.406375 , 0.298519 , 0.337949 , 0.313872 , 0.375403 , 0.357306 , 0.480358 , 0.413103 , 0.406386 , 0.336442 , 0.364101 , 0.460632 , 0.348414 , 0.398041 , 0.423434 , 0.501423 , 0.236653 , 0.253802 , 0.265115 , 0.279374 , 0.321537 , 0.368832 , 0.287128 , 0.207489 , 0.2427 , 0.253913 , 0.335606 , 0.347142 , 0.374957 , 0.294213 , 0.430954 
 1007 , 0.474031 , 0.565811 , 0.478245 , 0.48955 , 0.470363 , 0.408563 , 0.385473 , 0.264493 , 0.288564 , 0.406801 , 0.298765 , 0.338323 , 0.314608 , 0.375773 , 0.357622 , 0.480798 , 0.413892 , 0.407258 , 0.337029 , 0.364913 , 0.461276 , 0.348669 , 0.398205 , 0.424328 , 0.502171 , 0.237511 , 0.25409 , 0.265674 , 0.280224 , 0.321944 , 0.369228 , 0.287505 , 0.208178 , 0.243844 , 0.254157 , 0.336483 , 0.34771 , 0.375483 , 0.29522 , 0.432478 
 1008 , 0.475007 , 0.566587 , 0.479297 , 0.49023 , 0.471876 , 0.40976 , 0.386503 , 0.264845 , 0.288927 , 0.407286 , 0.299023 , 0.338751 , 0.315427 , 0.376105 , 0.357896 , 0.481292 , 0.414708 , 0.4082 , 0.337704 , 0.365775 , 0.462047 , 0.348925 , 0.398438 , 0.425205 , 0.503056 , 0.238401 , 0.254403 , 0.26626 , 0.281104 , 0.322392 , 0.369653 , 0.287868 , 0.208881 , 0.245076 , 0.254403 , 0.337369 , 0.348335 , 0.376027 , 0.296315 , 0.433998 
 1009 , 0.475293 , 0.567344 , 0.479488 , 0.490473 , 0.473245 , 0.410787 , 0.386647 , 0.265058 , 0.289231 , 0.407926 , 0.299103 , 0.338879 , 0.315797 , 0.375918 , 0.357933 , 0.481447 , 0.414749 , 0.408305 , 0.337778 , 0.366069 , 0.462906 , 0.34903 , 0.398466 , 0.42521 , 0.503461 , 0.238882 , 0.254574 , 0.266305 , 0.280828 , 0.322408 , 0.369663 , 0.288274 , 0.209222 , 0.24586 , 0.254708 , 0.337544 , 0.348707 , 0.376553 , 0.296721 , 0.434748 
 1010 , 0.475803 , 0.568264 , 0.47904 , 0.490512 , 0.474378 , 0.410935 , 0.386724 , 0.265167 , 0.289523 , 0.408365 , 0.299214 , 0.338947 , 0.315982 , 0.375631 , 0.357895 , 0.481488 , 0.414473 , 0.407898 , 0.337511 , 0.366351 , 0.463675 , 0.349228 , 0.398574 , 0.424955 , 0.503318 , 0.239331 , 0.254708 , 0.266279 , 0.280143 , 0.322201 , 0.3697 , 0.288866 , 0.209557 , 0.246396 , 0.255097 , 0.337389 , 0.348838 , 0.377277 , 0.296621 , 0.43548 
 1011 , 0.476671 , 0.569342 , 0.478274 , 0.4905 , 0.47539 , 0.410444 , 0.386917 , 0.265219 , 0.289826 , 0.408618 , 0.299402 , 0.339051 , 0.316125 , 0.37536 , 0.357868 , 0.481503 , 0.414118 , 0.407293 , 0.33708 , 0.366753 , 0.464367 , 0.349517 , 0.398786 , 0.424662 , 0.502848 , 0.239833 , 0.254831 , 0.26631 , 0.279382 , 0.321926 , 0.369848 , 0.289603 , 0.209982 , 0.24687 , 0.255566 , 0.337125 , 0.348838 , 0.378166 , 0.296284 , 0.436387 
 1012 , 0.477384 , 0.570222 , 0.477841 , 0.491055 , 0.476526 , 0.410608 , 0.387264 , 0.265701 , 0.290136 , 0.40907 , 0.299975 , 0.339274 , 0.316198 , 0.375331 , 0.357837 , 0.481852 , 0.413995 , 0.406775 , 0.337046 , 0.367175 , 0.465239 , 0.349848 , 0.399543 , 0.424547 , 0.502644 , 0.24062 , 0.25506 , 0.266592 , 0.278949 , 0.321825 , 0.370517 , 0.290537 , 0.210446 , 0.247494 , 0.256074 , 0.337313 , 0.348723 , 0.378629 , 0.296276 , 0.436792 
 1013 , 0.477757 , 0.570743 , 0.477746 , 0.492413 , 0.477846 , 0.411751 , 0.387649 , 0.266701 , 0.290402 , 0.409989 , 0.300875 , 0.339589 , 0.316244 , 0.375625 , 0.357791 , 0.482676 , 0.414272 , 0.406509 , 0.337503 , 0.367573 , 0.46618 , 0.350173 , 0.400676 , 0.424622 , 0.502707 , 0.24165 , 0.255402 , 0.26718 , 0.278947 , 0.321933 , 0.37171 , 0.291528 , 0.210911 , 0.248353 , 0.256629 , 0.33815 , 0.348679 , 0.378614 , 0.296782 , 0.436612 
 1014 , 0.477788 , 0.570903 , 0.477654 , 0.494358 , 0.479386 , 0.413756 , 0.387746 , 0.267994 , 0.290608 , 0.411689 , 0.301647 , 0.339858 , 0.316451 , 0.376215 , 0.357713 , 0.483889 , 0.415007 , 0.406672 , 0.338216 , 0.367869 , 0.466828 , 0.350461 , 0.401354 , 0.424784 , 0.502771 , 0.242643 , 0.255804 , 0.267927 , 0.279145 , 0.322082 , 0.37293 , 0.292206 , 0.211314 , 0.249536 , 0.257302 , 0.339512 , 0.349121 , 0.378528 , 0.297725 , 0.436314 
 1015 , 0.478083 , 0.57109 , 0.477713 , 0.496324 , 0.480757 , 0.415716 , 0.387885 , 0.269296 , 0.290928 , 0.4134 , 0.302454 , 0.34029 , 0.316778 , 0.376873 , 0.357737 , 0.485234 , 0.415895 , 0.407066 , 0.338981 , 0.368234 , 0.467429 , 0.350787 , 0.40194 , 0.425117 , 0.502971 , 0.243557 , 0.256281 , 0.268759 , 0.279591 , 0.322486 , 0.374075 , 0.292864 , 0.211641 , 0.250741 , 0.258015 , 0.340939 , 0.349713 , 0.378686 , 0.298895 , 0.436363 
 1016 , 0.479451 , 0.571357 , 0.478421 , 0.498043 , 0.481221 , 0.417158 , 0.388184 , 0.270441 , 0.291642 , 0.414873 , 0.303301 , 0.341313 , 0.317547 , 0.377791 , 0.358124 , 0.486966 , 0.41727 , 0.408411 , 0.339868 , 0.368898 , 0.467736 , 0.351236 , 0.402072 , 0.426163 , 0.503721 , 0.244032 , 0.257057 , 0.26978 , 0.280991 , 0.32383 , 0.374711 , 0.293356 , 0.211597 , 0.251905 , 0.258827 , 0.342467 , 0.350911 , 0.379829 , 0.300781 , 0.437743 
 1017 , 0.481533 , 0.572848 , 0.479963 , 0.49926 , 0.481746 , 0.41835 , 0.388929 , 0.271365 , 0.292299 , 0.415446 , 0.304386 , 0.34252 , 0.317976 , 0.37858 , 0.358958 , 0.488328 , 0.418541 , 0.409078 , 0.340737 , 0.369632 , 0.468975 , 0.351658 , 0.402765 , 0.427298 , 0.505629 , 0.244568 , 0.257899 , 0.270738 , 0.282499 , 0.325174 , 0.374879 , 0.294138 , 0.211569 , 0.252921 , 0.259626 , 0.343854 , 0.351714 , 0.380934 , 0.30257 , 0.439206 
 1018 , 0.483728 , 0.574456 , 0.481595 , 0.500522 , 0.482313 , 0.419594 , 0.389721 , 0.272331 , 0.292987 , 0.416024 , 0.305527 , 0.343785 , 0.318414 , 0.379394 , 0.359849 , 0.489756 , 0.419863 , 0.40976 , 0.341663 , 0.370402 , 0.47029 , 0.352092 , 0.403518 , 0.428496 , 0.507662 , 0.24512 , 0.258782 , 0.271736 , 0.284085 , 0.326598 , 0.375038 , 0.294963 , 0.211531 , 0.253977 , 0.260454 , 0.345311 , 0.352563 , 0.382099 , 0.30446 , 0.440755 
 1019 , 0.484991 , 0.576539 , 0.482171 , 0.501123 , 0.48325 , 0.418934 , 0.390152 , 0.272474 , 0.29328 , 0.41635 , 0.305536 , 0.343923 , 0.318253 , 0.379401 , 0.360258 , 0.489204 , 0.419956 , 0.409598 , 0.341834 , 0.370335 , 0.471173 , 0.352102 , 0.403487 , 0.428899 , 0.509156 , 0.244714 , 0.258701 , 0.272261 , 0.284663 , 0.32705 , 0.374851 , 0.294706 , 0.211731 , 0.25323 , 0.261543 , 0.345339 , 0.352607 , 0.381884 , 0.304334 , 0.441492 
 1020 , 0.485953 , 0.578076 , 0.482162 , 0.501164 , 0.484119 , 0.418143 , 0.3905 , 0.272589 , 0.293696 , 0.417131 , 0.305453 , 0.343819 , 0.318268 , 0.379597 , 0.360291 , 0.488597 , 0.41964 , 0.409739 , 0.341929 , 0.370012 , 0.471271 , 0.351774 , 0.403191 , 0.428866 , 0.5094 , 0.244282 , 0.2583 , 0.27251 , 0.284965 , 0.32719 , 0.374883 , 0.294619 , 0.212025 , 0.25218 , 0.262677 , 0.345136 , 0.352741 , 0.381544 , 0.303687 , 0.441827 
 1021 , 0.486822 , 0.579394 , 0.481907 , 0.500947 , 0.484951 , 0.417337 , 0.390824 , 0.272731 , 0.294206 , 0.418149 , 0.305355 , 0.343625 , 0.318386 , 0.379923 , 0.360174 , 0.488028 , 0.419164 , 0.410055 , 0.342013 , 0.369598 , 0.470995 , 0.351279 , 0.402784 , 0.428666 , 0.509075 , 0.243862 , 0.257773 , 0.272652 , 0.285188 , 0.327224 , 0.375054 , 0.294634 , 0.212355 , 0.25102 , 0.263848 , 0.344877 , 0.352959 , 0.381163 , 0.302841 , 0.442013 
 1022 , 0.486801 , 0.579661 , 0.48198 , 0.501081 , 0.485175 , 0.416845 , 0.390926 , 0.272305 , 0.294261 , 0.418696 , 0.304873 , 0.343051 , 0.318318 , 0.380089 , 0.359849 , 0.487546 , 0.418595 , 0.409722 , 0.341606 , 0.369083 , 0.469947 , 0.350671 , 0.402429 , 0.427784 , 0.507662 , 0.243011 , 0.256885 , 0.272361 , 0.284756 , 0.326649 , 0.374783 , 0.293528 , 0.212204 , 0.250394 , 0.264087 , 0.344394 , 0.352861 , 0.380676 , 0.301509 , 0.442098 
 1023 , 0.486119 , 0.579349 , 0.482612 , 0.502036 , 0.485101 , 0.416476 , 0.390818 , 0.271613 , 0.294058 , 0.418829 , 0.304116 , 0.342274 , 0.31811 , 0.379754 , 0.359538 , 0.486922 , 0.418105 , 0.408953 , 0.340838 , 0.368622 , 0.468573 , 0.350239 , 0.402199 , 0.426805 , 0.506233 , 0.241781 , 0.255911 , 0.271942 , 0.283979 , 0.325927 , 0.374324 , 0.291502 , 0.211745 , 0.250209 , 0.263683 , 0.343971 , 0.352354 , 0.380094 , 0.299952 , 0.442541 
 1024 , 0.485261 , 0.579142 , 0.48383 , 0.504001 , 0.485147 , 0.416003 , 0.390596 , 0.271058 , 0.293875 , 0.418763 , 0.303302 , 0.341588 , 0.317863 , 0.378773 , 0.359454 , 0.485942 , 0.417786 , 0.408087 , 0.339942 , 0.368324 , 0.467475 , 0.350163 , 0.402078 , 0.426315 , 0.505897 , 0.240336 , 0.255112 , 0.271728 , 0.283302 , 0.325597 , 0.374003 , 0.289117 , 0.211329 , 0.25016 , 0.263199 , 0.343848 , 0.351481 , 0.3795 , 0.298521 , 0.443647 
 1025 , 0.484766 , 0.579432 , 0.484731 , 0.50583 , 0.485119 , 0.415575 , 0.390373 , 0.270503 , 0.293837 , 0.418653 , 0.302808 , 0.341084 , 0.31758 , 0.37788 , 0.359573 , 0.485096 , 0.417467 , 0.407596 , 0.339192 , 0.368077 , 0.46671 , 0.350352 , 0.402068 , 0.426039 , 0.505796 , 0.239305 , 0.254386 , 0.271279 , 0.282917 , 0.325673 , 0.373628 , 0.287898 , 0.211105 , 0.250134 , 0.262467 , 0.343809 , 0.350671 , 0.379179 , 0.297416 , 0.444653 
 1026 , 0.485036 , 0.580692 , 0.484921 , 0.507198 , 0.484853 , 0.415211 , 0.390145 , 0.269904 , 0.294032 , 0.418434 , 0.302959 , 0.340974 , 0.317223 , 0.377298 , 0.360051 , 0.48459 , 0.417142 , 0.407839 , 0.338814 , 0.36788 , 0.466702 , 0.351055 , 0.402238 , 0.426126 , 0.506146 , 0.239157 , 0.253856 , 0.270372 , 0.283116 , 0.326538 , 0.373115 , 0.289049 , 0.211269 , 0.250119 , 0.26124 , 0.343843 , 0.350152 , 0.379435 , 0.297049 , 0.445305 
 1027 , 0.485219 , 0.581926 , 0.48444 , 0.50779 , 0.484051 , 0.41461 , 0.38984 , 0.268604 , 0.293603 , 0.417862 , 0.302798 , 0.340599 , 0.3167 , 0.377152 , 0.360044 , 0.484452 , 0.416499 , 0.407659 , 0.338355 , 0.367499 , 0.467069 , 0.35165 , 0.401979 , 0.425775 , 0.506141 , 0.239186 , 0.253259 , 0.269371 , 0.282941 , 0.32688 , 0.371907 , 0.289766 , 0.210923 , 0.249835 , 0.259832 , 0.342832 , 0.350447 , 0.379752 , 0.296809 , 0.445162 
 1028 , 0.485354 , 0.583287 , 0.484034 , 0.5084 , 0.4833 , 0.414023 , 0.389565 , 0.267312 , 0.293146 , 0.417304 , 0.302668 , 0.340249 , 0.316239 , 0.37705 , 0.360037 , 0.484344 , 0.415904 , 0.40753 , 0.337977 , 0.367173 , 0.467492 , 0.352306 , 0.401748 , 0.42546 , 0.506186 , 0.239264 , 0.252732 , 0.268402 , 0.28273 , 0.327263 , 0.370763 , 0.290508 , 0.210608 , 0.2496 , 0.258456 , 0.341832 , 0.350849 , 0.380101 , 0.296645 , 0.445031 
 1029 , 0.484465 , 0.585556 , 0.485084 , 0.508659 , 0.484065 , 0.414255 , 0.390142 , 0.267399 , 0.292761 , 0.417301 , 0.303089 , 0.340827 , 0.317 , 0.377604 , 0.360017 , 0.484912 , 0.416843 , 0.408347 , 0.339167 , 0.367883 , 0.468607 , 0.353525 , 0.402233 , 0.426369 , 0.507285 , 0.240034 , 0.253946 , 0.26898 , 0.282135 , 0.327866 , 0.371582 , 0.290917 , 0.210917 , 0.250511 , 0.258652 , 0.341881 , 0.352518 , 0.380696 , 0.297787 , 0.445273 
 1030 , 0.48395 , 0.587896 , 0.486337 , 0.508781 , 0.484329 , 0.415151 , 0.391089 , 0.26797 , 0.293282 , 0.417629 , 0.303919 , 0.341555 , 0.317677 , 0.378307 , 0.359902 , 0.485637 , 0.417904 , 0.409666 , 0.340235 , 0.368439 , 0.469057 , 0.354509 , 0.402862 , 0.427199 , 0.507186 , 0.240937 , 0.255153 , 0.269129 , 0.281716 , 0.328715 , 0.373029 , 0.292101 , 0.211654 , 0.251585 , 0.259009 , 0.342599 , 0.353649 , 0.381072 , 0.298641 , 0.446016 
 1031 , 0.483509 , 0.590355 , 0.487711 , 0.508882 , 0.484464 , 0.416253 , 0.392192 , 0.268687 , 0.294061 , 0.418072 , 0.304882 , 0.342355 , 0.318375 , 0.379091 , 0.359762 , 0.486444 , 0.419051 , 0.411176 , 0.341308 , 0.368972 , 0.46936 , 0.355456 , 0.403578 , 0.428053 , 0.506764 , 0.241921 , 0.256404 , 0.269171 , 0.28134 , 0.329692 , 0.374705 , 0.293554 , 0.212553 , 0.252766 , 0.259432 , 0.343518 , 0.354673 , 0.381428 , 0.299449 , 0.446911 
 1032 , 0.483632 , 0.591128 , 0.489716 , 0.508881 , 0.484071 , 0.417329 , 0.393974 , 0.268583 , 0.294894 , 0.418137 , 0.305366 , 0.343268 , 0.318585 , 0.379669 , 0.359385 , 0.486761 , 0.419927 , 0.412365 , 0.340924 , 0.37011 , 0.469143 , 0.355252 , 0.403914 , 0.428066 , 0.505949 , 0.242157 , 0.256773 , 0.268906 , 0.280982 , 0.329714 , 0.37474 , 0.294109 , 0.212578 , 0.252709 , 0.260259 , 0.344203 , 0.35457 , 0.38147 , 0.299628 , 0.447115 
 1033 , 0.484028 , 0.590795 , 0.492215 , 0.50896 , 0.484526 , 0.417907 , 0.395685 , 0.267994 , 0.29516 , 0.41815 , 0.305536 , 0.344247 , 0.318899 , 0.379937 , 0.359209 , 0.486808 , 0.420999 , 0.413484 , 0.340183 , 0.371402 , 0.468859 , 0.354866 , 0.404486 , 0.427461 , 0.505706 , 0.242043 , 0.256854 , 0.268932 , 0.280674 , 0.329576 , 0.37395 , 0.294257 , 0.212167 , 0.252349 , 0.261312 , 0.344711 , 0.354252 , 0.381685 , 0.299896 , 0.446579 
 1034 , 0.484528 , 0.589861 , 0.495067 , 0.509127 , 0.486039 , 0.417994 , 0.397125 , 0.267171 , 0.294861 , 0.418238 , 0.305539 , 0.345278 , 0.319506 , 0.379963 , 0.359338 , 0.486748 , 0.422398 , 0.414659 , 0.339538 , 0.372689 , 0.468633 , 0.354679 , 0.40541 , 0.426465 , 0.506164 , 0.241828 , 0.256946 , 0.269355 , 0.280394 , 0.329557 , 0.37284 , 0.294268 , 0.211594 , 0.252077 , 0.262477 , 0.345139 , 0.354063 , 0.382182 , 0.300496 , 0.445498 
 1035 , 0.485699 , 0.588997 , 0.497263 , 0.509072 , 0.487271 , 0.418142 , 0.397657 , 0.266677 , 0.294289 , 0.418806 , 0.305492 , 0.34574 , 0.320049 , 0.379664 , 0.359319 , 0.486957 , 0.423196 , 0.415067 , 0.339079 , 0.373014 , 0.468452 , 0.354172 , 0.405995 , 0.425397 , 0.506673 , 0.241848 , 0.257011 , 0.269891 , 0.280803 , 0.329646 , 0.372572 , 0.294254 , 0.21094 , 0.252446 , 0.263206 , 0.3456 , 0.353985 , 0.382948 , 0.300554 , 0.444904 
 1036 , 0.487567 , 0.588837 , 0.498537 , 0.508866 , 0.488115 , 0.418403 , 0.397291 , 0.266691 , 0.293527 , 0.419802 , 0.305511 , 0.345566 , 0.320491 , 0.379198 , 0.359159 , 0.487486 , 0.423264 , 0.414626 , 0.338991 , 0.372367 , 0.468355 , 0.353353 , 0.405987 , 0.424558 , 0.507303 , 0.242152 , 0.257062 , 0.270526 , 0.28202 , 0.329805 , 0.373393 , 0.294168 , 0.21035 , 0.253448 , 0.263485 , 0.346021 , 0.354064 , 0.383826 , 0.300101 , 0.445052 
