  time  ,:17:58 A,:18:05 A,:18:12 A,:18:22 A,:18:31 A,:21:13 A,:21:22 A,:21:30 A,:21:36 A,:21:46 A,:22:21 A,:22:32 A,:22:40 A,:22:52 A,:23:00 A,:23:27 A,:23:34 A,:23:43 A,:23:50 A,:23:57 A,:24:18 A,:24:26 A,:24:37 A,:24:46 A,:24:55 A,:25:15 A,:25:25 A,:25:35 A,:25:45 A,:25:56 A,:26:16 A,:26:25 A,:26:35 A,:26:47 A,:26:58 A,:27:30 A,:27:41 A,:27:49 A,:27:58 A,:28:08 A,:28:54 A,:29:01 A,:29:08 A,:29:16 A,:29:25 A,:29:47 A,:29:55 A,:30:03 A,:30:13 A,:30:24 A,:31:03 A,:31:11 A,:31:21 A,:31:32 A,:31:41 A,:32:05 A,:32:21 A,:32:30 A,:32:39 A,:32:49 A,:33:20 A,:33:29 A,:33:38 A,:33:48 A,:33:57 A,:34:18 A,:34:27 A,:34:37 A,:34:46 A,:34:54 A,:35:17 A,:35:28 A,:35:36 A,:35:46 A,:35:54 A,:36:22 A,:36:32 A,:36:39 A,:36:48 A,:36:58 A,:38:40 A,:38:53 A,:39:01 A,:39:09 A,:39:17 A,:39:36 A,:39:44 A,:39:53 A,:40:01 A,:40:10 A,:40:31 A,:40:43 A,:40:52 A,:41:01 A,:41:09 A,:41:34 A,:41:43 A,:41:53 A,:42:01 A,:42:11 A,:42:33 A,:42:42 A,:42:51 A,:42:59 A,:43:08 A,:43:29 A,:43:37 A,:43:46 A,:43:54 A,:44:04 A,:44:24 A,:44:33 A,:44:42 A,:44:50 A,:45:00 A,:45:18 A,:45:26 A,:45:33 A,:45:42 A,:45:52 A,:51:48 A,:52:06 A,:52:18 A,:52:25 A,:52:32 A,:52:51 A,:53:01 A,:53:10 A,:53:19 A,:53:28 A,:53:47 A,:53:55 A,:54:04 A,:54:13 A,:54:22 A,:54:42 A,:54:49 A,:54:58 A,:55:07 A,:55:15 A,:55:36 A,:55:45 A,:55:53 A,:56:02 A,:56:11 A,:56:35 A,:56:44 A,:56:51 A,:56:59 A,:57:08 A,:57:34 A,:57:42 A,:57:51 A,:58:01 A,:58:10 A,:58:32 A,:58:40 A,:58:49 A,:58:58 A,:59:07 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 784 , 0.392384 , 0.504459 , 0.449157 , 0.315261 , 0.35671 , 0.384515 , 0.338508 , 0.406796 , 0.229104 , 0.452298 , 0.456647 , 0.334763 , 0.411886 , 0.475599 , 0.285805 , 0.338156 , 0.332552 , 0.296373 , 0.384018 , 0.359373 , 0.351007 , 0.405975 , 0.291157 , 0.356683 , 0.297744 , 0.472278 , 0.364832 , 0.364237 , 0.497393 , 0.394794 , 0.357387 , 0.288684 , 0.339284 , 0.452451 , 0.467784 , 0.365681 , 0.478279 , 0.268866 , 0.380535 , 0.433671 , 0.481311 , 0.362206 , 0.40463 , 0.375752 , 0.344942 , 0.448002 , 0.442696 , 0.377349 , 0.311687 , 0.346522 , 0.4606 , 0.30287 , 0.386157 , 0.34025 , 0.367702 , 0.415983 , 0.383694 , 0.492718 , 0.456016 , 0.351503 , 0.341161 , 0.392926 , 0.338165 , 0.263713 , 0.306895 , 0.253073 , 0.354914 , 0.386951 , 0.433075 , 0.402293 , 0.27272 , 0.330278 , 0.398692 , 0.271095 , 0.29445 , 0.440557 , 0.369209 , 0.225973 , 0.448814 , 0.412653 , 0.376961 , 0.445277 , 0.53285 , 0.41758 , 0.32822 , 0.3396 , 0.328013 , 0.420161 , 0.391003 , 0.441026 , 0.393386 , 0.403926 , 0.324592 , 0.243363 , 0.352523 , 0.407942 , 0.36384 , 0.282728 , 0.286004 , 0.384199 , 0.426749 , 0.430314 , 0.344762 , 0.377981 , 0.471059 , 0.306832 , 0.435413 , 0.390733 , 0.368451 , 0.290841 , 0.383937 , 0.411678 , 0.376375 , 0.278802 , 0.3421 , 0.370725 , 0.517183 , 0.389993 , 0.431469 , 0.525315 , 0.361466 , 0.314241 , 0.267052 , 0.251684 , 0.223211 , 0.387231 , 0.246197 , 0.378631 , 0.351323 , 0.319403 , 0.336252 , 0.34654 , 0.326884 , 0.200082 , 0.335629 , 0.379705 , 0.300416 , 0.246828 , 0.295281 , 0.256873 , 0.330973 , 0.312897 , 0.334014 , 0.322625 , 0.394072 , 0.360004 , 0.239257 , 0.243498 , 0.326514 , 0.196535 , 0.411444 , 0.375842 , 0.329655 , 0.256494 , 0.33997 , 0.404811 , 0.416353 , 0.512807 , 0.332606 , 0.297492 
 785 , 0.392921 , 0.505106 , 0.449736 , 0.315662 , 0.357307 , 0.385065 , 0.338941 , 0.407341 , 0.229356 , 0.452987 , 0.457501 , 0.335582 , 0.412452 , 0.476608 , 0.286198 , 0.338589 , 0.333008 , 0.296817 , 0.384523 , 0.359791 , 0.351483 , 0.406574 , 0.291553 , 0.357217 , 0.298135 , 0.472951 , 0.365398 , 0.364658 , 0.498045 , 0.395305 , 0.357813 , 0.288979 , 0.339663 , 0.453014 , 0.46859 , 0.366202 , 0.47901 , 0.269339 , 0.381047 , 0.434295 , 0.481963 , 0.362761 , 0.405237 , 0.376306 , 0.345542 , 0.448607 , 0.443253 , 0.377985 , 0.312159 , 0.34714 , 0.461213 , 0.303147 , 0.38669 , 0.340783 , 0.368306 , 0.416606 , 0.384225 , 0.493395 , 0.456626 , 0.351971 , 0.341641 , 0.393453 , 0.338544 , 0.264057 , 0.307382 , 0.253483 , 0.355429 , 0.387431 , 0.433771 , 0.402718 , 0.273096 , 0.331076 , 0.399296 , 0.271687 , 0.294903 , 0.441121 , 0.36966 , 0.226123 , 0.449438 , 0.413165 , 0.37757 , 0.445799 , 0.533505 , 0.418069 , 0.328647 , 0.340205 , 0.328439 , 0.420723 , 0.391485 , 0.441546 , 0.393959 , 0.404352 , 0.324954 , 0.243632 , 0.35291 , 0.408515 , 0.364287 , 0.283146 , 0.286442 , 0.384695 , 0.427532 , 0.430927 , 0.345298 , 0.378618 , 0.471732 , 0.307337 , 0.436173 , 0.391404 , 0.369073 , 0.291336 , 0.384586 , 0.412244 , 0.376839 , 0.279218 , 0.342607 , 0.371249 , 0.518172 , 0.390483 , 0.431929 , 0.526254 , 0.361958 , 0.314732 , 0.267488 , 0.252147 , 0.223477 , 0.387774 , 0.246702 , 0.379214 , 0.351844 , 0.319825 , 0.336738 , 0.34723 , 0.32741 , 0.200406 , 0.336178 , 0.380469 , 0.300971 , 0.247289 , 0.295842 , 0.25724 , 0.331554 , 0.313468 , 0.33457 , 0.323193 , 0.394772 , 0.360468 , 0.239595 , 0.243903 , 0.326994 , 0.196776 , 0.412235 , 0.376532 , 0.330155 , 0.256878 , 0.340404 , 0.405562 , 0.417148 , 0.513992 , 0.33327 , 0.298135 
 786 , 0.393456 , 0.505763 , 0.450323 , 0.316065 , 0.357916 , 0.385627 , 0.33937 , 0.407894 , 0.229608 , 0.453682 , 0.458377 , 0.336417 , 0.413014 , 0.477628 , 0.286602 , 0.339036 , 0.333483 , 0.297275 , 0.385022 , 0.36021 , 0.351966 , 0.407162 , 0.291947 , 0.357745 , 0.29853 , 0.473646 , 0.365961 , 0.365076 , 0.498675 , 0.395813 , 0.358232 , 0.289284 , 0.340038 , 0.453574 , 0.469411 , 0.36672 , 0.479741 , 0.269834 , 0.381555 , 0.434928 , 0.482612 , 0.363334 , 0.405853 , 0.376851 , 0.346142 , 0.449212 , 0.443804 , 0.378621 , 0.312634 , 0.347776 , 0.461844 , 0.303424 , 0.387226 , 0.341329 , 0.368914 , 0.417248 , 0.384761 , 0.494079 , 0.457258 , 0.352435 , 0.342124 , 0.39398 , 0.338918 , 0.264399 , 0.307875 , 0.253907 , 0.355957 , 0.387921 , 0.434467 , 0.403144 , 0.273473 , 0.331884 , 0.399903 , 0.27229 , 0.295351 , 0.441682 , 0.370106 , 0.226259 , 0.450079 , 0.413673 , 0.378169 , 0.446323 , 0.53417 , 0.418558 , 0.329076 , 0.340824 , 0.328878 , 0.421293 , 0.391966 , 0.44207 , 0.394548 , 0.404788 , 0.32532 , 0.243911 , 0.353302 , 0.409104 , 0.364742 , 0.283577 , 0.286873 , 0.385203 , 0.428327 , 0.431533 , 0.345826 , 0.379262 , 0.4724 , 0.307839 , 0.436932 , 0.392092 , 0.3697 , 0.291848 , 0.385257 , 0.412815 , 0.377284 , 0.279631 , 0.343108 , 0.371776 , 0.519181 , 0.390982 , 0.432391 , 0.527208 , 0.362458 , 0.315225 , 0.267929 , 0.252615 , 0.223739 , 0.388327 , 0.247216 , 0.379794 , 0.352372 , 0.320255 , 0.337221 , 0.347939 , 0.327948 , 0.200732 , 0.336733 , 0.381239 , 0.301519 , 0.247758 , 0.296399 , 0.257609 , 0.332128 , 0.314042 , 0.335135 , 0.323785 , 0.395478 , 0.36095 , 0.239938 , 0.244308 , 0.327487 , 0.19703 , 0.413041 , 0.377221 , 0.330665 , 0.257266 , 0.340842 , 0.406314 , 0.417953 , 0.515181 , 0.333961 , 0.298783 
 787 , 0.393994 , 0.506417 , 0.450909 , 0.316475 , 0.358521 , 0.386184 , 0.339814 , 0.408448 , 0.229874 , 0.454385 , 0.459252 , 0.33725 , 0.413568 , 0.478645 , 0.287006 , 0.339489 , 0.333954 , 0.297723 , 0.385534 , 0.360634 , 0.352454 , 0.407753 , 0.29236 , 0.358286 , 0.298924 , 0.474329 , 0.366538 , 0.3655 , 0.499293 , 0.396332 , 0.358665 , 0.289598 , 0.34041 , 0.45416 , 0.470239 , 0.367243 , 0.480469 , 0.270322 , 0.382067 , 0.435561 , 0.483268 , 0.363902 , 0.406453 , 0.377409 , 0.346748 , 0.449817 , 0.444355 , 0.379259 , 0.313108 , 0.3484 , 0.462466 , 0.303718 , 0.387746 , 0.341872 , 0.369518 , 0.417883 , 0.385299 , 0.494752 , 0.457879 , 0.352896 , 0.342604 , 0.394509 , 0.33929 , 0.264733 , 0.308368 , 0.254323 , 0.35649 , 0.388396 , 0.435173 , 0.403564 , 0.273852 , 0.3327 , 0.400512 , 0.272895 , 0.2958 , 0.442224 , 0.370565 , 0.226416 , 0.450711 , 0.414182 , 0.378781 , 0.446829 , 0.534838 , 0.419057 , 0.329494 , 0.341439 , 0.329305 , 0.421865 , 0.39245 , 0.442585 , 0.395131 , 0.405207 , 0.325684 , 0.244184 , 0.353682 , 0.409685 , 0.365184 , 0.284009 , 0.287313 , 0.385706 , 0.429115 , 0.432139 , 0.346351 , 0.379918 , 0.473074 , 0.30835 , 0.437692 , 0.392775 , 0.370312 , 0.29236 , 0.385922 , 0.413378 , 0.377716 , 0.280036 , 0.343606 , 0.372298 , 0.520176 , 0.391484 , 0.432852 , 0.528166 , 0.362954 , 0.315717 , 0.268372 , 0.253095 , 0.224015 , 0.388875 , 0.247696 , 0.380379 , 0.352887 , 0.320683 , 0.337728 , 0.348626 , 0.328483 , 0.201064 , 0.337286 , 0.382013 , 0.302066 , 0.248229 , 0.296956 , 0.257989 , 0.332718 , 0.314615 , 0.335706 , 0.324366 , 0.396179 , 0.361437 , 0.240293 , 0.244708 , 0.327978 , 0.197281 , 0.413848 , 0.377914 , 0.331165 , 0.257673 , 0.341286 , 0.407067 , 0.41875 , 0.516393 , 0.33465 , 0.29943 
 788 , 0.394477 , 0.507053 , 0.451424 , 0.31686 , 0.359085 , 0.386696 , 0.340283 , 0.408982 , 0.230171 , 0.455071 , 0.460053 , 0.338035 , 0.414073 , 0.479559 , 0.287362 , 0.339958 , 0.33438 , 0.298148 , 0.385992 , 0.361007 , 0.352893 , 0.408314 , 0.292759 , 0.358796 , 0.299331 , 0.474947 , 0.367091 , 0.365918 , 0.499769 , 0.396851 , 0.359112 , 0.289907 , 0.340761 , 0.454746 , 0.470975 , 0.367705 , 0.481139 , 0.270762 , 0.382526 , 0.436124 , 0.483883 , 0.364374 , 0.406933 , 0.377941 , 0.347324 , 0.450377 , 0.444853 , 0.379818 , 0.313502 , 0.348912 , 0.463032 , 0.304051 , 0.388168 , 0.34235 , 0.370079 , 0.41846 , 0.385803 , 0.495346 , 0.458446 , 0.353362 , 0.343081 , 0.394991 , 0.339606 , 0.265022 , 0.308799 , 0.254741 , 0.357018 , 0.388808 , 0.435827 , 0.403982 , 0.27421 , 0.333468 , 0.401075 , 0.273398 , 0.296198 , 0.442677 , 0.370972 , 0.226606 , 0.451225 , 0.41466 , 0.379358 , 0.447281 , 0.535432 , 0.419534 , 0.329876 , 0.342007 , 0.329686 , 0.422377 , 0.392924 , 0.443039 , 0.395632 , 0.405543 , 0.326048 , 0.244451 , 0.354003 , 0.410165 , 0.365566 , 0.284401 , 0.287696 , 0.386137 , 0.429806 , 0.432694 , 0.346782 , 0.380531 , 0.473674 , 0.308826 , 0.438399 , 0.393358 , 0.370855 , 0.292823 , 0.386525 , 0.413902 , 0.378103 , 0.280384 , 0.344038 , 0.372769 , 0.520999 , 0.391941 , 0.433317 , 0.529014 , 0.363454 , 0.316201 , 0.268795 , 0.253558 , 0.224259 , 0.38935 , 0.248043 , 0.380874 , 0.353308 , 0.321075 , 0.338216 , 0.349228 , 0.329 , 0.201359 , 0.33781 , 0.382725 , 0.302553 , 0.248666 , 0.297498 , 0.258396 , 0.333242 , 0.315154 , 0.336248 , 0.324902 , 0.396806 , 0.36191 , 0.240642 , 0.245055 , 0.328459 , 0.197478 , 0.414579 , 0.378573 , 0.331609 , 0.258089 , 0.341691 , 0.407764 , 0.419462 , 0.517587 , 0.335282 , 0.300008 
 789 , 0.395003 , 0.507726 , 0.451947 , 0.317246 , 0.359658 , 0.387232 , 0.340768 , 0.409535 , 0.230464 , 0.455792 , 0.460855 , 0.338827 , 0.414589 , 0.480522 , 0.287723 , 0.340452 , 0.334792 , 0.29859 , 0.386447 , 0.361409 , 0.353331 , 0.408912 , 0.293166 , 0.359325 , 0.299745 , 0.475594 , 0.367646 , 0.366365 , 0.500307 , 0.397377 , 0.359595 , 0.290223 , 0.341156 , 0.45535 , 0.471731 , 0.368188 , 0.48184 , 0.271215 , 0.382981 , 0.436711 , 0.484521 , 0.364857 , 0.407432 , 0.378513 , 0.347916 , 0.450945 , 0.445403 , 0.3804 , 0.313907 , 0.349432 , 0.463608 , 0.304403 , 0.388622 , 0.342825 , 0.370643 , 0.419066 , 0.386339 , 0.495956 , 0.459023 , 0.353864 , 0.343575 , 0.3955 , 0.339946 , 0.26533 , 0.309232 , 0.255185 , 0.357555 , 0.389236 , 0.436513 , 0.404435 , 0.274564 , 0.334269 , 0.401664 , 0.273923 , 0.296605 , 0.44312 , 0.371392 , 0.226817 , 0.451748 , 0.415185 , 0.379948 , 0.447795 , 0.536031 , 0.420041 , 0.330289 , 0.342591 , 0.330063 , 0.422902 , 0.39346 , 0.443517 , 0.396132 , 0.405906 , 0.326444 , 0.244733 , 0.354315 , 0.410654 , 0.365958 , 0.284799 , 0.288102 , 0.386573 , 0.430502 , 0.433282 , 0.347239 , 0.381158 , 0.474295 , 0.30934 , 0.439139 , 0.393956 , 0.371428 , 0.293292 , 0.387142 , 0.414427 , 0.378549 , 0.280773 , 0.344504 , 0.373269 , 0.521842 , 0.392413 , 0.433796 , 0.529866 , 0.363991 , 0.316696 , 0.269229 , 0.25403 , 0.224525 , 0.389841 , 0.248389 , 0.381374 , 0.353738 , 0.321489 , 0.338701 , 0.349847 , 0.32953 , 0.201681 , 0.338349 , 0.383414 , 0.303049 , 0.249111 , 0.298058 , 0.258814 , 0.333791 , 0.315721 , 0.336805 , 0.32546 , 0.39744 , 0.362375 , 0.240997 , 0.245392 , 0.328953 , 0.197673 , 0.415302 , 0.379244 , 0.332076 , 0.258507 , 0.342112 , 0.408497 , 0.420176 , 0.518819 , 0.33593 , 0.300594 
 790 , 0.395538 , 0.508407 , 0.452478 , 0.317642 , 0.36024 , 0.387794 , 0.341269 , 0.410096 , 0.230765 , 0.45653 , 0.461684 , 0.339654 , 0.415132 , 0.481503 , 0.288093 , 0.340945 , 0.335223 , 0.29905 , 0.38691 , 0.361811 , 0.353796 , 0.409518 , 0.293589 , 0.359861 , 0.300178 , 0.47625 , 0.368228 , 0.366829 , 0.500862 , 0.397921 , 0.360096 , 0.290548 , 0.341558 , 0.455971 , 0.472496 , 0.368679 , 0.482559 , 0.271685 , 0.383453 , 0.437297 , 0.485185 , 0.365349 , 0.407939 , 0.379103 , 0.348526 , 0.451521 , 0.445962 , 0.380989 , 0.31432 , 0.349961 , 0.464202 , 0.304763 , 0.389076 , 0.343309 , 0.371233 , 0.41968 , 0.386883 , 0.496584 , 0.459617 , 0.354374 , 0.344085 , 0.396016 , 0.340295 , 0.265647 , 0.309681 , 0.255648 , 0.35811 , 0.389663 , 0.437216 , 0.404888 , 0.274925 , 0.335096 , 0.402253 , 0.274456 , 0.297028 , 0.443579 , 0.371829 , 0.227029 , 0.452297 , 0.415709 , 0.380556 , 0.448317 , 0.536656 , 0.420565 , 0.33071 , 0.343192 , 0.330448 , 0.423435 , 0.394004 , 0.444003 , 0.396639 , 0.406269 , 0.326838 , 0.245016 , 0.354645 , 0.411152 , 0.36636 , 0.285214 , 0.288508 , 0.387018 , 0.431224 , 0.433886 , 0.347713 , 0.381802 , 0.474924 , 0.309862 , 0.439888 , 0.394572 , 0.372018 , 0.29377 , 0.387776 , 0.414969 , 0.379004 , 0.281171 , 0.344979 , 0.373787 , 0.522703 , 0.392894 , 0.434292 , 0.530753 , 0.364536 , 0.317199 , 0.269682 , 0.25451 , 0.22479 , 0.390339 , 0.248734 , 0.381892 , 0.354185 , 0.321919 , 0.339203 , 0.350484 , 0.330069 , 0.202011 , 0.338896 , 0.38413 , 0.303553 , 0.249565 , 0.298634 , 0.25924 , 0.334338 , 0.316297 , 0.33738 , 0.326026 , 0.398092 , 0.362849 , 0.241361 , 0.245738 , 0.329446 , 0.197877 , 0.416043 , 0.379924 , 0.332551 , 0.258942 , 0.342542 , 0.409247 , 0.420908 , 0.520086 , 0.336594 , 0.301198 
 791 , 0.396058 , 0.509022 , 0.452982 , 0.318042 , 0.360841 , 0.388243 , 0.341704 , 0.410589 , 0.231002 , 0.457282 , 0.462338 , 0.340415 , 0.415601 , 0.48244 , 0.288404 , 0.341334 , 0.335619 , 0.299464 , 0.387315 , 0.362184 , 0.354215 , 0.410102 , 0.293938 , 0.360318 , 0.300591 , 0.476887 , 0.368746 , 0.367213 , 0.501351 , 0.398375 , 0.360507 , 0.290829 , 0.341884 , 0.456497 , 0.473218 , 0.369133 , 0.483197 , 0.272115 , 0.383853 , 0.437856 , 0.485775 , 0.36578 , 0.40857 , 0.379644 , 0.34905 , 0.452044 , 0.446483 , 0.381564 , 0.314743 , 0.350501 , 0.464736 , 0.305071 , 0.389523 , 0.343768 , 0.371775 , 0.42027 , 0.387369 , 0.497124 , 0.460148 , 0.354837 , 0.344507 , 0.396509 , 0.34064 , 0.265986 , 0.310101 , 0.256061 , 0.358632 , 0.390082 , 0.43782 , 0.405271 , 0.275252 , 0.3358 , 0.402783 , 0.275036 , 0.297391 , 0.444058 , 0.372189 , 0.227226 , 0.452775 , 0.41616 , 0.381095 , 0.44879 , 0.537272 , 0.420991 , 0.331094 , 0.343759 , 0.330788 , 0.423885 , 0.39449 , 0.444437 , 0.397086 , 0.406569 , 0.327164 , 0.245245 , 0.354909 , 0.411599 , 0.3667 , 0.285573 , 0.288873 , 0.387369 , 0.431898 , 0.434422 , 0.348122 , 0.382384 , 0.475454 , 0.310299 , 0.440588 , 0.395148 , 0.372577 , 0.294245 , 0.388351 , 0.415511 , 0.379482 , 0.281562 , 0.3454 , 0.374235 , 0.523445 , 0.393318 , 0.434701 , 0.531629 , 0.364978 , 0.3176 , 0.270069 , 0.255034 , 0.224963 , 0.390767 , 0.249112 , 0.382366 , 0.354639 , 0.322279 , 0.339613 , 0.351051 , 0.330562 , 0.202302 , 0.339414 , 0.384782 , 0.304052 , 0.249959 , 0.29914 , 0.259685 , 0.334853 , 0.316834 , 0.337891 , 0.326506 , 0.398699 , 0.363274 , 0.241702 , 0.246029 , 0.329877 , 0.198101 , 0.416728 , 0.380545 , 0.33296 , 0.259307 , 0.342912 , 0.409931 , 0.421595 , 0.521146 , 0.337143 , 0.301709 
 792 , 0.396613 , 0.509706 , 0.453561 , 0.318514 , 0.361475 , 0.388701 , 0.34218 , 0.411159 , 0.231268 , 0.458049 , 0.463086 , 0.341216 , 0.416142 , 0.483418 , 0.288729 , 0.341757 , 0.336061 , 0.299922 , 0.387772 , 0.362575 , 0.354662 , 0.410726 , 0.294335 , 0.360826 , 0.301013 , 0.477542 , 0.369325 , 0.36763 , 0.501856 , 0.398884 , 0.360916 , 0.291154 , 0.342243 , 0.457066 , 0.474009 , 0.369676 , 0.483904 , 0.272562 , 0.384321 , 0.438492 , 0.486437 , 0.366242 , 0.409284 , 0.380193 , 0.349633 , 0.452641 , 0.447081 , 0.382194 , 0.315216 , 0.351075 , 0.465321 , 0.305402 , 0.390007 , 0.344298 , 0.372353 , 0.420874 , 0.387917 , 0.497747 , 0.46077 , 0.355329 , 0.344965 , 0.397055 , 0.341054 , 0.26637 , 0.310566 , 0.256502 , 0.359231 , 0.390566 , 0.438483 , 0.405706 , 0.275653 , 0.336548 , 0.403354 , 0.275671 , 0.297796 , 0.44463 , 0.372587 , 0.227465 , 0.453344 , 0.416647 , 0.381698 , 0.449307 , 0.537986 , 0.421478 , 0.331528 , 0.344379 , 0.331185 , 0.424416 , 0.395018 , 0.444927 , 0.397605 , 0.406923 , 0.327536 , 0.245516 , 0.355239 , 0.412114 , 0.367099 , 0.28599 , 0.289297 , 0.387808 , 0.432662 , 0.435014 , 0.348588 , 0.383041 , 0.476073 , 0.310773 , 0.441358 , 0.395802 , 0.373182 , 0.294804 , 0.388962 , 0.416151 , 0.379995 , 0.281979 , 0.345857 , 0.374741 , 0.524279 , 0.39382 , 0.435167 , 0.532624 , 0.365458 , 0.318046 , 0.27048 , 0.255601 , 0.225176 , 0.391251 , 0.249545 , 0.382906 , 0.355149 , 0.322651 , 0.34008 , 0.351634 , 0.331113 , 0.202601 , 0.339981 , 0.385564 , 0.304618 , 0.250374 , 0.299697 , 0.260206 , 0.335421 , 0.317406 , 0.338449 , 0.327013 , 0.399353 , 0.363764 , 0.242083 , 0.246355 , 0.330329 , 0.198365 , 0.417512 , 0.381257 , 0.333393 , 0.259711 , 0.343352 , 0.410681 , 0.422406 , 0.522278 , 0.337719 , 0.302248 
 793 , 0.397176 , 0.510407 , 0.454156 , 0.319004 , 0.362136 , 0.389175 , 0.342665 , 0.411737 , 0.231543 , 0.458833 , 0.463851 , 0.342043 , 0.416701 , 0.484403 , 0.289063 , 0.342196 , 0.33652 , 0.300389 , 0.388238 , 0.362974 , 0.355126 , 0.411358 , 0.29474 , 0.361352 , 0.301443 , 0.478204 , 0.369921 , 0.368055 , 0.502379 , 0.399411 , 0.361343 , 0.291478 , 0.342602 , 0.457661 , 0.474817 , 0.370227 , 0.484629 , 0.273025 , 0.384796 , 0.439136 , 0.487106 , 0.366722 , 0.410025 , 0.38076 , 0.350215 , 0.453255 , 0.447696 , 0.382832 , 0.315697 , 0.351666 , 0.465924 , 0.305741 , 0.3905 , 0.344836 , 0.372948 , 0.421486 , 0.388463 , 0.498387 , 0.461401 , 0.355838 , 0.345422 , 0.397609 , 0.341485 , 0.266754 , 0.311057 , 0.256951 , 0.359847 , 0.391058 , 0.439163 , 0.406141 , 0.276062 , 0.337322 , 0.403934 , 0.276323 , 0.298209 , 0.445227 , 0.373002 , 0.227704 , 0.453913 , 0.417143 , 0.382309 , 0.449841 , 0.538708 , 0.421981 , 0.331979 , 0.345007 , 0.331591 , 0.424964 , 0.395554 , 0.445426 , 0.39814 , 0.407286 , 0.327906 , 0.245797 , 0.355576 , 0.412638 , 0.367515 , 0.286424 , 0.28973 , 0.388256 , 0.433442 , 0.435632 , 0.349062 , 0.383715 , 0.476718 , 0.311255 , 0.442155 , 0.396464 , 0.373804 , 0.295371 , 0.38959 , 0.416809 , 0.380525 , 0.282414 , 0.346323 , 0.375255 , 0.52512 , 0.39432 , 0.43565 , 0.533644 , 0.365947 , 0.3185 , 0.270908 , 0.256176 , 0.225389 , 0.391743 , 0.249995 , 0.383454 , 0.355666 , 0.323032 , 0.340547 , 0.352234 , 0.331681 , 0.202908 , 0.340556 , 0.386364 , 0.305192 , 0.250797 , 0.300263 , 0.260727 , 0.336006 , 0.317995 , 0.339025 , 0.327537 , 0.400023 , 0.364262 , 0.242472 , 0.246689 , 0.330798 , 0.198638 , 0.418305 , 0.381976 , 0.333835 , 0.260132 , 0.343791 , 0.411439 , 0.423243 , 0.523435 , 0.338313 , 0.302804 
