  time  ,6:43 AM",6:58 AM",7:07 AM",7:20 AM",7:28 AM",7:41 AM",7:50 AM",8:01 AM",8:08 AM",8:16 AM",9:12 AM",9:20 AM",9:27 AM",9:34 AM",9:41 AM",9:55 AM",0:02 AM",0:10 AM",0:18 AM",0:27 AM",0:58 AM",1:10 AM",1:19 AM",1:27 AM",1:38 AM",1:53 AM",2:03 AM",2:11 AM",2:29 AM",2:39 AM",3:15 AM",3:24 AM",3:34 AM",3:43 AM",3:53 AM",4:33 AM",4:40 AM",4:49 AM",4:57 AM",5:05 AM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1030 , 0.428732 , 0.313551 , 0.190127 , 0.297989 , 0.553927 , 0.460962 , 0.505524 , 0.530058 , 0.529049 , 0.459782 , 0.469355 , 0.549667 , 0.431952 , 0.434839 , 0.379094 , 0.493138 , 0.417216 , 0.34929 , 0.443221 , 0.439132 , 0.359593 , 0.13509 , 0.455929 , 0.481451 , 0.337882 , 0.406849 , 0.375424 , 0.523157 , 0.518049 , 0.414705 , 0.160473 , 0.264203 , 0.28482 , 0.436524 , 0.1767 , 0.452763 , 0.452612 , 0.562224 , 0.469945 , 0.299792 
 1031 , 0.429452 , 0.313943 , 0.190766 , 0.295525 , 0.552791 , 0.46142 , 0.506464 , 0.530301 , 0.527425 , 0.458986 , 0.469972 , 0.551293 , 0.431692 , 0.436151 , 0.380056 , 0.494207 , 0.417625 , 0.34855 , 0.442614 , 0.438962 , 0.360377 , 0.135036 , 0.455938 , 0.481799 , 0.338469 , 0.406822 , 0.376092 , 0.522804 , 0.518366 , 0.414512 , 0.160424 , 0.263621 , 0.285346 , 0.437067 , 0.177033 , 0.451866 , 0.452599 , 0.561968 , 0.47022 , 0.299391 
 1032 , 0.430806 , 0.313829 , 0.191235 , 0.293278 , 0.552959 , 0.46118 , 0.508762 , 0.529152 , 0.525238 , 0.459768 , 0.470183 , 0.551751 , 0.431475 , 0.436888 , 0.380388 , 0.494444 , 0.418719 , 0.348473 , 0.443077 , 0.439184 , 0.361023 , 0.135587 , 0.45649 , 0.482109 , 0.338877 , 0.407279 , 0.376453 , 0.523232 , 0.518714 , 0.414148 , 0.161389 , 0.263196 , 0.286043 , 0.437632 , 0.177282 , 0.451174 , 0.452716 , 0.560938 , 0.469687 , 0.299112 
 1033 , 0.431608 , 0.31267 , 0.191684 , 0.290964 , 0.553003 , 0.460135 , 0.510519 , 0.527784 , 0.522826 , 0.460932 , 0.469694 , 0.551041 , 0.430454 , 0.437125 , 0.380168 , 0.494148 , 0.419278 , 0.348267 , 0.443678 , 0.439001 , 0.361124 , 0.136332 , 0.456805 , 0.481614 , 0.338761 , 0.407585 , 0.376266 , 0.523397 , 0.519022 , 0.41376 , 0.162381 , 0.2629 , 0.286524 , 0.43788 , 0.177426 , 0.450479 , 0.452515 , 0.560342 , 0.468509 , 0.298756 
 1034 , 0.431659 , 0.310593 , 0.192175 , 0.288505 , 0.55251 , 0.458484 , 0.511315 , 0.526633 , 0.520346 , 0.462025 , 0.468624 , 0.549528 , 0.42857 , 0.437052 , 0.37956 , 0.493565 , 0.419108 , 0.347708 , 0.44406 , 0.43829 , 0.360712 , 0.137105 , 0.456675 , 0.480292 , 0.33815 , 0.407601 , 0.37562 , 0.523059 , 0.519302 , 0.413403 , 0.163101 , 0.26267 , 0.286761 , 0.437827 , 0.177471 , 0.4497 , 0.451971 , 0.560443 , 0.466912 , 0.298279 
 1035 , 0.432154 , 0.309062 , 0.192578 , 0.28753 , 0.552646 , 0.457297 , 0.510956 , 0.526407 , 0.518896 , 0.461788 , 0.468675 , 0.548423 , 0.427652 , 0.437032 , 0.378925 , 0.492959 , 0.418078 , 0.347013 , 0.444081 , 0.43758 , 0.360325 , 0.137114 , 0.456491 , 0.47898 , 0.337471 , 0.407334 , 0.37497 , 0.522539 , 0.519595 , 0.412846 , 0.163514 , 0.262623 , 0.286756 , 0.437269 , 0.17746 , 0.449023 , 0.45128 , 0.560436 , 0.465312 , 0.298081 
 1036 , 0.433433 , 0.308592 , 0.192854 , 0.288454 , 0.553797 , 0.45708 , 0.509453 , 0.527358 , 0.518889 , 0.460065 , 0.470359 , 0.548484 , 0.428183 , 0.437211 , 0.37843 , 0.492439 , 0.416655 , 0.346388 , 0.444027 , 0.437394 , 0.360042 , 0.136273 , 0.45663 , 0.478238 , 0.336952 , 0.407101 , 0.374533 , 0.522206 , 0.519909 , 0.412329 , 0.163742 , 0.262874 , 0.286608 , 0.436524 , 0.177471 , 0.448708 , 0.450747 , 0.560291 , 0.463961 , 0.298351 
 1037 , 0.435863 , 0.309811 , 0.193025 , 0.290169 , 0.556166 , 0.458493 , 0.508511 , 0.528692 , 0.519783 , 0.458299 , 0.473476 , 0.551193 , 0.430125 , 0.437923 , 0.378533 , 0.49232 , 0.41731 , 0.34654 , 0.445226 , 0.439131 , 0.360034 , 0.13549 , 0.458224 , 0.479538 , 0.337339 , 0.40812 , 0.374833 , 0.523321 , 0.520279 , 0.41278 , 0.164517 , 0.263462 , 0.286793 , 0.437136 , 0.17786 , 0.449292 , 0.451277 , 0.56006 , 0.463477 , 0.299165 
 1038 , 0.437878 , 0.311055 , 0.193009 , 0.291691 , 0.55808 , 0.460059 , 0.507997 , 0.52956 , 0.520252 , 0.456808 , 0.475793 , 0.553822 , 0.431626 , 0.438528 , 0.378476 , 0.492209 , 0.417907 , 0.346499 , 0.446362 , 0.440782 , 0.359946 , 0.134527 , 0.459474 , 0.48082 , 0.337646 , 0.408957 , 0.37503 , 0.524186 , 0.520534 , 0.413215 , 0.165052 , 0.263962 , 0.286891 , 0.43778 , 0.178109 , 0.449884 , 0.451564 , 0.560139 , 0.463266 , 0.299861 
 1039 , 0.437623 , 0.312138 , 0.192171 , 0.292085 , 0.557557 , 0.462021 , 0.509447 , 0.528228 , 0.518713 , 0.456785 , 0.474035 , 0.555624 , 0.430877 , 0.438546 , 0.377748 , 0.492208 , 0.418168 , 0.345693 , 0.447008 , 0.441718 , 0.35951 , 0.132948 , 0.458914 , 0.48178 , 0.33748 , 0.408826 , 0.374761 , 0.523862 , 0.520212 , 0.413465 , 0.164504 , 0.264006 , 0.286546 , 0.43847 , 0.177778 , 0.450398 , 0.450756 , 0.561577 , 0.464302 , 0.299993 
 1040 , 0.435741 , 0.31182 , 0.19133 , 0.291437 , 0.556046 , 0.462363 , 0.51111 , 0.527431 , 0.517447 , 0.455753 , 0.471117 , 0.554685 , 0.428696 , 0.437352 , 0.375768 , 0.492306 , 0.416501 , 0.344387 , 0.445823 , 0.440673 , 0.358597 , 0.131237 , 0.457049 , 0.480753 , 0.336548 , 0.406919 , 0.373448 , 0.522597 , 0.519472 , 0.411383 , 0.16338 , 0.262801 , 0.285961 , 0.437123 , 0.177121 , 0.449493 , 0.449122 , 0.561523 , 0.464606 , 0.299615 
 1041 , 0.433607 , 0.311353 , 0.190442 , 0.290647 , 0.554354 , 0.462576 , 0.512897 , 0.52665 , 0.516117 , 0.454586 , 0.467914 , 0.553437 , 0.426271 , 0.435986 , 0.373571 , 0.49243 , 0.414548 , 0.342964 , 0.444402 , 0.439381 , 0.357591 , 0.129425 , 0.454946 , 0.479495 , 0.335498 , 0.404746 , 0.371967 , 0.521171 , 0.51866 , 0.408981 , 0.162139 , 0.261426 , 0.28532 , 0.435528 , 0.176394 , 0.448408 , 0.447316 , 0.561329 , 0.464847 , 0.299172 
 1042 , 0.430416 , 0.310477 , 0.190123 , 0.290527 , 0.55567 , 0.460471 , 0.512452 , 0.526029 , 0.516621 , 0.454196 , 0.46715 , 0.550005 , 0.424599 , 0.434072 , 0.37145 , 0.493048 , 0.412289 , 0.341908 , 0.442781 , 0.43739 , 0.355986 , 0.129914 , 0.454043 , 0.477387 , 0.334137 , 0.403831 , 0.371352 , 0.52031 , 0.517876 , 0.406832 , 0.16081 , 0.260515 , 0.285332 , 0.433766 , 0.175445 , 0.447648 , 0.445793 , 0.560024 , 0.464313 , 0.298221 
 1043 , 0.427155 , 0.309768 , 0.189662 , 0.291153 , 0.557251 , 0.458587 , 0.511058 , 0.524148 , 0.51632 , 0.454755 , 0.466339 , 0.546431 , 0.42329 , 0.432538 , 0.369968 , 0.493273 , 0.410538 , 0.340873 , 0.441447 , 0.435616 , 0.35429 , 0.130663 , 0.453096 , 0.476034 , 0.332706 , 0.40366 , 0.371246 , 0.519333 , 0.517117 , 0.405855 , 0.159595 , 0.260311 , 0.285356 , 0.432909 , 0.174312 , 0.447277 , 0.444285 , 0.559019 , 0.463915 , 0.296994 
 1044 , 0.423841 , 0.309185 , 0.189065 , 0.292214 , 0.558856 , 0.456931 , 0.509178 , 0.521406 , 0.515363 , 0.455893 , 0.465302 , 0.542803 , 0.422125 , 0.431239 , 0.368819 , 0.493223 , 0.409067 , 0.339794 , 0.440255 , 0.43395 , 0.352525 , 0.131442 , 0.452024 , 0.475148 , 0.331216 , 0.403887 , 0.37142 , 0.518215 , 0.516346 , 0.405559 , 0.158434 , 0.260534 , 0.28534 , 0.432627 , 0.173055 , 0.447118 , 0.442714 , 0.558244 , 0.463619 , 0.29558 
 1045 , 0.423354 , 0.308681 , 0.188905 , 0.295265 , 0.558446 , 0.457406 , 0.506325 , 0.52068 , 0.514748 , 0.455516 , 0.465031 , 0.540715 , 0.422196 , 0.430575 , 0.369147 , 0.493369 , 0.408213 , 0.339629 , 0.438911 , 0.433427 , 0.351187 , 0.132262 , 0.451758 , 0.474699 , 0.331163 , 0.403821 , 0.371769 , 0.517905 , 0.515447 , 0.406225 , 0.157902 , 0.260952 , 0.285302 , 0.432247 , 0.172224 , 0.446678 , 0.441642 , 0.557288 , 0.464059 , 0.295265 
 1046 , 0.425178 , 0.308534 , 0.189232 , 0.299534 , 0.557417 , 0.459023 , 0.503528 , 0.521987 , 0.515196 , 0.454616 , 0.465802 , 0.540248 , 0.423757 , 0.43081 , 0.3707 , 0.494015 , 0.407978 , 0.339939 , 0.437491 , 0.433992 , 0.350535 , 0.133222 , 0.45244 , 0.474452 , 0.332132 , 0.403975 , 0.37222 , 0.518378 , 0.514824 , 0.407759 , 0.157892 , 0.261316 , 0.285548 , 0.431477 , 0.171943 , 0.446502 , 0.441592 , 0.556246 , 0.465343 , 0.295816 
 1047 , 0.428188 , 0.30901 , 0.189964 , 0.303799 , 0.557689 , 0.460256 , 0.502008 , 0.524918 , 0.517399 , 0.454594 , 0.467786 , 0.541089 , 0.426836 , 0.432124 , 0.372969 , 0.495489 , 0.408213 , 0.340011 , 0.436125 , 0.435312 , 0.350708 , 0.134393 , 0.454077 , 0.474118 , 0.333404 , 0.404937 , 0.37265 , 0.519454 , 0.514991 , 0.409873 , 0.158127 , 0.261321 , 0.286375 , 0.430002 , 0.17221 , 0.447229 , 0.443018 , 0.555216 , 0.467445 , 0.296775 
 1048 , 0.43035 , 0.308776 , 0.189927 , 0.307087 , 0.557586 , 0.460647 , 0.501142 , 0.526484 , 0.519674 , 0.455106 , 0.468307 , 0.541185 , 0.428981 , 0.433076 , 0.374325 , 0.4959 , 0.408232 , 0.339812 , 0.434908 , 0.436354 , 0.351081 , 0.13536 , 0.455117 , 0.473925 , 0.333808 , 0.405042 , 0.372295 , 0.52006 , 0.514619 , 0.410914 , 0.158494 , 0.260499 , 0.286911 , 0.428705 , 0.172235 , 0.447921 , 0.444169 , 0.553988 , 0.46898 , 0.296635 
 1049 , 0.430505 , 0.307005 , 0.188244 , 0.308043 , 0.556589 , 0.45927 , 0.501699 , 0.524996 , 0.521859 , 0.456663 , 0.465644 , 0.539611 , 0.428848 , 0.433078 , 0.373626 , 0.493978 , 0.407771 , 0.339062 , 0.434062 , 0.436669 , 0.351831 , 0.135828 , 0.454774 , 0.474072 , 0.332356 , 0.403253 , 0.370312 , 0.519573 , 0.51311 , 0.409516 , 0.159103 , 0.258024 , 0.286745 , 0.427898 , 0.171696 , 0.448488 , 0.444589 , 0.552458 , 0.469123 , 0.294169 
 1050 , 0.429366 , 0.304391 , 0.186398 , 0.308538 , 0.5523 , 0.457358 , 0.500428 , 0.521825 , 0.521164 , 0.456619 , 0.461064 , 0.535193 , 0.426222 , 0.430248 , 0.37199 , 0.491461 , 0.405189 , 0.33867 , 0.433027 , 0.43509 , 0.351321 , 0.135894 , 0.452053 , 0.473759 , 0.330718 , 0.400115 , 0.368108 , 0.517458 , 0.5103 , 0.406799 , 0.158934 , 0.256049 , 0.285894 , 0.428715 , 0.170372 , 0.44773 , 0.443075 , 0.552289 , 0.467516 , 0.292038 
 1051 , 0.428008 , 0.30166 , 0.184462 , 0.308927 , 0.547959 , 0.455238 , 0.498906 , 0.518494 , 0.520509 , 0.456438 , 0.456383 , 0.530562 , 0.423615 , 0.427238 , 0.370246 , 0.48892 , 0.402563 , 0.338117 , 0.431829 , 0.433271 , 0.350779 , 0.135883 , 0.449116 , 0.473405 , 0.328989 , 0.396848 , 0.365798 , 0.51529 , 0.507451 , 0.403972 , 0.158609 , 0.254017 , 0.285012 , 0.429528 , 0.168981 , 0.446859 , 0.441485 , 0.552121 , 0.465676 , 0.289824 
 1052 , 0.424386 , 0.299309 , 0.182931 , 0.307306 , 0.546817 , 0.451737 , 0.494762 , 0.515709 , 0.521026 , 0.454044 , 0.454296 , 0.526397 , 0.424079 , 0.424079 , 0.368114 , 0.488611 , 0.401561 , 0.335579 , 0.429176 , 0.429198 , 0.35043 , 0.134513 , 0.445213 , 0.472871 , 0.327385 , 0.3944 , 0.364204 , 0.514095 , 0.506801 , 0.40211 , 0.156086 , 0.253241 , 0.28448 , 0.429626 , 0.16807 , 0.445147 , 0.440456 , 0.552078 , 0.461645 , 0.288336 
 1053 , 0.421553 , 0.29823 , 0.181747 , 0.306678 , 0.549503 , 0.449608 , 0.491818 , 0.514916 , 0.52407 , 0.452582 , 0.454235 , 0.525105 , 0.42608 , 0.422743 , 0.366941 , 0.488271 , 0.403357 , 0.333643 , 0.427887 , 0.427149 , 0.351509 , 0.133689 , 0.443715 , 0.474282 , 0.326054 , 0.393421 , 0.363152 , 0.514641 , 0.507007 , 0.402046 , 0.154231 , 0.25287 , 0.284428 , 0.430222 , 0.167703 , 0.444123 , 0.44094 , 0.552609 , 0.459533 , 0.286774 
 1054 , 0.418866 , 0.297558 , 0.180622 , 0.306391 , 0.553755 , 0.447865 , 0.489183 , 0.514795 , 0.528198 , 0.451385 , 0.454904 , 0.524767 , 0.428761 , 0.421987 , 0.366049 , 0.487888 , 0.406293 , 0.331826 , 0.427035 , 0.425717 , 0.353176 , 0.133018 , 0.443017 , 0.476476 , 0.324753 , 0.392922 , 0.362241 , 0.515857 , 0.507545 , 0.402618 , 0.15252 , 0.25261 , 0.284553 , 0.43103 , 0.167496 , 0.443283 , 0.441988 , 0.553356 , 0.458003 , 0.285107 
 1055 , 0.418985 , 0.29927 , 0.182711 , 0.303467 , 0.555387 , 0.448972 , 0.489744 , 0.516697 , 0.529974 , 0.45081 , 0.456491 , 0.528988 , 0.429438 , 0.423437 , 0.367538 , 0.488227 , 0.408388 , 0.332435 , 0.427213 , 0.42626 , 0.353862 , 0.134465 , 0.443823 , 0.477563 , 0.325891 , 0.394103 , 0.363153 , 0.516619 , 0.508314 , 0.40552 , 0.154087 , 0.25419 , 0.28462 , 0.432771 , 0.169678 , 0.443324 , 0.444066 , 0.554989 , 0.459447 , 0.28648 
 1056 , 0.419982 , 0.30124 , 0.185699 , 0.298893 , 0.554118 , 0.45098 , 0.491126 , 0.51869 , 0.529709 , 0.449817 , 0.457093 , 0.533807 , 0.429241 , 0.425597 , 0.369825 , 0.488523 , 0.408409 , 0.333689 , 0.426993 , 0.426073 , 0.353623 , 0.136384 , 0.44418 , 0.477105 , 0.327554 , 0.3945 , 0.364642 , 0.516531 , 0.5091 , 0.408443 , 0.156462 , 0.2561 , 0.284872 , 0.434125 , 0.172509 , 0.443937 , 0.445952 , 0.555934 , 0.459995 , 0.289224 
 1057 , 0.420979 , 0.302549 , 0.188587 , 0.293266 , 0.550223 , 0.453041 , 0.492289 , 0.520014 , 0.52781 , 0.448017 , 0.456091 , 0.537558 , 0.428743 , 0.427811 , 0.372205 , 0.488518 , 0.406141 , 0.334787 , 0.425881 , 0.424185 , 0.35262 , 0.138072 , 0.443359 , 0.47511 , 0.328954 , 0.393232 , 0.366172 , 0.515567 , 0.509855 , 0.410499 , 0.158566 , 0.257711 , 0.285359 , 0.43462 , 0.175234 , 0.444945 , 0.447241 , 0.55568 , 0.458209 , 0.292523 
 1058 , 0.422524 , 0.303259 , 0.190594 , 0.288782 , 0.547062 , 0.453426 , 0.493709 , 0.520623 , 0.524688 , 0.448242 , 0.454832 , 0.539818 , 0.426866 , 0.429258 , 0.374598 , 0.488116 , 0.405024 , 0.335921 , 0.425271 , 0.422856 , 0.351649 , 0.139988 , 0.443391 , 0.473263 , 0.330284 , 0.392331 , 0.367554 , 0.513778 , 0.510522 , 0.411293 , 0.159914 , 0.258866 , 0.285947 , 0.433888 , 0.177192 , 0.446071 , 0.448032 , 0.55446 , 0.456139 , 0.294896 
 1059 , 0.424283 , 0.303127 , 0.191572 , 0.285681 , 0.544667 , 0.451441 , 0.495505 , 0.520334 , 0.520213 , 0.450757 , 0.453218 , 0.540165 , 0.423147 , 0.429304 , 0.3766 , 0.487129 , 0.405259 , 0.336939 , 0.425089 , 0.422352 , 0.350877 , 0.142189 , 0.444434 , 0.47168 , 0.331521 , 0.392094 , 0.36839 , 0.510998 , 0.510811 , 0.410644 , 0.160276 , 0.259395 , 0.286376 , 0.431843 , 0.178263 , 0.447171 , 0.448031 , 0.552127 , 0.454266 , 0.29591 
 1060 , 0.424064 , 0.302232 , 0.192585 , 0.282625 , 0.541662 , 0.447046 , 0.497794 , 0.519618 , 0.515472 , 0.453387 , 0.451115 , 0.539633 , 0.417779 , 0.426777 , 0.376811 , 0.485245 , 0.405803 , 0.33741 , 0.424208 , 0.42284 , 0.350897 , 0.144615 , 0.445844 , 0.470336 , 0.3328 , 0.393088 , 0.367427 , 0.507565 , 0.509826 , 0.409916 , 0.16023 , 0.2595 , 0.285393 , 0.429964 , 0.179374 , 0.447542 , 0.44688 , 0.549547 , 0.454864 , 0.295549 
 1061 , 0.423641 , 0.300955 , 0.192668 , 0.279741 , 0.538091 , 0.442606 , 0.498497 , 0.518707 , 0.510625 , 0.454316 , 0.449045 , 0.538907 , 0.413189 , 0.423685 , 0.37591 , 0.482785 , 0.405603 , 0.33658 , 0.423333 , 0.422715 , 0.350781 , 0.14583 , 0.446586 , 0.46866 , 0.333162 , 0.39354 , 0.365622 , 0.504087 , 0.507604 , 0.408712 , 0.159381 , 0.258758 , 0.283666 , 0.427985 , 0.179492 , 0.447336 , 0.444999 , 0.546107 , 0.454955 , 0.294251 
 1062 , 0.422517 , 0.298324 , 0.188849 , 0.27798 , 0.53281 , 0.438618 , 0.492499 , 0.517119 , 0.506091 , 0.448143 , 0.447502 , 0.537529 , 0.412561 , 0.418771 , 0.370581 , 0.478343 , 0.40245 , 0.330613 , 0.422617 , 0.420109 , 0.350138 , 0.141819 , 0.44443 , 0.465868 , 0.329684 , 0.391654 , 0.360702 , 0.500963 , 0.50072 , 0.405721 , 0.155356 , 0.254642 , 0.279151 , 0.425866 , 0.175445 , 0.444762 , 0.440507 , 0.539683 , 0.452906 , 0.289373 
 1063 , 0.424871 , 0.297472 , 0.185251 , 0.277887 , 0.530137 , 0.436421 , 0.484136 , 0.515883 , 0.502174 , 0.44233 , 0.447092 , 0.537537 , 0.41223 , 0.415891 , 0.365906 , 0.474945 , 0.400168 , 0.325747 , 0.423814 , 0.418083 , 0.350038 , 0.137358 , 0.441996 , 0.46414 , 0.325936 , 0.389875 , 0.356804 , 0.498991 , 0.494273 , 0.402827 , 0.152069 , 0.251181 , 0.275617 , 0.423068 , 0.171264 , 0.441473 , 0.436477 , 0.533709 , 0.450609 , 0.285209 
 1064 , 0.427881 , 0.296782 , 0.181421 , 0.278026 , 0.527661 , 0.434331 , 0.474961 , 0.514603 , 0.498091 , 0.436182 , 0.446816 , 0.537723 , 0.411918 , 0.413107 , 0.361002 , 0.471472 , 0.397874 , 0.320686 , 0.425368 , 0.41599 , 0.349998 , 0.132557 , 0.439379 , 0.462419 , 0.32192 , 0.387991 , 0.352802 , 0.497037 , 0.487479 , 0.399725 , 0.148666 , 0.24757 , 0.272002 , 0.419972 , 0.166782 , 0.437864 , 0.432256 , 0.527414 , 0.448095 , 0.280864 
 1065 , 0.427428 , 0.297365 , 0.180791 , 0.276757 , 0.527268 , 0.436659 , 0.474192 , 0.511332 , 0.495092 , 0.434649 , 0.444824 , 0.540958 , 0.408043 , 0.411817 , 0.360212 , 0.471025 , 0.394791 , 0.319288 , 0.425687 , 0.414557 , 0.35152 , 0.131758 , 0.436165 , 0.460446 , 0.317345 , 0.387604 , 0.349408 , 0.496979 , 0.485052 , 0.398924 , 0.150244 , 0.246479 , 0.271849 , 0.418859 , 0.166304 , 0.435278 , 0.429977 , 0.526291 , 0.446115 , 0.279677 
 1066 , 0.425272 , 0.296743 , 0.179868 , 0.273447 , 0.526129 , 0.43939 , 0.474992 , 0.50821 , 0.49254 , 0.433619 , 0.443619 , 0.544093 , 0.404035 , 0.411301 , 0.359636 , 0.471989 , 0.391042 , 0.31779 , 0.426645 , 0.411841 , 0.351401 , 0.131341 , 0.432562 , 0.456521 , 0.313459 , 0.386621 , 0.346711 , 0.496905 , 0.482405 , 0.397297 , 0.151814 , 0.245651 , 0.272311 , 0.417409 , 0.16601 , 0.432179 , 0.428197 , 0.525398 , 0.44264 , 0.278442 
 1067 , 0.422031 , 0.295115 , 0.178472 , 0.268638 , 0.524263 , 0.442182 , 0.47644 , 0.50524 , 0.490186 , 0.43262 , 0.443095 , 0.54703 , 0.400076 , 0.411251 , 0.358928 , 0.473812 , 0.38677 , 0.31592 , 0.428188 , 0.408071 , 0.349952 , 0.130942 , 0.428617 , 0.45109 , 0.31 , 0.385056 , 0.344438 , 0.496692 , 0.479259 , 0.394855 , 0.153055 , 0.244811 , 0.273002 , 0.415547 , 0.165583 , 0.428571 , 0.426621 , 0.524286 , 0.437953 , 0.276926 
 1068 , 0.418998 , 0.294562 , 0.180377 , 0.268194 , 0.526238 , 0.440927 , 0.478198 , 0.503814 , 0.490034 , 0.435689 , 0.446851 , 0.544794 , 0.398328 , 0.411636 , 0.358899 , 0.474422 , 0.385032 , 0.318368 , 0.428946 , 0.406196 , 0.350559 , 0.131944 , 0.427271 , 0.448863 , 0.310343 , 0.386122 , 0.345096 , 0.496857 , 0.47821 , 0.395732 , 0.153648 , 0.247501 , 0.276039 , 0.414559 , 0.165596 , 0.42817 , 0.426518 , 0.524709 , 0.435656 , 0.277511 
 1069 , 0.415964 , 0.294462 , 0.184282 , 0.270914 , 0.530249 , 0.437431 , 0.480635 , 0.503043 , 0.490044 , 0.441056 , 0.452176 , 0.539054 , 0.397807 , 0.411243 , 0.359615 , 0.473118 , 0.384998 , 0.323269 , 0.428337 , 0.405985 , 0.353261 , 0.13384 , 0.427363 , 0.44929 , 0.312619 , 0.3885 , 0.346985 , 0.496543 , 0.479416 , 0.398971 , 0.153999 , 0.252153 , 0.280087 , 0.414129 , 0.166215 , 0.429589 , 0.427397 , 0.525931 , 0.435149 , 0.27936 
 1070 , 0.412572 , 0.293943 , 0.188258 , 0.275126 , 0.533696 , 0.43432 , 0.484282 , 0.501544 , 0.487191 , 0.446044 , 0.455028 , 0.532297 , 0.397056 , 0.408243 , 0.361167 , 0.468922 , 0.385477 , 0.327863 , 0.425505 , 0.407046 , 0.35818 , 0.135868 , 0.427183 , 0.451559 , 0.31398 , 0.390332 , 0.347519 , 0.494529 , 0.483085 , 0.403242 , 0.154708 , 0.256421 , 0.283136 , 0.413792 , 0.167718 , 0.430818 , 0.42848 , 0.526804 , 0.435573 , 0.281167 
 1071 , 0.410791 , 0.294284 , 0.191933 , 0.280129 , 0.534192 , 0.432991 , 0.486463 , 0.502696 , 0.484172 , 0.448889 , 0.456263 , 0.526572 , 0.397362 , 0.40535 , 0.362995 , 0.464855 , 0.385675 , 0.331288 , 0.423371 , 0.409328 , 0.361085 , 0.137925 , 0.426098 , 0.454107 , 0.314976 , 0.390759 , 0.348694 , 0.492205 , 0.486753 , 0.406479 , 0.156438 , 0.259605 , 0.285882 , 0.414109 , 0.170403 , 0.431416 , 0.429483 , 0.526907 , 0.436421 , 0.283223 
 1072 , 0.412116 , 0.296285 , 0.194922 , 0.286357 , 0.529105 , 0.4351 , 0.485687 , 0.508815 , 0.480934 , 0.447499 , 0.454422 , 0.523039 , 0.399673 , 0.402778 , 0.365214 , 0.461189 , 0.385315 , 0.332313 , 0.422679 , 0.413775 , 0.359972 , 0.139939 , 0.423324 , 0.457071 , 0.315273 , 0.388543 , 0.351023 , 0.489415 , 0.490194 , 0.407553 , 0.160041 , 0.260613 , 0.287959 , 0.415645 , 0.175233 , 0.430804 , 0.43027 , 0.525544 , 0.438016 , 0.285655 
 1073 , 0.413251 , 0.30063 , 0.199004 , 0.28907 , 0.523498 , 0.434575 , 0.481883 , 0.512792 , 0.479897 , 0.444516 , 0.45662 , 0.520481 , 0.401269 , 0.401547 , 0.363647 , 0.461546 , 0.382042 , 0.33266 , 0.421106 , 0.414782 , 0.357545 , 0.141534 , 0.420163 , 0.45662 , 0.316717 , 0.387656 , 0.354217 , 0.488939 , 0.490081 , 0.40553 , 0.163002 , 0.261866 , 0.290334 , 0.417556 , 0.177924 , 0.431702 , 0.427774 , 0.525285 , 0.437549 , 0.287228 
 1074 , 0.414046 , 0.304668 , 0.202545 , 0.291643 , 0.517695 , 0.433572 , 0.478066 , 0.516059 , 0.478708 , 0.441412 , 0.458186 , 0.517596 , 0.402447 , 0.400069 , 0.361734 , 0.461691 , 0.378585 , 0.332577 , 0.419397 , 0.415085 , 0.354945 , 0.142814 , 0.416777 , 0.455698 , 0.317937 , 0.386292 , 0.357079 , 0.488316 , 0.489621 , 0.402933 , 0.165581 , 0.262784 , 0.292428 , 0.419209 , 0.18032 , 0.432113 , 0.424948 , 0.525037 , 0.436514 , 0.288403 
 1075 , 0.410596 , 0.302803 , 0.197292 , 0.292236 , 0.512316 , 0.427422 , 0.475941 , 0.509671 , 0.476668 , 0.438541 , 0.451004 , 0.512261 , 0.398133 , 0.396601 , 0.3566 , 0.459191 , 0.374463 , 0.327333 , 0.417075 , 0.407312 , 0.351664 , 0.139716 , 0.412392 , 0.44977 , 0.315916 , 0.37995 , 0.354716 , 0.486365 , 0.48544 , 0.394717 , 0.162724 , 0.259321 , 0.290252 , 0.417163 , 0.178405 , 0.426552 , 0.419488 , 0.525165 , 0.42934 , 0.284434 
 1076 , 0.408305 , 0.300802 , 0.190464 , 0.294722 , 0.507789 , 0.421893 , 0.474199 , 0.505718 , 0.477112 , 0.435947 , 0.442869 , 0.50553 , 0.394882 , 0.394184 , 0.353141 , 0.455007 , 0.372987 , 0.3217 , 0.4164 , 0.403144 , 0.348102 , 0.136629 , 0.408172 , 0.44597 , 0.312995 , 0.373187 , 0.353341 , 0.484754 , 0.484178 , 0.388281 , 0.160961 , 0.255883 , 0.288863 , 0.416267 , 0.177562 , 0.420199 , 0.415581 , 0.525033 , 0.424164 , 0.281199 
