JUL12WSG200005.spu,JUL12WSG200004.spu,
Wavelength,JUL12WSG200006.spu,JUL12WSG200007.spu,JUL12WSG200008.spu,JUL12WSG200009.spu,JUL12WSG200010.spu,JUL12WSG200011.spu,JUL12WSG200012.spu,JUL12WSG200013.spu,JUL12WSG200014.spu,JUL12WSG200015.spu
  (nm),7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 
  time  ,:01:52 A,:02:00 A,:02:08 A,:02:15 A,:02:23 A,:03:28 A,:03:36 A,:03:44 A,:03:53 A,:04:01 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,
 851 , 0.256415 , 0.342097 , 0.332997 , 0.313602 , 0.287495 , 0.302284 , 0.204838 , 0.164992 , 0.285632 , 0.267524 
 852 , 0.256534 , 0.34241 , 0.333287 , 0.313918 , 0.287807 , 0.302601 , 0.205034 , 0.165191 , 0.28603 , 0.267874 
 853 , 0.256657 , 0.342737 , 0.333585 , 0.314243 , 0.288134 , 0.30292 , 0.205229 , 0.165394 , 0.286431 , 0.268234 
 854 , 0.256773 , 0.343104 , 0.333911 , 0.314511 , 0.288566 , 0.303332 , 0.205417 , 0.165527 , 0.286834 , 0.268525 
 855 , 0.256974 , 0.343486 , 0.334274 , 0.314894 , 0.289131 , 0.303877 , 0.205588 , 0.165641 , 0.287129 , 0.268913 
 856 , 0.257176 , 0.343882 , 0.334646 , 0.315285 , 0.289704 , 0.304435 , 0.205765 , 0.165751 , 0.287431 , 0.269308 
 857 , 0.257478 , 0.344293 , 0.335033 , 0.315605 , 0.290322 , 0.304908 , 0.205956 , 0.165985 , 0.287693 , 0.269768 
 858 , 0.257733 , 0.344677 , 0.335437 , 0.315818 , 0.290869 , 0.30531 , 0.206201 , 0.16631 , 0.288131 , 0.270213 
 859 , 0.257934 , 0.345044 , 0.335854 , 0.316021 , 0.291383 , 0.305709 , 0.206473 , 0.166647 , 0.288666 , 0.270631 
 860 , 0.25807 , 0.345369 , 0.33624 , 0.316294 , 0.291814 , 0.306131 , 0.206745 , 0.166937 , 0.289223 , 0.271027 
 861 , 0.258091 , 0.345589 , 0.336561 , 0.316734 , 0.292023 , 0.306541 , 0.206975 , 0.167089 , 0.28977 , 0.271358 
 862 , 0.25821 , 0.345831 , 0.336924 , 0.317134 , 0.292273 , 0.306856 , 0.207179 , 0.16723 , 0.290222 , 0.271734 
 863 , 0.258336 , 0.346087 , 0.337296 , 0.317542 , 0.29253 , 0.30718 , 0.207382 , 0.167375 , 0.290692 , 0.272118 
 864 , 0.25847 , 0.346299 , 0.337621 , 0.317743 , 0.292798 , 0.307476 , 0.207574 , 0.167457 , 0.291021 , 0.272433 
 865 , 0.258575 , 0.346554 , 0.337896 , 0.318019 , 0.293073 , 0.307915 , 0.207829 , 0.167557 , 0.291252 , 0.272672 
 866 , 0.258682 , 0.346812 , 0.338178 , 0.318294 , 0.293346 , 0.308361 , 0.208096 , 0.167655 , 0.291493 , 0.272921 
 867 , 0.258645 , 0.347049 , 0.338536 , 0.318557 , 0.293572 , 0.30872 , 0.208325 , 0.167786 , 0.291733 , 0.273199 
 868 , 0.258476 , 0.34722 , 0.338834 , 0.31876 , 0.293749 , 0.308978 , 0.208489 , 0.167918 , 0.292033 , 0.273567 
 869 , 0.258284 , 0.347382 , 0.339102 , 0.318952 , 0.293922 , 0.309221 , 0.208638 , 0.168046 , 0.292363 , 0.273962 
 870 , 0.258219 , 0.347607 , 0.33937 , 0.319206 , 0.294156 , 0.309463 , 0.208803 , 0.168182 , 0.292719 , 0.2744 
 871 , 0.258433 , 0.347981 , 0.339734 , 0.319584 , 0.294501 , 0.309752 , 0.209027 , 0.168354 , 0.293112 , 0.274882 
 872 , 0.258711 , 0.348392 , 0.340252 , 0.319988 , 0.294868 , 0.310131 , 0.209315 , 0.168545 , 0.293515 , 0.275321 
 873 , 0.258991 , 0.348807 , 0.34078 , 0.3204 , 0.29524 , 0.310534 , 0.209611 , 0.168734 , 0.293935 , 0.275776 
 874 , 0.259187 , 0.349107 , 0.341223 , 0.320774 , 0.295573 , 0.311207 , 0.209985 , 0.168981 , 0.294414 , 0.276259 
 875 , 0.259357 , 0.349297 , 0.341505 , 0.321046 , 0.295943 , 0.311736 , 0.210291 , 0.169179 , 0.294862 , 0.276803 
 876 , 0.259529 , 0.349493 , 0.341789 , 0.321329 , 0.296329 , 0.312283 , 0.210612 , 0.169377 , 0.295327 , 0.277369 
 877 , 0.259491 , 0.349696 , 0.34205 , 0.321617 , 0.296848 , 0.312644 , 0.210915 , 0.169503 , 0.295802 , 0.277867 
 878 , 0.259351 , 0.350075 , 0.342501 , 0.32206 , 0.29744 , 0.313047 , 0.211231 , 0.169653 , 0.296361 , 0.278389 
 879 , 0.259206 , 0.350512 , 0.343009 , 0.322552 , 0.298051 , 0.313488 , 0.211558 , 0.169828 , 0.296963 , 0.278936 
 880 , 0.259114 , 0.350926 , 0.343553 , 0.322995 , 0.298575 , 0.31389 , 0.211888 , 0.169941 , 0.297543 , 0.279535 
 881 , 0.259123 , 0.351249 , 0.344021 , 0.323348 , 0.298999 , 0.314258 , 0.21221 , 0.169967 , 0.298077 , 0.280177 
 882 , 0.259157 , 0.351509 , 0.344369 , 0.323691 , 0.299458 , 0.314655 , 0.212533 , 0.169978 , 0.298617 , 0.280807 
 883 , 0.259181 , 0.35177 , 0.344723 , 0.324049 , 0.29993 , 0.315052 , 0.212856 , 0.170008 , 0.299164 , 0.281434 
 884 , 0.259102 , 0.351904 , 0.34513 , 0.324467 , 0.300349 , 0.315422 , 0.21313 , 0.170182 , 0.29961 , 0.281886 
 885 , 0.258943 , 0.35192 , 0.345697 , 0.324746 , 0.300639 , 0.315681 , 0.21344 , 0.17037 , 0.300001 , 0.282297 
 886 , 0.258772 , 0.351937 , 0.346286 , 0.325038 , 0.300947 , 0.315945 , 0.21376 , 0.170559 , 0.300404 , 0.282725 
 887 , 0.258488 , 0.351908 , 0.346698 , 0.325276 , 0.301224 , 0.31625 , 0.214085 , 0.170686 , 0.300859 , 0.283106 
 888 , 0.258217 , 0.352164 , 0.346893 , 0.325694 , 0.301654 , 0.316661 , 0.214407 , 0.17083 , 0.30144 , 0.283588 
 889 , 0.257944 , 0.352485 , 0.347065 , 0.326169 , 0.302137 , 0.317105 , 0.214731 , 0.170979 , 0.302076 , 0.284113 
 890 , 0.257565 , 0.352683 , 0.347161 , 0.326625 , 0.302452 , 0.317466 , 0.214982 , 0.17102 , 0.302582 , 0.284541 
 891 , 0.257089 , 0.352555 , 0.347242 , 0.327089 , 0.302491 , 0.317728 , 0.215121 , 0.170921 , 0.302863 , 0.284842 
 892 , 0.256586 , 0.352245 , 0.347366 , 0.327592 , 0.302449 , 0.317991 , 0.215242 , 0.170797 , 0.303083 , 0.285135 
 893 , 0.256075 , 0.35189 , 0.347493 , 0.328112 , 0.302404 , 0.318247 , 0.215383 , 0.17063 , 0.303282 , 0.285433 
 894 , 0.255596 , 0.351484 , 0.347626 , 0.328521 , 0.302399 , 0.318461 , 0.21553 , 0.17031 , 0.303396 , 0.28567 
 895 , 0.254921 , 0.351247 , 0.347941 , 0.328801 , 0.302581 , 0.318746 , 0.215735 , 0.169974 , 0.303674 , 0.285909 
 896 , 0.254193 , 0.35099 , 0.348283 , 0.329103 , 0.302773 , 0.319058 , 0.215951 , 0.169608 , 0.30397 , 0.286168 
 897 , 0.253948 , 0.351215 , 0.349019 , 0.329396 , 0.303391 , 0.319454 , 0.216395 , 0.169756 , 0.304799 , 0.286701 
 898 , 0.254046 , 0.35136 , 0.349495 , 0.329755 , 0.30385 , 0.319767 , 0.216916 , 0.169934 , 0.305652 , 0.287273 
 899 , 0.25418 , 0.351504 , 0.34997 , 0.330135 , 0.304311 , 0.320086 , 0.217472 , 0.170123 , 0.306544 , 0.287875 
 900 , 0.254182 , 0.35175 , 0.350227 , 0.330512 , 0.304659 , 0.320416 , 0.217821 , 0.170202 , 0.307188 , 0.288405 
 901 , 0.253906 , 0.352123 , 0.350358 , 0.330835 , 0.305037 , 0.320786 , 0.218015 , 0.170278 , 0.307633 , 0.288966 
 902 , 0.253493 , 0.352553 , 0.350518 , 0.331147 , 0.305504 , 0.321191 , 0.218199 , 0.170405 , 0.308103 , 0.289588 
 903 , 0.253104 , 0.352985 , 0.350693 , 0.331454 , 0.305997 , 0.321567 , 0.21835 , 0.170518 , 0.308531 , 0.290161 
 904 , 0.252845 , 0.353411 , 0.350961 , 0.331803 , 0.306503 , 0.321876 , 0.218438 , 0.170567 , 0.308816 , 0.290552 
 905 , 0.252717 , 0.353857 , 0.351419 , 0.332397 , 0.30689 , 0.322262 , 0.218597 , 0.170592 , 0.309054 , 0.290915 
 906 , 0.252578 , 0.354318 , 0.351892 , 0.333013 , 0.307298 , 0.322656 , 0.218757 , 0.170624 , 0.309295 , 0.291299 
 907 , 0.252432 , 0.354418 , 0.352025 , 0.333572 , 0.307317 , 0.322965 , 0.21916 , 0.170681 , 0.309666 , 0.291637 
 908 , 0.252485 , 0.354798 , 0.352057 , 0.333761 , 0.307568 , 0.323274 , 0.219513 , 0.170735 , 0.310308 , 0.292174 
 909 , 0.252536 , 0.355188 , 0.352093 , 0.333959 , 0.307833 , 0.323597 , 0.219888 , 0.170794 , 0.310984 , 0.292731 
 910 , 0.252992 , 0.355687 , 0.352386 , 0.334163 , 0.308117 , 0.324073 , 0.220145 , 0.17098 , 0.311598 , 0.293462 
 911 , 0.253344 , 0.355948 , 0.352927 , 0.334396 , 0.308432 , 0.3246 , 0.220393 , 0.171211 , 0.311962 , 0.29411 
 912 , 0.253563 , 0.356065 , 0.353534 , 0.33465 , 0.30875 , 0.325123 , 0.220675 , 0.171438 , 0.312226 , 0.294691 
 913 , 0.253625 , 0.356137 , 0.354172 , 0.334836 , 0.309272 , 0.325614 , 0.220933 , 0.171682 , 0.312451 , 0.295247 
 914 , 0.253501 , 0.356116 , 0.354649 , 0.335033 , 0.30989 , 0.326011 , 0.221104 , 0.171951 , 0.312706 , 0.295722 
 915 , 0.253508 , 0.356051 , 0.354817 , 0.335484 , 0.310137 , 0.32641 , 0.221222 , 0.17223 , 0.31316 , 0.296165 
 916 , 0.253516 , 0.35603 , 0.354962 , 0.335942 , 0.310365 , 0.326778 , 0.221331 , 0.172528 , 0.313631 , 0.2966 
 917 , 0.253479 , 0.356507 , 0.354887 , 0.336421 , 0.310366 , 0.326839 , 0.221287 , 0.172974 , 0.314201 , 0.296911 
 918 , 0.253262 , 0.357245 , 0.355228 , 0.336504 , 0.31088 , 0.32701 , 0.221281 , 0.173442 , 0.314581 , 0.297356 
 919 , 0.253046 , 0.357993 , 0.355571 , 0.336584 , 0.311397 , 0.327176 , 0.22127 , 0.173918 , 0.314964 , 0.297803 
 920 , 0.252611 , 0.35848 , 0.355918 , 0.336769 , 0.311716 , 0.327367 , 0.22136 , 0.173867 , 0.315239 , 0.298182 
 921 , 0.252072 , 0.358852 , 0.356086 , 0.337126 , 0.311926 , 0.327539 , 0.221567 , 0.173657 , 0.315558 , 0.298575 
 922 , 0.251496 , 0.359208 , 0.356197 , 0.33755 , 0.312123 , 0.327708 , 0.221812 , 0.173424 , 0.315912 , 0.298992 
 923 , 0.250538 , 0.35907 , 0.356199 , 0.337552 , 0.312124 , 0.327663 , 0.221886 , 0.172898 , 0.316092 , 0.299089 
 924 , 0.249212 , 0.358218 , 0.35606 , 0.336821 , 0.311821 , 0.327195 , 0.221674 , 0.171818 , 0.315934 , 0.298696 
 925 , 0.247926 , 0.357119 , 0.355899 , 0.335719 , 0.311416 , 0.326491 , 0.221329 , 0.170403 , 0.315558 , 0.298085 
 926 , 0.246575 , 0.355788 , 0.35561 , 0.334552 , 0.310778 , 0.3257 , 0.220877 , 0.168874 , 0.314963 , 0.29726 
 927 , 0.245449 , 0.353877 , 0.354737 , 0.333729 , 0.309126 , 0.324874 , 0.220081 , 0.167462 , 0.3135 , 0.295635 
 928 , 0.243877 , 0.352329 , 0.353784 , 0.333856 , 0.307214 , 0.324091 , 0.219205 , 0.166288 , 0.312296 , 0.293938 
 929 , 0.241959 , 0.35042 , 0.352618 , 0.333991 , 0.304893 , 0.323152 , 0.218137 , 0.164856 , 0.310838 , 0.291876 
 930 , 0.239816 , 0.3491 , 0.351221 , 0.333836 , 0.302688 , 0.321977 , 0.216752 , 0.163342 , 0.309388 , 0.28999 
 931 , 0.237493 , 0.346879 , 0.349923 , 0.332646 , 0.300079 , 0.32095 , 0.214873 , 0.161272 , 0.30749 , 0.288084 
 932 , 0.234664 , 0.343939 , 0.348388 , 0.330955 , 0.296848 , 0.319777 , 0.212528 , 0.158667 , 0.305102 , 0.285787 
 933 , 0.232433 , 0.341538 , 0.34698 , 0.328883 , 0.294419 , 0.318945 , 0.210651 , 0.156245 , 0.303398 , 0.283835 
 934 , 0.230389 , 0.339453 , 0.345046 , 0.326439 , 0.293009 , 0.318221 , 0.209507 , 0.154133 , 0.302284 , 0.282199 
 935 , 0.227553 , 0.336753 , 0.342085 , 0.323575 , 0.291554 , 0.317122 , 0.208431 , 0.15178 , 0.300845 , 0.280232 
 936 , 0.224756 , 0.334275 , 0.339272 , 0.320812 , 0.290773 , 0.315764 , 0.207264 , 0.149674 , 0.299548 , 0.278432 
 937 , 0.222993 , 0.333353 , 0.337951 , 0.319335 , 0.292352 , 0.314166 , 0.206298 , 0.14898 , 0.299188 , 0.277783 
 938 , 0.221517 , 0.333205 , 0.337776 , 0.318506 , 0.294349 , 0.313036 , 0.205707 , 0.148622 , 0.299527 , 0.277578 
 939 , 0.219975 , 0.333048 , 0.337585 , 0.317635 , 0.296437 , 0.311856 , 0.20509 , 0.148243 , 0.299876 , 0.277368 
 940 , 0.218561 , 0.333203 , 0.338036 , 0.317316 , 0.296443 , 0.311353 , 0.204222 , 0.147816 , 0.299888 , 0.277639 
 941 , 0.217366 , 0.332028 , 0.337555 , 0.316166 , 0.295396 , 0.310891 , 0.202557 , 0.147484 , 0.299648 , 0.277347 
 942 , 0.216168 , 0.330703 , 0.336967 , 0.314907 , 0.294235 , 0.310423 , 0.2008 , 0.14716 , 0.299374 , 0.27699 
 943 , 0.215466 , 0.328967 , 0.336499 , 0.313433 , 0.293107 , 0.310924 , 0.20017 , 0.14706 , 0.299504 , 0.276486 
 944 , 0.214921 , 0.327594 , 0.335764 , 0.311272 , 0.291993 , 0.31148 , 0.200276 , 0.146768 , 0.299346 , 0.276013 
 945 , 0.214327 , 0.326574 , 0.334805 , 0.308712 , 0.290868 , 0.31176 , 0.200506 , 0.146272 , 0.298872 , 0.275608 
 946 , 0.214028 , 0.325947 , 0.334036 , 0.307508 , 0.289712 , 0.311671 , 0.200949 , 0.145978 , 0.29833 , 0.275491 
 947 , 0.214174 , 0.325993 , 0.3339 , 0.309076 , 0.288603 , 0.311073 , 0.201741 , 0.146129 , 0.298017 , 0.275952 
 948 , 0.214134 , 0.326098 , 0.33449 , 0.311938 , 0.287704 , 0.310718 , 0.202585 , 0.146533 , 0.298494 , 0.276653 
 949 , 0.214019 , 0.326241 , 0.33492 , 0.314701 , 0.286832 , 0.310346 , 0.203331 , 0.146918 , 0.298891 , 0.277204 
 950 , 0.212977 , 0.326758 , 0.333432 , 0.316144 , 0.286277 , 0.309827 , 0.202939 , 0.147048 , 0.298377 , 0.275984 
 951 , 0.212443 , 0.327403 , 0.331631 , 0.316268 , 0.286131 , 0.309331 , 0.202183 , 0.146926 , 0.297509 , 0.274485 
 952 , 0.211923 , 0.32804 , 0.329854 , 0.316375 , 0.28599 , 0.308838 , 0.20144 , 0.1468 , 0.29665 , 0.27301 
 953 , 0.2121 , 0.328294 , 0.329021 , 0.313787 , 0.286706 , 0.309024 , 0.201023 , 0.147013 , 0.297044 , 0.272696 
 954 , 0.212463 , 0.328533 , 0.329303 , 0.311603 , 0.287412 , 0.310088 , 0.201438 , 0.147588 , 0.297941 , 0.27338 
 955 , 0.212812 , 0.328801 , 0.32995 , 0.30995 , 0.287997 , 0.311421 , 0.20217 , 0.148274 , 0.298888 , 0.274339 
 956 , 0.213388 , 0.329311 , 0.331571 , 0.309814 , 0.28873 , 0.312626 , 0.202789 , 0.149434 , 0.299901 , 0.275453 
 957 , 0.213938 , 0.330027 , 0.333606 , 0.310824 , 0.289593 , 0.313101 , 0.202874 , 0.150897 , 0.300747 , 0.276452 
 958 , 0.21409 , 0.330636 , 0.334655 , 0.311196 , 0.290387 , 0.312627 , 0.202269 , 0.152055 , 0.301207 , 0.276967 
 959 , 0.214473 , 0.3314 , 0.335507 , 0.31162 , 0.291246 , 0.312298 , 0.201882 , 0.153175 , 0.301651 , 0.277594 
 960 , 0.215832 , 0.332789 , 0.335748 , 0.312284 , 0.292428 , 0.312591 , 0.202333 , 0.154305 , 0.30208 , 0.278694 
 961 , 0.216835 , 0.333047 , 0.336353 , 0.312886 , 0.29334 , 0.313646 , 0.203431 , 0.155448 , 0.302534 , 0.279085 
 962 , 0.217774 , 0.333296 , 0.33692 , 0.313449 , 0.294202 , 0.314647 , 0.204462 , 0.156522 , 0.302963 , 0.279456 
 963 , 0.218818 , 0.333861 , 0.337872 , 0.31436 , 0.294919 , 0.316245 , 0.205945 , 0.157482 , 0.303878 , 0.280124 
 964 , 0.220467 , 0.335488 , 0.338777 , 0.315521 , 0.295723 , 0.317865 , 0.20764 , 0.158572 , 0.305322 , 0.281763 
 965 , 0.22219 , 0.337305 , 0.339615 , 0.316677 , 0.296523 , 0.319394 , 0.209299 , 0.159642 , 0.306812 , 0.283571 
 966 , 0.223347 , 0.33861 , 0.340199 , 0.317797 , 0.297205 , 0.320393 , 0.210719 , 0.160847 , 0.308311 , 0.284976 
 967 , 0.224031 , 0.339211 , 0.340614 , 0.318519 , 0.297771 , 0.320861 , 0.211553 , 0.162028 , 0.309477 , 0.285607 
 968 , 0.224554 , 0.339364 , 0.341002 , 0.318815 , 0.298272 , 0.32109 , 0.211865 , 0.163062 , 0.310225 , 0.285638 
 969 , 0.225138 , 0.339382 , 0.341433 , 0.319002 , 0.298802 , 0.32137 , 0.211868 , 0.163824 , 0.311127 , 0.285638 
 970 , 0.225886 , 0.339128 , 0.342043 , 0.319134 , 0.299486 , 0.321873 , 0.211268 , 0.16404 , 0.312429 , 0.285674 
 971 , 0.22655 , 0.339022 , 0.342918 , 0.320029 , 0.300445 , 0.322729 , 0.211056 , 0.164234 , 0.313692 , 0.286241 
 972 , 0.227197 , 0.338914 , 0.343783 , 0.320927 , 0.301404 , 0.323582 , 0.210864 , 0.164427 , 0.314918 , 0.286802 
 973 , 0.227079 , 0.338739 , 0.344189 , 0.3218 , 0.302234 , 0.324389 , 0.211831 , 0.164514 , 0.313647 , 0.287448 
 974 , 0.226917 , 0.338294 , 0.343462 , 0.322492 , 0.302471 , 0.324814 , 0.212545 , 0.164513 , 0.312396 , 0.287587 
 975 , 0.226743 , 0.337807 , 0.342568 , 0.323156 , 0.302619 , 0.325183 , 0.213229 , 0.164495 , 0.311138 , 0.287646 
 976 , 0.227007 , 0.337668 , 0.341774 , 0.322931 , 0.302353 , 0.325176 , 0.213734 , 0.164361 , 0.310715 , 0.287364 
 977 , 0.227484 , 0.338049 , 0.341571 , 0.321872 , 0.302347 , 0.325212 , 0.214291 , 0.164142 , 0.311003 , 0.287373 
 978 , 0.227984 , 0.338717 , 0.341766 , 0.320475 , 0.302666 , 0.325396 , 0.214938 , 0.1639 , 0.311567 , 0.287704 
 979 , 0.22848 , 0.339238 , 0.342198 , 0.319682 , 0.303087 , 0.325703 , 0.215207 , 0.16376 , 0.312362 , 0.288278 
 980 , 0.228947 , 0.3395 , 0.343094 , 0.319863 , 0.303596 , 0.326172 , 0.21509 , 0.163846 , 0.31343 , 0.289178 
 981 , 0.229324 , 0.339629 , 0.344384 , 0.320417 , 0.304 , 0.326647 , 0.215333 , 0.164139 , 0.314399 , 0.290053 
 982 , 0.229664 , 0.339804 , 0.345478 , 0.32083 , 0.304437 , 0.327082 , 0.21561 , 0.16439 , 0.315287 , 0.290887 
 983 , 0.229732 , 0.340324 , 0.345181 , 0.320278 , 0.305164 , 0.327318 , 0.216164 , 0.164295 , 0.315658 , 0.291497 
 984 , 0.229857 , 0.34062 , 0.344259 , 0.319659 , 0.305667 , 0.32743 , 0.215871 , 0.163914 , 0.315901 , 0.291637 
 985 , 0.229985 , 0.340903 , 0.343318 , 0.319041 , 0.306161 , 0.327539 , 0.215547 , 0.163518 , 0.316142 , 0.291766 
 986 , 0.229808 , 0.340854 , 0.3431 , 0.318396 , 0.306124 , 0.327904 , 0.215446 , 0.163541 , 0.316653 , 0.291918 
 987 , 0.229578 , 0.340673 , 0.343177 , 0.317748 , 0.30588 , 0.328363 , 0.215686 , 0.164104 , 0.317118 , 0.292305 
 988 , 0.229344 , 0.34045 , 0.343322 , 0.31709 , 0.305579 , 0.328839 , 0.216082 , 0.16489 , 0.31752 , 0.292809 
 989 , 0.229203 , 0.340463 , 0.343443 , 0.317097 , 0.305146 , 0.329255 , 0.216296 , 0.16578 , 0.317666 , 0.293164 
 990 , 0.229214 , 0.341077 , 0.343445 , 0.317783 , 0.304902 , 0.329549 , 0.216383 , 0.166501 , 0.317614 , 0.2933 
 991 , 0.229378 , 0.342422 , 0.343285 , 0.318655 , 0.305183 , 0.329738 , 0.216531 , 0.166789 , 0.317636 , 0.293299 
 992 , 0.22954 , 0.343492 , 0.343154 , 0.319379 , 0.305541 , 0.32991 , 0.21659 , 0.166971 , 0.317654 , 0.293372 
 993 , 0.229742 , 0.343538 , 0.343169 , 0.319631 , 0.306059 , 0.33006 , 0.216351 , 0.166852 , 0.317696 , 0.293695 
 994 , 0.230375 , 0.342092 , 0.344199 , 0.320439 , 0.306054 , 0.330471 , 0.21564 , 0.166937 , 0.317831 , 0.294333 
 995 , 0.231034 , 0.340602 , 0.345273 , 0.321285 , 0.306046 , 0.330897 , 0.214908 , 0.167019 , 0.317963 , 0.294998 
 996 , 0.231418 , 0.339846 , 0.345866 , 0.321771 , 0.306285 , 0.331281 , 0.214387 , 0.166784 , 0.318602 , 0.295519 
 997 , 0.231274 , 0.34012 , 0.345255 , 0.321799 , 0.306289 , 0.331844 , 0.214445 , 0.166615 , 0.31915 , 0.295751 
 998 , 0.230953 , 0.340711 , 0.344259 , 0.321682 , 0.306214 , 0.332472 , 0.214687 , 0.16647 , 0.319686 , 0.295898 
 999 , 0.230829 , 0.341001 , 0.343627 , 0.321872 , 0.305892 , 0.332693 , 0.214743 , 0.165944 , 0.319645 , 0.29547 
 1000 , 0.230979 , 0.340962 , 0.343645 , 0.321797 , 0.30557 , 0.332272 , 0.214421 , 0.165222 , 0.319295 , 0.294808 
 1001 , 0.23134 , 0.340715 , 0.344201 , 0.321202 , 0.305369 , 0.331361 , 0.213773 , 0.164508 , 0.318938 , 0.294231 
 1002 , 0.231298 , 0.340685 , 0.344611 , 0.320513 , 0.304771 , 0.330446 , 0.213382 , 0.164089 , 0.318643 , 0.294102 
 1003 , 0.230401 , 0.340923 , 0.344652 , 0.319894 , 0.303429 , 0.329693 , 0.213481 , 0.164177 , 0.3184 , 0.294769 
 1004 , 0.228889 , 0.340589 , 0.344341 , 0.320408 , 0.301919 , 0.329565 , 0.213721 , 0.164045 , 0.317783 , 0.295405 
 1005 , 0.227319 , 0.340258 , 0.34395 , 0.320873 , 0.300406 , 0.3294 , 0.213938 , 0.163861 , 0.317143 , 0.296073 
 1006 , 0.225911 , 0.340133 , 0.342857 , 0.320576 , 0.2997 , 0.328927 , 0.213728 , 0.163136 , 0.316639 , 0.296809 
 1007 , 0.224597 , 0.340345 , 0.341476 , 0.32014 , 0.298674 , 0.327861 , 0.2132 , 0.162096 , 0.316291 , 0.29679 
 1008 , 0.223241 , 0.340623 , 0.339988 , 0.319663 , 0.29755 , 0.326654 , 0.212607 , 0.160972 , 0.315958 , 0.296638 
 1009 , 0.222144 , 0.339612 , 0.339618 , 0.320381 , 0.297629 , 0.326058 , 0.211435 , 0.160083 , 0.315932 , 0.295688 
 1010 , 0.221379 , 0.338193 , 0.339536 , 0.320523 , 0.298266 , 0.325857 , 0.210367 , 0.159409 , 0.316084 , 0.294992 
 1011 , 0.220809 , 0.3367 , 0.339457 , 0.319975 , 0.299109 , 0.325832 , 0.209475 , 0.158848 , 0.316318 , 0.294649 
 1012 , 0.220514 , 0.335765 , 0.339505 , 0.319045 , 0.299662 , 0.325838 , 0.208843 , 0.158265 , 0.316095 , 0.293976 
 1013 , 0.220446 , 0.335828 , 0.33992 , 0.318524 , 0.300156 , 0.325992 , 0.208476 , 0.157678 , 0.315588 , 0.292902 
 1014 , 0.220166 , 0.33692 , 0.340984 , 0.320149 , 0.301352 , 0.326472 , 0.20804 , 0.157121 , 0.315607 , 0.291675 
 1015 , 0.219721 , 0.337863 , 0.341819 , 0.321724 , 0.302308 , 0.326899 , 0.207564 , 0.156446 , 0.315715 , 0.290457 
 1016 , 0.218712 , 0.338019 , 0.341603 , 0.322842 , 0.302114 , 0.327069 , 0.206991 , 0.155419 , 0.316188 , 0.289492 
 1017 , 0.216636 , 0.336082 , 0.341471 , 0.321607 , 0.299984 , 0.325476 , 0.205613 , 0.154054 , 0.314079 , 0.288477 
 1018 , 0.214441 , 0.333987 , 0.341336 , 0.320257 , 0.297707 , 0.32376 , 0.204148 , 0.152611 , 0.311822 , 0.287407 
 1019 , 0.213002 , 0.333337 , 0.341336 , 0.318758 , 0.295935 , 0.322597 , 0.20328 , 0.151739 , 0.309392 , 0.288071 
 1020 , 0.212504 , 0.332938 , 0.340861 , 0.316814 , 0.295656 , 0.323318 , 0.203179 , 0.150966 , 0.309143 , 0.289564 
 1021 , 0.212403 , 0.332585 , 0.340123 , 0.314598 , 0.296057 , 0.324949 , 0.203422 , 0.150184 , 0.309948 , 0.291437 
 1022 , 0.212349 , 0.331192 , 0.338892 , 0.312851 , 0.296697 , 0.3261 , 0.203475 , 0.149124 , 0.31023 , 0.291901 
 1023 , 0.211914 , 0.329061 , 0.337156 , 0.311925 , 0.297095 , 0.325981 , 0.203299 , 0.147969 , 0.309674 , 0.291078 
 1024 , 0.210801 , 0.32672 , 0.335053 , 0.311846 , 0.296837 , 0.324307 , 0.202919 , 0.146896 , 0.308245 , 0.289573 
 1025 , 0.209165 , 0.324361 , 0.333117 , 0.311351 , 0.295652 , 0.322506 , 0.202203 , 0.145322 , 0.306924 , 0.287848 
 1026 , 0.20668 , 0.322301 , 0.331757 , 0.30997 , 0.292612 , 0.320716 , 0.200863 , 0.142781 , 0.305924 , 0.285784 
 1027 , 0.205112 , 0.321851 , 0.331384 , 0.307776 , 0.288883 , 0.320187 , 0.199597 , 0.139804 , 0.30488 , 0.283737 
 1028 , 0.203442 , 0.321389 , 0.330894 , 0.305397 , 0.285016 , 0.319617 , 0.19829 , 0.13674 , 0.303864 , 0.281649 
 1029 , 0.20182 , 0.321219 , 0.328916 , 0.30207 , 0.28233 , 0.319117 , 0.197677 , 0.134922 , 0.30443 , 0.280787 
 1030 , 0.198961 , 0.32002 , 0.326207 , 0.298775 , 0.28073 , 0.318309 , 0.196363 , 0.133372 , 0.306236 , 0.280583 
 1031 , 0.195637 , 0.318485 , 0.323162 , 0.295334 , 0.279329 , 0.317387 , 0.194798 , 0.131813 , 0.308483 , 0.280551 
 1032 , 0.193206 , 0.316602 , 0.321094 , 0.293465 , 0.278991 , 0.315633 , 0.192262 , 0.131317 , 0.309852 , 0.279701 
 1033 , 0.19201 , 0.313645 , 0.319226 , 0.291599 , 0.277739 , 0.313979 , 0.189571 , 0.13126 , 0.309676 , 0.278603 
