  time  ,:05:45 A,:05:52 A,:06:00 A,:06:06 A,:06:12 A,:06:51 A,:06:59 A,:07:08 A,:07:20 A,:07:28 A,:08:09 A,:08:18 A,:08:26 A,:08:33 A,:08:44 A,:09:26 A,:09:34 A,:09:47 A,:09:56 A,:10:06 A,:10:45 A,:10:53 A,:11:01 A,:11:08 A,:11:16 A,:11:54 A,:12:02 A,:12:11 A,:12:19 A,:12:26 A,:13:11 A,:13:21 A,:13:30 A,:13:36 A,:13:45 A,:14:25 A,:14:33 A,:14:43 A,:14:53 A,:15:01 A,:15:44 A,:15:51 A,:16:05 A,:16:12 A,:16:21 A,:17:10 A,:17:18 A,:17:25 A,:17:32 A,:17:39 A,:18:47 A,:18:55 A,:19:02 A,:19:13 A,:19:25 A,:20:03 A,:20:15 A,:20:24 A,:20:31 A,:20:38 A,:21:18 A,:21:26 A,:21:34 A,:21:42 A,:21:49 A,:22:34 A,:22:42 A,:22:56 A,:23:05 A,:23:13 A,:24:13 A,:24:22 A,:24:30 A,:24:48 A,:24:56 A,:25:40 A,:25:52 A,:26:02 A,:26:11 A,:26:19 A,:27:01 A,:27:11 A,:27:19 A,:27:26 A,:27:35 A,:28:24 A,:28:33 A,:28:41 A,:28:48 A,:28:59 A,:29:48 A,:29:56 A,:30:03 A,:30:12 A,:30:20 A,:31:03 A,:31:10 A,:31:18 A,:31:25 A,:31:33 A,:33:35 A,:33:47 A,:33:55 A,:34:06 A,:34:12 A,:36:08 A,:36:18 A,:36:28 A,:36:38 A,:36:46 A,:37:27 A,:37:35 A,:37:57 A,:38:04 A,:38:43 A,:38:58 A,:39:07 A,:39:14 A,:39:22 A,:39:29 A,:40:15 A,:40:22 A,:40:30 A,:40:38 A,:40:49 A,:42:01 A,:43:06 A,:43:15 A,:43:23 A,:43:33 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 510 , 0.051276 , 0.043934 , 0.045759 , 0.033565 , 0.046178 , 0.055038 , 0.064683 , 0.051094 , 0.045437 , 0.04936 , 0.034483 , 0.039657 , 0.044771 , 0.045657 , 0.043768 , 0.055731 , 0.031617 , 0.050026 , 0.045856 , 0.0487 , 0.055677 , 0.055377 , 0.059069 , 0.046038 , 0.052494 , 0.047235 , 0.047643 , 0.048544 , 0.050654 , 0.059187 , 0.046473 , 0.040848 , 0.052591 , 0.044906 , 0.044637 , 0.031756 , 0.030592 , 0.034681 , 0.044723 , 0.037751 , 0.031654 , 0.040268 , 0.031928 , 0.035438 , 0.032202 , 0.040821 , 0.039737 , 0.041422 , 0.047246 , 0.044557 , 0.039088 , 0.04154 , 0.036431 , 0.040676 , 0.037311 , 0.043306 , 0.045281 , 0.054453 , 0.050659 , 0.048324 , 0.054883 , 0.054249 , 0.049247 , 0.040188 , 0.045378 , 0.042158 , 0.04745 , 0.0381 , 0.042313 , 0.045185 , 0.040467 , 0.036286 , 0.047149 , 0.036034 , 0.035003 , 0.061688 , 0.037403 , 0.047611 , 0.042056 , 0.049285 , 0.045609 , 0.05557 , 0.046881 , 0.045689 , 0.059879 , 0.036753 , 0.039313 , 0.033667 , 0.033028 , 0.04102 , 0.043226 , 0.052452 , 0.057105 , 0.040107 , 0.049559 , 0.035449 , 0.038438 , 0.03941 , 0.03569 , 0.034735 , 0.05886 , 0.05002 , 0.038921 , 0.048743 , 0.040344 , 0.041401 , 0.042109 , 0.048899 , 0.060937 , 0.04885 , 0.035159 , 0.039936 , 0.043172 , 0.034413 , 0.05733 , 0.047557 , 0.073968 , 0.037633 , 0.047895 , 0.044745 , 0.046446 , 0.049092 , 0.050852 , 0.04629 , 0.053144 , 0.051163 , 0.034365 , 0.041744 , 0.052849 , 0.050707 
 511 , 0.05219 , 0.045058 , 0.046552 , 0.034346 , 0.046869 , 0.055926 , 0.065585 , 0.0519 , 0.046289 , 0.05039 , 0.035437 , 0.040677 , 0.045837 , 0.046649 , 0.04487 , 0.056614 , 0.032717 , 0.051174 , 0.046579 , 0.049664 , 0.056576 , 0.056211 , 0.05985 , 0.046982 , 0.053265 , 0.048025 , 0.048358 , 0.049363 , 0.051497 , 0.060011 , 0.047175 , 0.041634 , 0.053426 , 0.045644 , 0.045499 , 0.032658 , 0.031529 , 0.03555 , 0.045413 , 0.038753 , 0.032583 , 0.041204 , 0.03269 , 0.036232 , 0.033018 , 0.041639 , 0.040623 , 0.042322 , 0.048164 , 0.045337 , 0.039989 , 0.042515 , 0.037232 , 0.041575 , 0.038216 , 0.044112 , 0.045955 , 0.05527 , 0.05154 , 0.049191 , 0.055754 , 0.054824 , 0.050159 , 0.041005 , 0.046353 , 0.043128 , 0.048256 , 0.038844 , 0.042988 , 0.046015 , 0.041349 , 0.037135 , 0.048019 , 0.036904 , 0.035899 , 0.062564 , 0.038275 , 0.048439 , 0.042897 , 0.050099 , 0.046579 , 0.056576 , 0.047772 , 0.046439 , 0.06079 , 0.037635 , 0.03993 , 0.03455 , 0.033959 , 0.042257 , 0.044074 , 0.053265 , 0.058103 , 0.040951 , 0.050411 , 0.036598 , 0.039414 , 0.040597 , 0.036711 , 0.035566 , 0.059812 , 0.050691 , 0.039833 , 0.049508 , 0.041247 , 0.042247 , 0.042929 , 0.049987 , 0.062166 , 0.049841 , 0.036168 , 0.040602 , 0.044042 , 0.035152 , 0.058044 , 0.048385 , 0.074722 , 0.038425 , 0.048508 , 0.045396 , 0.0471 , 0.050024 , 0.051669 , 0.047321 , 0.053765 , 0.051857 , 0.035044 , 0.042451 , 0.053641 , 0.051432 
 512 , 0.053102 , 0.046183 , 0.047345 , 0.035131 , 0.047566 , 0.05682 , 0.06649 , 0.052704 , 0.047141 , 0.051418 , 0.03639 , 0.041701 , 0.046898 , 0.047641 , 0.045973 , 0.057493 , 0.033818 , 0.052328 , 0.047302 , 0.050627 , 0.057477 , 0.057046 , 0.06063 , 0.047921 , 0.054039 , 0.048819 , 0.049072 , 0.050186 , 0.052344 , 0.060834 , 0.047883 , 0.042411 , 0.054259 , 0.046387 , 0.04636 , 0.03356 , 0.032467 , 0.036422 , 0.046102 , 0.039758 , 0.033511 , 0.042142 , 0.033447 , 0.03703 , 0.033829 , 0.042465 , 0.041512 , 0.043218 , 0.049083 , 0.046124 , 0.040888 , 0.043492 , 0.038031 , 0.04247 , 0.039123 , 0.044924 , 0.046635 , 0.056083 , 0.052424 , 0.050057 , 0.056627 , 0.055395 , 0.051074 , 0.041824 , 0.047323 , 0.044095 , 0.049061 , 0.039591 , 0.043659 , 0.04685 , 0.042233 , 0.037983 , 0.048895 , 0.037773 , 0.036799 , 0.063439 , 0.03915 , 0.049266 , 0.043735 , 0.050912 , 0.047555 , 0.057579 , 0.048663 , 0.047184 , 0.061706 , 0.03851 , 0.040549 , 0.035437 , 0.034883 , 0.043492 , 0.044924 , 0.054076 , 0.059102 , 0.041803 , 0.051262 , 0.037751 , 0.040393 , 0.041776 , 0.03773 , 0.036401 , 0.060759 , 0.051364 , 0.040743 , 0.050283 , 0.042153 , 0.043089 , 0.043751 , 0.051079 , 0.06339 , 0.050837 , 0.037181 , 0.04127 , 0.044913 , 0.035889 , 0.058757 , 0.049212 , 0.075481 , 0.03922 , 0.049126 , 0.046043 , 0.047754 , 0.050955 , 0.052494 , 0.048351 , 0.054394 , 0.052548 , 0.035723 , 0.043159 , 0.054431 , 0.05215 
 513 , 0.054016 , 0.047305 , 0.04814 , 0.035912 , 0.048258 , 0.057711 , 0.067391 , 0.05351 , 0.047994 , 0.052449 , 0.03734 , 0.042726 , 0.047967 , 0.048635 , 0.047073 , 0.058374 , 0.034916 , 0.053478 , 0.048026 , 0.051592 , 0.058379 , 0.057878 , 0.061407 , 0.048867 , 0.054814 , 0.04961 , 0.049788 , 0.051011 , 0.053192 , 0.061654 , 0.048587 , 0.043195 , 0.055088 , 0.047127 , 0.047224 , 0.034458 , 0.033407 , 0.037291 , 0.046793 , 0.040765 , 0.034442 , 0.043076 , 0.03421 , 0.037824 , 0.034646 , 0.043286 , 0.042403 , 0.044121 , 0.050003 , 0.046906 , 0.041789 , 0.044466 , 0.038832 , 0.043367 , 0.040027 , 0.045737 , 0.047315 , 0.056898 , 0.053311 , 0.050924 , 0.057496 , 0.055972 , 0.051991 , 0.04264 , 0.048301 , 0.045069 , 0.049869 , 0.04034 , 0.044331 , 0.047687 , 0.043114 , 0.038832 , 0.049766 , 0.038643 , 0.037695 , 0.064315 , 0.040022 , 0.05009 , 0.044579 , 0.051732 , 0.048527 , 0.058584 , 0.049556 , 0.04793 , 0.062619 , 0.039392 , 0.041164 , 0.036321 , 0.035815 , 0.04473 , 0.045769 , 0.054889 , 0.060103 , 0.042651 , 0.052115 , 0.038907 , 0.041369 , 0.042958 , 0.038751 , 0.037232 , 0.061708 , 0.052034 , 0.041654 , 0.051048 , 0.04306 , 0.043938 , 0.044574 , 0.052174 , 0.064622 , 0.051835 , 0.038191 , 0.04194 , 0.045786 , 0.036629 , 0.059473 , 0.050041 , 0.076236 , 0.040017 , 0.049745 , 0.046691 , 0.048409 , 0.051894 , 0.053316 , 0.049384 , 0.055018 , 0.053235 , 0.036402 , 0.043868 , 0.055223 , 0.052874 
 514 , 0.055074 , 0.048463 , 0.049126 , 0.036858 , 0.048938 , 0.058623 , 0.068335 , 0.054454 , 0.048846 , 0.053575 , 0.038341 , 0.043852 , 0.049159 , 0.049752 , 0.048231 , 0.059307 , 0.036141 , 0.054751 , 0.048808 , 0.052626 , 0.059318 , 0.058725 , 0.062214 , 0.049833 , 0.055603 , 0.050469 , 0.05055 , 0.051909 , 0.054098 , 0.062494 , 0.04932 , 0.044063 , 0.056034 , 0.047978 , 0.048231 , 0.035537 , 0.034485 , 0.038201 , 0.047525 , 0.041884 , 0.035548 , 0.0441 , 0.035149 , 0.038713 , 0.035629 , 0.044176 , 0.043356 , 0.045152 , 0.051089 , 0.047757 , 0.042752 , 0.045459 , 0.039759 , 0.044343 , 0.041064 , 0.04663 , 0.048048 , 0.05755 , 0.054287 , 0.051909 , 0.058412 , 0.056568 , 0.052933 , 0.04355 , 0.049342 , 0.046193 , 0.05069 , 0.04114 , 0.045093 , 0.048565 , 0.044095 , 0.03977 , 0.050744 , 0.039576 , 0.03874 , 0.065229 , 0.040978 , 0.051089 , 0.045481 , 0.052599 , 0.049601 , 0.059626 , 0.050555 , 0.048938 , 0.06353 , 0.040342 , 0.041933 , 0.037354 , 0.036869 , 0.046144 , 0.046667 , 0.055754 , 0.0612 , 0.04362 , 0.053057 , 0.040196 , 0.042483 , 0.04437 , 0.039937 , 0.038066 , 0.062705 , 0.052766 , 0.042639 , 0.051833 , 0.04403 , 0.044888 , 0.045519 , 0.053343 , 0.066021 , 0.052912 , 0.039344 , 0.042607 , 0.046716 , 0.037403 , 0.060186 , 0.050879 , 0.076974 , 0.040903 , 0.050394 , 0.047374 , 0.049116 , 0.05296 , 0.054238 , 0.050528 , 0.055721 , 0.05392 , 0.037198 , 0.044613 , 0.056104 , 0.053597 
 515 , 0.05617 , 0.049633 , 0.050157 , 0.037832 , 0.049617 , 0.059534 , 0.069283 , 0.055431 , 0.049692 , 0.054724 , 0.039349 , 0.045006 , 0.050378 , 0.050896 , 0.049401 , 0.060246 , 0.037395 , 0.056052 , 0.049595 , 0.053671 , 0.060262 , 0.059571 , 0.063032 , 0.05081 , 0.056397 , 0.051344 , 0.051323 , 0.052823 , 0.055021 , 0.063334 , 0.05007 , 0.044952 , 0.057002 , 0.048856 , 0.049277 , 0.036655 , 0.035592 , 0.039122 , 0.048256 , 0.043031 , 0.036704 , 0.045141 , 0.036132 , 0.039619 , 0.036644 , 0.045077 , 0.044326 , 0.046216 , 0.052213 , 0.048623 , 0.043722 , 0.046453 , 0.040726 , 0.045336 , 0.042118 , 0.047538 , 0.048785 , 0.058157 , 0.055285 , 0.052926 , 0.059339 , 0.057169 , 0.053887 , 0.044477 , 0.050405 , 0.047349 , 0.051506 , 0.041956 , 0.045881 , 0.049449 , 0.045087 , 0.040726 , 0.051749 , 0.040526 , 0.039824 , 0.066157 , 0.041951 , 0.052127 , 0.046394 , 0.053471 , 0.050702 , 0.060662 , 0.051576 , 0.05 , 0.064435 , 0.041309 , 0.042728 , 0.038426 , 0.037951 , 0.047592 , 0.047576 , 0.056635 , 0.062325 , 0.044618 , 0.054022 , 0.041514 , 0.043624 , 0.045827 , 0.041157 , 0.038901 , 0.063712 , 0.05352 , 0.043651 , 0.052618 , 0.045017 , 0.045865 , 0.046491 , 0.054535 , 0.067464 , 0.054011 , 0.040537 , 0.043268 , 0.047657 , 0.038188 , 0.060894 , 0.051722 , 0.077699 , 0.041816 , 0.051047 , 0.048067 , 0.049833 , 0.054054 , 0.055188 , 0.051706 , 0.056446 , 0.054605 , 0.038021 , 0.045363 , 0.057002 , 0.054313 
 516 , 0.057263 , 0.0508 , 0.051189 , 0.038813 , 0.050292 , 0.060446 , 0.070233 , 0.056409 , 0.05054 , 0.055869 , 0.040359 , 0.046158 , 0.0516 , 0.052037 , 0.050567 , 0.061187 , 0.038646 , 0.05735 , 0.050389 , 0.054712 , 0.061208 , 0.060419 , 0.063846 , 0.051783 , 0.057188 , 0.052216 , 0.052091 , 0.05374 , 0.055939 , 0.064181 , 0.050816 , 0.045844 , 0.057977 , 0.049735 , 0.050324 , 0.03777 , 0.036695 , 0.04004 , 0.048995 , 0.044174 , 0.037857 , 0.04619 , 0.037116 , 0.040526 , 0.037662 , 0.045979 , 0.045287 , 0.047282 , 0.053334 , 0.049492 , 0.044693 , 0.047449 , 0.041688 , 0.04633 , 0.043174 , 0.048449 , 0.04953 , 0.05876 , 0.056285 , 0.05394 , 0.060263 , 0.057771 , 0.054842 , 0.045406 , 0.051464 , 0.048508 , 0.052324 , 0.042774 , 0.046666 , 0.050335 , 0.046087 , 0.041677 , 0.052751 , 0.041472 , 0.04091 , 0.067083 , 0.042926 , 0.053167 , 0.047314 , 0.05435 , 0.051805 , 0.061705 , 0.052599 , 0.05107 , 0.065337 , 0.042283 , 0.043526 , 0.039499 , 0.039029 , 0.049049 , 0.048487 , 0.057512 , 0.063446 , 0.045612 , 0.054988 , 0.042834 , 0.044774 , 0.047287 , 0.042385 , 0.039732 , 0.064721 , 0.054269 , 0.044661 , 0.053405 , 0.046006 , 0.046844 , 0.047465 , 0.055723 , 0.068909 , 0.055107 , 0.041726 , 0.043936 , 0.048595 , 0.03897 , 0.061603 , 0.052562 , 0.078426 , 0.042726 , 0.051702 , 0.048762 , 0.050551 , 0.05515 , 0.056134 , 0.052886 , 0.057171 , 0.055285 , 0.03884 , 0.046114 , 0.057901 , 0.055037 
 517 , 0.058535 , 0.052205 , 0.0524 , 0.039907 , 0.051203 , 0.061556 , 0.071406 , 0.05756 , 0.051631 , 0.057251 , 0.041581 , 0.047499 , 0.053017 , 0.05339 , 0.051955 , 0.062363 , 0.04014 , 0.058897 , 0.051349 , 0.055968 , 0.062374 , 0.061464 , 0.064859 , 0.052995 , 0.058199 , 0.053282 , 0.053033 , 0.054847 , 0.057073 , 0.065271 , 0.051777 , 0.046909 , 0.059141 , 0.050786 , 0.051576 , 0.039095 , 0.038001 , 0.041191 , 0.049898 , 0.04555 , 0.039209 , 0.047434 , 0.038261 , 0.041651 , 0.038857 , 0.047077 , 0.046438 , 0.048522 , 0.054647 , 0.050542 , 0.045885 , 0.048696 , 0.042815 , 0.047515 , 0.044423 , 0.049535 , 0.050461 , 0.059802 , 0.057468 , 0.055172 , 0.061421 , 0.058567 , 0.055995 , 0.046524 , 0.052751 , 0.04986 , 0.053353 , 0.043774 , 0.047613 , 0.051392 , 0.047299 , 0.042837 , 0.053932 , 0.042626 , 0.042203 , 0.068211 , 0.044077 , 0.054392 , 0.04843 , 0.055448 , 0.053147 , 0.06298 , 0.053797 , 0.052264 , 0.066435 , 0.043454 , 0.044478 , 0.040741 , 0.040292 , 0.050764 , 0.049595 , 0.058578 , 0.064827 , 0.046784 , 0.056163 , 0.044375 , 0.046129 , 0.048988 , 0.043812 , 0.04079 , 0.065964 , 0.055194 , 0.04588 , 0.054398 , 0.047212 , 0.047997 , 0.048615 , 0.057181 , 0.070555 , 0.05645 , 0.043167 , 0.044835 , 0.049746 , 0.03994 , 0.062477 , 0.053612 , 0.079393 , 0.043806 , 0.052513 , 0.049654 , 0.05143 , 0.056444 , 0.057316 , 0.054289 , 0.058036 , 0.056157 , 0.03981 , 0.047039 , 0.059 , 0.055941 
 518 , 0.060037 , 0.053893 , 0.053816 , 0.041147 , 0.052389 , 0.062902 , 0.072854 , 0.058931 , 0.053021 , 0.05892 , 0.043053 , 0.049067 , 0.054672 , 0.055004 , 0.053609 , 0.063833 , 0.041931 , 0.060745 , 0.05252 , 0.057471 , 0.063806 , 0.062766 , 0.066121 , 0.054508 , 0.059476 , 0.054584 , 0.054192 , 0.056208 , 0.058468 , 0.066655 , 0.052989 , 0.04819 , 0.060549 , 0.052052 , 0.053092 , 0.040667 , 0.039556 , 0.042628 , 0.051006 , 0.047204 , 0.040814 , 0.04893 , 0.039594 , 0.043037 , 0.040259 , 0.048413 , 0.047803 , 0.049976 , 0.056208 , 0.051812 , 0.04734 , 0.050254 , 0.044143 , 0.048925 , 0.045913 , 0.050831 , 0.051627 , 0.061377 , 0.058877 , 0.056671 , 0.062864 , 0.059596 , 0.05739 , 0.047885 , 0.054323 , 0.051436 , 0.054628 , 0.044981 , 0.048762 , 0.052651 , 0.048773 , 0.044246 , 0.055325 , 0.044028 , 0.043745 , 0.069586 , 0.045434 , 0.055837 , 0.049802 , 0.056812 , 0.054791 , 0.064553 , 0.055216 , 0.053609 , 0.067766 , 0.044883 , 0.045624 , 0.042193 , 0.041773 , 0.052809 , 0.05094 , 0.059884 , 0.066524 , 0.048168 , 0.057591 , 0.046191 , 0.047754 , 0.050984 , 0.045488 , 0.042116 , 0.067505 , 0.056322 , 0.047351 , 0.055658 , 0.048685 , 0.049361 , 0.049965 , 0.058964 , 0.07244 , 0.058098 , 0.044911 , 0.046027 , 0.051147 , 0.04113 , 0.06355 , 0.054922 , 0.08067 , 0.045096 , 0.053522 , 0.050793 , 0.052515 , 0.057989 , 0.058773 , 0.055979 , 0.059073 , 0.057264 , 0.040956 , 0.048173 , 0.060347 , 0.057079 
 519 , 0.061531 , 0.055575 , 0.055241 , 0.042387 , 0.053581 , 0.064249 , 0.074298 , 0.060298 , 0.054408 , 0.060589 , 0.044529 , 0.050644 , 0.056326 , 0.056616 , 0.055263 , 0.065306 , 0.043718 , 0.062594 , 0.05369 , 0.058972 , 0.06524 , 0.064068 , 0.067377 , 0.056019 , 0.060748 , 0.055888 , 0.055351 , 0.05757 , 0.059865 , 0.06804 , 0.054205 , 0.049466 , 0.061953 , 0.053318 , 0.054605 , 0.042239 , 0.04111 , 0.044069 , 0.052112 , 0.048863 , 0.04242 , 0.050425 , 0.040929 , 0.044425 , 0.041664 , 0.049751 , 0.04917 , 0.051438 , 0.057761 , 0.053082 , 0.048798 , 0.051806 , 0.045472 , 0.050343 , 0.047406 , 0.052129 , 0.052797 , 0.06295 , 0.060282 , 0.058167 , 0.064304 , 0.060627 , 0.058781 , 0.049236 , 0.055893 , 0.053011 , 0.055909 , 0.046195 , 0.04991 , 0.05391 , 0.050244 , 0.045652 , 0.05672 , 0.045428 , 0.045291 , 0.070966 , 0.046792 , 0.05729 , 0.05117 , 0.058172 , 0.05643 , 0.066123 , 0.056633 , 0.054956 , 0.069098 , 0.04631 , 0.046765 , 0.043642 , 0.043253 , 0.054852 , 0.052282 , 0.061186 , 0.068216 , 0.049548 , 0.059022 , 0.048009 , 0.049373 , 0.052984 , 0.047159 , 0.043444 , 0.069043 , 0.057449 , 0.048825 , 0.056912 , 0.050162 , 0.050726 , 0.051318 , 0.060748 , 0.07433 , 0.059739 , 0.04665 , 0.047214 , 0.052551 , 0.042327 , 0.064621 , 0.056233 , 0.081941 , 0.046381 , 0.054523 , 0.051926 , 0.053597 , 0.059537 , 0.060233 , 0.057663 , 0.060107 , 0.05837 , 0.042102 , 0.049307 , 0.06169 , 0.058222 
 520 , 0.063078 , 0.057297 , 0.056685 , 0.043667 , 0.054794 , 0.065624 , 0.075782 , 0.0617 , 0.055825 , 0.062295 , 0.046031 , 0.052254 , 0.058024 , 0.058267 , 0.05696 , 0.066809 , 0.04553 , 0.064478 , 0.054894 , 0.06051 , 0.066705 , 0.065409 , 0.068672 , 0.057561 , 0.062053 , 0.057214 , 0.056541 , 0.058961 , 0.061287 , 0.069449 , 0.055445 , 0.050777 , 0.063398 , 0.054612 , 0.05615 , 0.043838 , 0.042697 , 0.04553 , 0.053246 , 0.050545 , 0.044058 , 0.051956 , 0.042295 , 0.045827 , 0.043099 , 0.051107 , 0.050567 , 0.05292 , 0.059347 , 0.054381 , 0.050286 , 0.053389 , 0.046825 , 0.051785 , 0.048919 , 0.053461 , 0.05399 , 0.064522 , 0.061728 , 0.059688 , 0.065779 , 0.061684 , 0.060207 , 0.050622 , 0.057489 , 0.054624 , 0.057219 , 0.047431 , 0.051085 , 0.055197 , 0.051736 , 0.047078 , 0.058151 , 0.046858 , 0.046863 , 0.072376 , 0.048181 , 0.058763 , 0.052562 , 0.059573 , 0.058096 , 0.067724 , 0.058085 , 0.056332 , 0.070474 , 0.047756 , 0.047933 , 0.045116 , 0.044769 , 0.056933 , 0.053654 , 0.062521 , 0.069945 , 0.050964 , 0.060488 , 0.049862 , 0.05103 , 0.05502 , 0.048875 , 0.044786 , 0.070623 , 0.058603 , 0.050325 , 0.058195 , 0.051669 , 0.052121 , 0.052711 , 0.062554 , 0.076261 , 0.061414 , 0.048418 , 0.048429 , 0.05399 , 0.043546 , 0.065723 , 0.057567 , 0.083255 , 0.047701 , 0.055555 , 0.053091 , 0.054701 , 0.061116 , 0.061717 , 0.059374 , 0.061171 , 0.059501 , 0.043276 , 0.050473 , 0.063067 , 0.059385 
 521 , 0.065006 , 0.059337 , 0.058358 , 0.045253 , 0.05625 , 0.067303 , 0.077611 , 0.063404 , 0.057485 , 0.064316 , 0.047784 , 0.054242 , 0.06011 , 0.060277 , 0.059048 , 0.068588 , 0.047555 , 0.066725 , 0.056389 , 0.062352 , 0.068477 , 0.067086 , 0.070268 , 0.059387 , 0.063576 , 0.058781 , 0.058024 , 0.060633 , 0.062986 , 0.071136 , 0.056851 , 0.052334 , 0.065156 , 0.056167 , 0.05803 , 0.045675 , 0.044591 , 0.047205 , 0.054609 , 0.052484 , 0.045981 , 0.053763 , 0.043906 , 0.047383 , 0.044774 , 0.052679 , 0.052234 , 0.054665 , 0.06119 , 0.055989 , 0.052045 , 0.055215 , 0.048407 , 0.053513 , 0.050665 , 0.055076 , 0.055382 , 0.066124 , 0.06347 , 0.061412 , 0.067581 , 0.062947 , 0.061963 , 0.05225 , 0.059348 , 0.056584 , 0.058814 , 0.048863 , 0.052445 , 0.056706 , 0.05343 , 0.048718 , 0.059921 , 0.048585 , 0.048612 , 0.074106 , 0.049803 , 0.060494 , 0.054153 , 0.061273 , 0.06001 , 0.069612 , 0.059821 , 0.057974 , 0.07217 , 0.049386 , 0.049324 , 0.046849 , 0.046632 , 0.059337 , 0.055282 , 0.064132 , 0.071976 , 0.05264 , 0.062263 , 0.052028 , 0.052962 , 0.057407 , 0.050904 , 0.046287 , 0.072576 , 0.059966 , 0.052072 , 0.059699 , 0.05343 , 0.053786 , 0.05442 , 0.064555 , 0.078601 , 0.063365 , 0.050448 , 0.049831 , 0.055733 , 0.044997 , 0.067147 , 0.059126 , 0.084915 , 0.049319 , 0.056817 , 0.054475 , 0.056039 , 0.06297 , 0.063465 , 0.061323 , 0.062547 , 0.060873 , 0.044668 , 0.051922 , 0.064761 , 0.060817 
 522 , 0.066941 , 0.061385 , 0.060032 , 0.046841 , 0.057706 , 0.068981 , 0.079435 , 0.065104 , 0.05915 , 0.066335 , 0.049543 , 0.056234 , 0.062194 , 0.062296 , 0.061138 , 0.070363 , 0.049583 , 0.068969 , 0.057891 , 0.064189 , 0.07025 , 0.068756 , 0.071868 , 0.061211 , 0.065104 , 0.060352 , 0.059515 , 0.062301 , 0.064683 , 0.072823 , 0.058256 , 0.053891 , 0.066919 , 0.057717 , 0.059908 , 0.047515 , 0.046481 , 0.04888 , 0.05597 , 0.054425 , 0.047903 , 0.055565 , 0.045515 , 0.048942 , 0.046448 , 0.054251 , 0.053903 , 0.056414 , 0.063037 , 0.057593 , 0.053801 , 0.057043 , 0.049987 , 0.055234 , 0.052408 , 0.0567 , 0.056779 , 0.067722 , 0.065211 , 0.063144 , 0.06938 , 0.064211 , 0.063717 , 0.053886 , 0.061206 , 0.058548 , 0.060408 , 0.05029 , 0.053801 , 0.058217 , 0.055127 , 0.050352 , 0.0617 , 0.050313 , 0.050369 , 0.07584 , 0.051431 , 0.062223 , 0.055751 , 0.06297 , 0.061925 , 0.071497 , 0.06156 , 0.059621 , 0.073868 , 0.051015 , 0.050723 , 0.048577 , 0.048493 , 0.061745 , 0.056908 , 0.065745 , 0.074009 , 0.054313 , 0.064043 , 0.054189 , 0.054891 , 0.05979 , 0.052936 , 0.047785 , 0.074525 , 0.061329 , 0.053824 , 0.061206 , 0.055189 , 0.055459 , 0.056133 , 0.066554 , 0.080941 , 0.065318 , 0.052481 , 0.051234 , 0.05747 , 0.046448 , 0.068571 , 0.060689 , 0.08657 , 0.050936 , 0.058082 , 0.055858 , 0.057369 , 0.064818 , 0.065217 , 0.063279 , 0.063925 , 0.062245 , 0.046066 , 0.053375 , 0.066453 , 0.062245 
