JUL26LOF00140.spu,JUL26LOF00139.spu,JUL26LOF00138.spu,JUL26LOF00137.spu,JUL26LOF00136.spu,
Wavelength,JUL26LOF00141.spu,JUL26LOF00142.spu,JUL26LOF00143.spu,JUL26LOF00144.spu,JUL26LOF00145.spu,JUL26LOF00146.spu,JUL26LOF00147.spu,JUL26LOF00148.spu,JUL26LOF00149.spu,JUL26LOF00150.spu,JUL26LOF00151.spu,JUL26LOF00152.spu,JUL26LOF00153.spu,JUL26LOF00154.spu,JUL26LOF00155.spu,JUL26LOF00156.spu,JUL26LOF00157.spu,JUL26LOF00158.spu,JUL26LOF00159.spu,JUL26LOF00160.spu,JUL26LOF00161.spu,JUL26LOF00162.spu,JUL26LOF00163.spu,JUL26LOF00164.spu,JUL26LOF00165.spu
  (nm),7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 
  time  ,:46:48 A,:47:00 A,:47:08 A,:47:20 A,:47:27 A,:48:09 A,:48:17 A,:48:25 A,:48:32 A,:48:38 A,:49:24 A,:49:31 A,:49:40 A,:49:50 A,:49:57 A,:50:35 A,:50:44 A,:50:52 A,:51:00 A,:51:07 A,:02:15 P,:02:30 P,:02:40 P,:02:49 P,:03:06 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 935 , 0.461149 , 0.417708 , 0.37465 , 0.541514 , 0.4533 , 0.382439 , 0.364327 , 0.42043 , 0.343952 , 0.372222 , 0.423813 , 0.384868 , 0.424948 , 0.391356 , 0.426339 , 0.454556 , 0.424106 , 0.321871 , 0.354087 , 0.384138 , 0.374477 , 0.355989 , 0.410235 , 0.417009 , 0.382747 
 936 , 0.457565 , 0.415117 , 0.373125 , 0.539811 , 0.450454 , 0.380997 , 0.362888 , 0.418363 , 0.341593 , 0.370894 , 0.42231 , 0.382093 , 0.422981 , 0.389861 , 0.424265 , 0.452416 , 0.423004 , 0.319217 , 0.35242 , 0.383683 , 0.371551 , 0.354591 , 0.408954 , 0.414028 , 0.380265 
 937 , 0.457001 , 0.4154 , 0.371763 , 0.538363 , 0.449277 , 0.38171 , 0.364934 , 0.419796 , 0.340809 , 0.370398 , 0.42116 , 0.381587 , 0.422712 , 0.389961 , 0.423983 , 0.451537 , 0.422611 , 0.318518 , 0.351659 , 0.383017 , 0.372239 , 0.3549 , 0.40943 , 0.414137 , 0.37979 
 938 , 0.456744 , 0.415621 , 0.370386 , 0.535642 , 0.448404 , 0.381287 , 0.36657 , 0.4207 , 0.339544 , 0.369217 , 0.419236 , 0.380753 , 0.422064 , 0.389454 , 0.422699 , 0.450208 , 0.421378 , 0.318175 , 0.350936 , 0.382131 , 0.372752 , 0.354327 , 0.409251 , 0.414676 , 0.37864 
 939 , 0.456474 , 0.415853 , 0.368951 , 0.53283 , 0.447498 , 0.380847 , 0.368266 , 0.421635 , 0.338235 , 0.367992 , 0.417237 , 0.379888 , 0.421397 , 0.388937 , 0.421368 , 0.448825 , 0.420092 , 0.317823 , 0.350182 , 0.381215 , 0.373284 , 0.35373 , 0.409053 , 0.415247 , 0.377437 
 940 , 0.456147 , 0.416848 , 0.369875 , 0.530342 , 0.448181 , 0.379245 , 0.36716 , 0.420568 , 0.336191 , 0.366868 , 0.415972 , 0.379345 , 0.4192 , 0.38791 , 0.41962 , 0.447796 , 0.419072 , 0.317044 , 0.349951 , 0.380692 , 0.374214 , 0.35263 , 0.408411 , 0.415993 , 0.377179 
 941 , 0.455798 , 0.417294 , 0.369454 , 0.531089 , 0.447764 , 0.378952 , 0.36571 , 0.419084 , 0.335816 , 0.366257 , 0.416725 , 0.379641 , 0.417272 , 0.387186 , 0.418857 , 0.448517 , 0.419091 , 0.316009 , 0.34991 , 0.380117 , 0.374619 , 0.351686 , 0.407405 , 0.415439 , 0.37675 
 942 , 0.455435 , 0.417695 , 0.368882 , 0.532199 , 0.447227 , 0.378792 , 0.364211 , 0.417532 , 0.335608 , 0.365692 , 0.417709 , 0.380033 , 0.415349 , 0.386491 , 0.418177 , 0.449431 , 0.419226 , 0.314937 , 0.349885 , 0.37953 , 0.374979 , 0.350742 , 0.406353 , 0.414739 , 0.376304 
 943 , 0.455224 , 0.417547 , 0.368331 , 0.532742 , 0.445856 , 0.378936 , 0.362456 , 0.417052 , 0.336663 , 0.365164 , 0.418876 , 0.379573 , 0.414061 , 0.385922 , 0.417943 , 0.450247 , 0.419753 , 0.314194 , 0.349757 , 0.379085 , 0.373775 , 0.349347 , 0.405421 , 0.41392 , 0.375536 
 944 , 0.454669 , 0.416948 , 0.368485 , 0.531433 , 0.444486 , 0.379248 , 0.361002 , 0.417068 , 0.337675 , 0.364747 , 0.418212 , 0.37799 , 0.413287 , 0.385735 , 0.417428 , 0.449447 , 0.419831 , 0.31343 , 0.349201 , 0.378802 , 0.37093 , 0.347349 , 0.404864 , 0.413471 , 0.374379 
 945 , 0.453837 , 0.416198 , 0.369108 , 0.529038 , 0.443361 , 0.379563 , 0.359813 , 0.417068 , 0.338245 , 0.364383 , 0.416255 , 0.375913 , 0.412647 , 0.385753 , 0.41658 , 0.447584 , 0.419473 , 0.312532 , 0.348361 , 0.37858 , 0.367474 , 0.345072 , 0.404512 , 0.413312 , 0.373041 
 946 , 0.452926 , 0.415889 , 0.369317 , 0.527487 , 0.442734 , 0.379339 , 0.359083 , 0.4168 , 0.338361 , 0.36349 , 0.413855 , 0.374275 , 0.412322 , 0.385519 , 0.415938 , 0.445827 , 0.418968 , 0.311812 , 0.347663 , 0.378096 , 0.364896 , 0.343849 , 0.404532 , 0.413254 , 0.372107 
 947 , 0.45246 , 0.416411 , 0.368767 , 0.527515 , 0.443328 , 0.378222 , 0.358896 , 0.416524 , 0.337435 , 0.36205 , 0.411363 , 0.373688 , 0.412483 , 0.384763 , 0.415883 , 0.444772 , 0.418242 , 0.311532 , 0.34725 , 0.37711 , 0.364394 , 0.344377 , 0.40516 , 0.413236 , 0.372153 
 948 , 0.453365 , 0.417152 , 0.368069 , 0.527918 , 0.444861 , 0.377089 , 0.358145 , 0.4173 , 0.335888 , 0.361267 , 0.410293 , 0.373783 , 0.412511 , 0.383714 , 0.416382 , 0.444925 , 0.417625 , 0.311584 , 0.346985 , 0.375895 , 0.365293 , 0.344873 , 0.405794 , 0.412914 , 0.372942 
 949 , 0.454137 , 0.41771 , 0.367375 , 0.528295 , 0.446333 , 0.376064 , 0.357439 , 0.417993 , 0.334297 , 0.360583 , 0.409418 , 0.37384 , 0.412555 , 0.382621 , 0.416903 , 0.445045 , 0.41708 , 0.311643 , 0.346725 , 0.374746 , 0.366213 , 0.345408 , 0.406486 , 0.412654 , 0.373776 
 950 , 0.45338 , 0.416168 , 0.36688 , 0.528383 , 0.447128 , 0.376418 , 0.35723 , 0.417698 , 0.332072 , 0.361142 , 0.410818 , 0.373478 , 0.412749 , 0.381084 , 0.417761 , 0.444851 , 0.417331 , 0.311678 , 0.346466 , 0.374345 , 0.367324 , 0.346346 , 0.407772 , 0.413158 , 0.375205 
 951 , 0.451232 , 0.414253 , 0.366443 , 0.528515 , 0.446202 , 0.376243 , 0.357581 , 0.416673 , 0.330374 , 0.361243 , 0.41196 , 0.373336 , 0.411939 , 0.379891 , 0.417492 , 0.444014 , 0.418232 , 0.311422 , 0.346207 , 0.374705 , 0.367798 , 0.347117 , 0.408368 , 0.41244 , 0.375079 
 952 , 0.449092 , 0.412366 , 0.366013 , 0.52864 , 0.445278 , 0.376071 , 0.35794 , 0.41565 , 0.328708 , 0.361338 , 0.413086 , 0.373196 , 0.411137 , 0.378719 , 0.417211 , 0.443188 , 0.419132 , 0.311171 , 0.345948 , 0.375068 , 0.368266 , 0.347883 , 0.408955 , 0.41173 , 0.37494 
 953 , 0.449072 , 0.411733 , 0.364926 , 0.527836 , 0.443647 , 0.37648 , 0.360199 , 0.41558 , 0.329278 , 0.361883 , 0.414002 , 0.373718 , 0.409944 , 0.379101 , 0.416566 , 0.442837 , 0.419575 , 0.310707 , 0.34613 , 0.375353 , 0.369717 , 0.348462 , 0.408986 , 0.411311 , 0.375733 
 954 , 0.449538 , 0.411225 , 0.363143 , 0.526324 , 0.44175 , 0.377202 , 0.363214 , 0.415176 , 0.331095 , 0.361344 , 0.414054 , 0.374176 , 0.409462 , 0.379396 , 0.416375 , 0.442864 , 0.419733 , 0.310426 , 0.346572 , 0.374698 , 0.371383 , 0.34919 , 0.408926 , 0.411691 , 0.377075 
 955 , 0.449957 , 0.41063 , 0.361173 , 0.524641 , 0.439857 , 0.377985 , 0.366291 , 0.41453 , 0.333171 , 0.36031 , 0.413766 , 0.374516 , 0.409349 , 0.379464 , 0.416427 , 0.443006 , 0.419811 , 0.310252 , 0.347073 , 0.373667 , 0.372994 , 0.34999 , 0.408896 , 0.412393 , 0.378544 
 956 , 0.450267 , 0.410569 , 0.360674 , 0.523235 , 0.438903 , 0.378487 , 0.368 , 0.414076 , 0.334794 , 0.358914 , 0.413334 , 0.375375 , 0.409232 , 0.379342 , 0.416558 , 0.443634 , 0.41986 , 0.310921 , 0.34767 , 0.372992 , 0.374965 , 0.350739 , 0.409183 , 0.41332 , 0.37971 
 957 , 0.450748 , 0.411691 , 0.362332 , 0.522688 , 0.439522 , 0.379055 , 0.368069 , 0.414337 , 0.33599 , 0.358169 , 0.413604 , 0.377016 , 0.409617 , 0.379782 , 0.417231 , 0.445336 , 0.420251 , 0.312641 , 0.348699 , 0.373474 , 0.377376 , 0.351846 , 0.410449 , 0.414295 , 0.380728 
 958 , 0.451693 , 0.41384 , 0.365027 , 0.523075 , 0.441109 , 0.380156 , 0.367732 , 0.415432 , 0.337212 , 0.359045 , 0.415206 , 0.379066 , 0.410781 , 0.381395 , 0.418625 , 0.447913 , 0.421223 , 0.314636 , 0.350238 , 0.375207 , 0.37988 , 0.353573 , 0.412756 , 0.414944 , 0.381947 
 959 , 0.452896 , 0.415862 , 0.367626 , 0.523602 , 0.442636 , 0.381445 , 0.367576 , 0.416876 , 0.338683 , 0.360167 , 0.416791 , 0.380821 , 0.412168 , 0.383105 , 0.420131 , 0.450414 , 0.422322 , 0.316454 , 0.351786 , 0.377 , 0.38202 , 0.355438 , 0.415097 , 0.415707 , 0.383211 
 960 , 0.455198 , 0.417357 , 0.369904 , 0.524761 , 0.443906 , 0.383468 , 0.368154 , 0.419735 , 0.341181 , 0.362191 , 0.418303 , 0.381365 , 0.414414 , 0.385148 , 0.422092 , 0.452643 , 0.423871 , 0.317709 , 0.353383 , 0.379065 , 0.382791 , 0.357858 , 0.417576 , 0.416948 , 0.384668 
 961 , 0.456358 , 0.416522 , 0.370031 , 0.525598 , 0.443 , 0.383178 , 0.368791 , 0.4209 , 0.341791 , 0.36172 , 0.417495 , 0.379527 , 0.414718 , 0.384849 , 0.421929 , 0.452545 , 0.423268 , 0.31788 , 0.353317 , 0.379104 , 0.3821 , 0.358245 , 0.41784 , 0.417678 , 0.38444 
 962 , 0.457441 , 0.415725 , 0.370143 , 0.526381 , 0.442132 , 0.382896 , 0.369396 , 0.421999 , 0.342355 , 0.36127 , 0.416718 , 0.377783 , 0.415007 , 0.384564 , 0.421767 , 0.452441 , 0.422682 , 0.318033 , 0.353242 , 0.379135 , 0.381438 , 0.358608 , 0.418084 , 0.418366 , 0.384219 
 963 , 0.45733 , 0.415548 , 0.369513 , 0.527927 , 0.442027 , 0.381158 , 0.371583 , 0.422533 , 0.34123 , 0.359418 , 0.415913 , 0.377087 , 0.415085 , 0.383363 , 0.421915 , 0.452549 , 0.421803 , 0.318641 , 0.353402 , 0.378435 , 0.38231 , 0.35899 , 0.419128 , 0.419451 , 0.384984 
 964 , 0.458555 , 0.41665 , 0.369464 , 0.528499 , 0.443266 , 0.38096 , 0.373118 , 0.423161 , 0.340905 , 0.35906 , 0.416234 , 0.377954 , 0.415185 , 0.383628 , 0.422513 , 0.453212 , 0.422056 , 0.319477 , 0.354175 , 0.37825 , 0.383607 , 0.359299 , 0.418832 , 0.420711 , 0.38612 
 965 , 0.460127 , 0.41804 , 0.369597 , 0.528768 , 0.444799 , 0.381206 , 0.374377 , 0.423809 , 0.340866 , 0.359148 , 0.416838 , 0.379177 , 0.415311 , 0.384296 , 0.423208 , 0.454004 , 0.4226 , 0.320335 , 0.355076 , 0.37823 , 0.384925 , 0.359586 , 0.418196 , 0.421964 , 0.387286 
 966 , 0.460883 , 0.4185 , 0.369468 , 0.529002 , 0.445697 , 0.381566 , 0.374469 , 0.423521 , 0.340366 , 0.359368 , 0.417822 , 0.379668 , 0.414919 , 0.385232 , 0.4235 , 0.454285 , 0.423265 , 0.320387 , 0.355424 , 0.378577 , 0.386095 , 0.359318 , 0.417209 , 0.422815 , 0.38805 
 967 , 0.460496 , 0.417975 , 0.369434 , 0.530028 , 0.446327 , 0.381824 , 0.374485 , 0.422939 , 0.339511 , 0.359046 , 0.419108 , 0.379722 , 0.414718 , 0.386007 , 0.424195 , 0.454857 , 0.423893 , 0.32027 , 0.35543 , 0.379141 , 0.387391 , 0.359398 , 0.417458 , 0.423585 , 0.388905 
 968 , 0.459417 , 0.417021 , 0.369709 , 0.531931 , 0.447082 , 0.381901 , 0.375242 , 0.42272 , 0.338587 , 0.358025 , 0.420405 , 0.379786 , 0.415086 , 0.386409 , 0.425594 , 0.456085 , 0.424368 , 0.320525 , 0.355438 , 0.379664 , 0.388853 , 0.360226 , 0.419301 , 0.424512 , 0.390107 
 969 , 0.458857 , 0.416224 , 0.369693 , 0.533579 , 0.447407 , 0.3823 , 0.376302 , 0.422761 , 0.338092 , 0.357316 , 0.421747 , 0.380171 , 0.415533 , 0.386795 , 0.426975 , 0.457102 , 0.424789 , 0.320731 , 0.355446 , 0.380006 , 0.389859 , 0.361113 , 0.420992 , 0.425055 , 0.390923 
 970 , 0.459436 , 0.415839 , 0.368934 , 0.534468 , 0.446692 , 0.383321 , 0.378022 , 0.423465 , 0.33867 , 0.357354 , 0.423131 , 0.381104 , 0.415839 , 0.387058 , 0.428038 , 0.457371 , 0.425072 , 0.320714 , 0.355478 , 0.37997 , 0.389901 , 0.361875 , 0.422033 , 0.424774 , 0.39086 
 971 , 0.460047 , 0.416053 , 0.367769 , 0.534093 , 0.445656 , 0.383692 , 0.379328 , 0.424374 , 0.339843 , 0.35777 , 0.423779 , 0.381179 , 0.414485 , 0.386712 , 0.427402 , 0.456184 , 0.425129 , 0.32013 , 0.355585 , 0.380025 , 0.390088 , 0.361263 , 0.421245 , 0.424592 , 0.390539 
 972 , 0.460634 , 0.416258 , 0.366616 , 0.533708 , 0.444636 , 0.38405 , 0.380613 , 0.425265 , 0.341008 , 0.358174 , 0.424409 , 0.381251 , 0.413146 , 0.386371 , 0.426766 , 0.454992 , 0.425178 , 0.319549 , 0.355687 , 0.380076 , 0.39028 , 0.360655 , 0.420457 , 0.424416 , 0.390222 
 973 , 0.460122 , 0.416542 , 0.366802 , 0.533101 , 0.445423 , 0.38343 , 0.380067 , 0.4253 , 0.341866 , 0.358226 , 0.423873 , 0.381763 , 0.411373 , 0.385607 , 0.426006 , 0.453854 , 0.424812 , 0.319479 , 0.355801 , 0.379856 , 0.390216 , 0.360177 , 0.419476 , 0.424499 , 0.390099 
 974 , 0.459379 , 0.417119 , 0.367012 , 0.531907 , 0.44562 , 0.383086 , 0.379417 , 0.425163 , 0.342159 , 0.358189 , 0.424042 , 0.383421 , 0.411266 , 0.386027 , 0.426001 , 0.453045 , 0.425054 , 0.319824 , 0.355656 , 0.379635 , 0.389965 , 0.360781 , 0.4195 , 0.424501 , 0.391283 
 975 , 0.458601 , 0.417752 , 0.367236 , 0.530629 , 0.445732 , 0.382775 , 0.378752 , 0.425013 , 0.34237 , 0.358135 , 0.424314 , 0.38527 , 0.411409 , 0.386623 , 0.426111 , 0.452286 , 0.425398 , 0.320233 , 0.35548 , 0.379421 , 0.389693 , 0.361547 , 0.41968 , 0.424496 , 0.392676 
 976 , 0.458431 , 0.418487 , 0.367762 , 0.529085 , 0.445576 , 0.382714 , 0.378608 , 0.425916 , 0.342893 , 0.358803 , 0.425205 , 0.386029 , 0.411994 , 0.387437 , 0.426228 , 0.452787 , 0.425843 , 0.320962 , 0.355589 , 0.37942 , 0.390317 , 0.361871 , 0.419735 , 0.425002 , 0.394039 
 977 , 0.458562 , 0.418982 , 0.368753 , 0.529037 , 0.44546 , 0.382471 , 0.378526 , 0.427161 , 0.343303 , 0.360089 , 0.426249 , 0.385583 , 0.412525 , 0.387776 , 0.426459 , 0.454183 , 0.425931 , 0.321392 , 0.356086 , 0.379474 , 0.391179 , 0.361747 , 0.419901 , 0.425258 , 0.393835 
 978 , 0.458725 , 0.419248 , 0.370011 , 0.530203 , 0.445458 , 0.382013 , 0.37834 , 0.428344 , 0.343534 , 0.361646 , 0.427231 , 0.384565 , 0.412879 , 0.387696 , 0.426782 , 0.455884 , 0.425712 , 0.321504 , 0.356794 , 0.379504 , 0.391955 , 0.361429 , 0.420188 , 0.425163 , 0.392461 
 979 , 0.459232 , 0.420001 , 0.371091 , 0.532128 , 0.445611 , 0.381356 , 0.37836 , 0.429306 , 0.343273 , 0.362603 , 0.427862 , 0.383846 , 0.413209 , 0.387845 , 0.427371 , 0.457052 , 0.42561 , 0.321236 , 0.357247 , 0.379645 , 0.393027 , 0.361304 , 0.42068 , 0.424888 , 0.391179 
 980 , 0.460398 , 0.421445 , 0.371707 , 0.534594 , 0.446198 , 0.380734 , 0.37871 , 0.429946 , 0.342559 , 0.362651 , 0.427943 , 0.383853 , 0.413571 , 0.388464 , 0.428483 , 0.457365 , 0.425731 , 0.320702 , 0.357162 , 0.379913 , 0.394537 , 0.361376 , 0.421423 , 0.424651 , 0.390496 
 981 , 0.462096 , 0.422986 , 0.371747 , 0.535658 , 0.447353 , 0.380911 , 0.379162 , 0.430545 , 0.342456 , 0.36249 , 0.427831 , 0.384683 , 0.414046 , 0.389535 , 0.430034 , 0.457302 , 0.426039 , 0.320846 , 0.356573 , 0.380155 , 0.396078 , 0.361237 , 0.422087 , 0.425153 , 0.39114 
 982 , 0.463573 , 0.424351 , 0.371799 , 0.536685 , 0.448494 , 0.381166 , 0.379525 , 0.431041 , 0.342297 , 0.362245 , 0.427783 , 0.385381 , 0.414502 , 0.390575 , 0.431516 , 0.457249 , 0.426358 , 0.321002 , 0.356051 , 0.380266 , 0.397417 , 0.361174 , 0.422732 , 0.425682 , 0.391849 
 983 , 0.463414 , 0.42439 , 0.371923 , 0.537495 , 0.44948 , 0.381934 , 0.379192 , 0.430717 , 0.341752 , 0.361372 , 0.42827 , 0.385166 , 0.414804 , 0.391377 , 0.432415 , 0.45721 , 0.426823 , 0.321269 , 0.356017 , 0.379444 , 0.397315 , 0.36166 , 0.423174 , 0.426355 , 0.393097 
 984 , 0.462525 , 0.423692 , 0.372163 , 0.538591 , 0.449894 , 0.38262 , 0.378472 , 0.430108 , 0.340873 , 0.360494 , 0.429261 , 0.384005 , 0.413882 , 0.391146 , 0.432606 , 0.457222 , 0.426721 , 0.320842 , 0.356776 , 0.378543 , 0.397167 , 0.362633 , 0.422314 , 0.425795 , 0.393435 
 985 , 0.461614 , 0.422974 , 0.372406 , 0.539694 , 0.450287 , 0.383311 , 0.377744 , 0.429493 , 0.339978 , 0.359613 , 0.430273 , 0.382803 , 0.412914 , 0.390882 , 0.432777 , 0.457249 , 0.426588 , 0.320386 , 0.357559 , 0.377637 , 0.397007 , 0.363612 , 0.4214 , 0.425192 , 0.393744 
 986 , 0.461224 , 0.422774 , 0.371448 , 0.540504 , 0.449818 , 0.383378 , 0.37912 , 0.429743 , 0.34039 , 0.360479 , 0.431141 , 0.382145 , 0.411941 , 0.39024 , 0.432597 , 0.457152 , 0.425979 , 0.319864 , 0.358214 , 0.377048 , 0.396061 , 0.36372 , 0.420918 , 0.424502 , 0.394075 
 987 , 0.461106 , 0.42285 , 0.370318 , 0.540097 , 0.448822 , 0.382938 , 0.381706 , 0.430568 , 0.341149 , 0.361094 , 0.431593 , 0.382164 , 0.411376 , 0.389861 , 0.432088 , 0.456906 , 0.425874 , 0.319563 , 0.358213 , 0.376718 , 0.394541 , 0.363653 , 0.421065 , 0.424297 , 0.394713 
 988 , 0.461075 , 0.423013 , 0.369209 , 0.539102 , 0.447644 , 0.382304 , 0.384714 , 0.431602 , 0.34196 , 0.361392 , 0.431853 , 0.382469 , 0.411005 , 0.389649 , 0.431438 , 0.456591 , 0.426067 , 0.319375 , 0.357895 , 0.376483 , 0.392803 , 0.363581 , 0.421468 , 0.424329 , 0.395521 
 989 , 0.46085 , 0.422886 , 0.368344 , 0.537551 , 0.446912 , 0.381759 , 0.38606 , 0.432052 , 0.342507 , 0.361396 , 0.431866 , 0.383226 , 0.410866 , 0.389501 , 0.430978 , 0.456285 , 0.426735 , 0.319511 , 0.357504 , 0.376744 , 0.391891 , 0.363507 , 0.421663 , 0.42446 , 0.395805 
 990 , 0.460468 , 0.422736 , 0.367993 , 0.536412 , 0.446895 , 0.381301 , 0.385685 , 0.431969 , 0.342688 , 0.361511 , 0.431739 , 0.384517 , 0.411176 , 0.389545 , 0.430687 , 0.456257 , 0.427714 , 0.319826 , 0.357436 , 0.377183 , 0.39226 , 0.363495 , 0.421927 , 0.424828 , 0.395605 
 991 , 0.460089 , 0.422948 , 0.368159 , 0.536774 , 0.447425 , 0.380858 , 0.384813 , 0.431851 , 0.342652 , 0.362245 , 0.431722 , 0.386079 , 0.411914 , 0.389804 , 0.430392 , 0.456678 , 0.428519 , 0.319969 , 0.35804 , 0.377154 , 0.393587 , 0.363611 , 0.422633 , 0.425479 , 0.395353 
 992 , 0.459825 , 0.422913 , 0.368664 , 0.537014 , 0.447983 , 0.380678 , 0.383715 , 0.431982 , 0.342716 , 0.362897 , 0.431661 , 0.387467 , 0.412579 , 0.389911 , 0.430081 , 0.457066 , 0.429109 , 0.320011 , 0.358624 , 0.376969 , 0.394806 , 0.363555 , 0.423185 , 0.425943 , 0.395035 
 993 , 0.459897 , 0.422161 , 0.370092 , 0.536837 , 0.448508 , 0.381374 , 0.381983 , 0.432863 , 0.343116 , 0.363244 , 0.431431 , 0.388136 , 0.412978 , 0.389469 , 0.429819 , 0.457261 , 0.429038 , 0.319721 , 0.359111 , 0.376382 , 0.395593 , 0.362929 , 0.423243 , 0.425779 , 0.394562 
 994 , 0.45974 , 0.421885 , 0.369891 , 0.537088 , 0.448068 , 0.382671 , 0.380397 , 0.433271 , 0.343436 , 0.363311 , 0.430854 , 0.38762 , 0.413117 , 0.388414 , 0.430382 , 0.456522 , 0.429109 , 0.319427 , 0.359106 , 0.377271 , 0.396246 , 0.36188 , 0.423623 , 0.42529 , 0.394393 
 995 , 0.459582 , 0.421596 , 0.369672 , 0.537346 , 0.447608 , 0.384017 , 0.378747 , 0.433691 , 0.34376 , 0.363367 , 0.43025 , 0.387087 , 0.413256 , 0.387323 , 0.430964 , 0.455748 , 0.429186 , 0.319112 , 0.359104 , 0.378205 , 0.396926 , 0.360789 , 0.424023 , 0.42478 , 0.39422 
 996 , 0.460512 , 0.42362 , 0.368842 , 0.539902 , 0.447417 , 0.384089 , 0.379764 , 0.433406 , 0.343215 , 0.362301 , 0.429345 , 0.386562 , 0.414069 , 0.387006 , 0.431226 , 0.455473 , 0.428859 , 0.319196 , 0.359606 , 0.379528 , 0.397264 , 0.360178 , 0.424356 , 0.42402 , 0.394612 
 997 , 0.462626 , 0.42481 , 0.368636 , 0.542144 , 0.448325 , 0.383645 , 0.381055 , 0.432965 , 0.342795 , 0.361768 , 0.429152 , 0.386593 , 0.414672 , 0.387516 , 0.431048 , 0.455944 , 0.428322 , 0.319709 , 0.36023 , 0.380147 , 0.397674 , 0.359958 , 0.424395 , 0.424681 , 0.394984 
 998 , 0.465179 , 0.425726 , 0.368627 , 0.544321 , 0.449608 , 0.383052 , 0.382436 , 0.432484 , 0.342411 , 0.361411 , 0.429191 , 0.386803 , 0.415217 , 0.388292 , 0.43073 , 0.456667 , 0.427724 , 0.320376 , 0.360909 , 0.380554 , 0.398129 , 0.35985 , 0.424337 , 0.425812 , 0.395351 
 999 , 0.465999 , 0.42558 , 0.369212 , 0.545008 , 0.449805 , 0.382783 , 0.382432 , 0.430997 , 0.341404 , 0.36085 , 0.429399 , 0.385563 , 0.414832 , 0.388715 , 0.430338 , 0.457185 , 0.426956 , 0.320568 , 0.361022 , 0.380791 , 0.397736 , 0.358758 , 0.424176 , 0.42697 , 0.394985 
 1000 , 0.465578 , 0.425336 , 0.370159 , 0.544535 , 0.449295 , 0.383389 , 0.381633 , 0.429256 , 0.339908 , 0.360297 , 0.42955 , 0.383955 , 0.41445 , 0.388585 , 0.43021 , 0.45763 , 0.426096 , 0.320357 , 0.361272 , 0.380845 , 0.397185 , 0.357373 , 0.42444 , 0.4273 , 0.394619 
 1001 , 0.464773 , 0.425646 , 0.371177 , 0.54363 , 0.448629 , 0.384835 , 0.380774 , 0.427802 , 0.338195 , 0.359853 , 0.429535 , 0.382772 , 0.414637 , 0.388008 , 0.430437 , 0.458112 , 0.425216 , 0.319959 , 0.362045 , 0.380789 , 0.396968 , 0.356236 , 0.425266 , 0.426663 , 0.394705 
 1002 , 0.46426 , 0.425524 , 0.371344 , 0.54275 , 0.447772 , 0.386265 , 0.380697 , 0.426826 , 0.33698 , 0.360123 , 0.429696 , 0.382508 , 0.414825 , 0.387367 , 0.43107 , 0.458571 , 0.424808 , 0.319325 , 0.362671 , 0.380554 , 0.396849 , 0.35555 , 0.42606 , 0.426111 , 0.39453 
 1003 , 0.464277 , 0.424401 , 0.369944 , 0.542021 , 0.446294 , 0.387055 , 0.382066 , 0.426617 , 0.336872 , 0.361359 , 0.429912 , 0.383624 , 0.414809 , 0.386562 , 0.432242 , 0.458859 , 0.425223 , 0.318217 , 0.36266 , 0.380043 , 0.396676 , 0.35567 , 0.426352 , 0.42558 , 0.393831 
 1004 , 0.464247 , 0.42212 , 0.368424 , 0.54164 , 0.443269 , 0.385133 , 0.383463 , 0.425689 , 0.337718 , 0.360972 , 0.428901 , 0.383156 , 0.413855 , 0.385447 , 0.432656 , 0.45858 , 0.425361 , 0.316712 , 0.360908 , 0.37968 , 0.395319 , 0.355519 , 0.424726 , 0.424255 , 0.392863 
 1005 , 0.4642 , 0.419812 , 0.366872 , 0.541347 , 0.440221 , 0.383091 , 0.384844 , 0.424764 , 0.338517 , 0.360523 , 0.42785 , 0.382692 , 0.412871 , 0.384281 , 0.433002 , 0.458228 , 0.425441 , 0.315179 , 0.359048 , 0.379271 , 0.393965 , 0.35542 , 0.422919 , 0.422826 , 0.391934 
 1006 , 0.464019 , 0.41836 , 0.365728 , 0.542265 , 0.438406 , 0.380548 , 0.385341 , 0.424503 , 0.338197 , 0.359451 , 0.426938 , 0.382493 , 0.412012 , 0.383132 , 0.432257 , 0.457274 , 0.42478 , 0.314232 , 0.356695 , 0.378453 , 0.393471 , 0.356042 , 0.419915 , 0.420817 , 0.392016 
 1007 , 0.463229 , 0.417196 , 0.364089 , 0.542398 , 0.438806 , 0.380111 , 0.38565 , 0.425789 , 0.33706 , 0.359722 , 0.42755 , 0.383591 , 0.411422 , 0.382909 , 0.432003 , 0.456624 , 0.424802 , 0.313625 , 0.355383 , 0.377235 , 0.392887 , 0.356043 , 0.418616 , 0.420228 , 0.390373 
