JUL12SHB100005.spu,JUL12SHB100004.spu,JUL12SHB100003.spu,
Wavelength,JUL12SHB100006.spu,JUL12SHB100007.spu,JUL12SHB100008.spu,JUL12SHB100009.spu,JUL12SHB100010.spu,JUL12SHB100011.spu,JUL12SHB100012.spu,JUL12SHB100013.spu,JUL12SHB100014.spu,JUL12SHB100015.spu,JUL12SHB100016.spu,JUL12SHB100017.spu,JUL12SHB100018.spu,JUL12SHB100019.spu,JUL12SHB100020.spu,JUL12SHB100021.spu,JUL12SHB100022.spu,JUL12SHB100023.spu,JUL12SHB100024.spu,JUL12SHB100025.spu
  (nm),7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 
  time  ,33:22 PM,33:38 PM,34:00 PM,34:16 PM,34:44 PM,35:06 PM,35:20 PM,35:38 PM,35:47 PM,35:56 PM,36:25 PM,36:42 PM,36:55 PM,37:04 PM,37:17 PM,37:37 PM,37:45 PM,37:53 PM,38:03 PM,38:10 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 485 , 0.019483 , 0.026455 , 0.034475 , 0.011242 , 0.025943 , 0.026514 , 0.01837 , 0.027127 , 0.019386 , 0.027606 , 0.021791 , 0.033103 , 0.030951 , 0.030994 , 0.023238 , 0.022232 , 0.014992 , 0.024475 , 0.024647 , 0.018165 
 486 , 0.019538 , 0.026426 , 0.034429 , 0.011235 , 0.025917 , 0.026522 , 0.018278 , 0.027112 , 0.019377 , 0.027551 , 0.021709 , 0.03304 , 0.030923 , 0.030923 , 0.023226 , 0.02218 , 0.014955 , 0.024405 , 0.024609 , 0.018128 
 487 , 0.01959 , 0.02652 , 0.034532 , 0.011273 , 0.026044 , 0.026627 , 0.018316 , 0.027168 , 0.019489 , 0.027624 , 0.021781 , 0.033161 , 0.031019 , 0.030976 , 0.023302 , 0.022236 , 0.014979 , 0.024507 , 0.024678 , 0.018198 
 488 , 0.019654 , 0.026671 , 0.034718 , 0.011333 , 0.026258 , 0.026778 , 0.01843 , 0.027267 , 0.01966 , 0.027761 , 0.021931 , 0.033382 , 0.031175 , 0.0311 , 0.023423 , 0.022344 , 0.015037 , 0.02469 , 0.024808 , 0.018317 
 489 , 0.019713 , 0.026827 , 0.0349 , 0.011393 , 0.026467 , 0.02693 , 0.01854 , 0.02736 , 0.019831 , 0.027904 , 0.022086 , 0.033608 , 0.031332 , 0.031224 , 0.023545 , 0.022457 , 0.015095 , 0.024879 , 0.024938 , 0.018437 
 490 , 0.019843 , 0.027047 , 0.03512 , 0.011446 , 0.026718 , 0.027133 , 0.018672 , 0.027516 , 0.02001 , 0.028083 , 0.022255 , 0.033901 , 0.031585 , 0.031451 , 0.023712 , 0.022633 , 0.015186 , 0.025083 , 0.025126 , 0.01858 
 491 , 0.020136 , 0.027433 , 0.035414 , 0.011481 , 0.027052 , 0.027438 , 0.018837 , 0.027819 , 0.020212 , 0.028356 , 0.022456 , 0.034366 , 0.032057 , 0.031899 , 0.023972 , 0.022961 , 0.015349 , 0.02533 , 0.025444 , 0.018761 
 492 , 0.020426 , 0.027816 , 0.035704 , 0.01152 , 0.027384 , 0.027739 , 0.019009 , 0.028117 , 0.020415 , 0.028631 , 0.022657 , 0.034829 , 0.032526 , 0.032351 , 0.024233 , 0.023292 , 0.015513 , 0.025578 , 0.025764 , 0.018949 
 493 , 0.020717 , 0.028201 , 0.035999 , 0.011554 , 0.027717 , 0.028047 , 0.019175 , 0.028416 , 0.020618 , 0.028901 , 0.02286 , 0.035289 , 0.032998 , 0.032805 , 0.024495 , 0.02362 , 0.015678 , 0.025822 , 0.026081 , 0.019131 
 494 , 0.021059 , 0.028523 , 0.036392 , 0.01175 , 0.028063 , 0.028451 , 0.019386 , 0.028789 , 0.02087 , 0.029304 , 0.023124 , 0.035688 , 0.033385 , 0.033058 , 0.024774 , 0.023916 , 0.015948 , 0.026092 , 0.026391 , 0.019431 
 495 , 0.021398 , 0.028844 , 0.036791 , 0.011959 , 0.028404 , 0.02886 , 0.0196 , 0.029161 , 0.021119 , 0.029712 , 0.023396 , 0.036084 , 0.033769 , 0.033301 , 0.025054 , 0.024219 , 0.016222 , 0.026362 , 0.026701 , 0.019739 
 496 , 0.021734 , 0.029161 , 0.037192 , 0.01217 , 0.028752 , 0.029267 , 0.019815 , 0.029535 , 0.021376 , 0.030117 , 0.023669 , 0.036482 , 0.034155 , 0.033545 , 0.025335 , 0.024513 , 0.016499 , 0.026633 , 0.027013 , 0.02005 
 497 , 0.022025 , 0.02946 , 0.037508 , 0.01236 , 0.029101 , 0.029651 , 0.019998 , 0.029865 , 0.02157 , 0.030421 , 0.023962 , 0.036884 , 0.034509 , 0.033818 , 0.025574 , 0.024788 , 0.016724 , 0.026922 , 0.027298 , 0.020323 
 498 , 0.022279 , 0.029744 , 0.037767 , 0.01255 , 0.029452 , 0.03002 , 0.020167 , 0.030161 , 0.021721 , 0.030645 , 0.024272 , 0.037289 , 0.03484 , 0.034108 , 0.025792 , 0.025038 , 0.016919 , 0.027228 , 0.02756 , 0.020578 
 499 , 0.022528 , 0.03003 , 0.038022 , 0.012734 , 0.029804 , 0.030385 , 0.020332 , 0.030453 , 0.021879 , 0.030871 , 0.024577 , 0.037695 , 0.035172 , 0.034399 , 0.026005 , 0.025288 , 0.017115 , 0.027529 , 0.027823 , 0.020829 
 500 , 0.022829 , 0.030368 , 0.03833 , 0.012914 , 0.030187 , 0.03082 , 0.020526 , 0.030786 , 0.022088 , 0.031171 , 0.024895 , 0.038155 , 0.035568 , 0.034737 , 0.02627 , 0.025591 , 0.017329 , 0.027866 , 0.028138 , 0.021115 
 501 , 0.023272 , 0.030901 , 0.038825 , 0.013063 , 0.030656 , 0.031463 , 0.020788 , 0.031242 , 0.022476 , 0.031725 , 0.025233 , 0.038785 , 0.036187 , 0.035226 , 0.026705 , 0.026075 , 0.017622 , 0.028291 , 0.028638 , 0.021527 
 502 , 0.023718 , 0.031426 , 0.039317 , 0.013212 , 0.031124 , 0.032111 , 0.021052 , 0.0317 , 0.022862 , 0.032277 , 0.025579 , 0.039414 , 0.03681 , 0.035714 , 0.027138 , 0.026562 , 0.017911 , 0.028725 , 0.029142 , 0.021931 
 503 , 0.024161 , 0.031961 , 0.039812 , 0.013368 , 0.031594 , 0.032752 , 0.021317 , 0.032156 , 0.02325 , 0.032827 , 0.025922 , 0.040047 , 0.037426 , 0.036205 , 0.027568 , 0.027046 , 0.018209 , 0.029151 , 0.029644 , 0.022338 
 504 , 0.024813 , 0.032617 , 0.040432 , 0.013722 , 0.032317 , 0.033615 , 0.021704 , 0.032876 , 0.023706 , 0.033551 , 0.02644 , 0.040842 , 0.038102 , 0.036781 , 0.02813 , 0.027697 , 0.018734 , 0.029727 , 0.030287 , 0.022933 
 505 , 0.025503 , 0.033299 , 0.041073 , 0.014113 , 0.033079 , 0.034507 , 0.022107 , 0.033642 , 0.024179 , 0.034304 , 0.026983 , 0.041665 , 0.03878 , 0.037375 , 0.028707 , 0.028371 , 0.019297 , 0.030327 , 0.030942 , 0.023552 
 506 , 0.026188 , 0.033982 , 0.041712 , 0.014502 , 0.033836 , 0.035396 , 0.022513 , 0.034403 , 0.024645 , 0.035051 , 0.027526 , 0.042483 , 0.039463 , 0.037967 , 0.02929 , 0.029039 , 0.01986 , 0.030926 , 0.031604 , 0.024172 
 507 , 0.026906 , 0.03472 , 0.042388 , 0.014917 , 0.034585 , 0.036402 , 0.022902 , 0.035167 , 0.025119 , 0.035826 , 0.028135 , 0.043352 , 0.0402 , 0.038595 , 0.029881 , 0.029787 , 0.020485 , 0.031581 , 0.032333 , 0.024842 
 508 , 0.027663 , 0.035517 , 0.043106 , 0.015354 , 0.035328 , 0.037511 , 0.02328 , 0.035949 , 0.025587 , 0.036635 , 0.028798 , 0.044271 , 0.040994 , 0.039261 , 0.030478 , 0.030602 , 0.021168 , 0.032282 , 0.033122 , 0.025557 
 509 , 0.028415 , 0.036309 , 0.043818 , 0.015796 , 0.036071 , 0.038624 , 0.023655 , 0.036726 , 0.026059 , 0.03744 , 0.029468 , 0.045186 , 0.041789 , 0.039921 , 0.03108 , 0.031419 , 0.021846 , 0.032984 , 0.033906 , 0.026279 
 510 , 0.029167 , 0.037096 , 0.044528 , 0.016241 , 0.036815 , 0.039765 , 0.02402 , 0.037515 , 0.026546 , 0.038257 , 0.030124 , 0.046084 , 0.042559 , 0.040573 , 0.031698 , 0.032237 , 0.02253 , 0.033685 , 0.034696 , 0.027001 
 511 , 0.029909 , 0.037839 , 0.045199 , 0.016705 , 0.037545 , 0.041027 , 0.024347 , 0.038396 , 0.027092 , 0.039169 , 0.030742 , 0.046865 , 0.043179 , 0.041135 , 0.032396 , 0.033026 , 0.023226 , 0.034404 , 0.035513 , 0.027745 
 512 , 0.030647 , 0.038574 , 0.045871 , 0.017169 , 0.03828 , 0.042295 , 0.024676 , 0.039276 , 0.02764 , 0.040074 , 0.031361 , 0.047654 , 0.043795 , 0.041701 , 0.033095 , 0.033821 , 0.02392 , 0.035118 , 0.03633 , 0.028487 
 513 , 0.031387 , 0.039311 , 0.046539 , 0.017634 , 0.039011 , 0.043559 , 0.025 , 0.040153 , 0.02819 , 0.040988 , 0.031981 , 0.048438 , 0.044418 , 0.042261 , 0.033796 , 0.034613 , 0.024615 , 0.035839 , 0.037148 , 0.02923 
 514 , 0.032228 , 0.040175 , 0.047424 , 0.018204 , 0.039934 , 0.045042 , 0.02543 , 0.041168 , 0.028817 , 0.042106 , 0.032805 , 0.049422 , 0.045126 , 0.04296 , 0.034604 , 0.035651 , 0.025562 , 0.036758 , 0.038118 , 0.030267 
 515 , 0.033103 , 0.041061 , 0.048363 , 0.018802 , 0.040899 , 0.046585 , 0.02588 , 0.042212 , 0.029459 , 0.043284 , 0.033669 , 0.050453 , 0.045863 , 0.043682 , 0.035435 , 0.036742 , 0.026567 , 0.037724 , 0.039115 , 0.031374 
 516 , 0.033969 , 0.04195 , 0.049297 , 0.019394 , 0.041865 , 0.048121 , 0.026326 , 0.043259 , 0.030108 , 0.044459 , 0.034542 , 0.051487 , 0.046595 , 0.044411 , 0.036267 , 0.037829 , 0.027574 , 0.038686 , 0.040122 , 0.032479 
 517 , 0.035007 , 0.043043 , 0.050425 , 0.020116 , 0.042976 , 0.049947 , 0.026869 , 0.04456 , 0.03086 , 0.045878 , 0.035564 , 0.052735 , 0.047529 , 0.045316 , 0.037256 , 0.039137 , 0.028731 , 0.039814 , 0.041338 , 0.033774 
 518 , 0.03625 , 0.044379 , 0.051784 , 0.020979 , 0.044257 , 0.052124 , 0.027513 , 0.046168 , 0.031742 , 0.047592 , 0.036768 , 0.054254 , 0.048705 , 0.046442 , 0.038429 , 0.040692 , 0.030075 , 0.041142 , 0.042828 , 0.035289 
 519 , 0.037488 , 0.045717 , 0.053137 , 0.021845 , 0.045533 , 0.054301 , 0.028157 , 0.047774 , 0.032621 , 0.049305 , 0.037972 , 0.055776 , 0.04988 , 0.047566 , 0.039594 , 0.042251 , 0.031408 , 0.042466 , 0.044315 , 0.036802 
 520 , 0.038745 , 0.047068 , 0.054535 , 0.022733 , 0.04684 , 0.056525 , 0.02882 , 0.049422 , 0.033527 , 0.051048 , 0.039213 , 0.057313 , 0.051073 , 0.048713 , 0.040809 , 0.043834 , 0.032794 , 0.043828 , 0.045842 , 0.038351 
 521 , 0.040205 , 0.048566 , 0.05631 , 0.023857 , 0.048423 , 0.059209 , 0.029617 , 0.051421 , 0.034619 , 0.053076 , 0.040821 , 0.059066 , 0.052398 , 0.050077 , 0.042401 , 0.045642 , 0.034556 , 0.04548 , 0.047744 , 0.040205 
 522 , 0.041664 , 0.050068 , 0.058087 , 0.024977 , 0.050005 , 0.06189 , 0.030414 , 0.053424 , 0.035706 , 0.055108 , 0.042431 , 0.060821 , 0.053726 , 0.051431 , 0.04399 , 0.047453 , 0.036316 , 0.047139 , 0.04964 , 0.042054 
 523 , 0.04312 , 0.051565 , 0.059863 , 0.026097 , 0.05159 , 0.064575 , 0.031208 , 0.055419 , 0.036802 , 0.057133 , 0.044047 , 0.062575 , 0.055057 , 0.05279 , 0.04559 , 0.049266 , 0.038084 , 0.04879 , 0.051539 , 0.043907 
 524 , 0.044541 , 0.053176 , 0.061651 , 0.027246 , 0.053214 , 0.067347 , 0.032012 , 0.05741 , 0.037933 , 0.05929 , 0.045664 , 0.064428 , 0.056416 , 0.054324 , 0.047158 , 0.051239 , 0.039768 , 0.050514 , 0.053484 , 0.04585 
 525 , 0.045944 , 0.054825 , 0.063441 , 0.028408 , 0.054864 , 0.070157 , 0.032816 , 0.059395 , 0.039085 , 0.061489 , 0.047285 , 0.066319 , 0.057788 , 0.055927 , 0.048725 , 0.053276 , 0.041425 , 0.052258 , 0.055447 , 0.047824 
 526 , 0.047346 , 0.056477 , 0.065235 , 0.029568 , 0.05651 , 0.072957 , 0.033623 , 0.061383 , 0.040232 , 0.063689 , 0.048911 , 0.068208 , 0.059156 , 0.057525 , 0.050287 , 0.055311 , 0.043088 , 0.054001 , 0.057407 , 0.049796 
 527 , 0.04874 , 0.058091 , 0.067058 , 0.03068 , 0.058131 , 0.075747 , 0.034439 , 0.063365 , 0.041394 , 0.06586 , 0.050507 , 0.070063 , 0.06052 , 0.059064 , 0.051884 , 0.057317 , 0.044783 , 0.055735 , 0.059348 , 0.051738 
 528 , 0.050117 , 0.05966 , 0.06893 , 0.031718 , 0.05972 , 0.078513 , 0.035267 , 0.065354 , 0.042578 , 0.067994 , 0.052068 , 0.071843 , 0.061866 , 0.060495 , 0.053532 , 0.059259 , 0.046521 , 0.057455 , 0.061257 , 0.053625 
 529 , 0.05149 , 0.061222 , 0.070804 , 0.032757 , 0.061303 , 0.081271 , 0.036097 , 0.067336 , 0.043763 , 0.070136 , 0.05363 , 0.073632 , 0.063206 , 0.06193 , 0.055182 , 0.061208 , 0.048265 , 0.05917 , 0.063165 , 0.055506 
 530 , 0.052861 , 0.062775 , 0.072668 , 0.033789 , 0.062884 , 0.08402 , 0.036917 , 0.069316 , 0.044936 , 0.072259 , 0.055184 , 0.075407 , 0.064546 , 0.063354 , 0.056819 , 0.063143 , 0.049999 , 0.06088 , 0.065057 , 0.057385 
 531 , 0.054012 , 0.064114 , 0.074086 , 0.034762 , 0.064314 , 0.086416 , 0.037566 , 0.071083 , 0.045847 , 0.074107 , 0.056658 , 0.07709 , 0.065709 , 0.064623 , 0.058087 , 0.064912 , 0.051538 , 0.062382 , 0.066719 , 0.05909 
 532 , 0.05516 , 0.065457 , 0.075512 , 0.035736 , 0.065748 , 0.08881 , 0.038217 , 0.072858 , 0.046754 , 0.075955 , 0.058126 , 0.078776 , 0.066871 , 0.065894 , 0.059359 , 0.066677 , 0.053081 , 0.063884 , 0.068381 , 0.060793 
 533 , 0.056312 , 0.066799 , 0.076929 , 0.036701 , 0.067183 , 0.09121 , 0.038866 , 0.074624 , 0.047656 , 0.077803 , 0.059589 , 0.080458 , 0.068028 , 0.067162 , 0.06063 , 0.068441 , 0.054621 , 0.065381 , 0.070041 , 0.062502 
 534 , 0.057307 , 0.067939 , 0.078192 , 0.037463 , 0.068298 , 0.093314 , 0.039384 , 0.076081 , 0.048462 , 0.079346 , 0.060776 , 0.081773 , 0.068981 , 0.068214 , 0.061733 , 0.069902 , 0.055822 , 0.066623 , 0.071387 , 0.063886 
 535 , 0.05823 , 0.068977 , 0.079371 , 0.038129 , 0.069282 , 0.095284 , 0.039848 , 0.07739 , 0.049223 , 0.080765 , 0.061838 , 0.082937 , 0.069848 , 0.069183 , 0.062772 , 0.07122 , 0.056872 , 0.067746 , 0.0726 , 0.065128 
 536 , 0.059146 , 0.070016 , 0.080559 , 0.0388 , 0.070272 , 0.097248 , 0.040315 , 0.078702 , 0.049983 , 0.082188 , 0.062902 , 0.084094 , 0.070713 , 0.070151 , 0.063805 , 0.072541 , 0.057915 , 0.06887 , 0.073808 , 0.066366 
 537 , 0.059985 , 0.070978 , 0.08167 , 0.039437 , 0.071221 , 0.099122 , 0.04076 , 0.079925 , 0.050709 , 0.083516 , 0.063905 , 0.085211 , 0.071529 , 0.071064 , 0.064777 , 0.073767 , 0.058912 , 0.069948 , 0.07494 , 0.067538 
 538 , 0.060639 , 0.071788 , 0.082643 , 0.040007 , 0.072105 , 0.100775 , 0.041164 , 0.080984 , 0.051372 , 0.084648 , 0.064763 , 0.086221 , 0.072227 , 0.071853 , 0.065632 , 0.074813 , 0.059806 , 0.070912 , 0.075883 , 0.068541 
 539 , 0.061289 , 0.072603 , 0.083607 , 0.040588 , 0.072978 , 0.102425 , 0.041576 , 0.082041 , 0.052032 , 0.085786 , 0.065618 , 0.087229 , 0.072928 , 0.072646 , 0.066484 , 0.07585 , 0.06069 , 0.071882 , 0.076831 , 0.069544 
 540 , 0.061943 , 0.073423 , 0.084576 , 0.041158 , 0.073865 , 0.104086 , 0.041984 , 0.083105 , 0.052688 , 0.086917 , 0.06648 , 0.088236 , 0.073633 , 0.073437 , 0.067335 , 0.076894 , 0.06158 , 0.07285 , 0.077778 , 0.070553 
 541 , 0.062535 , 0.074193 , 0.085356 , 0.041593 , 0.074695 , 0.105497 , 0.04235 , 0.084001 , 0.053207 , 0.087955 , 0.067283 , 0.089186 , 0.074353 , 0.074178 , 0.068011 , 0.07787 , 0.062331 , 0.073712 , 0.078708 , 0.071397 
 542 , 0.063131 , 0.074962 , 0.08612 , 0.042021 , 0.075526 , 0.106908 , 0.042716 , 0.084899 , 0.053721 , 0.088996 , 0.068077 , 0.090137 , 0.075072 , 0.074918 , 0.068684 , 0.078847 , 0.063079 , 0.074582 , 0.079638 , 0.07224 
 543 , 0.063722 , 0.075728 , 0.086896 , 0.042444 , 0.07636 , 0.108313 , 0.043077 , 0.085793 , 0.05423 , 0.090035 , 0.068868 , 0.091094 , 0.075794 , 0.075662 , 0.069361 , 0.079823 , 0.063832 , 0.075448 , 0.080573 , 0.073081 
 544 , 0.0643 , 0.076454 , 0.087618 , 0.042874 , 0.077104 , 0.109731 , 0.043436 , 0.086716 , 0.05474 , 0.091053 , 0.069627 , 0.091991 , 0.076469 , 0.076373 , 0.070063 , 0.080739 , 0.064537 , 0.076254 , 0.081448 , 0.073868 
 545 , 0.064879 , 0.077155 , 0.088318 , 0.043297 , 0.077787 , 0.111155 , 0.04378 , 0.087657 , 0.055247 , 0.092068 , 0.070353 , 0.092855 , 0.077126 , 0.077074 , 0.070783 , 0.081626 , 0.065213 , 0.077029 , 0.082295 , 0.07463 
 546 , 0.065454 , 0.07786 , 0.089021 , 0.043723 , 0.078473 , 0.112573 , 0.044133 , 0.088603 , 0.055749 , 0.093082 , 0.071082 , 0.093716 , 0.077778 , 0.077778 , 0.0715 , 0.082504 , 0.065886 , 0.077801 , 0.083138 , 0.075397 
 547 , 0.065964 , 0.078488 , 0.089638 , 0.044114 , 0.079133 , 0.113875 , 0.044436 , 0.089473 , 0.056217 , 0.093975 , 0.071772 , 0.094516 , 0.078383 , 0.078428 , 0.072155 , 0.08332 , 0.066505 , 0.078503 , 0.083898 , 0.076102 
 548 , 0.066298 , 0.078914 , 0.090038 , 0.04445 , 0.079743 , 0.114841 , 0.044638 , 0.090128 , 0.056569 , 0.094545 , 0.07235 , 0.095178 , 0.078861 , 0.078952 , 0.072636 , 0.083956 , 0.066976 , 0.079005 , 0.084438 , 0.076631 
 549 , 0.066638 , 0.079339 , 0.090443 , 0.044786 , 0.080346 , 0.115799 , 0.044839 , 0.090791 , 0.056927 , 0.095113 , 0.072928 , 0.095832 , 0.079332 , 0.079468 , 0.073117 , 0.084592 , 0.067448 , 0.079506 , 0.084986 , 0.077159 
 550 , 0.066971 , 0.079765 , 0.090848 , 0.045116 , 0.080951 , 0.11677 , 0.045033 , 0.091449 , 0.057287 , 0.095683 , 0.073501 , 0.096496 , 0.079803 , 0.079985 , 0.073592 , 0.085231 , 0.067921 , 0.080008 , 0.085527 , 0.07769 
 551 , 0.067117 , 0.080039 , 0.091009 , 0.045169 , 0.081259 , 0.117295 , 0.045078 , 0.09165 , 0.057481 , 0.095965 , 0.073666 , 0.096834 , 0.080115 , 0.08023 , 0.07378 , 0.085528 , 0.068002 , 0.080222 , 0.085825 , 0.077828 
 552 , 0.067259 , 0.080298 , 0.09116 , 0.045191 , 0.081543 , 0.117796 , 0.045114 , 0.091817 , 0.057657 , 0.09624 , 0.073797 , 0.097149 , 0.080413 , 0.080451 , 0.073935 , 0.08579 , 0.068053 , 0.080413 , 0.086103 , 0.077938 
 553 , 0.067392 , 0.080549 , 0.091311 , 0.045219 , 0.081828 , 0.118291 , 0.04515 , 0.091977 , 0.05784 , 0.096508 , 0.073929 , 0.097472 , 0.08071 , 0.080672 , 0.07409 , 0.08606 , 0.068104 , 0.080603 , 0.086389 , 0.078039 
 554 , 0.067339 , 0.080554 , 0.09117 , 0.045095 , 0.081888 , 0.118336 , 0.045156 , 0.091914 , 0.057857 , 0.096482 , 0.073847 , 0.097509 , 0.080799 , 0.08063 , 0.074015 , 0.086027 , 0.067945 , 0.080569 , 0.086356 , 0.077879 
 555 , 0.067158 , 0.080364 , 0.090819 , 0.044854 , 0.08179 , 0.118052 , 0.045137 , 0.091677 , 0.057753 , 0.096246 , 0.073627 , 0.097342 , 0.08074 , 0.080403 , 0.073773 , 0.085791 , 0.067626 , 0.080372 , 0.086105 , 0.077513 
 556 , 0.066969 , 0.080183 , 0.09046 , 0.044613 , 0.081692 , 0.117768 , 0.045119 , 0.091441 , 0.057658 , 0.096009 , 0.073407 , 0.097166 , 0.080681 , 0.080167 , 0.073538 , 0.085547 , 0.067307 , 0.080175 , 0.085846 , 0.077147 
 557 , 0.066726 , 0.079945 , 0.090023 , 0.044333 , 0.081524 , 0.117389 , 0.045046 , 0.091111 , 0.057499 , 0.095663 , 0.073125 , 0.09695 , 0.080581 , 0.079899 , 0.073224 , 0.085225 , 0.06691 , 0.079915 , 0.085517 , 0.076704 
 558 , 0.066295 , 0.079527 , 0.089307 , 0.043926 , 0.081141 , 0.116696 , 0.044784 , 0.090493 , 0.057143 , 0.094947 , 0.072632 , 0.096562 , 0.080353 , 0.079496 , 0.07267 , 0.084631 , 0.066249 , 0.079435 , 0.08493 , 0.075999 
 559 , 0.065857 , 0.079113 , 0.088596 , 0.043522 , 0.080756 , 0.116004 , 0.044516 , 0.089872 , 0.056787 , 0.094219 , 0.072137 , 0.096183 , 0.080122 , 0.079098 , 0.072114 , 0.084034 , 0.065597 , 0.078953 , 0.084355 , 0.075285 
 560 , 0.065426 , 0.078701 , 0.087886 , 0.043119 , 0.080372 , 0.115312 , 0.044256 , 0.089244 , 0.056432 , 0.093501 , 0.071636 , 0.095797 , 0.079891 , 0.078701 , 0.071568 , 0.083438 , 0.064938 , 0.078464 , 0.083774 , 0.074581 
 561 , 0.064985 , 0.078218 , 0.087073 , 0.042646 , 0.079848 , 0.114362 , 0.043933 , 0.088474 , 0.056062 , 0.092616 , 0.070947 , 0.095266 , 0.079589 , 0.078241 , 0.070947 , 0.082627 , 0.064049 , 0.077823 , 0.083008 , 0.073703 
 562 , 0.06455 , 0.077721 , 0.086236 , 0.042157 , 0.079309 , 0.113369 , 0.043601 , 0.087664 , 0.055678 , 0.091706 , 0.070224 , 0.094721 , 0.079271 , 0.077767 , 0.070308 , 0.081793 , 0.06313 , 0.077152 , 0.082218 , 0.072799 
 563 , 0.064108 , 0.077226 , 0.08541 , 0.04167 , 0.078764 , 0.112372 , 0.043269 , 0.086865 , 0.055295 , 0.090797 , 0.069496 , 0.09417 , 0.078953 , 0.077301 , 0.069671 , 0.080954 , 0.062214 , 0.076483 , 0.081424 , 0.071891 
 564 , 0.063513 , 0.076601 , 0.08446 , 0.041115 , 0.078196 , 0.111142 , 0.042921 , 0.085896 , 0.054831 , 0.089757 , 0.068682 , 0.093513 , 0.078574 , 0.076715 , 0.068924 , 0.080032 , 0.061231 , 0.075687 , 0.080538 , 0.070836 
 565 , 0.062775 , 0.07588 , 0.083411 , 0.040491 , 0.077611 , 0.109705 , 0.042559 , 0.084803 , 0.054288 , 0.08861 , 0.067793 , 0.09277 , 0.078145 , 0.076023 , 0.068086 , 0.079055 , 0.060217 , 0.074782 , 0.079574 , 0.069643 
 566 , 0.06204 , 0.075163 , 0.082361 , 0.03987 , 0.077028 , 0.108277 , 0.042199 , 0.083717 , 0.053749 , 0.087462 , 0.066902 , 0.092031 , 0.077717 , 0.075335 , 0.067246 , 0.078069 , 0.059194 , 0.073882 , 0.078616 , 0.068459 
 567 , 0.061311 , 0.074436 , 0.081296 , 0.039216 , 0.076404 , 0.106814 , 0.041819 , 0.082601 , 0.053191 , 0.0863 , 0.065979 , 0.091266 , 0.077277 , 0.074622 , 0.066375 , 0.077075 , 0.058135 , 0.072959 , 0.077635 , 0.067255 
 568 , 0.060568 , 0.073682 , 0.080146 , 0.038401 , 0.075609 , 0.105181 , 0.041337 , 0.08137 , 0.052561 , 0.085047 , 0.064912 , 0.090399 , 0.076781 , 0.073838 , 0.065364 , 0.075973 , 0.056913 , 0.071962 , 0.076514 , 0.065957 
 569 , 0.059833 , 0.072933 , 0.078997 , 0.037583 , 0.074812 , 0.103553 , 0.040854 , 0.080139 , 0.051935 , 0.083793 , 0.063834 , 0.089532 , 0.076278 , 0.073051 , 0.064342 , 0.074871 , 0.055685 , 0.070958 , 0.075394 , 0.064659 
 570 , 0.059088 , 0.07218 , 0.077847 , 0.036764 , 0.074011 , 0.101929 , 0.040366 , 0.078909 , 0.051305 , 0.082541 , 0.062764 , 0.088662 , 0.075775 , 0.072261 , 0.063328 , 0.073769 , 0.054461 , 0.069954 , 0.074274 , 0.063357 
 571 , 0.058282 , 0.071285 , 0.076689 , 0.036057 , 0.073169 , 0.100273 , 0.039912 , 0.077692 , 0.050682 , 0.081169 , 0.061765 , 0.087685 , 0.075154 , 0.071482 , 0.062384 , 0.072536 , 0.053293 , 0.068943 , 0.07314 , 0.062049 
 572 , 0.057474 , 0.070369 , 0.07553 , 0.035376 , 0.072339 , 0.098626 , 0.039462 , 0.076483 , 0.050067 , 0.079783 , 0.060795 , 0.086699 , 0.07452 , 0.070737 , 0.06146 , 0.0713 , 0.052146 , 0.067936 , 0.072007 , 0.060738 
 573 , 0.056658 , 0.069458 , 0.074374 , 0.034686 , 0.0715 , 0.09697 , 0.039014 , 0.07527 , 0.049442 , 0.078394 , 0.059826 , 0.085711 , 0.073887 , 0.069988 , 0.060528 , 0.07006 , 0.050997 , 0.066928 , 0.070877 , 0.059425 
 574 , 0.055856 , 0.06861 , 0.073248 , 0.034017 , 0.070716 , 0.095364 , 0.038555 , 0.074095 , 0.048813 , 0.077061 , 0.058886 , 0.084801 , 0.073305 , 0.069272 , 0.05964 , 0.068937 , 0.049873 , 0.065971 , 0.069805 , 0.058182 
 575 , 0.055075 , 0.067838 , 0.072144 , 0.033354 , 0.069977 , 0.093809 , 0.038077 , 0.072949 , 0.048164 , 0.075773 , 0.057984 , 0.083968 , 0.072751 , 0.068544 , 0.058774 , 0.067951 , 0.048757 , 0.065057 , 0.068798 , 0.057009 
 576 , 0.0543 , 0.067056 , 0.071049 , 0.032698 , 0.069234 , 0.092245 , 0.037601 , 0.071798 , 0.047513 , 0.074488 , 0.057081 , 0.083132 , 0.072204 , 0.067812 , 0.057908 , 0.066965 , 0.047646 , 0.064142 , 0.067784 , 0.055834 
