JUL12SHB200005.spu,JUL12SHB200004.spu,JUL12SHB200003.spu,
Wavelength,JUL12SHB200007.spu,JUL12SHB200008.spu,JUL12SHB200009.spu,JUL12SHB200010.spu,JUL12SHB200011.spu,JUL12SHB200012.spu,JUL12SHB200013.spu,JUL12SHB200014.spu,JUL12SHB200015.spu,JUL12SHB200016.spu,JUL12SHB200017.spu,JUL12SHB200018.spu,JUL12SHB200019.spu,JUL12SHB200020.spu,JUL12SHB200021.spu,JUL12SHB200022.spu,JUL12SHB200023.spu,JUL12SHB200024.spu,JUL12SHB200025.spu
  (nm),7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 
  time  ,:44:37 A,:44:49 A,:45:04 A,:45:16 A,:45:46 A,:45:53 A,:46:01 A,:46:22 A,:46:32 A,:46:54 A,:47:06 A,:47:12 A,:47:20 A,:47:29 A,:48:20 A,:48:28 A,:48:34 A,:48:42 A,:48:48 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,
 602 , 0.034083 , 0.025854 , 0.02837 , 0.055382 , 0.034855 , 0.019056 , 0.055156 , 0.057502 , 0.043685 , 0.042641 , 0.041514 , 0.043649 , 0.036594 , 0.027583 , 0.071675 , 0.124206 , 0.080722 , 0.078416 , 0.101054 
 603 , 0.033752 , 0.02553 , 0.028084 , 0.05483 , 0.034572 , 0.018863 , 0.054594 , 0.056851 , 0.043224 , 0.04224 , 0.041198 , 0.043301 , 0.036249 , 0.027279 , 0.071211 , 0.123534 , 0.080186 , 0.077914 , 0.100557 
 604 , 0.033382 , 0.025183 , 0.027775 , 0.054215 , 0.034256 , 0.018661 , 0.054001 , 0.056188 , 0.04272 , 0.041795 , 0.040901 , 0.042945 , 0.035871 , 0.026957 , 0.070725 , 0.122819 , 0.079613 , 0.077395 , 0.100007 
 605 , 0.032959 , 0.024801 , 0.027417 , 0.053485 , 0.033891 , 0.018449 , 0.053358 , 0.055495 , 0.042146 , 0.041286 , 0.040624 , 0.042583 , 0.035433 , 0.026613 , 0.070194 , 0.122035 , 0.078978 , 0.076845 , 0.099356 
 606 , 0.032533 , 0.024415 , 0.02706 , 0.052747 , 0.033521 , 0.018233 , 0.052712 , 0.054805 , 0.041574 , 0.040778 , 0.040342 , 0.042217 , 0.034996 , 0.026265 , 0.069663 , 0.121255 , 0.078343 , 0.076296 , 0.098704 
 607 , 0.032112 , 0.024034 , 0.026708 , 0.052018 , 0.033152 , 0.018019 , 0.052069 , 0.054113 , 0.040998 , 0.040261 , 0.04006 , 0.041851 , 0.034555 , 0.025916 , 0.069129 , 0.120477 , 0.077702 , 0.075749 , 0.098057 
 608 , 0.031703 , 0.023665 , 0.026391 , 0.051289 , 0.032774 , 0.017805 , 0.051415 , 0.053467 , 0.04046 , 0.039705 , 0.039766 , 0.041491 , 0.034122 , 0.025561 , 0.068566 , 0.11983 , 0.077026 , 0.075211 , 0.097478 
 609 , 0.031292 , 0.023297 , 0.026074 , 0.05056 , 0.032395 , 0.017593 , 0.050765 , 0.052825 , 0.039918 , 0.039147 , 0.039472 , 0.041126 , 0.033688 , 0.025207 , 0.068008 , 0.119174 , 0.076348 , 0.074674 , 0.096899 
 610 , 0.030883 , 0.022931 , 0.025759 , 0.049834 , 0.032012 , 0.017382 , 0.050113 , 0.052176 , 0.039375 , 0.03859 , 0.03918 , 0.040768 , 0.033256 , 0.024854 , 0.067446 , 0.118513 , 0.075667 , 0.074134 , 0.096311 
 611 , 0.030574 , 0.022584 , 0.025461 , 0.049177 , 0.031711 , 0.017192 , 0.049531 , 0.051586 , 0.038883 , 0.03814 , 0.038958 , 0.040474 , 0.032858 , 0.024544 , 0.067038 , 0.11812 , 0.075157 , 0.073781 , 0.095921 
 612 , 0.030313 , 0.022254 , 0.025169 , 0.048545 , 0.031439 , 0.017011 , 0.048973 , 0.051022 , 0.038402 , 0.037729 , 0.038766 , 0.040201 , 0.032476 , 0.024252 , 0.066686 , 0.117853 , 0.074711 , 0.073505 , 0.095614 
 613 , 0.030047 , 0.021914 , 0.024873 , 0.047912 , 0.031163 , 0.016824 , 0.04841 , 0.050447 , 0.037922 , 0.037309 , 0.038574 , 0.039929 , 0.032089 , 0.023956 , 0.06633 , 0.11758 , 0.074264 , 0.073223 , 0.095307 
 614 , 0.029793 , 0.021604 , 0.024584 , 0.047302 , 0.030898 , 0.016653 , 0.047864 , 0.049904 , 0.037471 , 0.036898 , 0.038376 , 0.039675 , 0.031754 , 0.023683 , 0.065985 , 0.117328 , 0.073842 , 0.072956 , 0.095032 
 615 , 0.029552 , 0.021338 , 0.024301 , 0.046748 , 0.030641 , 0.016499 , 0.04733 , 0.049413 , 0.037081 , 0.036499 , 0.03817 , 0.039453 , 0.031502 , 0.023456 , 0.065649 , 0.117086 , 0.073481 , 0.072695 , 0.094823 
 616 , 0.029314 , 0.021068 , 0.02402 , 0.046187 , 0.030382 , 0.016352 , 0.046793 , 0.048921 , 0.036689 , 0.036098 , 0.037967 , 0.039234 , 0.031247 , 0.023225 , 0.065312 , 0.116842 , 0.07312 , 0.072429 , 0.094616 
 617 , 0.02907 , 0.020799 , 0.023735 , 0.045627 , 0.030123 , 0.016199 , 0.046258 , 0.048423 , 0.036298 , 0.035692 , 0.037758 , 0.03901 , 0.030987 , 0.022995 , 0.06497 , 0.116598 , 0.072754 , 0.072163 , 0.094403 
 618 , 0.028834 , 0.020594 , 0.023494 , 0.045111 , 0.029962 , 0.016069 , 0.045817 , 0.048047 , 0.035922 , 0.035361 , 0.037641 , 0.038773 , 0.030732 , 0.022804 , 0.064707 , 0.116518 , 0.072485 , 0.072063 , 0.094246 
 619 , 0.028599 , 0.020386 , 0.023253 , 0.044593 , 0.029801 , 0.015944 , 0.045378 , 0.047663 , 0.035545 , 0.035023 , 0.037528 , 0.038531 , 0.030472 , 0.022607 , 0.064437 , 0.116443 , 0.072208 , 0.07197 , 0.09409 
 620 , 0.028359 , 0.020173 , 0.023011 , 0.044069 , 0.029636 , 0.01581 , 0.044939 , 0.047275 , 0.035163 , 0.034686 , 0.037409 , 0.038294 , 0.030213 , 0.022415 , 0.064168 , 0.116364 , 0.071936 , 0.071872 , 0.093929 
 621 , 0.028188 , 0.02 , 0.022784 , 0.043654 , 0.029471 , 0.015685 , 0.044569 , 0.046941 , 0.03487 , 0.034403 , 0.037306 , 0.038126 , 0.030003 , 0.022217 , 0.063918 , 0.116307 , 0.071713 , 0.071768 , 0.093826 
 622 , 0.028052 , 0.019847 , 0.022572 , 0.043293 , 0.029305 , 0.015565 , 0.044233 , 0.04663 , 0.034621 , 0.034153 , 0.037212 , 0.037992 , 0.029817 , 0.02203 , 0.063692 , 0.11626 , 0.071519 , 0.071668 , 0.093763 
 623 , 0.027915 , 0.019693 , 0.022354 , 0.042927 , 0.029134 , 0.015445 , 0.043897 , 0.046315 , 0.034367 , 0.033904 , 0.037117 , 0.037859 , 0.029631 , 0.021832 , 0.063461 , 0.116212 , 0.071325 , 0.071574 , 0.093694 
 624 , 0.027788 , 0.019572 , 0.022155 , 0.042593 , 0.028993 , 0.015352 , 0.043594 , 0.046042 , 0.034143 , 0.033685 , 0.037055 , 0.037756 , 0.029475 , 0.021682 , 0.06328 , 0.11622 , 0.071183 , 0.071521 , 0.093671 
 625 , 0.027692 , 0.019534 , 0.022005 , 0.042321 , 0.028918 , 0.015311 , 0.043362 , 0.045842 , 0.033978 , 0.03352 , 0.037051 , 0.037718 , 0.029381 , 0.021601 , 0.06319 , 0.116348 , 0.071154 , 0.071552 , 0.093731 
 626 , 0.027592 , 0.019491 , 0.021854 , 0.042048 , 0.028843 , 0.015269 , 0.043125 , 0.045637 , 0.033808 , 0.033354 , 0.037043 , 0.037686 , 0.029282 , 0.021525 , 0.063099 , 0.116473 , 0.07112 , 0.071579 , 0.093792 
 627 , 0.027496 , 0.019448 , 0.021698 , 0.04177 , 0.028763 , 0.015227 , 0.042888 , 0.045437 , 0.033633 , 0.033189 , 0.03704 , 0.037649 , 0.029187 , 0.021444 , 0.06301 , 0.1166 , 0.071092 , 0.071606 , 0.093853 
 628 , 0.027422 , 0.019374 , 0.021639 , 0.041551 , 0.028714 , 0.015168 , 0.042679 , 0.045298 , 0.033528 , 0.033054 , 0.037026 , 0.037595 , 0.029093 , 0.021349 , 0.062896 , 0.116706 , 0.071038 , 0.071597 , 0.093865 
 629 , 0.027347 , 0.019298 , 0.02158 , 0.041333 , 0.028661 , 0.015104 , 0.042467 , 0.045168 , 0.033424 , 0.032915 , 0.037009 , 0.037533 , 0.029 , 0.021251 , 0.062794 , 0.11681 , 0.070983 , 0.071597 , 0.093881 
 630 , 0.027273 , 0.019223 , 0.021522 , 0.041115 , 0.028607 , 0.015041 , 0.042254 , 0.045032 , 0.033315 , 0.03278 , 0.036992 , 0.037477 , 0.028907 , 0.021152 , 0.062682 , 0.116918 , 0.070926 , 0.071596 , 0.093892 
 631 , 0.027192 , 0.019176 , 0.021455 , 0.040906 , 0.028567 , 0.014978 , 0.042106 , 0.044899 , 0.03319 , 0.03266 , 0.036983 , 0.037418 , 0.028817 , 0.02106 , 0.062601 , 0.117081 , 0.070892 , 0.071602 , 0.093912 
 632 , 0.027117 , 0.019139 , 0.021387 , 0.040696 , 0.028529 , 0.014915 , 0.041987 , 0.044775 , 0.033058 , 0.032548 , 0.036977 , 0.037373 , 0.028739 , 0.020971 , 0.062528 , 0.117289 , 0.070872 , 0.071612 , 0.093925 
 633 , 0.027037 , 0.019102 , 0.021313 , 0.040491 , 0.028491 , 0.014857 , 0.041869 , 0.044646 , 0.032922 , 0.032436 , 0.036972 , 0.037323 , 0.028656 , 0.020882 , 0.062455 , 0.117492 , 0.070851 , 0.071618 , 0.093938 
 634 , 0.026937 , 0.019035 , 0.021228 , 0.040263 , 0.028432 , 0.014791 , 0.041738 , 0.044493 , 0.032772 , 0.032301 , 0.036967 , 0.037253 , 0.028553 , 0.020791 , 0.062349 , 0.117623 , 0.070788 , 0.071595 , 0.093912 
 635 , 0.026784 , 0.018902 , 0.021106 , 0.040008 , 0.028331 , 0.014715 , 0.04159 , 0.044276 , 0.032578 , 0.032131 , 0.036971 , 0.037152 , 0.028406 , 0.020684 , 0.062179 , 0.117595 , 0.070653 , 0.071527 , 0.093823 
 636 , 0.026635 , 0.018771 , 0.020987 , 0.039754 , 0.028228 , 0.014641 , 0.041447 , 0.044065 , 0.032388 , 0.031956 , 0.03697 , 0.037051 , 0.028258 , 0.02058 , 0.062007 , 0.117568 , 0.070514 , 0.071458 , 0.093737 
 637 , 0.026485 , 0.018641 , 0.020868 , 0.039499 , 0.028124 , 0.014568 , 0.041299 , 0.043848 , 0.032192 , 0.031785 , 0.036974 , 0.036949 , 0.028109 , 0.020476 , 0.061835 , 0.117541 , 0.070379 , 0.071389 , 0.09365 
 638 , 0.026327 , 0.018488 , 0.02073 , 0.039158 , 0.027954 , 0.014463 , 0.041027 , 0.04352 , 0.031888 , 0.03149 , 0.036855 , 0.036775 , 0.027909 , 0.020292 , 0.061575 , 0.117302 , 0.070084 , 0.071172 , 0.093469 
 639 , 0.026162 , 0.018331 , 0.020592 , 0.038817 , 0.027777 , 0.01436 , 0.04075 , 0.043187 , 0.031581 , 0.031193 , 0.036738 , 0.036597 , 0.027706 , 0.020102 , 0.061311 , 0.117062 , 0.069783 , 0.070943 , 0.093276 
 640 , 0.025997 , 0.018179 , 0.020448 , 0.038475 , 0.027604 , 0.014257 , 0.040471 , 0.042857 , 0.031268 , 0.030894 , 0.036615 , 0.036418 , 0.027503 , 0.019912 , 0.061046 , 0.116821 , 0.069481 , 0.070719 , 0.093082 
 641 , 0.025818 , 0.017953 , 0.020262 , 0.038068 , 0.027398 , 0.014155 , 0.040114 , 0.042494 , 0.030938 , 0.030573 , 0.036463 , 0.03622 , 0.027246 , 0.01971 , 0.06065 , 0.116427 , 0.069087 , 0.070373 , 0.092757 
 642 , 0.02563 , 0.017695 , 0.020051 , 0.037634 , 0.027165 , 0.014056 , 0.039701 , 0.042108 , 0.03058 , 0.030236 , 0.036291 , 0.036012 , 0.026952 , 0.019498 , 0.060178 , 0.115947 , 0.06864 , 0.069972 , 0.092349 
 643 , 0.025441 , 0.017431 , 0.019839 , 0.037189 , 0.026932 , 0.013958 , 0.039293 , 0.041726 , 0.030228 , 0.029893 , 0.036119 , 0.0358 , 0.026658 , 0.019281 , 0.0597 , 0.115465 , 0.068187 , 0.069561 , 0.091935 
 644 , 0.025238 , 0.017167 , 0.019609 , 0.036725 , 0.026695 , 0.013832 , 0.038878 , 0.041329 , 0.029858 , 0.029533 , 0.035934 , 0.035568 , 0.02636 , 0.019056 , 0.059228 , 0.114953 , 0.067715 , 0.069151 , 0.091501 
 645 , 0.025012 , 0.016895 , 0.019345 , 0.036199 , 0.026446 , 0.013652 , 0.038451 , 0.040906 , 0.029465 , 0.029129 , 0.035717 , 0.0353 , 0.026069 , 0.018796 , 0.058757 , 0.114377 , 0.067199 , 0.068734 , 0.091053 
 646 , 0.024779 , 0.016623 , 0.01908 , 0.035673 , 0.026193 , 0.013468 , 0.038028 , 0.040476 , 0.029073 , 0.028722 , 0.0355 , 0.035026 , 0.025771 , 0.018541 , 0.058284 , 0.1138 , 0.066679 , 0.068313 , 0.090603 
 647 , 0.02455 , 0.016345 , 0.01881 , 0.03514 , 0.025941 , 0.013284 , 0.0376 , 0.040045 , 0.028676 , 0.028315 , 0.035282 , 0.034748 , 0.025477 , 0.01828 , 0.057806 , 0.113212 , 0.066154 , 0.067886 , 0.090154 
 648 , 0.024317 , 0.016113 , 0.018576 , 0.034643 , 0.025704 , 0.013171 , 0.037192 , 0.03963 , 0.028315 , 0.027876 , 0.035107 , 0.03449 , 0.025184 , 0.018051 , 0.057374 , 0.112684 , 0.065655 , 0.067475 , 0.089758 
 649 , 0.024081 , 0.015879 , 0.018337 , 0.034144 , 0.025463 , 0.013053 , 0.036776 , 0.039215 , 0.027957 , 0.027437 , 0.03493 , 0.034231 , 0.024887 , 0.017822 , 0.05694 , 0.112145 , 0.065152 , 0.06706 , 0.089345 
 650 , 0.023839 , 0.015644 , 0.018099 , 0.033641 , 0.025217 , 0.012935 , 0.036355 , 0.038789 , 0.027589 , 0.026992 , 0.034753 , 0.033967 , 0.024589 , 0.017588 , 0.0565 , 0.111607 , 0.064643 , 0.066639 , 0.088931 
 651 , 0.023661 , 0.015439 , 0.017894 , 0.033205 , 0.024998 , 0.012811 , 0.035977 , 0.038432 , 0.027254 , 0.026627 , 0.034634 , 0.033741 , 0.024335 , 0.017409 , 0.056086 , 0.111146 , 0.064191 , 0.066278 , 0.088551 
 652 , 0.023525 , 0.015244 , 0.01771 , 0.032812 , 0.024801 , 0.012676 , 0.03563 , 0.038101 , 0.026935 , 0.026307 , 0.034542 , 0.033526 , 0.024112 , 0.017256 , 0.055688 , 0.110728 , 0.063785 , 0.065955 , 0.088204 
 653 , 0.023389 , 0.01505 , 0.017526 , 0.032418 , 0.024599 , 0.012547 , 0.035277 , 0.037769 , 0.026611 , 0.025988 , 0.034455 , 0.033316 , 0.023889 , 0.017102 , 0.055286 , 0.110306 , 0.06337 , 0.065632 , 0.087846 
 654 , 0.023238 , 0.01484 , 0.01734 , 0.032012 , 0.024396 , 0.012417 , 0.034925 , 0.03743 , 0.026288 , 0.025661 , 0.034349 , 0.033104 , 0.023646 , 0.016932 , 0.054882 , 0.109872 , 0.062948 , 0.06531 , 0.087486 
 655 , 0.02306 , 0.014605 , 0.017144 , 0.031607 , 0.024187 , 0.0123 , 0.03458 , 0.037073 , 0.025972 , 0.025329 , 0.034212 , 0.032907 , 0.023376 , 0.016731 , 0.054473 , 0.109414 , 0.062494 , 0.065008 , 0.087119 
 656 , 0.022879 , 0.014368 , 0.016945 , 0.031201 , 0.023976 , 0.012184 , 0.034237 , 0.036722 , 0.025655 , 0.024991 , 0.034074 , 0.032706 , 0.023109 , 0.016532 , 0.054065 , 0.108961 , 0.062045 , 0.064703 , 0.086755 
 657 , 0.022703 , 0.014131 , 0.01675 , 0.03079 , 0.02377 , 0.012069 , 0.033889 , 0.03637 , 0.025332 , 0.024658 , 0.03394 , 0.03251 , 0.022836 , 0.016327 , 0.053656 , 0.108513 , 0.06159 , 0.064398 , 0.086391 
 658 , 0.022514 , 0.013898 , 0.016539 , 0.030401 , 0.023564 , 0.01196 , 0.033567 , 0.036075 , 0.025048 , 0.024319 , 0.033811 , 0.032302 , 0.022595 , 0.016167 , 0.05321 , 0.108098 , 0.061097 , 0.064146 , 0.086048 
 659 , 0.022331 , 0.013665 , 0.016322 , 0.030013 , 0.023361 , 0.011854 , 0.033247 , 0.035782 , 0.024769 , 0.023984 , 0.033685 , 0.032094 , 0.022362 , 0.016006 , 0.052767 , 0.107682 , 0.060602 , 0.063902 , 0.085698 
 660 , 0.022143 , 0.013437 , 0.016111 , 0.029635 , 0.023159 , 0.011748 , 0.032931 , 0.035488 , 0.02449 , 0.023648 , 0.033564 , 0.03189 , 0.022128 , 0.015851 , 0.052324 , 0.107275 , 0.060111 , 0.063658 , 0.085347 
 661 , 0.021978 , 0.013248 , 0.015903 , 0.029309 , 0.022948 , 0.011604 , 0.032623 , 0.035186 , 0.024199 , 0.023306 , 0.033429 , 0.031673 , 0.021897 , 0.015694 , 0.051859 , 0.106828 , 0.059609 , 0.063351 , 0.084967 
 662 , 0.021815 , 0.013088 , 0.015693 , 0.029026 , 0.022734 , 0.011444 , 0.032325 , 0.034878 , 0.023899 , 0.022964 , 0.03329 , 0.031451 , 0.021662 , 0.015534 , 0.051382 , 0.106334 , 0.059098 , 0.063015 , 0.084575 
 663 , 0.021657 , 0.012923 , 0.015487 , 0.028742 , 0.022526 , 0.011288 , 0.032026 , 0.03457 , 0.023598 , 0.022623 , 0.033155 , 0.031229 , 0.021433 , 0.01538 , 0.05091 , 0.105845 , 0.058597 , 0.062684 , 0.084183 
 664 , 0.021513 , 0.012776 , 0.015322 , 0.028446 , 0.022346 , 0.01115 , 0.031764 , 0.034304 , 0.023323 , 0.022316 , 0.033021 , 0.031033 , 0.021222 , 0.01523 , 0.050465 , 0.105362 , 0.058108 , 0.062382 , 0.083803 
 665 , 0.021423 , 0.012651 , 0.015241 , 0.028112 , 0.022242 , 0.01107 , 0.031582 , 0.034136 , 0.023102 , 0.022093 , 0.032917 , 0.030901 , 0.021054 , 0.015097 , 0.050072 , 0.104899 , 0.057657 , 0.06215 , 0.083445 
 666 , 0.021329 , 0.012531 , 0.015168 , 0.027781 , 0.022138 , 0.010995 , 0.031396 , 0.033972 , 0.02288 , 0.021866 , 0.03281 , 0.030772 , 0.020893 , 0.014968 , 0.049688 , 0.104446 , 0.057206 , 0.061917 , 0.083092 
 667 , 0.021239 , 0.01241 , 0.01509 , 0.02745 , 0.022033 , 0.010914 , 0.031216 , 0.033803 , 0.022659 , 0.021644 , 0.032707 , 0.030642 , 0.020727 , 0.014839 , 0.049299 , 0.103993 , 0.056759 , 0.061688 , 0.082743 
 668 , 0.021141 , 0.012317 , 0.01499 , 0.027302 , 0.021921 , 0.010871 , 0.031103 , 0.033658 , 0.022531 , 0.021474 , 0.032653 , 0.030519 , 0.020618 , 0.014754 , 0.049028 , 0.103678 , 0.056456 , 0.061463 , 0.082532 
 669 , 0.021044 , 0.012227 , 0.014892 , 0.027155 , 0.02181 , 0.010825 , 0.030991 , 0.033513 , 0.02241 , 0.021311 , 0.032604 , 0.030386 , 0.02051 , 0.014672 , 0.04876 , 0.103363 , 0.056165 , 0.061238 , 0.082329 
 670 , 0.020943 , 0.012142 , 0.014794 , 0.027014 , 0.021693 , 0.01078 , 0.030879 , 0.033362 , 0.022289 , 0.021143 , 0.032555 , 0.030257 , 0.020398 , 0.014589 , 0.048496 , 0.103052 , 0.055867 , 0.061013 , 0.082125 
 671 , 0.020925 , 0.012084 , 0.014772 , 0.026939 , 0.021646 , 0.010761 , 0.030837 , 0.033282 , 0.022223 , 0.021044 , 0.03252 , 0.030229 , 0.020323 , 0.014551 , 0.048338 , 0.102901 , 0.055696 , 0.060896 , 0.082012 
 672 , 0.020958 , 0.012055 , 0.014804 , 0.026906 , 0.021639 , 0.01075 , 0.030831 , 0.03324 , 0.022186 , 0.020984 , 0.032492 , 0.030259 , 0.020267 , 0.014552 , 0.048246 , 0.102847 , 0.055596 , 0.060848 , 0.081961 
 673 , 0.020991 , 0.012025 , 0.014837 , 0.026872 , 0.021637 , 0.010739 , 0.030826 , 0.033198 , 0.022149 , 0.020924 , 0.032469 , 0.030293 , 0.020206 , 0.014547 , 0.048148 , 0.102792 , 0.055491 , 0.060793 , 0.081909 
 674 , 0.021029 , 0.012019 , 0.014877 , 0.026876 , 0.021661 , 0.010735 , 0.030842 , 0.033193 , 0.022158 , 0.0209 , 0.032468 , 0.03034 , 0.02018 , 0.014562 , 0.048117 , 0.102812 , 0.055455 , 0.060794 , 0.081917 
 675 , 0.021076 , 0.012077 , 0.014947 , 0.026977 , 0.021756 , 0.010764 , 0.030896 , 0.033283 , 0.02228 , 0.020957 , 0.032536 , 0.030428 , 0.020241 , 0.01462 , 0.048251 , 0.10302 , 0.055599 , 0.060909 , 0.082078 
 676 , 0.02112 , 0.012128 , 0.015015 , 0.027086 , 0.021848 , 0.010792 , 0.030955 , 0.033373 , 0.022405 , 0.021016 , 0.032603 , 0.030513 , 0.020304 , 0.014677 , 0.048383 , 0.103224 , 0.055742 , 0.06102 , 0.082234 
 677 , 0.021164 , 0.012185 , 0.015082 , 0.027189 , 0.021946 , 0.010819 , 0.031009 , 0.033464 , 0.02253 , 0.021081 , 0.032666 , 0.030603 , 0.020367 , 0.014738 , 0.048515 , 0.10343 , 0.055889 , 0.061132 , 0.082396 
 678 , 0.021347 , 0.012382 , 0.015224 , 0.02748 , 0.022132 , 0.010969 , 0.031269 , 0.03375 , 0.022817 , 0.021378 , 0.032834 , 0.030829 , 0.020598 , 0.014873 , 0.048947 , 0.103991 , 0.056358 , 0.061497 , 0.082885 
 679 , 0.021535 , 0.012584 , 0.015369 , 0.027785 , 0.022327 , 0.011132 , 0.031539 , 0.034051 , 0.023113 , 0.021697 , 0.033013 , 0.031062 , 0.020837 , 0.015012 , 0.049404 , 0.104596 , 0.056844 , 0.061878 , 0.083407 
 680 , 0.021729 , 0.012793 , 0.015519 , 0.028097 , 0.022523 , 0.01129 , 0.031816 , 0.034354 , 0.02341 , 0.022013 , 0.033193 , 0.031301 , 0.021078 , 0.015157 , 0.049868 , 0.105205 , 0.057333 , 0.062261 , 0.083933 
 681 , 0.021997 , 0.013096 , 0.015808 , 0.028666 , 0.022862 , 0.011513 , 0.032259 , 0.034792 , 0.023912 , 0.022535 , 0.033504 , 0.0317 , 0.021485 , 0.015428 , 0.050689 , 0.106153 , 0.058181 , 0.062856 , 0.084773 
 682 , 0.022316 , 0.013467 , 0.016188 , 0.029406 , 0.023294 , 0.011771 , 0.032809 , 0.035324 , 0.024546 , 0.023188 , 0.033897 , 0.032206 , 0.02201 , 0.015781 , 0.051728 , 0.107297 , 0.059262 , 0.063578 , 0.085799 
 683 , 0.022637 , 0.013845 , 0.01658 , 0.03016 , 0.023732 , 0.012035 , 0.033371 , 0.035863 , 0.025192 , 0.023854 , 0.034297 , 0.032721 , 0.022542 , 0.016146 , 0.052787 , 0.108462 , 0.060357 , 0.06432 , 0.086851 
 684 , 0.023072 , 0.014328 , 0.017082 , 0.031113 , 0.024301 , 0.012384 , 0.034095 , 0.036611 , 0.026033 , 0.02472 , 0.034783 , 0.033364 , 0.023205 , 0.016616 , 0.05409 , 0.109938 , 0.061744 , 0.065287 , 0.088174 
 685 , 0.023786 , 0.015064 , 0.017869 , 0.032525 , 0.02517 , 0.012927 , 0.035213 , 0.037848 , 0.027339 , 0.026082 , 0.035494 , 0.034322 , 0.024179 , 0.017344 , 0.055982 , 0.112171 , 0.063803 , 0.066799 , 0.09015 
 686 , 0.02451 , 0.01582 , 0.01867 , 0.033964 , 0.026054 , 0.013478 , 0.036348 , 0.039108 , 0.028666 , 0.027466 , 0.036215 , 0.035291 , 0.025173 , 0.018092 , 0.057911 , 0.114447 , 0.065906 , 0.068342 , 0.092173 
 687 , 0.025251 , 0.016588 , 0.019484 , 0.035435 , 0.026963 , 0.014047 , 0.037507 , 0.040393 , 0.030024 , 0.028876 , 0.036955 , 0.036285 , 0.026187 , 0.018852 , 0.059873 , 0.116769 , 0.068047 , 0.069912 , 0.094228 
 688 , 0.026528 , 0.01785 , 0.020817 , 0.038052 , 0.028505 , 0.014925 , 0.039557 , 0.042524 , 0.032335 , 0.031212 , 0.038179 , 0.037867 , 0.027959 , 0.020155 , 0.062827 , 0.120291 , 0.071235 , 0.072236 , 0.097255 
 689 , 0.027834 , 0.019138 , 0.022176 , 0.040725 , 0.030077 , 0.015818 , 0.041653 , 0.044697 , 0.034701 , 0.033593 , 0.039421 , 0.039484 , 0.029765 , 0.021492 , 0.065839 , 0.123884 , 0.074478 , 0.074589 , 0.100339 
 690 , 0.029148 , 0.020433 , 0.023538 , 0.043414 , 0.031658 , 0.016718 , 0.043764 , 0.046874 , 0.037082 , 0.035989 , 0.040675 , 0.041105 , 0.031579 , 0.022832 , 0.068862 , 0.127492 , 0.077731 , 0.076951 , 0.103434 
 691 , 0.030894 , 0.022187 , 0.025336 , 0.046925 , 0.03381 , 0.017942 , 0.04665 , 0.049842 , 0.040188 , 0.03914 , 0.042321 , 0.043258 , 0.033932 , 0.024648 , 0.0725 , 0.131805 , 0.081736 , 0.07982 , 0.107183 
 692 , 0.0329 , 0.024211 , 0.0274 , 0.050913 , 0.036311 , 0.019356 , 0.050003 , 0.053277 , 0.04371 , 0.042737 , 0.044207 , 0.045714 , 0.036602 , 0.026744 , 0.076488 , 0.136523 , 0.086187 , 0.082993 , 0.111318 
 693 , 0.034893 , 0.026221 , 0.029444 , 0.054873 , 0.038787 , 0.020757 , 0.05333 , 0.05669 , 0.04721 , 0.046307 , 0.046079 , 0.048156 , 0.039252 , 0.028826 , 0.080444 , 0.141203 , 0.090611 , 0.086145 , 0.115421 
 694 , 0.037089 , 0.028433 , 0.031732 , 0.059252 , 0.041539 , 0.022321 , 0.057051 , 0.060524 , 0.051087 , 0.050232 , 0.048115 , 0.050817 , 0.042193 , 0.031157 , 0.084618 , 0.14605 , 0.095285 , 0.089437 , 0.119718 
 695 , 0.039785 , 0.031152 , 0.034639 , 0.06469 , 0.044974 , 0.024288 , 0.061745 , 0.065396 , 0.055898 , 0.055029 , 0.050536 , 0.05406 , 0.045859 , 0.034128 , 0.089384 , 0.151319 , 0.100598 , 0.093103 , 0.124518 
 696 , 0.042447 , 0.033841 , 0.037521 , 0.070074 , 0.048372 , 0.026239 , 0.066394 , 0.070221 , 0.060658 , 0.05978 , 0.05293 , 0.057272 , 0.049492 , 0.037064 , 0.094099 , 0.156518 , 0.105849 , 0.096728 , 0.12927 
 697 , 0.045083 , 0.036504 , 0.040377 , 0.075406 , 0.051737 , 0.028172 , 0.070999 , 0.074997 , 0.065374 , 0.064487 , 0.055299 , 0.060457 , 0.053085 , 0.039973 , 0.098766 , 0.161669 , 0.11105 , 0.100314 , 0.133975 
 698 , 0.048473 , 0.039867 , 0.044018 , 0.082038 , 0.056147 , 0.030722 , 0.076976 , 0.081153 , 0.071281 , 0.070375 , 0.058272 , 0.06436 , 0.057728 , 0.043798 , 0.103981 , 0.167269 , 0.116901 , 0.104259 , 0.139106 
