  time  ,54:24 PM,54:30 PM,54:38 PM,54:44 PM,54:51 PM,55:58 PM,56:05 PM,56:11 PM,56:19 PM,56:27 PM,57:18 PM,57:24 PM,57:30 PM,57:39 PM,57:46 PM,58:37 PM,58:46 PM,58:53 PM,59:01 PM,59:09 PM,00:17 PM,00:25 PM,00:31 PM,00:40 PM,00:47 PM,01:49 PM,01:55 PM,02:01 PM,02:10 PM,02:17 PM,03:02 PM,03:08 PM,03:20 PM,03:34 PM,03:40 PM,04:32 PM,04:39 PM,04:48 PM,04:54 PM,05:01 PM,06:15 PM,06:22 PM,06:29 PM,06:36 PM,06:45 PM,07:59 PM,08:04 PM,08:11 PM,08:22 PM,08:32 PM,09:09 PM,09:15 PM,09:22 PM,09:29 PM,09:36 PM,10:14 PM,10:22 PM,10:28 PM,10:35 PM,10:41 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 336 , 0.002704 , 0.004264 , 0.004444 , 0.006954 , 0.009635 , 0.013981 , 0.011304 , 0.005238 , 0.008084 , 0.013856 , 0.003833 , 0.006358 , 0.004661 , 0.003301 , 0.00451 , 0.019413 , 0.016057 , 0.022476 , 0.005841 , 0.014828 , 0.013188 , 0.023068 , 0.026736 , 0.009483 , 0.021022 , 0.000615 , 0.001607 , 0.001214 , 0.000582 , 0.003423 , 0.000915 , 0.00088 , 0.016429 , 0.019622 , 0.026124 , 0.005941 , 0.00806 , 0.001189 , 0.01411 , 0.009567 , 0.00529 , 0.000543 , 0.003295 , 0.007361 , 0.005871 , 0.006267 , 0.001667 , 0.009168 , 0.001191 , 0.016554 , 0.002861 , 0.006821 , 0.032236 , 0.017135 , 0.007228 , 0.013389 , 0.017471 , 0.013103 , 0.011699 , 0.009432 
 337 , 0.00324 , 0.005618 , 0.005343 , 0.008154 , 0.00864 , 0.013941 , 0.011954 , 0.005354 , 0.008279 , 0.014036 , 0.004602 , 0.006803 , 0.005645 , 0.004255 , 0.005067 , 0.019319 , 0.015267 , 0.021538 , 0.0071 , 0.015202 , 0.013954 , 0.0213 , 0.024865 , 0.011371 , 0.022221 , 0.000901 , 0.00245 , 0.002052 , 0.001005 , 0.004199 , 0.001456 , 0.001521 , 0.016361 , 0.020123 , 0.025838 , 0.006116 , 0.008298 , 0.001944 , 0.014018 , 0.010039 , 0.006134 , 0.00078 , 0.003863 , 0.008398 , 0.006678 , 0.007016 , 0.002694 , 0.0095 , 0.001902 , 0.017106 , 0.003722 , 0.00767 , 0.02975 , 0.020163 , 0.007191 , 0.013823 , 0.018515 , 0.01274 , 0.011407 , 0.010007 
 338 , 0.003748 , 0.00652 , 0.005878 , 0.009133 , 0.007824 , 0.013693 , 0.0123 , 0.005338 , 0.008239 , 0.013953 , 0.005131 , 0.007035 , 0.006407 , 0.004972 , 0.005428 , 0.018954 , 0.014414 , 0.02047 , 0.008097 , 0.015254 , 0.014275 , 0.019653 , 0.023062 , 0.012923 , 0.022953 , 0.001067 , 0.002989 , 0.002743 , 0.001373 , 0.004762 , 0.00184 , 0.002076 , 0.016051 , 0.020276 , 0.025206 , 0.006144 , 0.008329 , 0.002515 , 0.013707 , 0.010299 , 0.006731 , 0.000909 , 0.004191 , 0.009116 , 0.007221 , 0.007517 , 0.003516 , 0.009609 , 0.002411 , 0.01734 , 0.004358 , 0.00815 , 0.027423 , 0.023288 , 0.006969 , 0.013998 , 0.019346 , 0.012214 , 0.010971 , 0.010274 
 339 , 0.004543 , 0.006546 , 0.00645 , 0.009919 , 0.008684 , 0.015297 , 0.01439 , 0.00624 , 0.009518 , 0.015797 , 0.006087 , 0.008231 , 0.007351 , 0.005661 , 0.006456 , 0.02113 , 0.01571 , 0.023338 , 0.008898 , 0.016678 , 0.016476 , 0.021574 , 0.024947 , 0.014092 , 0.021979 , 0.001975 , 0.003974 , 0.003747 , 0.002238 , 0.005811 , 0.00243 , 0.003274 , 0.017956 , 0.021662 , 0.027965 , 0.007184 , 0.009924 , 0.003582 , 0.015127 , 0.011782 , 0.007886 , 0.00187 , 0.005267 , 0.009999 , 0.008148 , 0.008312 , 0.004253 , 0.010704 , 0.003285 , 0.017579 , 0.005586 , 0.009354 , 0.02949 , 0.025696 , 0.008779 , 0.01612 , 0.020444 , 0.013639 , 0.012189 , 0.012158 
 340 , 0.005296 , 0.00631 , 0.006927 , 0.010528 , 0.009692 , 0.01704 , 0.016706 , 0.007168 , 0.010903 , 0.017794 , 0.007043 , 0.009518 , 0.00822 , 0.006226 , 0.007482 , 0.023501 , 0.017133 , 0.02677 , 0.00953 , 0.018101 , 0.018837 , 0.023713 , 0.027057 , 0.014964 , 0.021113 , 0.003073 , 0.004932 , 0.004699 , 0.003146 , 0.006798 , 0.002969 , 0.004437 , 0.020044 , 0.022957 , 0.031004 , 0.008289 , 0.011707 , 0.004727 , 0.016642 , 0.013279 , 0.009035 , 0.003113 , 0.006384 , 0.010754 , 0.009007 , 0.009025 , 0.004895 , 0.011805 , 0.004154 , 0.017703 , 0.006828 , 0.010523 , 0.031834 , 0.027565 , 0.010929 , 0.018376 , 0.021327 , 0.015231 , 0.013494 , 0.014285 
 341 , 0.005951 , 0.006026 , 0.007315 , 0.011024 , 0.010603 , 0.018624 , 0.018941 , 0.007958 , 0.012166 , 0.019622 , 0.007918 , 0.010723 , 0.008987 , 0.006678 , 0.008379 , 0.025657 , 0.018352 , 0.030133 , 0.010049 , 0.019324 , 0.021033 , 0.025536 , 0.028864 , 0.015631 , 0.020456 , 0.004192 , 0.005762 , 0.005525 , 0.003978 , 0.007628 , 0.003414 , 0.005432 , 0.02196 , 0.024012 , 0.033797 , 0.009272 , 0.013388 , 0.00583 , 0.017986 , 0.014571 , 0.010074 , 0.004468 , 0.007387 , 0.011369 , 0.009738 , 0.009619 , 0.005451 , 0.012755 , 0.004931 , 0.01774 , 0.007953 , 0.011532 , 0.033827 , 0.029105 , 0.013043 , 0.020418 , 0.021985 , 0.016688 , 0.014624 , 0.016372 
 342 , 0.006533 , 0.006211 , 0.007849 , 0.011599 , 0.011809 , 0.01967 , 0.020063 , 0.008554 , 0.012993 , 0.021249 , 0.008706 , 0.011768 , 0.009728 , 0.007288 , 0.009256 , 0.0271 , 0.019413 , 0.031777 , 0.010717 , 0.020234 , 0.022172 , 0.026346 , 0.030409 , 0.016371 , 0.021554 , 0.005015 , 0.006444 , 0.006218 , 0.004691 , 0.008538 , 0.004068 , 0.006121 , 0.022964 , 0.024653 , 0.035208 , 0.010018 , 0.014529 , 0.006634 , 0.019272 , 0.015452 , 0.010955 , 0.005335 , 0.008263 , 0.01231 , 0.010433 , 0.01022 , 0.006135 , 0.013557 , 0.00567 , 0.018486 , 0.008934 , 0.012676 , 0.035108 , 0.030213 , 0.014749 , 0.021796 , 0.023677 , 0.017635 , 0.015375 , 0.017737 
 343 , 0.007029 , 0.006907 , 0.008543 , 0.012254 , 0.013379 , 0.020104 , 0.019944 , 0.008951 , 0.013332 , 0.022618 , 0.009367 , 0.012592 , 0.010423 , 0.008085 , 0.010108 , 0.027724 , 0.020291 , 0.031441 , 0.01153 , 0.020798 , 0.022178 , 0.026166 , 0.031647 , 0.017177 , 0.024482 , 0.005411 , 0.006983 , 0.006791 , 0.005241 , 0.009578 , 0.004994 , 0.006516 , 0.022988 , 0.024881 , 0.035113 , 0.010494 , 0.015026 , 0.007055 , 0.020472 , 0.015892 , 0.011646 , 0.00549 , 0.008996 , 0.013622 , 0.011094 , 0.010824 , 0.006963 , 0.01419 , 0.006374 , 0.019938 , 0.009748 , 0.014002 , 0.035634 , 0.030874 , 0.015886 , 0.02242 , 0.026613 , 0.01799 , 0.015735 , 0.0182 
 344 , 0.007431 , 0.007487 , 0.009144 , 0.012804 , 0.014874 , 0.020405 , 0.019784 , 0.009277 , 0.013571 , 0.023809 , 0.009909 , 0.013285 , 0.010994 , 0.008793 , 0.010834 , 0.028165 , 0.020999 , 0.031052 , 0.012204 , 0.021217 , 0.022112 , 0.025933 , 0.032598 , 0.01782 , 0.027365 , 0.005725 , 0.007454 , 0.007296 , 0.005683 , 0.010527 , 0.00586 , 0.006858 , 0.022929 , 0.024988 , 0.034909 , 0.010876 , 0.015396 , 0.007383 , 0.021493 , 0.016221 , 0.012232 , 0.005602 , 0.009635 , 0.014802 , 0.011655 , 0.011319 , 0.007696 , 0.014702 , 0.006995 , 0.021203 , 0.010446 , 0.015221 , 0.035958 , 0.031327 , 0.016878 , 0.022886 , 0.029454 , 0.018234 , 0.015977 , 0.018523 
 345 , 0.007824 , 0.008012 , 0.009736 , 0.013326 , 0.016237 , 0.020797 , 0.019782 , 0.009593 , 0.013863 , 0.024887 , 0.010397 , 0.013932 , 0.011517 , 0.009434 , 0.011496 , 0.028619 , 0.021646 , 0.03091 , 0.012818 , 0.021764 , 0.022176 , 0.025923 , 0.033433 , 0.018439 , 0.030135 , 0.00605 , 0.007928 , 0.007762 , 0.006085 , 0.011368 , 0.006664 , 0.007217 , 0.023032 , 0.025235 , 0.034864 , 0.011276 , 0.015777 , 0.007698 , 0.022465 , 0.016567 , 0.012811 , 0.005721 , 0.010231 , 0.015886 , 0.012195 , 0.011799 , 0.008333 , 0.015205 , 0.007551 , 0.022267 , 0.011067 , 0.016348 , 0.03639 , 0.031699 , 0.017781 , 0.023307 , 0.031844 , 0.018586 , 0.016256 , 0.018846 
 346 , 0.008846 , 0.008868 , 0.011056 , 0.014398 , 0.016825 , 0.023014 , 0.0215 , 0.010406 , 0.015331 , 0.026191 , 0.011191 , 0.015085 , 0.012376 , 0.010093 , 0.012422 , 0.030327 , 0.022859 , 0.033441 , 0.013854 , 0.024722 , 0.023893 , 0.028391 , 0.035026 , 0.020043 , 0.031898 , 0.007163 , 0.009038 , 0.008364 , 0.006878 , 0.011854 , 0.007326 , 0.008262 , 0.025187 , 0.027666 , 0.036892 , 0.012543 , 0.017118 , 0.008522 , 0.024255 , 0.017883 , 0.01418 , 0.0062 , 0.011181 , 0.017005 , 0.013256 , 0.012902 , 0.008721 , 0.016509 , 0.008112 , 0.022626 , 0.011795 , 0.017446 , 0.039219 , 0.032546 , 0.018917 , 0.024317 , 0.03064 , 0.020898 , 0.017622 , 0.020033 
 347 , 0.009796 , 0.009627 , 0.01225 , 0.015332 , 0.017295 , 0.025111 , 0.023069 , 0.011101 , 0.016718 , 0.027285 , 0.011883 , 0.016101 , 0.013155 , 0.010662 , 0.013254 , 0.031808 , 0.023886 , 0.035723 , 0.01476 , 0.027677 , 0.025415 , 0.030668 , 0.036342 , 0.021448 , 0.033409 , 0.008212 , 0.01008 , 0.008882 , 0.0076 , 0.012243 , 0.007926 , 0.009214 , 0.027186 , 0.029907 , 0.038644 , 0.013741 , 0.01832 , 0.009287 , 0.025866 , 0.019046 , 0.015429 , 0.006625 , 0.012014 , 0.017986 , 0.014215 , 0.013921 , 0.00904 , 0.017681 , 0.00859 , 0.022873 , 0.012414 , 0.018372 , 0.041732 , 0.033194 , 0.019884 , 0.025149 , 0.029681 , 0.023081 , 0.018842 , 0.021048 
 348 , 0.01068 , 0.0103 , 0.013329 , 0.016149 , 0.017674 , 0.027099 , 0.024506 , 0.0117 , 0.018032 , 0.028211 , 0.01249 , 0.017 , 0.013868 , 0.011155 , 0.014006 , 0.033102 , 0.024762 , 0.037788 , 0.015556 , 0.030633 , 0.026768 , 0.032773 , 0.037437 , 0.022683 , 0.034713 , 0.009198 , 0.011058 , 0.009332 , 0.008256 , 0.012558 , 0.00847 , 0.010082 , 0.029044 , 0.031978 , 0.040171 , 0.014875 , 0.019403 , 0.009997 , 0.02732 , 0.020079 , 0.016569 , 0.007003 , 0.012745 , 0.018849 , 0.015083 , 0.014866 , 0.009305 , 0.018738 , 0.008999 , 0.023039 , 0.012941 , 0.019159 , 0.043973 , 0.033692 , 0.020713 , 0.025839 , 0.028891 , 0.025142 , 0.019937 , 0.021921 
 349 , 0.011445 , 0.010929 , 0.013835 , 0.016698 , 0.018024 , 0.027893 , 0.02483 , 0.012803 , 0.018403 , 0.028824 , 0.013108 , 0.017367 , 0.014426 , 0.012022 , 0.014377 , 0.034201 , 0.025664 , 0.038591 , 0.016324 , 0.031289 , 0.027907 , 0.033333 , 0.037068 , 0.023637 , 0.035667 , 0.009652 , 0.011496 , 0.010221 , 0.008637 , 0.013149 , 0.008929 , 0.010642 , 0.029874 , 0.032861 , 0.040954 , 0.015402 , 0.01949 , 0.010501 , 0.02783 , 0.021008 , 0.017408 , 0.007762 , 0.013375 , 0.019401 , 0.015878 , 0.015503 , 0.00972 , 0.019407 , 0.009473 , 0.023362 , 0.013569 , 0.019858 , 0.046009 , 0.034559 , 0.020406 , 0.026266 , 0.029575 , 0.025591 , 0.02073 , 0.022438 
 350 , 0.012098 , 0.011499 , 0.014083 , 0.017097 , 0.018312 , 0.028149 , 0.024703 , 0.014148 , 0.018376 , 0.029256 , 0.013673 , 0.017496 , 0.014858 , 0.013024 , 0.01456 , 0.035149 , 0.026511 , 0.03884 , 0.017039 , 0.030988 , 0.028893 , 0.033253 , 0.036225 , 0.02442 , 0.036386 , 0.009848 , 0.011683 , 0.011258 , 0.008873 , 0.013815 , 0.009324 , 0.011037 , 0.030235 , 0.033214 , 0.041379 , 0.015643 , 0.019202 , 0.010878 , 0.027931 , 0.02184 , 0.018068 , 0.008643 , 0.013926 , 0.019777 , 0.016584 , 0.015968 , 0.010158 , 0.019876 , 0.009933 , 0.023684 , 0.01419 , 0.020472 , 0.047886 , 0.035493 , 0.019768 , 0.026543 , 0.030718 , 0.025388 , 0.02135 , 0.022763 
 351 , 0.012663 , 0.012008 , 0.014286 , 0.017432 , 0.018526 , 0.02833 , 0.024552 , 0.015509 , 0.018318 , 0.029603 , 0.014155 , 0.017583 , 0.015203 , 0.013985 , 0.014691 , 0.035983 , 0.027256 , 0.039009 , 0.017686 , 0.030679 , 0.029771 , 0.033127 , 0.035457 , 0.025111 , 0.036965 , 0.009993 , 0.011826 , 0.012235 , 0.00906 , 0.014426 , 0.009673 , 0.011375 , 0.030519 , 0.03349 , 0.041699 , 0.015831 , 0.018924 , 0.011197 , 0.027977 , 0.022583 , 0.018647 , 0.009469 , 0.014416 , 0.020079 , 0.017203 , 0.016366 , 0.010541 , 0.020279 , 0.010336 , 0.023924 , 0.014737 , 0.02101 , 0.049626 , 0.036313 , 0.019216 , 0.026747 , 0.031748 , 0.025171 , 0.021889 , 0.02301 
 352 , 0.013074 , 0.01249 , 0.014534 , 0.017895 , 0.018851 , 0.028531 , 0.024475 , 0.016415 , 0.018495 , 0.029595 , 0.014419 , 0.017843 , 0.015528 , 0.014544 , 0.014805 , 0.036472 , 0.027847 , 0.039292 , 0.018074 , 0.030435 , 0.030207 , 0.033298 , 0.035431 , 0.025756 , 0.037166 , 0.010272 , 0.011968 , 0.012737 , 0.009294 , 0.014786 , 0.009947 , 0.011785 , 0.030815 , 0.033671 , 0.041784 , 0.016151 , 0.019112 , 0.011455 , 0.028172 , 0.023129 , 0.019116 , 0.01005 , 0.014812 , 0.020265 , 0.017745 , 0.016794 , 0.010882 , 0.020755 , 0.010563 , 0.024312 , 0.015217 , 0.02153 , 0.050408 , 0.037091 , 0.019083 , 0.027139 , 0.032234 , 0.025281 , 0.02225 , 0.023354 
 353 , 0.013239 , 0.012959 , 0.014884 , 0.018637 , 0.01942 , 0.028767 , 0.024494 , 0.016314 , 0.019114 , 0.02895 , 0.014309 , 0.018446 , 0.01586 , 0.014319 , 0.014895 , 0.036325 , 0.02817 , 0.039773 , 0.017985 , 0.030242 , 0.02983 , 0.033994 , 0.036679 , 0.026348 , 0.03671 , 0.010854 , 0.01212 , 0.012347 , 0.009646 , 0.01468 , 0.010094 , 0.01238 , 0.031136 , 0.033669 , 0.041413 , 0.016754 , 0.020174 , 0.011624 , 0.028637 , 0.02332 , 0.019404 , 0.010173 , 0.015054 , 0.020255 , 0.018185 , 0.017312 , 0.011171 , 0.0214 , 0.010484 , 0.025018 , 0.015602 , 0.022043 , 0.04937 , 0.037817 , 0.019602 , 0.027908 , 0.031714 , 0.025971 , 0.022296 , 0.023909 
 354 , 0.013345 , 0.013368 , 0.015152 , 0.019268 , 0.019885 , 0.028874 , 0.024413 , 0.016155 , 0.019646 , 0.028261 , 0.01415 , 0.01895 , 0.01611 , 0.01406 , 0.014916 , 0.036042 , 0.028365 , 0.040065 , 0.01783 , 0.029944 , 0.029369 , 0.034521 , 0.037775 , 0.026789 , 0.036152 , 0.011387 , 0.012211 , 0.011957 , 0.009941 , 0.014524 , 0.010183 , 0.012902 , 0.031308 , 0.033528 , 0.040908 , 0.017271 , 0.021152 , 0.011728 , 0.028958 , 0.0234 , 0.019588 , 0.010236 , 0.015216 , 0.020161 , 0.01853 , 0.01774 , 0.011395 , 0.021944 , 0.01037 , 0.025603 , 0.015897 , 0.022432 , 0.048247 , 0.038346 , 0.020016 , 0.028528 , 0.031118 , 0.026528 , 0.022244 , 0.024345 
 355 , 0.013402 , 0.01372 , 0.015348 , 0.019797 , 0.020258 , 0.02887 , 0.024248 , 0.015951 , 0.020097 , 0.027545 , 0.013954 , 0.019364 , 0.016289 , 0.013776 , 0.014877 , 0.035651 , 0.028449 , 0.040194 , 0.017623 , 0.029562 , 0.028846 , 0.034898 , 0.038733 , 0.027099 , 0.035516 , 0.011873 , 0.012249 , 0.011571 , 0.010183 , 0.014328 , 0.010221 , 0.013357 , 0.031355 , 0.033275 , 0.040298 , 0.017708 , 0.022052 , 0.011777 , 0.029153 , 0.023387 , 0.019684 , 0.010251 , 0.015309 , 0.02 , 0.018791 , 0.018087 , 0.011561 , 0.022397 , 0.010228 , 0.026077 , 0.01611 , 0.02271 , 0.047065 , 0.038702 , 0.020336 , 0.029014 , 0.030467 , 0.026967 , 0.022109 , 0.024675 
 356 , 0.013836 , 0.014177 , 0.016301 , 0.020003 , 0.021524 , 0.02967 , 0.025066 , 0.016754 , 0.021093 , 0.028529 , 0.014608 , 0.019855 , 0.017034 , 0.014502 , 0.01542 , 0.036164 , 0.030335 , 0.042045 , 0.018474 , 0.030779 , 0.03072 , 0.035608 , 0.037885 , 0.02707 , 0.035874 , 0.011799 , 0.012487 , 0.012357 , 0.010607 , 0.015303 , 0.011029 , 0.013996 , 0.032895 , 0.034086 , 0.04158 , 0.0183 , 0.022291 , 0.012264 , 0.030224 , 0.024175 , 0.02045 , 0.01069 , 0.015731 , 0.020894 , 0.019659 , 0.018858 , 0.012296 , 0.023608 , 0.011029 , 0.026854 , 0.016765 , 0.023325 , 0.048669 , 0.039503 , 0.02126 , 0.030282 , 0.032258 , 0.028062 , 0.02301 , 0.025616 
 357 , 0.014254 , 0.014597 , 0.017242 , 0.020157 , 0.022773 , 0.030421 , 0.025853 , 0.017553 , 0.022047 , 0.029502 , 0.015254 , 0.020293 , 0.017755 , 0.015231 , 0.015946 , 0.036656 , 0.03223 , 0.043841 , 0.019319 , 0.031971 , 0.032633 , 0.036271 , 0.037159 , 0.027023 , 0.036233 , 0.011711 , 0.012712 , 0.013172 , 0.011005 , 0.016299 , 0.011855 , 0.014598 , 0.034399 , 0.034853 , 0.042822 , 0.018842 , 0.022468 , 0.012733 , 0.031236 , 0.024927 , 0.021177 , 0.011113 , 0.016129 , 0.02177 , 0.020492 , 0.019583 , 0.013023 , 0.024779 , 0.011863 , 0.02757 , 0.017387 , 0.023891 , 0.050255 , 0.040214 , 0.022142 , 0.031487 , 0.034074 , 0.029089 , 0.023878 , 0.026501 
 358 , 0.014637 , 0.014979 , 0.018134 , 0.02028 , 0.02396 , 0.031093 , 0.026568 , 0.018297 , 0.022935 , 0.030388 , 0.015853 , 0.020681 , 0.018425 , 0.015914 , 0.016431 , 0.03709 , 0.034044 , 0.045504 , 0.020105 , 0.033063 , 0.034464 , 0.036877 , 0.036594 , 0.026976 , 0.036552 , 0.011636 , 0.012915 , 0.013955 , 0.011371 , 0.017255 , 0.012658 , 0.015157 , 0.035797 , 0.035534 , 0.043944 , 0.019334 , 0.022623 , 0.013165 , 0.032154 , 0.025609 , 0.021837 , 0.011501 , 0.016492 , 0.02258 , 0.021263 , 0.020248 , 0.013715 , 0.025876 , 0.012679 , 0.028219 , 0.017958 , 0.024399 , 0.051697 , 0.040828 , 0.022957 , 0.032598 , 0.035794 , 0.030026 , 0.024667 , 0.027307 
 359 , 0.014707 , 0.015118 , 0.018224 , 0.020438 , 0.024252 , 0.031681 , 0.027252 , 0.018542 , 0.022905 , 0.030846 , 0.016272 , 0.021052 , 0.018679 , 0.016264 , 0.016665 , 0.037455 , 0.034466 , 0.045755 , 0.020187 , 0.033777 , 0.034847 , 0.037204 , 0.036947 , 0.027411 , 0.036569 , 0.011604 , 0.013027 , 0.014409 , 0.011673 , 0.017658 , 0.013033 , 0.015445 , 0.036053 , 0.03608 , 0.044465 , 0.019499 , 0.022999 , 0.013367 , 0.032247 , 0.025955 , 0.022041 , 0.011766 , 0.016932 , 0.022922 , 0.021676 , 0.020575 , 0.013905 , 0.025646 , 0.013025 , 0.028952 , 0.01833 , 0.02443 , 0.051971 , 0.040951 , 0.022864 , 0.033384 , 0.036221 , 0.03028 , 0.024917 , 0.02759 
 360 , 0.014561 , 0.015087 , 0.01777 , 0.020614 , 0.023922 , 0.032208 , 0.027923 , 0.018437 , 0.022268 , 0.031006 , 0.016555 , 0.021407 , 0.01864 , 0.016373 , 0.016721 , 0.037772 , 0.033914 , 0.045049 , 0.019796 , 0.034227 , 0.034223 , 0.037329 , 0.037897 , 0.028168 , 0.036375 , 0.011595 , 0.013073 , 0.014611 , 0.011926 , 0.017657 , 0.013086 , 0.015537 , 0.035527 , 0.036536 , 0.044569 , 0.019437 , 0.023526 , 0.013406 , 0.031791 , 0.026064 , 0.02193 , 0.011942 , 0.01743 , 0.022933 , 0.021831 , 0.020663 , 0.013743 , 0.024585 , 0.013018 , 0.029733 , 0.018556 , 0.024144 , 0.051453 , 0.040746 , 0.022193 , 0.033945 , 0.035745 , 0.030066 , 0.024795 , 0.02751 
 361 , 0.014424 , 0.015049 , 0.017358 , 0.020768 , 0.023614 , 0.032697 , 0.028564 , 0.018333 , 0.021692 , 0.031148 , 0.01681 , 0.021733 , 0.018598 , 0.016466 , 0.016766 , 0.038061 , 0.033403 , 0.044392 , 0.019436 , 0.034645 , 0.033647 , 0.037433 , 0.038809 , 0.028878 , 0.036182 , 0.011581 , 0.01311 , 0.014793 , 0.01216 , 0.017647 , 0.013127 , 0.015616 , 0.035034 , 0.03696 , 0.04465 , 0.019372 , 0.024024 , 0.013438 , 0.031366 , 0.026156 , 0.02182 , 0.012099 , 0.017907 , 0.022933 , 0.021969 , 0.020736 , 0.013589 , 0.023665 , 0.013004 , 0.030463 , 0.018757 , 0.023876 , 0.050959 , 0.040541 , 0.021601 , 0.034476 , 0.0353 , 0.029858 , 0.024672 , 0.027425 
 362 , 0.014342 , 0.01502 , 0.01711 , 0.021015 , 0.023492 , 0.033065 , 0.028924 , 0.018246 , 0.021304 , 0.03126 , 0.016922 , 0.021912 , 0.018527 , 0.016546 , 0.016829 , 0.038468 , 0.032953 , 0.043883 , 0.019221 , 0.034968 , 0.033235 , 0.037554 , 0.039498 , 0.02932 , 0.036044 , 0.011622 , 0.013196 , 0.014916 , 0.012368 , 0.017603 , 0.013155 , 0.015655 , 0.034604 , 0.037223 , 0.044698 , 0.019298 , 0.024447 , 0.013471 , 0.031155 , 0.026324 , 0.021803 , 0.012177 , 0.018277 , 0.022869 , 0.022041 , 0.020784 , 0.01349 , 0.023104 , 0.013031 , 0.03116 , 0.018945 , 0.023736 , 0.050246 , 0.040261 , 0.021272 , 0.034734 , 0.034988 , 0.029748 , 0.024632 , 0.027306 
 363 , 0.014474 , 0.015055 , 0.01739 , 0.021715 , 0.02406 , 0.033064 , 0.028249 , 0.018218 , 0.021479 , 0.031278 , 0.016554 , 0.021588 , 0.018344 , 0.01662 , 0.016989 , 0.039441 , 0.032645 , 0.043842 , 0.019497 , 0.034986 , 0.033342 , 0.037786 , 0.039368 , 0.028831 , 0.036114 , 0.011903 , 0.013502 , 0.014873 , 0.012525 , 0.017452 , 0.013175 , 0.015569 , 0.034327 , 0.036918 , 0.044676 , 0.019196 , 0.024646 , 0.013521 , 0.031717 , 0.026854 , 0.02218 , 0.011993 , 0.018277 , 0.022581 , 0.021903 , 0.020774 , 0.01358 , 0.023597 , 0.013255 , 0.031862 , 0.019154 , 0.024068 , 0.04864 , 0.039686 , 0.021803 , 0.033966 , 0.035135 , 0.030009 , 0.024942 , 0.02707 
 364 , 0.014593 , 0.015082 , 0.017642 , 0.022382 , 0.024599 , 0.03305 , 0.027637 , 0.018184 , 0.021632 , 0.03128 , 0.016217 , 0.021287 , 0.01817 , 0.016683 , 0.017134 , 0.040375 , 0.032348 , 0.043785 , 0.019752 , 0.034988 , 0.033427 , 0.037988 , 0.039232 , 0.028381 , 0.036164 , 0.012168 , 0.013789 , 0.014826 , 0.012669 , 0.017306 , 0.013188 , 0.015485 , 0.03406 , 0.036625 , 0.044636 , 0.019094 , 0.024821 , 0.013562 , 0.03224 , 0.027355 , 0.022532 , 0.011823 , 0.01827 , 0.022311 , 0.021768 , 0.020756 , 0.013658 , 0.024057 , 0.013461 , 0.032511 , 0.019344 , 0.024375 , 0.047205 , 0.039146 , 0.022313 , 0.033273 , 0.035259 , 0.03024 , 0.025227 , 0.026844 
 365 , 0.014701 , 0.015103 , 0.01787 , 0.023018 , 0.025111 , 0.033025 , 0.027081 , 0.018146 , 0.021766 , 0.03127 , 0.015908 , 0.021006 , 0.018003 , 0.016735 , 0.017266 , 0.041272 , 0.03206 , 0.043716 , 0.019987 , 0.034976 , 0.033493 , 0.038163 , 0.039092 , 0.027965 , 0.036195 , 0.012418 , 0.01406 , 0.014777 , 0.012801 , 0.017163 , 0.013195 , 0.015403 , 0.033802 , 0.036342 , 0.044583 , 0.018992 , 0.024977 , 0.013594 , 0.032726 , 0.027829 , 0.022861 , 0.011666 , 0.018256 , 0.022057 , 0.021635 , 0.020731 , 0.013727 , 0.024488 , 0.013652 , 0.033112 , 0.019518 , 0.02466 , 0.045916 , 0.038637 , 0.022804 , 0.032643 , 0.035362 , 0.030445 , 0.025489 , 0.026626 
 366 , 0.014908 , 0.015457 , 0.018095 , 0.023237 , 0.025354 , 0.033213 , 0.027709 , 0.018114 , 0.022106 , 0.031325 , 0.016125 , 0.021212 , 0.018064 , 0.016744 , 0.017496 , 0.041674 , 0.032608 , 0.043765 , 0.020346 , 0.034804 , 0.034018 , 0.038295 , 0.039458 , 0.02814 , 0.037093 , 0.012496 , 0.014027 , 0.014694 , 0.01281 , 0.017422 , 0.013276 , 0.015438 , 0.034731 , 0.036379 , 0.04487 , 0.01919 , 0.025386 , 0.013575 , 0.03322 , 0.027692 , 0.023127 , 0.011818 , 0.018287 , 0.022246 , 0.021808 , 0.020949 , 0.013949 , 0.024763 , 0.013794 , 0.033826 , 0.019755 , 0.024977 , 0.047073 , 0.03881 , 0.023325 , 0.032743 , 0.03553 , 0.030976 , 0.025514 , 0.027053 
