 310 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000137 , 0 , 0 , 0 
 311 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000016 , 0 , 0 , 0 
 312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 313 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 314 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 315 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 544 , 0.103299 , 0.07402 , 0.118941 , 0.071819 , 0.09991 , 0.087219 , 0.092245 , 0.068611 , 0.085413 , 0.074797 , 0.103257 , 0.051913 , 0.09923 , 0.065251 , 0.091801 , 0.100709 , 0.110006 , 0.118782 , 0.105534 , 0.12292 , 0.088753 , 0.098515 , 0.118698 , 0.08308 , 0.121837 , 0.154281 , 0.109166 , 0.095613 , 0.077151 , 0.140013 , 0.127294 , 0.08926 , 0.089468 , 0.072048 , 0.088843 
 545 , 0.104164 , 0.07463 , 0.119824 , 0.07232 , 0.100703 , 0.087813 , 0.093012 , 0.069145 , 0.086103 , 0.075265 , 0.103997 , 0.05225 , 0.099956 , 0.065732 , 0.092538 , 0.10161 , 0.110885 , 0.119741 , 0.106369 , 0.12383 , 0.089404 , 0.099244 , 0.119643 , 0.083668 , 0.122895 , 0.155388 , 0.109852 , 0.096348 , 0.077617 , 0.140998 , 0.128352 , 0.08999 , 0.090116 , 0.072572 , 0.089558 
 546 , 0.105033 , 0.07525 , 0.12071 , 0.072816 , 0.101484 , 0.088402 , 0.093782 , 0.06968 , 0.086795 , 0.075734 , 0.104738 , 0.052587 , 0.100684 , 0.066215 , 0.09327 , 0.102515 , 0.11176 , 0.120696 , 0.1072 , 0.124736 , 0.090057 , 0.099975 , 0.120591 , 0.084256 , 0.123943 , 0.15649 , 0.110532 , 0.097086 , 0.078084 , 0.141984 , 0.129415 , 0.090724 , 0.090759 , 0.073103 , 0.090268 
 547 , 0.105885 , 0.075803 , 0.121593 , 0.073349 , 0.102233 , 0.089022 , 0.0945 , 0.070177 , 0.087435 , 0.076219 , 0.105448 , 0.05296 , 0.101373 , 0.066701 , 0.09395 , 0.10339 , 0.11259 , 0.121621 , 0.108 , 0.125605 , 0.0907 , 0.100689 , 0.121515 , 0.084848 , 0.12497 , 0.157534 , 0.111229 , 0.097792 , 0.078559 , 0.142927 , 0.130441 , 0.091426 , 0.091405 , 0.073624 , 0.09096 
 548 , 0.106705 , 0.076209 , 0.122453 , 0.074 , 0.102882 , 0.089705 , 0.095065 , 0.07058 , 0.08797 , 0.076733 , 0.106118 , 0.053438 , 0.102025 , 0.06721 , 0.094498 , 0.104192 , 0.11334 , 0.122481 , 0.108723 , 0.126375 , 0.091319 , 0.101359 , 0.122403 , 0.085456 , 0.125936 , 0.158408 , 0.111959 , 0.098428 , 0.079041 , 0.143787 , 0.131389 , 0.09207 , 0.092077 , 0.074134 , 0.091602 
 549 , 0.107518 , 0.076614 , 0.123312 , 0.074644 , 0.103536 , 0.090388 , 0.095629 , 0.070982 , 0.088504 , 0.077254 , 0.106779 , 0.053923 , 0.102676 , 0.067718 , 0.095046 , 0.105001 , 0.114089 , 0.123348 , 0.109446 , 0.127145 , 0.091931 , 0.102022 , 0.123298 , 0.086065 , 0.126903 , 0.15928 , 0.112695 , 0.099071 , 0.07953 , 0.144645 , 0.132329 , 0.09272 , 0.092742 , 0.074644 , 0.092244 
 550 , 0.108341 , 0.077027 , 0.124167 , 0.075291 , 0.104185 , 0.091074 , 0.096194 , 0.071385 , 0.089031 , 0.077769 , 0.107449 , 0.054403 , 0.103321 , 0.068228 , 0.095594 , 0.105806 , 0.11484 , 0.12421 , 0.110163 , 0.127909 , 0.092552 , 0.102686 , 0.124195 , 0.086675 , 0.127873 , 0.160152 , 0.113426 , 0.099708 , 0.080019 , 0.145498 , 0.133279 , 0.093366 , 0.093409 , 0.075156 , 0.09288 
 551 , 0.108831 , 0.077477 , 0.124723 , 0.075629 , 0.104699 , 0.091435 , 0.096606 , 0.071783 , 0.089451 , 0.078114 , 0.107986 , 0.054788 , 0.103796 , 0.068546 , 0.096148 , 0.106403 , 0.115349 , 0.124788 , 0.110658 , 0.12849 , 0.092982 , 0.103188 , 0.124781 , 0.08698 , 0.128512 , 0.160805 , 0.113873 , 0.100158 , 0.080327 , 0.146101 , 0.133984 , 0.093806 , 0.093834 , 0.075514 , 0.093319 
 552 , 0.109302 , 0.07792 , 0.125255 , 0.075954 , 0.105197 , 0.091771 , 0.097002 , 0.072172 , 0.089862 , 0.078451 , 0.108506 , 0.055164 , 0.104257 , 0.068835 , 0.096708 , 0.106984 , 0.11584 , 0.125348 , 0.111125 , 0.129059 , 0.093407 , 0.103676 , 0.125341 , 0.087264 , 0.12913 , 0.161452 , 0.114297 , 0.10059 , 0.080633 , 0.146684 , 0.134678 , 0.094232 , 0.094239 , 0.075861 , 0.093737 
 553 , 0.109767 , 0.078365 , 0.125788 , 0.076273 , 0.105704 , 0.092114 , 0.097399 , 0.072562 , 0.090273 , 0.078782 , 0.109027 , 0.055542 , 0.104719 , 0.069132 , 0.09727 , 0.10756 , 0.116332 , 0.125903 , 0.111601 , 0.129635 , 0.093825 , 0.104166 , 0.125903 , 0.087548 , 0.12975 , 0.162102 , 0.114722 , 0.101023 , 0.080932 , 0.147267 , 0.135366 , 0.094652 , 0.094638 , 0.076201 , 0.094163 
 554 , 0.110044 , 0.078629 , 0.126147 , 0.076397 , 0.105967 , 0.092392 , 0.097685 , 0.07276 , 0.090599 , 0.078968 , 0.109374 , 0.05567 , 0.104945 , 0.069296 , 0.097556 , 0.107941 , 0.116669 , 0.126269 , 0.111931 , 0.130021 , 0.094092 , 0.104462 , 0.126262 , 0.08774 , 0.130144 , 0.162502 , 0.114984 , 0.101329 , 0.081107 , 0.147651 , 0.135805 , 0.094927 , 0.094913 , 0.076418 , 0.09443 
 555 , 0.110182 , 0.078777 , 0.126378 , 0.076379 , 0.10607 , 0.092632 , 0.097904 , 0.072835 , 0.090861 , 0.07905 , 0.109592 , 0.055617 , 0.105004 , 0.069372 , 0.097659 , 0.10818 , 0.116908 , 0.126493 , 0.11217 , 0.130274 , 0.094253 , 0.104615 , 0.126479 , 0.087865 , 0.130382 , 0.162709 , 0.115137 , 0.101555 , 0.081182 , 0.147911 , 0.136079 , 0.095095 , 0.095102 , 0.076551 , 0.094584 
 556 , 0.110321 , 0.078924 , 0.12661 , 0.076361 , 0.10618 , 0.092873 , 0.09813 , 0.072904 , 0.091123 , 0.079133 , 0.10981 , 0.055571 , 0.105064 , 0.069447 , 0.097755 , 0.108427 , 0.117148 , 0.126718 , 0.112402 , 0.130527 , 0.094421 , 0.104769 , 0.126696 , 0.08799 , 0.130621 , 0.162925 , 0.11529 , 0.10178 , 0.081265 , 0.148177 , 0.136346 , 0.095271 , 0.095292 , 0.076692 , 0.094745 
 557 , 0.11047 , 0.079047 , 0.126808 , 0.076397 , 0.106287 , 0.093052 , 0.09833 , 0.072992 , 0.09136 , 0.079242 , 0.110002 , 0.055581 , 0.105163 , 0.069521 , 0.097833 , 0.108656 , 0.117361 , 0.126952 , 0.112616 , 0.130769 , 0.094586 , 0.104926 , 0.126902 , 0.088113 , 0.130833 , 0.163142 , 0.115439 , 0.101995 , 0.081351 , 0.148424 , 0.136615 , 0.095443 , 0.095472 , 0.076822 , 0.09491 
 558 , 0.110663 , 0.079079 , 0.126904 , 0.07662 , 0.106399 , 0.093034 , 0.098469 , 0.073126 , 0.091495 , 0.079445 , 0.110087 , 0.055791 , 0.105407 , 0.069617 , 0.097829 , 0.108822 , 0.117521 , 0.127177 , 0.112762 , 0.130937 , 0.094759 , 0.105083 , 0.127069 , 0.088231 , 0.130959 , 0.163377 , 0.115573 , 0.10215 , 0.081444 , 0.148638 , 0.136869 , 0.095615 , 0.095593 , 0.076943 , 0.095133 
 559 , 0.110853 , 0.079113 , 0.127003 , 0.076852 , 0.106503 , 0.093009 , 0.098608 , 0.073256 , 0.091638 , 0.079644 , 0.110171 , 0.056001 , 0.105642 , 0.069703 , 0.097833 , 0.108994 , 0.117672 , 0.127405 , 0.112913 , 0.131116 , 0.094926 , 0.10524 , 0.127247 , 0.088351 , 0.131094 , 0.163617 , 0.115705 , 0.102304 , 0.081532 , 0.148852 , 0.137124 , 0.095787 , 0.095722 , 0.077067 , 0.095364 
 560 , 0.111049 , 0.07914 , 0.1271 , 0.077083 , 0.106606 , 0.092991 , 0.098752 , 0.073393 , 0.091773 , 0.079849 , 0.110254 , 0.056209 , 0.105882 , 0.069795 , 0.097835 , 0.109164 , 0.117828 , 0.127631 , 0.11307 , 0.131293 , 0.095098 , 0.105395 , 0.127416 , 0.088469 , 0.131221 , 0.163861 , 0.115843 , 0.102457 , 0.081626 , 0.149057 , 0.137376 , 0.095958 , 0.09585 , 0.077183 , 0.095585 
 561 , 0.111123 , 0.079238 , 0.127308 , 0.077114 , 0.106788 , 0.093085 , 0.098907 , 0.073438 , 0.091948 , 0.079868 , 0.110415 , 0.056259 , 0.106023 , 0.069919 , 0.097977 , 0.109392 , 0.11801 , 0.127873 , 0.113261 , 0.131506 , 0.095188 , 0.105551 , 0.127666 , 0.088536 , 0.131335 , 0.164127 , 0.116015 , 0.102583 , 0.081742 , 0.149301 , 0.137607 , 0.096075 , 0.095953 , 0.077279 , 0.095731 
 562 , 0.111198 , 0.079363 , 0.127547 , 0.077122 , 0.107002 , 0.093207 , 0.09908 , 0.07349 , 0.092123 , 0.079884 , 0.110606 , 0.056284 , 0.106174 , 0.070064 , 0.098146 , 0.109642 , 0.118206 , 0.128132 , 0.113467 , 0.131751 , 0.095277 , 0.105717 , 0.12794 , 0.088604 , 0.131458 , 0.164413 , 0.116208 , 0.10272 , 0.081868 , 0.149548 , 0.137852 , 0.096197 , 0.096062 , 0.077365 , 0.095876 
 563 , 0.111279 , 0.079493 , 0.127785 , 0.077136 , 0.107206 , 0.093328 , 0.09926 , 0.073533 , 0.092303 , 0.079899 , 0.110795 , 0.056316 , 0.106323 , 0.070201 , 0.09832 , 0.109891 , 0.118407 , 0.12839 , 0.113679 , 0.131993 , 0.095365 , 0.105882 , 0.128219 , 0.088672 , 0.131587 , 0.164697 , 0.116406 , 0.102856 , 0.081993 , 0.149808 , 0.138095 , 0.096319 , 0.09617 , 0.077457 , 0.09602 
 564 , 0.111429 , 0.079607 , 0.128025 , 0.077249 , 0.107367 , 0.09349 , 0.099385 , 0.073528 , 0.092432 , 0.079962 , 0.110925 , 0.056407 , 0.106401 , 0.070333 , 0.098412 , 0.110094 , 0.118615 , 0.128628 , 0.113843 , 0.132229 , 0.095443 , 0.106025 , 0.128444 , 0.088732 , 0.131661 , 0.164966 , 0.116563 , 0.102992 , 0.0821 , 0.150046 , 0.138315 , 0.096445 , 0.09626 , 0.07759 , 0.096132 
 565 , 0.111636 , 0.079713 , 0.12828 , 0.07745 , 0.107493 , 0.09367 , 0.09944 , 0.073484 , 0.092525 , 0.080074 , 0.111014 , 0.056543 , 0.106411 , 0.070451 , 0.098436 , 0.110258 , 0.118813 , 0.128853 , 0.113984 , 0.132459 , 0.095516 , 0.106157 , 0.128627 , 0.088791 , 0.131681 , 0.16521 , 0.116685 , 0.103152 , 0.082181 , 0.150277 , 0.138504 , 0.09659 , 0.096357 , 0.077776 , 0.096237 
 566 , 0.111852 , 0.079829 , 0.128536 , 0.077654 , 0.107621 , 0.093859 , 0.09949 , 0.073437 , 0.092613 , 0.080195 , 0.111099 , 0.05669 , 0.106424 , 0.070579 , 0.098463 , 0.11043 , 0.119011 , 0.129078 , 0.114126 , 0.132689 , 0.095583 , 0.106298 , 0.12881 , 0.088846 , 0.13171 , 0.165458 , 0.116808 , 0.103306 , 0.082264 , 0.150513 , 0.138701 , 0.096731 , 0.096442 , 0.077963 , 0.096337 
 567 , 0.112014 , 0.079942 , 0.128765 , 0.077846 , 0.10776 , 0.094009 , 0.099552 , 0.073417 , 0.092712 , 0.080292 , 0.111194 , 0.056834 , 0.10647 , 0.070662 , 0.098515 , 0.110598 , 0.119205 , 0.129305 , 0.114278 , 0.132928 , 0.095663 , 0.106428 , 0.128989 , 0.088899 , 0.131737 , 0.165708 , 0.116941 , 0.103477 , 0.08236 , 0.150752 , 0.1389 , 0.096875 , 0.096525 , 0.078141 , 0.096448 
 568 , 0.11198 , 0.080093 , 0.128857 , 0.078031 , 0.107946 , 0.094002 , 0.099653 , 0.073515 , 0.092859 , 0.08033 , 0.111325 , 0.057001 , 0.106636 , 0.070596 , 0.098692 , 0.110775 , 0.11936 , 0.129519 , 0.114454 , 0.133171 , 0.095779 , 0.106566 , 0.129171 , 0.088957 , 0.131763 , 0.165963 , 0.117095 , 0.103681 , 0.082511 , 0.151003 , 0.139129 , 0.097033 , 0.096559 , 0.07824 , 0.096594 
 569 , 0.111957 , 0.08025 , 0.128953 , 0.078221 , 0.108141 , 0.093998 , 0.099761 , 0.073608 , 0.093015 , 0.080368 , 0.111465 , 0.05718 , 0.106804 , 0.070526 , 0.098874 , 0.110953 , 0.119527 , 0.129736 , 0.114644 , 0.133414 , 0.095903 , 0.106707 , 0.129362 , 0.089026 , 0.131786 , 0.166229 , 0.117242 , 0.103882 , 0.082661 , 0.151255 , 0.13937 , 0.097198 , 0.096596 , 0.078332 , 0.096748 
 570 , 0.111933 , 0.080406 , 0.129052 , 0.078417 , 0.108339 , 0.094001 , 0.099873 , 0.073708 , 0.093175 , 0.080413 , 0.111602 , 0.05736 , 0.106976 , 0.070453 , 0.099054 , 0.111134 , 0.11969 , 0.129954 , 0.11483 , 0.133664 , 0.096025 , 0.106853 , 0.129554 , 0.0891 , 0.131812 , 0.166491 , 0.117398 , 0.104092 , 0.082815 , 0.151513 , 0.139611 , 0.09736 , 0.096637 , 0.078431 , 0.096899 
 571 , 0.111802 , 0.080413 , 0.128998 , 0.078279 , 0.108281 , 0.093985 , 0.099933 , 0.073637 , 0.093274 , 0.080337 , 0.11157 , 0.057255 , 0.106907 , 0.07043 , 0.098983 , 0.111173 , 0.119693 , 0.13003 , 0.114866 , 0.133736 , 0.095988 , 0.106804 , 0.129572 , 0.089034 , 0.131671 , 0.166569 , 0.117402 , 0.104124 , 0.082799 , 0.151568 , 0.139637 , 0.09741 , 0.096576 , 0.078403 , 0.096931 
 572 , 0.111644 , 0.080377 , 0.12891 , 0.078069 , 0.108183 , 0.093964 , 0.099977 , 0.073522 , 0.093346 , 0.080227 , 0.111481 , 0.057084 , 0.106784 , 0.070414 , 0.098851 , 0.111176 , 0.119652 , 0.13007 , 0.114868 , 0.133776 , 0.095919 , 0.106717 , 0.129548 , 0.088949 , 0.131495 , 0.166597 , 0.117386 , 0.104131 , 0.082752 , 0.151578 , 0.139606 , 0.097425 , 0.096489 , 0.078341 , 0.096937 
 573 , 0.111489 , 0.08034 , 0.128822 , 0.07786 , 0.108087 , 0.093941 , 0.10003 , 0.073408 , 0.093415 , 0.080117 , 0.111402 , 0.056917 , 0.106659 , 0.070396 , 0.098723 , 0.111186 , 0.11962 , 0.130109 , 0.114871 , 0.133821 , 0.095847 , 0.106632 , 0.129529 , 0.088854 , 0.131321 , 0.166627 , 0.117363 , 0.104133 , 0.082711 , 0.151591 , 0.139574 , 0.09745 , 0.096406 , 0.078285 , 0.096945 
 574 , 0.111451 , 0.080316 , 0.12878 , 0.077815 , 0.108068 , 0.093921 , 0.100072 , 0.073362 , 0.09352 , 0.080142 , 0.111364 , 0.056929 , 0.106677 , 0.070374 , 0.098601 , 0.11121 , 0.119628 , 0.130211 , 0.114914 , 0.133888 , 0.095813 , 0.106577 , 0.129556 , 0.088833 , 0.131194 , 0.166675 , 0.117381 , 0.104177 , 0.082722 , 0.151666 , 0.139598 , 0.097484 , 0.096355 , 0.078296 , 0.09699 
 575 , 0.111476 , 0.080284 , 0.128727 , 0.077923 , 0.10808 , 0.093834 , 0.100055 , 0.07336 , 0.093628 , 0.080258 , 0.11133 , 0.057098 , 0.106787 , 0.070309 , 0.098457 , 0.111217 , 0.119647 , 0.130325 , 0.114951 , 0.133926 , 0.095777 , 0.106522 , 0.129575 , 0.088833 , 0.131068 , 0.16669 , 0.117392 , 0.10424 , 0.082751 , 0.151754 , 0.13963 , 0.097495 , 0.096328 , 0.078347 , 0.097024 
 576 , 0.111505 , 0.080249 , 0.128676 , 0.078032 , 0.108098 , 0.093756 , 0.100032 , 0.073355 , 0.093742 , 0.080374 , 0.111302 , 0.057263 , 0.106894 , 0.070243 , 0.098315 , 0.111229 , 0.11967 , 0.13044 , 0.114992 , 0.133972 , 0.095736 , 0.106466 , 0.129597 , 0.088828 , 0.130939 , 0.166702 , 0.1174 , 0.104308 , 0.082775 , 0.151841 , 0.13967 , 0.097506 , 0.096302 , 0.078394 , 0.097058 
 577 , 0.111475 , 0.080199 , 0.128585 , 0.078084 , 0.108082 , 0.093648 , 0.099977 , 0.073308 , 0.093817 , 0.080427 , 0.111241 , 0.057379 , 0.106953 , 0.070169 , 0.098176 , 0.111208 , 0.119658 , 0.130504 , 0.114999 , 0.133982 , 0.095671 , 0.106386 , 0.12959 , 0.088793 , 0.130765 , 0.166662 , 0.117355 , 0.10433 , 0.082763 , 0.151868 , 0.139679 , 0.097491 , 0.096238 , 0.078411 , 0.097054 
 578 , 0.1111 , 0.080019 , 0.128212 , 0.077765 , 0.107856 , 0.093348 , 0.099734 , 0.073018 , 0.093646 , 0.08011 , 0.110925 , 0.05715 , 0.106696 , 0.069993 , 0.09803 , 0.110997 , 0.119455 , 0.130265 , 0.114792 , 0.133717 , 0.09542 , 0.106126 , 0.129339 , 0.088536 , 0.130317 , 0.166275 , 0.116975 , 0.104093 , 0.082487 , 0.151469 , 0.1395 , 0.097305 , 0.095964 , 0.078231 , 0.096793 
 579 , 0.110719 , 0.079835 , 0.127827 , 0.077443 , 0.107614 , 0.09304 , 0.099488 , 0.072718 , 0.093464 , 0.07979 , 0.11061 , 0.056915 , 0.106444 , 0.069825 , 0.097881 , 0.110777 , 0.119244 , 0.130019 , 0.114577 , 0.133452 , 0.095161 , 0.105859 , 0.129074 , 0.088276 , 0.129858 , 0.165873 , 0.116589 , 0.103853 , 0.0822 , 0.151055 , 0.139322 , 0.097122 , 0.095682 , 0.078047 , 0.096524 
 580 , 0.110339 , 0.079651 , 0.127447 , 0.077124 , 0.107371 , 0.092739 , 0.099242 , 0.072421 , 0.093288 , 0.079472 , 0.110288 , 0.056678 , 0.106191 , 0.069652 , 0.097729 , 0.110562 , 0.119036 , 0.129776 , 0.114359 , 0.133184 , 0.094902 , 0.105597 , 0.128819 , 0.088011 , 0.129399 , 0.165473 , 0.116203 , 0.103613 , 0.081916 , 0.150643 , 0.13915 , 0.096932 , 0.095406 , 0.077864 , 0.096262 
 581 , 0.109821 , 0.07924 , 0.12681 , 0.076797 , 0.106815 , 0.092331 , 0.098722 , 0.071944 , 0.09292 , 0.079063 , 0.109738 , 0.056524 , 0.105625 , 0.069331 , 0.097248 , 0.110042 , 0.118426 , 0.129234 , 0.113858 , 0.132625 , 0.094362 , 0.105031 , 0.128253 , 0.087579 , 0.128683 , 0.164642 , 0.115648 , 0.10312 , 0.081486 , 0.149906 , 0.138541 , 0.096533 , 0.094913 , 0.077487 , 0.095811 
 582 , 0.109252 , 0.078776 , 0.126119 , 0.076477 , 0.106182 , 0.09189 , 0.098131 , 0.071427 , 0.092504 , 0.078626 , 0.109145 , 0.05639 , 0.104973 , 0.068971 , 0.096677 , 0.109446 , 0.117723 , 0.128625 , 0.113287 , 0.131996 , 0.093739 , 0.104396 , 0.127623 , 0.087103 , 0.127904 , 0.163712 , 0.115041 , 0.102573 , 0.08102 , 0.149094 , 0.137817 , 0.096088 , 0.094365 , 0.077053 , 0.095305 
 583 , 0.108685 , 0.078306 , 0.125428 , 0.07616 , 0.105552 , 0.091452 , 0.097543 , 0.070912 , 0.092091 , 0.078189 , 0.108548 , 0.056253 , 0.104324 , 0.06861 , 0.096104 , 0.108852 , 0.117022 , 0.128015 , 0.112723 , 0.131371 , 0.093108 , 0.103753 , 0.126991 , 0.086632 , 0.127134 , 0.162779 , 0.114435 , 0.102022 , 0.080552 , 0.148294 , 0.137097 , 0.095639 , 0.093821 , 0.076619 , 0.094801 
 584 , 0.107877 , 0.077768 , 0.12451 , 0.075729 , 0.10482 , 0.09079 , 0.09682 , 0.070375 , 0.091552 , 0.077657 , 0.107767 , 0.05602 , 0.103549 , 0.06806 , 0.095414 , 0.108092 , 0.11616 , 0.127193 , 0.111967 , 0.130503 , 0.09238 , 0.102978 , 0.126125 , 0.08602 , 0.126131 , 0.161564 , 0.113606 , 0.101302 , 0.079996 , 0.147228 , 0.136115 , 0.095039 , 0.093136 , 0.076036 , 0.094161 
 585 , 0.106847 , 0.077163 , 0.123344 , 0.075174 , 0.103985 , 0.089901 , 0.09597 , 0.069839 , 0.090902 , 0.07703 , 0.106793 , 0.055694 , 0.102652 , 0.067323 , 0.094612 , 0.107181 , 0.115141 , 0.126152 , 0.110994 , 0.129389 , 0.091569 , 0.10207 , 0.124987 , 0.085269 , 0.12489 , 0.160062 , 0.11254 , 0.100402 , 0.079382 , 0.14588 , 0.134864 , 0.094285 , 0.092308 , 0.075326 , 0.093381 
 586 , 0.105815 , 0.076567 , 0.122181 , 0.074622 , 0.103151 , 0.089018 , 0.095124 , 0.069312 , 0.090245 , 0.076406 , 0.105821 , 0.055365 , 0.101751 , 0.066583 , 0.093819 , 0.10627 , 0.11413 , 0.125108 , 0.110017 , 0.128275 , 0.090754 , 0.101158 , 0.123851 , 0.084523 , 0.123654 , 0.15857 , 0.111478 , 0.099506 , 0.078764 , 0.144533 , 0.133614 , 0.093526 , 0.091485 , 0.07461 , 0.09261 
 587 , 0.104783 , 0.075969 , 0.12101 , 0.074043 , 0.102283 , 0.088154 , 0.094282 , 0.068772 , 0.089602 , 0.07578 , 0.104854 , 0.055021 , 0.100841 , 0.065865 , 0.093024 , 0.105356 , 0.113109 , 0.124053 , 0.109044 , 0.127161 , 0.089939 , 0.100233 , 0.122706 , 0.083776 , 0.122416 , 0.157068 , 0.110409 , 0.098602 , 0.078138 , 0.143187 , 0.132361 , 0.092764 , 0.090648 , 0.073907 , 0.09183 
 588 , 0.103715 , 0.075383 , 0.1198 , 0.073274 , 0.101144 , 0.087454 , 0.093496 , 0.068162 , 0.088985 , 0.075132 , 0.103937 , 0.054542 , 0.099864 , 0.065316 , 0.092199 , 0.104428 , 0.112035 , 0.122873 , 0.108033 , 0.126046 , 0.089102 , 0.099228 , 0.121477 , 0.083049 , 0.121179 , 0.155511 , 0.109277 , 0.097685 , 0.077405 , 0.141775 , 0.131076 , 0.09193 , 0.08978 , 0.073274 , 0.091036 
 589 , 0.102652 , 0.074792 , 0.118599 , 0.072509 , 0.10001 , 0.086757 , 0.092716 , 0.067544 , 0.088375 , 0.074492 , 0.10301 , 0.054054 , 0.098901 , 0.064764 , 0.091375 , 0.103501 , 0.110963 , 0.121691 , 0.107021 , 0.124928 , 0.088271 , 0.098224 , 0.120258 , 0.082324 , 0.119945 , 0.153949 , 0.108154 , 0.096768 , 0.076671 , 0.140372 , 0.129794 , 0.091098 , 0.088907 , 0.072642 , 0.090248 
 590 , 0.101593 , 0.074208 , 0.117401 , 0.071744 , 0.098872 , 0.08606 , 0.091931 , 0.066936 , 0.087769 , 0.073848 , 0.102091 , 0.053575 , 0.097929 , 0.064215 , 0.090548 , 0.102571 , 0.109889 , 0.120511 , 0.106018 , 0.123816 , 0.087443 , 0.09722 , 0.119042 , 0.081595 , 0.11871 , 0.152384 , 0.107025 , 0.095859 , 0.075935 , 0.138961 , 0.128515 , 0.090273 , 0.088038 , 0.072013 , 0.089462 
 591 , 0.100936 , 0.07373 , 0.116618 , 0.071357 , 0.098178 , 0.085544 , 0.091365 , 0.066532 , 0.087356 , 0.073526 , 0.101389 , 0.053422 , 0.09738 , 0.063848 , 0.090012 , 0.10195 , 0.109165 , 0.119738 , 0.105388 , 0.123018 , 0.086903 , 0.09653 , 0.118238 , 0.081126 , 0.117841 , 0.151255 , 0.106254 , 0.095228 , 0.075452 , 0.138008 , 0.127616 , 0.08978 , 0.087503 , 0.071561 , 0.088936 
 592 , 0.100352 , 0.073259 , 0.115896 , 0.07107 , 0.097562 , 0.085044 , 0.090828 , 0.066164 , 0.086963 , 0.073281 , 0.100723 , 0.053349 , 0.09692 , 0.06352 , 0.089539 , 0.101376 , 0.10851 , 0.119041 , 0.104853 , 0.122264 , 0.086417 , 0.095897 , 0.117505 , 0.080701 , 0.117027 , 0.150208 , 0.10555 , 0.094648 , 0.075014 , 0.137161 , 0.126776 , 0.089365 , 0.08703 , 0.071149 , 0.088459 
 593 , 0.099767 , 0.072787 , 0.115179 , 0.070775 , 0.096945 , 0.084539 , 0.090289 , 0.06579 , 0.086567 , 0.073038 , 0.100057 , 0.053278 , 0.096464 , 0.063192 , 0.089065 , 0.100806 , 0.107853 , 0.118348 , 0.104316 , 0.12151 , 0.08593 , 0.095263 , 0.116777 , 0.080275 , 0.116213 , 0.149161 , 0.104841 , 0.094061 , 0.074575 , 0.136314 , 0.125942 , 0.088948 , 0.086562 , 0.070736 , 0.087981 
 594 , 0.099235 , 0.072433 , 0.11449 , 0.070457 , 0.096454 , 0.084113 , 0.089848 , 0.065483 , 0.086251 , 0.072766 , 0.099496 , 0.053193 , 0.096021 , 0.062902 , 0.088704 , 0.100306 , 0.107273 , 0.11771 , 0.103854 , 0.12088 , 0.085501 , 0.094727 , 0.116133 , 0.079911 , 0.115484 , 0.148264 , 0.10422 , 0.093545 , 0.074165 , 0.135563 , 0.125237 , 0.088565 , 0.086134 , 0.07039 , 0.087566 
 595 , 0.098767 , 0.07223 , 0.11382 , 0.070071 , 0.096122 , 0.083781 , 0.089529 , 0.065239 , 0.086045 , 0.072434 , 0.099049 , 0.053069 , 0.095559 , 0.062655 , 0.088491 , 0.099888 , 0.10679 , 0.117122 , 0.103466 , 0.120374 , 0.085134 , 0.094289 , 0.115586 , 0.079623 , 0.114858 , 0.147535 , 0.103676 , 0.09313 , 0.073804 , 0.134902 , 0.124686 , 0.088215 , 0.08573 , 0.070115 , 0.08721 
