  time  ,48:23 PM,48:34 PM,48:42 PM,48:47 PM,48:56 PM,49:39 PM,49:50 PM,49:56 PM,50:06 PM,50:14 PM,50:47 PM,50:54 PM,51:04 PM,51:11 PM,51:20 PM,52:05 PM,52:13 PM,52:22 PM,52:33 PM,52:44 PM,53:21 PM,53:29 PM,53:36 PM,53:44 PM,53:52 PM,54:33 PM,54:40 PM,54:48 PM,55:01 PM,55:10 PM,55:50 PM,56:00 PM,56:07 PM,56:14 PM,56:21 PM,57:02 PM,57:09 PM,57:17 PM,57:27 PM,57:36 PM,58:17 PM,58:24 PM,58:31 PM,58:40 PM,58:52 PM,59:30 PM,59:39 PM,59:48 PM,59:55 PM,00:04 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 986 , 0.351211 , 0.255911 , 0.282724 , 0.288261 , 0.328954 , 0.324473 , 0.352069 , 0.252295 , 0.31141 , 0.343122 , 0.345846 , 0.393976 , 0.357269 , 0.277859 , 0.334724 , 0.295163 , 0.352796 , 0.286045 , 0.226285 , 0.233894 , 0.255904 , 0.28601 , 0.25683 , 0.369997 , 0.290154 , 0.322045 , 0.417537 , 0.291026 , 0.280137 , 0.24671 , 0.319444 , 0.275753 , 0.267286 , 0.297413 , 0.330134 , 0.333208 , 0.276556 , 0.347108 , 0.355376 , 0.382113 , 0.385338 , 0.237942 , 0.300549 , 0.353489 , 0.384295 , 0.319067 , 0.313928 , 0.342079 , 0.309448 , 0.345873 
 987 , 0.350688 , 0.254654 , 0.283637 , 0.287581 , 0.327861 , 0.326453 , 0.352406 , 0.253912 , 0.309316 , 0.343336 , 0.345122 , 0.393648 , 0.356632 , 0.277123 , 0.333482 , 0.294281 , 0.351135 , 0.284414 , 0.225732 , 0.232225 , 0.256509 , 0.286537 , 0.257079 , 0.369859 , 0.290083 , 0.321121 , 0.416976 , 0.290454 , 0.28005 , 0.245934 , 0.320007 , 0.276505 , 0.268472 , 0.29582 , 0.329284 , 0.333063 , 0.275563 , 0.347479 , 0.355546 , 0.382784 , 0.386261 , 0.237812 , 0.3014 , 0.353609 , 0.384557 , 0.31908 , 0.31449 , 0.342683 , 0.310051 , 0.346256 
 988 , 0.349751 , 0.25252 , 0.28385 , 0.286728 , 0.326436 , 0.327782 , 0.352018 , 0.254498 , 0.306541 , 0.343584 , 0.343323 , 0.392406 , 0.355493 , 0.275657 , 0.3316 , 0.292812 , 0.348405 , 0.281378 , 0.224137 , 0.230249 , 0.256696 , 0.286226 , 0.256792 , 0.3692 , 0.289152 , 0.319678 , 0.414767 , 0.289351 , 0.27964 , 0.244499 , 0.320035 , 0.276996 , 0.26936 , 0.293588 , 0.327253 , 0.332218 , 0.273872 , 0.347547 , 0.355383 , 0.382812 , 0.386919 , 0.237261 , 0.301768 , 0.353171 , 0.384288 , 0.318696 , 0.31439 , 0.342767 , 0.310167 , 0.346009 
 989 , 0.349469 , 0.25133 , 0.282519 , 0.28628 , 0.325341 , 0.326208 , 0.350404 , 0.252926 , 0.303751 , 0.343088 , 0.341169 , 0.390572 , 0.354536 , 0.27292 , 0.329391 , 0.290619 , 0.345914 , 0.278366 , 0.222452 , 0.228792 , 0.255985 , 0.285214 , 0.256212 , 0.368631 , 0.287676 , 0.318768 , 0.412698 , 0.288288 , 0.279253 , 0.242942 , 0.319456 , 0.277307 , 0.268767 , 0.291169 , 0.324131 , 0.331021 , 0.271992 , 0.347585 , 0.35499 , 0.38272 , 0.387409 , 0.236953 , 0.301751 , 0.352845 , 0.384315 , 0.318252 , 0.313996 , 0.342882 , 0.310112 , 0.345226 
 990 , 0.349782 , 0.251982 , 0.280797 , 0.286517 , 0.325126 , 0.322634 , 0.349211 , 0.250743 , 0.301708 , 0.342183 , 0.339595 , 0.389417 , 0.354477 , 0.269893 , 0.327879 , 0.288217 , 0.344937 , 0.276515 , 0.221757 , 0.227987 , 0.25475 , 0.283901 , 0.25625 , 0.368891 , 0.286228 , 0.318958 , 0.412091 , 0.287529 , 0.279151 , 0.241953 , 0.318848 , 0.277424 , 0.267312 , 0.289662 , 0.320886 , 0.330206 , 0.271056 , 0.347545 , 0.354649 , 0.382885 , 0.387635 , 0.237038 , 0.301412 , 0.352735 , 0.384861 , 0.317809 , 0.313507 , 0.343064 , 0.310037 , 0.34431 
 991 , 0.350139 , 0.254424 , 0.280708 , 0.287311 , 0.325917 , 0.319918 , 0.350606 , 0.250727 , 0.300938 , 0.341687 , 0.339529 , 0.390332 , 0.355698 , 0.268194 , 0.328088 , 0.286507 , 0.346215 , 0.276619 , 0.222924 , 0.227494 , 0.253943 , 0.283099 , 0.257839 , 0.370438 , 0.285628 , 0.320241 , 0.413791 , 0.287202 , 0.279512 , 0.242103 , 0.319093 , 0.277464 , 0.26658 , 0.290019 , 0.319004 , 0.330576 , 0.272008 , 0.347418 , 0.354764 , 0.383673 , 0.387638 , 0.237464 , 0.301082 , 0.352833 , 0.385858 , 0.317437 , 0.313286 , 0.343316 , 0.310187 , 0.343996 
 992 , 0.350652 , 0.257074 , 0.281817 , 0.28863 , 0.326739 , 0.318526 , 0.352765 , 0.250734 , 0.300878 , 0.341842 , 0.340051 , 0.392137 , 0.35704 , 0.267449 , 0.328976 , 0.285323 , 0.348209 , 0.277522 , 0.224935 , 0.227926 , 0.253444 , 0.282709 , 0.259469 , 0.372074 , 0.285426 , 0.32171 , 0.415713 , 0.287272 , 0.280458 , 0.243303 , 0.319528 , 0.277583 , 0.266591 , 0.291101 , 0.317929 , 0.331254 , 0.273514 , 0.347454 , 0.355132 , 0.384603 , 0.387471 , 0.237903 , 0.300933 , 0.353101 , 0.386867 , 0.317277 , 0.313243 , 0.343475 , 0.310491 , 0.344017 
 993 , 0.351542 , 0.260055 , 0.286542 , 0.291444 , 0.327455 , 0.321373 , 0.356931 , 0.250579 , 0.303066 , 0.343924 , 0.342327 , 0.396473 , 0.358584 , 0.269675 , 0.331829 , 0.285911 , 0.352228 , 0.280878 , 0.229352 , 0.231189 , 0.253994 , 0.283662 , 0.261049 , 0.37373 , 0.286467 , 0.323574 , 0.417975 , 0.288544 , 0.283196 , 0.24759 , 0.320448 , 0.277848 , 0.26888 , 0.294283 , 0.31946 , 0.332755 , 0.276525 , 0.348018 , 0.356198 , 0.385818 , 0.386771 , 0.23834 , 0.301352 , 0.353873 , 0.38782 , 0.317863 , 0.313749 , 0.343376 , 0.311219 , 0.345028 
 994 , 0.351289 , 0.261609 , 0.289798 , 0.293336 , 0.326768 , 0.323962 , 0.358564 , 0.247647 , 0.304998 , 0.344959 , 0.343727 , 0.398874 , 0.359632 , 0.270136 , 0.333078 , 0.286609 , 0.355491 , 0.284042 , 0.232475 , 0.233625 , 0.255408 , 0.28472 , 0.261725 , 0.373976 , 0.287464 , 0.324489 , 0.418036 , 0.289401 , 0.286034 , 0.250255 , 0.320068 , 0.277165 , 0.270273 , 0.295937 , 0.321094 , 0.333516 , 0.277726 , 0.348859 , 0.356634 , 0.386206 , 0.385994 , 0.238757 , 0.301891 , 0.354745 , 0.388307 , 0.319199 , 0.314333 , 0.343672 , 0.311616 , 0.345465 
 995 , 0.351029 , 0.263217 , 0.293168 , 0.295299 , 0.326057 , 0.326644 , 0.360257 , 0.244624 , 0.306993 , 0.346022 , 0.345175 , 0.401341 , 0.360721 , 0.270607 , 0.334362 , 0.287335 , 0.35887 , 0.287315 , 0.235697 , 0.236127 , 0.256892 , 0.285812 , 0.262431 , 0.374225 , 0.288496 , 0.325442 , 0.41809 , 0.290293 , 0.288981 , 0.252999 , 0.319677 , 0.276454 , 0.271707 , 0.297649 , 0.322778 , 0.334308 , 0.278968 , 0.349731 , 0.357074 , 0.386601 , 0.385181 , 0.239194 , 0.302451 , 0.355639 , 0.388808 , 0.320579 , 0.314937 , 0.343987 , 0.312034 , 0.345913 
 996 , 0.352058 , 0.264715 , 0.294343 , 0.294868 , 0.328225 , 0.327584 , 0.362823 , 0.245436 , 0.309273 , 0.346584 , 0.346475 , 0.400515 , 0.362052 , 0.272296 , 0.335472 , 0.290069 , 0.360682 , 0.288296 , 0.235817 , 0.236948 , 0.260209 , 0.287328 , 0.263768 , 0.373914 , 0.290519 , 0.32545 , 0.418336 , 0.291091 , 0.290655 , 0.253153 , 0.319349 , 0.27627 , 0.271982 , 0.299258 , 0.324557 , 0.334933 , 0.279188 , 0.350524 , 0.35743 , 0.386335 , 0.385122 , 0.239907 , 0.302687 , 0.356592 , 0.388756 , 0.321339 , 0.315163 , 0.344839 , 0.312347 , 0.346093 
 997 , 0.354635 , 0.265835 , 0.295839 , 0.294443 , 0.331415 , 0.326844 , 0.364409 , 0.246661 , 0.311083 , 0.348314 , 0.346836 , 0.400544 , 0.362706 , 0.274976 , 0.337307 , 0.29199 , 0.361971 , 0.289879 , 0.23643 , 0.239359 , 0.262736 , 0.289082 , 0.264977 , 0.373857 , 0.292937 , 0.32553 , 0.420242 , 0.291875 , 0.291691 , 0.253458 , 0.320135 , 0.276815 , 0.273797 , 0.300396 , 0.326299 , 0.336421 , 0.280227 , 0.351461 , 0.358749 , 0.386512 , 0.385981 , 0.240755 , 0.303216 , 0.357775 , 0.389325 , 0.321681 , 0.31564 , 0.345698 , 0.313153 , 0.347006 
 998 , 0.357763 , 0.266855 , 0.297517 , 0.294045 , 0.334978 , 0.325598 , 0.365708 , 0.247978 , 0.312772 , 0.350466 , 0.346912 , 0.400889 , 0.363148 , 0.278027 , 0.339437 , 0.293657 , 0.363141 , 0.291737 , 0.237284 , 0.242396 , 0.265038 , 0.290947 , 0.266161 , 0.37389 , 0.295542 , 0.325645 , 0.422734 , 0.292663 , 0.292574 , 0.253853 , 0.321289 , 0.277598 , 0.276195 , 0.301411 , 0.328069 , 0.338232 , 0.281573 , 0.352467 , 0.360418 , 0.386845 , 0.387131 , 0.241674 , 0.303854 , 0.359064 , 0.390126 , 0.321908 , 0.316217 , 0.346572 , 0.314141 , 0.348178 
 999 , 0.358395 , 0.26427 , 0.295052 , 0.292522 , 0.335945 , 0.32145 , 0.361109 , 0.246809 , 0.310753 , 0.350705 , 0.344855 , 0.39922 , 0.362547 , 0.277476 , 0.338972 , 0.291397 , 0.360673 , 0.290395 , 0.234196 , 0.241055 , 0.264208 , 0.290157 , 0.264979 , 0.37276 , 0.296033 , 0.32417 , 0.422523 , 0.291984 , 0.290586 , 0.251432 , 0.320884 , 0.277032 , 0.276126 , 0.299606 , 0.32717 , 0.338283 , 0.280809 , 0.352212 , 0.361232 , 0.386525 , 0.387473 , 0.241273 , 0.303812 , 0.359248 , 0.390221 , 0.321791 , 0.316214 , 0.346785 , 0.31421 , 0.348687 
 1000 , 0.357512 , 0.260687 , 0.290264 , 0.290749 , 0.335581 , 0.317941 , 0.354329 , 0.245206 , 0.307522 , 0.349389 , 0.343267 , 0.396312 , 0.361851 , 0.275035 , 0.337098 , 0.287333 , 0.357034 , 0.286752 , 0.228849 , 0.237103 , 0.262081 , 0.288351 , 0.262703 , 0.371955 , 0.294937 , 0.322081 , 0.420368 , 0.291118 , 0.287503 , 0.248307 , 0.319608 , 0.276346 , 0.273607 , 0.297212 , 0.324588 , 0.337036 , 0.278806 , 0.351363 , 0.361448 , 0.386241 , 0.3873 , 0.240239 , 0.30334 , 0.359022 , 0.39004 , 0.32191 , 0.315795 , 0.346861 , 0.313773 , 0.348699 
 1001 , 0.356405 , 0.258093 , 0.28526 , 0.289359 , 0.335309 , 0.316901 , 0.348495 , 0.244606 , 0.305118 , 0.347448 , 0.343534 , 0.393193 , 0.361709 , 0.272594 , 0.335165 , 0.283535 , 0.354216 , 0.282379 , 0.223208 , 0.232761 , 0.260338 , 0.28697 , 0.260605 , 0.372253 , 0.29328 , 0.320234 , 0.417588 , 0.290939 , 0.284856 , 0.24605 , 0.318242 , 0.276364 , 0.269733 , 0.295818 , 0.321684 , 0.33537 , 0.276658 , 0.350596 , 0.361517 , 0.386405 , 0.387041 , 0.239289 , 0.302778 , 0.359019 , 0.38999 , 0.322512 , 0.315259 , 0.347215 , 0.313316 , 0.348563 
 1002 , 0.355425 , 0.255824 , 0.28188 , 0.288664 , 0.334388 , 0.31743 , 0.345718 , 0.245665 , 0.303266 , 0.346642 , 0.344684 , 0.391044 , 0.361668 , 0.270399 , 0.334093 , 0.280435 , 0.351913 , 0.279052 , 0.219746 , 0.229283 , 0.258877 , 0.286329 , 0.259103 , 0.373348 , 0.291786 , 0.319238 , 0.415806 , 0.291122 , 0.283523 , 0.244583 , 0.317245 , 0.276615 , 0.266613 , 0.295332 , 0.319635 , 0.334182 , 0.275492 , 0.349866 , 0.361833 , 0.38667 , 0.387005 , 0.238504 , 0.302315 , 0.358964 , 0.390414 , 0.322784 , 0.315014 , 0.347874 , 0.313069 , 0.348408 
 1003 , 0.354856 , 0.253872 , 0.281418 , 0.289091 , 0.331947 , 0.32063 , 0.348551 , 0.249557 , 0.302426 , 0.348114 , 0.346992 , 0.390642 , 0.361921 , 0.268664 , 0.334642 , 0.278805 , 0.350377 , 0.278204 , 0.2202 , 0.227257 , 0.257893 , 0.286923 , 0.258557 , 0.375563 , 0.290704 , 0.319768 , 0.415883 , 0.291621 , 0.284481 , 0.244346 , 0.316964 , 0.277335 , 0.265033 , 0.29623 , 0.319522 , 0.333896 , 0.27607 , 0.349351 , 0.362557 , 0.387031 , 0.387517 , 0.238089 , 0.302179 , 0.358877 , 0.391668 , 0.32238 , 0.315385 , 0.348948 , 0.313271 , 0.348244 
 1004 , 0.35487 , 0.24992 , 0.279937 , 0.288492 , 0.327531 , 0.322613 , 0.350842 , 0.252687 , 0.30098 , 0.350507 , 0.347219 , 0.389504 , 0.362666 , 0.26651 , 0.33506 , 0.277601 , 0.347369 , 0.279587 , 0.219389 , 0.223711 , 0.2564 , 0.286616 , 0.256927 , 0.376441 , 0.289869 , 0.319887 , 0.415802 , 0.290465 , 0.28465 , 0.242576 , 0.316722 , 0.278163 , 0.263716 , 0.295678 , 0.321044 , 0.33347 , 0.276135 , 0.349294 , 0.363104 , 0.386963 , 0.388593 , 0.23785 , 0.302624 , 0.359145 , 0.392731 , 0.321763 , 0.316085 , 0.349596 , 0.313797 , 0.348219 
 1005 , 0.354941 , 0.246025 , 0.2783 , 0.287777 , 0.322914 , 0.324073 , 0.352938 , 0.255111 , 0.299327 , 0.35267 , 0.347104 , 0.38815 , 0.363348 , 0.264293 , 0.335246 , 0.276207 , 0.34403 , 0.280715 , 0.218266 , 0.219961 , 0.254706 , 0.286226 , 0.255077 , 0.377032 , 0.288937 , 0.319832 , 0.415586 , 0.289115 , 0.284483 , 0.240542 , 0.31638 , 0.278766 , 0.262179 , 0.295038 , 0.322248 , 0.33296 , 0.27596 , 0.349218 , 0.363623 , 0.386859 , 0.389646 , 0.237632 , 0.303026 , 0.359395 , 0.393715 , 0.321164 , 0.316751 , 0.350096 , 0.314315 , 0.34812 
 1006 , 0.355732 , 0.244431 , 0.275342 , 0.285964 , 0.317638 , 0.318271 , 0.351528 , 0.24754 , 0.295926 , 0.350723 , 0.342784 , 0.384792 , 0.36299 , 0.262387 , 0.332354 , 0.273133 , 0.338085 , 0.277736 , 0.213816 , 0.215343 , 0.251331 , 0.285138 , 0.251269 , 0.37375 , 0.287127 , 0.317693 , 0.413859 , 0.285998 , 0.280302 , 0.236106 , 0.314969 , 0.276298 , 0.25872 , 0.293566 , 0.318773 , 0.331742 , 0.273023 , 0.348872 , 0.363457 , 0.386395 , 0.389841 , 0.237806 , 0.302716 , 0.359316 , 0.393267 , 0.321154 , 0.31662 , 0.348508 , 0.314453 , 0.347187 
 1007 , 0.355827 , 0.243912 , 0.274883 , 0.285505 , 0.31541 , 0.312514 , 0.351968 , 0.240382 , 0.292666 , 0.346485 , 0.338972 , 0.38212 , 0.362073 , 0.261124 , 0.328763 , 0.271285 , 0.336131 , 0.271973 , 0.211042 , 0.213546 , 0.248528 , 0.283015 , 0.24925 , 0.370494 , 0.286392 , 0.315768 , 0.413821 , 0.284652 , 0.276727 , 0.23309 , 0.313855 , 0.27251 , 0.256735 , 0.293389 , 0.315417 , 0.331198 , 0.270184 , 0.347358 , 0.36292 , 0.385691 , 0.388477 , 0.237218 , 0.301672 , 0.358661 , 0.392666 , 0.320184 , 0.31585 , 0.347441 , 0.31411 , 0.34581 
 1008 , 0.355805 , 0.243555 , 0.274808 , 0.285247 , 0.31355 , 0.306453 , 0.352739 , 0.232904 , 0.289263 , 0.341729 , 0.335066 , 0.379426 , 0.361031 , 0.259907 , 0.324917 , 0.269527 , 0.334702 , 0.265505 , 0.208382 , 0.212096 , 0.245673 , 0.280653 , 0.24742 , 0.36709 , 0.285797 , 0.313784 , 0.414055 , 0.283521 , 0.273089 , 0.230146 , 0.312732 , 0.268338 , 0.254881 , 0.293409 , 0.311893 , 0.330741 , 0.267231 , 0.345601 , 0.362297 , 0.38492 , 0.386804 , 0.236493 , 0.300457 , 0.357889 , 0.392017 , 0.319017 , 0.314946 , 0.346412 , 0.313674 , 0.344301 
 1009 , 0.357425 , 0.246418 , 0.280648 , 0.28786 , 0.316353 , 0.307885 , 0.356403 , 0.232013 , 0.29101 , 0.340379 , 0.336488 , 0.38224 , 0.363011 , 0.263121 , 0.32629 , 0.271473 , 0.341079 , 0.265715 , 0.209772 , 0.216374 , 0.246281 , 0.280668 , 0.248058 , 0.367191 , 0.288498 , 0.31669 , 0.41728 , 0.285431 , 0.273778 , 0.231094 , 0.315859 , 0.269702 , 0.259251 , 0.295327 , 0.313492 , 0.332535 , 0.268453 , 0.346452 , 0.363375 , 0.38585 , 0.38749 , 0.237442 , 0.302052 , 0.358997 , 0.392993 , 0.319551 , 0.316086 , 0.348051 , 0.315365 , 0.344963 
 1010 , 0.359071 , 0.250555 , 0.286919 , 0.290925 , 0.319632 , 0.310463 , 0.35953 , 0.233188 , 0.294 , 0.341314 , 0.339643 , 0.387039 , 0.364659 , 0.267627 , 0.329781 , 0.273996 , 0.348456 , 0.267963 , 0.211945 , 0.219717 , 0.247384 , 0.2832 , 0.248644 , 0.368111 , 0.291411 , 0.321084 , 0.419472 , 0.28698 , 0.276229 , 0.231962 , 0.319694 , 0.272565 , 0.264107 , 0.296869 , 0.315229 , 0.333938 , 0.270784 , 0.347539 , 0.364502 , 0.386615 , 0.388066 , 0.238591 , 0.303916 , 0.359345 , 0.393476 , 0.320735 , 0.317181 , 0.349059 , 0.316873 , 0.345991 
 1011 , 0.360434 , 0.255118 , 0.292331 , 0.29378 , 0.322346 , 0.312359 , 0.361678 , 0.234591 , 0.296918 , 0.343332 , 0.343092 , 0.392329 , 0.365438 , 0.272296 , 0.333885 , 0.27624 , 0.355061 , 0.270409 , 0.213886 , 0.221097 , 0.248139 , 0.287286 , 0.248665 , 0.368931 , 0.293828 , 0.325709 , 0.420259 , 0.287621 , 0.279193 , 0.231939 , 0.323249 , 0.275475 , 0.268058 , 0.297745 , 0.316003 , 0.334575 , 0.273144 , 0.34826 , 0.365335 , 0.386902 , 0.388064 , 0.239553 , 0.305428 , 0.358705 , 0.393231 , 0.322073 , 0.317842 , 0.349012 , 0.317807 , 0.346879 
 1012 , 0.363474 , 0.259809 , 0.295698 , 0.297093 , 0.327511 , 0.315772 , 0.36572 , 0.239953 , 0.300945 , 0.346891 , 0.347755 , 0.3969 , 0.366026 , 0.277189 , 0.338371 , 0.280986 , 0.363086 , 0.27497 , 0.218443 , 0.224342 , 0.2505 , 0.29184 , 0.251916 , 0.371341 , 0.29693 , 0.329607 , 0.421581 , 0.288655 , 0.282551 , 0.233971 , 0.327463 , 0.278625 , 0.270418 , 0.299454 , 0.319406 , 0.336527 , 0.275773 , 0.348857 , 0.365386 , 0.38689 , 0.387706 , 0.240204 , 0.305858 , 0.358194 , 0.393041 , 0.322856 , 0.3181 , 0.349157 , 0.317997 , 0.348157 
 1013 , 0.368278 , 0.263897 , 0.296977 , 0.299971 , 0.334277 , 0.320378 , 0.371069 , 0.247831 , 0.305626 , 0.351373 , 0.35293 , 0.400011 , 0.36689 , 0.282049 , 0.342669 , 0.287678 , 0.371591 , 0.280898 , 0.225039 , 0.229794 , 0.254902 , 0.295717 , 0.258275 , 0.375058 , 0.300621 , 0.332069 , 0.42432 , 0.290116 , 0.285368 , 0.238667 , 0.332299 , 0.281568 , 0.271232 , 0.301976 , 0.32512 , 0.340061 , 0.278649 , 0.350011 , 0.364851 , 0.386735 , 0.387765 , 0.24101 , 0.305532 , 0.358396 , 0.393177 , 0.32321 , 0.318651 , 0.350079 , 0.317859 , 0.350011 
 1014 , 0.373249 , 0.266326 , 0.298706 , 0.300593 , 0.338621 , 0.324128 , 0.374824 , 0.25131 , 0.309119 , 0.354085 , 0.356285 , 0.401556 , 0.36906 , 0.286528 , 0.345668 , 0.292698 , 0.377865 , 0.284749 , 0.2299 , 0.236227 , 0.260434 , 0.296676 , 0.263998 , 0.377966 , 0.304191 , 0.333001 , 0.429435 , 0.291687 , 0.285842 , 0.244909 , 0.337203 , 0.283466 , 0.272544 , 0.304449 , 0.329776 , 0.344256 , 0.2816 , 0.353067 , 0.36494 , 0.38707 , 0.389961 , 0.243191 , 0.306248 , 0.360134 , 0.394028 , 0.32406 , 0.321182 , 0.352599 , 0.318935 , 0.352429 
 1015 , 0.376606 , 0.267093 , 0.298817 , 0.299995 , 0.341321 , 0.326129 , 0.375469 , 0.252392 , 0.311094 , 0.355436 , 0.358562 , 0.401698 , 0.370478 , 0.289495 , 0.346965 , 0.2961 , 0.380916 , 0.286472 , 0.232298 , 0.240053 , 0.264614 , 0.296747 , 0.267747 , 0.378996 , 0.30658 , 0.333115 , 0.433702 , 0.292805 , 0.284804 , 0.249859 , 0.340435 , 0.283748 , 0.272602 , 0.305368 , 0.332203 , 0.34687 , 0.283401 , 0.355552 , 0.364785 , 0.387045 , 0.391757 , 0.244888 , 0.306478 , 0.361599 , 0.394637 , 0.324577 , 0.323228 , 0.35468 , 0.319647 , 0.354285 
 1016 , 0.373107 , 0.26117 , 0.292363 , 0.294589 , 0.337291 , 0.320965 , 0.363667 , 0.24418 , 0.306818 , 0.351178 , 0.356288 , 0.396188 , 0.368709 , 0.285984 , 0.341299 , 0.292685 , 0.370744 , 0.279723 , 0.224799 , 0.233116 , 0.262623 , 0.293253 , 0.263212 , 0.372368 , 0.303934 , 0.329974 , 0.433841 , 0.291931 , 0.277832 , 0.248743 , 0.336524 , 0.277606 , 0.267569 , 0.29994 , 0.32548 , 0.342772 , 0.280339 , 0.355343 , 0.363687 , 0.385562 , 0.39166 , 0.244351 , 0.304715 , 0.361721 , 0.394208 , 0.323678 , 0.322972 , 0.354713 , 0.3188 , 0.353665 
 1017 , 0.362367 , 0.257821 , 0.283402 , 0.291069 , 0.3353 , 0.318473 , 0.354596 , 0.24252 , 0.305029 , 0.348545 , 0.358688 , 0.390637 , 0.367235 , 0.280342 , 0.337597 , 0.288374 , 0.358832 , 0.276071 , 0.220652 , 0.226841 , 0.257979 , 0.29208 , 0.259168 , 0.365874 , 0.299796 , 0.327399 , 0.430329 , 0.291159 , 0.274228 , 0.244404 , 0.333175 , 0.273431 , 0.262957 , 0.295697 , 0.320529 , 0.33856 , 0.276642 , 0.354197 , 0.363254 , 0.384798 , 0.390767 , 0.242279 , 0.30278 , 0.361459 , 0.394254 , 0.322833 , 0.321292 , 0.354252 , 0.317641 , 0.352932 
 1018 , 0.351402 , 0.254297 , 0.274041 , 0.287414 , 0.333253 , 0.315863 , 0.345023 , 0.240863 , 0.303167 , 0.345796 , 0.36135 , 0.384801 , 0.365679 , 0.274414 , 0.333708 , 0.283886 , 0.346404 , 0.272274 , 0.216273 , 0.220229 , 0.253069 , 0.290879 , 0.254933 , 0.359065 , 0.295449 , 0.324706 , 0.426581 , 0.290341 , 0.270424 , 0.239835 , 0.329628 , 0.26905 , 0.258087 , 0.291224 , 0.315331 , 0.334102 , 0.272737 , 0.352962 , 0.3628 , 0.384 , 0.389799 , 0.240069 , 0.300723 , 0.361164 , 0.3943 , 0.321938 , 0.31948 , 0.353749 , 0.316408 , 0.352161 
 1019 , 0.340142 , 0.254086 , 0.271612 , 0.284872 , 0.329077 , 0.317439 , 0.345381 , 0.246079 , 0.304075 , 0.345022 , 0.362306 , 0.38318 , 0.364349 , 0.270446 , 0.330064 , 0.281883 , 0.340418 , 0.270038 , 0.216619 , 0.219815 , 0.251035 , 0.290519 , 0.253334 , 0.35695 , 0.292196 , 0.323064 , 0.424099 , 0.288296 , 0.27302 , 0.235981 , 0.329242 , 0.268347 , 0.258532 , 0.289987 , 0.316604 , 0.331078 , 0.270742 , 0.352746 , 0.362803 , 0.384919 , 0.389937 , 0.239301 , 0.301715 , 0.36058 , 0.394203 , 0.32136 , 0.318253 , 0.352207 , 0.315962 , 0.351324 
 1020 , 0.339851 , 0.252685 , 0.272032 , 0.284706 , 0.325837 , 0.319648 , 0.344417 , 0.249874 , 0.305807 , 0.345287 , 0.360441 , 0.38284 , 0.362921 , 0.269006 , 0.326769 , 0.282157 , 0.33742 , 0.268834 , 0.216216 , 0.220063 , 0.250454 , 0.28972 , 0.253072 , 0.35897 , 0.290501 , 0.323198 , 0.425118 , 0.286364 , 0.275278 , 0.233276 , 0.329767 , 0.269338 , 0.259019 , 0.288422 , 0.319248 , 0.329995 , 0.269317 , 0.352733 , 0.362534 , 0.386204 , 0.391218 , 0.239368 , 0.303244 , 0.360807 , 0.393981 , 0.320691 , 0.317293 , 0.351199 , 0.315988 , 0.350585 
 1021 , 0.344926 , 0.250526 , 0.273539 , 0.285648 , 0.323018 , 0.322071 , 0.342395 , 0.252752 , 0.307888 , 0.34597 , 0.357228 , 0.382925 , 0.361391 , 0.268644 , 0.323516 , 0.283435 , 0.335452 , 0.268021 , 0.21523 , 0.220361 , 0.250429 , 0.288649 , 0.253326 , 0.362919 , 0.289451 , 0.324152 , 0.427839 , 0.284473 , 0.277142 , 0.230997 , 0.330611 , 0.271043 , 0.259315 , 0.286513 , 0.322382 , 0.329747 , 0.268035 , 0.352774 , 0.362103 , 0.387634 , 0.393056 , 0.239793 , 0.304942 , 0.36146 , 0.393706 , 0.319955 , 0.316414 , 0.350451 , 0.3162 , 0.349877 
 1022 , 0.353331 , 0.248938 , 0.274042 , 0.286393 , 0.320111 , 0.318961 , 0.338568 , 0.250712 , 0.305924 , 0.343961 , 0.351813 , 0.381603 , 0.360359 , 0.268913 , 0.320888 , 0.281451 , 0.333758 , 0.264692 , 0.212966 , 0.21822 , 0.250282 , 0.286947 , 0.251086 , 0.365426 , 0.287709 , 0.323688 , 0.429315 , 0.282366 , 0.274499 , 0.226357 , 0.33064 , 0.273584 , 0.258496 , 0.285096 , 0.3226 , 0.330348 , 0.267568 , 0.350975 , 0.361697 , 0.388707 , 0.394466 , 0.239207 , 0.305182 , 0.361607 , 0.393143 , 0.319862 , 0.315738 , 0.350296 , 0.315863 , 0.349575 
