MAY26LOF00011.spu,MAY26LOF00010.spu,MAY26LOF00009.spu,
Wavelength,MAY26LOF00012.spu,MAY26LOF00013.spu,MAY26LOF00014.spu,MAY26LOF00015.spu,MAY26LOF00016.spu,MAY26LOF00017.spu,MAY26LOF00018.spu,MAY26LOF00019.spu,MAY26LOF00020.spu,MAY26LOF00021.spu,MAY26LOF00022.spu,MAY26LOF00023.spu,MAY26LOF00024.spu,MAY26LOF00025.spu,MAY26LOF00026.spu,MAY26LOF00027.spu
  (nm),5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 
  time  ,52:33 PM,52:47 PM,52:55 PM,53:05 PM,53:12 PM,54:49 PM,54:59 PM,55:10 PM,55:16 PM,55:21 PM,55:53 PM,56:13 PM,56:19 PM,56:26 PM,56:32 PM,58:05 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 645 , 0.124736 , 0.089134 , 0.093635 , 0.135262 , 0.116475 , 0.12105 , 0.118222 , 0.094088 , 0.093656 , 0.094887 , 0.074124 , 0.083296 , 0.076212 , 0.106775 , 0.114446 , 0.128412 
 646 , 0.124742 , 0.088741 , 0.093526 , 0.13523 , 0.116608 , 0.121163 , 0.118155 , 0.094225 , 0.093681 , 0.094886 , 0.073997 , 0.083242 , 0.076131 , 0.107017 , 0.114543 , 0.128684 
 647 , 0.124749 , 0.088353 , 0.093412 , 0.135198 , 0.116741 , 0.121282 , 0.118087 , 0.094363 , 0.093706 , 0.094892 , 0.073871 , 0.083182 , 0.076055 , 0.107253 , 0.114636 , 0.128958 
 648 , 0.124805 , 0.087868 , 0.093138 , 0.135042 , 0.116763 , 0.1213 , 0.117956 , 0.094321 , 0.093572 , 0.094829 , 0.073752 , 0.083031 , 0.07586 , 0.107404 , 0.114708 , 0.12915 
 649 , 0.12487 , 0.087388 , 0.092859 , 0.134875 , 0.116792 , 0.121332 , 0.117831 , 0.094283 , 0.093443 , 0.09477 , 0.073636 , 0.082881 , 0.075654 , 0.107558 , 0.114785 , 0.129351 
 650 , 0.124936 , 0.086903 , 0.09258 , 0.134709 , 0.116817 , 0.121364 , 0.117706 , 0.09424 , 0.093313 , 0.094711 , 0.073515 , 0.082726 , 0.075454 , 0.107713 , 0.114862 , 0.129557 
 651 , 0.12508 , 0.086508 , 0.092415 , 0.134605 , 0.116793 , 0.121451 , 0.117666 , 0.094334 , 0.093294 , 0.09473 , 0.07337 , 0.082611 , 0.075353 , 0.107927 , 0.115051 , 0.129855 
 652 , 0.125272 , 0.086144 , 0.092299 , 0.134548 , 0.116726 , 0.121551 , 0.117643 , 0.094508 , 0.093328 , 0.094781 , 0.073201 , 0.082514 , 0.075308 , 0.108174 , 0.115273 , 0.130173 
 653 , 0.125465 , 0.085769 , 0.092183 , 0.134491 , 0.11666 , 0.121658 , 0.11762 , 0.094688 , 0.093358 , 0.094832 , 0.073038 , 0.082412 , 0.075269 , 0.108427 , 0.115496 , 0.130491 
 654 , 0.125597 , 0.085358 , 0.092003 , 0.134401 , 0.11661 , 0.121712 , 0.117532 , 0.094779 , 0.093353 , 0.094843 , 0.07283 , 0.082266 , 0.075166 , 0.108663 , 0.11564 , 0.130768 
 655 , 0.125557 , 0.084873 , 0.09171 , 0.134199 , 0.116609 , 0.121656 , 0.1173 , 0.094683 , 0.093269 , 0.09478 , 0.072522 , 0.082033 , 0.074949 , 0.108866 , 0.115591 , 0.130942 
 656 , 0.125515 , 0.084383 , 0.091418 , 0.133998 , 0.116609 , 0.121612 , 0.117076 , 0.094582 , 0.093193 , 0.09471 , 0.072216 , 0.081798 , 0.074742 , 0.109075 , 0.115547 , 0.131113 
 657 , 0.12548 , 0.083887 , 0.091126 , 0.133792 , 0.11661 , 0.121562 , 0.116846 , 0.094485 , 0.093112 , 0.094646 , 0.071905 , 0.081569 , 0.074529 , 0.109285 , 0.115499 , 0.131291 
 658 , 0.12558 , 0.083463 , 0.091009 , 0.133609 , 0.116731 , 0.121743 , 0.116806 , 0.094483 , 0.09296 , 0.094718 , 0.071607 , 0.081335 , 0.074357 , 0.109581 , 0.115702 , 0.131717 
 659 , 0.125684 , 0.083051 , 0.090887 , 0.133428 , 0.116861 , 0.121929 , 0.116786 , 0.09448 , 0.092796 , 0.094791 , 0.071305 , 0.081109 , 0.07418 , 0.109883 , 0.115906 , 0.132157 
 660 , 0.125787 , 0.082633 , 0.090769 , 0.133247 , 0.116991 , 0.122116 , 0.11676 , 0.094477 , 0.092631 , 0.094864 , 0.071008 , 0.080878 , 0.074003 , 0.110181 , 0.116116 , 0.132592 
 661 , 0.125816 , 0.082202 , 0.090525 , 0.133092 , 0.117075 , 0.122214 , 0.116662 , 0.094476 , 0.092495 , 0.094793 , 0.070728 , 0.080699 , 0.073821 , 0.110385 , 0.116281 , 0.132995 
 662 , 0.125819 , 0.081761 , 0.090223 , 0.132954 , 0.117147 , 0.122257 , 0.116502 , 0.094484 , 0.092388 , 0.09465 , 0.070467 , 0.080546 , 0.073631 , 0.110538 , 0.116438 , 0.133373 
 663 , 0.125816 , 0.081323 , 0.089921 , 0.132816 , 0.117219 , 0.1223 , 0.116347 , 0.094496 , 0.092281 , 0.094507 , 0.07021 , 0.080399 , 0.073446 , 0.110686 , 0.116589 , 0.133747 
 664 , 0.125847 , 0.080914 , 0.089624 , 0.1327 , 0.117299 , 0.122359 , 0.116184 , 0.09449 , 0.092154 , 0.094404 , 0.069965 , 0.080263 , 0.073248 , 0.110855 , 0.11675 , 0.1341 
 665 , 0.125953 , 0.080554 , 0.089341 , 0.132626 , 0.117403 , 0.12247 , 0.116018 , 0.094435 , 0.091971 , 0.094392 , 0.069768 , 0.080166 , 0.073024 , 0.111086 , 0.116918 , 0.134372 
 666 , 0.126051 , 0.08019 , 0.089056 , 0.132547 , 0.117503 , 0.122592 , 0.115847 , 0.094376 , 0.091791 , 0.094382 , 0.069576 , 0.080077 , 0.072797 , 0.111325 , 0.117082 , 0.134646 
 667 , 0.126149 , 0.079825 , 0.08877 , 0.132469 , 0.117603 , 0.122713 , 0.11568 , 0.094317 , 0.091611 , 0.094366 , 0.069378 , 0.079981 , 0.07257 , 0.111559 , 0.117247 , 0.134921 
 668 , 0.126389 , 0.079513 , 0.08877 , 0.132503 , 0.117696 , 0.122916 , 0.115748 , 0.094531 , 0.091685 , 0.094461 , 0.069289 , 0.079957 , 0.072621 , 0.111869 , 0.117523 , 0.135321 
 669 , 0.126634 , 0.079212 , 0.088781 , 0.132546 , 0.117781 , 0.123107 , 0.115825 , 0.094758 , 0.091772 , 0.094557 , 0.06921 , 0.079938 , 0.072694 , 0.112173 , 0.117786 , 0.135748 
 670 , 0.126879 , 0.078909 , 0.088797 , 0.132588 , 0.11787 , 0.123302 , 0.115895 , 0.094979 , 0.091858 , 0.094653 , 0.069124 , 0.079919 , 0.07276 , 0.11247 , 0.118055 , 0.136175 
 671 , 0.127068 , 0.078773 , 0.088797 , 0.132703 , 0.118002 , 0.123462 , 0.11593 , 0.095105 , 0.091913 , 0.094736 , 0.069076 , 0.079904 , 0.072818 , 0.112759 , 0.118258 , 0.136537 
 672 , 0.127229 , 0.078733 , 0.088792 , 0.132855 , 0.118162 , 0.123609 , 0.115943 , 0.095171 , 0.091938 , 0.094805 , 0.069056 , 0.0799 , 0.072861 , 0.113053 , 0.118424 , 0.136841 
 673 , 0.127389 , 0.078692 , 0.088787 , 0.133013 , 0.118322 , 0.123755 , 0.11595 , 0.095236 , 0.091962 , 0.094881 , 0.069029 , 0.079889 , 0.072904 , 0.113343 , 0.118595 , 0.13714 
 674 , 0.127614 , 0.078724 , 0.088868 , 0.133198 , 0.118533 , 0.123969 , 0.11605 , 0.095335 , 0.092014 , 0.095006 , 0.06903 , 0.079941 , 0.072981 , 0.113656 , 0.118813 , 0.137484 
 675 , 0.127982 , 0.078928 , 0.089158 , 0.133445 , 0.118884 , 0.124332 , 0.116367 , 0.095518 , 0.092143 , 0.095281 , 0.069089 , 0.080143 , 0.073146 , 0.114036 , 0.119137 , 0.137903 
 676 , 0.128349 , 0.07913 , 0.089445 , 0.13369 , 0.119241 , 0.124694 , 0.116684 , 0.095702 , 0.092273 , 0.095559 , 0.069147 , 0.080343 , 0.073314 , 0.114423 , 0.119456 , 0.138332 
 677 , 0.128717 , 0.079339 , 0.089733 , 0.133942 , 0.119594 , 0.125057 , 0.117001 , 0.095892 , 0.092403 , 0.095831 , 0.069199 , 0.08055 , 0.073484 , 0.114806 , 0.119782 , 0.138757 
 678 , 0.129135 , 0.079893 , 0.090258 , 0.134518 , 0.12007 , 0.125592 , 0.117482 , 0.096257 , 0.092841 , 0.096241 , 0.069561 , 0.081021 , 0.073916 , 0.115271 , 0.120226 , 0.139239 
 679 , 0.129571 , 0.080468 , 0.090804 , 0.135118 , 0.120566 , 0.126141 , 0.117987 , 0.096624 , 0.093299 , 0.096663 , 0.069943 , 0.08151 , 0.074359 , 0.115737 , 0.120705 , 0.139724 
 680 , 0.130011 , 0.081053 , 0.091355 , 0.135723 , 0.121066 , 0.1267 , 0.118503 , 0.097 , 0.093762 , 0.09709 , 0.070327 , 0.082002 , 0.074805 , 0.116214 , 0.121189 , 0.140213 
 681 , 0.13049 , 0.081933 , 0.092109 , 0.136464 , 0.121666 , 0.127298 , 0.119153 , 0.097472 , 0.094302 , 0.097685 , 0.070922 , 0.082674 , 0.075404 , 0.116713 , 0.121733 , 0.140615 
 682 , 0.130984 , 0.083001 , 0.092981 , 0.137289 , 0.122342 , 0.127916 , 0.119858 , 0.098022 , 0.094909 , 0.098381 , 0.071662 , 0.083468 , 0.076112 , 0.117251 , 0.122302 , 0.140975 
 683 , 0.131483 , 0.084092 , 0.093876 , 0.138131 , 0.123034 , 0.128551 , 0.120585 , 0.098581 , 0.095525 , 0.099094 , 0.072412 , 0.084278 , 0.076825 , 0.117805 , 0.122888 , 0.14134 
 684 , 0.132211 , 0.085501 , 0.095055 , 0.139257 , 0.123891 , 0.129404 , 0.121614 , 0.099333 , 0.096391 , 0.100004 , 0.073405 , 0.085366 , 0.077818 , 0.11852 , 0.123655 , 0.141833 
 685 , 0.133483 , 0.087681 , 0.096952 , 0.141072 , 0.125143 , 0.130797 , 0.123393 , 0.100552 , 0.097855 , 0.101398 , 0.074957 , 0.0871 , 0.079465 , 0.119613 , 0.124894 , 0.142641 
 686 , 0.134766 , 0.089895 , 0.098873 , 0.14292 , 0.126403 , 0.132206 , 0.125211 , 0.101795 , 0.099337 , 0.102818 , 0.076537 , 0.088855 , 0.081131 , 0.120719 , 0.126166 , 0.143462 
 687 , 0.136077 , 0.092144 , 0.10083 , 0.144797 , 0.127691 , 0.133644 , 0.127058 , 0.103054 , 0.100847 , 0.104259 , 0.078139 , 0.090633 , 0.082825 , 0.121846 , 0.127454 , 0.144299 
 688 , 0.137994 , 0.095786 , 0.103783 , 0.147841 , 0.129755 , 0.135603 , 0.129647 , 0.104736 , 0.103045 , 0.106349 , 0.080638 , 0.093372 , 0.08533 , 0.123421 , 0.129394 , 0.145394 
 689 , 0.139952 , 0.099476 , 0.106788 , 0.150939 , 0.131834 , 0.137598 , 0.132263 , 0.106432 , 0.105275 , 0.108465 , 0.083188 , 0.096157 , 0.087868 , 0.12503 , 0.13132 , 0.146485 
 690 , 0.141915 , 0.103169 , 0.109788 , 0.154039 , 0.133917 , 0.139592 , 0.134872 , 0.108132 , 0.107499 , 0.110585 , 0.085732 , 0.098941 , 0.090412 , 0.126637 , 0.13325 , 0.147573 
 691 , 0.144388 , 0.107705 , 0.11357 , 0.157844 , 0.136465 , 0.14198 , 0.138072 , 0.110101 , 0.110028 , 0.113169 , 0.088898 , 0.102421 , 0.093482 , 0.128452 , 0.135585 , 0.148838 
 692 , 0.147144 , 0.112731 , 0.117781 , 0.162023 , 0.139293 , 0.144563 , 0.141604 , 0.112218 , 0.112719 , 0.116005 , 0.092402 , 0.106289 , 0.096843 , 0.130326 , 0.13816 , 0.150199 
 693 , 0.14987 , 0.117696 , 0.121937 , 0.166159 , 0.142085 , 0.147115 , 0.145099 , 0.11431 , 0.115375 , 0.118811 , 0.095869 , 0.110108 , 0.100167 , 0.132172 , 0.140705 , 0.151543 
 694 , 0.152737 , 0.122999 , 0.126404 , 0.170547 , 0.145025 , 0.14977 , 0.148734 , 0.116553 , 0.118197 , 0.121749 , 0.099667 , 0.114234 , 0.103719 , 0.134048 , 0.143415 , 0.152917 
 695 , 0.156018 , 0.129165 , 0.131677 , 0.175577 , 0.14838 , 0.152747 , 0.152753 , 0.1192 , 0.121482 , 0.125073 , 0.104289 , 0.119155 , 0.107892 , 0.136038 , 0.146514 , 0.1544 
 696 , 0.159259 , 0.135247 , 0.136886 , 0.180549 , 0.151691 , 0.155685 , 0.156723 , 0.121806 , 0.124734 , 0.128358 , 0.108847 , 0.124016 , 0.112022 , 0.138008 , 0.149559 , 0.155864 
 697 , 0.162462 , 0.141255 , 0.142033 , 0.185461 , 0.154969 , 0.158587 , 0.160642 , 0.124382 , 0.127944 , 0.1316 , 0.11335 , 0.128817 , 0.116105 , 0.139961 , 0.152561 , 0.15731 
 698 , 0.166056 , 0.148182 , 0.147908 , 0.190987 , 0.158691 , 0.161643 , 0.164814 , 0.127228 , 0.131344 , 0.135202 , 0.118632 , 0.134498 , 0.120701 , 0.142115 , 0.155861 , 0.158663 
 699 , 0.169636 , 0.155117 , 0.153751 , 0.196512 , 0.162382 , 0.164674 , 0.168967 , 0.130064 , 0.134709 , 0.138779 , 0.123903 , 0.140151 , 0.125263 , 0.144277 , 0.159159 , 0.159968 
 700 , 0.17318 , 0.161989 , 0.159543 , 0.20199 , 0.166042 , 0.167676 , 0.173091 , 0.132873 , 0.138049 , 0.142325 , 0.129121 , 0.145761 , 0.129782 , 0.146417 , 0.162423 , 0.161255 
 701 , 0.176948 , 0.16906 , 0.165661 , 0.207609 , 0.169819 , 0.17075 , 0.17733 , 0.135832 , 0.141497 , 0.145949 , 0.134668 , 0.151598 , 0.134596 , 0.148571 , 0.165839 , 0.162607 
 702 , 0.180821 , 0.176183 , 0.17197 , 0.213233 , 0.17367 , 0.173875 , 0.181633 , 0.138862 , 0.145008 , 0.149613 , 0.140392 , 0.157564 , 0.139547 , 0.150695 , 0.169347 , 0.164013 
 703 , 0.184664 , 0.18324 , 0.178224 , 0.218808 , 0.177487 , 0.17697 , 0.185902 , 0.14187 , 0.148486 , 0.153249 , 0.146066 , 0.163479 , 0.144455 , 0.152809 , 0.172818 , 0.165404 
 704 , 0.188464 , 0.19024 , 0.184397 , 0.224349 , 0.181261 , 0.179979 , 0.190081 , 0.144828 , 0.151926 , 0.156865 , 0.151745 , 0.169389 , 0.149323 , 0.154897 , 0.176296 , 0.16678 
 705 , 0.192228 , 0.197203 , 0.190453 , 0.229934 , 0.184981 , 0.182818 , 0.194079 , 0.147733 , 0.155325 , 0.160486 , 0.157537 , 0.175368 , 0.154189 , 0.156974 , 0.179825 , 0.168137 
 706 , 0.195968 , 0.204142 , 0.196474 , 0.235508 , 0.188686 , 0.18564 , 0.198046 , 0.150625 , 0.158707 , 0.164092 , 0.163298 , 0.181311 , 0.159034 , 0.159034 , 0.183323 , 0.169482 
 707 , 0.199696 , 0.211048 , 0.202475 , 0.241054 , 0.192374 , 0.188447 , 0.201987 , 0.153503 , 0.162071 , 0.167676 , 0.169036 , 0.187229 , 0.163858 , 0.161085 , 0.186806 , 0.170818 
 708 , 0.203187 , 0.21729 , 0.208018 , 0.24596 , 0.195709 , 0.191046 , 0.205559 , 0.156011 , 0.165023 , 0.170891 , 0.174274 , 0.19271 , 0.168233 , 0.162911 , 0.189895 , 0.171929 
 709 , 0.206703 , 0.223532 , 0.213574 , 0.250861 , 0.199042 , 0.19366 , 0.209128 , 0.158502 , 0.167986 , 0.174105 , 0.179487 , 0.198203 , 0.172599 , 0.16476 , 0.193041 , 0.173067 
 710 , 0.210231 , 0.229784 , 0.219138 , 0.255779 , 0.202383 , 0.196273 , 0.212697 , 0.161002 , 0.170953 , 0.177324 , 0.184707 , 0.20371 , 0.176977 , 0.166614 , 0.196193 , 0.1742 
 711 , 0.213424 , 0.235522 , 0.224233 , 0.26028 , 0.205357 , 0.198663 , 0.215861 , 0.163369 , 0.173643 , 0.180209 , 0.189596 , 0.208846 , 0.181058 , 0.168199 , 0.199031 , 0.175139 
 712 , 0.216466 , 0.241007 , 0.229101 , 0.264564 , 0.208142 , 0.200935 , 0.218906 , 0.165684 , 0.176155 , 0.182916 , 0.19436 , 0.213867 , 0.185031 , 0.169665 , 0.201764 , 0.176022 
 713 , 0.219544 , 0.246574 , 0.234037 , 0.268919 , 0.210973 , 0.203243 , 0.222003 , 0.168028 , 0.178708 , 0.185667 , 0.199192 , 0.218957 , 0.189056 , 0.171153 , 0.204538 , 0.176916 
 714 , 0.22251 , 0.251977 , 0.238799 , 0.273119 , 0.213757 , 0.205457 , 0.224973 , 0.170295 , 0.181153 , 0.188368 , 0.20391 , 0.223946 , 0.192963 , 0.17259 , 0.207215 , 0.177774 
 715 , 0.225137 , 0.256962 , 0.243099 , 0.276921 , 0.216363 , 0.207416 , 0.227543 , 0.172362 , 0.183342 , 0.190895 , 0.208275 , 0.228607 , 0.19655 , 0.173887 , 0.20967 , 0.178526 
 716 , 0.227812 , 0.262062 , 0.247481 , 0.280797 , 0.219005 , 0.209401 , 0.230139 , 0.174477 , 0.185574 , 0.193462 , 0.212719 , 0.233353 , 0.200213 , 0.175213 , 0.212192 , 0.179287 
 717 , 0.230541 , 0.267262 , 0.251944 , 0.284745 , 0.221693 , 0.211422 , 0.232784 , 0.176632 , 0.187848 , 0.196083 , 0.217248 , 0.238189 , 0.20394 , 0.176565 , 0.214771 , 0.18007 
 718 , 0.233171 , 0.271933 , 0.256102 , 0.288297 , 0.22414 , 0.21341 , 0.235324 , 0.178752 , 0.189988 , 0.198508 , 0.221393 , 0.242641 , 0.207441 , 0.177962 , 0.217298 , 0.180988 
 719 , 0.235839 , 0.276619 , 0.260331 , 0.291903 , 0.226662 , 0.215441 , 0.237909 , 0.180882 , 0.192159 , 0.200986 , 0.225617 , 0.247158 , 0.210981 , 0.179363 , 0.219803 , 0.181907 
 720 , 0.238551 , 0.281382 , 0.264629 , 0.295561 , 0.22922 , 0.217501 , 0.240533 , 0.183046 , 0.19436 , 0.203501 , 0.229908 , 0.251739 , 0.214578 , 0.180787 , 0.222354 , 0.182841 
 721 , 0.241038 , 0.285729 , 0.268464 , 0.299016 , 0.231591 , 0.21929 , 0.242937 , 0.185021 , 0.196444 , 0.205798 , 0.233858 , 0.255994 , 0.217896 , 0.182176 , 0.224728 , 0.183754 
 722 , 0.243377 , 0.28985 , 0.272029 , 0.302313 , 0.233881 , 0.220939 , 0.245228 , 0.186935 , 0.19848 , 0.207976 , 0.237638 , 0.260015 , 0.221046 , 0.183524 , 0.226989 , 0.184615 
 723 , 0.245734 , 0.293995 , 0.275612 , 0.305622 , 0.236183 , 0.222593 , 0.24753 , 0.188858 , 0.200531 , 0.210168 , 0.241434 , 0.264057 , 0.224211 , 0.184879 , 0.229264 , 0.185485 
 724 , 0.248066 , 0.297957 , 0.279103 , 0.30881 , 0.238442 , 0.22424 , 0.249802 , 0.190702 , 0.202499 , 0.212342 , 0.245088 , 0.267956 , 0.227264 , 0.186243 , 0.231521 , 0.186385 
 725 , 0.250325 , 0.30151 , 0.282393 , 0.311737 , 0.240523 , 0.225874 , 0.251996 , 0.192326 , 0.204275 , 0.214457 , 0.248374 , 0.271533 , 0.230018 , 0.187595 , 0.233584 , 0.187317 
 726 , 0.252579 , 0.305067 , 0.285701 , 0.314675 , 0.242577 , 0.227526 , 0.25419 , 0.193928 , 0.206042 , 0.216566 , 0.251653 , 0.275111 , 0.232757 , 0.188945 , 0.235578 , 0.188246 
 727 , 0.254838 , 0.308623 , 0.289007 , 0.317616 , 0.24463 , 0.229171 , 0.256388 , 0.195529 , 0.207808 , 0.218679 , 0.254929 , 0.278682 , 0.235495 , 0.190298 , 0.237572 , 0.189169 
 728 , 0.256895 , 0.311767 , 0.29196 , 0.320281 , 0.246501 , 0.230697 , 0.258326 , 0.197053 , 0.209495 , 0.220551 , 0.25786 , 0.282016 , 0.237937 , 0.191517 , 0.23957 , 0.190167 
 729 , 0.258937 , 0.314876 , 0.29484 , 0.32292 , 0.248383 , 0.232187 , 0.260238 , 0.198572 , 0.211175 , 0.222392 , 0.260759 , 0.285363 , 0.240404 , 0.192693 , 0.241553 , 0.191129 
 730 , 0.260966 , 0.317967 , 0.297708 , 0.325542 , 0.250257 , 0.233664 , 0.262146 , 0.200077 , 0.212842 , 0.224225 , 0.263635 , 0.288689 , 0.242859 , 0.193864 , 0.243522 , 0.192082 
 731 , 0.262742 , 0.320714 , 0.300182 , 0.32785 , 0.251942 , 0.234947 , 0.263796 , 0.201415 , 0.214248 , 0.22585 , 0.266179 , 0.291616 , 0.244957 , 0.194913 , 0.245206 , 0.192936 
 732 , 0.264415 , 0.323319 , 0.302522 , 0.330039 , 0.253476 , 0.236162 , 0.26536 , 0.20268 , 0.215512 , 0.227415 , 0.268563 , 0.294309 , 0.246867 , 0.195943 , 0.246705 , 0.193761 
 733 , 0.266079 , 0.32591 , 0.304848 , 0.332214 , 0.255001 , 0.237365 , 0.266912 , 0.203939 , 0.216765 , 0.228966 , 0.270923 , 0.296978 , 0.248768 , 0.196969 , 0.248199 , 0.194579 
 734 , 0.267667 , 0.328299 , 0.307062 , 0.33424 , 0.256437 , 0.238528 , 0.268385 , 0.205145 , 0.21799 , 0.230442 , 0.273129 , 0.29946 , 0.250598 , 0.197981 , 0.249605 , 0.195372 
 735 , 0.269109 , 0.330325 , 0.309074 , 0.335966 , 0.257756 , 0.239634 , 0.269696 , 0.206269 , 0.219184 , 0.231752 , 0.275082 , 0.301586 , 0.252324 , 0.198979 , 0.250854 , 0.196105 
 736 , 0.270558 , 0.332337 , 0.311081 , 0.337677 , 0.259089 , 0.240737 , 0.270992 , 0.207404 , 0.220381 , 0.233055 , 0.277044 , 0.303696 , 0.25405 , 0.199973 , 0.252088 , 0.196841 
 737 , 0.271988 , 0.334339 , 0.313073 , 0.339379 , 0.260418 , 0.241833 , 0.272284 , 0.208531 , 0.221569 , 0.234346 , 0.278998 , 0.305796 , 0.255761 , 0.200963 , 0.253315 , 0.197565 
 738 , 0.273097 , 0.336126 , 0.314642 , 0.34096 , 0.261652 , 0.242714 , 0.273425 , 0.209519 , 0.222626 , 0.235467 , 0.280693 , 0.307621 , 0.257182 , 0.20181 , 0.254374 , 0.198228 
 739 , 0.274207 , 0.337948 , 0.316209 , 0.34255 , 0.262905 , 0.243578 , 0.274577 , 0.210496 , 0.2237 , 0.236611 , 0.282387 , 0.309468 , 0.258602 , 0.202645 , 0.255501 , 0.198917 
 740 , 0.275315 , 0.339772 , 0.317781 , 0.34414 , 0.264158 , 0.244449 , 0.275737 , 0.211476 , 0.224777 , 0.237758 , 0.284087 , 0.311322 , 0.260026 , 0.203477 , 0.256637 , 0.199603 
 741 , 0.2764 , 0.341292 , 0.319169 , 0.345465 , 0.265212 , 0.245228 , 0.276762 , 0.212216 , 0.225651 , 0.238823 , 0.285486 , 0.312919 , 0.261183 , 0.204246 , 0.257635 , 0.200197 
 742 , 0.277461 , 0.342662 , 0.320463 , 0.346668 , 0.266129 , 0.246008 , 0.277694 , 0.212854 , 0.22642 , 0.239846 , 0.28673 , 0.314435 , 0.262251 , 0.205048 , 0.258622 , 0.200747 
 743 , 0.278525 , 0.344037 , 0.321761 , 0.347886 , 0.267054 , 0.246792 , 0.278634 , 0.2135 , 0.227191 , 0.240883 , 0.287984 , 0.315956 , 0.263323 , 0.205853 , 0.259619 , 0.201305 
 744 , 0.27955 , 0.345365 , 0.323043 , 0.349076 , 0.267954 , 0.247581 , 0.279566 , 0.214166 , 0.227986 , 0.241884 , 0.289166 , 0.317423 , 0.264387 , 0.206639 , 0.260639 , 0.201911 
 745 , 0.28053 , 0.346596 , 0.324356 , 0.350249 , 0.268836 , 0.248373 , 0.28051 , 0.21488 , 0.228792 , 0.242819 , 0.290261 , 0.318792 , 0.265439 , 0.207352 , 0.261734 , 0.202593 
 746 , 0.281529 , 0.347831 , 0.325711 , 0.351447 , 0.269738 , 0.249159 , 0.281482 , 0.215613 , 0.229604 , 0.243763 , 0.291384 , 0.320185 , 0.266502 , 0.208068 , 0.262849 , 0.203275 
 747 , 0.282525 , 0.349067 , 0.327062 , 0.352638 , 0.270639 , 0.249943 , 0.282442 , 0.216338 , 0.230404 , 0.244703 , 0.292503 , 0.321572 , 0.267558 , 0.208779 , 0.263956 , 0.203957 
 748 , 0.283214 , 0.350125 , 0.328035 , 0.353506 , 0.271354 , 0.250401 , 0.283062 , 0.216812 , 0.230889 , 0.245401 , 0.293445 , 0.32272 , 0.268183 , 0.209385 , 0.264709 , 0.20448 
 749 , 0.283938 , 0.351253 , 0.329009 , 0.354367 , 0.272091 , 0.250882 , 0.283707 , 0.217269 , 0.2314 , 0.246119 , 0.294409 , 0.323931 , 0.26882 , 0.210043 , 0.265454 , 0.205049 
 750 , 0.284676 , 0.352405 , 0.330011 , 0.355257 , 0.272843 , 0.25138 , 0.284366 , 0.217736 , 0.231927 , 0.246855 , 0.295394 , 0.325176 , 0.26947 , 0.210712 , 0.266223 , 0.205634 
 751 , 0.28527 , 0.353211 , 0.330835 , 0.355865 , 0.273382 , 0.251874 , 0.284844 , 0.218147 , 0.232322 , 0.24739 , 0.296046 , 0.326054 , 0.269968 , 0.211281 , 0.266808 , 0.206047 
 752 , 0.285785 , 0.35387 , 0.331597 , 0.356411 , 0.273831 , 0.252358 , 0.285215 , 0.21859 , 0.232696 , 0.247915 , 0.296599 , 0.326691 , 0.270395 , 0.211824 , 0.267481 , 0.206423 
 753 , 0.286323 , 0.354557 , 0.332403 , 0.35698 , 0.274307 , 0.252873 , 0.285614 , 0.21906 , 0.233088 , 0.248471 , 0.297176 , 0.327361 , 0.270839 , 0.212396 , 0.268187 , 0.20682 
 754 , 0.286687 , 0.355122 , 0.332965 , 0.357445 , 0.274688 , 0.253332 , 0.28595 , 0.219531 , 0.233487 , 0.248911 , 0.297636 , 0.327856 , 0.271311 , 0.212862 , 0.268665 , 0.207076 
 755 , 0.286803 , 0.355512 , 0.333163 , 0.357698 , 0.274962 , 0.253733 , 0.286234 , 0.220014 , 0.233927 , 0.249122 , 0.297907 , 0.328135 , 0.271883 , 0.213147 , 0.268853 , 0.207092 
 756 , 0.286949 , 0.355948 , 0.333409 , 0.35797 , 0.275284 , 0.254171 , 0.286565 , 0.220536 , 0.234413 , 0.249341 , 0.298208 , 0.328471 , 0.272536 , 0.213457 , 0.269105 , 0.207115 
 757 , 0.287121 , 0.356428 , 0.333671 , 0.358278 , 0.275634 , 0.254646 , 0.286936 , 0.221091 , 0.234944 , 0.249594 , 0.298537 , 0.328836 , 0.273246 , 0.213809 , 0.269388 , 0.20714 
 758 , 0.287421 , 0.35688 , 0.333886 , 0.358701 , 0.275929 , 0.255058 , 0.287464 , 0.221458 , 0.235429 , 0.25005 , 0.298875 , 0.329218 , 0.273919 , 0.214288 , 0.269689 , 0.207194 
 759 , 0.28773 , 0.357346 , 0.334049 , 0.3592 , 0.27624 , 0.255528 , 0.288 , 0.221846 , 0.235915 , 0.250558 , 0.299251 , 0.329626 , 0.274598 , 0.214828 , 0.269943 , 0.207252 
