  time  ,10:54 AM,10:59 AM,11:04 AM,11:12 AM,11:21 AM,11:57 AM,12:06 AM,12:13 AM,12:23 AM,12:30 AM,13:14 AM,13:20 AM,13:28 AM,13:38 AM,13:45 AM,14:29 AM,14:37 AM,14:45 AM,14:52 AM,14:57 AM,17:00 AM,17:09 AM,17:16 AM,17:23 AM,17:29 AM,18:08 AM,18:14 AM,18:21 AM,18:26 AM,18:34 AM,19:34 AM,19:41 AM,19:47 AM,19:52 AM,19:58 AM,20:37 AM,20:44 AM,20:50 AM,20:57 AM,21:04 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 748 , 0.367853 , 0.155949 , 0.197638 , 0.342281 , 0.244098 , 0.434964 , 0.403991 , 0.389194 , 0.44696 , 0.457123 , 0.24623 , 0.270595 , 0.28453 , 0.26667 , 0.222869 , 0.262814 , 0.244304 , 0.271215 , 0.288834 , 0.26021 , 0.211051 , 0.187095 , 0.189045 , 0.262347 , 0.219555 , 0.237785 , 0.224977 , 0.363155 , 0.327361 , 0.317709 , 0.386013 , 0.370965 , 0.37096 , 0.357069 , 0.369729 , 0.252976 , 0.218689 , 0.292153 , 0.275371 , 0.328484 
 749 , 0.369699 , 0.156438 , 0.198346 , 0.343924 , 0.244907 , 0.437534 , 0.406288 , 0.391398 , 0.449958 , 0.459278 , 0.246989 , 0.271431 , 0.285389 , 0.267444 , 0.22339 , 0.263858 , 0.245114 , 0.27191 , 0.289829 , 0.261114 , 0.211786 , 0.187911 , 0.189865 , 0.263566 , 0.220484 , 0.238428 , 0.225724 , 0.364365 , 0.328294 , 0.318727 , 0.388339 , 0.372935 , 0.373024 , 0.359175 , 0.371717 , 0.253615 , 0.219211 , 0.293244 , 0.276365 , 0.329591 
 750 , 0.371592 , 0.156939 , 0.19908 , 0.345608 , 0.245739 , 0.440167 , 0.408645 , 0.393656 , 0.45303 , 0.461489 , 0.247766 , 0.272292 , 0.286263 , 0.268238 , 0.223922 , 0.264926 , 0.245937 , 0.272623 , 0.290851 , 0.262038 , 0.212537 , 0.188742 , 0.190705 , 0.264812 , 0.221435 , 0.23909 , 0.226483 , 0.365605 , 0.329244 , 0.319772 , 0.390724 , 0.374954 , 0.375142 , 0.361324 , 0.373752 , 0.254267 , 0.21975 , 0.294366 , 0.277384 , 0.330722 
 751 , 0.372941 , 0.157375 , 0.199614 , 0.346784 , 0.246435 , 0.442127 , 0.410463 , 0.395426 , 0.455418 , 0.463046 , 0.248326 , 0.272976 , 0.286873 , 0.26883 , 0.22429 , 0.265743 , 0.24659 , 0.273152 , 0.29161 , 0.262717 , 0.213075 , 0.189409 , 0.19137 , 0.265763 , 0.222134 , 0.239617 , 0.227041 , 0.366498 , 0.329947 , 0.320533 , 0.392555 , 0.376508 , 0.376813 , 0.362947 , 0.375332 , 0.254733 , 0.220308 , 0.295211 , 0.278194 , 0.331568 
 752 , 0.374143 , 0.157802 , 0.200073 , 0.347759 , 0.247134 , 0.443835 , 0.412056 , 0.39702 , 0.457533 , 0.464402 , 0.248793 , 0.273548 , 0.287316 , 0.269359 , 0.224628 , 0.266429 , 0.247134 , 0.273623 , 0.292266 , 0.263322 , 0.213506 , 0.190018 , 0.191937 , 0.266654 , 0.222684 , 0.24011 , 0.227479 , 0.367259 , 0.330589 , 0.32125 , 0.394164 , 0.377886 , 0.378237 , 0.364373 , 0.376708 , 0.25514 , 0.220871 , 0.295969 , 0.278899 , 0.332318 
 753 , 0.375412 , 0.158249 , 0.200556 , 0.348793 , 0.247872 , 0.445643 , 0.413739 , 0.398703 , 0.45977 , 0.465833 , 0.249287 , 0.27415 , 0.287781 , 0.269924 , 0.224987 , 0.267154 , 0.247701 , 0.27412 , 0.29296 , 0.263962 , 0.213961 , 0.190664 , 0.192536 , 0.267595 , 0.223266 , 0.24063 , 0.227938 , 0.368059 , 0.331267 , 0.322013 , 0.395868 , 0.379341 , 0.379733 , 0.365876 , 0.378167 , 0.255566 , 0.221464 , 0.296774 , 0.279645 , 0.333114 
 754 , 0.376312 , 0.158672 , 0.200955 , 0.349478 , 0.248534 , 0.447323 , 0.4153 , 0.400083 , 0.461689 , 0.467009 , 0.249668 , 0.274624 , 0.288186 , 0.270413 , 0.225421 , 0.267684 , 0.24822 , 0.274574 , 0.293481 , 0.2645 , 0.21437 , 0.191206 , 0.193089 , 0.268388 , 0.223831 , 0.241062 , 0.228291 , 0.368678 , 0.331856 , 0.322714 , 0.39734 , 0.380741 , 0.3811 , 0.36724 , 0.379476 , 0.255859 , 0.221999 , 0.297449 , 0.280309 , 0.333785 
 755 , 0.376542 , 0.159054 , 0.201204 , 0.349547 , 0.249034 , 0.448776 , 0.416714 , 0.400936 , 0.463091 , 0.467746 , 0.249819 , 0.274856 , 0.288458 , 0.270706 , 0.225899 , 0.267887 , 0.248667 , 0.274912 , 0.293703 , 0.264833 , 0.214663 , 0.191549 , 0.193527 , 0.26884 , 0.22438 , 0.241285 , 0.228494 , 0.368981 , 0.332209 , 0.323216 , 0.398402 , 0.382002 , 0.382251 , 0.368385 , 0.380493 , 0.255901 , 0.222397 , 0.297869 , 0.280765 , 0.334172 
 756 , 0.37677 , 0.159474 , 0.201483 , 0.349608 , 0.249572 , 0.450375 , 0.418294 , 0.401862 , 0.464651 , 0.468549 , 0.249971 , 0.275104 , 0.288751 , 0.270996 , 0.226401 , 0.268104 , 0.249163 , 0.275272 , 0.293947 , 0.265186 , 0.214971 , 0.191898 , 0.193987 , 0.269315 , 0.224991 , 0.241504 , 0.228726 , 0.36931 , 0.332558 , 0.323735 , 0.399568 , 0.383371 , 0.383535 , 0.369647 , 0.381598 , 0.255923 , 0.222819 , 0.2983 , 0.281235 , 0.334561 
 757 , 0.377008 , 0.15995 , 0.201793 , 0.349672 , 0.250196 , 0.452132 , 0.420032 , 0.402865 , 0.466352 , 0.469433 , 0.250145 , 0.275387 , 0.289086 , 0.271319 , 0.226964 , 0.268336 , 0.249725 , 0.275684 , 0.294223 , 0.265578 , 0.215328 , 0.19228 , 0.194501 , 0.269835 , 0.22568 , 0.241763 , 0.22899 , 0.369685 , 0.33295 , 0.324317 , 0.400828 , 0.384878 , 0.384934 , 0.371041 , 0.382811 , 0.255963 , 0.2233 , 0.298788 , 0.281763 , 0.335007 
 758 , 0.3771 , 0.160622 , 0.202191 , 0.349788 , 0.251252 , 0.453932 , 0.421699 , 0.403688 , 0.467904 , 0.470252 , 0.250483 , 0.275752 , 0.289632 , 0.27181 , 0.227766 , 0.268576 , 0.250524 , 0.276292 , 0.294645 , 0.266105 , 0.215882 , 0.19263 , 0.195105 , 0.27045 , 0.22662 , 0.24217 , 0.229431 , 0.370167 , 0.333514 , 0.325069 , 0.401906 , 0.386467 , 0.386258 , 0.37249 , 0.384088 , 0.256208 , 0.223991 , 0.299433 , 0.282486 , 0.335633 
 759 , 0.377248 , 0.161386 , 0.202633 , 0.350043 , 0.252461 , 0.456024 , 0.423514 , 0.404621 , 0.469611 , 0.47117 , 0.250928 , 0.276215 , 0.290267 , 0.272438 , 0.228697 , 0.26887 , 0.251413 , 0.276992 , 0.295149 , 0.266718 , 0.216541 , 0.193063 , 0.195814 , 0.271206 , 0.227664 , 0.242672 , 0.229939 , 0.37073 , 0.334228 , 0.325983 , 0.403093 , 0.388335 , 0.387696 , 0.374084 , 0.385621 , 0.25653 , 0.224787 , 0.300164 , 0.283402 , 0.336411 
 760 , 0.377413 , 0.162218 , 0.203121 , 0.350324 , 0.253784 , 0.458312 , 0.425506 , 0.405647 , 0.471479 , 0.472177 , 0.251414 , 0.276722 , 0.290962 , 0.273125 , 0.229713 , 0.2692 , 0.252384 , 0.277764 , 0.295699 , 0.267388 , 0.217258 , 0.19354 , 0.196594 , 0.272037 , 0.228804 , 0.243224 , 0.230503 , 0.371348 , 0.335006 , 0.326986 , 0.404395 , 0.39038 , 0.389272 , 0.375833 , 0.387307 , 0.256884 , 0.225653 , 0.300964 , 0.284404 , 0.337259 
 761 , 0.378587 , 0.162827 , 0.20383 , 0.351588 , 0.254958 , 0.460381 , 0.427103 , 0.406765 , 0.473256 , 0.4735 , 0.252257 , 0.277545 , 0.291848 , 0.274003 , 0.230561 , 0.270202 , 0.253386 , 0.27859 , 0.296674 , 0.268306 , 0.21791 , 0.194219 , 0.197333 , 0.273077 , 0.229695 , 0.243889 , 0.231297 , 0.372254 , 0.335847 , 0.328131 , 0.405726 , 0.391791 , 0.390656 , 0.377358 , 0.388791 , 0.257451 , 0.226402 , 0.302052 , 0.285525 , 0.338354 
 762 , 0.379949 , 0.163296 , 0.204609 , 0.353184 , 0.255972 , 0.462214 , 0.428515 , 0.407949 , 0.475018 , 0.474938 , 0.25317 , 0.278507 , 0.292938 , 0.274995 , 0.231384 , 0.271453 , 0.254483 , 0.279501 , 0.297834 , 0.269395 , 0.218651 , 0.195013 , 0.19814 , 0.274205 , 0.230635 , 0.244662 , 0.232204 , 0.373435 , 0.336843 , 0.32947 , 0.407284 , 0.393067 , 0.392258 , 0.379015 , 0.390255 , 0.258255 , 0.227238 , 0.303489 , 0.286729 , 0.339766 
 763 , 0.381313 , 0.163769 , 0.205386 , 0.354774 , 0.256989 , 0.464045 , 0.429927 , 0.409136 , 0.476781 , 0.476374 , 0.254085 , 0.279465 , 0.294027 , 0.275984 , 0.232211 , 0.272704 , 0.25558 , 0.280408 , 0.298992 , 0.270482 , 0.219395 , 0.1958 , 0.198945 , 0.275332 , 0.231569 , 0.245438 , 0.233114 , 0.374617 , 0.33784 , 0.330808 , 0.40884 , 0.394339 , 0.393858 , 0.380671 , 0.391721 , 0.259056 , 0.228073 , 0.304926 , 0.287932 , 0.341176 
 764 , 0.383184 , 0.164234 , 0.206179 , 0.356654 , 0.25781 , 0.465606 , 0.431004 , 0.410438 , 0.478457 , 0.477941 , 0.255056 , 0.280524 , 0.295131 , 0.276991 , 0.232778 , 0.274173 , 0.256574 , 0.281263 , 0.300251 , 0.271667 , 0.220077 , 0.196678 , 0.199719 , 0.27648 , 0.232267 , 0.246229 , 0.234073 , 0.375955 , 0.338837 , 0.332139 , 0.410423 , 0.395251 , 0.395266 , 0.382107 , 0.393053 , 0.259943 , 0.228769 , 0.306379 , 0.289127 , 0.342588 
 765 , 0.385683 , 0.164708 , 0.206926 , 0.358732 , 0.258433 , 0.466645 , 0.431651 , 0.411797 , 0.479946 , 0.479512 , 0.256102 , 0.281732 , 0.296157 , 0.277953 , 0.233019 , 0.275878 , 0.257403 , 0.282048 , 0.301617 , 0.272931 , 0.220685 , 0.19771 , 0.200441 , 0.277716 , 0.232655 , 0.247074 , 0.235134 , 0.377483 , 0.339892 , 0.333491 , 0.412107 , 0.395766 , 0.396471 , 0.383298 , 0.394287 , 0.260961 , 0.229338 , 0.30788 , 0.290396 , 0.343933 
 766 , 0.388053 , 0.165164 , 0.207618 , 0.360653 , 0.259051 , 0.467568 , 0.432271 , 0.413059 , 0.481343 , 0.480948 , 0.2571 , 0.282891 , 0.2971 , 0.278846 , 0.233256 , 0.277488 , 0.258177 , 0.282797 , 0.302913 , 0.27411 , 0.221259 , 0.198714 , 0.201134 , 0.278915 , 0.233029 , 0.247889 , 0.23616 , 0.378926 , 0.340907 , 0.334778 , 0.41374 , 0.396281 , 0.397645 , 0.384443 , 0.395491 , 0.26194 , 0.229902 , 0.309324 , 0.291643 , 0.345184 
 767 , 0.390243 , 0.1656 , 0.208265 , 0.362422 , 0.259654 , 0.468438 , 0.432844 , 0.414207 , 0.482633 , 0.482252 , 0.25803 , 0.283969 , 0.297981 , 0.279677 , 0.233496 , 0.278978 , 0.258901 , 0.283499 , 0.304111 , 0.275211 , 0.221811 , 0.19963 , 0.201778 , 0.280038 , 0.233392 , 0.248647 , 0.237116 , 0.380276 , 0.341869 , 0.335987 , 0.415247 , 0.396779 , 0.398739 , 0.38552 , 0.396615 , 0.262847 , 0.230426 , 0.310657 , 0.292802 , 0.346365 
 768 , 0.392131 , 0.166046 , 0.208845 , 0.363877 , 0.260397 , 0.469336 , 0.433325 , 0.415035 , 0.483697 , 0.48319 , 0.258885 , 0.284931 , 0.298815 , 0.280421 , 0.233902 , 0.280232 , 0.259616 , 0.284126 , 0.305125 , 0.27616 , 0.222435 , 0.200302 , 0.202341 , 0.281073 , 0.233848 , 0.249332 , 0.237935 , 0.381515 , 0.342753 , 0.337059 , 0.416452 , 0.397328 , 0.39972 , 0.386492 , 0.397561 , 0.263599 , 0.230939 , 0.311759 , 0.293847 , 0.347517 
 769 , 0.393971 , 0.166479 , 0.209422 , 0.365262 , 0.261062 , 0.470314 , 0.433836 , 0.415871 , 0.484718 , 0.484156 , 0.259727 , 0.285835 , 0.299662 , 0.281149 , 0.234281 , 0.281423 , 0.260329 , 0.28471 , 0.306092 , 0.27707 , 0.223079 , 0.20094 , 0.202873 , 0.282065 , 0.234276 , 0.249985 , 0.238669 , 0.382714 , 0.343551 , 0.338038 , 0.417539 , 0.397851 , 0.40063 , 0.387391 , 0.398394 , 0.264294 , 0.231437 , 0.312771 , 0.294816 , 0.348687 
 770 , 0.395716 , 0.166888 , 0.209967 , 0.366579 , 0.261695 , 0.471238 , 0.43432 , 0.416662 , 0.485684 , 0.485071 , 0.260523 , 0.286692 , 0.300464 , 0.281838 , 0.234634 , 0.282556 , 0.261002 , 0.285265 , 0.307014 , 0.277932 , 0.22369 , 0.201542 , 0.203377 , 0.283005 , 0.234679 , 0.250597 , 0.239363 , 0.383849 , 0.344311 , 0.338969 , 0.418577 , 0.39835 , 0.401492 , 0.388243 , 0.399183 , 0.264958 , 0.23191 , 0.313728 , 0.295741 , 0.349794 
 771 , 0.396945 , 0.167263 , 0.210468 , 0.367493 , 0.262295 , 0.472202 , 0.434967 , 0.417269 , 0.486486 , 0.485849 , 0.261209 , 0.287397 , 0.301241 , 0.282513 , 0.23506 , 0.283493 , 0.261683 , 0.285816 , 0.307782 , 0.278705 , 0.224292 , 0.202079 , 0.203917 , 0.283836 , 0.235242 , 0.251208 , 0.239955 , 0.384833 , 0.345037 , 0.339885 , 0.419481 , 0.399015 , 0.402304 , 0.389131 , 0.39996 , 0.265527 , 0.232474 , 0.314692 , 0.29665 , 0.350846 
 772 , 0.398003 , 0.167633 , 0.210988 , 0.368371 , 0.262958 , 0.473136 , 0.435552 , 0.417881 , 0.487248 , 0.486661 , 0.26187 , 0.288065 , 0.302025 , 0.28322 , 0.235563 , 0.284364 , 0.262376 , 0.286445 , 0.30854 , 0.279485 , 0.224827 , 0.20257 , 0.204473 , 0.284623 , 0.235847 , 0.251797 , 0.240564 , 0.385758 , 0.34583 , 0.340839 , 0.420381 , 0.399694 , 0.40306 , 0.390056 , 0.400827 , 0.266041 , 0.233012 , 0.315667 , 0.297535 , 0.351814 
 773 , 0.399041 , 0.167997 , 0.211505 , 0.369234 , 0.263611 , 0.474056 , 0.436128 , 0.41848 , 0.488001 , 0.487458 , 0.262521 , 0.288726 , 0.302793 , 0.283917 , 0.236057 , 0.285216 , 0.263058 , 0.287062 , 0.30928 , 0.280245 , 0.225353 , 0.203054 , 0.205027 , 0.285393 , 0.236437 , 0.252375 , 0.24116 , 0.386664 , 0.34661 , 0.341771 , 0.42127 , 0.400355 , 0.403799 , 0.390961 , 0.401679 , 0.266543 , 0.233535 , 0.316626 , 0.298405 , 0.352763 
 774 , 0.40001 , 0.168407 , 0.211991 , 0.370067 , 0.264334 , 0.474951 , 0.436704 , 0.419115 , 0.488776 , 0.488266 , 0.263149 , 0.289374 , 0.303567 , 0.284594 , 0.236582 , 0.286024 , 0.263772 , 0.287689 , 0.310007 , 0.280978 , 0.225888 , 0.203544 , 0.205572 , 0.286152 , 0.237021 , 0.252925 , 0.241766 , 0.387518 , 0.347401 , 0.342698 , 0.422159 , 0.401046 , 0.404591 , 0.391848 , 0.402512 , 0.267051 , 0.234079 , 0.317571 , 0.299297 , 0.353698 
 775 , 0.400917 , 0.168847 , 0.21237 , 0.370836 , 0.265084 , 0.475777 , 0.437296 , 0.419709 , 0.489548 , 0.488984 , 0.263689 , 0.289954 , 0.304264 , 0.285169 , 0.237101 , 0.286733 , 0.264489 , 0.288221 , 0.310639 , 0.28162 , 0.226423 , 0.20399 , 0.206051 , 0.2868 , 0.237558 , 0.253396 , 0.242338 , 0.388264 , 0.348064 , 0.343545 , 0.42295 , 0.401701 , 0.405353 , 0.392593 , 0.403204 , 0.267536 , 0.234624 , 0.318424 , 0.300135 , 0.354547 
 776 , 0.401822 , 0.169284 , 0.21272 , 0.371592 , 0.265818 , 0.476576 , 0.437881 , 0.420268 , 0.490301 , 0.489659 , 0.2642 , 0.290505 , 0.304924 , 0.285707 , 0.237602 , 0.287423 , 0.265186 , 0.288712 , 0.311247 , 0.28223 , 0.226944 , 0.204414 , 0.2065 , 0.287402 , 0.23808 , 0.253844 , 0.242893 , 0.38898 , 0.348678 , 0.344368 , 0.423704 , 0.40233 , 0.40608 , 0.393295 , 0.403846 , 0.267996 , 0.235167 , 0.31925 , 0.300937 , 0.355361 
 777 , 0.402705 , 0.16971 , 0.213086 , 0.372339 , 0.266532 , 0.477373 , 0.438487 , 0.420807 , 0.491032 , 0.490317 , 0.26472 , 0.291065 , 0.305573 , 0.286251 , 0.238113 , 0.28812 , 0.265884 , 0.289206 , 0.311854 , 0.282848 , 0.227465 , 0.204838 , 0.206959 , 0.288007 , 0.238602 , 0.254294 , 0.243452 , 0.389689 , 0.349274 , 0.345186 , 0.424447 , 0.402957 , 0.406803 , 0.393999 , 0.404501 , 0.268453 , 0.235693 , 0.320066 , 0.301727 , 0.356167 
 778 , 0.403485 , 0.17013 , 0.213564 , 0.373067 , 0.267201 , 0.478236 , 0.439203 , 0.421253 , 0.491681 , 0.490885 , 0.265298 , 0.291661 , 0.306202 , 0.286846 , 0.238676 , 0.288863 , 0.26657 , 0.289753 , 0.312501 , 0.283511 , 0.227971 , 0.205295 , 0.207483 , 0.288687 , 0.239079 , 0.254784 , 0.244044 , 0.390381 , 0.349853 , 0.345985 , 0.425199 , 0.403578 , 0.407534 , 0.394781 , 0.405295 , 0.268871 , 0.236168 , 0.320868 , 0.302489 , 0.356953 
 779 , 0.404269 , 0.170564 , 0.214079 , 0.373791 , 0.267922 , 0.479169 , 0.439977 , 0.421691 , 0.492402 , 0.491506 , 0.265887 , 0.292276 , 0.306881 , 0.287487 , 0.239256 , 0.289656 , 0.267233 , 0.290376 , 0.313202 , 0.284209 , 0.228482 , 0.20579 , 0.208037 , 0.289438 , 0.239545 , 0.255305 , 0.244666 , 0.391109 , 0.350504 , 0.346787 , 0.426014 , 0.404213 , 0.408318 , 0.395608 , 0.406159 , 0.269294 , 0.23662 , 0.321703 , 0.303303 , 0.357793 
 780 , 0.405061 , 0.171001 , 0.214602 , 0.374532 , 0.268653 , 0.48012 , 0.440753 , 0.422135 , 0.493135 , 0.492134 , 0.266481 , 0.29289 , 0.307569 , 0.288137 , 0.23984 , 0.290464 , 0.267902 , 0.291003 , 0.313908 , 0.284913 , 0.228996 , 0.206294 , 0.208595 , 0.290195 , 0.240021 , 0.255835 , 0.245297 , 0.391844 , 0.351155 , 0.347599 , 0.426841 , 0.404854 , 0.409114 , 0.396446 , 0.407036 , 0.269721 , 0.237082 , 0.322549 , 0.304133 , 0.358645 
 781 , 0.405872 , 0.17144 , 0.215009 , 0.375224 , 0.269288 , 0.480916 , 0.441384 , 0.422596 , 0.49392 , 0.492833 , 0.267025 , 0.293538 , 0.308269 , 0.288779 , 0.240351 , 0.291223 , 0.268529 , 0.291535 , 0.314599 , 0.28558 , 0.229454 , 0.206801 , 0.209095 , 0.29089 , 0.240528 , 0.256378 , 0.245912 , 0.392541 , 0.351775 , 0.348436 , 0.42761 , 0.405363 , 0.409888 , 0.397201 , 0.407849 , 0.270157 , 0.237553 , 0.323432 , 0.304961 , 0.359526 
 782 , 0.406568 , 0.171863 , 0.2154 , 0.375891 , 0.269804 , 0.481551 , 0.441896 , 0.423059 , 0.494635 , 0.493501 , 0.267536 , 0.294212 , 0.308924 , 0.289327 , 0.240791 , 0.291949 , 0.269133 , 0.29197 , 0.315234 , 0.286222 , 0.229903 , 0.207258 , 0.209542 , 0.291517 , 0.241093 , 0.256908 , 0.246467 , 0.393183 , 0.352289 , 0.349246 , 0.428313 , 0.405876 , 0.410615 , 0.397901 , 0.408487 , 0.270563 , 0.238039 , 0.324301 , 0.305719 , 0.3603 
 783 , 0.407281 , 0.172292 , 0.215802 , 0.376564 , 0.270336 , 0.482204 , 0.442414 , 0.423534 , 0.495367 , 0.494181 , 0.268052 , 0.294898 , 0.30959 , 0.289882 , 0.241237 , 0.292687 , 0.269753 , 0.292411 , 0.31588 , 0.28688 , 0.230364 , 0.207722 , 0.210001 , 0.292151 , 0.241664 , 0.257449 , 0.247033 , 0.393837 , 0.352814 , 0.350072 , 0.429033 , 0.406401 , 0.411354 , 0.398618 , 0.409143 , 0.270981 , 0.238532 , 0.325188 , 0.306484 , 0.361086 
 784 , 0.407912 , 0.172748 , 0.216203 , 0.377204 , 0.2709 , 0.48281 , 0.442892 , 0.424009 , 0.496068 , 0.49476 , 0.268582 , 0.295555 , 0.310208 , 0.290398 , 0.241655 , 0.29343 , 0.270353 , 0.292846 , 0.316501 , 0.287538 , 0.23081 , 0.208191 , 0.210452 , 0.292742 , 0.242202 , 0.257944 , 0.247573 , 0.394452 , 0.353309 , 0.350851 , 0.429734 , 0.406944 , 0.41208 , 0.399317 , 0.409777 , 0.271389 , 0.23903 , 0.32605 , 0.307239 , 0.361795 
 785 , 0.40859 , 0.173233 , 0.216633 , 0.377883 , 0.271536 , 0.483488 , 0.443378 , 0.424545 , 0.496749 , 0.495274 , 0.269175 , 0.296187 , 0.310797 , 0.290937 , 0.242112 , 0.294154 , 0.271036 , 0.29332 , 0.317151 , 0.288253 , 0.231244 , 0.208699 , 0.21093 , 0.293314 , 0.24268 , 0.258359 , 0.248143 , 0.395006 , 0.353868 , 0.351663 , 0.430425 , 0.407427 , 0.412801 , 0.399978 , 0.41045 , 0.271797 , 0.239526 , 0.326847 , 0.308019 , 0.36249 
 786 , 0.409321 , 0.173734 , 0.217085 , 0.3786 , 0.272203 , 0.484221 , 0.443883 , 0.425116 , 0.497452 , 0.49581 , 0.269799 , 0.296829 , 0.31141 , 0.291517 , 0.242593 , 0.29489 , 0.271765 , 0.293826 , 0.317827 , 0.288999 , 0.231687 , 0.209229 , 0.211435 , 0.293915 , 0.243166 , 0.258769 , 0.248744 , 0.395569 , 0.354469 , 0.352514 , 0.431137 , 0.407903 , 0.413548 , 0.400656 , 0.411161 , 0.272224 , 0.240033 , 0.327659 , 0.308829 , 0.363222 
 787 , 0.410074 , 0.17423 , 0.217539 , 0.379324 , 0.272867 , 0.484979 , 0.444396 , 0.425668 , 0.498159 , 0.49635 , 0.270427 , 0.29748 , 0.312032 , 0.29211 , 0.243081 , 0.29564 , 0.272502 , 0.294352 , 0.318533 , 0.289743 , 0.232132 , 0.209761 , 0.21195 , 0.294529 , 0.243665 , 0.259186 , 0.249353 , 0.396149 , 0.355081 , 0.353376 , 0.431857 , 0.40838 , 0.414297 , 0.401341 , 0.411883 , 0.272648 , 0.240542 , 0.328481 , 0.309638 , 0.36398 
 788 , 0.410872 , 0.174651 , 0.217956 , 0.37999 , 0.273492 , 0.485742 , 0.44493 , 0.426075 , 0.498828 , 0.496878 , 0.271009 , 0.298079 , 0.312677 , 0.292722 , 0.243554 , 0.296394 , 0.273205 , 0.294881 , 0.319264 , 0.290386 , 0.232549 , 0.210258 , 0.212464 , 0.295179 , 0.24417 , 0.259624 , 0.249933 , 0.396795 , 0.355659 , 0.354209 , 0.432543 , 0.408859 , 0.415013 , 0.402031 , 0.412577 , 0.273017 , 0.241025 , 0.329325 , 0.310387 , 0.364802 
 789 , 0.411693 , 0.175075 , 0.218352 , 0.380606 , 0.274149 , 0.486448 , 0.445488 , 0.426477 , 0.499509 , 0.497443 , 0.271586 , 0.298681 , 0.31335 , 0.293353 , 0.244022 , 0.297173 , 0.273867 , 0.295383 , 0.319988 , 0.290994 , 0.23298 , 0.210765 , 0.212983 , 0.295847 , 0.244706 , 0.260106 , 0.250493 , 0.397493 , 0.356215 , 0.355051 , 0.433229 , 0.40937 , 0.415737 , 0.402769 , 0.413284 , 0.273381 , 0.241533 , 0.330227 , 0.311153 , 0.365639 
 790 , 0.412536 , 0.175508 , 0.218752 , 0.381233 , 0.274815 , 0.487176 , 0.446057 , 0.426889 , 0.500209 , 0.498026 , 0.272183 , 0.299298 , 0.314038 , 0.294004 , 0.244504 , 0.297972 , 0.274549 , 0.295899 , 0.320727 , 0.291617 , 0.233425 , 0.211286 , 0.21351 , 0.296526 , 0.245256 , 0.260597 , 0.251068 , 0.398208 , 0.356781 , 0.355914 , 0.433933 , 0.409899 , 0.416478 , 0.403529 , 0.414008 , 0.27376 , 0.242056 , 0.331149 , 0.311939 , 0.366493 
 791 , 0.413378 , 0.175947 , 0.219136 , 0.381961 , 0.275504 , 0.48789 , 0.446638 , 0.427492 , 0.501013 , 0.498758 , 0.272774 , 0.299963 , 0.314772 , 0.29466 , 0.245031 , 0.298773 , 0.275191 , 0.296409 , 0.321396 , 0.292301 , 0.23397 , 0.211776 , 0.21401 , 0.297239 , 0.245824 , 0.261118 , 0.251696 , 0.398935 , 0.357376 , 0.356765 , 0.434623 , 0.410455 , 0.417215 , 0.404338 , 0.414756 , 0.274136 , 0.242546 , 0.33206 , 0.312825 , 0.367382 
 792 , 0.414208 , 0.17642 , 0.21955 , 0.382853 , 0.276173 , 0.488796 , 0.44726 , 0.428114 , 0.501893 , 0.499485 , 0.273373 , 0.300658 , 0.3155 , 0.295272 , 0.24556 , 0.299676 , 0.275896 , 0.297012 , 0.322082 , 0.293047 , 0.234538 , 0.212289 , 0.214514 , 0.297989 , 0.24636 , 0.26165 , 0.252404 , 0.399716 , 0.358034 , 0.357631 , 0.435433 , 0.411063 , 0.418011 , 0.405201 , 0.415561 , 0.274549 , 0.243058 , 0.333011 , 0.313823 , 0.368346 
 793 , 0.415055 , 0.176908 , 0.219969 , 0.383769 , 0.276859 , 0.489717 , 0.4479 , 0.428743 , 0.502798 , 0.500226 , 0.273978 , 0.301369 , 0.316244 , 0.2959 , 0.246105 , 0.300601 , 0.276618 , 0.297626 , 0.32279 , 0.293804 , 0.23512 , 0.212806 , 0.215028 , 0.298755 , 0.24691 , 0.262193 , 0.253122 , 0.400515 , 0.358709 , 0.358521 , 0.436262 , 0.411683 , 0.418825 , 0.406083 , 0.416389 , 0.274966 , 0.243575 , 0.333984 , 0.314848 , 0.369328 
 794 , 0.415848 , 0.177338 , 0.220466 , 0.384718 , 0.277495 , 0.49067 , 0.448583 , 0.429263 , 0.503563 , 0.500927 , 0.274619 , 0.302087 , 0.31693 , 0.296502 , 0.246622 , 0.301517 , 0.277328 , 0.298222 , 0.323479 , 0.294545 , 0.235659 , 0.213332 , 0.215544 , 0.299504 , 0.247412 , 0.26271 , 0.253798 , 0.401287 , 0.359378 , 0.359389 , 0.437119 , 0.412276 , 0.419645 , 0.406925 , 0.417176 , 0.275414 , 0.24408 , 0.33499 , 0.315822 , 0.370309 
