  time  ,05:20 PM,05:33 PM,05:41 PM,05:47 PM,05:56 PM,07:11 PM,07:19 PM,07:27 PM,07:37 PM,07:45 PM,08:36 PM,08:46 PM,08:54 PM,09:55 PM,10:18 PM,10:58 PM,11:06 PM,11:15 PM,11:23 PM,11:33 PM,12:41 PM,12:53 PM,13:00 PM,13:09 PM,13:17 PM,14:46 PM,14:55 PM,15:03 PM,15:08 PM,15:16 PM,15:49 PM,15:54 PM,16:01 PM,16:08 PM,16:17 PM,17:08 PM,17:15 PM,17:22 PM,17:30 PM,17:40 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 740 , 0.231842 , 0.211483 , 0.171923 , 0.222791 , 0.255759 , 0.157971 , 0.2564 , 0.214866 , 0.164653 , 0.157905 , 0.128565 , 0.167513 , 0.162617 , 0.189484 , 0.186718 , 0.182157 , 0.285255 , 0.206898 , 0.15889 , 0.218084 , 0.146088 , 0.15072 , 0.175527 , 0.171117 , 0.178708 , 0.123189 , 0.141537 , 0.093015 , 0.119481 , 0.153 , 0.122789 , 0.080138 , 0.090471 , 0.099197 , 0.138144 , 0.226061 , 0.15987 , 0.177704 , 0.183212 , 0.188584 
 741 , 0.232842 , 0.212362 , 0.172645 , 0.223788 , 0.256881 , 0.158567 , 0.257372 , 0.215694 , 0.165245 , 0.158454 , 0.129029 , 0.168222 , 0.163137 , 0.190082 , 0.187298 , 0.182752 , 0.28616 , 0.207637 , 0.159328 , 0.21868 , 0.146749 , 0.151413 , 0.176387 , 0.171964 , 0.179827 , 0.123561 , 0.141995 , 0.093337 , 0.119847 , 0.153507 , 0.123235 , 0.080456 , 0.090795 , 0.099551 , 0.138697 , 0.227044 , 0.160425 , 0.1784 , 0.183901 , 0.189283 
 742 , 0.233815 , 0.213223 , 0.173334 , 0.224687 , 0.257906 , 0.159118 , 0.258304 , 0.216453 , 0.165819 , 0.158919 , 0.129469 , 0.168884 , 0.163639 , 0.190587 , 0.187882 , 0.18328 , 0.287016 , 0.20837 , 0.159728 , 0.219248 , 0.147384 , 0.152146 , 0.177217 , 0.172781 , 0.18092 , 0.123921 , 0.142427 , 0.093657 , 0.120213 , 0.153963 , 0.123623 , 0.080755 , 0.091103 , 0.099872 , 0.139216 , 0.227964 , 0.160939 , 0.179081 , 0.184572 , 0.189954 
 743 , 0.234784 , 0.214085 , 0.17403 , 0.225587 , 0.258934 , 0.159664 , 0.259237 , 0.217213 , 0.166395 , 0.159385 , 0.12991 , 0.169547 , 0.164147 , 0.191099 , 0.188462 , 0.183805 , 0.287874 , 0.209105 , 0.160128 , 0.219817 , 0.148024 , 0.152881 , 0.178049 , 0.173595 , 0.182011 , 0.124282 , 0.14286 , 0.093978 , 0.12058 , 0.154419 , 0.124007 , 0.081051 , 0.091412 , 0.100188 , 0.139736 , 0.228891 , 0.161453 , 0.179758 , 0.185244 , 0.190626 
 744 , 0.235713 , 0.214906 , 0.174687 , 0.226417 , 0.25992 , 0.16016 , 0.260115 , 0.217913 , 0.166952 , 0.159871 , 0.130323 , 0.170158 , 0.164633 , 0.1916 , 0.189006 , 0.184296 , 0.288709 , 0.209784 , 0.160511 , 0.220342 , 0.148592 , 0.153563 , 0.178818 , 0.17436 , 0.183039 , 0.124636 , 0.143252 , 0.094292 , 0.120932 , 0.154872 , 0.124376 , 0.081325 , 0.091702 , 0.100467 , 0.140212 , 0.229742 , 0.161948 , 0.180398 , 0.185857 , 0.191263 
 745 , 0.236546 , 0.215637 , 0.175259 , 0.227111 , 0.260819 , 0.16055 , 0.260866 , 0.218511 , 0.167448 , 0.160378 , 0.130661 , 0.170655 , 0.165063 , 0.192129 , 0.189473 , 0.184727 , 0.289477 , 0.210359 , 0.160835 , 0.220773 , 0.149028 , 0.154121 , 0.179468 , 0.175054 , 0.183967 , 0.12497 , 0.143579 , 0.094568 , 0.12125 , 0.155342 , 0.124713 , 0.08155 , 0.091955 , 0.100687 , 0.140605 , 0.230465 , 0.162388 , 0.18095 , 0.186324 , 0.191863 
 746 , 0.237379 , 0.216363 , 0.175819 , 0.227793 , 0.261713 , 0.160932 , 0.261613 , 0.219111 , 0.167936 , 0.160885 , 0.131002 , 0.17115 , 0.165478 , 0.19267 , 0.189941 , 0.185167 , 0.290237 , 0.210928 , 0.161151 , 0.221203 , 0.14945 , 0.154671 , 0.180118 , 0.175758 , 0.184901 , 0.125296 , 0.143906 , 0.094837 , 0.121568 , 0.155826 , 0.125053 , 0.081776 , 0.092203 , 0.100914 , 0.141006 , 0.231188 , 0.16282 , 0.181497 , 0.186774 , 0.192475 
 747 , 0.238199 , 0.217076 , 0.176375 , 0.228466 , 0.262588 , 0.161306 , 0.262345 , 0.219703 , 0.168417 , 0.161378 , 0.13133 , 0.171639 , 0.165885 , 0.193201 , 0.190402 , 0.18559 , 0.290979 , 0.211488 , 0.161463 , 0.221621 , 0.149869 , 0.155214 , 0.180764 , 0.176452 , 0.185828 , 0.125613 , 0.144224 , 0.095099 , 0.121882 , 0.156294 , 0.12538 , 0.081995 , 0.092452 , 0.101139 , 0.141396 , 0.231893 , 0.163239 , 0.182035 , 0.187213 , 0.193082 
 748 , 0.238691 , 0.217541 , 0.176704 , 0.228775 , 0.263008 , 0.161518 , 0.262659 , 0.219935 , 0.168609 , 0.161594 , 0.131413 , 0.171882 , 0.166019 , 0.193438 , 0.190614 , 0.18574 , 0.291297 , 0.211725 , 0.16159 , 0.221732 , 0.150069 , 0.155564 , 0.1812 , 0.176909 , 0.186505 , 0.125717 , 0.144377 , 0.095216 , 0.122038 , 0.156548 , 0.125531 , 0.082152 , 0.092579 , 0.101261 , 0.141592 , 0.232225 , 0.163415 , 0.182323 , 0.187331 , 0.193453 
 749 , 0.239208 , 0.218044 , 0.17706 , 0.229111 , 0.263455 , 0.161747 , 0.262982 , 0.220195 , 0.168823 , 0.161843 , 0.13152 , 0.17215 , 0.166203 , 0.193706 , 0.190871 , 0.185918 , 0.291661 , 0.211977 , 0.161743 , 0.221883 , 0.150307 , 0.155929 , 0.181678 , 0.177385 , 0.187228 , 0.12584 , 0.144552 , 0.09534 , 0.122216 , 0.156819 , 0.125711 , 0.082327 , 0.092715 , 0.101397 , 0.141822 , 0.232601 , 0.163631 , 0.182653 , 0.187486 , 0.193825 
 750 , 0.239733 , 0.218554 , 0.177422 , 0.229459 , 0.26391 , 0.161984 , 0.263307 , 0.220453 , 0.169043 , 0.162094 , 0.131622 , 0.17242 , 0.166393 , 0.19398 , 0.191135 , 0.186103 , 0.292032 , 0.212241 , 0.161897 , 0.222041 , 0.150553 , 0.156306 , 0.182167 , 0.177867 , 0.187964 , 0.125964 , 0.144727 , 0.095474 , 0.122401 , 0.157091 , 0.125897 , 0.082508 , 0.092853 , 0.101534 , 0.142054 , 0.232989 , 0.163854 , 0.18299 , 0.187638 , 0.194205 
 751 , 0.239996 , 0.218778 , 0.177607 , 0.22959 , 0.2641 , 0.16206 , 0.263463 , 0.220482 , 0.169141 , 0.1622 , 0.131657 , 0.172481 , 0.166385 , 0.194012 , 0.191145 , 0.186116 , 0.292095 , 0.212272 , 0.16191 , 0.221978 , 0.150626 , 0.156485 , 0.18238 , 0.178152 , 0.188442 , 0.125928 , 0.144703 , 0.09551 , 0.122443 , 0.157127 , 0.125932 , 0.082584 , 0.09287 , 0.101538 , 0.142102 , 0.233142 , 0.163884 , 0.183085 , 0.187583 , 0.194287 
 752 , 0.240123 , 0.218888 , 0.177719 , 0.229645 , 0.264186 , 0.162099 , 0.263578 , 0.220373 , 0.169185 , 0.162258 , 0.131659 , 0.172475 , 0.166339 , 0.193981 , 0.191048 , 0.186045 , 0.29203 , 0.21224 , 0.161872 , 0.221787 , 0.150651 , 0.156628 , 0.182485 , 0.178375 , 0.188829 , 0.125826 , 0.14464 , 0.095521 , 0.122421 , 0.157086 , 0.125899 , 0.082612 , 0.092859 , 0.101484 , 0.142069 , 0.23322 , 0.163854 , 0.183103 , 0.187464 , 0.194299 
 753 , 0.240258 , 0.218996 , 0.177836 , 0.2297 , 0.264274 , 0.162133 , 0.2637 , 0.220264 , 0.169235 , 0.162316 , 0.131662 , 0.172465 , 0.166294 , 0.193954 , 0.19095 , 0.18597 , 0.291963 , 0.212203 , 0.161834 , 0.22159 , 0.150673 , 0.156772 , 0.182595 , 0.178608 , 0.189234 , 0.125722 , 0.144574 , 0.095535 , 0.122395 , 0.157051 , 0.125867 , 0.082643 , 0.092845 , 0.101432 , 0.142038 , 0.233301 , 0.163825 , 0.18312 , 0.187344 , 0.194311 
 754 , 0.240303 , 0.219099 , 0.177839 , 0.229708 , 0.264306 , 0.162148 , 0.263709 , 0.220054 , 0.169262 , 0.162265 , 0.131712 , 0.172413 , 0.166115 , 0.193812 , 0.190738 , 0.18586 , 0.291794 , 0.212131 , 0.161697 , 0.221368 , 0.150768 , 0.156868 , 0.182606 , 0.178736 , 0.189462 , 0.125592 , 0.144396 , 0.095534 , 0.122314 , 0.156882 , 0.12581 , 0.082621 , 0.092789 , 0.101362 , 0.142016 , 0.233234 , 0.163816 , 0.183028 , 0.187256 , 0.194142 
 755 , 0.240237 , 0.219163 , 0.177638 , 0.229632 , 0.264268 , 0.162119 , 0.263557 , 0.219723 , 0.169277 , 0.162022 , 0.131817 , 0.172262 , 0.165786 , 0.193541 , 0.190434 , 0.185711 , 0.291492 , 0.211971 , 0.161393 , 0.22114 , 0.150963 , 0.156884 , 0.182497 , 0.178694 , 0.189392 , 0.125438 , 0.14401 , 0.095507 , 0.122161 , 0.156485 , 0.125716 , 0.082525 , 0.092663 , 0.101282 , 0.142004 , 0.232958 , 0.163823 , 0.182755 , 0.18722 , 0.193672 
 756 , 0.240186 , 0.219233 , 0.177419 , 0.229546 , 0.26423 , 0.162087 , 0.263407 , 0.219374 , 0.169295 , 0.161751 , 0.13194 , 0.172084 , 0.165455 , 0.193271 , 0.190151 , 0.185557 , 0.291175 , 0.211801 , 0.161055 , 0.220902 , 0.15117 , 0.156899 , 0.182398 , 0.17866 , 0.189324 , 0.125267 , 0.143587 , 0.09548 , 0.121996 , 0.156052 , 0.125612 , 0.082431 , 0.092525 , 0.101199 , 0.141991 , 0.232676 , 0.16383 , 0.182456 , 0.187187 , 0.19315 
 757 , 0.24017 , 0.21935 , 0.177228 , 0.2295 , 0.264228 , 0.162086 , 0.263271 , 0.219029 , 0.169358 , 0.161488 , 0.132102 , 0.171929 , 0.165129 , 0.193022 , 0.189877 , 0.185429 , 0.290887 , 0.211645 , 0.16072 , 0.220682 , 0.15143 , 0.156942 , 0.182327 , 0.178662 , 0.189284 , 0.125107 , 0.143156 , 0.095473 , 0.121855 , 0.155615 , 0.125535 , 0.082343 , 0.092401 , 0.101141 , 0.142009 , 0.232407 , 0.163884 , 0.182172 , 0.187193 , 0.192628 
 758 , 0.240631 , 0.219977 , 0.177591 , 0.229901 , 0.26462 , 0.162424 , 0.263441 , 0.21904 , 0.169891 , 0.161568 , 0.132692 , 0.172139 , 0.165232 , 0.193189 , 0.189985 , 0.18576 , 0.291147 , 0.211929 , 0.160717 , 0.220901 , 0.152133 , 0.157285 , 0.182734 , 0.179109 , 0.18968 , 0.125214 , 0.143089 , 0.095715 , 0.122116 , 0.15555 , 0.125809 , 0.082442 , 0.092559 , 0.101443 , 0.142374 , 0.232554 , 0.164468 , 0.182299 , 0.187727 , 0.192566 
 759 , 0.241067 , 0.220638 , 0.177953 , 0.230305 , 0.265013 , 0.162769 , 0.263551 , 0.21901 , 0.170441 , 0.16163 , 0.133325 , 0.172368 , 0.165287 , 0.193282 , 0.190027 , 0.186104 , 0.291352 , 0.21221 , 0.160696 , 0.221103 , 0.152878 , 0.157634 , 0.18313 , 0.179566 , 0.190076 , 0.125305 , 0.142998 , 0.095948 , 0.122384 , 0.155465 , 0.126094 , 0.082518 , 0.092699 , 0.101756 , 0.142755 , 0.23264 , 0.165059 , 0.182409 , 0.188279 , 0.192488 
 760 , 0.241543 , 0.221355 , 0.178348 , 0.230748 , 0.26543 , 0.16314 , 0.263673 , 0.218976 , 0.171038 , 0.161703 , 0.134006 , 0.17262 , 0.165344 , 0.193381 , 0.190075 , 0.186474 , 0.291569 , 0.212521 , 0.160669 , 0.221316 , 0.15368 , 0.158014 , 0.183556 , 0.180057 , 0.190503 , 0.1254 , 0.142899 , 0.096203 , 0.122672 , 0.155374 , 0.1264 , 0.082597 , 0.092853 , 0.102091 , 0.143166 , 0.232738 , 0.165703 , 0.182527 , 0.188876 , 0.1924 
 761 , 0.242559 , 0.222406 , 0.179054 , 0.231533 , 0.266329 , 0.163689 , 0.264468 , 0.219454 , 0.17173 , 0.16232 , 0.134635 , 0.173166 , 0.165974 , 0.194145 , 0.19084 , 0.187147 , 0.292469 , 0.213217 , 0.161134 , 0.221891 , 0.154406 , 0.158802 , 0.184446 , 0.181009 , 0.191624 , 0.125834 , 0.143333 , 0.096615 , 0.123185 , 0.155907 , 0.126972 , 0.082959 , 0.093262 , 0.102555 , 0.143829 , 0.233578 , 0.166395 , 0.183247 , 0.189579 , 0.193158 
 762 , 0.243793 , 0.223584 , 0.179945 , 0.232469 , 0.267394 , 0.164304 , 0.26553 , 0.220178 , 0.172435 , 0.163152 , 0.135224 , 0.173797 , 0.166572 , 0.194974 , 0.191625 , 0.187839 , 0.293637 , 0.214049 , 0.16179 , 0.222602 , 0.155087 , 0.159641 , 0.185415 , 0.182061 , 0.192981 , 0.126368 , 0.143934 , 0.097069 , 0.123758 , 0.1566 , 0.127601 , 0.08345 , 0.093763 , 0.103037 , 0.144532 , 0.234628 , 0.167061 , 0.184115 , 0.190277 , 0.194101 
 763 , 0.245023 , 0.224759 , 0.180832 , 0.233404 , 0.268457 , 0.164918 , 0.266589 , 0.220898 , 0.173144 , 0.163984 , 0.135808 , 0.174426 , 0.167173 , 0.195801 , 0.192413 , 0.188529 , 0.294803 , 0.214884 , 0.16245 , 0.22331 , 0.155763 , 0.160486 , 0.186379 , 0.183105 , 0.194333 , 0.126901 , 0.14453 , 0.097519 , 0.124332 , 0.157293 , 0.128231 , 0.083937 , 0.09426 , 0.10352 , 0.145235 , 0.235677 , 0.16773 , 0.184983 , 0.190978 , 0.195043 
 764 , 0.246491 , 0.225973 , 0.18182 , 0.234357 , 0.269614 , 0.165625 , 0.267827 , 0.221849 , 0.173876 , 0.164882 , 0.136316 , 0.175101 , 0.168017 , 0.196792 , 0.193406 , 0.189278 , 0.296171 , 0.215787 , 0.163241 , 0.224138 , 0.156356 , 0.161383 , 0.1875 , 0.184246 , 0.195855 , 0.127515 , 0.145329 , 0.098013 , 0.124938 , 0.158233 , 0.128892 , 0.084512 , 0.094797 , 0.103985 , 0.145986 , 0.236887 , 0.168358 , 0.185996 , 0.191652 , 0.196262 
 765 , 0.248225 , 0.227208 , 0.182899 , 0.235316 , 0.270938 , 0.166443 , 0.269275 , 0.223011 , 0.174626 , 0.165816 , 0.136724 , 0.175828 , 0.169062 , 0.197904 , 0.194588 , 0.190122 , 0.297768 , 0.216759 , 0.164167 , 0.225079 , 0.156771 , 0.162377 , 0.188779 , 0.185486 , 0.197551 , 0.128216 , 0.146368 , 0.098559 , 0.125578 , 0.159456 , 0.129568 , 0.085137 , 0.095355 , 0.104429 , 0.146774 , 0.238266 , 0.168893 , 0.187168 , 0.192232 , 0.197796 
 766 , 0.249873 , 0.22839 , 0.183924 , 0.236237 , 0.272227 , 0.167227 , 0.270656 , 0.224104 , 0.175339 , 0.166692 , 0.137121 , 0.176531 , 0.170013 , 0.198936 , 0.195692 , 0.190948 , 0.299287 , 0.217676 , 0.165042 , 0.225973 , 0.157143 , 0.163334 , 0.189992 , 0.186672 , 0.199154 , 0.128877 , 0.147352 , 0.099087 , 0.126181 , 0.160614 , 0.13021 , 0.085711 , 0.095881 , 0.104853 , 0.147517 , 0.239571 , 0.169403 , 0.18828 , 0.192759 , 0.199253 
 767 , 0.251417 , 0.229507 , 0.184878 , 0.237106 , 0.273432 , 0.167964 , 0.271945 , 0.225118 , 0.176015 , 0.167513 , 0.137495 , 0.177184 , 0.170904 , 0.199925 , 0.196729 , 0.191723 , 0.300695 , 0.218539 , 0.165856 , 0.226804 , 0.157501 , 0.164236 , 0.191124 , 0.187785 , 0.200647 , 0.129501 , 0.148263 , 0.099583 , 0.126751 , 0.16169 , 0.130812 , 0.08625 , 0.096367 , 0.105259 , 0.14822 , 0.240787 , 0.169888 , 0.18931 , 0.193271 , 0.200604 
 768 , 0.252732 , 0.230584 , 0.185691 , 0.23792 , 0.274469 , 0.168596 , 0.273069 , 0.225946 , 0.176692 , 0.168257 , 0.13786 , 0.177743 , 0.171639 , 0.200918 , 0.197627 , 0.192459 , 0.301847 , 0.219278 , 0.166528 , 0.227508 , 0.15793 , 0.165052 , 0.192091 , 0.188814 , 0.201878 , 0.130079 , 0.149013 , 0.100027 , 0.127266 , 0.162511 , 0.131364 , 0.086701 , 0.096817 , 0.105663 , 0.14886 , 0.241842 , 0.170445 , 0.190157 , 0.193853 , 0.201672 
 769 , 0.253999 , 0.231627 , 0.186475 , 0.238719 , 0.275448 , 0.169183 , 0.274169 , 0.226757 , 0.177352 , 0.168986 , 0.138224 , 0.1783 , 0.172367 , 0.20187 , 0.198494 , 0.19315 , 0.302992 , 0.220024 , 0.167196 , 0.228203 , 0.158394 , 0.165826 , 0.193035 , 0.189822 , 0.203058 , 0.130653 , 0.149746 , 0.100461 , 0.127771 , 0.163317 , 0.131894 , 0.087139 , 0.097262 , 0.106045 , 0.149502 , 0.24288 , 0.171017 , 0.190976 , 0.194462 , 0.202708 
 770 , 0.255209 , 0.232623 , 0.187221 , 0.239483 , 0.276388 , 0.169742 , 0.275227 , 0.227534 , 0.177985 , 0.169685 , 0.138573 , 0.17883 , 0.173059 , 0.202788 , 0.199323 , 0.193812 , 0.304087 , 0.220742 , 0.167827 , 0.228869 , 0.158836 , 0.16656 , 0.193936 , 0.190787 , 0.204185 , 0.1312 , 0.150445 , 0.100881 , 0.128252 , 0.164088 , 0.132405 , 0.087559 , 0.097693 , 0.106411 , 0.150109 , 0.24388 , 0.171567 , 0.191762 , 0.195045 , 0.203705 
 771 , 0.256276 , 0.233519 , 0.187871 , 0.240161 , 0.277205 , 0.170255 , 0.276039 , 0.228117 , 0.178543 , 0.170284 , 0.138986 , 0.179291 , 0.173544 , 0.203374 , 0.19988 , 0.194425 , 0.30499 , 0.221378 , 0.168355 , 0.229404 , 0.159382 , 0.167189 , 0.194726 , 0.191587 , 0.205166 , 0.131646 , 0.150991 , 0.101262 , 0.128692 , 0.164706 , 0.132889 , 0.087901 , 0.098118 , 0.1068 , 0.150729 , 0.244664 , 0.172135 , 0.192394 , 0.195581 , 0.204462 
 772 , 0.257293 , 0.234398 , 0.188482 , 0.240768 , 0.277952 , 0.170808 , 0.276764 , 0.228661 , 0.179072 , 0.170871 , 0.139434 , 0.179696 , 0.174017 , 0.203925 , 0.200428 , 0.195027 , 0.305815 , 0.221979 , 0.168855 , 0.229927 , 0.159933 , 0.167837 , 0.195504 , 0.192363 , 0.206141 , 0.132065 , 0.151497 , 0.101636 , 0.129124 , 0.165319 , 0.13338 , 0.088243 , 0.098549 , 0.107213 , 0.151366 , 0.24539 , 0.172722 , 0.193026 , 0.196099 , 0.205191 
 773 , 0.258287 , 0.235269 , 0.189077 , 0.241362 , 0.278689 , 0.17135 , 0.277473 , 0.229191 , 0.179596 , 0.171453 , 0.139877 , 0.180099 , 0.174489 , 0.204469 , 0.200969 , 0.195618 , 0.306633 , 0.222566 , 0.169349 , 0.230436 , 0.160478 , 0.16848 , 0.196268 , 0.193124 , 0.207101 , 0.132476 , 0.151998 , 0.102003 , 0.129551 , 0.165917 , 0.133862 , 0.088577 , 0.098971 , 0.107612 , 0.151989 , 0.246102 , 0.173303 , 0.193646 , 0.196604 , 0.205905 
 774 , 0.259213 , 0.236107 , 0.189684 , 0.241929 , 0.279367 , 0.171879 , 0.278163 , 0.229661 , 0.180118 , 0.171962 , 0.140347 , 0.180476 , 0.174905 , 0.204983 , 0.201475 , 0.196154 , 0.307415 , 0.223097 , 0.169791 , 0.230929 , 0.161006 , 0.169093 , 0.19697 , 0.193865 , 0.208004 , 0.132854 , 0.152443 , 0.102364 , 0.129965 , 0.166464 , 0.134313 , 0.088922 , 0.099342 , 0.107979 , 0.15257 , 0.246749 , 0.173868 , 0.194223 , 0.197083 , 0.206521 
 775 , 0.260019 , 0.236907 , 0.190304 , 0.242462 , 0.279973 , 0.172358 , 0.278824 , 0.230055 , 0.180645 , 0.172372 , 0.140825 , 0.180833 , 0.175278 , 0.205498 , 0.201956 , 0.196643 , 0.308161 , 0.223563 , 0.170167 , 0.231392 , 0.161554 , 0.169634 , 0.1976 , 0.194576 , 0.208828 , 0.133184 , 0.152813 , 0.102707 , 0.130372 , 0.166916 , 0.134728 , 0.089264 , 0.099658 , 0.108306 , 0.153074 , 0.247341 , 0.17439 , 0.194739 , 0.197506 , 0.207042 
 776 , 0.260807 , 0.237695 , 0.190929 , 0.242998 , 0.280582 , 0.172823 , 0.279476 , 0.230441 , 0.181165 , 0.172779 , 0.141297 , 0.181184 , 0.175655 , 0.206025 , 0.202448 , 0.197136 , 0.308897 , 0.224022 , 0.170536 , 0.231864 , 0.162105 , 0.17016 , 0.198223 , 0.195273 , 0.209642 , 0.133514 , 0.153176 , 0.103045 , 0.130781 , 0.167358 , 0.13514 , 0.089604 , 0.099976 , 0.108639 , 0.153576 , 0.247934 , 0.174904 , 0.195248 , 0.197931 , 0.207562 
 777 , 0.261594 , 0.238477 , 0.191536 , 0.243539 , 0.281209 , 0.173278 , 0.280134 , 0.230829 , 0.181694 , 0.173184 , 0.141761 , 0.181545 , 0.176017 , 0.206549 , 0.202938 , 0.197623 , 0.309625 , 0.224484 , 0.170901 , 0.232335 , 0.162658 , 0.170693 , 0.198852 , 0.195979 , 0.210467 , 0.133846 , 0.15353 , 0.103383 , 0.131186 , 0.16779 , 0.13555 , 0.089935 , 0.100293 , 0.108976 , 0.15407 , 0.248537 , 0.175408 , 0.195751 , 0.198356 , 0.208094 
 778 , 0.262419 , 0.239173 , 0.192033 , 0.244121 , 0.28193 , 0.173681 , 0.280816 , 0.23123 , 0.182245 , 0.173591 , 0.142213 , 0.181892 , 0.176337 , 0.207063 , 0.203398 , 0.198061 , 0.310319 , 0.224953 , 0.171224 , 0.232792 , 0.163192 , 0.171269 , 0.199494 , 0.196694 , 0.211316 , 0.134156 , 0.153866 , 0.103698 , 0.13157 , 0.16818 , 0.135912 , 0.09023 , 0.100585 , 0.109304 , 0.154518 , 0.249174 , 0.175854 , 0.196231 , 0.198797 , 0.20863 
 779 , 0.263289 , 0.239833 , 0.192518 , 0.244713 , 0.282663 , 0.174096 , 0.281547 , 0.231623 , 0.182779 , 0.173996 , 0.142668 , 0.182231 , 0.17667 , 0.207574 , 0.203855 , 0.198488 , 0.311038 , 0.225424 , 0.171536 , 0.233216 , 0.163724 , 0.17186 , 0.200146 , 0.197422 , 0.21218 , 0.134468 , 0.154209 , 0.104031 , 0.131963 , 0.168584 , 0.136265 , 0.090523 , 0.100884 , 0.109633 , 0.154976 , 0.249806 , 0.176326 , 0.19672 , 0.199274 , 0.209143 
 780 , 0.264168 , 0.240502 , 0.193005 , 0.245317 , 0.283404 , 0.174522 , 0.282287 , 0.232023 , 0.18332 , 0.174408 , 0.143125 , 0.182577 , 0.177005 , 0.208093 , 0.20431 , 0.198921 , 0.311765 , 0.225902 , 0.171846 , 0.233648 , 0.164259 , 0.172454 , 0.200805 , 0.198154 , 0.213052 , 0.134781 , 0.154549 , 0.10436 , 0.132358 , 0.168984 , 0.136625 , 0.090823 , 0.101185 , 0.109963 , 0.155437 , 0.250446 , 0.176795 , 0.197217 , 0.199754 , 0.209653 
 781 , 0.265028 , 0.24118 , 0.193454 , 0.245805 , 0.284027 , 0.174996 , 0.282982 , 0.232441 , 0.1838 , 0.174826 , 0.143543 , 0.18287 , 0.177331 , 0.208548 , 0.204723 , 0.199384 , 0.312404 , 0.226332 , 0.172156 , 0.234046 , 0.164712 , 0.172961 , 0.201374 , 0.198844 , 0.213888 , 0.135069 , 0.154867 , 0.104676 , 0.132739 , 0.169386 , 0.136974 , 0.091103 , 0.101472 , 0.110291 , 0.155862 , 0.25101 , 0.177246 , 0.197714 , 0.200209 , 0.210103 
 782 , 0.2659 , 0.24197 , 0.19391 , 0.246275 , 0.284603 , 0.175466 , 0.283623 , 0.232883 , 0.184353 , 0.175261 , 0.143965 , 0.183198 , 0.177726 , 0.209068 , 0.205232 , 0.199886 , 0.312994 , 0.226781 , 0.17251 , 0.234493 , 0.165169 , 0.173476 , 0.201976 , 0.199556 , 0.214729 , 0.135378 , 0.155222 , 0.104982 , 0.133112 , 0.16981 , 0.137323 , 0.091379 , 0.101751 , 0.110638 , 0.156302 , 0.251577 , 0.177701 , 0.198201 , 0.200616 , 0.210613 
 783 , 0.266786 , 0.242769 , 0.194376 , 0.246751 , 0.28519 , 0.175942 , 0.28427 , 0.233325 , 0.184911 , 0.175696 , 0.144391 , 0.183525 , 0.178133 , 0.209593 , 0.205746 , 0.200404 , 0.313589 , 0.227232 , 0.172865 , 0.234941 , 0.165626 , 0.174001 , 0.20259 , 0.200278 , 0.215586 , 0.135692 , 0.155581 , 0.105292 , 0.133491 , 0.170234 , 0.137683 , 0.09166 , 0.102035 , 0.11099 , 0.156752 , 0.252154 , 0.178163 , 0.198693 , 0.201029 , 0.211134 
 784 , 0.267658 , 0.243599 , 0.194914 , 0.247235 , 0.285741 , 0.17638 , 0.284915 , 0.233735 , 0.185457 , 0.176169 , 0.144817 , 0.183884 , 0.178504 , 0.210122 , 0.206265 , 0.20089 , 0.314194 , 0.227689 , 0.173244 , 0.235373 , 0.166076 , 0.174536 , 0.203224 , 0.20098 , 0.216434 , 0.136026 , 0.155917 , 0.105604 , 0.133852 , 0.170634 , 0.138054 , 0.091969 , 0.102343 , 0.111315 , 0.157225 , 0.25272 , 0.178619 , 0.199152 , 0.201401 , 0.21168 
 785 , 0.268487 , 0.244402 , 0.19554 , 0.24772 , 0.286267 , 0.176798 , 0.285535 , 0.234101 , 0.18594 , 0.176687 , 0.145239 , 0.184246 , 0.178793 , 0.210647 , 0.206722 , 0.201359 , 0.314808 , 0.228121 , 0.173635 , 0.23579 , 0.166522 , 0.175093 , 0.20385 , 0.201655 , 0.217269 , 0.136381 , 0.156216 , 0.105945 , 0.134221 , 0.171033 , 0.138467 , 0.092321 , 0.102692 , 0.111604 , 0.157725 , 0.253249 , 0.179053 , 0.1996 , 0.201735 , 0.212236 
 786 , 0.269327 , 0.245203 , 0.19618 , 0.248206 , 0.286807 , 0.17723 , 0.286161 , 0.23447 , 0.186419 , 0.177215 , 0.145667 , 0.184609 , 0.179065 , 0.211179 , 0.207178 , 0.201834 , 0.315437 , 0.228545 , 0.174027 , 0.236215 , 0.166973 , 0.175661 , 0.204481 , 0.202331 , 0.218117 , 0.136744 , 0.156511 , 0.106304 , 0.134603 , 0.171445 , 0.138904 , 0.092688 , 0.10305 , 0.111904 , 0.15823 , 0.253781 , 0.179491 , 0.200065 , 0.20208 , 0.212798 
