JUL14NANT00005.spu,JUL14NANT00004.spu,JUL14NANT00003.spu,
Wavelength,JUL14NANT00051.spu,JUL14NANT00052.spu,JUL14NANT00053.spu,JUL14NANT00054.spu,JUL14NANT00055.spu,JUL14NANT00056.spu,JUL14NANT00057.spu,JUL14NANT00058.spu,JUL14NANT00059.spu,JUL14NANT00060.spu,JUL14NANT00061.spu,JUL14NANT00062.spu,JUL14NANT00063.spu,JUL14NANT00064.spu,JUL14NANT00065.spu,JUL14NANT00066.spu,JUL14NANT00067.spu,JUL14NANT00068.spu,JUL14NANT00069.spu,JUL14NANT00070.spu
  (nm),7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 
  time  ,:36:01 A,:36:08 A,:36:15 A,:36:22 A,:36:28 A,:37:04 A,:37:11 A,:37:19 A,:37:27 A,:37:34 A,:37:59 A,:38:09 A,:38:17 A,:38:23 A,:38:29 A,:40:39 A,:40:48 A,:40:56 A,:41:01 A,:41:10 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 916 , 0.350596 , 0.334652 , 0.326361 , 0.277242 , 0.249763 , 0.313635 , 0.383032 , 0.392945 , 0.338058 , 0.293662 , 0.438532 , 0.314431 , 0.284266 , 0.326457 , 0.252444 , 0.329599 , 0.349917 , 0.366687 , 0.390395 , 0.351422 
 917 , 0.350923 , 0.335022 , 0.327198 , 0.277635 , 0.250015 , 0.313992 , 0.383686 , 0.392917 , 0.338307 , 0.294151 , 0.439078 , 0.314886 , 0.284423 , 0.327127 , 0.252553 , 0.329792 , 0.350136 , 0.366983 , 0.39116 , 0.351807 
 918 , 0.351517 , 0.335176 , 0.327788 , 0.27817 , 0.250239 , 0.31384 , 0.384235 , 0.393361 , 0.33856 , 0.29472 , 0.439397 , 0.315349 , 0.284557 , 0.328179 , 0.252764 , 0.330278 , 0.350587 , 0.367457 , 0.391669 , 0.35232 
 919 , 0.352119 , 0.335328 , 0.328386 , 0.278708 , 0.25047 , 0.313685 , 0.384787 , 0.393814 , 0.338816 , 0.295297 , 0.439708 , 0.315816 , 0.284694 , 0.329246 , 0.252982 , 0.330777 , 0.351041 , 0.367935 , 0.392186 , 0.352842 
 920 , 0.352155 , 0.335215 , 0.328666 , 0.278712 , 0.250398 , 0.313435 , 0.384973 , 0.394056 , 0.338809 , 0.295409 , 0.439844 , 0.315881 , 0.284638 , 0.329927 , 0.252993 , 0.331204 , 0.351248 , 0.368018 , 0.392321 , 0.353164 
 921 , 0.352004 , 0.335283 , 0.329037 , 0.278744 , 0.25057 , 0.313692 , 0.385193 , 0.394033 , 0.338642 , 0.295382 , 0.440304 , 0.315969 , 0.284431 , 0.330113 , 0.252976 , 0.331428 , 0.351306 , 0.367996 , 0.392304 , 0.353671 
 922 , 0.351832 , 0.335453 , 0.329482 , 0.278845 , 0.25086 , 0.314144 , 0.385472 , 0.393937 , 0.338433 , 0.295354 , 0.440919 , 0.316114 , 0.284184 , 0.330166 , 0.252964 , 0.331596 , 0.35134 , 0.367973 , 0.392273 , 0.354274 
 923 , 0.351554 , 0.335274 , 0.3295 , 0.278884 , 0.250884 , 0.314444 , 0.385616 , 0.393638 , 0.338126 , 0.295254 , 0.441055 , 0.316188 , 0.283943 , 0.329695 , 0.252812 , 0.331512 , 0.351165 , 0.367681 , 0.391999 , 0.354648 
 924 , 0.351401 , 0.33473 , 0.329198 , 0.278817 , 0.250457 , 0.314551 , 0.385495 , 0.393206 , 0.338094 , 0.295157 , 0.440543 , 0.316361 , 0.283852 , 0.32876 , 0.252561 , 0.331243 , 0.35084 , 0.367159 , 0.391604 , 0.354786 
 925 , 0.351572 , 0.334208 , 0.329127 , 0.278695 , 0.249836 , 0.31466 , 0.385213 , 0.392881 , 0.338594 , 0.295176 , 0.439902 , 0.31677 , 0.283959 , 0.327981 , 0.2524 , 0.331103 , 0.350619 , 0.36672 , 0.391387 , 0.354988 
 926 , 0.351639 , 0.333755 , 0.328978 , 0.278415 , 0.2492 , 0.314793 , 0.384721 , 0.392546 , 0.339021 , 0.295153 , 0.439172 , 0.317017 , 0.28393 , 0.327131 , 0.252183 , 0.330938 , 0.350357 , 0.366233 , 0.391092 , 0.355059 
 927 , 0.351056 , 0.333832 , 0.328437 , 0.277421 , 0.248793 , 0.314962 , 0.383395 , 0.392293 , 0.338755 , 0.294865 , 0.43838 , 0.316179 , 0.283122 , 0.326316 , 0.251748 , 0.330707 , 0.349971 , 0.36571 , 0.390489 , 0.354378 
 928 , 0.350016 , 0.334025 , 0.327721 , 0.276544 , 0.248496 , 0.314836 , 0.382631 , 0.39213 , 0.337897 , 0.294438 , 0.438121 , 0.314698 , 0.282011 , 0.32574 , 0.251193 , 0.330572 , 0.349442 , 0.365256 , 0.390089 , 0.353408 
 929 , 0.348767 , 0.334243 , 0.326848 , 0.275483 , 0.248131 , 0.314681 , 0.381697 , 0.39192 , 0.336866 , 0.293918 , 0.437796 , 0.31293 , 0.280689 , 0.325043 , 0.250526 , 0.330404 , 0.348806 , 0.364707 , 0.389603 , 0.35225 
 930 , 0.347544 , 0.334437 , 0.326356 , 0.275101 , 0.247406 , 0.314097 , 0.38148 , 0.391213 , 0.335774 , 0.293344 , 0.438136 , 0.311686 , 0.279598 , 0.324402 , 0.249894 , 0.329994 , 0.348039 , 0.364405 , 0.389259 , 0.350896 
 931 , 0.346418 , 0.334592 , 0.325333 , 0.274287 , 0.246672 , 0.313634 , 0.380855 , 0.390428 , 0.334536 , 0.29235 , 0.43789 , 0.310717 , 0.278441 , 0.323019 , 0.249175 , 0.32946 , 0.346971 , 0.36373 , 0.388351 , 0.349258 
 932 , 0.345116 , 0.334743 , 0.323974 , 0.273188 , 0.245805 , 0.313117 , 0.379966 , 0.389498 , 0.333039 , 0.291078 , 0.437405 , 0.309625 , 0.277053 , 0.321201 , 0.248305 , 0.328796 , 0.34565 , 0.362833 , 0.387121 , 0.347282 
 933 , 0.344827 , 0.334556 , 0.323217 , 0.272648 , 0.245208 , 0.31263 , 0.379502 , 0.389343 , 0.332367 , 0.290192 , 0.437289 , 0.309206 , 0.276562 , 0.320087 , 0.247592 , 0.328508 , 0.344588 , 0.362344 , 0.386295 , 0.346205 
 934 , 0.345119 , 0.333135 , 0.32301 , 0.272694 , 0.244455 , 0.311953 , 0.378764 , 0.389198 , 0.332139 , 0.289935 , 0.437219 , 0.30904 , 0.277008 , 0.319633 , 0.246745 , 0.328027 , 0.343862 , 0.362317 , 0.385603 , 0.346046 
 935 , 0.344942 , 0.330566 , 0.322656 , 0.272744 , 0.243116 , 0.310903 , 0.377203 , 0.388207 , 0.331476 , 0.28986 , 0.436759 , 0.308399 , 0.277534 , 0.319054 , 0.24545 , 0.326906 , 0.343063 , 0.362282 , 0.384503 , 0.345841 
 936 , 0.345171 , 0.328539 , 0.322656 , 0.272829 , 0.24231 , 0.310253 , 0.376249 , 0.387663 , 0.331251 , 0.289935 , 0.436596 , 0.307955 , 0.278058 , 0.318752 , 0.244331 , 0.325964 , 0.342623 , 0.362404 , 0.383652 , 0.34582 
 937 , 0.34623 , 0.328625 , 0.323445 , 0.272881 , 0.243218 , 0.310761 , 0.377412 , 0.388443 , 0.332234 , 0.290311 , 0.437106 , 0.308128 , 0.278221 , 0.319344 , 0.243961 , 0.325784 , 0.343183 , 0.362786 , 0.383593 , 0.346126 
 938 , 0.345813 , 0.329103 , 0.323089 , 0.272247 , 0.243979 , 0.310423 , 0.379172 , 0.388698 , 0.332708 , 0.29002 , 0.436554 , 0.308004 , 0.277229 , 0.319784 , 0.243422 , 0.325534 , 0.343008 , 0.362204 , 0.382916 , 0.345406 
 939 , 0.345382 , 0.329596 , 0.322715 , 0.271592 , 0.244764 , 0.310076 , 0.380993 , 0.38896 , 0.333197 , 0.289722 , 0.435984 , 0.307877 , 0.276202 , 0.320243 , 0.242868 , 0.32528 , 0.342833 , 0.361601 , 0.382218 , 0.344656 
 940 , 0.344922 , 0.329826 , 0.321918 , 0.272485 , 0.245358 , 0.309559 , 0.382032 , 0.388336 , 0.332733 , 0.291096 , 0.434908 , 0.307158 , 0.27527 , 0.320722 , 0.242834 , 0.324804 , 0.342731 , 0.360918 , 0.381772 , 0.344304 
 941 , 0.345146 , 0.330308 , 0.321368 , 0.273012 , 0.244854 , 0.309222 , 0.382029 , 0.38786 , 0.332509 , 0.292603 , 0.434312 , 0.306353 , 0.274927 , 0.320306 , 0.243394 , 0.324514 , 0.342904 , 0.360499 , 0.38208 , 0.344783 
 942 , 0.345449 , 0.330833 , 0.320835 , 0.273511 , 0.244235 , 0.308895 , 0.381925 , 0.387389 , 0.332309 , 0.294152 , 0.433758 , 0.305535 , 0.274645 , 0.319798 , 0.244021 , 0.32423 , 0.343115 , 0.360099 , 0.382472 , 0.345357 
 943 , 0.345266 , 0.331491 , 0.320959 , 0.273662 , 0.242751 , 0.309038 , 0.381597 , 0.387216 , 0.331895 , 0.2949 , 0.433848 , 0.305468 , 0.274475 , 0.319601 , 0.244411 , 0.323922 , 0.343203 , 0.359788 , 0.3829 , 0.34592 
 944 , 0.344849 , 0.331323 , 0.321366 , 0.273971 , 0.241681 , 0.309251 , 0.38178 , 0.387367 , 0.331068 , 0.29451 , 0.434409 , 0.305699 , 0.274237 , 0.319924 , 0.24389 , 0.323492 , 0.342932 , 0.359325 , 0.382567 , 0.34607 
 945 , 0.344414 , 0.330551 , 0.321749 , 0.274499 , 0.241158 , 0.309365 , 0.382381 , 0.387637 , 0.330019 , 0.293597 , 0.435077 , 0.30589 , 0.273905 , 0.320505 , 0.242832 , 0.322993 , 0.34246 , 0.358718 , 0.381711 , 0.34594 
 946 , 0.343945 , 0.329618 , 0.322205 , 0.274991 , 0.241138 , 0.309534 , 0.383541 , 0.388088 , 0.329511 , 0.292178 , 0.435664 , 0.306034 , 0.273831 , 0.320596 , 0.241725 , 0.322818 , 0.342131 , 0.358342 , 0.380966 , 0.345937 
 947 , 0.34345 , 0.328578 , 0.322638 , 0.275291 , 0.241778 , 0.309755 , 0.385219 , 0.388761 , 0.330308 , 0.290265 , 0.435655 , 0.306304 , 0.274074 , 0.319721 , 0.240684 , 0.323136 , 0.34199 , 0.358359 , 0.38079 , 0.346174 
 948 , 0.342992 , 0.327884 , 0.322759 , 0.2753 , 0.241964 , 0.309885 , 0.386003 , 0.389262 , 0.332026 , 0.289102 , 0.434558 , 0.307045 , 0.274061 , 0.318479 , 0.23995 , 0.323309 , 0.341717 , 0.358364 , 0.381494 , 0.34648 
 949 , 0.342642 , 0.327236 , 0.322843 , 0.275317 , 0.242176 , 0.309965 , 0.386659 , 0.389693 , 0.333672 , 0.288113 , 0.433398 , 0.30783 , 0.274009 , 0.317326 , 0.2393 , 0.323471 , 0.341472 , 0.358355 , 0.382184 , 0.34678 
 950 , 0.343581 , 0.327072 , 0.322423 , 0.27548 , 0.242686 , 0.309424 , 0.38581 , 0.389339 , 0.334355 , 0.289151 , 0.431446 , 0.309052 , 0.273603 , 0.317149 , 0.239619 , 0.323522 , 0.341557 , 0.358218 , 0.382682 , 0.346933 
 951 , 0.344178 , 0.327219 , 0.323005 , 0.275238 , 0.242888 , 0.309151 , 0.38623 , 0.388291 , 0.333856 , 0.290059 , 0.431529 , 0.309543 , 0.273151 , 0.317529 , 0.240643 , 0.323896 , 0.342224 , 0.358023 , 0.382194 , 0.346357 
 952 , 0.344771 , 0.327371 , 0.323586 , 0.274997 , 0.243079 , 0.308891 , 0.386662 , 0.387248 , 0.333356 , 0.290961 , 0.431625 , 0.310027 , 0.272699 , 0.317907 , 0.241663 , 0.324274 , 0.342897 , 0.357826 , 0.381701 , 0.34578 
 953 , 0.344743 , 0.328182 , 0.324346 , 0.274823 , 0.243349 , 0.309448 , 0.387045 , 0.386573 , 0.332601 , 0.291537 , 0.432564 , 0.309184 , 0.272038 , 0.318434 , 0.242791 , 0.324442 , 0.343495 , 0.357362 , 0.381311 , 0.345382 
 954 , 0.343602 , 0.329233 , 0.324715 , 0.27487 , 0.243749 , 0.309859 , 0.38681 , 0.386409 , 0.331747 , 0.291576 , 0.432457 , 0.308075 , 0.27162 , 0.318524 , 0.24345 , 0.324061 , 0.343262 , 0.356708 , 0.380944 , 0.345224 
 955 , 0.342072 , 0.330306 , 0.324889 , 0.275014 , 0.244196 , 0.310097 , 0.386307 , 0.386434 , 0.330889 , 0.291426 , 0.431791 , 0.307026 , 0.271339 , 0.318407 , 0.243881 , 0.323468 , 0.342682 , 0.356012 , 0.380576 , 0.345159 
 956 , 0.340995 , 0.331324 , 0.325577 , 0.275565 , 0.244439 , 0.310118 , 0.38603 , 0.386521 , 0.330883 , 0.291317 , 0.4311 , 0.30673 , 0.271787 , 0.318407 , 0.243822 , 0.323212 , 0.341977 , 0.355861 , 0.380379 , 0.345096 
 957 , 0.341037 , 0.33189 , 0.326297 , 0.276324 , 0.244534 , 0.310276 , 0.385967 , 0.386371 , 0.331724 , 0.291538 , 0.430498 , 0.307086 , 0.272847 , 0.318463 , 0.243287 , 0.323269 , 0.341577 , 0.356382 , 0.38049 , 0.345146 
 958 , 0.342155 , 0.331786 , 0.326217 , 0.276739 , 0.244706 , 0.310977 , 0.385893 , 0.385756 , 0.332555 , 0.292227 , 0.430085 , 0.30727 , 0.273674 , 0.318428 , 0.242784 , 0.323294 , 0.341882 , 0.357092 , 0.380829 , 0.345352 
 959 , 0.34333 , 0.331676 , 0.32614 , 0.277004 , 0.245017 , 0.31189 , 0.386009 , 0.385437 , 0.333427 , 0.292843 , 0.429897 , 0.307558 , 0.274337 , 0.318423 , 0.242573 , 0.323321 , 0.342282 , 0.357757 , 0.381217 , 0.345602 
 960 , 0.344726 , 0.331493 , 0.326098 , 0.276705 , 0.245845 , 0.313635 , 0.386845 , 0.386272 , 0.334609 , 0.293189 , 0.430505 , 0.308279 , 0.274364 , 0.318573 , 0.24347 , 0.323369 , 0.34305 , 0.358251 , 0.381797 , 0.346015 
 961 , 0.344667 , 0.331105 , 0.326653 , 0.277036 , 0.246038 , 0.314235 , 0.386984 , 0.387372 , 0.336323 , 0.29315 , 0.430294 , 0.309067 , 0.273759 , 0.319382 , 0.243643 , 0.323456 , 0.343286 , 0.358008 , 0.381761 , 0.346039 
 962 , 0.344611 , 0.330734 , 0.327184 , 0.277345 , 0.246227 , 0.314806 , 0.387122 , 0.38842 , 0.33796 , 0.293111 , 0.430097 , 0.309822 , 0.273184 , 0.320149 , 0.243808 , 0.323543 , 0.343515 , 0.357781 , 0.381734 , 0.346055 
 963 , 0.344575 , 0.330743 , 0.326844 , 0.278699 , 0.246616 , 0.315428 , 0.388175 , 0.388906 , 0.339395 , 0.293767 , 0.430433 , 0.311216 , 0.272646 , 0.320881 , 0.243771 , 0.32417 , 0.34402 , 0.358276 , 0.382374 , 0.346709 
 964 , 0.344951 , 0.331035 , 0.326567 , 0.279095 , 0.247033 , 0.316438 , 0.389752 , 0.389014 , 0.340139 , 0.294212 , 0.431654 , 0.312379 , 0.272405 , 0.320776 , 0.244393 , 0.324724 , 0.344249 , 0.358644 , 0.383031 , 0.347218 
 965 , 0.345419 , 0.331377 , 0.326341 , 0.279197 , 0.247437 , 0.317512 , 0.391379 , 0.389033 , 0.340681 , 0.29456 , 0.433046 , 0.313426 , 0.272255 , 0.32046 , 0.245171 , 0.325218 , 0.344388 , 0.358946 , 0.383647 , 0.347654 
 966 , 0.34587 , 0.331521 , 0.326951 , 0.279239 , 0.247442 , 0.317733 , 0.392019 , 0.388578 , 0.340647 , 0.295165 , 0.4337 , 0.313941 , 0.272525 , 0.320507 , 0.245356 , 0.325571 , 0.344322 , 0.358681 , 0.383794 , 0.34787 
 967 , 0.346384 , 0.331605 , 0.328166 , 0.279731 , 0.247456 , 0.317179 , 0.39205 , 0.388442 , 0.340166 , 0.296055 , 0.433863 , 0.314109 , 0.273186 , 0.32115 , 0.245 , 0.325884 , 0.34447 , 0.358399 , 0.38374 , 0.347888 
 968 , 0.34696 , 0.331754 , 0.32943 , 0.280737 , 0.247756 , 0.31638 , 0.3921 , 0.388982 , 0.339592 , 0.297053 , 0.433994 , 0.314235 , 0.273953 , 0.322191 , 0.244474 , 0.32622 , 0.344978 , 0.358484 , 0.383775 , 0.347835 
 969 , 0.347202 , 0.331761 , 0.330512 , 0.281265 , 0.248044 , 0.315575 , 0.392237 , 0.389703 , 0.339191 , 0.29779 , 0.434111 , 0.314115 , 0.274411 , 0.323 , 0.244276 , 0.326404 , 0.345438 , 0.358575 , 0.383666 , 0.347726 
 970 , 0.346706 , 0.331492 , 0.331186 , 0.280721 , 0.248309 , 0.314912 , 0.392492 , 0.390689 , 0.339268 , 0.298071 , 0.434183 , 0.313581 , 0.274224 , 0.323254 , 0.244816 , 0.3263 , 0.345755 , 0.358671 , 0.383199 , 0.347589 
 971 , 0.346234 , 0.331353 , 0.331618 , 0.280102 , 0.248424 , 0.315142 , 0.392278 , 0.390808 , 0.339848 , 0.298802 , 0.434208 , 0.313792 , 0.274195 , 0.32304 , 0.24541 , 0.326459 , 0.345725 , 0.358693 , 0.382661 , 0.347938 
 972 , 0.345768 , 0.331219 , 0.332035 , 0.279496 , 0.248544 , 0.315377 , 0.392074 , 0.390921 , 0.340423 , 0.29954 , 0.434235 , 0.314016 , 0.274172 , 0.32282 , 0.246004 , 0.326617 , 0.345695 , 0.358717 , 0.382132 , 0.348282 
 973 , 0.346192 , 0.331134 , 0.331458 , 0.279504 , 0.248781 , 0.316499 , 0.392051 , 0.391006 , 0.340535 , 0.300401 , 0.434238 , 0.315125 , 0.274892 , 0.32203 , 0.246081 , 0.32649 , 0.345497 , 0.35913 , 0.382143 , 0.348454 
 974 , 0.346514 , 0.331115 , 0.330969 , 0.280013 , 0.249415 , 0.317315 , 0.392771 , 0.391377 , 0.341057 , 0.300799 , 0.434475 , 0.315576 , 0.27536 , 0.322354 , 0.246506 , 0.326317 , 0.345636 , 0.359264 , 0.382364 , 0.348727 
 975 , 0.346824 , 0.3311 , 0.33049 , 0.280611 , 0.250118 , 0.318088 , 0.39361 , 0.39179 , 0.34165 , 0.301123 , 0.434753 , 0.315934 , 0.275803 , 0.322855 , 0.246989 , 0.32613 , 0.345823 , 0.359361 , 0.382611 , 0.349025 
 976 , 0.347004 , 0.331385 , 0.33021 , 0.281793 , 0.250747 , 0.318678 , 0.393966 , 0.392135 , 0.342065 , 0.301603 , 0.435748 , 0.31612 , 0.27572 , 0.324418 , 0.247534 , 0.326191 , 0.346178 , 0.359389 , 0.383099 , 0.349349 
 977 , 0.347235 , 0.331952 , 0.330307 , 0.282996 , 0.251035 , 0.318823 , 0.394043 , 0.392839 , 0.342066 , 0.302383 , 0.437078 , 0.316281 , 0.275788 , 0.325979 , 0.248072 , 0.326446 , 0.346706 , 0.35997 , 0.383727 , 0.349882 
 978 , 0.347539 , 0.332644 , 0.330626 , 0.28402 , 0.251085 , 0.318697 , 0.394068 , 0.393834 , 0.341808 , 0.30335 , 0.438438 , 0.316482 , 0.276121 , 0.327198 , 0.24858 , 0.326762 , 0.347316 , 0.361003 , 0.38439 , 0.350563 
 979 , 0.347865 , 0.333171 , 0.331239 , 0.284915 , 0.25127 , 0.318529 , 0.394411 , 0.394779 , 0.341924 , 0.304131 , 0.439539 , 0.31667 , 0.276737 , 0.328007 , 0.248826 , 0.327386 , 0.347927 , 0.361947 , 0.384959 , 0.351444 
 980 , 0.348335 , 0.333415 , 0.332072 , 0.285474 , 0.251733 , 0.318584 , 0.395191 , 0.39532 , 0.342557 , 0.304419 , 0.440172 , 0.31678 , 0.277588 , 0.328206 , 0.248576 , 0.328444 , 0.348335 , 0.362577 , 0.385476 , 0.352366 
 981 , 0.349126 , 0.333514 , 0.332404 , 0.285635 , 0.252455 , 0.319419 , 0.395957 , 0.394971 , 0.343181 , 0.304086 , 0.440512 , 0.316746 , 0.278023 , 0.328291 , 0.248012 , 0.32955 , 0.348223 , 0.362658 , 0.386234 , 0.352651 
 982 , 0.349934 , 0.33358 , 0.332766 , 0.28576 , 0.253129 , 0.320237 , 0.396698 , 0.394656 , 0.343789 , 0.303754 , 0.44079 , 0.316731 , 0.278485 , 0.328368 , 0.247489 , 0.330585 , 0.348125 , 0.362798 , 0.386984 , 0.352951 
 983 , 0.350844 , 0.333442 , 0.333375 , 0.285671 , 0.253469 , 0.320929 , 0.397252 , 0.394594 , 0.344314 , 0.30346 , 0.440589 , 0.31682 , 0.279105 , 0.328394 , 0.247275 , 0.331124 , 0.348103 , 0.363316 , 0.387692 , 0.353332 
 984 , 0.351319 , 0.333017 , 0.334692 , 0.286094 , 0.253098 , 0.321126 , 0.3977 , 0.395251 , 0.345319 , 0.304278 , 0.440689 , 0.318049 , 0.279528 , 0.328558 , 0.247403 , 0.331604 , 0.348267 , 0.364415 , 0.388098 , 0.354664 
 985 , 0.351782 , 0.332574 , 0.336042 , 0.286539 , 0.252698 , 0.321316 , 0.398146 , 0.395934 , 0.346353 , 0.305134 , 0.440791 , 0.319325 , 0.279942 , 0.32872 , 0.247542 , 0.33208 , 0.348432 , 0.36554 , 0.388494 , 0.356037 
 986 , 0.352113 , 0.333175 , 0.336481 , 0.286285 , 0.252818 , 0.321571 , 0.398864 , 0.396925 , 0.347069 , 0.305656 , 0.441072 , 0.320452 , 0.279508 , 0.329245 , 0.2481 , 0.332613 , 0.348792 , 0.36675 , 0.388684 , 0.356956 
 987 , 0.352266 , 0.334221 , 0.33665 , 0.285766 , 0.253524 , 0.321685 , 0.399937 , 0.397802 , 0.346593 , 0.305543 , 0.441472 , 0.320958 , 0.279129 , 0.329982 , 0.248924 , 0.333035 , 0.349306 , 0.367453 , 0.388762 , 0.357505 
 988 , 0.352343 , 0.335394 , 0.336774 , 0.285183 , 0.254483 , 0.32171 , 0.40118 , 0.398596 , 0.345557 , 0.305143 , 0.441919 , 0.321175 , 0.278866 , 0.330802 , 0.249844 , 0.333402 , 0.349882 , 0.367901 , 0.388809 , 0.357924 
 989 , 0.35238 , 0.335781 , 0.336961 , 0.285314 , 0.254955 , 0.321469 , 0.402079 , 0.398694 , 0.344508 , 0.30503 , 0.442407 , 0.321542 , 0.278931 , 0.331495 , 0.250164 , 0.333746 , 0.35033 , 0.367861 , 0.389014 , 0.358505 
 990 , 0.352606 , 0.335508 , 0.33705 , 0.286168 , 0.254875 , 0.320937 , 0.402565 , 0.398366 , 0.344307 , 0.305288 , 0.442879 , 0.322051 , 0.279401 , 0.331985 , 0.249748 , 0.334136 , 0.350672 , 0.367584 , 0.38965 , 0.35912 
 991 , 0.353224 , 0.335275 , 0.336872 , 0.287195 , 0.254567 , 0.320308 , 0.402875 , 0.398327 , 0.345591 , 0.305758 , 0.44326 , 0.3226 , 0.280083 , 0.332324 , 0.248948 , 0.334621 , 0.351036 , 0.367625 , 0.390818 , 0.35958 
 992 , 0.353749 , 0.335183 , 0.336851 , 0.288047 , 0.254164 , 0.319758 , 0.403016 , 0.398383 , 0.346888 , 0.306129 , 0.443703 , 0.322939 , 0.280769 , 0.332651 , 0.248271 , 0.335014 , 0.351371 , 0.367666 , 0.391975 , 0.359982 
 993 , 0.353931 , 0.335549 , 0.337338 , 0.288317 , 0.253528 , 0.319529 , 0.402653 , 0.398735 , 0.348034 , 0.306188 , 0.444287 , 0.322647 , 0.28143 , 0.332941 , 0.248033 , 0.335085 , 0.351611 , 0.36774 , 0.392967 , 0.360209 
 994 , 0.353913 , 0.336312 , 0.338402 , 0.288843 , 0.25336 , 0.320236 , 0.402653 , 0.399277 , 0.348175 , 0.306521 , 0.444806 , 0.322922 , 0.282179 , 0.333286 , 0.248111 , 0.33518 , 0.352096 , 0.367905 , 0.393317 , 0.360438 
 995 , 0.353888 , 0.337104 , 0.339503 , 0.289392 , 0.253182 , 0.320967 , 0.402653 , 0.399833 , 0.348314 , 0.306864 , 0.445346 , 0.323202 , 0.282959 , 0.333636 , 0.248194 , 0.33528 , 0.352598 , 0.368083 , 0.393678 , 0.36067 
 996 , 0.353273 , 0.337339 , 0.339555 , 0.289497 , 0.254148 , 0.322362 , 0.403599 , 0.400833 , 0.349011 , 0.30631 , 0.445266 , 0.324537 , 0.283126 , 0.333293 , 0.249115 , 0.335509 , 0.353216 , 0.368307 , 0.393835 , 0.360559 
 997 , 0.353124 , 0.337065 , 0.339146 , 0.289467 , 0.255349 , 0.323549 , 0.40416 , 0.401534 , 0.349717 , 0.305681 , 0.445673 , 0.325769 , 0.282601 , 0.332984 , 0.250313 , 0.336063 , 0.353926 , 0.368608 , 0.394478 , 0.360674 
 998 , 0.353127 , 0.336625 , 0.338602 , 0.289402 , 0.256646 , 0.324704 , 0.404596 , 0.402147 , 0.350441 , 0.30503 , 0.44626 , 0.326989 , 0.281849 , 0.332688 , 0.251619 , 0.336728 , 0.354682 , 0.368945 , 0.395304 , 0.360869 
 999 , 0.353612 , 0.33629 , 0.338327 , 0.289789 , 0.257443 , 0.325024 , 0.404445 , 0.402176 , 0.350363 , 0.305515 , 0.44684 , 0.327646 , 0.281192 , 0.332743 , 0.252465 , 0.337409 , 0.355357 , 0.369384 , 0.396207 , 0.361198 
 1000 , 0.354 , 0.33625 , 0.338523 , 0.290115 , 0.257914 , 0.324461 , 0.404352 , 0.401889 , 0.350271 , 0.306537 , 0.447311 , 0.32778 , 0.281025 , 0.333131 , 0.252856 , 0.33783 , 0.356052 , 0.369724 , 0.396928 , 0.361741 
 1001 , 0.353978 , 0.336509 , 0.339102 , 0.290082 , 0.258331 , 0.323385 , 0.404704 , 0.401589 , 0.350652 , 0.307484 , 0.447672 , 0.327664 , 0.281375 , 0.333701 , 0.253012 , 0.337944 , 0.356837 , 0.369894 , 0.397417 , 0.362479 
 1002 , 0.354076 , 0.33701 , 0.339788 , 0.290029 , 0.258774 , 0.322472 , 0.405139 , 0.401251 , 0.351211 , 0.308143 , 0.448431 , 0.327275 , 0.281885 , 0.334325 , 0.253075 , 0.338013 , 0.357452 , 0.370031 , 0.397885 , 0.363171 
 1003 , 0.354492 , 0.337778 , 0.340616 , 0.290073 , 0.259152 , 0.322106 , 0.405632 , 0.400947 , 0.351869 , 0.308199 , 0.449766 , 0.326526 , 0.282642 , 0.33491 , 0.253048 , 0.33812 , 0.357702 , 0.370082 , 0.398334 , 0.363754 
 1004 , 0.355453 , 0.337852 , 0.341306 , 0.290749 , 0.259067 , 0.322864 , 0.405796 , 0.401103 , 0.351673 , 0.308002 , 0.450553 , 0.326343 , 0.283351 , 0.334955 , 0.253359 , 0.338862 , 0.357841 , 0.370054 , 0.398889 , 0.36434 
 1005 , 0.356438 , 0.337835 , 0.342001 , 0.291439 , 0.258939 , 0.323607 , 0.406015 , 0.401273 , 0.351471 , 0.307737 , 0.451284 , 0.326218 , 0.284096 , 0.334923 , 0.253631 , 0.339665 , 0.357968 , 0.370028 , 0.399422 , 0.364959 
 1006 , 0.357107 , 0.33671 , 0.342425 , 0.291919 , 0.258306 , 0.323739 , 0.406814 , 0.401512 , 0.351352 , 0.306836 , 0.450862 , 0.326846 , 0.284896 , 0.333889 , 0.253269 , 0.340744 , 0.357973 , 0.370079 , 0.39945 , 0.365633 
 1007 , 0.357688 , 0.336003 , 0.342429 , 0.291889 , 0.258147 , 0.323579 , 0.40696 , 0.400947 , 0.351853 , 0.306604 , 0.450117 , 0.327032 , 0.285061 , 0.33308 , 0.251991 , 0.340952 , 0.357566 , 0.370305 , 0.399216 , 0.366186 
