JUL14NANT00005.spu,JUL14NANT00004.spu,JUL14NANT00003.spu,
Wavelength,JUL14NANT00031.spu,JUL14NANT00032.spu,JUL14NANT00033.spu,JUL14NANT00034.spu,JUL14NANT00035.spu,JUL14NANT00036.spu,JUL14NANT00037.spu,JUL14NANT00038.spu,JUL14NANT00039.spu,JUL14NANT00040.spu,JUL14NANT00041.spu,JUL14NANT00042.spu,JUL14NANT00043.spu,JUL14NANT00044.spu,JUL14NANT00045.spu,JUL14NANT00046.spu,JUL14NANT00047.spu,JUL14NANT00048.spu,JUL14NANT00049.spu,JUL14NANT00050.spu
 717 , 0.229896 , 0.22002 , 0.164353 , 0.167864 , 0.201683 , 0.211424 , 0.195836 , 0.185574 , 0.199036 , 0.175939 , 0.216237 , 0.260033 , 0.222843 , 0.23819 , 0.236024 , 0.216644 , 0.215123 , 0.179485 , 0.217959 , 0.193412 
 718 , 0.233115 , 0.223635 , 0.167563 , 0.170919 , 0.205587 , 0.215627 , 0.199111 , 0.188372 , 0.202175 , 0.178727 , 0.220801 , 0.266659 , 0.228258 , 0.244218 , 0.24009 , 0.221756 , 0.219472 , 0.183216 , 0.221864 , 0.198416 
 719 , 0.236406 , 0.227265 , 0.170838 , 0.174036 , 0.209565 , 0.219855 , 0.202427 , 0.191218 , 0.205362 , 0.181572 , 0.225448 , 0.273377 , 0.233743 , 0.250338 , 0.244205 , 0.226972 , 0.223886 , 0.186984 , 0.225828 , 0.203501 
 720 , 0.239753 , 0.230952 , 0.174166 , 0.177204 , 0.213608 , 0.224151 , 0.205799 , 0.19411 , 0.208601 , 0.184464 , 0.230167 , 0.280195 , 0.239315 , 0.256548 , 0.248378 , 0.232274 , 0.228373 , 0.19081 , 0.229854 , 0.208665 
 721 , 0.243219 , 0.234662 , 0.177553 , 0.180363 , 0.217721 , 0.228387 , 0.209198 , 0.197057 , 0.211872 , 0.187369 , 0.235095 , 0.287272 , 0.245089 , 0.262812 , 0.252563 , 0.237501 , 0.232821 , 0.194574 , 0.233803 , 0.213738 
 722 , 0.24669 , 0.238379 , 0.180942 , 0.183468 , 0.221771 , 0.232565 , 0.212629 , 0.199958 , 0.2151 , 0.190253 , 0.240092 , 0.294508 , 0.250979 , 0.269088 , 0.256738 , 0.242613 , 0.237214 , 0.198318 , 0.237638 , 0.218719 
 723 , 0.250179 , 0.242113 , 0.184346 , 0.186585 , 0.225835 , 0.23676 , 0.216075 , 0.202872 , 0.21834 , 0.193147 , 0.245109 , 0.301774 , 0.256892 , 0.275389 , 0.260931 , 0.24775 , 0.241628 , 0.202074 , 0.241488 , 0.223722 
 724 , 0.253723 , 0.245907 , 0.187759 , 0.189723 , 0.229944 , 0.240944 , 0.219546 , 0.205812 , 0.221632 , 0.196066 , 0.250236 , 0.309183 , 0.262888 , 0.281745 , 0.265219 , 0.252911 , 0.246067 , 0.205859 , 0.245369 , 0.228699 
 725 , 0.257304 , 0.249779 , 0.191127 , 0.192882 , 0.234111 , 0.245057 , 0.222963 , 0.208814 , 0.225024 , 0.199022 , 0.255554 , 0.316766 , 0.268981 , 0.288162 , 0.269623 , 0.258064 , 0.250522 , 0.209645 , 0.249267 , 0.233544 
 726 , 0.260864 , 0.253632 , 0.194477 , 0.19603 , 0.238262 , 0.24915 , 0.226346 , 0.211816 , 0.228407 , 0.201969 , 0.26086 , 0.324309 , 0.275046 , 0.294559 , 0.274001 , 0.263181 , 0.254963 , 0.213415 , 0.253141 , 0.238363 
 727 , 0.264408 , 0.257474 , 0.19781 , 0.199166 , 0.242397 , 0.253226 , 0.229713 , 0.214809 , 0.231783 , 0.204904 , 0.266145 , 0.331823 , 0.281096 , 0.300936 , 0.278359 , 0.268282 , 0.259388 , 0.217172 , 0.257004 , 0.243161 
 728 , 0.268044 , 0.261244 , 0.201191 , 0.202264 , 0.246525 , 0.257138 , 0.23308 , 0.217863 , 0.235167 , 0.207824 , 0.271559 , 0.339569 , 0.287091 , 0.307311 , 0.282725 , 0.273173 , 0.263704 , 0.220674 , 0.260838 , 0.247715 
 729 , 0.271715 , 0.265016 , 0.204594 , 0.205362 , 0.250648 , 0.261038 , 0.236468 , 0.220894 , 0.238547 , 0.21073 , 0.276957 , 0.347257 , 0.293043 , 0.313628 , 0.287113 , 0.278082 , 0.26799 , 0.224195 , 0.264714 , 0.252273 
 730 , 0.275342 , 0.26874 , 0.207958 , 0.208421 , 0.254729 , 0.264896 , 0.239816 , 0.223885 , 0.241888 , 0.213599 , 0.282293 , 0.354855 , 0.298923 , 0.319873 , 0.291454 , 0.282933 , 0.272222 , 0.227674 , 0.268542 , 0.256779 
 731 , 0.278923 , 0.27236 , 0.211237 , 0.211377 , 0.258715 , 0.268549 , 0.243094 , 0.226773 , 0.245196 , 0.216386 , 0.287508 , 0.362322 , 0.304698 , 0.325903 , 0.295742 , 0.28758 , 0.276319 , 0.231108 , 0.272246 , 0.261112 
 732 , 0.282357 , 0.275799 , 0.214341 , 0.21418 , 0.262546 , 0.272041 , 0.246239 , 0.229563 , 0.248404 , 0.219048 , 0.292504 , 0.369613 , 0.310311 , 0.331732 , 0.299885 , 0.292009 , 0.280303 , 0.234385 , 0.275761 , 0.265266 
 733 , 0.285752 , 0.279203 , 0.217411 , 0.216947 , 0.26633 , 0.27549 , 0.249344 , 0.232325 , 0.251577 , 0.221681 , 0.297442 , 0.376823 , 0.315857 , 0.337503 , 0.303983 , 0.296384 , 0.284242 , 0.237624 , 0.279237 , 0.269379 
 734 , 0.288944 , 0.282451 , 0.220306 , 0.219558 , 0.269896 , 0.278756 , 0.252241 , 0.234924 , 0.254552 , 0.224159 , 0.302195 , 0.383669 , 0.321106 , 0.342986 , 0.307821 , 0.300499 , 0.287914 , 0.240682 , 0.282481 , 0.273245 
 735 , 0.291767 , 0.285469 , 0.222922 , 0.221915 , 0.273074 , 0.281662 , 0.254753 , 0.237213 , 0.257163 , 0.226395 , 0.306624 , 0.389909 , 0.325832 , 0.347994 , 0.31122 , 0.30418 , 0.29106 , 0.243434 , 0.285315 , 0.276671 
 736 , 0.29455 , 0.28847 , 0.225526 , 0.224249 , 0.276205 , 0.284524 , 0.257233 , 0.23946 , 0.259735 , 0.228617 , 0.311002 , 0.396083 , 0.330504 , 0.352954 , 0.314592 , 0.307825 , 0.294141 , 0.246154 , 0.288114 , 0.280044 
 737 , 0.297294 , 0.291431 , 0.228093 , 0.226554 , 0.279296 , 0.28734 , 0.25968 , 0.241682 , 0.262276 , 0.230809 , 0.315328 , 0.402187 , 0.33512 , 0.357852 , 0.317923 , 0.311422 , 0.297187 , 0.248834 , 0.290875 , 0.28337 
 738 , 0.299457 , 0.293838 , 0.230159 , 0.228358 , 0.281791 , 0.289492 , 0.261618 , 0.24347 , 0.264302 , 0.232613 , 0.31892 , 0.407331 , 0.338959 , 0.361864 , 0.320604 , 0.314241 , 0.2997 , 0.250921 , 0.293007 , 0.285942 
 739 , 0.301646 , 0.296244 , 0.232254 , 0.230167 , 0.284331 , 0.291722 , 0.263587 , 0.245286 , 0.266364 , 0.234428 , 0.322599 , 0.412518 , 0.342861 , 0.365905 , 0.323293 , 0.317053 , 0.302241 , 0.253067 , 0.295154 , 0.288549 
 740 , 0.303829 , 0.298643 , 0.234343 , 0.231968 , 0.286866 , 0.293945 , 0.265553 , 0.247099 , 0.268425 , 0.23624 , 0.326269 , 0.417698 , 0.346755 , 0.369943 , 0.325977 , 0.319856 , 0.304773 , 0.255217 , 0.297299 , 0.291152 
 741 , 0.305455 , 0.300493 , 0.235944 , 0.233338 , 0.28883 , 0.295596 , 0.267003 , 0.248427 , 0.270014 , 0.237594 , 0.329278 , 0.421917 , 0.349866 , 0.373081 , 0.328082 , 0.322045 , 0.306743 , 0.256842 , 0.299004 , 0.293151 
 742 , 0.306894 , 0.302098 , 0.237341 , 0.234568 , 0.29056 , 0.296971 , 0.268226 , 0.249569 , 0.271392 , 0.238796 , 0.332027 , 0.425739 , 0.352636 , 0.375874 , 0.329922 , 0.324039 , 0.308549 , 0.258247 , 0.300557 , 0.294971 
 743 , 0.308329 , 0.303702 , 0.23874 , 0.235795 , 0.292288 , 0.298349 , 0.269447 , 0.250709 , 0.272768 , 0.240003 , 0.334784 , 0.429565 , 0.35541 , 0.378666 , 0.331769 , 0.326031 , 0.310357 , 0.259654 , 0.302115 , 0.296789 
 744 , 0.309571 , 0.305046 , 0.239915 , 0.236808 , 0.293773 , 0.299484 , 0.270457 , 0.251666 , 0.273932 , 0.241014 , 0.337172 , 0.432905 , 0.357801 , 0.381074 , 0.333303 , 0.327702 , 0.311869 , 0.260838 , 0.303388 , 0.298316 
 745 , 0.31046 , 0.305994 , 0.240713 , 0.237455 , 0.294825 , 0.30025 , 0.271129 , 0.25232 , 0.274754 , 0.241689 , 0.338884 , 0.435409 , 0.359511 , 0.382781 , 0.334353 , 0.32881 , 0.312868 , 0.261611 , 0.304203 , 0.299317 
 746 , 0.311351 , 0.306966 , 0.241511 , 0.238098 , 0.295878 , 0.301037 , 0.271828 , 0.252985 , 0.275591 , 0.24236 , 0.340587 , 0.43792 , 0.36121 , 0.384468 , 0.335419 , 0.329931 , 0.313863 , 0.262371 , 0.305032 , 0.300311 
 747 , 0.312197 , 0.307897 , 0.242278 , 0.238713 , 0.296886 , 0.301781 , 0.272485 , 0.253617 , 0.276391 , 0.243004 , 0.342242 , 0.440368 , 0.362859 , 0.386097 , 0.336446 , 0.331008 , 0.314822 , 0.263097 , 0.305819 , 0.301261 
 748 , 0.312183 , 0.30797 , 0.24229 , 0.238634 , 0.297035 , 0.301748 , 0.272337 , 0.253572 , 0.276485 , 0.243001 , 0.342813 , 0.441437 , 0.363416 , 0.3865 , 0.336583 , 0.331207 , 0.314998 , 0.26309 , 0.305791 , 0.301349 
 749 , 0.312179 , 0.308034 , 0.242289 , 0.238547 , 0.297201 , 0.301705 , 0.27217 , 0.253516 , 0.276586 , 0.242998 , 0.343425 , 0.442548 , 0.36401 , 0.386923 , 0.336711 , 0.331398 , 0.315164 , 0.263062 , 0.305714 , 0.301434 
 750 , 0.312176 , 0.3081 , 0.242288 , 0.238461 , 0.297374 , 0.30166 , 0.271998 , 0.253456 , 0.276686 , 0.243 , 0.34404 , 0.443677 , 0.364614 , 0.387347 , 0.336835 , 0.331592 , 0.315335 , 0.263028 , 0.30564 , 0.30152 
 751 , 0.31166 , 0.307691 , 0.241959 , 0.238043 , 0.297158 , 0.301149 , 0.271451 , 0.253016 , 0.276356 , 0.242632 , 0.34409 , 0.443823 , 0.364523 , 0.387054 , 0.336399 , 0.33134 , 0.314999 , 0.262594 , 0.305113 , 0.301122 
 752 , 0.310887 , 0.307042 , 0.241483 , 0.23748 , 0.296765 , 0.300395 , 0.270748 , 0.252435 , 0.275847 , 0.242097 , 0.343848 , 0.443538 , 0.36416 , 0.386516 , 0.335671 , 0.330848 , 0.314425 , 0.262081 , 0.304433 , 0.300509 
 753 , 0.310084 , 0.306363 , 0.240984 , 0.236887 , 0.296355 , 0.299609 , 0.270011 , 0.25183 , 0.275314 , 0.241539 , 0.343593 , 0.443235 , 0.363778 , 0.38596 , 0.334909 , 0.330331 , 0.313828 , 0.261541 , 0.303724 , 0.299867 
 754 , 0.309161 , 0.305726 , 0.240432 , 0.236323 , 0.295777 , 0.298734 , 0.269298 , 0.251187 , 0.274634 , 0.241006 , 0.343161 , 0.442548 , 0.363152 , 0.385293 , 0.334018 , 0.329672 , 0.313103 , 0.260974 , 0.302922 , 0.299198 
 755 , 0.308039 , 0.305165 , 0.239797 , 0.235791 , 0.294886 , 0.297755 , 0.268596 , 0.250432 , 0.273672 , 0.240512 , 0.342424 , 0.441225 , 0.362101 , 0.384398 , 0.332925 , 0.328774 , 0.312146 , 0.260295 , 0.301927 , 0.298444 
 756 , 0.306819 , 0.304563 , 0.239107 , 0.235212 , 0.293896 , 0.296703 , 0.267824 , 0.249591 , 0.272611 , 0.239977 , 0.341616 , 0.439785 , 0.360952 , 0.383404 , 0.33175 , 0.327807 , 0.311094 , 0.25954 , 0.30083 , 0.297608 
 757 , 0.305609 , 0.304029 , 0.238447 , 0.234674 , 0.292927 , 0.295682 , 0.267087 , 0.24877 , 0.271556 , 0.239488 , 0.340849 , 0.438342 , 0.359814 , 0.382444 , 0.330592 , 0.326858 , 0.310065 , 0.258827 , 0.299751 , 0.296818 
 758 , 0.30567 , 0.304931 , 0.23883 , 0.235216 , 0.293214 , 0.295994 , 0.267499 , 0.249059 , 0.271615 , 0.240071 , 0.341459 , 0.438382 , 0.359916 , 0.382899 , 0.330867 , 0.327175 , 0.310387 , 0.259362 , 0.299963 , 0.297477 
 759 , 0.305775 , 0.305953 , 0.239275 , 0.235832 , 0.293634 , 0.296324 , 0.267979 , 0.249467 , 0.27173 , 0.240696 , 0.342241 , 0.438506 , 0.360017 , 0.383411 , 0.331213 , 0.327562 , 0.310834 , 0.259945 , 0.300266 , 0.298299 
 760 , 0.305888 , 0.307068 , 0.239754 , 0.236503 , 0.294091 , 0.296678 , 0.268498 , 0.249905 , 0.271862 , 0.241373 , 0.343086 , 0.438637 , 0.360126 , 0.38397 , 0.33159 , 0.327983 , 0.311317 , 0.260577 , 0.300597 , 0.299195 
 761 , 0.306705 , 0.308176 , 0.240431 , 0.237162 , 0.295071 , 0.297396 , 0.269075 , 0.250604 , 0.272584 , 0.242154 , 0.344255 , 0.439798 , 0.360886 , 0.384863 , 0.332401 , 0.32888 , 0.312266 , 0.261257 , 0.301364 , 0.300067 
 762 , 0.307707 , 0.309187 , 0.241109 , 0.237759 , 0.296087 , 0.298219 , 0.269639 , 0.251277 , 0.273467 , 0.242953 , 0.345351 , 0.441181 , 0.36189 , 0.385945 , 0.333276 , 0.329926 , 0.313248 , 0.261966 , 0.302166 , 0.300787 
 763 , 0.308702 , 0.310193 , 0.241786 , 0.238355 , 0.297104 , 0.29904 , 0.270203 , 0.251949 , 0.274348 , 0.243753 , 0.34645 , 0.442563 , 0.362894 , 0.387025 , 0.334146 , 0.330969 , 0.314227 , 0.262677 , 0.30296 , 0.301503 
 764 , 0.309896 , 0.311095 , 0.242415 , 0.238906 , 0.298227 , 0.299894 , 0.270736 , 0.252649 , 0.275407 , 0.244477 , 0.34755 , 0.44429 , 0.364113 , 0.388078 , 0.335086 , 0.332077 , 0.315375 , 0.2633 , 0.303921 , 0.30209 
 765 , 0.311397 , 0.31195 , 0.243004 , 0.239427 , 0.299526 , 0.30085 , 0.271318 , 0.253456 , 0.276663 , 0.245128 , 0.348788 , 0.446583 , 0.365669 , 0.389085 , 0.336187 , 0.333293 , 0.316818 , 0.26392 , 0.305143 , 0.302634 
 766 , 0.31285 , 0.312791 , 0.24358 , 0.239943 , 0.300783 , 0.301792 , 0.271902 , 0.254259 , 0.27786 , 0.245762 , 0.350023 , 0.448818 , 0.367173 , 0.390054 , 0.33727 , 0.334457 , 0.318232 , 0.264552 , 0.306337 , 0.303201 
 767 , 0.314238 , 0.31363 , 0.244149 , 0.24045 , 0.301983 , 0.3027 , 0.272485 , 0.255037 , 0.278991 , 0.246395 , 0.351204 , 0.450901 , 0.368589 , 0.390994 , 0.338315 , 0.335584 , 0.319575 , 0.26519 , 0.307479 , 0.303773 
 768 , 0.315675 , 0.314736 , 0.244875 , 0.24114 , 0.303246 , 0.303701 , 0.273247 , 0.255911 , 0.280118 , 0.247306 , 0.352409 , 0.452634 , 0.369912 , 0.392131 , 0.339522 , 0.336879 , 0.320919 , 0.266058 , 0.308707 , 0.304576 
 769 , 0.316983 , 0.315726 , 0.245565 , 0.241792 , 0.304412 , 0.304587 , 0.273908 , 0.256716 , 0.281189 , 0.248191 , 0.353455 , 0.454193 , 0.371154 , 0.393231 , 0.340688 , 0.33811 , 0.322163 , 0.266819 , 0.309856 , 0.305316 
 770 , 0.318235 , 0.316675 , 0.246223 , 0.242413 , 0.305532 , 0.305434 , 0.274541 , 0.257485 , 0.282212 , 0.249037 , 0.354455 , 0.455683 , 0.37234 , 0.394279 , 0.341807 , 0.339289 , 0.323353 , 0.267551 , 0.310958 , 0.306019 
 771 , 0.319291 , 0.317709 , 0.246905 , 0.243097 , 0.306518 , 0.306284 , 0.275228 , 0.258291 , 0.283109 , 0.249912 , 0.355382 , 0.456896 , 0.373367 , 0.395259 , 0.3428 , 0.340274 , 0.324473 , 0.268291 , 0.311878 , 0.306709 
 772 , 0.320217 , 0.318778 , 0.247552 , 0.243698 , 0.307449 , 0.307106 , 0.275912 , 0.259021 , 0.283908 , 0.250729 , 0.356286 , 0.45801 , 0.374281 , 0.396088 , 0.343644 , 0.341141 , 0.325497 , 0.269024 , 0.312725 , 0.307301 
 773 , 0.32113 , 0.319827 , 0.248186 , 0.244286 , 0.308364 , 0.30792 , 0.276582 , 0.259737 , 0.284698 , 0.251529 , 0.357175 , 0.459099 , 0.37518 , 0.396899 , 0.344475 , 0.341995 , 0.3265 , 0.269744 , 0.313555 , 0.307881 
 774 , 0.321832 , 0.320722 , 0.248684 , 0.244756 , 0.30908 , 0.308527 , 0.277116 , 0.26026 , 0.285313 , 0.252186 , 0.357877 , 0.459896 , 0.375817 , 0.397499 , 0.345103 , 0.342734 , 0.327287 , 0.270353 , 0.314232 , 0.308378 
 775 , 0.322375 , 0.321423 , 0.249072 , 0.245159 , 0.30956 , 0.308961 , 0.277492 , 0.260605 , 0.285759 , 0.252673 , 0.358436 , 0.460387 , 0.37616 , 0.397864 , 0.34555 , 0.343373 , 0.327866 , 0.27086 , 0.314681 , 0.308855 
 776 , 0.322939 , 0.322118 , 0.249472 , 0.245587 , 0.310035 , 0.309404 , 0.277871 , 0.260963 , 0.286214 , 0.253153 , 0.359015 , 0.460877 , 0.376501 , 0.398225 , 0.346001 , 0.344014 , 0.328453 , 0.271368 , 0.315112 , 0.30936 
 777 , 0.323492 , 0.322797 , 0.24986 , 0.245997 , 0.310504 , 0.30984 , 0.278226 , 0.261321 , 0.286652 , 0.253621 , 0.359576 , 0.461344 , 0.376821 , 0.39858 , 0.346433 , 0.344636 , 0.329028 , 0.271853 , 0.31554 , 0.309844 
 778 , 0.323993 , 0.323393 , 0.250223 , 0.246335 , 0.31098 , 0.310207 , 0.27852 , 0.261703 , 0.287015 , 0.254017 , 0.360026 , 0.46172 , 0.37706 , 0.39895 , 0.346732 , 0.345142 , 0.32956 , 0.272197 , 0.315996 , 0.310158 
 779 , 0.324495 , 0.32402 , 0.250588 , 0.246693 , 0.311516 , 0.310578 , 0.27886 , 0.26211 , 0.287389 , 0.254435 , 0.360451 , 0.462149 , 0.377317 , 0.399399 , 0.347062 , 0.345661 , 0.330134 , 0.272568 , 0.316532 , 0.310426 
 780 , 0.325001 , 0.324654 , 0.250961 , 0.247058 , 0.312064 , 0.310951 , 0.279207 , 0.262519 , 0.28777 , 0.25486 , 0.360879 , 0.462582 , 0.377577 , 0.399855 , 0.347399 , 0.346184 , 0.330715 , 0.272937 , 0.317066 , 0.310702 
 781 , 0.325334 , 0.325124 , 0.251158 , 0.247343 , 0.312491 , 0.311232 , 0.279415 , 0.262823 , 0.288081 , 0.255219 , 0.361145 , 0.462845 , 0.377772 , 0.40008 , 0.347655 , 0.346593 , 0.33122 , 0.273198 , 0.317502 , 0.310978 
 782 , 0.325655 , 0.325602 , 0.251261 , 0.247554 , 0.312831 , 0.311488 , 0.279559 , 0.263082 , 0.288427 , 0.25557 , 0.361371 , 0.462979 , 0.377987 , 0.400143 , 0.347838 , 0.346968 , 0.331623 , 0.273395 , 0.317894 , 0.311288 
 783 , 0.325979 , 0.326091 , 0.251363 , 0.24777 , 0.313179 , 0.311752 , 0.279712 , 0.263344 , 0.288781 , 0.255929 , 0.3616 , 0.463115 , 0.3782 , 0.400212 , 0.348028 , 0.34735 , 0.332039 , 0.273594 , 0.318293 , 0.311605 
 784 , 0.326345 , 0.326644 , 0.251512 , 0.247983 , 0.313539 , 0.31204 , 0.279904 , 0.263613 , 0.289181 , 0.256345 , 0.361899 , 0.46325 , 0.378404 , 0.400308 , 0.348281 , 0.347745 , 0.332458 , 0.273867 , 0.318688 , 0.312009 
 785 , 0.32673 , 0.32719 , 0.251739 , 0.248191 , 0.313923 , 0.312352 , 0.280111 , 0.263899 , 0.289558 , 0.256813 , 0.362237 , 0.463432 , 0.37857 , 0.400463 , 0.348609 , 0.348163 , 0.332933 , 0.274163 , 0.31905 , 0.312477 
 786 , 0.327111 , 0.327726 , 0.251988 , 0.248402 , 0.314319 , 0.312669 , 0.28031 , 0.264195 , 0.289926 , 0.257295 , 0.362578 , 0.463633 , 0.378733 , 0.400628 , 0.348952 , 0.348591 , 0.333431 , 0.274449 , 0.319413 , 0.31295 
 787 , 0.327505 , 0.328254 , 0.252235 , 0.24862 , 0.314724 , 0.313003 , 0.280513 , 0.264495 , 0.290302 , 0.25779 , 0.362919 , 0.463849 , 0.378915 , 0.400804 , 0.349282 , 0.349028 , 0.333933 , 0.274722 , 0.31977 , 0.313422 
 788 , 0.327959 , 0.32873 , 0.252471 , 0.248883 , 0.315155 , 0.313404 , 0.2807 , 0.264767 , 0.290723 , 0.258318 , 0.363302 , 0.46414 , 0.379168 , 0.401037 , 0.349561 , 0.349486 , 0.334395 , 0.274955 , 0.320111 , 0.313876 
 789 , 0.328459 , 0.329243 , 0.252711 , 0.249204 , 0.315621 , 0.313848 , 0.280909 , 0.265023 , 0.29118 , 0.25886 , 0.363809 , 0.46443 , 0.379427 , 0.401293 , 0.349852 , 0.349968 , 0.334871 , 0.275254 , 0.320483 , 0.314356 
 790 , 0.328975 , 0.329768 , 0.252954 , 0.249528 , 0.316099 , 0.314299 , 0.281125 , 0.265287 , 0.291649 , 0.25941 , 0.364328 , 0.464728 , 0.379694 , 0.401556 , 0.350156 , 0.350463 , 0.335355 , 0.27556 , 0.320866 , 0.314847 
 791 , 0.329512 , 0.33038 , 0.253224 , 0.249908 , 0.316633 , 0.31475 , 0.2814 , 0.265658 , 0.292223 , 0.259987 , 0.364891 , 0.465157 , 0.380059 , 0.4019 , 0.350547 , 0.351068 , 0.336003 , 0.276009 , 0.321427 , 0.315417 
 792 , 0.330014 , 0.33102 , 0.253486 , 0.250249 , 0.317168 , 0.315137 , 0.281689 , 0.266131 , 0.292816 , 0.260539 , 0.36527 , 0.4657 , 0.380431 , 0.402182 , 0.350946 , 0.351703 , 0.336661 , 0.276484 , 0.321928 , 0.315983 
 793 , 0.330522 , 0.331671 , 0.253749 , 0.250596 , 0.317718 , 0.315536 , 0.281984 , 0.266615 , 0.293424 , 0.261101 , 0.365655 , 0.46625 , 0.380815 , 0.402472 , 0.351355 , 0.352353 , 0.337336 , 0.276969 , 0.322443 , 0.316565 
 794 , 0.331073 , 0.332337 , 0.254041 , 0.250964 , 0.318271 , 0.315969 , 0.282289 , 0.26711 , 0.294022 , 0.261664 , 0.366018 , 0.466805 , 0.381166 , 0.402806 , 0.351765 , 0.352994 , 0.337997 , 0.277382 , 0.322956 , 0.317176 
 795 , 0.331621 , 0.332993 , 0.254338 , 0.251308 , 0.318781 , 0.31646 , 0.282574 , 0.267543 , 0.294621 , 0.262268 , 0.366433 , 0.46727 , 0.381478 , 0.403236 , 0.352145 , 0.353611 , 0.338611 , 0.277691 , 0.323543 , 0.317845 
 796 , 0.332168 , 0.333653 , 0.254638 , 0.251646 , 0.319296 , 0.316972 , 0.282863 , 0.267961 , 0.295236 , 0.262892 , 0.366875 , 0.467712 , 0.38179 , 0.403696 , 0.352531 , 0.354235 , 0.339226 , 0.277994 , 0.324169 , 0.318538 
 797 , 0.332718 , 0.334316 , 0.254931 , 0.25199 , 0.319816 , 0.317496 , 0.283145 , 0.268364 , 0.295851 , 0.263535 , 0.367328 , 0.468157 , 0.382122 , 0.404146 , 0.35294 , 0.354854 , 0.339863 , 0.278321 , 0.324792 , 0.319236 
 798 , 0.33328 , 0.33496 , 0.255205 , 0.252336 , 0.320367 , 0.318021 , 0.283436 , 0.268731 , 0.29643 , 0.264191 , 0.367803 , 0.468573 , 0.382566 , 0.404537 , 0.353379 , 0.355434 , 0.340581 , 0.278695 , 0.325344 , 0.319911 
 799 , 0.333894 , 0.335639 , 0.255507 , 0.252706 , 0.320953 , 0.318555 , 0.283756 , 0.269141 , 0.297001 , 0.264841 , 0.368304 , 0.468997 , 0.38308 , 0.404925 , 0.35382 , 0.356012 , 0.341362 , 0.279048 , 0.325871 , 0.320573 
 800 , 0.334523 , 0.336329 , 0.255812 , 0.253083 , 0.321555 , 0.319103 , 0.284079 , 0.269565 , 0.297585 , 0.265505 , 0.368812 , 0.469435 , 0.383604 , 0.405324 , 0.354267 , 0.356606 , 0.342163 , 0.27941 , 0.326408 , 0.32125 
 801 , 0.335062 , 0.336877 , 0.256079 , 0.253384 , 0.322079 , 0.319537 , 0.284345 , 0.269898 , 0.298104 , 0.266052 , 0.369329 , 0.46977 , 0.384 , 0.405581 , 0.354634 , 0.357164 , 0.342694 , 0.279745 , 0.32685 , 0.321738 
 802 , 0.335602 , 0.337443 , 0.256338 , 0.253709 , 0.322588 , 0.319918 , 0.284603 , 0.270203 , 0.29863 , 0.266633 , 0.36976 , 0.47019 , 0.384304 , 0.405786 , 0.355017 , 0.357727 , 0.343146 , 0.280138 , 0.327314 , 0.322268 
 803 , 0.336159 , 0.338027 , 0.256605 , 0.254042 , 0.323109 , 0.320312 , 0.284863 , 0.270513 , 0.299172 , 0.267233 , 0.37021 , 0.470619 , 0.384618 , 0.405997 , 0.355409 , 0.358305 , 0.343612 , 0.280546 , 0.327791 , 0.322811 
 804 , 0.336679 , 0.338624 , 0.256848 , 0.25431 , 0.323593 , 0.320674 , 0.285101 , 0.270841 , 0.299692 , 0.26779 , 0.370575 , 0.471084 , 0.384926 , 0.406216 , 0.355717 , 0.358826 , 0.344135 , 0.280822 , 0.328212 , 0.323294 
 805 , 0.337192 , 0.339311 , 0.257168 , 0.254562 , 0.324111 , 0.321169 , 0.285393 , 0.271231 , 0.300302 , 0.268352 , 0.371034 , 0.471588 , 0.385333 , 0.406596 , 0.356144 , 0.359386 , 0.344792 , 0.281091 , 0.328687 , 0.323766 
 806 , 0.337728 , 0.340045 , 0.257514 , 0.254833 , 0.324662 , 0.321712 , 0.285712 , 0.271647 , 0.300953 , 0.268938 , 0.371544 , 0.472106 , 0.385777 , 0.407024 , 0.356627 , 0.359983 , 0.34549 , 0.281393 , 0.3292 , 0.324257 
 807 , 0.338205 , 0.340756 , 0.257827 , 0.255119 , 0.325177 , 0.322236 , 0.286016 , 0.272031 , 0.30155 , 0.269507 , 0.372033 , 0.472544 , 0.38616 , 0.407433 , 0.357096 , 0.360572 , 0.346139 , 0.281711 , 0.329707 , 0.324765 
 808 , 0.338547 , 0.341343 , 0.257997 , 0.255417 , 0.325591 , 0.322615 , 0.286249 , 0.272316 , 0.301942 , 0.270031 , 0.372434 , 0.472735 , 0.386311 , 0.407707 , 0.357437 , 0.361109 , 0.346642 , 0.282006 , 0.330152 , 0.325278 
 809 , 0.338954 , 0.341939 , 0.258125 , 0.255726 , 0.326043 , 0.322947 , 0.28646 , 0.27263 , 0.302324 , 0.270597 , 0.372839 , 0.472914 , 0.386425 , 0.40794 , 0.357706 , 0.361666 , 0.347175 , 0.282264 , 0.330585 , 0.325798 
 810 , 0.339382 , 0.342566 , 0.258256 , 0.25605 , 0.326519 , 0.323302 , 0.286684 , 0.272954 , 0.302726 , 0.271198 , 0.373261 , 0.473108 , 0.386545 , 0.408187 , 0.357988 , 0.362252 , 0.347734 , 0.282535 , 0.331038 , 0.326348 
 811 , 0.339778 , 0.343211 , 0.258476 , 0.256387 , 0.326984 , 0.323621 , 0.286963 , 0.273303 , 0.303124 , 0.271814 , 0.373609 , 0.473102 , 0.386669 , 0.408491 , 0.358261 , 0.362684 , 0.34815 , 0.28287 , 0.331416 , 0.326872 
